date,ZBH,ZBH_EPS,PE Ratio
2006-08-10,67.53,1.65,40.92727272727273
2006-08-11,68.19,1.65,41.32727272727273
2006-08-14,67.02,1.65,40.61818181818182
2006-08-15,67.17,1.65,40.70909090909091
2006-08-16,66.59,1.65,40.35757575757576
2006-08-17,67.32,1.65,40.8
2006-08-18,67.83,1.65,41.10909090909091
2006-08-21,67.45,1.65,40.87878787878788
2006-08-22,67.37,1.65,40.830303030303035
2006-08-23,67.3,1.65,40.78787878787879
2006-08-24,68.26,1.65,41.369696969696975
2006-08-25,68.48,1.65,41.50303030303031
2006-08-28,68.34,1.65,41.41818181818182
2006-08-29,68.9,1.65,41.757575757575765
2006-08-30,68.14,1.65,41.2969696969697
2006-08-31,68.0,1.65,41.21212121212121
2006-09-01,68.39,1.65,41.44848484848485
2006-09-05,67.18,1.65,40.71515151515152
2006-09-06,67.75,1.65,41.06060606060606
2006-09-07,66.99,1.65,40.6
2006-09-08,67.37,1.65,40.830303030303035
2006-09-11,67.18,1.65,40.71515151515152
2006-09-12,66.85,1.65,40.515151515151516
2006-09-13,66.91,1.65,40.551515151515154
2006-09-14,67.32,1.65,40.8
2006-09-15,68.31,1.65,41.400000000000006
2006-09-18,68.51,1.65,41.52121212121212
2006-09-19,68.98,1.65,41.80606060606061
2006-09-20,68.64,1.65,41.6
2006-09-21,68.4,1.65,41.45454545454546
2006-09-22,67.83,1.65,41.10909090909091
2006-09-25,67.98,1.65,41.2
2006-09-26,67.95,1.65,41.18181818181819
2006-09-27,67.5,1.65,40.909090909090914
2006-09-28,67.49,1.65,40.9030303030303
2006-09-29,67.5,1.65,40.909090909090914
2006-10-02,67.11,1.65,40.67272727272727
2006-10-03,68.54,1.65,41.539393939393946
2006-10-04,70.31,1.65,42.61212121212122
2006-10-05,70.94,1.65,42.99393939393939
2006-10-06,70.52,1.65,42.73939393939394
2006-10-09,70.75,1.65,42.87878787878788
2006-10-10,71.1,1.65,43.090909090909086
2006-10-11,71.11,1.65,43.0969696969697
2006-10-12,72.52,1.65,43.95151515151515
2006-10-13,71.34,1.65,43.23636363636364
2006-10-16,70.54,1.65,42.75151515151516
2006-10-17,69.56,1.65,42.15757575757576
2006-10-18,71.17,1.65,43.13333333333334
2006-10-19,70.09,1.65,42.478787878787884
2006-10-20,70.59,1.65,42.78181818181819
2006-10-23,71.76,1.65,43.4909090909091
2006-10-24,71.92,1.65,43.58787878787879
2006-10-25,71.09,1.65,43.084848484848486
2006-10-26,72.13,1.65,43.71515151515151
2006-10-27,71.24,1.65,43.17575757575757
2006-10-30,71.36,1.65,43.24848484848485
2006-10-31,72.01,1.65,43.64242424242425
2006-11-01,71.8,1.65,43.515151515151516
2006-11-02,72.28,1.65,43.80606060606061
2006-11-03,72.82,1.65,44.13333333333333
2006-11-06,74.78,1.65,45.32121212121213
2006-11-07,74.71,1.65,45.278787878787874
2006-11-08,74.17,2.41,30.775933609958503
2006-11-09,73.17,2.41,30.360995850622405
2006-11-10,74.09,2.41,30.74273858921162
2006-11-13,74.13,2.41,30.75933609958506
2006-11-14,74.38,2.41,30.863070539419084
2006-11-15,74.39,2.41,30.867219917012445
2006-11-16,75.15,2.41,31.182572614107883
2006-11-17,75.01,2.41,31.12448132780083
2006-11-20,73.71,2.41,30.585062240663895
2006-11-21,74.07,2.41,30.73443983402489
2006-11-22,73.5,2.41,30.497925311203318
2006-11-24,72.7,2.41,30.16597510373444
2006-11-27,72.83,2.41,30.219917012448132
2006-11-28,72.55,2.41,30.10373443983402
2006-11-29,73.49,2.41,30.493775933609953
2006-11-30,72.96,2.41,30.27385892116182
2006-12-01,73.84,2.41,30.639004149377595
2006-12-04,74.99,2.41,31.116182572614104
2006-12-05,74.54,2.41,30.929460580912863
2006-12-06,74.93,2.41,31.09128630705394
2006-12-07,74.71,2.41,30.999999999999996
2006-12-08,74.88,2.41,31.070539419087133
2006-12-11,76.19,2.41,31.614107883817425
2006-12-12,77.49,2.41,32.15352697095435
2006-12-13,77.5,2.41,32.15767634854772
2006-12-14,76.99,2.41,31.946058091286304
2006-12-15,76.96,2.41,31.93360995850622
2006-12-18,76.46,2.41,31.726141078838168
2006-12-19,76.88,2.41,31.900414937759333
2006-12-20,77.35,2.41,32.0954356846473
2006-12-21,77.59,2.41,32.19502074688797
2006-12-22,77.39,2.41,32.11203319502074
2006-12-26,78.55,2.41,32.59336099585062
2006-12-27,78.66,2.41,32.63900414937759
2006-12-28,78.03,2.41,32.377593360995846
2006-12-29,78.38,2.41,32.522821576763484
2007-01-03,77.1,2.41,31.991701244813274
2007-01-04,78.82,2.41,32.70539419087137
2007-01-05,78.77,2.41,32.68464730290456
2007-01-08,78.26,2.41,32.47302904564315
2007-01-09,78.31,2.41,32.49377593360996
2007-01-10,78.05,2.41,32.38589211618257
2007-01-11,78.5,2.41,32.572614107883815
2007-01-12,78.68,2.41,32.64730290456431
2007-01-16,78.7,2.41,32.655601659751035
2007-01-17,79.31,2.41,32.90871369294606
2007-01-18,79.32,2.41,32.912863070539416
2007-01-19,78.67,2.41,32.643153526970956
2007-01-22,78.77,2.41,32.68464730290456
2007-01-23,78.77,2.41,32.68464730290456
2007-01-24,79.11,2.41,32.82572614107884
2007-01-25,78.54,2.41,32.58921161825726
2007-01-26,78.73,2.41,32.66804979253112
2007-01-29,80.13,2.41,33.24896265560166
2007-01-30,84.87,2.41,35.21576763485477
2007-01-31,84.22,2.41,34.946058091286304
2007-02-01,83.1,2.41,34.481327800829874
2007-02-02,82.75,2.41,34.336099585062236
2007-02-05,83.77,2.41,34.759336099585056
2007-02-06,83.99,2.41,34.850622406639
2007-02-07,85.11,2.41,35.315352697095435
2007-02-08,85.09,2.41,35.30705394190871
2007-02-09,83.76,2.41,34.7551867219917
2007-02-12,83.25,2.41,34.543568464730285
2007-02-13,84.18,2.41,34.92946058091287
2007-02-14,84.62,2.41,35.11203319502075
2007-02-15,84.84,2.41,35.20331950207469
2007-02-16,84.92,2.41,35.23651452282157
2007-02-20,86.79,2.41,36.01244813278009
2007-02-21,86.1,2.41,35.72614107883817
2007-02-22,85.97,2.41,35.67219917012448
2007-02-23,85.51,2.41,35.481327800829874
2007-02-26,85.37,2.41,35.42323651452282
2007-02-27,83.74,2.41,34.74688796680498
2007-02-28,84.27,3.43,24.568513119533524
2007-03-01,83.92,3.43,24.466472303206995
2007-03-02,83.91,3.43,24.46355685131195
2007-03-05,83.15,3.43,24.24198250728863
2007-03-06,83.77,3.43,24.42274052478134
2007-03-07,83.55,3.43,24.35860058309038
2007-03-08,84.83,3.43,24.731778425655975
2007-03-09,84.6,3.43,24.66472303206997
2007-03-12,85.33,3.43,24.877551020408163
2007-03-13,84.93,3.43,24.760932944606417
2007-03-14,85.48,3.43,24.92128279883382
2007-03-15,85.67,3.43,24.97667638483965
2007-03-16,85.47,3.43,24.918367346938773
2007-03-19,86.15,3.43,25.11661807580175
2007-03-20,87.81,3.43,25.600583090379008
2007-03-21,87.02,3.43,25.37026239067055
2007-03-22,86.98,3.43,25.35860058309038
2007-03-23,86.86,3.43,25.323615160349853
2007-03-26,86.23,3.43,25.1399416909621
2007-03-27,85.77,3.43,25.005830903790084
2007-03-28,85.52,3.43,24.93294460641399
2007-03-29,85.73,3.43,24.994169096209912
2007-03-30,85.41,3.43,24.90087463556851
2007-04-02,85.7,3.43,24.985422740524783
2007-04-03,87.2,3.43,25.42274052478134
2007-04-04,88.16,3.43,25.702623906705536
2007-04-05,88.05,3.43,25.670553935860056
2007-04-09,88.31,3.43,25.746355685131196
2007-04-10,88.49,3.43,25.79883381924198
2007-04-11,88.2,3.43,25.714285714285715
2007-04-12,89.0,3.43,25.94752186588921
2007-04-13,87.96,3.43,25.644314868804663
2007-04-16,88.65,3.43,25.845481049562682
2007-04-17,89.49,3.43,26.090379008746353
2007-04-18,88.85,3.43,25.903790087463555
2007-04-19,86.99,3.43,25.36151603498542
2007-04-20,87.05,3.43,25.379008746355684
2007-04-23,87.83,3.43,25.606413994169095
2007-04-24,88.93,3.43,25.927113702623906
2007-04-25,88.77,3.43,25.880466472303205
2007-04-26,91.87,3.43,26.784256559766764
2007-04-27,91.0,3.43,26.53061224489796
2007-04-30,90.48,3.43,26.379008746355684
2007-05-01,88.66,3.43,25.848396501457724
2007-05-02,89.0,3.43,25.94752186588921
2007-05-03,90.87,3.43,26.49271137026239
2007-05-04,90.41,3.43,26.358600583090375
2007-05-07,90.75,3.43,26.457725947521865
2007-05-08,90.94,0.99,91.85858585858585
2007-05-09,90.99,0.99,91.9090909090909
2007-05-10,90.35,0.99,91.26262626262626
2007-05-11,89.97,0.99,90.87878787878788
2007-05-14,89.3,0.99,90.2020202020202
2007-05-15,89.43,0.99,90.33333333333334
2007-05-16,90.59,0.99,91.5050505050505
2007-05-17,89.9,0.99,90.80808080808082
2007-05-18,90.05,0.99,90.95959595959596
2007-05-21,90.08,0.99,90.98989898989899
2007-05-22,90.24,0.99,91.15151515151514
2007-05-23,89.92,0.99,90.82828282828284
2007-05-24,89.57,0.99,90.47474747474747
2007-05-25,89.72,0.99,90.62626262626263
2007-05-29,89.61,0.99,90.51515151515152
2007-05-30,89.0,0.99,89.8989898989899
2007-05-31,88.06,0.99,88.94949494949495
2007-06-01,88.11,0.99,89.0
2007-06-04,88.36,0.99,89.25252525252526
2007-06-05,87.34,0.99,88.22222222222223
2007-06-06,86.78,0.99,87.65656565656566
2007-06-07,84.53,0.99,85.38383838383838
2007-06-08,85.14,0.99,86.0
2007-06-11,85.0,0.99,85.85858585858585
2007-06-12,84.37,0.99,85.22222222222223
2007-06-13,85.41,0.99,86.27272727272727
2007-06-14,85.85,0.99,86.71717171717171
2007-06-15,86.12,0.99,86.98989898989899
2007-06-18,86.9,0.99,87.77777777777779
2007-06-19,87.14,0.99,88.02020202020202
2007-06-20,86.12,0.99,86.98989898989899
2007-06-21,85.93,0.99,86.7979797979798
2007-06-22,85.13,0.99,85.98989898989899
2007-06-25,84.04,0.99,84.8888888888889
2007-06-26,84.4,0.99,85.25252525252526
2007-06-27,84.57,0.99,85.42424242424242
2007-06-28,84.93,0.99,85.7878787878788
2007-06-29,84.89,0.99,85.74747474747475
2007-07-02,85.44,0.99,86.3030303030303
2007-07-03,85.05,0.99,85.9090909090909
2007-07-05,84.87,0.99,85.72727272727273
2007-07-06,85.51,0.99,86.37373737373738
2007-07-09,85.46,0.99,86.32323232323232
2007-07-10,84.92,0.99,85.77777777777779
2007-07-11,85.26,0.99,86.12121212121212
2007-07-12,85.17,0.99,86.03030303030303
2007-07-13,85.03,0.99,85.88888888888889
2007-07-16,85.97,0.99,86.83838383838383
2007-07-17,88.32,0.99,89.2121212121212
2007-07-18,88.23,0.99,89.12121212121212
2007-07-19,87.55,0.99,88.43434343434343
2007-07-20,88.08,0.99,88.96969696969697
2007-07-23,89.39,0.99,90.2929292929293
2007-07-24,88.93,0.99,89.82828282828284
2007-07-25,87.5,0.99,88.38383838383838
2007-07-26,80.28,0.99,81.0909090909091
2007-07-27,77.89,0.99,78.67676767676768
2007-07-30,79.34,0.99,80.14141414141415
2007-07-31,77.76,0.99,78.54545454545455
2007-08-01,79.57,0.99,80.37373737373737
2007-08-02,78.83,0.99,79.62626262626263
2007-08-03,77.1,0.99,77.87878787878788
2007-08-06,78.15,0.99,78.93939393939395
2007-08-07,78.89,1.96,40.25
2007-08-08,79.83,1.96,40.72959183673469
2007-08-09,79.54,1.96,40.58163265306123
2007-08-10,78.3,1.96,39.94897959183673
2007-08-13,78.7,1.96,40.1530612244898
2007-08-14,78.07,1.96,39.83163265306122
2007-08-15,76.99,1.96,39.28061224489796
2007-08-16,76.58,1.96,39.07142857142857
2007-08-17,77.93,1.96,39.76020408163266
2007-08-20,76.64,1.96,39.10204081632653
2007-08-21,75.41,1.96,38.474489795918366
2007-08-22,76.14,1.96,38.8469387755102
2007-08-23,77.09,1.96,39.33163265306123
2007-08-24,78.06,1.96,39.8265306122449
2007-08-27,76.88,1.96,39.224489795918366
2007-08-28,76.08,1.96,38.816326530612244
2007-08-29,77.72,1.96,39.6530612244898
2007-08-30,78.06,1.96,39.8265306122449
2007-08-31,78.33,1.96,39.964285714285715
2007-09-04,78.17,1.96,39.88265306122449
2007-09-05,76.97,1.96,39.27040816326531
2007-09-06,79.25,1.96,40.433673469387756
2007-09-07,79.5,1.96,40.56122448979592
2007-09-10,80.29,1.96,40.964285714285715
2007-09-11,80.71,1.96,41.17857142857142
2007-09-12,81.02,1.96,41.33673469387755
2007-09-13,82.49,1.96,42.08673469387755
2007-09-14,83.23,1.96,42.464285714285715
2007-09-17,81.88,1.96,41.775510204081634
2007-09-18,82.35,1.96,42.015306122448976
2007-09-19,84.02,1.96,42.86734693877551
2007-09-20,83.3,1.96,42.5
2007-09-21,83.7,1.96,42.704081632653065
2007-09-24,81.49,1.96,41.576530612244895
2007-09-25,81.92,1.96,41.79591836734694
2007-09-26,81.14,1.96,41.39795918367347
2007-09-27,82.21,1.96,41.94387755102041
2007-09-28,80.99,1.96,41.32142857142857
2007-10-01,81.49,1.96,41.576530612244895
2007-10-02,81.42,1.96,41.54081632653062
2007-10-03,80.66,1.96,41.1530612244898
2007-10-04,80.99,1.96,41.32142857142857
2007-10-05,82.86,1.96,42.275510204081634
2007-10-08,82.0,1.96,41.83673469387755
2007-10-09,82.41,1.96,42.045918367346935
2007-10-10,83.93,1.96,42.82142857142858
2007-10-11,84.6,1.96,43.16326530612245
2007-10-12,82.87,1.96,42.28061224489796
2007-10-15,81.46,1.96,41.56122448979592
2007-10-16,81.57,1.96,41.617346938775505
2007-10-17,82.05,1.96,41.86224489795918
2007-10-18,82.59,1.96,42.13775510204082
2007-10-19,79.82,1.96,40.724489795918366
2007-10-22,77.71,1.96,39.647959183673464
2007-10-23,79.46,1.96,40.54081632653061
2007-10-24,79.37,1.96,40.494897959183675
2007-10-25,67.39,1.96,34.38265306122449
2007-10-26,68.3,1.96,34.8469387755102
2007-10-29,69.77,1.96,35.5969387755102
2007-10-30,68.52,1.96,34.95918367346938
2007-10-31,69.49,1.96,35.45408163265306
2007-11-01,68.9,1.96,35.1530612244898
2007-11-02,68.87,1.96,35.13775510204082
2007-11-05,68.37,1.96,34.882653061224495
2007-11-06,67.73,1.96,34.55612244897959
2007-11-07,66.04,1.96,33.693877551020414
2007-11-08,66.76,1.96,34.06122448979592
2007-11-09,66.82,2.16,30.93518518518518
2007-11-12,66.26,2.16,30.675925925925927
2007-11-13,67.94,2.16,31.4537037037037
2007-11-14,68.09,2.16,31.52314814814815
2007-11-15,66.14,2.16,30.62037037037037
2007-11-16,65.38,2.16,30.268518518518515
2007-11-19,65.79,2.16,30.458333333333336
2007-11-20,64.24,2.16,29.740740740740737
2007-11-21,63.48,2.16,29.388888888888886
2007-11-23,64.55,2.16,29.884259259259256
2007-11-26,63.73,2.16,29.504629629629626
2007-11-27,64.59,2.16,29.90277777777778
2007-11-28,65.39,2.16,30.273148148148145
2007-11-29,64.4,2.16,29.814814814814817
2007-11-30,64.73,2.16,29.96759259259259
2007-12-03,64.79,2.16,29.99537037037037
2007-12-04,65.36,2.16,30.259259259259256
2007-12-05,67.17,2.16,31.09722222222222
2007-12-06,69.57,2.16,32.20833333333333
2007-12-07,69.03,2.16,31.958333333333332
2007-12-10,69.46,2.16,32.157407407407405
2007-12-11,67.73,2.16,31.35648148148148
2007-12-12,67.98,2.16,31.47222222222222
2007-12-13,68.09,2.16,31.52314814814815
2007-12-14,67.48,2.16,31.24074074074074
2007-12-17,67.66,2.16,31.32407407407407
2007-12-18,66.89,2.16,30.96759259259259
2007-12-19,66.77,2.16,30.912037037037035
2007-12-20,67.05,2.16,31.041666666666664
2007-12-21,67.76,2.16,31.37037037037037
2007-12-24,67.42,2.16,31.212962962962962
2007-12-26,67.13,2.16,31.0787037037037
2007-12-27,66.41,2.16,30.745370370370367
2007-12-28,66.45,2.16,30.76388888888889
2007-12-31,66.15,2.16,30.625
2008-01-02,66.29,2.16,30.689814814814817
2008-01-03,66.36,2.16,30.72222222222222
2008-01-04,66.5,2.16,30.787037037037035
2008-01-07,68.66,2.16,31.787037037037035
2008-01-08,67.25,2.16,31.134259259259256
2008-01-09,67.61,2.16,31.300925925925924
2008-01-10,68.51,2.16,31.71759259259259
2008-01-11,69.95,2.16,32.38425925925926
2008-01-14,68.79,2.16,31.84722222222222
2008-01-15,67.68,2.16,31.333333333333336
2008-01-16,67.62,2.16,31.305555555555557
2008-01-17,67.7,2.16,31.34259259259259
2008-01-18,67.34,2.16,31.175925925925924
2008-01-22,67.11,2.16,31.069444444444443
2008-01-23,65.93,2.16,30.52314814814815
2008-01-24,67.07,2.16,31.05092592592592
2008-01-25,66.36,2.16,30.72222222222222
2008-01-28,68.08,2.16,31.518518518518515
2008-01-29,77.03,2.16,35.66203703703704
2008-01-30,77.4,2.16,35.833333333333336
2008-01-31,78.14,2.16,36.175925925925924
2008-02-01,79.18,2.16,36.657407407407405
2008-02-04,77.51,2.16,35.88425925925926
2008-02-05,76.92,2.16,35.61111111111111
2008-02-06,76.9,2.16,35.601851851851855
2008-02-07,78.53,2.16,36.35648148148148
2008-02-08,77.86,2.16,36.04629629629629
2008-02-11,77.82,2.16,36.02777777777777
2008-02-12,78.38,2.16,36.28703703703703
2008-02-13,78.51,2.16,36.34722222222222
2008-02-14,76.38,2.16,35.36111111111111
2008-02-15,75.84,2.16,35.11111111111111
2008-02-19,76.51,2.16,35.4212962962963
2008-02-20,76.94,2.16,35.62037037037037
2008-02-21,76.37,2.16,35.35648148148148
2008-02-22,75.97,2.16,35.17129629629629
2008-02-25,77.91,2.16,36.06944444444444
2008-02-26,77.22,2.16,35.75
2008-02-27,77.13,2.16,35.70833333333333
2008-02-28,77.23,2.16,35.754629629629626
2008-02-29,75.29,3.28,22.95426829268293
2008-03-03,75.56,3.28,23.03658536585366
2008-03-04,76.46,3.28,23.310975609756095
2008-03-05,76.85,3.28,23.429878048780488
2008-03-06,75.77,3.28,23.100609756097562
2008-03-07,75.16,3.28,22.914634146341463
2008-03-10,73.8,3.28,22.5
2008-03-11,75.09,3.28,22.89329268292683
2008-03-12,76.1,3.28,23.20121951219512
2008-03-13,76.46,3.28,23.310975609756095
2008-03-14,76.59,3.28,23.350609756097562
2008-03-17,75.63,3.28,23.057926829268293
2008-03-18,76.76,3.28,23.402439024390247
2008-03-19,75.53,3.28,23.027439024390247
2008-03-20,78.55,3.28,23.948170731707318
2008-03-24,78.95,3.28,24.070121951219516
2008-03-25,78.84,3.28,24.03658536585366
2008-03-26,78.06,3.28,23.79878048780488
2008-03-27,77.16,3.28,23.524390243902438
2008-03-28,76.97,3.28,23.46646341463415
2008-03-31,77.86,3.28,23.73780487804878
2008-04-01,79.38,3.28,24.201219512195124
2008-04-02,79.63,3.28,24.277439024390244
2008-04-03,79.56,3.28,24.25609756097561
2008-04-04,78.45,3.28,23.917682926829272
2008-04-07,78.41,3.28,23.90548780487805
2008-04-08,78.37,3.28,23.89329268292683
2008-04-09,78.44,3.28,23.914634146341463
2008-04-10,78.69,3.28,23.990853658536587
2008-04-11,78.48,3.28,23.926829268292686
2008-04-14,78.2,3.28,23.84146341463415
2008-04-15,77.18,3.28,23.530487804878053
2008-04-16,78.45,3.28,23.917682926829272
2008-04-17,77.89,3.28,23.746951219512198
2008-04-18,77.25,3.28,23.551829268292686
2008-04-21,77.29,3.28,23.564024390243905
2008-04-22,76.72,3.28,23.390243902439025
2008-04-23,75.95,3.28,23.15548780487805
2008-04-24,72.87,3.28,22.21646341463415
2008-04-25,74.6,3.28,22.74390243902439
2008-04-28,74.81,3.28,22.807926829268293
2008-04-29,75.74,3.28,23.091463414634145
2008-04-30,74.16,3.28,22.609756097560975
2008-05-01,75.32,3.28,22.96341463414634
2008-05-02,73.85,3.28,22.515243902439025
2008-05-05,72.63,3.28,22.14329268292683
2008-05-06,73.03,3.28,22.265243902439025
2008-05-07,72.11,3.28,21.984756097560975
2008-05-08,71.2,3.28,21.707317073170735
2008-05-09,69.3,3.28,21.128048780487806
2008-05-12,69.56,1.03,67.53398058252428
2008-05-13,66.85,1.03,64.90291262135922
2008-05-14,68.5,1.03,66.50485436893204
2008-05-15,70.19,1.03,68.14563106796116
2008-05-16,70.11,1.03,68.06796116504854
2008-05-19,70.75,1.03,68.68932038834951
2008-05-20,70.09,1.03,68.0485436893204
2008-05-21,70.23,1.03,68.18446601941747
2008-05-22,70.86,1.03,68.79611650485437
2008-05-23,69.96,1.03,67.92233009708737
2008-05-27,71.53,1.03,69.44660194174757
2008-05-28,71.51,1.03,69.42718446601943
2008-05-29,72.87,1.03,70.74757281553399
2008-05-30,72.8,1.03,70.67961165048543
2008-06-02,72.42,1.03,70.31067961165049
2008-06-03,72.47,1.03,70.35922330097087
2008-06-04,72.67,1.03,70.55339805825243
2008-06-05,72.15,1.03,70.0485436893204
2008-06-06,70.97,1.03,68.90291262135922
2008-06-09,71.02,1.03,68.9514563106796
2008-06-10,70.61,1.03,68.55339805825243
2008-06-11,69.06,1.03,67.04854368932038
2008-06-12,69.55,1.03,67.52427184466019
2008-06-13,70.08,1.03,68.03883495145631
2008-06-16,70.96,1.03,68.89320388349513
2008-06-17,71.29,1.03,69.2135922330097
2008-06-18,70.17,1.03,68.12621359223301
2008-06-19,70.41,1.03,68.35922330097087
2008-06-20,68.47,1.03,66.47572815533981
2008-06-23,67.79,1.03,65.81553398058253
2008-06-24,68.25,1.03,66.26213592233009
2008-06-25,68.72,1.03,66.71844660194175
2008-06-26,67.88,1.03,65.90291262135922
2008-06-27,67.21,1.03,65.25242718446601
2008-06-30,68.05,1.03,66.06796116504854
2008-07-01,67.68,1.03,65.70873786407768
2008-07-02,67.81,1.03,65.83495145631068
2008-07-03,68.02,1.03,66.03883495145631
2008-07-07,67.02,1.03,65.06796116504854
2008-07-08,67.85,1.03,65.87378640776699
2008-07-09,67.19,1.03,65.23300970873785
2008-07-10,67.1,1.03,65.14563106796116
2008-07-11,68.29,1.03,66.30097087378641
2008-07-14,68.69,1.03,66.68932038834951
2008-07-15,70.37,1.03,68.32038834951456
2008-07-16,70.69,1.03,68.63106796116504
2008-07-17,71.98,1.03,69.88349514563107
2008-07-18,72.28,1.03,70.1747572815534
2008-07-21,70.36,1.03,68.31067961165049
2008-07-22,70.88,1.03,68.81553398058252
2008-07-23,66.01,1.03,64.0873786407767
2008-07-24,67.9,1.03,65.92233009708738
2008-07-25,68.62,1.03,66.62135922330097
2008-07-28,68.36,1.03,66.36893203883496
2008-07-29,67.67,1.03,65.69902912621359
2008-07-30,68.62,1.03,66.62135922330097
2008-07-31,68.91,1.03,66.90291262135922
2008-08-01,69.06,1.03,67.04854368932038
2008-08-04,69.74,1.03,67.70873786407766
2008-08-05,71.02,2.02,35.15841584158416
2008-08-06,70.89,2.02,35.09405940594059
2008-08-07,69.93,2.02,34.61881188118812
2008-08-08,71.26,2.02,35.27722772277228
2008-08-11,71.93,2.02,35.60891089108911
2008-08-12,71.9,2.02,35.5940594059406
2008-08-13,71.81,2.02,35.54950495049505
2008-08-14,71.47,2.02,35.38118811881188
2008-08-15,72.57,2.02,35.92574257425742
2008-08-18,73.64,2.02,36.45544554455446
2008-08-19,72.84,2.02,36.05940594059406
2008-08-20,72.23,2.02,35.757425742574256
2008-08-21,73.61,2.02,36.44059405940594
2008-08-22,74.08,2.02,36.67326732673267
2008-08-25,71.95,2.02,35.61881188118812
2008-08-26,72.13,2.02,35.70792079207921
2008-08-27,71.77,2.02,35.52970297029703
2008-08-28,72.69,2.02,35.98514851485148
2008-08-29,72.39,2.02,35.836633663366335
2008-09-02,72.36,2.02,35.82178217821782
2008-09-03,71.39,2.02,35.34158415841584
2008-09-04,68.41,2.02,33.866336633663366
2008-09-05,69.78,2.02,34.54455445544554
2008-09-08,71.53,2.02,35.41089108910891
2008-09-09,71.52,2.02,35.4059405940594
2008-09-10,71.1,2.02,35.198019801980195
2008-09-11,71.15,2.02,35.222772277227726
2008-09-12,71.89,2.02,35.58910891089109
2008-09-15,69.45,2.02,34.381188118811885
2008-09-16,68.26,2.02,33.79207920792079
2008-09-17,66.07,2.02,32.70792079207921
2008-09-18,68.5,2.02,33.91089108910891
2008-09-19,68.09,2.02,33.70792079207921
2008-09-22,67.46,2.02,33.39603960396039
2008-09-23,67.4,2.02,33.366336633663366
2008-09-24,67.55,2.02,33.44059405940594
2008-09-25,66.44,2.02,32.89108910891089
2008-09-26,65.4,2.02,32.37623762376238
2008-09-29,61.73,2.02,30.559405940594058
2008-09-30,64.56,2.02,31.96039603960396
2008-10-01,63.44,2.02,31.405940594059405
2008-10-02,61.24,2.02,30.316831683168317
2008-10-03,59.67,2.02,29.53960396039604
2008-10-06,56.75,2.02,28.094059405940595
2008-10-07,56.17,2.02,27.806930693069308
2008-10-08,58.25,2.02,28.836633663366335
2008-10-09,52.9,2.02,26.188118811881186
2008-10-10,51.0,2.02,25.247524752475247
2008-10-13,57.32,2.02,28.376237623762375
2008-10-14,57.97,2.02,28.698019801980198
2008-10-15,53.57,2.02,26.519801980198018
2008-10-16,55.26,2.02,27.356435643564357
2008-10-17,56.82,2.02,28.128712871287128
2008-10-20,57.32,2.02,28.376237623762375
2008-10-21,54.89,2.02,27.173267326732674
2008-10-22,51.66,2.02,25.574257425742573
2008-10-23,44.69,2.02,22.12376237623762
2008-10-24,43.04,2.02,21.306930693069308
2008-10-27,39.34,2.02,19.475247524752476
2008-10-28,41.11,2.02,20.35148514851485
2008-10-29,41.53,2.02,20.55940594059406
2008-10-30,44.48,2.02,22.019801980198018
2008-10-31,46.43,2.02,22.985148514851485
2008-11-03,45.16,2.02,22.356435643564353
2008-11-04,46.35,2.02,22.945544554455445
2008-11-05,45.54,2.02,22.544554455445542
2008-11-06,44.99,2.02,22.272277227722775
2008-11-07,44.35,2.02,21.955445544554458
2008-11-10,42.6,2.98,14.29530201342282
2008-11-11,40.73,2.98,13.667785234899329
2008-11-12,40.36,2.98,13.543624161073826
2008-11-13,43.79,2.98,14.694630872483222
2008-11-14,42.0,2.98,14.093959731543624
2008-11-17,39.77,2.98,13.345637583892618
2008-11-18,39.81,2.98,13.359060402684564
2008-11-19,37.47,2.98,12.573825503355705
2008-11-20,34.93,2.98,11.721476510067115
2008-11-21,37.29,2.98,12.513422818791947
2008-11-24,38.69,2.98,12.983221476510067
2008-11-25,37.91,2.98,12.721476510067113
2008-11-26,37.0,2.98,12.416107382550337
2008-11-28,37.32,2.98,12.523489932885907
2008-12-01,35.41,2.98,11.88255033557047
2008-12-02,36.42,2.98,12.221476510067115
2008-12-03,36.77,2.98,12.338926174496645
2008-12-04,37.11,2.98,12.453020134228188
2008-12-05,37.54,2.98,12.59731543624161
2008-12-08,39.74,2.98,13.33557046979866
2008-12-09,38.66,2.98,12.973154362416107
2008-12-10,38.91,2.98,13.05704697986577
2008-12-11,39.4,2.98,13.221476510067113
2008-12-12,38.91,2.98,13.05704697986577
2008-12-15,38.79,2.98,13.016778523489933
2008-12-16,40.86,2.98,13.711409395973154
2008-12-17,39.94,2.98,13.402684563758388
2008-12-18,40.2,2.98,13.489932885906041
2008-12-19,39.78,2.98,13.348993288590604
2008-12-22,39.56,2.98,13.2751677852349
2008-12-23,39.35,2.98,13.204697986577182
2008-12-24,39.12,2.98,13.12751677852349
2008-12-26,39.75,2.98,13.338926174496644
2008-12-29,39.1,2.98,13.120805369127517
2008-12-30,39.88,2.98,13.382550335570471
2008-12-31,40.42,2.98,13.563758389261746
2009-01-02,41.76,2.98,14.013422818791947
2009-01-05,40.9,2.98,13.724832214765101
2009-01-06,41.66,2.98,13.97986577181208
2009-01-07,40.31,2.98,13.526845637583893
2009-01-08,41.39,2.98,13.889261744966444
2009-01-09,41.89,2.98,14.057046979865772
