date,TDG,TDG_EPS,PE Ratio
2010-03-05,52.85,0.19,278.1578947368421
2010-03-08,51.92,0.19,273.2631578947368
2010-03-09,52.51,0.19,276.36842105263156
2010-03-10,52.61,0.19,276.89473684210526
2010-03-11,52.84,0.19,278.10526315789474
2010-03-12,52.6,0.19,276.8421052631579
2010-03-15,52.44,0.19,276.0
2010-03-16,52.25,0.19,275.0
2010-03-17,52.36,0.19,275.57894736842104
2010-03-18,52.22,0.19,274.84210526315786
2010-03-19,52.41,0.19,275.84210526315786
2010-03-22,52.27,0.19,275.10526315789474
2010-03-23,52.14,0.19,274.42105263157896
2010-03-24,52.12,0.19,274.3157894736842
2010-03-25,52.21,0.19,274.7894736842105
2010-03-26,52.56,0.19,276.63157894736844
2010-03-29,53.45,0.19,281.3157894736842
2010-03-30,53.77,0.19,283.0
2010-03-31,53.04,0.19,279.1578947368421
2010-04-01,52.78,0.19,277.7894736842105
2010-04-05,54.6,0.19,287.36842105263156
2010-04-06,54.85,0.19,288.6842105263158
2010-04-07,54.41,0.19,286.36842105263156
2010-04-08,54.6,0.19,287.36842105263156
2010-04-09,54.7,0.19,287.89473684210526
2010-04-12,54.75,0.19,288.1578947368421
2010-04-13,54.2,0.19,285.2631578947369
2010-04-14,54.59,0.19,287.3157894736842
2010-04-15,54.47,0.19,286.6842105263158
2010-04-16,53.92,0.19,283.7894736842105
2010-04-19,53.56,0.19,281.89473684210526
2010-04-20,54.48,0.19,286.7368421052631
2010-04-21,54.84,0.19,288.63157894736844
2010-04-22,56.86,0.19,299.2631578947368
2010-04-23,56.71,0.19,298.4736842105263
2010-04-26,56.37,0.19,296.6842105263158
2010-04-27,55.05,0.19,289.7368421052631
2010-04-28,55.16,0.19,290.31578947368416
2010-04-29,55.57,0.19,292.4736842105263
2010-04-30,55.27,0.19,290.89473684210526
2010-05-03,56.59,0.19,297.8421052631579
2010-05-04,54.55,0.19,287.10526315789474
2010-05-05,53.24,0.19,280.2105263157895
2010-05-06,52.54,0.19,276.5263157894737
2010-05-07,50.85,0.19,267.63157894736844
2010-05-10,54.1,0.19,284.7368421052632
2010-05-11,54.81,0.85,64.48235294117647
2010-05-12,56.08,0.85,65.97647058823529
2010-05-13,56.54,0.85,66.51764705882353
2010-05-14,55.51,0.85,65.30588235294118
2010-05-17,55.25,0.85,65.0
2010-05-18,54.02,0.85,63.5529411764706
2010-05-19,53.55,0.85,63.0
2010-05-20,51.82,0.85,60.964705882352945
2010-05-21,52.87,0.85,62.199999999999996
2010-05-24,51.87,0.85,61.023529411764706
2010-05-25,51.73,0.85,60.858823529411765
2010-05-26,51.35,0.85,60.411764705882355
2010-05-27,53.11,0.85,62.48235294117647
2010-05-28,52.76,0.85,62.07058823529412
2010-06-01,50.9,0.85,59.88235294117647
2010-06-02,51.65,0.85,60.76470588235294
2010-06-03,51.86,0.85,61.01176470588236
2010-06-04,49.88,0.85,58.682352941176475
2010-06-07,48.85,0.85,57.47058823529412
2010-06-08,49.5,0.85,58.23529411764706
2010-06-09,50.42,0.85,59.31764705882353
2010-06-10,51.6,0.85,60.70588235294118
2010-06-11,51.72,0.85,60.84705882352941
2010-06-14,52.27,0.85,61.49411764705883
2010-06-15,53.31,0.85,62.71764705882353
2010-06-16,53.54,0.85,62.98823529411765
2010-06-17,53.15,0.85,62.529411764705884
2010-06-18,53.37,0.85,62.78823529411765
2010-06-21,53.24,0.85,62.635294117647064
2010-06-22,52.2,0.85,61.411764705882355
2010-06-23,53.07,0.85,62.43529411764706
2010-06-24,52.8,0.85,62.11764705882353
2010-06-25,53.28,0.85,62.682352941176475
2010-06-28,53.6,0.85,63.05882352941177
2010-06-29,51.87,0.85,61.023529411764706
2010-06-30,51.03,0.85,60.03529411764706
2010-07-01,50.52,0.85,59.43529411764706
2010-07-02,50.25,0.85,59.11764705882353
2010-07-06,50.26,0.85,59.12941176470588
2010-07-07,51.25,0.85,60.294117647058826
2010-07-08,51.87,0.85,61.023529411764706
2010-07-09,52.25,0.85,61.470588235294116
2010-07-12,51.05,0.85,60.05882352941176
2010-07-13,51.64,0.85,60.75294117647059
2010-07-14,52.15,0.85,61.35294117647059
2010-07-15,52.2,0.85,61.411764705882355
2010-07-16,50.11,0.85,58.95294117647059
2010-07-19,50.07,0.85,58.90588235294118
2010-07-20,50.59,0.85,59.517647058823535
2010-07-21,50.38,0.85,59.27058823529412
2010-07-22,51.78,0.85,60.91764705882353
2010-07-23,53.11,0.85,62.48235294117647
2010-07-26,54.41,0.85,64.01176470588236
2010-07-27,54.31,0.85,63.89411764705883
2010-07-28,53.9,0.85,63.411764705882355
2010-07-29,54.04,0.85,63.576470588235296
2010-07-30,54.17,0.85,63.72941176470589
2010-08-02,54.78,0.85,64.44705882352942
2010-08-03,55.26,0.85,65.01176470588236
2010-08-04,56.2,0.85,66.11764705882354
2010-08-05,55.46,0.85,65.24705882352941
2010-08-06,55.64,0.85,65.45882352941177
2010-08-09,56.65,0.85,66.6470588235294
2010-08-10,57.05,0.85,67.11764705882352
2010-08-11,56.25,0.89,63.20224719101123
2010-08-12,56.3,0.89,63.25842696629213
2010-08-13,56.03,0.89,62.95505617977528
2010-08-16,56.0,0.89,62.92134831460674
2010-08-17,56.84,0.89,63.86516853932584
2010-08-18,57.71,0.89,64.84269662921348
2010-08-19,57.67,0.89,64.79775280898876
2010-08-20,57.35,0.89,64.43820224719101
2010-08-23,56.33,0.89,63.29213483146067
2010-08-24,55.83,0.89,62.73033707865168
2010-08-25,55.4,0.89,62.247191011235955
2010-08-26,57.02,0.89,64.06741573033707
2010-08-27,58.42,0.89,65.64044943820225
2010-08-30,58.4,0.89,65.61797752808988
2010-08-31,57.89,0.89,65.04494382022472
2010-09-01,59.49,0.89,66.84269662921348
2010-09-02,61.25,0.89,68.82022471910112
2010-09-03,61.42,0.89,69.01123595505618
2010-09-07,60.34,0.89,67.79775280898876
2010-09-08,61.01,0.89,68.5505617977528
2010-09-09,60.94,0.89,68.47191011235955
2010-09-10,60.95,0.89,68.48314606741573
2010-09-13,62.1,0.89,69.7752808988764
2010-09-14,61.5,0.89,69.10112359550561
2010-09-15,61.9,0.89,69.5505617977528
2010-09-16,62.0,0.89,69.66292134831461
2010-09-17,63.15,0.89,70.95505617977528
2010-09-20,63.56,0.89,71.41573033707866
2010-09-21,62.47,0.89,70.19101123595506
2010-09-22,61.9,0.89,69.5505617977528
2010-09-23,61.11,0.89,68.66292134831461
2010-09-24,62.24,0.89,69.93258426966293
2010-09-27,61.68,0.89,69.30337078651685
2010-09-28,61.81,0.89,69.4494382022472
2010-09-29,63.06,0.89,70.85393258426967
2010-09-30,62.05,0.89,69.71910112359551
2010-10-01,61.99,0.89,69.65168539325843
2010-10-04,61.0,0.89,68.53932584269663
2010-10-05,62.21,0.89,69.89887640449439
2010-10-06,62.4,0.89,70.11235955056179
2010-10-07,62.38,0.89,70.08988764044943
2010-10-08,63.54,0.89,71.39325842696628
2010-10-11,63.39,0.89,71.2247191011236
2010-10-12,63.28,0.89,71.10112359550561
2010-10-13,63.87,0.89,71.76404494382022
2010-10-14,63.35,0.89,71.17977528089888
2010-10-15,63.32,0.89,71.14606741573034
2010-10-18,63.0,0.89,70.78651685393258
2010-10-19,62.4,0.89,70.11235955056179
2010-10-20,63.47,0.89,71.31460674157303
2010-10-21,64.99,0.89,73.02247191011236
2010-10-22,65.3,0.89,73.37078651685393
2010-10-25,65.44,0.89,73.52808988764045
2010-10-26,65.67,0.89,73.78651685393258
2010-10-27,65.76,0.89,73.88764044943821
2010-10-28,65.82,0.89,73.95505617977527
2010-10-29,66.27,0.89,74.46067415730336
2010-11-01,66.72,0.89,74.96629213483146
2010-11-02,67.76,0.89,76.13483146067416
2010-11-03,67.05,0.89,75.33707865168539
2010-11-04,67.4,0.89,75.73033707865169
2010-11-05,67.5,0.89,75.84269662921348
2010-11-08,66.81,0.89,75.06741573033707
2010-11-09,66.25,0.89,74.43820224719101
2010-11-10,66.0,0.89,74.15730337078652
2010-11-11,65.6,0.89,73.70786516853931
2010-11-12,65.41,0.89,73.49438202247191
2010-11-15,65.8,1.06,62.075471698113205
2010-11-16,67.28,1.06,63.471698113207545
2010-11-17,67.29,1.06,63.4811320754717
2010-11-18,68.26,1.06,64.39622641509435
2010-11-19,68.27,1.06,64.40566037735849
2010-11-22,68.32,1.06,64.45283018867923
2010-11-23,67.79,1.06,63.95283018867925
2010-11-24,69.05,1.06,65.14150943396226
2010-11-26,69.07,1.06,65.16037735849055
2010-11-29,68.88,1.06,64.98113207547169
2010-11-30,68.5,1.06,64.62264150943396
2010-12-01,69.18,1.06,65.26415094339623
2010-12-02,69.66,1.06,65.71698113207546
2010-12-03,69.5,1.06,65.56603773584905
2010-12-06,69.89,1.06,65.93396226415094
2010-12-07,70.18,1.06,66.20754716981132
2010-12-08,70.14,1.06,66.16981132075472
2010-12-09,70.46,1.06,66.47169811320754
2010-12-10,70.45,1.06,66.4622641509434
2010-12-13,70.66,1.06,66.66037735849056
2010-12-14,70.99,1.06,66.97169811320754
2010-12-15,71.23,1.06,67.19811320754717
2010-12-16,71.81,1.06,67.74528301886792
2010-12-17,71.62,1.06,67.56603773584905
2010-12-20,71.56,1.06,67.50943396226415
2010-12-21,72.28,1.06,68.18867924528301
2010-12-22,72.39,1.06,68.29245283018868
2010-12-23,72.07,1.06,67.99056603773585
2010-12-27,71.86,1.06,67.79245283018868
2010-12-28,71.64,1.06,67.58490566037736
2010-12-29,71.63,1.06,67.5754716981132
2010-12-30,71.59,1.06,67.5377358490566
2010-12-31,72.01,1.06,67.93396226415095
2011-01-03,73.75,1.06,69.5754716981132
2011-01-04,74.36,1.06,70.15094339622641
2011-01-05,75.66,1.06,71.37735849056602
2011-01-06,76.23,1.06,71.91509433962264
2011-01-07,77.4,1.06,73.01886792452831
2011-01-10,75.43,1.06,71.16037735849056
2011-01-11,76.37,1.06,72.04716981132076
2011-01-12,76.6,1.06,72.26415094339622
2011-01-13,76.44,1.06,72.11320754716981
2011-01-14,76.62,1.06,72.28301886792453
2011-01-18,77.35,1.06,72.97169811320754
2011-01-19,77.17,1.06,72.80188679245283
2011-01-20,76.52,1.06,72.18867924528301
2011-01-21,77.14,1.06,72.77358490566037
2011-01-24,76.8,1.06,72.45283018867924
2011-01-25,77.09,1.06,72.72641509433963
2011-01-26,77.88,1.06,73.47169811320754
2011-01-27,77.82,1.06,73.41509433962263
2011-01-28,76.7,1.06,72.35849056603773
2011-01-31,77.48,1.06,73.09433962264151
2011-02-01,78.13,1.06,73.7075471698113
2011-02-02,77.92,1.06,73.50943396226415
2011-02-03,78.59,1.06,74.14150943396227
2011-02-04,79.25,1.06,74.76415094339622
2011-02-07,80.98,1.06,76.39622641509433
2011-02-08,82.58,0.5,165.16
2011-02-09,82.18,0.5,164.36
2011-02-10,81.77,0.5,163.54
2011-02-11,81.53,0.5,163.06
2011-02-14,81.54,0.5,163.08
2011-02-15,81.57,0.5,163.14
2011-02-16,81.81,0.5,163.62
2011-02-17,81.5,0.5,163.0
2011-02-18,81.5,0.5,163.0
2011-02-22,80.7,0.5,161.4
2011-02-23,79.32,0.5,158.64
2011-02-24,79.23,0.5,158.46
2011-02-25,80.34,0.5,160.68
2011-02-28,80.38,0.5,160.76
2011-03-01,81.19,0.5,162.38
2011-03-02,81.47,0.5,162.94
2011-03-03,82.99,0.5,165.98
2011-03-04,82.67,0.5,165.34
2011-03-07,80.93,0.5,161.86
2011-03-08,81.59,0.5,163.18
2011-03-09,81.99,0.5,163.98
2011-03-10,80.31,0.5,160.62
2011-03-11,81.02,0.5,162.04
2011-03-14,82.04,0.5,164.08
2011-03-15,79.72,0.5,159.44
2011-03-16,77.48,0.5,154.96
2011-03-17,78.05,0.5,156.1
2011-03-18,78.81,0.5,157.62
2011-03-21,80.09,0.5,160.18
2011-03-22,80.68,0.5,161.36
2011-03-23,81.19,0.5,162.38
2011-03-24,81.84,0.5,163.68
2011-03-25,82.11,0.5,164.22
2011-03-28,82.17,0.5,164.34
2011-03-29,82.31,0.5,164.62
2011-03-30,82.49,0.5,164.98
2011-03-31,83.83,0.5,167.66
2011-04-01,84.18,0.5,168.36
2011-04-04,83.16,0.5,166.32
2011-04-05,83.04,0.5,166.08
2011-04-06,82.71,0.5,165.42
2011-04-07,81.94,0.5,163.88
2011-04-08,80.5,0.5,161.0
2011-04-11,80.23,0.5,160.46
2011-04-12,79.43,0.5,158.86
2011-04-13,79.18,0.5,158.36
2011-04-14,78.56,0.5,157.12
2011-04-15,78.82,0.5,157.64
2011-04-18,77.55,0.5,155.1
2011-04-19,77.6,0.5,155.2
2011-04-20,79.45,0.5,158.9
2011-04-21,80.0,0.5,160.0
2011-04-25,79.37,0.5,158.74
2011-04-26,80.04,0.5,160.08
2011-04-27,80.8,0.5,161.6
2011-04-28,81.5,0.5,163.0
2011-04-29,83.3,0.5,166.6
2011-05-02,82.88,0.5,165.76
2011-05-03,82.31,0.5,164.62
2011-05-04,81.53,0.5,163.06
2011-05-05,81.82,0.5,163.64
2011-05-06,82.91,0.5,165.82
2011-05-09,83.48,0.5,166.96
2011-05-10,83.04,0.5,166.08
2011-05-11,82.96,0.85,97.6
2011-05-12,83.63,0.85,98.38823529411765
2011-05-13,82.68,0.85,97.27058823529413
2011-05-16,82.46,0.85,97.01176470588234
2011-05-17,82.22,0.85,96.72941176470589
2011-05-18,83.89,0.85,98.69411764705883
2011-05-19,83.45,0.85,98.1764705882353
2011-05-20,82.36,0.85,96.89411764705882
2011-05-23,80.49,0.85,94.69411764705882
2011-05-24,80.1,0.85,94.23529411764706
2011-05-25,80.01,0.85,94.12941176470589
2011-05-26,79.6,0.85,93.6470588235294
2011-05-27,80.55,0.85,94.76470588235294
2011-05-31,82.0,0.85,96.47058823529412
2011-06-01,81.33,0.85,95.68235294117648
2011-06-02,81.22,0.85,95.55294117647058
2011-06-03,80.32,0.85,94.49411764705881
2011-06-06,80.51,0.85,94.71764705882354
2011-06-07,80.53,0.85,94.74117647058824
2011-06-08,80.07,0.85,94.19999999999999
2011-06-09,80.61,0.85,94.83529411764707
2011-06-10,80.05,0.85,94.17647058823529
2011-06-13,79.98,0.85,94.09411764705884
2011-06-14,82.48,0.85,97.03529411764707
2011-06-15,82.17,0.85,96.67058823529412
2011-06-16,82.41,0.85,96.95294117647059
2011-06-17,83.83,0.85,98.62352941176471
2011-06-20,85.32,0.85,100.37647058823529
2011-06-21,86.94,0.85,102.28235294117647
2011-06-22,86.89,0.85,102.22352941176472
2011-06-23,86.38,0.85,101.62352941176471
2011-06-24,85.8,0.85,100.94117647058823
2011-06-27,87.3,0.85,102.70588235294117
2011-06-28,88.92,0.85,104.61176470588235
2011-06-29,88.86,0.85,104.54117647058824
2011-06-30,91.19,0.85,107.28235294117647
2011-07-01,93.3,0.85,109.76470588235294
2011-07-05,93.37,0.85,109.84705882352942
2011-07-06,93.94,0.85,110.51764705882353
2011-07-07,93.75,0.85,110.29411764705883
2011-07-08,93.74,0.85,110.28235294117647
2011-07-11,92.54,0.85,108.87058823529412
2011-07-12,90.64,0.85,106.63529411764706
2011-07-13,91.95,0.85,108.1764705882353
2011-07-14,91.21,0.85,107.30588235294117
2011-07-15,90.58,0.85,106.56470588235294
2011-07-18,89.7,0.85,105.52941176470588
2011-07-19,91.39,0.85,107.51764705882353
2011-07-20,91.73,0.85,107.91764705882353
2011-07-21,93.5,0.85,110.0
2011-07-22,93.03,0.85,109.44705882352942
2011-07-25,92.61,0.85,108.95294117647059
2011-07-26,91.3,0.85,107.41176470588235
2011-07-27,89.89,0.85,105.75294117647059
2011-07-28,90.01,0.85,105.89411764705883
2011-07-29,90.07,0.85,105.96470588235293
2011-08-01,89.05,0.85,104.76470588235294
2011-08-02,86.73,0.85,102.03529411764707
2011-08-03,88.62,0.85,104.25882352941177
2011-08-04,81.05,0.85,95.3529411764706
2011-08-05,81.85,0.85,96.29411764705883
2011-08-08,73.83,0.85,86.85882352941177
2011-08-09,84.87,0.85,99.84705882352942
2011-08-10,78.97,1.15,68.66956521739131
2011-08-11,86.84,1.15,75.51304347826088
2011-08-12,87.72,1.15,76.27826086956522
2011-08-15,89.04,1.15,77.42608695652176
2011-08-16,89.79,1.15,78.07826086956523
2011-08-17,91.23,1.15,79.3304347826087
2011-08-18,85.63,1.15,74.4608695652174
2011-08-19,84.78,1.15,73.72173913043478
2011-08-22,85.83,1.15,74.63478260869566
2011-08-23,86.9,1.15,75.56521739130436
2011-08-24,86.92,1.15,75.58260869565218
2011-08-25,85.95,1.15,74.73913043478262
2011-08-26,87.8,1.15,76.34782608695653
2011-08-29,91.37,1.15,79.4521739130435
2011-08-30,89.9,1.15,78.17391304347827
2011-08-31,91.86,1.15,79.87826086956522
2011-09-01,91.04,1.15,79.16521739130435
2011-09-02,89.41,1.15,77.74782608695652
2011-09-06,88.08,1.15,76.5913043478261
2011-09-07,90.94,1.15,79.07826086956523
2011-09-08,89.39,1.15,77.7304347826087
2011-09-09,86.65,1.15,75.34782608695653
2011-09-12,85.65,1.15,74.47826086956523
2011-09-13,87.62,1.15,76.19130434782609
2011-09-14,89.59,1.15,77.90434782608696
2011-09-15,89.45,1.15,77.78260869565219
2011-09-16,92.37,1.15,80.32173913043479
2011-09-19,92.12,1.15,80.10434782608696
2011-09-20,90.19,1.15,78.42608695652174
2011-09-21,86.18,1.15,74.93913043478263
2011-09-22,82.47,1.15,71.71304347826087
2011-09-23,84.93,1.15,73.85217391304349
2011-09-26,85.24,1.15,74.12173913043479
2011-09-27,86.6,1.15,75.30434782608695
2011-09-28,82.94,1.15,72.12173913043479
2011-09-29,81.69,1.15,71.03478260869565
2011-09-30,81.67,1.15,71.01739130434784
2011-10-03,77.38,1.15,67.28695652173913
2011-10-04,77.74,1.15,67.6
2011-10-05,80.15,1.15,69.69565217391306
2011-10-06,81.91,1.15,71.22608695652174
2011-10-07,82.81,1.15,72.00869565217393
2011-10-10,84.75,1.15,73.69565217391305
2011-10-11,85.51,1.15,74.35652173913044
2011-10-12,85.93,1.15,74.7217391304348
2011-10-13,86.25,1.15,75.0
2011-10-14,87.21,1.15,75.83478260869565
2011-10-17,87.26,1.15,75.87826086956522
2011-10-18,87.85,1.15,76.3913043478261
2011-10-19,85.66,1.15,74.48695652173913
2011-10-20,85.27,1.15,74.14782608695653
2011-10-21,88.47,1.15,76.9304347826087
2011-10-24,92.23,1.15,80.2
2011-10-25,91.41,1.15,79.48695652173913
2011-10-26,89.92,1.15,78.19130434782609
2011-10-27,93.34,1.15,81.16521739130435
2011-10-28,93.35,1.15,81.17391304347827
2011-10-31,93.92,1.15,81.66956521739131
2011-11-01,90.15,1.15,78.3913043478261
2011-11-02,90.63,1.15,78.80869565217391
2011-11-03,94.52,1.15,82.19130434782609
2011-11-04,93.88,1.15,81.63478260869566
2011-11-07,94.33,1.15,82.02608695652174
2011-11-08,98.51,1.15,85.6608695652174
2011-11-09,96.77,1.15,84.14782608695653
2011-11-10,96.26,1.15,83.70434782608697
2011-11-11,97.93,1.15,85.15652173913045
2011-11-14,97.42,1.15,84.71304347826087
2011-11-15,98.4,1.15,85.56521739130436
2011-11-16,97.12,1.15,84.4521739130435
2011-11-17,93.57,1.15,81.36521739130434
2011-11-18,94.41,1.61,58.639751552795026
2011-11-21,92.44,1.61,57.41614906832297
2011-11-22,92.82,1.61,57.65217391304347
2011-11-23,90.83,1.61,56.41614906832298
2011-11-25,91.17,1.61,56.62732919254658
2011-11-28,92.98,1.61,57.75155279503105
2011-11-29,92.57,1.61,57.49689440993788
2011-11-30,96.42,1.61,59.88819875776397
2011-12-01,97.68,1.61,60.67080745341615
2011-12-02,96.54,1.61,59.962732919254655
2011-12-05,96.82,1.61,60.13664596273291
2011-12-06,96.14,1.61,59.71428571428571
2011-12-07,95.02,1.61,59.01863354037266
2011-12-08,94.5,1.61,58.69565217391304
2011-12-09,97.35,1.61,60.46583850931676
2011-12-12,96.0,1.61,59.62732919254658
2011-12-13,94.74,1.61,58.8447204968944
2011-12-14,94.64,1.61,58.78260869565217
2011-12-15,95.14,1.61,59.09316770186335
2011-12-16,95.98,1.61,59.61490683229813
2011-12-19,95.56,1.61,59.35403726708074
2011-12-20,96.92,1.61,60.19875776397515
2011-12-21,97.14,1.61,60.33540372670807
2011-12-22,97.25,1.61,60.40372670807453
2011-12-23,98.45,1.61,61.149068322981364
2011-12-27,98.26,1.61,61.03105590062112
2011-12-28,95.34,1.61,59.21739130434783
2011-12-29,96.49,1.61,59.931677018633536
2011-12-30,95.68,1.61,59.42857142857143
2012-01-03,94.08,1.61,58.43478260869565
2012-01-04,93.13,1.61,57.8447204968944
2012-01-05,95.19,1.61,59.12422360248447
2012-01-06,96.74,1.61,60.086956521739125
2012-01-09,97.45,1.61,60.52795031055901
2012-01-10,98.7,1.61,61.30434782608695
2012-01-11,98.37,1.61,61.099378881987576
2012-01-12,98.03,1.61,60.88819875776397
2012-01-13,97.56,1.61,60.59627329192546
2012-01-17,97.97,1.61,60.85093167701863
2012-01-18,96.6,1.61,59.99999999999999
2012-01-19,97.41,1.61,60.503105590062106
2012-01-20,97.06,1.61,60.285714285714285
2012-01-23,101.11,1.61,62.80124223602484
2012-01-24,100.55,1.61,62.45341614906832
2012-01-25,102.2,1.61,63.47826086956522
2012-01-26,101.83,1.61,63.24844720496894
2012-01-27,101.36,1.61,62.95652173913043
2012-01-30,102.16,1.61,63.45341614906832
2012-01-31,104.53,1.61,64.92546583850931
2012-02-01,106.83,1.61,66.35403726708074
2012-02-02,106.06,1.61,65.87577639751552
2012-02-03,107.83,1.61,66.9751552795031
2012-02-06,107.42,1.61,66.72049689440993
2012-02-07,113.82,1.61,70.69565217391303
2012-02-08,116.0,1.49,77.85234899328859
2012-02-09,116.11,1.49,77.9261744966443
2012-02-10,116.19,1.49,77.97986577181209
2012-02-13,118.18,1.49,79.31543624161074
2012-02-14,116.47,1.49,78.16778523489933
2012-02-15,115.0,1.49,77.18120805369128
2012-02-16,116.35,1.49,78.08724832214764
2012-02-17,115.94,1.49,77.81208053691275
2012-02-21,116.24,1.49,78.01342281879194
2012-02-22,117.39,1.49,78.78523489932886
2012-02-23,117.07,1.49,78.57046979865771
2012-02-24,117.07,1.49,78.57046979865771
2012-02-27,117.52,1.49,78.87248322147651
2012-02-28,116.87,1.49,78.43624161073826
2012-02-29,118.79,1.49,79.7248322147651
2012-03-01,117.11,1.49,78.59731543624162
2012-03-02,114.99,1.49,77.1744966442953
2012-03-05,115.3,1.49,77.38255033557047
2012-03-06,111.9,1.49,75.1006711409396
2012-03-07,112.58,1.49,75.55704697986577
2012-03-08,113.94,1.49,76.46979865771812
2012-03-09,113.78,1.49,76.36241610738256
2012-03-12,113.84,1.49,76.4026845637584
2012-03-13,115.48,1.49,77.503355704698
2012-03-14,115.03,1.49,77.20134228187919
2012-03-15,115.3,1.49,77.38255033557047
2012-03-16,115.32,1.49,77.39597315436241
2012-03-19,113.15,1.49,75.93959731543625
2012-03-20,113.25,1.49,76.00671140939598
2012-03-21,114.64,1.49,76.93959731543625
2012-03-22,115.46,1.49,77.48993288590604
2012-03-23,115.36,1.49,77.42281879194631
2012-03-26,117.09,1.49,78.58389261744966
2012-03-27,116.29,1.49,78.04697986577182
2012-03-28,116.0,1.49,77.85234899328859
2012-03-29,114.96,1.49,77.15436241610738
2012-03-30,115.76,1.49,77.69127516778524
2012-04-02,117.0,1.49,78.52348993288591
2012-04-03,117.28,1.49,78.71140939597315
2012-04-04,116.18,1.49,77.97315436241611
2012-04-05,116.3,1.49,78.05369127516778
2012-04-09,114.7,1.49,76.97986577181209
2012-04-10,111.93,1.49,75.12080536912752
2012-04-11,114.23,1.49,76.66442953020135
2012-04-12,117.06,1.49,78.56375838926175
2012-04-13,116.04,1.49,77.87919463087249
2012-04-16,117.03,1.49,78.54362416107382
2012-04-17,119.13,1.49,79.95302013422818
2012-04-18,120.2,1.49,80.67114093959732
2012-04-19,119.07,1.49,79.91275167785234
2012-04-20,122.25,1.49,82.04697986577182
2012-04-23,122.0,1.49,81.87919463087249
2012-04-24,121.73,1.49,81.69798657718121
2012-04-25,124.7,1.49,83.69127516778524
2012-04-26,125.41,1.49,84.16778523489933
2012-04-27,127.14,1.49,85.32885906040269
2012-04-30,126.12,1.49,84.64429530201343
2012-05-01,127.07,1.49,85.28187919463087
2012-05-02,127.83,1.49,85.79194630872483
2012-05-03,129.38,1.49,86.83221476510067
2012-05-04,127.56,1.49,85.61073825503355
2012-05-07,127.43,1.49,85.52348993288591
2012-05-08,128.51,1.49,86.248322147651
2012-05-09,125.95,1.58,79.71518987341771
2012-05-10,126.68,1.58,80.17721518987342
2012-05-11,125.74,1.58,79.58227848101265
2012-05-14,124.93,1.58,79.06962025316456
2012-05-15,123.65,1.58,78.25949367088607
2012-05-16,124.01,1.58,78.4873417721519
2012-05-17,120.24,1.58,76.1012658227848
2012-05-18,118.82,1.58,75.20253164556961
2012-05-21,122.62,1.58,77.60759493670886
2012-05-22,125.34,1.58,79.32911392405063
2012-05-23,125.33,1.58,79.32278481012658
2012-05-24,124.95,1.58,79.08227848101265
2012-05-25,124.23,1.58,78.62658227848101
2012-05-29,126.34,1.58,79.9620253164557
2012-05-30,123.33,1.58,78.05696202531645
2012-05-31,123.0,1.58,77.84810126582278
2012-06-01,121.71,1.58,77.03164556962025
2012-06-04,121.73,1.58,77.04430379746836
2012-06-05,120.81,1.58,76.4620253164557
2012-06-06,126.74,1.58,80.21518987341771
2012-06-07,126.19,1.58,79.86708860759494
2012-06-08,127.14,1.58,80.46835443037975
2012-06-11,126.08,1.58,79.79746835443038
2012-06-12,126.84,1.58,80.27848101265823
2012-06-13,125.17,1.58,79.22151898734177
2012-06-14,124.49,1.58,78.79113924050633
2012-06-15,124.28,1.58,78.65822784810126
2012-06-18,127.0,1.58,80.37974683544303
2012-06-19,127.32,1.58,80.58227848101265
2012-06-20,129.81,1.58,82.15822784810126
2012-06-21,127.5,1.58,80.69620253164557
2012-06-22,127.14,1.58,80.46835443037975
2012-06-25,126.15,1.58,79.84177215189874
2012-06-26,127.45,1.58,80.66455696202532
2012-06-27,128.0,1.58,81.01265822784809
2012-06-28,127.57,1.58,80.74050632911391
2012-06-29,134.3,1.58,85.0
2012-07-02,131.95,1.58,83.51265822784809
2012-07-03,133.0,1.58,84.17721518987341
2012-07-05,133.68,1.58,84.60759493670886
2012-07-06,130.88,1.58,82.83544303797467
2012-07-09,130.96,1.58,82.8860759493671
2012-07-10,130.03,1.58,82.29746835443038
2012-07-11,127.73,1.58,80.84177215189874
2012-07-12,127.37,1.58,80.61392405063292
2012-07-13,130.83,1.58,82.80379746835443
2012-07-16,129.65,1.58,82.05696202531645
2012-07-17,129.87,1.58,82.19620253164557
2012-07-18,129.64,1.58,82.0506329113924
2012-07-19,129.97,1.58,82.25949367088607
2012-07-20,129.7,1.58,82.0886075949367
2012-07-23,128.73,1.58,81.47468354430379
2012-07-24,120.01,1.58,75.95569620253164
2012-07-25,120.25,1.58,76.10759493670886
2012-07-26,120.07,1.58,75.99367088607595
2012-07-27,121.63,1.58,76.98101265822784
2012-07-30,120.88,1.58,76.50632911392404
2012-07-31,123.36,1.58,78.0759493670886
2012-08-01,120.26,1.58,76.11392405063292
2012-08-02,121.23,1.58,76.72784810126582
2012-08-03,124.22,1.58,78.62025316455696
2012-08-06,122.98,1.58,77.83544303797468
2012-08-07,125.45,1.58,79.39873417721519
2012-08-08,125.13,1.84,68.00543478260869
2012-08-09,127.0,1.84,69.02173913043478
2012-08-10,127.5,1.84,69.29347826086956
2012-08-13,127.64,1.84,69.3695652173913
2012-08-14,127.85,1.84,69.4836956521739
2012-08-15,128.47,1.84,69.82065217391305
2012-08-16,132.33,1.84,71.91847826086956
2012-08-17,137.77,1.84,74.875
