date,QRVO,QRVO_EPS,PE Ratio
2016-03-02,47.65,-0.07,-680.7142857142857
2016-03-03,49.11,-0.07,-701.5714285714284
2016-03-04,49.9,-0.07,-712.8571428571428
2016-03-07,49.06,-0.07,-700.8571428571428
2016-03-08,47.09,-0.07,-672.7142857142857
2016-03-09,48.18,-0.07,-688.2857142857142
2016-03-10,47.4,-0.07,-677.1428571428571
2016-03-11,48.64,-0.07,-694.8571428571428
2016-03-14,48.73,-0.07,-696.142857142857
2016-03-15,49.27,-0.07,-703.8571428571429
2016-03-16,48.99,-0.07,-699.8571428571428
2016-03-17,49.2,-0.07,-702.8571428571428
2016-03-18,50.69,-0.07,-724.142857142857
2016-03-21,50.64,-0.07,-723.4285714285713
2016-03-22,51.75,-0.07,-739.2857142857142
2016-03-23,49.52,-0.07,-707.4285714285714
2016-03-24,49.24,-0.07,-703.4285714285714
2016-03-28,49.1,-0.07,-701.4285714285713
2016-03-29,50.58,-0.07,-722.5714285714284
2016-03-30,51.23,-0.07,-731.8571428571428
2016-03-31,50.41,-0.07,-720.142857142857
2016-04-01,50.82,-0.07,-725.9999999999999
2016-04-04,50.62,-0.07,-723.142857142857
2016-04-05,49.86,-0.07,-712.2857142857142
2016-04-06,50.5,-0.07,-721.4285714285713
2016-04-07,48.73,-0.07,-696.142857142857
2016-04-08,49.24,-0.07,-703.4285714285714
2016-04-11,47.99,-0.07,-685.5714285714286
2016-04-12,47.68,-0.07,-681.1428571428571
2016-04-13,50.04,-0.07,-714.8571428571428
2016-04-14,49.63,-0.07,-709.0
2016-04-15,47.74,-0.07,-682.0
2016-04-18,47.16,-0.07,-673.7142857142856
2016-04-19,45.24,-0.07,-646.2857142857142
2016-04-20,45.94,-0.07,-656.2857142857142
2016-04-21,45.35,-0.07,-647.8571428571428
2016-04-22,45.7,-0.07,-652.8571428571429
2016-04-25,45.05,-0.07,-643.5714285714284
2016-04-26,46.3,-0.07,-661.4285714285713
2016-04-27,46.62,-0.07,-665.9999999999999
2016-04-28,45.83,-0.07,-654.7142857142857
2016-04-29,45.03,-0.07,-643.2857142857142
2016-05-02,44.71,-0.07,-638.7142857142857
2016-05-03,45.04,-0.07,-643.4285714285713
2016-05-04,44.51,-0.07,-635.8571428571428
2016-05-05,46.66,-0.07,-666.5714285714284
2016-05-06,46.11,-0.07,-658.7142857142857
2016-05-09,45.62,-0.07,-651.7142857142857
2016-05-10,46.64,-0.07,-666.2857142857142
2016-05-11,45.99,-0.07,-657.0
2016-05-12,45.18,-0.07,-645.4285714285713
2016-05-13,44.99,-0.07,-642.7142857142857
2016-05-16,45.56,-0.07,-650.8571428571428
2016-05-17,45.83,-0.07,-654.7142857142857
2016-05-18,47.22,-0.07,-674.5714285714284
2016-05-19,47.17,-0.07,-673.8571428571428
2016-05-20,49.4,-0.07,-705.7142857142857
2016-05-23,50.4,-0.07,-719.9999999999999
2016-05-24,50.98,-0.07,-728.2857142857142
2016-05-25,50.65,-0.07,-723.5714285714284
2016-05-26,50.53,-0.07,-721.8571428571428
2016-05-27,50.53,-0.07,-721.8571428571428
2016-05-31,50.97,-0.17,-299.8235294117647
2016-06-01,52.14,-0.17,-306.70588235294116
2016-06-02,53.49,-0.17,-314.6470588235294
2016-06-03,53.67,-0.17,-315.70588235294116
2016-06-06,54.81,-0.17,-322.4117647058823
2016-06-07,55.49,-0.17,-326.4117647058823
2016-06-08,56.04,-0.17,-329.6470588235294
2016-06-09,56.07,-0.17,-329.8235294117647
2016-06-10,54.03,-0.17,-317.8235294117647
2016-06-13,53.69,-0.17,-315.8235294117647
2016-06-14,54.43,-0.17,-320.17647058823525
2016-06-15,54.94,-0.17,-323.17647058823525
2016-06-16,54.81,-0.17,-322.4117647058823
2016-06-17,54.5,-0.17,-320.5882352941176
2016-06-20,55.98,-0.17,-329.2941176470588
2016-06-21,56.33,-0.17,-331.35294117647055
2016-06-22,55.64,-0.17,-327.2941176470588
2016-06-23,58.28,-0.17,-342.8235294117647
2016-06-24,54.94,-0.17,-323.17647058823525
2016-06-27,50.69,-0.17,-298.17647058823525
2016-06-28,52.75,-0.17,-310.2941176470588
2016-06-29,54.65,-0.17,-321.4705882352941
2016-06-30,55.26,-0.17,-325.0588235294117
2016-07-01,54.5,-0.17,-320.5882352941176
2016-07-05,51.82,-0.17,-304.8235294117647
2016-07-06,52.57,-0.17,-309.235294117647
2016-07-07,54.37,-0.17,-319.8235294117647
2016-07-08,56.02,-0.17,-329.52941176470586
2016-07-11,57.73,-0.17,-339.5882352941176
2016-07-12,58.0,-0.17,-341.17647058823525
2016-07-13,56.67,-0.17,-333.35294117647055
2016-07-14,59.31,-0.17,-348.88235294117646
2016-07-15,59.42,-0.17,-349.52941176470586
2016-07-18,60.66,-0.17,-356.82352941176464
2016-07-19,60.4,-0.17,-355.2941176470588
2016-07-20,60.8,-0.17,-357.6470588235294
2016-07-21,60.1,-0.17,-353.52941176470586
2016-07-22,60.56,-0.17,-356.2352941176471
2016-07-25,60.62,-0.17,-356.5882352941176
2016-07-26,60.38,-0.17,-355.1764705882353
2016-07-27,63.01,-0.17,-370.6470588235294
2016-07-28,63.1,-0.17,-371.1764705882353
2016-07-29,63.23,-0.17,-371.9411764705882
2016-08-01,63.47,-0.17,-373.35294117647055
2016-08-02,61.45,-0.17,-361.4705882352941
2016-08-03,55.12,-0.17,-324.235294117647
2016-08-04,53.41,-0.17,-314.17647058823525
2016-08-05,55.05,-0.04,-1376.25
2016-08-08,54.3,-0.04,-1357.5
2016-08-09,54.49,-0.04,-1362.25
2016-08-10,54.14,-0.04,-1353.5
2016-08-11,54.48,-0.04,-1362.0
2016-08-12,54.59,-0.04,-1364.75
2016-08-15,55.77,-0.04,-1394.25
2016-08-16,55.28,-0.04,-1382.0
2016-08-17,54.56,-0.04,-1364.0
2016-08-18,55.2,-0.04,-1380.0
2016-08-19,56.23,-0.04,-1405.75
2016-08-22,55.98,-0.04,-1399.5
2016-08-23,56.03,-0.04,-1400.75
2016-08-24,57.31,-0.04,-1432.75
2016-08-25,57.94,-0.04,-1448.5
2016-08-26,57.62,-0.04,-1440.5
2016-08-29,57.87,-0.04,-1446.75
2016-08-30,57.69,-0.04,-1442.25
2016-08-31,57.43,-0.04,-1435.75
2016-09-01,57.75,-0.04,-1443.75
2016-09-02,57.6,-0.04,-1440.0
2016-09-06,56.02,-0.04,-1400.5
2016-09-07,55.93,-0.04,-1398.25
2016-09-08,55.43,-0.04,-1385.75
2016-09-09,52.48,-0.04,-1312.0
2016-09-12,53.76,-0.04,-1344.0
2016-09-13,53.92,-0.04,-1348.0
2016-09-14,55.11,-0.04,-1377.75
2016-09-15,56.53,-0.04,-1413.25
2016-09-16,55.76,-0.04,-1394.0
2016-09-19,56.33,-0.04,-1408.25
2016-09-20,54.75,-0.04,-1368.75
2016-09-21,56.07,-0.04,-1401.75
2016-09-22,56.52,-0.04,-1413.0
2016-09-23,54.87,-0.04,-1371.75
2016-09-26,53.99,-0.04,-1349.75
2016-09-27,54.6,-0.04,-1365.0
2016-09-28,54.62,-0.04,-1365.5
2016-09-29,53.68,-0.04,-1342.0
2016-09-30,55.74,-0.04,-1393.5
2016-10-03,54.15,-0.04,-1353.75
2016-10-04,54.25,-0.04,-1356.25
2016-10-05,54.5,-0.04,-1362.5
2016-10-06,55.34,-0.04,-1383.5
2016-10-07,56.64,-0.04,-1416.0
2016-10-10,56.02,-0.04,-1400.5
2016-10-11,55.52,-0.04,-1388.0
2016-10-12,55.21,-0.04,-1380.25
2016-10-13,52.91,-0.04,-1322.75
2016-10-14,53.0,-0.04,-1325.0
2016-10-17,52.65,-0.04,-1316.25
2016-10-18,53.59,-0.04,-1339.75
2016-10-19,54.35,-0.04,-1358.75
2016-10-20,54.88,-0.04,-1372.0
2016-10-21,54.7,-0.04,-1367.5
2016-10-24,57.29,-0.04,-1432.25
2016-10-25,56.33,-0.04,-1408.25
2016-10-26,56.65,-0.04,-1416.25
2016-10-27,55.59,-0.04,-1389.75
2016-10-28,54.18,-0.04,-1354.5
2016-10-31,55.65,-0.04,-1391.25
2016-11-01,56.01,-0.04,-1400.25
2016-11-02,56.06,-0.04,-1401.5
2016-11-03,56.74,-0.04,-1418.5
2016-11-04,51.08,-0.04,-1277.0
2016-11-07,50.47,0.09,560.7777777777778
2016-11-08,50.96,0.09,566.2222222222223
2016-11-09,51.78,0.09,575.3333333333334
2016-11-10,51.56,0.09,572.8888888888889
2016-11-11,53.52,0.09,594.6666666666667
2016-11-14,52.74,0.09,586.0
2016-11-15,54.3,0.09,603.3333333333334
2016-11-16,54.4,0.09,604.4444444444445
2016-11-17,55.55,0.09,617.2222222222222
2016-11-18,55.28,0.09,614.2222222222223
2016-11-21,54.95,0.09,610.5555555555557
2016-11-22,55.3,0.09,614.4444444444445
2016-11-23,54.61,0.09,606.7777777777778
2016-11-25,54.9,0.09,610.0
2016-11-28,54.86,0.09,609.5555555555555
2016-11-29,54.28,0.09,603.1111111111112
2016-11-30,53.41,0.09,593.4444444444445
2016-12-01,50.03,0.09,555.8888888888889
2016-12-02,50.54,0.09,561.5555555555555
2016-12-05,52.48,0.09,583.1111111111111
2016-12-06,54.06,0.09,600.6666666666667
2016-12-07,55.14,0.09,612.6666666666667
2016-12-08,57.81,0.09,642.3333333333334
2016-12-09,56.48,0.09,627.5555555555555
2016-12-12,54.79,0.09,608.7777777777778
2016-12-13,54.78,0.09,608.6666666666667
2016-12-14,53.59,0.09,595.4444444444445
2016-12-15,55.69,0.09,618.7777777777778
2016-12-16,54.69,0.09,607.6666666666666
2016-12-19,55.45,0.09,616.1111111111112
2016-12-20,54.74,0.09,608.2222222222223
2016-12-21,54.99,0.09,611.0
2016-12-22,55.1,0.09,612.2222222222223
2016-12-23,55.53,0.09,617.0
2016-12-27,55.54,0.09,617.1111111111111
2016-12-28,54.7,0.09,607.7777777777778
2016-12-29,53.61,0.09,595.6666666666666
2016-12-30,52.73,0.09,585.8888888888889
2017-01-03,52.9,0.09,587.7777777777778
2017-01-04,54.51,0.09,605.6666666666666
2017-01-05,53.36,0.09,592.8888888888889
2017-01-06,53.86,0.09,598.4444444444445
2017-01-09,54.37,0.09,604.1111111111111
2017-01-10,56.4,0.09,626.6666666666666
2017-01-11,56.8,0.09,631.1111111111111
2017-01-12,56.84,0.09,631.5555555555557
2017-01-13,58.57,0.09,650.7777777777778
2017-01-17,57.26,0.09,636.2222222222222
2017-01-18,59.17,0.09,657.4444444444445
2017-01-19,58.31,0.09,647.8888888888889
2017-01-20,61.02,0.09,678.0000000000001
2017-01-23,61.85,0.09,687.2222222222223
2017-01-24,62.5,0.09,694.4444444444445
2017-01-25,64.04,0.09,711.5555555555557
2017-01-26,63.34,0.09,703.7777777777778
2017-01-27,63.65,0.09,707.2222222222223
2017-01-30,64.29,0.09,714.3333333333335
2017-01-31,64.21,0.09,713.4444444444445
2017-02-01,64.55,0.09,717.2222222222222
2017-02-02,63.35,-0.62,-102.17741935483872
2017-02-03,63.96,-0.62,-103.16129032258064
2017-02-06,64.36,-0.62,-103.80645161290323
2017-02-07,64.75,-0.62,-104.43548387096774
2017-02-08,66.2,-0.62,-106.7741935483871
2017-02-09,66.28,-0.62,-106.90322580645162
2017-02-10,66.27,-0.62,-106.88709677419354
2017-02-13,66.53,-0.62,-107.30645161290323
2017-02-14,66.44,-0.62,-107.16129032258064
2017-02-15,67.17,-0.62,-108.33870967741936
2017-02-16,67.15,-0.62,-108.30645161290323
2017-02-17,67.12,-0.62,-108.25806451612904
2017-02-21,67.57,-0.62,-108.98387096774192
2017-02-22,67.55,-0.62,-108.95161290322581
2017-02-23,67.2,-0.62,-108.38709677419355
2017-02-24,66.19,-0.62,-106.75806451612902
2017-02-27,67.62,-0.62,-109.06451612903227
2017-02-28,66.1,-0.62,-106.61290322580645
2017-03-01,67.85,-0.62,-109.43548387096773
2017-03-02,66.11,-0.62,-106.62903225806451
2017-03-03,66.21,-0.62,-106.79032258064515
2017-03-06,66.42,-0.62,-107.12903225806453
2017-03-07,66.89,-0.62,-107.88709677419355
2017-03-08,66.4,-0.62,-107.0967741935484
2017-03-09,66.65,-0.62,-107.50000000000001
2017-03-10,67.11,-0.62,-108.24193548387096
2017-03-13,67.68,-0.62,-109.16129032258065
2017-03-14,67.85,-0.62,-109.43548387096773
2017-03-15,68.95,-0.62,-111.20967741935485
2017-03-16,68.22,-0.62,-110.03225806451613
2017-03-17,67.42,-0.62,-108.74193548387098
2017-03-20,67.58,-0.62,-109.0
2017-03-21,65.53,-0.62,-105.69354838709678
2017-03-22,66.53,-0.62,-107.30645161290323
2017-03-23,66.83,-0.62,-107.79032258064515
2017-03-24,67.64,-0.62,-109.09677419354838
2017-03-27,68.37,-0.62,-110.2741935483871
2017-03-28,68.25,-0.62,-110.08064516129032
2017-03-29,67.85,-0.62,-109.43548387096773
2017-03-30,69.08,-0.62,-111.41935483870968
2017-03-31,68.56,-0.62,-110.58064516129032
2017-04-03,68.05,-0.62,-109.75806451612902
2017-04-04,68.32,-0.62,-110.19354838709677
2017-04-05,68.6,-0.62,-110.64516129032258
2017-04-06,69.29,-0.62,-111.75806451612904
2017-04-07,71.33,-0.62,-115.04838709677419
2017-04-10,70.64,-0.62,-113.93548387096774
2017-04-11,70.2,-0.62,-113.22580645161291
2017-04-12,68.76,-0.62,-110.90322580645162
2017-04-13,68.48,-0.62,-110.45161290322581
2017-04-17,69.07,-0.62,-111.4032258064516
2017-04-18,69.54,-0.62,-112.16129032258065
2017-04-19,69.99,-0.62,-112.88709677419354
2017-04-20,71.03,-0.62,-114.56451612903226
2017-04-21,70.16,-0.62,-113.16129032258064
2017-04-24,70.94,-0.62,-114.41935483870968
2017-04-25,71.31,-0.62,-115.01612903225806
2017-04-26,70.97,-0.62,-114.46774193548387
2017-04-27,71.12,-0.62,-114.70967741935485
2017-04-28,68.03,-0.62,-109.72580645161291
2017-05-01,68.61,-0.62,-110.66129032258064
2017-05-02,68.34,-0.62,-110.22580645161291
2017-05-03,68.05,-0.62,-109.75806451612902
2017-05-04,67.02,-0.62,-108.09677419354838
2017-05-05,66.9,-0.62,-107.90322580645163
2017-05-08,65.65,-0.62,-105.88709677419355
2017-05-09,66.16,-0.62,-106.70967741935483
2017-05-10,66.79,-0.62,-107.72580645161291
2017-05-11,67.02,-0.62,-108.09677419354838
2017-05-12,67.8,-0.62,-109.35483870967741
2017-05-15,71.54,-0.62,-115.38709677419357
2017-05-16,74.84,-0.62,-120.70967741935485
2017-05-17,72.54,-0.62,-117.00000000000001
2017-05-18,75.55,-0.62,-121.85483870967741
2017-05-19,75.51,-0.62,-121.79032258064517
2017-05-22,78.07,-0.62,-125.91935483870967
2017-05-23,78.55,0.44,178.52272727272725
