date,FCX,FCX_EPS,PE Ratio
2001-11-27,6.17,0.01,617.0
2001-11-28,6.36,0.01,636.0
2001-11-29,6.28,0.01,628.0
2001-11-30,6.68,0.01,668.0
2001-12-03,6.66,0.01,666.0
2001-12-04,6.9,0.01,690.0
2001-12-05,7.03,0.01,703.0
2001-12-06,6.97,0.01,697.0
2001-12-07,6.9,0.01,690.0
2001-12-10,6.55,0.01,655.0
2001-12-11,6.5,0.01,650.0
2001-12-12,6.5,0.01,650.0
2001-12-13,6.24,0.01,624.0
2001-12-14,6.38,0.01,638.0
2001-12-17,6.11,0.01,611.0
2001-12-18,6.56,0.01,656.0
2001-12-19,6.29,0.01,629.0
2001-12-20,6.58,0.01,658.0
2001-12-21,6.25,0.01,625.0
2001-12-24,6.36,0.01,636.0
2001-12-26,6.48,0.01,648.0
2001-12-27,6.5,0.01,650.0
2001-12-28,6.48,0.01,648.0
2001-12-31,6.7,0.01,670.0
2002-01-02,6.64,0.01,664.0
2002-01-03,6.59,0.01,659.0
2002-01-04,6.63,0.01,663.0
2002-01-07,6.88,0.01,688.0
2002-01-08,6.68,0.01,668.0
2002-01-09,6.93,0.01,693.0
2002-01-10,6.8,0.01,680.0
2002-01-11,6.85,0.01,685.0
2002-01-14,6.77,0.01,677.0
2002-01-15,6.87,0.01,687.0
2002-01-16,6.73,0.01,673.0
2002-01-17,6.75,0.01,675.0
2002-01-18,6.8,0.01,680.0
2002-01-22,6.82,0.01,682.0
2002-01-23,6.97,0.01,697.0
2002-01-24,7.08,0.01,708.0
2002-01-25,7.4,0.01,740.0
2002-01-28,7.22,0.01,722.0
2002-01-29,7.53,0.01,753.0
2002-01-30,7.53,0.01,753.0
2002-01-31,7.78,0.01,778.0
2002-02-01,7.93,0.01,793.0
2002-02-04,7.76,0.01,776.0
2002-02-05,7.75,0.01,775.0
2002-02-06,7.71,0.01,771.0
2002-02-07,7.66,0.01,766.0
2002-02-08,7.78,0.01,778.0
2002-02-11,7.75,0.01,775.0
2002-02-12,7.68,0.01,768.0
2002-02-13,7.98,0.01,798.0
2002-02-14,7.74,0.01,774.0
2002-02-15,7.85,0.01,785.0
2002-02-19,7.46,0.01,746.0
2002-02-20,7.22,0.01,722.0
2002-02-21,7.15,0.01,715.0
2002-02-22,6.99,0.01,699.0
2002-02-25,7.1,0.01,710.0
2002-02-26,7.22,0.01,722.0
2002-02-27,7.35,0.01,735.0
2002-02-28,7.33,0.01,733.0
2002-03-01,7.72,0.01,772.0
2002-03-04,7.93,0.01,793.0
2002-03-05,7.6,0.01,760.0
2002-03-06,7.82,0.01,782.0
2002-03-07,7.73,0.01,773.0
2002-03-08,7.65,0.01,765.0
2002-03-11,7.73,0.01,773.0
2002-03-12,7.89,0.01,789.0
2002-03-13,7.76,0.01,776.0
2002-03-14,7.7,0.01,770.0
2002-03-15,7.62,0.01,762.0
2002-03-18,7.75,0.01,775.0
2002-03-19,8.05,0.01,805.0
2002-03-20,8.24,0.01,824.0
2002-03-21,8.07,0.01,807.0
2002-03-22,8.09,0.01,809.0
2002-03-25,8.1,0.01,810.0
2002-03-26,8.23,0.01,823.0
2002-03-27,8.85,0.01,885.0
2002-03-28,8.81,0.01,881.0
2002-04-01,8.98,0.01,898.0
2002-04-02,8.88,0.01,888.0000000000001
2002-04-03,8.58,0.01,858.0
2002-04-04,8.63,0.01,863.0000000000001
2002-04-05,8.57,0.01,857.0
2002-04-08,8.7,0.01,869.9999999999999
2002-04-09,8.79,0.01,878.9999999999999
2002-04-10,8.88,0.01,888.0000000000001
2002-04-11,8.73,0.01,873.0
2002-04-12,8.78,0.01,877.9999999999999
2002-04-15,8.71,0.01,871.0000000000001
2002-04-16,8.81,0.01,881.0
2002-04-17,9.22,0.01,922.0
2002-04-18,9.16,0.01,916.0
2002-04-19,9.11,0.01,910.9999999999999
2002-04-22,9.17,0.01,917.0
2002-04-23,9.11,0.01,910.9999999999999
2002-04-24,8.82,0.01,882.0
2002-04-25,8.67,0.01,867.0
2002-04-26,9.05,0.01,905.0
2002-04-29,9.2,0.01,919.9999999999999
2002-04-30,8.88,0.01,888.0000000000001
2002-05-01,8.91,0.01,891.0
2002-05-02,8.8,0.01,880.0
2002-05-03,8.94,0.01,893.9999999999999
2002-05-06,8.85,0.01,885.0
2002-05-07,8.84,0.01,884.0
2002-05-08,9.02,0.01,901.9999999999999
2002-05-09,9.09,0.01,909.0
2002-05-10,9.16,0.01,916.0
2002-05-13,9.38,0.01,938.0000000000001
2002-05-14,8.98,0.01,898.0
2002-05-15,9.13,0.01,913.0000000000001
2002-05-16,9.12,0.01,911.9999999999999
2002-05-17,9.3,0.01,930.0
2002-05-20,9.55,0.01,955.0
2002-05-21,9.79,0.01,978.9999999999999
2002-05-22,9.88,0.01,988.0000000000001
2002-05-23,10.12,0.01,1011.9999999999999
2002-05-24,10.03,0.01,1002.9999999999999
2002-05-28,10.4,0.01,1040.0
2002-05-29,9.93,0.01,993.0
2002-05-30,9.57,0.01,957.0
2002-05-31,9.88,0.01,988.0000000000001
2002-06-03,10.08,0.01,1008.0
2002-06-04,9.95,0.01,994.9999999999999
2002-06-05,10.05,0.01,1005.0
2002-06-06,9.92,0.01,992.0
2002-06-07,9.58,0.01,958.0
2002-06-10,9.3,0.01,930.0
2002-06-11,9.25,0.01,925.0
2002-06-12,9.22,0.01,922.0
2002-06-13,9.08,0.01,908.0
2002-06-14,9.4,0.01,940.0
2002-06-17,9.21,0.01,921.0000000000001
2002-06-18,9.31,0.01,931.0
2002-06-19,9.44,0.01,943.9999999999999
2002-06-20,9.63,0.01,963.0000000000001
2002-06-21,9.63,0.01,963.0000000000001
2002-06-24,9.59,0.01,959.0
2002-06-25,9.53,0.01,952.9999999999999
2002-06-26,9.45,0.01,944.9999999999999
2002-06-27,9.26,0.01,926.0
2002-06-28,8.93,0.01,893.0
2002-07-01,9.11,0.01,910.9999999999999
2002-07-02,8.53,0.01,852.9999999999999
2002-07-03,8.31,0.01,831.0
2002-07-05,8.55,0.01,855.0
2002-07-08,8.74,0.01,874.0
2002-07-09,9.11,0.01,910.9999999999999
2002-07-10,9.02,0.01,901.9999999999999
2002-07-11,8.88,0.01,888.0000000000001
2002-07-12,8.62,0.01,861.9999999999999
2002-07-15,8.68,0.01,868.0
2002-07-16,8.31,0.01,831.0
2002-07-17,8.13,0.01,813.0000000000001
2002-07-18,8.04,0.01,803.9999999999999
2002-07-19,7.87,0.01,787.0
2002-07-22,7.3,0.01,730.0
2002-07-23,6.48,0.01,648.0
2002-07-24,6.94,0.01,694.0
2002-07-25,7.28,0.01,728.0
2002-07-26,7.25,0.01,725.0
2002-07-29,7.67,0.01,767.0
2002-07-30,7.78,0.01,778.0
2002-07-31,7.64,0.01,764.0
2002-08-01,7.45,0.01,745.0
2002-08-02,7.35,0.01,735.0
2002-08-05,7.03,0.01,703.0
2002-08-06,7.3,0.01,730.0
2002-08-07,7.53,0.01,753.0
2002-08-08,7.61,0.01,761.0
2002-08-09,8.1,0.01,810.0
2002-08-12,7.93,0.01,793.0
2002-08-13,7.79,0.01,779.0
2002-08-14,7.86,0.01,786.0
2002-08-15,8.1,0.01,810.0
2002-08-16,7.95,0.01,795.0
2002-08-19,7.8,0.01,780.0
2002-08-20,7.9,0.01,790.0
2002-08-21,8.02,0.01,801.9999999999999
2002-08-22,8.32,0.01,832.0
2002-08-23,8.08,0.01,808.0
2002-08-26,8.35,0.01,835.0
2002-08-27,8.59,0.01,859.0
2002-08-28,8.3,0.01,830.0
2002-08-29,8.2,0.01,819.9999999999999
2002-08-30,8.2,0.01,819.9999999999999
2002-09-03,7.35,0.01,735.0
2002-09-04,7.12,0.01,712.0
2002-09-05,7.2,0.01,720.0
2002-09-06,7.5,0.01,750.0
2002-09-09,7.7,0.01,770.0
2002-09-10,7.17,0.01,717.0
2002-09-11,7.49,0.01,749.0
2002-09-12,7.25,0.01,725.0
2002-09-13,7.2,0.01,720.0
2002-09-16,7.13,0.01,713.0
2002-09-17,6.66,0.01,666.0
2002-09-18,6.61,0.01,661.0
2002-09-19,6.77,0.01,677.0
2002-09-20,6.75,0.01,675.0
2002-09-23,6.4,0.01,640.0
2002-09-24,6.1,0.01,610.0
2002-09-25,6.22,0.01,622.0
2002-09-26,6.36,0.01,636.0
2002-09-27,6.48,0.01,648.0
2002-09-30,6.73,0.01,673.0
2002-10-01,6.75,0.01,675.0
2002-10-02,6.45,0.01,645.0
2002-10-03,6.31,0.01,631.0
2002-10-04,6.0,0.01,600.0
2002-10-07,5.61,0.01,561.0
2002-10-08,5.54,0.01,554.0
2002-10-09,5.24,0.01,524.0
2002-10-10,5.51,0.01,551.0
2002-10-11,6.18,0.01,618.0
2002-10-14,5.46,0.01,546.0
2002-10-15,6.12,0.01,612.0
2002-10-16,5.77,0.01,577.0
2002-10-17,6.04,0.01,604.0
2002-10-18,6.05,0.01,605.0
2002-10-21,6.07,0.01,607.0
2002-10-22,6.36,0.01,636.0
2002-10-23,6.36,0.01,636.0
2002-10-24,6.37,0.01,637.0
2002-10-25,6.13,0.01,613.0
2002-10-28,6.3,0.01,630.0
2002-10-29,6.23,0.01,623.0
2002-10-30,6.27,0.01,627.0
2002-10-31,6.1,0.01,610.0
2002-11-01,6.39,0.01,639.0
2002-11-04,6.7,0.01,670.0
2002-11-05,6.79,0.01,679.0
2002-11-06,6.95,0.01,695.0
2002-11-07,6.79,0.01,679.0
2002-11-08,6.51,0.01,651.0
2002-11-11,6.43,0.01,643.0
2002-11-12,6.34,0.01,634.0
2002-11-13,6.4,0.01,640.0
2002-11-14,6.68,0.01,668.0
2002-11-15,6.89,0.01,689.0
2002-11-18,6.93,0.01,693.0
2002-11-19,6.88,0.01,688.0
2002-11-20,7.1,0.01,710.0
2002-11-21,7.65,0.01,765.0
2002-11-22,7.48,0.01,748.0
2002-11-25,7.3,0.01,730.0
2002-11-26,7.39,0.01,739.0
2002-11-27,7.8,0.01,780.0
2002-11-29,7.75,0.01,775.0
2002-12-02,7.55,0.01,755.0
2002-12-03,7.55,0.01,755.0
2002-12-04,7.6,0.01,760.0
2002-12-05,7.44,0.01,744.0
2002-12-06,7.33,0.01,733.0
2002-12-09,7.2,0.01,720.0
2002-12-10,7.19,0.01,719.0
2002-12-11,7.17,0.01,717.0
2002-12-12,7.64,0.01,764.0
2002-12-13,7.74,0.01,774.0
2002-12-16,8.01,0.01,801.0
2002-12-17,8.06,0.01,806.0
2002-12-18,8.1,0.01,810.0
2002-12-19,8.2,0.01,819.9999999999999
2002-12-20,8.18,0.01,818.0
2002-12-23,8.29,0.01,828.9999999999999
2002-12-24,8.24,0.01,824.0
2002-12-26,8.43,0.01,843.0
2002-12-27,8.35,0.01,835.0
2002-12-30,8.34,0.01,834.0
2002-12-31,8.39,0.01,839.0
2003-01-02,8.73,0.01,873.0
2003-01-03,8.81,0.01,881.0
2003-01-06,8.8,0.01,880.0
2003-01-07,8.54,0.01,853.9999999999999
2003-01-08,8.32,0.01,832.0
2003-01-09,8.5,0.01,850.0
2003-01-10,8.95,0.01,894.9999999999999
2003-01-13,8.65,0.01,865.0
2003-01-14,8.49,0.01,849.0
2003-01-15,8.5,0.01,850.0
2003-01-16,9.17,0.01,917.0
2003-01-17,9.15,0.01,915.0
2003-01-21,8.82,0.01,882.0
2003-01-22,9.12,0.01,911.9999999999999
2003-01-23,9.44,0.01,943.9999999999999
2003-01-24,9.29,0.01,928.9999999999999
2003-01-27,9.41,0.01,941.0
2003-01-28,9.37,0.01,936.9999999999999
2003-01-29,9.43,0.01,943.0
2003-01-30,9.47,0.01,947.0
2003-01-31,9.39,0.01,939.0
2003-02-03,9.17,0.01,917.0
2003-02-04,9.49,0.01,949.0
2003-02-05,9.08,0.01,908.0
2003-02-06,8.42,0.01,842.0
2003-02-07,8.47,0.01,847.0
2003-02-10,8.36,0.01,835.9999999999999
2003-02-11,8.41,0.01,841.0
2003-02-12,8.23,0.01,823.0
2003-02-13,8.41,0.01,841.0
2003-02-14,8.45,0.01,844.9999999999999
2003-02-18,8.32,0.01,832.0
2003-02-19,8.56,0.01,856.0
2003-02-20,8.64,0.01,864.0
2003-02-21,8.62,0.01,861.9999999999999
2003-02-24,8.45,0.01,844.9999999999999
2003-02-25,8.42,0.01,842.0
2003-02-26,8.5,0.01,850.0
2003-02-27,8.54,0.01,853.9999999999999
2003-02-28,8.51,0.01,851.0
2003-03-03,8.49,0.01,849.0
2003-03-04,8.48,0.01,848.0
2003-03-05,8.53,0.01,852.9999999999999
2003-03-06,8.47,0.01,847.0
2003-03-07,8.52,0.01,851.9999999999999
2003-03-10,8.01,0.01,801.0
2003-03-11,8.09,0.01,809.0
2003-03-12,8.13,0.01,813.0000000000001
2003-03-13,8.41,0.01,841.0
2003-03-14,8.55,0.01,855.0
2003-03-17,8.63,0.01,863.0000000000001
2003-03-18,8.84,0.01,884.0
2003-03-19,8.66,0.01,866.0
2003-03-20,8.56,0.01,856.0
2003-03-21,8.75,0.01,875.0
2003-03-24,8.36,0.01,835.9999999999999
2003-03-25,8.41,0.01,841.0
2003-03-26,8.49,0.01,849.0
2003-03-27,8.21,0.01,821.0000000000001
2003-03-28,8.67,0.01,867.0
2003-03-31,8.53,0.01,852.9999999999999
2003-04-01,8.52,0.01,851.9999999999999
2003-04-02,8.76,0.01,876.0
2003-04-03,8.68,0.01,868.0
2003-04-04,8.71,0.01,871.0000000000001
2003-04-07,8.85,0.01,885.0
2003-04-08,9.05,0.01,905.0
2003-04-09,9.23,0.01,923.0
2003-04-10,9.29,0.01,928.9999999999999
2003-04-11,9.25,0.01,925.0
2003-04-14,9.15,0.01,915.0
2003-04-15,9.33,0.01,933.0
2003-04-16,9.34,0.01,934.0
2003-04-17,9.09,0.01,909.0
2003-04-21,9.14,0.01,914.0
2003-04-22,9.09,0.01,909.0
2003-04-23,9.22,0.01,922.0
2003-04-24,8.85,0.01,885.0
2003-04-25,8.67,0.01,867.0
2003-04-28,8.7,0.01,869.9999999999999
2003-04-29,8.73,0.01,873.0
2003-04-30,8.66,0.01,866.0
2003-05-01,9.03,0.01,902.9999999999999
2003-05-02,9.1,0.01,910.0
2003-05-05,9.09,0.01,909.0
2003-05-06,9.1,0.01,910.0
2003-05-07,8.97,0.01,897.0
2003-05-08,9.15,0.01,915.0
2003-05-09,9.26,0.01,926.0
2003-05-12,9.5,0.01,950.0
2003-05-13,9.63,0.14,68.78571428571429
2003-05-14,9.52,0.14,67.99999999999999
2003-05-15,9.66,0.14,69.0
2003-05-16,9.9,0.14,70.71428571428571
2003-05-19,9.75,0.14,69.64285714285714
2003-05-20,9.99,0.14,71.35714285714285
2003-05-21,10.33,0.14,73.78571428571428
2003-05-22,10.28,0.14,73.42857142857142
2003-05-23,10.44,0.14,74.57142857142856
2003-05-27,10.95,0.14,78.21428571428571
2003-05-28,10.69,0.14,76.35714285714285
2003-05-29,11.01,0.14,78.64285714285714
2003-05-30,10.98,0.14,78.42857142857143
2003-06-02,11.38,0.14,81.28571428571428
2003-06-03,11.46,0.14,81.85714285714286
2003-06-04,11.48,0.14,82.0
2003-06-05,11.59,0.14,82.78571428571428
2003-06-06,11.56,0.14,82.57142857142857
2003-06-09,11.41,0.14,81.5
2003-06-10,11.5,0.14,82.14285714285714
2003-06-11,11.73,0.14,83.78571428571428
2003-06-12,11.82,0.14,84.42857142857142
2003-06-13,11.74,0.14,83.85714285714285
2003-06-16,12.17,0.14,86.92857142857142
2003-06-17,12.46,0.14,89.0
2003-06-18,12.75,0.14,91.07142857142857
2003-06-19,12.18,0.14,86.99999999999999
2003-06-20,12.2,0.14,87.14285714285712
2003-06-23,11.81,0.14,84.35714285714285
2003-06-24,12.05,0.14,86.07142857142857
2003-06-25,11.97,0.14,85.5
2003-06-26,12.19,0.14,87.07142857142856
2003-06-27,12.09,0.14,86.35714285714285
2003-06-30,12.25,0.14,87.49999999999999
2003-07-01,12.03,0.14,85.92857142857142
2003-07-02,12.17,0.14,86.92857142857142
2003-07-03,12.12,0.14,86.57142857142856
2003-07-07,12.26,0.14,87.57142857142856
2003-07-08,12.23,0.14,87.35714285714285
2003-07-09,12.37,0.14,88.35714285714285
2003-07-10,12.46,0.14,89.0
2003-07-11,12.43,0.14,88.78571428571428
2003-07-14,12.25,0.14,87.49999999999999
2003-07-15,11.96,0.14,85.42857142857143
2003-07-16,11.81,0.14,84.35714285714285
2003-07-17,12.26,0.14,87.57142857142856
2003-07-18,12.5,0.14,89.28571428571428
2003-07-21,12.55,0.14,89.64285714285714
2003-07-22,12.47,0.14,89.07142857142857
2003-07-23,12.96,0.14,92.57142857142857
2003-07-24,13.14,0.14,93.85714285714285
2003-07-25,13.8,0.14,98.57142857142857
2003-07-28,13.63,0.14,97.35714285714285
2003-07-29,13.5,0.14,96.42857142857142
2003-07-30,13.25,0.14,94.64285714285714
2003-07-31,13.4,0.14,95.71428571428571
2003-08-01,13.4,0.14,95.71428571428571
2003-08-04,13.42,0.14,95.85714285714285
2003-08-05,13.23,0.14,94.5
2003-08-06,13.25,0.14,94.64285714285714
2003-08-07,13.1,0.14,93.57142857142856
2003-08-08,13.8,0.14,98.57142857142857
2003-08-11,14.2,0.14,101.42857142857142
2003-08-12,13.93,0.19,73.3157894736842
2003-08-13,14.17,0.19,74.57894736842105
2003-08-14,14.45,0.19,76.05263157894737
2003-08-15,14.35,0.19,75.52631578947368
2003-08-18,14.16,0.19,74.52631578947368
2003-08-19,14.75,0.19,77.63157894736842
2003-08-20,14.75,0.19,77.63157894736842
2003-08-21,14.52,0.19,76.42105263157895
2003-08-22,13.64,0.19,71.78947368421053
2003-08-25,13.5,0.19,71.05263157894737
2003-08-26,14.22,0.19,74.84210526315789
2003-08-27,14.86,0.19,78.21052631578947
2003-08-28,15.0,0.19,78.94736842105263
2003-08-29,15.0,0.19,78.94736842105263
2003-09-02,15.13,0.19,79.63157894736842
2003-09-03,15.09,0.19,79.42105263157895
2003-09-04,15.39,0.19,81.0
2003-09-05,15.24,0.19,80.21052631578948
2003-09-08,15.36,0.19,80.84210526315789
2003-09-09,15.58,0.19,82.0
2003-09-10,15.54,0.19,81.78947368421052
2003-09-11,15.65,0.19,82.36842105263158
2003-09-12,15.76,0.19,82.94736842105263
2003-09-15,15.94,0.19,83.89473684210526
2003-09-16,15.9,0.19,83.6842105263158
2003-09-17,15.85,0.19,83.42105263157895
2003-09-18,16.38,0.19,86.21052631578947
2003-09-19,16.84,0.19,88.63157894736842
2003-09-22,17.09,0.19,89.94736842105263
2003-09-23,17.1,0.19,90.0
2003-09-24,17.16,0.19,90.3157894736842
2003-09-25,16.48,0.19,86.73684210526316
2003-09-26,16.11,0.19,84.78947368421052
2003-09-29,16.71,0.19,87.94736842105263
2003-09-30,16.55,0.19,87.10526315789474
2003-10-01,17.15,0.19,90.26315789473684
2003-10-02,17.87,0.19,94.05263157894737
2003-10-03,16.89,0.19,88.89473684210526
2003-10-06,17.5,0.19,92.10526315789474
2003-10-07,18.22,0.19,95.89473684210526
2003-10-08,18.7,0.19,98.42105263157895
2003-10-09,18.0,0.19,94.73684210526315
2003-10-10,17.93,0.19,94.36842105263158
2003-10-13,18.89,0.19,99.42105263157895
2003-10-14,18.57,0.19,97.73684210526316
2003-10-15,18.59,0.19,97.84210526315789
2003-10-16,18.7,0.19,98.42105263157895
2003-10-17,18.26,0.19,96.10526315789474
2003-10-20,18.27,0.19,96.1578947368421
2003-10-21,18.98,0.19,99.89473684210526
2003-10-22,18.68,0.19,98.3157894736842
2003-10-23,18.54,0.19,97.57894736842104
2003-10-24,18.54,0.19,97.57894736842104
2003-10-27,18.68,0.19,98.3157894736842
2003-10-28,18.78,0.19,98.8421052631579
2003-10-29,18.98,0.19,99.89473684210526
2003-10-30,19.23,0.19,101.21052631578948
2003-10-31,19.38,0.19,102.0
2003-11-03,19.37,0.19,101.94736842105263
2003-11-04,20.53,0.19,108.05263157894737
2003-11-05,20.0,0.19,105.26315789473684
2003-11-06,19.85,0.19,104.47368421052632
2003-11-07,20.5,0.19,107.89473684210526
2003-11-10,19.49,0.24,81.20833333333333
2003-11-11,19.24,0.24,80.16666666666666
2003-11-12,20.17,0.24,84.04166666666667
2003-11-13,20.24,0.24,84.33333333333333
2003-11-14,19.75,0.24,82.29166666666667
2003-11-17,19.29,0.24,80.375
2003-11-18,20.08,0.24,83.66666666666666
2003-11-19,20.57,0.24,85.70833333333334
2003-11-20,20.28,0.24,84.50000000000001
2003-11-21,20.32,0.24,84.66666666666667
2003-11-24,20.6,0.24,85.83333333333334
2003-11-25,21.21,0.24,88.375
2003-11-26,21.32,0.24,88.83333333333334
2003-11-28,21.76,0.24,90.66666666666667
2003-12-01,22.38,0.24,93.25
2003-12-02,22.58,0.24,94.08333333333333
2003-12-03,22.48,0.24,93.66666666666667
2003-12-04,22.12,0.24,92.16666666666667
2003-12-05,22.63,0.24,94.29166666666667
2003-12-08,23.12,0.24,96.33333333333334
2003-12-09,22.86,0.24,95.25
2003-12-10,21.43,0.24,89.29166666666667
2003-12-11,22.45,0.24,93.54166666666667
2003-12-12,22.37,0.24,93.20833333333334
2003-12-15,22.49,0.24,93.70833333333333
2003-12-16,22.08,0.24,92.0
2003-12-17,22.45,0.24,93.54166666666667
2003-12-18,21.76,0.24,90.66666666666667
2003-12-19,20.64,0.24,86.0
2003-12-22,19.78,0.24,82.41666666666667
2003-12-23,19.83,0.24,82.625
2003-12-24,20.1,0.24,83.75000000000001
2003-12-26,20.83,0.24,86.79166666666666
2003-12-29,21.05,0.24,87.70833333333334
2003-12-30,21.08,0.24,87.83333333333333
2003-12-31,21.07,0.24,87.79166666666667
2004-01-02,20.96,0.24,87.33333333333334
2004-01-05,21.98,0.24,91.58333333333334
2004-01-06,21.53,0.24,89.70833333333334
2004-01-07,21.55,0.24,89.79166666666667
2004-01-08,21.88,0.24,91.16666666666667
2004-01-09,22.23,0.24,92.625
2004-01-12,21.45,0.24,89.375
2004-01-13,20.03,0.24,83.45833333333334
2004-01-14,19.34,0.24,80.58333333333334
2004-01-15,17.93,0.24,74.70833333333333
2004-01-16,18.03,0.24,75.12500000000001
2004-01-20,19.25,0.24,80.20833333333334
2004-01-21,19.37,0.24,80.70833333333334
2004-01-22,19.5,0.24,81.25
2004-01-23,18.98,0.24,79.08333333333334
2004-01-26,19.01,0.24,79.20833333333334
2004-01-27,19.38,0.24,80.75
2004-01-28,18.58,0.24,77.41666666666666
2004-01-29,17.95,0.24,74.79166666666667
2004-01-30,18.43,0.24,76.79166666666667
2004-02-02,17.88,0.24,74.5
2004-02-03,18.25,0.24,76.04166666666667
2004-02-04,17.96,0.24,74.83333333333334
2004-02-05,18.55,0.24,77.29166666666667
2004-02-06,19.74,0.24,82.25
2004-02-09,19.84,0.24,82.66666666666667
2004-02-10,19.8,0.24,82.5
2004-02-11,20.87,0.24,86.95833333333334
2004-02-12,20.87,0.24,86.95833333333334
2004-02-13,20.6,0.24,85.83333333333334
2004-02-17,21.35,0.24,88.95833333333334
2004-02-18,20.63,0.24,85.95833333333333
2004-02-19,21.16,0.24,88.16666666666667
2004-02-20,20.47,0.24,85.29166666666667
2004-02-23,20.15,0.24,83.95833333333333
2004-02-24,20.53,0.24,85.54166666666667
2004-02-25,20.37,0.24,84.87500000000001
2004-02-26,20.82,0.24,86.75
2004-02-27,21.33,0.24,88.875
2004-03-01,22.15,0.24,92.29166666666666
2004-03-02,21.21,0.24,88.375
2004-03-03,21.09,0.24,87.875
2004-03-04,21.35,0.24,88.95833333333334
2004-03-05,21.66,0.24,90.25
2004-03-08,21.25,0.24,88.54166666666667
2004-03-09,21.15,0.24,88.125
2004-03-10,20.36,0.0,inf
2004-03-11,20.66,0.0,inf
2004-03-12,20.97,0.0,inf
2004-03-15,20.26,0.0,inf
2004-03-16,20.29,0.0,inf
2004-03-17,20.69,0.0,inf
2004-03-18,20.98,0.0,inf
2004-03-19,20.98,0.0,inf
2004-03-22,20.07,0.0,inf
2004-03-23,19.48,0.0,inf
2004-03-24,19.0,0.0,inf
2004-03-25,19.17,0.0,inf
2004-03-26,19.29,0.0,inf
2004-03-29,19.48,0.0,inf
2004-03-30,19.64,0.0,inf
2004-03-31,19.55,0.0,inf
2004-04-01,19.72,0.0,inf
2004-04-02,19.85,0.0,inf
2004-04-05,19.33,0.0,inf
2004-04-06,19.59,0.0,inf
2004-04-07,19.31,0.0,inf
2004-04-08,19.13,0.0,inf
2004-04-12,18.92,0.0,inf
2004-04-13,17.83,0.0,inf
2004-04-14,17.58,0.0,inf
2004-04-15,17.65,0.0,inf
2004-04-16,17.95,0.0,inf
2004-04-19,17.7,0.0,inf
2004-04-20,16.8,0.0,inf
2004-04-21,16.16,0.0,inf
2004-04-22,17.04,0.0,inf
2004-04-23,16.3,0.0,inf
2004-04-26,16.4,0.0,inf
2004-04-27,15.9,0.0,inf
2004-04-28,14.75,0.0,inf
2004-04-29,14.91,0.0,inf
2004-04-30,15.25,0.0,inf
2004-05-03,15.25,0.0,inf
2004-05-04,15.48,0.0,inf
2004-05-05,15.26,0.0,inf
2004-05-06,14.83,0.0,inf
2004-05-07,14.31,0.0,inf
2004-05-10,14.62,-0.03,-487.3333333333333
2004-05-11,14.69,-0.03,-489.6666666666667
2004-05-12,14.57,-0.03,-485.6666666666667
2004-05-13,14.2,-0.03,-473.3333333333333
2004-05-14,14.42,-0.03,-480.6666666666667
2004-05-17,14.3,-0.03,-476.6666666666667
2004-05-18,14.9,-0.03,-496.6666666666667
2004-05-19,15.44,-0.03,-514.6666666666666
2004-05-20,15.21,-0.03,-507.00000000000006
2004-05-21,16.12,-0.03,-537.3333333333334
2004-05-24,16.03,-0.03,-534.3333333333334
2004-05-25,16.43,-0.03,-547.6666666666666
2004-05-26,16.73,-0.03,-557.6666666666667
2004-05-27,16.8,-0.03,-560.0
2004-05-28,16.82,-0.03,-560.6666666666667
2004-06-01,16.47,-0.03,-549.0
2004-06-02,16.47,-0.03,-549.0
2004-06-03,15.74,-0.03,-524.6666666666667
2004-06-04,15.96,-0.03,-532.0
2004-06-07,16.51,-0.03,-550.3333333333334
2004-06-08,16.45,-0.03,-548.3333333333334
2004-06-09,15.53,-0.03,-517.6666666666666
2004-06-10,15.83,-0.03,-527.6666666666667
2004-06-14,15.1,-0.03,-503.3333333333333
2004-06-15,15.43,-0.03,-514.3333333333334
2004-06-16,15.66,-0.03,-522.0
2004-06-17,15.85,-0.03,-528.3333333333334
2004-06-18,16.26,-0.03,-542.0000000000001
2004-06-21,15.96,-0.03,-532.0
2004-06-22,16.17,-0.03,-539.0000000000001
2004-06-23,16.51,-0.03,-550.3333333333334
2004-06-24,16.84,-0.03,-561.3333333333334
2004-06-25,16.98,-0.03,-566.0
2004-06-28,16.58,-0.03,-552.6666666666666
2004-06-29,16.23,-0.03,-541.0
2004-06-30,16.58,-0.03,-552.6666666666666
2004-07-01,16.25,-0.03,-541.6666666666667
2004-07-02,16.5,-0.03,-550.0
2004-07-06,16.26,-0.03,-542.0000000000001
2004-07-07,17.37,-0.03,-579.0
2004-07-08,17.51,-0.03,-583.6666666666667
2004-07-09,17.81,-0.03,-593.6666666666666
2004-07-12,17.53,-0.03,-584.3333333333334
2004-07-13,17.25,-0.03,-575.0
2004-07-14,17.61,-0.03,-587.0
2004-07-15,17.88,-0.03,-596.0
2004-07-16,18.0,-0.03,-600.0
2004-07-19,17.67,-0.03,-589.0000000000001
2004-07-20,17.4,-0.03,-580.0
2004-07-21,16.75,-0.03,-558.3333333333334
2004-07-22,17.01,-0.03,-567.0000000000001
2004-07-23,16.68,-0.03,-556.0
2004-07-26,16.33,-0.03,-544.3333333333333
2004-07-27,16.51,-0.03,-550.3333333333334
2004-07-28,16.68,-0.03,-556.0
2004-07-29,17.21,-0.03,-573.6666666666667
