date,SPG,SPG_EPS,PE Ratio
,,0.05,
1993-12-14,20.883219,0.05,417.66438
1993-12-15,20.883219,0.05,417.66438
1993-12-16,20.883219,0.05,417.66438
1993-12-17,20.7672,0.05,415.34399999999994
1993-12-20,20.883219,0.05,417.66438
1993-12-21,20.7672,0.05,415.34399999999994
1993-12-22,20.883219,0.05,417.66438
1993-12-23,20.883219,0.05,417.66438
1993-12-27,20.7672,0.05,415.34399999999994
1993-12-28,20.883219,0.05,417.66438
1993-12-29,20.883219,0.05,417.66438
1993-12-30,20.883219,0.05,417.66438
1993-12-31,20.999237,0.05,419.98474
1994-01-03,20.883219,0.05,417.66438
1994-01-04,20.999237,0.05,419.98474
1994-01-05,20.883219,0.05,417.66438
1994-01-06,20.883219,0.05,417.66438
1994-01-07,21.115255,0.05,422.3051
1994-01-10,21.34729,0.05,426.9458
1994-01-11,21.579327,0.05,431.58653999999996
1994-01-12,21.579327,0.05,431.58653999999996
1994-01-13,21.92738,0.05,438.5476
1994-01-14,21.811361,0.05,436.22722
1994-01-17,21.811361,0.05,436.22722
1994-01-18,21.92738,0.05,438.5476
1994-01-19,21.811361,0.05,436.22722
1994-01-20,21.92738,0.05,438.5476
1994-01-21,21.92738,0.05,438.5476
1994-01-24,21.695345,0.05,433.90689999999995
1994-01-25,21.92738,0.05,438.5476
1994-01-26,22.275433,0.05,445.50865999999996
1994-01-27,22.739506,0.05,454.79011999999994
1994-01-28,22.855522,0.05,457.11044
1994-01-31,22.739506,0.05,454.79011999999994
1994-02-01,23.203577,0.05,464.07153999999997
1994-02-02,23.087559,0.05,461.75118
1994-02-03,23.087559,0.05,461.75118
1994-02-04,22.623487,0.05,452.46974
1994-02-07,22.739506,0.05,454.79011999999994
1994-02-08,23.203577,0.05,464.07153999999997
1994-02-09,22.97154,0.05,459.4308
1994-02-10,22.855522,0.05,457.11044
1994-02-11,23.435612,0.05,468.71223999999995
1994-02-14,23.783667,0.05,475.67334
1994-02-15,23.55163,0.05,471.03259999999995
1994-02-16,23.783667,0.05,475.67334
1994-02-17,24.015701,0.05,480.31401999999997
1994-02-18,24.015701,0.05,480.31401999999997
1994-02-22,24.13172,0.05,482.6344
1994-02-23,24.479773,0.05,489.59546
1994-02-24,24.711809,0.05,494.23617999999993
1994-02-25,24.595791,0.05,491.91581999999994
1994-02-28,23.899683,0.05,477.99366
1994-03-01,24.247738,0.05,484.95475999999996
1994-03-02,24.363756,0.05,487.27511999999996
1994-03-03,24.13172,0.05,482.6344
1994-03-04,24.13172,0.05,482.6344
1994-03-07,24.595791,0.05,491.91581999999994
1994-03-08,24.479773,0.05,489.59546
1994-03-09,24.595791,0.05,491.91581999999994
1994-03-10,24.595791,0.05,491.91581999999994
1994-03-11,25.059862,0.05,501.19723999999997
1994-03-14,25.17588,0.05,503.51759999999996
1994-03-15,25.291899,0.05,505.83798
1994-03-16,25.523933,0.05,510.47866
1994-03-17,24.827827,0.05,496.55654
1994-03-18,25.639952,0.05,512.79904
1994-03-21,25.523933,0.05,510.47866
1994-03-22,25.523933,0.05,510.47866
1994-03-23,25.988007,0.05,519.76014
1994-03-24,25.75597,0.05,515.1194
1994-03-25,25.75597,0.05,515.1194
1994-03-28,24.711809,0.05,494.23617999999993
1994-03-29,24.015701,0.05,480.31401999999997
1994-03-30,24.015701,0.05,480.31401999999997
1994-03-31,23.783667,0.05,475.67334
1994-04-04,23.203577,0.05,464.07153999999997
1994-04-05,23.783667,0.05,475.67334
1994-04-06,24.13172,0.05,482.6344
1994-04-07,24.015701,0.05,480.31401999999997
1994-04-08,24.015701,0.05,480.31401999999997
1994-04-11,24.015701,0.05,480.31401999999997
1994-04-12,24.015701,0.05,480.31401999999997
1994-04-13,23.899683,0.05,477.99366
1994-04-14,24.363756,0.05,487.27511999999996
1994-04-15,23.899683,0.05,477.99366
1994-04-18,24.13172,0.05,482.6344
1994-04-19,24.015701,0.05,480.31401999999997
1994-04-20,23.899683,0.05,477.99366
1994-04-21,23.899683,0.05,477.99366
1994-04-22,23.667648,0.05,473.35296
1994-04-25,23.783667,0.05,475.67334
1994-04-26,23.783667,0.05,475.67334
1994-04-28,24.015701,0.05,480.31401999999997
1994-04-29,24.827827,0.05,496.55654
1994-05-02,25.291899,0.05,505.83798
1994-05-03,24.827827,0.05,496.55654
1994-05-04,24.595791,0.05,491.91581999999994
1994-05-05,25.291899,0.05,505.83798
1994-05-06,25.523933,0.05,510.47866
1994-05-09,25.523933,0.05,510.47866
1994-05-10,25.75597,0.05,515.1194
1994-05-11,25.059862,0.05,501.19723999999997
1994-05-12,25.523933,0.05,510.47866
1994-05-13,25.291899,0.05,505.83798
1994-05-16,25.407917,0.05,508.15834
1994-05-17,25.523933,0.05,510.47866
1994-05-18,25.523933,0.05,510.47866
1994-05-19,25.639952,0.05,512.79904
1994-05-20,25.523933,0.05,510.47866
1994-05-23,25.75597,0.05,515.1194
1994-05-24,25.75597,0.05,515.1194
1994-05-25,25.871988,0.05,517.43976
1994-05-26,25.639952,0.05,512.79904
1994-05-27,25.75597,0.05,515.1194
1994-05-31,25.407917,0.05,508.15834
1994-06-01,25.291899,0.05,505.83798
1994-06-02,25.291899,0.05,505.83798
1994-06-03,25.523933,0.05,510.47866
1994-06-06,25.871988,0.05,517.43976
1994-06-07,25.988007,0.05,519.76014
1994-06-08,25.871988,0.05,517.43976
1994-06-09,25.523933,0.05,510.47866
1994-06-10,25.639952,0.05,512.79904
1994-06-13,25.988007,0.05,519.76014
1994-06-14,25.871988,0.05,517.43976
1994-06-15,25.639952,0.05,512.79904
1994-06-16,25.871988,0.05,517.43976
1994-06-17,25.988007,0.05,519.76014
1994-06-20,25.871988,0.05,517.43976
1994-06-21,25.988007,0.05,519.76014
1994-06-22,25.871988,0.05,517.43976
1994-06-23,25.523933,0.05,510.47866
1994-06-24,25.17588,0.05,503.51759999999996
1994-06-27,25.17588,0.05,503.51759999999996
1994-06-28,24.943844,0.05,498.87687999999997
1994-06-29,24.479773,0.05,489.59546
1994-06-30,24.711809,0.05,494.23617999999993
1994-07-01,24.363756,0.05,487.27511999999996
1994-07-05,24.247738,0.05,484.95475999999996
1994-07-06,23.899683,0.05,477.99366
1994-07-07,24.015701,0.05,480.31401999999997
1994-07-08,24.13172,0.05,482.6344
1994-07-11,24.247738,0.05,484.95475999999996
1994-07-12,24.363756,0.05,487.27511999999996
1994-07-13,24.943844,0.05,498.87687999999997
1994-07-14,24.827827,0.05,496.55654
1994-07-15,25.17588,0.05,503.51759999999996
1994-07-18,25.75597,0.05,515.1194
1994-07-19,25.523933,0.05,510.47866
1994-07-20,25.639952,0.05,512.79904
1994-07-21,25.291899,0.05,505.83798
1994-07-22,24.711809,0.05,494.23617999999993
1994-07-25,24.943844,0.05,498.87687999999997
1994-07-26,24.711809,0.05,494.23617999999993
1994-07-27,24.479773,0.05,489.59546
1994-07-28,24.595791,0.05,491.91581999999994
1994-07-29,24.711809,0.05,494.23617999999993
1994-08-01,24.711809,0.05,494.23617999999993
1994-08-02,24.363756,0.05,487.27511999999996
1994-08-03,24.363756,0.05,487.27511999999996
1994-08-04,24.479773,0.05,489.59546
1994-08-05,24.479773,0.05,489.59546
1994-08-08,24.711809,0.05,494.23617999999993
1994-08-09,24.595791,0.05,491.91581999999994
1994-08-10,24.479773,0.05,489.59546
1994-08-11,24.363756,0.05,487.27511999999996
1994-08-12,24.247738,0.05,484.95475999999996
1994-08-15,24.015701,0.05,480.31401999999997
1994-08-16,23.667648,0.05,473.35296
1994-08-17,23.899683,0.05,477.99366
1994-08-18,24.015701,0.05,480.31401999999997
1994-08-19,24.015701,0.05,480.31401999999997
1994-08-22,24.015701,0.05,480.31401999999997
1994-08-23,24.015701,0.05,480.31401999999997
1994-08-24,24.247738,0.05,484.95475999999996
1994-08-25,24.13172,0.05,482.6344
1994-08-26,24.015701,0.05,480.31401999999997
1994-08-29,24.247738,0.05,484.95475999999996
1994-08-30,24.363756,0.05,487.27511999999996
1994-08-31,24.479773,0.05,489.59546
1994-09-01,24.247738,0.05,484.95475999999996
1994-09-02,24.247738,0.05,484.95475999999996
1994-09-06,24.13172,0.05,482.6344
1994-09-07,24.13172,0.05,482.6344
1994-09-08,24.363756,0.05,487.27511999999996
1994-09-09,24.13172,0.05,482.6344
1994-09-12,23.667648,0.05,473.35296
1994-09-13,23.899683,0.05,477.99366
1994-09-14,23.667648,0.05,473.35296
1994-09-15,23.783667,0.05,475.67334
1994-09-16,23.667648,0.05,473.35296
1994-09-19,23.55163,0.05,471.03259999999995
1994-09-20,23.319595,0.05,466.39189999999996
1994-09-21,23.435612,0.05,468.71223999999995
1994-09-22,23.55163,0.05,471.03259999999995
1994-09-23,23.899683,0.05,477.99366
1994-09-26,23.899683,0.05,477.99366
1994-09-27,24.13172,0.05,482.6344
1994-09-28,24.13172,0.05,482.6344
1994-09-29,23.783667,0.05,475.67334
1994-09-30,23.783667,0.05,475.67334
1994-10-03,23.667648,0.05,473.35296
1994-10-04,23.435612,0.05,468.71223999999995
1994-10-05,23.319595,0.05,466.39189999999996
1994-10-06,22.855522,0.05,457.11044
1994-10-07,22.97154,0.05,459.4308
1994-10-10,23.203577,0.05,464.07153999999997
1994-10-11,23.203577,0.05,464.07153999999997
1994-10-12,23.203577,0.05,464.07153999999997
1994-10-13,23.319595,0.05,466.39189999999996
1994-10-14,23.435612,0.05,468.71223999999995
1994-10-17,23.435612,0.05,468.71223999999995
1994-10-18,23.319595,0.05,466.39189999999996
1994-10-19,23.319595,0.05,466.39189999999996
1994-10-20,23.087559,0.05,461.75118
1994-10-21,22.97154,0.05,459.4308
1994-10-24,22.507469,0.05,450.14938
1994-10-25,22.739506,0.05,454.79011999999994
1994-10-26,22.507469,0.05,450.14938
1994-10-27,22.043398,0.05,440.86796
1994-10-28,22.275433,0.05,445.50865999999996
1994-10-31,22.159416,0.05,443.18832
1994-11-01,22.159416,0.05,443.18832
1994-11-02,21.92738,0.05,438.5476
1994-11-03,21.811361,0.05,436.22722
1994-11-04,21.695345,0.05,433.90689999999995
1994-11-07,21.811361,0.05,436.22722
1994-11-08,21.579327,0.05,431.58653999999996
1994-11-09,21.695345,0.05,433.90689999999995
1994-11-10,21.463308,0.05,429.26616
1994-11-11,21.463308,0.05,429.26616
1994-11-14,21.34729,0.05,426.9458
1994-11-15,21.34729,0.05,426.9458
1994-11-16,21.463308,0.05,429.26616
1994-11-17,21.463308,0.05,429.26616
1994-11-18,21.579327,0.05,431.58653999999996
1994-11-21,21.463308,0.05,429.26616
1994-11-22,21.463308,0.05,429.26616
1994-11-23,21.463308,0.05,429.26616
1994-11-25,21.92738,0.05,438.5476
1994-11-28,21.92738,0.05,438.5476
1994-11-29,21.92738,0.05,438.5476
1994-11-30,21.92738,0.05,438.5476
1994-12-01,21.92738,0.05,438.5476
1994-12-02,21.811361,0.05,436.22722
1994-12-05,21.811361,0.05,436.22722
1994-12-06,21.92738,0.05,438.5476
1994-12-07,21.695345,0.05,433.90689999999995
1994-12-08,21.34729,0.05,426.9458
1994-12-09,21.231272,0.05,424.62543999999997
1994-12-12,21.695345,0.05,433.90689999999995
1994-12-13,21.92738,0.05,438.5476
1994-12-14,22.391451,0.05,447.82901999999996
1994-12-15,22.623487,0.05,452.46974
1994-12-16,23.087559,0.05,461.75118
1994-12-19,23.319595,0.05,466.39189999999996
1994-12-20,23.203577,0.05,464.07153999999997
1994-12-21,23.203577,0.05,464.07153999999997
1994-12-22,23.203577,0.05,464.07153999999997
1994-12-23,22.507469,0.05,450.14938
1994-12-27,22.739506,0.05,454.79011999999994
1994-12-28,22.507469,0.05,450.14938
1994-12-29,22.507469,0.05,450.14938
1994-12-30,22.507469,0.05,450.14938
1995-01-03,23.087559,0.05,461.75118
1995-01-04,23.087559,0.05,461.75118
1995-01-05,23.319595,0.05,466.39189999999996
1995-01-06,22.855522,0.05,457.11044
1995-01-09,22.97154,0.05,459.4308
1995-01-10,22.507469,0.05,450.14938
1995-01-11,21.811361,0.05,436.22722
1995-01-12,22.159416,0.05,443.18832
1995-01-13,22.275433,0.05,445.50865999999996
1995-01-16,22.275433,0.05,445.50865999999996
1995-01-17,22.159416,0.05,443.18832
1995-01-18,22.159416,0.05,443.18832
1995-01-19,22.275433,0.05,445.50865999999996
1995-01-20,22.159416,0.05,443.18832
1995-01-23,21.811361,0.05,436.22722
1995-01-24,22.043398,0.05,440.86796
1995-01-25,21.811361,0.05,436.22722
1995-01-26,21.92738,0.05,438.5476
1995-01-27,21.92738,0.05,438.5476
1995-01-30,21.695345,0.05,433.90689999999995
1995-01-31,21.695345,0.05,433.90689999999995
1995-02-01,21.231272,0.05,424.62543999999997
1995-02-02,21.231272,0.05,424.62543999999997
1995-02-03,21.231272,0.05,424.62543999999997
1995-02-06,21.231272,0.05,424.62543999999997
1995-02-07,21.463308,0.05,429.26616
1995-02-08,21.695345,0.05,433.90689999999995
1995-02-09,21.811361,0.05,436.22722
1995-02-10,21.811361,0.05,436.22722
1995-02-13,21.695345,0.05,433.90689999999995
1995-02-14,21.811361,0.05,436.22722
1995-02-15,21.695345,0.05,433.90689999999995
1995-02-16,21.811361,0.05,436.22722
1995-02-17,21.811361,0.05,436.22722
1995-02-21,22.043398,0.05,440.86796
1995-02-22,22.275433,0.05,445.50865999999996
1995-02-23,22.275433,0.05,445.50865999999996
1995-02-24,22.739506,0.05,454.79011999999994
1995-02-27,22.623487,0.05,452.46974
1995-02-28,22.623487,0.05,452.46974
1995-03-01,22.97154,0.05,459.4308
1995-03-02,22.739506,0.05,454.79011999999994
1995-03-03,22.623487,0.05,452.46974
1995-03-06,22.855522,0.05,457.11044
1995-03-07,22.97154,0.05,459.4308
1995-03-08,22.97154,0.05,459.4308
1995-03-09,23.087559,0.05,461.75118
1995-03-10,22.739506,0.05,454.79011999999994
1995-03-13,22.739506,0.05,454.79011999999994
1995-03-14,23.203577,0.05,464.07153999999997
1995-03-15,23.783667,0.05,475.67334
1995-03-16,23.55163,0.05,471.03259999999995
1995-03-17,23.55163,0.05,471.03259999999995
1995-03-20,23.667648,0.05,473.35296
1995-03-21,23.435612,0.05,468.71223999999995
1995-03-22,23.203577,0.05,464.07153999999997
1995-03-23,23.435612,0.05,468.71223999999995
1995-03-24,23.435612,0.05,468.71223999999995
1995-03-27,23.203577,0.05,464.07153999999997
1995-03-28,23.087559,0.05,461.75118
1995-03-29,23.203577,0.05,464.07153999999997
1995-03-30,22.97154,0.05,459.4308
1995-03-31,22.623487,0.05,452.46974
1995-04-03,22.391451,0.05,447.82901999999996
1995-04-04,22.275433,0.05,445.50865999999996
1995-04-05,22.391451,0.05,447.82901999999996
1995-04-06,22.275433,0.05,445.50865999999996
1995-04-07,22.275433,0.05,445.50865999999996
1995-04-10,22.275433,0.05,445.50865999999996
1995-04-11,22.391451,0.05,447.82901999999996
1995-04-12,22.391451,0.05,447.82901999999996
1995-04-13,22.391451,0.05,447.82901999999996
1995-04-17,22.275433,0.05,445.50865999999996
1995-04-18,22.159416,0.05,443.18832
1995-04-19,21.92738,0.05,438.5476
1995-04-20,21.92738,0.05,438.5476
1995-04-21,21.92738,0.05,438.5476
1995-04-24,21.92738,0.05,438.5476
1995-04-25,22.043398,0.05,440.86796
1995-04-26,21.811361,0.05,436.22722
1995-04-27,21.92738,0.05,438.5476
1995-04-28,22.043398,0.05,440.86796
1995-05-01,22.043398,0.05,440.86796
1995-05-02,22.159416,0.05,443.18832
1995-05-03,22.043398,0.05,440.86796
1995-05-04,22.043398,0.05,440.86796
1995-05-05,22.391451,0.05,447.82901999999996
1995-05-08,22.507469,0.05,450.14938
1995-05-09,23.087559,0.05,461.75118
1995-05-10,23.087559,0.05,461.75118
1995-05-11,23.087559,0.05,461.75118
1995-05-12,23.087559,0.05,461.75118
1995-05-15,22.855522,0.05,457.11044
1995-05-16,23.087559,0.05,461.75118
1995-05-17,22.97154,0.05,459.4308
1995-05-18,22.855522,0.05,457.11044
1995-05-19,23.087559,0.05,461.75118
1995-05-22,22.97154,0.05,459.4308
1995-05-23,22.623487,0.05,452.46974
1995-05-24,22.739506,0.05,454.79011999999994
1995-05-25,22.97154,0.05,459.4308
1995-05-26,22.275433,0.05,445.50865999999996
1995-05-30,22.97154,0.05,459.4308
1995-05-31,23.087559,0.05,461.75118
1995-06-01,23.087559,0.05,461.75118
1995-06-02,23.203577,0.05,464.07153999999997
1995-06-05,23.319595,0.05,466.39189999999996
1995-06-06,23.319595,0.05,466.39189999999996
1995-06-07,23.203577,0.05,464.07153999999997
1995-06-08,22.97154,0.05,459.4308
1995-06-09,22.739506,0.05,454.79011999999994
1995-06-12,22.391451,0.05,447.82901999999996
1995-06-13,22.391451,0.05,447.82901999999996
1995-06-14,22.739506,0.05,454.79011999999994
1995-06-15,23.087559,0.05,461.75118
1995-06-16,23.087559,0.05,461.75118
1995-06-19,23.087559,0.05,461.75118
1995-06-20,22.97154,0.05,459.4308
1995-06-21,22.97154,0.05,459.4308
1995-06-22,23.087559,0.05,461.75118
1995-06-23,23.319595,0.05,466.39189999999996
1995-06-26,23.087559,0.05,461.75118
1995-06-27,23.087559,0.05,461.75118
1995-06-28,23.319595,0.05,466.39189999999996
1995-06-29,23.087559,0.05,461.75118
1995-06-30,23.319595,0.05,466.39189999999996
1995-07-03,23.319595,0.05,466.39189999999996
1995-07-05,23.319595,0.05,466.39189999999996
1995-07-06,23.55163,0.05,471.03259999999995
1995-07-07,23.783667,0.05,475.67334
1995-07-10,23.435612,0.05,468.71223999999995
1995-07-11,23.435612,0.05,468.71223999999995
1995-07-12,23.319595,0.05,466.39189999999996
1995-07-13,23.087559,0.05,461.75118
1995-07-14,23.203577,0.05,464.07153999999997
1995-07-17,23.087559,0.05,461.75118
1995-07-18,22.97154,0.05,459.4308
1995-07-19,22.623487,0.05,452.46974
1995-07-20,22.855522,0.05,457.11044
1995-07-21,23.203577,0.05,464.07153999999997
1995-07-24,23.087559,0.05,461.75118
1995-07-25,22.97154,0.05,459.4308
1995-07-26,22.855522,0.05,457.11044
1995-07-27,23.087559,0.05,461.75118
1995-07-28,22.97154,0.05,459.4308
1995-07-31,22.739506,0.05,454.79011999999994
1995-08-01,22.739506,0.05,454.79011999999994
1995-08-02,22.739506,0.05,454.79011999999994
1995-08-03,22.739506,0.05,454.79011999999994
1995-08-04,22.623487,0.05,452.46974
1995-08-07,22.97154,0.05,459.4308
1995-08-08,22.739506,0.05,454.79011999999994
1995-08-09,22.97154,0.05,459.4308
1995-08-10,22.855522,0.05,457.11044
1995-08-11,22.97154,0.05,459.4308
1995-08-14,22.97154,0.05,459.4308
1995-08-15,22.855522,0.05,457.11044
1995-08-16,22.623487,0.05,452.46974
1995-08-17,22.391451,0.05,447.82901999999996
1995-08-18,22.391451,0.05,447.82901999999996
1995-08-21,22.623487,0.05,452.46974
1995-08-22,22.739506,0.05,454.79011999999994
1995-08-23,22.855522,0.05,457.11044
1995-08-24,22.97154,0.05,459.4308
1995-08-25,22.855522,0.05,457.11044
1995-08-28,22.97154,0.05,459.4308
1995-08-29,22.855522,0.05,457.11044
1995-08-30,22.739506,0.05,454.79011999999994
1995-08-31,22.855522,0.05,457.11044
1995-09-01,23.203577,0.05,464.07153999999997
1995-09-05,23.087559,0.05,461.75118
1995-09-06,23.087559,0.05,461.75118
1995-09-07,23.087559,0.05,461.75118
1995-09-08,23.435612,0.05,468.71223999999995
1995-09-11,23.319595,0.05,466.39189999999996
1995-09-12,23.55163,0.05,471.03259999999995
1995-09-13,23.899683,0.05,477.99366
1995-09-14,23.783667,0.05,475.67334
1995-09-15,23.899683,0.05,477.99366
1995-09-18,23.55163,0.05,471.03259999999995
1995-09-19,23.55163,0.05,471.03259999999995
1995-09-20,23.667648,0.05,473.35296
1995-09-21,23.899683,0.05,477.99366
1995-09-22,23.899683,0.05,477.99366
1995-09-25,23.899683,0.05,477.99366
1995-09-26,24.015701,0.05,480.31401999999997
1995-09-27,23.899683,0.05,477.99366
1995-09-28,23.667648,0.05,473.35296
1995-09-29,23.55163,0.05,471.03259999999995
1995-10-02,23.55163,0.05,471.03259999999995
1995-10-03,23.667648,0.05,473.35296
1995-10-04,23.55163,0.05,471.03259999999995
1995-10-05,23.55163,0.05,471.03259999999995
1995-10-06,23.087559,0.05,461.75118
1995-10-09,22.739506,0.05,454.79011999999994
1995-10-10,22.855522,0.05,457.11044
1995-10-11,22.97154,0.05,459.4308
1995-10-12,22.855522,0.05,457.11044
1995-10-13,22.855522,0.05,457.11044
1995-10-16,22.623487,0.05,452.46974
1995-10-17,22.507469,0.05,450.14938
1995-10-18,22.159416,0.05,443.18832
1995-10-19,22.159416,0.05,443.18832
1995-10-20,21.92738,0.05,438.5476
1995-10-23,22.159416,0.05,443.18832
1995-10-24,22.043398,0.05,440.86796
1995-10-25,21.92738,0.05,438.5476
1995-10-26,21.811361,0.05,436.22722
1995-10-27,21.811361,0.05,436.22722
1995-10-30,21.92738,0.05,438.5476
1995-10-31,21.579327,0.05,431.58653999999996
1995-11-01,21.231272,0.05,424.62543999999997
1995-11-02,21.463308,0.05,429.26616
1995-11-03,21.463308,0.05,429.26616
1995-11-06,21.463308,0.05,429.26616
1995-11-07,21.579327,0.05,431.58653999999996
1995-11-08,21.811361,0.05,436.22722
1995-11-09,22.275433,0.05,445.50865999999996
1995-11-10,22.97154,0.05,459.4308
1995-11-13,22.623487,0.05,452.46974
1995-11-14,21.92738,0.05,438.5476
1995-11-15,22.159416,0.05,443.18832
1995-11-16,22.043398,0.05,440.86796
1995-11-17,22.043398,0.05,440.86796
1995-11-20,21.811361,0.05,436.22722
1995-11-21,21.92738,0.05,438.5476
1995-11-22,21.811361,0.05,436.22722
1995-11-24,21.695345,0.05,433.90689999999995
1995-11-27,21.811361,0.05,436.22722
1995-11-28,21.92738,0.05,438.5476
1995-11-29,21.579327,0.05,431.58653999999996
1995-11-30,21.463308,0.05,429.26616
1995-12-01,21.579327,0.05,431.58653999999996
1995-12-04,21.34729,0.05,426.9458
1995-12-05,21.579327,0.05,431.58653999999996
1995-12-06,22.739506,0.05,454.79011999999994
1995-12-07,22.275433,0.05,445.50865999999996
1995-12-08,22.043398,0.05,440.86796
1995-12-11,22.043398,0.05,440.86796
1995-12-12,22.507469,0.05,450.14938
1995-12-13,23.435612,0.05,468.71223999999995
1995-12-14,22.855522,0.05,457.11044
1995-12-15,23.319595,0.05,466.39189999999996
1995-12-18,22.739506,0.05,454.79011999999994
1995-12-19,22.97154,0.05,459.4308
1995-12-20,22.855522,0.05,457.11044
1995-12-21,22.739506,0.05,454.79011999999994
1995-12-22,22.855522,0.05,457.11044
1995-12-26,23.087559,0.05,461.75118
1995-12-27,23.087559,0.05,461.75118
1995-12-28,22.739506,0.05,454.79011999999994
1995-12-29,22.623487,0.05,452.46974
1996-01-02,22.623487,0.05,452.46974
1996-01-03,22.623487,0.05,452.46974
1996-01-04,22.507469,0.05,450.14938
1996-01-05,22.391451,0.05,447.82901999999996
1996-01-08,22.391451,0.05,447.82901999999996
1996-01-09,22.507469,0.05,450.14938
1996-01-10,21.695345,0.05,433.90689999999995
1996-01-11,21.695345,0.05,433.90689999999995
1996-01-12,21.463308,0.05,429.26616
1996-01-15,21.811361,0.05,436.22722
1996-01-16,21.92738,0.05,438.5476
1996-01-17,22.159416,0.05,443.18832
1996-01-18,22.275433,0.05,445.50865999999996
1996-01-19,22.159416,0.05,443.18832
1996-01-22,22.159416,0.05,443.18832
1996-01-23,21.695345,0.05,433.90689999999995
1996-01-24,21.34729,0.05,426.9458
1996-01-25,21.231272,0.05,424.62543999999997
1996-01-26,21.34729,0.05,426.9458
1996-01-29,21.463308,0.05,429.26616
1996-01-30,20.999237,0.05,419.98474
1996-01-31,20.7672,0.05,415.34399999999994
1996-02-01,20.883219,0.05,417.66438
1996-02-02,20.419147,0.05,408.38293999999996
1996-02-05,20.187111,0.05,403.74222000000003
1996-02-06,20.419147,0.05,408.38293999999996
1996-02-07,21.115255,0.05,422.3051
1996-02-08,20.999237,0.05,419.98474
1996-02-09,20.7672,0.05,415.34399999999994
1996-02-12,20.419147,0.05,408.38293999999996
1996-02-13,20.651182,0.05,413.02363999999994
1996-02-14,20.999237,0.05,419.98474
1996-02-15,20.999237,0.05,419.98474
1996-02-16,21.231272,0.05,424.62543999999997
1996-02-20,20.651182,0.05,413.02363999999994
1996-02-21,20.999237,0.05,419.98474
1996-02-22,21.34729,0.05,426.9458
1996-02-23,21.579327,0.05,431.58653999999996
1996-02-26,21.463308,0.05,429.26616
1996-02-27,21.579327,0.05,431.58653999999996
1996-02-28,21.579327,0.05,431.58653999999996
1996-02-29,21.695345,0.05,433.90689999999995
1996-03-01,21.695345,0.05,433.90689999999995
1996-03-04,21.811361,0.05,436.22722
1996-03-05,22.391451,0.05,447.82901999999996
1996-03-06,22.275433,0.05,445.50865999999996
1996-03-07,22.391451,0.05,447.82901999999996
1996-03-08,21.92738,0.05,438.5476
1996-03-11,22.043398,0.05,440.86796
1996-03-12,21.811361,0.05,436.22722
1996-03-13,21.811361,0.05,436.22722
1996-03-14,21.579327,0.05,431.58653999999996
1996-03-15,21.463308,0.05,429.26616
1996-03-18,21.92738,0.05,438.5476
1996-03-19,21.811361,0.05,436.22722
1996-03-20,22.275433,0.05,445.50865999999996
1996-03-21,22.275433,0.05,445.50865999999996
1996-03-22,22.043398,0.05,440.86796
1996-03-25,22.275433,0.05,445.50865999999996
1996-03-26,21.92738,0.05,438.5476
1996-03-27,21.811361,0.05,436.22722
1996-03-28,21.463308,0.05,429.26616
1996-03-29,21.463308,0.05,429.26616
1996-04-01,21.463308,0.05,429.26616
1996-04-02,21.34729,0.05,426.9458
1996-04-03,21.4053,0.05,428.106
1996-04-04,21.115255,0.05,422.3051
1996-04-08,20.883219,0.05,417.66438
1996-04-09,21.463308,0.05,429.26616
1996-04-10,20.651182,0.05,413.02363999999994
1996-04-11,20.651182,0.05,413.02363999999994
1996-04-12,20.999237,0.05,419.98474
1996-04-15,20.883219,0.05,417.66438
1996-04-16,21.115255,0.05,422.3051
1996-04-17,20.883219,0.05,417.66438
1996-04-18,21.115255,0.05,422.3051
1996-04-19,21.231272,0.05,424.62543999999997
1996-04-22,21.231272,0.05,424.62543999999997
1996-04-23,21.115255,0.05,422.3051
1996-04-24,21.231272,0.05,424.62543999999997
1996-04-25,21.463308,0.05,429.26616
1996-04-26,21.463308,0.05,429.26616
1996-04-29,21.521317,0.05,430.42634
1996-04-30,21.34729,0.05,426.9458
1996-05-01,21.231272,0.05,424.62543999999997
1996-05-02,21.231272,0.05,424.62543999999997
1996-05-03,21.695345,0.05,433.90689999999995
1996-05-06,21.695345,0.05,433.90689999999995
1996-05-07,21.579327,0.05,431.58653999999996
1996-05-08,21.579327,0.05,431.58653999999996
1996-05-09,21.579327,0.05,431.58653999999996
1996-05-10,21.695345,0.05,433.90689999999995
1996-05-13,22.391451,0.05,447.82901999999996
1996-05-14,22.275433,0.05,445.50865999999996
1996-05-15,22.043398,0.05,440.86796
1996-05-16,22.159416,0.05,443.18832
1996-05-17,22.159416,0.05,443.18832
1996-05-20,22.391451,0.05,447.82901999999996
1996-05-21,22.391451,0.05,447.82901999999996
1996-05-22,22.159416,0.05,443.18832
1996-05-23,21.92738,0.05,438.5476
1996-05-24,21.92738,0.05,438.5476
1996-05-28,22.043398,0.05,440.86796
1996-05-29,22.043398,0.05,440.86796
1996-05-30,22.391451,0.05,447.82901999999996
1996-05-31,22.507469,0.05,450.14938
1996-06-03,22.391451,0.05,447.82901999999996
1996-06-04,22.391451,0.05,447.82901999999996
1996-06-05,22.507469,0.05,450.14938
1996-06-06,22.391451,0.05,447.82901999999996
1996-06-07,22.391451,0.05,447.82901999999996
1996-06-10,22.507469,0.05,450.14938
