date,WYNN,WYNN_EPS,PE Ratio
2007-09-10,123.809998,1.4604617647349145,84.77455623254369
2007-09-11,131.699997,1.4604617647349145,90.17695648054476
2007-09-12,137.559998,1.4604617647349145,94.1893867553378
2007-09-13,139.990005,1.4604617647349145,95.8532488698253
2007-09-14,139.860001,1.4604617647349145,95.76423318784092
2007-09-17,142.229996,1.4604617647349145,97.38700418892232
2007-09-18,148.860001,1.4604617647349145,101.9266677118516
2007-09-19,146.580002,1.4604617647349145,100.3655183171505
2007-09-20,144.940002,1.4604617647349145,99.24258580388633
2007-09-21,143.550003,1.4604617647349145,98.29083271211519
2007-09-24,156.009995,1.4604617647349145,106.82237547541483
2007-09-25,155.0,1.4604617647349145,106.13081680240614
2007-09-26,157.270004,1.4604617647349145,107.68512247121085
2007-09-27,166.979996,1.4604617647349145,114.33369912995168
2007-09-28,157.559998,1.4604617647349145,107.88368569758374
2007-10-01,163.990005,1.4604617647349145,112.28640760052043
2007-10-02,165.830002,1.4604617647349145,113.54628104906223
2007-10-03,149.399994,1.4604617647349145,102.29640899028759
2007-10-04,149.960007,1.4604617647349145,102.6798582619648
2007-10-05,151.070007,1.4604617647349145,103.43989185325945
2007-10-08,152.699997,1.4604617647349145,104.55597036990302
2007-10-09,151.339996,1.4604617647349145,103.62475735711536
2007-10-10,155.789993,1.4604617647349145,106.67173681762024
2007-10-11,156.960007,1.4604617647349145,107.47286289175088
2007-10-12,158.179993,1.4604617647349145,108.30820554121863
2007-10-15,153.690002,1.4604617647349145,105.23384159111893
2007-10-16,156.449997,1.4604617647349145,107.12365142157414
2007-10-17,158.169998,1.4604617647349145,108.30136181532224
2007-10-18,156.259995,1.4604617647349145,106.9935542121929
2007-10-19,150.029999,1.4604617647349145,102.72778283054308
2007-10-22,154.240005,1.4604617647349145,105.61043686617553
2007-10-23,158.5,1.4604617647349145,108.52731911729919
2007-10-24,155.539993,1.4604617647349145,106.50055808084217
2007-10-25,156.679993,1.4604617647349145,107.28113312055018
2007-10-26,164.649994,1.4604617647349145,112.73831193375014
2007-10-29,172.899994,1.4604617647349145,118.3872102474266
2007-10-30,167.899994,1.4604617647349145,114.9636355118651
2007-10-31,161.429993,1.4604617647349145,110.5335291193336
2007-11-01,154.940002,1.4604617647349145,106.0897352750093
2007-11-02,149.399994,1.4604617647349145,102.29640899028759
2007-11-05,145.399994,1.4604617647349145,99.5575492018384
2007-11-06,142.899994,1.4604617647349145,97.84576183405765
2007-11-07,138.429993,1.4604617647349145,94.78508533575074
2007-11-08,136.059998,1.4604617647349145,93.16231433466935
2007-11-09,136.380005,1.8628853720550276,73.20901599519968
2007-11-12,129.550003,1.8628853720550276,69.54265943754119
2007-11-13,137.720001,1.8628853720550276,73.9283281010872
2007-11-14,130.759995,1.8628853720550276,70.19218517763824
2007-11-15,130.350006,1.8628853720550276,69.97210239307715
2007-11-16,134.5,1.8628853720550276,72.19982615013363
2007-11-19,124.980003,1.8628853720550276,67.08947575348088
2007-11-20,132.160004,1.8628853720550276,70.94371236283244
2007-11-21,135.300003,1.8628853720550276,72.62926910566958
2007-11-23,135.050003,1.8628853720550276,72.49506868531617
2007-11-26,130.600006,1.8628853720550276,70.10630281343056
2007-11-27,130.600006,1.8628853720550276,70.10630281343056
2007-11-28,131.759995,1.8628853720550276,70.72898685905187
2007-11-29,127.040001,1.8628853720550276,68.19528614358961
2007-11-30,126.940002,1.8628853720550276,68.14160651224994
2007-12-03,120.669998,1.8628853720550276,64.77585782257972
2007-12-04,121.989998,1.8628853720550276,65.48443604204571
2007-12-05,122.059998,1.8628853720550276,65.52201215974468
2007-12-06,123.849998,1.8628853720550276,66.48288716947508
2007-12-07,124.599998,1.8628853720550276,66.8854884305353
2007-12-10,124.419998,1.8628853720550276,66.78886412788086
2007-12-11,119.57,1.8628853720550276,64.18537704662809
2007-12-12,118.120003,1.8628853720550276,63.407016218983365
2007-12-13,119.129997,1.8628853720550276,63.94918269640105
2007-12-14,117.870003,1.8628853720550276,63.272815798629956
2007-12-17,114.260002,1.8628853720550276,61.33496119192506
2007-12-18,112.349998,1.8628853720550276,60.3096678332183
2007-12-19,117.980003,1.8628853720550276,63.33186398358546
2007-12-20,116.389999,1.8628853720550276,62.47834716293106
2007-12-21,115.25,1.8628853720550276,61.8663937829212
2007-12-24,113.279999,1.8628853720550276,60.80889393373466
2007-12-26,117.669998,1.8628853720550276,63.16545277833883
2007-12-27,114.589996,1.8628853720550276,61.512102525981476
2007-12-28,115.709999,1.8628853720550276,62.113322019569786
2007-12-31,112.129997,1.8628853720550276,60.19157092650562
2008-01-02,109.379997,1.8628853720550276,58.71536630261813
2008-01-03,105.68,1.8628853720550276,56.72920169179273
2008-01-04,105.199997,1.8628853720550276,56.47153527430914
2008-01-07,104.220001,1.8628853720550276,55.9454717737305
2008-01-08,104.5,1.8628853720550276,56.09577570772464
2008-01-09,108.260002,1.8628853720550276,58.11415110344326
2008-01-10,108.989998,1.8628853720550276,58.50601418366849
2008-01-11,102.540001,1.8628853720550276,55.0436449489556
2008-01-14,100.949997,1.8628853720550276,54.1901281283012
2008-01-15,97.650002,1.8628853720550276,52.41868526364462
2008-01-16,102.669998,1.8628853720550276,55.11342755713434
2008-01-17,96.889999,1.8628853720550276,52.01071437536522
2008-01-18,101.43,1.8628853720550276,54.447794545784795
2008-01-22,101.379997,1.8628853720550276,54.42095285130907
2008-01-23,109.959999,1.8628853720550276,59.0267123514414
2008-01-24,108.849998,1.8628853720550276,58.43086194827058
2008-01-25,104.019997,1.8628853720550276,55.83810929024106
2008-01-28,110.330002,1.8628853720550276,59.22533058396948
2008-01-29,111.959999,1.8628853720550276,60.10031571426866
2008-01-30,109.730003,1.8628853720550276,58.903250111922986
2008-01-31,114.980003,1.8628853720550276,61.72145893934456
2008-02-01,116.830002,1.8628853720550276,62.714541513158096
2008-02-04,111.470001,1.8628853720550276,59.837283963979345
2008-02-05,119.360001,1.8628853720550276,64.07264923033291
2008-02-06,115.370003,1.8628853720550276,61.930811595095875
2008-02-07,120.589996,1.8628853720550276,64.73291261446327
2008-02-08,119.0,1.8628853720550276,63.87940008822232
2008-02-11,119.879997,1.8628853720550276,64.35178395746128
2008-02-12,119.839996,1.8628853720550276,64.33031135340305
2008-02-13,110.910004,1.8628853720550276,59.536676632792755
2008-02-14,107.400002,1.8628853720550276,57.65250165742754
2008-02-15,104.620003,1.8628853720550276,56.16019351989932
2008-02-19,105.510002,1.8628853720550276,56.63794647955577
2008-02-20,107.199997,1.8628853720550276,57.545138637136404
2008-02-21,102.360001,1.8628853720550276,54.94702064630115
2008-02-22,104.110001,2.434669433179289,42.761452368525035
2008-02-25,105.620003,2.434669433179289,43.38166059039776
2008-02-26,107.169998,2.434669433179289,44.01829527224693
2008-02-27,104.529999,2.434669433179289,42.93395956571425
2008-02-28,103.290001,2.434669433179289,42.42465099876815
2008-02-29,100.699997,2.434669433179289,41.360849907456185
2008-03-03,98.970001,2.434669433179289,40.650282806878224
2008-03-04,97.279999,2.434669433179289,39.95614257701009
2008-03-05,99.190002,2.434669433179289,40.74064456071711
2008-03-06,95.0,2.434669433179289,39.01967088646823
2008-03-07,92.82,2.434669433179289,38.124272122968215
2008-03-10,91.410004,2.434669433179289,37.54513970327099
2008-03-11,96.449997,2.434669433179289,39.615233052008925
2008-03-12,97.050003,2.434669433179289,39.86167554306057
2008-03-13,97.260002,2.434669433179289,39.94792914165517
2008-03-14,96.669998,2.434669433179289,39.70559480584781
2008-03-17,96.940002,2.434669433179289,39.81649446077444
2008-03-18,99.010002,2.434669433179289,40.6667125527217
2008-03-19,97.529999,2.434669433179289,40.05882592144816
2008-03-20,101.389999,2.434669433179289,41.64425675957203
2008-03-24,107.279999,2.434669433179289,44.06347635453306
2008-03-25,108.870003,2.434669433179289,44.71654406809272
2008-03-26,108.32,2.434669433179289,44.49063947812882
2008-03-27,103.779999,2.434669433179289,42.62590953240002
2008-03-28,100.230003,2.434669433179289,41.167807684312876
2008-03-31,100.639999,2.434669433179289,41.33620672625781
2008-04-01,111.190002,2.434669433179289,45.66944509374468
2008-04-02,112.480003,2.434669433179289,46.199291561778516
2008-04-03,116.43,2.434669433179289,47.821687171699956
2008-04-04,112.870003,2.434669433179289,46.35947757910191
2008-04-07,112.360001,2.434669433179289,46.150002734981484
2008-04-08,110.720001,2.434669433179289,45.476399995467716
2008-04-09,108.830002,2.434669433179289,44.70011432224925
2008-04-10,107.970001,2.434669433179289,44.3468832066489
2008-04-11,102.849998,2.434669433179289,42.243927080357004
2008-04-14,100.690002,2.434669433179289,41.356744627345556
2008-04-15,98.059998,2.434669433179289,40.2765142009235
2008-04-16,100.129997,2.434669433179289,41.12673188213738
2008-04-17,96.059998,2.434669433179289,39.455047445418906
2008-04-18,98.459999,2.434669433179289,40.440807962757795
2008-04-21,95.540001,2.434669433179289,39.24146732118785
2008-04-22,102.639999,2.434669433179289,42.1576734817624
2008-04-23,105.949997,2.434669433179289,43.517200140655746
2008-04-24,109.849998,2.434669433179289,45.11906072462308
2008-04-25,108.010002,2.434669433179289,44.36331295249237
2008-04-28,107.75,2.434669433179289,44.25652145281002
2008-04-29,109.220001,2.434669433179289,44.86029992883927
2008-04-30,105.339996,2.434669433179289,43.26665236949347
2008-05-01,108.190002,2.434669433179289,44.43724496048779
2008-05-02,108.029999,2.434669433179289,44.37152638784728
2008-05-05,105.650002,2.434669433179289,43.39398218099695
2008-05-06,107.949997,2.434669433179289,44.33866689616034
2008-05-07,102.019997,2.434669433179289,41.90301796608922
2008-05-08,102.150002,2.434669433179289,41.95641535886391
2008-05-09,103.019997,0.41558360687820806,247.89235016719823
2008-05-12,103.849998,0.41558360687820806,249.8895439598861
2008-05-13,102.620003,0.41558360687820806,246.92986273174645
2008-05-14,105.300003,0.41558360687820806,253.3786252807115
2008-05-15,108.970001,0.41558360687820806,262.2095751527923
2008-05-16,109.519997,0.41558360687820806,263.5330056031209
2008-05-19,108.419998,0.41558360687820806,260.886127858681
2008-05-20,105.080002,0.41558360687820806,252.8492468443179
2008-05-21,101.620003,0.41558360687820806,244.5236080492968
2008-05-22,102.629997,0.41558360687820806,246.95391084104287
2008-05-23,99.739998,0.41558360687820806,239.9998372150181
2008-05-27,100.0,0.41558360687820806,240.62546824496434
2008-05-28,99.839996,0.41558360687820806,240.2404578707537
2008-05-29,102.029999,0.41558360687820806,245.51016284408246
2008-05-30,100.029999,0.41558360687820806,240.69765347918317
2008-06-02,99.790001,0.41558360687820806,240.1201571679046
2008-06-03,99.540001,0.41558360687820806,239.51859349729222
2008-06-04,99.209999,0.41558360687820806,238.72452463957444
2008-06-05,99.730003,0.41558360687820806,239.975786699467
2008-06-06,94.790001,0.41558360687820806,228.0888837556564
2008-06-09,90.949997,0.41558360687820806,218.84885615003103
2008-06-10,87.959999,0.41558360687820806,211.65415946201594
2008-06-11,88.510002,0.41558360687820806,212.9776067561273
2008-06-12,89.0,0.41558360687820806,214.15666673801826
2008-06-13,92.190002,0.41558360687820806,221.832623987542
2008-06-16,94.410004,0.41558360687820806,227.17451419508959
2008-06-17,95.080002,0.41558360687820806,228.78670001982144
2008-06-18,93.410004,0.41558360687820806,224.76825951263993
2008-06-19,92.709999,0.41558360687820806,223.08386920365174
2008-06-20,88.400002,0.41558360687820806,212.71291874105785
2008-06-23,86.730003,0.41558360687820806,208.69447582762163
2008-06-24,85.0,0.41558360687820806,204.5316480082197
2008-06-25,87.489998,0.41558360687820806,210.52321735500993
2008-06-26,83.5,0.41558360687820806,200.92226598454522
2008-06-27,79.809998,0.41558360687820806,192.04318139379666
2008-06-30,81.349998,0.41558360687820806,195.74881360476914
2008-07-01,82.099998,0.41558360687820806,197.55350461660638
2008-07-02,79.260002,0.41558360687820806,190.7197509434681
2008-07-03,78.940002,0.41558360687820806,189.94974944508425
2008-07-07,82.010002,0.41558360687820806,197.33695132020463
2008-07-08,83.5,0.41558360687820806,200.92226598454522
2008-07-09,77.559998,0.41558360687820806,186.62910835828498
2008-07-10,69.940002,0.41558360687820806,168.29345730303746
2008-07-11,78.139999,0.41558360687820806,188.02473848036047
2008-07-14,77.290001,0.41558360687820806,185.97942681278764
2008-07-15,75.610001,0.41558360687820806,181.93691894627221
2008-07-16,79.540001,0.41558360687820806,191.39349984829934
2008-07-17,84.07,0.41558360687820806,202.2938311535415
2008-07-18,88.029999,0.41558360687820806,211.82259728978744
2008-07-21,93.43,0.41558360687820806,224.8163749812702
2008-07-22,97.809998,0.41558360687820806,235.35576567789025
2008-07-23,99.809998,0.41558360687820806,240.16827504278953
2008-07-24,91.589996,0.41558360687820806,220.38885674054413
2008-07-25,90.040001,0.41558360687820806,216.65917401402058
2008-07-28,91.669998,0.41558360687820806,220.58136192764948
2008-07-29,99.0,0.41558360687820806,238.2192135625147
2008-07-30,97.389999,0.41558360687820806,234.3451411175161
2008-07-31,97.480003,0.41558360687820806,234.5617136639553
2008-08-01,95.580002,0.41558360687820806,229.98982736104628
2008-08-04,94.349998,0.41558360687820806,227.0301244766145
2008-08-05,99.150002,0.41558360687820806,238.5801565773915
2008-08-06,105.239998,0.41558360687820806,253.23423796849113
2008-08-07,101.82,0.41558360687820806,245.00485176702267
2008-08-08,107.599998,2.851480719334347,37.73478013385209
2008-08-11,114.669998,2.851480719334347,40.214193707320135
2008-08-12,108.349998,2.851480719334347,37.997801375733424
2008-08-13,102.730003,2.851480719334347,36.02689729004424
2008-08-14,107.150002,2.851480719334347,37.57696879150325
2008-08-15,105.959999,2.851480719334347,37.159640702299896
2008-08-18,100.389999,2.851480719334347,35.206269612594525
2008-08-19,96.050003,2.851480719334347,33.68425476235449
2008-08-20,91.82,2.851480719334347,32.2008139060588
2008-08-21,90.209999,2.851480719334347,31.63619462279188
2008-08-22,95.639999,2.851480719334347,33.54046841401274
2008-08-25,91.800003,2.851480719334347,32.193801058360265
2008-08-26,91.769997,2.851480719334347,32.18327810451508
2008-08-27,91.980003,2.851480719334347,32.25692615641179
2008-08-28,96.0,2.851480719334347,33.66671896081077
2008-08-29,95.419998,2.851480719334347,33.46331516569923
2008-09-02,95.239998,2.851480719334347,33.400190067647706
2008-09-03,94.849998,2.851480719334347,33.26341902186941
2008-09-04,90.370003,2.851480719334347,31.692307223839855
2008-09-05,89.169998,2.851480719334347,31.271471483354777
2008-09-08,90.190002,2.851480719334347,31.62918177509335
2008-09-09,85.220001,2.851480719334347,29.88622732819805
2008-09-10,82.160004,2.851480719334347,28.813101713407175
2008-09-11,87.32,2.851480719334347,30.622686454770793
2008-09-12,87.489998,2.851480719334347,30.682303901540585
2008-09-15,83.669998,2.851480719334347,29.34264904289166
2008-09-16,85.339996,2.851480719334347,29.928308973424116
2008-09-17,80.559998,2.851480719334347,28.251987626557057
2008-09-18,92.470001,2.851480719334347,32.42876599971761
2008-09-19,94.989998,2.851480719334347,33.31251632035393
2008-09-22,89.18,2.851480719334347,31.274979134636506
2008-09-23,88.139999,2.851480719334347,30.9102559951994
2008-09-24,88.099998,2.851480719334347,30.896227844937403
2008-09-25,86.230003,2.851480719334347,30.24042996865489
2008-09-26,84.970001,2.851480719334347,29.79855358090427
2008-09-29,77.93,2.851480719334347,27.329660506416495
2008-09-30,81.639999,2.851480719334347,28.63073856556117
2008-10-01,80.190002,2.851480719334347,28.122231883342227
2008-10-02,73.839996,2.851480719334347,25.895316597910327
2008-10-03,70.419998,2.851480719334347,24.695940436321425
2008-10-06,67.769997,2.851480719334347,23.766598364312387
2008-10-07,60.0,2.851480719334347,21.041699350506732
2008-10-08,60.200001,2.851480719334347,21.111838699036742
2008-10-09,56.240002,2.851480719334347,19.723086892598285
2008-10-10,59.48,2.851480719334347,20.859337956135672
2008-10-13,63.369999,2.851480719334347,22.22354111333187
2008-10-14,59.200001,2.851480719334347,20.76114370986163
2008-10-15,49.299999,2.851480719334347,17.28926261563804
2008-10-16,52.540001,2.851480719334347,18.425515081955382
2008-10-17,57.52,2.851480719334347,20.171975777352454
2008-10-20,52.41,2.851480719334347,18.379924382667628
2008-10-21,49.119999,2.851480719334347,17.226137517586523
2008-10-22,46.380001,2.851480719334347,16.26523394863669
2008-10-23,42.380001,2.851480719334347,14.862453991936244
2008-10-24,36.59,2.851480719334347,12.831929653917356
2008-10-27,33.459999,2.851480719334347,11.734253987104266
2008-10-28,32.880001,2.851480719334347,11.530851594772678
2008-10-29,41.049999,2.851480719334347,14.396028954943366
2008-10-30,46.5,2.851480719334347,16.307316996642715
2008-10-31,60.400002,2.851480719334347,21.181978047566755
2008-11-03,51.59,2.851480719334347,18.09235449154404
2008-11-04,51.630001,2.851480719334347,18.106382641806032
2008-11-05,47.389999,2.851480719334347,16.619435186313577
2008-11-06,45.700001,2.851480719334347,16.026761355997618
2008-11-07,46.040001,2.851480719334347,16.145997652317153
2008-11-10,46.82,3.395675526786944,13.788125405580791
2008-11-11,50.099998,3.395675526786944,14.754059274740428
2008-11-12,45.25,3.395675526786944,13.325772631408176
2008-11-13,44.759998,3.395675526786944,13.18147085812784
2008-11-14,43.0,3.395675526786944,12.663165152498378
2008-11-17,39.459999,3.395675526786944,11.620662424521415
2008-11-18,38.919998,3.395675526786944,11.46163633509085
2008-11-19,33.57,3.395675526786944,9.8861035853342
2008-11-20,31.25,3.395675526786944,9.202881651524983
2008-11-21,32.02,3.395675526786944,9.42964065541856
2008-11-24,37.759998,3.395675526786944,11.120025368186242
2008-11-25,37.84,3.395675526786944,11.143585334198573
2008-11-26,41.5,3.395675526786944,12.221426833225179
2008-11-28,39.82,3.395675526786944,11.726679915639195
2008-12-01,33.869999,3.395675526786944,9.974450954696625
2008-12-02,37.580002,3.395675526786944,11.06701794784231
2008-12-03,40.02,3.395675526786944,11.785578358208955
2008-12-04,37.900002,3.395675526786944,11.161255455953926
2008-12-05,40.610001,3.395675526786944,11.95932905828196
2008-12-08,44.400002,3.395675526786944,13.075454839471123
2008-12-09,41.700001,3.395675526786944,12.28032557028715
2008-12-10,44.299999,3.395675526786944,13.046004734709603
2008-12-11,40.700001,3.395675526786944,11.985833357438352
2008-12-12,42.080002,3.395675526786944,12.392232905661908
2008-12-15,40.759998,3.395675526786944,12.003502006732642
2008-12-16,45.490002,3.395675526786944,13.396451351476312
2008-12-17,47.59,3.395675526786944,14.014884409474368
2008-12-18,44.619999,3.395675526786944,13.14024224282122
2008-12-19,43.049999,3.395675526786944,12.677889468648605
2008-12-22,42.16,3.395675526786944,12.415791693705385
2008-12-23,43.959999,3.395675526786944,12.945877382341013
2008-12-24,43.970001,3.395675526786944,12.948822893453926
2008-12-26,42.799999,3.395675526786944,12.604266415436404
2008-12-29,41.900002,3.395675526786944,12.339224307349124
2008-12-30,42.209999,3.395675526786944,12.430516009855614
2008-12-31,42.259998,3.395675526786944,12.445240326005841
2009-01-02,47.419998,3.395675526786944,13.964820144305644
2009-01-05,52.299999,3.395675526786944,15.401942437499999
2009-01-06,55.279999,3.395675526786944,16.27952923178942
2009-01-07,47.23,3.395675526786944,13.908867212848799
2009-01-08,46.450001,3.395675526786944,13.679163581318948
2009-01-09,44.040001,3.395675526786944,12.96943734835334
2009-01-12,41.0,3.395675526786944,12.074180726800778
2009-01-13,39.23,3.395675526786944,11.552929510058402
2009-01-14,36.279999,3.395675526786944,10.68417718766223
2009-01-15,36.130001,3.395675526786944,10.640003944719338
2009-01-16,36.939999,3.395675526786944,10.878542048142439
2009-01-20,32.970001,3.395675526786944,9.709408552117132
2009-01-21,35.0,3.395675526786944,10.307227449707982
2009-01-22,34.360001,3.395675526786944,10.118752727976961
2009-01-23,34.259998,3.395675526786944,10.089302623215445
2009-01-26,35.32,3.395675526786944,10.401464957819597
2009-01-27,33.849998,3.395675526786944,9.968560815947436
2009-01-28,35.740002,3.395675526786944,10.525152276200519
2009-01-29,32.82,3.395675526786944,9.665234425697598
2009-01-30,30.08,3.395675526786944,8.858325762491887
2009-02-02,29.73,3.395675526786944,8.755253487994809
2009-02-03,28.82,3.395675526786944,8.4872655743024
2009-02-04,26.23,3.395675526786944,7.72453074302401
2009-02-05,28.200001,3.395675526786944,8.304680696828358
2009-02-06,29.76,3.395675526786944,8.764088254380273
2009-02-09,30.85,3.395675526786944,9.085084766385464
2009-02-10,27.58,3.395675526786944,8.122095230369888
2009-02-11,26.41,3.395675526786944,7.777539341336794
2009-02-12,26.709999,3.395675526786944,7.865886710699221
2009-02-13,26.040001,3.395675526786944,7.668577517074951
2009-02-17,24.1,3.395675526786944,7.0972623296560675
2009-02-18,23.26,3.395675526786944,6.849888870863076
2009-02-19,23.0,3.395675526786944,6.773320895522388
2009-02-20,24.950001,3.395675526786944,7.34758100506976
2009-02-23,23.280001,3.395675526786944,6.855779009612264
2009-02-24,25.799999,3.395675526786944,7.597898797006813
2009-02-25,21.75,3.395675526786944,6.405205629461388
2009-02-26,22.280001,3.395675526786944,6.561286796763465
2009-02-27,20.950001,3.395675526786944,6.169612153674562
2009-03-02,17.65,1.9390266401003617,9.102505161603379
2009-03-03,17.280001,1.9390266401003617,8.91168828866921
2009-03-04,17.200001,1.9390266401003617,8.870430474905568
2009-03-05,16.290001,1.9390266401003617,8.401122843344147
2009-03-06,15.4,1.9390266401003617,7.942129149500965
2009-03-09,15.55,1.9390266401003617,8.019487550307794
2009-03-10,19.5,1.9390266401003617,10.056592104887585
2009-03-11,19.02,1.9390266401003617,9.809045222305738
2009-03-12,20.52,1.9390266401003617,10.582629230374014
2009-03-13,20.799999,1.9390266401003617,10.727031062824086
2009-03-16,19.65,1.9390266401003617,10.133950505694413
2009-03-17,20.719999,1.9390266401003617,10.685773249060446
2009-03-18,21.17,1.9390266401003617,10.9178489672036
2009-03-19,20.780001,1.9390266401003617,10.716717640828518
2009-03-20,20.530001,1.9390266401003617,10.58778697281714
2009-03-23,23.43,1.9390266401003617,12.083382206026469
2009-03-24,22.6,1.9390266401003617,11.65533238822869
2009-03-25,22.360001,1.9390266401003617,11.531559462660438
2009-03-26,22.700001,1.9390266401003617,11.706905171155913
2009-03-27,21.370001,1.9390266401003617,11.020994017335374
2009-03-30,19.190001,1.9390266401003617,9.896718592276146
2009-03-31,19.969999,1.9390266401003617,10.298981245026308
2009-04-01,21.549999,1.9390266401003617,11.113823066858224
2009-04-02,26.85,1.9390266401003617,13.847153744422139
2009-04-03,29.65,1.9390266401003617,15.291177226149586
2009-04-06,31.200001,1.9390266401003617,16.090547883542808
2009-04-07,26.709999,1.9390266401003617,13.774952054613093
2009-04-08,27.68,1.9390266401003617,14.275203562219916
2009-04-09,30.27,1.9390266401003617,15.610925282817806
2009-04-13,31.440001,1.9390266401003617,16.214321324833733
2009-04-14,32.389999,1.9390266401003617,16.704256831831632
2009-04-15,32.939999,1.9390266401003617,16.987904301456666
2009-04-16,33.470001,1.9390266401003617,17.261238349086135
2009-04-17,32.759998,1.9390266401003617,16.895073704765803
2009-04-20,30.440001,1.9390266401003617,15.698598652788215
2009-04-21,31.59,1.9390266401003617,16.291679209917888
2009-04-22,34.560001,1.9390266401003617,17.823376061615747
2009-04-23,36.43,1.9390266401003617,18.78777694261819
2009-04-24,39.529999,1.9390266401003617,20.38651671023662
2009-04-27,37.48,1.9390266401003617,19.329285748265985
2009-04-28,36.23,1.9390266401003617,18.684632408209087
2009-04-29,38.16,1.9390266401003617,19.679977165256936
2009-04-30,39.23,1.9390266401003617,20.23180042434564
2009-05-01,39.16,1.9390266401003617,20.195699837302453
2009-05-04,42.810001,1.9390266401003617,22.078088105991263
2009-05-05,49.98,1.9390266401003617,25.775819148834948
2009-05-06,47.119999,1.9390266401003617,24.3008517910621
2009-05-07,44.209999,1.9390266401003617,22.800098815409648
2009-05-08,47.459999,1.9390266401003617,24.47619749955758
2009-05-11,48.959999,-0.3003873214412621,-162.98956548861423
2009-05-12,45.18,-0.3003873214412621,-150.40581534275745
2009-05-13,39.779999,-0.3003873214412621,-132.42902133530492
2009-05-14,39.439999,-0.3003873214412621,-131.2971493296268
2009-05-15,37.900002,-0.3003873214412621,-126.170444938073
2009-05-18,41.400002,-0.3003873214412621,-137.82206852593603
2009-05-19,40.049999,-0.3003873214412621,-133.3278608692258
2009-05-20,39.18,-0.3003873214412621,-130.43160347784942
2009-05-21,37.110001,-0.3003873214412621,-123.54050371349146
2009-05-22,35.849998,-0.3003873214412621,-119.34590923475486
2009-05-26,38.099998,-0.3003873214412621,-126.83623868409536
2009-05-27,36.389999,-0.3003873214412621,-121.14359163163189
2009-05-28,36.349998,-0.3003873214412621,-121.01042689016386
2009-05-29,37.060001,-0.3003873214412621,-123.37405194795058
2009-06-01,40.709999,-0.3003873214412621,-135.52502417436568
2009-06-02,40.599998,-0.3003873214412621,-135.15882696114036
2009-06-03,39.509998,-0.3003873214412621,-131.53017847234875
2009-06-04,40.599998,-0.3003873214412621,-135.15882696114036
2009-06-05,40.599998,-0.3003873214412621,-135.15882696114036
2009-06-08,38.93,-0.3003873214412621,-129.59934465014493
2009-06-09,38.310001,-0.3003873214412621,-127.53534608647308
2009-06-10,37.349998,-0.3003873214412621,-124.33946220098186
2009-06-11,36.970001,-0.3003873214412621,-123.07443876997696
2009-06-12,37.41,-0.3003873214412621,-124.53921097770156
2009-06-15,34.990002,-0.3003873214412621,-116.4829521835926
2009-06-16,36.080002,-0.3003873214412621,-120.11160067238424
2009-06-17,36.0,-0.3003873214412621,-119.84527118944817
2009-06-18,35.599998,-0.3003873214412621,-118.51365040705035
2009-06-19,36.860001,-0.3003873214412621,-122.70824488578697
2009-06-22,34.279999,-0.3003873214412621,-114.11932712580588
2009-06-23,33.990002,-0.3003873214412621,-113.1539168727746
2009-06-24,35.990002,-0.3003873214412621,-119.8119874944106
2009-06-25,37.16,-0.3003873214412621,-123.70695214999705
2009-06-26,36.720001,-0.3003873214412621,-122.24217994227246
2009-06-29,36.93,-0.3003873214412621,-122.94127402850891
2009-06-30,35.299999,-0.3003873214412621,-117.51494314284027
2009-07-01,35.389999,-0.3003873214412621,-117.81455632081389
2009-07-02,33.41,-0.3003873214412621,-111.22306973442953
2009-07-06,32.689999,-0.3003873214412621,-108.82616098160527
2009-07-07,30.75,-0.3003873214412621,-102.36783580765365
2009-07-08,29.91,-0.3003873214412621,-99.57144614656653
2009-07-09,31.93,-0.3003873214412621,-106.2960974744189
2009-07-10,30.98,-0.3003873214412621,-103.1335139291418
2009-07-13,32.310001,-0.3003873214412621,-107.56113422156506
2009-07-14,33.799999,-0.3003873214412621,-112.52139017661325
2009-07-15,36.189999,-0.3003873214412621,-120.47778456946828
2009-07-16,37.52,-0.3003873214412621,-124.90540486189155
2009-07-17,36.169998,-0.3003873214412621,-120.41120053421662
2009-07-20,39.830002,-0.3003873214412621,-132.59548308795175
2009-07-21,39.77,-0.3003873214412621,-132.39573431123208
2009-07-22,42.259998,-0.3003873214412621,-140.6850255770983
2009-07-23,44.669998,-0.3003873214412621,-148.70800067616966
2009-07-24,47.290001,-0.3003873214412621,-157.43008317761874
2009-07-27,47.75,-0.3003873214412621,-158.96143609155973
2009-07-28,46.59,-0.3003873214412621,-155.09975513101085
2009-07-29,44.310001,-0.3003873214412621,-147.5095579513811
2009-07-30,50.150002,-0.3003873214412621,-166.95112749559357
2009-07-31,51.169998,-0.3003873214412621,-170.34673019648667
2009-08-03,53.43,-0.3003873214412621,-177.870356657006
2009-08-04,58.0,-0.3003873214412621,-193.08404802744428
2009-08-05,56.57,-0.07100203593120426,-796.7377168566288
2009-08-06,55.59,-0.07100203593120426,-782.935295740852
2009-08-07,58.470001,-0.07100203593120426,-823.4975269815238
2009-08-10,56.400002,-0.07100203593120426,-794.3434474843432
2009-08-11,55.439999,-0.07100203593120426,-780.8226661798441
2009-08-12,59.52,-0.07100203593120426,-838.285821235753
2009-08-13,60.880001,-0.07100203593120426,-857.4402156437914
