date,MXIM,MXIM_EPS,PE Ratio
2000-02-25,63.63,,
2000-02-28,64.0,,
2000-02-29,66.81,,
2000-03-01,63.69,,
2000-03-02,61.38,,
2000-03-03,64.25,,
2000-03-06,63.75,,
2000-03-07,64.38,,
2000-03-08,65.5,,
2000-03-09,68.44,,
2000-03-10,70.13,,
2000-03-13,63.56,,
2000-03-14,59.94,,
2000-03-15,57.81,,
2000-03-16,70.31,,
2000-03-17,67.25,,
2000-03-20,64.44,,
2000-03-21,69.94,,
2000-03-22,73.69,,
2000-03-23,71.63,,
2000-03-24,72.0,,
2000-03-27,70.19,,
2000-03-28,70.13,,
2000-03-29,65.44,,
2000-03-30,61.63,,
2000-03-31,71.06,,
2000-04-03,65.56,,
2000-04-04,68.69,,
2000-04-05,68.19,,
2000-04-06,67.31,,
2000-04-07,70.56,,
2000-04-10,63.88,,
2000-04-11,62.75,,
2000-04-12,58.0,,
2000-04-13,57.19,,
2000-04-14,50.31,,
2000-04-17,62.0,,
2000-04-18,62.19,,
2000-04-19,59.19,,
2000-04-20,59.75,,
2000-04-24,58.81,,
2000-04-25,65.88,,
2000-04-26,59.63,,
2000-04-27,64.31,,
2000-04-28,64.81,,
2000-05-01,67.69,,
2000-05-02,63.88,,
2000-05-03,64.13,,
2000-05-04,67.25,,
2000-05-05,68.0,,
2000-05-08,70.88,,
2000-05-09,63.64,,
2000-05-10,56.06,,
2000-05-11,61.88,,
2000-05-12,59.88,,
2000-05-15,59.88,,
2000-05-16,61.88,,
2000-05-17,59.56,,
2000-05-18,57.31,,
2000-05-19,55.38,,
2000-05-22,58.88,,
2000-05-23,52.44,,
2000-05-24,57.88,,
2000-05-25,54.94,,
2000-05-26,56.13,,
2000-05-30,62.38,,
2000-05-31,63.44,,
2000-06-01,67.69,,
2000-06-02,71.06,,
2000-06-05,70.06,,
2000-06-06,67.25,,
2000-06-07,66.44,,
2000-06-08,67.0,,
2000-06-09,68.88,,
2000-06-12,65.0,,
2000-06-13,69.38,,
2000-06-14,68.19,,
2000-06-15,69.13,,
2000-06-16,69.94,,
2000-06-19,75.69,,
2000-06-20,74.13,,
2000-06-21,74.75,,
2000-06-22,68.44,,
2000-06-23,69.56,,
2000-06-26,69.88,,
2000-06-27,67.13,,
2000-06-28,66.5,,
2000-06-29,62.25,,
2000-06-30,67.94,,
2000-07-03,70.86,,
2000-07-05,66.31,,
2000-07-06,70.81,,
2000-07-07,71.94,,
2000-07-10,71.69,,
2000-07-11,71.5,,
2000-07-12,74.5,,
2000-07-13,74.38,,
2000-07-14,77.06,,
2000-07-17,76.13,,
2000-07-18,73.06,,
2000-07-19,72.44,,
2000-07-20,72.5,,
2000-07-21,69.63,,
2000-07-24,67.56,,
2000-07-25,70.19,,
2000-07-26,67.31,,
2000-07-27,63.63,,
2000-07-28,62.56,,
2000-07-31,66.06,,
2000-08-01,63.88,,
2000-08-02,62.19,,
2000-08-03,64.63,,
2000-08-04,63.06,,
2000-08-07,67.25,,
2000-08-08,67.5,,
2000-08-09,68.31,,
2000-08-10,67.19,,
2000-08-11,73.19,,
2000-08-14,74.63,,
2000-08-15,76.0,,
2000-08-16,78.5,,
2000-08-17,81.0,,
2000-08-18,82.88,,
2000-08-21,80.69,,
2000-08-22,80.88,,
2000-08-23,84.06,,
2000-08-24,84.44,,
2000-08-25,83.69,,
2000-08-28,83.63,,
2000-08-29,82.31,,
2000-08-30,83.38,,
2000-08-31,87.69,,
2000-09-01,87.06,,
2000-09-05,85.0,,
2000-09-06,81.06,,
2000-09-07,85.69,,
2000-09-08,82.0,,
2000-09-11,78.5,,
2000-09-12,77.94,,
2000-09-13,81.0,,
2000-09-14,79.5,,
2000-09-15,76.31,,
2000-09-18,75.0,,
2000-09-19,80.94,,
2000-09-20,82.27,,
2000-09-21,80.31,,
2000-09-22,80.25,,
2000-09-25,75.69,,
2000-09-26,76.88,,
2000-09-27,79.25,,
2000-09-28,85.06,,
2000-09-29,80.44,,
2000-10-02,78.38,,
2000-10-03,77.0,,
2000-10-04,81.56,,
2000-10-05,82.06,,
2000-10-06,77.38,,
2000-10-09,75.19,,
2000-10-10,67.13,,
2000-10-11,67.19,,
2000-10-12,67.44,,
2000-10-13,73.38,,
2000-10-16,70.63,,
2000-10-17,69.31,,
2000-10-18,68.13,,
2000-10-19,79.77,,
2000-10-20,79.31,,
2000-10-23,77.88,,
2000-10-24,77.44,,
2000-10-25,57.19,,
2000-10-26,61.75,,
2000-10-27,60.38,,
2000-10-30,62.69,,
2000-10-31,66.31,,
2000-11-01,64.5,,
2000-11-02,65.69,,
2000-11-03,63.44,,
2000-11-06,65.31,,
2000-11-07,62.31,,
2000-11-08,59.0,,
2000-11-09,61.5,,
2000-11-10,59.25,,
2000-11-13,61.56,,
2000-11-14,66.06,,
2000-11-15,69.06,,
2000-11-16,63.63,,
2000-11-17,63.69,,
2000-11-20,62.0,,
2000-11-21,59.06,,
2000-11-22,57.0,,
2000-11-24,58.42,,
2000-11-27,56.56,,
2000-11-28,53.47,,
2000-11-29,51.97,,
2000-11-30,51.0,,
2000-12-01,52.13,,
2000-12-04,53.38,,
2000-12-05,56.38,,
2000-12-06,54.94,,
2000-12-07,53.44,,
2000-12-08,59.06,,
2000-12-11,61.94,,
2000-12-12,58.69,,
2000-12-13,53.38,,
2000-12-14,51.0,,
2000-12-15,49.86,,
2000-12-18,51.19,,
2000-12-19,50.88,,
2000-12-20,47.75,,
2000-12-21,47.94,,
2000-12-22,53.0,,
2000-12-26,51.06,,
2000-12-27,52.56,,
2000-12-28,52.69,,
2000-12-29,47.81,,
2001-01-02,46.38,,
2001-01-03,55.94,,
2001-01-04,53.44,,
2001-01-05,50.13,,
2001-01-08,52.06,,
2001-01-09,52.06,,
2001-01-10,54.88,,
2001-01-11,58.56,,
2001-01-12,59.56,,
2001-01-16,57.56,,
2001-01-17,63.0,,
2001-01-18,69.06,,
2001-01-19,68.75,,
2001-01-22,68.88,,
2001-01-23,68.38,,
2001-01-24,66.94,,
2001-01-25,62.19,,
2001-01-26,63.5,,
2001-01-29,60.06,,
2001-01-30,58.13,,
2001-01-31,61.06,,
2001-02-01,62.44,,
2001-02-02,59.55,,
2001-02-05,58.56,,
2001-02-06,57.94,,
2001-02-07,57.06,,
2001-02-08,58.06,,
2001-02-09,59.06,,
2001-02-12,60.13,,
2001-02-13,58.0,,
2001-02-14,61.13,,
2001-02-15,63.0,,
2001-02-16,60.19,,
2001-02-20,56.06,,
2001-02-21,55.0,,
2001-02-22,54.13,,
2001-02-23,54.75,,
2001-02-26,51.94,,
2001-02-27,48.19,,
2001-02-28,46.13,,
2001-03-01,49.5,,
2001-03-02,49.81,,
2001-03-05,53.69,,
2001-03-06,55.94,,
2001-03-07,56.75,,
2001-03-08,56.88,,
2001-03-09,52.38,,
2001-03-12,49.94,,
2001-03-13,49.38,,
2001-03-14,48.06,,
2001-03-15,46.56,,
2001-03-16,44.75,,
2001-03-19,48.13,,
2001-03-20,43.44,,
2001-03-21,44.94,,
2001-03-22,49.61,,
2001-03-23,49.94,,
2001-03-26,47.7,,
2001-03-27,46.55,,
2001-03-28,44.09,,
2001-03-29,42.76,,
2001-03-30,41.59,,
2001-04-02,38.56,,
2001-04-03,36.59,,
2001-04-04,34.92,,
2001-04-05,39.18,,
2001-04-06,35.45,,
2001-04-09,35.16,,
2001-04-10,38.19,,
2001-04-11,41.31,,
2001-04-12,43.61,,
2001-04-16,41.58,,
2001-04-17,44.75,,
2001-04-18,47.8,,
2001-04-19,51.67,,
2001-04-20,50.6,,
2001-04-23,47.18,,
2001-04-24,46.01,,
2001-04-25,48.36,,
2001-04-26,45.19,,
2001-04-27,48.84,,
2001-04-30,50.85,,
2001-05-01,52.97,,
2001-05-02,53.6,,
2001-05-03,51.93,,
2001-05-04,54.02,,
2001-05-07,51.63,,
2001-05-08,52.0,,
2001-05-09,49.49,,
2001-05-10,48.66,,
2001-05-11,48.98,,
2001-05-14,47.54,,
2001-05-15,48.96,,
2001-05-16,51.59,,
2001-05-17,52.89,,
2001-05-18,53.09,,
2001-05-21,58.14,,
2001-05-22,56.78,,
2001-05-23,54.8,,
2001-05-24,55.24,,
2001-05-25,54.41,,
2001-05-29,52.25,,
2001-05-30,50.5,,
2001-05-31,51.02,,
2001-06-01,52.44,,
2001-06-04,52.09,,
2001-06-05,55.93,,
2001-06-06,54.92,,
2001-06-07,58.4,,
2001-06-08,54.77,,
2001-06-11,52.76,,
2001-06-12,54.0,,
2001-06-13,51.03,,
2001-06-14,48.57,,
2001-06-15,47.14,,
2001-06-18,46.07,,
2001-06-19,45.98,,
2001-06-20,45.05,,
2001-06-21,43.53,,
2001-06-22,42.6,,
2001-06-25,42.66,,
2001-06-26,42.61,,
2001-06-27,44.48,,
2001-06-28,46.53,,
2001-06-29,44.21,,
2001-07-02,45.98,,
2001-07-03,45.01,,
2001-07-05,43.25,,
2001-07-06,39.97,,
2001-07-09,41.34,,
2001-07-10,39.55,,
2001-07-11,40.96,,
2001-07-12,45.51,,
2001-07-13,43.96,,
2001-07-16,42.39,,
2001-07-17,44.63,,
2001-07-18,42.94,,
2001-07-19,46.05,,
2001-07-20,45.1,,
2001-07-23,43.02,,
2001-07-24,42.04,,
2001-07-25,38.24,,
2001-07-26,45.16,,
2001-07-27,44.52,,
2001-07-30,44.84,,
2001-07-31,46.17,,
2001-08-01,48.9,,
2001-08-02,51.06,,
2001-08-03,50.34,,
2001-08-06,50.0,,
2001-08-07,49.01,,
2001-08-08,47.0,,
2001-08-09,46.51,,
2001-08-10,48.19,,
2001-08-13,51.19,,
2001-08-14,50.16,,
2001-08-15,46.5,,
2001-08-16,48.9,,
2001-08-17,46.21,,
2001-08-20,47.54,,
2001-08-21,43.52,,
2001-08-22,45.85,,
2001-08-23,45.05,,
2001-08-24,47.87,,
2001-08-27,48.96,,
2001-08-28,46.39,,
2001-08-29,44.9,,
2001-08-30,44.45,,
2001-08-31,46.21,,
2001-09-04,44.25,,
2001-09-05,45.1,,
2001-09-06,42.47,,
2001-09-07,42.99,,
2001-09-10,42.91,,
2001-09-17,37.71,,
2001-09-18,35.8,,
2001-09-19,36.15,,
2001-09-20,34.92,,
2001-09-21,34.24,,
2001-09-24,35.9,,
2001-09-25,36.42,,
2001-09-26,35.46,,
2001-09-27,33.68,,
2001-09-28,34.94,,
2001-10-01,34.06,,
2001-10-02,33.4,,
2001-10-03,38.07,,
2001-10-04,39.87,,
2001-10-05,40.61,,
2001-10-08,41.38,,
2001-10-09,39.37,,
2001-10-10,42.61,,
2001-10-11,47.23,,
2001-10-12,46.01,,
2001-10-15,44.5,,
2001-10-16,46.16,,
2001-10-17,42.04,,
2001-10-18,41.71,,
2001-10-19,42.57,,
2001-10-22,44.95,,
2001-10-23,44.31,,
2001-10-24,46.65,,
2001-10-25,49.11,,
2001-10-26,48.78,,
2001-10-29,45.29,,
2001-10-30,43.16,,
2001-10-31,45.75,,
2001-11-01,49.56,,
2001-11-02,48.65,,
2001-11-05,50.95,,
2001-11-06,54.16,,
2001-11-07,52.95,,
2001-11-08,51.47,,
2001-11-09,51.87,,
2001-11-12,53.57,,
2001-11-13,55.81,,
2001-11-14,54.94,,
2001-11-15,54.14,,
2001-11-16,54.1,,
2001-11-19,53.69,,
2001-11-20,50.58,,
2001-11-21,52.54,,
2001-11-23,52.23,,
2001-11-26,55.13,,
2001-11-27,54.01,,
2001-11-28,51.31,,
2001-11-29,54.46,,
2001-11-30,54.81,,
2001-12-03,53.27,,
2001-12-04,57.32,,
2001-12-05,61.42,,
2001-12-06,60.75,,
2001-12-07,59.31,,
2001-12-10,58.48,,
2001-12-11,57.9,,
2001-12-12,59.79,,
2001-12-13,55.73,,
2001-12-14,56.86,,
2001-12-17,58.46,,
2001-12-18,59.44,,
2001-12-19,56.1,,
2001-12-20,52.33,,
2001-12-21,52.31,,
2001-12-24,51.94,,
2001-12-26,52.75,,
2001-12-27,54.04,,
2001-12-28,54.61,,
2001-12-31,52.51,,
2002-01-02,54.94,,
2002-01-03,59.14,,
2002-01-04,59.35,,
2002-01-07,57.8,,
2002-01-08,58.82,,
2002-01-09,57.61,,
2002-01-10,57.37,,
2002-01-11,56.98,,
2002-01-14,55.27,,
2002-01-15,55.63,,
2002-01-16,55.29,,
2002-01-17,56.75,,
2002-01-18,54.77,,
2002-01-22,52.01,,
2002-01-23,54.35,,
2002-01-24,54.97,,
2002-01-25,55.48,,
2002-01-28,56.42,,
2002-01-29,54.3,,
2002-01-30,56.76,,
2002-01-31,55.49,,
2002-02-01,54.31,,
2002-02-04,54.17,,
2002-02-05,53.8,,
2002-02-06,53.05,,
2002-02-07,50.58,,
2002-02-08,51.73,,
2002-02-11,52.66,,
2002-02-12,52.08,,
2002-02-13,53.2,,
2002-02-14,53.15,,
2002-02-15,52.27,,
2002-02-19,49.93,,
2002-02-20,50.51,,
2002-02-21,46.98,,
2002-02-22,49.03,,
2002-02-25,50.68,,
2002-02-26,49.26,,
2002-02-27,47.83,,
2002-02-28,45.76,,
2002-03-01,50.68,,
2002-03-04,54.84,,
2002-03-05,55.69,,
2002-03-06,55.97,,
2002-03-07,54.89,,
2002-03-08,57.36,,
2002-03-11,56.75,,
2002-03-12,55.88,,
2002-03-13,53.93,,
2002-03-14,53.68,,
2002-03-15,55.03,,
2002-03-18,55.55,,
2002-03-19,55.69,,
2002-03-20,53.17,,
2002-03-21,54.64,,
2002-03-22,54.25,,
2002-03-25,51.81,,
2002-03-26,53.59,,
2002-03-27,54.59,,
2002-03-28,55.71,,
2002-04-01,57.01,,
2002-04-02,54.64,,
2002-04-03,53.44,,
2002-04-04,54.66,,
2002-04-05,54.46,,
2002-04-08,54.55,,
2002-04-09,53.32,,
2002-04-10,54.4,,
2002-04-11,52.52,,
2002-04-12,53.95,,
2002-04-15,54.67,,
2002-04-16,56.8,,
2002-04-17,56.93,,
2002-04-18,55.83,,
2002-04-19,54.92,,
2002-04-22,54.15,,
2002-04-23,52.61,,
2002-04-24,50.03,,
2002-04-25,49.86,,
2002-04-26,48.19,,
2002-04-29,48.06,,
2002-04-30,49.8,,
2002-05-01,49.73,,
2002-05-02,47.48,,
2002-05-03,45.14,,
2002-05-06,44.13,,
2002-05-07,43.7,,
2002-05-08,48.99,,
2002-05-09,47.48,,
2002-05-10,45.08,,
2002-05-13,47.85,,
2002-05-14,50.74,,
2002-05-15,50.76,,
2002-05-16,51.3,,
2002-05-17,51.76,,
2002-05-20,50.76,,
2002-05-21,50.04,,
2002-05-22,50.49,,
2002-05-23,50.21,,
2002-05-24,48.49,,
2002-05-28,47.14,,
2002-05-29,46.35,,
2002-05-30,46.56,,
2002-05-31,46.0,,
2002-06-03,42.97,,
2002-06-04,44.46,,
2002-06-05,44.51,,
2002-06-06,43.29,,
2002-06-07,43.07,,
2002-06-10,42.45,,
2002-06-11,40.84,,
2002-06-12,43.76,,
2002-06-13,43.44,,
2002-06-14,43.12,,
2002-06-17,45.39,,
2002-06-18,44.79,,
2002-06-19,42.41,,
2002-06-20,39.61,,
2002-06-21,36.67,,
2002-06-24,38.27,,
2002-06-25,35.92,,
2002-06-26,36.89,,
2002-06-27,38.25,,
2002-06-28,38.33,,
2002-07-01,36.18,,
2002-07-02,36.0,,
2002-07-03,37.77,,
2002-07-05,40.98,,
2002-07-08,37.76,,
2002-07-09,36.66,,
2002-07-10,35.5,,
2002-07-11,38.48,,
2002-07-12,39.59,,
2002-07-15,41.72,,
2002-07-16,40.99,,
2002-07-17,41.27,,
2002-07-18,40.51,,
2002-07-19,39.88,,
2002-07-22,38.25,,
2002-07-23,36.82,,
2002-07-24,38.16,,
2002-07-25,33.65,,
2002-07-26,33.64,,
2002-07-29,35.31,,
2002-07-30,36.85,,
2002-07-31,35.18,,
2002-08-01,32.51,,
2002-08-02,29.96,,
2002-08-05,28.1,,
2002-08-06,29.24,,
2002-08-07,30.99,,
2002-08-08,32.52,,
2002-08-09,32.01,,
2002-08-12,31.99,,
2002-08-13,29.94,,
2002-08-14,33.29,,
2002-08-15,34.1,,
2002-08-16,37.19,,
2002-08-19,37.9,,
2002-08-20,36.0,,
2002-08-21,37.71,,
2002-08-22,37.41,,
2002-08-23,35.53,,
2002-08-26,35.92,,
2002-08-27,33.88,,
2002-08-28,31.56,,
2002-08-29,32.12,,
2002-08-30,31.61,,
2002-09-03,29.91,,
2002-09-04,29.66,,
2002-09-05,27.97,,
2002-09-06,28.85,,
2002-09-09,28.96,,
2002-09-10,30.09,,
2002-09-11,30.57,,
2002-09-12,28.04,,
2002-09-13,27.9,,
2002-09-16,26.26,,
2002-09-17,25.48,,
2002-09-18,25.31,,
2002-09-19,24.45,,
2002-09-20,24.2,,
2002-09-23,23.54,,
2002-09-24,24.18,,
2002-09-25,25.65,0.8,32.06249999999999
2002-09-26,25.35,0.8,31.6875
2002-09-27,25.55,0.8,31.9375
2002-09-30,24.76,0.8,30.95
2002-10-01,25.73,0.8,32.1625
2002-10-02,25.52,0.8,31.9
2002-10-03,23.64,0.8,29.55
2002-10-04,22.31,0.8,27.887499999999996
2002-10-07,21.98,0.8,27.474999999999998
2002-10-08,21.39,0.8,26.7375
2002-10-09,21.35,0.8,26.6875
2002-10-10,22.5,0.8,28.125
2002-10-11,24.83,0.8,31.037499999999998
2002-10-14,25.19,0.8,31.4875
2002-10-15,27.74,0.8,34.675
2002-10-16,26.68,0.8,33.349999999999994
2002-10-17,28.98,0.8,36.225
2002-10-18,29.63,0.8,37.037499999999994
2002-10-21,31.69,0.8,39.6125
2002-10-22,29.49,0.8,36.8625
2002-10-23,32.17,0.8,40.2125
2002-10-24,29.92,0.8,37.4
2002-10-25,31.85,0.8,39.8125
2002-10-28,30.49,0.8,38.1125
2002-10-29,29.43,0.8,36.787499999999994
2002-10-30,32.72,0.8,40.9
2002-10-31,31.84,0.8,39.8
2002-11-01,33.89,0.8,42.3625
2002-11-04,35.77,0.8,44.7125
2002-11-05,35.3,0.8,44.12499999999999
2002-11-06,36.46,0.8,45.574999999999996
2002-11-07,34.19,0.8,42.7375
2002-11-08,33.37,0.23,145.08695652173913
2002-11-11,31.35,0.23,136.30434782608697
2002-11-12,34.01,0.23,147.86956521739128
2002-11-13,34.53,0.23,150.1304347826087
2002-11-14,37.46,0.23,162.8695652173913
2002-11-15,37.45,0.23,162.82608695652175
2002-11-18,37.05,0.23,161.0869565217391
2002-11-19,36.35,0.23,158.04347826086956
2002-11-20,39.56,0.23,172.0
2002-11-21,42.64,0.23,185.3913043478261
2002-11-22,41.9,0.23,182.17391304347825
2002-11-25,42.92,0.23,186.6086956521739
2002-11-26,41.11,0.23,178.7391304347826
2002-11-27,43.38,0.23,188.6086956521739
2002-11-29,42.05,0.23,182.82608695652172
2002-12-02,42.81,0.23,186.1304347826087
2002-12-03,41.02,0.23,178.34782608695653
2002-12-04,38.93,0.23,169.26086956521738
2002-12-05,38.0,0.23,165.2173913043478
2002-12-06,37.91,0.23,164.82608695652172
2002-12-09,35.54,0.23,154.52173913043478
2002-12-10,37.27,0.23,162.04347826086956
2002-12-11,37.72,0.23,164.0
2002-12-12,37.03,0.23,161.0
2002-12-13,35.48,0.23,154.26086956521738
2002-12-16,36.82,0.23,160.08695652173913
2002-12-17,36.59,0.23,159.08695652173913
2002-12-18,34.18,0.23,148.6086956521739
2002-12-19,33.67,0.23,146.3913043478261
2002-12-20,34.17,0.23,148.56521739130434
2002-12-23,34.93,0.23,151.86956521739128
2002-12-24,34.15,0.23,148.47826086956522
2002-12-26,34.14,0.23,148.43478260869566
2002-12-27,33.81,0.23,147.0
2002-12-30,33.38,0.23,145.1304347826087
2002-12-31,33.04,0.23,143.65217391304347
2003-01-02,35.77,0.23,155.52173913043478
2003-01-03,35.84,0.23,155.82608695652175
2003-01-06,38.26,0.23,166.3478260869565
2003-01-07,38.1,0.23,165.65217391304347
2003-01-08,36.45,0.23,158.47826086956522
2003-01-09,37.71,0.23,163.95652173913044
2003-01-10,38.33,0.23,166.65217391304347
2003-01-13,37.6,0.23,163.47826086956522
2003-01-14,38.09,0.23,165.6086956521739
2003-01-15,37.19,0.23,161.69565217391303
2003-01-16,35.32,0.23,153.56521739130434
2003-01-17,32.93,0.23,143.17391304347825
2003-01-21,32.55,0.23,141.52173913043475
2003-01-22,32.59,0.23,141.69565217391306
2003-01-23,33.23,0.23,144.4782608695652
2003-01-24,31.69,0.23,137.7826086956522
2003-01-27,31.7,0.23,137.82608695652172
2003-01-28,32.07,0.23,139.43478260869566
2003-01-29,33.22,0.23,144.43478260869563
2003-01-30,30.8,0.23,133.91304347826087
2003-01-31,31.21,0.23,135.69565217391303
2003-02-03,31.16,0.23,135.47826086956522
2003-02-04,31.13,0.23,135.3478260869565
2003-02-05,31.22,0.23,135.7391304347826
2003-02-06,30.56,0.23,132.86956521739128
2003-02-07,30.14,0.23,131.04347826086956
2003-02-10,30.37,0.23,132.04347826086956
2003-02-11,30.73,0.47,65.38297872340426
2003-02-12,30.5,0.47,64.8936170212766
2003-02-13,30.58,0.47,65.06382978723404
2003-02-14,32.85,0.47,69.8936170212766
2003-02-18,34.04,0.47,72.42553191489363
2003-02-19,33.69,0.47,71.68085106382979
2003-02-20,33.86,0.47,72.04255319148936
2003-02-21,33.95,0.47,72.2340425531915
2003-02-24,33.55,0.47,71.38297872340425
2003-02-25,32.91,0.47,70.02127659574468
2003-02-26,32.05,0.47,68.19148936170212
2003-02-27,33.17,0.47,70.57446808510639
2003-02-28,34.54,0.47,73.48936170212767
2003-03-03,32.49,0.47,69.1276595744681
2003-03-04,32.43,0.47,69.0
2003-03-05,34.34,0.47,73.06382978723406
2003-03-06,34.37,0.47,73.12765957446808
2003-03-07,34.32,0.47,73.02127659574468
2003-03-10,33.7,0.47,71.70212765957447
2003-03-11,33.6,0.47,71.48936170212767
2003-03-12,34.45,0.47,73.29787234042554
2003-03-13,38.21,0.47,81.29787234042554
2003-03-14,37.53,0.47,79.85106382978724
2003-03-17,39.47,0.47,83.97872340425532
2003-03-18,39.84,0.47,84.76595744680853
2003-03-19,39.56,0.47,84.17021276595746
2003-03-20,39.56,0.47,84.17021276595746
2003-03-21,40.51,0.47,86.19148936170212
2003-03-24,38.5,0.47,81.91489361702128
2003-03-25,38.75,0.47,82.4468085106383
2003-03-26,38.78,0.47,82.51063829787235
2003-03-27,38.39,0.47,81.68085106382979
2003-03-28,37.9,0.47,80.63829787234043
2003-03-31,36.12,0.47,76.85106382978724
2003-04-01,36.41,0.47,77.46808510638297
2003-04-02,38.89,0.47,82.74468085106383
2003-04-03,38.99,0.47,82.95744680851065
2003-04-04,37.58,0.47,79.95744680851064
2003-04-07,37.63,0.47,80.06382978723406
2003-04-08,35.64,0.47,75.82978723404256
2003-04-09,35.51,0.47,75.55319148936171
2003-04-10,36.4,0.47,77.4468085106383
2003-04-11,35.44,0.47,75.40425531914893
2003-04-14,36.32,0.47,77.27659574468086
2003-04-15,37.05,0.47,78.82978723404256
2003-04-16,38.53,0.47,81.97872340425532
2003-04-17,39.62,0.47,84.29787234042553
2003-04-21,39.74,0.47,84.55319148936171
2003-04-22,41.11,0.47,87.46808510638299
2003-04-23,41.15,0.47,87.55319148936171
2003-04-24,40.81,0.47,86.82978723404257
2003-04-25,38.39,0.47,81.68085106382979
2003-04-28,39.68,0.47,84.42553191489363
2003-04-29,40.68,0.47,86.55319148936171
2003-04-30,39.33,0.47,83.68085106382979
2003-05-01,39.78,0.47,84.63829787234043
2003-05-02,39.7,0.47,84.46808510638299
2003-05-05,40.56,0.47,86.29787234042554
2003-05-06,40.9,0.47,87.02127659574468
2003-05-07,39.88,0.47,84.85106382978725
2003-05-08,39.05,0.47,83.08510638297872
2003-05-09,39.82,0.47,84.72340425531915
2003-05-12,40.61,0.71,57.19718309859155
2003-05-13,39.37,0.71,55.45070422535211
2003-05-14,38.18,0.71,53.774647887323944
2003-05-15,39.25,0.71,55.28169014084507
2003-05-16,38.15,0.71,53.732394366197184
2003-05-19,36.45,0.71,51.33802816901409
2003-05-20,36.29,0.71,51.11267605633803
2003-05-21,36.34,0.71,51.1830985915493
2003-05-22,36.52,0.71,51.43661971830986
2003-05-23,36.74,0.71,51.74647887323944
2003-05-27,38.71,0.71,54.521126760563384
2003-05-28,38.76,0.71,54.59154929577465
2003-05-29,39.96,0.71,56.28169014084507
2003-05-30,39.2,0.71,55.21126760563381
2003-06-02,37.8,0.71,53.23943661971831
2003-06-03,39.02,0.71,54.95774647887325
2003-06-04,39.15,0.71,55.140845070422536
2003-06-05,38.55,0.71,54.29577464788732
2003-06-06,36.86,0.71,51.91549295774648
2003-06-09,35.93,0.71,50.605633802816904
2003-06-10,36.63,0.71,51.591549295774655
2003-06-11,36.51,0.71,51.42253521126761
2003-06-12,35.75,0.71,50.35211267605634
2003-06-13,34.63,0.71,48.77464788732395
2003-06-16,35.85,0.71,50.49295774647888
2003-06-17,35.3,0.71,49.71830985915493
2003-06-18,36.02,0.71,50.73239436619719
2003-06-19,35.78,0.71,50.3943661971831
2003-06-20,35.82,0.71,50.45070422535211
2003-06-23,35.04,0.71,49.352112676056336
2003-06-24,34.15,0.71,48.098591549295776
2003-06-25,33.85,0.71,47.676056338028175
2003-06-26,34.96,0.71,49.23943661971831
2003-06-27,34.42,0.71,48.47887323943662
2003-06-30,34.1,0.71,48.02816901408451
2003-07-01,34.65,0.71,48.80281690140845
2003-07-02,36.19,0.71,50.971830985915496
2003-07-03,35.89,0.71,50.54929577464789
2003-07-07,37.79,0.71,53.225352112676056
2003-07-08,38.12,0.71,53.690140845070424
2003-07-09,37.89,0.71,53.36619718309859
2003-07-10,37.39,0.71,52.66197183098592
2003-07-11,37.55,0.71,52.88732394366197
2003-07-14,37.99,0.71,53.507042253521135
2003-07-15,38.31,0.71,53.95774647887325
2003-07-16,38.5,0.71,54.225352112676056
2003-07-17,36.77,0.71,51.78873239436621
2003-07-18,36.76,0.71,51.774647887323944
2003-07-21,36.05,0.71,50.774647887323944
2003-07-22,36.55,0.71,51.478873239436616
2003-07-23,37.57,0.71,52.91549295774648
2003-07-24,37.46,0.71,52.760563380281695
2003-07-25,37.96,0.71,53.46478873239437
2003-07-28,38.59,0.71,54.35211267605634
2003-07-29,37.95,0.71,53.45070422535212
2003-07-30,37.52,0.71,52.845070422535215
2003-07-31,38.93,0.71,54.83098591549296
2003-08-01,39.11,0.71,55.08450704225352
2003-08-04,39.43,0.71,55.53521126760564
2003-08-05,38.01,0.71,53.53521126760563
2003-08-06,38.28,0.71,53.91549295774648
2003-08-07,38.37,0.71,54.04225352112676
2003-08-08,37.21,0.71,52.40845070422536
2003-08-11,38.78,0.71,54.61971830985916
2003-08-12,39.75,0.71,55.98591549295775
2003-08-13,39.44,0.71,55.54929577464789
2003-08-14,39.96,0.71,56.28169014084507
2003-08-15,39.96,0.71,56.28169014084507
2003-08-18,41.93,0.71,59.056338028169016
2003-08-19,42.41,0.71,59.732394366197184
2003-08-20,42.48,0.71,59.83098591549296
2003-08-21,43.65,0.71,61.47887323943662
2003-08-22,43.78,0.71,61.66197183098592
2003-08-25,43.57,0.71,61.36619718309859
2003-08-26,43.26,0.71,60.929577464788736
2003-08-27,44.61,0.71,62.83098591549296
2003-08-28,44.96,0.71,63.32394366197183
2003-08-29,44.96,0.71,63.32394366197183
2003-09-02,45.55,0.71,64.15492957746478
2003-09-03,42.92,0.71,60.45070422535212
2003-09-04,43.13,0.71,60.74647887323945
2003-09-05,42.7,0.71,60.14084507042254
2003-09-08,43.75,0.71,61.61971830985916
2003-09-09,43.0,0.71,60.563380281690144
2003-09-10,41.23,0.71,58.070422535211264
2003-09-11,42.03,0.71,59.19718309859155
2003-09-12,42.23,0.71,59.478873239436616
2003-09-15,41.26,0.71,58.11267605633803
2003-09-16,43.41,0.71,61.140845070422536
