date,NI,NI_EPS,PE Ratio
1973-05-07,4.4,0.12,36.66666666666667
1973-05-08,4.49,0.12,37.41666666666667
1973-05-09,4.52,0.12,37.666666666666664
1973-05-10,4.49,0.12,37.41666666666667
1973-05-11,4.49,0.12,37.41666666666667
1973-05-14,4.49,0.12,37.41666666666667
1973-05-15,4.47,0.12,37.25
1973-05-16,4.49,0.12,37.41666666666667
1973-05-17,4.44,0.12,37.00000000000001
1973-05-18,4.47,0.12,37.25
1973-05-21,4.49,0.12,37.41666666666667
1973-05-22,4.52,0.12,37.666666666666664
1973-05-23,4.57,0.12,38.083333333333336
1973-05-24,4.54,0.12,37.833333333333336
1973-05-25,4.57,0.12,38.083333333333336
1973-05-29,4.59,0.12,38.25
1973-05-30,4.62,0.12,38.5
1973-05-31,4.67,0.12,38.916666666666664
1973-06-01,4.59,0.12,38.25
1973-06-04,4.62,0.12,38.5
1973-06-05,4.57,0.12,38.083333333333336
1973-06-06,4.59,0.12,38.25
1973-06-07,4.59,0.12,38.25
1973-06-08,4.64,0.12,38.666666666666664
1973-06-11,4.69,0.12,39.083333333333336
1973-06-12,4.72,0.12,39.333333333333336
1973-06-13,4.79,0.12,39.91666666666667
1973-06-14,4.74,0.12,39.5
1973-06-15,4.72,0.12,39.333333333333336
1973-06-18,4.69,0.12,39.083333333333336
1973-06-19,4.62,0.12,38.5
1973-06-20,4.69,0.12,39.083333333333336
1973-06-21,4.64,0.12,38.666666666666664
1973-06-22,4.69,0.12,39.083333333333336
1973-06-25,4.69,0.12,39.083333333333336
1973-06-26,4.64,0.12,38.666666666666664
1973-06-27,4.67,0.12,38.916666666666664
1973-06-28,4.64,0.12,38.666666666666664
1973-06-29,4.62,0.12,38.5
1973-07-02,4.57,0.12,38.083333333333336
1973-07-03,4.49,0.12,37.41666666666667
1973-07-05,4.47,0.12,37.25
1973-07-06,4.42,0.12,36.833333333333336
1973-07-09,4.35,0.12,36.25
1973-07-10,4.42,0.12,36.833333333333336
1973-07-11,4.4,0.12,36.66666666666667
1973-07-12,4.17,0.12,34.75
1973-07-13,4.13,0.12,34.416666666666664
1973-07-16,4.17,0.12,34.75
1973-07-17,4.17,0.12,34.75
1973-07-18,4.17,0.12,34.75
1973-07-19,4.13,0.12,34.416666666666664
1973-07-20,4.13,0.12,34.416666666666664
1973-07-23,4.1,0.12,34.166666666666664
1973-07-24,4.05,0.12,33.75
1973-07-25,4.03,0.12,33.583333333333336
1973-07-26,3.98,0.12,33.166666666666664
1973-07-27,3.93,0.12,32.75
1973-07-30,3.88,0.12,32.333333333333336
1973-07-31,3.88,0.12,32.333333333333336
1973-08-01,3.86,0.12,32.166666666666664
1973-08-02,3.76,0.12,31.333333333333332
1973-08-03,3.76,0.12,31.333333333333332
1973-08-06,3.76,0.12,31.333333333333332
1973-08-07,3.73,0.12,31.083333333333336
1973-08-08,3.76,0.12,31.333333333333332
1973-08-09,3.83,0.12,31.916666666666668
1973-08-10,3.83,0.12,31.916666666666668
1973-08-13,3.71,0.12,30.916666666666668
1973-08-14,3.71,0.12,30.916666666666668
1973-08-15,3.63,0.12,30.25
1973-08-16,3.76,0.12,31.333333333333332
1973-08-17,3.76,0.12,31.333333333333332
1973-08-20,3.81,0.12,31.75
1973-08-21,3.78,0.12,31.5
1973-08-22,3.73,0.12,31.083333333333336
1973-08-23,3.83,0.12,31.916666666666668
1973-08-24,3.76,0.12,31.333333333333332
1973-08-27,3.68,0.12,30.666666666666668
1973-08-28,3.68,0.12,30.666666666666668
1973-08-29,3.73,0.12,31.083333333333336
1973-08-30,3.78,0.12,31.5
1973-08-31,3.73,0.12,31.083333333333336
1973-09-04,3.68,0.12,30.666666666666668
1973-09-05,3.73,0.12,31.083333333333336
1973-09-06,3.81,0.12,31.75
1973-09-07,3.83,0.12,31.916666666666668
1973-09-10,3.86,0.12,32.166666666666664
1973-09-11,3.81,0.12,31.75
1973-09-12,3.78,0.12,31.5
1973-09-13,3.78,0.12,31.5
1973-09-14,3.78,0.12,31.5
1973-09-17,3.78,0.12,31.5
1973-09-18,3.76,0.12,31.333333333333332
1973-09-19,3.73,0.12,31.083333333333336
1973-09-20,3.78,0.12,31.5
1973-09-21,3.83,0.12,31.916666666666668
1973-09-24,3.9,0.12,32.5
1973-09-25,3.95,0.12,32.91666666666667
1973-09-26,4.1,0.12,34.166666666666664
1973-09-27,4.22,0.12,35.166666666666664
1973-09-28,4.32,0.12,36.00000000000001
1973-10-01,4.3,0.12,35.833333333333336
1973-10-02,4.27,0.12,35.58333333333333
1973-10-03,4.15,0.12,34.583333333333336
1973-10-04,4.13,0.12,34.416666666666664
1973-10-05,4.17,0.12,34.75
1973-10-08,4.2,0.12,35.0
1973-10-09,4.15,0.12,34.583333333333336
1973-10-10,4.03,0.12,33.583333333333336
1973-10-11,4.05,0.12,33.75
1973-10-12,4.08,0.12,34.0
1973-10-15,4.05,0.12,33.75
1973-10-16,4.0,0.12,33.333333333333336
1973-10-17,4.05,0.12,33.75
1973-10-18,4.08,0.12,34.0
1973-10-19,4.08,0.12,34.0
1973-10-22,4.05,0.12,33.75
1973-10-23,3.93,0.12,32.75
1973-10-24,3.86,0.12,32.166666666666664
1973-10-25,3.93,0.12,32.75
1973-10-26,3.9,0.12,32.5
1973-10-29,3.86,0.12,32.166666666666664
1973-10-30,3.86,0.12,32.166666666666664
1973-10-31,3.83,0.12,31.916666666666668
1973-11-01,3.83,0.12,31.916666666666668
1973-11-02,3.78,0.12,31.5
1973-11-05,3.71,0.12,30.916666666666668
1973-11-06,3.66,0.12,30.500000000000004
1973-11-07,3.59,0.12,29.916666666666668
1973-11-08,3.61,0.12,30.083333333333332
1973-11-09,3.54,0.12,29.5
1973-11-12,3.46,0.12,28.833333333333336
1973-11-13,3.41,0.12,28.416666666666668
1973-11-14,3.49,0.12,29.083333333333336
1973-11-15,3.44,0.12,28.666666666666668
1973-11-16,3.41,0.12,28.416666666666668
1973-11-19,3.34,0.12,27.833333333333332
1973-11-20,3.24,0.12,27.000000000000004
1973-11-21,3.29,0.12,27.416666666666668
1973-11-23,3.32,0.12,27.666666666666668
1973-11-26,3.12,0.12,26.000000000000004
1973-11-27,3.09,0.12,25.75
1973-11-28,3.12,0.12,26.000000000000004
1973-11-29,3.29,0.12,27.416666666666668
1973-11-30,3.27,0.12,27.25
1973-12-03,3.24,0.12,27.000000000000004
1973-12-04,3.32,0.12,27.666666666666668
1973-12-05,3.14,0.12,26.166666666666668
1973-12-06,3.22,0.12,26.833333333333336
1973-12-07,3.19,0.12,26.583333333333332
1973-12-10,3.19,0.12,26.583333333333332
1973-12-11,3.14,0.12,26.166666666666668
1973-12-12,3.09,0.12,25.75
1973-12-13,3.09,0.12,25.75
1973-12-14,3.19,0.12,26.583333333333332
1973-12-17,3.17,0.12,26.416666666666668
1973-12-18,3.12,0.12,26.000000000000004
1973-12-19,3.19,0.12,26.583333333333332
1973-12-20,3.32,0.12,27.666666666666668
1973-12-21,3.27,0.12,27.25
1973-12-24,3.34,0.12,27.833333333333332
1973-12-26,3.44,0.12,28.666666666666668
1973-12-27,3.68,0.12,30.666666666666668
1973-12-28,3.73,0.12,31.083333333333336
1973-12-31,3.56,0.12,29.666666666666668
1974-01-02,3.61,0.12,30.083333333333332
1974-01-03,3.68,0.12,30.666666666666668
1974-01-04,3.66,0.12,30.500000000000004
1974-01-07,3.76,0.12,31.333333333333332
1974-01-08,3.66,0.12,30.500000000000004
1974-01-09,3.68,0.12,30.666666666666668
1974-01-10,3.68,0.12,30.666666666666668
1974-01-11,3.66,0.12,30.500000000000004
1974-01-14,3.63,0.12,30.25
1974-01-15,3.71,0.12,30.916666666666668
1974-01-16,3.71,0.12,30.916666666666668
1974-01-17,3.71,0.12,30.916666666666668
1974-01-18,3.63,0.12,30.25
1974-01-21,3.59,0.12,29.916666666666668
1974-01-22,3.54,0.12,29.5
1974-01-23,3.51,0.12,29.25
1974-01-24,3.51,0.12,29.25
1974-01-25,3.41,0.12,28.416666666666668
1974-01-28,3.44,0.12,28.666666666666668
1974-01-29,3.41,0.12,28.416666666666668
1974-01-30,3.41,0.12,28.416666666666668
1974-01-31,3.36,0.12,28.0
1974-02-01,3.36,0.12,28.0
1974-02-04,3.39,0.12,28.250000000000004
1974-02-05,3.34,0.12,27.833333333333332
1974-02-06,3.41,0.12,28.416666666666668
1974-02-07,3.41,0.12,28.416666666666668
1974-02-08,3.44,0.12,28.666666666666668
1974-02-11,3.41,0.12,28.416666666666668
1974-02-12,3.54,0.12,29.5
1974-02-13,3.61,0.12,30.083333333333332
1974-02-14,3.59,0.12,29.916666666666668
1974-02-15,3.63,0.12,30.25
1974-02-19,3.66,0.12,30.500000000000004
1974-02-20,3.63,0.12,30.25
1974-02-21,3.59,0.12,29.916666666666668
1974-02-22,3.66,0.12,30.500000000000004
1974-02-25,3.71,0.12,30.916666666666668
1974-02-26,3.68,0.12,30.666666666666668
1974-02-27,3.66,0.12,30.500000000000004
1974-02-28,3.66,0.12,30.500000000000004
1974-03-01,3.71,0.12,30.916666666666668
1974-03-04,3.68,0.12,30.666666666666668
1974-03-05,3.66,0.12,30.500000000000004
1974-03-06,3.61,0.12,30.083333333333332
1974-03-07,3.54,0.12,29.5
1974-03-08,3.49,0.12,29.083333333333336
1974-03-11,3.39,0.12,28.250000000000004
1974-03-12,3.36,0.12,28.0
1974-03-13,3.41,0.12,28.416666666666668
1974-03-14,3.49,0.12,29.083333333333336
1974-03-15,3.49,0.12,29.083333333333336
1974-03-18,3.44,0.12,28.666666666666668
1974-03-19,3.41,0.12,28.416666666666668
1974-03-20,3.44,0.12,28.666666666666668
1974-03-21,3.41,0.12,28.416666666666668
1974-03-22,3.44,0.12,28.666666666666668
1974-03-25,3.41,0.12,28.416666666666668
1974-03-26,3.36,0.12,28.0
1974-03-27,3.34,0.12,27.833333333333332
1974-03-28,3.34,0.12,27.833333333333332
1974-03-29,3.29,0.12,27.416666666666668
1974-04-01,3.34,0.12,27.833333333333332
1974-04-02,3.34,0.12,27.833333333333332
1974-04-03,3.36,0.12,28.0
1974-04-04,3.32,0.12,27.666666666666668
1974-04-05,3.32,0.12,27.666666666666668
1974-04-08,3.27,0.12,27.25
1974-04-09,3.24,0.12,27.000000000000004
1974-04-10,3.29,0.12,27.416666666666668
1974-04-11,3.27,0.12,27.25
1974-04-15,3.19,0.12,26.583333333333332
1974-04-16,3.14,0.12,26.166666666666668
1974-04-17,3.22,0.12,26.833333333333336
1974-04-18,3.19,0.12,26.583333333333332
1974-04-19,3.19,0.12,26.583333333333332
1974-04-22,3.19,0.12,26.583333333333332
1974-04-23,3.12,0.12,26.000000000000004
1974-04-24,3.05,0.12,25.416666666666668
1974-04-25,3.02,0.12,25.166666666666668
1974-04-26,3.02,0.12,25.166666666666668
1974-04-29,3.02,0.12,25.166666666666668
1974-04-30,3.02,0.12,25.166666666666668
1974-05-01,3.0,0.12,25.0
1974-05-02,3.09,0.12,25.75
1974-05-03,3.09,0.12,25.75
1974-05-06,3.09,0.12,25.75
1974-05-07,3.12,0.12,26.000000000000004
1974-05-08,3.12,0.12,26.000000000000004
1974-05-09,3.14,0.12,26.166666666666668
1974-05-10,3.09,0.12,25.75
1974-05-13,3.12,0.12,26.000000000000004
1974-05-14,3.09,0.12,25.75
1974-05-15,3.09,0.12,25.75
1974-05-16,3.09,0.12,25.75
1974-05-17,3.09,0.12,25.75
1974-05-20,3.12,0.12,26.000000000000004
1974-05-21,3.14,0.12,26.166666666666668
1974-05-22,3.05,0.12,25.416666666666668
1974-05-23,3.09,0.12,25.75
1974-05-24,3.02,0.12,25.166666666666668
1974-05-28,3.05,0.12,25.416666666666668
1974-05-29,2.95,0.12,24.583333333333336
1974-05-30,2.95,0.12,24.583333333333336
1974-05-31,3.0,0.12,25.0
1974-06-03,3.0,0.12,25.0
1974-06-04,3.09,0.12,25.75
1974-06-05,3.07,0.12,25.583333333333332
1974-06-06,3.05,0.12,25.416666666666668
1974-06-07,3.14,0.12,26.166666666666668
1974-06-10,3.14,0.12,26.166666666666668
1974-06-11,3.14,0.12,26.166666666666668
1974-06-12,3.05,0.12,25.416666666666668
1974-06-13,3.12,0.12,26.000000000000004
1974-06-14,3.07,0.12,25.583333333333332
1974-06-17,3.02,0.12,25.166666666666668
1974-06-18,3.02,0.12,25.166666666666668
1974-06-19,3.0,0.12,25.0
1974-06-20,2.9,0.12,24.166666666666668
1974-06-21,2.97,0.12,24.750000000000004
1974-06-24,2.92,0.12,24.333333333333332
1974-06-25,2.9,0.12,24.166666666666668
1974-06-26,2.85,0.12,23.75
1974-06-27,2.8,0.12,23.333333333333332
1974-06-28,2.8,0.12,23.333333333333332
1974-07-01,2.85,0.12,23.75
1974-07-02,2.85,0.12,23.75
1974-07-03,2.85,0.12,23.75
1974-07-05,2.87,0.12,23.916666666666668
1974-07-08,2.87,0.12,23.916666666666668
1974-07-09,2.9,0.12,24.166666666666668
1974-07-10,2.95,0.12,24.583333333333336
1974-07-11,2.92,0.12,24.333333333333332
1974-07-12,3.02,0.12,25.166666666666668
1974-07-15,3.07,0.12,25.583333333333332
1974-07-16,3.07,0.12,25.583333333333332
1974-07-17,3.09,0.12,25.75
1974-07-18,3.02,0.12,25.166666666666668
1974-07-19,3.02,0.12,25.166666666666668
1974-07-22,3.02,0.12,25.166666666666668
1974-07-23,2.97,0.12,24.750000000000004
1974-07-24,3.0,0.12,25.0
1974-07-25,3.02,0.12,25.166666666666668
1974-07-26,3.02,0.12,25.166666666666668
1974-07-29,3.02,0.12,25.166666666666668
1974-07-30,3.02,0.12,25.166666666666668
1974-07-31,2.95,0.12,24.583333333333336
1974-08-01,2.9,0.12,24.166666666666668
1974-08-02,2.75,0.12,22.916666666666668
1974-08-05,2.8,0.12,23.333333333333332
1974-08-06,2.75,0.12,22.916666666666668
1974-08-07,2.75,0.12,22.916666666666668
1974-08-08,2.8,0.12,23.333333333333332
1974-08-09,2.75,0.12,22.916666666666668
1974-08-12,2.75,0.12,22.916666666666668
1974-08-13,2.73,0.12,22.75
1974-08-14,2.73,0.12,22.75
1974-08-15,2.73,0.12,22.75
1974-08-16,2.73,0.12,22.75
1974-08-19,2.7,0.12,22.500000000000004
1974-08-20,2.65,0.12,22.083333333333332
1974-08-21,2.68,0.12,22.333333333333336
1974-08-22,2.7,0.12,22.500000000000004
1974-08-23,2.73,0.12,22.75
1974-08-26,2.68,0.12,22.333333333333336
1974-08-27,2.65,0.12,22.083333333333332
1974-08-28,2.55,0.12,21.25
1974-08-29,2.38,0.12,19.833333333333332
1974-08-30,2.55,0.12,21.25
1974-09-03,2.55,0.12,21.25
1974-09-04,2.55,0.12,21.25
1974-09-05,2.6,0.12,21.666666666666668
1974-09-06,2.63,0.12,21.916666666666668
1974-09-09,2.5,0.12,20.833333333333336
1974-09-10,2.48,0.12,20.666666666666668
1974-09-11,2.43,0.12,20.250000000000004
1974-09-12,2.48,0.12,20.666666666666668
1974-09-13,2.41,0.12,20.083333333333336
1974-09-16,2.41,0.12,20.083333333333336
1974-09-17,2.36,0.12,19.666666666666668
1974-09-18,2.46,0.12,20.5
1974-09-19,2.43,0.12,20.250000000000004
1974-09-20,2.55,0.12,21.25
1974-09-23,2.55,0.12,21.25
1974-09-24,2.55,0.12,21.25
1974-09-25,2.55,0.12,21.25
1974-09-26,2.5,0.12,20.833333333333336
1974-09-27,2.53,0.12,21.083333333333332
1974-09-30,2.33,0.12,19.416666666666668
1974-10-01,2.33,0.12,19.416666666666668
1974-10-02,2.48,0.12,20.666666666666668
1974-10-03,2.43,0.12,20.250000000000004
1974-10-04,2.5,0.12,20.833333333333336
1974-10-07,2.48,0.12,20.666666666666668
1974-10-08,2.46,0.12,20.5
1974-10-09,2.53,0.12,21.083333333333332
1974-10-10,2.75,0.12,22.916666666666668
1974-10-11,2.85,0.12,23.75
1974-10-14,2.85,0.12,23.75
1974-10-15,2.87,0.12,23.916666666666668
1974-10-16,2.87,0.12,23.916666666666668
1974-10-17,2.95,0.12,24.583333333333336
1974-10-18,2.8,0.12,23.333333333333332
1974-10-21,2.87,0.12,23.916666666666668
1974-10-22,2.78,0.12,23.166666666666664
1974-10-23,2.85,0.12,23.75
1974-10-24,2.8,0.12,23.333333333333332
1974-10-25,2.85,0.12,23.75
1974-10-28,2.9,0.12,24.166666666666668
1974-10-29,2.95,0.12,24.583333333333336
1974-10-30,2.95,0.12,24.583333333333336
1974-10-31,2.92,0.12,24.333333333333332
1974-11-01,2.87,0.12,23.916666666666668
1974-11-04,2.87,0.12,23.916666666666668
1974-11-05,2.95,0.12,24.583333333333336
1974-11-06,2.9,0.12,24.166666666666668
1974-11-07,2.92,0.12,24.333333333333332
1974-11-08,2.92,0.12,24.333333333333332
1974-11-11,2.92,0.12,24.333333333333332
1974-11-12,2.9,0.12,24.166666666666668
1974-11-13,2.85,0.12,23.75
1974-11-14,2.85,0.12,23.75
1974-11-15,2.78,0.12,23.166666666666664
1974-11-18,2.78,0.12,23.166666666666664
1974-11-19,2.75,0.12,22.916666666666668
1974-11-20,2.68,0.12,22.333333333333336
1974-11-21,2.68,0.12,22.333333333333336
1974-11-22,2.7,0.12,22.500000000000004
1974-11-25,2.68,0.12,22.333333333333336
1974-11-26,2.68,0.12,22.333333333333336
1974-11-27,2.68,0.12,22.333333333333336
1974-11-29,2.7,0.12,22.500000000000004
1974-12-02,2.63,0.12,21.916666666666668
1974-12-03,2.73,0.12,22.75
1974-12-04,2.75,0.12,22.916666666666668
1974-12-05,2.73,0.12,22.75
1974-12-06,2.73,0.12,22.75
1974-12-09,2.7,0.12,22.500000000000004
1974-12-10,2.73,0.12,22.75
1974-12-11,2.78,0.12,23.166666666666664
1974-12-12,2.7,0.12,22.500000000000004
1974-12-13,2.73,0.12,22.75
1974-12-16,2.7,0.12,22.500000000000004
1974-12-17,2.7,0.12,22.500000000000004
1974-12-18,2.68,0.12,22.333333333333336
1974-12-19,2.73,0.12,22.75
1974-12-20,2.68,0.12,22.333333333333336
1974-12-23,2.65,0.12,22.083333333333332
1974-12-24,2.6,0.12,21.666666666666668
1974-12-26,2.65,0.12,22.083333333333332
1974-12-27,2.65,0.12,22.083333333333332
1974-12-30,2.63,0.12,21.916666666666668
1974-12-31,2.78,0.12,23.166666666666664
1975-01-02,2.87,0.12,23.916666666666668
1975-01-03,2.95,0.12,24.583333333333336
1975-01-06,3.07,0.12,25.583333333333332
1975-01-07,3.05,0.12,25.416666666666668
1975-01-08,3.05,0.12,25.416666666666668
1975-01-09,3.02,0.12,25.166666666666668
1975-01-10,3.14,0.12,26.166666666666668
1975-01-13,3.12,0.12,26.000000000000004
1975-01-14,3.17,0.12,26.416666666666668
1975-01-15,3.14,0.12,26.166666666666668
1975-01-16,3.17,0.12,26.416666666666668
1975-01-17,3.17,0.12,26.416666666666668
1975-01-20,3.19,0.12,26.583333333333332
1975-01-21,3.19,0.12,26.583333333333332
1975-01-22,3.22,0.12,26.833333333333336
1975-01-23,3.17,0.12,26.416666666666668
1975-01-24,3.14,0.12,26.166666666666668
1975-01-27,3.24,0.12,27.000000000000004
1975-01-28,3.19,0.12,26.583333333333332
1975-01-29,3.24,0.12,27.000000000000004
1975-01-30,3.17,0.12,26.416666666666668
1975-01-31,3.17,0.12,26.416666666666668
1975-02-03,3.14,0.12,26.166666666666668
1975-02-04,3.09,0.12,25.75
1975-02-05,3.07,0.12,25.583333333333332
1975-02-06,3.05,0.12,25.416666666666668
1975-02-07,3.05,0.12,25.416666666666668
1975-02-10,3.05,0.12,25.416666666666668
1975-02-11,3.0,0.12,25.0
1975-02-12,3.02,0.12,25.166666666666668
1975-02-13,3.07,0.12,25.583333333333332
1975-02-14,3.09,0.12,25.75
1975-02-18,3.09,0.12,25.75
1975-02-19,3.12,0.12,26.000000000000004
1975-02-20,3.07,0.12,25.583333333333332
1975-02-21,3.14,0.12,26.166666666666668
1975-02-24,3.05,0.12,25.416666666666668
1975-02-25,2.92,0.12,24.333333333333332
1975-02-26,2.95,0.12,24.583333333333336
1975-02-27,2.92,0.12,24.333333333333332
1975-02-28,3.02,0.12,25.166666666666668
1975-03-03,3.0,0.12,25.0
1975-03-04,2.92,0.12,24.333333333333332
1975-03-05,3.0,0.12,25.0
1975-03-06,3.0,0.12,25.0
1975-03-07,3.07,0.12,25.583333333333332
1975-03-10,3.02,0.12,25.166666666666668
1975-03-11,2.97,0.12,24.750000000000004
1975-03-12,2.95,0.12,24.583333333333336
1975-03-13,3.0,0.12,25.0
1975-03-14,2.9,0.12,24.166666666666668
1975-03-17,2.8,0.12,23.333333333333332
1975-03-18,2.8,0.12,23.333333333333332
1975-03-19,2.8,0.12,23.333333333333332
1975-03-20,2.78,0.12,23.166666666666664
1975-03-21,2.9,0.12,24.166666666666668
1975-03-24,2.87,0.12,23.916666666666668
1975-03-25,2.95,0.12,24.583333333333336
1975-03-26,2.9,0.12,24.166666666666668
1975-03-27,2.87,0.12,23.916666666666668
1975-03-31,2.92,0.12,24.333333333333332
1975-04-01,2.87,0.12,23.916666666666668
1975-04-02,2.92,0.12,24.333333333333332
1975-04-03,2.87,0.12,23.916666666666668
1975-04-04,2.87,0.12,23.916666666666668
1975-04-07,2.87,0.12,23.916666666666668
1975-04-08,2.82,0.12,23.5
1975-04-09,2.87,0.12,23.916666666666668
1975-04-10,2.87,0.12,23.916666666666668
1975-04-11,2.87,0.12,23.916666666666668
1975-04-14,2.9,0.12,24.166666666666668
1975-04-15,2.97,0.12,24.750000000000004
1975-04-16,2.9,0.12,24.166666666666668
1975-04-17,2.92,0.12,24.333333333333332
1975-04-18,2.92,0.12,24.333333333333332
1975-04-21,2.97,0.12,24.750000000000004
1975-04-22,2.95,0.12,24.583333333333336
1975-04-23,2.97,0.12,24.750000000000004
1975-04-24,3.05,0.12,25.416666666666668
1975-04-25,3.02,0.12,25.166666666666668
1975-04-28,3.02,0.12,25.166666666666668
1975-04-29,2.95,0.12,24.583333333333336
1975-04-30,2.9,0.12,24.166666666666668
1975-05-01,2.92,0.12,24.333333333333332
1975-05-02,2.95,0.12,24.583333333333336
1975-05-05,2.9,0.12,24.166666666666668
1975-05-06,2.95,0.12,24.583333333333336
1975-05-07,2.92,0.12,24.333333333333332
1975-05-08,2.92,0.12,24.333333333333332
1975-05-09,3.0,0.12,25.0
1975-05-12,3.02,0.12,25.166666666666668
1975-05-13,2.95,0.12,24.583333333333336
1975-05-14,2.97,0.12,24.750000000000004
1975-05-15,2.95,0.12,24.583333333333336
1975-05-16,2.95,0.12,24.583333333333336
1975-05-19,2.97,0.12,24.750000000000004
1975-05-20,2.97,0.12,24.750000000000004
1975-05-21,2.92,0.12,24.333333333333332
1975-05-22,2.95,0.12,24.583333333333336
1975-05-23,2.97,0.12,24.750000000000004
1975-05-27,2.92,0.12,24.333333333333332
1975-05-28,2.95,0.12,24.583333333333336
1975-05-29,2.95,0.12,24.583333333333336
1975-05-30,2.97,0.12,24.750000000000004
1975-06-02,3.02,0.12,25.166666666666668
1975-06-03,3.05,0.12,25.416666666666668
1975-06-04,3.07,0.12,25.583333333333332
1975-06-05,3.09,0.12,25.75
1975-06-06,3.14,0.12,26.166666666666668
1975-06-09,3.19,0.12,26.583333333333332
1975-06-10,3.14,0.12,26.166666666666668
1975-06-11,3.17,0.12,26.416666666666668
1975-06-12,3.19,0.12,26.583333333333332
1975-06-13,3.19,0.12,26.583333333333332
1975-06-16,3.19,0.12,26.583333333333332
1975-06-17,3.27,0.12,27.25
1975-06-18,3.51,0.12,29.25
1975-06-19,3.56,0.12,29.666666666666668
1975-06-20,3.56,0.12,29.666666666666668
1975-06-23,3.59,0.12,29.916666666666668
1975-06-24,3.59,0.12,29.916666666666668
1975-06-25,3.59,0.12,29.916666666666668
1975-06-26,3.56,0.12,29.666666666666668
1975-06-27,3.54,0.12,29.5
1975-06-30,3.49,0.12,29.083333333333336
1975-07-01,3.51,0.12,29.25
1975-07-02,3.49,0.12,29.083333333333336
1975-07-03,3.51,0.12,29.25
1975-07-07,3.46,0.12,28.833333333333336
1975-07-08,3.44,0.12,28.666666666666668
1975-07-09,3.49,0.12,29.083333333333336
1975-07-10,3.54,0.12,29.5
1975-07-11,3.51,0.12,29.25
1975-07-14,3.54,0.12,29.5
1975-07-15,3.61,0.12,30.083333333333332
1975-07-16,3.51,0.12,29.25
1975-07-17,3.54,0.12,29.5
1975-07-18,3.56,0.12,29.666666666666668
1975-07-21,3.59,0.12,29.916666666666668
1975-07-22,3.63,0.12,30.25
1975-07-23,3.51,0.12,29.25
1975-07-24,3.49,0.12,29.083333333333336
1975-07-25,3.44,0.12,28.666666666666668
1975-07-28,3.34,0.12,27.833333333333332
1975-07-29,3.27,0.12,27.25
1975-07-30,3.32,0.12,27.666666666666668
1975-07-31,3.27,0.12,27.25
1975-08-01,3.32,0.12,27.666666666666668
1975-08-04,3.29,0.12,27.416666666666668
1975-08-05,3.24,0.12,27.000000000000004
1975-08-06,3.19,0.12,26.583333333333332
1975-08-07,3.22,0.12,26.833333333333336
1975-08-08,3.22,0.12,26.833333333333336
1975-08-11,3.39,0.12,28.250000000000004
1975-08-12,3.39,0.12,28.250000000000004
1975-08-13,3.34,0.12,27.833333333333332
1975-08-14,3.22,0.12,26.833333333333336
1975-08-15,3.19,0.12,26.583333333333332
1975-08-18,3.19,0.12,26.583333333333332
1975-08-19,3.17,0.12,26.416666666666668
