date,BEN,BEN_EPS,PE Ratio
,,0.03,
1983-09-23,0.06,0.03,2.0
1983-09-26,0.06,0.03,2.0
1983-09-27,0.07,0.03,2.3333333333333335
1983-09-28,0.07,0.03,2.3333333333333335
1983-09-29,0.07,0.03,2.3333333333333335
1983-09-30,0.06,0.03,2.0
1983-10-03,0.06,0.03,2.0
1983-10-04,0.06,0.03,2.0
1983-10-05,0.07,0.03,2.3333333333333335
1983-10-06,0.07,0.03,2.3333333333333335
1983-10-07,0.07,0.03,2.3333333333333335
1983-10-10,0.07,0.03,2.3333333333333335
1983-10-11,0.07,0.03,2.3333333333333335
1983-10-12,0.07,0.03,2.3333333333333335
1983-10-13,0.07,0.03,2.3333333333333335
1983-10-14,0.07,0.03,2.3333333333333335
1983-10-17,0.07,0.03,2.3333333333333335
1983-10-18,0.07,0.03,2.3333333333333335
1983-10-19,0.07,0.03,2.3333333333333335
1983-10-20,0.07,0.03,2.3333333333333335
1983-10-21,0.07,0.03,2.3333333333333335
1983-10-24,0.06,0.03,2.0
1983-10-25,0.06,0.03,2.0
1983-10-26,0.06,0.03,2.0
1983-10-27,0.07,0.03,2.3333333333333335
1983-10-28,0.06,0.03,2.0
1983-10-31,0.06,0.03,2.0
1983-11-01,0.06,0.03,2.0
1983-11-02,0.06,0.03,2.0
1983-11-03,0.06,0.03,2.0
1983-11-04,0.06,0.03,2.0
1983-11-07,0.06,0.03,2.0
1983-11-08,0.06,0.03,2.0
1983-11-09,0.06,0.03,2.0
1983-11-10,0.06,0.03,2.0
1983-11-11,0.06,0.03,2.0
1983-11-14,0.06,0.03,2.0
1983-11-15,0.06,0.03,2.0
1983-11-16,0.06,0.03,2.0
1983-11-17,0.06,0.03,2.0
1983-11-18,0.06,0.03,2.0
1983-11-21,0.06,0.03,2.0
1983-11-22,0.06,0.03,2.0
1983-11-23,0.06,0.03,2.0
1983-11-25,0.06,0.03,2.0
1983-11-28,0.06,0.03,2.0
1983-11-29,0.06,0.03,2.0
1983-11-30,0.06,0.03,2.0
1983-12-01,0.06,0.03,2.0
1983-12-02,0.06,0.03,2.0
1983-12-05,0.06,0.03,2.0
1983-12-06,0.06,0.03,2.0
1983-12-07,0.06,0.03,2.0
1983-12-08,0.06,0.03,2.0
1983-12-09,0.06,0.03,2.0
1983-12-12,0.06,0.03,2.0
1983-12-13,0.06,0.03,2.0
1983-12-14,0.06,0.03,2.0
1983-12-15,0.06,0.03,2.0
1983-12-16,0.06,0.03,2.0
1983-12-19,0.06,0.03,2.0
1983-12-20,0.06,0.03,2.0
1983-12-21,0.06,0.03,2.0
1983-12-22,0.06,0.03,2.0
1983-12-23,0.07,0.03,2.3333333333333335
1983-12-27,0.07,0.03,2.3333333333333335
1983-12-28,0.07,0.03,2.3333333333333335
1983-12-29,0.07,0.03,2.3333333333333335
1983-12-30,0.07,0.03,2.3333333333333335
1984-01-03,0.07,0.03,2.3333333333333335
1984-01-04,0.07,0.03,2.3333333333333335
1984-01-05,0.07,0.03,2.3333333333333335
1984-01-06,0.07,0.03,2.3333333333333335
1984-01-09,0.07,0.03,2.3333333333333335
1984-01-10,0.07,0.03,2.3333333333333335
1984-01-11,0.07,0.03,2.3333333333333335
1984-01-12,0.07,0.03,2.3333333333333335
1984-01-13,0.07,0.03,2.3333333333333335
1984-01-16,0.07,0.03,2.3333333333333335
1984-01-17,0.07,0.03,2.3333333333333335
1984-01-18,0.07,0.03,2.3333333333333335
1984-01-19,0.07,0.03,2.3333333333333335
1984-01-20,0.08,0.03,2.666666666666667
1984-01-23,0.08,0.03,2.666666666666667
1984-01-24,0.08,0.03,2.666666666666667
1984-01-25,0.08,0.03,2.666666666666667
1984-01-26,0.08,0.03,2.666666666666667
1984-01-27,0.08,0.03,2.666666666666667
1984-01-30,0.08,0.03,2.666666666666667
1984-01-31,0.08,0.03,2.666666666666667
1984-02-01,0.08,0.03,2.666666666666667
1984-02-02,0.07,0.03,2.3333333333333335
1984-02-03,0.07,0.03,2.3333333333333335
1984-02-06,0.07,0.03,2.3333333333333335
1984-02-07,0.07,0.03,2.3333333333333335
1984-02-08,0.07,0.03,2.3333333333333335
1984-02-09,0.07,0.03,2.3333333333333335
1984-02-10,0.07,0.03,2.3333333333333335
1984-02-13,0.07,0.03,2.3333333333333335
1984-02-14,0.07,0.03,2.3333333333333335
1984-02-15,0.07,0.03,2.3333333333333335
1984-02-16,0.07,0.03,2.3333333333333335
1984-02-17,0.07,0.03,2.3333333333333335
1984-02-21,0.07,0.03,2.3333333333333335
1984-02-22,0.07,0.03,2.3333333333333335
1984-02-23,0.07,0.03,2.3333333333333335
1984-02-24,0.07,0.03,2.3333333333333335
1984-02-27,0.07,0.03,2.3333333333333335
1984-02-28,0.07,0.03,2.3333333333333335
1984-02-29,0.07,0.03,2.3333333333333335
1984-03-01,0.07,0.03,2.3333333333333335
1984-03-02,0.07,0.03,2.3333333333333335
1984-03-05,0.07,0.03,2.3333333333333335
1984-03-06,0.07,0.03,2.3333333333333335
1984-03-07,0.07,0.03,2.3333333333333335
1984-03-08,0.07,0.03,2.3333333333333335
1984-03-09,0.07,0.03,2.3333333333333335
1984-03-12,0.07,0.03,2.3333333333333335
1984-03-13,0.07,0.03,2.3333333333333335
1984-03-14,0.07,0.03,2.3333333333333335
1984-03-15,0.07,0.03,2.3333333333333335
1984-03-16,0.07,0.03,2.3333333333333335
1984-03-19,0.07,0.03,2.3333333333333335
1984-03-20,0.07,0.03,2.3333333333333335
1984-03-21,0.07,0.03,2.3333333333333335
1984-03-22,0.07,0.03,2.3333333333333335
1984-03-23,0.08,0.03,2.666666666666667
1984-03-26,0.08,0.03,2.666666666666667
1984-03-27,0.08,0.03,2.666666666666667
1984-03-28,0.08,0.03,2.666666666666667
1984-03-29,0.08,0.03,2.666666666666667
1984-03-30,0.08,0.03,2.666666666666667
1984-04-02,0.08,0.03,2.666666666666667
1984-04-03,0.08,0.03,2.666666666666667
1984-04-04,0.08,0.03,2.666666666666667
1984-04-05,0.08,0.03,2.666666666666667
1984-04-06,0.08,0.03,2.666666666666667
1984-04-09,0.08,0.03,2.666666666666667
1984-04-10,0.08,0.03,2.666666666666667
1984-04-11,0.08,0.03,2.666666666666667
1984-04-12,0.08,0.03,2.666666666666667
1984-04-13,0.1,0.03,3.3333333333333335
1984-04-16,0.1,0.03,3.3333333333333335
1984-04-17,0.08,0.03,2.666666666666667
1984-04-18,0.08,0.03,2.666666666666667
1984-04-19,0.08,0.03,2.666666666666667
1984-04-23,0.08,0.03,2.666666666666667
1984-04-24,0.08,0.03,2.666666666666667
1984-04-25,0.08,0.03,2.666666666666667
1984-04-26,0.08,0.03,2.666666666666667
1984-04-27,0.08,0.03,2.666666666666667
1984-04-30,0.08,0.03,2.666666666666667
1984-05-01,0.08,0.03,2.666666666666667
1984-05-02,0.08,0.03,2.666666666666667
1984-05-03,0.08,0.03,2.666666666666667
1984-05-04,0.08,0.03,2.666666666666667
1984-05-07,0.08,0.03,2.666666666666667
1984-05-08,0.08,0.03,2.666666666666667
1984-05-09,0.07,0.03,2.3333333333333335
1984-05-10,0.07,0.03,2.3333333333333335
1984-05-11,0.08,0.03,2.666666666666667
1984-05-14,0.08,0.03,2.666666666666667
1984-05-15,0.08,0.03,2.666666666666667
1984-05-16,0.08,0.03,2.666666666666667
1984-05-17,0.08,0.03,2.666666666666667
1984-05-18,0.09,0.03,3.0
1984-05-21,0.08,0.03,2.666666666666667
1984-05-22,0.08,0.03,2.666666666666667
1984-05-23,0.08,0.03,2.666666666666667
1984-05-24,0.09,0.03,3.0
1984-05-25,0.09,0.03,3.0
1984-05-29,0.08,0.03,2.666666666666667
1984-05-30,0.08,0.03,2.666666666666667
1984-05-31,0.08,0.03,2.666666666666667
1984-06-01,0.09,0.03,3.0
1984-06-04,0.09,0.03,3.0
1984-06-05,0.09,0.03,3.0
1984-06-06,0.08,0.03,2.666666666666667
1984-06-07,0.08,0.03,2.666666666666667
1984-06-08,0.08,0.03,2.666666666666667
1984-06-11,0.08,0.03,2.666666666666667
1984-06-12,0.08,0.03,2.666666666666667
1984-06-13,0.08,0.03,2.666666666666667
1984-06-14,0.08,0.03,2.666666666666667
1984-06-15,0.08,0.03,2.666666666666667
1984-06-18,0.08,0.03,2.666666666666667
1984-06-19,0.08,0.03,2.666666666666667
1984-06-20,0.08,0.03,2.666666666666667
1984-06-21,0.08,0.03,2.666666666666667
1984-06-22,0.08,0.03,2.666666666666667
1984-06-25,0.08,0.03,2.666666666666667
1984-06-26,0.08,0.03,2.666666666666667
1984-06-27,0.08,0.03,2.666666666666667
1984-06-28,0.08,0.03,2.666666666666667
1984-06-29,0.08,0.03,2.666666666666667
1984-07-02,0.08,0.03,2.666666666666667
1984-07-03,0.08,0.03,2.666666666666667
1984-07-05,0.08,0.03,2.666666666666667
1984-07-06,0.08,0.03,2.666666666666667
1984-07-09,0.08,0.03,2.666666666666667
1984-07-10,0.08,0.03,2.666666666666667
1984-07-11,0.08,0.03,2.666666666666667
1984-07-12,0.08,0.03,2.666666666666667
1984-07-13,0.08,0.03,2.666666666666667
1984-07-16,0.08,0.03,2.666666666666667
1984-07-17,0.08,0.03,2.666666666666667
1984-07-18,0.08,0.03,2.666666666666667
1984-07-19,0.08,0.03,2.666666666666667
1984-07-20,0.08,0.03,2.666666666666667
1984-07-23,0.08,0.03,2.666666666666667
1984-07-24,0.08,0.03,2.666666666666667
1984-07-25,0.08,0.03,2.666666666666667
1984-07-26,0.08,0.03,2.666666666666667
1984-07-27,0.08,0.03,2.666666666666667
1984-07-30,0.09,0.03,3.0
1984-07-31,0.09,0.03,3.0
1984-08-01,0.09,0.03,3.0
1984-08-02,0.09,0.03,3.0
1984-08-03,0.1,0.03,3.3333333333333335
1984-08-06,0.1,0.03,3.3333333333333335
1984-08-07,0.1,0.03,3.3333333333333335
1984-08-08,0.09,0.03,3.0
1984-08-09,0.09,0.03,3.0
1984-08-10,0.09,0.03,3.0
1984-08-13,0.09,0.03,3.0
1984-08-14,0.09,0.03,3.0
1984-08-15,0.09,0.03,3.0
1984-08-16,0.09,0.03,3.0
1984-08-17,0.09,0.03,3.0
1984-08-20,0.09,0.03,3.0
1984-08-21,0.09,0.03,3.0
1984-08-22,0.09,0.03,3.0
1984-08-23,0.09,0.03,3.0
1984-08-24,0.09,0.03,3.0
1984-08-27,0.09,0.03,3.0
1984-08-28,0.09,0.03,3.0
1984-08-29,0.1,0.03,3.3333333333333335
1984-08-30,0.1,0.03,3.3333333333333335
1984-08-31,0.1,0.03,3.3333333333333335
1984-09-04,0.1,0.03,3.3333333333333335
1984-09-05,0.1,0.03,3.3333333333333335
1984-09-06,0.1,0.03,3.3333333333333335
1984-09-07,0.1,0.03,3.3333333333333335
1984-09-10,0.1,0.03,3.3333333333333335
1984-09-11,0.1,0.03,3.3333333333333335
1984-09-12,0.1,0.03,3.3333333333333335
1984-09-13,0.1,0.03,3.3333333333333335
1984-09-14,0.1,0.03,3.3333333333333335
1984-09-17,0.1,0.03,3.3333333333333335
1984-09-18,0.1,0.03,3.3333333333333335
1984-09-19,0.1,0.03,3.3333333333333335
1984-09-20,0.1,0.03,3.3333333333333335
1984-09-21,0.1,0.03,3.3333333333333335
1984-09-24,0.1,0.03,3.3333333333333335
1984-09-25,0.1,0.03,3.3333333333333335
1984-09-26,0.1,0.03,3.3333333333333335
1984-09-27,0.1,0.03,3.3333333333333335
1984-09-28,0.1,0.03,3.3333333333333335
1984-10-01,0.1,0.03,3.3333333333333335
1984-10-02,0.1,0.03,3.3333333333333335
1984-10-03,0.1,0.03,3.3333333333333335
1984-10-04,0.1,0.03,3.3333333333333335
1984-10-05,0.1,0.03,3.3333333333333335
1984-10-08,0.1,0.03,3.3333333333333335
1984-10-09,0.1,0.03,3.3333333333333335
1984-10-10,0.1,0.03,3.3333333333333335
1984-10-11,0.1,0.03,3.3333333333333335
1984-10-12,0.1,0.03,3.3333333333333335
1984-10-15,0.11,0.03,3.666666666666667
1984-10-16,0.11,0.03,3.666666666666667
1984-10-17,0.11,0.03,3.666666666666667
1984-10-18,0.11,0.03,3.666666666666667
1984-10-19,0.11,0.03,3.666666666666667
1984-10-22,0.11,0.03,3.666666666666667
1984-10-23,0.11,0.03,3.666666666666667
1984-10-24,0.11,0.03,3.666666666666667
1984-10-25,0.11,0.03,3.666666666666667
1984-10-26,0.11,0.03,3.666666666666667
1984-10-29,0.11,0.03,3.666666666666667
1984-10-30,0.11,0.03,3.666666666666667
1984-10-31,0.11,0.03,3.666666666666667
1984-11-01,0.11,0.03,3.666666666666667
1984-11-02,0.11,0.03,3.666666666666667
1984-11-05,0.11,0.03,3.666666666666667
1984-11-06,0.11,0.03,3.666666666666667
1984-11-07,0.11,0.03,3.666666666666667
1984-11-08,0.11,0.03,3.666666666666667
1984-11-09,0.11,0.03,3.666666666666667
1984-11-12,0.11,0.03,3.666666666666667
1984-11-13,0.05,0.03,1.6666666666666667
1984-11-14,0.11,0.03,3.666666666666667
1984-11-15,0.11,0.03,3.666666666666667
1984-11-16,0.04,0.03,1.3333333333333335
1984-11-19,0.11,0.03,3.666666666666667
1984-11-20,0.11,0.03,3.666666666666667
1984-11-21,0.11,0.03,3.666666666666667
1984-11-23,0.11,0.03,3.666666666666667
1984-11-26,0.11,0.03,3.666666666666667
1984-11-27,0.11,0.03,3.666666666666667
1984-11-28,0.11,0.03,3.666666666666667
1984-11-29,0.11,0.03,3.666666666666667
1984-11-30,0.11,0.03,3.666666666666667
1984-12-03,0.11,0.03,3.666666666666667
1984-12-04,0.11,0.03,3.666666666666667
1984-12-05,0.1,0.03,3.3333333333333335
1984-12-06,0.1,0.03,3.3333333333333335
1984-12-07,0.1,0.03,3.3333333333333335
1984-12-10,0.1,0.03,3.3333333333333335
1984-12-11,0.1,0.03,3.3333333333333335
1984-12-12,0.1,0.03,3.3333333333333335
1984-12-13,0.11,0.03,3.666666666666667
1984-12-14,0.11,0.03,3.666666666666667
1984-12-17,0.12,0.03,4.0
1984-12-18,0.12,0.03,4.0
1984-12-19,0.12,0.03,4.0
1984-12-20,0.12,0.03,4.0
1984-12-21,0.12,0.03,4.0
1984-12-24,0.12,0.03,4.0
1984-12-26,0.12,0.03,4.0
1984-12-27,0.12,0.03,4.0
1984-12-28,0.12,0.03,4.0
1984-12-31,0.05,0.03,1.6666666666666667
1985-01-02,0.12,0.03,4.0
1985-01-03,0.13,0.03,4.333333333333334
1985-01-04,0.13,0.03,4.333333333333334
1985-01-07,0.13,0.03,4.333333333333334
1985-01-08,0.13,0.03,4.333333333333334
1985-01-09,0.13,0.03,4.333333333333334
1985-01-10,0.13,0.03,4.333333333333334
1985-01-11,0.13,0.03,4.333333333333334
1985-01-14,0.13,0.03,4.333333333333334
1985-01-15,0.14,0.03,4.666666666666667
1985-01-16,0.14,0.03,4.666666666666667
1985-01-17,0.14,0.03,4.666666666666667
1985-01-18,0.14,0.03,4.666666666666667
1985-01-21,0.15,0.03,5.0
1985-01-22,0.15,0.03,5.0
1985-01-23,0.15,0.03,5.0
1985-01-24,0.15,0.03,5.0
1985-01-25,0.16,0.03,5.333333333333334
1985-01-28,0.16,0.03,5.333333333333334
1985-01-29,0.16,0.03,5.333333333333334
1985-01-30,0.15,0.03,5.0
1985-01-31,0.15,0.03,5.0
1985-02-01,0.15,0.03,5.0
1985-02-04,0.15,0.03,5.0
1985-02-05,0.15,0.03,5.0
1985-02-06,0.16,0.03,5.333333333333334
1985-02-07,0.17,0.03,5.666666666666667
1985-02-08,0.17,0.03,5.666666666666667
1985-02-11,0.17,0.03,5.666666666666667
1985-02-12,0.17,0.03,5.666666666666667
1985-02-13,0.19,0.03,6.333333333333334
1985-02-14,0.19,0.03,6.333333333333334
1985-02-15,0.19,0.03,6.333333333333334
1985-02-19,0.2,0.03,6.666666666666667
1985-02-20,0.19,0.03,6.333333333333334
1985-02-21,0.2,0.03,6.666666666666667
1985-02-22,0.2,0.03,6.666666666666667
1985-02-25,0.2,0.03,6.666666666666667
1985-02-26,0.2,0.03,6.666666666666667
1985-02-27,0.2,0.03,6.666666666666667
1985-02-28,0.2,0.03,6.666666666666667
1985-03-01,0.22,0.03,7.333333333333334
1985-03-04,0.23,0.03,7.666666666666667
1985-03-05,0.22,0.03,7.333333333333334
1985-03-06,0.21,0.03,7.0
1985-03-07,0.21,0.03,7.0
1985-03-08,0.21,0.03,7.0
1985-03-11,0.21,0.03,7.0
1985-03-12,0.22,0.03,7.333333333333334
1985-03-13,0.21,0.03,7.0
1985-03-14,0.21,0.03,7.0
1985-03-15,0.21,0.03,7.0
1985-03-18,0.21,0.03,7.0
1985-03-19,0.21,0.03,7.0
1985-03-20,0.21,0.03,7.0
1985-03-21,0.22,0.03,7.333333333333334
1985-03-22,0.22,0.03,7.333333333333334
1985-03-25,0.22,0.03,7.333333333333334
1985-03-26,0.24,0.03,8.0
1985-03-27,0.24,0.03,8.0
1985-03-28,0.24,0.03,8.0
1985-03-29,0.24,0.03,8.0
1985-04-01,0.23,0.03,7.666666666666667
1985-04-02,0.24,0.03,8.0
1985-04-03,0.26,0.03,8.666666666666668
1985-04-04,0.27,0.03,9.000000000000002
1985-04-08,0.28,0.03,9.333333333333334
1985-04-09,0.29,0.03,9.666666666666666
1985-04-10,0.29,0.03,9.666666666666666
1985-04-11,0.3,0.03,10.0
1985-04-12,0.3,0.03,10.0
1985-04-15,0.29,0.03,9.666666666666666
1985-04-16,0.28,0.03,9.333333333333334
1985-04-17,0.28,0.03,9.333333333333334
1985-04-18,0.27,0.03,9.000000000000002
1985-04-19,0.27,0.03,9.000000000000002
1985-04-22,0.27,0.03,9.000000000000002
1985-04-23,0.29,0.03,9.666666666666666
1985-04-24,0.29,0.03,9.666666666666666
1985-04-25,0.29,0.03,9.666666666666666
1985-04-26,0.28,0.03,9.333333333333334
1985-04-29,0.29,0.03,9.666666666666666
1985-04-30,0.28,0.03,9.333333333333334
1985-05-01,0.27,0.03,9.000000000000002
1985-05-02,0.27,0.03,9.000000000000002
1985-05-03,0.25,0.03,8.333333333333334
1985-05-06,0.27,0.03,9.000000000000002
1985-05-07,0.27,0.03,9.000000000000002
1985-05-08,0.27,0.03,9.000000000000002
1985-05-09,0.27,0.03,9.000000000000002
1985-05-10,0.28,0.03,9.333333333333334
1985-05-13,0.28,0.03,9.333333333333334
1985-05-14,0.29,0.03,9.666666666666666
1985-05-15,0.29,0.03,9.666666666666666
1985-05-16,0.29,0.03,9.666666666666666
1985-05-17,0.29,0.03,9.666666666666666
1985-05-20,0.29,0.03,9.666666666666666
1985-05-21,0.29,0.03,9.666666666666666
1985-05-22,0.29,0.03,9.666666666666666
1985-05-23,0.3,0.03,10.0
1985-05-24,0.31,0.03,10.333333333333334
1985-05-28,0.32,0.03,10.666666666666668
1985-05-29,0.34,0.03,11.333333333333334
1985-05-30,0.33,0.03,11.000000000000002
1985-05-31,0.34,0.03,11.333333333333334
1985-06-03,0.34,0.03,11.333333333333334
1985-06-04,0.34,0.03,11.333333333333334
1985-06-05,0.37,0.03,12.333333333333334
1985-06-06,0.37,0.03,12.333333333333334
1985-06-07,0.39,0.03,13.000000000000002
1985-06-10,0.4,0.03,13.333333333333334
1985-06-11,0.4,0.03,13.333333333333334
1985-06-12,0.39,0.03,13.000000000000002
1985-06-13,0.38,0.03,12.666666666666668
1985-06-14,0.33,0.03,11.000000000000002
1985-06-17,0.32,0.03,10.666666666666668
1985-06-18,0.35,0.03,11.666666666666666
1985-06-19,0.38,0.03,12.666666666666668
1985-06-20,0.39,0.03,13.000000000000002
1985-06-21,0.38,0.03,12.666666666666668
1985-06-24,0.38,0.03,12.666666666666668
1985-06-25,0.37,0.03,12.333333333333334
1985-06-26,0.35,0.03,11.666666666666666
1985-06-27,0.35,0.03,11.666666666666666
1985-06-28,0.35,0.03,11.666666666666666
1985-07-01,0.35,0.03,11.666666666666666
1985-07-02,0.34,0.03,11.333333333333334
1985-07-03,0.35,0.03,11.666666666666666
1985-07-05,0.32,0.03,10.666666666666668
1985-07-08,0.34,0.03,11.333333333333334
1985-07-09,0.33,0.03,11.000000000000002
1985-07-10,0.33,0.03,11.000000000000002
1985-07-11,0.34,0.03,11.333333333333334
1985-07-12,0.36,0.03,12.0
1985-07-15,0.36,0.03,12.0
1985-07-16,0.35,0.03,11.666666666666666
1985-07-17,0.36,0.03,12.0
1985-07-18,0.38,0.03,12.666666666666668
1985-07-19,0.37,0.03,12.333333333333334
1985-07-22,0.38,0.03,12.666666666666668
1985-07-23,0.38,0.03,12.666666666666668
1985-07-24,0.38,0.03,12.666666666666668
1985-07-25,0.37,0.03,12.333333333333334
1985-07-26,0.38,0.03,12.666666666666668
1985-07-29,0.36,0.03,12.0
1985-07-30,0.35,0.03,11.666666666666666
1985-07-31,0.35,0.03,11.666666666666666
1985-08-01,0.36,0.03,12.0
1985-08-02,0.35,0.03,11.666666666666666
1985-08-05,0.35,0.03,11.666666666666666
1985-08-06,0.35,0.03,11.666666666666666
1985-08-07,0.35,0.03,11.666666666666666
1985-08-08,0.34,0.03,11.333333333333334
1985-08-09,0.34,0.03,11.333333333333334
1985-08-12,0.34,0.03,11.333333333333334
1985-08-13,0.32,0.03,10.666666666666668
1985-08-14,0.33,0.03,11.000000000000002
1985-08-15,0.35,0.03,11.666666666666666
1985-08-16,0.35,0.03,11.666666666666666
1985-08-19,0.34,0.03,11.333333333333334
1985-08-20,0.35,0.03,11.666666666666666
1985-08-21,0.35,0.03,11.666666666666666
1985-08-22,0.35,0.03,11.666666666666666
1985-08-23,0.35,0.03,11.666666666666666
1985-08-26,0.35,0.03,11.666666666666666
1985-08-27,0.35,0.03,11.666666666666666
1985-08-28,0.35,0.03,11.666666666666666
1985-08-29,0.36,0.03,12.0
1985-08-30,0.37,0.03,12.333333333333334
1985-09-03,0.36,0.03,12.0
1985-09-04,0.36,0.03,12.0
1985-09-05,0.37,0.03,12.333333333333334
1985-09-06,0.38,0.03,12.666666666666668
1985-09-09,0.38,0.03,12.666666666666668
1985-09-10,0.37,0.03,12.333333333333334
1985-09-11,0.37,0.03,12.333333333333334
1985-09-12,0.37,0.03,12.333333333333334
1985-09-13,0.36,0.03,12.0
1985-09-16,0.35,0.03,11.666666666666666
1985-09-17,0.35,0.03,11.666666666666666
1985-09-18,0.34,0.03,11.333333333333334
1985-09-19,0.34,0.03,11.333333333333334
1985-09-20,0.34,0.03,11.333333333333334
1985-09-23,0.33,0.03,11.000000000000002
1985-09-24,0.32,0.03,10.666666666666668
1985-09-25,0.34,0.03,11.333333333333334
1985-09-26,0.34,0.03,11.333333333333334
1985-09-30,0.34,0.03,11.333333333333334
1985-10-01,0.34,0.03,11.333333333333334
1985-10-02,0.33,0.03,11.000000000000002
1985-10-03,0.34,0.03,11.333333333333334
1985-10-04,0.33,0.03,11.000000000000002
1985-10-07,0.34,0.03,11.333333333333334
1985-10-08,0.33,0.03,11.000000000000002
1985-10-09,0.33,0.03,11.000000000000002
1985-10-10,0.33,0.03,11.000000000000002
1985-10-11,0.33,0.03,11.000000000000002
1985-10-14,0.34,0.03,11.333333333333334
1985-10-15,0.35,0.03,11.666666666666666
1985-10-16,0.36,0.03,12.0
1985-10-17,0.38,0.03,12.666666666666668
1985-10-18,0.37,0.03,12.333333333333334
1985-10-21,0.38,0.03,12.666666666666668
1985-10-22,0.38,0.03,12.666666666666668
1985-10-23,0.38,0.03,12.666666666666668
1985-10-24,0.38,0.03,12.666666666666668
1985-10-25,0.39,0.03,13.000000000000002
1985-10-28,0.41,0.03,13.666666666666666
1985-10-29,0.43,0.03,14.333333333333334
1985-10-30,0.42,0.03,14.0
1985-10-31,0.44,0.03,14.666666666666668
1985-11-01,0.44,0.03,14.666666666666668
1985-11-04,0.44,0.03,14.666666666666668
1985-11-05,0.46,0.03,15.333333333333334
1985-11-06,0.48,0.03,16.0
1985-11-07,0.48,0.03,16.0
1985-11-08,0.48,0.03,16.0
1985-11-11,0.47,0.03,15.666666666666666
1985-11-12,0.47,0.03,15.666666666666666
1985-11-13,0.48,0.03,16.0
1985-11-14,0.48,0.03,16.0
1985-11-15,0.48,0.03,16.0
1985-11-18,0.5,0.03,16.666666666666668
1985-11-19,0.54,0.03,18.000000000000004
1985-11-20,0.51,0.03,17.0
1985-11-21,0.53,0.03,17.666666666666668
1985-11-22,0.53,0.03,17.666666666666668
1985-11-25,0.54,0.03,18.000000000000004
1985-11-26,0.54,0.03,18.000000000000004
1985-11-27,0.53,0.03,17.666666666666668
1985-11-29,0.56,0.03,18.666666666666668
1985-12-02,0.56,0.03,18.666666666666668
1985-12-03,0.58,0.03,19.333333333333332
1985-12-04,0.61,0.03,20.333333333333332
1985-12-05,0.6,0.03,20.0
1985-12-06,0.59,0.03,19.666666666666668
1985-12-09,0.57,0.03,19.0
1985-12-10,0.58,0.03,19.333333333333332
1985-12-11,0.53,0.03,17.666666666666668
1985-12-12,0.56,0.03,18.666666666666668
1985-12-13,0.61,0.03,20.333333333333332
1985-12-16,0.61,0.03,20.333333333333332
1985-12-17,0.6,0.03,20.0
1985-12-18,0.61,0.03,20.333333333333332
1985-12-19,0.6,0.03,20.0
1985-12-20,0.6,0.03,20.0
1985-12-23,0.58,0.03,19.333333333333332
1985-12-24,0.58,0.03,19.333333333333332
1985-12-26,0.59,0.03,19.666666666666668
1985-12-27,0.61,0.03,20.333333333333332
1985-12-30,0.6,0.03,20.0
1985-12-31,0.62,0.03,20.666666666666668
1986-01-02,0.62,0.03,20.666666666666668
1986-01-03,0.61,0.03,20.333333333333332
1986-01-06,0.62,0.03,20.666666666666668
1986-01-07,0.62,0.03,20.666666666666668
1986-01-08,0.62,0.03,20.666666666666668
1986-01-09,0.61,0.03,20.333333333333332
1986-01-10,0.6,0.03,20.0
1986-01-13,0.6,0.03,20.0
1986-01-14,0.6,0.03,20.0
1986-01-15,0.6,0.03,20.0
1986-01-16,0.59,0.03,19.666666666666668
1986-01-17,0.6,0.03,20.0
1986-01-20,0.61,0.03,20.333333333333332
1986-01-21,0.65,0.03,21.666666666666668
1986-01-22,0.66,0.03,22.000000000000004
1986-01-23,0.64,0.03,21.333333333333336
1986-01-24,0.69,0.03,23.0
1986-01-27,0.75,0.03,25.0
1986-01-28,0.81,0.03,27.000000000000004
1986-01-29,0.84,0.03,28.0
1986-01-30,0.85,0.03,28.333333333333332
1986-01-31,0.89,0.03,29.666666666666668
1986-02-03,0.97,0.03,32.333333333333336
1986-02-04,0.95,0.03,31.666666666666668
1986-02-05,0.94,0.03,31.333333333333332
1986-02-06,0.97,0.03,32.333333333333336
1986-02-07,0.96,0.03,32.0
1986-02-10,0.93,0.03,31.000000000000004
1986-02-11,0.99,0.03,33.0
1986-02-12,0.99,0.03,33.0
1986-02-13,0.97,0.03,32.333333333333336
1986-02-14,0.93,0.03,31.000000000000004
1986-02-18,0.93,0.03,31.000000000000004
1986-02-19,0.91,0.03,30.333333333333336
1986-02-20,0.94,0.03,31.333333333333332
1986-02-21,0.98,0.03,32.666666666666664
1986-02-24,0.99,0.03,33.0
1986-02-25,0.99,0.03,33.0
1986-02-26,1.0,0.03,33.333333333333336
1986-02-27,0.99,0.03,33.0
1986-02-28,0.97,0.03,32.333333333333336
1986-03-03,0.94,0.03,31.333333333333332
1986-03-04,0.92,0.03,30.666666666666668
1986-03-05,0.91,0.03,30.333333333333336
1986-03-06,0.88,0.03,29.333333333333336
1986-03-07,0.84,0.03,28.0
1986-03-10,0.84,0.03,28.0
1986-03-11,0.77,0.03,25.666666666666668
1986-03-12,0.81,0.03,27.000000000000004
1986-03-13,0.82,0.03,27.333333333333332
1986-03-14,0.88,0.03,29.333333333333336
1986-03-17,0.87,0.03,29.0
1986-03-18,0.86,0.03,28.666666666666668
1986-03-19,0.83,0.03,27.666666666666668
