date,HAL,HAL_EPS,PE Ratio
1972-09-19,4.3,0.07,61.42857142857142
1972-09-20,4.26,0.07,60.85714285714285
1972-09-21,4.23,0.07,60.42857142857143
1972-09-22,4.32,0.07,61.714285714285715
1972-09-25,4.33,0.07,61.857142857142854
1972-09-26,4.36,0.07,62.285714285714285
1972-09-27,4.48,0.07,64.0
1972-09-28,4.63,0.07,66.14285714285714
1972-09-29,4.71,0.07,67.28571428571428
1972-10-02,4.68,0.07,66.85714285714285
1972-10-03,4.77,0.07,68.14285714285712
1972-10-04,4.78,0.07,68.28571428571428
1972-10-05,4.69,0.07,67.0
1972-10-06,4.62,0.07,66.0
1972-10-09,4.66,0.07,66.57142857142857
1972-10-10,4.77,0.07,68.14285714285712
1972-10-11,4.77,0.07,68.14285714285712
1972-10-12,4.76,0.07,67.99999999999999
1972-10-13,4.75,0.07,67.85714285714285
1972-10-16,4.71,0.07,67.28571428571428
1972-10-17,4.71,0.07,67.28571428571428
1972-10-18,4.83,0.07,69.0
1972-10-19,4.83,0.07,69.0
1972-10-20,4.87,0.07,69.57142857142857
1972-10-23,4.95,0.07,70.71428571428571
1972-10-24,4.96,0.07,70.85714285714285
1972-10-25,4.92,0.07,70.28571428571428
1972-10-26,4.84,0.07,69.14285714285714
1972-10-27,4.88,0.07,69.71428571428571
1972-10-30,4.93,0.07,70.42857142857142
1972-10-31,5.06,0.07,72.28571428571428
1972-11-01,5.16,0.07,73.71428571428571
1972-11-02,5.19,0.07,74.14285714285714
1972-11-03,5.32,0.07,76.0
1972-11-06,5.36,0.07,76.57142857142857
1972-11-08,5.38,0.07,76.85714285714285
1972-11-09,5.39,0.07,76.99999999999999
1972-11-10,5.39,0.07,76.99999999999999
1972-11-13,5.41,0.07,77.28571428571428
1972-11-14,5.31,0.07,75.85714285714285
1972-11-15,5.19,0.07,74.14285714285714
1972-11-16,5.16,0.07,73.71428571428571
1972-11-17,5.11,0.07,73.0
1972-11-20,5.1,0.07,72.85714285714285
1972-11-21,5.11,0.07,73.0
1972-11-22,5.16,0.07,73.71428571428571
1972-11-24,5.16,0.07,73.71428571428571
1972-11-27,5.13,0.07,73.28571428571428
1972-11-28,5.08,0.07,72.57142857142857
1972-11-29,5.08,0.07,72.57142857142857
1972-11-30,5.08,0.07,72.57142857142857
1972-12-01,5.19,0.07,74.14285714285714
1972-12-04,5.3,0.07,75.71428571428571
1972-12-05,5.4,0.07,77.14285714285714
1972-12-06,5.51,0.07,78.71428571428571
1972-12-07,5.51,0.07,78.71428571428571
1972-12-08,5.52,0.07,78.85714285714285
1972-12-11,5.43,0.07,77.57142857142856
1972-12-12,5.47,0.07,78.14285714285714
1972-12-13,5.44,0.07,77.71428571428571
1972-12-14,5.45,0.07,77.85714285714285
1972-12-15,5.4,0.07,77.14285714285714
1972-12-18,5.35,0.07,76.42857142857142
1972-12-19,5.38,0.07,76.85714285714285
1972-12-20,5.35,0.07,76.42857142857142
1972-12-21,5.4,0.07,77.14285714285714
1972-12-22,5.47,0.07,78.14285714285714
1972-12-26,5.46,0.07,77.99999999999999
1972-12-27,5.49,0.07,78.42857142857143
1972-12-29,5.57,0.07,79.57142857142857
1973-01-02,5.65,0.07,80.71428571428571
1973-01-03,5.7,0.07,81.42857142857142
1973-01-04,5.82,0.07,83.14285714285714
1973-01-05,6.08,0.07,86.85714285714285
1973-01-08,6.02,0.07,85.99999999999999
1973-01-09,5.96,0.07,85.14285714285714
1973-01-10,6.05,0.07,86.42857142857142
1973-01-11,6.35,0.07,90.7142857142857
1973-01-12,6.15,0.07,87.85714285714285
1973-01-15,6.32,0.07,90.28571428571428
1973-01-16,6.31,0.07,90.14285714285712
1973-01-17,6.25,0.07,89.28571428571428
1973-01-18,6.31,0.07,90.14285714285712
1973-01-19,6.32,0.07,90.28571428571428
1973-01-22,6.32,0.07,90.28571428571428
1973-01-23,6.32,0.07,90.28571428571428
1973-01-24,6.27,0.07,89.57142857142856
1973-01-26,6.19,0.07,88.42857142857143
1973-01-29,6.15,0.07,87.85714285714285
1973-01-30,5.89,0.07,84.14285714285712
1973-01-31,5.66,0.07,80.85714285714285
1973-02-01,5.73,0.07,81.85714285714286
1973-02-02,5.78,0.07,82.57142857142857
1973-02-05,5.76,0.07,82.28571428571428
1973-02-06,5.81,0.07,82.99999999999999
1973-02-07,5.84,0.07,83.42857142857142
1973-02-08,5.8,0.07,82.85714285714285
1973-02-09,5.9,0.07,84.28571428571428
1973-02-12,6.13,0.07,87.57142857142856
1973-02-13,6.14,0.07,87.71428571428571
1973-02-14,6.07,0.07,86.71428571428571
1973-02-15,5.94,0.07,84.85714285714286
1973-02-16,5.9,0.07,84.28571428571428
1973-02-20,5.91,0.07,84.42857142857142
1973-02-21,5.81,0.07,82.99999999999999
1973-02-22,5.72,0.07,81.71428571428571
1973-02-23,5.7,0.07,81.42857142857142
1973-02-26,5.44,0.07,77.71428571428571
1973-02-27,5.32,0.07,76.0
1973-02-28,5.6,0.07,79.99999999999999
1973-03-01,5.52,0.07,78.85714285714285
1973-03-02,5.62,0.07,80.28571428571428
1973-03-05,5.64,0.07,80.57142857142856
1973-03-06,5.65,0.07,80.71428571428571
1973-03-07,5.53,0.07,79.0
1973-03-08,5.67,0.07,80.99999999999999
1973-03-09,5.65,0.07,80.71428571428571
1973-03-12,5.68,0.07,81.14285714285712
1973-03-13,5.8,0.07,82.85714285714285
1973-03-14,5.75,0.07,82.14285714285714
1973-03-15,5.74,0.07,82.0
1973-03-16,5.62,0.07,80.28571428571428
1973-03-19,5.44,0.07,77.71428571428571
1973-03-20,5.42,0.07,77.42857142857142
1973-03-21,5.12,0.07,73.14285714285714
1973-03-22,5.02,0.07,71.71428571428571
1973-03-23,5.17,0.07,73.85714285714285
1973-03-26,5.38,0.07,76.85714285714285
1973-03-27,5.4,0.07,77.14285714285714
1973-03-28,5.56,0.07,79.42857142857142
1973-03-29,5.55,0.07,79.28571428571428
1973-03-30,5.45,0.07,77.85714285714285
1973-04-02,5.39,0.07,76.99999999999999
1973-04-03,5.43,0.07,77.57142857142856
1973-04-04,5.38,0.07,76.85714285714285
1973-04-05,5.24,0.07,74.85714285714285
1973-04-06,5.32,0.07,76.0
1973-04-09,5.4,0.07,77.14285714285714
1973-04-10,5.68,0.07,81.14285714285712
1973-04-11,5.7,0.07,81.42857142857142
1973-04-12,5.72,0.07,81.71428571428571
1973-04-13,5.61,0.07,80.14285714285714
1973-04-16,5.56,0.07,79.42857142857142
1973-04-17,5.44,0.07,77.71428571428571
1973-04-18,5.59,0.07,79.85714285714285
1973-04-19,5.65,0.07,80.71428571428571
1973-04-23,5.75,0.07,82.14285714285714
1973-04-24,5.58,0.07,79.71428571428571
1973-04-25,5.47,0.07,78.14285714285714
1973-04-26,5.42,0.07,77.42857142857142
1973-04-27,5.41,0.07,77.28571428571428
1973-04-30,5.27,0.07,75.28571428571428
1973-05-01,5.32,0.07,76.0
1973-05-02,5.43,0.07,77.57142857142856
1973-05-03,5.49,0.07,78.42857142857143
1973-05-04,5.57,0.07,79.57142857142857
1973-05-07,5.55,0.07,79.28571428571428
1973-05-08,5.64,0.07,80.57142857142856
1973-05-09,5.66,0.07,80.85714285714285
1973-05-10,5.6,0.07,79.99999999999999
1973-05-11,5.51,0.07,78.71428571428571
1973-05-14,5.38,0.07,76.85714285714285
1973-05-15,5.42,0.07,77.42857142857142
1973-05-16,5.53,0.07,79.0
1973-05-17,5.4,0.07,77.14285714285714
1973-05-18,5.24,0.07,74.85714285714285
1973-05-21,5.24,0.07,74.85714285714285
1973-05-22,5.23,0.07,74.71428571428571
1973-05-23,5.24,0.07,74.85714285714285
1973-05-24,5.52,0.07,78.85714285714285
1973-05-25,5.54,0.07,79.14285714285714
1973-05-29,5.65,0.07,80.71428571428571
1973-05-30,5.55,0.07,79.28571428571428
1973-05-31,5.42,0.07,77.42857142857142
1973-06-01,5.39,0.07,76.99999999999999
1973-06-04,5.32,0.07,76.0
1973-06-05,5.51,0.07,78.71428571428571
1973-06-06,5.52,0.07,78.85714285714285
1973-06-07,5.76,0.07,82.28571428571428
1973-06-08,5.97,0.07,85.28571428571428
1973-06-11,5.97,0.07,85.28571428571428
1973-06-12,6.17,0.07,88.14285714285714
1973-06-13,6.24,0.07,89.14285714285714
1973-06-14,6.23,0.07,89.0
1973-06-15,6.08,0.07,86.85714285714285
1973-06-18,5.75,0.07,82.14285714285714
1973-06-19,5.75,0.07,82.14285714285714
1973-06-20,5.84,0.07,83.42857142857142
1973-06-21,5.84,0.07,83.42857142857142
1973-06-22,5.93,0.07,84.71428571428571
1973-06-25,5.84,0.07,83.42857142857142
1973-06-26,5.89,0.07,84.14285714285712
1973-06-27,5.97,0.07,85.28571428571428
1973-06-28,6.09,0.07,86.99999999999999
1973-06-29,6.01,0.07,85.85714285714285
1973-07-02,5.9,0.07,84.28571428571428
1973-07-03,5.84,0.07,83.42857142857142
1973-07-05,5.81,0.07,82.99999999999999
1973-07-06,5.79,0.07,82.71428571428571
1973-07-09,5.9,0.07,84.28571428571428
1973-07-10,5.94,0.07,84.85714285714286
1973-07-11,6.19,0.07,88.42857142857143
1973-07-12,6.19,0.07,88.42857142857143
1973-07-13,6.11,0.07,87.28571428571428
1973-07-16,6.11,0.07,87.28571428571428
1973-07-17,6.06,0.07,86.57142857142856
1973-07-18,6.18,0.07,88.28571428571428
1973-07-19,6.23,0.07,89.0
1973-07-20,6.25,0.07,89.28571428571428
1973-07-23,6.33,0.07,90.42857142857142
1973-07-24,6.35,0.07,90.7142857142857
1973-07-25,6.53,0.07,93.28571428571428
1973-07-26,6.43,0.07,91.85714285714285
1973-07-27,6.46,0.07,92.28571428571428
1973-07-30,6.55,0.07,93.57142857142856
1973-07-31,6.44,0.07,92.0
1973-08-01,6.46,0.07,92.28571428571428
1973-08-02,6.55,0.07,93.57142857142856
1973-08-03,6.52,0.07,93.14285714285712
1973-08-06,6.63,0.07,94.71428571428571
1973-08-07,6.59,0.07,94.14285714285714
1973-08-08,6.58,0.07,93.99999999999999
1973-08-09,6.54,0.07,93.42857142857142
1973-08-10,6.43,0.07,91.85714285714285
1973-08-13,6.35,0.07,90.7142857142857
1973-08-14,6.29,0.07,89.85714285714285
1973-08-15,6.28,0.07,89.71428571428571
1973-08-16,6.25,0.07,89.28571428571428
1973-08-17,6.27,0.07,89.57142857142856
1973-08-20,6.23,0.07,89.0
1973-08-21,6.22,0.07,88.85714285714285
1973-08-22,6.11,0.07,87.28571428571428
1973-08-23,6.18,0.07,88.28571428571428
1973-08-24,6.25,0.07,89.28571428571428
1973-08-27,6.28,0.07,89.71428571428571
1973-08-28,6.34,0.07,90.57142857142856
1973-08-29,6.39,0.07,91.28571428571428
1973-08-30,6.4,0.07,91.42857142857143
1973-08-31,6.46,0.07,92.28571428571428
1973-09-04,6.53,0.07,93.28571428571428
1973-09-05,6.65,0.07,95.0
1973-09-06,6.82,0.07,97.42857142857142
1973-09-07,6.78,0.07,96.85714285714285
1973-09-10,6.64,0.07,94.85714285714285
1973-09-11,6.55,0.07,93.57142857142856
1973-09-12,6.65,0.07,95.0
1973-09-13,6.67,0.07,95.28571428571428
1973-09-14,6.77,0.07,96.7142857142857
1973-09-17,6.79,0.07,96.99999999999999
1973-09-18,6.69,0.07,95.57142857142857
1973-09-19,6.84,0.07,97.71428571428571
1973-09-20,6.84,0.07,97.71428571428571
1973-09-21,6.71,0.07,95.85714285714285
1973-09-24,6.7,0.07,95.71428571428571
1973-09-25,6.63,0.07,94.71428571428571
1973-09-26,6.61,0.07,94.42857142857143
1973-09-27,6.61,0.07,94.42857142857143
1973-09-28,6.55,0.07,93.57142857142856
1973-10-01,6.61,0.07,94.42857142857143
1973-10-02,6.59,0.07,94.14285714285714
1973-10-03,6.51,0.07,92.99999999999999
1973-10-04,6.4,0.07,91.42857142857143
1973-10-05,6.49,0.07,92.71428571428571
1973-10-08,6.4,0.07,91.42857142857143
1973-10-09,6.32,0.07,90.28571428571428
1973-10-10,6.21,0.07,88.71428571428571
1973-10-11,6.39,0.07,91.28571428571428
1973-10-12,6.58,0.07,93.99999999999999
1973-10-15,6.62,0.07,94.57142857142857
1973-10-16,6.66,0.07,95.14285714285714
1973-10-17,6.78,0.07,96.85714285714285
1973-10-18,6.87,0.07,98.14285714285714
1973-10-19,6.87,0.07,98.14285714285714
1973-10-22,6.8,0.07,97.14285714285712
1973-10-23,6.84,0.07,97.71428571428571
1973-10-24,6.78,0.07,96.85714285714285
1973-10-25,6.87,0.07,98.14285714285714
1973-10-26,7.16,0.07,102.28571428571428
1973-10-29,7.19,0.07,102.71428571428571
1973-10-30,7.27,0.07,103.85714285714285
1973-10-31,7.15,0.07,102.14285714285714
1973-11-01,7.15,0.07,102.14285714285714
1973-11-02,7.15,0.07,102.14285714285714
1973-11-05,7.16,0.07,102.28571428571428
1973-11-06,7.2,0.07,102.85714285714285
1973-11-07,7.07,0.07,101.0
1973-11-08,7.14,0.07,101.99999999999999
1973-11-09,7.05,0.07,100.71428571428571
1973-11-12,7.09,0.07,101.28571428571428
1973-11-13,7.43,0.07,106.14285714285712
1973-11-14,7.39,0.07,105.57142857142856
1973-11-15,7.39,0.07,105.57142857142856
1973-11-16,7.4,0.07,105.71428571428571
1973-11-19,7.31,0.07,104.42857142857142
1973-11-20,6.98,0.07,99.71428571428571
1973-11-21,7.15,0.07,102.14285714285714
1973-11-23,7.13,0.07,101.85714285714285
1973-11-26,6.99,0.07,99.85714285714285
1973-11-27,6.73,0.07,96.14285714285714
1973-11-28,6.9,0.07,98.57142857142857
1973-11-29,6.95,0.07,99.28571428571428
1973-11-30,6.98,0.07,99.71428571428571
1973-12-03,6.73,0.07,96.14285714285714
1973-12-04,6.73,0.07,96.14285714285714
1973-12-05,6.72,0.07,95.99999999999999
1973-12-06,6.73,0.07,96.14285714285714
1973-12-07,6.95,0.07,99.28571428571428
1973-12-10,7.01,0.07,100.14285714285712
1973-12-11,7.01,0.07,100.14285714285712
1973-12-12,6.96,0.07,99.42857142857142
1973-12-13,6.78,0.07,96.85714285714285
1973-12-14,6.82,0.07,97.42857142857142
1973-12-17,6.89,0.07,98.42857142857142
1973-12-18,7.07,0.07,101.0
1973-12-19,7.18,0.07,102.57142857142856
1973-12-20,7.38,0.07,105.42857142857142
1973-12-21,7.34,0.07,104.85714285714285
1973-12-24,7.33,0.07,104.71428571428571
1973-12-26,7.46,0.07,106.57142857142856
1973-12-27,7.53,0.07,107.57142857142857
1973-12-28,7.62,0.07,108.85714285714285
1973-12-31,7.67,0.07,109.57142857142856
1974-01-02,7.65,0.07,109.28571428571428
1974-01-03,7.59,0.07,108.42857142857142
1974-01-04,7.34,0.07,104.85714285714285
1974-01-07,7.28,0.07,104.0
1974-01-08,7.07,0.07,101.0
1974-01-09,6.83,0.07,97.57142857142857
1974-01-10,6.83,0.07,97.57142857142857
1974-01-11,6.95,0.07,99.28571428571428
1974-01-14,6.88,0.07,98.28571428571428
1974-01-15,6.78,0.07,96.85714285714285
1974-01-16,6.84,0.07,97.71428571428571
1974-01-17,6.84,0.07,97.71428571428571
1974-01-18,6.47,0.07,92.42857142857142
1974-01-21,6.28,0.07,89.71428571428571
1974-01-22,6.35,0.07,90.7142857142857
1974-01-23,6.38,0.07,91.14285714285714
1974-01-24,6.47,0.07,92.42857142857142
1974-01-25,6.57,0.07,93.85714285714285
1974-01-28,6.53,0.07,93.28571428571428
1974-01-29,6.39,0.07,91.28571428571428
1974-01-30,6.55,0.07,93.57142857142856
1974-01-31,6.61,0.07,94.42857142857143
1974-02-01,6.53,0.07,93.28571428571428
1974-02-04,6.33,0.07,90.42857142857142
1974-02-05,6.34,0.07,90.57142857142856
1974-02-06,6.31,0.07,90.14285714285712
1974-02-07,6.31,0.07,90.14285714285712
1974-02-08,6.09,0.07,86.99999999999999
1974-02-11,5.9,0.07,84.28571428571428
1974-02-12,5.81,0.07,82.99999999999999
1974-02-13,5.96,0.07,85.14285714285714
1974-02-14,6.02,0.07,85.99999999999999
1974-02-15,6.09,0.07,86.99999999999999
1974-02-19,6.2,0.07,88.57142857142857
1974-02-20,6.31,0.07,90.14285714285712
1974-02-21,6.49,0.07,92.71428571428571
1974-02-22,6.63,0.07,94.71428571428571
1974-02-25,6.58,0.07,93.99999999999999
1974-02-26,6.72,0.07,95.99999999999999
1974-02-27,6.73,0.07,96.14285714285714
1974-02-28,6.72,0.07,95.99999999999999
1974-03-01,6.49,0.07,92.71428571428571
1974-03-04,6.54,0.07,93.42857142857142
1974-03-05,6.68,0.07,95.42857142857142
1974-03-06,6.84,0.07,97.71428571428571
1974-03-07,6.73,0.07,96.14285714285714
1974-03-08,6.7,0.07,95.71428571428571
1974-03-11,6.66,0.07,95.14285714285714
1974-03-12,6.7,0.07,95.71428571428571
1974-03-13,6.67,0.07,95.28571428571428
1974-03-14,6.37,0.07,90.99999999999999
1974-03-15,6.29,0.07,89.85714285714285
1974-03-18,6.17,0.07,88.14285714285714
1974-03-19,6.17,0.07,88.14285714285714
1974-03-20,6.2,0.07,88.57142857142857
1974-03-21,6.15,0.07,87.85714285714285
1974-03-22,6.11,0.07,87.28571428571428
1974-03-25,6.13,0.07,87.57142857142856
1974-03-26,6.2,0.07,88.57142857142857
1974-03-27,6.14,0.07,87.71428571428571
1974-03-28,6.1,0.07,87.14285714285712
1974-03-29,6.08,0.07,86.85714285714285
1974-04-01,6.05,0.07,86.42857142857142
1974-04-02,5.98,0.07,85.42857142857143
1974-04-03,6.0,0.07,85.71428571428571
1974-04-04,5.93,0.07,84.71428571428571
1974-04-05,5.72,0.07,81.71428571428571
1974-04-08,5.69,0.07,81.28571428571428
1974-04-09,5.7,0.07,81.42857142857142
1974-04-10,5.66,0.07,80.85714285714285
1974-04-11,5.49,0.07,78.42857142857143
1974-04-15,5.43,0.07,77.57142857142856
1974-04-16,5.52,0.07,78.85714285714285
1974-04-17,5.79,0.07,82.71428571428571
1974-04-18,5.73,0.07,81.85714285714286
1974-04-19,5.72,0.07,81.71428571428571
1974-04-22,5.64,0.07,80.57142857142856
1974-04-23,5.54,0.07,79.14285714285714
1974-04-24,5.45,0.07,77.85714285714285
1974-04-25,5.48,0.07,78.28571428571428
1974-04-26,5.65,0.07,80.71428571428571
1974-04-29,5.66,0.07,80.85714285714285
1974-04-30,5.84,0.07,83.42857142857142
1974-05-01,6.11,0.07,87.28571428571428
1974-05-02,6.12,0.07,87.42857142857142
1974-05-03,6.1,0.07,87.14285714285712
1974-05-06,6.17,0.07,88.14285714285714
1974-05-07,6.24,0.07,89.14285714285714
1974-05-08,6.24,0.07,89.14285714285714
1974-05-09,6.18,0.07,88.28571428571428
1974-05-10,6.14,0.07,87.71428571428571
1974-05-13,6.07,0.07,86.71428571428571
1974-05-14,6.05,0.07,86.42857142857142
1974-05-15,6.11,0.07,87.28571428571428
1974-05-16,6.08,0.07,86.85714285714285
1974-05-17,5.97,0.07,85.28571428571428
1974-05-20,5.93,0.07,84.71428571428571
1974-05-21,5.93,0.07,84.71428571428571
1974-05-22,5.87,0.07,83.85714285714285
1974-05-23,5.65,0.07,80.71428571428571
1974-05-24,5.55,0.07,79.28571428571428
1974-05-28,5.46,0.07,77.99999999999999
1974-05-29,5.43,0.07,77.57142857142856
1974-05-30,5.36,0.07,76.57142857142857
1974-05-31,5.36,0.07,76.57142857142857
1974-06-03,5.6,0.07,79.99999999999999
1974-06-04,5.78,0.07,82.57142857142857
1974-06-05,5.79,0.07,82.71428571428571
1974-06-06,5.91,0.07,84.42857142857142
1974-06-07,5.99,0.07,85.57142857142857
1974-06-10,5.96,0.07,85.14285714285714
1974-06-11,5.9,0.07,84.28571428571428
1974-06-12,6.05,0.07,86.42857142857142
1974-06-13,6.09,0.07,86.99999999999999
1974-06-14,6.05,0.07,86.42857142857142
1974-06-17,5.92,0.07,84.57142857142857
1974-06-18,5.96,0.07,85.14285714285714
1974-06-19,5.85,0.07,83.57142857142856
1974-06-20,5.76,0.07,82.28571428571428
1974-06-21,5.79,0.07,82.71428571428571
1974-06-24,5.81,0.07,82.99999999999999
1974-06-25,5.88,0.07,83.99999999999999
1974-06-26,5.73,0.07,81.85714285714286
1974-06-27,5.64,0.07,80.57142857142856
1974-06-28,5.63,0.07,80.42857142857142
1974-07-01,5.68,0.07,81.14285714285712
1974-07-02,5.58,0.07,79.71428571428571
1974-07-03,5.56,0.07,79.42857142857142
1974-07-05,5.56,0.07,79.42857142857142
1974-07-08,5.31,0.07,75.85714285714285
1974-07-09,5.48,0.07,78.28571428571428
1974-07-10,5.43,0.07,77.57142857142856
1974-07-11,5.24,0.07,74.85714285714285
1974-07-12,5.49,0.07,78.42857142857143
1974-07-15,5.51,0.07,78.71428571428571
1974-07-16,5.38,0.07,76.85714285714285
1974-07-17,5.37,0.07,76.71428571428571
1974-07-18,5.4,0.07,77.14285714285714
1974-07-19,5.37,0.07,76.71428571428571
1974-07-22,5.4,0.07,77.14285714285714
1974-07-23,5.39,0.07,76.99999999999999
1974-07-24,5.49,0.07,78.42857142857143
1974-07-25,5.39,0.07,76.99999999999999
1974-07-26,5.33,0.07,76.14285714285714
1974-07-29,5.25,0.07,74.99999999999999
1974-07-30,5.28,0.07,75.42857142857143
1974-07-31,5.27,0.07,75.28571428571428
1974-08-01,5.17,0.07,73.85714285714285
1974-08-02,5.21,0.07,74.42857142857142
1974-08-05,5.25,0.07,74.99999999999999
1974-08-06,5.35,0.07,76.42857142857142
1974-08-07,5.42,0.07,77.42857142857142
1974-08-08,5.33,0.07,76.14285714285714
1974-08-09,5.26,0.07,75.14285714285714
1974-08-12,5.28,0.07,75.42857142857143
1974-08-13,5.23,0.07,74.71428571428571
1974-08-14,5.16,0.07,73.71428571428571
1974-08-15,5.16,0.07,73.71428571428571
1974-08-16,4.97,0.07,70.99999999999999
1974-08-19,4.88,0.07,69.71428571428571
1974-08-20,4.79,0.07,68.42857142857142
1974-08-21,4.4,0.07,62.857142857142854
1974-08-22,4.4,0.07,62.857142857142854
1974-08-23,4.34,0.07,61.99999999999999
1974-08-26,4.47,0.07,63.85714285714285
1974-08-27,4.52,0.07,64.57142857142856
1974-08-28,4.56,0.07,65.14285714285712
1974-08-29,4.64,0.07,66.28571428571428
1974-08-30,4.75,0.07,67.85714285714285
1974-09-03,4.64,0.07,66.28571428571428
1974-09-04,4.57,0.07,65.28571428571428
1974-09-05,4.73,0.07,67.57142857142857
1974-09-06,4.73,0.07,67.57142857142857
1974-09-09,4.56,0.07,65.14285714285712
1974-09-10,4.49,0.07,64.14285714285714
1974-09-11,4.5,0.07,64.28571428571428
1974-09-12,4.41,0.07,62.99999999999999
1974-09-13,4.35,0.07,62.14285714285713
1974-09-16,4.4,0.07,62.857142857142854
1974-09-17,4.49,0.07,64.14285714285714
1974-09-18,4.6,0.07,65.71428571428571
1974-09-19,4.83,0.07,69.0
1974-09-20,4.9,0.07,70.0
1974-09-23,4.86,0.07,69.42857142857143
1974-09-24,4.7,0.07,67.14285714285714
1974-09-25,4.59,0.07,65.57142857142857
1974-09-26,4.52,0.07,64.57142857142856
1974-09-27,4.44,0.07,63.42857142857143
1974-09-30,4.29,0.07,61.28571428571428
1974-10-01,4.29,0.07,61.28571428571428
1974-10-02,4.26,0.07,60.85714285714285
1974-10-03,4.28,0.07,61.14285714285714
1974-10-04,4.28,0.07,61.14285714285714
1974-10-07,4.31,0.07,61.57142857142856
1974-10-08,4.26,0.07,60.85714285714285
1974-10-09,4.41,0.07,62.99999999999999
1974-10-10,4.62,0.07,66.0
1974-10-11,4.74,0.07,67.71428571428571
1974-10-14,4.94,0.07,70.57142857142857
1974-10-15,4.97,0.07,70.99999999999999
1974-10-16,5.17,0.07,73.85714285714285
1974-10-17,5.4,0.07,77.14285714285714
1974-10-18,5.56,0.07,79.42857142857142
1974-10-21,5.71,0.07,81.57142857142857
1974-10-22,5.56,0.07,79.42857142857142
1974-10-23,5.49,0.07,78.42857142857143
1974-10-24,5.54,0.07,79.14285714285714
1974-10-25,5.61,0.07,80.14285714285714
1974-10-28,5.58,0.07,79.71428571428571
1974-10-29,5.76,0.07,82.28571428571428
1974-10-30,5.9,0.07,84.28571428571428
1974-10-31,5.89,0.07,84.14285714285712
1974-11-01,5.76,0.07,82.28571428571428
1974-11-04,5.76,0.07,82.28571428571428
