date,CDW,CDW_EPS,PE Ratio
2013-10-02,22.78,0.52,43.80769230769231
2013-10-03,23.32,0.52,44.84615384615385
2013-10-04,23.35,0.52,44.90384615384615
2013-10-07,23.05,0.52,44.32692307692308
2013-10-08,23.12,0.52,44.46153846153846
2013-10-09,22.68,0.52,43.61538461538461
2013-10-10,23.05,0.52,44.32692307692308
2013-10-11,22.99,0.52,44.21153846153846
2013-10-14,22.78,0.52,43.80769230769231
2013-10-15,22.65,0.52,43.55769230769231
2013-10-16,22.67,0.52,43.59615384615385
2013-10-17,22.78,0.52,43.80769230769231
2013-10-18,22.99,0.52,44.21153846153846
2013-10-21,22.56,0.52,43.38461538461538
2013-10-22,22.8,0.52,43.84615384615385
2013-10-23,22.72,0.52,43.692307692307686
2013-10-24,22.01,0.52,42.32692307692308
2013-10-25,22.15,0.52,42.59615384615384
2013-10-28,22.05,0.52,42.40384615384615
2013-10-29,21.95,0.52,42.21153846153846
2013-10-30,22.1,0.52,42.5
2013-10-31,21.99,0.52,42.28846153846153
2013-11-01,22.05,0.52,42.40384615384615
2013-11-04,22.94,0.52,44.11538461538461
2013-11-05,23.0,0.52,44.230769230769226
2013-11-06,22.99,0.52,44.21153846153846
2013-11-07,22.98,-0.04,-574.5
2013-11-08,22.95,-0.04,-573.75
2013-11-11,21.72,-0.04,-543.0
2013-11-12,21.09,-0.04,-527.25
2013-11-13,20.79,-0.04,-519.75
2013-11-14,20.66,-0.04,-516.5
2013-11-15,21.58,-0.04,-539.5
2013-11-18,21.32,-0.04,-533.0
2013-11-19,21.26,-0.04,-531.5
2013-11-20,21.73,-0.04,-543.25
2013-11-21,21.99,-0.04,-549.75
2013-11-22,22.17,-0.04,-554.25
2013-11-25,22.3,-0.04,-557.5
2013-11-26,22.21,-0.04,-555.25
2013-11-27,22.2,-0.04,-555.0
2013-11-29,22.3,-0.04,-557.5
2013-12-02,22.46,-0.04,-561.5
2013-12-03,22.46,-0.04,-561.5
2013-12-04,22.9,-0.04,-572.5
2013-12-05,22.51,-0.04,-562.75
2013-12-06,22.59,-0.04,-564.75
2013-12-09,22.62,-0.04,-565.5
2013-12-10,22.49,-0.04,-562.25
2013-12-11,22.35,-0.04,-558.75
2013-12-12,22.55,-0.04,-563.75
2013-12-13,22.25,-0.04,-556.25
2013-12-16,22.45,-0.04,-561.25
2013-12-17,22.15,-0.04,-553.75
2013-12-18,22.39,-0.04,-559.75
2013-12-19,22.06,-0.04,-551.5
2013-12-20,22.37,-0.04,-559.25
2013-12-23,22.29,-0.04,-557.25
2013-12-24,22.62,-0.04,-565.5
2013-12-26,22.9,-0.04,-572.5
2013-12-27,23.0,-0.04,-575.0
2013-12-30,23.22,-0.04,-580.5
2013-12-31,23.36,-0.04,-584.0
2014-01-02,23.38,-0.04,-584.5
2014-01-03,23.37,-0.04,-584.25
2014-01-06,23.75,-0.04,-593.75
2014-01-07,23.98,-0.04,-599.5
2014-01-08,23.98,-0.04,-599.5
2014-01-09,24.5,-0.04,-612.5
2014-01-10,24.88,-0.04,-622.0
2014-01-13,24.69,-0.04,-617.25
2014-01-14,24.48,-0.04,-612.0
2014-01-15,24.46,-0.04,-611.5
2014-01-16,24.47,-0.04,-611.75
2014-01-17,24.44,-0.04,-611.0
2014-01-21,24.8,-0.04,-620.0
2014-01-22,24.5,-0.04,-612.5
2014-01-23,24.35,-0.04,-608.75
2014-01-24,23.62,-0.04,-590.5
2014-01-27,23.3,-0.04,-582.5
2014-01-28,23.7,-0.04,-592.5
2014-01-29,22.98,-0.04,-574.5
2014-01-30,23.57,-0.04,-589.25
2014-01-31,23.67,-0.04,-591.75
2014-02-03,23.08,-0.04,-577.0
2014-02-04,23.37,-0.04,-584.25
2014-02-05,23.3,-0.04,-582.5
2014-02-06,23.4,-0.04,-585.0
2014-02-07,23.55,-0.04,-588.75
2014-02-10,23.14,-0.04,-578.5
2014-02-11,23.08,-0.04,-577.0
2014-02-12,23.67,-0.04,-591.75
2014-02-13,24.84,-0.04,-621.0
2014-02-14,24.31,-0.04,-607.75
2014-02-18,24.66,-0.04,-616.5
2014-02-19,24.7,-0.04,-617.5
2014-02-20,24.76,-0.04,-619.0
2014-02-21,24.65,-0.04,-616.25
2014-02-24,24.64,-0.04,-616.0
2014-02-25,24.29,-0.04,-607.25
2014-02-26,24.73,-0.04,-618.25
2014-02-27,25.54,-0.04,-638.5
2014-02-28,26.17,-0.04,-654.25
2014-03-03,25.93,-0.04,-648.25
2014-03-04,26.14,-0.04,-653.5
2014-03-05,26.7,0.37,72.16216216216216
2014-03-06,26.8,0.37,72.43243243243244
2014-03-07,25.75,0.37,69.5945945945946
2014-03-10,25.68,0.37,69.4054054054054
2014-03-11,25.59,0.37,69.16216216216216
2014-03-12,25.39,0.37,68.62162162162163
2014-03-13,24.85,0.37,67.16216216216216
2014-03-14,24.79,0.37,67.0
2014-03-17,25.47,0.37,68.83783783783784
2014-03-18,25.44,0.37,68.75675675675676
2014-03-19,25.5,0.37,68.91891891891892
2014-03-20,25.39,0.37,68.62162162162163
2014-03-21,25.32,0.37,68.43243243243244
2014-03-24,25.29,0.37,68.35135135135135
2014-03-25,26.25,0.37,70.94594594594595
2014-03-26,26.32,0.37,71.13513513513513
2014-03-27,26.36,0.37,71.24324324324324
2014-03-28,26.71,0.37,72.1891891891892
2014-03-31,27.44,0.37,74.16216216216216
2014-04-01,28.43,0.37,76.83783783783784
2014-04-02,28.6,0.37,77.2972972972973
2014-04-03,28.06,0.37,75.83783783783784
2014-04-04,27.97,0.37,75.5945945945946
2014-04-07,27.56,0.37,74.48648648648648
2014-04-08,27.37,0.37,73.97297297297298
2014-04-09,28.26,0.37,76.37837837837839
2014-04-10,27.93,0.37,75.48648648648648
2014-04-11,27.39,0.37,74.02702702702703
2014-04-14,27.55,0.37,74.45945945945947
2014-04-15,27.82,0.37,75.1891891891892
2014-04-16,28.35,0.37,76.62162162162163
2014-04-17,28.44,0.37,76.86486486486487
2014-04-21,28.41,0.37,76.78378378378379
2014-04-22,28.66,0.37,77.45945945945947
2014-04-23,28.56,0.37,77.1891891891892
2014-04-24,28.4,0.37,76.75675675675676
2014-04-25,27.84,0.37,75.24324324324324
2014-04-28,27.96,0.37,75.56756756756756
2014-04-29,27.89,0.37,75.37837837837839
2014-04-30,28.19,0.37,76.1891891891892
2014-05-01,28.21,0.37,76.24324324324324
2014-05-02,28.34,0.37,76.5945945945946
2014-05-05,28.54,0.37,77.13513513513513
2014-05-06,28.14,0.37,76.05405405405406
2014-05-07,27.75,0.37,75.0
2014-05-08,28.68,0.37,77.51351351351352
2014-05-09,29.3,0.37,79.1891891891892
2014-05-12,30.02,0.3,100.06666666666666
2014-05-13,29.89,0.3,99.63333333333334
2014-05-14,29.65,0.3,98.83333333333333
2014-05-15,29.71,0.3,99.03333333333335
2014-05-16,29.84,0.3,99.46666666666667
2014-05-19,29.42,0.3,98.06666666666668
2014-05-20,29.24,0.3,97.46666666666667
2014-05-21,29.64,0.3,98.80000000000001
2014-05-22,28.11,0.3,93.7
2014-05-23,28.45,0.3,94.83333333333333
2014-05-27,28.82,0.3,96.06666666666668
2014-05-28,28.99,0.3,96.63333333333333
2014-05-29,29.12,0.3,97.06666666666668
2014-05-30,29.41,0.3,98.03333333333333
2014-06-02,29.49,0.3,98.3
2014-06-03,29.57,0.3,98.56666666666668
2014-06-04,29.77,0.3,99.23333333333333
2014-06-05,29.98,0.3,99.93333333333334
2014-06-06,30.07,0.3,100.23333333333333
2014-06-09,30.28,0.3,100.93333333333334
2014-06-10,30.46,0.3,101.53333333333335
2014-06-11,30.46,0.3,101.53333333333335
2014-06-12,30.3,0.3,101.0
2014-06-13,30.5,0.3,101.66666666666667
2014-06-16,30.72,0.3,102.4
2014-06-17,31.33,0.3,104.43333333333334
2014-06-18,31.32,0.3,104.4
2014-06-19,31.75,0.3,105.83333333333334
2014-06-20,32.1,0.3,107.00000000000001
2014-06-23,31.98,0.3,106.60000000000001
2014-06-24,31.76,0.3,105.86666666666667
2014-06-25,32.22,0.3,107.4
2014-06-26,32.05,0.3,106.83333333333333
2014-06-27,31.68,0.3,105.60000000000001
2014-06-30,31.88,0.3,106.26666666666667
2014-07-01,32.05,0.3,106.83333333333333
2014-07-02,32.35,0.3,107.83333333333334
2014-07-03,32.5,0.3,108.33333333333334
2014-07-07,31.56,0.3,105.2
2014-07-08,31.7,0.3,105.66666666666667
2014-07-09,32.01,0.3,106.7
2014-07-10,31.89,0.3,106.30000000000001
2014-07-11,31.48,0.3,104.93333333333334
2014-07-14,31.5,0.3,105.0
2014-07-15,31.17,0.3,103.9
2014-07-16,31.35,0.3,104.50000000000001
2014-07-17,31.21,0.3,104.03333333333335
2014-07-18,31.28,0.3,104.26666666666668
2014-07-21,31.11,0.3,103.7
2014-07-22,31.17,0.3,103.9
2014-07-23,31.18,0.3,103.93333333333334
2014-07-24,31.34,0.3,104.46666666666667
2014-07-25,31.01,0.3,103.36666666666667
2014-07-28,31.0,0.3,103.33333333333334
2014-07-29,31.12,0.3,103.73333333333333
2014-07-30,31.28,0.3,104.26666666666668
2014-07-31,30.89,0.3,102.96666666666667
2014-08-01,30.98,0.3,103.26666666666667
2014-08-04,30.74,0.3,102.46666666666667
2014-08-05,31.02,0.3,103.4
2014-08-06,31.11,0.3,103.7
2014-08-07,30.64,0.3,102.13333333333334
2014-08-08,30.85,0.3,102.83333333333334
2014-08-11,31.04,0.3,103.46666666666667
2014-08-12,31.27,0.3,104.23333333333333
2014-08-13,31.64,0.51,62.03921568627451
2014-08-14,31.94,0.51,62.62745098039216
2014-08-15,32.07,0.51,62.88235294117647
2014-08-18,32.69,0.51,64.09803921568627
2014-08-19,33.0,0.51,64.70588235294117
2014-08-20,32.9,0.51,64.50980392156862
2014-08-21,33.16,0.51,65.01960784313725
2014-08-22,33.12,0.51,64.94117647058823
2014-08-25,33.24,0.51,65.17647058823529
2014-08-26,33.48,0.51,65.6470588235294
2014-08-27,33.37,0.51,65.4313725490196
2014-08-28,32.95,0.51,64.6078431372549
2014-08-29,33.04,0.51,64.7843137254902
2014-09-02,33.14,0.51,64.98039215686275
2014-09-03,31.69,0.51,62.13725490196079
2014-09-04,31.37,0.51,61.509803921568626
2014-09-05,31.66,0.51,62.07843137254902
2014-09-08,31.64,0.51,62.03921568627451
2014-09-09,31.42,0.51,61.6078431372549
2014-09-10,31.36,0.51,61.49019607843137
2014-09-11,31.23,0.51,61.23529411764706
2014-09-12,31.38,0.51,61.52941176470588
2014-09-15,30.82,0.51,60.431372549019606
2014-09-16,31.0,0.51,60.78431372549019
2014-09-17,31.33,0.51,61.431372549019606
2014-09-18,31.78,0.51,62.31372549019608
2014-09-19,31.81,0.51,62.37254901960784
2014-09-22,31.3,0.51,61.372549019607845
2014-09-23,30.49,0.51,59.78431372549019
2014-09-24,30.97,0.51,60.725490196078425
2014-09-25,30.34,0.51,59.490196078431374
2014-09-26,30.57,0.51,59.94117647058823
2014-09-29,30.65,0.51,60.09803921568627
2014-09-30,31.05,0.51,60.88235294117647
2014-10-01,30.36,0.51,59.52941176470588
2014-10-02,30.1,0.51,59.01960784313726
2014-10-03,30.72,0.51,60.23529411764706
2014-10-06,30.57,0.51,59.94117647058823
2014-10-07,30.14,0.51,59.09803921568628
2014-10-08,30.16,0.51,59.13725490196078
2014-10-09,29.8,0.51,58.431372549019606
2014-10-10,29.01,0.51,56.88235294117647
2014-10-13,28.36,0.51,55.6078431372549
2014-10-14,28.42,0.51,55.72549019607843
2014-10-15,28.43,0.51,55.745098039215684
2014-10-16,28.25,0.51,55.3921568627451
2014-10-17,29.05,0.51,56.96078431372549
2014-10-20,28.95,0.51,56.76470588235294
2014-10-21,29.79,0.51,58.41176470588235
2014-10-22,29.52,0.51,57.88235294117647
2014-10-23,29.88,0.51,58.588235294117645
2014-10-24,29.96,0.51,58.745098039215684
2014-10-27,29.87,0.51,58.568627450980394
2014-10-28,30.34,0.51,59.490196078431374
2014-10-29,30.0,0.51,58.8235294117647
2014-10-30,30.13,0.51,59.07843137254902
2014-10-31,30.84,0.51,60.470588235294116
2014-11-03,31.06,0.51,60.90196078431372
2014-11-04,31.04,0.51,60.86274509803921
2014-11-05,31.33,0.51,61.431372549019606
2014-11-06,32.48,0.51,63.686274509803916
2014-11-07,32.59,0.51,63.90196078431373
2014-11-10,32.75,0.51,64.2156862745098
2014-11-11,32.59,0.51,63.90196078431373
2014-11-12,32.47,0.32,101.46875
2014-11-13,32.57,0.32,101.78125
2014-11-14,32.95,0.32,102.96875
2014-11-17,32.87,0.32,102.71874999999999
2014-11-18,33.24,0.32,103.875
2014-11-19,32.9,0.32,102.8125
2014-11-20,32.91,0.32,102.84374999999999
2014-11-21,33.51,0.32,104.71874999999999
2014-11-24,34.91,0.32,109.09374999999999
2014-11-25,34.92,0.32,109.125
2014-11-26,35.08,0.32,109.62499999999999
2014-11-28,35.08,0.32,109.62499999999999
2014-12-01,34.43,0.32,107.59375
2014-12-02,34.39,0.32,107.46875
2014-12-03,33.58,0.32,104.93749999999999
2014-12-04,34.14,0.32,106.6875
2014-12-05,34.36,0.32,107.375
2014-12-08,33.95,0.32,106.09375
2014-12-09,34.15,0.32,106.71875
2014-12-10,34.0,0.32,106.25
2014-12-11,34.11,0.32,106.59375
2014-12-12,34.33,0.32,107.28124999999999
2014-12-15,33.21,0.32,103.78125
2014-12-16,33.26,0.32,103.93749999999999
2014-12-17,33.88,0.32,105.875
2014-12-18,34.66,0.32,108.31249999999999
2014-12-19,34.86,0.32,108.9375
2014-12-22,35.08,0.32,109.62499999999999
2014-12-23,35.61,0.32,111.28125
2014-12-24,35.75,0.32,111.71875
2014-12-26,35.92,0.32,112.25
2014-12-29,35.73,0.32,111.65624999999999
2014-12-30,35.34,0.32,110.43750000000001
2014-12-31,35.17,0.32,109.90625
2015-01-02,34.86,0.32,108.9375
2015-01-05,34.49,0.32,107.78125
2015-01-06,33.99,0.32,106.21875
2015-01-07,34.7,0.32,108.4375
2015-01-08,35.57,0.32,111.15625
2015-01-09,35.71,0.32,111.59375
2015-01-12,35.71,0.32,111.59375
2015-01-13,36.28,0.32,113.375
2015-01-14,35.51,0.32,110.96874999999999
2015-01-15,35.38,0.32,110.5625
2015-01-16,35.77,0.32,111.78125000000001
2015-01-20,35.51,0.32,110.96874999999999
2015-01-21,35.45,0.32,110.78125
2015-01-22,35.74,0.32,111.6875
2015-01-23,35.74,0.32,111.6875
2015-01-26,35.69,0.32,111.53124999999999
2015-01-27,34.61,0.32,108.15625
2015-01-28,34.57,0.32,108.03125
2015-01-29,34.76,0.32,108.62499999999999
2015-01-30,34.26,0.32,107.06249999999999
2015-02-02,34.27,0.32,107.09375000000001
2015-02-03,35.27,0.32,110.21875000000001
2015-02-04,35.13,0.32,109.78125
2015-02-05,35.46,0.32,110.8125
2015-02-06,35.98,0.32,112.43749999999999
2015-02-09,36.05,0.32,112.65624999999999
2015-02-10,36.4,0.32,113.75
2015-02-11,35.99,0.32,112.46875
2015-02-12,36.4,0.32,113.75
2015-02-13,37.03,0.32,115.71875
2015-02-17,37.69,0.32,117.78124999999999
2015-02-18,37.94,0.32,118.56249999999999
2015-02-19,37.79,0.32,118.09375
2015-02-20,37.75,0.32,117.96875
2015-02-23,37.98,0.32,118.68749999999999
2015-02-24,38.09,0.32,119.03125000000001
2015-02-25,38.03,0.32,118.84375
2015-02-26,38.17,0.31,123.12903225806453
2015-02-27,37.63,0.31,121.38709677419355
2015-03-02,38.0,0.31,122.58064516129032
2015-03-03,38.18,0.31,123.16129032258064
2015-03-04,38.03,0.31,122.67741935483872
2015-03-05,37.75,0.31,121.7741935483871
2015-03-06,37.39,0.31,120.61290322580645
2015-03-09,37.31,0.31,120.35483870967742
2015-03-10,36.38,0.31,117.35483870967742
2015-03-11,36.1,0.31,116.45161290322581
2015-03-12,35.57,0.31,114.74193548387098
2015-03-13,35.95,0.31,115.96774193548389
2015-03-16,36.34,0.31,117.22580645161291
2015-03-17,36.26,0.31,116.96774193548387
2015-03-18,36.74,0.31,118.51612903225808
2015-03-19,37.32,0.31,120.38709677419355
2015-03-20,37.77,0.31,121.83870967741936
2015-03-23,37.98,0.31,122.51612903225805
2015-03-24,37.83,0.31,122.03225806451613
2015-03-25,37.37,0.31,120.54838709677419
2015-03-26,36.97,0.31,119.25806451612902
2015-03-27,37.82,0.31,122.0
2015-03-30,37.75,0.31,121.7741935483871
2015-03-31,37.24,0.31,120.12903225806453
2015-04-01,36.74,0.31,118.51612903225808
2015-04-02,36.67,0.31,118.29032258064517
2015-04-06,36.92,0.31,119.0967741935484
2015-04-07,37.18,0.31,119.93548387096774
2015-04-08,37.95,0.31,122.4193548387097
2015-04-09,38.37,0.31,123.77419354838709
2015-04-10,38.42,0.31,123.93548387096774
2015-04-13,38.47,0.31,124.09677419354838
2015-04-14,38.03,0.31,122.67741935483872
2015-04-15,38.46,0.31,124.06451612903226
2015-04-16,38.19,0.31,123.19354838709677
2015-04-17,37.83,0.31,122.03225806451613
2015-04-20,38.31,0.31,123.58064516129033
2015-04-21,38.72,0.31,124.90322580645162
2015-04-22,38.93,0.31,125.58064516129032
2015-04-23,39.02,0.31,125.8709677419355
2015-04-24,38.87,0.31,125.38709677419354
2015-04-27,38.73,0.31,124.93548387096773
2015-04-28,38.73,0.31,124.93548387096773
2015-04-29,38.59,0.31,124.48387096774195
2015-04-30,38.32,0.31,123.61290322580645
2015-05-01,38.67,0.31,124.74193548387098
2015-05-04,38.82,0.31,125.22580645161291
2015-05-05,38.87,0.31,125.38709677419354
2015-05-06,38.64,0.31,124.64516129032258
2015-05-07,36.97,0.31,119.25806451612902
2015-05-08,36.7,0.32,114.6875
2015-05-11,36.71,0.32,114.71875
2015-05-12,36.93,0.32,115.40625
2015-05-13,36.99,0.32,115.59375
2015-05-14,37.37,0.32,116.78124999999999
2015-05-15,37.58,0.32,117.43749999999999
2015-05-18,37.54,0.32,117.3125
2015-05-19,36.77,0.32,114.90625000000001
2015-05-20,36.72,0.32,114.75
2015-05-21,37.1,0.32,115.9375
2015-05-22,37.03,0.32,115.71875
2015-05-26,36.42,0.32,113.8125
2015-05-27,36.87,0.32,115.21874999999999
2015-05-28,36.95,0.32,115.46875
2015-05-29,37.1,0.32,115.9375
2015-06-01,37.0,0.32,115.625
2015-06-02,36.88,0.32,115.25
2015-06-03,36.97,0.32,115.53125
2015-06-04,36.48,0.32,113.99999999999999
2015-06-05,36.58,0.32,114.31249999999999
2015-06-08,36.4,0.32,113.75
2015-06-09,36.58,0.32,114.31249999999999
2015-06-10,37.1,0.32,115.9375
2015-06-11,36.87,0.32,115.21874999999999
2015-06-12,36.72,0.32,114.75
2015-06-15,36.59,0.32,114.34375000000001
2015-06-16,36.43,0.32,113.84375
2015-06-17,36.7,0.32,114.6875
2015-06-18,37.44,0.32,116.99999999999999
2015-06-19,36.8,0.32,114.99999999999999
2015-06-22,36.97,0.32,115.53125
2015-06-23,37.1,0.32,115.9375
2015-06-24,36.51,0.32,114.09374999999999
2015-06-25,36.47,0.32,113.96875
2015-06-26,35.3,0.32,110.31249999999999
2015-06-29,34.58,0.32,108.06249999999999
2015-06-30,34.28,0.32,107.125
2015-07-01,34.65,0.32,108.28125
2015-07-02,34.45,0.32,107.65625
2015-07-06,34.12,0.32,106.62499999999999
2015-07-07,34.39,0.32,107.46875
2015-07-08,33.84,0.32,105.75000000000001
2015-07-09,33.74,0.32,105.4375
2015-07-10,33.94,0.32,106.06249999999999
2015-07-13,34.38,0.32,107.4375
2015-07-14,34.82,0.32,108.8125
2015-07-15,34.31,0.32,107.21875
2015-07-16,34.4,0.32,107.5
2015-07-17,34.15,0.32,106.71875
2015-07-20,33.99,0.32,106.21875
2015-07-21,33.73,0.32,105.40624999999999
2015-07-22,34.2,0.32,106.875
2015-07-23,34.23,0.32,106.96874999999999
2015-07-24,33.61,0.32,105.03125
2015-07-27,33.31,0.32,104.09375
2015-07-28,34.5,0.32,107.8125
2015-07-29,35.05,0.32,109.53124999999999
2015-07-30,35.44,0.32,110.74999999999999
2015-07-31,35.93,0.32,112.28125
2015-08-03,38.63,0.32,120.71875
2015-08-04,39.1,0.32,122.1875
2015-08-05,39.72,0.32,124.125
2015-08-06,39.33,0.32,122.90624999999999
2015-08-07,38.91,0.63,61.76190476190476
2015-08-10,39.29,0.63,62.36507936507936
2015-08-11,39.39,0.63,62.523809523809526
2015-08-12,38.9,0.63,61.74603174603174
2015-08-13,38.82,0.63,61.61904761904762
2015-08-14,39.18,0.63,62.19047619047619
2015-08-17,39.73,0.63,63.063492063492056
2015-08-18,39.45,0.63,62.61904761904762
2015-08-19,39.45,0.63,62.61904761904762
2015-08-20,38.66,0.63,61.36507936507936
2015-08-21,38.25,0.63,60.714285714285715
2015-08-24,37.41,0.63,59.38095238095237
2015-08-25,37.55,0.63,59.6031746031746
2015-08-26,39.48,0.63,62.666666666666664
2015-08-27,40.1,0.63,63.65079365079365
2015-08-28,39.97,0.63,63.44444444444444
2015-08-31,39.75,0.63,63.095238095238095
2015-09-01,38.41,0.63,60.96825396825396
2015-09-02,38.79,0.63,61.57142857142857
2015-09-03,39.25,0.63,62.301587301587304
2015-09-04,38.7,0.63,61.42857142857143
2015-09-08,40.3,0.63,63.96825396825396
2015-09-09,40.4,0.63,64.12698412698413
2015-09-10,40.75,0.63,64.68253968253968
2015-09-11,41.1,0.63,65.23809523809524
2015-09-14,41.06,0.63,65.17460317460318
2015-09-15,41.56,0.63,65.96825396825398
2015-09-16,41.82,0.63,66.38095238095238
2015-09-17,41.28,0.63,65.52380952380952
2015-09-18,40.83,0.63,64.80952380952381
2015-09-21,40.56,0.63,64.38095238095238
2015-09-22,40.33,0.63,64.01587301587301
2015-09-23,40.47,0.63,64.23809523809524
2015-09-24,40.59,0.63,64.42857142857143
2015-09-25,40.78,0.63,64.73015873015873
2015-09-28,39.33,0.63,62.42857142857142
2015-09-29,39.82,0.63,63.20634920634921
2015-09-30,40.86,0.63,64.85714285714286
2015-10-01,41.01,0.63,65.09523809523809
2015-10-02,40.59,0.63,64.42857142857143
2015-10-05,41.77,0.63,66.3015873015873
2015-10-06,41.83,0.63,66.39682539682539
2015-10-07,42.6,0.63,67.61904761904762
2015-10-08,42.56,0.63,67.55555555555556
2015-10-09,42.73,0.63,67.82539682539682
2015-10-12,43.04,0.63,68.31746031746032
2015-10-13,43.45,0.63,68.96825396825398
2015-10-14,43.35,0.63,68.80952380952381
2015-10-15,43.57,0.63,69.15873015873017
2015-10-16,43.95,0.63,69.76190476190476
2015-10-19,44.16,0.63,70.09523809523809
2015-10-20,44.0,0.63,69.84126984126983
2015-10-21,43.71,0.63,69.38095238095238
2015-10-22,44.88,0.63,71.23809523809524
2015-10-23,44.83,0.63,71.15873015873015
2015-10-26,44.33,0.63,70.36507936507937
2015-10-27,44.25,0.63,70.23809523809524
2015-10-28,44.86,0.63,71.2063492063492
2015-10-29,44.74,0.63,71.01587301587301
2015-10-30,44.69,0.63,70.93650793650794
2015-11-02,44.64,0.63,70.85714285714286
2015-11-03,44.46,0.63,70.57142857142857
2015-11-04,45.93,0.63,72.9047619047619
2015-11-05,46.26,0.63,73.42857142857143
2015-11-06,43.62,0.89,49.01123595505618
2015-11-09,42.76,0.89,48.04494382022472
2015-11-10,42.94,0.89,48.247191011235955
2015-11-11,43.0,0.89,48.31460674157303
2015-11-12,42.61,0.89,47.87640449438202
2015-11-13,41.95,0.89,47.13483146067416
2015-11-16,42.68,0.89,47.955056179775276
2015-11-17,44.09,0.89,49.539325842696634
2015-11-18,44.15,0.89,49.60674157303371
2015-11-19,45.2,0.89,50.78651685393259
2015-11-20,45.1,0.89,50.67415730337079
2015-11-23,44.86,0.89,50.40449438202247
2015-11-24,44.15,0.89,49.60674157303371
2015-11-25,44.22,0.89,49.68539325842696
2015-11-27,44.15,0.89,49.60674157303371
2015-11-30,43.17,0.89,48.50561797752809
2015-12-01,44.17,0.89,49.62921348314607
2015-12-02,43.62,0.89,49.01123595505618
2015-12-03,43.47,0.89,48.84269662921348
2015-12-04,44.62,0.89,50.13483146067416
2015-12-07,44.1,0.89,49.55056179775281
2015-12-08,44.3,0.89,49.7752808988764
2015-12-09,43.51,0.89,48.8876404494382
2015-12-10,43.86,0.89,49.28089887640449
2015-12-11,42.82,0.89,48.1123595505618
2015-12-14,42.68,0.89,47.955056179775276
2015-12-15,43.13,0.89,48.46067415730337
2015-12-16,43.79,0.89,49.20224719101123
2015-12-17,42.69,0.89,47.966292134831455
2015-12-18,42.41,0.89,47.651685393258425
2015-12-21,42.34,0.89,47.57303370786517
2015-12-22,42.8,0.89,48.08988764044943
2015-12-23,42.77,0.89,48.0561797752809
2015-12-24,42.96,0.89,48.26966292134831
