date,MA,MA_EPS,PE Ratio
2019-09-10,272.33,1.99805,136.2978904431821
2019-09-11,269.95,1.99805,135.1067290608343
2019-09-12,276.4,1.99805,138.33487650459196
2019-09-13,276.32,1.99805,138.29483746652986
2019-09-16,274.08,1.99805,137.17374440079075
2019-09-17,276.25,1.99805,138.25980330822551
2019-09-18,275.1,1.99805,137.68424213608267
2019-09-19,275.91,1.99805,138.08963739646157
2019-09-20,271.17,1.99805,135.7173243912815
2019-09-23,273.15,1.99805,136.70829058331873
2019-09-24,271.12,1.99805,135.69229999249268
2019-09-25,272.75,1.99805,136.50809539300818
2019-09-26,273.89,1.99805,137.07865168539325
2019-09-27,269.13,1.99805,134.69632892069768
2019-09-30,271.57,1.99805,135.91751958159205
2019-10-01,270.94,1.99805,135.60221215685291
2019-10-02,264.48,1.99805,132.3690598333375
2019-10-03,268.29,1.99805,134.27591902104552
2019-10-04,274.06,1.99805,137.16373464127523
2019-10-07,272.19,1.99805,136.22782212657341
2019-10-08,267.07,1.99805,133.6653236905983
2019-10-09,272.24,1.99805,136.25284652536223
2019-10-10,273.83,1.99805,137.04862240684665
2019-10-11,275.91,1.99805,138.08963739646157
2019-10-14,276.38,1.99805,138.32486674507643
2019-10-15,278.56,1.99805,139.41593053226896
2019-10-16,278.27,1.99805,139.2707890192938
2019-10-17,276.51,1.99805,138.38993018192735
2019-10-18,270.63,1.99805,135.44706088436223
2019-10-21,274.3,1.99805,137.28385175546157
2019-10-22,261.26,1.99805,130.75748855133753
2019-10-23,260.85,1.99805,130.55228848126924
2019-10-24,268.75,1.99805,134.50614348990266
2019-10-25,270.19,1.99805,135.22684617502063
2019-10-28,275.93,1.99805,138.09964715597707
2019-10-29,274.29,2.06869,132.5911567223702
2019-10-30,277.15,2.06869,133.9736741609424
2019-10-31,276.81,2.06869,133.8093189409723
2019-11-01,279.05,2.06869,134.89212980195197
2019-11-04,276.33,2.06869,133.57728804219093
2019-11-05,269.0,2.06869,130.03398285871734
2019-11-06,269.86,2.06869,130.4497048857006
2019-11-07,272.79,2.06869,131.86606016367847
2019-11-08,274.89,2.06869,132.88119534584686
2019-11-11,277.0,2.06869,133.90116450507324
2019-11-12,277.14,2.06869,133.96884018388448
2019-11-13,278.07,2.06869,134.41840005027336
2019-11-14,279.63,2.06869,135.17250047131276
2019-11-15,280.78,2.06869,135.72840783297642
2019-11-18,280.86,2.06869,135.76707964943998
2019-11-19,285.31,2.06869,137.91819944022544
2019-11-20,285.38,2.06869,137.95203727963107
2019-11-21,284.45,2.06869,137.5024774132422
2019-11-22,282.57,2.06869,136.59368972634854
2019-11-25,287.61,2.06869,139.03001416355278
2019-11-26,289.38,2.06869,139.88562810280902
2019-11-27,291.7,2.06869,141.00711078025222
2019-11-29,292.23,2.06869,141.26331156432332
2019-12-02,286.47,2.06869,138.47894077894708
2019-12-03,287.09,2.06869,138.77864735653964
2019-12-04,286.84,2.06869,138.657797930091
2019-12-05,289.85,2.06869,140.11282502453244
2019-12-06,290.4,2.06869,140.3786937627194
2019-12-09,289.06,2.06869,139.73094083695477
2019-12-10,288.61,2.06869,139.51341186934727
2019-12-11,290.05,2.06869,140.20950456569133
2019-12-12,292.21,2.06869,141.2536436102074
2019-12-13,296.09,2.06869,143.12922670869003
2019-12-16,296.96,2.06869,143.54978271273123
2019-12-17,296.0,2.06869,143.08572091516854
2019-12-18,294.74,2.06869,142.47663980586748
2019-12-19,297.53,2.06869,143.8253194050341
2019-12-20,298.57,2.06869,144.32805301906035
2019-12-23,297.27,2.06869,143.69963600152752
2019-12-24,297.48,2.06869,143.80114951974437
2019-12-26,299.2,2.06869,144.6325935737109
2019-12-27,300.74,2.06869,145.3770260406344
2019-12-30,297.72,2.06869,143.91716496913506
2019-12-31,298.59,2.06869,144.33772097317623
2020-01-02,303.39,2.06869,146.65802996098978
2020-01-03,300.43,2.06869,145.2271727518381
2020-01-06,301.23,2.06869,145.6138909164737
2020-01-07,300.21,2.06869,145.1208252565633
2020-01-08,305.1,2.06869,147.48464003789837
2020-01-09,309.1,2.06869,149.41823086107632
2020-01-10,311.17,2.06869,150.41886411207093
2020-01-13,315.21,2.06869,152.37179084348062
2020-01-14,310.64,2.06869,150.16266332799984
2020-01-15,314.25,2.06869,151.90772904591793
2020-01-16,320.3,2.06869,154.8322851659746
2020-01-17,323.66,2.06869,156.4565014574441
2020-01-21,321.93,2.06869,155.6202234264196
2020-01-22,324.31,2.06869,156.7707099662105
2020-01-23,324.98,2.06869,157.0945864290928
2020-01-24,323.67,2.06869,156.46133543450202
2020-01-27,315.77,2.06869,152.64249355872556
2020-01-28,320.27,2.06869,154.81778323480074
2020-01-29,320.32,2.06869,154.84195312009047
2020-01-30,324.46,2.06869,156.84321962207966
2020-01-31,315.94,2.06869,152.7246711687106
2020-02-03,324.52,2.06869,156.87222348442734
2020-02-04,329.12,2.06869,159.095852931082
2020-02-05,328.32,2.06869,158.7091347664464
2020-02-06,329.3,2.06869,159.182864518125
2020-02-07,327.0,2.06869,158.07104979479766
2020-02-10,330.28,2.06869,159.65659426980358
2020-02-11,330.92,2.06869,159.96596880151208
2020-02-12,334.16,2.06869,161.5321773682862
2020-02-13,335.84,2.06869,162.34428551402092
2020-02-14,340.95,2.0464,166.6096559812353
2020-02-18,341.24,2.0464,166.75136825645035
2020-02-19,344.56,2.0464,168.37372947615322
2020-02-20,344.45,2.0464,168.31997654417512
2020-02-21,339.7,2.0464,165.9988272087568
2020-02-24,324.67,2.0464,158.65422204847536
2020-02-25,302.89,2.0464,148.01114151681
2020-02-26,298.04,2.0464,145.64112587959343
2020-02-27,285.82,2.0464,139.66966379984362
2020-02-28,290.25,2.0464,141.83444096950743
2020-03-02,306.74,2.0464,149.89249413604378
2020-03-03,292.0,2.0464,142.68960125097732
2020-03-04,302.36,2.0464,147.75215011727911
2020-03-05,290.73,2.0464,142.06899921813917
2020-03-06,287.01,2.0464,140.25117279124314
2020-03-09,262.01,2.0464,128.03459734167316
2020-03-10,280.57,2.0464,137.1041829554339
2020-03-11,269.76,2.0464,131.82173573103987
2020-03-12,241.5,2.0464,118.01211884284596
2020-03-13,270.01,2.0464,131.94390148553555
2020-03-16,235.65,2.0464,115.1534401876466
2020-03-17,237.88,2.0464,116.24315871774823
2020-03-18,227.93,2.0464,111.38096168881938
2020-03-19,227.15,2.0464,110.9998045347928
2020-03-20,211.42,2.0464,103.31313526192336
2020-03-23,203.3,2.0464,99.34519155590304
2020-03-24,237.07,2.0464,115.84734167318216
2020-03-25,256.48,2.0464,125.3322908522283
2020-03-26,263.18,2.0464,128.60633307271306
2020-03-27,247.65,2.0464,121.01739640344017
2020-03-30,253.25,2.0464,123.75390930414385
2020-03-31,241.56,2.0464,118.04143862392493
2020-04-01,228.61,2.0464,111.7132525410477
2020-04-02,238.88,2.0464,116.73182173573103
2020-04-03,237.03,2.0464,115.82779515246285
2020-04-06,265.94,2.0464,129.95504300234558
2020-04-07,259.08,2.0464,126.60281469898356
2020-04-08,270.95,2.0464,132.40324472243938
2020-04-09,269.4,2.0464,131.64581704456603
2020-04-13,263.34,2.0464,128.68451915559027
2020-04-14,270.72,2.0464,132.29085222830335
2020-04-15,257.14,2.0464,125.65480844409693
2020-04-16,246.76,2.0464,120.58248631743548
2020-04-17,259.97,2.0464,127.03772478498827
2020-04-20,251.73,2.0464,123.01114151680999
2020-04-21,245.35,2.0464,119.89347146207973
2020-04-22,256.91,2.0464,125.54241594996091
2020-04-23,255.86,2.0464,125.02931978107897
2020-04-24,258.76,2.0464,126.44644253322906
2020-04-27,265.12,2.0464,129.55433932759968
2020-04-28,264.6,2.0464,129.30023455824863
2020-04-29,283.69,1.6813,168.73252840064237
2020-04-30,274.97,1.6813,163.54606554451914
2020-05-01,268.74,1.6813,159.84059953607328
2020-05-04,269.26,1.6813,160.14988401831914
2020-05-05,273.98,1.6813,162.95723547255102
2020-05-06,272.44,1.6813,162.0412775828228
2020-05-07,278.47,1.6813,165.6277880211741
2020-05-08,282.44,1.6813,167.9890560875513
2020-05-11,281.23,1.6813,167.26937488847915
2020-05-12,272.11,1.6813,161.84500089216678
2020-05-13,269.16,1.6813,160.0904062332719
2020-05-14,277.31,1.6813,164.93784571462558
2020-05-15,278.94,1.6813,165.90733361089633
2020-05-18,289.9,1.6813,172.42609885207872
2020-05-19,290.73,1.6813,172.91976446797122
2020-05-20,298.8,1.6813,177.7196217212871
2020-05-21,294.26,1.6813,175.01933028014037
2020-05-22,294.91,1.6813,175.40593588294774
2020-05-26,303.33,1.6813,180.41396538392908
2020-05-27,299.77,1.6813,178.29655623624575
2020-05-28,302.3,1.6813,179.8013441979421
2020-05-29,300.89,1.6813,178.96270742877533
2020-06-01,301.4,1.6813,179.2660441325165
2020-06-02,303.59,1.6813,180.56860762505204
2020-06-03,307.07,1.6813,182.63843454469756
2020-06-04,301.37,1.6813,179.2482007970023
2020-06-05,311.88,1.6813,185.49931600547194
2020-06-08,310.41,1.6813,184.62499256527687
2020-06-09,311.49,1.6813,185.26735264378755
2020-06-10,313.15,1.6813,186.25468387557245
2020-06-11,291.25,1.6813,173.2290489502171
2020-06-12,297.79,1.6813,177.11889609230954
2020-06-15,297.170013,1.6813,176.7501415571284
2020-06-16,304.480011,1.6813,181.09796645452923
2020-06-17,303.76001,1.6813,180.66972580741094
2020-06-18,304.850006,1.6813,181.31803128531493
2020-06-19,296.5,1.6813,176.35163266519956
2020-06-22,304.440002,1.6813,181.07416998750966
2020-06-23,306.880005,1.6813,182.52542972699695
2020-06-24,294.01001,1.6813,174.87064176530066
2020-06-25,298.01001,1.6813,177.24975316719207
2020-06-26,289.339996,1.6813,172.09302087670255
2020-06-29,292.929993,1.6813,174.22827157556654
2020-06-30,295.700012,1.6813,175.87581752215547
2020-07-01,301.170013,1.6813,179.1292529590198
2020-07-02,302.420013,1.6813,179.87272527211084
2020-07-06,305.570007,1.6813,181.74627193243322
2020-07-07,299.910004,1.6813,178.37982751442337
2020-07-08,300.149994,1.6813,178.52256825075833
2020-07-09,294.589996,1.6813,175.215604591685
2020-07-10,295.679993,1.6813,175.86391066436687
2020-07-13,290.179993,1.6813,172.5926324867662
2020-07-14,298.950012,1.6813,177.80884553619225
2020-07-15,305.720001,1.6813,181.83548504133708
2020-07-16,299.350006,1.6813,178.04675310771427
2020-07-17,304.059998,1.6813,180.84815202521858
2020-07-20,311.959991,1.6813,185.54689288050912
2020-07-21,307.600006,1.6813,182.95367037411526
2020-07-22,313.369995,1.6813,186.38553202878725
2020-07-23,309.899994,1.6813,184.3216522928686
2020-07-24,306.920013,1.6813,182.54922559923867
2020-07-27,308.859985,1.6813,183.7030779753762
2020-07-28,306.329987,1.6813,182.1982912032356
2020-07-29,309.299988,1.6813,183.96478201391778
2020-07-30,309.0,1.42707,216.52757047657087
2020-07-31,308.529999,1.42707,216.1982236330383
2020-08-03,312.589996,1.42707,219.04321161540778
2020-08-04,314.390015,1.42707,220.3045505826624
2020-08-05,328.0,1.42707,229.84156348322085
2020-08-06,330.140015,1.42707,231.34115004870117
2020-08-07,328.019989,1.42707,229.85557050460034
2020-08-10,322.880005,1.42707,226.25379623984807
2020-08-11,328.540009,1.42707,230.2199674858276
2020-08-12,327.630005,1.42707,229.58229449151057
2020-08-13,326.190002,1.42707,228.57323186669188
2020-08-14,326.799988,1.42707,229.0006713055421
2020-08-17,330.230011,1.42707,231.40421352841835
2020-08-18,331.0,1.42707,231.9437729053235
2020-08-19,332.399994,1.42707,232.92479976455252
2020-08-20,337.320007,1.42707,236.372432326375
2020-08-21,337.100006,1.42707,236.218269601351
