date,MAA,MAA_EPS,PE Ratio
2003-08-20,29.9,,
2003-08-21,29.95,,
2003-08-22,29.8,,
2003-08-25,29.91,,
2003-08-26,29.85,,
2003-08-27,29.65,,
2003-08-28,29.9,,
2003-08-29,29.39,,
2003-09-02,30.0,,
2003-09-03,30.51,,
2003-09-04,30.58,,
2003-09-05,30.98,,
2003-09-08,31.2,,
2003-09-09,31.1,,
2003-09-10,30.84,,
2003-09-11,30.83,,
2003-09-12,30.55,,
2003-09-15,30.63,,
2003-09-16,30.74,,
2003-09-17,30.3,,
2003-09-18,30.4,,
2003-09-19,30.42,,
2003-09-22,30.5,,
2003-09-23,30.55,,
2003-09-24,30.31,,
2003-09-25,29.87,,
2003-09-26,30.06,,
2003-09-29,30.29,,
2003-09-30,30.18,,
2003-10-01,30.69,,
2003-10-02,30.6,,
2003-10-03,31.15,,
2003-10-06,31.92,,
2003-10-07,31.88,,
2003-10-08,31.75,,
2003-10-09,31.93,,
2003-10-10,32.52,,
2003-10-13,32.75,,
2003-10-14,32.9,,
2003-10-15,32.74,,
2003-10-16,32.95,,
2003-10-17,33.0,,
2003-10-20,32.09,,
2003-10-21,32.08,,
2003-10-22,30.94,,
2003-10-23,30.48,,
2003-10-24,30.48,,
2003-10-27,30.7,,
2003-10-28,30.6,,
2003-10-29,31.07,,
2003-10-30,31.15,,
2003-10-31,31.4,,
2003-11-03,31.84,,
2003-11-04,32.14,,
2003-11-05,31.98,,
2003-11-06,32.08,,
2003-11-07,32.3,,
2003-11-10,32.1,,
2003-11-11,31.91,,
2003-11-12,32.5,,
2003-11-13,32.75,,
2003-11-14,32.32,,
2003-11-17,32.42,,
2003-11-18,32.2,,
2003-11-19,32.26,,
2003-11-20,32.06,,
2003-11-21,32.34,,
2003-11-24,32.56,,
2003-11-25,32.96,,
2003-11-26,32.88,,
2003-11-28,32.86,,
2003-12-01,33.45,,
2003-12-02,33.15,,
2003-12-03,32.6,,
2003-12-04,32.84,,
2003-12-05,32.97,,
2003-12-08,33.1,,
2003-12-09,33.13,,
2003-12-10,33.09,,
2003-12-11,33.3,,
2003-12-12,33.5,,
2003-12-15,33.23,,
2003-12-16,33.57,,
2003-12-17,33.3,,
2003-12-18,33.45,,
2003-12-19,33.5,,
2003-12-22,33.49,,
2003-12-23,33.74,,
2003-12-24,33.77,,
2003-12-26,33.97,,
2003-12-29,34.15,,
2003-12-30,34.23,,
2003-12-31,33.58,,
2004-01-02,33.8,,
2004-01-05,34.1,,
2004-01-06,33.93,,
2004-01-07,33.59,,
2004-01-08,33.69,,
2004-01-09,33.93,,
2004-01-12,33.92,,
2004-01-13,33.95,,
2004-01-14,33.95,,
2004-01-15,34.1,,
2004-01-16,34.05,,
2004-01-20,34.25,,
2004-01-21,33.7,,
2004-01-22,33.85,,
2004-01-23,33.95,,
2004-01-26,34.5,,
2004-01-27,34.41,,
2004-01-28,34.29,,
2004-01-29,34.57,,
2004-01-30,34.51,,
2004-02-02,34.6,,
2004-02-03,34.91,,
2004-02-04,34.27,,
2004-02-05,34.76,,
2004-02-06,35.45,,
2004-02-09,35.3,,
2004-02-10,35.65,,
2004-02-11,35.74,,
2004-02-12,35.49,,
2004-02-13,35.06,,
2004-02-17,34.6,,
2004-02-18,34.43,,
2004-02-19,34.35,,
2004-02-20,34.53,,
2004-02-23,34.51,,
2004-02-24,34.73,,
2004-02-25,35.38,,
2004-02-26,36.1,,
2004-02-27,35.86,,
2004-03-01,36.43,,
2004-03-02,36.7,,
2004-03-03,36.7,,
2004-03-04,36.97,,
2004-03-05,36.94,,
2004-03-08,36.65,,
2004-03-09,36.67,,
2004-03-10,36.47,,
2004-03-11,36.01,,
2004-03-12,36.48,0.02,1823.9999999999998
2004-03-15,36.43,0.02,1821.5
2004-03-16,36.21,0.02,1810.5
2004-03-17,36.51,0.02,1825.4999999999998
2004-03-18,36.66,0.02,1832.9999999999998
2004-03-19,36.81,0.02,1840.5
2004-03-22,36.53,0.02,1826.5
2004-03-23,36.93,0.02,1846.5
2004-03-24,36.66,0.02,1832.9999999999998
2004-03-25,37.3,0.02,1864.9999999999998
2004-03-26,36.79,0.02,1839.5
2004-03-29,37.0,0.02,1850.0
2004-03-30,37.25,0.02,1862.5
2004-03-31,37.13,0.02,1856.5
2004-04-01,37.16,0.02,1857.9999999999998
2004-04-02,37.1,0.02,1855.0
2004-04-05,36.07,0.02,1803.5
2004-04-06,34.35,0.02,1717.5
2004-04-07,35.67,0.02,1783.5
2004-04-08,34.54,0.02,1727.0
2004-04-12,32.9,0.02,1645.0
2004-04-13,31.9,0.02,1595.0
2004-04-14,31.6,0.02,1580.0
2004-04-15,32.74,0.02,1637.0
2004-04-16,33.3,0.02,1664.9999999999998
2004-04-19,33.73,0.02,1686.4999999999998
2004-04-20,32.47,0.02,1623.5
2004-04-21,32.23,0.02,1611.4999999999998
2004-04-22,33.09,0.02,1654.5000000000002
2004-04-23,32.81,0.02,1640.5
2004-04-26,32.6,0.02,1630.0
2004-04-27,33.08,0.02,1653.9999999999998
2004-04-28,32.85,0.02,1642.5
2004-04-29,32.55,0.02,1627.4999999999998
2004-04-30,32.25,0.02,1612.5
2004-05-03,33.19,0.02,1659.4999999999998
2004-05-04,33.5,0.02,1675.0
2004-05-05,33.0,0.02,1650.0
2004-05-06,33.04,0.02,1652.0
2004-05-07,32.05,0.02,1602.4999999999998
2004-05-10,31.63,0.02,1581.5
2004-05-11,32.11,0.02,1605.5
2004-05-12,32.39,0.02,1619.5
2004-05-13,32.35,0.02,1617.5
2004-05-14,32.7,0.02,1635.0
2004-05-17,32.63,0.02,1631.5
2004-05-18,33.55,0.02,1677.4999999999998
2004-05-19,33.06,0.02,1653.0
2004-05-20,33.47,0.02,1673.5
2004-05-21,33.47,0.02,1673.5
2004-05-24,33.69,0.02,1684.4999999999998
2004-05-25,34.42,0.02,1721.0
2004-05-26,34.85,0.02,1742.5
2004-05-27,34.96,0.02,1748.0
2004-05-28,35.28,0.02,1764.0
2004-06-01,35.3,0.02,1764.9999999999998
2004-06-02,35.89,0.02,1794.5
2004-06-03,35.49,0.02,1774.5
2004-06-04,35.91,0.02,1795.4999999999998
2004-06-07,36.48,0.02,1823.9999999999998
2004-06-08,36.41,0.02,1820.4999999999998
2004-06-09,36.14,0.02,1807.0
2004-06-10,36.11,0.02,1805.5
2004-06-14,35.8,0.02,1789.9999999999998
2004-06-15,36.5,0.02,1825.0
2004-06-16,36.96,0.02,1848.0
2004-06-17,37.4,0.02,1870.0
2004-06-18,37.75,0.02,1887.5
2004-06-21,38.0,0.02,1900.0
2004-06-22,37.62,0.02,1880.9999999999998
2004-06-23,37.99,0.02,1899.5
2004-06-24,37.79,0.02,1889.5
2004-06-25,38.54,0.02,1927.0
2004-06-28,38.32,0.02,1916.0
2004-06-29,37.84,0.02,1892.0000000000002
2004-06-30,37.89,0.02,1894.5
2004-07-01,37.68,0.02,1884.0
2004-07-02,38.3,0.02,1914.9999999999998
2004-07-06,38.14,0.02,1907.0
2004-07-07,38.65,0.02,1932.5
2004-07-08,37.8,0.02,1889.9999999999998
2004-07-09,38.23,0.02,1911.4999999999998
2004-07-12,38.4,0.02,1920.0
2004-07-13,38.0,0.02,1900.0
2004-07-14,37.85,0.02,1892.5
2004-07-15,37.9,0.02,1895.0
2004-07-16,37.88,0.02,1894.0
2004-07-19,38.1,0.02,1905.0
2004-07-20,38.75,0.02,1937.5
2004-07-21,38.21,0.02,1910.5
2004-07-22,37.12,0.02,1855.9999999999998
2004-07-23,36.17,0.02,1808.5
2004-07-26,35.72,0.02,1786.0
2004-07-27,35.62,0.02,1780.9999999999998
2004-07-28,35.81,0.02,1790.5
2004-07-29,35.85,0.02,1792.5
2004-07-30,35.85,0.02,1792.5
2004-08-02,36.99,0.02,1849.5
2004-08-03,36.95,0.02,1847.5
2004-08-04,37.2,0.02,1860.0
2004-08-05,36.15,0.02,1807.5
2004-08-06,36.05,0.02,1802.4999999999998
2004-08-09,36.2,0.02,1810.0
2004-08-10,36.52,0.02,1826.0000000000002
2004-08-11,36.47,0.02,1823.5
2004-08-12,36.45,0.02,1822.5
2004-08-13,36.51,0.02,1825.4999999999998
2004-08-16,37.4,0.02,1870.0
2004-08-17,37.84,0.02,1892.0000000000002
2004-08-18,38.08,0.02,1903.9999999999998
2004-08-19,37.4,0.02,1870.0
2004-08-20,38.6,0.02,1930.0
2004-08-23,38.49,0.02,1924.5
2004-08-24,38.73,0.02,1936.4999999999998
2004-08-25,39.31,0.02,1965.5
2004-08-26,39.35,0.02,1967.5
2004-08-27,39.4,0.02,1970.0
2004-08-30,39.4,0.02,1970.0
2004-08-31,39.65,0.02,1982.5
2004-09-01,39.65,0.02,1982.5
2004-09-02,40.07,0.02,2003.5
2004-09-03,40.3,0.02,2014.9999999999998
2004-09-07,40.86,0.02,2043.0
2004-09-08,40.56,0.02,2028.0
2004-09-09,40.41,0.02,2020.4999999999998
2004-09-10,40.12,0.02,2005.9999999999998
2004-09-13,39.72,0.02,1986.0
2004-09-14,38.88,0.02,1944.0
2004-09-15,39.22,0.02,1961.0
2004-09-16,40.2,0.02,2010.0
2004-09-17,40.0,0.02,2000.0
2004-09-20,39.51,0.02,1975.4999999999998
2004-09-21,39.9,0.02,1995.0
2004-09-22,38.72,0.02,1936.0
2004-09-23,38.6,0.02,1930.0
2004-09-24,38.38,0.02,1919.0
2004-09-27,38.1,0.02,1905.0
2004-09-28,38.45,0.02,1922.5
2004-09-29,38.8,0.02,1939.9999999999998
2004-09-30,38.95,0.02,1947.5
2004-10-01,39.7,0.02,1985.0
2004-10-04,39.72,0.02,1986.0
2004-10-05,39.88,0.02,1994.0
2004-10-06,40.04,0.02,2002.0
2004-10-07,39.3,0.02,1964.9999999999998
2004-10-08,39.15,0.02,1957.5
2004-10-11,39.2,0.02,1960.0
2004-10-12,39.68,0.02,1984.0
2004-10-13,39.22,0.02,1961.0
2004-10-14,39.32,0.02,1966.0
2004-10-15,39.6,0.02,1980.0
2004-10-18,39.8,0.02,1989.9999999999998
2004-10-19,39.29,0.02,1964.5
2004-10-20,38.62,0.02,1930.9999999999998
2004-10-21,38.85,0.02,1942.5
2004-10-22,38.76,0.02,1937.9999999999998
2004-10-25,38.54,0.02,1927.0
2004-10-26,39.01,0.02,1950.4999999999998
2004-10-27,39.59,0.02,1979.5000000000002
2004-10-28,39.68,0.02,1984.0
2004-10-29,39.33,0.02,1966.4999999999998
2004-11-01,39.91,0.02,1995.4999999999998
2004-11-02,39.16,0.02,1957.9999999999998
2004-11-03,39.75,0.02,1987.5
2004-11-04,40.01,0.02,2000.4999999999998
2004-11-05,39.25,0.02,1962.5
2004-11-08,39.2,0.02,1960.0
2004-11-09,39.22,0.02,1961.0
2004-11-10,39.61,0.02,1980.5
2004-11-11,40.05,0.02,2002.4999999999998
2004-11-12,40.78,0.02,2039.0
2004-11-15,40.65,0.02,2032.5
2004-11-16,40.24,0.02,2012.0
2004-11-17,39.54,0.02,1977.0
2004-11-18,39.48,0.02,1973.9999999999998
2004-11-19,39.2,0.02,1960.0
2004-11-22,39.65,0.02,1982.5
2004-11-23,39.6,0.02,1980.0
2004-11-24,39.69,0.02,1984.4999999999998
2004-11-26,39.95,0.02,1997.5
2004-11-29,39.5,0.02,1975.0
2004-11-30,39.46,0.02,1973.0
2004-12-01,40.03,0.02,2001.5
2004-12-02,39.9,0.02,1995.0
2004-12-03,40.19,0.02,2009.4999999999998
2004-12-06,39.98,0.02,1998.9999999999998
2004-12-07,39.86,0.02,1993.0
2004-12-08,40.2,0.02,2010.0
2004-12-09,40.13,0.02,2006.5
2004-12-10,40.5,0.02,2025.0
2004-12-13,40.85,0.02,2042.5
2004-12-14,40.77,0.02,2038.5000000000002
2004-12-15,40.93,0.02,2046.5
2004-12-16,40.45,0.02,2022.5
2004-12-17,41.23,0.02,2061.5
2004-12-20,41.0,0.02,2050.0
2004-12-21,41.5,0.02,2075.0
2004-12-22,41.7,0.02,2085.0
2004-12-23,41.14,0.02,2057.0
2004-12-27,41.01,0.02,2050.5
2004-12-28,41.1,0.02,2055.0
2004-12-29,41.18,0.02,2059.0
2004-12-30,41.11,0.02,2055.5
2004-12-31,41.22,0.02,2061.0
2005-01-03,40.86,0.02,2043.0
2005-01-04,40.71,0.02,2035.5
2005-01-05,39.2,0.02,1960.0
2005-01-06,40.0,0.02,2000.0
2005-01-07,39.96,0.02,1998.0
2005-01-10,39.51,0.02,1975.4999999999998
2005-01-11,39.76,0.02,1987.9999999999998
2005-01-12,39.81,0.02,1990.5
2005-01-13,39.83,0.02,1991.4999999999998
2005-01-14,39.82,0.02,1991.0
2005-01-18,40.15,0.02,2007.5
2005-01-19,40.35,0.02,2017.5
2005-01-20,39.31,0.02,1965.5
2005-01-21,39.4,0.02,1970.0
2005-01-24,39.16,0.02,1957.9999999999998
2005-01-25,38.58,0.02,1928.9999999999998
2005-01-26,38.71,0.02,1935.5
2005-01-27,37.8,0.02,1889.9999999999998
2005-01-28,37.84,0.02,1892.0000000000002
2005-01-31,37.82,0.02,1891.0
2005-02-01,36.93,0.02,1846.5
2005-02-02,38.5,0.02,1925.0
2005-02-03,38.4,0.02,1920.0
2005-02-04,38.84,0.02,1942.0000000000002
2005-02-07,38.6,0.02,1930.0
2005-02-08,38.86,0.02,1943.0
2005-02-09,38.64,0.02,1932.0
2005-02-10,39.03,0.02,1951.5
2005-02-11,39.12,0.02,1955.9999999999998
2005-02-14,38.67,0.02,1933.5
2005-02-15,38.54,0.02,1927.0
2005-02-16,38.81,0.02,1940.5
2005-02-17,38.56,0.02,1928.0
2005-02-18,38.1,0.02,1905.0
2005-02-22,37.5,0.02,1875.0
2005-02-23,37.11,0.02,1855.5
2005-02-24,37.42,0.02,1871.0
2005-02-25,37.87,0.02,1893.4999999999998
2005-02-28,37.56,0.02,1878.0
2005-03-01,37.79,0.02,1889.5
2005-03-02,37.98,0.02,1898.9999999999998
2005-03-03,37.94,0.02,1896.9999999999998
2005-03-04,38.7,0.02,1935.0
2005-03-07,38.75,0.02,1937.5
2005-03-08,38.5,0.02,1925.0
2005-03-09,37.2,0.02,1860.0
2005-03-10,37.55,0.02,1877.4999999999998
2005-03-11,36.85,0.02,1842.5
2005-03-14,37.48,0.02,1873.9999999999998
2005-03-15,37.26,0.0,inf
2005-03-16,37.11,0.0,inf
2005-03-17,36.9,0.0,inf
2005-03-18,36.97,0.0,inf
2005-03-21,36.83,0.0,inf
2005-03-22,36.46,0.0,inf
2005-03-23,36.25,0.0,inf
2005-03-24,36.55,0.0,inf
2005-03-28,36.24,0.0,inf
2005-03-29,36.8,0.0,inf
2005-03-30,36.85,0.0,inf
2005-03-31,36.5,0.0,inf
2005-04-01,36.22,0.0,inf
2005-04-04,36.75,0.0,inf
2005-04-05,36.8,0.0,inf
2005-04-06,36.88,0.0,inf
2005-04-07,37.08,0.0,inf
2005-04-08,36.79,0.0,inf
2005-04-11,36.44,0.0,inf
2005-04-12,37.35,0.0,inf
2005-04-13,37.16,0.0,inf
2005-04-14,36.72,0.0,inf
2005-04-15,36.32,0.0,inf
2005-04-18,36.17,0.0,inf
2005-04-19,36.41,0.0,inf
2005-04-20,36.68,0.0,inf
2005-04-21,37.36,0.0,inf
2005-04-22,37.25,0.0,inf
2005-04-25,37.68,0.0,inf
2005-04-26,37.65,0.0,inf
2005-04-27,38.39,0.0,inf
2005-04-28,37.86,0.0,inf
2005-04-29,38.23,0.0,inf
2005-05-02,38.29,0.0,inf
2005-05-03,38.56,0.0,inf
2005-05-04,38.85,0.0,inf
2005-05-05,39.38,0.20670871559633028,190.50962552011097
2005-05-06,39.25,0.20670871559633028,189.88072122052705
2005-05-09,40.33,0.20670871559633028,195.10546463245493
2005-05-10,40.85,0.20670871559633028,197.6210818307906
2005-05-11,40.95,0.20670871559633028,198.10485436893205
2005-05-12,40.36,0.20670871559633028,195.25059639389735
2005-05-13,40.1,0.20670871559633028,193.99278779472954
2005-05-16,40.14,0.20670871559633028,194.18629680998612
2005-05-17,40.3,0.20670871559633028,194.96033287101247
2005-05-18,40.71,0.20670871559633028,196.9438002773925
2005-05-19,40.84,0.20670871559633028,197.57270457697643
2005-05-20,40.61,0.20670871559633028,196.46002773925105
2005-05-23,40.94,0.20670871559633028,198.05647711511787
2005-05-24,40.88,0.20670871559633028,197.76621359223302
2005-05-25,40.0,0.20670871559633028,193.50901525658807
2005-05-26,40.26,0.20670871559633028,194.7668238557559
2005-05-27,40.71,0.20670871559633028,196.9438002773925
2005-05-31,40.5,0.20670871559633028,195.92787794729543
2005-06-01,41.13,0.20670871559633028,198.9756449375867
2005-06-02,41.0,0.20670871559633028,198.34674063800279
2005-06-03,41.0,0.20670871559633028,198.34674063800279
2005-06-06,41.25,0.20670871559633028,199.55617198335645
2005-06-07,41.61,0.20670871559633028,201.29775312066573
2005-06-08,41.9,0.20670871559633028,202.700693481276
2005-06-09,42.35,0.20670871559633028,204.87766990291263
2005-06-10,42.3,0.20670871559633028,204.63578363384187
2005-06-13,42.49,0.20670871559633028,205.55495145631068
2005-06-14,43.45,0.20670871559633028,210.1991678224688
2005-06-15,44.11,0.20670871559633028,213.3920665742025
2005-06-16,44.77,0.20670871559633028,216.58496532593622
2005-06-17,45.69,0.20670871559633028,221.03567267683772
2005-06-20,46.01,0.20670871559633028,222.58374479889042
2005-06-21,46.39,0.20670871559633028,224.422080443828
2005-06-22,45.64,0.20670871559633028,220.793786407767
2005-06-23,45.46,0.20670871559633028,219.92299583911233
2005-06-24,44.0,0.20670871559633028,212.85991678224687
2005-06-27,44.1,0.20670871559633028,213.34368932038836
2005-06-28,45.0,0.20670871559633028,217.69764216366158
2005-06-29,44.99,0.20670871559633028,217.64926490984743
2005-06-30,45.42,0.20670871559633028,219.72948682385575
2005-07-01,45.45,0.20670871559633028,219.8746185852982
2005-07-05,46.76,0.20670871559633028,226.21203883495144
2005-07-06,46.94,0.20670871559633028,227.0828294036061
2005-07-07,47.05,0.20670871559633028,227.61497919556172
2005-07-08,47.48,0.20670871559633028,229.69520110957004
2005-07-11,48.2,0.20670871559633028,233.17836338418863
2005-07-12,48.14,0.20670871559633028,232.88809986130374
2005-07-13,47.53,0.20670871559633028,229.93708737864077
2005-07-14,46.79,0.20670871559633028,226.3571705963939
2005-07-15,46.33,0.20670871559633028,224.13181692094312
2005-07-18,46.31,0.20670871559633028,224.03506241331485
2005-07-19,46.6,0.20670871559633028,225.43800277392512
2005-07-20,46.9,0.20670871559633028,226.88932038834952
2005-07-21,46.46,0.20670871559633028,224.76072122052705
2005-07-22,46.8,0.20670871559633028,226.40554785020802
2005-07-25,47.0,0.20670871559633028,227.37309292649098
2005-07-26,47.7,0.20670871559633028,230.7595006934813
2005-07-27,47.54,0.20670871559633028,229.98546463245492
2005-07-28,48.17,0.20670871559633028,233.0332316227462
2005-07-29,48.15,0.20670871559633028,232.9364771151179
2005-08-01,48.22,0.20670871559633028,233.2751178918169
2005-08-02,48.2,0.20670871559633028,233.17836338418863
2005-08-03,48.07,0.20670871559633028,232.5494590846047
2005-08-04,46.59,0.38372909933960936,121.41377883559137
2005-08-05,44.46,0.38372909933960936,115.86298791651411
2005-08-08,42.93,0.38372909933960936,111.87580007323325
2005-08-09,43.1,0.38372909933960936,112.3188209447089
2005-08-10,43.53,0.38372909933960936,113.43940314902967
2005-08-11,43.96,0.38372909933960936,114.55998535335043
2005-08-12,44.48,0.38372909933960936,115.91510801904064
2005-08-15,45.02,0.38372909933960936,117.32235078725743
2005-08-16,44.93,0.38372909933960936,117.08781032588796
2005-08-17,44.76,0.38372909933960936,116.6447894544123
2005-08-18,44.55,0.38372909933960936,116.09752837788356
2005-08-19,44.61,0.38372909933960936,116.25388868546321
2005-08-22,44.84,0.38372909933960936,116.85326986451851
2005-08-23,43.53,0.38372909933960936,113.43940314902967
2005-08-24,43.63,0.38372909933960936,113.70000366166241
2005-08-25,43.79,0.38372909933960936,114.11696448187477
2005-08-26,43.8,0.38372909933960936,114.14302453313805
2005-08-29,43.69,0.38372909933960936,113.85636396924204
2005-08-30,43.66,0.38372909933960936,113.77818381545221
2005-08-31,44.8,0.38372909933960936,116.74902965946539
2005-09-01,45.29,0.38372909933960936,118.02597217136581
2005-09-02,45.85,0.38372909933960936,119.48533504210913
2005-09-06,46.86,0.38372909933960936,122.11740021969975
2005-09-07,47.01,0.38372909933960936,122.50830098864886
2005-09-08,46.7,0.38372909933960936,121.70043939948738
2005-09-09,47.08,0.38372909933960936,122.69072134749176
2005-09-12,47.6,0.38372909933960936,124.04584401318199
2005-09-13,47.5,0.38372909933960936,123.78524350054926
2005-09-14,47.4,0.38372909933960936,123.52464298791652
2005-09-15,47.35,0.38372909933960936,123.39434273160016
2005-09-16,47.2,0.38372909933960936,123.00344196265105
2005-09-19,46.47,0.38372909933960936,121.10105822043208
2005-09-20,46.1,0.38372909933960936,120.13683632369097
2005-09-21,45.85,0.38372909933960936,119.48533504210913
2005-09-22,46.07,0.38372909933960936,120.05865616990114
2005-09-23,46.11,0.38372909933960936,120.16289637495423
2005-09-26,46.65,0.38372909933960936,121.570139143171
2005-09-27,46.63,0.38372909933960936,121.51801904064446
2005-09-28,46.16,0.38372909933960936,120.29319663127059
2005-09-29,46.34,0.38372909933960936,120.76227755400954
2005-09-30,46.51,0.38372909933960936,121.20529842548517
2005-10-03,47.1,0.38372909933960936,122.74284145001832
2005-10-04,46.8,0.38372909933960936,121.9610399121201
2005-10-05,45.11,0.38372909933960936,117.55689124862688
2005-10-06,45.52,0.38372909933960936,118.62535335042111
2005-10-07,45.42,0.38372909933960936,118.36475283778837
2005-10-10,45.07,0.38372909933960936,117.4526510435738
2005-10-11,43.82,0.38372909933960936,114.1951446356646
2005-10-12,43.8,0.38372909933960936,114.14302453313805
2005-10-13,43.76,0.38372909933960936,114.03878432808496
2005-10-14,44.87,0.38372909933960936,116.93145001830831
2005-10-17,44.6,0.38372909933960936,116.22782863419994
2005-10-18,44.05,0.38372909933960936,114.79452581471989
2005-10-19,45.1,0.38372909933960936,117.53083119736361
2005-10-20,43.85,0.38372909933960936,114.27332478945442
2005-10-21,44.42,0.38372909933960936,115.75874771146101
2005-10-24,45.93,0.38372909933960936,119.69381545221532
2005-10-25,45.73,0.38372909933960936,119.17261442694983
2005-10-26,46.0,0.38372909933960936,119.87623581105822
2005-10-27,45.37,0.38372909933960936,118.23445258147198
2005-10-28,46.1,0.38372909933960936,120.13683632369097
2005-10-31,46.65,0.0,inf
2005-11-01,46.63,0.0,inf
2005-11-02,47.4,0.0,inf
2005-11-03,46.97,0.0,inf
2005-11-04,46.67,0.0,inf
2005-11-07,46.99,0.0,inf
2005-11-08,47.05,0.0,inf
2005-11-09,48.55,0.0,inf
2005-11-10,48.87,0.0,inf
2005-11-11,48.98,0.0,inf
2005-11-14,47.75,0.0,inf
2005-11-15,47.62,0.0,inf
2005-11-16,47.79,0.0,inf
2005-11-17,48.99,0.0,inf
2005-11-18,48.87,0.0,inf
2005-11-21,48.57,0.0,inf
2005-11-22,48.53,0.0,inf
2005-11-23,48.6,0.0,inf
2005-11-25,48.5,0.0,inf
2005-11-28,47.52,0.0,inf
2005-11-29,48.09,0.0,inf
2005-11-30,48.57,0.0,inf
2005-12-01,49.38,0.0,inf
2005-12-02,49.59,0.0,inf
2005-12-05,49.24,0.0,inf
2005-12-06,49.13,0.0,inf
2005-12-07,48.75,0.0,inf
2005-12-08,48.55,0.0,inf
2005-12-09,49.45,0.0,inf
2005-12-12,49.02,0.0,inf
2005-12-13,49.28,0.0,inf
2005-12-14,49.55,0.0,inf
2005-12-15,49.24,0.0,inf
2005-12-16,49.96,0.0,inf
2005-12-19,48.4,0.0,inf
2005-12-20,47.96,0.0,inf
2005-12-21,48.96,0.0,inf
2005-12-22,49.42,0.0,inf
2005-12-23,49.87,0.0,inf
2005-12-27,49.25,0.0,inf
2005-12-28,48.96,0.0,inf
2005-12-29,49.24,0.0,inf
2005-12-30,48.5,0.0,inf
2006-01-03,50.0,0.0,inf
2006-01-04,49.43,0.0,inf
2006-01-05,49.9,0.0,inf
2006-01-06,50.42,0.0,inf
2006-01-09,50.5,0.0,inf
2006-01-10,51.25,0.0,inf
2006-01-11,50.59,0.0,inf
2006-01-12,50.34,0.0,inf
2006-01-13,50.73,0.0,inf
2006-01-17,50.26,0.0,inf
2006-01-18,49.35,0.0,inf
2006-01-19,49.65,0.0,inf
2006-01-20,49.98,0.0,inf
2006-01-23,49.77,0.0,inf
2006-01-24,50.02,0.0,inf
2006-01-25,50.25,0.0,inf
2006-01-26,50.61,0.0,inf
2006-01-27,50.82,0.0,inf
2006-01-30,50.9,0.0,inf
2006-01-31,51.05,0.0,inf
2006-02-01,51.35,0.0,inf
2006-02-02,51.62,0.0,inf
2006-02-03,52.05,0.0,inf
2006-02-06,52.05,0.0,inf
2006-02-07,51.53,0.0,inf
2006-02-08,51.75,0.0,inf
2006-02-09,52.01,0.0,inf
2006-02-10,52.41,0.0,inf
2006-02-13,52.3,0.0,inf
2006-02-14,52.86,0.0,inf
2006-02-15,53.5,0.0,inf
2006-02-16,53.78,0.0,inf
2006-02-17,54.34,0.0,inf
2006-02-21,54.34,0.0,inf
2006-02-22,55.35,0.0,inf
2006-02-23,55.53,0.0,inf
2006-02-24,54.79,0.0,inf
2006-02-27,54.65,0.0,inf
2006-02-28,54.3,0.0,inf
2006-03-01,54.3,0.0,inf
2006-03-02,54.13,0.0,inf
2006-03-03,53.83,0.0,inf
2006-03-06,54.94,0.0,inf
2006-03-07,55.23,0.0,inf
2006-03-08,55.6,0.0,inf
2006-03-09,55.45,0.0,inf
2006-03-10,55.85,0.0,inf
2006-03-13,55.59,0.0,inf
2006-03-14,56.6,0.0,inf
2006-03-15,57.77,0.0,inf
2006-03-16,58.43,0.0,inf
2006-03-17,58.05,0.0,inf
2006-03-20,57.55,0.0,inf
2006-03-21,56.34,0.0,inf
2006-03-22,56.75,0.0,inf
2006-03-23,56.5,0.0,inf
2006-03-24,56.45,0.0,inf
2006-03-27,56.05,0.0,inf
2006-03-28,56.25,0.0,inf
2006-03-29,57.21,0.0,inf
2006-03-30,56.0,0.0,inf
2006-03-31,54.75,0.0,inf
2006-04-03,52.86,0.0,inf
2006-04-04,52.89,0.0,inf
2006-04-05,53.22,0.0,inf
2006-04-06,52.6,0.0,inf
2006-04-07,51.22,0.0,inf
2006-04-10,52.19,0.0,inf
2006-04-11,52.14,0.0,inf
2006-04-12,52.47,0.0,inf
2006-04-13,51.97,0.0,inf
2006-04-17,51.01,0.0,inf
2006-04-18,51.35,0.0,inf
2006-04-19,54.3,0.0,inf
2006-04-20,54.28,0.0,inf
2006-04-21,54.0,0.0,inf
2006-04-24,52.93,0.0,inf
2006-04-25,52.35,0.0,inf
2006-04-26,52.14,0.0,inf
2006-04-27,52.85,0.0,inf
2006-04-28,53.0,0.0,inf
2006-05-01,52.73,0.0,inf
2006-05-02,53.3,0.0,inf
2006-05-03,53.46,0.0,inf
2006-05-04,54.51,1.19,45.80672268907563
2006-05-05,53.85,1.19,45.25210084033614
2006-05-08,53.56,1.19,45.00840336134454
2006-05-09,54.53,1.19,45.82352941176471
2006-05-10,53.68,1.19,45.109243697478995
2006-05-11,52.23,1.19,43.890756302521005
2006-05-12,51.1,1.19,42.94117647058824
2006-05-15,52.34,1.19,43.98319327731093
2006-05-16,52.25,1.19,43.90756302521009
2006-05-17,51.71,1.19,43.45378151260505
2006-05-18,51.28,1.19,43.09243697478992
2006-05-19,51.35,1.19,43.15126050420169
2006-05-22,51.55,1.19,43.319327731092436
2006-05-23,50.35,1.19,42.3109243697479
2006-05-24,50.2,1.19,42.18487394957984
2006-05-25,51.65,1.19,43.403361344537814
2006-05-26,51.82,1.19,43.54621848739496
