date,HST,HST_EPS,PE Ratio
1990-12-04,11.45,0.48,23.854166666666664
1990-12-05,11.56,0.48,24.083333333333336
1990-12-06,12.1,0.48,25.208333333333332
1990-12-07,11.56,0.48,24.083333333333336
1990-12-10,11.67,0.48,24.3125
1990-12-11,11.56,0.48,24.083333333333336
1990-12-12,11.99,0.48,24.979166666666668
1990-12-13,11.88,0.48,24.750000000000004
1990-12-14,11.56,0.48,24.083333333333336
1990-12-17,11.23,0.48,23.395833333333336
1990-12-18,11.45,0.48,23.854166666666664
1990-12-19,11.12,0.48,23.166666666666664
1990-12-20,10.9,0.48,22.708333333333336
1990-12-21,10.79,0.48,22.479166666666664
1990-12-24,10.25,0.48,21.354166666666668
1990-12-26,9.7,0.48,20.208333333333332
1990-12-27,9.38,0.48,19.541666666666668
1990-12-28,9.16,0.48,19.083333333333336
1990-12-31,9.16,0.48,19.083333333333336
1991-01-02,9.27,0.48,19.3125
1991-01-03,9.05,0.48,18.854166666666668
1991-01-04,8.94,0.48,18.625
1991-01-07,8.72,0.48,18.166666666666668
1991-01-08,8.83,0.48,18.395833333333336
1991-01-09,8.83,0.48,18.395833333333336
1991-01-10,8.83,0.48,18.395833333333336
1991-01-11,8.72,0.48,18.166666666666668
1991-01-14,8.83,0.48,18.395833333333336
1991-01-15,8.5,0.48,17.708333333333336
1991-01-16,8.61,0.48,17.9375
1991-01-17,9.38,0.48,19.541666666666668
1991-01-18,9.16,0.48,19.083333333333336
1991-01-21,9.16,0.48,19.083333333333336
1991-01-22,8.94,0.48,18.625
1991-01-23,8.72,0.48,18.166666666666668
1991-01-24,8.94,0.48,18.625
1991-01-25,9.16,0.48,19.083333333333336
1991-01-28,9.49,0.48,19.770833333333336
1991-01-29,9.05,0.48,18.854166666666668
1991-01-30,9.27,0.48,19.3125
1991-01-31,8.94,0.48,18.625
1991-02-01,11.34,0.48,23.625
1991-02-04,12.76,0.48,26.583333333333332
1991-02-05,12.32,0.48,25.666666666666668
1991-02-06,12.21,0.48,25.437500000000004
1991-02-07,12.76,0.48,26.583333333333332
1991-02-08,12.87,0.48,26.8125
1991-02-11,14.28,0.48,29.75
1991-02-12,13.63,0.48,28.395833333333336
1991-02-13,13.85,0.48,28.854166666666668
1991-02-14,14.17,0.48,29.520833333333336
1991-02-15,14.39,0.48,29.979166666666668
1991-02-19,13.96,0.48,29.083333333333336
1991-02-20,13.41,0.48,27.9375
1991-02-21,13.41,0.48,27.9375
1991-02-22,13.85,0.48,28.854166666666668
1991-02-25,13.96,0.48,29.083333333333336
1991-02-26,13.96,0.48,29.083333333333336
1991-02-27,13.96,0.48,29.083333333333336
1991-02-28,14.28,0.48,29.75
1991-03-01,15.48,0.48,32.25
1991-03-04,15.26,0.48,31.791666666666668
1991-03-05,16.79,0.48,34.979166666666664
1991-03-06,17.44,0.48,36.333333333333336
1991-03-07,17.12,0.48,35.66666666666667
1991-03-08,16.03,0.48,33.395833333333336
1991-03-11,15.7,0.48,32.708333333333336
1991-03-12,14.72,0.48,30.666666666666668
1991-03-13,14.83,0.48,30.895833333333336
1991-03-14,14.94,0.48,31.125
1991-03-15,15.05,0.48,31.354166666666668
1991-03-18,15.16,0.48,31.583333333333336
1991-03-19,14.83,0.48,30.895833333333336
1991-03-20,14.83,0.48,30.895833333333336
1991-03-21,14.17,0.48,29.520833333333336
1991-03-22,14.17,0.48,29.520833333333336
1991-03-25,14.39,0.48,29.979166666666668
1991-03-26,15.05,0.48,31.354166666666668
1991-03-27,14.94,0.48,31.125
1991-03-28,14.94,0.48,31.125
1991-04-01,14.83,0.48,30.895833333333336
1991-04-02,15.7,0.48,32.708333333333336
1991-04-03,16.14,0.48,33.625
1991-04-04,16.14,0.48,33.625
1991-04-05,15.81,0.48,32.9375
1991-04-08,15.7,0.48,32.708333333333336
1991-04-09,15.37,0.48,32.020833333333336
1991-04-10,14.83,0.48,30.895833333333336
1991-04-11,15.37,0.48,32.020833333333336
1991-04-12,15.37,0.48,32.020833333333336
1991-04-15,15.48,0.48,32.25
1991-04-16,15.92,0.48,33.166666666666664
1991-04-17,15.81,0.48,32.9375
1991-04-18,15.81,0.48,32.9375
1991-04-19,15.59,0.48,32.479166666666664
1991-04-22,15.7,0.48,32.708333333333336
1991-04-23,15.92,0.48,33.166666666666664
1991-04-24,15.81,0.48,32.9375
1991-04-25,15.59,0.48,32.479166666666664
1991-04-26,15.92,0.48,33.166666666666664
1991-04-29,15.92,0.48,33.166666666666664
1991-04-30,15.81,0.48,32.9375
1991-05-01,16.03,0.48,33.395833333333336
1991-05-02,16.03,0.48,33.395833333333336
1991-05-03,16.35,0.48,34.06250000000001
1991-05-06,16.46,0.48,34.29166666666667
1991-05-07,16.46,0.48,34.29166666666667
1991-05-08,17.23,0.48,35.895833333333336
1991-05-09,17.77,0.48,37.020833333333336
1991-05-10,17.55,0.48,36.5625
1991-05-13,17.34,0.48,36.125
1991-05-14,17.23,0.48,35.895833333333336
1991-05-15,17.12,0.48,35.66666666666667
1991-05-16,17.01,0.48,35.43750000000001
1991-05-17,18.64,0.48,38.833333333333336
1991-05-20,17.99,0.48,37.479166666666664
1991-05-21,18.32,0.48,38.16666666666667
1991-05-22,17.55,0.48,36.5625
1991-05-23,16.9,0.48,35.20833333333333
1991-05-24,17.12,0.48,35.66666666666667
1991-05-28,17.34,0.48,36.125
1991-05-29,17.77,0.48,37.020833333333336
1991-05-30,18.97,0.48,39.520833333333336
1991-05-31,19.63,0.48,40.895833333333336
1991-06-03,18.64,0.48,38.833333333333336
1991-06-04,17.44,0.48,36.333333333333336
1991-06-05,17.23,0.48,35.895833333333336
1991-06-06,17.23,0.48,35.895833333333336
1991-06-07,17.01,0.48,35.43750000000001
1991-06-10,16.35,0.48,34.06250000000001
1991-06-11,16.57,0.48,34.520833333333336
1991-06-12,16.68,0.48,34.75
1991-06-13,16.46,0.48,34.29166666666667
1991-06-14,16.57,0.48,34.520833333333336
1991-06-17,16.46,0.48,34.29166666666667
1991-06-18,16.79,0.48,34.979166666666664
1991-06-19,16.79,0.48,34.979166666666664
1991-06-20,16.25,0.48,33.85416666666667
1991-06-21,15.92,0.48,33.166666666666664
1991-06-24,15.81,0.48,32.9375
1991-06-25,15.48,0.48,32.25
1991-06-26,14.94,0.48,31.125
1991-06-27,15.16,0.48,31.583333333333336
1991-06-28,15.48,0.48,32.25
1991-07-01,15.7,0.48,32.708333333333336
1991-07-02,15.48,0.48,32.25
1991-07-03,15.05,0.48,31.354166666666668
1991-07-05,15.05,0.48,31.354166666666668
1991-07-08,15.48,0.48,32.25
1991-07-09,15.7,0.48,32.708333333333336
1991-07-10,15.48,0.48,32.25
1991-07-11,15.59,0.48,32.479166666666664
1991-07-12,15.48,0.48,32.25
1991-07-15,15.81,0.48,32.9375
1991-07-16,15.48,0.48,32.25
1991-07-17,15.48,0.48,32.25
1991-07-18,15.7,0.48,32.708333333333336
1991-07-19,15.81,0.48,32.9375
1991-07-22,15.81,0.48,32.9375
1991-07-23,15.37,0.48,32.020833333333336
1991-07-24,15.48,0.48,32.25
1991-07-25,15.37,0.48,32.020833333333336
1991-07-26,15.26,0.48,31.791666666666668
1991-07-29,15.37,0.48,32.020833333333336
1991-07-30,15.59,0.48,32.479166666666664
1991-07-31,15.59,0.48,32.479166666666664
1991-08-01,15.16,0.48,31.583333333333336
1991-08-02,15.26,0.48,31.791666666666668
1991-08-05,15.16,0.48,31.583333333333336
1991-08-06,15.37,0.48,32.020833333333336
1991-08-07,15.81,0.48,32.9375
1991-08-08,15.81,0.48,32.9375
1991-08-09,15.7,0.48,32.708333333333336
1991-08-12,15.59,0.48,32.479166666666664
1991-08-13,15.81,0.48,32.9375
1991-08-14,15.37,0.48,32.020833333333336
1991-08-15,15.26,0.48,31.791666666666668
1991-08-16,15.26,0.48,31.791666666666668
1991-08-19,14.5,0.48,30.208333333333336
1991-08-20,14.61,0.48,30.4375
1991-08-21,15.05,0.48,31.354166666666668
1991-08-22,14.83,0.48,30.895833333333336
1991-08-23,14.72,0.48,30.666666666666668
1991-08-26,14.83,0.48,30.895833333333336
1991-08-27,14.83,0.48,30.895833333333336
1991-08-28,15.37,0.48,32.020833333333336
1991-08-29,15.16,0.48,31.583333333333336
1991-08-30,15.16,0.48,31.583333333333336
1991-09-03,15.05,0.48,31.354166666666668
1991-09-04,15.16,0.48,31.583333333333336
1991-09-05,14.94,0.48,31.125
1991-09-06,15.05,0.48,31.354166666666668
1991-09-09,14.83,0.48,30.895833333333336
1991-09-10,14.61,0.48,30.4375
1991-09-11,14.72,0.48,30.666666666666668
1991-09-12,14.61,0.48,30.4375
1991-09-13,14.5,0.48,30.208333333333336
1991-09-16,14.39,0.48,29.979166666666668
1991-09-17,14.17,0.48,29.520833333333336
1991-09-18,13.96,0.48,29.083333333333336
1991-09-19,14.94,0.48,31.125
1991-09-20,14.72,0.48,30.666666666666668
1991-09-23,14.5,0.48,30.208333333333336
1991-09-24,14.72,0.48,30.666666666666668
1991-09-25,14.61,0.48,30.4375
1991-09-26,14.61,0.48,30.4375
1991-09-27,14.39,0.48,29.979166666666668
1991-09-30,14.5,0.48,30.208333333333336
1991-10-01,14.28,0.48,29.75
1991-10-02,14.06,0.48,29.291666666666668
1991-10-03,13.85,0.48,28.854166666666668
1991-10-04,13.85,0.48,28.854166666666668
1991-10-07,13.52,0.48,28.166666666666668
1991-10-08,13.85,0.48,28.854166666666668
1991-10-09,13.52,0.48,28.166666666666668
1991-10-10,13.3,0.48,27.708333333333336
1991-10-11,13.63,0.48,28.395833333333336
1991-10-14,14.17,0.48,29.520833333333336
1991-10-15,14.39,0.48,29.979166666666668
1991-10-16,14.17,0.48,29.520833333333336
1991-10-17,14.72,0.48,30.666666666666668
1991-10-18,14.39,0.48,29.979166666666668
1991-10-21,14.39,0.48,29.979166666666668
1991-10-22,14.17,0.48,29.520833333333336
1991-10-23,14.17,0.48,29.520833333333336
1991-10-24,13.96,0.48,29.083333333333336
1991-10-25,13.96,0.48,29.083333333333336
1991-10-28,14.17,0.48,29.520833333333336
1991-10-29,14.72,0.48,30.666666666666668
1991-10-30,14.06,0.48,29.291666666666668
1991-10-31,14.39,0.48,29.979166666666668
1991-11-01,14.28,0.48,29.75
1991-11-04,14.5,0.48,30.208333333333336
1991-11-05,14.5,0.48,30.208333333333336
1991-11-06,14.61,0.48,30.4375
1991-11-07,14.5,0.48,30.208333333333336
1991-11-08,14.28,0.48,29.75
1991-11-11,14.17,0.48,29.520833333333336
1991-11-12,14.39,0.48,29.979166666666668
1991-11-13,16.14,0.48,33.625
1991-11-14,16.25,0.48,33.85416666666667
1991-11-15,15.16,0.48,31.583333333333336
1991-11-18,15.05,0.48,31.354166666666668
1991-11-19,14.5,0.48,30.208333333333336
1991-11-20,14.17,0.48,29.520833333333336
1991-11-21,13.74,0.48,28.625
1991-11-22,14.06,0.48,29.291666666666668
1991-11-25,13.85,0.48,28.854166666666668
1991-11-26,13.85,0.48,28.854166666666668
1991-11-27,13.74,0.48,28.625
1991-11-29,13.41,0.48,27.9375
1991-12-02,14.06,0.48,29.291666666666668
1991-12-03,14.28,0.48,29.75
1991-12-04,13.96,0.48,29.083333333333336
1991-12-05,13.52,0.48,28.166666666666668
1991-12-06,13.3,0.48,27.708333333333336
1991-12-09,13.41,0.48,27.9375
1991-12-10,13.08,0.48,27.25
1991-12-11,13.19,0.48,27.479166666666668
1991-12-12,13.41,0.48,27.9375
1991-12-13,13.41,0.48,27.9375
1991-12-16,12.65,0.48,26.354166666666668
1991-12-17,12.43,0.48,25.895833333333332
1991-12-18,12.54,0.48,26.125
1991-12-19,12.87,0.48,26.8125
1991-12-20,12.97,0.48,27.020833333333336
1991-12-23,13.19,0.48,27.479166666666668
1991-12-24,13.19,0.48,27.479166666666668
1991-12-26,12.97,0.48,27.020833333333336
1991-12-27,12.65,0.48,26.354166666666668
1991-12-30,13.08,0.48,27.25
1991-12-31,14.5,0.48,30.208333333333336
1992-01-02,14.28,0.48,29.75
1992-01-03,14.39,0.48,29.979166666666668
1992-01-06,15.16,0.48,31.583333333333336
1992-01-07,15.7,0.48,32.708333333333336
1992-01-08,16.46,0.48,34.29166666666667
1992-01-09,16.35,0.48,34.06250000000001
1992-01-10,15.59,0.48,32.479166666666664
1992-01-13,15.48,0.48,32.25
1992-01-14,15.81,0.48,32.9375
1992-01-15,16.9,0.48,35.20833333333333
1992-01-16,16.79,0.48,34.979166666666664
1992-01-17,16.57,0.48,34.520833333333336
1992-01-20,15.92,0.48,33.166666666666664
1992-01-21,15.48,0.48,32.25
1992-01-22,16.03,0.48,33.395833333333336
1992-01-23,16.14,0.48,33.625
1992-01-24,16.25,0.48,33.85416666666667
1992-01-27,15.92,0.48,33.166666666666664
1992-01-28,15.81,0.48,32.9375
1992-01-29,15.7,0.48,32.708333333333336
1992-01-30,15.92,0.48,33.166666666666664
1992-01-31,15.37,0.48,32.020833333333336
1992-02-03,15.37,0.48,32.020833333333336
1992-02-04,15.48,0.48,32.25
1992-02-05,15.81,0.48,32.9375
1992-02-06,16.46,0.48,34.29166666666667
1992-02-07,15.7,0.48,32.708333333333336
1992-02-10,15.26,0.48,31.791666666666668
1992-02-11,15.48,0.48,32.25
1992-02-12,15.37,0.48,32.020833333333336
1992-02-13,14.72,0.48,30.666666666666668
1992-02-14,15.37,0.48,32.020833333333336
1992-02-18,15.59,0.48,32.479166666666664
1992-02-19,15.48,0.48,32.25
1992-02-20,15.37,0.48,32.020833333333336
1992-02-21,15.26,0.48,31.791666666666668
1992-02-24,15.48,0.48,32.25
1992-02-25,15.48,0.48,32.25
1992-02-26,15.48,0.48,32.25
1992-02-27,15.7,0.48,32.708333333333336
1992-02-28,15.92,0.48,33.166666666666664
1992-03-02,15.26,0.48,31.791666666666668
1992-03-03,15.26,0.48,31.791666666666668
1992-03-04,15.16,0.48,31.583333333333336
1992-03-05,15.05,0.48,31.354166666666668
1992-03-06,14.94,0.48,31.125
1992-03-09,14.83,0.48,30.895833333333336
1992-03-10,14.94,0.48,31.125
1992-03-11,14.94,0.48,31.125
1992-03-12,14.72,0.48,30.666666666666668
1992-03-13,14.72,0.48,30.666666666666668
1992-03-16,14.5,0.48,30.208333333333336
1992-03-17,14.72,0.48,30.666666666666668
1992-03-18,14.83,0.48,30.895833333333336
1992-03-19,14.61,0.48,30.4375
1992-03-20,14.72,0.48,30.666666666666668
1992-03-23,14.72,0.48,30.666666666666668
1992-03-24,14.5,0.48,30.208333333333336
1992-03-25,14.28,0.48,29.75
1992-03-26,14.17,0.48,29.520833333333336
1992-03-27,13.85,0.48,28.854166666666668
1992-03-30,13.96,0.48,29.083333333333336
1992-03-31,14.06,0.48,29.291666666666668
1992-04-01,13.3,0.48,27.708333333333336
1992-04-02,13.3,0.48,27.708333333333336
1992-04-03,13.08,0.48,27.25
1992-04-06,12.97,0.48,27.020833333333336
1992-04-07,12.32,0.48,25.666666666666668
1992-04-08,11.99,0.48,24.979166666666668
1992-04-09,12.65,0.48,26.354166666666668
1992-04-10,13.08,0.48,27.25
1992-04-13,13.74,0.48,28.625
1992-04-14,14.28,0.48,29.75
1992-04-15,14.39,0.48,29.979166666666668
1992-04-16,14.39,0.48,29.979166666666668
1992-04-20,14.17,0.48,29.520833333333336
1992-04-21,13.96,0.48,29.083333333333336
1992-04-22,14.17,0.48,29.520833333333336
1992-04-23,13.96,0.48,29.083333333333336
1992-04-24,13.74,0.48,28.625
1992-04-27,13.52,0.48,28.166666666666668
1992-04-28,13.41,0.48,27.9375
1992-04-29,13.41,0.48,27.9375
1992-04-30,13.74,0.48,28.625
1992-05-01,13.74,0.48,28.625
1992-05-04,14.17,0.48,29.520833333333336
1992-05-05,13.96,0.48,29.083333333333336
1992-05-06,13.96,0.48,29.083333333333336
1992-05-07,14.39,0.48,29.979166666666668
1992-05-08,14.61,0.48,30.4375
1992-05-11,14.61,0.48,30.4375
1992-05-12,14.5,0.48,30.208333333333336
1992-05-13,14.5,0.48,30.208333333333336
1992-05-14,14.5,0.48,30.208333333333336
1992-05-15,14.39,0.48,29.979166666666668
1992-05-18,14.72,0.48,30.666666666666668
1992-05-19,14.72,0.48,30.666666666666668
1992-05-20,15.16,0.48,31.583333333333336
1992-05-21,14.94,0.48,31.125
1992-05-22,14.72,0.48,30.666666666666668
1992-05-26,14.28,0.48,29.75
1992-05-27,14.39,0.48,29.979166666666668
1992-05-28,14.5,0.48,30.208333333333336
1992-05-29,14.61,0.48,30.4375
1992-06-01,15.05,0.48,31.354166666666668
1992-06-02,15.59,0.48,32.479166666666664
1992-06-03,15.48,0.48,32.25
1992-06-04,15.48,0.48,32.25
1992-06-05,15.7,0.48,32.708333333333336
1992-06-08,15.37,0.48,32.020833333333336
1992-06-09,15.26,0.48,31.791666666666668
1992-06-10,15.16,0.48,31.583333333333336
1992-06-11,15.16,0.48,31.583333333333336
1992-06-12,14.94,0.48,31.125
1992-06-15,15.05,0.48,31.354166666666668
1992-06-16,15.05,0.48,31.354166666666668
1992-06-17,14.72,0.48,30.666666666666668
1992-06-18,14.83,0.48,30.895833333333336
1992-06-19,15.05,0.48,31.354166666666668
1992-06-22,15.05,0.48,31.354166666666668
1992-06-23,14.39,0.48,29.979166666666668
1992-06-24,14.39,0.48,29.979166666666668
1992-06-25,14.06,0.48,29.291666666666668
1992-06-26,14.06,0.48,29.291666666666668
1992-06-29,14.5,0.48,30.208333333333336
1992-06-30,14.06,0.48,29.291666666666668
1992-07-01,14.06,0.48,29.291666666666668
1992-07-02,13.41,0.48,27.9375
1992-07-06,13.96,0.48,29.083333333333336
1992-07-07,14.06,0.48,29.291666666666668
1992-07-08,14.06,0.48,29.291666666666668
1992-07-09,14.06,0.48,29.291666666666668
1992-07-10,13.74,0.48,28.625
1992-07-13,13.74,0.48,28.625
1992-07-14,13.85,0.48,28.854166666666668
1992-07-15,13.63,0.48,28.395833333333336
1992-07-16,13.3,0.48,27.708333333333336
1992-07-17,13.52,0.48,28.166666666666668
1992-07-20,13.52,0.48,28.166666666666668
1992-07-21,13.74,0.48,28.625
1992-07-22,13.85,0.48,28.854166666666668
1992-07-23,13.85,0.48,28.854166666666668
1992-07-24,13.96,0.48,29.083333333333336
1992-07-27,14.06,0.48,29.291666666666668
1992-07-28,14.28,0.48,29.75
1992-07-29,14.17,0.48,29.520833333333336
1992-07-30,14.39,0.48,29.979166666666668
1992-07-31,14.39,0.48,29.979166666666668
1992-08-03,14.5,0.48,30.208333333333336
1992-08-04,14.28,0.48,29.75
1992-08-05,14.28,0.48,29.75
1992-08-06,14.28,0.48,29.75
1992-08-07,14.06,0.48,29.291666666666668
1992-08-10,14.06,0.48,29.291666666666668
1992-08-11,13.96,0.48,29.083333333333336
1992-08-12,13.74,0.48,28.625
1992-08-13,13.74,0.48,28.625
1992-08-14,13.96,0.48,29.083333333333336
1992-08-17,13.85,0.48,28.854166666666668
1992-08-18,14.06,0.48,29.291666666666668
1992-08-19,14.17,0.48,29.520833333333336
1992-08-20,14.17,0.48,29.520833333333336
1992-08-21,14.17,0.48,29.520833333333336
1992-08-24,14.06,0.48,29.291666666666668
1992-08-25,14.17,0.48,29.520833333333336
1992-08-26,14.28,0.48,29.75
1992-08-27,14.28,0.48,29.75
1992-08-28,14.17,0.48,29.520833333333336
1992-08-31,13.96,0.48,29.083333333333336
1992-09-01,14.06,0.48,29.291666666666668
1992-09-02,14.17,0.48,29.520833333333336
1992-09-03,14.39,0.48,29.979166666666668
1992-09-04,14.39,0.48,29.979166666666668
1992-09-08,14.28,0.48,29.75
1992-09-09,14.5,0.48,30.208333333333336
1992-09-10,14.94,0.48,31.125
1992-09-11,15.05,0.48,31.354166666666668
1992-09-14,15.16,0.48,31.583333333333336
1992-09-15,15.05,0.48,31.354166666666668
1992-09-16,15.16,0.48,31.583333333333336
1992-09-17,15.37,0.48,32.020833333333336
1992-09-18,15.48,0.48,32.25
1992-09-21,15.16,0.48,31.583333333333336
1992-09-22,15.05,0.48,31.354166666666668
1992-09-23,14.83,0.48,30.895833333333336
1992-09-24,15.05,0.48,31.354166666666668
1992-09-25,15.16,0.48,31.583333333333336
1992-09-28,15.37,0.48,32.020833333333336
1992-09-29,15.16,0.48,31.583333333333336
1992-09-30,15.16,0.48,31.583333333333336
1992-10-01,14.94,0.48,31.125
1992-10-02,14.94,0.48,31.125
1992-10-05,16.79,0.48,34.979166666666664
1992-10-06,16.68,0.48,34.75
1992-10-07,16.68,0.48,34.75
1992-10-08,16.14,0.48,33.625
1992-10-09,16.25,0.48,33.85416666666667
1992-10-12,16.35,0.48,34.06250000000001
1992-10-13,16.14,0.48,33.625
1992-10-14,16.25,0.48,33.85416666666667
1992-10-15,16.35,0.48,34.06250000000001
1992-10-16,16.35,0.48,34.06250000000001
1992-10-19,16.68,0.48,34.75
1992-10-20,17.23,0.48,35.895833333333336
1992-10-21,17.12,0.48,35.66666666666667
1992-10-22,17.12,0.48,35.66666666666667
1992-10-23,17.12,0.48,35.66666666666667
1992-10-26,17.55,0.48,36.5625
1992-10-27,17.55,0.48,36.5625
1992-10-28,17.66,0.48,36.79166666666667
1992-10-29,17.34,0.48,36.125
1992-10-30,17.44,0.48,36.333333333333336
1992-11-02,17.99,0.48,37.479166666666664
1992-11-03,17.77,0.48,37.020833333333336
1992-11-04,17.66,0.48,36.79166666666667
1992-11-05,18.54,0.48,38.625
1992-11-06,18.54,0.48,38.625
1992-11-09,18.54,0.48,38.625
1992-11-10,18.43,0.48,38.395833333333336
1992-11-11,18.86,0.48,39.291666666666664
1992-11-12,18.75,0.48,39.0625
1992-11-13,18.64,0.48,38.833333333333336
1992-11-16,18.43,0.48,38.395833333333336
1992-11-17,18.21,0.48,37.9375
1992-11-18,17.77,0.48,37.020833333333336
1992-11-19,17.55,0.48,36.5625
1992-11-20,17.55,0.48,36.5625
1992-11-23,17.66,0.48,36.79166666666667
1992-11-24,17.88,0.48,37.25
1992-11-25,17.77,0.48,37.020833333333336
1992-11-27,17.77,0.48,37.020833333333336
1992-11-30,17.77,0.48,37.020833333333336
1992-12-01,17.66,0.48,36.79166666666667
1992-12-02,17.55,0.48,36.5625
1992-12-03,17.77,0.48,37.020833333333336
1992-12-04,17.55,0.48,36.5625
1992-12-07,17.99,0.48,37.479166666666664
1992-12-08,17.99,0.48,37.479166666666664
1992-12-09,17.88,0.48,37.25
1992-12-10,18.1,0.48,37.708333333333336
1992-12-11,18.1,0.48,37.708333333333336
1992-12-14,18.64,0.48,38.833333333333336
1992-12-15,18.32,0.48,38.16666666666667
1992-12-16,18.32,0.48,38.16666666666667
1992-12-17,18.32,0.48,38.16666666666667
1992-12-18,18.43,0.48,38.395833333333336
1992-12-21,18.43,0.48,38.395833333333336
1992-12-22,18.43,0.48,38.395833333333336
1992-12-23,18.21,0.48,37.9375
1992-12-24,18.21,0.48,37.9375
1992-12-28,17.99,0.48,37.479166666666664
1992-12-29,17.99,0.48,37.479166666666664
1992-12-30,18.1,0.48,37.708333333333336
1992-12-31,18.1,0.48,37.708333333333336
1993-01-04,18.32,0.48,38.16666666666667
1993-01-05,18.21,0.48,37.9375
1993-01-06,18.43,0.48,38.395833333333336
1993-01-07,18.43,0.48,38.395833333333336
1993-01-08,18.64,0.48,38.833333333333336
1993-01-11,19.41,0.48,40.4375
1993-01-12,20.39,0.48,42.47916666666667
1993-01-13,20.93,0.48,43.604166666666664
1993-01-14,21.26,0.48,44.29166666666667
1993-01-15,21.26,0.48,44.29166666666667
1993-01-18,21.37,0.48,44.520833333333336
1993-01-19,20.61,0.48,42.9375
1993-01-20,20.72,0.48,43.166666666666664
1993-01-21,20.5,0.48,42.708333333333336
1993-01-22,20.61,0.48,42.9375
1993-01-25,20.5,0.48,42.708333333333336
1993-01-26,20.5,0.48,42.708333333333336
1993-01-27,20.39,0.48,42.47916666666667
1993-01-28,20.61,0.48,42.9375
1993-01-29,21.04,0.48,43.833333333333336
1993-02-01,21.15,0.48,44.0625
1993-02-02,20.82,0.48,43.375
1993-02-03,21.15,0.48,44.0625
1993-02-04,21.37,0.48,44.520833333333336
1993-02-05,21.26,0.48,44.29166666666667
1993-02-08,21.26,0.48,44.29166666666667
1993-02-09,21.15,0.48,44.0625
1993-02-10,21.1,0.48,43.958333333333336
1993-02-11,21.15,0.48,44.0625
1993-02-12,20.82,0.48,43.375
1993-02-16,20.17,0.48,42.020833333333336
1993-02-17,20.28,0.48,42.25000000000001
1993-02-18,20.06,0.48,41.791666666666664
1993-02-19,19.95,0.48,41.5625
1993-02-22,20.93,0.48,43.604166666666664
1993-02-23,21.48,0.48,44.75
1993-02-24,21.37,0.48,44.520833333333336
1993-02-25,21.37,0.48,44.520833333333336
1993-02-26,21.37,0.48,44.520833333333336
1993-03-01,21.59,0.48,44.97916666666667
1993-03-02,21.7,0.48,45.208333333333336
1993-03-03,21.92,0.48,45.66666666666667
1993-03-04,21.7,0.48,45.208333333333336
1993-03-05,22.57,0.48,47.020833333333336
1993-03-08,22.13,0.48,46.104166666666664
1993-03-09,22.68,0.48,47.25
1993-03-10,22.46,0.48,46.79166666666667
1993-03-11,23.11,0.48,48.145833333333336
1993-03-12,23.22,0.48,48.375
1993-03-15,23.88,0.48,49.75
1993-03-16,23.66,0.48,49.29166666666667
1993-03-17,23.33,0.48,48.604166666666664
1993-03-18,23.55,0.48,49.0625
1993-03-19,23.33,0.48,48.604166666666664
1993-03-22,23.11,0.48,48.145833333333336
1993-03-23,23.01,0.48,47.93750000000001
1993-03-24,22.79,0.48,47.479166666666664
1993-03-25,23.11,0.48,48.145833333333336
1993-03-26,23.22,0.48,48.375
1993-03-29,23.11,0.48,48.145833333333336
1993-03-30,23.01,0.48,47.93750000000001
1993-03-31,22.9,0.48,47.70833333333333
1993-04-01,22.68,0.48,47.25
1993-04-02,22.24,0.48,46.33333333333333
1993-04-05,22.13,0.48,46.104166666666664
1993-04-06,21.92,0.48,45.66666666666667
1993-04-07,22.35,0.48,46.56250000000001
1993-04-08,22.24,0.48,46.33333333333333
1993-04-12,22.35,0.48,46.56250000000001
1993-04-13,22.35,0.48,46.56250000000001
1993-04-14,22.68,0.48,47.25
1993-04-15,22.57,0.48,47.020833333333336
1993-04-16,22.57,0.48,47.020833333333336
1993-04-19,22.35,0.48,46.56250000000001
1993-04-20,22.02,0.48,45.875
1993-04-21,21.81,0.48,45.4375
1993-04-22,21.48,0.48,44.75
1993-04-23,21.92,0.48,45.66666666666667
1993-04-26,21.37,0.48,44.520833333333336
1993-04-27,21.37,0.48,44.520833333333336
1993-04-28,21.15,0.48,44.0625
1993-04-29,21.15,0.48,44.0625
1993-04-30,21.26,0.48,44.29166666666667
1993-05-03,21.37,0.48,44.520833333333336
1993-05-04,21.48,0.48,44.75
1993-05-05,21.37,0.48,44.520833333333336
1993-05-06,21.48,0.48,44.75
1993-05-07,21.7,0.48,45.208333333333336
1993-05-10,22.13,0.48,46.104166666666664
1993-05-11,21.92,0.48,45.66666666666667
1993-05-12,22.02,0.48,45.875
1993-05-13,22.24,0.48,46.33333333333333
1993-05-14,22.46,0.48,46.79166666666667
1993-05-17,22.35,0.48,46.56250000000001
1993-05-18,22.46,0.48,46.79166666666667
1993-05-19,22.35,0.48,46.56250000000001
1993-05-20,22.68,0.48,47.25
1993-05-21,22.79,0.48,47.479166666666664
1993-05-24,23.01,0.48,47.93750000000001
1993-05-25,22.46,0.48,46.79166666666667
1993-05-26,22.46,0.48,46.79166666666667
1993-05-27,22.46,0.48,46.79166666666667
1993-05-28,22.57,0.48,47.020833333333336
1993-06-01,22.57,0.48,47.020833333333336
1993-06-02,22.79,0.48,47.479166666666664
1993-06-03,22.68,0.48,47.25
1993-06-04,22.46,0.48,46.79166666666667
1993-06-07,22.46,0.48,46.79166666666667
1993-06-08,22.57,0.48,47.020833333333336
