date,BXP,BXP_EPS,PE Ratio
2003-10-14,45.32,0.54,83.92592592592592
2003-10-15,45.23,0.54,83.75925925925925
2003-10-16,45.07,0.54,83.46296296296296
2003-10-17,44.35,0.54,82.12962962962963
2003-10-20,44.28,0.54,82.0
2003-10-21,44.25,0.54,81.94444444444444
2003-10-22,44.16,0.54,81.77777777777777
2003-10-23,43.88,0.54,81.25925925925925
2003-10-24,43.55,0.54,80.64814814814814
2003-10-27,44.21,0.54,81.87037037037037
2003-10-28,43.7,0.54,80.92592592592592
2003-10-29,44.21,0.54,81.87037037037037
2003-10-30,44.31,0.54,82.05555555555556
2003-10-31,44.25,0.54,81.94444444444444
2003-11-03,44.8,0.54,82.96296296296295
2003-11-04,45.79,0.54,84.79629629629629
2003-11-05,45.45,0.54,84.16666666666667
2003-11-06,45.85,0.54,84.9074074074074
2003-11-07,46.15,0.54,85.46296296296295
2003-11-10,46.0,0.54,85.18518518518518
2003-11-11,45.7,0.54,84.62962962962963
2003-11-12,46.2,0.54,85.55555555555556
2003-11-13,46.35,0.55,84.27272727272727
2003-11-14,46.55,0.55,84.63636363636363
2003-11-17,46.4,0.55,84.36363636363636
2003-11-18,46.57,0.55,84.67272727272727
2003-11-19,46.23,0.55,84.05454545454545
2003-11-20,45.75,0.55,83.18181818181817
2003-11-21,45.66,0.55,83.0181818181818
2003-11-24,45.63,0.55,82.96363636363637
2003-11-25,46.25,0.55,84.09090909090908
2003-11-26,46.0,0.55,83.63636363636363
2003-11-28,46.25,0.55,84.09090909090908
2003-12-01,46.83,0.55,85.14545454545454
2003-12-02,46.85,0.55,85.18181818181817
2003-12-03,47.13,0.55,85.69090909090909
2003-12-04,46.6,0.55,84.72727272727272
2003-12-05,46.3,0.55,84.18181818181817
2003-12-08,47.0,0.55,85.45454545454545
2003-12-09,46.95,0.55,85.36363636363636
2003-12-10,46.6,0.55,84.72727272727272
2003-12-11,47.3,0.55,85.99999999999999
2003-12-12,47.15,0.55,85.72727272727272
2003-12-15,47.3,0.55,85.99999999999999
2003-12-16,47.61,0.55,86.56363636363636
2003-12-17,47.75,0.55,86.81818181818181
2003-12-18,47.9,0.55,87.09090909090908
2003-12-19,47.88,0.55,87.05454545454545
2003-12-22,48.23,0.55,87.69090909090907
2003-12-23,47.98,0.55,87.23636363636362
2003-12-24,48.34,0.55,87.89090909090909
2003-12-26,47.95,0.55,87.18181818181819
2003-12-29,48.16,0.55,87.56363636363635
2003-12-30,48.23,0.55,87.69090909090907
2003-12-31,48.19,0.55,87.61818181818181
2004-01-02,48.25,0.55,87.72727272727272
2004-01-05,48.0,0.55,87.27272727272727
2004-01-06,48.13,0.55,87.5090909090909
2004-01-07,48.03,0.55,87.32727272727273
2004-01-08,48.27,0.55,87.76363636363637
2004-01-09,48.45,0.55,88.0909090909091
2004-01-12,48.43,0.55,88.05454545454545
2004-01-13,48.49,0.55,88.16363636363636
2004-01-14,48.88,0.55,88.87272727272727
2004-01-15,48.09,0.55,87.43636363636364
2004-01-16,47.8,0.55,86.90909090909089
2004-01-20,47.55,0.55,86.45454545454544
2004-01-21,46.95,0.55,85.36363636363636
2004-01-22,47.6,0.55,86.54545454545455
2004-01-23,48.05,0.55,87.36363636363635
2004-01-26,49.26,0.55,89.56363636363635
2004-01-27,49.95,0.55,90.81818181818181
2004-01-28,49.43,0.55,89.87272727272726
2004-01-29,49.77,0.55,90.49090909090908
2004-01-30,50.03,0.55,90.96363636363635
2004-02-02,50.08,0.55,91.05454545454545
2004-02-03,49.86,0.55,90.65454545454544
2004-02-04,49.46,0.55,89.92727272727272
2004-02-05,50.53,0.55,91.87272727272726
2004-02-06,51.5,0.55,93.63636363636363
2004-02-09,51.57,0.55,93.76363636363635
2004-02-10,51.5,0.55,93.63636363636363
2004-02-11,51.74,0.55,94.07272727272726
2004-02-12,51.62,0.55,93.85454545454544
2004-02-13,51.31,0.55,93.29090909090908
2004-02-17,51.46,0.55,93.56363636363636
2004-02-18,51.48,0.55,93.59999999999998
2004-02-19,51.53,0.55,93.69090909090909
2004-02-20,51.38,0.55,93.41818181818182
2004-02-23,51.6,0.55,93.81818181818181
2004-02-24,51.98,0.55,94.5090909090909
2004-02-25,53.22,0.55,96.76363636363635
2004-02-26,52.52,0.61,86.09836065573771
2004-02-27,51.23,0.61,83.98360655737704
2004-03-01,51.57,0.61,84.54098360655738
2004-03-02,52.11,0.61,85.42622950819673
2004-03-03,52.4,0.61,85.90163934426229
2004-03-04,52.47,0.61,86.01639344262296
2004-03-05,52.25,0.61,85.65573770491804
2004-03-08,51.93,0.61,85.1311475409836
2004-03-09,52.56,0.61,86.16393442622952
2004-03-10,52.66,0.61,86.32786885245902
2004-03-11,51.88,0.61,85.04918032786885
2004-03-12,52.55,0.61,86.14754098360656
2004-03-15,52.05,0.61,85.32786885245902
2004-03-16,52.36,0.61,85.8360655737705
2004-03-17,53.0,0.61,86.88524590163935
2004-03-18,53.6,0.61,87.8688524590164
2004-03-19,54.15,0.61,88.77049180327869
2004-03-22,54.0,0.61,88.52459016393443
2004-03-23,54.5,0.61,89.34426229508198
2004-03-24,54.2,0.61,88.85245901639345
2004-03-25,54.89,0.61,89.98360655737706
2004-03-26,54.28,0.61,88.98360655737706
2004-03-29,53.21,0.61,87.22950819672131
2004-03-30,54.05,0.61,88.60655737704917
2004-03-31,54.31,0.61,89.03278688524591
2004-04-01,55.53,0.61,91.03278688524591
2004-04-02,54.8,0.61,89.83606557377048
2004-04-05,52.26,0.61,85.67213114754098
2004-04-06,49.8,0.61,81.63934426229508
2004-04-07,50.24,0.61,82.36065573770492
2004-04-08,49.77,0.61,81.59016393442624
2004-04-12,47.27,0.61,77.49180327868854
2004-04-13,47.23,0.61,77.42622950819671
2004-04-14,46.7,0.61,76.55737704918033
2004-04-15,47.95,0.61,78.60655737704919
2004-04-16,48.42,0.61,79.37704918032787
2004-04-19,48.85,0.61,80.08196721311475
2004-04-20,47.48,0.61,77.83606557377048
2004-04-21,46.87,0.61,76.83606557377048
2004-04-22,46.95,0.61,76.9672131147541
2004-04-23,46.6,0.61,76.39344262295083
2004-04-26,47.43,0.61,77.75409836065573
2004-04-27,47.42,0.61,77.73770491803279
2004-04-28,47.45,0.61,77.78688524590164
2004-04-29,47.09,0.61,77.19672131147541
2004-04-30,47.0,0.61,77.04918032786885
2004-05-03,47.51,0.61,77.88524590163934
2004-05-04,47.48,0.61,77.83606557377048
2004-05-05,46.9,0.61,76.88524590163934
2004-05-06,46.77,0.61,76.672131147541
2004-05-07,44.6,0.61,73.11475409836066
2004-05-10,44.0,0.59,74.57627118644068
2004-05-11,44.19,0.59,74.89830508474576
2004-05-12,44.1,0.59,74.74576271186442
2004-05-13,44.0,0.59,74.57627118644068
2004-05-14,44.65,0.59,75.67796610169492
2004-05-17,44.98,0.59,76.23728813559322
2004-05-18,46.25,0.59,78.38983050847457
2004-05-19,45.0,0.59,76.27118644067797
2004-05-20,46.21,0.59,78.3220338983051
2004-05-21,46.17,0.59,78.2542372881356
2004-05-24,46.6,0.59,78.98305084745763
2004-05-25,47.38,0.59,80.30508474576273
2004-05-26,48.26,0.59,81.79661016949153
2004-05-27,48.49,0.59,82.1864406779661
2004-05-28,49.36,0.59,83.66101694915254
2004-06-01,48.6,0.59,82.37288135593221
2004-06-02,49.65,0.59,84.15254237288136
2004-06-03,49.11,0.59,83.23728813559322
2004-06-04,49.12,0.59,83.2542372881356
2004-06-07,49.55,0.59,83.98305084745763
2004-06-08,49.24,0.59,83.45762711864407
2004-06-09,49.24,0.59,83.45762711864407
2004-06-10,49.08,0.59,83.1864406779661
2004-06-14,48.27,0.59,81.81355932203391
2004-06-15,48.97,0.59,83.0
2004-06-16,48.83,0.59,82.76271186440678
2004-06-17,49.58,0.59,84.03389830508475
2004-06-18,49.59,0.59,84.05084745762713
2004-06-21,49.85,0.59,84.49152542372882
2004-06-22,50.22,0.59,85.11864406779661
2004-06-23,50.22,0.59,85.11864406779661
2004-06-24,50.11,0.59,84.9322033898305
2004-06-25,50.4,0.59,85.42372881355932
2004-06-28,50.18,0.59,85.05084745762713
2004-06-29,49.18,0.59,83.35593220338984
2004-06-30,50.08,0.59,84.88135593220339
2004-07-01,50.27,0.59,85.20338983050848
2004-07-02,51.33,0.59,87.0
2004-07-06,50.92,0.59,86.30508474576271
2004-07-07,51.28,0.59,86.91525423728814
2004-07-08,50.75,0.59,86.01694915254238
2004-07-09,51.05,0.59,86.52542372881356
2004-07-12,52.0,0.59,88.13559322033899
2004-07-13,51.7,0.59,87.6271186440678
2004-07-14,51.95,0.59,88.05084745762713
2004-07-15,52.33,0.59,88.69491525423729
2004-07-16,52.2,0.59,88.47457627118645
2004-07-19,52.46,0.59,88.91525423728814
2004-07-20,53.0,0.59,89.83050847457628
2004-07-21,52.55,0.59,89.0677966101695
2004-07-22,51.87,0.59,87.91525423728814
2004-07-23,51.58,0.59,87.42372881355932
2004-07-26,51.45,0.59,87.20338983050848
2004-07-27,51.2,0.59,86.77966101694916
2004-07-28,52.23,0.59,88.52542372881356
2004-07-29,52.38,0.59,88.77966101694916
2004-07-30,52.9,0.59,89.66101694915254
2004-08-02,53.3,0.59,90.33898305084746
2004-08-03,53.28,0.59,90.30508474576271
2004-08-04,53.9,0.59,91.35593220338983
2004-08-05,53.3,0.59,90.33898305084746
2004-08-06,53.75,0.59,91.10169491525424
2004-08-09,53.5,0.62,86.29032258064517
2004-08-10,53.3,0.62,85.96774193548387
2004-08-11,53.47,0.62,86.24193548387096
2004-08-12,52.87,0.62,85.27419354838709
2004-08-13,52.85,0.62,85.24193548387098
2004-08-16,53.71,0.62,86.62903225806451
2004-08-17,53.87,0.62,86.88709677419355
2004-08-18,54.6,0.62,88.06451612903226
2004-08-19,53.38,0.62,86.0967741935484
2004-08-20,55.05,0.62,88.79032258064515
2004-08-23,54.98,0.62,88.6774193548387
2004-08-24,55.19,0.62,89.01612903225806
2004-08-25,54.68,0.62,88.19354838709677
2004-08-26,54.95,0.62,88.62903225806453
2004-08-27,54.71,0.62,88.24193548387098
2004-08-30,55.2,0.62,89.03225806451613
2004-08-31,55.48,0.62,89.48387096774194
2004-09-01,55.25,0.62,89.11290322580645
2004-09-02,55.34,0.62,89.25806451612904
2004-09-03,55.68,0.62,89.80645161290323
2004-09-07,56.15,0.62,90.56451612903226
2004-09-08,56.05,0.62,90.40322580645162
2004-09-09,54.68,0.62,88.19354838709677
2004-09-10,54.65,0.62,88.14516129032258
2004-09-13,54.05,0.62,87.1774193548387
2004-09-14,53.0,0.62,85.48387096774194
2004-09-15,53.81,0.62,86.79032258064517
2004-09-16,54.95,0.62,88.62903225806453
2004-09-17,55.2,0.62,89.03225806451613
2004-09-20,54.8,0.62,88.38709677419354
2004-09-21,54.68,0.62,88.19354838709677
2004-09-22,54.55,0.62,87.98387096774194
2004-09-23,54.52,0.62,87.93548387096774
2004-09-24,54.75,0.62,88.30645161290323
2004-09-27,54.75,0.62,88.30645161290323
2004-09-28,54.6,0.62,88.06451612903226
2004-09-29,54.77,0.62,88.33870967741936
2004-09-30,55.39,0.62,89.33870967741936
2004-10-01,56.25,0.62,90.7258064516129
2004-10-04,56.75,0.62,91.53225806451613
2004-10-05,56.75,0.62,91.53225806451613
2004-10-06,56.99,0.62,91.91935483870968
2004-10-07,56.3,0.62,90.80645161290322
2004-10-08,56.96,0.62,91.87096774193549
2004-10-11,56.5,0.62,91.12903225806451
2004-10-12,57.2,0.62,92.25806451612904
2004-10-13,57.13,0.62,92.14516129032259
2004-10-14,58.45,0.62,94.2741935483871
2004-10-15,58.35,0.62,94.11290322580645
2004-10-18,58.55,0.62,94.43548387096774
2004-10-19,58.05,0.62,93.62903225806451
2004-10-20,57.92,0.62,93.41935483870968
2004-10-21,58.98,0.62,95.12903225806451
2004-10-22,59.0,0.62,95.16129032258064
2004-10-25,58.81,0.62,94.85483870967742
2004-10-26,59.29,0.62,95.62903225806451
2004-10-27,59.23,0.62,95.53225806451613
2004-10-28,59.75,0.62,96.37096774193549
2004-10-29,59.72,0.62,96.3225806451613
2004-11-01,59.55,0.62,96.04838709677419
2004-11-02,59.01,0.62,95.1774193548387
2004-11-03,59.45,0.62,95.88709677419355
2004-11-04,59.94,0.62,96.6774193548387
2004-11-05,58.1,0.62,93.70967741935485
2004-11-08,58.4,0.62,94.19354838709677
2004-11-09,58.73,0.59,99.54237288135593
2004-11-10,59.34,0.59,100.57627118644069
2004-11-11,59.54,0.59,100.91525423728814
2004-11-12,61.35,0.59,103.98305084745763
2004-11-15,62.05,0.59,105.16949152542372
2004-11-16,61.65,0.59,104.49152542372882
2004-11-17,60.08,0.59,101.83050847457628
2004-11-18,60.39,0.59,102.35593220338984
2004-11-19,59.4,0.59,100.67796610169492
2004-11-22,59.4,0.59,100.67796610169492
2004-11-23,59.62,0.59,101.05084745762711
2004-11-24,60.46,0.59,102.47457627118645
2004-11-26,60.06,0.59,101.79661016949153
2004-11-29,59.95,0.59,101.61016949152544
2004-11-30,60.18,0.59,102.0
2004-12-01,62.0,0.59,105.08474576271188
2004-12-02,61.53,0.59,104.28813559322035
2004-12-03,62.75,0.59,106.35593220338984
2004-12-06,63.2,0.59,107.11864406779662
2004-12-07,62.49,0.59,105.91525423728814
2004-12-08,62.73,0.59,106.32203389830508
2004-12-09,62.32,0.59,105.6271186440678
2004-12-10,62.94,0.59,106.67796610169492
2004-12-13,62.9,0.59,106.61016949152543
2004-12-14,63.02,0.59,106.81355932203391
2004-12-15,63.5,0.59,107.6271186440678
2004-12-16,62.9,0.59,106.61016949152543
2004-12-17,63.3,0.59,107.28813559322035
2004-12-20,63.5,0.59,107.6271186440678
2004-12-21,64.08,0.59,108.61016949152543
2004-12-22,64.85,0.59,109.91525423728814
2004-12-23,63.54,0.59,107.69491525423729
2004-12-27,63.7,0.59,107.96610169491527
2004-12-28,64.05,0.59,108.55932203389831
2004-12-29,63.8,0.59,108.13559322033899
2004-12-30,63.98,0.59,108.44067796610169
2004-12-31,64.67,0.59,109.61016949152543
2005-01-03,63.65,0.59,107.88135593220339
2005-01-04,62.56,0.59,106.03389830508476
2005-01-05,60.1,0.59,101.86440677966102
2005-01-06,61.2,0.59,103.72881355932205
2005-01-07,61.09,0.59,103.54237288135594
2005-01-10,60.62,0.59,102.7457627118644
2005-01-11,59.63,0.59,101.0677966101695
2005-01-12,59.23,0.59,100.38983050847457
2005-01-13,59.7,0.59,101.18644067796612
2005-01-14,59.88,0.59,101.49152542372882
2005-01-18,60.52,0.59,102.57627118644069
2005-01-19,60.5,0.59,102.54237288135593
2005-01-20,60.46,0.59,102.47457627118645
2005-01-21,60.46,0.59,102.47457627118645
2005-01-24,59.57,0.59,100.96610169491527
2005-01-25,58.29,0.59,98.79661016949153
2005-01-26,58.04,0.59,98.37288135593221
2005-01-27,56.93,0.59,96.49152542372882
2005-01-28,57.99,0.59,98.28813559322035
2005-01-31,57.78,0.59,97.93220338983052
2005-02-01,57.94,0.59,98.20338983050847
2005-02-02,59.27,0.59,100.45762711864408
2005-02-03,59.2,0.59,100.33898305084747
2005-02-04,59.62,0.59,101.05084745762711
2005-02-07,59.22,0.59,100.37288135593221
2005-02-08,59.2,0.59,100.33898305084747
2005-02-09,59.76,0.59,101.28813559322035
2005-02-10,59.95,0.59,101.61016949152544
2005-02-11,60.4,0.59,102.37288135593221
2005-02-14,60.57,0.59,102.66101694915255
2005-02-15,60.8,0.59,103.05084745762711
2005-02-16,61.2,0.59,103.72881355932205
2005-02-17,61.76,0.59,104.67796610169492
2005-02-18,61.07,0.59,103.5084745762712
2005-02-22,59.4,0.59,100.67796610169492
2005-02-23,59.28,0.59,100.47457627118645
2005-02-24,58.86,0.59,99.76271186440678
2005-02-25,60.12,0.59,101.89830508474576
2005-02-28,59.8,0.59,101.35593220338983
2005-03-01,60.67,0.59,102.83050847457628
2005-03-02,60.25,0.59,102.11864406779661
2005-03-03,60.14,0.59,101.93220338983052
2005-03-04,61.85,0.59,104.83050847457628
2005-03-07,62.48,0.59,105.89830508474576
2005-03-08,61.8,0.59,104.7457627118644
2005-03-09,59.87,0.59,101.47457627118644
2005-03-10,60.92,0.59,103.2542372881356
2005-03-11,60.51,0.59,102.55932203389831
2005-03-14,61.57,0.59,104.35593220338984
2005-03-15,61.46,0.55,111.74545454545454
2005-03-16,60.68,0.55,110.32727272727271
2005-03-17,61.57,0.55,111.94545454545454
2005-03-18,61.55,0.55,111.90909090909089
2005-03-21,60.95,0.55,110.81818181818181
2005-03-22,59.46,0.55,108.1090909090909
2005-03-23,59.5,0.55,108.18181818181817
2005-03-24,59.86,0.55,108.83636363636363
2005-03-28,59.6,0.55,108.36363636363636
2005-03-29,58.92,0.55,107.12727272727273
2005-03-30,59.85,0.55,108.81818181818181
2005-03-31,60.23,0.55,109.5090909090909
2005-04-01,59.65,0.55,108.45454545454544
2005-04-04,59.76,0.55,108.65454545454544
2005-04-05,59.77,0.55,108.67272727272727
2005-04-06,60.29,0.55,109.61818181818181
2005-04-07,60.61,0.55,110.19999999999999
2005-04-08,60.75,0.55,110.45454545454544
2005-04-11,61.14,0.55,111.16363636363636
2005-04-12,62.0,0.55,112.72727272727272
2005-04-13,62.23,0.55,113.14545454545453
2005-04-14,62.13,0.55,112.96363636363635
2005-04-15,62.33,0.55,113.32727272727271
2005-04-18,62.59,0.55,113.8
2005-04-19,62.7,0.55,114.0
2005-04-20,62.6,0.55,113.81818181818181
2005-04-21,62.8,0.55,114.18181818181817
2005-04-22,63.29,0.55,115.07272727272726
2005-04-25,63.7,0.55,115.81818181818181
2005-04-26,63.77,0.55,115.94545454545454
2005-04-27,65.42,0.55,118.94545454545454
2005-04-28,66.28,0.55,120.5090909090909
2005-04-29,66.47,0.55,120.85454545454544
2005-05-02,65.57,0.55,119.21818181818179
2005-05-03,65.95,0.55,119.9090909090909
2005-05-04,66.48,0.55,120.87272727272727
2005-05-05,67.32,0.55,122.39999999999998
2005-05-06,66.81,0.55,121.47272727272727
2005-05-09,67.95,0.55,123.54545454545455
2005-05-10,67.7,0.54,125.37037037037037
2005-05-11,66.95,0.54,123.98148148148148
2005-05-12,65.91,0.54,122.05555555555554
2005-05-13,65.77,0.54,121.79629629629628
2005-05-16,66.5,0.54,123.14814814814814
2005-05-17,66.82,0.54,123.74074074074072
2005-05-18,67.0,0.54,124.07407407407406
2005-05-19,68.58,0.54,126.99999999999999
2005-05-20,68.03,0.54,125.98148148148148
2005-05-23,68.24,0.54,126.37037037037035
2005-05-24,66.8,0.54,123.7037037037037
2005-05-25,66.34,0.54,122.85185185185185
2005-05-26,65.5,0.54,121.29629629629629
2005-05-27,65.7,0.54,121.66666666666666
2005-05-31,66.8,0.54,123.7037037037037
2005-06-01,67.03,0.54,124.12962962962962
2005-06-02,66.89,0.54,123.87037037037037
2005-06-03,67.0,0.54,124.07407407407406
2005-06-06,67.24,0.54,124.5185185185185
2005-06-07,67.49,0.54,124.98148148148147
2005-06-08,67.75,0.54,125.46296296296295
2005-06-09,67.5,0.54,124.99999999999999
2005-06-10,67.75,0.54,125.46296296296295
2005-06-13,68.22,0.54,126.33333333333333
2005-06-14,68.57,0.54,126.98148148148147
2005-06-15,68.53,0.54,126.9074074074074
2005-06-16,68.38,0.54,126.62962962962962
2005-06-17,69.9,0.54,129.44444444444446
2005-06-20,69.74,0.54,129.14814814814812
2005-06-21,69.12,0.54,128.0
2005-06-22,69.21,0.54,128.16666666666666
2005-06-23,69.44,0.54,128.59259259259258
2005-06-24,69.32,0.54,128.37037037037035
2005-06-27,69.04,0.54,127.85185185185186
2005-06-28,68.72,0.54,127.25925925925925
2005-06-29,69.2,0.54,128.14814814814815
2005-06-30,70.0,0.54,129.62962962962962
2005-07-01,70.99,0.54,131.46296296296293
2005-07-05,71.72,0.54,132.8148148148148
2005-07-06,71.4,0.54,132.22222222222223
2005-07-07,71.9,0.54,133.14814814814815
2005-07-08,73.05,0.54,135.27777777777777
2005-07-11,73.7,0.54,136.48148148148147
2005-07-12,73.87,0.54,136.7962962962963
2005-07-13,73.47,0.54,136.05555555555554
2005-07-14,72.67,0.54,134.57407407407408
2005-07-15,72.7,0.54,134.62962962962962
2005-07-18,72.98,0.54,135.14814814814815
2005-07-19,73.45,0.54,136.0185185185185
2005-07-20,74.23,0.54,137.46296296296296
2005-07-21,72.88,0.54,134.96296296296293
2005-07-22,73.41,0.54,135.94444444444443
2005-07-25,74.1,0.54,137.2222222222222
2005-07-26,74.75,0.54,138.42592592592592
2005-07-27,75.4,0.54,139.62962962962962
2005-07-28,75.97,0.54,140.68518518518516
2005-07-29,76.15,0.54,141.01851851851853
2005-08-01,76.12,0.54,140.96296296296296
2005-08-02,76.25,0.54,141.2037037037037
2005-08-03,76.16,0.54,141.037037037037
2005-08-04,75.01,0.54,138.90740740740742
2005-08-05,73.28,0.54,135.7037037037037
2005-08-08,70.5,0.54,130.55555555555554
2005-08-09,71.13,0.6,118.55
2005-08-10,70.58,0.6,117.63333333333334
2005-08-11,70.56,0.6,117.60000000000001
2005-08-12,70.79,0.6,117.98333333333335
2005-08-15,71.16,0.6,118.6
2005-08-16,71.15,0.6,118.58333333333334
2005-08-17,70.52,0.6,117.53333333333333
2005-08-18,70.25,0.6,117.08333333333334
2005-08-19,70.27,0.6,117.11666666666666
2005-08-22,70.55,0.6,117.58333333333333
2005-08-23,70.72,0.6,117.86666666666667
2005-08-24,70.55,0.6,117.58333333333333
2005-08-25,70.81,0.6,118.01666666666668
2005-08-26,70.03,0.6,116.71666666666667
2005-08-29,69.84,0.6,116.4
2005-08-30,69.83,0.6,116.38333333333334
2005-08-31,71.15,0.6,118.58333333333334
2005-09-01,71.59,0.6,119.31666666666668
2005-09-02,71.49,0.6,119.14999999999999
2005-09-06,72.57,0.6,120.94999999999999
2005-09-07,72.04,0.6,120.06666666666668
2005-09-08,71.9,0.6,119.83333333333334
2005-09-09,72.26,0.6,120.43333333333335
2005-09-12,71.95,0.6,119.91666666666667
2005-09-13,71.63,0.6,119.38333333333333
2005-09-14,71.93,0.6,119.88333333333335
2005-09-15,72.48,0.6,120.80000000000001
2005-09-16,73.2,0.6,122.00000000000001
2005-09-19,72.6,0.6,121.0
2005-09-20,72.25,0.6,120.41666666666667
2005-09-21,71.02,0.6,118.36666666666666
2005-09-22,71.44,0.6,119.06666666666666
2005-09-23,71.6,0.6,119.33333333333333
2005-09-26,71.93,0.6,119.88333333333335
2005-09-27,71.69,0.6,119.48333333333333
2005-09-28,69.23,0.6,115.38333333333334
2005-09-29,69.61,0.6,116.01666666666667
2005-09-30,70.9,0.6,118.16666666666669
2005-10-03,71.56,0.6,119.26666666666668
2005-10-04,70.33,0.6,117.21666666666667
2005-10-05,69.15,0.6,115.25000000000001
2005-10-06,68.45,0.6,114.08333333333334
2005-10-07,67.58,0.6,112.63333333333334
2005-10-10,67.1,0.6,111.83333333333333
2005-10-11,66.28,0.6,110.46666666666667
2005-10-12,65.36,0.6,108.93333333333334
2005-10-13,65.11,0.6,108.51666666666667
2005-10-14,66.84,0.6,111.4
2005-10-17,67.42,0.6,112.36666666666667
2005-10-18,66.75,0.6,111.25
2005-10-19,67.45,0.6,112.41666666666667
2005-10-20,66.9,0.6,111.50000000000001
2005-10-21,67.0,0.6,111.66666666666667
2005-10-24,68.22,0.6,113.7
2005-10-25,67.72,0.6,112.86666666666667
2005-10-26,67.24,0.6,112.06666666666666
2005-10-27,66.53,0.6,110.88333333333334
2005-10-28,67.88,0.6,113.13333333333333
2005-10-31,69.22,0.6,115.36666666666667
2005-11-01,67.65,0.6,112.75000000000001
2005-11-02,67.65,0.6,112.75000000000001
2005-11-03,67.31,0.6,112.18333333333334
2005-11-04,67.0,0.6,111.66666666666667
2005-11-07,67.47,0.6,112.45
2005-11-08,67.35,0.6,112.25
2005-11-09,68.8,0.5,137.6
2005-11-10,71.7,0.5,143.4
2005-11-11,72.85,0.5,145.7
2005-11-14,73.23,0.5,146.46
2005-11-15,72.89,0.5,145.78
2005-11-16,73.01,0.5,146.02
2005-11-17,73.8,0.5,147.6
2005-11-18,73.95,0.5,147.9
2005-11-21,73.67,0.5,147.34
2005-11-22,74.17,0.5,148.34
2005-11-23,74.41,0.5,148.82
2005-11-25,74.66,0.5,149.32
2005-11-28,74.45,0.5,148.9
2005-11-29,75.3,0.5,150.6
2005-11-30,75.21,0.5,150.42
2005-12-01,76.05,0.5,152.1
2005-12-02,75.66,0.5,151.32
2005-12-05,75.61,0.5,151.22
2005-12-06,75.03,0.5,150.06
2005-12-07,74.41,0.5,148.82
2005-12-08,74.35,0.5,148.7
2005-12-09,74.77,0.5,149.54
2005-12-12,74.87,0.5,149.74
2005-12-13,75.06,0.5,150.12
2005-12-14,76.0,0.5,152.0
2005-12-15,74.89,0.5,149.78
2005-12-16,75.68,0.5,151.36
2005-12-19,74.5,0.5,149.0
2005-12-20,73.92,0.5,147.84
2005-12-21,74.27,0.5,148.54
2005-12-22,74.53,0.5,149.06
2005-12-23,74.8,0.5,149.6
2005-12-27,74.77,0.5,149.54
2005-12-28,74.49,0.5,148.98
2005-12-29,73.95,0.5,147.9
2005-12-30,74.13,0.5,148.26
2006-01-03,75.36,0.5,150.72
2006-01-04,75.64,0.5,151.28
2006-01-05,76.8,0.5,153.6
2006-01-06,78.35,0.5,156.7
2006-01-09,79.41,0.5,158.82
2006-01-10,79.5,0.5,159.0
2006-01-11,78.36,0.5,156.72
2006-01-12,77.84,0.5,155.68
2006-01-13,76.91,0.5,153.82
2006-01-17,76.68,0.5,153.36
2006-01-18,76.0,0.5,152.0
2006-01-19,76.61,0.5,153.22
2006-01-20,76.29,0.5,152.58
2006-01-23,76.82,0.5,153.64
2006-01-24,77.58,0.5,155.16
2006-01-25,77.34,0.5,154.68
2006-01-26,77.71,0.5,155.42
2006-01-27,78.21,0.5,156.42
2006-01-30,78.0,0.5,156.0
2006-01-31,78.26,0.5,156.52
2006-02-01,78.8,0.5,157.6
2006-02-02,79.07,0.5,158.14
2006-02-03,78.22,0.5,156.44
2006-02-06,78.63,0.5,157.26
2006-02-07,78.59,0.5,157.18
2006-02-08,77.8,0.5,155.6
2006-02-09,78.31,0.5,156.62
2006-02-10,78.36,0.5,156.72
2006-02-13,79.18,0.5,158.36
2006-02-14,79.71,0.5,159.42
2006-02-15,81.21,0.5,162.42
2006-02-16,81.82,0.5,163.64
2006-02-17,83.96,0.5,167.92
2006-02-21,84.98,0.5,169.96
2006-02-22,85.25,0.5,170.5
2006-02-23,85.25,0.5,170.5
2006-02-24,85.43,0.5,170.86
2006-02-27,85.41,0.5,170.82
2006-02-28,84.67,0.5,169.34
2006-03-01,84.75,0.5,169.5
2006-03-02,85.3,0.5,170.6
2006-03-03,85.66,0.5,171.32
2006-03-06,87.53,0.5,175.06
2006-03-07,87.41,0.5,174.82
2006-03-08,88.36,0.5,176.72
2006-03-09,89.02,0.5,178.04
2006-03-10,89.83,0.5,179.66
2006-03-13,89.85,0.5,179.7
2006-03-14,89.67,0.5,179.34
2006-03-15,93.06,0.5,186.12
2006-03-16,93.5,0.61,153.27868852459017
2006-03-17,96.02,0.61,157.40983606557376
2006-03-20,93.69,0.61,153.59016393442622
2006-03-21,93.08,0.61,152.59016393442624
2006-03-22,92.94,0.61,152.36065573770492
2006-03-23,92.75,0.61,152.04918032786887
2006-03-24,92.33,0.61,151.36065573770492
2006-03-27,90.9,0.61,149.01639344262296
2006-03-28,91.3,0.61,149.672131147541
2006-03-29,96.87,0.61,158.8032786885246
2006-03-30,96.31,0.61,157.88524590163937
2006-03-31,93.25,0.61,152.8688524590164
2006-04-03,91.55,0.61,150.08196721311475
2006-04-04,89.94,0.61,147.44262295081967
2006-04-05,90.38,0.61,148.1639344262295
2006-04-06,89.93,0.61,147.42622950819674
