date,PKI,PKI_EPS,PE Ratio
1973-10-22,1.16,0.15,7.733333333333333
1973-10-23,1.21,0.15,8.066666666666666
1973-10-24,1.2,0.15,8.0
1973-10-25,1.2,0.15,8.0
1973-10-26,1.2,0.15,8.0
1973-10-29,1.15,0.15,7.666666666666666
1973-10-30,1.16,0.15,7.733333333333333
1973-10-31,1.15,0.15,7.666666666666666
1973-11-01,1.13,0.15,7.533333333333333
1973-11-02,1.11,0.15,7.400000000000001
1973-11-05,1.06,0.15,7.066666666666667
1973-11-06,0.99,0.15,6.6000000000000005
1973-11-07,1.02,0.15,6.800000000000001
1973-11-08,1.2,0.15,8.0
1973-11-09,1.2,0.15,8.0
1973-11-12,1.3,0.15,8.666666666666668
1973-11-13,1.44,0.15,9.6
1973-11-14,1.41,0.15,9.4
1973-11-15,1.38,0.15,9.2
1973-11-16,1.25,0.15,8.333333333333334
1973-11-19,1.13,0.15,7.533333333333333
1973-11-20,1.23,0.15,8.200000000000001
1973-11-21,1.25,0.15,8.333333333333334
1973-11-23,1.27,0.15,8.466666666666667
1973-11-26,1.22,0.15,8.133333333333333
1973-11-27,1.17,0.15,7.8
1973-11-28,1.27,0.15,8.466666666666667
1973-11-29,1.34,0.15,8.933333333333334
1973-11-30,1.25,0.15,8.333333333333334
1973-12-03,1.13,0.15,7.533333333333333
1973-12-04,1.04,0.15,6.933333333333334
1973-12-05,0.92,0.15,6.133333333333334
1973-12-06,1.02,0.15,6.800000000000001
1973-12-07,1.05,0.15,7.000000000000001
1973-12-10,1.15,0.15,7.666666666666666
1973-12-11,1.02,0.15,6.800000000000001
1973-12-12,1.02,0.15,6.800000000000001
1973-12-13,1.0,0.15,6.666666666666667
1973-12-14,1.08,0.15,7.200000000000001
1973-12-17,1.07,0.15,7.133333333333334
1973-12-18,1.19,0.15,7.933333333333334
1973-12-19,1.13,0.15,7.533333333333333
1973-12-20,1.13,0.15,7.533333333333333
1973-12-21,1.15,0.15,7.666666666666666
1973-12-24,1.16,0.15,7.733333333333333
1973-12-26,1.16,0.15,7.733333333333333
1973-12-27,1.13,0.15,7.533333333333333
1973-12-28,1.08,0.15,7.200000000000001
1973-12-31,1.11,0.15,7.400000000000001
1974-01-02,1.13,0.15,7.533333333333333
1974-01-03,1.24,0.15,8.266666666666667
1974-01-04,1.23,0.15,8.200000000000001
1974-01-07,1.2,0.15,8.0
1974-01-08,1.11,0.15,7.400000000000001
1974-01-09,1.11,0.15,7.400000000000001
1974-01-10,1.06,0.15,7.066666666666667
1974-01-11,1.06,0.15,7.066666666666667
1974-01-14,1.06,0.15,7.066666666666667
1974-01-15,1.08,0.15,7.200000000000001
1974-01-16,1.1,0.15,7.333333333333334
1974-01-17,1.16,0.15,7.733333333333333
1974-01-18,1.1,0.15,7.333333333333334
1974-01-21,1.05,0.15,7.000000000000001
1974-01-22,1.08,0.15,7.200000000000001
1974-01-23,1.05,0.15,7.000000000000001
1974-01-24,1.04,0.15,6.933333333333334
1974-01-25,1.05,0.15,7.000000000000001
1974-01-28,1.08,0.15,7.200000000000001
1974-01-29,1.09,0.15,7.2666666666666675
1974-01-30,1.07,0.15,7.133333333333334
1974-01-31,1.08,0.15,7.200000000000001
1974-02-01,1.02,0.15,6.800000000000001
1974-02-04,0.95,0.15,6.333333333333333
1974-02-05,0.92,0.15,6.133333333333334
1974-02-06,0.91,0.15,6.066666666666667
1974-02-07,0.93,0.15,6.2
1974-02-08,0.91,0.15,6.066666666666667
1974-02-11,0.89,0.15,5.933333333333334
1974-02-12,0.89,0.15,5.933333333333334
1974-02-13,0.87,0.15,5.8
1974-02-14,0.85,0.15,5.666666666666667
1974-02-15,0.89,0.15,5.933333333333334
1974-02-19,0.81,0.15,5.4
1974-02-20,0.88,0.15,5.866666666666667
1974-02-21,0.91,0.15,6.066666666666667
1974-02-22,0.87,0.15,5.8
1974-02-25,0.9,0.15,6.0
1974-02-26,0.88,0.15,5.866666666666667
1974-02-27,0.88,0.15,5.866666666666667
1974-02-28,0.93,0.15,6.2
1974-03-01,1.01,0.15,6.733333333333333
1974-03-04,0.99,0.15,6.6000000000000005
1974-03-05,0.94,0.15,6.266666666666667
1974-03-06,0.94,0.15,6.266666666666667
1974-03-07,0.92,0.15,6.133333333333334
1974-03-08,0.93,0.15,6.2
1974-03-11,0.98,0.15,6.533333333333333
1974-03-12,0.92,0.15,6.133333333333334
1974-03-13,0.92,0.15,6.133333333333334
1974-03-14,0.91,0.15,6.066666666666667
1974-03-15,0.94,0.15,6.266666666666667
1974-03-18,0.89,0.15,5.933333333333334
1974-03-19,0.88,0.15,5.866666666666667
1974-03-20,0.89,0.15,5.933333333333334
1974-03-21,0.86,0.15,5.733333333333333
1974-03-22,0.86,0.15,5.733333333333333
1974-03-25,0.85,0.15,5.666666666666667
1974-03-26,0.86,0.15,5.733333333333333
1974-03-27,0.83,0.15,5.533333333333333
1974-03-28,0.8,0.15,5.333333333333334
1974-03-29,0.8,0.15,5.333333333333334
1974-04-01,0.8,0.15,5.333333333333334
1974-04-02,0.83,0.15,5.533333333333333
1974-04-03,0.85,0.15,5.666666666666667
1974-04-04,0.85,0.15,5.666666666666667
1974-04-05,0.82,0.15,5.466666666666667
1974-04-08,0.83,0.15,5.533333333333333
1974-04-09,0.82,0.15,5.466666666666667
1974-04-10,0.84,0.15,5.6
1974-04-11,0.83,0.15,5.533333333333333
1974-04-15,0.83,0.15,5.533333333333333
1974-04-16,0.84,0.15,5.6
1974-04-17,0.84,0.15,5.6
1974-04-18,0.84,0.15,5.6
1974-04-19,0.83,0.15,5.533333333333333
1974-04-22,0.82,0.15,5.466666666666667
1974-04-23,0.81,0.15,5.4
1974-04-24,0.78,0.15,5.2
1974-04-25,0.76,0.15,5.066666666666667
1974-04-26,0.78,0.15,5.2
1974-04-29,0.78,0.15,5.2
1974-04-30,0.77,0.15,5.133333333333334
1974-05-01,0.78,0.15,5.2
1974-05-02,0.74,0.15,4.933333333333334
1974-05-03,0.72,0.15,4.8
1974-05-06,0.71,0.15,4.733333333333333
1974-05-07,0.74,0.15,4.933333333333334
1974-05-08,0.73,0.15,4.866666666666667
1974-05-09,0.73,0.15,4.866666666666667
1974-05-10,0.7,0.15,4.666666666666667
1974-05-13,0.66,0.15,4.4
1974-05-14,0.66,0.15,4.4
1974-05-15,0.66,0.15,4.4
1974-05-16,0.65,0.15,4.333333333333334
1974-05-17,0.65,0.15,4.333333333333334
1974-05-20,0.63,0.15,4.2
1974-05-21,0.62,0.15,4.133333333333334
1974-05-22,0.63,0.15,4.2
1974-05-23,0.63,0.15,4.2
1974-05-24,0.67,0.15,4.466666666666667
1974-05-28,0.67,0.15,4.466666666666667
1974-05-29,0.64,0.15,4.266666666666667
1974-05-30,0.67,0.15,4.466666666666667
1974-05-31,0.65,0.15,4.333333333333334
1974-06-03,0.73,0.15,4.866666666666667
1974-06-04,0.74,0.15,4.933333333333334
1974-06-05,0.73,0.15,4.866666666666667
1974-06-06,0.71,0.15,4.733333333333333
1974-06-07,0.72,0.15,4.8
1974-06-10,0.74,0.15,4.933333333333334
1974-06-11,0.77,0.15,5.133333333333334
1974-06-12,0.77,0.15,5.133333333333334
1974-06-13,0.78,0.15,5.2
1974-06-14,0.76,0.15,5.066666666666667
1974-06-17,0.72,0.15,4.8
1974-06-18,0.71,0.15,4.733333333333333
1974-06-19,0.72,0.15,4.8
1974-06-20,0.72,0.15,4.8
1974-06-21,0.7,0.15,4.666666666666667
1974-06-24,0.7,0.15,4.666666666666667
1974-06-25,0.7,0.15,4.666666666666667
1974-06-26,0.68,0.15,4.533333333333334
1974-06-27,0.62,0.15,4.133333333333334
1974-06-28,0.62,0.15,4.133333333333334
1974-07-01,0.63,0.15,4.2
1974-07-02,0.58,0.15,3.8666666666666667
1974-07-03,0.58,0.15,3.8666666666666667
1974-07-05,0.57,0.15,3.8
1974-07-08,0.54,0.15,3.6000000000000005
1974-07-09,0.55,0.15,3.666666666666667
1974-07-10,0.55,0.15,3.666666666666667
1974-07-11,0.54,0.15,3.6000000000000005
1974-07-12,0.6,0.15,4.0
1974-07-15,0.62,0.15,4.133333333333334
1974-07-16,0.59,0.15,3.933333333333333
1974-07-17,0.59,0.15,3.933333333333333
1974-07-18,0.59,0.15,3.933333333333333
1974-07-19,0.61,0.15,4.066666666666666
1974-07-22,0.61,0.15,4.066666666666666
1974-07-23,0.62,0.15,4.133333333333334
1974-07-24,0.6,0.15,4.0
1974-07-25,0.61,0.15,4.066666666666666
1974-07-26,0.59,0.15,3.933333333333333
1974-07-29,0.55,0.15,3.666666666666667
1974-07-30,0.55,0.15,3.666666666666667
1974-07-31,0.55,0.15,3.666666666666667
1974-08-01,0.55,0.15,3.666666666666667
1974-08-02,0.55,0.15,3.666666666666667
1974-08-05,0.57,0.15,3.8
1974-08-06,0.59,0.15,3.933333333333333
1974-08-07,0.63,0.15,4.2
1974-08-08,0.66,0.15,4.4
1974-08-09,0.64,0.15,4.266666666666667
1974-08-12,0.64,0.15,4.266666666666667
1974-08-13,0.61,0.15,4.066666666666666
1974-08-14,0.57,0.15,3.8
1974-08-15,0.59,0.15,3.933333333333333
1974-08-16,0.58,0.15,3.8666666666666667
1974-08-19,0.57,0.15,3.8
1974-08-20,0.59,0.15,3.933333333333333
1974-08-21,0.61,0.15,4.066666666666666
1974-08-22,0.59,0.15,3.933333333333333
1974-08-23,0.56,0.15,3.733333333333334
1974-08-26,0.59,0.15,3.933333333333333
1974-08-27,0.57,0.15,3.8
1974-08-28,0.55,0.15,3.666666666666667
1974-08-29,0.53,0.15,3.5333333333333337
1974-08-30,0.59,0.15,3.933333333333333
1974-09-03,0.57,0.15,3.8
1974-09-04,0.53,0.15,3.5333333333333337
1974-09-05,0.55,0.15,3.666666666666667
1974-09-06,0.55,0.15,3.666666666666667
1974-09-09,0.52,0.15,3.466666666666667
1974-09-10,0.5,0.15,3.3333333333333335
1974-09-11,0.5,0.15,3.3333333333333335
1974-09-12,0.45,0.15,3.0
1974-09-13,0.45,0.15,3.0
1974-09-16,0.47,0.15,3.1333333333333333
1974-09-17,0.5,0.15,3.3333333333333335
1974-09-18,0.48,0.15,3.2
1974-09-19,0.53,0.15,3.5333333333333337
1974-09-20,0.52,0.15,3.466666666666667
1974-09-23,0.54,0.15,3.6000000000000005
1974-09-24,0.5,0.15,3.3333333333333335
1974-09-25,0.51,0.15,3.4000000000000004
1974-09-26,0.48,0.15,3.2
1974-09-27,0.46,0.15,3.066666666666667
1974-09-30,0.45,0.15,3.0
1974-10-01,0.46,0.15,3.066666666666667
1974-10-02,0.46,0.15,3.066666666666667
1974-10-03,0.45,0.15,3.0
1974-10-04,0.45,0.15,3.0
1974-10-07,0.52,0.15,3.466666666666667
1974-10-08,0.52,0.15,3.466666666666667
1974-10-09,0.55,0.15,3.666666666666667
1974-10-10,0.59,0.15,3.933333333333333
1974-10-11,0.59,0.15,3.933333333333333
1974-10-14,0.59,0.15,3.933333333333333
1974-10-15,0.55,0.15,3.666666666666667
1974-10-16,0.56,0.15,3.733333333333334
1974-10-17,0.56,0.15,3.733333333333334
1974-10-18,0.56,0.15,3.733333333333334
1974-10-21,0.56,0.15,3.733333333333334
1974-10-22,0.59,0.15,3.933333333333333
1974-10-23,0.57,0.15,3.8
1974-10-24,0.59,0.15,3.933333333333333
1974-10-25,0.59,0.15,3.933333333333333
1974-10-28,0.59,0.15,3.933333333333333
1974-10-29,0.63,0.15,4.2
1974-10-30,0.66,0.15,4.4
1974-10-31,0.63,0.15,4.2
1974-11-01,0.63,0.15,4.2
1974-11-04,0.63,0.15,4.2
1974-11-05,0.75,0.15,5.0
1974-11-06,0.7,0.15,4.666666666666667
1974-11-07,0.73,0.15,4.866666666666667
1974-11-08,0.7,0.15,4.666666666666667
1974-11-11,0.7,0.15,4.666666666666667
1974-11-12,0.64,0.15,4.266666666666667
1974-11-13,0.67,0.15,4.466666666666667
1974-11-14,0.67,0.15,4.466666666666667
1974-11-15,0.69,0.15,4.6
1974-11-18,0.72,0.15,4.8
1974-11-19,0.73,0.15,4.866666666666667
1974-11-20,0.73,0.15,4.866666666666667
1974-11-21,0.71,0.15,4.733333333333333
1974-11-22,0.74,0.15,4.933333333333334
1974-11-25,0.79,0.15,5.2666666666666675
1974-11-26,0.87,0.15,5.8
1974-11-27,0.83,0.15,5.533333333333333
1974-11-29,0.83,0.15,5.533333333333333
1974-12-02,0.78,0.15,5.2
1974-12-03,0.8,0.15,5.333333333333334
1974-12-04,0.78,0.15,5.2
1974-12-05,0.73,0.15,4.866666666666667
1974-12-06,0.72,0.15,4.8
1974-12-09,0.76,0.15,5.066666666666667
1974-12-10,0.79,0.15,5.2666666666666675
1974-12-11,0.77,0.15,5.133333333333334
1974-12-12,0.77,0.15,5.133333333333334
1974-12-13,0.76,0.15,5.066666666666667
1974-12-16,0.76,0.15,5.066666666666667
1974-12-17,0.78,0.15,5.2
1974-12-18,0.8,0.15,5.333333333333334
1974-12-19,0.79,0.15,5.2666666666666675
1974-12-20,0.78,0.15,5.2
1974-12-23,0.78,0.15,5.2
1974-12-24,0.79,0.15,5.2666666666666675
1974-12-26,0.8,0.15,5.333333333333334
1974-12-27,0.8,0.15,5.333333333333334
1974-12-30,0.77,0.15,5.133333333333334
1974-12-31,0.78,0.15,5.2
1975-01-02,0.8,0.15,5.333333333333334
1975-01-03,0.76,0.15,5.066666666666667
1975-01-06,0.78,0.15,5.2
1975-01-07,0.8,0.15,5.333333333333334
1975-01-08,0.8,0.15,5.333333333333334
1975-01-09,0.78,0.15,5.2
1975-01-10,0.77,0.15,5.133333333333334
1975-01-13,0.76,0.15,5.066666666666667
1975-01-14,0.77,0.15,5.133333333333334
1975-01-15,0.76,0.15,5.066666666666667
1975-01-16,0.76,0.15,5.066666666666667
1975-01-17,0.73,0.15,4.866666666666667
1975-01-20,0.7,0.15,4.666666666666667
1975-01-21,0.66,0.15,4.4
1975-01-22,0.66,0.15,4.4
1975-01-23,0.64,0.15,4.266666666666667
1975-01-24,0.66,0.15,4.4
1975-01-27,0.71,0.15,4.733333333333333
1975-01-28,0.69,0.15,4.6
1975-01-29,0.7,0.15,4.666666666666667
1975-01-30,0.67,0.15,4.466666666666667
1975-01-31,0.68,0.15,4.533333333333334
1975-02-03,0.71,0.15,4.733333333333333
1975-02-04,0.68,0.15,4.533333333333334
1975-02-05,0.68,0.15,4.533333333333334
1975-02-06,0.67,0.15,4.466666666666667
1975-02-07,0.68,0.15,4.533333333333334
1975-02-10,0.73,0.15,4.866666666666667
1975-02-11,0.77,0.15,5.133333333333334
1975-02-12,0.77,0.15,5.133333333333334
1975-02-13,0.76,0.15,5.066666666666667
1975-02-14,0.76,0.15,5.066666666666667
1975-02-18,0.78,0.15,5.2
1975-02-19,0.77,0.15,5.133333333333334
1975-02-20,0.77,0.15,5.133333333333334
1975-02-21,0.77,0.15,5.133333333333334
1975-02-24,0.7,0.15,4.666666666666667
1975-02-25,0.7,0.15,4.666666666666667
1975-02-26,0.73,0.15,4.866666666666667
1975-02-27,0.71,0.15,4.733333333333333
1975-02-28,0.73,0.15,4.866666666666667
1975-03-03,0.85,0.15,5.666666666666667
1975-03-04,0.85,0.15,5.666666666666667
1975-03-05,0.83,0.15,5.533333333333333
1975-03-06,0.83,0.15,5.533333333333333
1975-03-07,0.83,0.15,5.533333333333333
1975-03-10,0.8,0.15,5.333333333333334
1975-03-11,0.83,0.15,5.533333333333333
1975-03-12,0.81,0.15,5.4
1975-03-13,0.84,0.15,5.6
1975-03-14,0.88,0.15,5.866666666666667
1975-03-17,0.93,0.15,6.2
1975-03-18,0.88,0.15,5.866666666666667
1975-03-19,0.86,0.15,5.733333333333333
1975-03-20,0.84,0.15,5.6
1975-03-21,0.86,0.15,5.733333333333333
1975-03-24,0.83,0.15,5.533333333333333
1975-03-25,0.87,0.15,5.8
1975-03-26,0.88,0.15,5.866666666666667
1975-03-27,0.88,0.15,5.866666666666667
1975-03-31,0.88,0.15,5.866666666666667
1975-04-01,0.86,0.15,5.733333333333333
1975-04-02,0.87,0.15,5.8
1975-04-03,0.85,0.15,5.666666666666667
1975-04-04,0.84,0.15,5.6
1975-04-07,0.82,0.15,5.466666666666667
1975-04-08,0.81,0.15,5.4
1975-04-09,0.84,0.15,5.6
1975-04-10,0.84,0.15,5.6
1975-04-11,0.84,0.15,5.6
1975-04-14,0.91,0.15,6.066666666666667
1975-04-15,0.88,0.15,5.866666666666667
1975-04-16,0.91,0.15,6.066666666666667
1975-04-17,0.98,0.15,6.533333333333333
1975-04-18,0.96,0.15,6.4
1975-04-21,0.96,0.15,6.4
1975-04-22,0.93,0.15,6.2
1975-04-23,0.91,0.15,6.066666666666667
1975-04-24,0.91,0.15,6.066666666666667
1975-04-25,0.91,0.15,6.066666666666667
1975-04-28,0.9,0.15,6.0
1975-04-29,0.86,0.15,5.733333333333333
1975-04-30,0.86,0.15,5.733333333333333
1975-05-01,0.92,0.15,6.133333333333334
1975-05-02,0.91,0.15,6.066666666666667
1975-05-05,0.89,0.15,5.933333333333334
1975-05-06,0.88,0.15,5.866666666666667
1975-05-07,0.91,0.15,6.066666666666667
1975-05-08,0.98,0.15,6.533333333333333
1975-05-09,0.96,0.15,6.4
1975-05-12,0.95,0.15,6.333333333333333
1975-05-13,0.95,0.15,6.333333333333333
1975-05-14,0.92,0.15,6.133333333333334
1975-05-15,0.92,0.15,6.133333333333334
1975-05-16,0.95,0.15,6.333333333333333
1975-05-19,0.95,0.15,6.333333333333333
1975-05-20,0.95,0.15,6.333333333333333
1975-05-21,0.94,0.15,6.266666666666667
1975-05-22,0.93,0.15,6.2
1975-05-23,0.95,0.15,6.333333333333333
1975-05-27,0.95,0.15,6.333333333333333
1975-05-28,0.95,0.15,6.333333333333333
1975-05-29,1.03,0.15,6.866666666666667
1975-05-30,1.02,0.15,6.800000000000001
1975-06-02,1.02,0.15,6.800000000000001
1975-06-03,1.07,0.15,7.133333333333334
1975-06-04,1.04,0.15,6.933333333333334
1975-06-05,1.04,0.15,6.933333333333334
1975-06-06,1.1,0.15,7.333333333333334
1975-06-09,1.13,0.15,7.533333333333333
1975-06-10,1.09,0.15,7.2666666666666675
1975-06-11,1.13,0.15,7.533333333333333
1975-06-12,1.09,0.15,7.2666666666666675
1975-06-13,1.11,0.15,7.400000000000001
1975-06-16,1.09,0.15,7.2666666666666675
1975-06-17,1.09,0.15,7.2666666666666675
1975-06-18,1.05,0.15,7.000000000000001
1975-06-19,1.09,0.15,7.2666666666666675
1975-06-20,1.11,0.15,7.400000000000001
1975-06-23,1.13,0.15,7.533333333333333
1975-06-24,1.14,0.15,7.6
1975-06-25,1.17,0.15,7.8
1975-06-26,1.16,0.15,7.733333333333333
1975-06-27,1.16,0.15,7.733333333333333
1975-06-30,1.22,0.15,8.133333333333333
1975-07-01,1.2,0.15,8.0
1975-07-02,1.16,0.15,7.733333333333333
1975-07-03,1.17,0.15,7.8
1975-07-07,1.17,0.15,7.8
1975-07-08,1.17,0.15,7.8
1975-07-09,1.21,0.15,8.066666666666666
1975-07-10,1.2,0.15,8.0
1975-07-11,1.2,0.15,8.0
1975-07-14,1.18,0.15,7.866666666666666
1975-07-15,1.18,0.15,7.866666666666666
1975-07-16,1.16,0.15,7.733333333333333
1975-07-17,1.14,0.15,7.6
1975-07-18,1.14,0.15,7.6
1975-07-21,1.11,0.15,7.400000000000001
1975-07-22,1.13,0.15,7.533333333333333
1975-07-23,1.06,0.15,7.066666666666667
1975-07-24,1.06,0.15,7.066666666666667
1975-07-25,1.05,0.15,7.000000000000001
1975-07-28,1.02,0.15,6.800000000000001
1975-07-29,1.0,0.15,6.666666666666667
1975-07-30,1.03,0.15,6.866666666666667
1975-07-31,1.02,0.15,6.800000000000001
1975-08-01,1.02,0.15,6.800000000000001
1975-08-04,1.0,0.15,6.666666666666667
1975-08-05,0.98,0.15,6.533333333333333
1975-08-06,0.98,0.15,6.533333333333333
1975-08-07,0.94,0.15,6.266666666666667
1975-08-08,0.92,0.15,6.133333333333334
1975-08-11,0.92,0.15,6.133333333333334
1975-08-12,0.96,0.15,6.4
1975-08-13,0.95,0.15,6.333333333333333
1975-08-14,0.95,0.15,6.333333333333333
1975-08-15,0.95,0.15,6.333333333333333
1975-08-18,0.95,0.15,6.333333333333333
