date,RSG,RSG_EPS,PE Ratio
,,0.09,
1998-07-01,17.0,0.09,188.88888888888889
1998-07-02,17.13,0.09,190.33333333333334
1998-07-06,17.25,0.09,191.66666666666669
1998-07-07,17.0,0.09,188.88888888888889
1998-07-08,17.13,0.09,190.33333333333334
1998-07-09,17.25,0.09,191.66666666666669
1998-07-10,17.21,0.09,191.22222222222223
1998-07-13,17.17,0.09,190.7777777777778
1998-07-14,17.04,0.09,189.33333333333334
1998-07-15,17.33,0.09,192.55555555555554
1998-07-16,17.13,0.09,190.33333333333334
1998-07-17,17.33,0.09,192.55555555555554
1998-07-20,18.25,0.09,202.77777777777777
1998-07-21,17.71,0.09,196.7777777777778
1998-07-22,17.08,0.09,189.77777777777777
1998-07-23,17.0,0.09,188.88888888888889
1998-07-24,17.33,0.09,192.55555555555554
1998-07-27,17.25,0.09,191.66666666666669
1998-07-28,16.67,0.09,185.22222222222226
1998-07-29,16.42,0.09,182.44444444444446
1998-07-30,16.67,0.09,185.22222222222226
1998-07-31,16.67,0.09,185.22222222222226
1998-08-03,16.25,0.09,180.55555555555557
1998-08-04,15.33,0.09,170.33333333333334
1998-08-05,14.63,0.09,162.55555555555557
1998-08-06,14.58,0.09,162.0
1998-08-07,14.75,0.09,163.88888888888889
1998-08-10,15.42,0.09,171.33333333333334
1998-08-11,14.67,0.09,163.0
1998-08-12,14.67,0.09,163.0
1998-08-13,14.5,0.17,85.29411764705881
1998-08-14,14.67,0.17,86.29411764705881
1998-08-17,14.67,0.17,86.29411764705881
1998-08-18,14.67,0.17,86.29411764705881
1998-08-19,14.63,0.17,86.05882352941177
1998-08-20,14.67,0.17,86.29411764705881
1998-08-21,13.67,0.17,80.41176470588235
1998-08-24,13.79,0.17,81.11764705882352
1998-08-25,13.88,0.17,81.6470588235294
1998-08-26,13.96,0.17,82.11764705882352
1998-08-27,12.58,0.17,74.0
1998-08-28,11.25,0.17,66.17647058823529
1998-08-31,10.75,0.17,63.23529411764705
1998-09-01,10.83,0.17,63.705882352941174
1998-09-02,10.58,0.17,62.23529411764706
1998-09-03,10.58,0.17,62.23529411764706
1998-09-04,10.58,0.17,62.23529411764706
1998-09-08,11.17,0.17,65.70588235294117
1998-09-09,10.75,0.17,63.23529411764705
1998-09-10,9.88,0.17,58.11764705882353
1998-09-11,9.96,0.17,58.588235294117645
1998-09-14,9.96,0.17,58.588235294117645
1998-09-15,9.17,0.17,53.94117647058823
1998-09-16,9.67,0.17,56.882352941176464
1998-09-17,10.13,0.17,59.588235294117645
1998-09-18,10.17,0.17,59.8235294117647
1998-09-21,10.21,0.17,60.05882352941177
1998-09-22,11.5,0.17,67.6470588235294
1998-09-23,13.29,0.17,78.17647058823529
1998-09-24,13.0,0.17,76.47058823529412
1998-09-25,13.13,0.17,77.23529411764706
1998-09-28,13.25,0.17,77.94117647058823
1998-09-29,12.83,0.17,75.47058823529412
1998-09-30,13.0,0.17,76.47058823529412
1998-10-01,13.25,0.17,77.94117647058823
1998-10-02,12.67,0.17,74.52941176470587
1998-10-05,12.96,0.17,76.23529411764706
1998-10-06,12.63,0.17,74.29411764705883
1998-10-07,10.17,0.17,59.8235294117647
1998-10-08,9.67,0.17,56.882352941176464
1998-10-09,10.92,0.17,64.23529411764706
1998-10-12,11.29,0.17,66.41176470588235
1998-10-13,11.0,0.17,64.70588235294117
1998-10-14,10.83,0.17,63.705882352941174
1998-10-15,10.79,0.17,63.47058823529411
1998-10-16,10.67,0.17,62.764705882352935
1998-10-19,11.17,0.17,65.70588235294117
1998-10-20,11.17,0.17,65.70588235294117
1998-10-21,11.04,0.17,64.94117647058823
1998-10-22,11.33,0.17,66.6470588235294
1998-10-23,11.38,0.17,66.94117647058823
1998-10-26,11.08,0.17,65.17647058823529
1998-10-27,11.13,0.17,65.47058823529412
1998-10-28,11.33,0.17,66.6470588235294
1998-10-29,12.58,0.17,74.0
1998-10-30,14.58,0.17,85.76470588235294
1998-11-02,14.79,0.17,86.99999999999999
1998-11-03,15.33,0.17,90.17647058823529
1998-11-04,16.0,0.17,94.11764705882352
1998-11-05,15.5,0.17,91.17647058823529
1998-11-06,14.42,0.17,84.8235294117647
1998-11-09,13.75,0.17,80.88235294117646
1998-11-10,13.08,0.17,76.94117647058823
1998-11-11,13.21,0.17,77.70588235294117
1998-11-12,13.13,0.17,77.23529411764706
1998-11-13,13.38,0.18,74.33333333333334
1998-11-16,13.42,0.18,74.55555555555556
1998-11-17,13.13,0.18,72.94444444444446
1998-11-18,12.75,0.18,70.83333333333334
1998-11-19,12.42,0.18,69.0
1998-11-20,12.5,0.18,69.44444444444444
1998-11-23,12.17,0.18,67.61111111111111
1998-11-24,12.63,0.18,70.16666666666667
1998-11-25,12.08,0.18,67.11111111111111
1998-11-27,12.5,0.18,69.44444444444444
1998-11-30,12.42,0.18,69.0
1998-12-01,12.38,0.18,68.77777777777779
1998-12-02,12.42,0.18,69.0
1998-12-03,12.25,0.18,68.05555555555556
1998-12-04,12.04,0.18,66.88888888888889
1998-12-07,12.08,0.18,67.11111111111111
1998-12-08,11.75,0.18,65.27777777777779
1998-12-09,11.42,0.18,63.44444444444444
1998-12-10,10.75,0.18,59.72222222222222
1998-12-11,11.25,0.18,62.5
1998-12-14,11.13,0.18,61.83333333333334
1998-12-15,11.54,0.18,64.11111111111111
1998-12-16,12.0,0.18,66.66666666666667
1998-12-17,11.5,0.18,63.88888888888889
1998-12-18,11.38,0.18,63.22222222222223
1998-12-21,11.04,0.18,61.33333333333333
1998-12-22,10.67,0.18,59.27777777777778
1998-12-23,10.75,0.18,59.72222222222222
1998-12-24,10.92,0.18,60.66666666666667
1998-12-28,10.88,0.18,60.44444444444445
1998-12-29,11.42,0.18,63.44444444444444
1998-12-30,12.33,0.18,68.5
1998-12-31,12.29,0.18,68.27777777777777
1999-01-04,12.79,0.18,71.05555555555556
1999-01-05,12.67,0.18,70.38888888888889
1999-01-06,12.58,0.18,69.88888888888889
1999-01-07,12.58,0.18,69.88888888888889
1999-01-08,12.63,0.18,70.16666666666667
1999-01-11,12.58,0.18,69.88888888888889
1999-01-12,12.29,0.18,68.27777777777777
1999-01-13,12.13,0.18,67.3888888888889
1999-01-14,12.17,0.18,67.61111111111111
1999-01-15,12.13,0.18,67.3888888888889
1999-01-19,12.63,0.18,70.16666666666667
1999-01-20,12.46,0.18,69.22222222222223
1999-01-21,12.46,0.18,69.22222222222223
1999-01-22,12.5,0.18,69.44444444444444
1999-01-25,12.67,0.18,70.38888888888889
1999-01-26,12.88,0.18,71.55555555555556
1999-01-27,13.83,0.18,76.83333333333334
1999-01-28,14.0,0.18,77.77777777777779
1999-01-29,13.75,0.18,76.38888888888889
1999-02-01,13.79,0.18,76.61111111111111
1999-02-02,13.92,0.18,77.33333333333334
1999-02-03,14.25,0.18,79.16666666666667
1999-02-04,14.33,0.18,79.61111111111111
1999-02-05,13.58,0.18,75.44444444444444
1999-02-08,13.63,0.18,75.72222222222223
1999-02-09,13.46,0.18,74.77777777777779
1999-02-10,12.29,0.18,68.27777777777777
1999-02-11,12.67,0.18,70.38888888888889
1999-02-12,12.58,0.18,69.88888888888889
1999-02-16,12.17,0.18,67.61111111111111
1999-02-17,11.96,0.18,66.44444444444446
1999-02-18,11.96,0.18,66.44444444444446
1999-02-19,11.33,0.18,62.94444444444445
1999-02-22,10.79,0.18,59.94444444444444
1999-02-23,10.33,0.18,57.38888888888889
1999-02-24,11.0,0.18,61.111111111111114
1999-02-25,11.25,0.18,62.5
1999-02-26,11.63,0.18,64.61111111111111
1999-03-01,11.67,0.18,64.83333333333333
1999-03-02,11.29,0.18,62.72222222222222
1999-03-03,11.13,0.18,61.83333333333334
1999-03-04,10.67,0.18,59.27777777777778
1999-03-05,10.79,0.18,59.94444444444444
1999-03-08,10.96,0.18,60.88888888888889
1999-03-09,10.83,0.18,60.16666666666667
1999-03-10,10.92,0.18,60.66666666666667
1999-03-11,10.88,0.18,60.44444444444445
1999-03-12,10.67,0.18,59.27777777777778
1999-03-15,10.04,0.18,55.77777777777778
1999-03-16,9.83,0.18,54.611111111111114
1999-03-17,10.21,0.18,56.72222222222223
1999-03-18,10.38,0.18,57.66666666666667
1999-03-19,10.25,0.18,56.94444444444445
1999-03-22,10.04,0.18,55.77777777777778
1999-03-23,9.83,0.18,54.611111111111114
1999-03-24,9.75,0.18,54.16666666666667
1999-03-25,10.04,0.18,55.77777777777778
1999-03-26,9.92,0.18,55.111111111111114
1999-03-29,9.88,0.18,54.88888888888889
1999-03-30,9.96,0.18,55.33333333333334
1999-03-31,10.79,0.18,59.94444444444444
1999-04-01,10.5,0.18,58.333333333333336
1999-04-05,10.79,0.18,59.94444444444444
1999-04-06,10.71,0.18,59.50000000000001
1999-04-07,10.63,0.18,59.055555555555564
1999-04-08,10.67,0.18,59.27777777777778
1999-04-09,11.0,0.18,61.111111111111114
1999-04-12,10.75,0.18,59.72222222222222
1999-04-13,10.88,0.18,60.44444444444445
1999-04-14,11.92,0.18,66.22222222222223
1999-04-15,12.29,0.18,68.27777777777777
1999-04-16,13.38,0.18,74.33333333333334
1999-04-19,13.75,0.18,76.38888888888889
1999-04-20,13.71,0.18,76.16666666666667
1999-04-21,13.0,0.18,72.22222222222223
1999-04-22,13.0,0.18,72.22222222222223
1999-04-23,12.63,0.18,70.16666666666667
1999-04-26,12.08,0.18,67.11111111111111
1999-04-27,11.25,0.18,62.5
1999-04-28,12.67,0.18,70.38888888888889
1999-04-29,13.33,0.18,74.05555555555556
1999-04-30,13.71,0.18,76.16666666666667
1999-05-03,14.75,0.18,81.94444444444444
1999-05-04,13.5,0.18,75.0
1999-05-05,14.38,0.18,79.8888888888889
1999-05-06,14.0,0.16,87.5
1999-05-07,13.92,0.16,87.0
1999-05-10,13.67,0.16,85.4375
1999-05-11,13.83,0.16,86.4375
1999-05-12,13.75,0.16,85.9375
1999-05-13,13.83,0.16,86.4375
1999-05-14,13.42,0.16,83.875
1999-05-17,13.54,0.16,84.625
1999-05-18,13.54,0.16,84.625
1999-05-19,14.08,0.16,88.0
1999-05-20,14.08,0.16,88.0
1999-05-21,14.08,0.16,88.0
1999-05-24,14.33,0.16,89.5625
1999-05-25,14.13,0.16,88.3125
1999-05-26,14.38,0.16,89.875
1999-05-27,14.46,0.16,90.375
1999-05-28,15.67,0.16,97.9375
1999-06-01,15.42,0.16,96.375
1999-06-02,15.29,0.16,95.56249999999999
1999-06-03,15.08,0.16,94.25
1999-06-04,15.08,0.16,94.25
1999-06-07,14.83,0.16,92.6875
1999-06-08,14.61,0.16,91.3125
1999-06-09,14.67,0.16,91.6875
1999-06-10,14.63,0.16,91.4375
1999-06-11,14.67,0.16,91.6875
1999-06-14,14.96,0.16,93.5
1999-06-15,15.04,0.16,93.99999999999999
1999-06-16,15.38,0.16,96.125
1999-06-17,15.33,0.16,95.8125
1999-06-18,15.25,0.16,95.3125
1999-06-21,15.21,0.16,95.0625
1999-06-22,15.13,0.16,94.5625
1999-06-23,15.33,0.16,95.8125
1999-06-24,15.42,0.16,96.375
1999-06-25,16.04,0.16,100.24999999999999
1999-06-28,16.0,0.16,100.0
1999-06-29,16.25,0.16,101.5625
1999-06-30,16.5,0.16,103.125
1999-07-01,16.92,0.16,105.75000000000001
1999-07-02,16.29,0.16,101.81249999999999
1999-07-06,16.08,0.16,100.49999999999999
1999-07-07,15.29,0.16,95.56249999999999
1999-07-08,14.63,0.16,91.4375
1999-07-09,14.33,0.16,89.5625
1999-07-12,14.25,0.16,89.0625
1999-07-13,15.0,0.16,93.75
1999-07-14,15.0,0.16,93.75
1999-07-15,14.5,0.16,90.625
1999-07-16,14.5,0.16,90.625
1999-07-19,14.5,0.16,90.625
1999-07-20,14.25,0.16,89.0625
1999-07-21,13.75,0.16,85.9375
1999-07-22,13.79,0.16,86.18749999999999
1999-07-23,13.75,0.16,85.9375
1999-07-26,13.5,0.16,84.375
1999-07-27,14.04,0.16,87.74999999999999
1999-07-28,14.08,0.16,88.0
1999-07-29,13.75,0.16,85.9375
1999-07-30,13.46,0.16,84.125
1999-08-02,13.25,0.16,82.8125
1999-08-03,13.25,0.16,82.8125
1999-08-04,13.25,0.16,82.8125
1999-08-05,13.33,0.16,83.3125
1999-08-06,12.5,0.16,78.125
1999-08-09,12.67,0.16,79.1875
1999-08-10,12.5,0.16,78.125
1999-08-11,12.54,0.16,78.375
1999-08-12,12.54,0.16,78.375
1999-08-13,12.54,0.16,78.375
1999-08-16,12.63,0.21,60.142857142857146
1999-08-17,12.63,0.21,60.142857142857146
1999-08-18,12.71,0.21,60.52380952380953
1999-08-19,12.46,0.21,59.33333333333334
1999-08-20,12.25,0.21,58.333333333333336
1999-08-23,12.04,0.21,57.33333333333333
1999-08-24,11.58,0.21,55.142857142857146
1999-08-25,11.21,0.21,53.38095238095239
1999-08-26,10.92,0.21,52.0
1999-08-27,11.0,0.21,52.38095238095238
1999-08-30,7.42,0.21,35.333333333333336
1999-08-31,7.25,0.21,34.523809523809526
1999-09-01,7.08,0.21,33.714285714285715
1999-09-02,7.33,0.21,34.904761904761905
1999-09-03,7.25,0.21,34.523809523809526
1999-09-07,6.75,0.21,32.142857142857146
1999-09-08,7.25,0.21,34.523809523809526
1999-09-09,7.54,0.21,35.904761904761905
1999-09-10,7.83,0.21,37.285714285714285
1999-09-13,7.42,0.21,35.333333333333336
1999-09-14,7.17,0.21,34.142857142857146
1999-09-15,7.29,0.21,34.714285714285715
1999-09-16,7.33,0.21,34.904761904761905
1999-09-17,7.21,0.21,34.333333333333336
1999-09-20,7.33,0.21,34.904761904761905
1999-09-21,7.67,0.21,36.523809523809526
1999-09-22,7.83,0.21,37.285714285714285
1999-09-23,7.54,0.21,35.904761904761905
1999-09-24,7.33,0.21,34.904761904761905
1999-09-27,7.0,0.21,33.333333333333336
1999-09-28,7.04,0.21,33.523809523809526
1999-09-29,6.88,0.21,32.76190476190476
1999-09-30,7.17,0.21,34.142857142857146
1999-10-01,7.0,0.21,33.333333333333336
1999-10-04,7.08,0.21,33.714285714285715
1999-10-05,7.04,0.21,33.523809523809526
1999-10-06,6.83,0.21,32.523809523809526
1999-10-07,6.67,0.21,31.761904761904763
1999-10-08,6.58,0.21,31.333333333333336
1999-10-11,6.67,0.21,31.761904761904763
1999-10-12,6.88,0.21,32.76190476190476
1999-10-13,6.67,0.21,31.761904761904763
1999-10-14,6.75,0.21,32.142857142857146
1999-10-15,6.54,0.21,31.142857142857146
1999-10-18,6.42,0.21,30.571428571428573
1999-10-19,6.25,0.21,29.761904761904763
1999-10-20,6.5,0.21,30.952380952380953
1999-10-21,6.21,0.21,29.571428571428573
1999-10-22,6.67,0.21,31.761904761904763
1999-10-25,6.67,0.21,31.761904761904763
1999-10-26,6.5,0.21,30.952380952380953
1999-10-27,6.38,0.21,30.380952380952383
1999-10-28,7.92,0.21,37.714285714285715
1999-10-29,8.17,0.21,38.904761904761905
1999-11-01,8.75,0.21,41.66666666666667
1999-11-02,8.71,0.21,41.47619047619048
1999-11-03,8.58,0.21,40.85714285714286
1999-11-04,8.38,0.21,39.90476190476191
1999-11-05,8.0,0.21,38.095238095238095
1999-11-08,7.67,0.21,36.523809523809526
1999-11-09,8.0,0.21,38.095238095238095
1999-11-10,7.92,0.21,37.714285714285715
1999-11-11,7.79,0.21,37.095238095238095
1999-11-12,7.88,0.21,37.523809523809526
1999-11-15,7.83,0.2,39.15
1999-11-16,7.71,0.2,38.55
1999-11-17,7.92,0.2,39.599999999999994
1999-11-18,8.0,0.2,40.0
1999-11-19,8.13,0.2,40.65
1999-11-22,8.25,0.2,41.25
1999-11-23,8.46,0.2,42.300000000000004
1999-11-24,8.13,0.2,40.65
1999-11-26,8.0,0.2,40.0
1999-11-29,7.96,0.2,39.8
1999-11-30,8.29,0.2,41.449999999999996
1999-12-01,8.38,0.2,41.9
1999-12-02,8.25,0.2,41.25
1999-12-03,8.5,0.2,42.5
1999-12-06,8.38,0.2,41.9
1999-12-07,8.25,0.2,41.25
1999-12-08,8.21,0.2,41.050000000000004
1999-12-09,7.75,0.2,38.75
1999-12-10,8.33,0.2,41.65
1999-12-13,8.58,0.2,42.9
1999-12-14,8.79,0.2,43.949999999999996
1999-12-15,8.58,0.2,42.9
1999-12-16,8.58,0.2,42.9
1999-12-17,8.46,0.2,42.300000000000004
1999-12-20,8.33,0.2,41.65
1999-12-21,8.54,0.2,42.699999999999996
1999-12-22,8.42,0.2,42.099999999999994
1999-12-23,8.33,0.2,41.65
1999-12-27,8.38,0.2,41.9
1999-12-28,8.29,0.2,41.449999999999996
1999-12-29,9.13,0.2,45.65
1999-12-30,9.42,0.2,47.099999999999994
1999-12-31,9.5,0.2,47.5
2000-01-03,9.42,0.2,47.099999999999994
2000-01-04,8.83,0.2,44.15
2000-01-05,8.67,0.2,43.349999999999994
2000-01-06,8.63,0.2,43.15
2000-01-07,9.08,0.2,45.4
2000-01-10,9.13,0.2,45.65
2000-01-11,8.92,0.2,44.599999999999994
2000-01-12,8.96,0.2,44.800000000000004
2000-01-13,9.0,0.2,45.0
2000-01-14,8.96,0.2,44.800000000000004
2000-01-18,8.83,0.2,44.15
2000-01-19,8.67,0.2,43.349999999999994
2000-01-20,8.67,0.2,43.349999999999994
2000-01-21,8.67,0.2,43.349999999999994
2000-01-24,8.46,0.2,42.300000000000004
2000-01-25,8.33,0.2,41.65
2000-01-26,7.92,0.2,39.599999999999994
2000-01-27,8.0,0.2,40.0
2000-01-28,7.83,0.2,39.15
2000-01-31,7.83,0.2,39.15
2000-02-01,7.42,0.2,37.099999999999994
2000-02-02,7.46,0.2,37.3
2000-02-03,7.21,0.2,36.05
2000-02-04,7.67,0.2,38.349999999999994
2000-02-07,7.58,0.2,37.9
2000-02-08,7.54,0.2,37.699999999999996
2000-02-09,7.33,0.2,36.65
2000-02-10,6.92,0.2,34.599999999999994
2000-02-11,6.71,0.2,33.55
2000-02-14,6.96,0.2,34.8
2000-02-15,7.29,0.2,36.449999999999996
2000-02-16,7.29,0.2,36.449999999999996
2000-02-17,7.67,0.2,38.349999999999994
2000-02-18,7.25,0.2,36.25
2000-02-22,7.54,0.2,37.699999999999996
2000-02-23,7.71,0.2,38.55
2000-02-24,7.54,0.2,37.699999999999996
2000-02-25,7.54,0.2,37.699999999999996
2000-02-28,7.13,0.2,35.65
2000-02-29,7.17,0.2,35.849999999999994
2000-03-01,7.08,0.2,35.4
2000-03-02,6.96,0.2,34.8
2000-03-03,7.17,0.2,35.849999999999994
2000-03-06,7.08,0.2,35.4
2000-03-07,6.88,0.2,34.4
2000-03-08,6.92,0.2,34.599999999999994
2000-03-09,7.42,0.2,37.099999999999994
2000-03-10,7.29,0.2,36.449999999999996
2000-03-13,7.42,0.2,37.099999999999994
2000-03-14,6.92,0.2,34.599999999999994
2000-03-15,6.83,0.2,34.15
2000-03-16,7.0,0.2,35.0
2000-03-17,6.96,0.2,34.8
2000-03-20,7.17,0.2,35.849999999999994
2000-03-21,6.92,0.2,34.599999999999994
2000-03-22,7.04,0.2,35.199999999999996
2000-03-23,7.21,0.2,36.05
2000-03-24,6.88,0.2,34.4
2000-03-27,7.29,0.2,36.449999999999996
2000-03-28,7.25,0.2,36.25
2000-03-29,7.08,0.2,35.4
2000-03-30,7.08,0.2,35.4
2000-03-31,7.29,0.2,36.449999999999996
2000-04-03,7.96,0.2,39.8
2000-04-04,7.75,0.2,38.75
2000-04-05,7.79,0.2,38.949999999999996
2000-04-06,8.29,0.2,41.449999999999996
2000-04-07,8.63,0.2,43.15
2000-04-10,8.63,0.2,43.15
2000-04-11,8.5,0.2,42.5
2000-04-12,8.21,0.2,41.050000000000004
2000-04-13,8.33,0.2,41.65
2000-04-14,8.13,0.2,40.65
2000-04-17,8.29,0.2,41.449999999999996
2000-04-18,8.38,0.2,41.9
2000-04-19,8.17,0.2,40.849999999999994
2000-04-20,8.29,0.2,41.449999999999996
2000-04-24,8.42,0.2,42.099999999999994
2000-04-25,8.46,0.2,42.300000000000004
2000-04-26,8.71,0.2,43.550000000000004
2000-04-27,8.83,0.2,44.15
2000-04-28,9.13,0.2,45.65
2000-05-01,9.33,0.2,46.65
2000-05-02,9.33,0.2,46.65
2000-05-03,9.04,0.2,45.199999999999996
2000-05-04,9.13,0.2,45.65
2000-05-05,9.33,0.2,46.65
2000-05-08,9.25,0.2,46.25
2000-05-09,9.25,0.2,46.25
2000-05-10,9.33,0.2,46.65
2000-05-11,10.83,0.19,57.0
2000-05-12,10.88,0.19,57.26315789473684
2000-05-15,10.83,0.19,57.0
2000-05-16,10.58,0.19,55.68421052631579
2000-05-17,10.79,0.19,56.78947368421052
2000-05-18,10.46,0.19,55.05263157894737
2000-05-19,10.17,0.19,53.526315789473685
2000-05-22,9.96,0.19,52.42105263157895
2000-05-23,9.71,0.19,51.10526315789474
2000-05-24,9.79,0.19,51.52631578947368
2000-05-25,10.46,0.19,55.05263157894737
2000-05-26,11.0,0.19,57.89473684210526
2000-05-30,11.13,0.19,58.578947368421055
2000-05-31,11.0,0.19,57.89473684210526
2000-06-01,10.71,0.19,56.36842105263158
2000-06-02,10.71,0.19,56.36842105263158
2000-06-05,10.17,0.19,53.526315789473685
2000-06-06,9.71,0.19,51.10526315789474
2000-06-07,9.5,0.19,50.0
2000-06-08,9.67,0.19,50.89473684210526
2000-06-09,9.88,0.19,52.0
2000-06-12,9.83,0.19,51.73684210526316
2000-06-13,9.29,0.19,48.89473684210526
2000-06-14,9.46,0.19,49.78947368421053
2000-06-15,9.58,0.19,50.421052631578945
2000-06-16,9.38,0.19,49.36842105263158
2000-06-19,9.58,0.19,50.421052631578945
2000-06-20,9.54,0.19,50.210526315789465
2000-06-21,9.58,0.19,50.421052631578945
2000-06-22,9.38,0.19,49.36842105263158
2000-06-23,9.33,0.19,49.10526315789474
2000-06-26,9.5,0.19,50.0
2000-06-27,9.46,0.19,49.78947368421053
2000-06-28,9.58,0.19,50.421052631578945
2000-06-29,10.54,0.19,55.47368421052631
2000-06-30,10.6,0.19,55.78947368421052
2000-07-03,10.75,0.19,56.578947368421055
2000-07-05,10.67,0.19,56.1578947368421
2000-07-06,10.71,0.19,56.36842105263158
2000-07-07,10.96,0.19,57.684210526315795
2000-07-10,10.5,0.19,55.26315789473684
2000-07-11,10.33,0.19,54.368421052631575
2000-07-12,10.96,0.19,57.684210526315795
2000-07-13,10.83,0.19,57.0
2000-07-14,11.04,0.19,58.10526315789473
2000-07-17,11.17,0.19,58.78947368421053
2000-07-18,11.38,0.19,59.89473684210527
2000-07-19,10.67,0.19,56.1578947368421
2000-07-20,10.63,0.19,55.94736842105264
2000-07-21,10.88,0.19,57.26315789473684
2000-07-24,10.58,0.19,55.68421052631579
2000-07-25,11.17,0.19,58.78947368421053
2000-07-26,11.42,0.19,60.10526315789473
2000-07-27,11.0,0.19,57.89473684210526
2000-07-28,11.17,0.19,58.78947368421053
2000-07-31,11.17,0.19,58.78947368421053
2000-08-01,11.17,0.19,58.78947368421053
2000-08-02,11.13,0.19,58.578947368421055
2000-08-03,10.42,0.19,54.84210526315789
2000-08-04,10.33,0.19,54.368421052631575
2000-08-07,11.25,0.19,59.21052631578947
2000-08-08,11.0,0.19,57.89473684210526
2000-08-09,10.92,0.19,57.473684210526315
2000-08-10,11.0,0.22,50.0
2000-08-11,11.33,0.22,51.5
2000-08-14,11.5,0.22,52.27272727272727
2000-08-15,11.21,0.22,50.95454545454546
2000-08-16,11.21,0.22,50.95454545454546
2000-08-17,11.08,0.22,50.36363636363637
2000-08-18,10.33,0.22,46.95454545454545
2000-08-21,11.0,0.22,50.0
2000-08-22,10.79,0.22,49.04545454545454
2000-08-23,10.58,0.22,48.09090909090909
2000-08-24,10.58,0.22,48.09090909090909
2000-08-25,10.5,0.22,47.72727272727273
2000-08-28,10.33,0.22,46.95454545454545
2000-08-29,10.29,0.22,46.772727272727266
2000-08-30,10.08,0.22,45.81818181818182
2000-08-31,9.75,0.22,44.31818181818182
2000-09-01,10.25,0.22,46.59090909090909
2000-09-05,10.29,0.22,46.772727272727266
2000-09-06,10.42,0.22,47.36363636363636
2000-09-07,10.75,0.22,48.86363636363637
2000-09-08,10.88,0.22,49.45454545454546
2000-09-11,10.96,0.22,49.81818181818182
2000-09-12,11.0,0.22,50.0
2000-09-13,10.63,0.22,48.31818181818182
2000-09-14,10.25,0.22,46.59090909090909
2000-09-15,10.0,0.22,45.45454545454545
2000-09-18,9.88,0.22,44.909090909090914
2000-09-19,9.83,0.22,44.68181818181818
2000-09-20,9.92,0.22,45.09090909090909
2000-09-21,9.92,0.22,45.09090909090909
2000-09-22,9.33,0.22,42.40909090909091
2000-09-25,9.29,0.22,42.22727272727273
2000-09-26,9.04,0.22,41.090909090909086
2000-09-27,8.54,0.22,38.81818181818181
2000-09-28,8.63,0.22,39.227272727272734
2000-09-29,8.75,0.22,39.77272727272727
2000-10-02,8.88,0.22,40.36363636363637
2000-10-03,9.04,0.22,41.090909090909086
2000-10-04,9.04,0.22,41.090909090909086
2000-10-05,9.04,0.22,41.090909090909086
2000-10-06,9.08,0.22,41.27272727272727
2000-10-09,8.67,0.22,39.40909090909091
2000-10-10,8.71,0.22,39.59090909090909
2000-10-11,8.75,0.22,39.77272727272727
2000-10-12,8.33,0.22,37.86363636363637
2000-10-13,8.29,0.22,37.68181818181818
2000-10-16,8.13,0.22,36.95454545454546
2000-10-17,8.13,0.22,36.95454545454546
2000-10-18,7.79,0.22,35.40909090909091
2000-10-19,7.54,0.22,34.27272727272727
2000-10-20,7.96,0.22,36.18181818181818
2000-10-23,8.0,0.22,36.36363636363637
2000-10-24,8.08,0.22,36.72727272727273
2000-10-25,8.08,0.22,36.72727272727273
2000-10-26,7.58,0.22,34.45454545454545
2000-10-27,7.67,0.22,34.86363636363636
2000-10-30,7.92,0.22,36.0
2000-10-31,8.96,0.22,40.727272727272734
2000-11-01,9.0,0.22,40.90909090909091
2000-11-02,9.08,0.22,41.27272727272727
2000-11-03,9.21,0.22,41.86363636363637
2000-11-06,9.17,0.22,41.68181818181818
2000-11-07,9.63,0.22,43.77272727272727
2000-11-08,9.88,0.22,44.909090909090914
2000-11-09,9.92,0.22,45.09090909090909
2000-11-10,9.75,0.22,44.31818181818182
2000-11-13,9.79,0.22,44.49999999999999
2000-11-14,9.79,0.21,46.61904761904761
2000-11-15,10.08,0.21,48.0
2000-11-16,10.25,0.21,48.80952380952381
2000-11-17,10.17,0.21,48.42857142857143
2000-11-20,10.0,0.21,47.61904761904762
2000-11-21,10.29,0.21,49.0
2000-11-22,10.04,0.21,47.80952380952381
2000-11-24,10.21,0.21,48.61904761904763
2000-11-27,10.04,0.21,47.80952380952381
2000-11-28,9.79,0.21,46.61904761904761
2000-11-29,9.63,0.21,45.85714285714286
2000-11-30,9.71,0.21,46.23809523809524
2000-12-01,9.92,0.21,47.23809523809524
2000-12-04,10.25,0.21,48.80952380952381
2000-12-05,10.46,0.21,49.80952380952382
2000-12-06,10.33,0.21,49.19047619047619
2000-12-07,10.29,0.21,49.0
2000-12-08,10.25,0.21,48.80952380952381
2000-12-11,10.08,0.21,48.0
2000-12-12,9.92,0.21,47.23809523809524
2000-12-13,9.88,0.21,47.04761904761905
2000-12-14,9.71,0.21,46.23809523809524
2000-12-15,9.75,0.21,46.42857142857143
2000-12-18,10.17,0.21,48.42857142857143
2000-12-19,10.46,0.21,49.80952380952382
2000-12-20,10.17,0.21,48.42857142857143
2000-12-21,10.67,0.21,50.80952380952381
2000-12-22,10.67,0.21,50.80952380952381
2000-12-26,10.42,0.21,49.61904761904762
2000-12-27,10.71,0.21,51.00000000000001
2000-12-28,11.08,0.21,52.761904761904766
2000-12-29,11.46,0.21,54.57142857142858
2001-01-02,11.04,0.21,52.57142857142857
2001-01-03,10.75,0.21,51.19047619047619
