date,ATO,ATO_EPS,PE Ratio
1984-05-23,5.75,-0.12,-47.91666666666667
1984-05-24,5.54,-0.12,-46.16666666666667
1984-05-25,5.5,-0.12,-45.833333333333336
1984-05-29,5.5,-0.12,-45.833333333333336
1984-05-30,5.5,-0.12,-45.833333333333336
1984-05-31,5.5,-0.12,-45.833333333333336
1984-06-01,5.5,-0.12,-45.833333333333336
1984-06-04,5.67,-0.12,-47.25
1984-06-05,5.54,-0.12,-46.16666666666667
1984-06-06,5.54,-0.12,-46.16666666666667
1984-06-07,5.54,-0.12,-46.16666666666667
1984-06-08,5.54,-0.12,-46.16666666666667
1984-06-11,5.54,-0.12,-46.16666666666667
1984-06-12,5.54,-0.12,-46.16666666666667
1984-06-13,5.54,-0.12,-46.16666666666667
1984-06-14,5.54,-0.12,-46.16666666666667
1984-06-15,5.54,-0.12,-46.16666666666667
1984-06-18,5.67,-0.12,-47.25
1984-06-19,5.67,-0.12,-47.25
1984-06-20,5.67,-0.12,-47.25
1984-06-21,5.67,-0.12,-47.25
1984-06-22,5.67,-0.12,-47.25
1984-06-25,5.67,-0.12,-47.25
1984-06-26,5.75,-0.12,-47.91666666666667
1984-06-27,5.92,-0.12,-49.333333333333336
1984-06-28,5.79,-0.12,-48.25
1984-06-29,5.79,-0.12,-48.25
1984-07-02,5.75,-0.12,-47.91666666666667
1984-07-03,5.75,-0.12,-47.91666666666667
1984-07-05,5.75,-0.12,-47.91666666666667
1984-07-06,5.75,-0.12,-47.91666666666667
1984-07-09,5.75,-0.12,-47.91666666666667
1984-07-10,5.75,-0.12,-47.91666666666667
1984-07-11,5.79,-0.12,-48.25
1984-07-12,5.79,-0.12,-48.25
1984-07-13,5.75,-0.12,-47.91666666666667
1984-07-16,5.75,-0.12,-47.91666666666667
1984-07-17,5.75,-0.12,-47.91666666666667
1984-07-18,5.75,-0.12,-47.91666666666667
1984-07-19,5.75,-0.12,-47.91666666666667
1984-07-20,5.67,-0.12,-47.25
1984-07-23,5.54,-0.12,-46.16666666666667
1984-07-24,5.5,-0.12,-45.833333333333336
1984-07-25,5.42,-0.12,-45.166666666666664
1984-07-26,5.5,-0.12,-45.833333333333336
1984-07-27,5.5,-0.12,-45.833333333333336
1984-07-30,5.5,-0.12,-45.833333333333336
1984-07-31,5.5,-0.12,-45.833333333333336
1984-08-01,5.5,-0.12,-45.833333333333336
1984-08-02,5.5,-0.12,-45.833333333333336
1984-08-03,5.5,-0.12,-45.833333333333336
1984-08-06,5.5,-0.12,-45.833333333333336
1984-08-07,5.42,-0.12,-45.166666666666664
1984-08-08,5.42,-0.12,-45.166666666666664
1984-08-09,5.42,-0.12,-45.166666666666664
1984-08-10,5.42,-0.12,-45.166666666666664
1984-08-13,5.29,-0.12,-44.083333333333336
1984-08-14,5.42,-0.12,-45.166666666666664
1984-08-15,5.29,-0.12,-44.083333333333336
1984-08-16,5.29,-0.12,-44.083333333333336
1984-08-17,5.29,-0.12,-44.083333333333336
1984-08-20,5.42,-0.12,-45.166666666666664
1984-08-21,5.29,-0.12,-44.083333333333336
1984-08-22,5.29,-0.12,-44.083333333333336
1984-08-23,5.29,-0.12,-44.083333333333336
1984-08-24,5.29,-0.12,-44.083333333333336
1984-08-27,5.17,-0.12,-43.083333333333336
1984-08-28,5.17,-0.12,-43.083333333333336
1984-08-29,5.17,-0.12,-43.083333333333336
1984-08-30,5.04,-0.12,-42.0
1984-08-31,5.17,-0.12,-43.083333333333336
1984-09-04,5.17,-0.12,-43.083333333333336
1984-09-05,5.17,-0.12,-43.083333333333336
1984-09-06,5.17,-0.12,-43.083333333333336
1984-09-07,5.25,-0.12,-43.75
1984-09-10,5.25,-0.12,-43.75
1984-09-11,5.29,-0.12,-44.083333333333336
1984-09-12,5.42,-0.12,-45.166666666666664
1984-09-13,5.42,-0.12,-45.166666666666664
1984-09-14,5.29,-0.12,-44.083333333333336
1984-09-17,5.29,-0.12,-44.083333333333336
1984-09-18,5.29,-0.12,-44.083333333333336
1984-09-19,5.29,-0.12,-44.083333333333336
1984-09-20,5.42,-0.12,-45.166666666666664
1984-09-21,5.5,-0.12,-45.833333333333336
1984-09-24,5.5,-0.12,-45.833333333333336
1984-09-25,5.5,-0.12,-45.833333333333336
1984-09-26,5.42,-0.12,-45.166666666666664
1984-09-27,5.5,-0.12,-45.833333333333336
1984-09-28,5.54,-0.12,-46.16666666666667
1984-10-01,5.54,-0.12,-46.16666666666667
1984-10-02,5.54,-0.12,-46.16666666666667
1984-10-03,5.54,-0.12,-46.16666666666667
1984-10-04,5.67,-0.12,-47.25
1984-10-05,5.67,-0.12,-47.25
1984-10-08,5.67,-0.12,-47.25
1984-10-09,5.67,-0.12,-47.25
1984-10-10,5.67,-0.12,-47.25
1984-10-11,5.67,-0.12,-47.25
1984-10-12,5.54,-0.12,-46.16666666666667
1984-10-15,5.54,-0.12,-46.16666666666667
1984-10-16,5.54,-0.12,-46.16666666666667
1984-10-17,5.54,-0.12,-46.16666666666667
1984-10-18,5.54,-0.12,-46.16666666666667
1984-10-19,5.54,-0.12,-46.16666666666667
1984-10-22,5.54,-0.12,-46.16666666666667
1984-10-23,5.54,-0.12,-46.16666666666667
1984-10-24,5.54,-0.12,-46.16666666666667
1984-10-25,5.54,-0.12,-46.16666666666667
1984-10-26,5.54,-0.12,-46.16666666666667
1984-10-29,5.67,-0.12,-47.25
1984-10-30,5.75,-0.12,-47.91666666666667
1984-10-31,5.79,-0.12,-48.25
1984-11-01,6.17,-0.12,-51.41666666666667
1984-11-02,6.5,-0.12,-54.16666666666667
1984-11-05,6.54,-0.12,-54.5
1984-11-06,6.5,-0.12,-54.16666666666667
1984-11-07,6.25,-0.12,-52.083333333333336
1984-11-08,6.29,-0.12,-52.41666666666667
1984-11-09,6.5,-0.12,-54.16666666666667
1984-11-12,6.5,-0.12,-54.16666666666667
1984-11-13,6.5,-0.12,-54.16666666666667
1984-11-14,6.5,-0.12,-54.16666666666667
1984-11-15,6.5,-0.12,-54.16666666666667
1984-11-16,6.5,-0.12,-54.16666666666667
1984-11-19,6.5,-0.12,-54.16666666666667
1984-11-20,6.5,-0.12,-54.16666666666667
1984-11-21,6.5,-0.12,-54.16666666666667
1984-11-23,6.5,-0.12,-54.16666666666667
1984-11-26,6.54,-0.12,-54.5
1984-11-27,6.42,-0.12,-53.5
1984-11-28,6.29,-0.12,-52.41666666666667
1984-11-29,6.42,-0.12,-53.5
1984-11-30,6.29,-0.12,-52.41666666666667
1984-12-03,6.5,-0.12,-54.16666666666667
1984-12-04,6.42,-0.12,-53.5
1984-12-05,6.42,-0.12,-53.5
1984-12-06,6.42,-0.12,-53.5
1984-12-07,6.42,-0.12,-53.5
1984-12-10,6.5,-0.12,-54.16666666666667
1984-12-11,6.5,-0.12,-54.16666666666667
1984-12-12,6.5,-0.12,-54.16666666666667
1984-12-13,6.54,-0.12,-54.5
1984-12-14,6.54,-0.12,-54.5
1984-12-17,6.54,-0.12,-54.5
1984-12-18,6.54,-0.12,-54.5
1984-12-19,6.54,-0.12,-54.5
1984-12-20,6.42,-0.12,-53.5
1984-12-21,6.42,-0.12,-53.5
1984-12-24,6.42,-0.12,-53.5
1984-12-26,6.42,-0.12,-53.5
1984-12-27,6.42,-0.12,-53.5
1984-12-28,6.67,-0.12,-55.583333333333336
1984-12-31,6.54,-0.12,-54.5
1985-01-02,6.5,-0.12,-54.16666666666667
1985-01-03,6.54,-0.12,-54.5
1985-01-04,6.5,-0.12,-54.16666666666667
1985-01-07,6.5,-0.12,-54.16666666666667
1985-01-08,6.5,-0.12,-54.16666666666667
1985-01-09,6.54,-0.12,-54.5
1985-01-10,6.67,-0.12,-55.583333333333336
1985-01-11,6.54,-0.12,-54.5
1985-01-14,6.54,-0.12,-54.5
1985-01-15,6.5,-0.12,-54.16666666666667
1985-01-16,6.5,-0.12,-54.16666666666667
1985-01-17,6.42,-0.12,-53.5
1985-01-18,6.42,-0.12,-53.5
1985-01-21,6.42,-0.12,-53.5
1985-01-22,6.5,-0.12,-54.16666666666667
1985-01-23,6.54,-0.12,-54.5
1985-01-24,6.54,-0.12,-54.5
1985-01-25,6.67,-0.12,-55.583333333333336
1985-01-28,7.0,-0.12,-58.333333333333336
1985-01-29,7.0,-0.12,-58.333333333333336
1985-01-30,7.0,-0.12,-58.333333333333336
1985-01-31,7.0,-0.12,-58.333333333333336
1985-02-01,7.04,-0.12,-58.66666666666667
1985-02-04,7.04,-0.12,-58.66666666666667
1985-02-05,7.04,-0.12,-58.66666666666667
1985-02-06,7.04,-0.12,-58.66666666666667
1985-02-07,7.04,-0.12,-58.66666666666667
1985-02-08,7.04,-0.12,-58.66666666666667
1985-02-11,6.92,-0.12,-57.66666666666667
1985-02-12,6.92,-0.12,-57.66666666666667
1985-02-13,6.67,-0.12,-55.583333333333336
1985-02-14,6.75,-0.12,-56.25
1985-02-15,7.0,-0.12,-58.333333333333336
1985-02-19,7.0,-0.12,-58.333333333333336
1985-02-20,7.17,-0.12,-59.75
1985-02-21,7.25,-0.12,-60.41666666666667
1985-02-22,7.29,-0.12,-60.75
1985-02-25,7.17,-0.12,-59.75
1985-02-26,7.17,-0.12,-59.75
1985-02-27,7.04,-0.12,-58.66666666666667
1985-02-28,7.0,-0.12,-58.333333333333336
1985-03-01,7.0,-0.12,-58.333333333333336
1985-03-04,7.0,-0.12,-58.333333333333336
1985-03-05,6.92,-0.12,-57.66666666666667
1985-03-06,6.92,-0.12,-57.66666666666667
1985-03-07,6.92,-0.12,-57.66666666666667
1985-03-08,6.92,-0.12,-57.66666666666667
1985-03-11,6.92,-0.12,-57.66666666666667
1985-03-12,6.92,-0.12,-57.66666666666667
1985-03-13,6.92,-0.12,-57.66666666666667
1985-03-14,6.92,-0.12,-57.66666666666667
1985-03-15,6.92,-0.12,-57.66666666666667
1985-03-18,6.92,-0.12,-57.66666666666667
1985-03-19,6.92,-0.12,-57.66666666666667
1985-03-20,6.79,-0.12,-56.583333333333336
1985-03-21,6.92,-0.12,-57.66666666666667
1985-03-22,6.75,-0.12,-56.25
1985-03-25,6.79,-0.12,-56.583333333333336
1985-03-26,6.92,-0.12,-57.66666666666667
1985-03-27,6.92,-0.12,-57.66666666666667
1985-03-28,6.79,-0.12,-56.583333333333336
1985-03-29,6.92,-0.12,-57.66666666666667
1985-04-01,6.92,-0.12,-57.66666666666667
1985-04-02,7.0,-0.12,-58.333333333333336
1985-04-03,7.04,-0.12,-58.66666666666667
1985-04-04,7.17,-0.12,-59.75
1985-04-08,7.17,-0.12,-59.75
1985-04-09,7.17,-0.12,-59.75
1985-04-10,7.5,-0.12,-62.5
1985-04-11,7.79,-0.12,-64.91666666666667
1985-04-12,7.92,-0.12,-66.0
1985-04-15,7.75,-0.12,-64.58333333333334
1985-04-16,7.79,-0.12,-64.91666666666667
1985-04-17,7.83,-0.12,-65.25
1985-04-18,8.25,-0.12,-68.75
1985-04-19,8.0,-0.12,-66.66666666666667
1985-04-22,8.0,-0.12,-66.66666666666667
1985-04-23,7.92,-0.12,-66.0
1985-04-24,7.67,-0.12,-63.91666666666667
1985-04-25,7.75,-0.12,-64.58333333333334
1985-04-26,7.75,-0.12,-64.58333333333334
1985-04-29,7.79,-0.12,-64.91666666666667
1985-04-30,7.67,-0.12,-63.91666666666667
1985-05-01,7.75,-0.12,-64.58333333333334
1985-05-02,7.75,-0.12,-64.58333333333334
1985-05-03,7.92,-0.12,-66.0
1985-05-06,7.96,-0.12,-66.33333333333333
1985-05-07,8.25,-0.12,-68.75
1985-05-08,8.54,-0.12,-71.16666666666666
1985-05-09,8.92,-0.12,-74.33333333333333
1985-05-10,9.04,-0.12,-75.33333333333333
1985-05-13,9.25,-0.12,-77.08333333333334
1985-05-14,9.04,-0.12,-75.33333333333333
1985-05-15,9.25,-0.12,-77.08333333333334
1985-05-16,9.29,-0.12,-77.41666666666666
1985-05-17,9.5,-0.12,-79.16666666666667
1985-05-20,9.17,-0.12,-76.41666666666667
1985-05-21,8.79,-0.12,-73.25
1985-05-22,8.92,-0.12,-74.33333333333333
1985-05-23,8.75,-0.12,-72.91666666666667
1985-05-24,8.75,-0.12,-72.91666666666667
1985-05-28,8.75,-0.12,-72.91666666666667
1985-05-29,8.54,-0.12,-71.16666666666666
1985-05-30,8.5,-0.12,-70.83333333333334
1985-05-31,8.67,-0.12,-72.25
1985-06-03,8.67,-0.12,-72.25
1985-06-04,8.75,-0.12,-72.91666666666667
1985-06-05,9.04,-0.12,-75.33333333333333
1985-06-06,9.13,-0.12,-76.08333333333334
1985-06-07,9.04,-0.12,-75.33333333333333
1985-06-10,9.25,-0.12,-77.08333333333334
1985-06-11,9.17,-0.12,-76.41666666666667
1985-06-12,9.25,-0.12,-77.08333333333334
1985-06-13,9.25,-0.12,-77.08333333333334
1985-06-14,9.17,-0.12,-76.41666666666667
1985-06-17,9.33,-0.12,-77.75
1985-06-18,9.42,-0.12,-78.5
1985-06-19,9.33,-0.12,-77.75
1985-06-20,9.67,-0.12,-80.58333333333334
1985-06-21,9.83,-0.12,-81.91666666666667
1985-06-24,10.0,-0.12,-83.33333333333334
1985-06-25,9.67,-0.12,-80.58333333333334
1985-06-26,9.67,-0.12,-80.58333333333334
1985-06-27,9.33,-0.12,-77.75
1985-06-28,9.5,-0.12,-79.16666666666667
1985-07-01,9.5,-0.12,-79.16666666666667
1985-07-02,9.5,-0.12,-79.16666666666667
1985-07-03,9.5,-0.12,-79.16666666666667
1985-07-05,9.5,-0.12,-79.16666666666667
1985-07-08,9.67,-0.12,-80.58333333333334
1985-07-09,9.42,-0.12,-78.5
1985-07-10,9.5,-0.12,-79.16666666666667
1985-07-11,9.5,-0.12,-79.16666666666667
1985-07-12,9.33,-0.12,-77.75
1985-07-15,9.25,-0.12,-77.08333333333334
1985-07-16,9.42,-0.12,-78.5
1985-07-17,9.42,-0.12,-78.5
1985-07-18,9.33,-0.12,-77.75
1985-07-19,9.33,-0.12,-77.75
1985-07-22,9.17,-0.12,-76.41666666666667
1985-07-23,9.17,-0.12,-76.41666666666667
1985-07-24,9.25,-0.12,-77.08333333333334
1985-07-25,9.08,-0.12,-75.66666666666667
1985-07-26,9.0,-0.12,-75.0
1985-07-29,8.83,-0.12,-73.58333333333334
1985-07-30,8.67,-0.12,-72.25
1985-07-31,8.67,-0.12,-72.25
1985-08-01,8.75,-0.12,-72.91666666666667
1985-08-02,8.75,-0.12,-72.91666666666667
1985-08-05,8.67,-0.12,-72.25
1985-08-06,8.75,-0.12,-72.91666666666667
1985-08-07,8.67,-0.12,-72.25
1985-08-08,8.67,-0.12,-72.25
1985-08-09,8.67,-0.12,-72.25
1985-08-12,8.83,-0.12,-73.58333333333334
1985-08-13,8.83,-0.12,-73.58333333333334
1985-08-14,8.83,-0.12,-73.58333333333334
1985-08-15,8.83,-0.12,-73.58333333333334
1985-08-16,8.67,-0.12,-72.25
1985-08-19,8.75,-0.12,-72.91666666666667
1985-08-20,8.83,-0.12,-73.58333333333334
1985-08-21,8.67,-0.12,-72.25
1985-08-22,8.67,-0.12,-72.25
1985-08-23,8.75,-0.12,-72.91666666666667
1985-08-26,8.75,-0.12,-72.91666666666667
1985-08-27,8.75,-0.12,-72.91666666666667
1985-08-28,8.75,-0.12,-72.91666666666667
1985-08-29,8.67,-0.12,-72.25
1985-08-30,8.67,-0.12,-72.25
1985-09-03,8.67,-0.12,-72.25
1985-09-04,8.75,-0.12,-72.91666666666667
1985-09-05,8.75,-0.12,-72.91666666666667
1985-09-06,8.83,-0.12,-73.58333333333334
1985-09-09,9.08,-0.12,-75.66666666666667
1985-09-10,9.0,-0.12,-75.0
1985-09-11,9.0,-0.12,-75.0
1985-09-12,9.0,-0.12,-75.0
1985-09-13,8.92,-0.12,-74.33333333333333
1985-09-16,8.92,-0.12,-74.33333333333333
1985-09-17,8.67,-0.12,-72.25
1985-09-18,8.67,-0.12,-72.25
1985-09-19,8.5,-0.12,-70.83333333333334
1985-09-20,8.5,-0.12,-70.83333333333334
1985-09-23,8.5,-0.12,-70.83333333333334
1985-09-24,8.5,-0.12,-70.83333333333334
1985-09-25,8.5,-0.12,-70.83333333333334
1985-09-26,8.75,-0.12,-72.91666666666667
1985-09-30,8.75,-0.12,-72.91666666666667
1985-10-01,8.58,-0.12,-71.5
1985-10-02,8.58,-0.12,-71.5
1985-10-03,8.75,-0.12,-72.91666666666667
1985-10-04,8.58,-0.12,-71.5
1985-10-07,8.67,-0.12,-72.25
1985-10-08,8.67,-0.12,-72.25
1985-10-09,8.67,-0.12,-72.25
1985-10-10,8.75,-0.12,-72.91666666666667
1985-10-11,8.67,-0.12,-72.25
1985-10-14,8.75,-0.12,-72.91666666666667
1985-10-15,8.75,-0.12,-72.91666666666667
1985-10-16,8.75,-0.12,-72.91666666666667
1985-10-17,8.67,-0.12,-72.25
1985-10-18,8.75,-0.12,-72.91666666666667
1985-10-21,9.25,-0.12,-77.08333333333334
1985-10-22,9.83,-0.12,-81.91666666666667
1985-10-23,9.75,-0.12,-81.25
1985-10-24,10.0,-0.12,-83.33333333333334
1985-10-25,9.83,-0.12,-81.91666666666667
1985-10-28,9.92,-0.12,-82.66666666666667
1985-10-29,9.92,-0.12,-82.66666666666667
1985-10-30,9.92,-0.12,-82.66666666666667
1985-10-31,9.92,-0.12,-82.66666666666667
1985-11-01,10.25,-0.12,-85.41666666666667
1985-11-04,10.33,-0.12,-86.08333333333334
1985-11-05,10.33,-0.12,-86.08333333333334
1985-11-06,10.33,-0.12,-86.08333333333334
1985-11-07,10.17,-0.12,-84.75
1985-11-08,10.17,-0.12,-84.75
1985-11-11,10.25,-0.12,-85.41666666666667
1985-11-12,10.25,-0.12,-85.41666666666667
1985-11-13,10.42,-0.12,-86.83333333333334
1985-11-14,10.5,-0.12,-87.5
1985-11-15,10.5,-0.12,-87.5
1985-11-18,10.83,-0.12,-90.25
1985-11-19,10.83,-0.12,-90.25
1985-11-20,10.75,-0.12,-89.58333333333334
1985-11-21,11.0,-0.12,-91.66666666666667
1985-11-22,11.08,-0.12,-92.33333333333334
1985-11-25,11.08,-0.12,-92.33333333333334
1985-11-26,11.08,-0.12,-92.33333333333334
1985-11-27,11.0,-0.12,-91.66666666666667
1985-11-29,10.92,-0.12,-91.0
1985-12-02,10.5,-0.12,-87.5
1985-12-03,10.58,-0.12,-88.16666666666667
1985-12-04,11.08,-0.12,-92.33333333333334
1985-12-05,11.17,-0.12,-93.08333333333334
1985-12-06,11.17,-0.12,-93.08333333333334
1985-12-09,11.25,-0.12,-93.75
1985-12-10,11.0,-0.12,-91.66666666666667
1985-12-11,10.75,-0.12,-89.58333333333334
1985-12-12,11.0,-0.12,-91.66666666666667
1985-12-13,10.83,-0.12,-90.25
1985-12-16,10.5,-0.12,-87.5
1985-12-17,10.58,-0.12,-88.16666666666667
1985-12-18,10.58,-0.12,-88.16666666666667
1985-12-19,10.75,-0.12,-89.58333333333334
1985-12-20,10.83,-0.12,-90.25
1985-12-23,10.67,-0.12,-88.91666666666667
1985-12-24,10.67,-0.12,-88.91666666666667
1985-12-26,10.5,-0.12,-87.5
1985-12-27,10.67,-0.12,-88.91666666666667
1985-12-30,10.67,-0.12,-88.91666666666667
1985-12-31,10.67,-0.12,-88.91666666666667
1986-01-02,10.58,-0.12,-88.16666666666667
1986-01-03,10.67,-0.12,-88.91666666666667
1986-01-06,10.67,-0.12,-88.91666666666667
1986-01-07,11.33,-0.12,-94.41666666666667
1986-01-08,11.08,-0.12,-92.33333333333334
1986-01-09,11.0,-0.12,-91.66666666666667
1986-01-10,11.08,-0.12,-92.33333333333334
1986-01-13,11.08,-0.12,-92.33333333333334
1986-01-14,11.0,-0.12,-91.66666666666667
1986-01-15,11.0,-0.12,-91.66666666666667
1986-01-16,11.17,-0.12,-93.08333333333334
1986-01-17,11.17,-0.12,-93.08333333333334
1986-01-20,11.25,-0.12,-93.75
1986-01-21,11.33,-0.12,-94.41666666666667
1986-01-22,11.08,-0.12,-92.33333333333334
1986-01-23,11.83,-0.12,-98.58333333333334
1986-01-24,11.42,-0.12,-95.16666666666667
1986-01-27,11.5,-0.12,-95.83333333333334
1986-01-28,11.67,-0.12,-97.25
1986-01-29,11.5,-0.12,-95.83333333333334
1986-01-30,11.33,-0.12,-94.41666666666667
1986-01-31,11.42,-0.12,-95.16666666666667
1986-02-03,11.17,-0.12,-93.08333333333334
1986-02-04,11.42,-0.12,-95.16666666666667
1986-02-05,11.17,-0.12,-93.08333333333334
1986-02-06,11.08,-0.12,-92.33333333333334
1986-02-07,11.08,-0.12,-92.33333333333334
1986-02-10,11.08,-0.12,-92.33333333333334
1986-02-11,11.08,-0.12,-92.33333333333334
1986-02-12,11.0,-0.12,-91.66666666666667
1986-02-13,10.83,-0.12,-90.25
1986-02-14,10.83,-0.12,-90.25
1986-02-18,10.42,-0.12,-86.83333333333334
1986-02-19,10.42,-0.12,-86.83333333333334
1986-02-20,10.42,-0.12,-86.83333333333334
1986-02-21,9.75,-0.12,-81.25
1986-02-24,9.42,-0.12,-78.5
1986-02-25,9.67,-0.12,-80.58333333333334
1986-02-26,10.17,-0.12,-84.75
1986-02-27,10.42,-0.12,-86.83333333333334
1986-02-28,10.42,-0.12,-86.83333333333334
1986-03-03,10.17,-0.12,-84.75
1986-03-04,10.17,-0.12,-84.75
1986-03-05,10.33,-0.12,-86.08333333333334
1986-03-06,10.5,-0.12,-87.5
1986-03-07,10.5,-0.12,-87.5
1986-03-10,10.58,-0.12,-88.16666666666667
1986-03-11,10.58,-0.12,-88.16666666666667
1986-03-12,10.67,-0.12,-88.91666666666667
1986-03-13,10.67,-0.12,-88.91666666666667
1986-03-14,10.58,-0.12,-88.16666666666667
1986-03-17,10.75,-0.12,-89.58333333333334
1986-03-18,10.75,-0.12,-89.58333333333334
1986-03-19,10.83,-0.12,-90.25
1986-03-20,10.92,-0.12,-91.0
1986-03-21,11.0,-0.12,-91.66666666666667
1986-03-24,11.0,-0.12,-91.66666666666667
1986-03-25,11.25,-0.12,-93.75
1986-03-26,11.0,-0.12,-91.66666666666667
1986-03-27,10.75,-0.12,-89.58333333333334
1986-03-31,10.92,-0.12,-91.0
1986-04-01,10.58,-0.12,-88.16666666666667
1986-04-02,10.67,-0.12,-88.91666666666667
1986-04-03,10.5,-0.12,-87.5
1986-04-04,10.5,-0.12,-87.5
1986-04-07,10.42,-0.12,-86.83333333333334
1986-04-08,10.42,-0.12,-86.83333333333334
1986-04-09,10.58,-0.12,-88.16666666666667
1986-04-10,10.33,-0.12,-86.08333333333334
1986-04-11,10.17,-0.12,-84.75
1986-04-14,10.0,-0.12,-83.33333333333334
1986-04-15,9.67,-0.12,-80.58333333333334
1986-04-16,9.83,-0.12,-81.91666666666667
1986-04-17,9.83,-0.12,-81.91666666666667
1986-04-18,9.67,-0.12,-80.58333333333334
1986-04-21,9.67,-0.12,-80.58333333333334
1986-04-22,9.83,-0.12,-81.91666666666667
1986-04-23,9.5,-0.12,-79.16666666666667
1986-04-24,9.75,-0.12,-81.25
