date,XEL,XEL_EPS,PE Ratio
1973-05-25,7.25,0.56,12.94642857142857
1973-05-29,7.25,0.56,12.94642857142857
1973-05-30,7.25,0.56,12.94642857142857
1973-05-31,7.19,0.56,12.839285714285714
1973-06-01,7.22,0.56,12.89285714285714
1973-06-04,7.25,0.56,12.94642857142857
1973-06-05,7.38,0.56,13.178571428571427
1973-06-06,7.41,0.56,13.232142857142856
1973-06-07,7.47,0.56,13.339285714285712
1973-06-08,7.5,0.56,13.392857142857142
1973-06-11,7.41,0.56,13.232142857142856
1973-06-12,7.5,0.56,13.392857142857142
1973-06-13,7.44,0.56,13.285714285714285
1973-06-14,7.44,0.56,13.285714285714285
1973-06-15,7.38,0.56,13.178571428571427
1973-06-18,7.44,0.56,13.285714285714285
1973-06-19,7.41,0.56,13.232142857142856
1973-06-20,7.38,0.56,13.178571428571427
1973-06-21,7.38,0.56,13.178571428571427
1973-06-22,7.44,0.56,13.285714285714285
1973-06-25,7.13,0.56,12.732142857142856
1973-06-26,7.03,0.56,12.553571428571427
1973-06-27,7.13,0.56,12.732142857142856
1973-06-28,7.06,0.56,12.607142857142856
1973-06-29,7.06,0.56,12.607142857142856
1973-07-02,7.06,0.56,12.607142857142856
1973-07-03,7.06,0.56,12.607142857142856
1973-07-05,7.03,0.56,12.553571428571427
1973-07-06,7.0,0.56,12.499999999999998
1973-07-09,7.03,0.56,12.553571428571427
1973-07-10,6.91,0.56,12.339285714285714
1973-07-11,6.97,0.56,12.44642857142857
1973-07-12,7.0,0.56,12.499999999999998
1973-07-13,6.84,0.56,12.214285714285714
1973-07-16,6.84,0.56,12.214285714285714
1973-07-17,6.88,0.56,12.285714285714285
1973-07-18,6.84,0.56,12.214285714285714
1973-07-19,6.81,0.56,12.160714285714285
1973-07-20,6.84,0.56,12.214285714285714
1973-07-23,6.81,0.56,12.160714285714285
1973-07-24,7.03,0.56,12.553571428571427
1973-07-25,7.0,0.56,12.499999999999998
1973-07-26,7.03,0.56,12.553571428571427
1973-07-27,6.97,0.56,12.44642857142857
1973-07-30,6.94,0.56,12.392857142857142
1973-07-31,6.94,0.56,12.392857142857142
1973-08-01,6.81,0.56,12.160714285714285
1973-08-02,6.78,0.56,12.107142857142856
1973-08-03,6.78,0.56,12.107142857142856
1973-08-06,6.69,0.56,11.946428571428571
1973-08-07,6.59,0.56,11.767857142857142
1973-08-08,6.53,0.56,11.660714285714285
1973-08-09,6.5,0.56,11.607142857142856
1973-08-10,6.44,0.56,11.5
1973-08-13,6.31,0.56,11.26785714285714
1973-08-14,6.31,0.56,11.26785714285714
1973-08-15,6.44,0.56,11.5
1973-08-16,6.28,0.56,11.214285714285714
1973-08-17,6.34,0.56,11.32142857142857
1973-08-20,6.25,0.56,11.160714285714285
1973-08-21,6.22,0.56,11.107142857142856
1973-08-22,6.22,0.56,11.107142857142856
1973-08-23,6.22,0.56,11.107142857142856
1973-08-24,6.19,0.56,11.053571428571429
1973-08-27,6.16,0.56,11.0
1973-08-28,6.22,0.56,11.107142857142856
1973-08-29,6.31,0.56,11.26785714285714
1973-08-30,6.47,0.56,11.553571428571427
1973-08-31,6.63,0.56,11.839285714285714
1973-09-04,6.59,0.56,11.767857142857142
1973-09-05,6.59,0.56,11.767857142857142
1973-09-06,6.69,0.56,11.946428571428571
1973-09-07,6.69,0.56,11.946428571428571
1973-09-10,6.66,0.56,11.892857142857142
1973-09-11,6.53,0.56,11.660714285714285
1973-09-12,6.56,0.56,11.714285714285712
1973-09-13,6.59,0.56,11.767857142857142
1973-09-14,6.53,0.56,11.660714285714285
1973-09-17,6.63,0.56,11.839285714285714
1973-09-18,6.56,0.56,11.714285714285712
1973-09-19,6.63,0.56,11.839285714285714
1973-09-20,6.59,0.56,11.767857142857142
1973-09-21,6.75,0.56,12.053571428571427
1973-09-24,6.75,0.56,12.053571428571427
1973-09-25,6.72,0.56,11.999999999999998
1973-09-26,6.81,0.56,12.160714285714285
1973-09-27,6.88,0.56,12.285714285714285
1973-09-28,6.84,0.56,12.214285714285714
1973-10-01,6.78,0.56,12.107142857142856
1973-10-02,6.66,0.56,11.892857142857142
1973-10-03,6.59,0.56,11.767857142857142
1973-10-04,6.56,0.56,11.714285714285712
1973-10-05,6.56,0.56,11.714285714285712
1973-10-08,6.5,0.56,11.607142857142856
1973-10-09,6.5,0.56,11.607142857142856
1973-10-10,6.47,0.56,11.553571428571427
1973-10-11,6.44,0.56,11.5
1973-10-12,6.38,0.56,11.392857142857142
1973-10-15,6.38,0.56,11.392857142857142
1973-10-16,6.28,0.56,11.214285714285714
1973-10-17,6.28,0.56,11.214285714285714
1973-10-18,6.31,0.56,11.26785714285714
1973-10-19,6.28,0.56,11.214285714285714
1973-10-22,6.28,0.56,11.214285714285714
1973-10-23,6.28,0.56,11.214285714285714
1973-10-24,6.28,0.56,11.214285714285714
1973-10-25,6.28,0.56,11.214285714285714
1973-10-26,6.28,0.56,11.214285714285714
1973-10-29,6.25,0.56,11.160714285714285
1973-10-30,6.19,0.56,11.053571428571429
1973-10-31,6.25,0.56,11.160714285714285
1973-11-01,6.19,0.56,11.053571428571429
1973-11-02,6.22,0.56,11.107142857142856
1973-11-05,6.16,0.56,11.0
1973-11-06,6.19,0.56,11.053571428571429
1973-11-07,6.16,0.56,11.0
1973-11-08,6.06,0.56,10.82142857142857
1973-11-09,6.06,0.56,10.82142857142857
1973-11-12,6.0,0.56,10.714285714285714
1973-11-13,5.91,0.56,10.553571428571427
1973-11-14,5.72,0.56,10.214285714285714
1973-11-15,5.72,0.56,10.214285714285714
1973-11-16,5.75,0.56,10.267857142857142
1973-11-19,5.75,0.56,10.267857142857142
1973-11-20,5.75,0.56,10.267857142857142
1973-11-21,5.81,0.56,10.374999999999998
1973-11-23,5.78,0.56,10.321428571428571
1973-11-26,5.66,0.56,10.107142857142856
1973-11-27,5.69,0.56,10.160714285714285
1973-11-28,5.75,0.56,10.267857142857142
1973-11-29,5.78,0.56,10.321428571428571
1973-11-30,5.78,0.56,10.321428571428571
1973-12-03,5.72,0.56,10.214285714285714
1973-12-04,5.72,0.56,10.214285714285714
1973-12-05,5.66,0.56,10.107142857142856
1973-12-06,5.75,0.56,10.267857142857142
1973-12-07,5.91,0.56,10.553571428571427
1973-12-10,6.06,0.56,10.82142857142857
1973-12-11,6.0,0.56,10.714285714285714
1973-12-12,6.0,0.56,10.714285714285714
1973-12-13,5.97,0.56,10.660714285714285
1973-12-14,5.97,0.56,10.660714285714285
1973-12-17,6.0,0.56,10.714285714285714
1973-12-18,6.13,0.56,10.94642857142857
1973-12-19,6.31,0.56,11.26785714285714
1973-12-20,6.25,0.56,11.160714285714285
1973-12-21,6.25,0.56,11.160714285714285
1973-12-24,6.16,0.56,11.0
1973-12-26,6.19,0.56,11.053571428571429
1973-12-27,6.19,0.56,11.053571428571429
1973-12-28,6.34,0.56,11.32142857142857
1973-12-31,6.31,0.56,11.26785714285714
1974-01-02,6.38,0.56,11.392857142857142
1974-01-03,6.38,0.56,11.392857142857142
1974-01-04,6.41,0.56,11.446428571428571
1974-01-07,6.44,0.56,11.5
1974-01-08,6.44,0.56,11.5
1974-01-09,6.34,0.56,11.32142857142857
1974-01-10,6.38,0.56,11.392857142857142
1974-01-11,6.44,0.56,11.5
1974-01-14,6.38,0.56,11.392857142857142
1974-01-15,6.44,0.56,11.5
1974-01-16,6.41,0.56,11.446428571428571
1974-01-17,6.38,0.56,11.392857142857142
1974-01-18,6.34,0.56,11.32142857142857
1974-01-21,6.28,0.56,11.214285714285714
1974-01-22,6.41,0.56,11.446428571428571
1974-01-23,6.34,0.56,11.32142857142857
1974-01-24,6.34,0.56,11.32142857142857
1974-01-25,6.34,0.56,11.32142857142857
1974-01-28,6.31,0.56,11.26785714285714
1974-01-29,6.41,0.56,11.446428571428571
1974-01-30,6.34,0.56,11.32142857142857
1974-01-31,6.28,0.56,11.214285714285714
1974-02-01,6.28,0.56,11.214285714285714
1974-02-04,6.19,0.56,11.053571428571429
1974-02-05,6.06,0.56,10.82142857142857
1974-02-06,6.31,0.56,11.26785714285714
1974-02-07,6.34,0.56,11.32142857142857
1974-02-08,6.34,0.56,11.32142857142857
1974-02-11,6.22,0.56,11.107142857142856
1974-02-12,6.25,0.56,11.160714285714285
1974-02-13,6.28,0.56,11.214285714285714
1974-02-14,6.34,0.56,11.32142857142857
1974-02-15,6.41,0.56,11.446428571428571
1974-02-19,6.38,0.56,11.392857142857142
1974-02-20,6.41,0.56,11.446428571428571
1974-02-21,6.41,0.56,11.446428571428571
1974-02-22,6.56,0.56,11.714285714285712
1974-02-25,6.44,0.56,11.5
1974-02-26,6.44,0.56,11.5
1974-02-27,6.38,0.56,11.392857142857142
1974-02-28,6.19,0.56,11.053571428571429
1974-03-01,6.41,0.56,11.446428571428571
1974-03-04,6.41,0.56,11.446428571428571
1974-03-05,6.5,0.56,11.607142857142856
1974-03-06,6.34,0.56,11.32142857142857
1974-03-07,6.31,0.56,11.26785714285714
1974-03-08,6.34,0.56,11.32142857142857
1974-03-11,6.34,0.56,11.32142857142857
1974-03-12,6.31,0.56,11.26785714285714
1974-03-13,6.31,0.56,11.26785714285714
1974-03-14,6.28,0.56,11.214285714285714
1974-03-15,6.31,0.56,11.26785714285714
1974-03-18,6.31,0.56,11.26785714285714
1974-03-19,6.22,0.56,11.107142857142856
1974-03-20,6.28,0.56,11.214285714285714
1974-03-21,6.28,0.56,11.214285714285714
1974-03-22,6.38,0.56,11.392857142857142
1974-03-25,6.25,0.56,11.160714285714285
1974-03-26,6.22,0.56,11.107142857142856
1974-03-27,6.13,0.56,10.94642857142857
1974-03-28,6.09,0.56,10.874999999999998
1974-03-29,6.09,0.56,10.874999999999998
1974-04-01,6.06,0.56,10.82142857142857
1974-04-02,5.91,0.56,10.553571428571427
1974-04-03,5.75,0.56,10.267857142857142
1974-04-04,5.84,0.56,10.428571428571427
1974-04-05,5.78,0.56,10.321428571428571
1974-04-08,5.84,0.56,10.428571428571427
1974-04-09,5.81,0.56,10.374999999999998
1974-04-10,5.69,0.56,10.160714285714285
1974-04-11,5.63,0.56,10.053571428571427
1974-04-15,5.56,0.56,9.928571428571427
1974-04-16,5.63,0.56,10.053571428571427
1974-04-17,5.63,0.56,10.053571428571427
1974-04-18,5.56,0.56,9.928571428571427
1974-04-19,5.66,0.56,10.107142857142856
1974-04-22,5.72,0.56,10.214285714285714
1974-04-23,5.66,0.56,10.107142857142856
1974-04-24,5.53,0.56,9.875
1974-04-25,5.53,0.56,9.875
1974-04-26,5.5,0.56,9.821428571428571
1974-04-29,5.5,0.56,9.821428571428571
1974-04-30,5.56,0.56,9.928571428571427
1974-05-01,5.5,0.56,9.821428571428571
1974-05-02,5.5,0.56,9.821428571428571
1974-05-03,5.5,0.56,9.821428571428571
1974-05-06,5.44,0.56,9.714285714285714
1974-05-07,5.25,0.56,9.374999999999998
1974-05-08,5.13,0.56,9.160714285714285
1974-05-09,5.31,0.56,9.482142857142856
1974-05-10,5.25,0.56,9.374999999999998
1974-05-13,5.22,0.56,9.32142857142857
1974-05-14,5.13,0.56,9.160714285714285
1974-05-15,5.03,0.56,8.982142857142856
1974-05-16,5.22,0.56,9.32142857142857
1974-05-17,5.16,0.56,9.214285714285714
1974-05-20,5.09,0.56,9.089285714285714
1974-05-21,5.06,0.56,9.035714285714285
1974-05-22,5.0,0.56,8.928571428571427
1974-05-23,5.06,0.56,9.035714285714285
1974-05-24,5.06,0.56,9.035714285714285
1974-05-28,5.09,0.56,9.089285714285714
1974-05-29,5.06,0.56,9.035714285714285
1974-05-30,5.09,0.56,9.089285714285714
1974-05-31,5.06,0.56,9.035714285714285
1974-06-03,5.06,0.56,9.035714285714285
1974-06-04,5.09,0.56,9.089285714285714
1974-06-05,5.19,0.56,9.267857142857142
1974-06-06,5.09,0.56,9.089285714285714
1974-06-07,5.09,0.56,9.089285714285714
1974-06-10,5.13,0.56,9.160714285714285
1974-06-11,5.06,0.56,9.035714285714285
1974-06-12,5.06,0.56,9.035714285714285
1974-06-13,5.06,0.56,9.035714285714285
1974-06-14,5.03,0.56,8.982142857142856
1974-06-17,4.91,0.56,8.767857142857142
1974-06-18,4.88,0.56,8.714285714285714
1974-06-19,4.88,0.56,8.714285714285714
1974-06-20,4.88,0.56,8.714285714285714
1974-06-21,4.88,0.56,8.714285714285714
1974-06-24,4.72,0.56,8.428571428571427
1974-06-25,4.72,0.56,8.428571428571427
1974-06-26,4.63,0.56,8.267857142857142
1974-06-27,4.63,0.56,8.267857142857142
1974-06-28,4.56,0.56,8.14285714285714
1974-07-01,4.56,0.56,8.14285714285714
1974-07-02,4.56,0.56,8.14285714285714
1974-07-03,4.56,0.56,8.14285714285714
1974-07-05,4.66,0.56,8.321428571428571
1974-07-08,4.5,0.56,8.035714285714285
1974-07-09,4.59,0.56,8.196428571428571
1974-07-10,4.5,0.56,8.035714285714285
1974-07-11,4.56,0.56,8.14285714285714
1974-07-12,4.66,0.56,8.321428571428571
1974-07-15,4.78,0.56,8.535714285714285
1974-07-16,4.75,0.56,8.482142857142856
1974-07-17,4.81,0.56,8.589285714285714
1974-07-18,4.97,0.56,8.874999999999998
1974-07-19,4.97,0.56,8.874999999999998
1974-07-22,5.06,0.56,9.035714285714285
1974-07-23,5.22,0.56,9.32142857142857
1974-07-24,5.22,0.56,9.32142857142857
1974-07-25,5.22,0.56,9.32142857142857
1974-07-26,5.22,0.56,9.32142857142857
1974-07-29,5.19,0.56,9.267857142857142
1974-07-30,5.13,0.56,9.160714285714285
1974-07-31,5.03,0.56,8.982142857142856
1974-08-01,4.84,0.56,8.642857142857142
1974-08-02,4.78,0.56,8.535714285714285
1974-08-05,4.88,0.56,8.714285714285714
1974-08-06,4.94,0.56,8.821428571428571
1974-08-07,4.94,0.56,8.821428571428571
1974-08-08,4.94,0.56,8.821428571428571
1974-08-09,4.88,0.56,8.714285714285714
1974-08-12,4.88,0.56,8.714285714285714
1974-08-13,4.78,0.56,8.535714285714285
1974-08-14,4.69,0.56,8.375
1974-08-15,4.63,0.56,8.267857142857142
1974-08-16,4.72,0.56,8.428571428571427
1974-08-19,4.59,0.56,8.196428571428571
1974-08-20,4.63,0.56,8.267857142857142
1974-08-21,4.56,0.56,8.14285714285714
1974-08-22,4.53,0.56,8.089285714285714
1974-08-23,4.53,0.56,8.089285714285714
1974-08-26,4.5,0.56,8.035714285714285
1974-08-27,4.5,0.56,8.035714285714285
1974-08-28,4.47,0.56,7.982142857142856
1974-08-29,4.47,0.56,7.982142857142856
1974-08-30,4.47,0.56,7.982142857142856
1974-09-03,4.47,0.56,7.982142857142856
1974-09-04,4.28,0.56,7.642857142857142
1974-09-05,4.34,0.56,7.749999999999999
1974-09-06,4.25,0.56,7.5892857142857135
1974-09-09,4.19,0.56,7.482142857142857
1974-09-10,4.03,0.56,7.196428571428571
1974-09-11,4.0,0.56,7.142857142857142
1974-09-12,4.0,0.56,7.142857142857142
1974-09-13,3.91,0.56,6.982142857142857
1974-09-16,3.97,0.56,7.0892857142857135
1974-09-17,4.0,0.56,7.142857142857142
1974-09-18,4.09,0.56,7.303571428571428
1974-09-19,4.25,0.56,7.5892857142857135
1974-09-20,4.25,0.56,7.5892857142857135
1974-09-23,4.34,0.56,7.749999999999999
1974-09-24,4.22,0.56,7.535714285714285
1974-09-25,4.25,0.56,7.5892857142857135
1974-09-26,4.22,0.56,7.535714285714285
1974-09-27,4.19,0.56,7.482142857142857
1974-09-30,4.09,0.56,7.303571428571428
1974-10-01,4.0,0.56,7.142857142857142
1974-10-02,3.88,0.56,6.928571428571428
1974-10-03,3.88,0.56,6.928571428571428
1974-10-04,3.97,0.56,7.0892857142857135
1974-10-07,4.03,0.56,7.196428571428571
1974-10-08,4.16,0.56,7.428571428571428
1974-10-09,4.25,0.56,7.5892857142857135
1974-10-10,4.34,0.56,7.749999999999999
1974-10-11,4.44,0.56,7.928571428571429
1974-10-14,4.56,0.56,8.14285714285714
1974-10-15,4.59,0.56,8.196428571428571
1974-10-16,4.5,0.56,8.035714285714285
1974-10-17,4.56,0.56,8.14285714285714
1974-10-18,4.5,0.56,8.035714285714285
1974-10-21,4.38,0.56,7.82142857142857
1974-10-22,4.28,0.56,7.642857142857142
1974-10-23,4.28,0.56,7.642857142857142
1974-10-24,4.25,0.56,7.5892857142857135
1974-10-25,4.31,0.56,7.69642857142857
1974-10-28,4.34,0.56,7.749999999999999
1974-10-29,4.34,0.56,7.749999999999999
1974-10-30,4.34,0.56,7.749999999999999
1974-10-31,4.38,0.56,7.82142857142857
1974-11-01,4.38,0.56,7.82142857142857
1974-11-04,4.31,0.56,7.69642857142857
1974-11-05,4.47,0.56,7.982142857142856
1974-11-06,4.56,0.56,8.14285714285714
1974-11-07,4.59,0.56,8.196428571428571
1974-11-08,4.69,0.56,8.375
1974-11-11,4.56,0.56,8.14285714285714
1974-11-12,4.56,0.56,8.14285714285714
1974-11-13,4.5,0.56,8.035714285714285
1974-11-14,4.5,0.56,8.035714285714285
1974-11-15,4.44,0.56,7.928571428571429
1974-11-18,4.44,0.56,7.928571428571429
1974-11-19,4.38,0.56,7.82142857142857
1974-11-20,4.41,0.56,7.874999999999999
1974-11-21,4.41,0.56,7.874999999999999
1974-11-22,4.38,0.56,7.82142857142857
1974-11-25,4.38,0.56,7.82142857142857
1974-11-26,4.47,0.56,7.982142857142856
1974-11-27,4.31,0.56,7.69642857142857
1974-11-29,4.31,0.56,7.69642857142857
1974-12-02,4.19,0.56,7.482142857142857
1974-12-03,4.16,0.56,7.428571428571428
1974-12-04,4.16,0.56,7.428571428571428
1974-12-05,4.22,0.56,7.535714285714285
1974-12-06,4.19,0.56,7.482142857142857
1974-12-09,4.25,0.56,7.5892857142857135
1974-12-10,4.34,0.56,7.749999999999999
1974-12-11,4.38,0.56,7.82142857142857
1974-12-12,4.31,0.56,7.69642857142857
1974-12-13,4.25,0.56,7.5892857142857135
1974-12-16,4.22,0.56,7.535714285714285
1974-12-17,4.25,0.56,7.5892857142857135
1974-12-18,4.22,0.56,7.535714285714285
1974-12-19,4.28,0.56,7.642857142857142
1974-12-20,4.28,0.56,7.642857142857142
1974-12-23,4.22,0.56,7.535714285714285
1974-12-24,4.09,0.56,7.303571428571428
1974-12-26,4.09,0.56,7.303571428571428
1974-12-27,4.06,0.56,7.249999999999998
1974-12-30,4.0,0.56,7.142857142857142
1974-12-31,4.0,0.56,7.142857142857142
1975-01-02,4.28,0.56,7.642857142857142
1975-01-03,4.41,0.56,7.874999999999999
1975-01-06,4.47,0.56,7.982142857142856
1975-01-07,4.5,0.56,8.035714285714285
1975-01-08,4.47,0.56,7.982142857142856
1975-01-09,4.66,0.56,8.321428571428571
1975-01-10,4.88,0.56,8.714285714285714
1975-01-13,4.78,0.56,8.535714285714285
1975-01-14,4.72,0.56,8.428571428571427
1975-01-15,4.75,0.56,8.482142857142856
1975-01-16,4.81,0.56,8.589285714285714
1975-01-17,4.78,0.56,8.535714285714285
1975-01-20,4.75,0.56,8.482142857142856
1975-01-21,4.78,0.56,8.535714285714285
1975-01-22,4.88,0.56,8.714285714285714
1975-01-23,4.94,0.56,8.821428571428571
1975-01-24,5.0,0.56,8.928571428571427
1975-01-27,5.06,0.56,9.035714285714285
1975-01-28,5.16,0.56,9.214285714285714
1975-01-29,5.28,0.56,9.428571428571429
1975-01-30,5.25,0.56,9.374999999999998
1975-01-31,5.28,0.56,9.428571428571429
1975-02-03,5.47,0.56,9.767857142857142
1975-02-04,5.41,0.56,9.660714285714285
1975-02-05,5.53,0.56,9.875
1975-02-06,5.56,0.56,9.928571428571427
1975-02-07,5.56,0.56,9.928571428571427
1975-02-10,5.5,0.56,9.821428571428571
1975-02-11,5.47,0.56,9.767857142857142
1975-02-12,5.38,0.56,9.607142857142856
1975-02-13,5.44,0.56,9.714285714285714
1975-02-14,5.44,0.56,9.714285714285714
1975-02-18,5.53,0.56,9.875
1975-02-19,5.5,0.56,9.821428571428571
1975-02-20,5.44,0.56,9.714285714285714
1975-02-21,5.47,0.56,9.767857142857142
1975-02-24,5.38,0.56,9.607142857142856
1975-02-25,5.19,0.56,9.267857142857142
1975-02-26,5.25,0.56,9.374999999999998
1975-02-27,5.28,0.56,9.428571428571429
1975-02-28,5.41,0.56,9.660714285714285
1975-03-03,5.5,0.56,9.821428571428571
1975-03-04,5.44,0.56,9.714285714285714
1975-03-05,5.44,0.56,9.714285714285714
1975-03-06,5.44,0.56,9.714285714285714
1975-03-07,5.53,0.56,9.875
1975-03-10,5.56,0.56,9.928571428571427
1975-03-11,5.66,0.56,10.107142857142856
1975-03-12,5.63,0.56,10.053571428571427
1975-03-13,5.53,0.56,9.875
1975-03-14,5.59,0.56,9.982142857142856
1975-03-17,5.63,0.56,10.053571428571427
1975-03-18,5.63,0.56,10.053571428571427
1975-03-19,5.63,0.56,10.053571428571427
1975-03-20,5.63,0.56,10.053571428571427
1975-03-21,5.63,0.56,10.053571428571427
1975-03-24,5.38,0.56,9.607142857142856
1975-03-25,5.31,0.56,9.482142857142856
1975-03-26,5.34,0.56,9.535714285714285
1975-03-27,5.38,0.56,9.607142857142856
1975-03-31,5.38,0.56,9.607142857142856
1975-04-01,5.38,0.56,9.607142857142856
1975-04-02,5.31,0.56,9.482142857142856
1975-04-03,5.31,0.56,9.482142857142856
1975-04-04,5.28,0.56,9.428571428571429
1975-04-07,5.31,0.56,9.482142857142856
1975-04-08,5.22,0.56,9.32142857142857
1975-04-09,5.31,0.56,9.482142857142856
1975-04-10,5.38,0.56,9.607142857142856
1975-04-11,5.38,0.56,9.607142857142856
1975-04-14,5.47,0.56,9.767857142857142
1975-04-15,5.41,0.56,9.660714285714285
1975-04-16,5.47,0.56,9.767857142857142
1975-04-17,5.5,0.56,9.821428571428571
1975-04-18,5.5,0.56,9.821428571428571
1975-04-21,5.5,0.56,9.821428571428571
1975-04-22,5.5,0.56,9.821428571428571
1975-04-23,5.47,0.56,9.767857142857142
1975-04-24,5.53,0.56,9.875
1975-04-25,5.53,0.56,9.875
1975-04-28,5.47,0.56,9.767857142857142
1975-04-29,5.5,0.56,9.821428571428571
1975-04-30,5.5,0.56,9.821428571428571
1975-05-01,5.5,0.56,9.821428571428571
1975-05-02,5.53,0.56,9.875
1975-05-05,5.53,0.56,9.875
1975-05-06,5.59,0.56,9.982142857142856
1975-05-07,5.31,0.56,9.482142857142856
1975-05-08,5.38,0.56,9.607142857142856
1975-05-09,5.5,0.56,9.821428571428571
1975-05-12,5.53,0.56,9.875
1975-05-13,5.56,0.56,9.928571428571427
1975-05-14,5.47,0.56,9.767857142857142
1975-05-15,5.44,0.56,9.714285714285714
1975-05-16,5.41,0.56,9.660714285714285
1975-05-19,5.41,0.56,9.660714285714285
1975-05-20,5.5,0.56,9.821428571428571
1975-05-21,5.38,0.56,9.607142857142856
1975-05-22,5.41,0.56,9.660714285714285
1975-05-23,5.53,0.56,9.875
1975-05-27,5.47,0.56,9.767857142857142
1975-05-28,5.41,0.56,9.660714285714285
1975-05-29,5.38,0.56,9.607142857142856
1975-05-30,5.5,0.56,9.821428571428571
1975-06-02,5.69,0.56,10.160714285714285
1975-06-03,5.81,0.56,10.374999999999998
1975-06-04,5.97,0.56,10.660714285714285
1975-06-05,6.0,0.56,10.714285714285714
1975-06-06,5.94,0.56,10.607142857142858
1975-06-09,5.81,0.56,10.374999999999998
1975-06-10,5.78,0.56,10.321428571428571
1975-06-11,5.78,0.56,10.321428571428571
1975-06-12,5.81,0.56,10.374999999999998
1975-06-13,6.0,0.56,10.714285714285714
1975-06-16,6.06,0.56,10.82142857142857
1975-06-17,6.19,0.56,11.053571428571429
1975-06-18,6.16,0.56,11.0
1975-06-19,6.28,0.56,11.214285714285714
1975-06-20,6.41,0.56,11.446428571428571
1975-06-23,6.5,0.56,11.607142857142856
1975-06-24,6.5,0.56,11.607142857142856
1975-06-25,6.38,0.56,11.392857142857142
1975-06-26,6.41,0.56,11.446428571428571
1975-06-27,6.38,0.56,11.392857142857142
1975-06-30,6.47,0.56,11.553571428571427
1975-07-01,6.47,0.56,11.553571428571427
1975-07-02,6.41,0.56,11.446428571428571
1975-07-03,6.41,0.56,11.446428571428571
1975-07-07,6.44,0.56,11.5
1975-07-08,6.38,0.56,11.392857142857142
1975-07-09,6.44,0.56,11.5
1975-07-10,6.47,0.56,11.553571428571427
1975-07-11,6.5,0.56,11.607142857142856
1975-07-14,6.53,0.56,11.660714285714285
1975-07-15,6.5,0.56,11.607142857142856
1975-07-16,6.5,0.56,11.607142857142856
1975-07-17,6.47,0.56,11.553571428571427
1975-07-18,6.47,0.56,11.553571428571427
1975-07-21,6.47,0.56,11.553571428571427
1975-07-22,6.44,0.56,11.5
