date,D,D_EPS,PE Ratio
1989-03-15,13.71,0.42,32.642857142857146
1989-03-16,13.83,0.42,32.92857142857143
1989-03-17,13.67,0.42,32.54761904761905
1989-03-20,13.54,0.42,32.23809523809524
1989-03-21,13.54,0.42,32.23809523809524
1989-03-22,13.54,0.42,32.23809523809524
1989-03-23,13.5,0.42,32.142857142857146
1989-03-27,13.58,0.42,32.333333333333336
1989-03-28,13.54,0.42,32.23809523809524
1989-03-29,13.58,0.42,32.333333333333336
1989-03-30,13.54,0.42,32.23809523809524
1989-03-31,13.63,0.42,32.452380952380956
1989-04-03,13.71,0.42,32.642857142857146
1989-04-04,13.75,0.42,32.73809523809524
1989-04-05,13.75,0.42,32.73809523809524
1989-04-06,13.79,0.42,32.833333333333336
1989-04-07,13.79,0.42,32.833333333333336
1989-04-10,13.71,0.42,32.642857142857146
1989-04-11,13.88,0.42,33.04761904761905
1989-04-12,13.92,0.42,33.142857142857146
1989-04-13,13.83,0.42,32.92857142857143
1989-04-14,13.92,0.42,33.142857142857146
1989-04-17,13.83,0.42,32.92857142857143
1989-04-18,14.0,0.42,33.333333333333336
1989-04-19,13.96,0.42,33.23809523809524
1989-04-20,13.88,0.42,33.04761904761905
1989-04-21,13.92,0.42,33.142857142857146
1989-04-24,13.88,0.42,33.04761904761905
1989-04-25,13.88,0.42,33.04761904761905
1989-04-26,13.92,0.42,33.142857142857146
1989-04-27,14.04,0.42,33.42857142857143
1989-04-28,14.04,0.42,33.42857142857143
1989-05-01,14.17,0.42,33.73809523809524
1989-05-02,14.13,0.42,33.642857142857146
1989-05-03,14.21,0.42,33.833333333333336
1989-05-04,14.25,0.42,33.92857142857143
1989-05-05,14.17,0.42,33.73809523809524
1989-05-08,14.21,0.42,33.833333333333336
1989-05-09,14.13,0.42,33.642857142857146
1989-05-10,14.17,0.42,33.73809523809524
1989-05-11,14.25,0.42,33.92857142857143
1989-05-12,14.67,0.42,34.92857142857143
1989-05-15,14.75,0.42,35.11904761904762
1989-05-16,14.75,0.42,35.11904761904762
1989-05-17,14.88,0.42,35.42857142857143
1989-05-18,14.83,0.42,35.30952380952381
1989-05-19,14.83,0.42,35.30952380952381
1989-05-22,14.79,0.42,35.214285714285715
1989-05-23,14.79,0.42,35.214285714285715
1989-05-24,14.5,0.42,34.523809523809526
1989-05-25,14.54,0.42,34.61904761904762
1989-05-26,14.63,0.42,34.833333333333336
1989-05-30,14.58,0.42,34.714285714285715
1989-05-31,14.71,0.42,35.023809523809526
1989-06-01,14.46,0.42,34.42857142857143
1989-06-02,14.67,0.42,34.92857142857143
1989-06-05,14.58,0.42,34.714285714285715
1989-06-06,14.75,0.42,35.11904761904762
1989-06-07,14.58,0.42,34.714285714285715
1989-06-08,14.58,0.42,34.714285714285715
1989-06-09,14.63,0.42,34.833333333333336
1989-06-12,14.67,0.42,34.92857142857143
1989-06-13,14.58,0.42,34.714285714285715
1989-06-14,14.58,0.42,34.714285714285715
1989-06-15,14.58,0.42,34.714285714285715
1989-06-16,14.63,0.42,34.833333333333336
1989-06-19,14.54,0.42,34.61904761904762
1989-06-20,14.54,0.42,34.61904761904762
1989-06-21,14.58,0.42,34.714285714285715
1989-06-22,14.63,0.42,34.833333333333336
1989-06-23,14.63,0.42,34.833333333333336
1989-06-26,14.79,0.42,35.214285714285715
1989-06-27,14.79,0.42,35.214285714285715
1989-06-28,14.75,0.42,35.11904761904762
1989-06-29,14.58,0.42,34.714285714285715
1989-06-30,14.71,0.42,35.023809523809526
1989-07-03,14.63,0.42,34.833333333333336
1989-07-05,14.75,0.42,35.11904761904762
1989-07-06,14.83,0.42,35.30952380952381
1989-07-07,14.88,0.42,35.42857142857143
1989-07-10,15.0,0.42,35.714285714285715
1989-07-11,15.0,0.42,35.714285714285715
1989-07-12,15.25,0.42,36.30952380952381
1989-07-13,15.33,0.42,36.5
1989-07-14,15.25,0.42,36.30952380952381
1989-07-17,15.21,0.42,36.214285714285715
1989-07-18,15.08,0.42,35.904761904761905
1989-07-19,15.21,0.42,36.214285714285715
1989-07-20,15.0,0.42,35.714285714285715
1989-07-21,14.96,0.42,35.61904761904762
1989-07-24,14.92,0.42,35.523809523809526
1989-07-25,14.96,0.42,35.61904761904762
1989-07-26,15.0,0.42,35.714285714285715
1989-07-27,15.0,0.42,35.714285714285715
1989-07-28,15.17,0.42,36.11904761904762
1989-07-31,15.33,0.42,36.5
1989-08-01,15.25,0.42,36.30952380952381
1989-08-02,15.21,0.42,36.214285714285715
1989-08-03,15.17,0.42,36.11904761904762
1989-08-04,15.13,0.42,36.023809523809526
1989-08-07,15.29,0.42,36.404761904761905
1989-08-08,15.25,0.42,36.30952380952381
1989-08-09,15.21,0.42,36.214285714285715
1989-08-10,15.17,0.42,36.11904761904762
1989-08-11,15.17,0.42,36.11904761904762
1989-08-14,15.13,0.42,36.023809523809526
1989-08-15,15.13,0.42,36.023809523809526
1989-08-16,15.08,0.42,35.904761904761905
1989-08-17,14.96,0.42,35.61904761904762
1989-08-18,14.96,0.42,35.61904761904762
1989-08-21,14.88,0.42,35.42857142857143
1989-08-22,14.83,0.42,35.30952380952381
1989-08-23,14.92,0.42,35.523809523809526
1989-08-24,15.0,0.42,35.714285714285715
1989-08-25,14.58,0.42,34.714285714285715
1989-08-28,14.63,0.42,34.833333333333336
1989-08-29,14.58,0.42,34.714285714285715
1989-08-30,14.58,0.42,34.714285714285715
1989-08-31,14.54,0.42,34.61904761904762
1989-09-01,14.54,0.42,34.61904761904762
1989-09-05,14.5,0.42,34.523809523809526
1989-09-06,14.54,0.42,34.61904761904762
1989-09-07,14.54,0.42,34.61904761904762
1989-09-08,14.58,0.42,34.714285714285715
1989-09-11,14.63,0.42,34.833333333333336
1989-09-12,14.58,0.42,34.714285714285715
1989-09-13,14.42,0.42,34.333333333333336
1989-09-14,14.46,0.42,34.42857142857143
1989-09-15,14.58,0.42,34.714285714285715
1989-09-18,14.63,0.42,34.833333333333336
1989-09-19,14.54,0.42,34.61904761904762
1989-09-20,14.63,0.42,34.833333333333336
1989-09-21,14.67,0.42,34.92857142857143
1989-09-22,14.71,0.42,35.023809523809526
1989-09-25,14.58,0.42,34.714285714285715
1989-09-26,14.63,0.42,34.833333333333336
1989-09-27,14.54,0.42,34.61904761904762
1989-09-28,14.63,0.42,34.833333333333336
1989-09-29,14.5,0.42,34.523809523809526
1989-10-02,14.54,0.42,34.61904761904762
1989-10-03,14.54,0.42,34.61904761904762
1989-10-04,14.46,0.42,34.42857142857143
1989-10-05,14.54,0.42,34.61904761904762
1989-10-06,14.54,0.42,34.61904761904762
1989-10-09,14.63,0.42,34.833333333333336
1989-10-10,14.67,0.42,34.92857142857143
1989-10-11,14.67,0.42,34.92857142857143
1989-10-12,14.63,0.42,34.833333333333336
1989-10-13,14.29,0.42,34.023809523809526
1989-10-16,14.42,0.42,34.333333333333336
1989-10-17,14.25,0.42,33.92857142857143
1989-10-18,14.25,0.42,33.92857142857143
1989-10-19,14.38,0.42,34.23809523809524
1989-10-20,14.42,0.42,34.333333333333336
1989-10-23,14.38,0.42,34.23809523809524
1989-10-24,14.33,0.42,34.11904761904762
1989-10-25,14.38,0.42,34.23809523809524
1989-10-26,14.5,0.42,34.523809523809526
1989-10-27,14.63,0.42,34.833333333333336
1989-10-30,14.67,0.42,34.92857142857143
1989-10-31,14.79,0.42,35.214285714285715
1989-11-01,15.08,0.42,35.904761904761905
1989-11-02,15.08,0.42,35.904761904761905
1989-11-03,15.0,0.42,35.714285714285715
1989-11-06,14.92,0.42,35.523809523809526
1989-11-07,15.21,0.42,36.214285714285715
1989-11-08,15.33,0.42,36.5
1989-11-09,15.29,0.42,36.404761904761905
1989-11-10,15.42,0.42,36.714285714285715
1989-11-13,15.17,0.42,36.11904761904762
1989-11-14,15.29,0.42,36.404761904761905
1989-11-15,15.42,0.42,36.714285714285715
1989-11-16,15.42,0.42,36.714285714285715
1989-11-17,15.33,0.42,36.5
1989-11-20,15.29,0.42,36.404761904761905
1989-11-21,15.38,0.42,36.61904761904762
1989-11-22,15.33,0.42,36.5
1989-11-24,15.0,0.42,35.714285714285715
1989-11-27,14.83,0.42,35.30952380952381
1989-11-28,14.96,0.42,35.61904761904762
1989-11-29,14.92,0.42,35.523809523809526
1989-11-30,14.96,0.42,35.61904761904762
1989-12-01,15.17,0.42,36.11904761904762
1989-12-04,15.17,0.42,36.11904761904762
1989-12-05,15.21,0.42,36.214285714285715
1989-12-06,15.29,0.42,36.404761904761905
1989-12-07,15.25,0.42,36.30952380952381
1989-12-08,15.25,0.42,36.30952380952381
1989-12-11,15.29,0.42,36.404761904761905
1989-12-12,15.5,0.42,36.904761904761905
1989-12-13,15.54,0.42,37.0
1989-12-14,15.54,0.42,37.0
1989-12-15,15.63,0.42,37.214285714285715
1989-12-18,15.67,0.42,37.30952380952381
1989-12-19,15.79,0.42,37.595238095238095
1989-12-20,15.88,0.42,37.80952380952381
1989-12-21,15.83,0.42,37.69047619047619
1989-12-22,15.88,0.42,37.80952380952381
1989-12-26,15.71,0.42,37.404761904761905
1989-12-27,15.75,0.42,37.5
1989-12-28,15.75,0.42,37.5
1989-12-29,15.83,0.42,37.69047619047619
1990-01-02,16.21,0.42,38.5952380952381
1990-01-03,16.04,0.42,38.19047619047619
1990-01-04,15.71,0.42,37.404761904761905
1990-01-05,15.46,0.42,36.80952380952381
1990-01-08,15.42,0.42,36.714285714285715
1990-01-09,15.29,0.42,36.404761904761905
1990-01-10,15.29,0.42,36.404761904761905
1990-01-11,15.33,0.42,36.5
1990-01-12,15.13,0.42,36.023809523809526
1990-01-15,15.17,0.42,36.11904761904762
1990-01-16,15.21,0.42,36.214285714285715
1990-01-17,15.08,0.42,35.904761904761905
1990-01-18,15.04,0.42,35.80952380952381
1990-01-19,15.08,0.42,35.904761904761905
1990-01-22,14.92,0.42,35.523809523809526
1990-01-23,14.96,0.42,35.61904761904762
1990-01-24,14.96,0.42,35.61904761904762
1990-01-25,14.79,0.42,35.214285714285715
1990-01-26,14.88,0.42,35.42857142857143
1990-01-29,14.88,0.42,35.42857142857143
1990-01-30,14.83,0.42,35.30952380952381
1990-01-31,14.92,0.42,35.523809523809526
1990-02-01,14.92,0.42,35.523809523809526
1990-02-02,14.96,0.42,35.61904761904762
1990-02-05,15.0,0.42,35.714285714285715
1990-02-06,15.04,0.42,35.80952380952381
1990-02-07,15.13,0.42,36.023809523809526
1990-02-08,15.13,0.42,36.023809523809526
1990-02-09,15.04,0.42,35.80952380952381
1990-02-12,15.04,0.42,35.80952380952381
1990-02-13,15.21,0.42,36.214285714285715
1990-02-14,15.33,0.42,36.5
1990-02-15,15.5,0.42,36.904761904761905
1990-02-16,15.29,0.42,36.404761904761905
1990-02-20,15.17,0.42,36.11904761904762
1990-02-21,15.13,0.42,36.023809523809526
1990-02-22,15.13,0.42,36.023809523809526
1990-02-23,14.83,0.42,35.30952380952381
1990-02-26,14.79,0.42,35.214285714285715
1990-02-27,14.75,0.42,35.11904761904762
1990-02-28,14.88,0.42,35.42857142857143
1990-03-01,14.96,0.42,35.61904761904762
1990-03-02,15.0,0.42,35.714285714285715
1990-03-05,14.83,0.42,35.30952380952381
1990-03-06,15.0,0.42,35.714285714285715
1990-03-07,14.88,0.42,35.42857142857143
1990-03-08,14.83,0.42,35.30952380952381
1990-03-09,14.79,0.42,35.214285714285715
1990-03-12,14.83,0.42,35.30952380952381
1990-03-13,14.83,0.42,35.30952380952381
1990-03-14,14.88,0.42,35.42857142857143
1990-03-15,14.92,0.42,35.523809523809526
1990-03-16,14.96,0.42,35.61904761904762
1990-03-19,14.92,0.42,35.523809523809526
1990-03-20,14.92,0.42,35.523809523809526
1990-03-21,14.92,0.42,35.523809523809526
1990-03-22,14.75,0.42,35.11904761904762
1990-03-23,14.75,0.42,35.11904761904762
1990-03-26,14.75,0.42,35.11904761904762
1990-03-27,14.75,0.42,35.11904761904762
1990-03-28,14.92,0.42,35.523809523809526
1990-03-29,14.96,0.42,35.61904761904762
1990-03-30,14.88,0.42,35.42857142857143
1990-04-02,14.79,0.42,35.214285714285715
1990-04-03,14.92,0.42,35.523809523809526
1990-04-04,14.92,0.42,35.523809523809526
1990-04-05,14.92,0.42,35.523809523809526
1990-04-06,14.83,0.42,35.30952380952381
1990-04-09,14.92,0.42,35.523809523809526
1990-04-10,14.88,0.42,35.42857142857143
1990-04-11,14.88,0.42,35.42857142857143
1990-04-12,14.92,0.42,35.523809523809526
1990-04-16,15.0,0.42,35.714285714285715
1990-04-17,14.92,0.42,35.523809523809526
1990-04-18,14.83,0.42,35.30952380952381
1990-04-19,14.83,0.42,35.30952380952381
1990-04-20,14.58,0.42,34.714285714285715
1990-04-23,14.38,0.42,34.23809523809524
1990-04-24,14.38,0.42,34.23809523809524
1990-04-25,14.33,0.42,34.11904761904762
1990-04-26,14.25,0.42,33.92857142857143
1990-04-27,14.0,0.42,33.333333333333336
1990-04-30,13.92,0.42,33.142857142857146
1990-05-01,14.04,0.42,33.42857142857143
1990-05-02,14.17,0.42,33.73809523809524
1990-05-03,14.38,0.42,34.23809523809524
1990-05-04,14.54,0.42,34.61904761904762
1990-05-07,14.63,0.42,34.833333333333336
1990-05-08,14.79,0.42,35.214285714285715
1990-05-09,14.92,0.42,35.523809523809526
1990-05-10,14.96,0.42,35.61904761904762
1990-05-11,15.25,0.42,36.30952380952381
1990-05-14,15.25,0.42,36.30952380952381
1990-05-15,15.29,0.42,36.404761904761905
1990-05-16,15.25,0.42,36.30952380952381
1990-05-17,15.08,0.42,35.904761904761905
1990-05-18,15.0,0.42,35.714285714285715
1990-05-21,15.04,0.42,35.80952380952381
1990-05-22,15.04,0.42,35.80952380952381
1990-05-23,15.04,0.42,35.80952380952381
1990-05-24,14.63,0.42,34.833333333333336
1990-05-25,14.54,0.42,34.61904761904762
1990-05-29,14.67,0.42,34.92857142857143
1990-05-30,14.63,0.42,34.833333333333336
1990-05-31,14.5,0.42,34.523809523809526
1990-06-01,14.63,0.42,34.833333333333336
1990-06-04,14.96,0.42,35.61904761904762
1990-06-05,14.88,0.42,35.42857142857143
1990-06-06,14.83,0.42,35.30952380952381
1990-06-07,14.83,0.42,35.30952380952381
1990-06-08,14.83,0.42,35.30952380952381
1990-06-11,14.88,0.42,35.42857142857143
1990-06-12,15.0,0.42,35.714285714285715
1990-06-13,14.92,0.42,35.523809523809526
1990-06-14,14.88,0.42,35.42857142857143
1990-06-15,14.88,0.42,35.42857142857143
1990-06-18,14.75,0.42,35.11904761904762
1990-06-19,14.88,0.42,35.42857142857143
1990-06-20,14.79,0.42,35.214285714285715
1990-06-21,14.88,0.42,35.42857142857143
1990-06-22,14.83,0.42,35.30952380952381
1990-06-25,14.83,0.42,35.30952380952381
1990-06-26,14.79,0.42,35.214285714285715
1990-06-27,14.79,0.42,35.214285714285715
1990-06-28,14.83,0.42,35.30952380952381
1990-06-29,14.79,0.42,35.214285714285715
1990-07-02,14.79,0.42,35.214285714285715
1990-07-03,14.83,0.42,35.30952380952381
1990-07-05,14.67,0.42,34.92857142857143
1990-07-06,14.75,0.42,35.11904761904762
1990-07-09,14.67,0.42,34.92857142857143
1990-07-10,14.58,0.42,34.714285714285715
1990-07-11,14.71,0.42,35.023809523809526
1990-07-12,14.75,0.42,35.11904761904762
1990-07-13,14.75,0.42,35.11904761904762
1990-07-16,14.71,0.42,35.023809523809526
1990-07-17,14.67,0.42,34.92857142857143
1990-07-18,14.58,0.42,34.714285714285715
1990-07-19,14.58,0.42,34.714285714285715
1990-07-20,14.63,0.42,34.833333333333336
1990-07-23,14.5,0.42,34.523809523809526
1990-07-24,14.38,0.42,34.23809523809524
1990-07-25,14.58,0.42,34.714285714285715
1990-07-26,14.63,0.42,34.833333333333336
1990-07-27,14.75,0.42,35.11904761904762
1990-07-30,15.0,0.42,35.714285714285715
1990-07-31,15.04,0.42,35.80952380952381
1990-08-01,15.29,0.42,36.404761904761905
1990-08-02,15.21,0.42,36.214285714285715
1990-08-03,15.04,0.42,35.80952380952381
1990-08-06,14.88,0.42,35.42857142857143
1990-08-07,14.79,0.42,35.214285714285715
1990-08-08,14.92,0.42,35.523809523809526
1990-08-09,14.88,0.42,35.42857142857143
1990-08-10,15.08,0.42,35.904761904761905
1990-08-13,15.17,0.42,36.11904761904762
1990-08-14,15.08,0.42,35.904761904761905
1990-08-15,15.17,0.42,36.11904761904762
1990-08-16,15.04,0.42,35.80952380952381
1990-08-17,14.92,0.42,35.523809523809526
1990-08-20,14.92,0.42,35.523809523809526
1990-08-21,14.83,0.42,35.30952380952381
1990-08-22,14.75,0.42,35.11904761904762
1990-08-23,14.33,0.42,34.11904761904762
1990-08-24,13.96,0.42,33.23809523809524
1990-08-27,13.88,0.42,33.04761904761905
1990-08-28,13.96,0.42,33.23809523809524
1990-08-29,14.04,0.42,33.42857142857143
1990-08-30,13.83,0.42,32.92857142857143
1990-08-31,13.96,0.42,33.23809523809524
1990-09-04,13.92,0.42,33.142857142857146
1990-09-05,14.08,0.42,33.523809523809526
1990-09-06,14.04,0.42,33.42857142857143
1990-09-07,14.13,0.42,33.642857142857146
1990-09-10,14.08,0.42,33.523809523809526
1990-09-11,14.13,0.42,33.642857142857146
1990-09-12,14.21,0.42,33.833333333333336
1990-09-13,14.13,0.42,33.642857142857146
1990-09-14,14.25,0.42,33.92857142857143
1990-09-17,14.29,0.42,34.023809523809526
1990-09-18,14.29,0.42,34.023809523809526
1990-09-19,14.46,0.42,34.42857142857143
1990-09-20,14.21,0.42,33.833333333333336
1990-09-21,14.29,0.42,34.023809523809526
1990-09-24,14.08,0.42,33.523809523809526
1990-09-25,14.21,0.42,33.833333333333336
1990-09-26,14.25,0.42,33.92857142857143
1990-09-27,14.25,0.42,33.92857142857143
1990-09-28,14.21,0.42,33.833333333333336
1990-10-01,14.46,0.42,34.42857142857143
1990-10-02,14.71,0.42,35.023809523809526
1990-10-03,14.75,0.42,35.11904761904762
1990-10-04,14.92,0.42,35.523809523809526
1990-10-05,14.92,0.42,35.523809523809526
1990-10-08,14.96,0.42,35.61904761904762
1990-10-09,14.88,0.42,35.42857142857143
1990-10-10,14.75,0.42,35.11904761904762
1990-10-11,14.79,0.42,35.214285714285715
1990-10-12,15.0,0.42,35.714285714285715
1990-10-15,15.08,0.42,35.904761904761905
1990-10-16,15.0,0.42,35.714285714285715
1990-10-17,15.04,0.42,35.80952380952381
1990-10-18,15.13,0.42,36.023809523809526
1990-10-19,15.25,0.42,36.30952380952381
1990-10-22,15.46,0.42,36.80952380952381
1990-10-23,15.54,0.42,37.0
1990-10-24,15.58,0.42,37.095238095238095
1990-10-25,15.58,0.42,37.095238095238095
1990-10-26,15.5,0.42,36.904761904761905
1990-10-29,15.42,0.42,36.714285714285715
1990-10-30,15.67,0.42,37.30952380952381
1990-10-31,15.71,0.42,37.404761904761905
1990-11-01,15.96,0.42,38.0
1990-11-02,16.21,0.42,38.5952380952381
1990-11-05,16.17,0.42,38.50000000000001
1990-11-06,15.88,0.42,37.80952380952381
1990-11-07,15.67,0.42,37.30952380952381
1990-11-08,15.88,0.42,37.80952380952381
1990-11-09,15.92,0.42,37.904761904761905
1990-11-12,16.04,0.42,38.19047619047619
1990-11-13,15.88,0.42,37.80952380952381
1990-11-14,15.83,0.42,37.69047619047619
1990-11-15,15.79,0.42,37.595238095238095
1990-11-16,15.79,0.42,37.595238095238095
1990-11-19,15.79,0.42,37.595238095238095
1990-11-20,15.67,0.42,37.30952380952381
1990-11-21,15.71,0.42,37.404761904761905
1990-11-23,15.71,0.42,37.404761904761905
1990-11-26,15.33,0.42,36.5
1990-11-27,15.33,0.42,36.5
1990-11-28,15.42,0.42,36.714285714285715
1990-11-29,15.25,0.42,36.30952380952381
1990-11-30,15.63,0.42,37.214285714285715
1990-12-03,15.71,0.42,37.404761904761905
1990-12-04,15.92,0.42,37.904761904761905
1990-12-05,16.04,0.42,38.19047619047619
1990-12-06,16.08,0.42,38.285714285714285
1990-12-07,16.0,0.42,38.095238095238095
1990-12-10,16.21,0.42,38.5952380952381
1990-12-11,15.92,0.42,37.904761904761905
1990-12-12,15.79,0.42,37.595238095238095
1990-12-13,15.71,0.42,37.404761904761905
1990-12-14,15.67,0.42,37.30952380952381
1990-12-17,15.63,0.42,37.214285714285715
1990-12-18,15.75,0.42,37.5
1990-12-19,15.71,0.42,37.404761904761905
1990-12-20,15.67,0.42,37.30952380952381
1990-12-21,15.71,0.42,37.404761904761905
1990-12-24,15.63,0.42,37.214285714285715
1990-12-26,15.58,0.42,37.095238095238095
1990-12-27,15.63,0.42,37.214285714285715
1990-12-28,15.67,0.42,37.30952380952381
1990-12-31,15.63,0.42,37.214285714285715
1991-01-02,15.58,0.42,37.095238095238095
1991-01-03,15.46,0.42,36.80952380952381
1991-01-04,15.5,0.42,36.904761904761905
1991-01-07,15.33,0.42,36.5
1991-01-08,15.38,0.42,36.61904761904762
1991-01-09,15.17,0.42,36.11904761904762
1991-01-10,15.21,0.42,36.214285714285715
1991-01-11,15.33,0.42,36.5
1991-01-14,15.21,0.42,36.214285714285715
1991-01-15,15.13,0.42,36.023809523809526
1991-01-16,15.04,0.42,35.80952380952381
1991-01-17,15.54,0.42,37.0
1991-01-18,15.79,0.42,37.595238095238095
1991-01-21,15.71,0.42,37.404761904761905
1991-01-22,15.58,0.42,37.095238095238095
1991-01-23,15.5,0.42,36.904761904761905
1991-01-24,15.63,0.42,37.214285714285715
1991-01-25,15.38,0.42,36.61904761904762
1991-01-28,15.29,0.42,36.404761904761905
1991-01-29,15.38,0.42,36.61904761904762
1991-01-30,15.08,0.42,35.904761904761905
1991-01-31,15.25,0.42,36.30952380952381
1991-02-01,15.21,0.42,36.214285714285715
1991-02-04,15.25,0.42,36.30952380952381
1991-02-05,15.17,0.42,36.11904761904762
1991-02-06,15.21,0.42,36.214285714285715
1991-02-07,15.38,0.42,36.61904761904762
1991-02-08,15.58,0.42,37.095238095238095
1991-02-11,15.83,0.42,37.69047619047619
1991-02-12,15.92,0.42,37.904761904761905
1991-02-13,15.92,0.42,37.904761904761905
1991-02-14,15.92,0.42,37.904761904761905
1991-02-15,15.92,0.42,37.904761904761905
1991-02-19,16.0,0.42,38.095238095238095
1991-02-20,15.92,0.42,37.904761904761905
1991-02-21,16.04,0.42,38.19047619047619
1991-02-22,15.71,0.42,37.404761904761905
1991-02-25,15.79,0.42,37.595238095238095
1991-02-26,15.79,0.42,37.595238095238095
1991-02-27,15.71,0.42,37.404761904761905
1991-02-28,15.75,0.42,37.5
1991-03-01,15.79,0.42,37.595238095238095
1991-03-04,15.5,0.42,36.904761904761905
1991-03-05,15.46,0.42,36.80952380952381
1991-03-06,15.33,0.42,36.5
1991-03-07,15.21,0.42,36.214285714285715
1991-03-08,14.92,0.42,35.523809523809526
1991-03-11,15.0,0.42,35.714285714285715
1991-03-12,15.0,0.42,35.714285714285715
1991-03-13,15.08,0.42,35.904761904761905
1991-03-14,15.17,0.42,36.11904761904762
1991-03-15,15.17,0.42,36.11904761904762
1991-03-18,15.25,0.42,36.30952380952381
1991-03-19,15.29,0.42,36.404761904761905
1991-03-20,15.33,0.42,36.5
1991-03-21,15.33,0.42,36.5
1991-03-22,15.67,0.42,37.30952380952381
1991-03-25,15.92,0.42,37.904761904761905
1991-03-26,15.96,0.42,38.0
1991-03-27,16.08,0.42,38.285714285714285
1991-03-28,16.04,0.42,38.19047619047619
1991-04-01,15.88,0.42,37.80952380952381
1991-04-02,15.96,0.42,38.0
1991-04-03,15.96,0.42,38.0
1991-04-04,16.08,0.42,38.285714285714285
1991-04-05,16.0,0.42,38.095238095238095
1991-04-08,16.08,0.42,38.285714285714285
1991-04-09,16.0,0.42,38.095238095238095
1991-04-10,16.0,0.42,38.095238095238095
1991-04-11,16.04,0.42,38.19047619047619
1991-04-12,16.13,0.42,38.404761904761905
1991-04-15,16.13,0.42,38.404761904761905
1991-04-16,16.13,0.42,38.404761904761905
1991-04-17,16.08,0.42,38.285714285714285
1991-04-18,16.0,0.42,38.095238095238095
1991-04-19,15.71,0.42,37.404761904761905
1991-04-22,15.63,0.42,37.214285714285715
1991-04-23,15.75,0.42,37.5
1991-04-24,15.71,0.42,37.404761904761905
1991-04-25,15.58,0.42,37.095238095238095
1991-04-26,15.75,0.42,37.5
1991-04-29,15.75,0.42,37.5
1991-04-30,16.08,0.42,38.285714285714285
1991-05-01,16.04,0.42,38.19047619047619
1991-05-02,16.08,0.42,38.285714285714285
1991-05-03,16.08,0.42,38.285714285714285
1991-05-06,16.08,0.42,38.285714285714285
1991-05-07,16.08,0.42,38.285714285714285
1991-05-08,16.13,0.42,38.404761904761905
1991-05-09,16.13,0.42,38.404761904761905
1991-05-10,16.08,0.42,38.285714285714285
1991-05-13,16.13,0.42,38.404761904761905
1991-05-14,16.04,0.42,38.19047619047619
1991-05-15,15.96,0.42,38.0
1991-05-16,16.04,0.42,38.19047619047619
1991-05-17,16.08,0.42,38.285714285714285
1991-05-20,16.08,0.42,38.285714285714285
1991-05-21,16.13,0.42,38.404761904761905
1991-05-22,16.21,0.42,38.5952380952381
1991-05-23,16.13,0.42,38.404761904761905
1991-05-24,15.75,0.42,37.5
1991-05-28,15.79,0.42,37.595238095238095
1991-05-29,15.71,0.42,37.404761904761905
1991-05-30,15.79,0.42,37.595238095238095
1991-05-31,15.79,0.42,37.595238095238095
1991-06-03,15.79,0.42,37.595238095238095
1991-06-04,15.58,0.42,37.095238095238095
1991-06-05,15.54,0.42,37.0
1991-06-06,15.46,0.42,36.80952380952381
1991-06-07,15.54,0.42,37.0
1991-06-10,15.63,0.42,37.214285714285715
1991-06-11,15.79,0.42,37.595238095238095
1991-06-12,15.67,0.42,37.30952380952381
1991-06-13,15.75,0.42,37.5
1991-06-14,15.67,0.42,37.30952380952381
1991-06-17,15.67,0.42,37.30952380952381
1991-06-18,15.63,0.42,37.214285714285715
1991-06-19,15.67,0.42,37.30952380952381
1991-06-20,15.71,0.42,37.404761904761905
1991-06-21,15.71,0.42,37.404761904761905
1991-06-24,15.67,0.42,37.30952380952381
1991-06-25,15.75,0.42,37.5
1991-06-26,15.75,0.42,37.5
1991-06-27,15.88,0.42,37.80952380952381
1991-06-28,15.79,0.42,37.595238095238095
1991-07-01,16.0,0.42,38.095238095238095
1991-07-02,16.0,0.42,38.095238095238095
1991-07-03,15.96,0.42,38.0
1991-07-05,15.96,0.42,38.0
1991-07-08,15.92,0.42,37.904761904761905
1991-07-09,15.88,0.42,37.80952380952381
1991-07-10,15.88,0.42,37.80952380952381
1991-07-11,15.92,0.42,37.904761904761905
1991-07-12,15.92,0.42,37.904761904761905
1991-07-15,15.96,0.42,38.0
1991-07-16,15.96,0.42,38.0
1991-07-17,15.92,0.42,37.904761904761905
1991-07-18,15.96,0.42,38.0
1991-07-19,16.0,0.42,38.095238095238095
1991-07-22,16.04,0.42,38.19047619047619
1991-07-23,15.96,0.42,38.0
1991-07-24,16.04,0.42,38.19047619047619
1991-07-25,16.04,0.42,38.19047619047619
1991-07-26,16.13,0.42,38.404761904761905
1991-07-29,16.29,0.42,38.785714285714285
1991-07-30,16.38,0.42,39.0
1991-07-31,16.25,0.42,38.69047619047619
1991-08-01,16.25,0.42,38.69047619047619
1991-08-02,16.33,0.42,38.88095238095238
1991-08-05,16.46,0.42,39.1904761904762
1991-08-06,16.63,0.42,39.595238095238095
1991-08-07,16.71,0.42,39.78571428571429
1991-08-08,16.75,0.42,39.88095238095238
1991-08-09,16.75,0.42,39.88095238095238
1991-08-12,16.83,0.42,40.07142857142857
1991-08-13,16.88,0.42,40.19047619047619
1991-08-14,17.0,0.42,40.476190476190474
1991-08-15,17.0,0.42,40.476190476190474
1991-08-16,17.04,0.42,40.57142857142857
1991-08-19,16.83,0.42,40.07142857142857
