date,EQIX,EQIX_EPS,PE Ratio
,,-76.18,
2000-07-20,,-81.27,
2000-08-11,420.0,-81.27,-5.167958656330749
2000-08-14,384.0,-81.27,-4.7249907715024
2000-08-15,388.0,-81.27,-4.7742094253722165
2000-08-16,396.0,-81.27,-4.87264673311185
2000-08-17,384.0,-81.27,-4.7249907715024
2000-08-18,458.0,-81.27,-5.635535868094008
2000-08-21,486.0,-81.27,-5.980066445182724
2000-08-22,432.0,-81.27,-5.3156146179401995
2000-08-23,416.0,-81.27,-5.118740002460933
2000-08-24,386.0,-81.27,-4.749600098437308
2000-08-25,412.0,-81.27,-5.069521348591116
2000-08-28,420.0,-81.27,-5.167958656330749
2000-08-29,428.0,-81.27,-5.266395964070383
2000-08-30,454.0,-81.27,-5.5863172142241915
2000-08-31,518.0,-81.27,-6.373815676141258
2000-09-01,504.0,-81.27,-6.2015503875969
2000-09-05,498.0,-81.27,-6.1277224067921745
2000-09-06,496.0,-81.27,-6.103113079857266
2000-09-07,460.0,-81.27,-5.6601451950289166
2000-09-08,448.0,-81.27,-5.512489233419466
2000-09-11,444.0,-81.27,-5.46327057954965
2000-09-12,416.0,-81.27,-5.118740002460933
2000-09-13,400.0,-81.27,-4.921865386981667
2000-09-14,406.0,-81.27,-4.995693367786392
2000-09-15,402.0,-81.27,-4.946474713916575
2000-09-18,386.0,-81.27,-4.749600098437308
2000-09-19,360.0,-81.27,-4.4296788482834994
2000-09-20,332.0,-81.27,-4.085148271194783
2000-09-21,340.0,-81.27,-4.183585578934417
2000-09-22,338.0,-81.27,-4.158976251999508
2000-09-25,302.0,-81.27,-3.716008367171158
2000-09-26,296.0,-81.27,-3.6421803863664333
2000-09-27,299.0,-81.27,-3.6790943767687954
2000-09-28,320.0,-81.27,-3.937492309585333
2000-09-29,284.0,-81.27,-3.494524424756983
2000-10-02,272.0,-81.27,-3.346868463147533
2000-10-03,254.0,-81.27,-3.125384520733358
2000-10-04,228.0,-81.27,-2.80546327057955
2000-10-05,210.0,-81.27,-2.5839793281653747
2000-10-06,195.0,-81.27,-2.3994093761535624
2000-10-09,198.0,-81.27,-2.436323366555925
2000-10-10,182.0,-81.27,-2.239448751076658
2000-10-11,132.0,-81.27,-1.62421557770395
2000-10-12,166.0,-81.27,-2.0425741355973916
2000-10-13,242.0,-81.27,-2.977728559123908
2000-10-16,260.0,-81.27,-3.1992125015380832
2000-10-17,250.0,-81.27,-3.0761658668635414
2000-10-18,258.0,-81.27,-3.174603174603175
2000-10-19,221.0,-81.27,-2.7193306263073707
2000-10-20,234.0,-81.27,-2.879291251384275
2000-10-23,264.0,-81.27,-3.2484311554079
2000-10-24,270.0,-81.27,-3.3222591362126246
2000-10-25,272.0,-81.27,-3.346868463147533
2000-10-26,290.0,-81.27,-3.568352405561708
2000-10-27,288.0,-81.27,-3.5437430786268
2000-10-30,286.0,-81.27,-3.5191337516918915
2000-10-31,312.0,-81.27,-3.8390550018456997
2000-11-01,312.0,-81.27,-3.8390550018456997
2000-11-02,296.0,-81.27,-3.6421803863664333
2000-11-03,292.0,-81.27,-3.5929617324966165
2000-11-06,284.0,-81.27,-3.494524424756983
2000-11-07,284.0,-81.27,-3.494524424756983
2000-11-08,258.0,-81.27,-3.174603174603175
2000-11-09,253.0,-21.87,-11.568358481938729
2000-11-10,238.0,-21.87,-10.882487425697303
2000-11-13,226.0,-21.87,-10.33379058070416
2000-11-14,212.0,-21.87,-9.693644261545495
2000-11-15,202.0,-21.87,-9.236396890717877
2000-11-16,203.0,-21.87,-9.28212162780064
2000-11-17,212.0,-21.87,-9.693644261545495
2000-11-20,202.0,-21.87,-9.236396890717877
2000-11-21,198.0,-21.87,-9.05349794238683
2000-11-22,192.0,-21.87,-8.779149519890261
2000-11-24,193.0,-21.87,-8.824874256973022
2000-11-27,192.0,-21.87,-8.779149519890261
2000-11-28,174.0,-21.87,-7.956104252400548
2000-11-29,156.0,-21.87,-7.133058984910837
2000-11-30,140.0,-21.87,-6.4014631915866484
2000-12-01,154.0,-21.87,-7.041609510745313
2000-12-04,158.0,-21.87,-7.22450845907636
2000-12-05,162.0,-21.87,-7.407407407407407
2000-12-06,154.0,-21.87,-7.041609510745313
2000-12-07,144.0,-21.87,-6.584362139917695
2000-12-08,176.0,-21.87,-8.047553726566072
2000-12-11,176.0,-21.87,-8.047553726566072
2000-12-12,212.0,-21.87,-9.693644261545495
2000-12-13,226.0,-21.87,-10.33379058070416
2000-12-14,224.0,-21.87,-10.242341106538637
2000-12-15,214.0,-21.87,-9.785093735711019
2000-12-18,187.0,-21.87,-8.550525834476451
2000-12-19,178.0,-21.87,-8.139003200731596
2000-12-20,156.0,-21.87,-7.133058984910837
2000-12-21,130.0,-21.87,-5.94421582075903
2000-12-22,128.0,-21.87,-5.852766346593507
2000-12-26,126.0,-21.87,-5.761316872427983
2000-12-27,122.0,-21.87,-5.578417924096936
2000-12-28,112.0,-21.87,-5.121170553269319
2000-12-29,140.0,-21.87,-6.4014631915866484
2001-01-02,114.0,-21.87,-5.212620027434842
2001-01-03,116.0,-21.87,-5.304069501600366
2001-01-04,116.0,-21.87,-5.304069501600366
2001-01-05,128.0,-21.87,-5.852766346593507
2001-01-08,126.0,-21.87,-5.761316872427983
2001-01-09,119.0,-21.87,-5.441243712848651
2001-01-10,122.0,-21.87,-5.578417924096936
2001-01-11,124.0,-21.87,-5.6698673982624594
2001-01-12,148.0,-21.87,-6.767261088248742
2001-01-16,160.0,-21.87,-7.315957933241884
2001-01-17,180.0,-21.87,-8.23045267489712
2001-01-18,186.0,-21.87,-8.50480109739369
2001-01-19,188.0,-21.87,-8.596250571559214
2001-01-22,192.0,-21.87,-8.779149519890261
2001-01-23,204.0,-21.87,-9.327846364883401
2001-01-24,224.0,-21.87,-10.242341106538637
2001-01-25,208.0,-21.87,-9.510745313214448
2001-01-26,192.0,-21.87,-8.779149519890261
2001-01-29,194.0,-21.87,-8.870598994055785
2001-01-30,190.0,-21.87,-8.687700045724737
2001-01-31,190.0,-21.87,-8.687700045724737
2001-02-01,192.0,-21.87,-8.779149519890261
2001-02-02,192.0,-21.87,-8.779149519890261
2001-02-05,172.0,-21.87,-7.864654778235025
2001-02-06,169.0,-21.87,-7.727480566986739
2001-02-07,196.0,-21.87,-8.962048468221308
2001-02-08,208.0,-21.87,-9.510745313214448
2001-02-09,198.0,-21.87,-9.05349794238683
2001-02-12,192.0,-21.87,-8.779149519890261
2001-02-13,188.0,-21.87,-8.596250571559214
2001-02-14,174.0,-21.87,-7.956104252400548
2001-02-15,164.0,-21.87,-7.49885688157293
2001-02-16,143.0,-21.87,-6.538637402834933
2001-02-20,140.0,-21.87,-6.4014631915866484
2001-02-21,128.0,-21.87,-5.852766346593507
2001-02-22,126.0,-21.87,-5.761316872427983
2001-02-23,126.0,-21.87,-5.761316872427983
2001-02-26,122.0,-21.87,-5.578417924096936
2001-02-27,121.0,-21.87,-5.532693187014174
2001-02-28,120.0,-21.87,-5.486968449931413
2001-03-01,101.0,-21.87,-4.618198445358939
2001-03-02,91.0,-21.87,-4.160951074531321
2001-03-05,93.0,-21.87,-4.252400548696845
2001-03-06,96.0,-21.87,-4.3895747599451305
2001-03-07,96.0,-21.87,-4.3895747599451305
2001-03-08,94.0,-21.87,-4.298125285779607
2001-03-09,89.0,-21.87,-4.069501600365798
2001-03-12,76.0,-21.87,-3.4750800182898947
2001-03-13,72.0,-21.87,-3.2921810699588474
2001-03-14,65.0,-21.87,-2.972107910379515
2001-03-15,62.0,-21.87,-2.8349336991312297
2001-03-16,56.0,-21.87,-2.5605852766346593
2001-03-19,62.0,-21.87,-2.8349336991312297
2001-03-20,65.0,-21.87,-2.972107910379515
2001-03-21,64.0,-21.87,-2.9263831732967533
2001-03-22,65.0,-21.87,-2.972107910379515
2001-03-23,65.0,-21.87,-2.972107910379515
2001-03-26,64.0,-21.87,-2.9263831732967533
2001-03-27,52.0,-21.87,-2.377686328303612
2001-03-28,50.0,-21.87,-2.2862368541380884
2001-03-29,45.0,-21.87,-2.05761316872428
2001-03-30,40.0,-21.87,-1.828989483310471
2001-04-02,36.0,-21.87,-1.6460905349794237
2001-04-03,35.0,-21.87,-1.6003657978966621
2001-04-04,33.0,-21.87,-1.5089163237311385
2001-04-05,33.0,-21.87,-1.5089163237311385
2001-04-06,19.0,-21.87,-0.8687700045724737
2001-04-09,29.44,-21.87,-1.3461362597165065
2001-04-10,35.52,-21.87,-1.6241426611796983
2001-04-11,43.2,-21.87,-1.9753086419753088
2001-04-12,41.6,-21.87,-1.9021490626428899
2001-04-16,44.16,-21.87,-2.01920438957476
2001-04-17,42.24,-21.87,-1.9314128943758573
2001-04-18,46.72,-21.87,-2.13625971650663
2001-04-19,52.16,-21.87,-2.385002286236854
2001-04-20,48.0,-21.87,-2.1947873799725652
2001-04-23,39.36,-21.87,-1.7997256515775033
2001-04-24,41.28,-21.87,-1.887517146776406
2001-04-25,40.64,-21.87,-1.8582533150434384
2001-04-26,40.0,-21.87,-1.828989483310471
2001-04-27,41.6,-21.87,-1.9021490626428899
2001-04-30,42.24,-21.87,-1.9314128943758573
2001-05-01,42.24,-21.87,-1.9314128943758573
2001-05-02,55.36,-21.87,-2.5313214449016916
2001-05-03,54.4,-16.88,-3.2227488151658767
2001-05-04,51.84,-16.88,-3.071090047393365
2001-05-07,50.56,-16.88,-2.9952606635071093
2001-05-08,51.84,-16.88,-3.071090047393365
2001-05-09,48.96,-16.88,-2.9004739336492893
2001-05-10,48.0,-16.88,-2.843601895734597
2001-05-11,44.48,-16.88,-2.6350710900473935
2001-05-14,37.12,-16.88,-2.199052132701422
2001-05-15,40.64,-16.88,-2.4075829383886256
2001-05-16,41.6,-16.88,-2.4644549763033177
2001-05-17,40.0,-16.88,-2.3696682464454977
2001-05-18,38.4,-16.88,-2.2748815165876777
2001-05-21,44.48,-16.88,-2.6350710900473935
2001-05-22,46.08,-16.88,-2.7298578199052135
2001-05-23,45.76,-16.88,-2.7109004739336493
2001-05-24,49.28,-16.88,-2.9194312796208535
2001-05-25,48.0,-16.88,-2.843601895734597
2001-05-29,46.72,-16.88,-2.7677725118483414
2001-05-30,41.6,-16.88,-2.4644549763033177
2001-05-31,41.6,-16.88,-2.4644549763033177
2001-06-01,43.2,-16.88,-2.5592417061611377
2001-06-04,47.68,-16.88,-2.8246445497630335
2001-06-05,48.64,-16.88,-2.881516587677725
2001-06-06,46.08,-16.88,-2.7298578199052135
2001-06-07,43.52,-16.88,-2.578199052132702
2001-06-08,43.2,-16.88,-2.5592417061611377
2001-06-11,43.2,-16.88,-2.5592417061611377
2001-06-12,41.92,-16.88,-2.483412322274882
2001-06-13,42.56,-16.88,-2.5213270142180098
2001-06-14,38.08,-16.88,-2.255924170616114
2001-06-15,36.8,-16.88,-2.1800947867298577
2001-06-18,39.04,-16.88,-2.3127962085308056
2001-06-19,39.36,-16.88,-2.3317535545023698
2001-06-20,37.12,-16.88,-2.199052132701422
2001-06-21,36.48,-16.88,-2.161137440758294
2001-06-22,35.52,-16.88,-2.1042654028436023
2001-06-25,36.16,-16.88,-2.1421800947867298
2001-06-26,36.16,-16.88,-2.1421800947867298
2001-06-27,35.2,-16.88,-2.085308056872038
2001-06-28,34.24,-16.88,-2.028436018957346
2001-06-29,34.24,-16.88,-2.028436018957346
2001-07-02,33.28,-16.88,-1.9715639810426542
2001-07-03,35.84,-16.88,-2.123222748815166
2001-07-05,33.28,-16.88,-1.9715639810426542
2001-07-06,33.6,-16.88,-1.9905213270142181
2001-07-09,33.6,-16.88,-1.9905213270142181
2001-07-10,32.96,-16.88,-1.9526066350710902
2001-07-11,32.96,-16.88,-1.9526066350710902
2001-07-12,32.96,-16.88,-1.9526066350710902
2001-07-13,32.96,-16.88,-1.9526066350710902
2001-07-16,43.52,-16.88,-2.578199052132702
2001-07-17,44.8,-16.88,-2.654028436018957
2001-07-18,42.88,-16.88,-2.540284360189574
2001-07-19,45.76,-16.88,-2.7109004739336493
2001-07-20,45.76,-16.88,-2.7109004739336493
2001-07-23,40.96,-16.88,-2.4265402843601898
2001-07-24,43.2,-16.88,-2.5592417061611377
2001-07-25,41.28,-16.88,-2.445497630331754
2001-07-26,40.0,-16.88,-2.3696682464454977
2001-07-27,43.2,-16.88,-2.5592417061611377
2001-07-30,43.2,-16.88,-2.5592417061611377
2001-07-31,44.8,-16.88,-2.654028436018957
2001-08-01,40.64,-16.88,-2.4075829383886256
2001-08-02,40.0,-16.88,-2.3696682464454977
2001-08-03,38.72,-16.88,-2.293838862559242
2001-08-06,38.72,-16.88,-2.293838862559242
2001-08-07,40.0,-16.88,-2.3696682464454977
2001-08-08,39.68,-16.88,-2.350710900473934
2001-08-09,40.0,-16.88,-2.3696682464454977
2001-08-10,39.68,-16.88,-2.350710900473934
2001-08-13,38.08,-16.88,-2.255924170616114
2001-08-14,38.4,-15.05,-2.5514950166112955
2001-08-15,38.4,-15.05,-2.5514950166112955
2001-08-16,37.12,-15.05,-2.4664451827242524
2001-08-17,36.8,-15.05,-2.4451827242524913
2001-08-20,35.2,-15.05,-2.338870431893688
2001-08-21,33.6,-15.05,-2.2325581395348837
2001-08-22,32.32,-15.05,-2.1475083056478406
2001-08-23,31.36,-15.05,-2.083720930232558
2001-08-24,30.08,-15.05,-1.9986710963455148
2001-08-27,28.48,-15.05,-1.892358803986711
2001-08-28,27.52,-15.05,-1.8285714285714285
2001-08-29,24.96,-15.05,-1.6584717607973423
2001-08-30,23.36,-15.05,-1.552159468438538
2001-08-31,23.36,-15.05,-1.552159468438538
2001-09-04,23.36,-15.05,-1.552159468438538
2001-09-05,20.8,-15.05,-1.3820598006644518
2001-09-06,22.4,-15.05,-1.4883720930232556
2001-09-07,20.8,-15.05,-1.3820598006644518
2001-09-10,18.56,-15.05,-1.2332225913621262
2001-09-17,17.28,-15.05,-1.148172757475083
2001-09-18,16.96,-15.05,-1.1269102990033222
2001-09-19,16.96,-15.05,-1.1269102990033222
2001-09-20,15.68,-15.05,-1.041860465116279
2001-09-21,14.08,-15.05,-0.935548172757475
2001-09-24,16.0,-15.05,-1.0631229235880397
2001-09-25,12.8,-15.05,-0.8504983388704319
2001-09-26,12.16,-15.05,-0.8079734219269102
2001-09-27,14.08,-15.05,-0.935548172757475
2001-09-28,14.4,-15.05,-0.9568106312292358
2001-10-01,14.4,-15.05,-0.9568106312292358
2001-10-02,15.04,-15.05,-0.9993355481727574
2001-10-03,13.76,-15.05,-0.9142857142857143
2001-10-04,14.4,-15.05,-0.9568106312292358
2001-10-05,13.44,-15.05,-0.8930232558139534
2001-10-08,12.48,-15.05,-0.8292358803986711
2001-10-09,13.76,-15.05,-0.9142857142857143
2001-10-10,13.76,-15.05,-0.9142857142857143
2001-10-11,14.4,-15.05,-0.9568106312292358
2001-10-12,16.96,-15.05,-1.1269102990033222
2001-10-15,20.8,-15.05,-1.3820598006644518
2001-10-16,21.76,-15.05,-1.4458471760797342
2001-10-17,22.72,-15.05,-1.5096345514950165
2001-10-18,20.8,-15.05,-1.3820598006644518
2001-10-19,18.88,-15.05,-1.2544850498338869
2001-10-22,18.88,-15.05,-1.2544850498338869
2001-10-23,19.2,-15.05,-1.2757475083056478
2001-10-24,18.56,-15.05,-1.2332225913621262
2001-10-25,13.12,-15.05,-0.8717607973421926
2001-10-26,14.72,-15.05,-0.9780730897009967
2001-10-29,16.32,-15.05,-1.0843853820598006
2001-10-30,15.68,-15.05,-1.041860465116279
2001-10-31,17.28,-15.05,-1.148172757475083
2001-11-01,15.68,-15.05,-1.041860465116279
2001-11-02,16.64,-15.05,-1.1056478405315615
2001-11-05,17.92,-15.05,-1.1906976744186046
2001-11-06,19.52,-15.05,-1.2970099667774087
2001-11-07,20.48,-15.05,-1.3607973421926909
2001-11-08,22.08,-15.05,-1.467109634551495
2001-11-09,23.04,-15.05,-1.5308970099667774
2001-11-12,24.0,-15.05,-1.5946843853820598
2001-11-13,28.48,-12.96,-2.197530864197531
2001-11-14,32.0,-12.96,-2.4691358024691357
2001-11-15,33.6,-12.96,-2.5925925925925926
2001-11-16,35.2,-12.96,-2.7160493827160495
2001-11-19,41.28,-12.96,-3.185185185185185
2001-11-20,43.52,-12.96,-3.3580246913580245
2001-11-21,44.48,-12.96,-3.4320987654320985
2001-11-23,43.2,-12.96,-3.3333333333333335
2001-11-26,41.92,-12.96,-3.2345679012345676
2001-11-27,51.2,-12.96,-3.950617283950617
2001-11-28,62.08,-12.96,-4.790123456790123
2001-11-29,54.4,-12.96,-4.197530864197531
2001-11-30,52.8,-12.96,-4.0740740740740735
2001-12-03,52.8,-12.96,-4.0740740740740735
2001-12-04,51.2,-12.96,-3.950617283950617
2001-12-05,50.56,-12.96,-3.9012345679012346
2001-12-06,47.36,-12.96,-3.654320987654321
2001-12-07,45.12,-12.96,-3.481481481481481
2001-12-10,51.2,-12.96,-3.950617283950617
2001-12-11,51.52,-12.96,-3.9753086419753085
2001-12-12,49.6,-12.96,-3.82716049382716
2001-12-13,63.04,-12.96,-4.864197530864197
2001-12-14,63.68,-12.96,-4.91358024691358
2001-12-17,61.76,-12.96,-4.765432098765432
2001-12-18,59.84,-12.96,-4.617283950617284
2001-12-19,64.32,-12.96,-4.962962962962962
2001-12-20,64.0,-12.96,-4.938271604938271
2001-12-21,62.4,-12.96,-4.814814814814814
2001-12-24,72.64,-12.96,-5.604938271604938
2001-12-26,94.4,-12.96,-7.283950617283951
2001-12-27,107.84,-12.96,-8.320987654320987
2001-12-28,101.44,-12.96,-7.82716049382716
2001-12-31,92.8,-12.96,-7.160493827160493
2002-01-02,86.08,-12.96,-6.641975308641975
2002-01-03,95.04,-12.96,-7.333333333333333
2002-01-04,100.16,-12.96,-7.728395061728394
2002-01-07,100.8,-12.96,-7.777777777777777
2002-01-08,96.0,-12.96,-7.4074074074074066
2002-01-09,108.16,-12.96,-8.345679012345679
2002-01-10,103.36,-12.96,-7.975308641975308
2002-01-11,101.76,-12.96,-7.851851851851852
2002-01-14,91.84,-12.96,-7.086419753086419
2002-01-15,90.56,-12.96,-6.987654320987654
2002-01-16,87.04,-12.96,-6.716049382716049
2002-01-17,80.32,-12.96,-6.19753086419753
2002-01-18,74.24,-12.96,-5.728395061728394
2002-01-22,67.2,-12.96,-5.185185185185185
2002-01-23,66.24,-12.96,-5.111111111111111
2002-01-24,74.24,-12.96,-5.728395061728394
2002-01-25,77.44,-12.96,-5.975308641975308
2002-01-28,73.92,-12.96,-5.703703703703703
2002-01-29,72.32,-12.96,-5.580246913580246
2002-01-30,73.92,-12.96,-5.703703703703703
2002-01-31,73.28,-12.96,-5.65432098765432
2002-02-01,68.16,-12.96,-5.259259259259259
2002-02-04,65.6,-12.96,-5.061728395061728
2002-02-05,58.88,-12.96,-4.54320987654321
2002-02-06,50.88,-12.96,-3.925925925925926
2002-02-07,46.72,-12.96,-3.604938271604938
2002-02-08,58.24,-12.96,-4.493827160493827
2002-02-11,71.04,-12.96,-5.481481481481482
2002-02-12,68.48,-12.96,-5.283950617283951
2002-02-13,69.76,-12.96,-5.382716049382716
2002-02-14,65.6,-12.96,-5.061728395061728
2002-02-15,60.48,-12.96,-4.666666666666666
2002-02-19,51.2,-12.96,-3.950617283950617
2002-02-20,49.92,-12.96,-3.8518518518518516
2002-02-21,45.12,-12.96,-3.481481481481481
2002-02-22,47.68,-12.96,-3.6790123456790123
2002-02-25,50.56,-12.96,-3.9012345679012346
2002-02-26,46.72,-12.96,-3.604938271604938
2002-02-27,44.8,-12.96,-3.4567901234567895
2002-02-28,40.0,-12.96,-3.0864197530864197
2002-03-01,41.6,-12.96,-3.2098765432098766
2002-03-04,34.56,-12.96,-2.6666666666666665
2002-03-05,34.56,-12.96,-2.6666666666666665
2002-03-06,33.92,-12.96,-2.617283950617284
2002-03-07,40.32,-12.96,-3.1111111111111107
2002-03-08,38.08,-12.96,-2.9382716049382713
2002-03-11,41.28,-12.96,-3.185185185185185
2002-03-12,45.12,-12.96,-3.481481481481481
2002-03-13,43.84,-12.96,-3.382716049382716
2002-03-14,42.56,-12.96,-3.2839506172839505
2002-03-15,39.36,-12.96,-3.0370370370370368
2002-03-18,40.64,-12.96,-3.135802469135802
2002-03-19,40.0,-12.96,-3.0864197530864197
2002-03-20,38.4,-12.96,-2.962962962962963
2002-03-21,38.08,-12.96,-2.9382716049382713
2002-03-22,37.12,-12.96,-2.864197530864197
2002-03-25,36.8,-12.96,-2.839506172839506
2002-03-26,37.76,-12.96,-2.91358024691358
2002-03-27,37.12,-12.96,-2.864197530864197
2002-03-28,38.72,-12.96,-2.987654320987654
2002-04-01,36.8,-12.96,-2.839506172839506
2002-04-02,35.52,-12.96,-2.740740740740741
2002-04-03,32.64,-12.96,-2.5185185185185186
2002-04-04,31.36,-12.96,-2.4197530864197527
2002-04-05,30.72,-12.96,-2.3703703703703702
2002-04-08,27.84,-12.96,-2.148148148148148
2002-04-09,28.8,-12.96,-2.2222222222222223
2002-04-10,28.8,-12.96,-2.2222222222222223
2002-04-11,27.2,-12.96,-2.0987654320987654
2002-04-12,25.92,-12.96,-2.0
2002-04-15,25.6,-12.96,-1.9753086419753085
2002-04-16,24.96,-12.96,-1.9259259259259258
2002-04-17,21.76,-12.96,-1.6790123456790123
2002-04-18,26.24,-12.96,-2.024691358024691
2002-04-19,26.24,-12.96,-2.024691358024691
2002-04-22,22.4,-12.96,-1.7283950617283947
2002-04-23,23.36,-12.96,-1.802469135802469
2002-04-24,23.36,-12.96,-1.802469135802469
2002-04-25,20.16,-12.96,-1.5555555555555554
2002-04-26,20.48,-12.96,-1.5802469135802468
2002-04-29,16.0,-12.96,-1.2345679012345678
2002-04-30,18.24,-12.96,-1.4074074074074072
2002-05-01,17.6,-12.96,-1.3580246913580247
2002-05-02,18.56,-12.96,-1.4320987654320985
2002-05-03,17.6,-12.96,-1.3580246913580247
2002-05-06,18.88,-9.26,-2.038876889848812
2002-05-07,17.6,-9.26,-1.9006479481641472
2002-05-08,16.0,-9.26,-1.7278617710583153
2002-05-09,17.28,-9.26,-1.8660907127429807
2002-05-10,16.0,-9.26,-1.7278617710583153
2002-05-13,15.04,-9.26,-1.6241900647948164
2002-05-14,14.4,-9.26,-1.5550755939524838
2002-05-15,16.0,-9.26,-1.7278617710583153
2002-05-16,15.68,-9.26,-1.693304535637149
2002-05-17,16.0,-9.26,-1.7278617710583153
2002-05-20,16.0,-9.26,-1.7278617710583153
2002-05-21,15.68,-9.26,-1.693304535637149
2002-05-22,15.36,-9.26,-1.6587473002159827
2002-05-23,15.68,-9.26,-1.693304535637149
2002-05-24,15.68,-9.26,-1.693304535637149
2002-05-28,13.44,-9.26,-1.4514038876889848
2002-05-29,12.16,-9.26,-1.3131749460043196
2002-05-30,13.12,-9.26,-1.4168466522678185
2002-05-31,14.72,-9.26,-1.5896328293736501
2002-06-03,14.4,-9.26,-1.5550755939524838
2002-06-04,15.68,-9.26,-1.693304535637149
2002-06-05,16.0,-9.26,-1.7278617710583153
2002-06-06,14.08,-9.26,-1.5205183585313176
2002-06-07,14.72,-9.26,-1.5896328293736501
2002-06-10,14.4,-9.26,-1.5550755939524838
2002-06-11,13.44,-9.26,-1.4514038876889848
2002-06-12,13.44,-9.26,-1.4514038876889848
2002-06-13,13.44,-9.26,-1.4514038876889848
2002-06-14,13.12,-9.26,-1.4168466522678185
2002-06-17,13.44,-9.26,-1.4514038876889848
2002-06-18,13.12,-9.26,-1.4168466522678185
2002-06-19,12.8,-9.26,-1.3822894168466524
2002-06-20,12.48,-9.26,-1.3477321814254861
2002-06-21,12.16,-9.26,-1.3131749460043196
2002-06-24,11.84,-9.26,-1.2786177105831533
2002-06-25,11.52,-9.26,-1.244060475161987
2002-06-26,11.52,-9.26,-1.244060475161987
2002-06-27,11.52,-9.26,-1.244060475161987
2002-06-28,11.2,-9.26,-1.2095032397408207
2002-07-01,10.88,-9.26,-1.1749460043196545
2002-07-02,10.24,-9.26,-1.1058315334773219
2002-07-03,10.88,-9.26,-1.1749460043196545
2002-07-05,11.52,-9.26,-1.244060475161987
2002-07-08,13.12,-9.26,-1.4168466522678185
2002-07-09,13.12,-9.26,-1.4168466522678185
2002-07-10,13.44,-9.26,-1.4514038876889848
2002-07-11,12.48,-9.26,-1.3477321814254861
2002-07-12,12.48,-9.26,-1.3477321814254861
2002-07-15,12.48,-9.26,-1.3477321814254861
2002-07-16,12.8,-9.26,-1.3822894168466524
2002-07-17,15.68,-9.26,-1.693304535637149
2002-07-18,18.56,-9.26,-2.0043196544276456
2002-07-19,15.68,-9.26,-1.693304535637149
2002-07-22,14.08,-9.26,-1.5205183585313176
2002-07-23,14.72,-9.26,-1.5896328293736501
2002-07-24,14.4,-9.26,-1.5550755939524838
2002-07-25,14.4,-9.26,-1.5550755939524838
2002-07-26,12.48,-9.26,-1.3477321814254861
2002-07-29,12.8,-9.26,-1.3822894168466524
2002-07-30,13.76,-9.26,-1.4859611231101513
2002-07-31,15.36,-9.26,-1.6587473002159827
2002-08-01,15.04,-9.26,-1.6241900647948164
2002-08-02,14.72,-9.26,-1.5896328293736501
2002-08-05,14.08,-9.26,-1.5205183585313176
2002-08-06,14.4,-9.26,-1.5550755939524838
2002-08-07,15.68,-9.26,-1.693304535637149
2002-08-08,16.64,-9.26,-1.796976241900648
2002-08-09,11.84,-9.26,-1.2786177105831533
2002-08-12,11.84,-9.26,-1.2786177105831533
2002-08-13,14.72,-9.26,-1.5896328293736501
2002-08-14,12.8,-9.45,-1.3544973544973546
2002-08-15,12.16,-9.45,-1.2867724867724868
2002-08-16,12.16,-9.45,-1.2867724867724868
2002-08-19,13.12,-9.45,-1.3883597883597885
2002-08-20,12.8,-9.45,-1.3544973544973546
2002-08-21,12.48,-9.45,-1.3206349206349208
2002-08-22,11.52,-9.45,-1.2190476190476192
2002-08-23,11.84,-9.45,-1.252910052910053
2002-08-26,11.52,-9.45,-1.2190476190476192
2002-08-27,11.2,-9.45,-1.1851851851851851
2002-08-28,10.24,-9.45,-1.0835978835978837
2002-08-29,9.6,-9.45,-1.0158730158730158
2002-08-30,9.92,-9.45,-1.0497354497354499
2002-09-03,8.64,-9.45,-0.9142857142857144
2002-09-04,10.56,-9.45,-1.1174603174603175
2002-09-05,10.24,-9.45,-1.0835978835978837
2002-09-06,9.92,-9.45,-1.0497354497354499
2002-09-09,9.28,-9.45,-0.982010582010582
2002-09-10,8.96,-9.45,-0.9481481481481483
2002-09-11,8.32,-9.45,-0.8804232804232806
2002-09-12,7.04,-9.45,-0.7449735449735451
2002-09-13,6.72,-9.45,-0.7111111111111111
2002-09-16,7.04,-9.45,-0.7449735449735451
2002-09-17,6.72,-9.45,-0.7111111111111111
2002-09-18,8.64,-9.45,-0.9142857142857144
2002-09-19,8.0,-9.45,-0.8465608465608466
2002-09-20,8.64,-9.45,-0.9142857142857144
2002-09-23,8.0,-9.45,-0.8465608465608466
2002-09-24,7.68,-9.45,-0.8126984126984127
2002-09-25,7.68,-9.45,-0.8126984126984127
2002-09-26,8.0,-9.45,-0.8465608465608466
2002-09-27,10.56,-9.45,-1.1174603174603175
2002-09-30,10.88,-9.45,-1.1513227513227515
2002-10-01,11.52,-9.45,-1.2190476190476192
2002-10-02,11.52,-9.45,-1.2190476190476192
2002-10-03,9.6,-9.45,-1.0158730158730158
2002-10-04,9.28,-9.45,-0.982010582010582
2002-10-07,8.0,-9.45,-0.8465608465608466
2002-10-08,7.04,-9.45,-0.7449735449735451
2002-10-09,7.04,-9.45,-0.7449735449735451
2002-10-10,7.04,-9.45,-0.7449735449735451
2002-10-11,7.04,-9.45,-0.7449735449735451
2002-10-14,8.0,-9.45,-0.8465608465608466
2002-10-15,7.36,-9.45,-0.7788359788359789
2002-10-16,7.04,-9.45,-0.7449735449735451
