date,FE,FE_EPS,PE Ratio
1998-06-24,30.31,0.56,54.12499999999999
1998-06-25,30.44,0.56,54.357142857142854
1998-06-26,30.56,0.56,54.57142857142856
1998-06-29,30.63,0.56,54.69642857142856
1998-06-30,30.75,0.56,54.91071428571428
1998-07-01,30.94,0.56,55.25
1998-07-02,30.81,0.56,55.01785714285714
1998-07-06,30.38,0.56,54.24999999999999
1998-07-07,30.13,0.56,53.80357142857142
1998-07-08,29.94,0.56,53.46428571428571
1998-07-09,29.81,0.56,53.23214285714285
1998-07-10,29.5,0.56,52.67857142857142
1998-07-13,29.0,0.56,51.78571428571428
1998-07-14,28.25,0.56,50.44642857142857
1998-07-15,28.13,0.56,50.232142857142854
1998-07-16,28.5,0.56,50.89285714285714
1998-07-17,28.5,0.56,50.89285714285714
1998-07-20,28.31,0.56,50.55357142857142
1998-07-21,28.25,0.56,50.44642857142857
1998-07-22,28.75,0.56,51.33928571428571
1998-07-23,28.0,0.56,49.99999999999999
1998-07-24,28.06,0.56,50.10714285714285
1998-07-27,28.25,0.56,50.44642857142857
1998-07-28,27.88,0.56,49.78571428571428
1998-07-29,27.88,0.56,49.78571428571428
1998-07-30,28.25,0.56,50.44642857142857
1998-07-31,27.56,0.56,49.21428571428571
1998-08-03,28.0,0.56,49.99999999999999
1998-08-04,27.63,0.56,49.33928571428571
1998-08-05,27.56,0.56,49.21428571428571
1998-08-06,27.5,0.56,49.107142857142854
1998-08-07,28.0,0.56,49.99999999999999
1998-08-10,27.88,0.56,49.78571428571428
1998-08-11,27.88,0.56,49.78571428571428
1998-08-12,28.75,0.56,51.33928571428571
1998-08-13,28.75,0.56,51.33928571428571
1998-08-14,28.81,0.27,106.7037037037037
1998-08-17,29.25,0.27,108.33333333333333
1998-08-18,29.13,0.27,107.88888888888887
1998-08-19,28.69,0.27,106.25925925925925
1998-08-20,28.94,0.27,107.18518518518518
1998-08-21,29.31,0.27,108.55555555555554
1998-08-24,29.63,0.27,109.74074074074073
1998-08-25,29.06,0.27,107.62962962962962
1998-08-26,29.19,0.27,108.11111111111111
1998-08-27,29.19,0.27,108.11111111111111
1998-08-28,29.0,0.27,107.4074074074074
1998-08-31,28.88,0.27,106.96296296296295
1998-09-01,29.38,0.27,108.81481481481481
1998-09-02,28.38,0.27,105.1111111111111
1998-09-03,28.44,0.27,105.33333333333333
1998-09-04,28.69,0.27,106.25925925925925
1998-09-08,29.44,0.27,109.03703703703704
1998-09-09,29.13,0.27,107.88888888888887
1998-09-10,28.63,0.27,106.03703703703702
1998-09-11,29.13,0.27,107.88888888888887
1998-09-14,29.19,0.27,108.11111111111111
1998-09-15,29.69,0.27,109.96296296296296
1998-09-16,29.94,0.27,110.88888888888889
1998-09-17,29.56,0.27,109.48148148148147
1998-09-18,29.75,0.27,110.18518518518518
1998-09-21,30.19,0.27,111.81481481481481
1998-09-22,30.19,0.27,111.81481481481481
1998-09-23,30.63,0.27,113.44444444444443
1998-09-24,29.63,0.27,109.74074074074073
1998-09-25,29.75,0.27,110.18518518518518
1998-09-28,30.13,0.27,111.59259259259258
1998-09-29,30.75,0.27,113.88888888888889
1998-09-30,31.06,0.27,115.03703703703702
1998-10-01,31.06,0.27,115.03703703703702
1998-10-02,32.63,0.27,120.85185185185185
1998-10-05,33.0,0.27,122.22222222222221
1998-10-06,32.75,0.27,121.29629629629629
1998-10-07,33.63,0.27,124.55555555555556
1998-10-08,33.88,0.27,125.48148148148148
1998-10-09,32.31,0.27,119.66666666666667
1998-10-12,31.38,0.27,116.22222222222221
1998-10-13,31.81,0.27,117.8148148148148
1998-10-14,32.0,0.27,118.5185185185185
1998-10-15,32.69,0.27,121.07407407407406
1998-10-16,31.25,0.27,115.74074074074073
1998-10-19,31.5,0.27,116.66666666666666
1998-10-20,30.19,0.27,111.81481481481481
1998-10-21,30.19,0.27,111.81481481481481
1998-10-22,30.5,0.27,112.96296296296296
1998-10-23,29.75,0.27,110.18518518518518
1998-10-26,29.44,0.27,109.03703703703704
1998-10-27,29.44,0.27,109.03703703703704
1998-10-28,29.81,0.27,110.40740740740739
1998-10-29,29.63,0.27,109.74074074074073
1998-10-30,30.0,0.27,111.1111111111111
1998-11-02,30.44,0.27,112.74074074074073
1998-11-03,30.81,0.27,114.1111111111111
1998-11-04,30.56,0.27,113.18518518518518
1998-11-05,30.81,0.27,114.1111111111111
1998-11-06,30.63,0.27,113.44444444444443
1998-11-09,30.63,0.27,113.44444444444443
1998-11-10,31.38,0.27,116.22222222222221
1998-11-11,30.94,0.27,114.5925925925926
1998-11-12,31.0,0.27,114.81481481481481
1998-11-13,31.25,0.71,44.014084507042256
1998-11-16,31.63,0.71,44.54929577464789
1998-11-17,31.56,0.71,44.45070422535211
1998-11-18,31.31,0.71,44.098591549295776
1998-11-19,31.38,0.71,44.19718309859155
1998-11-20,31.06,0.71,43.74647887323944
1998-11-23,31.31,0.71,44.098591549295776
1998-11-24,31.31,0.71,44.098591549295776
1998-11-25,31.5,0.71,44.36619718309859
1998-11-27,31.44,0.71,44.28169014084507
1998-11-30,30.94,0.71,43.5774647887324
1998-12-01,31.25,0.71,44.014084507042256
1998-12-02,31.13,0.71,43.845070422535215
1998-12-03,31.19,0.71,43.929577464788736
1998-12-04,31.75,0.71,44.718309859154935
1998-12-07,31.63,0.71,44.54929577464789
1998-12-08,31.94,0.71,44.98591549295775
1998-12-09,31.5,0.71,44.36619718309859
1998-12-10,31.25,0.71,44.014084507042256
1998-12-11,31.44,0.71,44.28169014084507
1998-12-14,31.06,0.71,43.74647887323944
1998-12-15,31.13,0.71,43.845070422535215
1998-12-16,31.38,0.71,44.19718309859155
1998-12-17,31.88,0.71,44.901408450704224
1998-12-18,32.0,0.71,45.07042253521127
1998-12-21,31.88,0.71,44.901408450704224
1998-12-22,32.0,0.71,45.07042253521127
1998-12-23,32.06,0.71,45.15492957746479
1998-12-24,32.13,0.71,45.25352112676057
1998-12-28,32.0,0.71,45.07042253521127
1998-12-29,31.88,0.71,44.901408450704224
1998-12-30,32.25,0.71,45.42253521126761
1998-12-31,32.56,0.71,45.85915492957747
1999-01-04,32.56,0.71,45.85915492957747
1999-01-05,32.56,0.71,45.85915492957747
1999-01-06,32.88,0.71,46.30985915492958
1999-01-07,33.0,0.71,46.47887323943662
1999-01-08,32.94,0.71,46.394366197183096
1999-01-11,32.75,0.71,46.12676056338029
1999-01-12,32.88,0.71,46.30985915492958
1999-01-13,32.38,0.71,45.60563380281691
1999-01-14,32.06,0.71,45.15492957746479
1999-01-15,32.63,0.71,45.95774647887325
1999-01-19,32.06,0.71,45.15492957746479
1999-01-20,31.63,0.71,44.54929577464789
1999-01-21,32.0,0.71,45.07042253521127
1999-01-22,31.75,0.71,44.718309859154935
1999-01-25,31.88,0.71,44.901408450704224
1999-01-26,31.75,0.71,44.718309859154935
1999-01-27,31.31,0.71,44.098591549295776
1999-01-28,31.44,0.71,44.28169014084507
1999-01-29,31.06,0.71,43.74647887323944
1999-02-01,30.44,0.71,42.87323943661972
1999-02-02,30.19,0.71,42.521126760563384
1999-02-03,30.25,0.71,42.605633802816904
1999-02-04,30.06,0.71,42.33802816901409
1999-02-05,30.38,0.71,42.7887323943662
1999-02-08,30.44,0.71,42.87323943661972
1999-02-09,30.06,0.71,42.33802816901409
1999-02-10,30.13,0.71,42.436619718309856
1999-02-11,29.5,0.71,41.54929577464789
1999-02-12,29.19,0.71,41.11267605633803
1999-02-16,29.63,0.71,41.732394366197184
1999-02-17,29.88,0.71,42.08450704225352
1999-02-18,30.13,0.71,42.436619718309856
1999-02-19,29.75,0.71,41.901408450704224
1999-02-22,29.88,0.71,42.08450704225352
1999-02-23,29.31,0.71,41.28169014084507
1999-02-24,29.13,0.71,41.028169014084504
1999-02-25,28.81,0.71,40.57746478873239
1999-02-26,29.25,0.71,41.19718309859155
1999-03-01,29.31,0.71,41.28169014084507
1999-03-02,29.88,0.71,42.08450704225352
1999-03-03,29.94,0.71,42.16901408450705
1999-03-04,30.0,0.71,42.25352112676057
1999-03-05,30.63,0.71,43.140845070422536
1999-03-08,30.19,0.71,42.521126760563384
1999-03-09,29.06,0.71,40.929577464788736
1999-03-10,29.0,0.71,40.845070422535215
1999-03-11,28.75,0.71,40.49295774647887
1999-03-12,29.31,0.71,41.28169014084507
1999-03-15,28.75,0.71,40.49295774647887
1999-03-16,28.75,0.71,40.49295774647887
1999-03-17,28.69,0.71,40.40845070422536
1999-03-18,29.19,0.71,41.11267605633803
1999-03-19,29.0,0.71,40.845070422535215
1999-03-22,29.0,0.71,40.845070422535215
1999-03-23,28.63,0.71,40.32394366197183
1999-03-24,29.69,0.71,41.81690140845071
1999-03-25,29.25,0.71,41.19718309859155
1999-03-26,28.81,0.71,40.57746478873239
1999-03-29,28.75,0.71,40.49295774647887
1999-03-30,28.0,0.71,39.43661971830986
1999-03-31,28.0,0.71,39.43661971830986
1999-04-01,28.25,0.71,39.7887323943662
1999-04-05,29.0,0.71,40.845070422535215
1999-04-06,28.44,0.71,40.056338028169016
1999-04-07,28.88,0.71,40.67605633802817
1999-04-08,29.38,0.71,41.38028169014085
1999-04-09,29.06,0.71,40.929577464788736
1999-04-12,29.31,0.71,41.28169014084507
1999-04-13,28.81,0.71,40.57746478873239
1999-04-14,28.25,0.71,39.7887323943662
1999-04-15,28.56,0.71,40.225352112676056
1999-04-16,28.81,0.71,40.57746478873239
1999-04-19,29.88,0.71,42.08450704225352
1999-04-20,30.56,0.71,43.04225352112676
1999-04-21,30.63,0.71,43.140845070422536
1999-04-22,30.0,0.71,42.25352112676057
1999-04-23,29.75,0.71,41.901408450704224
1999-04-26,29.75,0.71,41.901408450704224
1999-04-27,29.5,0.71,41.54929577464789
1999-04-28,29.44,0.71,41.46478873239437
1999-04-29,30.19,0.71,42.521126760563384
1999-04-30,29.69,0.71,41.81690140845071
1999-05-03,30.38,0.71,42.7887323943662
1999-05-04,30.19,0.71,42.521126760563384
1999-05-05,30.06,0.71,42.33802816901409
1999-05-06,30.38,0.71,42.7887323943662
1999-05-07,30.0,0.71,42.25352112676057
1999-05-10,30.31,0.71,42.690140845070424
1999-05-11,30.06,0.71,42.33802816901409
1999-05-12,30.19,0.71,42.521126760563384
1999-05-13,31.5,0.71,44.36619718309859
1999-05-14,31.06,0.6,51.766666666666666
1999-05-17,31.44,0.6,52.400000000000006
1999-05-18,31.5,0.6,52.5
1999-05-19,31.31,0.6,52.18333333333333
1999-05-20,31.06,0.6,51.766666666666666
1999-05-21,31.19,0.6,51.983333333333334
1999-05-24,31.38,0.6,52.3
1999-05-25,31.63,0.6,52.71666666666667
1999-05-26,32.0,0.6,53.333333333333336
1999-05-27,31.13,0.6,51.88333333333333
1999-05-28,31.81,0.6,53.016666666666666
1999-06-01,31.56,0.6,52.6
1999-06-02,31.31,0.6,52.18333333333333
1999-06-03,31.19,0.6,51.983333333333334
1999-06-04,31.5,0.6,52.5
1999-06-07,31.56,0.6,52.6
1999-06-08,31.25,0.6,52.083333333333336
1999-06-09,31.44,0.6,52.400000000000006
1999-06-10,31.06,0.6,51.766666666666666
1999-06-11,31.19,0.6,51.983333333333334
1999-06-14,31.0,0.6,51.66666666666667
1999-06-15,31.25,0.6,52.083333333333336
1999-06-16,31.69,0.6,52.81666666666667
1999-06-17,31.63,0.6,52.71666666666667
1999-06-18,31.75,0.6,52.91666666666667
1999-06-21,31.31,0.6,52.18333333333333
1999-06-22,31.44,0.6,52.400000000000006
1999-06-23,31.63,0.6,52.71666666666667
1999-06-24,31.69,0.6,52.81666666666667
1999-06-25,31.69,0.6,52.81666666666667
1999-06-28,31.81,0.6,53.016666666666666
1999-06-29,31.56,0.6,52.6
1999-06-30,31.0,0.6,51.66666666666667
1999-07-01,31.19,0.6,51.983333333333334
1999-07-02,31.13,0.6,51.88333333333333
1999-07-06,31.06,0.6,51.766666666666666
1999-07-07,31.06,0.6,51.766666666666666
1999-07-08,30.63,0.6,51.05
1999-07-09,30.69,0.6,51.150000000000006
1999-07-12,30.56,0.6,50.93333333333333
1999-07-13,30.44,0.6,50.733333333333334
1999-07-14,30.06,0.6,50.1
1999-07-15,30.13,0.6,50.21666666666667
1999-07-16,30.0,0.6,50.0
1999-07-19,30.0,0.6,50.0
1999-07-20,30.0,0.6,50.0
1999-07-21,30.06,0.6,50.1
1999-07-22,29.75,0.6,49.583333333333336
1999-07-23,29.69,0.6,49.483333333333334
1999-07-26,29.81,0.6,49.68333333333333
1999-07-27,29.69,0.6,49.483333333333334
1999-07-28,29.25,0.6,48.75
1999-07-29,28.56,0.6,47.6
1999-07-30,28.56,0.6,47.6
1999-08-02,29.0,0.6,48.333333333333336
1999-08-03,29.06,0.6,48.43333333333333
1999-08-04,28.13,0.6,46.88333333333333
1999-08-05,28.06,0.6,46.766666666666666
1999-08-06,28.5,0.6,47.5
1999-08-09,28.56,0.6,47.6
1999-08-10,28.31,0.6,47.18333333333333
1999-08-11,28.44,0.6,47.400000000000006
1999-08-12,28.06,0.6,46.766666666666666
1999-08-13,28.31,0.55,51.47272727272727
1999-08-16,28.44,0.55,51.70909090909091
1999-08-17,28.0,0.55,50.90909090909091
1999-08-18,27.94,0.55,50.8
1999-08-19,28.44,0.55,51.70909090909091
1999-08-20,29.0,0.55,52.72727272727272
1999-08-23,29.13,0.55,52.963636363636354
1999-08-24,28.75,0.55,52.272727272727266
1999-08-25,29.31,0.55,53.29090909090908
1999-08-26,28.88,0.55,52.5090909090909
1999-08-27,28.81,0.55,52.381818181818176
1999-08-30,28.81,0.55,52.381818181818176
1999-08-31,28.56,0.55,51.92727272727272
1999-09-01,28.44,0.55,51.70909090909091
1999-09-02,28.13,0.55,51.14545454545454
1999-09-03,28.75,0.55,52.272727272727266
1999-09-07,28.06,0.55,51.01818181818181
1999-09-08,28.0,0.55,50.90909090909091
1999-09-09,28.13,0.55,51.14545454545454
1999-09-10,27.88,0.55,50.69090909090909
1999-09-13,27.88,0.55,50.69090909090909
1999-09-14,27.31,0.55,49.65454545454545
1999-09-15,27.38,0.55,49.781818181818174
1999-09-16,27.25,0.55,49.54545454545454
1999-09-17,27.19,0.55,49.43636363636364
1999-09-20,27.0,0.55,49.090909090909086
1999-09-21,26.31,0.55,47.83636363636363
1999-09-22,26.19,0.55,47.61818181818182
1999-09-23,25.81,0.55,46.92727272727272
1999-09-24,25.5,0.55,46.36363636363636
1999-09-27,25.5,0.55,46.36363636363636
1999-09-28,25.25,0.55,45.90909090909091
1999-09-29,24.94,0.55,45.345454545454544
1999-09-30,25.31,0.55,46.01818181818181
1999-10-01,25.69,0.55,46.70909090909091
1999-10-04,26.25,0.55,47.72727272727273
1999-10-05,26.0,0.55,47.272727272727266
1999-10-06,25.88,0.55,47.05454545454545
1999-10-07,25.06,0.55,45.563636363636355
1999-10-08,25.5,0.55,46.36363636363636
1999-10-11,25.44,0.55,46.25454545454545
1999-10-12,24.88,0.55,45.23636363636363
1999-10-13,24.44,0.55,44.43636363636364
1999-10-14,25.25,0.55,45.90909090909091
1999-10-15,24.88,0.55,45.23636363636363
1999-10-18,24.63,0.55,44.781818181818174
1999-10-19,24.13,0.55,43.87272727272727
1999-10-20,23.94,0.55,43.527272727272724
1999-10-21,24.31,0.55,44.199999999999996
1999-10-22,24.5,0.55,44.54545454545454
1999-10-25,24.94,0.55,45.345454545454544
1999-10-26,25.0,0.55,45.45454545454545
1999-10-27,25.56,0.55,46.47272727272727
1999-10-28,25.94,0.55,47.163636363636364
1999-10-29,26.06,0.55,47.381818181818176
1999-11-01,26.25,0.55,47.72727272727273
1999-11-02,26.25,0.55,47.72727272727273
1999-11-03,25.94,0.55,47.163636363636364
1999-11-04,25.0,0.55,45.45454545454545
1999-11-05,25.38,0.55,46.14545454545454
1999-11-08,25.19,0.55,45.8
1999-11-09,24.69,0.55,44.89090909090909
1999-11-10,24.19,0.55,43.981818181818184
1999-11-11,24.31,0.55,44.199999999999996
1999-11-12,24.38,0.82,29.73170731707317
1999-11-15,24.25,0.82,29.573170731707318
1999-11-16,24.38,0.82,29.73170731707317
1999-11-17,24.44,0.82,29.80487804878049
1999-11-18,24.25,0.82,29.573170731707318
1999-11-19,23.94,0.82,29.195121951219516
1999-11-22,23.75,0.82,28.963414634146343
1999-11-23,23.63,0.82,28.817073170731707
1999-11-24,23.5,0.82,28.658536585365855
1999-11-26,23.25,0.82,28.353658536585368
1999-11-29,22.56,0.82,27.51219512195122
1999-11-30,23.31,0.82,28.426829268292682
1999-12-01,23.31,0.82,28.426829268292682
1999-12-02,23.81,0.82,29.036585365853657
1999-12-03,23.88,0.82,29.121951219512194
1999-12-06,23.88,0.82,29.121951219512194
1999-12-07,23.69,0.82,28.89024390243903
1999-12-08,23.44,0.82,28.58536585365854
1999-12-09,23.19,0.82,28.280487804878053
1999-12-10,22.88,0.82,27.902439024390244
1999-12-13,22.88,0.82,27.902439024390244
1999-12-14,23.06,0.82,28.121951219512194
1999-12-15,22.94,0.82,27.975609756097565
1999-12-16,22.69,0.82,27.670731707317078
1999-12-17,22.88,0.82,27.902439024390244
1999-12-20,22.69,0.82,27.670731707317078
1999-12-21,22.63,0.82,27.597560975609756
1999-12-22,22.94,0.82,27.975609756097565
1999-12-23,22.94,0.82,27.975609756097565
1999-12-27,22.81,0.82,27.817073170731707
1999-12-28,22.88,0.82,27.902439024390244
1999-12-29,22.69,0.82,27.670731707317078
1999-12-30,22.69,0.82,27.670731707317078
1999-12-31,22.69,0.82,27.670731707317078
2000-01-03,22.06,0.82,26.902439024390244
2000-01-04,22.06,0.82,26.902439024390244
2000-01-05,22.88,0.82,27.902439024390244
2000-01-06,22.94,0.82,27.975609756097565
2000-01-07,23.06,0.82,28.121951219512194
2000-01-10,23.13,0.82,28.20731707317073
2000-01-11,23.38,0.82,28.51219512195122
2000-01-12,23.44,0.82,28.58536585365854
2000-01-13,23.38,0.82,28.51219512195122
2000-01-14,23.25,0.82,28.353658536585368
2000-01-18,22.88,0.82,27.902439024390244
2000-01-19,22.81,0.82,27.817073170731707
2000-01-20,22.75,0.82,27.743902439024392
2000-01-21,23.0,0.82,28.04878048780488
2000-01-24,23.13,0.82,28.20731707317073
2000-01-25,22.81,0.82,27.817073170731707
2000-01-26,23.13,0.82,28.20731707317073
2000-01-27,23.13,0.82,28.20731707317073
2000-01-28,22.69,0.82,27.670731707317078
2000-01-31,22.75,0.82,27.743902439024392
2000-02-01,22.94,0.82,27.975609756097565
2000-02-02,22.88,0.82,27.902439024390244
2000-02-03,22.88,0.82,27.902439024390244
2000-02-04,22.31,0.82,27.20731707317073
2000-02-07,22.0,0.82,26.82926829268293
2000-02-08,22.13,0.82,26.98780487804878
2000-02-09,22.31,0.82,27.20731707317073
2000-02-10,22.0,0.82,26.82926829268293
2000-02-11,21.69,0.82,26.451219512195124
2000-02-14,21.63,0.82,26.378048780487806
2000-02-15,21.63,0.82,26.378048780487806
2000-02-16,21.63,0.82,26.378048780487806
2000-02-17,21.0,0.82,25.60975609756098
2000-02-18,20.44,0.82,24.926829268292686
2000-02-22,20.06,0.82,24.463414634146343
2000-02-23,20.13,0.82,24.54878048780488
2000-02-24,19.56,0.82,23.853658536585364
2000-02-25,19.0,0.82,23.170731707317074
2000-02-28,19.19,0.82,23.402439024390247
2000-02-29,18.5,0.82,22.5609756097561
2000-03-01,19.0,0.82,23.170731707317074
2000-03-02,18.94,0.82,23.09756097560976
2000-03-03,19.19,0.82,23.402439024390247
2000-03-06,18.5,0.82,22.5609756097561
2000-03-07,18.19,0.82,22.182926829268297
2000-03-08,18.19,0.82,22.182926829268297
2000-03-09,18.5,0.82,22.5609756097561
2000-03-10,18.31,0.82,22.329268292682926
2000-03-13,18.19,0.82,22.182926829268297
2000-03-14,18.38,0.82,22.414634146341463
2000-03-15,19.06,0.82,23.24390243902439
2000-03-16,20.13,0.82,24.54878048780488
2000-03-17,19.5,0.82,23.78048780487805
2000-03-20,19.56,0.82,23.853658536585364
2000-03-21,19.81,0.82,24.158536585365855
2000-03-22,19.5,0.82,23.78048780487805
2000-03-23,19.5,0.82,23.78048780487805
2000-03-24,19.94,0.82,24.31707317073171
2000-03-27,20.06,0.82,24.463414634146343
2000-03-28,19.81,0.82,24.158536585365855
2000-03-29,20.13,0.82,24.54878048780488
2000-03-30,20.56,0.82,25.073170731707318
2000-03-31,20.63,0.82,25.158536585365855
2000-04-03,21.06,0.82,25.682926829268293
