date,FDX,FDX_EPS,PE Ratio
,,-1.29,
1978-04-12,0.95,-1.29,-0.7364341085271318
1978-04-13,0.99,-1.29,-0.7674418604651162
1978-04-14,1.05,-1.29,-0.813953488372093
1978-04-17,1.02,-1.29,-0.7906976744186046
1978-04-18,1.01,-1.29,-0.7829457364341085
1978-04-19,1.03,-1.29,-0.7984496124031008
1978-04-20,1.06,-1.29,-0.8217054263565892
1978-04-21,1.05,-1.29,-0.813953488372093
1978-04-24,1.03,-1.29,-0.7984496124031008
1978-04-25,1.08,-1.29,-0.8372093023255814
1978-04-26,1.13,-1.29,-0.8759689922480619
1978-04-27,1.13,-1.29,-0.8759689922480619
1978-04-28,1.2,-1.29,-0.9302325581395349
1978-05-01,1.15,-1.29,-0.8914728682170542
1978-05-02,1.16,-1.29,-0.8992248062015503
1978-05-03,1.13,-1.29,-0.8759689922480619
1978-05-04,1.15,-1.29,-0.8914728682170542
1978-05-05,1.16,-1.29,-0.8992248062015503
1978-05-08,1.17,-1.29,-0.9069767441860465
1978-05-09,1.18,-1.29,-0.9147286821705426
1978-05-10,1.19,-1.29,-0.9224806201550387
1978-05-11,1.23,-1.29,-0.9534883720930232
1978-05-12,1.25,-1.29,-0.9689922480620154
1978-05-15,1.24,-1.29,-0.9612403100775193
1978-05-16,1.32,-1.29,-1.0232558139534884
1978-05-17,1.31,-1.29,-1.0155038759689923
1978-05-18,1.3,-1.29,-1.0077519379844961
1978-05-19,1.23,-1.29,-0.9534883720930232
1978-05-22,1.22,-1.29,-0.945736434108527
1978-05-23,1.17,-1.29,-0.9069767441860465
1978-05-24,1.13,-1.29,-0.8759689922480619
1978-05-25,1.16,-1.29,-0.8992248062015503
1978-05-26,1.18,-1.29,-0.9147286821705426
1978-05-30,1.23,-1.29,-0.9534883720930232
1978-05-31,1.23,-1.29,-0.9534883720930232
1978-06-01,1.22,-1.29,-0.945736434108527
1978-06-02,1.21,-1.29,-0.937984496124031
1978-06-05,1.23,-1.29,-0.9534883720930232
1978-06-06,1.25,-1.29,-0.9689922480620154
1978-06-07,1.23,-1.29,-0.9534883720930232
1978-06-08,1.25,-1.29,-0.9689922480620154
1978-06-09,1.24,-1.29,-0.9612403100775193
1978-06-12,1.27,-1.29,-0.9844961240310077
1978-06-13,1.34,-1.29,-1.0387596899224807
1978-06-14,1.36,-1.29,-1.054263565891473
1978-06-15,1.36,-1.29,-1.054263565891473
1978-06-16,1.32,-1.29,-1.0232558139534884
1978-06-19,1.28,-1.29,-0.9922480620155039
1978-06-20,1.23,-1.29,-0.9534883720930232
1978-06-21,1.2,-1.29,-0.9302325581395349
1978-06-22,1.22,-1.29,-0.945736434108527
1978-06-23,1.2,-1.29,-0.9302325581395349
1978-06-26,1.16,-1.29,-0.8992248062015503
1978-06-27,1.15,-1.29,-0.8914728682170542
1978-06-28,1.16,-1.29,-0.8992248062015503
1978-06-29,1.2,-1.29,-0.9302325581395349
1978-06-30,1.25,-1.29,-0.9689922480620154
1978-07-03,1.26,-1.29,-0.9767441860465116
1978-07-05,1.24,-1.29,-0.9612403100775193
1978-07-06,1.31,-1.29,-1.0155038759689923
1978-07-07,1.33,-1.29,-1.0310077519379846
1978-07-10,1.35,-1.29,-1.0465116279069768
1978-07-11,1.38,-1.29,-1.069767441860465
1978-07-12,1.36,-1.29,-1.054263565891473
1978-07-13,1.35,-1.29,-1.0465116279069768
1978-07-14,1.37,-1.29,-1.062015503875969
1978-07-17,1.43,-1.29,-1.1085271317829457
1978-07-18,1.43,-1.29,-1.1085271317829457
1978-07-19,1.48,-1.29,-1.1472868217054264
1978-07-20,1.48,-1.29,-1.1472868217054264
1978-07-21,1.44,-1.29,-1.1162790697674418
1978-07-24,1.44,-1.29,-1.1162790697674418
1978-07-25,1.43,-1.29,-1.1085271317829457
1978-07-26,1.43,-1.29,-1.1085271317829457
1978-07-27,1.45,-1.29,-1.124031007751938
1978-07-28,1.45,-1.29,-1.124031007751938
1978-07-31,1.44,-1.29,-1.1162790697674418
1978-08-01,1.47,-1.29,-1.1395348837209303
1978-08-02,1.49,-1.29,-1.1550387596899225
1978-08-03,1.56,-1.29,-1.2093023255813953
1978-08-04,1.64,-1.29,-1.2713178294573642
1978-08-07,1.7,-1.29,-1.317829457364341
1978-08-08,1.74,-1.29,-1.3488372093023255
1978-08-09,1.73,-1.29,-1.3410852713178294
1978-08-10,1.72,-1.29,-1.3333333333333333
1978-08-11,1.72,-1.29,-1.3333333333333333
1978-08-14,1.73,-1.29,-1.3410852713178294
1978-08-15,1.77,-1.29,-1.372093023255814
1978-08-16,1.84,-1.29,-1.426356589147287
1978-08-17,1.91,-1.29,-1.4806201550387597
1978-08-18,1.88,-1.29,-1.4573643410852712
1978-08-21,1.75,-1.29,-1.3565891472868217
1978-08-22,1.76,-1.29,-1.3643410852713178
1978-08-23,1.85,-1.29,-1.434108527131783
1978-08-24,1.97,-1.29,-1.5271317829457365
1978-08-25,2.06,-1.29,-1.5968992248062015
1978-08-28,1.99,-1.29,-1.5426356589147285
1978-08-29,1.92,-1.29,-1.4883720930232558
1978-08-30,1.86,-1.29,-1.4418604651162792
1978-08-31,1.81,-1.29,-1.4031007751937985
1978-09-01,1.84,-1.29,-1.426356589147287
1978-09-05,1.92,-1.29,-1.4883720930232558
1978-09-06,1.95,-1.29,-1.5116279069767442
1978-09-07,1.95,-1.29,-1.5116279069767442
1978-09-08,2.05,-1.29,-1.5891472868217051
1978-09-11,2.09,-1.29,-1.6201550387596897
1978-09-12,2.12,-1.29,-1.6434108527131783
1978-09-13,2.09,-1.29,-1.6201550387596897
1978-09-14,2.06,-1.29,-1.5968992248062015
1978-09-15,2.06,-1.29,-1.5968992248062015
1978-09-18,1.96,-1.29,-1.5193798449612403
1978-09-19,1.9,-1.29,-1.4728682170542635
1978-09-20,1.82,-1.29,-1.4108527131782946
1978-09-21,1.75,-1.29,-1.3565891472868217
1978-09-22,1.65,-1.29,-1.2790697674418603
1978-09-25,1.66,-1.29,-1.2868217054263564
1978-09-26,1.78,-1.29,-1.37984496124031
1978-09-27,1.84,-1.29,-1.426356589147287
1978-09-28,1.95,-1.29,-1.5116279069767442
1978-09-29,2.0,-1.29,-1.5503875968992247
1978-10-02,2.06,-1.29,-1.5968992248062015
1978-10-03,2.03,-1.29,-1.573643410852713
1978-10-04,2.0,-1.29,-1.5503875968992247
1978-10-05,2.02,-1.29,-1.565891472868217
1978-10-06,2.05,-1.29,-1.5891472868217051
1978-10-09,2.11,-1.29,-1.635658914728682
1978-10-10,2.08,-1.29,-1.6124031007751938
1978-10-11,2.13,-1.29,-1.6511627906976742
1978-10-12,2.14,-1.29,-1.6589147286821706
1978-10-13,2.11,-1.29,-1.635658914728682
1978-10-16,1.94,-1.29,-1.503875968992248
1978-10-17,1.86,-1.29,-1.4418604651162792
1978-10-18,1.81,-1.29,-1.4031007751937985
1978-10-19,1.72,-1.29,-1.3333333333333333
1978-10-20,1.63,-1.29,-1.263565891472868
1978-10-23,1.56,-1.29,-1.2093023255813953
1978-10-24,1.53,-1.29,-1.1860465116279069
1978-10-25,1.5,-1.29,-1.1627906976744187
1978-10-26,1.31,-1.29,-1.0155038759689923
1978-10-27,1.31,-1.29,-1.0155038759689923
1978-10-30,1.16,-1.29,-0.8992248062015503
1978-10-31,1.25,-1.29,-0.9689922480620154
1978-11-01,1.44,-1.29,-1.1162790697674418
1978-11-02,1.47,-1.29,-1.1395348837209303
1978-11-03,1.5,-1.29,-1.1627906976744187
1978-11-06,1.48,-1.29,-1.1472868217054264
1978-11-07,1.39,-1.29,-1.0775193798449612
1978-11-08,1.34,-1.29,-1.0387596899224807
1978-11-09,1.36,-1.29,-1.054263565891473
1978-11-10,1.42,-1.29,-1.1007751937984496
1978-11-13,1.34,-1.29,-1.0387596899224807
1978-11-14,1.27,-1.29,-0.9844961240310077
1978-11-15,1.3,-1.29,-1.0077519379844961
1978-11-16,1.36,-1.29,-1.054263565891473
1978-11-17,1.47,-1.29,-1.1395348837209303
1978-11-20,1.48,-1.29,-1.1472868217054264
1978-11-21,1.45,-1.29,-1.124031007751938
1978-11-22,1.45,-1.29,-1.124031007751938
1978-11-24,1.48,-1.29,-1.1472868217054264
1978-11-27,1.45,-1.29,-1.124031007751938
1978-11-28,1.44,-1.29,-1.1162790697674418
1978-11-29,1.38,-1.29,-1.069767441860465
1978-11-30,1.45,-1.29,-1.124031007751938
1978-12-01,1.5,-1.29,-1.1627906976744187
1978-12-04,1.61,-1.29,-1.248062015503876
1978-12-05,1.67,-1.29,-1.2945736434108526
1978-12-06,1.7,-1.29,-1.317829457364341
1978-12-07,1.64,-1.29,-1.2713178294573642
1978-12-08,1.63,-1.29,-1.263565891472868
1978-12-11,1.67,-1.29,-1.2945736434108526
1978-12-12,1.64,-1.29,-1.2713178294573642
1978-12-13,1.63,-1.29,-1.263565891472868
1978-12-14,1.66,-1.29,-1.2868217054263564
1978-12-15,1.63,-1.29,-1.263565891472868
1978-12-18,1.53,-1.29,-1.1860465116279069
1978-12-19,1.55,-1.29,-1.2015503875968991
1978-12-20,1.56,-1.29,-1.2093023255813953
1978-12-21,1.53,-1.29,-1.1860465116279069
1978-12-22,1.59,-1.29,-1.2325581395348837
1978-12-26,1.66,-1.29,-1.2868217054263564
1978-12-27,1.58,-1.29,-1.2248062015503876
1978-12-28,1.58,-1.29,-1.2248062015503876
1978-12-29,1.64,-1.29,-1.2713178294573642
1979-01-02,1.6,-1.29,-1.2403100775193798
1979-01-03,1.69,-1.29,-1.3100775193798448
1979-01-04,1.77,-1.29,-1.372093023255814
1979-01-05,1.86,-1.29,-1.4418604651162792
1979-01-08,1.79,-1.29,-1.3875968992248062
1979-01-09,1.66,-1.29,-1.2868217054263564
1979-01-10,1.7,-1.29,-1.317829457364341
1979-01-11,1.75,-1.29,-1.3565891472868217
1979-01-12,1.75,-1.29,-1.3565891472868217
1979-01-15,1.75,-1.29,-1.3565891472868217
1979-01-16,1.69,-1.29,-1.3100775193798448
1979-01-17,1.72,-1.29,-1.3333333333333333
1979-01-18,1.7,-1.29,-1.317829457364341
1979-01-19,1.72,-1.29,-1.3333333333333333
1979-01-22,1.69,-1.29,-1.3100775193798448
1979-01-23,1.7,-1.29,-1.317829457364341
1979-01-24,1.67,-1.29,-1.2945736434108526
1979-01-25,1.63,-1.29,-1.263565891472868
1979-01-26,1.56,-1.29,-1.2093023255813953
1979-01-29,1.58,-1.29,-1.2248062015503876
1979-01-30,1.59,-1.29,-1.2325581395348837
1979-01-31,1.57,-1.29,-1.2170542635658914
1979-02-01,1.58,-1.29,-1.2248062015503876
1979-02-02,1.56,-1.29,-1.2093023255813953
1979-02-05,1.48,-1.29,-1.1472868217054264
1979-02-06,1.5,-1.29,-1.1627906976744187
1979-02-07,1.44,-1.29,-1.1162790697674418
1979-02-08,1.47,-1.29,-1.1395348837209303
1979-02-09,1.53,-1.29,-1.1860465116279069
1979-02-12,1.55,-1.29,-1.2015503875968991
1979-02-13,1.62,-1.29,-1.255813953488372
1979-02-14,1.6,-1.29,-1.2403100775193798
1979-02-15,1.64,-1.29,-1.2713178294573642
1979-02-16,1.63,-1.29,-1.263565891472868
1979-02-20,1.63,-1.29,-1.263565891472868
1979-02-21,1.6,-1.29,-1.2403100775193798
1979-02-22,1.59,-1.29,-1.2325581395348837
1979-02-23,1.61,-1.29,-1.248062015503876
1979-02-26,1.52,-1.29,-1.1782945736434107
1979-02-27,1.47,-1.29,-1.1395348837209303
1979-02-28,1.52,-1.29,-1.1782945736434107
1979-03-01,1.52,-1.29,-1.1782945736434107
1979-03-02,1.57,-1.29,-1.2170542635658914
1979-03-05,1.6,-1.29,-1.2403100775193798
1979-03-06,1.56,-1.29,-1.2093023255813953
1979-03-07,1.61,-1.29,-1.248062015503876
1979-03-08,1.59,-1.29,-1.2325581395348837
1979-03-09,1.55,-1.29,-1.2015503875968991
1979-03-12,1.56,-1.29,-1.2093023255813953
1979-03-13,1.58,-1.29,-1.2248062015503876
1979-03-14,1.59,-1.29,-1.2325581395348837
1979-03-15,1.63,-1.29,-1.263565891472868
1979-03-16,1.7,-1.29,-1.317829457364341
1979-03-19,1.7,-1.29,-1.317829457364341
1979-03-20,1.68,-1.29,-1.3023255813953487
1979-03-21,1.72,-1.29,-1.3333333333333333
1979-03-22,1.71,-1.29,-1.3255813953488371
1979-03-23,1.75,-1.29,-1.3565891472868217
1979-03-26,1.73,-1.29,-1.3410852713178294
1979-03-27,1.74,-1.29,-1.3488372093023255
1979-03-28,1.69,-1.29,-1.3100775193798448
1979-03-29,1.7,-1.29,-1.317829457364341
1979-03-30,1.7,-1.29,-1.317829457364341
1979-04-02,1.67,-1.29,-1.2945736434108526
1979-04-03,1.74,-1.29,-1.3488372093023255
1979-04-04,1.73,-1.29,-1.3410852713178294
1979-04-05,1.74,-1.29,-1.3488372093023255
1979-04-06,1.76,-1.29,-1.3643410852713178
1979-04-09,1.73,-1.29,-1.3410852713178294
1979-04-10,1.72,-1.29,-1.3333333333333333
1979-04-11,1.66,-1.29,-1.2868217054263564
1979-04-12,1.69,-1.29,-1.3100775193798448
1979-04-16,1.63,-1.29,-1.263565891472868
1979-04-17,1.63,-1.29,-1.263565891472868
1979-04-18,1.59,-1.29,-1.2325581395348837
1979-04-19,1.59,-1.29,-1.2325581395348837
1979-04-20,1.59,-1.29,-1.2325581395348837
1979-04-23,1.59,-1.29,-1.2325581395348837
1979-04-24,1.62,-1.29,-1.255813953488372
1979-04-25,1.59,-1.29,-1.2325581395348837
1979-04-26,1.63,-1.29,-1.263565891472868
1979-04-27,1.62,-1.29,-1.255813953488372
1979-04-30,1.59,-1.29,-1.2325581395348837
1979-05-01,1.61,-1.29,-1.248062015503876
1979-05-02,1.6,-1.29,-1.2403100775193798
1979-05-03,1.59,-1.29,-1.2325581395348837
1979-05-04,1.52,-1.29,-1.1782945736434107
1979-05-07,1.45,-1.29,-1.124031007751938
1979-05-08,1.5,-1.29,-1.1627906976744187
1979-05-09,1.54,-1.29,-1.193798449612403
1979-05-10,1.48,-1.29,-1.1472868217054264
1979-05-11,1.5,-1.29,-1.1627906976744187
1979-05-14,1.47,-1.29,-1.1395348837209303
1979-05-15,1.48,-1.29,-1.1472868217054264
1979-05-16,1.45,-1.29,-1.124031007751938
1979-05-17,1.49,-1.29,-1.1550387596899225
1979-05-18,1.5,-1.29,-1.1627906976744187
1979-05-21,1.46,-1.29,-1.1317829457364341
1979-05-22,1.48,-1.29,-1.1472868217054264
1979-05-23,1.52,-1.29,-1.1782945736434107
1979-05-24,1.53,-1.29,-1.1860465116279069
1979-05-25,1.6,-1.29,-1.2403100775193798
1979-05-29,1.55,-1.29,-1.2015503875968991
1979-05-30,1.47,-1.29,-1.1395348837209303
1979-05-31,1.47,-1.29,-1.1395348837209303
1979-06-01,1.47,-1.29,-1.1395348837209303
1979-06-04,1.45,-1.29,-1.124031007751938
1979-06-05,1.44,-1.29,-1.1162790697674418
1979-06-06,1.39,-1.29,-1.0775193798449612
1979-06-07,1.39,-1.29,-1.0775193798449612
1979-06-08,1.47,-1.29,-1.1395348837209303
1979-06-11,1.44,-1.29,-1.1162790697674418
1979-06-12,1.52,-1.29,-1.1782945736434107
1979-06-13,1.52,-1.29,-1.1782945736434107
1979-06-14,1.52,-1.29,-1.1782945736434107
1979-06-15,1.5,-1.29,-1.1627906976744187
1979-06-18,1.48,-1.29,-1.1472868217054264
1979-06-19,1.5,-1.29,-1.1627906976744187
1979-06-20,1.5,-1.29,-1.1627906976744187
1979-06-21,1.47,-1.29,-1.1395348837209303
1979-06-22,1.45,-1.29,-1.124031007751938
1979-06-25,1.46,-1.29,-1.1317829457364341
1979-06-26,1.41,-1.29,-1.0930232558139534
1979-06-27,1.38,-1.29,-1.069767441860465
1979-06-28,1.36,-1.29,-1.054263565891473
1979-06-29,1.33,-1.29,-1.0310077519379846
1979-07-02,1.31,-1.29,-1.0155038759689923
1979-07-03,1.34,-1.29,-1.0387596899224807
1979-07-05,1.4,-1.29,-1.0852713178294573
1979-07-06,1.37,-1.29,-1.062015503875969
1979-07-09,1.42,-1.29,-1.1007751937984496
1979-07-10,1.44,-1.29,-1.1162790697674418
1979-07-11,1.46,-1.29,-1.1317829457364341
1979-07-12,1.47,-1.29,-1.1395348837209303
1979-07-13,1.49,-1.29,-1.1550387596899225
1979-07-16,1.46,-1.29,-1.1317829457364341
1979-07-17,1.44,-1.29,-1.1162790697674418
1979-07-18,1.45,-1.29,-1.124031007751938
1979-07-19,1.44,-1.29,-1.1162790697674418
1979-07-20,1.36,-1.29,-1.054263565891473
1979-07-23,1.35,-1.29,-1.0465116279069768
1979-07-24,1.35,-1.29,-1.0465116279069768
1979-07-25,1.44,-1.29,-1.1162790697674418
1979-07-26,1.43,-1.29,-1.1085271317829457
1979-07-27,1.44,-1.29,-1.1162790697674418
1979-07-30,1.43,-1.29,-1.1085271317829457
1979-07-31,1.43,-1.29,-1.1085271317829457
1979-08-01,1.52,-1.29,-1.1782945736434107
1979-08-02,1.56,-1.29,-1.2093023255813953
1979-08-03,1.55,-1.29,-1.2015503875968991
1979-08-06,1.55,-1.29,-1.2015503875968991
1979-08-07,1.59,-1.29,-1.2325581395348837
1979-08-08,1.59,-1.29,-1.2325581395348837
1979-08-09,1.57,-1.29,-1.2170542635658914
1979-08-10,1.6,-1.29,-1.2403100775193798
1979-08-13,1.63,-1.29,-1.263565891472868
1979-08-14,1.62,-1.29,-1.255813953488372
1979-08-15,1.72,-1.29,-1.3333333333333333
1979-08-16,1.72,-1.29,-1.3333333333333333
1979-08-17,1.75,-1.29,-1.3565891472868217
1979-08-20,1.78,-1.29,-1.37984496124031
1979-08-21,1.75,-1.29,-1.3565891472868217
1979-08-22,1.77,-1.29,-1.372093023255814
1979-08-23,1.8,-1.29,-1.3953488372093024
1979-08-24,1.77,-1.29,-1.372093023255814
1979-08-27,1.81,-1.29,-1.4031007751937985
1979-08-28,1.79,-1.29,-1.3875968992248062
1979-08-29,1.78,-1.29,-1.37984496124031
1979-08-30,1.79,-1.29,-1.3875968992248062
1979-08-31,1.8,-1.29,-1.3953488372093024
1979-09-04,1.73,-1.29,-1.3410852713178294
1979-09-05,1.63,-1.29,-1.263565891472868
1979-09-06,1.66,-1.29,-1.2868217054263564
1979-09-07,1.73,-1.29,-1.3410852713178294
1979-09-10,1.78,-1.29,-1.37984496124031
1979-09-11,1.73,-1.29,-1.3410852713178294
1979-09-12,1.86,-1.29,-1.4418604651162792
1979-09-13,2.03,-1.29,-1.573643410852713
1979-09-14,2.06,-1.29,-1.5968992248062015
1979-09-17,2.01,-1.29,-1.5581395348837208
1979-09-18,2.02,-1.29,-1.565891472868217
1979-09-19,2.06,-1.29,-1.5968992248062015
1979-09-20,2.04,-1.29,-1.5813953488372092
1979-09-21,1.98,-1.29,-1.5348837209302324
1979-09-24,2.02,-1.29,-1.565891472868217
1979-09-25,2.06,-1.29,-1.5968992248062015
1979-09-26,2.16,-1.29,-1.6744186046511629
1979-09-27,2.18,-1.29,-1.6899224806201552
1979-09-28,2.22,-1.29,-1.7209302325581397
1979-10-01,2.36,-1.29,-1.8294573643410852
1979-10-02,2.39,-1.29,-1.8527131782945736
1979-10-03,2.38,-1.29,-1.8449612403100775
1979-10-04,2.34,-1.29,-1.813953488372093
1979-10-05,2.25,-1.29,-1.744186046511628
1979-10-08,2.25,-1.29,-1.744186046511628
1979-10-09,2.14,-1.29,-1.6589147286821706
1979-10-10,2.17,-1.29,-1.6821705426356588
1979-10-11,2.19,-1.29,-1.697674418604651
1979-10-12,2.12,-1.29,-1.6434108527131783
1979-10-15,2.06,-1.29,-1.5968992248062015
1979-10-16,2.06,-1.29,-1.5968992248062015
1979-10-17,2.11,-1.29,-1.635658914728682
1979-10-18,2.09,-1.29,-1.6201550387596897
1979-10-19,2.03,-1.29,-1.573643410852713
1979-10-22,2.04,-1.29,-1.5813953488372092
1979-10-23,2.08,-1.29,-1.6124031007751938
1979-10-24,2.08,-1.29,-1.6124031007751938
1979-10-25,2.06,-1.29,-1.5968992248062015
1979-10-26,2.13,-1.29,-1.6511627906976742
1979-10-29,2.22,-1.29,-1.7209302325581397
1979-10-30,2.25,-1.29,-1.744186046511628
1979-10-31,2.14,-1.29,-1.6589147286821706
1979-11-01,2.21,-1.29,-1.7131782945736433
1979-11-02,2.23,-1.29,-1.7286821705426356
1979-11-05,2.2,-1.29,-1.7054263565891474
1979-11-06,2.19,-1.29,-1.697674418604651
1979-11-07,2.16,-1.29,-1.6744186046511629
1979-11-08,2.27,-1.29,-1.7596899224806202
1979-11-09,2.35,-1.29,-1.8217054263565893
1979-11-12,2.38,-1.29,-1.8449612403100775
1979-11-13,2.41,-1.29,-1.8682170542635659
1979-11-14,2.47,-1.29,-1.9147286821705427
1979-11-15,2.58,-1.29,-2.0
1979-11-16,2.55,-1.29,-1.9767441860465114
1979-11-19,2.46,-1.29,-1.9069767441860463
1979-11-20,2.47,-1.29,-1.9147286821705427
1979-11-21,2.45,-1.29,-1.8992248062015504
1979-11-23,2.45,-1.29,-1.8992248062015504
1979-11-26,2.54,-1.29,-1.9689922480620154
1979-11-27,2.56,-1.29,-1.9844961240310077
1979-11-28,2.59,-1.29,-2.007751937984496
1979-11-29,2.55,-1.29,-1.9767441860465114
1979-11-30,2.69,-1.29,-2.085271317829457
1979-12-03,2.71,-1.29,-2.1007751937984493
1979-12-04,2.7,-1.29,-2.0930232558139537
1979-12-05,2.7,-1.29,-2.0930232558139537
1979-12-06,2.67,-1.29,-2.069767441860465
1979-12-07,2.61,-1.29,-2.0232558139534884
1979-12-10,2.61,-1.29,-2.0232558139534884
1979-12-11,2.68,-1.29,-2.0775193798449614
1979-12-12,2.7,-1.29,-2.0930232558139537
1979-12-13,2.84,-1.29,-2.201550387596899
1979-12-14,3.0,-1.29,-2.3255813953488373
1979-12-17,3.14,-1.29,-2.434108527131783
1979-12-18,3.08,-1.29,-2.387596899224806
1979-12-19,3.08,-1.29,-2.387596899224806
1979-12-20,3.06,-1.29,-2.3720930232558137
1979-12-21,3.07,-1.29,-2.37984496124031
1979-12-24,3.06,-1.29,-2.3720930232558137
1979-12-26,3.05,-1.29,-2.3643410852713176
1979-12-27,3.01,-1.29,-2.333333333333333
1979-12-28,2.92,-1.29,-2.2635658914728682
1979-12-31,2.91,-1.29,-2.255813953488372
1980-01-02,2.81,-1.29,-2.1782945736434107
1980-01-03,2.88,-1.29,-2.2325581395348837
1980-01-04,3.05,-1.29,-2.3643410852713176
1980-01-07,3.08,-1.29,-2.387596899224806
1980-01-08,3.19,-1.29,-2.4728682170542635
1980-01-09,3.34,-1.29,-2.589147286821705
1980-01-10,3.37,-1.29,-2.612403100775194
1980-01-11,3.28,-1.29,-2.5426356589147283
1980-01-14,3.47,-1.29,-2.689922480620155
1980-01-15,3.39,-1.29,-2.6279069767441863
1980-01-16,3.25,-1.29,-2.5193798449612403
1980-01-17,3.27,-1.29,-2.5348837209302326
1980-01-18,3.39,-1.29,-2.6279069767441863
1980-01-21,3.43,-1.29,-2.6589147286821704
1980-01-22,3.41,-1.29,-2.6434108527131785
1980-01-23,3.56,-1.29,-2.75968992248062
1980-01-24,3.69,-1.29,-2.8604651162790695
1980-01-25,3.71,-1.29,-2.875968992248062
1980-01-28,3.71,-1.29,-2.875968992248062
1980-01-29,3.69,-1.29,-2.8604651162790695
1980-01-30,3.7,-1.29,-2.868217054263566
1980-01-31,3.73,-1.29,-2.891472868217054
1980-02-01,3.8,-1.29,-2.945736434108527
1980-02-04,3.88,-1.29,-3.007751937984496
1980-02-05,4.03,-1.29,-3.124031007751938
1980-02-06,3.86,-1.29,-2.992248062015504
1980-02-07,3.84,-1.29,-2.9767441860465116
1980-02-08,3.88,-1.29,-3.007751937984496
1980-02-11,3.73,-1.29,-2.891472868217054
1980-02-12,3.69,-1.29,-2.8604651162790695
1980-02-13,3.67,-1.29,-2.8449612403100772
1980-02-14,3.48,-1.29,-2.697674418604651
1980-02-15,3.5,-1.29,-2.7131782945736433
1980-02-19,3.41,-1.29,-2.6434108527131785
1980-02-20,3.56,-1.29,-2.75968992248062
1980-02-21,3.47,-1.29,-2.689922480620155
1980-02-22,3.42,-1.29,-2.6511627906976742
1980-02-25,3.33,-1.29,-2.5813953488372094
1980-02-26,3.34,-1.29,-2.589147286821705
1980-02-27,3.39,-1.29,-2.6279069767441863
1980-02-28,3.6,-1.29,-2.7906976744186047
1980-02-29,3.67,-1.29,-2.8449612403100772
1980-03-03,3.59,-1.29,-2.782945736434108
1980-03-04,3.5,-1.29,-2.7131782945736433
1980-03-05,3.38,-1.29,-2.6201550387596897
1980-03-06,3.33,-1.29,-2.5813953488372094
1980-03-07,3.33,-1.29,-2.5813953488372094
1980-03-10,3.38,-1.29,-2.6201550387596897
1980-03-11,3.45,-1.29,-2.6744186046511627
1980-03-12,3.33,-1.29,-2.5813953488372094
1980-03-13,3.36,-1.29,-2.6046511627906974
1980-03-14,3.33,-1.29,-2.5813953488372094
1980-03-17,3.19,-1.29,-2.4728682170542635
1980-03-18,3.19,-1.29,-2.4728682170542635
1980-03-19,3.23,-1.29,-2.503875968992248
1980-03-20,3.1,-1.29,-2.4031007751937983
1980-03-21,3.11,-1.29,-2.4108527131782944
1980-03-24,2.92,-1.29,-2.2635658914728682
1980-03-25,2.77,-1.29,-2.147286821705426
1980-03-26,2.79,-1.29,-2.1627906976744184
1980-03-27,2.67,-1.29,-2.069767441860465
1980-03-28,2.88,-1.29,-2.2325581395348837
1980-03-31,2.95,-1.29,-2.2868217054263567
1980-04-01,3.03,-1.29,-2.3488372093023253
1980-04-02,3.09,-1.29,-2.395348837209302
1980-04-03,3.08,-1.29,-2.387596899224806
1980-04-07,2.98,-1.29,-2.310077519379845
1980-04-08,3.03,-1.29,-2.3488372093023253
1980-04-09,3.09,-1.29,-2.395348837209302
1980-04-10,3.15,-1.29,-2.441860465116279
1980-04-11,3.13,-1.29,-2.4263565891472867
1980-04-14,3.05,-1.29,-2.3643410852713176
1980-04-15,3.06,-1.29,-2.3720930232558137
1980-04-16,2.99,-1.29,-2.317829457364341
1980-04-17,2.95,-1.29,-2.2868217054263567
1980-04-18,2.82,-1.29,-2.186046511627907
1980-04-21,2.76,-1.29,-2.13953488372093
1980-04-22,2.95,-1.29,-2.2868217054263567
1980-04-23,3.04,-1.29,-2.3565891472868215
1980-04-24,3.0,-1.29,-2.3255813953488373
1980-04-25,2.92,-1.29,-2.2635658914728682
1980-04-28,2.61,-1.29,-2.0232558139534884
1980-04-29,2.61,-1.29,-2.0232558139534884
1980-04-30,2.55,-1.29,-1.9767441860465114
1980-05-01,2.51,-1.29,-1.9457364341085268
1980-05-02,2.59,-1.29,-2.007751937984496
1980-05-05,2.52,-1.29,-1.9534883720930232
1980-05-06,2.5,-1.29,-1.937984496124031
1980-05-07,2.67,-1.29,-2.069767441860465
1980-05-08,2.56,-1.29,-1.9844961240310077
1980-05-09,2.58,-1.29,-2.0
1980-05-12,2.63,-1.29,-2.0387596899224807
1980-05-13,2.64,-1.29,-2.046511627906977
1980-05-14,2.72,-1.29,-2.108527131782946
1980-05-15,2.67,-1.29,-2.069767441860465
1980-05-16,2.73,-1.29,-2.1162790697674416
1980-05-19,2.75,-1.29,-2.131782945736434
1980-05-20,2.81,-1.29,-2.1782945736434107
1980-05-21,2.84,-1.29,-2.201550387596899
1980-05-22,2.89,-1.29,-2.24031007751938
1980-05-23,2.88,-1.29,-2.2325581395348837
1980-05-27,2.81,-1.29,-2.1782945736434107
1980-05-28,2.88,-1.29,-2.2325581395348837
1980-05-29,2.81,-1.29,-2.1782945736434107
1980-05-30,2.79,-1.29,-2.1627906976744184
1980-06-02,2.86,-1.29,-2.2170542635658914
1980-06-03,2.84,-1.29,-2.201550387596899
