date,WM,WM_EPS,PE Ratio
1995-03-16,10.0,0.08,125.0
1995-03-17,10.5,0.08,131.25
1995-03-20,11.13,0.08,139.125
1995-03-21,11.13,0.08,139.125
1995-03-22,11.5,0.08,143.75
1995-03-23,11.63,0.08,145.375
1995-03-24,12.0,0.08,150.0
1995-03-27,12.0,0.08,150.0
1995-03-28,11.63,0.08,145.375
1995-03-29,11.5,0.08,143.75
1995-03-30,11.88,0.08,148.5
1995-03-31,12.0,0.08,150.0
1995-04-03,11.88,0.08,148.5
1995-04-04,11.5,0.08,143.75
1995-04-05,12.0,0.08,150.0
1995-04-06,11.75,0.08,146.875
1995-04-07,11.88,0.08,148.5
1995-04-10,12.25,0.08,153.125
1995-04-11,13.38,0.08,167.25
1995-04-12,14.0,0.08,175.0
1995-04-13,14.0,0.08,175.0
1995-04-17,13.88,0.08,173.5
1995-04-18,13.75,0.08,171.875
1995-04-19,13.75,0.08,171.875
1995-04-20,13.75,0.08,171.875
1995-04-21,14.5,0.08,181.25
1995-04-24,15.0,0.08,187.5
1995-04-25,14.88,0.08,186.0
1995-04-26,15.13,0.08,189.125
1995-04-27,15.0,0.08,187.5
1995-04-28,15.0,0.08,187.5
1995-05-01,14.88,0.08,186.0
1995-05-02,14.88,0.08,186.0
1995-05-03,14.75,0.08,184.375
1995-05-04,14.75,0.08,184.375
1995-05-05,15.13,0.08,189.125
1995-05-08,15.5,0.08,193.75
1995-05-09,15.88,0.08,198.5
1995-05-10,16.0,0.08,200.0
1995-05-11,15.5,0.08,193.75
1995-05-12,15.38,0.07,219.7142857142857
1995-05-15,15.38,0.07,219.7142857142857
1995-05-16,15.5,0.07,221.42857142857142
1995-05-17,15.88,0.07,226.85714285714283
1995-05-18,15.63,0.07,223.28571428571428
1995-05-19,15.5,0.07,221.42857142857142
1995-05-22,15.5,0.07,221.42857142857142
1995-05-23,15.0,0.07,214.28571428571428
1995-05-24,14.63,0.07,209.0
1995-05-25,14.75,0.07,210.7142857142857
1995-05-26,14.88,0.07,212.57142857142856
1995-05-30,14.88,0.07,212.57142857142856
1995-05-31,14.88,0.07,212.57142857142856
1995-06-01,14.75,0.07,210.7142857142857
1995-06-02,14.88,0.07,212.57142857142856
1995-06-05,14.75,0.07,210.7142857142857
1995-06-06,14.88,0.07,212.57142857142856
1995-06-07,14.75,0.07,210.7142857142857
1995-06-08,14.75,0.07,210.7142857142857
1995-06-09,14.88,0.07,212.57142857142856
1995-06-12,15.0,0.07,214.28571428571428
1995-06-13,15.0,0.07,214.28571428571428
1995-06-14,14.88,0.07,212.57142857142856
1995-06-15,15.0,0.07,214.28571428571428
1995-06-16,14.88,0.07,212.57142857142856
1995-06-19,15.13,0.07,216.14285714285714
1995-06-20,15.0,0.07,214.28571428571428
1995-06-21,15.25,0.07,217.85714285714283
1995-06-22,15.38,0.07,219.7142857142857
1995-06-23,15.25,0.07,217.85714285714283
1995-06-26,15.38,0.07,219.7142857142857
1995-06-27,15.25,0.07,217.85714285714283
1995-06-28,15.38,0.07,219.7142857142857
1995-06-29,15.0,0.07,214.28571428571428
1995-06-30,15.5,0.07,221.42857142857142
1995-07-03,15.5,0.07,221.42857142857142
1995-07-05,15.38,0.07,219.7142857142857
1995-07-06,15.38,0.07,219.7142857142857
1995-07-07,15.25,0.07,217.85714285714283
1995-07-10,15.0,0.07,214.28571428571428
1995-07-11,14.75,0.07,210.7142857142857
1995-07-12,15.25,0.07,217.85714285714283
1995-07-13,15.13,0.07,216.14285714285714
1995-07-14,15.5,0.07,221.42857142857142
1995-07-17,16.25,0.07,232.1428571428571
1995-07-18,16.75,0.07,239.28571428571425
1995-07-19,16.88,0.07,241.1428571428571
1995-07-20,16.5,0.07,235.7142857142857
1995-07-21,17.13,0.07,244.71428571428567
1995-07-24,17.25,0.07,246.42857142857142
1995-07-25,17.38,0.07,248.28571428571425
1995-07-26,16.88,0.07,241.1428571428571
1995-07-27,18.38,0.07,262.57142857142856
1995-07-28,17.75,0.07,253.57142857142856
1995-07-31,19.0,0.07,271.4285714285714
1995-08-01,19.0,0.07,271.4285714285714
1995-08-02,19.25,0.07,275.0
1995-08-03,20.0,0.07,285.71428571428567
1995-08-04,20.13,0.07,287.57142857142856
1995-08-07,20.25,0.07,289.2857142857143
1995-08-08,20.0,0.07,285.71428571428567
1995-08-09,19.63,0.07,280.4285714285714
1995-08-10,19.5,0.07,278.57142857142856
1995-08-11,19.88,0.07,283.99999999999994
1995-08-14,19.5,0.13,150.0
1995-08-15,19.63,0.13,151.0
1995-08-16,19.75,0.13,151.9230769230769
1995-08-17,20.5,0.13,157.69230769230768
1995-08-18,21.63,0.13,166.38461538461536
1995-08-21,21.75,0.13,167.3076923076923
1995-08-22,21.75,0.13,167.3076923076923
1995-08-23,21.5,0.13,165.3846153846154
1995-08-24,21.13,0.13,162.53846153846152
1995-08-25,21.0,0.13,161.53846153846152
1995-08-28,20.0,0.13,153.84615384615384
1995-08-29,19.63,0.13,151.0
1995-08-30,19.38,0.13,149.07692307692307
1995-08-31,19.5,0.13,150.0
1995-09-01,19.5,0.13,150.0
1995-09-05,20.13,0.13,154.84615384615384
1995-09-06,21.0,0.13,161.53846153846152
1995-09-07,20.88,0.13,160.6153846153846
1995-09-08,20.5,0.13,157.69230769230768
1995-09-11,19.75,0.13,151.9230769230769
1995-09-12,19.5,0.13,150.0
1995-09-13,19.63,0.13,151.0
1995-09-14,19.5,0.13,150.0
1995-09-15,19.63,0.13,151.0
1995-09-18,19.5,0.13,150.0
1995-09-19,19.5,0.13,150.0
1995-09-20,19.5,0.13,150.0
1995-09-21,19.38,0.13,149.07692307692307
1995-09-22,19.25,0.13,148.07692307692307
1995-09-25,19.13,0.13,147.15384615384613
1995-09-26,19.0,0.13,146.15384615384616
1995-09-27,18.88,0.13,145.23076923076923
1995-09-28,18.75,0.13,144.23076923076923
1995-09-29,19.5,0.13,150.0
1995-10-02,19.75,0.13,151.9230769230769
1995-10-03,20.13,0.13,154.84615384615384
1995-10-04,19.88,0.13,152.9230769230769
1995-10-05,20.0,0.13,153.84615384615384
1995-10-06,20.38,0.13,156.76923076923075
1995-10-09,20.0,0.13,153.84615384615384
1995-10-10,20.0,0.13,153.84615384615384
1995-10-11,21.25,0.13,163.46153846153845
1995-10-12,20.88,0.13,160.6153846153846
1995-10-13,20.88,0.13,160.6153846153846
1995-10-16,20.38,0.13,156.76923076923075
1995-10-17,21.0,0.13,161.53846153846152
1995-10-18,21.13,0.13,162.53846153846152
1995-10-19,20.5,0.13,157.69230769230768
1995-10-20,20.13,0.13,154.84615384615384
1995-10-23,20.38,0.13,156.76923076923075
1995-10-24,20.63,0.13,158.69230769230768
1995-10-25,21.13,0.13,162.53846153846152
1995-10-26,21.63,0.13,166.38461538461536
1995-10-27,21.0,0.13,161.53846153846152
1995-10-30,20.75,0.13,159.6153846153846
1995-10-31,21.0,0.13,161.53846153846152
1995-11-01,21.25,0.13,163.46153846153845
1995-11-02,21.38,0.13,164.46153846153845
1995-11-03,21.13,0.13,162.53846153846152
1995-11-06,21.25,0.13,163.46153846153845
1995-11-07,21.63,0.13,166.38461538461536
1995-11-08,22.0,0.13,169.23076923076923
1995-11-09,22.5,0.13,173.07692307692307
1995-11-10,21.88,0.13,168.3076923076923
1995-11-13,21.0,0.13,161.53846153846152
1995-11-14,20.5,0.22,93.18181818181819
1995-11-15,20.63,0.22,93.77272727272727
1995-11-16,20.25,0.22,92.04545454545455
1995-11-17,20.63,0.22,93.77272727272727
1995-11-20,20.5,0.22,93.18181818181819
1995-11-21,20.13,0.22,91.5
1995-11-22,19.88,0.22,90.36363636363636
1995-11-24,20.5,0.22,93.18181818181819
1995-11-27,20.25,0.22,92.04545454545455
1995-11-28,20.63,0.22,93.77272727272727
1995-11-29,21.13,0.22,96.04545454545455
1995-11-30,21.0,0.22,95.45454545454545
1995-12-01,21.0,0.22,95.45454545454545
1995-12-04,21.38,0.22,97.18181818181817
1995-12-05,21.0,0.22,95.45454545454545
1995-12-06,20.75,0.22,94.31818181818181
1995-12-07,20.25,0.22,92.04545454545455
1995-12-08,20.0,0.22,90.9090909090909
1995-12-11,20.38,0.22,92.63636363636363
1995-12-12,20.0,0.22,90.9090909090909
1995-12-13,19.88,0.22,90.36363636363636
1995-12-14,20.0,0.22,90.9090909090909
1995-12-15,19.88,0.22,90.36363636363636
1995-12-18,18.88,0.22,85.81818181818181
1995-12-19,18.13,0.22,82.4090909090909
1995-12-20,17.88,0.22,81.27272727272727
1995-12-21,17.5,0.22,79.54545454545455
1995-12-22,17.75,0.22,80.68181818181819
1995-12-26,17.63,0.22,80.13636363636363
1995-12-27,18.0,0.22,81.81818181818181
1995-12-28,17.88,0.22,81.27272727272727
1995-12-29,18.88,0.22,85.81818181818181
1996-01-02,18.75,0.22,85.22727272727273
1996-01-03,18.5,0.22,84.0909090909091
1996-01-04,18.38,0.22,83.54545454545455
1996-01-05,18.0,0.22,81.81818181818181
1996-01-08,18.13,0.22,82.4090909090909
1996-01-09,18.0,0.22,81.81818181818181
1996-01-10,17.88,0.22,81.27272727272727
1996-01-11,17.75,0.22,80.68181818181819
1996-01-12,18.0,0.22,81.81818181818181
1996-01-15,18.0,0.22,81.81818181818181
1996-01-16,17.5,0.22,79.54545454545455
1996-01-17,17.5,0.22,79.54545454545455
1996-01-18,17.88,0.22,81.27272727272727
1996-01-19,18.0,0.22,81.81818181818181
1996-01-22,18.88,0.22,85.81818181818181
1996-01-23,18.88,0.22,85.81818181818181
1996-01-24,20.0,0.22,90.9090909090909
1996-01-25,19.88,0.22,90.36363636363636
1996-01-26,20.75,0.22,94.31818181818181
1996-01-29,21.13,0.22,96.04545454545455
1996-01-30,20.75,0.22,94.31818181818181
1996-01-31,20.75,0.22,94.31818181818181
1996-02-01,20.5,0.22,93.18181818181819
1996-02-02,20.63,0.22,93.77272727272727
1996-02-05,20.75,0.22,94.31818181818181
1996-02-06,20.25,0.22,92.04545454545455
1996-02-07,20.25,0.22,92.04545454545455
1996-02-08,20.63,0.22,93.77272727272727
1996-02-09,20.63,0.22,93.77272727272727
1996-02-12,20.0,0.22,90.9090909090909
1996-02-13,20.38,0.22,92.63636363636363
1996-02-14,20.5,0.22,93.18181818181819
1996-02-15,20.13,0.22,91.5
1996-02-16,20.13,0.22,91.5
1996-02-20,20.13,0.22,91.5
1996-02-21,20.0,0.22,90.9090909090909
1996-02-22,20.13,0.22,91.5
1996-02-23,20.25,0.22,92.04545454545455
1996-02-26,20.88,0.22,94.9090909090909
1996-02-27,21.63,0.22,98.31818181818181
1996-02-28,21.63,0.22,98.31818181818181
1996-02-29,21.38,0.22,97.18181818181817
1996-03-01,22.0,0.22,100.0
1996-03-04,22.75,0.22,103.4090909090909
1996-03-05,23.63,0.22,107.4090909090909
1996-03-06,23.5,0.22,106.81818181818181
1996-03-07,23.5,0.22,106.81818181818181
1996-03-08,23.38,0.22,106.27272727272727
1996-03-11,23.5,0.22,106.81818181818181
1996-03-12,23.5,0.22,106.81818181818181
1996-03-13,24.25,0.22,110.22727272727273
1996-03-14,23.63,0.22,107.4090909090909
1996-03-15,24.0,0.22,109.0909090909091
1996-03-18,24.38,0.22,110.81818181818181
1996-03-19,24.25,0.22,110.22727272727273
1996-03-20,24.25,0.22,110.22727272727273
1996-03-21,23.75,0.22,107.95454545454545
1996-03-22,23.75,0.22,107.95454545454545
1996-03-25,23.63,0.22,107.4090909090909
1996-03-26,24.0,0.22,109.0909090909091
1996-03-27,24.25,0.22,110.22727272727273
1996-03-28,24.63,0.22,111.95454545454545
1996-03-29,25.5,0.22,115.9090909090909
1996-04-01,25.88,0.22,117.63636363636363
1996-04-02,25.88,0.22,117.63636363636363
1996-04-03,24.5,0.22,111.36363636363636
1996-04-04,25.5,0.22,115.9090909090909
1996-04-08,25.38,0.22,115.36363636363636
1996-04-09,25.75,0.22,117.04545454545455
1996-04-10,25.88,0.22,117.63636363636363
1996-04-11,25.5,0.22,115.9090909090909
1996-04-12,25.38,0.22,115.36363636363636
1996-04-15,24.63,0.22,111.95454545454545
1996-04-16,25.13,0.22,114.22727272727272
1996-04-17,24.5,0.22,111.36363636363636
1996-04-18,24.63,0.22,111.95454545454545
1996-04-19,24.63,0.22,111.95454545454545
1996-04-22,24.63,0.22,111.95454545454545
1996-04-23,24.0,0.22,109.0909090909091
1996-04-24,24.38,0.22,110.81818181818181
1996-04-25,24.25,0.22,110.22727272727273
1996-04-26,24.63,0.22,111.95454545454545
1996-04-29,25.75,0.22,117.04545454545455
1996-04-30,26.0,0.22,118.18181818181819
1996-05-01,26.88,0.22,122.18181818181817
1996-05-02,25.63,0.22,116.5
1996-05-03,26.0,0.22,118.18181818181819
1996-05-06,26.38,0.22,119.9090909090909
1996-05-07,26.5,0.22,120.45454545454545
1996-05-08,26.75,0.22,121.5909090909091
1996-05-09,26.5,0.22,120.45454545454545
1996-05-10,26.38,0.22,119.9090909090909
1996-05-13,26.75,0.22,121.5909090909091
1996-05-14,28.0,0.22,127.27272727272727
1996-05-15,27.88,0.21,132.76190476190476
1996-05-16,28.13,0.21,133.95238095238096
1996-05-17,28.88,0.21,137.52380952380952
1996-05-20,28.75,0.21,136.9047619047619
1996-05-21,28.88,0.21,137.52380952380952
1996-05-22,28.5,0.21,135.71428571428572
1996-05-23,28.75,0.21,136.9047619047619
1996-05-24,29.13,0.21,138.71428571428572
1996-05-28,29.5,0.21,140.47619047619048
1996-05-29,29.0,0.21,138.0952380952381
1996-05-30,29.88,0.21,142.28571428571428
1996-05-31,29.5,0.21,140.47619047619048
1996-06-03,29.63,0.21,141.0952380952381
1996-06-04,29.88,0.21,142.28571428571428
1996-06-05,30.5,0.21,145.23809523809524
1996-06-06,31.0,0.21,147.61904761904762
1996-06-07,31.5,0.21,150.0
1996-06-10,31.25,0.21,148.80952380952382
1996-06-11,30.88,0.21,147.04761904761904
1996-06-12,31.88,0.21,151.80952380952382
1996-06-13,31.88,0.21,151.80952380952382
1996-06-14,31.63,0.21,150.61904761904762
1996-06-17,31.13,0.21,148.23809523809524
1996-06-18,30.38,0.21,144.66666666666666
1996-06-19,29.25,0.21,139.28571428571428
1996-06-20,28.63,0.21,136.33333333333334
1996-06-21,27.88,0.21,132.76190476190476
1996-06-24,28.88,0.21,137.52380952380952
1996-06-25,28.88,0.21,137.52380952380952
1996-06-26,28.25,0.21,134.52380952380952
1996-06-27,29.13,0.21,138.71428571428572
1996-06-28,29.63,0.21,141.0952380952381
1996-07-01,29.5,0.21,140.47619047619048
1996-07-02,28.88,0.21,137.52380952380952
1996-07-03,28.63,0.21,136.33333333333334
1996-07-05,28.63,0.21,136.33333333333334
1996-07-08,28.13,0.21,133.95238095238096
1996-07-09,28.13,0.21,133.95238095238096
1996-07-10,27.88,0.21,132.76190476190476
1996-07-11,27.88,0.21,132.76190476190476
1996-07-12,27.0,0.21,128.57142857142858
1996-07-15,25.63,0.21,122.04761904761905
1996-07-16,24.63,0.21,117.28571428571429
1996-07-17,26.75,0.21,127.38095238095238
1996-07-18,27.25,0.21,129.76190476190476
1996-07-19,26.0,0.21,123.80952380952381
1996-07-22,25.75,0.21,122.61904761904762
1996-07-23,25.25,0.21,120.23809523809524
1996-07-24,25.13,0.21,119.66666666666667
1996-07-25,24.13,0.21,114.9047619047619
1996-07-26,25.0,0.21,119.04761904761905
1996-07-29,24.75,0.21,117.85714285714286
1996-07-30,25.13,0.21,119.66666666666667
1996-07-31,25.0,0.21,119.04761904761905
1996-08-01,25.38,0.21,120.85714285714286
1996-08-02,26.0,0.21,123.80952380952381
1996-08-05,26.0,0.21,123.80952380952381
1996-08-06,27.0,0.21,128.57142857142858
1996-08-07,27.38,0.21,130.38095238095238
1996-08-08,27.88,0.21,132.76190476190476
1996-08-09,28.13,0.21,133.95238095238096
1996-08-12,28.63,0.21,136.33333333333334
1996-08-13,28.63,0.13,220.23076923076923
1996-08-14,28.75,0.13,221.15384615384616
1996-08-15,28.75,0.13,221.15384615384616
1996-08-16,28.25,0.13,217.3076923076923
1996-08-19,28.13,0.13,216.38461538461536
1996-08-20,28.13,0.13,216.38461538461536
1996-08-21,28.5,0.13,219.23076923076923
1996-08-22,28.75,0.13,221.15384615384616
1996-08-23,28.63,0.13,220.23076923076923
1996-08-26,28.5,0.13,219.23076923076923
1996-08-27,28.38,0.13,218.3076923076923
1996-08-28,28.38,0.13,218.3076923076923
1996-08-29,27.63,0.13,212.53846153846152
1996-08-30,27.5,0.13,211.53846153846152
1996-09-03,29.0,0.13,223.07692307692307
1996-09-04,28.5,0.13,219.23076923076923
1996-09-05,28.25,0.13,217.3076923076923
1996-09-06,28.38,0.13,218.3076923076923
1996-09-09,28.5,0.13,219.23076923076923
1996-09-10,28.0,0.13,215.3846153846154
1996-09-11,29.0,0.13,223.07692307692307
1996-09-12,29.63,0.13,227.9230769230769
1996-09-13,30.5,0.13,234.6153846153846
1996-09-16,30.5,0.13,234.6153846153846
1996-09-17,31.25,0.13,240.3846153846154
1996-09-18,31.25,0.13,240.3846153846154
1996-09-19,31.0,0.13,238.46153846153845
1996-09-20,31.75,0.13,244.23076923076923
1996-09-23,32.0,0.13,246.15384615384613
1996-09-24,31.88,0.13,245.23076923076923
1996-09-25,33.13,0.13,254.84615384615387
1996-09-26,32.63,0.13,251.0
1996-09-27,32.0,0.13,246.15384615384613
1996-09-30,31.5,0.13,242.3076923076923
1996-10-01,32.13,0.13,247.15384615384616
1996-10-02,33.75,0.13,259.6153846153846
1996-10-03,33.5,0.13,257.6923076923077
1996-10-04,33.88,0.13,260.61538461538464
1996-10-07,33.25,0.13,255.76923076923077
1996-10-08,32.38,0.13,249.0769230769231
1996-10-09,31.63,0.13,243.3076923076923
1996-10-10,32.13,0.13,247.15384615384616
1996-10-11,33.0,0.13,253.84615384615384
1996-10-14,32.88,0.13,252.92307692307693
1996-10-15,31.88,0.13,245.23076923076923
1996-10-16,31.5,0.13,242.3076923076923
1996-10-17,31.25,0.13,240.3846153846154
1996-10-18,31.0,0.13,238.46153846153845
1996-10-21,32.13,0.13,247.15384615384616
1996-10-22,33.38,0.13,256.7692307692308
1996-10-23,33.25,0.13,255.76923076923077
1996-10-24,32.63,0.13,251.0
1996-10-25,32.5,0.13,250.0
1996-10-28,31.63,0.13,243.3076923076923
1996-10-29,32.0,0.13,246.15384615384613
1996-10-30,31.63,0.13,243.3076923076923
1996-10-31,32.0,0.13,246.15384615384613
1996-11-01,32.88,0.13,252.92307692307693
1996-11-04,33.0,0.13,253.84615384615384
1996-11-05,32.88,0.13,252.92307692307693
1996-11-06,33.38,0.13,256.7692307692308
1996-11-07,33.0,0.13,253.84615384615384
1996-11-08,32.38,0.13,249.0769230769231
1996-11-11,32.5,0.13,250.0
1996-11-12,33.25,0.13,255.76923076923077
1996-11-13,33.63,0.13,258.6923076923077
1996-11-14,33.75,0.34,99.26470588235293
1996-11-15,33.75,0.34,99.26470588235293
1996-11-18,33.75,0.34,99.26470588235293
1996-11-19,32.88,0.34,96.70588235294117
1996-11-20,32.5,0.34,95.58823529411764
1996-11-21,32.5,0.34,95.58823529411764
1996-11-22,33.5,0.34,98.52941176470587
1996-11-25,33.63,0.34,98.91176470588235
1996-11-26,32.88,0.34,96.70588235294117
1996-11-27,32.63,0.34,95.97058823529412
1996-11-29,32.25,0.34,94.85294117647058
1996-12-02,32.13,0.34,94.5
1996-12-03,32.13,0.34,94.5
1996-12-04,32.0,0.34,94.11764705882352
1996-12-05,32.13,0.34,94.5
1996-12-06,32.5,0.34,95.58823529411764
1996-12-09,32.0,0.34,94.11764705882352
1996-12-10,31.75,0.34,93.38235294117646
1996-12-11,31.5,0.34,92.6470588235294
1996-12-12,32.0,0.34,94.11764705882352
1996-12-13,31.75,0.34,93.38235294117646
1996-12-16,29.88,0.34,87.88235294117646
1996-12-17,30.13,0.34,88.61764705882352
1996-12-18,30.25,0.34,88.97058823529412
1996-12-19,30.25,0.34,88.97058823529412
1996-12-20,30.0,0.34,88.23529411764706
1996-12-23,30.5,0.34,89.70588235294117
1996-12-24,29.75,0.34,87.5
1996-12-26,30.0,0.34,88.23529411764706
1996-12-27,30.38,0.34,89.35294117647058
1996-12-30,31.25,0.34,91.91176470588235
1996-12-31,31.88,0.34,93.76470588235293
1997-01-02,30.88,0.34,90.8235294117647
1997-01-03,30.13,0.34,88.61764705882352
1997-01-06,29.75,0.34,87.5
1997-01-07,31.25,0.34,91.91176470588235
1997-01-08,32.13,0.34,94.5
1997-01-09,31.63,0.34,93.02941176470587
1997-01-10,31.38,0.34,92.29411764705881
1997-01-13,31.0,0.34,91.17647058823529
1997-01-14,30.5,0.34,89.70588235294117
1997-01-15,31.25,0.34,91.91176470588235
1997-01-16,31.75,0.34,93.38235294117646
1997-01-17,32.5,0.34,95.58823529411764
1997-01-20,32.63,0.34,95.97058823529412
1997-01-21,32.13,0.34,94.5
1997-01-22,34.13,0.34,100.38235294117646
1997-01-23,35.5,0.34,104.41176470588235
1997-01-24,35.5,0.34,104.41176470588235
1997-01-27,36.25,0.34,106.61764705882352
1997-01-28,36.5,0.34,107.35294117647058
1997-01-29,36.75,0.34,108.08823529411764
1997-01-30,36.5,0.34,107.35294117647058
1997-01-31,36.5,0.34,107.35294117647058
1997-02-03,35.13,0.34,103.32352941176471
1997-02-04,36.5,0.34,107.35294117647058
1997-02-05,36.63,0.34,107.73529411764706
1997-02-06,36.38,0.34,107.0
1997-02-07,35.5,0.34,104.41176470588235
1997-02-10,35.5,0.34,104.41176470588235
1997-02-11,34.88,0.34,102.58823529411765
1997-02-12,34.63,0.34,101.8529411764706
1997-02-13,34.75,0.34,102.20588235294117
1997-02-14,34.75,0.34,102.20588235294117
1997-02-18,35.63,0.34,104.79411764705883
1997-02-19,36.88,0.34,108.47058823529412
1997-02-20,35.63,0.34,104.79411764705883
1997-02-21,35.63,0.34,104.79411764705883
1997-02-24,36.0,0.34,105.88235294117646
1997-02-25,36.25,0.34,106.61764705882352
1997-02-26,36.13,0.34,106.26470588235294
1997-02-27,36.13,0.34,106.26470588235294
1997-02-28,36.0,0.34,105.88235294117646
1997-03-03,35.5,0.34,104.41176470588235
1997-03-04,35.38,0.34,104.05882352941177
1997-03-05,37.13,0.34,109.20588235294117
1997-03-06,37.75,0.34,111.02941176470587
1997-03-07,37.75,0.34,111.02941176470587
1997-03-10,37.5,0.34,110.29411764705881
1997-03-11,37.63,0.34,110.67647058823529
1997-03-12,38.25,0.34,112.49999999999999
1997-03-13,38.63,0.34,113.61764705882352
1997-03-14,38.0,0.34,111.76470588235293
1997-03-17,38.5,0.34,113.23529411764704
1997-03-18,38.38,0.34,112.88235294117646
1997-03-19,37.88,0.34,111.41176470588235
1997-03-20,38.0,0.34,111.76470588235293
1997-03-21,37.13,0.34,109.20588235294117
1997-03-24,37.38,0.34,109.94117647058823
1997-03-25,37.38,0.34,109.94117647058823
1997-03-26,37.25,0.34,109.55882352941175
1997-03-27,37.0,0.34,108.8235294117647
1997-03-31,35.5,0.34,104.41176470588235
1997-04-01,36.13,0.34,106.26470588235294
1997-04-02,35.75,0.34,105.1470588235294
1997-04-03,35.25,0.34,103.67647058823529
1997-04-04,35.75,0.34,105.1470588235294
1997-04-07,36.0,0.34,105.88235294117646
1997-04-08,36.75,0.34,108.08823529411764
1997-04-09,37.0,0.34,108.8235294117647
1997-04-10,36.5,0.34,107.35294117647058
1997-04-11,35.25,0.34,103.67647058823529
1997-04-14,31.88,0.34,93.76470588235293
1997-04-15,32.5,0.34,95.58823529411764
1997-04-16,33.75,0.34,99.26470588235293
1997-04-17,34.0,0.34,99.99999999999999
1997-04-18,33.5,0.34,98.52941176470587
1997-04-21,33.25,0.34,97.79411764705881
1997-04-22,32.88,0.34,96.70588235294117
1997-04-23,32.0,0.34,94.11764705882352
1997-04-24,31.63,0.34,93.02941176470587
1997-04-25,30.63,0.34,90.08823529411764
1997-04-28,31.0,0.34,91.17647058823529
1997-04-29,32.02,0.34,94.17647058823529
1997-04-30,32.75,0.34,96.3235294117647
1997-05-01,33.13,0.34,97.44117647058823
1997-05-02,33.75,0.34,99.26470588235293
1997-05-05,34.38,0.34,101.11764705882354
1997-05-06,34.77,0.34,102.26470588235294
1997-05-07,34.75,0.34,102.20588235294117
1997-05-08,34.63,0.34,101.8529411764706
1997-05-09,34.13,0.34,100.38235294117646
1997-05-12,33.88,0.34,99.6470588235294
1997-05-13,34.88,0.34,102.58823529411765
1997-05-14,35.13,0.34,103.32352941176471
1997-05-15,35.75,0.29,123.27586206896552
1997-05-16,36.25,0.29,125.00000000000001
1997-05-19,35.88,0.29,123.7241379310345
1997-05-20,35.63,0.29,122.86206896551725
1997-05-21,36.0,0.29,124.13793103448276
1997-05-22,36.13,0.29,124.58620689655174
1997-05-23,36.13,0.29,124.58620689655174
1997-05-27,36.0,0.29,124.13793103448276
1997-05-28,36.0,0.29,124.13793103448276
1997-05-29,36.25,0.29,125.00000000000001
1997-05-30,36.25,0.29,125.00000000000001
1997-06-02,37.25,0.29,128.44827586206898
1997-06-03,38.0,0.29,131.0344827586207
1997-06-04,38.63,0.29,133.20689655172416
1997-06-05,39.13,0.29,134.93103448275863
1997-06-06,39.0,0.29,134.48275862068965
1997-06-09,38.63,0.29,133.20689655172416
1997-06-10,37.88,0.29,130.62068965517244
1997-06-11,36.88,0.29,127.17241379310346
1997-06-12,36.88,0.29,127.17241379310346
1997-06-13,37.5,0.29,129.31034482758622
1997-06-16,36.75,0.29,126.72413793103449
1997-06-17,36.88,0.29,127.17241379310346
1997-06-18,36.88,0.29,127.17241379310346
1997-06-19,37.25,0.29,128.44827586206898
1997-06-20,36.63,0.29,126.31034482758622
1997-06-23,36.63,0.29,126.31034482758622
1997-06-24,37.0,0.29,127.58620689655173
1997-06-25,37.75,0.29,130.17241379310346
1997-06-26,37.75,0.29,130.17241379310346
1997-06-27,37.94,0.29,130.82758620689654
1997-06-30,38.63,0.29,133.20689655172416
1997-07-01,38.06,0.29,131.24137931034485
1997-07-02,38.44,0.29,132.55172413793105
1997-07-03,39.0,0.29,134.48275862068965
1997-07-07,38.94,0.29,134.27586206896552
1997-07-08,39.63,0.29,136.6551724137931
1997-07-09,39.06,0.29,134.6896551724138
1997-07-10,39.69,0.29,136.86206896551724
1997-07-11,40.0,0.29,137.93103448275863
1997-07-14,40.56,0.29,139.86206896551727
1997-07-15,40.94,0.29,141.17241379310346
1997-07-16,41.75,0.29,143.96551724137933
1997-07-17,41.69,0.29,143.75862068965517
1997-07-18,41.31,0.29,142.44827586206898
1997-07-21,40.25,0.29,138.79310344827587
1997-07-22,40.44,0.29,139.44827586206895
1997-07-23,41.13,0.29,141.82758620689657
1997-07-24,40.5,0.29,139.6551724137931
1997-07-25,40.69,0.29,140.31034482758622
1997-07-28,40.44,0.29,139.44827586206895
1997-07-29,41.19,0.29,142.0344827586207
1997-07-30,40.94,0.29,141.17241379310346
1997-07-31,40.31,0.29,139.00000000000003
1997-08-01,39.88,0.29,137.51724137931038
1997-08-04,40.75,0.29,140.51724137931035
1997-08-05,40.75,0.29,140.51724137931035
1997-08-06,42.13,0.29,145.27586206896552
1997-08-07,42.44,0.29,146.3448275862069
1997-08-08,42.25,0.29,145.6896551724138
1997-08-11,41.25,0.29,142.24137931034483
1997-08-12,41.75,0.29,143.96551724137933
1997-08-13,41.75,0.29,143.96551724137933
1997-08-14,41.0,0.41,100.0
1997-08-15,39.81,0.41,97.09756097560977
1997-08-18,39.81,0.41,97.09756097560977
1997-08-19,39.94,0.41,97.41463414634147
1997-08-20,42.0,0.41,102.43902439024392
1997-08-21,41.63,0.41,101.53658536585367
1997-08-22,41.5,0.41,101.21951219512195
1997-08-25,41.81,0.41,101.97560975609757
1997-08-26,42.25,0.41,103.04878048780489
1997-08-27,42.69,0.41,104.1219512195122
