date,AVGO,AVGO_EPS,PE Ratio
2012-02-07,34.58,0.58,59.62068965517241
2012-02-08,34.88,0.58,60.13793103448277
2012-02-09,35.13,0.58,60.56896551724139
2012-02-10,34.49,0.58,59.46551724137932
2012-02-13,34.81,0.58,60.017241379310356
2012-02-14,34.51,0.58,59.5
2012-02-15,34.98,0.58,60.310344827586206
2012-02-16,35.86,0.58,61.827586206896555
2012-02-17,35.24,0.58,60.75862068965518
2012-02-21,35.47,0.58,61.1551724137931
2012-02-22,35.9,0.58,61.896551724137936
2012-02-23,37.19,0.58,64.12068965517241
2012-02-24,36.32,0.58,62.62068965517242
2012-02-27,36.98,0.58,63.758620689655174
2012-02-28,37.01,0.58,63.810344827586206
2012-02-29,37.61,0.58,64.8448275862069
2012-03-01,37.32,0.58,64.3448275862069
2012-03-02,36.6,0.58,63.10344827586208
2012-03-05,35.45,0.58,61.12068965517242
2012-03-06,35.31,0.58,60.879310344827594
2012-03-07,35.75,0.58,61.63793103448276
2012-03-08,36.42,0.5,72.84
2012-03-09,36.77,0.5,73.54
2012-03-12,36.6,0.5,73.2
2012-03-13,37.63,0.5,75.26
2012-03-14,37.11,0.5,74.22
2012-03-15,37.76,0.5,75.52
2012-03-16,37.9,0.5,75.8
2012-03-19,38.06,0.5,76.12
2012-03-20,38.03,0.5,76.06
2012-03-21,38.36,0.5,76.72
2012-03-22,37.95,0.5,75.9
2012-03-23,38.1,0.5,76.2
2012-03-26,38.84,0.5,77.68
2012-03-27,38.78,0.5,77.56
2012-03-28,37.97,0.5,75.94
2012-03-29,38.34,0.5,76.68
2012-03-30,38.97,0.5,77.94
2012-04-02,38.69,0.5,77.38
2012-04-03,38.37,0.5,76.74
2012-04-04,37.41,0.5,74.82
2012-04-05,37.61,0.5,75.22
2012-04-09,37.58,0.5,75.16
2012-04-10,36.8,0.5,73.6
2012-04-11,37.48,0.5,74.96
2012-04-12,38.15,0.5,76.3
2012-04-13,37.28,0.5,74.56
2012-04-16,37.05,0.5,74.1
2012-04-17,37.74,0.5,75.48
2012-04-18,37.48,0.5,74.96
2012-04-19,35.71,0.5,71.42
2012-04-20,34.28,0.5,68.56
2012-04-23,33.23,0.5,66.46
2012-04-24,32.68,0.5,65.36
2012-04-25,34.98,0.5,69.96
2012-04-26,35.06,0.5,70.12
2012-04-27,34.6,0.5,69.2
2012-04-30,34.48,0.5,68.96
2012-05-01,34.46,0.5,68.92
2012-05-02,34.78,0.5,69.56
2012-05-03,33.36,0.5,66.72
2012-05-04,31.63,0.5,63.26
2012-05-07,31.3,0.5,62.6
2012-05-08,31.55,0.5,63.1
2012-05-09,31.07,0.5,62.14
2012-05-10,30.88,0.5,61.76
2012-05-11,30.94,0.5,61.88
2012-05-14,31.13,0.5,62.26
2012-05-15,31.05,0.5,62.1
2012-05-16,30.77,0.5,61.54
2012-05-17,30.07,0.5,60.14
2012-05-18,30.02,0.5,60.04
2012-05-21,30.91,0.5,61.82
2012-05-22,31.27,0.5,62.54
2012-05-23,33.52,0.5,67.04
2012-05-24,32.51,0.5,65.02
2012-05-25,33.15,0.5,66.3
2012-05-29,34.45,0.5,68.9
2012-05-30,33.06,0.5,66.12
2012-05-31,33.1,0.5,66.2
2012-06-01,30.98,0.5,61.96
2012-06-04,30.53,0.5,61.06
2012-06-05,31.41,0.5,62.82
2012-06-06,32.97,0.5,65.94
2012-06-07,32.95,0.5,65.9
2012-06-08,33.84,0.54,62.66666666666667
2012-06-11,33.24,0.54,61.55555555555556
2012-06-12,33.92,0.54,62.81481481481482
2012-06-13,34.04,0.54,63.03703703703703
2012-06-14,33.31,0.54,61.68518518518518
2012-06-15,34.07,0.54,63.09259259259259
2012-06-18,34.76,0.54,64.37037037037037
2012-06-19,34.7,0.54,64.25925925925927
2012-06-20,35.27,0.54,65.31481481481481
2012-06-21,34.48,0.54,63.85185185185184
2012-06-22,34.8,0.54,64.44444444444443
2012-06-25,34.21,0.54,63.35185185185185
2012-06-26,34.39,0.54,63.68518518518518
2012-06-27,34.9,0.54,64.62962962962962
2012-06-28,34.31,0.54,63.53703703703704
2012-06-29,35.9,0.54,66.48148148148148
2012-07-02,35.49,0.54,65.72222222222223
2012-07-03,35.74,0.54,66.18518518518519
2012-07-05,35.58,0.54,65.88888888888889
2012-07-06,34.48,0.54,63.85185185185184
2012-07-09,33.29,0.54,61.648148148148145
2012-07-10,33.43,0.54,61.907407407407405
2012-07-11,33.1,0.54,61.2962962962963
2012-07-12,32.58,0.54,60.33333333333333
2012-07-13,33.15,0.54,61.388888888888886
2012-07-16,32.74,0.54,60.629629629629626
2012-07-17,33.04,0.54,61.185185185185176
2012-07-18,33.79,0.54,62.57407407407407
2012-07-19,36.04,0.54,66.74074074074073
2012-07-20,35.28,0.54,65.33333333333333
2012-07-23,34.49,0.54,63.87037037037037
2012-07-24,34.18,0.54,63.29629629629629
2012-07-25,34.21,0.54,63.35185185185185
2012-07-26,35.44,0.54,65.62962962962962
2012-07-27,36.13,0.54,66.9074074074074
2012-07-30,35.97,0.54,66.6111111111111
2012-07-31,36.9,0.54,68.33333333333333
2012-08-01,36.69,0.54,67.94444444444444
2012-08-02,36.54,0.54,67.66666666666666
2012-08-03,37.11,0.54,68.72222222222221
2012-08-06,37.07,0.54,68.64814814814814
2012-08-07,37.4,0.54,69.25925925925925
2012-08-08,37.48,0.54,69.40740740740739
2012-08-09,37.32,0.54,69.1111111111111
2012-08-10,37.15,0.54,68.79629629629629
2012-08-13,36.27,0.54,67.16666666666667
2012-08-14,36.15,0.54,66.94444444444444
2012-08-15,36.58,0.54,67.74074074074073
2012-08-16,36.91,0.54,68.35185185185185
2012-08-17,36.84,0.54,68.22222222222223
2012-08-20,35.96,0.54,66.5925925925926
2012-08-21,36.38,0.54,67.37037037037037
2012-08-22,36.49,0.54,67.57407407407408
2012-08-23,36.02,0.54,66.70370370370371
2012-08-24,36.05,0.54,66.75925925925925
2012-08-27,35.77,0.54,66.24074074074075
2012-08-28,36.27,0.54,67.16666666666667
2012-08-29,36.6,0.54,67.77777777777777
2012-08-30,36.02,0.59,61.05084745762713
2012-08-31,36.57,0.59,61.98305084745763
2012-09-04,35.89,0.59,60.83050847457628
2012-09-05,35.18,0.59,59.6271186440678
2012-09-06,36.61,0.59,62.05084745762712
2012-09-07,36.2,0.59,61.35593220338984
2012-09-10,35.0,0.59,59.32203389830509
2012-09-11,34.96,0.59,59.2542372881356
2012-09-12,35.23,0.59,59.71186440677966
2012-09-13,35.07,0.59,59.440677966101696
2012-09-14,35.06,0.59,59.42372881355933
2012-09-17,35.28,0.59,59.79661016949153
2012-09-18,35.16,0.59,59.593220338983045
2012-09-19,35.05,0.59,59.40677966101695
2012-09-20,33.75,0.59,57.20338983050848
2012-09-21,35.51,0.59,60.186440677966104
2012-09-24,34.6,0.59,58.64406779661017
2012-09-25,33.01,0.59,55.94915254237288
2012-09-26,33.46,0.59,56.71186440677967
2012-09-27,34.9,0.59,59.152542372881356
2012-09-28,34.87,0.59,59.101694915254235
2012-10-01,34.69,0.59,58.79661016949152
2012-10-02,34.42,0.59,58.33898305084746
2012-10-03,34.57,0.59,58.59322033898305
2012-10-04,34.42,0.59,58.33898305084746
2012-10-05,34.44,0.59,58.3728813559322
2012-10-08,33.88,0.59,57.42372881355933
2012-10-09,33.59,0.59,56.93220338983052
2012-10-10,32.59,0.59,55.23728813559323
2012-10-11,32.93,0.59,55.8135593220339
2012-10-12,32.98,0.59,55.89830508474576
2012-10-15,33.19,0.59,56.25423728813559
2012-10-16,34.35,0.59,58.22033898305085
2012-10-17,34.11,0.59,57.8135593220339
2012-10-18,34.05,0.59,57.71186440677966
2012-10-19,33.19,0.59,56.25423728813559
2012-10-22,33.4,0.59,56.610169491525426
2012-10-23,33.24,0.59,56.33898305084747
2012-10-24,32.73,0.59,55.474576271186436
2012-10-25,33.7,0.59,57.118644067796616
2012-10-26,33.83,0.59,57.33898305084746
2012-10-31,33.03,0.59,55.98305084745763
2012-11-01,34.5,0.59,58.47457627118644
2012-11-02,33.97,0.59,57.57627118644068
2012-11-05,34.32,0.59,58.16949152542373
2012-11-06,35.28,0.59,59.79661016949153
2012-11-07,33.96,0.59,57.55932203389831
2012-11-08,33.84,0.59,57.35593220338984
2012-11-09,33.48,0.59,56.7457627118644
2012-11-12,33.61,0.59,56.96610169491526
2012-11-13,33.28,0.59,56.406779661016955
2012-11-14,33.03,0.59,55.98305084745763
2012-11-15,32.25,0.59,54.66101694915255
2012-11-16,31.94,0.59,54.13559322033899
2012-11-19,32.75,0.59,55.50847457627119
2012-11-20,32.81,0.59,55.61016949152543
2012-11-21,32.82,0.59,55.6271186440678
2012-11-23,33.55,0.59,56.86440677966102
2012-11-26,34.04,0.59,57.69491525423729
2012-11-27,34.12,0.59,57.83050847457627
2012-11-28,34.56,0.59,58.576271186440685
2012-11-29,35.1,0.59,59.49152542372882
2012-11-30,35.1,0.59,59.49152542372882
2012-12-03,34.81,0.59,59.00000000000001
2012-12-04,34.92,0.59,59.18644067796611
2012-12-05,34.53,0.59,58.525423728813564
2012-12-06,35.12,0.59,59.52542372881356
2012-12-07,34.25,0.59,58.05084745762712
2012-12-10,34.45,0.59,58.38983050847458
2012-12-11,34.56,0.59,58.576271186440685
2012-12-12,34.57,0.59,58.59322033898305
2012-12-13,33.7,0.59,57.118644067796616
2012-12-14,31.14,0.59,52.779661016949156
2012-12-17,31.99,0.59,54.220338983050844
2012-12-18,32.27,0.59,54.694915254237294
2012-12-19,31.99,0.59,54.220338983050844
2012-12-20,31.9,0.59,54.067796610169495
2012-12-21,31.36,0.59,53.152542372881356
2012-12-24,31.15,0.59,52.79661016949152
2012-12-26,30.88,0.59,52.33898305084746
2012-12-27,31.37,0.59,53.16949152542373
2012-12-28,31.15,0.59,52.79661016949152
2012-12-31,31.65,0.59,53.64406779661017
2013-01-02,32.54,0.59,55.152542372881356
2013-01-03,32.71,0.59,55.4406779661017
2013-01-04,32.5,0.59,55.08474576271187
2013-01-07,32.32,0.59,54.779661016949156
2013-01-08,32.1,0.59,54.406779661016955
2013-01-09,32.81,0.59,55.61016949152543
2013-01-10,33.52,0.59,56.8135593220339
2013-01-11,34.34,0.59,58.203389830508485
2013-01-14,34.57,0.59,58.59322033898305
2013-01-15,33.87,0.59,57.40677966101695
2013-01-16,34.56,0.59,58.576271186440685
2013-01-17,34.81,0.59,59.00000000000001
2013-01-18,34.44,0.59,58.3728813559322
2013-01-22,34.44,0.59,58.3728813559322
2013-01-23,34.42,0.59,58.33898305084746
2013-01-24,33.93,0.59,57.50847457627119
2013-01-25,34.16,0.59,57.89830508474576
2013-01-28,34.48,0.59,58.440677966101696
2013-01-29,34.57,0.59,58.59322033898305
2013-01-30,35.05,0.59,59.40677966101695
2013-01-31,35.77,0.59,60.62711864406781
2013-02-01,36.26,0.59,61.45762711864407
2013-02-04,35.18,0.59,59.6271186440678
2013-02-05,35.41,0.59,60.016949152542374
2013-02-06,35.64,0.59,60.406779661016955
2013-02-07,34.96,0.59,59.2542372881356
2013-02-08,35.32,0.59,59.86440677966102
2013-02-11,35.4,0.59,60.0
2013-02-12,35.14,0.59,59.55932203389831
2013-02-13,35.17,0.59,59.61016949152543
2013-02-14,35.64,0.59,60.406779661016955
2013-02-15,35.14,0.59,59.55932203389831
2013-02-19,35.54,0.59,60.237288135593225
2013-02-20,34.67,0.59,58.76271186440679
2013-02-21,33.67,0.59,57.067796610169495
2013-02-22,34.09,0.59,57.77966101694916
2013-02-25,32.95,0.59,55.84745762711865
2013-02-26,33.13,0.59,56.15254237288136
2013-02-27,33.69,0.59,57.101694915254235
2013-02-28,34.22,0.59,58.0
2013-03-01,33.7,0.59,57.118644067796616
2013-03-04,33.54,0.59,56.847457627118644
2013-03-05,34.33,0.59,58.186440677966104
2013-03-06,34.71,0.59,58.83050847457628
2013-03-07,34.97,0.59,59.271186440677965
2013-03-08,35.27,0.59,59.77966101694916
2013-03-11,35.26,0.59,59.76271186440678
2013-03-12,35.45,0.59,60.084745762711876
2013-03-13,35.99,0.59,61.00000000000001
2013-03-14,36.66,0.5,73.32
2013-03-15,36.0,0.5,72.0
2013-03-18,35.26,0.5,70.52
2013-03-19,35.3,0.5,70.6
2013-03-20,35.93,0.5,71.86
2013-03-21,35.56,0.5,71.12
2013-03-22,35.8,0.5,71.6
2013-03-25,35.52,0.5,71.04
2013-03-26,35.79,0.5,71.58
2013-03-27,35.64,0.5,71.28
2013-03-28,35.92,0.5,71.84
2013-04-01,35.34,0.5,70.68
2013-04-02,34.88,0.5,69.76
2013-04-03,34.31,0.5,68.62
2013-04-04,34.6,0.5,69.2
2013-04-05,34.33,0.5,68.66
2013-04-08,34.66,0.5,69.32
2013-04-09,34.78,0.5,69.56
2013-04-10,35.38,0.5,70.76
2013-04-11,35.63,0.5,71.26
2013-04-12,34.91,0.5,69.82
2013-04-15,33.78,0.5,67.56
2013-04-16,34.58,0.5,69.16
2013-04-17,32.4,0.5,64.8
2013-04-18,31.37,0.5,62.74
2013-04-19,31.26,0.5,62.52
2013-04-22,31.58,0.5,63.16
2013-04-23,32.37,0.5,64.74
2013-04-24,32.62,0.5,65.24
2013-04-25,32.63,0.5,65.26
2013-04-26,32.11,0.5,64.22
2013-04-29,32.53,0.5,65.06
2013-04-30,31.96,0.5,63.92
2013-05-01,31.32,0.5,62.64
2013-05-02,32.09,0.5,64.18
2013-05-03,31.88,0.5,63.76
2013-05-06,32.8,0.5,65.6
2013-05-07,32.54,0.5,65.08
2013-05-08,33.5,0.5,67.0
2013-05-09,33.87,0.5,67.74
2013-05-10,34.06,0.5,68.12
2013-05-13,33.62,0.5,67.24
2013-05-14,33.7,0.5,67.4
2013-05-15,34.18,0.5,68.36
2013-05-16,34.21,0.5,68.42
2013-05-17,34.43,0.5,68.86
2013-05-20,34.44,0.5,68.88
2013-05-21,35.09,0.5,70.18
2013-05-22,34.56,0.5,69.12
2013-05-23,33.97,0.5,67.94
2013-05-24,34.1,0.5,68.2
2013-05-28,34.44,0.5,68.88
2013-05-29,34.43,0.5,68.86
2013-05-30,37.82,0.5,75.64
2013-05-31,37.73,0.5,75.46
2013-06-03,37.3,0.5,74.6
2013-06-04,37.8,0.5,75.6
2013-06-05,37.0,0.5,74.0
2013-06-06,36.75,0.5,73.5
2013-06-07,37.29,0.45,82.86666666666666
2013-06-10,36.83,0.45,81.84444444444443
2013-06-11,36.29,0.45,80.64444444444445
2013-06-12,35.98,0.45,79.95555555555555
2013-06-13,37.11,0.45,82.46666666666667
2013-06-14,37.59,0.45,83.53333333333335
2013-06-17,38.09,0.45,84.64444444444445
2013-06-18,38.75,0.45,86.11111111111111
2013-06-19,38.07,0.45,84.6
2013-06-20,37.06,0.45,82.35555555555555
2013-06-21,37.38,0.45,83.06666666666668
2013-06-24,36.69,0.45,81.53333333333333
2013-06-25,37.1,0.45,82.44444444444444
2013-06-26,37.25,0.45,82.77777777777777
2013-06-27,37.32,0.45,82.93333333333334
2013-06-28,37.38,0.45,83.06666666666668
2013-07-01,37.61,0.45,83.57777777777777
2013-07-02,38.48,0.45,85.5111111111111
2013-07-03,38.59,0.45,85.75555555555556
2013-07-05,38.81,0.45,86.24444444444445
2013-07-08,37.27,0.45,82.82222222222222
2013-07-09,37.58,0.45,83.5111111111111
2013-07-10,38.33,0.45,85.17777777777778
2013-07-11,38.59,0.45,85.75555555555556
2013-07-12,38.95,0.45,86.55555555555556
2013-07-15,38.01,0.45,84.46666666666665
2013-07-16,38.87,0.45,86.37777777777777
2013-07-17,38.92,0.45,86.4888888888889
2013-07-18,37.6,0.45,83.55555555555556
2013-07-19,37.85,0.45,84.11111111111111
2013-07-22,37.79,0.45,83.97777777777777
2013-07-23,37.61,0.45,83.57777777777777
2013-07-24,36.89,0.45,81.97777777777777
2013-07-25,36.9,0.45,82.0
2013-07-26,36.78,0.45,81.73333333333333
2013-07-29,36.59,0.45,81.31111111111112
2013-07-30,36.85,0.45,81.88888888888889
2013-07-31,36.68,0.45,81.5111111111111
2013-08-01,37.4,0.45,83.1111111111111
2013-08-02,37.49,0.45,83.31111111111112
2013-08-05,37.02,0.45,82.26666666666667
2013-08-06,36.86,0.45,81.91111111111111
2013-08-07,37.29,0.45,82.86666666666666
2013-08-08,37.32,0.45,82.93333333333334
2013-08-09,36.83,0.45,81.84444444444443
2013-08-12,37.7,0.45,83.77777777777779
2013-08-13,38.02,0.45,84.4888888888889
2013-08-14,37.22,0.45,82.71111111111111
2013-08-15,36.02,0.45,80.04444444444445
2013-08-16,36.25,0.45,80.55555555555556
2013-08-19,36.25,0.45,80.55555555555556
2013-08-20,36.79,0.45,81.75555555555555
2013-08-21,36.59,0.45,81.31111111111112
2013-08-22,36.61,0.45,81.35555555555555
2013-08-23,36.74,0.45,81.64444444444445
2013-08-26,37.48,0.45,83.28888888888888
2013-08-27,36.55,0.45,81.22222222222221
2013-08-28,38.28,0.45,85.06666666666666
2013-08-29,38.95,0.45,86.55555555555556
2013-08-30,38.51,0.45,85.57777777777777
2013-09-03,38.35,0.45,85.22222222222223
2013-09-04,38.98,0.45,86.62222222222222
2013-09-05,38.79,0.45,86.2
2013-09-06,38.56,0.45,85.6888888888889
2013-09-09,38.77,0.45,86.15555555555557
2013-09-10,39.66,0.45,88.13333333333333
2013-09-11,39.25,0.45,87.22222222222221
2013-09-12,39.03,0.45,86.73333333333333
2013-09-13,38.99,0.57,68.40350877192984
2013-09-16,39.28,0.57,68.9122807017544
2013-09-17,40.12,0.57,70.3859649122807
2013-09-18,40.67,0.57,71.35087719298247
2013-09-19,40.75,0.57,71.49122807017544
2013-09-20,41.62,0.57,73.01754385964912
2013-09-23,41.87,0.57,73.45614035087719
2013-09-24,42.41,0.57,74.40350877192982
2013-09-25,42.21,0.57,74.05263157894737
2013-09-26,42.27,0.57,74.15789473684212
2013-09-27,42.7,0.57,74.9122807017544
2013-09-30,43.08,0.57,75.57894736842105
2013-10-01,43.42,0.57,76.17543859649123
2013-10-02,43.41,0.57,76.15789473684211
2013-10-03,43.3,0.57,75.96491228070175
2013-10-04,43.5,0.57,76.31578947368422
2013-10-07,43.0,0.57,75.43859649122808
2013-10-08,42.6,0.57,74.73684210526316
2013-10-09,42.2,0.57,74.03508771929826
2013-10-10,43.51,0.57,76.33333333333334
2013-10-11,43.29,0.57,75.94736842105263
2013-10-14,44.23,0.57,77.59649122807018
2013-10-15,43.74,0.57,76.73684210526316
2013-10-16,44.5,0.57,78.0701754385965
2013-10-17,45.1,0.57,79.12280701754386
2013-10-18,46.06,0.57,80.80701754385966
2013-10-21,47.05,0.57,82.54385964912281
2013-10-22,46.87,0.57,82.2280701754386
2013-10-23,45.39,0.57,79.63157894736842
2013-10-24,45.49,0.57,79.80701754385966
2013-10-25,45.63,0.57,80.05263157894738
2013-10-28,45.51,0.57,79.8421052631579
2013-10-29,45.8,0.57,80.35087719298245
2013-10-30,44.85,0.57,78.6842105263158
2013-10-31,45.43,0.57,79.70175438596492
2013-11-01,44.72,0.57,78.45614035087719
2013-11-04,45.04,0.57,79.01754385964912
2013-11-05,45.03,0.57,79.00000000000001
2013-11-06,45.37,0.57,79.59649122807018
2013-11-07,43.66,0.57,76.59649122807018
2013-11-08,44.35,0.57,77.80701754385966
2013-11-11,44.21,0.57,77.56140350877193
2013-11-12,45.13,0.57,79.17543859649123
2013-11-13,45.38,0.57,79.61403508771932
2013-11-14,42.95,0.57,75.35087719298247
2013-11-15,44.61,0.57,78.26315789473685
2013-11-18,43.96,0.57,77.12280701754386
2013-11-19,42.95,0.57,75.35087719298247
2013-11-20,42.7,0.57,74.9122807017544
2013-11-21,43.05,0.57,75.52631578947368
2013-11-22,43.3,0.57,75.96491228070175
2013-11-25,43.71,0.57,76.6842105263158
2013-11-26,44.75,0.57,78.50877192982456
2013-11-27,44.67,0.57,78.36842105263159
2013-11-29,44.73,0.57,78.47368421052632
2013-12-02,45.0,0.57,78.94736842105264
2013-12-03,44.78,0.57,78.56140350877193
2013-12-04,44.5,0.57,78.0701754385965
2013-12-05,47.59,0.57,83.49122807017545
2013-12-06,46.96,0.57,82.38596491228071
2013-12-09,47.37,0.57,83.10526315789474
2013-12-10,46.6,0.57,81.75438596491229
2013-12-11,46.11,0.57,80.89473684210527
2013-12-12,45.75,0.57,80.26315789473685
2013-12-13,45.65,0.57,80.08771929824562
2013-12-16,50.1,0.57,87.89473684210527
2013-12-17,53.56,0.57,93.96491228070177
2013-12-18,53.15,0.57,93.24561403508773
2013-12-19,51.44,0.57,90.24561403508773
2013-12-20,51.65,0.57,90.6140350877193
2013-12-23,52.06,0.57,91.33333333333334
2013-12-24,52.62,0.57,92.31578947368422
2013-12-26,52.72,0.57,92.49122807017544
2013-12-27,52.78,0.57,92.59649122807019
2013-12-30,52.7,0.57,92.4561403508772
2013-12-31,52.88,0.57,92.77192982456141
2014-01-02,52.65,0.57,92.36842105263159
2014-01-03,52.85,0.57,92.71929824561404
2014-01-06,52.49,0.57,92.08771929824563
2014-01-07,52.99,0.57,92.96491228070177
2014-01-08,53.78,0.57,94.35087719298247
2014-01-09,53.23,0.57,93.3859649122807
2014-01-10,53.3,0.57,93.50877192982456
2014-01-13,52.64,0.57,92.35087719298247
2014-01-14,55.27,0.57,96.96491228070177
2014-01-15,56.97,0.57,99.94736842105264
2014-01-16,55.43,0.57,97.24561403508773
2014-01-17,56.14,0.57,98.49122807017545
2014-01-21,56.11,0.57,98.43859649122808
2014-01-22,57.15,0.57,100.26315789473685
2014-01-23,56.05,0.57,98.33333333333334
2014-01-24,54.49,0.57,95.59649122807019
2014-01-27,54.45,0.57,95.5263157894737
2014-01-28,54.72,0.57,96.0
2014-01-29,54.07,0.57,94.85964912280703
2014-01-30,55.05,0.57,96.57894736842105
2014-01-31,54.64,0.57,95.85964912280703
2014-02-03,53.26,0.57,93.43859649122807
2014-02-04,54.01,0.57,94.75438596491229
2014-02-05,53.98,0.57,94.70175438596492
2014-02-06,55.2,0.57,96.8421052631579
2014-02-07,56.57,0.57,99.24561403508773
2014-02-10,56.31,0.57,98.78947368421053
2014-02-11,58.07,0.57,101.87719298245615
2014-02-12,58.94,0.57,103.40350877192984
2014-02-13,59.08,0.57,103.64912280701755
2014-02-14,58.08,0.57,101.89473684210527
2014-02-18,58.37,0.57,102.40350877192982
2014-02-19,57.7,0.57,101.22807017543862
2014-02-20,59.0,0.57,103.50877192982458
2014-02-21,58.55,0.57,102.71929824561404
2014-02-24,59.57,0.57,104.50877192982458
2014-02-25,59.0,0.57,103.50877192982458
2014-02-26,61.9,0.57,108.59649122807018
2014-02-27,61.38,0.57,107.68421052631581
2014-02-28,61.7,0.57,108.24561403508774
2014-03-03,61.74,0.57,108.31578947368422
2014-03-04,63.35,0.57,111.140350877193
2014-03-05,63.08,0.57,110.66666666666667
2014-03-06,63.64,0.57,111.64912280701755
2014-03-07,62.75,0.57,110.08771929824562
2014-03-10,62.8,0.57,110.17543859649123
2014-03-11,62.02,0.57,108.80701754385966
2014-03-12,63.18,0.57,110.8421052631579
2014-03-13,62.68,0.57,109.96491228070177
2014-03-14,62.68,0.57,109.96491228070177
2014-03-17,63.41,0.57,111.24561403508773
2014-03-18,63.82,0.57,111.96491228070177
2014-03-19,64.41,0.57,113.0
2014-03-20,65.31,0.57,114.57894736842107
2014-03-21,63.9,0.57,112.10526315789474
2014-03-24,63.16,0.57,110.80701754385966
2014-03-25,64.0,0.57,112.28070175438597
2014-03-26,62.81,0.57,110.19298245614037
2014-03-27,62.78,0.57,110.140350877193
2014-03-28,64.11,0.57,112.47368421052633
2014-03-31,64.41,0.57,113.0
2014-04-01,65.05,0.57,114.12280701754386
2014-04-02,64.64,0.57,113.40350877192984
2014-04-03,63.93,0.57,112.15789473684211
2014-04-04,61.8,0.57,108.42105263157895
2014-04-07,60.36,0.57,105.89473684210527
2014-04-08,60.17,0.57,105.56140350877195
2014-04-09,62.47,0.57,109.59649122807018
2014-04-10,59.86,0.57,105.01754385964914
2014-04-11,58.53,0.57,102.6842105263158
2014-04-14,58.82,0.57,103.19298245614036
2014-04-15,58.94,0.57,103.40350877192984
2014-04-16,59.31,0.57,104.05263157894738
2014-04-17,60.89,0.57,106.82456140350878
2014-04-21,61.89,0.57,108.57894736842107
2014-04-22,63.44,0.57,111.2982456140351
2014-04-23,64.6,0.57,113.33333333333333
2014-04-24,65.38,0.57,114.70175438596492
2014-04-25,62.34,0.57,109.36842105263159
2014-04-28,60.78,0.57,106.63157894736844
2014-04-29,60.92,0.57,106.87719298245615
2014-04-30,63.5,0.57,111.40350877192984
2014-05-01,63.49,0.57,111.38596491228071
2014-05-02,64.27,0.57,112.75438596491229
2014-05-05,64.25,0.57,112.71929824561404
2014-05-06,67.34,0.57,118.140350877193
2014-05-07,66.81,0.57,117.2105263157895
2014-05-08,67.95,0.57,119.2105263157895
2014-05-09,67.41,0.57,118.26315789473685
2014-05-12,69.13,0.57,121.28070175438597
2014-05-13,68.76,0.57,120.63157894736844
2014-05-14,68.51,0.57,120.19298245614037
2014-05-15,67.93,0.57,119.17543859649125
2014-05-16,68.48,0.57,120.140350877193
2014-05-19,68.32,0.57,119.85964912280701
2014-05-20,67.52,0.57,118.45614035087719
2014-05-21,68.41,0.57,120.01754385964912
2014-05-22,68.68,0.57,120.49122807017547
2014-05-23,70.55,0.57,123.77192982456141
2014-05-27,70.93,0.57,124.4385964912281
2014-05-28,70.1,0.57,122.98245614035088
2014-05-29,70.79,0.57,124.19298245614037
2014-05-30,70.67,0.57,123.98245614035089
2014-06-02,71.64,0.57,125.6842105263158
2014-06-03,71.45,0.57,125.35087719298247
2014-06-04,71.61,0.57,125.63157894736842
2014-06-05,71.87,0.57,126.08771929824563
2014-06-06,71.63,0.57,125.66666666666667
2014-06-09,71.79,0.57,125.94736842105266
2014-06-10,71.86,0.64,112.28125
2014-06-11,71.75,0.64,112.109375
2014-06-12,71.76,0.64,112.125
2014-06-13,71.42,0.64,111.59375
2014-06-16,70.88,0.64,110.74999999999999
2014-06-17,71.48,0.64,111.6875
2014-06-18,71.22,0.64,111.28125
2014-06-19,70.93,0.64,110.82812500000001
2014-06-20,71.57,0.64,111.82812499999999
2014-06-23,71.24,0.64,111.31249999999999
2014-06-24,70.67,0.64,110.421875
2014-06-25,71.63,0.64,111.92187499999999
2014-06-26,70.96,0.64,110.87499999999999
2014-06-27,70.94,0.64,110.84375
2014-06-30,72.07,0.64,112.60937499999999
2014-07-01,74.03,0.64,115.671875
2014-07-02,74.32,0.64,116.12499999999999
2014-07-03,75.18,0.64,117.46875000000001
2014-07-07,74.53,0.64,116.453125
2014-07-08,73.39,0.64,114.671875
2014-07-09,74.23,0.64,115.984375
2014-07-10,73.15,0.64,114.296875
2014-07-11,73.2,0.64,114.375
2014-07-14,74.04,0.64,115.68750000000001
2014-07-15,73.42,0.64,114.71875
2014-07-16,73.65,0.64,115.078125
2014-07-17,71.9,0.64,112.34375
2014-07-18,75.0,0.64,117.1875
2014-07-21,75.42,0.64,117.84375
2014-07-22,75.39,0.64,117.796875
2014-07-23,73.63,0.64,115.04687499999999
2014-07-24,72.51,0.64,113.296875
2014-07-25,69.92,0.64,109.25
2014-07-28,70.51,0.64,110.171875
2014-07-29,69.88,0.64,109.18749999999999
2014-07-30,70.51,0.64,110.171875
2014-07-31,69.38,0.64,108.40624999999999
2014-08-01,70.44,0.64,110.0625
2014-08-04,71.34,0.64,111.46875
2014-08-05,70.12,0.64,109.5625
2014-08-06,70.29,0.64,109.82812500000001
2014-08-07,69.63,0.64,108.79687499999999
2014-08-08,70.43,0.64,110.04687500000001
2014-08-11,70.82,0.64,110.65624999999999
2014-08-12,71.15,0.64,111.171875
2014-08-13,71.97,0.64,112.453125
2014-08-14,73.84,0.64,115.375
