date,PYPL,PYPL_EPS,PE Ratio
2015-11-16,35.61,0.25,142.44
2015-11-17,36.21,0.25,144.84
2015-11-18,36.22,0.25,144.88
2015-11-19,36.19,0.25,144.76
2015-11-20,36.36,0.25,145.44
2015-11-23,35.56,0.25,142.24
2015-11-24,35.12,0.25,140.48
2015-11-25,35.36,0.25,141.44
2015-11-27,35.18,0.25,140.72
2015-11-30,35.26,0.25,141.04
2015-12-01,35.17,0.25,140.68
2015-12-02,35.15,0.25,140.6
2015-12-03,34.23,0.25,136.92
2015-12-04,35.62,0.25,142.48
2015-12-07,35.16,0.25,140.64
2015-12-08,35.6,0.25,142.4
2015-12-09,35.07,0.25,140.28
2015-12-10,35.49,0.25,141.96
2015-12-11,34.69,0.25,138.76
2015-12-14,35.01,0.25,140.04
2015-12-15,36.32,0.25,145.28
2015-12-16,35.98,0.25,143.92
2015-12-17,35.54,0.25,142.16
2015-12-18,34.98,0.25,139.92
2015-12-21,36.08,0.25,144.32
2015-12-22,36.81,0.25,147.24
2015-12-23,37.11,0.25,148.44
2015-12-24,37.07,0.25,148.28
2015-12-28,36.61,0.25,146.44
2015-12-29,37.08,0.25,148.32
2015-12-30,36.48,0.25,145.92
2015-12-31,36.2,0.25,144.8
2016-01-04,34.75,0.25,139.0
2016-01-05,34.31,0.25,137.24
2016-01-06,33.98,0.25,135.92
2016-01-07,33.13,0.25,132.52
2016-01-08,32.69,0.25,130.76
2016-01-11,33.04,0.25,132.16
2016-01-12,33.08,0.25,132.32
2016-01-13,32.12,0.25,128.48
2016-01-14,32.87,0.25,131.48
2016-01-15,32.31,0.25,129.24
2016-01-19,32.2,0.25,128.8
2016-01-20,31.2,0.25,124.8
2016-01-21,31.2,0.25,124.8
2016-01-22,31.69,0.25,126.76
2016-01-25,31.47,0.25,125.88
2016-01-26,31.97,0.25,127.88
2016-01-27,31.59,0.25,126.36
2016-01-28,34.24,0.25,136.96
2016-01-29,36.14,0.25,144.56
2016-02-01,37.08,0.25,148.32
2016-02-02,36.83,0.25,147.32
2016-02-03,37.01,0.25,148.04
2016-02-04,37.17,0.25,148.68
2016-02-05,35.07,0.25,140.28
2016-02-08,33.61,0.25,134.44
2016-02-09,32.7,0.25,130.8
2016-02-10,32.9,0.25,131.6
2016-02-11,33.52,0.29,115.58620689655174
2016-02-12,34.3,0.29,118.27586206896551
2016-02-16,35.46,0.29,122.27586206896552
2016-02-17,36.36,0.29,125.37931034482759
2016-02-18,36.31,0.29,125.20689655172416
2016-02-19,35.76,0.29,123.3103448275862
2016-02-22,36.0,0.29,124.13793103448276
2016-02-23,35.48,0.29,122.34482758620689
2016-02-24,36.47,0.29,125.75862068965517
2016-02-25,36.74,0.29,126.68965517241381
2016-02-26,37.49,0.29,129.27586206896552
2016-02-29,38.14,0.29,131.51724137931035
2016-03-01,39.25,0.29,135.34482758620692
2016-03-02,39.16,0.29,135.0344827586207
2016-03-03,39.02,0.29,134.55172413793105
2016-03-04,39.04,0.29,134.6206896551724
2016-03-07,38.98,0.29,134.41379310344828
2016-03-08,38.16,0.29,131.58620689655172
2016-03-09,38.57,0.29,133.0
2016-03-10,38.49,0.29,132.7241379310345
2016-03-11,39.49,0.29,136.17241379310346
2016-03-14,39.38,0.29,135.79310344827587
2016-03-15,39.27,0.29,135.41379310344828
2016-03-16,39.84,0.29,137.37931034482762
2016-03-17,39.93,0.29,137.6896551724138
2016-03-18,39.41,0.29,135.89655172413794
2016-03-21,41.14,0.29,141.86206896551727
2016-03-22,41.32,0.29,142.48275862068968
2016-03-23,40.52,0.29,139.7241379310345
2016-03-24,38.92,0.29,134.20689655172416
2016-03-28,38.74,0.29,133.58620689655174
2016-03-29,39.53,0.29,136.31034482758622
2016-03-30,39.04,0.29,134.6206896551724
2016-03-31,38.6,0.29,133.1034482758621
2016-04-01,39.4,0.29,135.86206896551724
2016-04-04,38.79,0.29,133.75862068965517
2016-04-05,38.55,0.29,132.93103448275863
2016-04-06,39.16,0.29,135.0344827586207
2016-04-07,38.28,0.29,132.0
2016-04-08,38.41,0.29,132.44827586206895
2016-04-11,38.06,0.29,131.24137931034485
2016-04-12,37.8,0.29,130.3448275862069
2016-04-13,38.79,0.29,133.75862068965517
2016-04-14,38.64,0.29,133.24137931034483
2016-04-15,38.58,0.29,133.0344827586207
2016-04-18,39.64,0.29,136.6896551724138
2016-04-19,39.24,0.29,135.31034482758622
2016-04-20,40.08,0.29,138.20689655172413
2016-04-21,40.1,0.29,138.27586206896552
2016-04-22,40.31,0.29,139.00000000000003
2016-04-25,39.82,0.29,137.31034482758622
2016-04-26,39.73,0.29,137.0
2016-04-27,40.01,0.29,137.9655172413793
2016-04-28,40.07,0.3,133.56666666666666
2016-04-29,39.18,0.3,130.6
2016-05-02,39.02,0.3,130.0666666666667
2016-05-03,38.36,0.3,127.86666666666667
2016-05-04,38.31,0.3,127.70000000000002
2016-05-05,38.95,0.3,129.83333333333334
2016-05-06,39.48,0.3,131.6
2016-05-09,39.62,0.3,132.06666666666666
2016-05-10,40.11,0.3,133.70000000000002
2016-05-11,39.71,0.3,132.36666666666667
2016-05-12,39.51,0.3,131.7
2016-05-13,39.48,0.3,131.6
2016-05-16,39.3,0.3,131.0
2016-05-17,39.06,0.3,130.20000000000002
2016-05-18,38.98,0.3,129.93333333333334
2016-05-19,37.65,0.3,125.5
2016-05-20,37.53,0.3,125.10000000000001
2016-05-23,38.07,0.3,126.9
2016-05-24,38.92,0.3,129.73333333333335
2016-05-25,38.76,0.3,129.2
2016-05-26,38.07,0.3,126.9
2016-05-27,38.09,0.3,126.96666666666668
2016-05-31,37.79,0.3,125.96666666666667
2016-06-01,38.31,0.3,127.70000000000002
2016-06-02,38.56,0.3,128.53333333333336
2016-06-03,38.33,0.3,127.76666666666667
2016-06-06,38.1,0.3,127.00000000000001
2016-06-07,37.57,0.3,125.23333333333333
2016-06-08,37.55,0.3,125.16666666666666
2016-06-09,37.13,0.3,123.76666666666668
2016-06-10,36.77,0.3,122.56666666666668
2016-06-13,36.54,0.3,121.8
2016-06-14,37.16,0.3,123.86666666666666
2016-06-15,36.84,0.3,122.80000000000001
2016-06-16,36.97,0.3,123.23333333333333
2016-06-17,36.97,0.3,123.23333333333333
2016-06-20,36.86,0.3,122.86666666666667
2016-06-21,36.16,0.3,120.53333333333333
2016-06-22,36.0,0.3,120.0
2016-06-23,36.66,0.3,122.19999999999999
2016-06-24,35.08,0.3,116.93333333333334
2016-06-27,34.2,0.3,114.00000000000001
2016-06-28,35.24,0.3,117.46666666666668
2016-06-29,35.77,0.3,119.23333333333335
2016-06-30,36.51,0.3,121.7
2016-07-01,36.35,0.3,121.16666666666667
2016-07-05,36.12,0.3,120.39999999999999
2016-07-06,35.93,0.3,119.76666666666667
2016-07-07,36.32,0.3,121.06666666666668
2016-07-08,37.36,0.3,124.53333333333333
2016-07-11,38.15,0.3,127.16666666666667
2016-07-12,38.79,0.3,129.3
2016-07-13,39.28,0.3,130.93333333333334
2016-07-14,39.96,0.3,133.20000000000002
2016-07-15,39.09,0.3,130.3
2016-07-18,38.92,0.3,129.73333333333335
2016-07-19,39.37,0.3,131.23333333333332
2016-07-20,40.05,0.3,133.5
2016-07-21,40.13,0.3,133.76666666666668
2016-07-22,37.42,0.3,124.73333333333335
2016-07-25,37.78,0.3,125.93333333333334
2016-07-26,37.69,0.27,139.59259259259258
2016-07-27,37.22,0.27,137.85185185185185
2016-07-28,37.22,0.27,137.85185185185185
2016-07-29,37.24,0.27,137.92592592592592
2016-08-01,37.06,0.27,137.25925925925927
2016-08-02,36.54,0.27,135.33333333333331
2016-08-03,36.58,0.27,135.48148148148147
2016-08-04,37.3,0.27,138.14814814814812
2016-08-05,38.1,0.27,141.11111111111111
2016-08-08,37.91,0.27,140.4074074074074
2016-08-09,38.1,0.27,141.11111111111111
2016-08-10,38.07,0.27,141.0
2016-08-11,38.46,0.27,142.44444444444443
2016-08-12,38.51,0.27,142.62962962962962
2016-08-15,38.46,0.27,142.44444444444443
2016-08-16,38.38,0.27,142.14814814814815
2016-08-17,38.14,0.27,141.25925925925924
2016-08-18,38.22,0.27,141.55555555555554
2016-08-19,38.09,0.27,141.07407407407408
2016-08-22,38.11,0.27,141.14814814814812
2016-08-23,37.86,0.27,140.2222222222222
2016-08-24,37.52,0.27,138.96296296296296
2016-08-25,37.51,0.27,138.9259259259259
2016-08-26,37.65,0.27,139.44444444444443
2016-08-29,37.29,0.27,138.1111111111111
2016-08-30,37.0,0.27,137.03703703703704
2016-08-31,37.15,0.27,137.59259259259258
2016-09-01,36.83,0.27,136.4074074074074
2016-09-02,37.07,0.27,137.29629629629628
2016-09-06,37.18,0.27,137.7037037037037
2016-09-07,38.56,0.27,142.8148148148148
2016-09-08,39.27,0.27,145.44444444444446
2016-09-09,38.01,0.27,140.77777777777777
2016-09-12,38.77,0.27,143.59259259259258
2016-09-13,39.86,0.27,147.62962962962962
2016-09-14,39.96,0.27,148.0
2016-09-15,40.83,0.27,151.2222222222222
2016-09-16,40.7,0.27,150.74074074074073
2016-09-19,40.01,0.27,148.18518518518516
2016-09-20,39.69,0.27,146.99999999999997
2016-09-21,40.29,0.27,149.2222222222222
2016-09-22,40.49,0.27,149.96296296296296
2016-09-23,40.07,0.27,148.4074074074074
2016-09-26,40.34,0.27,149.40740740740742
2016-09-27,41.06,0.27,152.07407407407408
2016-09-28,40.97,0.27,151.74074074074073
2016-09-29,40.39,0.27,149.59259259259258
2016-09-30,40.97,0.27,151.74074074074073
2016-10-03,40.59,0.27,150.33333333333334
2016-10-04,40.78,0.27,151.03703703703704
2016-10-05,40.44,0.27,149.77777777777777
2016-10-06,40.18,0.27,148.8148148148148
2016-10-07,39.88,0.27,147.7037037037037
2016-10-10,39.86,0.27,147.62962962962962
2016-10-11,39.19,0.27,145.14814814814812
2016-10-12,39.53,0.27,146.4074074074074
2016-10-13,39.2,0.27,145.1851851851852
2016-10-14,39.24,0.27,145.33333333333334
2016-10-17,39.48,0.27,146.2222222222222
2016-10-18,39.83,0.27,147.5185185185185
2016-10-19,40.24,0.27,149.03703703703704
2016-10-20,40.09,0.27,148.4814814814815
2016-10-21,44.15,0.27,163.5185185185185
2016-10-24,43.87,0.27,162.48148148148147
2016-10-25,43.31,0.26,166.57692307692307
2016-10-26,42.33,0.26,162.8076923076923
2016-10-27,41.69,0.26,160.34615384615384
2016-10-28,41.76,0.26,160.6153846153846
2016-10-31,41.66,0.26,160.2307692307692
2016-11-01,41.54,0.26,159.76923076923077
2016-11-02,41.35,0.26,159.03846153846155
2016-11-03,41.19,0.26,158.4230769230769
2016-11-04,40.9,0.26,157.3076923076923
2016-11-07,41.28,0.26,158.76923076923077
2016-11-08,41.58,0.26,159.9230769230769
2016-11-09,41.26,0.26,158.69230769230768
2016-11-10,40.45,0.26,155.5769230769231
2016-11-11,40.08,0.26,154.15384615384613
2016-11-14,38.81,0.26,149.26923076923077
2016-11-15,38.94,0.26,149.76923076923075
2016-11-16,39.07,0.26,150.26923076923077
2016-11-17,39.88,0.26,153.3846153846154
2016-11-18,40.08,0.26,154.15384615384613
2016-11-21,40.63,0.26,156.26923076923077
2016-11-22,40.33,0.26,155.1153846153846
2016-11-23,40.05,0.26,154.03846153846152
2016-11-25,40.26,0.26,154.84615384615384
2016-11-28,39.96,0.26,153.69230769230768
2016-11-29,39.89,0.26,153.42307692307693
2016-11-30,39.28,0.26,151.07692307692307
2016-12-01,38.34,0.26,147.46153846153848
2016-12-02,38.62,0.26,148.53846153846152
2016-12-05,38.99,0.26,149.96153846153845
2016-12-06,38.98,0.26,149.9230769230769
2016-12-07,39.45,0.26,151.73076923076923
2016-12-08,39.61,0.26,152.34615384615384
2016-12-09,39.65,0.26,152.5
2016-12-12,39.43,0.26,151.65384615384616
2016-12-13,39.43,0.26,151.65384615384616
2016-12-14,39.55,0.26,152.1153846153846
2016-12-15,39.54,0.26,152.07692307692307
2016-12-16,39.32,0.26,151.23076923076923
2016-12-19,39.44,0.26,151.69230769230768
2016-12-20,39.74,0.26,152.84615384615384
2016-12-21,40.09,0.26,154.1923076923077
2016-12-22,39.68,0.26,152.6153846153846
2016-12-23,39.58,0.26,152.23076923076923
2016-12-27,39.72,0.26,152.76923076923077
2016-12-28,39.57,0.26,152.19230769230768
2016-12-29,39.96,0.26,153.69230769230768
2016-12-30,39.47,0.26,151.8076923076923
2017-01-03,40.25,0.26,154.8076923076923
2017-01-04,41.0,0.26,157.69230769230768
2017-01-05,41.06,0.26,157.92307692307693
2017-01-06,41.45,0.26,159.42307692307693
2017-01-09,41.4,0.26,159.23076923076923
2017-01-10,41.08,0.26,158.0
2017-01-11,41.28,0.26,158.76923076923077
2017-01-12,41.56,0.26,159.84615384615384
2017-01-13,41.6,0.26,160.0
2017-01-17,41.27,0.26,158.73076923076923
2017-01-18,41.35,0.26,159.03846153846155
2017-01-19,41.27,0.26,158.73076923076923
2017-01-20,41.69,0.26,160.34615384615384
2017-01-23,41.62,0.26,160.07692307692307
2017-01-24,41.96,0.26,161.3846153846154
2017-01-25,41.71,0.26,160.42307692307693
2017-01-26,41.5,0.26,159.6153846153846
2017-01-27,40.27,0.26,154.8846153846154
2017-01-30,39.86,0.26,153.3076923076923
2017-01-31,39.78,0.26,153.0
2017-02-01,39.31,0.26,151.1923076923077
2017-02-02,39.58,0.26,152.23076923076923
2017-02-03,39.59,0.26,152.26923076923077
2017-02-06,39.74,0.26,152.84615384615384
2017-02-07,40.02,0.26,153.92307692307693
2017-02-08,40.88,0.33,123.87878787878788
2017-02-09,40.83,0.33,123.72727272727272
2017-02-10,40.58,0.33,122.96969696969695
2017-02-13,41.17,0.33,124.75757575757575
2017-02-14,41.62,0.33,126.12121212121211
2017-02-15,41.87,0.33,126.87878787878786
2017-02-16,42.15,0.33,127.72727272727272
2017-02-17,41.96,0.33,127.15151515151514
2017-02-21,42.43,0.33,128.57575757575756
2017-02-22,42.42,0.33,128.54545454545453
2017-02-23,42.53,0.33,128.87878787878788
2017-02-24,43.07,0.33,130.5151515151515
2017-02-27,42.64,0.33,129.21212121212122
2017-02-28,42.0,0.33,127.27272727272727
2017-03-01,42.43,0.33,128.57575757575756
2017-03-02,42.77,0.33,129.60606060606062
2017-03-03,43.03,0.33,130.3939393939394
2017-03-06,42.87,0.33,129.9090909090909
2017-03-07,42.89,0.33,129.96969696969697
2017-03-08,42.79,0.33,129.66666666666666
2017-03-09,42.92,0.33,130.06060606060606
2017-03-10,42.99,0.33,130.27272727272728
2017-03-13,42.59,0.33,129.06060606060606
2017-03-14,42.1,0.33,127.57575757575758
2017-03-15,42.39,0.33,128.45454545454544
2017-03-16,42.4,0.33,128.48484848484847
2017-03-17,43.08,0.33,130.54545454545453
2017-03-20,43.16,0.33,130.78787878787878
2017-03-21,42.64,0.33,129.21212121212122
2017-03-22,43.19,0.33,130.87878787878788
2017-03-23,43.14,0.33,130.72727272727272
2017-03-24,43.13,0.33,130.6969696969697
2017-03-27,43.08,0.33,130.54545454545453
2017-03-28,43.15,0.33,130.75757575757575
2017-03-29,43.24,0.33,131.03030303030303
2017-03-30,43.54,0.33,131.93939393939394
2017-03-31,43.02,0.33,130.36363636363637
2017-04-03,42.63,0.33,129.1818181818182
2017-04-04,42.72,0.33,129.45454545454544
2017-04-05,42.89,0.33,129.96969696969697
2017-04-06,42.9,0.33,130.0
2017-04-07,43.04,0.33,130.4242424242424
2017-04-10,43.05,0.33,130.45454545454544
2017-04-11,42.69,0.33,129.36363636363635
2017-04-12,42.49,0.33,128.75757575757575
2017-04-13,42.55,0.33,128.93939393939394
2017-04-17,43.1,0.33,130.6060606060606
2017-04-18,43.09,0.33,130.5757575757576
2017-04-19,43.3,0.33,131.2121212121212
2017-04-20,43.69,0.33,132.39393939393938
2017-04-21,43.81,0.33,132.75757575757575
2017-04-24,44.27,0.33,134.15151515151516
2017-04-25,44.71,0.33,135.48484848484847
2017-04-26,44.41,0.33,134.57575757575756
2017-04-27,47.15,0.32,147.34375
2017-04-28,47.72,0.32,149.125
2017-05-01,47.54,0.32,148.5625
2017-05-02,49.05,0.32,153.28125
2017-05-03,49.02,0.32,153.1875
2017-05-04,48.91,0.32,152.84375
2017-05-05,49.3,0.32,154.0625
2017-05-08,49.17,0.32,153.65625
2017-05-09,49.22,0.32,153.8125
2017-05-10,49.79,0.32,155.59375
2017-05-11,49.7,0.32,155.3125
2017-05-12,49.37,0.32,154.28125
2017-05-15,49.77,0.32,155.53125
2017-05-16,50.34,0.32,157.3125
2017-05-17,49.05,0.32,153.28125
2017-05-18,49.11,0.32,153.46875
2017-05-19,49.39,0.32,154.34375
2017-05-22,49.77,0.32,155.53125
2017-05-23,50.13,0.32,156.65625
2017-05-24,51.05,0.32,159.53125
2017-05-25,50.93,0.32,159.15625
2017-05-26,51.19,0.32,159.96875
2017-05-30,51.06,0.32,159.5625
2017-05-31,52.21,0.32,163.15625
2017-06-01,53.16,0.32,166.125
2017-06-02,53.52,0.32,167.25
2017-06-05,53.8,0.32,168.125
2017-06-06,53.4,0.32,166.875
2017-06-07,53.85,0.32,168.28125
2017-06-08,54.39,0.32,169.96875
2017-06-09,53.4,0.32,166.875
2017-06-12,52.16,0.32,163.0
2017-06-13,52.06,0.32,162.6875
2017-06-14,51.9,0.32,162.1875
2017-06-15,52.29,0.32,163.40625
2017-06-16,51.84,0.32,162.0
2017-06-19,52.93,0.32,165.40625
2017-06-20,52.52,0.32,164.125
2017-06-21,53.54,0.32,167.3125
2017-06-22,53.87,0.32,168.34375
2017-06-23,54.33,0.32,169.78125
2017-06-26,53.74,0.32,167.9375
2017-06-27,52.73,0.32,164.78125
2017-06-28,54.39,0.32,169.96875
2017-06-29,53.42,0.32,166.9375
2017-06-30,53.67,0.32,167.71875
2017-07-03,52.87,0.32,165.21875
2017-07-05,54.61,0.32,170.65625
2017-07-06,53.47,0.32,167.09375
2017-07-07,53.97,0.32,168.65625
2017-07-10,54.94,0.32,171.6875
2017-07-11,54.76,0.32,171.125
2017-07-12,56.55,0.32,176.71875
2017-07-13,57.9,0.32,180.9375
2017-07-14,57.16,0.32,178.62499999999997
2017-07-17,57.58,0.32,179.9375
2017-07-18,58.96,0.32,184.25
2017-07-19,58.35,0.32,182.34375
2017-07-20,59.09,0.32,184.65625
2017-07-21,58.67,0.32,183.34375
2017-07-24,58.58,0.32,183.0625
2017-07-25,58.26,0.32,182.0625
2017-07-26,58.79,0.32,183.71875
2017-07-27,60.15,0.34,176.91176470588235
2017-07-28,59.2,0.34,174.11764705882354
2017-07-31,58.55,0.34,172.20588235294116
2017-08-01,59.34,0.34,174.52941176470588
2017-08-02,59.12,0.34,173.88235294117646
2017-08-03,58.42,0.34,171.8235294117647
2017-08-04,58.86,0.34,173.1176470588235
2017-08-07,59.62,0.34,175.35294117647058
2017-08-08,59.48,0.34,174.9411764705882
2017-08-09,59.67,0.34,175.5
2017-08-10,58.02,0.34,170.64705882352942
2017-08-11,58.04,0.34,170.70588235294116
2017-08-14,59.06,0.34,173.70588235294116
2017-08-15,59.69,0.34,175.55882352941174
2017-08-16,60.29,0.34,177.3235294117647
2017-08-17,59.29,0.34,174.38235294117646
2017-08-18,59.44,0.34,174.8235294117647
2017-08-21,59.4,0.34,174.70588235294116
2017-08-22,60.84,0.34,178.94117647058823
2017-08-23,60.05,0.34,176.6176470588235
2017-08-24,60.0,0.34,176.47058823529412
2017-08-25,59.97,0.34,176.38235294117646
2017-08-28,60.53,0.34,178.02941176470588
2017-08-29,61.01,0.34,179.4411764705882
2017-08-30,61.77,0.34,181.6764705882353
2017-08-31,61.68,0.34,181.41176470588235
2017-09-01,61.46,0.34,180.76470588235293
2017-09-05,61.27,0.34,180.20588235294116
2017-09-06,61.24,0.34,180.11764705882354
2017-09-07,62.0,0.34,182.35294117647058
2017-09-08,61.13,0.34,179.7941176470588
2017-09-11,62.64,0.34,184.23529411764704
2017-09-12,62.56,0.34,184.0
2017-09-13,62.04,0.34,182.47058823529412
2017-09-14,62.24,0.34,183.05882352941177
2017-09-15,62.5,0.34,183.8235294117647
2017-09-18,62.92,0.34,185.05882352941177
2017-09-19,63.83,0.34,187.73529411764704
2017-09-20,64.74,0.34,190.41176470588232
2017-09-21,64.63,0.34,190.08823529411762
2017-09-22,65.08,0.34,191.41176470588235
2017-09-25,63.5,0.34,186.76470588235293
2017-09-26,62.94,0.34,185.1176470588235
2017-09-27,63.33,0.34,186.26470588235293
2017-09-28,63.93,0.34,188.02941176470586
2017-09-29,64.03,0.34,188.3235294117647
2017-10-02,64.18,0.34,188.76470588235296
2017-10-03,64.22,0.34,188.88235294117646
2017-10-04,64.01,0.34,188.26470588235296
2017-10-05,65.82,0.34,193.58823529411762
2017-10-06,66.05,0.34,194.26470588235293
2017-10-09,66.23,0.34,194.7941176470588
2017-10-10,66.04,0.34,194.23529411764707
2017-10-11,67.78,0.34,199.35294117647058
2017-10-12,68.86,0.34,202.52941176470586
2017-10-13,68.66,0.34,201.9411764705882
2017-10-16,67.31,0.34,197.97058823529412
2017-10-17,66.67,0.34,196.08823529411765
2017-10-18,67.26,0.34,197.8235294117647
2017-10-19,67.25,0.34,197.7941176470588
2017-10-20,70.97,0.34,208.73529411764704
2017-10-23,69.8,0.34,205.2941176470588
2017-10-24,70.21,0.32,219.40624999999997
2017-10-25,71.02,0.32,221.93749999999997
2017-10-26,71.34,0.32,222.9375
2017-10-27,71.06,0.32,222.0625
2017-10-30,71.15,0.32,222.34375
2017-10-31,72.56,0.32,226.75
2017-11-01,72.38,0.32,226.18749999999997
2017-11-02,72.25,0.32,225.78125
2017-11-03,73.39,0.32,229.34375
2017-11-06,74.74,0.32,233.56249999999997
2017-11-07,74.41,0.32,232.53124999999997
2017-11-08,74.77,0.32,233.65624999999997
2017-11-09,74.1,0.32,231.56249999999997
2017-11-10,73.99,0.32,231.21874999999997
2017-11-13,74.03,0.32,231.34375
2017-11-14,74.49,0.32,232.78124999999997
2017-11-15,73.43,0.32,229.46875000000003
2017-11-16,77.7,0.32,242.8125
2017-11-17,76.38,0.32,238.68749999999997
2017-11-20,76.01,0.32,237.53125
2017-11-21,77.77,0.32,243.03124999999997
2017-11-22,77.57,0.32,242.40624999999997
2017-11-24,78.57,0.32,245.53124999999997
2017-11-27,77.84,0.32,243.25
2017-11-28,77.79,0.32,243.09375000000003
2017-11-29,73.25,0.32,228.90625
2017-11-30,75.73,0.32,236.65625
2017-12-01,75.3,0.32,235.3125
2017-12-04,70.97,0.32,221.78125
2017-12-05,71.2,0.32,222.5
2017-12-06,73.14,0.32,228.5625
2017-12-07,73.69,0.32,230.28125
2017-12-08,72.91,0.32,227.84374999999997
2017-12-11,73.29,0.32,229.03125000000003
2017-12-12,73.62,0.32,230.0625
2017-12-13,74.09,0.32,231.53125
2017-12-14,74.26,0.32,232.0625
2017-12-15,75.65,0.32,236.40625
2017-12-18,75.32,0.32,235.37499999999997
2017-12-19,74.5,0.32,232.8125
2017-12-20,74.0,0.32,231.25
2017-12-21,74.02,0.32,231.31249999999997
2017-12-22,73.89,0.32,230.90625
2017-12-26,74.27,0.32,232.09374999999997
2017-12-27,74.59,0.32,233.09375
2017-12-28,74.17,0.32,231.78125
2017-12-29,73.62,0.32,230.0625
2018-01-02,73.84,0.32,230.75
2018-01-03,76.75,0.32,239.84375
2018-01-04,76.73,0.32,239.78125
2018-01-05,78.7,0.32,245.9375
2018-01-08,79.05,0.32,247.03125
2018-01-09,79.19,0.32,247.46875
2018-01-10,79.37,0.32,248.03125
2018-01-11,79.75,0.32,249.21875
