date,ALXN,ALXN_EPS,PE Ratio
,,-0.1,
1996-02-28,2.28,-0.1,-22.799999999999997
1996-02-29,2.31,-0.1,-23.099999999999998
1996-03-01,2.31,-0.1,-23.099999999999998
1996-03-04,2.25,-0.1,-22.5
1996-03-05,2.28,-0.1,-22.799999999999997
1996-03-06,2.19,-0.1,-21.9
1996-03-07,2.22,-0.1,-22.2
1996-03-08,2.09,-0.1,-20.9
1996-03-11,2.16,-0.1,-21.6
1996-03-12,2.16,-0.1,-21.6
1996-03-13,2.09,-0.1,-20.9
1996-03-14,2.09,-0.1,-20.9
1996-03-15,2.19,-0.1,-21.9
1996-03-18,2.09,-0.1,-20.9
1996-03-19,2.09,-0.1,-20.9
1996-03-20,2.09,-0.1,-20.9
1996-03-21,2.09,-0.1,-20.9
1996-03-22,2.09,-0.1,-20.9
1996-03-25,2.09,-0.1,-20.9
1996-03-26,2.13,-0.1,-21.299999999999997
1996-03-27,2.19,-0.1,-21.9
1996-03-28,2.19,-0.1,-21.9
1996-03-29,2.09,-0.1,-20.9
1996-04-01,2.16,-0.1,-21.6
1996-04-02,2.19,-0.1,-21.9
1996-04-03,2.25,-0.1,-22.5
1996-04-04,2.22,-0.1,-22.2
1996-04-08,2.22,-0.1,-22.2
1996-04-09,2.19,-0.1,-21.9
1996-04-10,2.22,-0.1,-22.2
1996-04-11,2.19,-0.1,-21.9
1996-04-12,2.19,-0.1,-21.9
1996-04-15,2.19,-0.1,-21.9
1996-04-16,2.22,-0.1,-22.2
1996-04-17,2.16,-0.1,-21.6
1996-04-18,2.19,-0.1,-21.9
1996-04-19,2.16,-0.1,-21.6
1996-04-22,2.19,-0.1,-21.9
1996-04-23,2.16,-0.1,-21.6
1996-04-24,2.16,-0.1,-21.6
1996-04-25,2.22,-0.1,-22.2
1996-04-26,2.16,-0.1,-21.6
1996-04-29,2.22,-0.1,-22.2
1996-04-30,2.22,-0.1,-22.2
1996-05-01,2.25,-0.1,-22.5
1996-05-02,2.31,-0.1,-23.099999999999998
1996-05-03,2.31,-0.1,-23.099999999999998
1996-05-06,2.38,-0.1,-23.799999999999997
1996-05-07,2.53,-0.1,-25.299999999999997
1996-05-08,2.75,-0.1,-27.5
1996-05-09,2.78,-0.1,-27.799999999999997
1996-05-10,2.69,-0.1,-26.9
1996-05-13,2.69,-0.1,-26.9
1996-05-14,2.69,-0.1,-26.9
1996-05-15,2.63,-0.1,-26.299999999999997
1996-05-16,2.63,-0.1,-26.299999999999997
1996-05-17,2.53,-0.1,-25.299999999999997
1996-05-20,2.38,-0.1,-23.799999999999997
1996-05-21,2.47,-0.1,-24.7
1996-05-22,2.56,-0.1,-25.599999999999998
1996-05-23,2.5,-0.1,-25.0
1996-05-24,2.5,-0.1,-25.0
1996-05-28,2.52,-0.1,-25.2
1996-05-29,2.47,-0.1,-24.7
1996-05-30,2.47,-0.1,-24.7
1996-05-31,2.59,-0.1,-25.9
1996-06-03,2.47,-0.1,-24.7
1996-06-04,2.47,-0.1,-24.7
1996-06-05,2.53,-0.1,-25.299999999999997
1996-06-06,2.47,-0.1,-24.7
1996-06-07,2.47,-0.1,-24.7
1996-06-10,2.47,-0.1,-24.7
1996-06-11,2.48,-0.1,-24.799999999999997
1996-06-12,2.47,-0.1,-24.7
1996-06-13,2.47,-0.1,-24.7
1996-06-14,2.5,-0.1,-25.0
1996-06-17,2.53,-0.1,-25.299999999999997
1996-06-18,2.41,-0.1,-24.1
1996-06-19,2.38,-0.1,-23.799999999999997
1996-06-20,2.38,-0.1,-23.799999999999997
1996-06-21,2.28,-0.1,-22.799999999999997
1996-06-24,2.28,-0.1,-22.799999999999997
1996-06-25,2.22,-0.1,-22.2
1996-06-26,2.22,-0.1,-22.2
1996-06-27,2.16,-0.1,-21.6
1996-06-28,2.19,-0.1,-21.9
1996-07-01,2.16,-0.1,-21.6
1996-07-02,2.16,-0.1,-21.6
1996-07-03,2.13,-0.1,-21.299999999999997
1996-07-05,2.06,-0.1,-20.599999999999998
1996-07-08,1.97,-0.1,-19.7
1996-07-09,1.91,-0.1,-19.099999999999998
1996-07-10,1.84,-0.1,-18.4
1996-07-11,1.66,-0.1,-16.599999999999998
1996-07-12,1.59,-0.1,-15.9
1996-07-15,1.56,-0.1,-15.6
1996-07-16,1.58,-0.1,-15.8
1996-07-17,1.59,-0.1,-15.9
1996-07-18,1.63,-0.1,-16.299999999999997
1996-07-19,1.59,-0.1,-15.9
1996-07-22,1.5,-0.1,-15.0
1996-07-23,1.59,-0.1,-15.9
1996-07-24,1.56,-0.1,-15.6
1996-07-25,1.56,-0.1,-15.6
1996-07-26,1.59,-0.1,-15.9
1996-07-29,1.5,-0.1,-15.0
1996-07-30,1.53,-0.1,-15.299999999999999
1996-07-31,1.5,-0.1,-15.0
1996-08-01,1.53,-0.1,-15.299999999999999
1996-08-02,1.5,-0.1,-15.0
1996-08-05,1.56,-0.1,-15.6
1996-08-06,1.56,-0.1,-15.6
1996-08-07,1.53,-0.1,-15.299999999999999
1996-08-08,1.66,-0.1,-16.599999999999998
1996-08-09,1.75,-0.1,-17.5
1996-08-12,1.75,-0.1,-17.5
1996-08-13,1.75,-0.1,-17.5
1996-08-14,1.75,-0.1,-17.5
1996-08-15,1.75,-0.1,-17.5
1996-08-16,1.75,-0.1,-17.5
1996-08-19,1.75,-0.1,-17.5
1996-08-20,1.73,-0.1,-17.299999999999997
1996-08-21,1.75,-0.1,-17.5
1996-08-22,1.75,-0.1,-17.5
1996-08-23,1.78,-0.1,-17.8
1996-08-26,1.91,-0.1,-19.099999999999998
1996-08-27,1.97,-0.1,-19.7
1996-08-28,2.06,-0.1,-20.599999999999998
1996-08-29,2.06,-0.1,-20.599999999999998
1996-08-30,2.13,-0.1,-21.299999999999997
1996-09-03,2.03,-0.1,-20.299999999999997
1996-09-04,1.95,-0.1,-19.5
1996-09-05,1.94,-0.1,-19.4
1996-09-06,1.88,-0.1,-18.799999999999997
1996-09-09,1.81,-0.1,-18.099999999999998
1996-09-10,1.84,-0.1,-18.4
1996-09-11,1.84,-0.1,-18.4
1996-09-12,1.84,-0.1,-18.4
1996-09-13,1.81,-0.1,-18.099999999999998
1996-09-16,1.88,-0.1,-18.799999999999997
1996-09-17,1.88,-0.1,-18.799999999999997
1996-09-18,1.88,-0.1,-18.799999999999997
1996-09-19,1.78,-0.1,-17.8
1996-09-20,1.78,-0.1,-17.8
1996-09-23,1.84,-0.1,-18.4
1996-09-24,1.78,-0.1,-17.8
1996-09-25,2.16,-0.1,-21.6
1996-09-26,2.53,-0.1,-25.299999999999997
1996-09-27,2.47,-0.1,-24.7
1996-09-30,2.5,-0.1,-25.0
1996-10-01,2.53,-0.1,-25.299999999999997
1996-10-02,2.5,-0.1,-25.0
1996-10-03,2.56,-0.1,-25.599999999999998
1996-10-04,2.5,-0.1,-25.0
1996-10-07,2.47,-0.1,-24.7
1996-10-08,2.5,-0.1,-25.0
1996-10-09,2.5,-0.1,-25.0
1996-10-10,2.47,-0.1,-24.7
1996-10-11,2.47,-0.1,-24.7
1996-10-14,2.5,-0.1,-25.0
1996-10-15,2.47,-0.1,-24.7
1996-10-16,2.5,-0.1,-25.0
1996-10-17,2.47,-0.1,-24.7
1996-10-18,2.47,-0.1,-24.7
1996-10-21,2.5,-0.1,-25.0
1996-10-22,2.44,-0.1,-24.4
1996-10-23,2.34,-0.1,-23.4
1996-10-24,2.38,-0.1,-23.799999999999997
1996-10-25,2.38,-0.1,-23.799999999999997
1996-10-28,2.44,-0.1,-24.4
1996-10-29,2.44,-0.1,-24.4
1996-10-30,2.44,-0.1,-24.4
1996-10-31,2.5,-0.1,-25.0
1996-11-01,2.47,-0.1,-24.7
1996-11-04,2.38,-0.1,-23.799999999999997
1996-11-05,2.39,-0.1,-23.9
1996-11-06,2.38,-0.1,-23.799999999999997
1996-11-07,2.38,-0.1,-23.799999999999997
1996-11-08,2.44,-0.1,-24.4
1996-11-11,2.44,-0.1,-24.4
1996-11-12,2.41,-0.1,-24.1
1996-11-13,2.38,-0.1,-23.799999999999997
1996-11-14,2.41,-0.1,-24.1
1996-11-15,2.38,-0.1,-23.799999999999997
1996-11-18,2.34,-0.1,-23.4
1996-11-19,2.31,-0.1,-23.099999999999998
1996-11-20,2.27,-0.1,-22.7
1996-11-21,2.19,-0.1,-21.9
1996-11-22,2.19,-0.1,-21.9
1996-11-25,2.13,-0.1,-21.299999999999997
1996-11-26,2.16,-0.1,-21.6
1996-11-27,2.16,-0.1,-21.6
1996-11-29,2.2,-0.1,-22.0
1996-12-02,2.47,-0.1,-24.7
1996-12-03,2.44,-0.1,-24.4
1996-12-04,2.47,-0.1,-24.7
1996-12-05,2.44,-0.1,-24.4
1996-12-06,2.31,-0.1,-23.099999999999998
1996-12-09,2.25,-0.1,-22.5
1996-12-10,2.28,-0.1,-22.799999999999997
1996-12-11,2.25,-0.1,-22.5
1996-12-12,2.22,-0.1,-22.2
1996-12-13,2.16,-0.1,-21.6
1996-12-16,2.25,-0.1,-22.5
1996-12-17,2.19,-0.1,-21.9
1996-12-18,2.16,-0.1,-21.6
1996-12-19,2.16,-0.1,-21.6
1996-12-20,2.13,-0.1,-21.299999999999997
1996-12-23,2.13,-0.1,-21.299999999999997
1996-12-24,2.09,-0.1,-20.9
1996-12-26,2.19,-0.1,-21.9
1996-12-27,2.09,-0.1,-20.9
1996-12-30,2.13,-0.1,-21.299999999999997
1996-12-31,2.17,-0.1,-21.7
1997-01-02,2.19,-0.1,-21.9
1997-01-03,2.19,-0.1,-21.9
1997-01-06,2.22,-0.1,-22.2
1997-01-07,2.22,-0.1,-22.2
1997-01-08,2.22,-0.1,-22.2
1997-01-09,2.25,-0.1,-22.5
1997-01-10,2.3,-0.1,-22.999999999999996
1997-01-13,2.69,-0.1,-26.9
1997-01-14,2.72,-0.1,-27.2
1997-01-15,2.72,-0.1,-27.2
1997-01-16,2.44,-0.1,-24.4
1997-01-17,2.56,-0.1,-25.599999999999998
1997-01-20,2.66,-0.1,-26.6
1997-01-21,2.69,-0.1,-26.9
1997-01-22,2.78,-0.1,-27.799999999999997
1997-01-23,2.89,-0.1,-28.9
1997-01-24,2.94,-0.1,-29.4
1997-01-27,3.06,-0.1,-30.599999999999998
1997-01-28,3.0,-0.1,-30.0
1997-01-29,2.91,-0.1,-29.1
1997-01-30,2.97,-0.1,-29.7
1997-01-31,3.03,-0.1,-30.299999999999997
1997-02-03,3.0,-0.1,-30.0
1997-02-04,2.97,-0.1,-29.7
1997-02-05,2.94,-0.1,-29.4
1997-02-06,3.0,-0.1,-30.0
1997-02-07,3.0,-0.1,-30.0
1997-02-10,3.06,-0.1,-30.599999999999998
1997-02-11,3.06,-0.1,-30.599999999999998
1997-02-12,3.0,-0.1,-30.0
1997-02-13,2.97,-0.1,-29.7
1997-02-14,3.03,-0.1,-30.299999999999997
1997-02-18,3.06,-0.1,-30.599999999999998
1997-02-19,3.0,-0.1,-30.0
1997-02-20,3.03,-0.1,-30.299999999999997
1997-02-21,2.97,-0.1,-29.7
1997-02-24,2.94,-0.1,-29.4
1997-02-25,2.94,-0.1,-29.4
1997-02-26,2.78,-0.1,-27.799999999999997
1997-02-27,2.84,-0.1,-28.4
1997-02-28,2.84,-0.1,-28.4
1997-03-03,2.81,-0.1,-28.099999999999998
1997-03-04,2.81,-0.1,-28.099999999999998
1997-03-05,2.69,-0.1,-26.9
1997-03-06,2.75,-0.1,-27.5
1997-03-07,2.72,-0.1,-27.2
1997-03-10,2.75,-0.1,-27.5
1997-03-11,2.78,-0.1,-27.799999999999997
1997-03-12,2.78,-0.1,-27.799999999999997
1997-03-13,2.78,-0.1,-27.799999999999997
1997-03-14,2.69,-0.1,-26.9
1997-03-17,2.69,-0.1,-26.9
1997-03-18,2.66,-0.1,-26.6
1997-03-19,2.59,-0.1,-25.9
1997-03-20,2.59,-0.1,-25.9
1997-03-21,2.59,-0.1,-25.9
1997-03-24,2.59,-0.1,-25.9
1997-03-25,2.63,-0.1,-26.299999999999997
1997-03-26,2.56,-0.1,-25.599999999999998
1997-03-27,2.59,-0.1,-25.9
1997-03-31,2.59,-0.1,-25.9
1997-04-01,2.59,-0.1,-25.9
1997-04-02,2.59,-0.1,-25.9
1997-04-03,2.59,-0.1,-25.9
1997-04-04,2.5,-0.1,-25.0
1997-04-07,2.53,-0.1,-25.299999999999997
1997-04-08,2.5,-0.1,-25.0
1997-04-09,2.5,-0.1,-25.0
1997-04-10,2.47,-0.1,-24.7
1997-04-11,2.5,-0.1,-25.0
1997-04-14,2.5,-0.1,-25.0
1997-04-15,2.48,-0.1,-24.799999999999997
1997-04-16,2.47,-0.1,-24.7
1997-04-17,2.47,-0.1,-24.7
1997-04-18,2.5,-0.1,-25.0
1997-04-21,2.5,-0.1,-25.0
1997-04-22,2.47,-0.1,-24.7
1997-04-23,2.47,-0.1,-24.7
1997-04-24,2.48,-0.1,-24.799999999999997
1997-04-25,2.44,-0.1,-24.4
1997-04-28,2.44,-0.1,-24.4
1997-04-29,2.25,-0.1,-22.5
1997-04-30,2.19,-0.1,-21.9
1997-05-01,2.09,-0.1,-20.9
1997-05-02,2.16,-0.1,-21.6
1997-05-05,2.03,-0.1,-20.299999999999997
1997-05-06,2.13,-0.1,-21.299999999999997
1997-05-07,2.14,-0.1,-21.4
1997-05-08,2.09,-0.1,-20.9
1997-05-09,2.09,-0.1,-20.9
1997-05-12,2.13,-0.1,-21.299999999999997
1997-05-13,2.16,-0.1,-21.6
1997-05-14,2.14,-0.1,-21.4
1997-05-15,2.09,-0.1,-20.9
1997-05-16,2.14,-0.1,-21.4
1997-05-19,2.06,-0.1,-20.599999999999998
1997-05-20,2.06,-0.1,-20.599999999999998
1997-05-21,2.13,-0.1,-21.299999999999997
1997-05-22,2.14,-0.1,-21.4
1997-05-23,2.17,-0.1,-21.7
1997-05-27,2.25,-0.1,-22.5
1997-05-28,2.31,-0.1,-23.099999999999998
1997-05-29,2.25,-0.1,-22.5
1997-05-30,2.25,-0.1,-22.5
1997-06-02,2.16,-0.1,-21.6
1997-06-03,2.09,-0.1,-20.9
1997-06-04,2.06,-0.1,-20.599999999999998
1997-06-05,2.06,-0.1,-20.599999999999998
1997-06-06,2.16,-0.1,-21.6
1997-06-09,2.19,-0.1,-21.9
1997-06-10,2.17,-0.1,-21.7
1997-06-11,2.25,-0.1,-22.5
1997-06-12,2.25,-0.1,-22.5
1997-06-13,2.31,-0.1,-23.099999999999998
1997-06-16,2.31,-0.1,-23.099999999999998
1997-06-17,2.28,-0.1,-22.799999999999997
1997-06-18,2.22,-0.1,-22.2
1997-06-19,2.25,-0.1,-22.5
1997-06-20,2.28,-0.1,-22.799999999999997
1997-06-23,2.22,-0.1,-22.2
1997-06-24,2.25,-0.1,-22.5
1997-06-25,2.25,-0.1,-22.5
1997-06-26,2.16,-0.1,-21.6
1997-06-27,2.22,-0.1,-22.2
1997-06-30,2.22,-0.1,-22.2
1997-07-01,2.06,-0.1,-20.599999999999998
1997-07-02,2.13,-0.1,-21.299999999999997
1997-07-03,2.16,-0.1,-21.6
1997-07-07,2.25,-0.1,-22.5
1997-07-08,2.23,-0.1,-22.299999999999997
1997-07-09,2.28,-0.1,-22.799999999999997
1997-07-10,2.25,-0.1,-22.5
1997-07-11,2.3,-0.1,-22.999999999999996
1997-07-14,2.33,-0.1,-23.3
1997-07-15,2.59,-0.1,-25.9
1997-07-16,2.63,-0.1,-26.299999999999997
1997-07-17,2.56,-0.1,-25.599999999999998
1997-07-18,2.59,-0.1,-25.9
1997-07-21,2.66,-0.1,-26.6
1997-07-22,2.5,-0.1,-25.0
1997-07-23,2.47,-0.1,-24.7
1997-07-24,2.41,-0.1,-24.1
1997-07-25,2.7,-0.1,-27.0
1997-07-28,2.63,-0.1,-26.299999999999997
1997-07-29,2.28,-0.1,-22.799999999999997
1997-07-30,2.44,-0.1,-24.4
1997-07-31,2.63,-0.1,-26.299999999999997
1997-08-01,2.66,-0.1,-26.6
1997-08-04,2.53,-0.1,-25.299999999999997
1997-08-05,2.47,-0.1,-24.7
1997-08-06,2.41,-0.1,-24.1
1997-08-07,2.45,-0.1,-24.5
1997-08-08,2.53,-0.1,-25.299999999999997
1997-08-11,2.41,-0.1,-24.1
1997-08-12,2.38,-0.1,-23.799999999999997
1997-08-13,2.41,-0.1,-24.1
1997-08-14,2.33,-0.1,-23.3
1997-08-15,2.34,-0.1,-23.4
1997-08-18,2.34,-0.1,-23.4
1997-08-19,2.31,-0.1,-23.099999999999998
1997-08-20,2.52,-0.1,-25.2
1997-08-21,2.84,-0.1,-28.4
1997-08-22,2.66,-0.1,-26.6
1997-08-25,2.81,-0.1,-28.099999999999998
1997-08-26,2.81,-0.1,-28.099999999999998
1997-08-27,2.75,-0.1,-27.5
1997-08-28,2.69,-0.1,-26.9
1997-08-29,2.75,-0.1,-27.5
1997-09-02,2.81,-0.1,-28.099999999999998
1997-09-03,2.69,-0.1,-26.9
1997-09-04,2.67,-0.1,-26.7
1997-09-05,2.69,-0.1,-26.9
1997-09-08,2.63,-0.1,-26.299999999999997
1997-09-09,2.72,-0.1,-27.2
1997-09-10,2.88,-0.1,-28.799999999999997
1997-09-11,2.94,-0.1,-29.4
1997-09-12,3.2,-0.1,-32.0
1997-09-15,3.16,-0.1,-31.6
1997-09-16,3.38,-0.1,-33.8
1997-09-17,3.22,-0.1,-32.2
1997-09-18,3.06,-0.1,-30.599999999999998
1997-09-19,3.0,-0.1,-30.0
1997-09-22,3.0,-0.1,-30.0
1997-09-23,3.0,-0.1,-30.0
1997-09-24,3.72,-0.1,-37.2
1997-09-25,3.5,-0.1,-35.0
1997-09-26,3.34,-0.1,-33.4
1997-09-29,3.59,-0.1,-35.9
1997-09-30,3.69,-0.1,-36.9
1997-10-01,3.69,-0.1,-36.9
1997-10-02,3.84,-0.1,-38.4
1997-10-03,3.77,-0.1,-37.699999999999996
1997-10-06,3.72,-0.1,-37.2
1997-10-07,3.75,-0.1,-37.5
1997-10-08,3.78,-0.1,-37.8
1997-10-09,3.63,-0.1,-36.3
1997-10-10,3.56,-0.1,-35.6
1997-10-13,3.59,-0.1,-35.9
1997-10-14,3.63,-0.1,-36.3
1997-10-15,3.78,-0.1,-37.8
1997-10-16,3.59,-0.1,-35.9
1997-10-17,3.59,-0.1,-35.9
1997-10-20,3.53,-0.1,-35.3
1997-10-21,3.5,-0.1,-35.0
1997-10-22,3.56,-0.1,-35.6
1997-10-23,3.5,-0.1,-35.0
1997-10-24,3.33,-0.1,-33.3
1997-10-27,2.94,-0.1,-29.4
1997-10-28,3.19,-0.1,-31.9
1997-10-29,3.13,-0.1,-31.299999999999997
1997-10-30,2.94,-0.1,-29.4
1997-10-31,2.94,-0.1,-29.4
1997-11-03,3.0,-0.1,-30.0
1997-11-04,3.09,-0.1,-30.9
1997-11-05,3.22,-0.1,-32.2
1997-11-06,3.19,-0.1,-31.9
1997-11-07,3.14,-0.1,-31.4
1997-11-10,3.08,-0.1,-30.8
1997-11-11,3.0,-0.1,-30.0
1997-11-12,2.94,-0.1,-29.4
1997-11-13,2.81,-0.1,-28.099999999999998
1997-11-14,2.88,-0.1,-28.799999999999997
1997-11-17,2.94,-0.1,-29.4
1997-11-18,2.94,-0.1,-29.4
1997-11-19,2.88,-0.1,-28.799999999999997
1997-11-20,2.95,-0.1,-29.5
1997-11-21,3.03,-0.1,-30.299999999999997
1997-11-24,2.81,-0.1,-28.099999999999998
1997-11-25,2.91,-0.1,-29.1
1997-11-26,2.78,-0.1,-27.799999999999997
1997-11-28,2.64,-0.1,-26.4
1997-12-01,2.75,-0.1,-27.5
1997-12-02,2.72,-0.1,-27.2
1997-12-03,2.56,-0.1,-25.599999999999998
1997-12-04,2.59,-0.1,-25.9
1997-12-05,2.59,-0.1,-25.9
1997-12-08,2.97,-0.1,-29.7
1997-12-09,2.78,-0.1,-27.799999999999997
1997-12-10,2.66,-0.1,-26.6
1997-12-11,2.59,-0.1,-25.9
1997-12-12,2.69,-0.1,-26.9
1997-12-15,2.78,-0.1,-27.799999999999997
1997-12-16,2.84,-0.1,-28.4
1997-12-17,3.06,-0.1,-30.599999999999998
1997-12-18,3.06,-0.1,-30.599999999999998
1997-12-19,3.16,-0.1,-31.6
1997-12-22,3.17,-0.1,-31.7
1997-12-23,3.09,-0.1,-30.9
1997-12-24,3.09,-0.1,-30.9
1997-12-26,3.09,-0.1,-30.9
1997-12-29,2.91,-0.1,-29.1
1997-12-30,2.91,-0.1,-29.1
1997-12-31,3.13,-0.1,-31.299999999999997
1998-01-02,2.97,-0.1,-29.7
1998-01-05,2.97,-0.1,-29.7
1998-01-06,3.0,-0.1,-30.0
1998-01-07,3.0,-0.1,-30.0
1998-01-08,2.94,-0.1,-29.4
1998-01-09,3.03,-0.1,-30.299999999999997
1998-01-12,3.0,-0.1,-30.0
1998-01-13,3.25,-0.1,-32.5
1998-01-14,3.25,-0.1,-32.5
1998-01-15,3.38,-0.1,-33.8
1998-01-16,3.38,-0.1,-33.8
1998-01-20,3.31,-0.1,-33.1
1998-01-21,3.59,-0.1,-35.9
1998-01-22,3.25,-0.1,-32.5
1998-01-23,3.25,-0.1,-32.5
1998-01-26,3.14,-0.1,-31.4
1998-01-27,3.28,-0.1,-32.8
1998-01-28,3.09,-0.1,-30.9
1998-01-29,3.28,-0.1,-32.8
1998-01-30,3.31,-0.1,-33.1
1998-02-02,3.16,-0.1,-31.6
1998-02-03,3.06,-0.1,-30.599999999999998
1998-02-04,3.09,-0.1,-30.9
1998-02-05,3.16,-0.1,-31.6
1998-02-06,3.25,-0.1,-32.5
1998-02-09,3.06,-0.1,-30.599999999999998
1998-02-10,3.09,-0.1,-30.9
1998-02-11,3.16,-0.1,-31.6
1998-02-12,3.19,-0.1,-31.9
1998-02-13,3.25,-0.1,-32.5
1998-02-17,3.06,-0.1,-30.599999999999998
1998-02-18,3.38,-0.1,-33.8
1998-02-19,3.3,-0.1,-32.99999999999999
1998-02-20,3.31,-0.1,-33.1
1998-02-23,3.17,-0.1,-31.7
1998-02-24,3.23,-0.1,-32.3
1998-02-25,3.31,-0.1,-33.1
1998-02-26,3.25,-0.1,-32.5
1998-02-27,3.34,-0.1,-33.4
1998-03-02,3.31,-0.1,-33.1
1998-03-03,3.5,-0.1,-35.0
1998-03-04,3.47,-0.1,-34.7
1998-03-05,3.53,-0.1,-35.3
1998-03-06,3.75,-0.1,-37.5
1998-03-09,3.56,-0.1,-35.6
1998-03-10,3.52,-0.1,-35.199999999999996
1998-03-11,3.66,-0.1,-36.6
1998-03-12,3.56,-0.1,-35.6
1998-03-13,3.53,-0.1,-35.3
1998-03-16,3.52,-0.1,-35.199999999999996
1998-03-17,3.44,-0.1,-34.4
1998-03-18,3.41,-0.1,-34.1
1998-03-19,3.44,-0.1,-34.4
1998-03-20,3.44,-0.1,-34.4
1998-03-23,3.47,-0.1,-34.7
1998-03-24,3.47,-0.1,-34.7
1998-03-25,3.44,-0.1,-34.4
1998-03-26,3.41,-0.1,-34.1
1998-03-27,3.34,-0.1,-33.4
1998-03-30,3.31,-0.1,-33.1
1998-03-31,3.09,-0.1,-30.9
1998-04-01,3.13,-0.1,-31.299999999999997
1998-04-02,3.09,-0.1,-30.9
1998-04-03,3.13,-0.1,-31.299999999999997
1998-04-06,3.16,-0.1,-31.6
1998-04-07,3.42,-0.1,-34.199999999999996
1998-04-08,3.27,-0.1,-32.699999999999996
1998-04-09,3.47,-0.1,-34.7
1998-04-13,3.31,-0.1,-33.1
1998-04-14,3.34,-0.1,-33.4
1998-04-15,3.22,-0.1,-32.2
1998-04-16,3.38,-0.1,-33.8
1998-04-17,3.25,-0.1,-32.5
1998-04-20,3.31,-0.1,-33.1
1998-04-21,3.31,-0.1,-33.1
1998-04-22,3.44,-0.1,-34.4
1998-04-23,3.44,-0.1,-34.4
1998-04-24,3.53,-0.1,-35.3
1998-04-27,3.44,-0.1,-34.4
1998-04-28,3.34,-0.1,-33.4
1998-04-29,3.38,-0.1,-33.8
1998-04-30,3.38,-0.1,-33.8
1998-05-01,3.38,-0.1,-33.8
1998-05-04,3.38,-0.1,-33.8
1998-05-05,3.38,-0.1,-33.8
1998-05-06,3.31,-0.1,-33.1
1998-05-07,3.13,-0.1,-31.299999999999997
1998-05-08,3.19,-0.1,-31.9
1998-05-11,3.06,-0.1,-30.599999999999998
1998-05-12,3.06,-0.1,-30.599999999999998
1998-05-13,3.09,-0.1,-30.9
1998-05-14,3.09,-0.1,-30.9
1998-05-15,3.02,-0.1,-30.2
1998-05-18,3.03,-0.1,-30.299999999999997
1998-05-19,3.06,-0.1,-30.599999999999998
1998-05-20,3.06,-0.1,-30.599999999999998
1998-05-21,3.03,-0.1,-30.299999999999997
1998-05-22,3.03,-0.1,-30.299999999999997
1998-05-26,3.0,-0.1,-30.0
1998-05-27,2.94,-0.1,-29.4
1998-05-28,2.97,-0.1,-29.7
1998-05-29,2.97,-0.1,-29.7
1998-06-01,2.84,-0.1,-28.4
1998-06-02,2.66,-0.1,-26.6
1998-06-03,2.69,-0.1,-26.9
1998-06-04,2.66,-0.1,-26.6
1998-06-05,2.69,-0.1,-26.9
1998-06-08,2.84,-0.1,-28.4
1998-06-09,2.75,-0.1,-27.5
1998-06-10,2.78,-0.1,-27.799999999999997
1998-06-11,2.72,-0.1,-27.2
1998-06-12,2.66,-0.1,-26.6
1998-06-15,2.75,-0.1,-27.5
1998-06-16,2.78,-0.1,-27.799999999999997
1998-06-17,2.77,-0.1,-27.7
1998-06-18,2.81,-0.1,-28.099999999999998
1998-06-19,2.84,-0.1,-28.4
1998-06-22,2.75,-0.1,-27.5
1998-06-23,2.78,-0.1,-27.799999999999997
1998-06-24,2.59,-0.1,-25.9
1998-06-25,2.47,-0.1,-24.7
1998-06-26,2.47,-0.1,-24.7
1998-06-29,2.48,-0.1,-24.799999999999997
1998-06-30,2.5,-0.1,-25.0
1998-07-01,2.41,-0.1,-24.1
1998-07-02,2.38,-0.1,-23.799999999999997
1998-07-06,2.34,-0.1,-23.4
1998-07-07,2.25,-0.1,-22.5
1998-07-08,2.22,-0.1,-22.2
1998-07-09,2.22,-0.1,-22.2
1998-07-10,2.25,-0.1,-22.5
1998-07-13,2.31,-0.1,-23.099999999999998
1998-07-14,2.25,-0.1,-22.5
1998-07-15,2.3,-0.1,-22.999999999999996
1998-07-16,2.25,-0.1,-22.5
1998-07-17,2.25,-0.1,-22.5
1998-07-20,2.13,-0.1,-21.299999999999997
1998-07-21,2.23,-0.1,-22.299999999999997
1998-07-22,2.38,-0.1,-23.799999999999997
1998-07-23,2.22,-0.1,-22.2
1998-07-24,2.25,-0.1,-22.5
1998-07-27,2.25,-0.1,-22.5
1998-07-28,2.44,-0.1,-24.4
1998-07-29,2.63,-0.1,-26.299999999999997
1998-07-30,2.67,-0.1,-26.7
1998-07-31,2.41,-0.1,-24.1
1998-08-03,2.34,-0.1,-23.4
1998-08-04,2.19,-0.1,-21.9
1998-08-05,2.22,-0.1,-22.2
1998-08-06,2.16,-0.1,-21.6
1998-08-07,2.16,-0.1,-21.6
1998-08-10,2.16,-0.1,-21.6
1998-08-11,1.97,-0.1,-19.7
1998-08-12,2.03,-0.1,-20.299999999999997
1998-08-13,2.05,-0.1,-20.499999999999996
1998-08-14,2.0,-0.1,-20.0
1998-08-17,2.05,-0.1,-20.499999999999996
1998-08-18,2.09,-0.1,-20.9
1998-08-19,2.03,-0.1,-20.299999999999997
1998-08-20,2.06,-0.1,-20.599999999999998
1998-08-21,2.09,-0.1,-20.9
1998-08-24,2.06,-0.1,-20.599999999999998
1998-08-25,2.06,-0.1,-20.599999999999998
1998-08-26,2.0,-0.1,-20.0
1998-08-27,1.84,-0.1,-18.4
1998-08-28,1.84,-0.1,-18.4
