date,AAP,AAP_EPS,PE Ratio
2002-03-15,14.78,0.1,147.79999999999998
2002-03-18,14.75,0.1,147.5
2002-03-19,15.0,0.1,150.0
2002-03-20,14.85,0.1,148.5
2002-03-21,14.83,0.1,148.29999999999998
2002-03-22,14.75,0.1,147.5
2002-03-25,14.68,0.1,146.79999999999998
2002-03-26,15.0,0.1,150.0
2002-03-27,15.02,0.1,150.2
2002-03-28,15.33,0.1,153.29999999999998
2002-04-01,15.34,0.1,153.39999999999998
2002-04-02,15.0,0.1,150.0
2002-04-03,14.62,0.1,146.2
2002-04-04,14.66,0.1,146.6
2002-04-05,14.83,0.1,148.29999999999998
2002-04-08,15.0,0.1,150.0
2002-04-09,15.57,0.1,155.7
2002-04-10,15.92,0.1,159.2
2002-04-11,15.9,0.1,159.0
2002-04-12,15.87,0.1,158.7
2002-04-15,16.07,0.1,160.7
2002-04-16,16.22,0.1,162.2
2002-04-17,16.33,0.1,163.29999999999998
2002-04-18,16.36,0.1,163.6
2002-04-19,16.67,0.1,166.70000000000002
2002-04-22,16.63,0.1,166.29999999999998
2002-04-23,17.0,0.1,170.0
2002-04-24,17.12,0.1,171.2
2002-04-25,19.17,0.1,191.70000000000002
2002-04-26,18.92,0.1,189.20000000000002
2002-04-29,18.77,0.1,187.7
2002-04-30,19.73,0.1,197.29999999999998
2002-05-01,19.7,0.1,196.99999999999997
2002-05-02,19.63,0.1,196.29999999999998
2002-05-03,19.63,0.1,196.29999999999998
2002-05-06,19.5,0.1,195.0
2002-05-07,20.13,0.1,201.29999999999998
2002-05-08,19.98,0.1,199.79999999999998
2002-05-09,19.77,0.1,197.7
2002-05-10,19.64,0.1,196.4
2002-05-13,19.54,0.1,195.39999999999998
2002-05-14,20.14,0.1,201.4
2002-05-15,20.62,0.1,206.2
2002-05-16,20.44,0.1,204.4
2002-05-17,20.36,0.1,203.6
2002-05-20,20.48,0.1,204.79999999999998
2002-05-21,19.85,0.1,198.5
2002-05-22,20.03,0.1,200.3
2002-05-23,19.68,0.18,109.33333333333334
2002-05-24,19.8,0.18,110.00000000000001
2002-05-28,19.37,0.18,107.61111111111111
2002-05-29,18.75,0.18,104.16666666666667
2002-05-30,18.3,0.18,101.66666666666667
2002-05-31,19.27,0.18,107.05555555555556
2002-06-03,19.48,0.18,108.22222222222223
2002-06-04,19.62,0.18,109.00000000000001
2002-06-05,19.32,0.18,107.33333333333334
2002-06-06,19.13,0.18,106.27777777777777
2002-06-07,19.12,0.18,106.22222222222223
2002-06-10,19.57,0.18,108.72222222222223
2002-06-11,19.38,0.18,107.66666666666667
2002-06-12,19.15,0.18,106.38888888888889
2002-06-13,19.2,0.18,106.66666666666667
2002-06-14,19.33,0.18,107.38888888888889
2002-06-17,19.55,0.18,108.61111111111111
2002-06-18,19.8,0.18,110.00000000000001
2002-06-19,20.1,0.18,111.66666666666669
2002-06-20,20.39,0.18,113.27777777777779
2002-06-21,20.34,0.18,113.0
2002-06-24,19.97,0.18,110.94444444444444
2002-06-25,19.16,0.18,106.44444444444444
2002-06-26,18.36,0.18,102.0
2002-06-27,18.25,0.18,101.38888888888889
2002-06-28,18.17,0.18,100.94444444444446
2002-07-01,17.47,0.18,97.05555555555556
2002-07-02,16.87,0.18,93.72222222222223
2002-07-03,16.97,0.18,94.27777777777777
2002-07-05,16.78,0.18,93.22222222222223
2002-07-08,17.25,0.18,95.83333333333334
2002-07-09,16.75,0.18,93.05555555555556
2002-07-10,16.18,0.18,89.88888888888889
2002-07-11,16.0,0.18,88.88888888888889
2002-07-12,16.17,0.18,89.83333333333334
2002-07-15,15.4,0.18,85.55555555555556
2002-07-16,14.97,0.18,83.16666666666667
2002-07-17,15.6,0.18,86.66666666666667
2002-07-18,15.93,0.18,88.5
2002-07-19,15.27,0.18,84.83333333333333
2002-07-22,14.5,0.18,80.55555555555556
2002-07-23,14.32,0.18,79.55555555555556
2002-07-24,15.75,0.18,87.5
2002-07-25,15.33,0.18,85.16666666666667
2002-07-26,15.52,0.18,86.22222222222223
2002-07-29,16.3,0.18,90.55555555555556
2002-07-30,16.43,0.18,91.27777777777779
2002-07-31,16.75,0.18,93.05555555555556
2002-08-01,16.2,0.18,90.0
2002-08-02,15.72,0.18,87.33333333333334
2002-08-05,14.6,0.18,81.11111111111111
2002-08-06,15.05,0.18,83.61111111111111
2002-08-07,15.32,0.18,85.11111111111111
2002-08-08,15.67,0.18,87.05555555555556
2002-08-09,16.27,0.18,90.38888888888889
2002-08-12,16.27,0.18,90.38888888888889
2002-08-13,16.67,0.18,92.61111111111113
2002-08-14,16.7,0.26,64.23076923076923
2002-08-15,16.95,0.26,65.1923076923077
2002-08-16,17.23,0.26,66.26923076923077
2002-08-19,17.85,0.26,68.65384615384616
2002-08-20,17.77,0.26,68.34615384615384
2002-08-21,18.07,0.26,69.5
2002-08-22,18.13,0.26,69.73076923076923
2002-08-23,18.16,0.26,69.84615384615384
2002-08-26,18.01,0.26,69.26923076923077
2002-08-27,17.83,0.26,68.57692307692307
2002-08-28,17.43,0.26,67.03846153846153
2002-08-29,17.4,0.26,66.92307692307692
2002-08-30,17.42,0.26,67.0
2002-09-03,16.73,0.26,64.34615384615384
2002-09-04,16.4,0.26,63.076923076923066
2002-09-05,16.42,0.26,63.15384615384616
2002-09-06,16.73,0.26,64.34615384615384
2002-09-09,17.27,0.26,66.42307692307692
2002-09-10,17.77,0.26,68.34615384615384
2002-09-11,17.96,0.26,69.07692307692308
2002-09-12,17.8,0.26,68.46153846153847
2002-09-13,17.79,0.26,68.42307692307692
2002-09-16,17.82,0.26,68.53846153846153
2002-09-17,17.97,0.26,69.11538461538461
2002-09-18,17.55,0.26,67.5
2002-09-19,17.22,0.26,66.23076923076923
2002-09-20,17.27,0.26,66.42307692307692
2002-09-23,16.83,0.26,64.73076923076923
2002-09-24,16.39,0.26,63.03846153846154
2002-09-25,17.65,0.26,67.88461538461537
2002-09-26,18.24,0.26,70.15384615384615
2002-09-27,18.17,0.26,69.88461538461539
2002-09-30,17.58,0.26,67.61538461538461
2002-10-01,17.83,0.26,68.57692307692307
2002-10-02,18.33,0.26,70.49999999999999
2002-10-03,18.0,0.26,69.23076923076923
2002-10-04,17.76,0.26,68.3076923076923
2002-10-07,17.83,0.26,68.57692307692307
2002-10-08,17.82,0.26,68.53846153846153
2002-10-09,17.6,0.26,67.6923076923077
2002-10-10,17.61,0.26,67.73076923076923
2002-10-11,18.17,0.26,69.88461538461539
2002-10-14,18.72,0.26,72.0
2002-10-15,19.07,0.26,73.34615384615384
2002-10-16,18.77,0.26,72.1923076923077
2002-10-17,17.37,0.26,66.8076923076923
2002-10-18,17.8,0.26,68.46153846153847
2002-10-21,18.13,0.26,69.73076923076923
2002-10-22,18.0,0.26,69.23076923076923
2002-10-23,18.07,0.26,69.5
2002-10-24,18.11,0.26,69.65384615384615
2002-10-25,17.99,0.26,69.19230769230768
2002-10-28,17.9,0.26,68.84615384615384
2002-10-29,17.77,0.26,68.34615384615384
2002-10-30,17.75,0.26,68.26923076923077
2002-10-31,17.85,0.26,68.65384615384616
2002-11-01,17.52,0.26,67.38461538461539
2002-11-04,17.52,0.26,67.38461538461539
2002-11-05,17.54,0.26,67.46153846153845
2002-11-06,17.4,0.26,66.92307692307692
2002-11-07,17.35,0.26,66.73076923076924
2002-11-08,17.37,0.26,66.8076923076923
2002-11-11,16.9,0.26,64.99999999999999
2002-11-12,16.9,0.26,64.99999999999999
2002-11-13,17.35,0.26,66.73076923076924
2002-11-14,17.88,0.26,68.76923076923076
2002-11-15,17.94,0.26,69.0
2002-11-18,17.47,0.26,67.19230769230768
2002-11-19,17.65,0.15,117.66666666666666
2002-11-20,17.77,0.15,118.46666666666667
2002-11-21,18.15,0.15,121.0
2002-11-22,17.93,0.15,119.53333333333333
2002-11-25,17.23,0.15,114.86666666666667
2002-11-26,16.63,0.15,110.86666666666666
2002-11-27,17.3,0.15,115.33333333333334
2002-11-29,17.18,0.15,114.53333333333333
2002-12-02,16.48,0.15,109.86666666666667
2002-12-03,16.32,0.15,108.80000000000001
2002-12-04,16.75,0.15,111.66666666666667
2002-12-05,16.72,0.15,111.46666666666667
2002-12-06,16.92,0.15,112.80000000000001
2002-12-09,17.07,0.15,113.80000000000001
2002-12-10,17.6,0.15,117.33333333333334
2002-12-11,17.52,0.15,116.8
2002-12-12,16.68,0.15,111.2
2002-12-13,16.07,0.15,107.13333333333334
2002-12-16,16.66,0.15,111.06666666666668
2002-12-17,16.62,0.15,110.80000000000001
2002-12-18,16.45,0.15,109.66666666666667
2002-12-19,16.18,0.15,107.86666666666667
2002-12-20,16.43,0.15,109.53333333333333
2002-12-23,16.35,0.15,109.00000000000001
2002-12-24,16.19,0.15,107.93333333333335
2002-12-26,16.37,0.15,109.13333333333334
2002-12-27,16.38,0.15,109.2
2002-12-30,16.4,0.15,109.33333333333333
2002-12-31,16.3,0.15,108.66666666666667
2003-01-02,16.61,0.15,110.73333333333333
2003-01-03,16.36,0.15,109.06666666666666
2003-01-06,15.31,0.15,102.06666666666668
2003-01-07,15.4,0.15,102.66666666666667
2003-01-08,15.3,0.15,102.00000000000001
2003-01-09,15.52,0.15,103.46666666666667
2003-01-10,15.47,0.15,103.13333333333334
2003-01-13,15.28,0.15,101.86666666666666
2003-01-14,14.95,0.15,99.66666666666667
2003-01-15,15.09,0.15,100.60000000000001
2003-01-16,15.33,0.15,102.2
2003-01-17,15.02,0.15,100.13333333333334
2003-01-21,14.39,0.15,95.93333333333334
2003-01-22,14.2,0.15,94.66666666666667
2003-01-23,14.36,0.15,95.73333333333333
2003-01-24,14.27,0.15,95.13333333333334
2003-01-27,14.17,0.15,94.46666666666667
2003-01-28,14.5,0.15,96.66666666666667
2003-01-29,14.37,0.15,95.8
2003-01-30,14.56,0.15,97.06666666666668
2003-01-31,14.55,0.15,97.00000000000001
2003-02-03,14.56,0.15,97.06666666666668
2003-02-04,14.38,0.15,95.86666666666667
2003-02-05,14.39,0.15,95.93333333333334
2003-02-06,13.43,0.15,89.53333333333333
2003-02-07,13.12,0.15,87.46666666666667
2003-02-10,13.0,0.15,86.66666666666667
2003-02-11,13.22,0.15,88.13333333333334
2003-02-12,12.92,0.15,86.13333333333334
2003-02-13,13.18,0.15,87.86666666666667
2003-02-14,13.43,0.15,89.53333333333333
2003-02-18,13.46,0.15,89.73333333333335
2003-02-19,13.15,0.15,87.66666666666667
2003-02-20,12.97,0.15,86.46666666666667
2003-02-21,12.95,0.15,86.33333333333333
2003-02-24,12.68,0.15,84.53333333333333
2003-02-25,12.53,0.15,83.53333333333333
2003-02-26,12.73,0.15,84.86666666666667
2003-02-27,12.9,0.15,86.0
2003-02-28,13.01,0.15,86.73333333333333
2003-03-03,13.06,0.15,87.06666666666668
2003-03-04,12.82,0.15,85.46666666666667
2003-03-05,12.95,0.15,86.33333333333333
2003-03-06,12.86,0.15,85.73333333333333
2003-03-07,13.09,0.15,87.26666666666667
2003-03-10,13.1,0.15,87.33333333333333
2003-03-11,13.23,0.15,88.2
2003-03-12,13.31,0.15,88.73333333333333
2003-03-13,13.93,0.15,92.86666666666667
2003-03-14,14.42,0.15,96.13333333333334
2003-03-17,14.6,0.15,97.33333333333333
2003-03-18,14.67,0.15,97.8
2003-03-19,15.07,0.15,100.46666666666667
2003-03-20,14.89,0.15,99.26666666666668
2003-03-21,15.24,0.15,101.60000000000001
2003-03-24,15.08,0.15,100.53333333333333
2003-03-25,15.36,0.15,102.4
2003-03-26,15.46,0.15,103.06666666666668
2003-03-27,15.45,0.09,171.66666666666666
2003-03-28,15.47,0.09,171.8888888888889
2003-03-31,15.42,0.09,171.33333333333334
2003-04-01,15.34,0.09,170.44444444444446
2003-04-02,15.74,0.09,174.88888888888889
2003-04-03,15.94,0.09,177.11111111111111
2003-04-04,16.08,0.09,178.66666666666666
2003-04-07,16.17,0.09,179.66666666666669
2003-04-08,16.0,0.09,177.77777777777777
2003-04-09,15.51,0.09,172.33333333333334
2003-04-10,15.74,0.09,174.88888888888889
2003-04-11,15.7,0.09,174.44444444444446
2003-04-14,15.98,0.09,177.55555555555557
2003-04-15,15.95,0.09,177.22222222222223
2003-04-16,15.61,0.09,173.44444444444446
2003-04-17,15.89,0.09,176.55555555555557
2003-04-21,15.99,0.09,177.66666666666669
2003-04-22,16.51,0.09,183.44444444444446
2003-04-23,16.8,0.09,186.66666666666669
2003-04-24,16.72,0.09,185.77777777777777
2003-04-25,16.65,0.09,185.0
2003-04-28,16.68,0.09,185.33333333333334
2003-04-29,16.83,0.09,187.0
2003-04-30,16.58,0.09,184.2222222222222
2003-05-01,16.38,0.09,182.0
2003-05-02,16.71,0.09,185.66666666666669
2003-05-05,17.07,0.09,189.66666666666669
2003-05-06,17.41,0.09,193.44444444444446
2003-05-07,17.24,0.09,191.55555555555554
2003-05-08,17.43,0.09,193.66666666666666
2003-05-09,17.77,0.09,197.44444444444446
2003-05-12,18.02,0.09,200.22222222222223
2003-05-13,17.63,0.09,195.88888888888889
2003-05-14,17.4,0.09,193.33333333333331
2003-05-15,19.5,0.09,216.66666666666669
2003-05-16,20.17,0.09,224.11111111111114
2003-05-19,20.0,0.09,222.22222222222223
2003-05-20,19.73,0.3,65.76666666666667
2003-05-21,19.88,0.3,66.26666666666667
2003-05-22,20.06,0.3,66.86666666666666
2003-05-23,20.17,0.3,67.23333333333335
2003-05-27,20.0,0.3,66.66666666666667
2003-05-28,19.96,0.3,66.53333333333335
2003-05-29,19.7,0.3,65.66666666666667
2003-05-30,19.83,0.3,66.1
2003-06-02,20.7,0.3,69.0
2003-06-03,20.33,0.3,67.76666666666667
2003-06-04,20.01,0.3,66.7
2003-06-05,20.06,0.3,66.86666666666666
2003-06-06,20.01,0.3,66.7
2003-06-09,19.68,0.3,65.60000000000001
2003-06-10,20.34,0.3,67.8
2003-06-11,20.33,0.3,67.76666666666667
2003-06-12,20.29,0.3,67.63333333333334
2003-06-13,20.03,0.3,66.76666666666668
2003-06-16,20.33,0.3,67.76666666666667
2003-06-17,20.56,0.3,68.53333333333333
2003-06-18,20.16,0.3,67.2
2003-06-19,19.7,0.3,65.66666666666667
2003-06-20,19.57,0.3,65.23333333333333
2003-06-23,19.22,0.3,64.06666666666666
2003-06-24,19.74,0.3,65.8
2003-06-25,19.97,0.3,66.56666666666666
2003-06-26,20.0,0.3,66.66666666666667
2003-06-27,20.08,0.3,66.93333333333334
2003-06-30,20.3,0.3,67.66666666666667
2003-07-01,20.15,0.3,67.16666666666667
2003-07-02,20.24,0.3,67.46666666666667
2003-07-03,20.59,0.3,68.63333333333334
2003-07-07,20.54,0.3,68.46666666666667
2003-07-08,21.23,0.3,70.76666666666667
2003-07-09,20.95,0.3,69.83333333333333
2003-07-10,20.68,0.3,68.93333333333334
2003-07-11,21.17,0.3,70.56666666666668
2003-07-14,21.85,0.3,72.83333333333334
2003-07-15,22.12,0.3,73.73333333333333
2003-07-16,21.92,0.3,73.06666666666668
2003-07-17,21.53,0.3,71.76666666666668
2003-07-18,21.73,0.3,72.43333333333334
2003-07-21,21.58,0.3,71.93333333333334
2003-07-22,21.96,0.3,73.2
2003-07-23,22.03,0.3,73.43333333333334
2003-07-24,22.33,0.3,74.43333333333334
2003-07-25,22.63,0.3,75.43333333333334
2003-07-28,22.62,0.3,75.4
2003-07-29,22.48,0.3,74.93333333333334
2003-07-30,22.5,0.3,75.0
2003-07-31,22.64,0.3,75.46666666666667
2003-08-01,22.66,0.3,75.53333333333333
2003-08-04,23.01,0.3,76.7
2003-08-05,22.7,0.3,75.66666666666667
2003-08-06,22.17,0.3,73.9
2003-08-07,22.04,0.3,73.46666666666667
2003-08-08,22.85,0.3,76.16666666666667
2003-08-11,22.7,0.3,75.66666666666667
2003-08-12,22.9,0.3,76.33333333333333
2003-08-13,23.67,0.3,78.9
2003-08-14,24.34,0.3,81.13333333333334
2003-08-15,24.27,0.39,62.230769230769226
2003-08-18,24.34,0.39,62.41025641025641
2003-08-19,24.38,0.39,62.51282051282051
2003-08-20,24.0,0.39,61.53846153846153
2003-08-21,24.68,0.39,63.28205128205128
2003-08-22,24.57,0.39,63.0
2003-08-25,24.67,0.39,63.256410256410255
2003-08-26,25.0,0.39,64.1025641025641
2003-08-27,24.72,0.39,63.38461538461538
2003-08-28,24.68,0.39,63.28205128205128
2003-08-29,24.88,0.39,63.79487179487179
2003-09-02,24.46,0.39,62.717948717948715
2003-09-03,24.44,0.39,62.666666666666664
2003-09-04,24.47,0.39,62.74358974358974
2003-09-05,23.87,0.39,61.205128205128204
2003-09-08,23.98,0.39,61.48717948717949
2003-09-09,22.97,0.39,58.89743589743589
2003-09-10,23.33,0.39,59.82051282051282
2003-09-11,23.33,0.39,59.82051282051282
2003-09-12,23.31,0.39,59.76923076923077
2003-09-15,23.53,0.39,60.333333333333336
2003-09-16,23.63,0.39,60.589743589743584
2003-09-17,23.64,0.39,60.61538461538461
2003-09-18,23.95,0.39,61.41025641025641
2003-09-19,23.72,0.39,60.82051282051282
2003-09-22,23.86,0.39,61.179487179487175
2003-09-23,24.6,0.39,63.07692307692308
2003-09-24,24.35,0.39,62.43589743589744
2003-09-25,23.63,0.39,60.589743589743584
2003-09-26,23.46,0.39,60.15384615384615
2003-09-29,23.34,0.39,59.84615384615385
2003-09-30,23.63,0.39,60.589743589743584
2003-10-01,24.5,0.39,62.82051282051282
2003-10-02,24.66,0.39,63.230769230769226
2003-10-03,24.67,0.39,63.256410256410255
2003-10-06,24.91,0.39,63.87179487179487
2003-10-07,24.88,0.39,63.79487179487179
2003-10-08,24.59,0.39,63.05128205128205
2003-10-09,24.9,0.39,63.84615384615384
2003-10-10,24.85,0.39,63.71794871794872
2003-10-13,25.15,0.39,64.48717948717947
2003-10-14,25.34,0.39,64.97435897435898
2003-10-15,25.33,0.39,64.94871794871794
2003-10-16,24.96,0.39,64.0
2003-10-17,24.68,0.39,63.28205128205128
2003-10-20,24.67,0.39,63.256410256410255
2003-10-21,24.53,0.39,62.8974358974359
2003-10-22,24.53,0.39,62.8974358974359
2003-10-23,24.84,0.39,63.692307692307686
2003-10-24,25.05,0.39,64.23076923076923
2003-10-27,25.67,0.39,65.82051282051282
2003-10-28,26.17,0.39,67.1025641025641
2003-10-29,26.07,0.39,66.84615384615384
2003-10-30,26.47,0.39,67.87179487179486
2003-10-31,26.07,0.39,66.84615384615384
2003-11-03,26.55,0.39,68.07692307692308
2003-11-04,26.39,0.39,67.66666666666667
2003-11-05,26.67,0.39,68.38461538461539
2003-11-06,26.65,0.4,66.62499999999999
2003-11-07,26.67,0.4,66.675
2003-11-10,26.48,0.4,66.2
2003-11-11,26.29,0.4,65.725
2003-11-12,26.77,0.4,66.925
2003-11-13,26.74,0.4,66.85
2003-11-14,27.01,0.4,67.525
2003-11-17,26.82,0.4,67.05
2003-11-18,26.42,0.4,66.05
2003-11-19,25.83,0.4,64.57499999999999
2003-11-20,25.86,0.4,64.64999999999999
2003-11-21,25.94,0.4,64.85
2003-11-24,26.77,0.4,66.925
2003-11-25,27.07,0.4,67.675
2003-11-26,27.16,0.4,67.89999999999999
2003-11-28,27.21,0.4,68.02499999999999
2003-12-01,27.47,0.4,68.675
2003-12-02,27.6,0.4,69.0
2003-12-03,27.68,0.4,69.19999999999999
2003-12-04,27.33,0.4,68.32499999999999
2003-12-05,26.91,0.4,67.27499999999999
2003-12-08,26.88,0.4,67.19999999999999
2003-12-09,26.9,0.4,67.24999999999999
2003-12-10,25.6,0.4,64.0
2003-12-11,26.0,0.4,65.0
2003-12-12,26.24,0.4,65.6
2003-12-15,26.07,0.4,65.175
2003-12-16,25.93,0.4,64.82499999999999
2003-12-17,26.08,0.4,65.19999999999999
2003-12-18,26.63,0.4,66.57499999999999
2003-12-19,26.33,0.4,65.82499999999999
2003-12-22,26.26,0.4,65.65
2003-12-23,26.37,0.4,65.925
2003-12-24,26.3,0.4,65.75
2003-12-26,26.46,0.4,66.14999999999999
2003-12-29,26.68,0.4,66.69999999999999
2003-12-30,27.01,0.4,67.525
2003-12-31,27.13,0.4,67.82499999999999
2004-01-02,27.14,0.4,67.85
2004-01-05,26.89,0.4,67.225
2004-01-06,27.37,0.4,68.425
2004-01-07,28.23,0.4,70.575
2004-01-08,27.49,0.4,68.725
2004-01-09,27.45,0.4,68.625
2004-01-12,27.78,0.4,69.45
2004-01-13,27.93,0.4,69.82499999999999
2004-01-14,28.07,0.4,70.175
2004-01-15,27.85,0.4,69.625
2004-01-16,27.91,0.4,69.77499999999999
2004-01-20,27.39,0.4,68.475
2004-01-21,27.87,0.4,69.675
2004-01-22,27.93,0.4,69.82499999999999
2004-01-23,27.75,0.4,69.375
2004-01-26,27.75,0.4,69.375
2004-01-27,27.15,0.4,67.87499999999999
2004-01-28,26.57,0.4,66.425
2004-01-29,25.85,0.4,64.625
2004-01-30,25.95,0.4,64.875
2004-02-02,26.17,0.4,65.425
2004-02-03,26.27,0.4,65.675
2004-02-04,26.33,0.4,65.82499999999999
2004-02-05,26.63,0.4,66.57499999999999
2004-02-06,27.4,0.4,68.49999999999999
2004-02-09,27.51,0.4,68.775
2004-02-10,27.28,0.4,68.2
2004-02-11,27.75,0.4,69.375
2004-02-12,28.05,0.4,70.125
2004-02-13,27.93,0.4,69.82499999999999
2004-02-17,28.33,0.4,70.82499999999999
2004-02-18,28.01,0.4,70.025
2004-02-19,26.33,0.4,65.82499999999999
2004-02-20,26.68,0.4,66.69999999999999
2004-02-23,26.21,0.4,65.52499999999999
2004-02-24,26.0,0.4,65.0
2004-02-25,26.07,0.4,65.175
2004-02-26,26.7,0.4,66.75
2004-02-27,26.3,0.4,65.75
2004-03-01,26.6,0.4,66.5
2004-03-02,26.67,0.4,66.675
2004-03-03,26.39,0.4,65.975
2004-03-04,26.95,0.4,67.375
2004-03-05,27.6,0.4,69.0
2004-03-08,27.7,0.4,69.25
2004-03-09,27.49,0.4,68.725
2004-03-10,27.15,0.4,67.87499999999999
2004-03-11,26.74,0.4,66.85
2004-03-12,26.57,0.29,91.62068965517243
2004-03-15,26.54,0.29,91.51724137931035
2004-03-16,26.48,0.29,91.31034482758622
2004-03-17,26.61,0.29,91.75862068965517
2004-03-18,26.53,0.29,91.48275862068967
2004-03-19,26.13,0.29,90.10344827586208
2004-03-22,25.69,0.29,88.58620689655173
2004-03-23,25.72,0.29,88.6896551724138
2004-03-24,25.9,0.29,89.3103448275862
2004-03-25,26.2,0.29,90.3448275862069
2004-03-26,26.12,0.29,90.0689655172414
2004-03-29,26.25,0.29,90.51724137931035
2004-03-30,26.6,0.29,91.72413793103449
2004-03-31,27.11,0.29,93.48275862068967
2004-04-01,26.91,0.29,92.79310344827587
2004-04-02,26.63,0.29,91.82758620689656
2004-04-05,27.42,0.29,94.55172413793105
2004-04-06,27.36,0.29,94.3448275862069
2004-04-07,27.4,0.29,94.48275862068965
2004-04-08,27.35,0.29,94.31034482758622
2004-04-12,27.44,0.29,94.62068965517243
2004-04-13,27.25,0.29,93.96551724137932
2004-04-14,27.12,0.29,93.51724137931035
2004-04-15,27.11,0.29,93.48275862068967
2004-04-16,27.29,0.29,94.10344827586208
2004-04-19,27.41,0.29,94.51724137931035
2004-04-20,28.15,0.29,97.06896551724138
2004-04-21,28.6,0.29,98.62068965517243
2004-04-22,29.55,0.29,101.89655172413794
2004-04-23,29.49,0.29,101.6896551724138
2004-04-26,28.79,0.29,99.27586206896552
2004-04-27,29.43,0.29,101.48275862068967
2004-04-28,28.99,0.29,99.96551724137932
2004-04-29,28.69,0.29,98.93103448275863
2004-04-30,28.77,0.29,99.20689655172414
2004-05-03,29.04,0.29,100.13793103448276
2004-05-04,28.5,0.29,98.27586206896552
2004-05-05,29.25,0.29,100.86206896551725
2004-05-06,28.37,0.29,97.82758620689656
2004-05-07,27.85,0.29,96.0344827586207
2004-05-10,27.0,0.29,93.10344827586208
2004-05-11,27.53,0.29,94.93103448275863
2004-05-12,27.77,0.29,95.75862068965517
2004-05-13,27.83,0.29,95.96551724137932
2004-05-14,27.65,0.29,95.3448275862069
2004-05-17,27.19,0.29,93.75862068965519
2004-05-18,28.01,0.29,96.58620689655173
2004-05-19,28.47,0.29,98.17241379310344
2004-05-20,27.79,0.29,95.82758620689656
2004-05-21,27.99,0.45,62.199999999999996
2004-05-24,28.07,0.45,62.37777777777778
2004-05-25,28.23,0.45,62.733333333333334
2004-05-26,28.29,0.45,62.86666666666666
2004-05-27,28.23,0.45,62.733333333333334
2004-05-28,28.58,0.45,63.511111111111106
2004-06-01,28.3,0.45,62.888888888888886
2004-06-02,28.59,0.45,63.53333333333333
2004-06-03,28.17,0.45,62.6
2004-06-04,27.99,0.45,62.199999999999996
2004-06-07,28.53,0.45,63.4
2004-06-08,28.83,0.45,64.06666666666666
2004-06-09,28.98,0.45,64.4
