date,BMY,BMY_EPS,PE Ratio
1972-09-18,1.97,0.17,11.588235294117647
1972-09-19,1.98,0.17,11.647058823529411
1972-09-20,1.98,0.17,11.647058823529411
1972-09-21,1.96,0.17,11.52941176470588
1972-09-22,1.96,0.17,11.52941176470588
1972-09-25,1.92,0.17,11.294117647058822
1972-09-26,1.91,0.17,11.235294117647058
1972-09-27,1.96,0.17,11.52941176470588
1972-09-28,1.94,0.17,11.411764705882351
1972-09-29,1.93,0.17,11.352941176470587
1972-10-02,1.9,0.17,11.176470588235293
1972-10-03,1.88,0.17,11.058823529411763
1972-10-04,1.88,0.17,11.058823529411763
1972-10-05,1.85,0.17,10.882352941176471
1972-10-06,1.87,0.17,11.0
1972-10-09,1.9,0.17,11.176470588235293
1972-10-10,1.9,0.17,11.176470588235293
1972-10-11,1.89,0.17,11.117647058823527
1972-10-12,1.88,0.17,11.058823529411763
1972-10-13,1.9,0.17,11.176470588235293
1972-10-16,1.88,0.17,11.058823529411763
1972-10-17,1.97,0.17,11.588235294117647
1972-10-18,1.98,0.17,11.647058823529411
1972-10-19,1.96,0.17,11.52941176470588
1972-10-20,1.94,0.17,11.411764705882351
1972-10-23,1.99,0.17,11.705882352941176
1972-10-24,2.01,0.17,11.823529411764703
1972-10-25,2.03,0.17,11.941176470588234
1972-10-26,2.05,0.17,12.058823529411763
1972-10-27,2.04,0.17,12.0
1972-10-30,2.04,0.17,12.0
1972-10-31,2.02,0.17,11.88235294117647
1972-11-01,2.05,0.17,12.058823529411763
1972-11-02,2.03,0.17,11.941176470588234
1972-11-03,2.02,0.17,11.88235294117647
1972-11-06,2.02,0.17,11.88235294117647
1972-11-08,2.02,0.17,11.88235294117647
1972-11-09,2.0,0.17,11.76470588235294
1972-11-10,1.97,0.17,11.588235294117647
1972-11-13,1.96,0.17,11.52941176470588
1972-11-14,1.93,0.17,11.352941176470587
1972-11-15,1.92,0.17,11.294117647058822
1972-11-16,1.9,0.17,11.176470588235293
1972-11-17,1.91,0.17,11.235294117647058
1972-11-20,1.91,0.17,11.235294117647058
1972-11-21,1.9,0.17,11.176470588235293
1972-11-22,1.91,0.17,11.235294117647058
1972-11-24,1.93,0.17,11.352941176470587
1972-11-27,1.93,0.17,11.352941176470587
1972-11-28,1.9,0.17,11.176470588235293
1972-11-29,1.91,0.17,11.235294117647058
1972-11-30,1.93,0.17,11.352941176470587
1972-12-01,1.94,0.17,11.411764705882351
1972-12-04,1.96,0.17,11.52941176470588
1972-12-05,1.97,0.17,11.588235294117647
1972-12-06,1.99,0.17,11.705882352941176
1972-12-07,2.02,0.17,11.88235294117647
1972-12-08,2.04,0.17,12.0
1972-12-11,2.04,0.17,12.0
1972-12-12,2.04,0.17,12.0
1972-12-13,2.04,0.17,12.0
1972-12-14,2.01,0.17,11.823529411764703
1972-12-15,2.0,0.17,11.76470588235294
1972-12-18,2.0,0.17,11.76470588235294
1972-12-19,2.0,0.17,11.76470588235294
1972-12-20,1.99,0.17,11.705882352941176
1972-12-21,1.96,0.17,11.52941176470588
1972-12-22,1.99,0.17,11.705882352941176
1972-12-26,1.99,0.17,11.705882352941176
1972-12-27,1.99,0.17,11.705882352941176
1972-12-29,2.05,0.17,12.058823529411763
1973-01-02,2.04,0.17,12.0
1973-01-03,2.05,0.17,12.058823529411763
1973-01-04,2.1,0.17,12.352941176470589
1973-01-05,2.11,0.17,12.411764705882351
1973-01-08,2.09,0.17,12.294117647058822
1973-01-09,2.12,0.17,12.470588235294118
1973-01-10,2.11,0.17,12.411764705882351
1973-01-11,2.11,0.17,12.411764705882351
1973-01-12,2.05,0.17,12.058823529411763
1973-01-15,2.02,0.17,11.88235294117647
1973-01-16,2.05,0.17,12.058823529411763
1973-01-17,2.07,0.17,12.176470588235292
1973-01-18,2.08,0.17,12.235294117647058
1973-01-19,2.04,0.17,12.0
1973-01-22,2.04,0.17,12.0
1973-01-23,2.06,0.17,12.117647058823529
1973-01-24,2.02,0.17,11.88235294117647
1973-01-26,2.04,0.17,12.0
1973-01-29,2.04,0.17,12.0
1973-01-30,2.03,0.17,11.941176470588234
1973-01-31,2.04,0.17,12.0
1973-02-01,2.02,0.17,11.88235294117647
1973-02-02,2.02,0.17,11.88235294117647
1973-02-05,2.02,0.17,11.88235294117647
1973-02-06,2.06,0.17,12.117647058823529
1973-02-07,2.0,0.17,11.76470588235294
1973-02-08,1.99,0.17,11.705882352941176
1973-02-09,1.99,0.17,11.705882352941176
1973-02-12,2.07,0.17,12.176470588235292
1973-02-13,2.06,0.17,12.117647058823529
1973-02-14,2.05,0.17,12.058823529411763
1973-02-15,2.02,0.17,11.88235294117647
1973-02-16,2.01,0.17,11.823529411764703
1973-02-20,2.02,0.17,11.88235294117647
1973-02-21,1.99,0.17,11.705882352941176
1973-02-22,1.96,0.17,11.52941176470588
1973-02-23,1.93,0.17,11.352941176470587
1973-02-26,1.94,0.17,11.411764705882351
1973-02-27,1.9,0.17,11.176470588235293
1973-02-28,1.88,0.17,11.058823529411763
1973-03-01,1.86,0.17,10.941176470588236
1973-03-02,1.87,0.17,11.0
1973-03-05,1.87,0.17,11.0
1973-03-06,1.93,0.17,11.352941176470587
1973-03-07,1.94,0.17,11.411764705882351
1973-03-08,1.92,0.17,11.294117647058822
1973-03-09,1.9,0.17,11.176470588235293
1973-03-12,1.87,0.17,11.0
1973-03-13,1.88,0.17,11.058823529411763
1973-03-14,1.91,0.17,11.235294117647058
1973-03-15,1.91,0.17,11.235294117647058
1973-03-16,1.93,0.17,11.352941176470587
1973-03-19,1.91,0.17,11.235294117647058
1973-03-20,1.9,0.17,11.176470588235293
1973-03-21,1.89,0.17,11.117647058823527
1973-03-22,1.88,0.17,11.058823529411763
1973-03-23,1.88,0.17,11.058823529411763
1973-03-26,1.9,0.17,11.176470588235293
1973-03-27,1.91,0.17,11.235294117647058
1973-03-28,1.91,0.17,11.235294117647058
1973-03-29,1.93,0.17,11.352941176470587
1973-03-30,1.91,0.17,11.235294117647058
1973-04-02,1.9,0.17,11.176470588235293
1973-04-03,1.91,0.17,11.235294117647058
1973-04-04,1.91,0.17,11.235294117647058
1973-04-05,1.88,0.17,11.058823529411763
1973-04-06,1.87,0.17,11.0
1973-04-09,1.9,0.17,11.176470588235293
1973-04-10,1.93,0.17,11.352941176470587
1973-04-11,1.92,0.17,11.294117647058822
1973-04-12,1.91,0.17,11.235294117647058
1973-04-13,1.92,0.17,11.294117647058822
1973-04-16,1.92,0.17,11.294117647058822
1973-04-17,1.9,0.17,11.176470588235293
1973-04-18,1.9,0.17,11.176470588235293
1973-04-19,1.93,0.17,11.352941176470587
1973-04-23,1.92,0.17,11.294117647058822
1973-04-24,1.93,0.17,11.352941176470587
1973-04-25,1.93,0.17,11.352941176470587
1973-04-26,1.94,0.17,11.411764705882351
1973-04-27,1.93,0.17,11.352941176470587
1973-04-30,1.91,0.17,11.235294117647058
1973-05-01,1.92,0.17,11.294117647058822
1973-05-02,1.93,0.17,11.352941176470587
1973-05-03,1.94,0.17,11.411764705882351
1973-05-04,1.96,0.17,11.52941176470588
1973-05-07,1.94,0.17,11.411764705882351
1973-05-08,1.94,0.17,11.411764705882351
1973-05-09,1.96,0.17,11.52941176470588
1973-05-10,1.96,0.17,11.52941176470588
1973-05-11,1.95,0.17,11.470588235294116
1973-05-14,1.91,0.17,11.235294117647058
1973-05-15,1.9,0.17,11.176470588235293
1973-05-16,1.88,0.17,11.058823529411763
1973-05-17,1.85,0.17,10.882352941176471
1973-05-18,1.78,0.17,10.470588235294118
1973-05-21,1.75,0.17,10.294117647058822
1973-05-22,1.72,0.17,10.117647058823529
1973-05-23,1.76,0.17,10.352941176470587
1973-05-24,1.84,0.17,10.823529411764705
1973-05-25,1.81,0.17,10.647058823529411
1973-05-29,1.8,0.17,10.588235294117647
1973-05-30,1.79,0.17,10.529411764705882
1973-05-31,1.78,0.17,10.470588235294118
1973-06-01,1.77,0.17,10.411764705882351
1973-06-04,1.76,0.17,10.352941176470587
1973-06-05,1.77,0.17,10.411764705882351
1973-06-06,1.77,0.17,10.411764705882351
1973-06-07,1.78,0.17,10.470588235294118
1973-06-08,1.78,0.17,10.470588235294118
1973-06-11,1.79,0.17,10.529411764705882
1973-06-12,1.84,0.17,10.823529411764705
1973-06-13,1.82,0.17,10.705882352941176
1973-06-14,1.78,0.17,10.470588235294118
1973-06-15,1.75,0.17,10.294117647058822
1973-06-18,1.72,0.17,10.117647058823529
1973-06-19,1.72,0.17,10.117647058823529
1973-06-20,1.71,0.17,10.058823529411764
1973-06-21,1.7,0.17,9.999999999999998
1973-06-22,1.69,0.17,9.941176470588234
1973-06-25,1.63,0.17,9.588235294117645
1973-06-26,1.65,0.17,9.705882352941176
1973-06-27,1.69,0.17,9.941176470588234
1973-06-28,1.69,0.17,9.941176470588234
1973-06-29,1.71,0.17,10.058823529411764
1973-07-02,1.72,0.17,10.117647058823529
1973-07-03,1.71,0.17,10.058823529411764
1973-07-05,1.72,0.17,10.117647058823529
1973-07-06,1.69,0.17,9.941176470588234
1973-07-09,1.75,0.17,10.294117647058822
1973-07-10,1.75,0.17,10.294117647058822
1973-07-11,1.78,0.17,10.470588235294118
1973-07-12,1.81,0.17,10.647058823529411
1973-07-13,1.8,0.17,10.588235294117647
1973-07-16,1.81,0.17,10.647058823529411
1973-07-17,1.88,0.17,11.058823529411763
1973-07-18,1.9,0.17,11.176470588235293
1973-07-19,1.91,0.17,11.235294117647058
1973-07-20,1.97,0.17,11.588235294117647
1973-07-23,1.96,0.17,11.52941176470588
1973-07-24,1.98,0.17,11.647058823529411
1973-07-25,1.99,0.17,11.705882352941176
1973-07-26,2.02,0.17,11.88235294117647
1973-07-27,1.99,0.17,11.705882352941176
1973-07-30,1.98,0.17,11.647058823529411
1973-07-31,1.98,0.17,11.647058823529411
1973-08-01,1.94,0.17,11.411764705882351
1973-08-02,1.93,0.17,11.352941176470587
1973-08-03,1.95,0.17,11.470588235294116
1973-08-06,1.95,0.17,11.470588235294116
1973-08-07,1.93,0.17,11.352941176470587
1973-08-08,1.87,0.17,11.0
1973-08-09,1.89,0.17,11.117647058823527
1973-08-10,1.85,0.17,10.882352941176471
1973-08-13,1.82,0.17,10.705882352941176
1973-08-14,1.81,0.17,10.647058823529411
1973-08-15,1.81,0.17,10.647058823529411
1973-08-16,1.75,0.17,10.294117647058822
1973-08-17,1.75,0.17,10.294117647058822
1973-08-20,1.72,0.17,10.117647058823529
1973-08-21,1.7,0.17,9.999999999999998
1973-08-22,1.69,0.17,9.941176470588234
1973-08-23,1.72,0.17,10.117647058823529
1973-08-24,1.75,0.17,10.294117647058822
1973-08-27,1.75,0.17,10.294117647058822
1973-08-28,1.76,0.17,10.352941176470587
1973-08-29,1.78,0.17,10.470588235294118
1973-08-30,1.79,0.17,10.529411764705882
1973-08-31,1.81,0.17,10.647058823529411
1973-09-04,1.81,0.17,10.647058823529411
1973-09-05,1.81,0.17,10.647058823529411
1973-09-06,1.78,0.17,10.470588235294118
1973-09-07,1.76,0.17,10.352941176470587
1973-09-10,1.77,0.17,10.411764705882351
1973-09-11,1.7,0.17,9.999999999999998
1973-09-12,1.72,0.17,10.117647058823529
1973-09-13,1.75,0.17,10.294117647058822
1973-09-14,1.75,0.17,10.294117647058822
1973-09-17,1.75,0.17,10.294117647058822
1973-09-18,1.73,0.17,10.176470588235293
1973-09-19,1.74,0.17,10.235294117647058
1973-09-20,1.79,0.17,10.529411764705882
1973-09-21,1.78,0.17,10.470588235294118
1973-09-24,1.75,0.17,10.294117647058822
1973-09-25,1.72,0.17,10.117647058823529
1973-09-26,1.67,0.17,9.823529411764705
1973-09-27,1.7,0.17,9.999999999999998
1973-09-28,1.76,0.17,10.352941176470587
1973-10-01,1.8,0.17,10.588235294117647
1973-10-02,1.81,0.17,10.647058823529411
1973-10-03,1.81,0.17,10.647058823529411
1973-10-04,1.78,0.17,10.470588235294118
1973-10-05,1.78,0.17,10.470588235294118
1973-10-08,1.81,0.17,10.647058823529411
1973-10-09,1.84,0.17,10.823529411764705
1973-10-10,1.83,0.17,10.76470588235294
1973-10-11,1.84,0.17,10.823529411764705
1973-10-12,1.82,0.17,10.705882352941176
1973-10-15,1.78,0.17,10.470588235294118
1973-10-16,1.8,0.17,10.588235294117647
1973-10-17,1.79,0.17,10.529411764705882
1973-10-18,1.78,0.17,10.470588235294118
1973-10-19,1.82,0.17,10.705882352941176
1973-10-22,1.81,0.17,10.647058823529411
1973-10-23,1.79,0.17,10.529411764705882
1973-10-24,1.78,0.17,10.470588235294118
1973-10-25,1.8,0.17,10.588235294117647
1973-10-26,1.81,0.17,10.647058823529411
1973-10-29,1.83,0.17,10.76470588235294
1973-10-30,1.8,0.17,10.588235294117647
1973-10-31,1.78,0.17,10.470588235294118
1973-11-01,1.77,0.17,10.411764705882351
1973-11-02,1.78,0.17,10.470588235294118
1973-11-05,1.76,0.17,10.352941176470587
1973-11-06,1.72,0.17,10.117647058823529
1973-11-07,1.73,0.17,10.176470588235293
1973-11-08,1.74,0.17,10.235294117647058
1973-11-09,1.72,0.17,10.117647058823529
1973-11-12,1.73,0.17,10.176470588235293
1973-11-13,1.74,0.17,10.235294117647058
1973-11-14,1.73,0.17,10.176470588235293
1973-11-15,1.72,0.17,10.117647058823529
1973-11-16,1.65,0.17,9.705882352941176
1973-11-19,1.59,0.17,9.352941176470589
1973-11-20,1.6,0.17,9.411764705882353
1973-11-21,1.66,0.17,9.76470588235294
1973-11-23,1.62,0.17,9.529411764705882
1973-11-26,1.59,0.17,9.352941176470589
1973-11-27,1.59,0.17,9.352941176470589
1973-11-28,1.59,0.17,9.352941176470589
1973-11-29,1.59,0.17,9.352941176470589
1973-11-30,1.58,0.17,9.294117647058822
1973-12-03,1.57,0.17,9.235294117647058
1973-12-04,1.58,0.17,9.294117647058822
1973-12-05,1.55,0.17,9.117647058823529
1973-12-06,1.55,0.17,9.117647058823529
1973-12-07,1.55,0.17,9.117647058823529
1973-12-10,1.53,0.17,9.0
1973-12-11,1.44,0.17,8.470588235294116
1973-12-12,1.32,0.17,7.764705882352941
1973-12-13,1.35,0.17,7.9411764705882355
1973-12-14,1.37,0.17,8.058823529411764
1973-12-17,1.39,0.17,8.176470588235293
1973-12-18,1.42,0.17,8.352941176470587
1973-12-19,1.46,0.17,8.588235294117647
1973-12-20,1.4,0.17,8.235294117647058
1973-12-21,1.35,0.17,7.9411764705882355
1973-12-24,1.31,0.17,7.705882352941177
1973-12-26,1.35,0.17,7.9411764705882355
1973-12-27,1.37,0.17,8.058823529411764
1973-12-28,1.35,0.17,7.9411764705882355
1973-12-31,1.38,0.17,8.117647058823529
1974-01-02,1.39,0.17,8.176470588235293
1974-01-03,1.41,0.17,8.294117647058822
1974-01-04,1.38,0.17,8.117647058823529
1974-01-07,1.32,0.17,7.764705882352941
1974-01-08,1.31,0.17,7.705882352941177
1974-01-09,1.23,0.17,7.235294117647058
1974-01-10,1.25,0.17,7.352941176470588
1974-01-11,1.25,0.17,7.352941176470588
1974-01-14,1.25,0.17,7.352941176470588
1974-01-15,1.26,0.17,7.411764705882352
1974-01-16,1.28,0.17,7.529411764705882
1974-01-17,1.34,0.17,7.88235294117647
1974-01-18,1.34,0.17,7.88235294117647
1974-01-21,1.34,0.17,7.88235294117647
1974-01-22,1.35,0.17,7.9411764705882355
1974-01-23,1.38,0.17,8.117647058823529
1974-01-24,1.4,0.17,8.235294117647058
1974-01-25,1.43,0.17,8.411764705882351
1974-01-28,1.4,0.17,8.235294117647058
1974-01-29,1.4,0.17,8.235294117647058
1974-01-30,1.43,0.17,8.411764705882351
1974-01-31,1.41,0.17,8.294117647058822
1974-02-01,1.39,0.17,8.176470588235293
1974-02-04,1.35,0.17,7.9411764705882355
1974-02-05,1.36,0.17,8.0
1974-02-06,1.35,0.17,7.9411764705882355
1974-02-07,1.35,0.17,7.9411764705882355
1974-02-08,1.34,0.17,7.88235294117647
1974-02-11,1.31,0.17,7.705882352941177
1974-02-12,1.33,0.17,7.823529411764706
1974-02-13,1.34,0.17,7.88235294117647
1974-02-14,1.35,0.17,7.9411764705882355
1974-02-15,1.38,0.17,8.117647058823529
1974-02-19,1.38,0.17,8.117647058823529
1974-02-20,1.35,0.17,7.9411764705882355
1974-02-21,1.35,0.17,7.9411764705882355
1974-02-22,1.37,0.17,8.058823529411764
1974-02-25,1.34,0.17,7.88235294117647
1974-02-26,1.32,0.17,7.764705882352941
1974-02-27,1.35,0.17,7.9411764705882355
1974-02-28,1.38,0.17,8.117647058823529
1974-03-01,1.37,0.17,8.058823529411764
1974-03-04,1.38,0.17,8.117647058823529
1974-03-05,1.43,0.17,8.411764705882351
1974-03-06,1.43,0.17,8.411764705882351
1974-03-07,1.41,0.17,8.294117647058822
1974-03-08,1.42,0.17,8.352941176470587
1974-03-11,1.47,0.17,8.647058823529411
1974-03-12,1.51,0.17,8.88235294117647
1974-03-13,1.5,0.17,8.823529411764705
1974-03-14,1.5,0.17,8.823529411764705
1974-03-15,1.52,0.17,8.941176470588236
1974-03-18,1.51,0.17,8.88235294117647
1974-03-19,1.49,0.17,8.76470588235294
1974-03-20,1.49,0.17,8.76470588235294
1974-03-21,1.48,0.17,8.705882352941176
1974-03-22,1.48,0.17,8.705882352941176
1974-03-25,1.5,0.17,8.823529411764705
1974-03-26,1.51,0.17,8.88235294117647
1974-03-27,1.47,0.17,8.647058823529411
1974-03-28,1.46,0.17,8.588235294117647
1974-03-29,1.43,0.17,8.411764705882351
1974-04-01,1.42,0.17,8.352941176470587
1974-04-02,1.43,0.17,8.411764705882351
1974-04-03,1.39,0.17,8.176470588235293
1974-04-04,1.4,0.17,8.235294117647058
1974-04-05,1.41,0.17,8.294117647058822
1974-04-08,1.41,0.17,8.294117647058822
1974-04-09,1.44,0.17,8.470588235294116
1974-04-10,1.43,0.17,8.411764705882351
1974-04-11,1.43,0.17,8.411764705882351
1974-04-15,1.41,0.17,8.294117647058822
1974-04-16,1.43,0.17,8.411764705882351
1974-04-17,1.42,0.17,8.352941176470587
1974-04-18,1.43,0.17,8.411764705882351
1974-04-19,1.42,0.17,8.352941176470587
1974-04-22,1.41,0.17,8.294117647058822
1974-04-23,1.39,0.17,8.176470588235293
1974-04-24,1.39,0.17,8.176470588235293
1974-04-25,1.39,0.17,8.176470588235293
1974-04-26,1.38,0.17,8.117647058823529
1974-04-29,1.38,0.17,8.117647058823529
1974-04-30,1.41,0.17,8.294117647058822
1974-05-01,1.44,0.17,8.470588235294116
1974-05-02,1.46,0.17,8.588235294117647
1974-05-03,1.47,0.17,8.647058823529411
1974-05-06,1.46,0.17,8.588235294117647
1974-05-07,1.45,0.17,8.529411764705882
1974-05-08,1.43,0.17,8.411764705882351
1974-05-09,1.46,0.17,8.588235294117647
1974-05-10,1.49,0.17,8.76470588235294
1974-05-13,1.49,0.17,8.76470588235294
1974-05-14,1.48,0.17,8.705882352941176
1974-05-15,1.48,0.17,8.705882352941176
1974-05-16,1.46,0.17,8.588235294117647
1974-05-17,1.45,0.17,8.529411764705882
1974-05-20,1.46,0.17,8.588235294117647
1974-05-21,1.49,0.17,8.76470588235294
1974-05-22,1.46,0.17,8.588235294117647
1974-05-23,1.46,0.17,8.588235294117647
1974-05-24,1.49,0.17,8.76470588235294
1974-05-28,1.49,0.17,8.76470588235294
1974-05-29,1.49,0.17,8.76470588235294
1974-05-30,1.49,0.17,8.76470588235294
1974-05-31,1.49,0.17,8.76470588235294
1974-06-03,1.49,0.17,8.76470588235294
1974-06-04,1.54,0.17,9.058823529411764
1974-06-05,1.55,0.17,9.117647058823529
1974-06-06,1.62,0.17,9.529411764705882
1974-06-07,1.66,0.17,9.76470588235294
1974-06-10,1.67,0.17,9.823529411764705
1974-06-11,1.64,0.17,9.647058823529411
1974-06-12,1.64,0.17,9.647058823529411
1974-06-13,1.65,0.17,9.705882352941176
1974-06-14,1.63,0.17,9.588235294117645
1974-06-17,1.6,0.17,9.411764705882353
1974-06-18,1.61,0.17,9.470588235294118
1974-06-19,1.59,0.17,9.352941176470589
1974-06-20,1.58,0.17,9.294117647058822
1974-06-21,1.52,0.17,8.941176470588236
1974-06-24,1.55,0.17,9.117647058823529
1974-06-25,1.59,0.17,9.352941176470589
1974-06-26,1.58,0.17,9.294117647058822
1974-06-27,1.55,0.17,9.117647058823529
1974-06-28,1.53,0.17,9.0
1974-07-01,1.54,0.17,9.058823529411764
1974-07-02,1.53,0.17,9.0
1974-07-03,1.53,0.17,9.0
1974-07-05,1.52,0.17,8.941176470588236
1974-07-08,1.47,0.17,8.647058823529411
1974-07-09,1.48,0.17,8.705882352941176
1974-07-10,1.47,0.17,8.647058823529411
1974-07-11,1.43,0.17,8.411764705882351
1974-07-12,1.49,0.17,8.76470588235294
1974-07-15,1.55,0.17,9.117647058823529
1974-07-16,1.53,0.17,9.0
1974-07-17,1.56,0.17,9.176470588235293
1974-07-18,1.58,0.17,9.294117647058822
1974-07-19,1.55,0.17,9.117647058823529
1974-07-22,1.54,0.17,9.058823529411764
1974-07-23,1.55,0.17,9.117647058823529
1974-07-24,1.51,0.17,8.88235294117647
1974-07-25,1.49,0.17,8.76470588235294
1974-07-26,1.46,0.17,8.588235294117647
1974-07-29,1.45,0.17,8.529411764705882
1974-07-30,1.46,0.17,8.588235294117647
1974-07-31,1.42,0.17,8.352941176470587
1974-08-01,1.37,0.17,8.058823529411764
1974-08-02,1.32,0.17,7.764705882352941
1974-08-05,1.32,0.17,7.764705882352941
1974-08-06,1.37,0.17,8.058823529411764
1974-08-07,1.42,0.17,8.352941176470587
1974-08-08,1.41,0.17,8.294117647058822
1974-08-09,1.4,0.17,8.235294117647058
1974-08-12,1.34,0.17,7.88235294117647
1974-08-13,1.32,0.17,7.764705882352941
1974-08-14,1.29,0.17,7.588235294117647
1974-08-15,1.32,0.17,7.764705882352941
1974-08-16,1.29,0.17,7.588235294117647
1974-08-19,1.29,0.17,7.588235294117647
1974-08-20,1.29,0.17,7.588235294117647
1974-08-21,1.27,0.17,7.470588235294117
1974-08-22,1.24,0.17,7.294117647058823
1974-08-23,1.23,0.17,7.235294117647058
1974-08-26,1.23,0.17,7.235294117647058
1974-08-27,1.18,0.17,6.941176470588235
1974-08-28,1.21,0.17,7.117647058823529
1974-08-29,1.2,0.17,7.058823529411764
1974-08-30,1.26,0.17,7.411764705882352
1974-09-03,1.26,0.17,7.411764705882352
1974-09-04,1.24,0.17,7.294117647058823
1974-09-05,1.27,0.17,7.470588235294117
1974-09-06,1.26,0.17,7.411764705882352
1974-09-09,1.24,0.17,7.294117647058823
1974-09-10,1.22,0.17,7.1764705882352935
1974-09-11,1.21,0.17,7.117647058823529
1974-09-12,1.17,0.17,6.88235294117647
1974-09-13,1.12,0.17,6.588235294117648
1974-09-16,1.1,0.17,6.470588235294118
1974-09-17,1.11,0.17,6.529411764705882
1974-09-18,1.12,0.17,6.588235294117648
1974-09-19,1.14,0.17,6.705882352941176
1974-09-20,1.15,0.17,6.76470588235294
1974-09-23,1.14,0.17,6.705882352941176
1974-09-24,1.12,0.17,6.588235294117648
1974-09-25,1.11,0.17,6.529411764705882
1974-09-26,1.08,0.17,6.352941176470588
1974-09-27,1.03,0.17,6.0588235294117645
1974-09-30,0.97,0.17,5.705882352941176
1974-10-01,0.94,0.17,5.529411764705881
1974-10-02,0.95,0.17,5.588235294117647
1974-10-03,0.94,0.17,5.529411764705881
1974-10-04,0.94,0.17,5.529411764705881
1974-10-07,0.97,0.17,5.705882352941176
1974-10-08,0.97,0.17,5.705882352941176
1974-10-09,1.02,0.17,6.0
1974-10-10,1.11,0.17,6.529411764705882
1974-10-11,1.16,0.17,6.823529411764705
1974-10-14,1.22,0.17,7.1764705882352935
1974-10-15,1.19,0.17,6.999999999999999
1974-10-16,1.16,0.17,6.823529411764705
1974-10-17,1.22,0.17,7.1764705882352935
1974-10-18,1.29,0.17,7.588235294117647
1974-10-21,1.3,0.17,7.647058823529411
1974-10-22,1.27,0.17,7.470588235294117
1974-10-23,1.19,0.17,6.999999999999999
1974-10-24,1.18,0.17,6.941176470588235
1974-10-25,1.21,0.17,7.117647058823529
1974-10-28,1.26,0.17,7.411764705882352
1974-10-29,1.32,0.17,7.764705882352941
1974-10-30,1.38,0.17,8.117647058823529
1974-10-31,1.38,0.17,8.117647058823529
1974-11-01,1.41,0.17,8.294117647058822
