date,ETN,ETN_EPS,PE Ratio
1990-03-26,6.05,0.0,inf
1990-03-27,6.11,0.0,inf
1990-03-28,6.13,0.0,inf
1990-03-29,6.1,0.0,inf
1990-03-30,6.1,0.0,inf
1990-04-02,6.03,0.0,inf
1990-04-03,6.09,0.0,inf
1990-04-04,6.05,0.0,inf
1990-04-05,6.02,0.0,inf
1990-04-06,6.02,0.0,inf
1990-04-09,6.03,0.0,inf
1990-04-10,5.99,0.0,inf
1990-04-11,6.01,0.0,inf
1990-04-12,6.01,0.0,inf
1990-04-16,5.98,0.0,inf
1990-04-17,5.97,0.0,inf
1990-04-18,5.87,0.0,inf
1990-04-19,5.83,0.0,inf
1990-04-20,5.79,0.0,inf
1990-04-23,5.75,0.0,inf
1990-04-24,5.73,0.0,inf
1990-04-25,5.8,0.0,inf
1990-04-26,5.95,0.0,inf
1990-04-27,5.95,0.0,inf
1990-04-30,5.98,0.0,inf
1990-05-01,5.9,0.0,inf
1990-05-02,5.91,0.0,inf
1990-05-03,5.91,0.0,inf
1990-05-04,6.05,0.0,inf
1990-05-07,6.2,0.0,inf
1990-05-08,6.33,0.0,inf
1990-05-09,6.4,0.0,inf
1990-05-10,6.39,0.0,inf
1990-05-11,6.49,0.0,inf
1990-05-14,6.48,0.0,inf
1990-05-15,6.59,0.0,inf
1990-05-16,6.56,0.0,inf
1990-05-17,6.58,0.0,inf
1990-05-18,6.6,0.0,inf
1990-05-21,6.62,0.0,inf
1990-05-22,6.64,0.0,inf
1990-05-23,6.66,0.0,inf
1990-05-24,6.64,0.0,inf
1990-05-25,6.63,0.0,inf
1990-05-29,6.66,0.0,inf
1990-05-30,6.67,0.0,inf
1990-05-31,6.66,0.0,inf
1990-06-01,6.52,0.0,inf
1990-06-04,6.59,0.0,inf
1990-06-05,6.72,0.0,inf
1990-06-06,6.81,0.0,inf
1990-06-07,6.74,0.0,inf
1990-06-08,6.68,0.0,inf
1990-06-11,6.77,0.0,inf
1990-06-12,6.93,0.0,inf
1990-06-13,6.89,0.0,inf
1990-06-14,6.83,0.0,inf
1990-06-15,6.72,0.0,inf
1990-06-18,6.75,0.0,inf
1990-06-19,6.77,0.0,inf
1990-06-20,6.74,0.0,inf
1990-06-21,6.79,0.0,inf
1990-06-22,6.81,0.0,inf
1990-06-25,6.78,0.0,inf
1990-06-26,6.78,0.0,inf
1990-06-27,6.81,0.0,inf
1990-06-28,6.81,0.0,inf
1990-06-29,6.82,0.0,inf
1990-07-02,6.82,0.0,inf
1990-07-03,6.82,0.0,inf
1990-07-05,6.72,0.0,inf
1990-07-06,6.77,0.0,inf
1990-07-09,6.72,0.0,inf
1990-07-10,6.66,0.0,inf
1990-07-11,6.75,0.0,inf
1990-07-12,6.83,0.0,inf
1990-07-13,6.89,0.0,inf
1990-07-16,6.89,0.0,inf
1990-07-17,6.98,0.0,inf
1990-07-18,6.91,0.0,inf
1990-07-19,6.91,0.0,inf
1990-07-20,6.74,0.0,inf
1990-07-23,6.64,0.0,inf
1990-07-24,6.68,0.0,inf
1990-07-25,6.74,0.0,inf
1990-07-26,6.59,0.0,inf
1990-07-27,6.51,0.0,inf
1990-07-30,6.71,0.0,inf
1990-07-31,6.55,0.0,inf
1990-08-01,6.62,0.0,inf
1990-08-02,6.44,0.0,inf
1990-08-03,6.21,0.0,inf
1990-08-06,5.95,0.0,inf
1990-08-07,5.91,0.0,inf
1990-08-08,5.88,0.0,inf
1990-08-09,5.83,0.0,inf
1990-08-10,5.64,0.0,inf
1990-08-13,5.65,0.0,inf
1990-08-14,5.76,0.0,inf
1990-08-15,5.64,0.0,inf
1990-08-16,5.64,0.0,inf
1990-08-17,5.45,0.0,inf
1990-08-20,5.56,0.0,inf
1990-08-21,5.45,0.0,inf
1990-08-22,5.44,0.0,inf
1990-08-23,5.37,0.0,inf
1990-08-24,5.4,0.0,inf
1990-08-27,5.44,0.0,inf
1990-08-28,5.41,0.0,inf
1990-08-29,5.46,0.0,inf
1990-08-30,5.48,0.0,inf
1990-08-31,5.55,0.0,inf
1990-09-04,5.52,0.0,inf
1990-09-05,5.53,0.0,inf
1990-09-06,5.48,0.0,inf
1990-09-07,5.44,0.0,inf
1990-09-10,5.38,0.0,inf
1990-09-11,5.22,0.0,inf
1990-09-12,5.18,0.0,inf
1990-09-13,5.12,0.0,inf
1990-09-14,5.02,0.0,inf
1990-09-17,4.99,0.0,inf
1990-09-18,5.03,0.0,inf
1990-09-19,4.98,0.0,inf
1990-09-20,4.96,0.0,inf
1990-09-21,5.0,0.0,inf
1990-09-24,4.94,0.0,inf
1990-09-25,4.91,0.0,inf
1990-09-26,4.87,0.0,inf
1990-09-27,4.77,0.0,inf
1990-09-28,4.8,0.0,inf
1990-10-01,4.8,0.0,inf
1990-10-02,4.83,0.0,inf
1990-10-03,4.77,0.0,inf
1990-10-04,4.75,0.0,inf
1990-10-05,4.66,0.0,inf
1990-10-08,4.72,0.0,inf
1990-10-09,4.72,0.0,inf
1990-10-10,4.64,0.0,inf
1990-10-11,4.64,0.0,inf
1990-10-12,4.62,0.0,inf
1990-10-15,4.56,0.0,inf
1990-10-16,4.56,0.0,inf
1990-10-17,4.56,0.0,inf
1990-10-18,4.6,0.0,inf
1990-10-19,4.65,0.0,inf
1990-10-22,4.65,0.0,inf
1990-10-23,4.56,0.0,inf
1990-10-24,4.62,0.0,inf
1990-10-25,4.56,0.0,inf
1990-10-26,4.45,0.0,inf
1990-10-29,4.5,0.0,inf
1990-10-30,4.57,0.0,inf
1990-10-31,4.47,0.0,inf
1990-11-01,4.53,0.0,inf
1990-11-02,4.54,0.0,inf
1990-11-05,4.61,0.0,inf
1990-11-06,4.62,0.0,inf
1990-11-07,4.58,0.0,inf
1990-11-08,4.6,0.0,inf
1990-11-09,4.69,0.0,inf
1990-11-12,4.72,0.0,inf
1990-11-13,4.76,0.0,inf
1990-11-14,4.77,0.0,inf
1990-11-15,4.84,0.0,inf
1990-11-16,4.8,0.0,inf
1990-11-19,4.83,0.0,inf
1990-11-20,4.84,0.0,inf
1990-11-21,4.95,0.0,inf
1990-11-23,4.96,0.0,inf
1990-11-26,4.98,0.0,inf
1990-11-27,4.94,0.0,inf
1990-11-28,4.98,0.0,inf
1990-11-29,4.98,0.0,inf
1990-11-30,5.04,0.0,inf
1990-12-03,5.18,0.0,inf
1990-12-04,5.31,0.0,inf
1990-12-05,5.37,0.0,inf
1990-12-06,5.25,0.0,inf
1990-12-07,5.31,0.0,inf
1990-12-10,5.41,0.0,inf
1990-12-11,5.3,0.0,inf
1990-12-12,5.48,0.0,inf
1990-12-13,5.44,0.0,inf
1990-12-14,5.31,0.0,inf
1990-12-17,5.34,0.0,inf
1990-12-18,5.34,0.0,inf
1990-12-19,5.31,0.0,inf
1990-12-20,5.31,0.0,inf
1990-12-21,5.34,0.0,inf
1990-12-24,5.36,0.0,inf
1990-12-26,5.41,0.0,inf
1990-12-27,5.36,0.0,inf
1990-12-28,5.4,0.0,inf
1990-12-31,5.41,0.0,inf
1991-01-02,5.38,0.0,inf
1991-01-03,5.31,0.0,inf
1991-01-04,5.34,0.0,inf
1991-01-07,5.34,0.0,inf
1991-01-08,5.31,0.0,inf
1991-01-09,5.23,0.0,inf
1991-01-10,5.31,0.0,inf
1991-01-11,5.26,0.0,inf
1991-01-14,5.19,0.0,inf
1991-01-15,5.11,0.0,inf
1991-01-16,5.06,0.0,inf
1991-01-17,5.14,0.0,inf
1991-01-18,5.18,0.0,inf
1991-01-21,5.19,0.0,inf
1991-01-22,5.26,0.0,inf
1991-01-23,5.25,0.0,inf
1991-01-24,5.29,0.0,inf
1991-01-25,5.37,0.0,inf
1991-01-28,5.42,0.0,inf
1991-01-29,5.45,0.0,inf
1991-01-30,5.99,0.0,inf
1991-01-31,5.92,0.0,inf
1991-02-01,5.9,0.0,inf
1991-02-04,6.02,0.0,inf
1991-02-05,6.09,0.0,inf
1991-02-06,6.14,0.0,inf
1991-02-07,6.29,0.0,inf
1991-02-08,6.43,0.0,inf
1991-02-11,6.43,0.0,inf
1991-02-12,6.13,0.0,inf
1991-02-13,6.22,0.0,inf
1991-02-14,6.24,0.0,inf
1991-02-15,6.26,0.0,inf
1991-02-19,6.26,0.0,inf
1991-02-20,6.21,0.0,inf
1991-02-21,6.1,0.0,inf
1991-02-22,5.99,0.0,inf
1991-02-25,6.16,0.0,inf
1991-02-26,6.16,0.0,inf
1991-02-27,6.24,0.0,inf
1991-02-28,6.21,0.0,inf
1991-03-01,6.22,0.0,inf
1991-03-04,6.33,0.0,inf
1991-03-05,6.45,0.0,inf
1991-03-06,6.32,0.0,inf
1991-03-07,6.43,0.0,inf
1991-03-08,6.43,0.0,inf
1991-03-11,6.44,0.0,inf
1991-03-12,6.4,0.0,inf
1991-03-13,6.48,0.0,inf
1991-03-14,6.58,0.0,inf
1991-03-15,6.59,0.0,inf
1991-03-18,6.58,0.0,inf
1991-03-19,6.51,0.0,inf
1991-03-20,6.4,0.0,inf
1991-03-21,6.32,0.0,inf
1991-03-22,6.26,0.0,inf
1991-03-25,6.39,0.0,inf
1991-03-26,6.4,0.0,inf
1991-03-27,6.28,0.0,inf
1991-03-28,6.1,0.0,inf
1991-04-01,6.13,0.0,inf
1991-04-02,6.18,0.0,inf
1991-04-03,6.18,0.0,inf
1991-04-04,6.25,0.0,inf
1991-04-05,6.18,0.0,inf
1991-04-08,6.17,0.0,inf
1991-04-09,6.13,0.0,inf
1991-04-10,5.99,0.0,inf
1991-04-11,5.99,0.0,inf
1991-04-12,6.09,0.0,inf
1991-04-15,6.13,0.0,inf
1991-04-16,6.3,0.0,inf
1991-04-17,6.43,0.0,inf
1991-04-18,6.43,0.0,inf
1991-04-19,6.3,0.0,inf
1991-04-22,6.33,0.0,inf
1991-04-23,6.43,0.0,inf
1991-04-24,6.28,0.0,inf
1991-04-25,6.48,0.0,inf
1991-04-26,6.39,0.0,inf
1991-04-29,6.36,0.0,inf
1991-04-30,6.35,0.0,inf
1991-05-01,6.35,0.0,inf
1991-05-02,6.28,0.0,inf
1991-05-03,6.26,0.0,inf
1991-05-06,6.2,0.0,inf
1991-05-07,6.2,0.0,inf
1991-05-08,6.13,0.0,inf
1991-05-09,6.16,0.0,inf
1991-05-10,6.17,0.0,inf
1991-05-13,6.14,0.0,inf
1991-05-14,5.98,0.0,inf
1991-05-15,5.82,0.0,inf
1991-05-16,5.91,0.0,inf
1991-05-17,5.97,0.0,inf
1991-05-20,5.91,0.0,inf
1991-05-21,5.88,0.0,inf
1991-05-22,5.86,0.0,inf
1991-05-23,5.82,0.0,inf
1991-05-24,5.94,0.0,inf
1991-05-28,5.99,0.0,inf
1991-05-29,6.11,0.0,inf
1991-05-30,6.35,0.0,inf
1991-05-31,6.52,0.0,inf
1991-06-03,6.51,0.0,inf
1991-06-04,6.49,0.0,inf
1991-06-05,6.48,0.0,inf
1991-06-06,6.56,0.0,inf
1991-06-07,6.51,0.0,inf
1991-06-10,6.48,0.0,inf
1991-06-11,6.55,0.0,inf
1991-06-12,6.53,0.0,inf
1991-06-13,6.59,0.0,inf
1991-06-14,6.82,0.0,inf
1991-06-17,6.78,0.0,inf
1991-06-18,6.82,0.0,inf
1991-06-19,6.81,0.0,inf
1991-06-20,6.81,0.0,inf
1991-06-21,6.79,0.0,inf
1991-06-24,6.58,0.0,inf
1991-06-25,6.63,0.0,inf
1991-06-26,6.63,0.0,inf
1991-06-27,6.67,0.0,inf
1991-06-28,6.58,0.0,inf
1991-07-01,6.68,0.0,inf
1991-07-02,6.97,0.0,inf
1991-07-03,6.89,0.0,inf
1991-07-05,6.97,0.0,inf
1991-07-08,7.02,0.0,inf
1991-07-09,6.96,0.0,inf
1991-07-10,6.72,0.0,inf
1991-07-11,6.78,0.0,inf
1991-07-12,6.82,0.0,inf
1991-07-15,6.71,0.0,inf
1991-07-16,6.74,0.0,inf
1991-07-17,6.71,0.0,inf
1991-07-18,6.86,0.0,inf
1991-07-19,6.83,0.0,inf
1991-07-22,7.1,0.0,inf
1991-07-23,7.05,0.0,inf
1991-07-24,7.09,0.0,inf
1991-07-25,7.14,0.0,inf
1991-07-26,7.1,0.0,inf
1991-07-29,7.13,0.0,inf
1991-07-30,7.12,0.0,inf
1991-07-31,7.1,0.0,inf
1991-08-01,7.02,0.0,inf
1991-08-02,6.96,0.0,inf
1991-08-05,6.89,0.0,inf
1991-08-06,6.94,0.0,inf
1991-08-07,6.9,0.0,inf
1991-08-08,6.89,0.0,inf
1991-08-09,6.86,0.0,inf
1991-08-12,6.85,0.0,inf
1991-08-13,6.86,0.0,inf
1991-08-14,6.81,0.0,inf
1991-08-15,6.82,0.0,inf
1991-08-16,6.79,0.0,inf
1991-08-19,6.59,0.0,inf
1991-08-20,6.68,0.0,inf
1991-08-21,6.87,0.0,inf
1991-08-22,6.91,0.0,inf
1991-08-23,7.05,0.0,inf
1991-08-26,7.02,0.0,inf
1991-08-27,7.04,0.0,inf
1991-08-28,7.08,0.0,inf
1991-08-29,7.01,0.0,inf
1991-08-30,7.01,0.0,inf
1991-09-03,7.02,0.0,inf
1991-09-04,7.09,0.0,inf
1991-09-05,7.01,0.0,inf
1991-09-06,6.98,0.0,inf
1991-09-09,6.9,0.0,inf
1991-09-10,6.83,0.0,inf
1991-09-11,6.79,0.0,inf
1991-09-12,6.77,0.0,inf
1991-09-13,6.77,0.0,inf
1991-09-16,6.89,0.0,inf
1991-09-17,6.89,0.0,inf
1991-09-18,6.82,0.0,inf
1991-09-19,6.78,0.0,inf
1991-09-20,6.89,0.0,inf
1991-09-23,6.83,0.0,inf
1991-09-24,6.83,0.0,inf
1991-09-25,6.82,0.0,inf
1991-09-26,6.82,0.0,inf
1991-09-27,6.81,0.0,inf
1991-09-30,6.78,0.0,inf
1991-10-01,6.79,0.0,inf
1991-10-02,6.67,0.0,inf
1991-10-03,6.48,0.0,inf
1991-10-04,6.4,0.0,inf
1991-10-07,6.32,0.0,inf
1991-10-08,6.33,0.0,inf
1991-10-09,6.33,0.0,inf
1991-10-10,6.44,0.0,inf
1991-10-11,6.51,0.0,inf
1991-10-14,6.6,0.0,inf
1991-10-15,6.59,0.0,inf
1991-10-16,6.55,0.0,inf
1991-10-17,6.64,0.0,inf
1991-10-18,6.75,0.0,inf
1991-10-21,6.89,0.0,inf
1991-10-22,6.91,0.0,inf
1991-10-23,6.93,0.0,inf
1991-10-24,6.93,0.0,inf
1991-10-25,6.86,0.0,inf
1991-10-28,6.87,0.0,inf
1991-10-29,6.7,0.0,inf
1991-10-30,6.66,0.0,inf
1991-10-31,6.53,0.0,inf
1991-11-01,6.59,0.0,inf
1991-11-04,6.56,0.0,inf
1991-11-05,6.44,0.0,inf
1991-11-06,6.45,0.0,inf
1991-11-07,6.4,0.0,inf
1991-11-08,6.53,0.0,inf
1991-11-11,6.56,0.0,inf
1991-11-12,6.49,0.0,inf
1991-11-13,6.51,0.0,inf
1991-11-14,6.59,0.0,inf
1991-11-15,6.63,0.0,inf
1991-11-18,6.48,0.0,inf
1991-11-19,6.28,0.0,inf
1991-11-20,6.06,0.0,inf
1991-11-21,6.24,0.0,inf
1991-11-22,6.16,0.0,inf
1991-11-25,6.18,0.0,inf
1991-11-26,6.28,0.0,inf
1991-11-27,6.24,0.0,inf
1991-11-29,6.14,0.0,inf
1991-12-02,6.35,0.0,inf
1991-12-03,6.36,0.0,inf
1991-12-04,6.2,0.0,inf
1991-12-05,6.18,0.0,inf
1991-12-06,6.22,0.0,inf
1991-12-09,6.18,0.0,inf
1991-12-10,6.18,0.0,inf
1991-12-11,6.14,0.0,inf
1991-12-12,6.35,0.0,inf
1991-12-13,6.44,0.0,inf
1991-12-16,6.43,0.0,inf
1991-12-17,6.33,0.0,inf
1991-12-18,6.44,0.0,inf
1991-12-19,6.35,0.0,inf
1991-12-20,6.35,0.0,inf
1991-12-23,6.48,0.0,inf
1991-12-24,6.59,0.0,inf
1991-12-26,6.6,0.0,inf
1991-12-27,6.6,0.0,inf
1991-12-30,6.93,0.0,inf
1991-12-31,7.01,0.0,inf
1992-01-02,6.94,0.0,inf
1992-01-03,6.81,0.0,inf
1992-01-06,6.74,0.0,inf
1992-01-07,6.72,0.0,inf
1992-01-08,7.01,0.0,inf
1992-01-09,7.16,0.0,inf
1992-01-10,7.05,0.0,inf
1992-01-13,7.05,0.0,inf
1992-01-14,7.12,0.0,inf
1992-01-15,7.14,0.0,inf
1992-01-16,7.59,0.0,inf
1992-01-17,7.43,0.0,inf
1992-01-20,7.39,0.0,inf
1992-01-21,7.42,0.0,inf
1992-01-22,7.35,0.0,inf
1992-01-23,7.23,0.0,inf
1992-01-24,7.27,0.0,inf
1992-01-27,7.31,0.0,inf
1992-01-28,7.36,0.0,inf
1992-01-29,7.46,0.0,inf
1992-01-30,7.42,0.0,inf
1992-01-31,7.28,0.0,inf
1992-02-03,7.38,0.0,inf
1992-02-04,7.36,0.0,inf
1992-02-05,7.35,0.0,inf
1992-02-06,7.4,0.0,inf
1992-02-07,7.42,0.0,inf
1992-02-10,7.52,0.0,inf
1992-02-11,7.48,0.0,inf
1992-02-12,7.46,0.0,inf
1992-02-13,7.43,0.0,inf
1992-02-14,7.57,0.0,inf
1992-02-18,7.55,0.0,inf
1992-02-19,7.62,0.0,inf
1992-02-20,7.71,0.0,inf
1992-02-21,7.77,0.0,inf
1992-02-24,7.85,0.0,inf
1992-02-25,7.84,0.0,inf
1992-02-26,7.99,0.0,inf
1992-02-27,7.84,0.0,inf
1992-02-28,7.84,0.0,inf
1992-03-02,7.81,0.0,inf
1992-03-03,7.8,0.0,inf
1992-03-04,7.69,0.0,inf
1992-03-05,7.76,0.0,inf
1992-03-06,7.74,0.0,inf
1992-03-09,7.69,0.0,inf
1992-03-10,7.63,0.0,inf
1992-03-11,7.44,0.0,inf
1992-03-12,7.48,0.0,inf
1992-03-13,7.67,0.0,inf
1992-03-16,7.85,0.0,inf
1992-03-17,8.13,0.0,inf
1992-03-18,8.13,0.0,inf
1992-03-19,8.19,0.0,inf
1992-03-20,8.46,0.0,inf
1992-03-23,8.43,0.0,inf
1992-03-24,8.5,0.0,inf
1992-03-25,8.11,0.0,inf
1992-03-26,8.22,0.0,inf
1992-03-27,8.2,0.0,inf
1992-03-30,8.08,0.0,inf
1992-03-31,8.11,0.0,inf
1992-04-01,8.08,0.0,inf
1992-04-02,7.86,0.0,inf
1992-04-03,7.71,0.0,inf
1992-04-06,7.94,0.0,inf
1992-04-07,8.0,0.0,inf
1992-04-08,7.96,0.0,inf
1992-04-09,8.15,0.0,inf
1992-04-10,8.35,0.0,inf
1992-04-13,8.19,0.0,inf
1992-04-14,8.39,0.0,inf
1992-04-15,8.81,0.0,inf
1992-04-16,8.62,0.0,inf
1992-04-20,8.72,0.0,inf
1992-04-21,8.69,0.0,inf
1992-04-22,8.76,0.0,inf
1992-04-23,8.7,0.0,inf
1992-04-24,8.47,0.0,inf
1992-04-27,8.35,0.0,inf
1992-04-28,8.24,0.0,inf
1992-04-29,8.32,0.0,inf
1992-04-30,8.39,0.0,inf
1992-05-01,8.42,0.0,inf
1992-05-04,8.37,0.0,inf
1992-05-05,8.46,0.0,inf
1992-05-06,8.55,0.0,inf
1992-05-07,8.45,0.0,inf
1992-05-08,8.49,0.0,inf
1992-05-11,8.65,0.0,inf
1992-05-12,8.69,0.0,inf
1992-05-13,8.7,0.0,inf
1992-05-14,8.65,0.0,inf
1992-05-15,8.6,0.0,inf
1992-05-18,8.5,0.0,inf
1992-05-19,8.68,0.0,inf
1992-05-20,8.72,0.0,inf
1992-05-21,8.7,0.0,inf
1992-05-22,8.74,0.0,inf
1992-05-26,8.69,0.0,inf
1992-05-27,8.73,0.0,inf
1992-05-28,8.83,0.0,inf
1992-05-29,8.84,0.0,inf
1992-06-01,8.79,0.0,inf
1992-06-02,8.91,0.0,inf
1992-06-03,8.98,0.0,inf
1992-06-04,8.95,0.0,inf
1992-06-05,8.95,0.0,inf
1992-06-08,8.99,0.0,inf
1992-06-09,8.96,0.0,inf
1992-06-10,8.92,0.0,inf
1992-06-11,8.83,0.0,inf
1992-06-12,8.85,0.0,inf
1992-06-15,8.83,0.0,inf
1992-06-16,8.73,0.0,inf
1992-06-17,8.53,0.0,inf
1992-06-18,8.38,0.0,inf
1992-06-19,8.31,0.0,inf
1992-06-22,8.38,0.0,inf
1992-06-23,8.6,0.0,inf
1992-06-24,8.62,0.0,inf
1992-06-25,8.45,0.0,inf
1992-06-26,8.49,0.0,inf
1992-06-29,8.64,0.0,inf
1992-06-30,8.66,0.0,inf
1992-07-01,8.62,0.0,inf
1992-07-02,8.27,0.0,inf
1992-07-06,8.08,0.0,inf
1992-07-07,7.97,0.0,inf
1992-07-08,7.96,0.0,inf
1992-07-09,8.2,0.0,inf
1992-07-10,8.08,0.0,inf
1992-07-13,8.16,0.0,inf
1992-07-14,8.19,0.0,inf
1992-07-15,8.04,0.0,inf
1992-07-16,8.07,0.0,inf
1992-07-17,8.07,0.0,inf
1992-07-20,8.22,0.0,inf
1992-07-21,8.22,0.0,inf
1992-07-22,8.15,0.0,inf
1992-07-23,8.08,0.0,inf
1992-07-24,8.13,0.0,inf
1992-07-27,8.11,0.0,inf
1992-07-28,8.35,0.0,inf
1992-07-29,8.5,0.0,inf
1992-07-30,8.54,0.0,inf
1992-07-31,8.72,0.0,inf
1992-08-03,8.62,0.0,inf
1992-08-04,8.45,0.0,inf
1992-08-05,8.58,0.0,inf
1992-08-06,8.55,0.0,inf
1992-08-07,8.45,0.0,inf
1992-08-10,8.39,0.0,inf
1992-08-11,8.35,0.0,inf
1992-08-12,8.45,0.0,inf
1992-08-13,8.45,0.0,inf
1992-08-14,8.46,0.0,inf
1992-08-17,8.55,0.0,inf
1992-08-18,8.46,0.0,inf
1992-08-19,8.43,0.0,inf
1992-08-20,8.5,0.0,inf
1992-08-21,8.35,0.0,inf
1992-08-24,8.18,0.0,inf
1992-08-25,8.24,0.0,inf
1992-08-26,8.16,0.0,inf
1992-08-27,8.08,0.0,inf
1992-08-28,8.05,0.0,inf
1992-08-31,7.92,0.0,inf
1992-09-01,7.94,0.0,inf
1992-09-02,8.16,0.0,inf
1992-09-03,8.26,0.0,inf
1992-09-04,8.3,0.0,inf
1992-09-08,8.42,0.0,inf
1992-09-09,8.41,0.0,inf
1992-09-10,8.5,0.0,inf
1992-09-11,8.45,0.0,inf
1992-09-14,8.66,0.0,inf
1992-09-15,8.6,0.0,inf
1992-09-16,8.64,0.0,inf
1992-09-17,8.6,0.0,inf
1992-09-18,8.55,0.0,inf
1992-09-21,8.53,0.0,inf
1992-09-22,8.43,0.0,inf
1992-09-23,8.41,0.0,inf
1992-09-24,8.38,0.0,inf
1992-09-25,8.37,0.0,inf
1992-09-28,8.37,0.0,inf
1992-09-29,8.37,0.0,inf
1992-09-30,8.43,0.0,inf
1992-10-01,8.61,0.0,inf
1992-10-02,8.51,0.0,inf
1992-10-05,8.43,0.0,inf
1992-10-06,8.41,0.0,inf
1992-10-07,8.22,0.0,inf
1992-10-08,8.26,0.0,inf
1992-10-09,8.13,0.0,inf
