date,NOC,NOC_EPS,PE Ratio
2006-08-04,58.59,2.33,25.145922746781117
2006-08-07,57.96,2.33,24.875536480686694
2006-08-08,58.35,2.33,25.042918454935624
2006-08-09,58.1,2.33,24.935622317596568
2006-08-10,58.64,2.33,25.167381974248926
2006-08-11,58.5,2.33,25.107296137339056
2006-08-14,58.84,2.33,25.253218884120173
2006-08-15,59.41,2.33,25.497854077253216
2006-08-16,59.69,2.33,25.61802575107296
2006-08-17,59.95,2.33,25.72961373390558
2006-08-18,59.63,2.33,25.59227467811159
2006-08-21,59.51,2.33,25.54077253218884
2006-08-22,59.5,2.33,25.536480686695278
2006-08-23,59.6,2.33,25.5793991416309
2006-08-24,59.5,2.33,25.536480686695278
2006-08-25,59.09,2.33,25.36051502145923
2006-08-28,59.54,2.33,25.553648068669528
2006-08-29,59.62,2.33,25.587982832618025
2006-08-30,60.16,2.33,25.819742489270386
2006-08-31,60.36,2.33,25.90557939914163
2006-09-01,60.73,2.33,26.064377682403432
2006-09-05,61.66,2.33,26.46351931330472
2006-09-06,61.79,2.33,26.519313304721027
2006-09-07,61.44,2.33,26.369098712446352
2006-09-08,61.48,2.33,26.3862660944206
2006-09-11,62.23,2.33,26.708154506437765
2006-09-12,61.47,2.33,26.381974248927037
2006-09-13,61.32,2.33,26.317596566523605
2006-09-14,61.79,2.33,26.519313304721027
2006-09-15,61.65,2.33,26.459227467811157
2006-09-18,61.58,2.33,26.429184549356222
2006-09-19,61.4,2.33,26.3519313304721
2006-09-20,61.57,2.33,26.42489270386266
2006-09-21,61.32,2.33,26.317596566523605
2006-09-22,61.13,2.33,26.236051502145923
2006-09-25,61.46,2.33,26.377682403433475
2006-09-26,61.41,2.33,26.356223175965663
2006-09-27,61.67,2.33,26.467811158798284
2006-09-28,61.63,2.33,26.450643776824034
2006-09-29,61.5,2.33,26.394849785407725
2006-10-02,62.66,2.33,26.89270386266094
2006-10-03,62.44,2.33,26.798283261802574
2006-10-04,62.73,2.33,26.922746781115876
2006-10-05,62.4,2.33,26.781115879828324
2006-10-06,61.8,2.33,26.52360515021459
2006-10-09,61.75,2.33,26.50214592274678
2006-10-10,62.0,2.33,26.609442060085836
2006-10-11,61.95,2.33,26.587982832618025
2006-10-12,62.5,2.33,26.824034334763947
2006-10-13,62.76,2.33,26.935622317596565
2006-10-16,62.98,2.33,27.030042918454935
2006-10-17,62.78,2.33,26.94420600858369
2006-10-18,62.87,2.33,26.98283261802575
2006-10-19,62.35,2.33,26.759656652360515
2006-10-20,62.16,2.33,26.67811158798283
2006-10-23,62.5,2.33,26.824034334763947
2006-10-24,61.47,3.21,19.149532710280372
2006-10-25,59.69,3.21,18.595015576323988
2006-10-26,59.55,3.21,18.551401869158877
2006-10-27,59.64,3.21,18.57943925233645
2006-10-30,60.06,3.21,18.710280373831775
2006-10-31,59.98,3.21,18.685358255451714
2006-11-01,60.48,3.21,18.8411214953271
2006-11-02,59.54,3.21,18.54828660436137
2006-11-03,59.59,3.21,18.56386292834891
2006-11-06,59.7,3.21,18.598130841121495
2006-11-07,59.99,3.21,18.68847352024922
2006-11-08,58.71,3.21,18.289719626168225
2006-11-09,58.36,3.21,18.180685358255452
2006-11-10,58.46,3.21,18.21183800623053
2006-11-13,59.24,3.21,18.45482866043614
2006-11-14,60.12,3.21,18.72897196261682
2006-11-15,61.5,3.21,19.1588785046729
2006-11-16,61.12,3.21,19.0404984423676
2006-11-17,60.63,3.21,18.88785046728972
2006-11-20,60.17,3.21,18.744548286604363
2006-11-21,60.25,3.21,18.769470404984425
2006-11-22,59.69,3.21,18.595015576323988
2006-11-24,59.68,3.21,18.59190031152648
2006-11-27,58.92,3.21,18.35514018691589
2006-11-28,59.17,3.21,18.433021806853585
2006-11-29,60.46,3.21,18.834890965732086
2006-11-30,60.47,3.21,18.838006230529594
2006-12-01,60.73,3.21,18.919003115264797
2006-12-04,61.47,3.21,19.149532710280372
2006-12-05,61.61,3.21,19.193146417445483
2006-12-06,61.05,3.21,19.018691588785046
2006-12-07,61.03,3.21,19.01246105919003
2006-12-08,60.42,3.21,18.822429906542055
2006-12-11,61.03,3.21,19.01246105919003
2006-12-12,60.16,3.21,18.741433021806852
2006-12-13,59.8,3.21,18.629283489096572
2006-12-14,59.77,3.21,18.619937694704053
2006-12-15,60.78,3.21,18.93457943925234
2006-12-18,60.34,3.21,18.797507788161994
2006-12-19,60.79,3.21,18.937694704049843
2006-12-20,61.65,3.21,19.205607476635514
2006-12-21,61.74,3.21,19.233644859813086
2006-12-22,61.13,3.21,19.04361370716511
2006-12-26,61.5,3.21,19.1588785046729
2006-12-27,61.72,3.21,19.227414330218068
2006-12-28,61.75,3.21,19.23676012461059
2006-12-29,61.17,3.21,19.05607476635514
2007-01-03,61.56,3.21,19.177570093457945
2007-01-04,60.49,3.21,18.844236760124613
2007-01-05,60.79,3.21,18.937694704049843
2007-01-08,61.14,3.21,19.04672897196262
2007-01-09,61.52,3.21,19.165109034267914
2007-01-10,62.03,3.21,19.32398753894081
2007-01-11,62.52,3.21,19.476635514018692
2007-01-12,62.87,3.21,19.585669781931465
2007-01-16,63.06,3.21,19.644859813084114
2007-01-17,62.99,3.21,19.623052959501557
2007-01-18,63.17,3.21,19.6791277258567
2007-01-19,63.51,3.21,19.785046728971963
2007-01-22,63.32,3.21,19.725856697819314
2007-01-23,64.68,3.21,20.149532710280376
2007-01-24,64.87,3.21,20.208722741433025
2007-01-25,64.42,3.21,20.068535825545172
2007-01-26,63.69,3.21,19.8411214953271
2007-01-29,63.91,3.21,19.909657320872274
2007-01-30,64.12,3.21,19.97507788161994
2007-01-31,64.09,3.21,19.965732087227416
2007-02-01,64.42,3.21,20.068535825545172
2007-02-02,65.44,3.21,20.386292834890966
2007-02-05,65.96,3.21,20.54828660436137
2007-02-06,66.18,3.21,20.616822429906545
2007-02-07,66.52,3.21,20.722741433021806
2007-02-08,67.21,3.21,20.937694704049843
2007-02-09,66.86,3.21,20.82866043613707
2007-02-12,67.22,3.21,20.94080996884735
2007-02-13,67.4,3.21,20.996884735202496
2007-02-14,67.29,3.21,20.962616822429908
2007-02-15,67.73,3.21,21.09968847352025
2007-02-16,67.77,3.21,21.11214953271028
2007-02-20,68.17,3.21,21.236760124610594
2007-02-21,68.02,4.53,15.015452538631346
2007-02-22,67.51,4.53,14.902869757174393
2007-02-23,67.24,4.53,14.843267108167769
2007-02-26,66.71,4.53,14.726269315673287
2007-02-27,64.97,4.53,14.342163355408388
2007-02-28,64.92,4.53,14.331125827814569
2007-03-01,65.26,4.53,14.406181015452539
2007-03-02,64.88,4.53,14.322295805739513
2007-03-05,64.72,4.53,14.286975717439292
2007-03-06,65.13,4.53,14.377483443708607
2007-03-07,65.15,4.53,14.381898454746137
2007-03-08,65.84,4.53,14.534216335540838
2007-03-09,66.0,4.53,14.56953642384106
2007-03-12,66.7,4.53,14.724061810154526
2007-03-13,65.72,4.53,14.507726269315672
2007-03-14,65.77,4.53,14.518763796909491
2007-03-15,66.02,4.53,14.573951434878586
2007-03-16,65.57,4.53,14.474613686534214
2007-03-19,66.8,4.53,14.746136865342162
2007-03-20,66.82,4.53,14.750551876379689
2007-03-21,67.77,4.53,14.96026490066225
2007-03-22,66.98,4.53,14.785871964679911
2007-03-23,68.41,4.53,15.101545253863133
2007-03-26,68.03,4.53,15.01766004415011
2007-03-27,67.62,4.53,14.927152317880795
2007-03-28,66.98,4.53,14.785871964679911
2007-03-29,67.58,4.53,14.918322295805739
2007-03-30,67.06,4.53,14.803532008830022
2007-04-02,67.66,4.53,14.935982339955848
2007-04-03,68.39,4.53,15.097130242825607
2007-04-04,68.17,4.53,15.048565121412803
2007-04-05,67.81,4.53,14.969094922737307
2007-04-09,68.42,4.53,15.103752759381898
2007-04-10,68.3,4.53,15.077262693156731
2007-04-11,66.84,4.53,14.754966887417218
2007-04-12,67.83,4.53,14.973509933774833
2007-04-13,67.54,4.53,14.909492273730685
2007-04-16,67.27,4.53,14.84988962472406
2007-04-17,67.83,4.53,14.973509933774833
2007-04-18,68.47,4.53,15.114790286975717
2007-04-19,68.6,4.53,15.143487858719645
2007-04-20,68.76,4.53,15.178807947019868
2007-04-23,69.23,4.53,15.282560706401766
2007-04-24,67.01,1.12,59.83035714285714
2007-04-25,67.45,1.12,60.223214285714285
2007-04-26,66.58,1.12,59.44642857142856
2007-04-27,67.45,1.12,60.223214285714285
2007-04-30,66.53,1.12,59.40178571428571
2007-05-01,66.09,1.12,59.00892857142857
2007-05-02,65.67,1.12,58.63392857142857
2007-05-03,66.66,1.12,59.51785714285713
2007-05-04,66.7,1.12,59.55357142857142
2007-05-07,67.69,1.12,60.43749999999999
2007-05-08,67.66,1.12,60.41071428571428
2007-05-09,68.2,1.12,60.89285714285714
2007-05-10,67.29,1.12,60.080357142857146
2007-05-11,67.65,1.12,60.401785714285715
2007-05-14,68.48,1.12,61.14285714285714
2007-05-15,68.55,1.12,61.20535714285713
2007-05-16,69.42,1.12,61.982142857142854
2007-05-17,69.34,1.12,61.910714285714285
2007-05-18,69.57,1.12,62.116071428571416
2007-05-21,69.44,1.12,61.99999999999999
2007-05-22,68.51,1.12,61.169642857142854
2007-05-23,68.34,1.12,61.01785714285714
2007-05-24,67.83,1.12,60.56249999999999
2007-05-25,67.8,1.12,60.53571428571428
2007-05-29,67.95,1.12,60.669642857142854
2007-05-30,68.45,1.12,61.11607142857142
2007-05-31,68.31,1.12,60.99107142857142
2007-06-01,68.84,1.12,61.46428571428571
2007-06-04,69.24,1.12,61.82142857142856
2007-06-05,69.23,1.12,61.8125
2007-06-06,68.93,1.12,61.544642857142854
2007-06-07,67.97,1.12,60.68749999999999
2007-06-08,68.71,1.12,61.34821428571428
2007-06-11,68.6,1.12,61.249999999999986
2007-06-12,68.26,1.12,60.94642857142857
2007-06-13,69.14,1.12,61.732142857142854
2007-06-14,69.71,1.12,62.241071428571416
2007-06-15,69.93,1.12,62.4375
2007-06-18,69.24,1.12,61.82142857142856
2007-06-19,69.61,1.12,62.15178571428571
2007-06-20,69.67,1.12,62.20535714285714
2007-06-21,69.76,1.12,62.285714285714285
2007-06-22,69.26,1.12,61.839285714285715
2007-06-25,69.39,1.12,61.95535714285714
2007-06-26,69.13,1.12,61.72321428571428
2007-06-27,70.12,1.12,62.607142857142854
2007-06-28,70.09,1.12,62.58035714285714
2007-06-29,70.36,1.12,62.82142857142856
2007-07-02,70.89,1.12,63.294642857142854
2007-07-03,70.89,1.12,63.294642857142854
2007-07-05,70.71,1.12,63.13392857142856
2007-07-06,70.87,1.12,63.276785714285715
2007-07-09,70.41,1.12,62.866071428571416
2007-07-10,68.68,1.12,61.32142857142857
2007-07-11,69.38,1.12,61.94642857142856
2007-07-12,69.7,1.12,62.232142857142854
2007-07-13,69.12,1.12,61.714285714285715
2007-07-16,69.57,1.12,62.116071428571416
2007-07-17,70.21,1.12,62.687499999999986
2007-07-18,69.99,1.12,62.491071428571416
2007-07-19,70.59,1.12,63.02678571428571
2007-07-20,70.2,1.12,62.67857142857142
2007-07-23,71.45,1.12,63.794642857142854
2007-07-24,69.84,2.46,28.390243902439025
2007-07-25,71.29,2.46,28.97967479674797
2007-07-26,70.95,2.46,28.84146341463415
2007-07-27,69.75,2.46,28.353658536585368
2007-07-30,69.68,2.46,28.325203252032523
2007-07-31,68.76,2.46,27.951219512195124
2007-08-01,69.84,2.46,28.390243902439025
2007-08-02,71.58,2.46,29.097560975609756
2007-08-03,70.5,2.46,28.658536585365855
2007-08-06,71.75,2.46,29.166666666666668
2007-08-07,70.41,2.46,28.621951219512194
2007-08-08,69.98,2.46,28.447154471544717
2007-08-09,67.46,2.46,27.422764227642276
2007-08-10,70.18,2.46,28.528455284552848
2007-08-13,70.92,2.46,28.82926829268293
2007-08-14,70.02,2.46,28.46341463414634
2007-08-15,68.3,2.46,27.76422764227642
2007-08-16,68.24,2.46,27.739837398373982
2007-08-17,70.22,2.46,28.54471544715447
2007-08-20,69.81,2.46,28.378048780487806
2007-08-21,69.33,2.46,28.182926829268293
2007-08-22,69.71,2.46,28.33739837398374
2007-08-23,69.1,2.46,28.08943089430894
2007-08-24,70.92,2.46,28.82926829268293
2007-08-27,70.98,2.46,28.853658536585368
2007-08-28,68.65,2.46,27.906504065040654
2007-08-29,69.51,2.46,28.25609756097561
2007-08-30,70.08,2.46,28.48780487804878
2007-08-31,71.23,2.46,28.95528455284553
2007-09-04,70.85,2.46,28.800813008130078
2007-09-05,69.89,2.46,28.410569105691057
2007-09-06,69.96,2.46,28.4390243902439
2007-09-07,70.23,2.46,28.54878048780488
2007-09-10,70.57,2.46,28.686991869918696
2007-09-11,71.37,2.46,29.012195121951223
2007-09-12,71.01,2.46,28.865853658536587
2007-09-13,71.13,2.46,28.914634146341463
2007-09-14,71.26,2.46,28.96747967479675
2007-09-17,70.77,2.46,28.768292682926827
2007-09-18,71.36,2.46,29.008130081300813
2007-09-19,72.15,2.46,29.32926829268293
2007-09-20,72.01,2.46,29.272357723577237
2007-09-21,71.87,2.46,29.215447154471548
2007-09-24,71.1,2.46,28.90243902439024
2007-09-25,71.94,2.46,29.24390243902439
2007-09-26,70.72,2.46,28.747967479674795
2007-09-27,70.73,2.46,28.752032520325205
2007-09-28,70.47,2.46,28.646341463414632
2007-10-01,72.05,2.46,29.288617886178862
2007-10-02,70.64,2.46,28.715447154471544
2007-10-03,70.97,2.46,28.849593495934958
2007-10-04,71.57,2.46,29.093495934959346
2007-10-05,70.92,2.46,28.82926829268293
2007-10-08,71.19,2.46,28.9390243902439
2007-10-09,71.35,2.46,29.004065040650406
2007-10-10,70.98,2.46,28.853658536585368
2007-10-11,71.54,2.46,29.081300813008134
2007-10-12,71.6,2.46,29.10569105691057
2007-10-15,71.69,2.46,29.142276422764226
2007-10-16,72.55,2.46,29.491869918699187
2007-10-17,72.65,2.46,29.532520325203254
2007-10-18,72.76,2.46,29.577235772357724
2007-10-19,71.07,2.46,28.89024390243902
2007-10-22,71.27,2.46,28.971544715447152
2007-10-23,71.86,2.46,29.211382113821138
2007-10-24,74.31,3.93,18.908396946564885
2007-10-25,74.71,3.93,19.010178117048344
2007-10-26,74.03,3.93,18.83715012722646
2007-10-29,74.51,3.93,18.959287531806616
2007-10-30,74.69,3.93,19.00508905852417
2007-10-31,75.55,3.93,19.22391857506361
2007-11-01,74.11,3.93,18.857506361323153
2007-11-02,74.02,3.93,18.834605597964376
2007-11-05,74.61,3.93,18.98473282442748
2007-11-06,76.33,3.93,19.42239185750636
2007-11-07,75.89,3.93,19.310432569974555
2007-11-08,75.8,3.93,19.287531806615775
2007-11-09,74.51,3.93,18.959287531806616
2007-11-12,73.86,3.93,18.793893129770993
2007-11-13,75.68,3.93,19.25699745547074
2007-11-14,75.06,3.93,19.099236641221374
2007-11-15,73.87,3.93,18.796437659033078
2007-11-16,72.69,3.93,18.49618320610687
2007-11-19,71.58,3.93,18.213740458015266
2007-11-20,71.2,3.93,18.11704834605598
2007-11-21,70.67,3.93,17.982188295165393
2007-11-23,72.34,3.93,18.407124681933844
2007-11-26,70.96,3.93,18.0559796437659
2007-11-27,70.79,3.93,18.012722646310433
2007-11-28,70.93,3.93,18.048346055979646
2007-11-29,69.65,3.93,17.72264631043257
2007-11-30,71.19,3.93,18.114503816793892
2007-12-03,73.25,3.93,18.638676844783713
2007-12-04,73.28,3.93,18.646310432569972
2007-12-05,73.14,3.93,18.610687022900763
2007-12-06,74.67,3.93,19.0
2007-12-07,75.07,3.93,19.10178117048346
2007-12-10,74.4,3.93,18.931297709923665
2007-12-11,71.86,3.93,18.28498727735369
2007-12-12,72.99,3.93,18.572519083969464
2007-12-13,72.89,3.93,18.5470737913486
2007-12-14,72.28,3.93,18.391857506361323
2007-12-17,72.17,3.93,18.36386768447837
2007-12-18,71.6,3.93,18.218829516539436
2007-12-19,71.02,3.93,18.07124681933842
2007-12-20,72.15,3.93,18.358778625954198
2007-12-21,72.8,3.93,18.52417302798982
2007-12-24,73.63,3.93,18.735368956743002
2007-12-26,72.91,3.93,18.552162849872772
2007-12-27,72.02,3.93,18.325699745547073
2007-12-28,71.67,3.93,18.236641221374047
2007-12-31,71.05,3.93,18.078880407124682
2008-01-02,71.02,3.93,18.07124681933842
2008-01-03,71.63,3.93,18.2264631043257
2008-01-04,71.24,3.93,18.127226463104325
2008-01-07,70.55,3.93,17.951653944020354
2008-01-08,69.04,3.93,17.567430025445294
2008-01-09,72.18,3.93,18.36641221374046
2008-01-10,71.77,3.93,18.26208651399491
2008-01-11,72.16,3.93,18.361323155216283
2008-01-14,71.85,3.93,18.2824427480916
2008-01-15,73.27,3.93,18.643765903307887
2008-01-16,72.26,3.93,18.386768447837152
2008-01-17,70.97,3.93,18.05852417302799
2008-01-18,70.98,3.93,18.061068702290076
2008-01-22,70.65,3.93,17.977099236641223
2008-01-23,70.76,3.93,18.005089058524174
2008-01-24,69.97,3.93,17.804071246819337
2008-01-25,70.54,3.93,17.949109414758272
2008-01-28,70.74,3.93,17.999999999999996
2008-01-29,71.55,3.93,18.206106870229007
2008-01-30,73.06,3.93,18.59033078880407
2008-01-31,71.7,3.93,18.244274809160306
2008-02-01,72.71,3.93,18.50127226463104
2008-02-04,73.13,3.93,18.608142493638674
2008-02-05,71.21,3.93,18.119592875318062
2008-02-06,70.42,3.93,17.918575063613233
2008-02-07,71.48,3.93,18.188295165394404
2008-02-08,71.44,3.93,18.178117048346056
2008-02-11,71.84,3.93,18.279898218829516
2008-02-12,71.77,3.93,18.26208651399491
2008-02-13,72.42,3.93,18.427480916030532
2008-02-14,72.06,3.93,18.33587786259542
2008-02-15,72.21,3.93,18.374045801526716
2008-02-19,72.82,3.93,18.52926208651399
2008-02-20,73.18,5.28,13.859848484848486
2008-02-21,71.74,5.28,13.587121212121211
2008-02-22,71.46,5.28,13.534090909090907
2008-02-25,72.32,5.28,13.696969696969695
2008-02-26,71.85,5.28,13.607954545454543
2008-02-27,73.02,5.28,13.829545454545453
2008-02-28,72.25,5.28,13.683712121212121
2008-02-29,71.02,5.28,13.450757575757574
2008-03-03,74.6,5.28,14.128787878787877
2008-03-04,72.51,5.28,13.732954545454545
2008-03-05,72.58,5.28,13.746212121212121
2008-03-06,71.94,5.28,13.624999999999998
2008-03-07,71.39,5.28,13.520833333333332
2008-03-10,70.83,5.28,13.414772727272727
2008-03-11,71.99,5.28,13.634469696969695
2008-03-12,71.69,5.28,13.577651515151514
2008-03-13,71.2,5.28,13.484848484848484
2008-03-14,70.07,5.28,13.270833333333332
2008-03-17,71.65,5.28,13.570075757575758
2008-03-18,72.09,5.28,13.653409090909092
2008-03-19,70.69,5.28,13.388257575757574
2008-03-20,70.86,5.28,13.420454545454545
2008-03-24,70.81,5.28,13.410984848484848
2008-03-25,71.27,5.28,13.498106060606059
2008-03-26,70.8,5.28,13.409090909090908
2008-03-27,70.31,5.28,13.316287878787879
2008-03-28,70.41,5.28,13.335227272727272
2008-03-31,70.3,5.28,13.314393939393938
2008-04-01,70.7,5.28,13.390151515151516
2008-04-02,71.32,5.28,13.507575757575756
2008-04-03,71.48,5.28,13.537878787878787
2008-04-04,70.77,5.28,13.40340909090909
2008-04-07,70.88,5.28,13.424242424242422
2008-04-08,70.54,5.28,13.359848484848486
2008-04-09,70.44,5.28,13.34090909090909
2008-04-10,70.53,5.28,13.357954545454545
2008-04-11,69.09,5.28,13.085227272727273
2008-04-14,69.42,5.28,13.147727272727272
2008-04-15,64.66,5.28,12.24621212121212
2008-04-16,64.24,5.28,12.166666666666664
2008-04-17,64.21,5.28,12.160984848484846
2008-04-18,64.47,5.28,12.210227272727272
2008-04-21,64.22,5.28,12.162878787878787
2008-04-22,62.85,5.28,11.90340909090909
2008-04-23,62.78,5.28,11.890151515151516
2008-04-24,65.55,0.78,84.03846153846153
2008-04-25,66.85,0.78,85.70512820512819
2008-04-28,66.21,0.78,84.88461538461537
2008-04-29,67.02,0.78,85.92307692307692
2008-04-30,66.47,0.78,85.21794871794872
2008-05-01,67.55,0.78,86.6025641025641
2008-05-02,67.76,0.78,86.87179487179488
2008-05-05,67.26,0.78,86.23076923076924
2008-05-06,67.49,0.78,86.52564102564102
2008-05-07,67.1,0.78,86.02564102564102
2008-05-08,67.46,0.78,86.48717948717947
2008-05-09,67.2,0.78,86.15384615384616
2008-05-12,67.69,0.78,86.78205128205127
2008-05-13,68.09,0.78,87.2948717948718
2008-05-14,67.85,0.78,86.98717948717947
2008-05-15,67.88,0.78,87.02564102564102
2008-05-16,68.3,0.78,87.56410256410255
2008-05-19,69.58,0.78,89.2051282051282
2008-05-20,68.5,0.78,87.82051282051282
2008-05-21,67.3,0.78,86.28205128205127
2008-05-22,67.61,0.78,86.67948717948718
2008-05-23,66.8,0.78,85.64102564102564
2008-05-27,67.79,0.78,86.91025641025641
2008-05-28,67.53,0.78,86.57692307692308
2008-05-29,67.63,0.78,86.70512820512819
2008-05-30,68.18,0.78,87.41025641025642
2008-06-02,67.21,0.78,86.16666666666666
2008-06-03,66.73,0.78,85.55128205128206
2008-06-04,66.39,0.78,85.11538461538461
2008-06-05,67.38,0.78,86.38461538461537
2008-06-06,64.78,0.78,83.05128205128204
2008-06-09,65.04,0.78,83.38461538461539
2008-06-10,64.85,0.78,83.14102564102564
2008-06-11,64.56,0.78,82.76923076923077
2008-06-12,64.63,0.78,82.85897435897435
2008-06-13,65.32,0.78,83.74358974358974
2008-06-16,65.41,0.78,83.85897435897435
2008-06-17,64.23,0.78,82.34615384615385
2008-06-18,63.25,0.78,81.08974358974359
2008-06-19,64.46,0.78,82.64102564102564
2008-06-20,62.98,0.78,80.74358974358974
2008-06-23,63.2,0.78,81.02564102564102
2008-06-24,62.57,0.78,80.21794871794872
2008-06-25,63.58,0.78,81.51282051282051
2008-06-26,60.11,0.78,77.06410256410255
2008-06-27,60.66,0.78,77.76923076923076
2008-06-30,60.44,0.78,77.48717948717947
2008-07-01,60.27,0.78,77.26923076923077
2008-07-02,59.58,0.78,76.38461538461539
2008-07-03,59.66,0.78,76.48717948717947
2008-07-07,59.28,0.78,76.0
2008-07-08,59.78,0.78,76.64102564102564
2008-07-09,58.97,0.78,75.6025641025641
2008-07-10,59.36,0.78,76.1025641025641
2008-07-11,58.8,0.78,75.38461538461537
2008-07-14,58.86,0.78,75.46153846153845
2008-07-15,59.21,0.78,75.91025641025641
2008-07-16,60.29,0.78,77.2948717948718
2008-07-17,58.59,0.78,75.11538461538461
2008-07-18,59.31,0.78,76.03846153846153
2008-07-21,58.87,0.78,75.47435897435896
2008-07-22,60.27,0.78,77.26923076923077
2008-07-23,61.55,0.78,78.91025641025641
2008-07-24,60.37,0.78,77.3974358974359
2008-07-25,62.01,0.78,79.5
2008-07-28,62.04,0.78,79.53846153846153
2008-07-29,61.02,2.2,27.736363636363635
2008-07-30,61.66,2.2,28.027272727272724
2008-07-31,60.89,2.2,27.677272727272726
2008-08-01,60.31,2.2,27.413636363636364
2008-08-04,60.01,2.2,27.277272727272724
2008-08-05,60.82,2.2,27.645454545454545
2008-08-06,61.53,2.2,27.968181818181815
2008-08-07,61.82,2.2,28.099999999999998
2008-08-08,62.98,2.2,28.627272727272725
2008-08-11,63.21,2.2,28.73181818181818
2008-08-12,63.83,2.2,29.013636363636362
2008-08-13,63.52,2.2,28.87272727272727
2008-08-14,63.3,2.2,28.77272727272727
2008-08-15,64.27,2.2,29.21363636363636
2008-08-18,63.84,2.2,29.018181818181816
2008-08-19,62.96,2.2,28.618181818181817
2008-08-20,62.7,2.2,28.5
2008-08-21,62.69,2.2,28.495454545454542
2008-08-22,63.24,2.2,28.745454545454542
2008-08-25,62.87,2.2,28.577272727272724
2008-08-26,62.6,2.2,28.454545454545453
2008-08-27,61.65,2.2,28.02272727272727
2008-08-28,62.64,2.2,28.47272727272727
2008-08-29,62.21,2.2,28.277272727272724
2008-09-02,62.58,2.2,28.44545454545454
2008-09-03,62.77,2.2,28.53181818181818
2008-09-04,62.31,2.2,28.32272727272727
2008-09-05,63.29,2.2,28.768181818181816
2008-09-08,64.76,2.2,29.436363636363637
2008-09-09,63.96,2.2,29.07272727272727
2008-09-10,63.24,2.2,28.745454545454542
2008-09-11,63.05,2.2,28.659090909090907
2008-09-12,63.77,2.2,28.986363636363635
2008-09-15,62.11,2.2,28.23181818181818
2008-09-16,60.54,2.2,27.518181818181816
2008-09-17,57.8,2.2,26.27272727272727
2008-09-18,58.72,2.2,26.690909090909088
2008-09-19,59.2,2.2,26.909090909090907
2008-09-22,57.91,2.2,26.32272727272727
2008-09-23,56.9,2.2,25.86363636363636
2008-09-24,56.38,2.2,25.627272727272725
2008-09-25,57.07,2.2,25.940909090909088
2008-09-26,56.92,2.2,25.87272727272727
2008-09-29,55.65,2.2,25.295454545454543
2008-09-30,54.7,2.2,24.863636363636363
2008-10-01,51.37,2.2,23.349999999999998
2008-10-02,50.17,2.2,22.804545454545455
2008-10-03,51.27,2.2,23.304545454545455
2008-10-06,49.87,2.2,22.668181818181814
2008-10-07,48.99,2.2,22.268181818181816
2008-10-08,47.04,2.2,21.38181818181818
2008-10-09,43.64,2.2,19.836363636363636
2008-10-10,37.77,2.2,17.168181818181818
2008-10-13,40.06,2.2,18.209090909090907
2008-10-14,40.85,2.2,18.568181818181817
2008-10-15,38.22,2.2,17.37272727272727
2008-10-16,40.46,2.2,18.39090909090909
2008-10-17,40.17,2.2,18.259090909090908
2008-10-20,42.29,2.2,19.22272727272727
2008-10-21,40.51,2.2,18.41363636363636
2008-10-22,41.48,3.72,11.1505376344086
2008-10-23,40.12,3.72,10.784946236559138
2008-10-24,39.13,3.72,10.518817204301076
2008-10-27,37.92,3.72,10.193548387096774
2008-10-28,41.61,3.72,11.185483870967742
2008-10-29,40.72,3.72,10.946236559139784
2008-10-30,42.01,3.72,11.29301075268817
2008-10-31,42.37,3.72,11.389784946236558
2008-11-03,42.1,3.72,11.317204301075268
2008-11-04,43.42,3.72,11.672043010752688
2008-11-05,42.18,3.72,11.338709677419354
2008-11-06,39.57,3.72,10.637096774193548
2008-11-07,39.75,3.72,10.685483870967742
2008-11-10,39.65,3.72,10.658602150537634
2008-11-11,38.41,3.72,10.3252688172043
2008-11-12,36.57,3.72,9.830645161290322
2008-11-13,38.31,3.72,10.298387096774194
2008-11-14,36.45,3.72,9.798387096774194
2008-11-17,35.85,3.72,9.637096774193548
2008-11-18,35.34,3.72,9.5
2008-11-19,33.25,3.72,8.938172043010752
2008-11-20,30.9,3.72,8.306451612903224
2008-11-21,34.27,3.72,9.21236559139785
2008-11-24,35.4,3.72,9.516129032258064
2008-11-25,35.65,3.72,9.583333333333332
2008-11-26,36.38,3.72,9.779569892473118
2008-11-28,37.0,3.72,9.946236559139784
2008-12-01,34.97,3.72,9.400537634408602
2008-12-02,35.43,3.72,9.524193548387096
2008-12-03,37.04,3.72,9.956989247311828
2008-12-04,35.43,3.72,9.524193548387096
2008-12-05,36.46,3.72,9.801075268817204
2008-12-08,37.17,3.72,9.991935483870968
2008-12-09,37.59,3.72,10.10483870967742
2008-12-10,37.75,3.72,10.14784946236559
2008-12-11,36.98,3.72,9.940860215053762
2008-12-12,36.59,3.72,9.836021505376344
2008-12-15,36.44,3.72,9.795698924731182
2008-12-16,38.34,3.72,10.306451612903226
2008-12-17,37.61,3.72,10.11021505376344
2008-12-18,36.82,3.72,9.89784946236559
2008-12-19,38.34,3.72,10.306451612903226
2008-12-22,38.99,3.72,10.481182795698924
2008-12-23,38.53,3.72,10.35752688172043
2008-12-24,38.79,3.72,10.427419354838708
2008-12-26,39.07,3.72,10.50268817204301
2008-12-29,38.93,3.72,10.46505376344086
2008-12-30,40.19,3.72,10.803763440860214
2008-12-31,40.69,3.72,10.938172043010752
2009-01-02,42.1,3.72,11.317204301075268
