date,EXC,EXC_EPS,PE Ratio
1990-07-13,8.19,0.2,40.949999999999996
1990-07-16,8.19,0.2,40.949999999999996
1990-07-17,8.13,0.2,40.65
1990-07-18,8.06,0.2,40.3
1990-07-19,8.0,0.2,40.0
1990-07-20,7.81,0.2,39.05
1990-07-23,7.63,0.2,38.15
1990-07-24,7.75,0.2,38.75
1990-07-25,7.94,0.2,39.7
1990-07-26,7.88,0.2,39.4
1990-07-27,7.88,0.2,39.4
1990-07-30,8.06,0.2,40.3
1990-07-31,8.25,0.2,41.25
1990-08-01,8.31,0.2,41.55
1990-08-02,8.13,0.2,40.65
1990-08-03,7.94,0.2,39.7
1990-08-06,7.63,0.2,38.15
1990-08-07,7.88,0.2,39.4
1990-08-08,8.0,0.2,40.0
1990-08-09,7.94,0.2,39.7
1990-08-10,7.81,0.2,39.05
1990-08-13,7.88,0.2,39.4
1990-08-14,8.0,0.2,40.0
1990-08-15,7.94,0.2,39.7
1990-08-16,7.75,0.2,38.75
1990-08-17,7.69,0.2,38.45
1990-08-20,7.69,0.2,38.45
1990-08-21,7.56,0.2,37.8
1990-08-22,7.5,0.2,37.5
1990-08-23,7.31,0.2,36.55
1990-08-24,7.31,0.2,36.55
1990-08-27,7.56,0.2,37.8
1990-08-28,7.44,0.2,37.2
1990-08-29,7.69,0.2,38.45
1990-08-30,7.5,0.2,37.5
1990-08-31,7.56,0.2,37.8
1990-09-04,7.5,0.2,37.5
1990-09-05,7.56,0.2,37.8
1990-09-06,7.56,0.2,37.8
1990-09-07,7.63,0.2,38.15
1990-09-10,7.63,0.2,38.15
1990-09-11,7.63,0.2,38.15
1990-09-12,7.63,0.2,38.15
1990-09-13,7.5,0.2,37.5
1990-09-14,7.44,0.2,37.2
1990-09-17,7.44,0.2,37.2
1990-09-18,7.5,0.2,37.5
1990-09-19,7.56,0.2,37.8
1990-09-20,7.56,0.2,37.8
1990-09-21,7.63,0.2,38.15
1990-09-24,7.38,0.2,36.9
1990-09-25,7.44,0.2,37.2
1990-09-26,7.5,0.2,37.5
1990-09-27,7.5,0.2,37.5
1990-09-28,7.31,0.2,36.55
1990-10-01,7.63,0.2,38.15
1990-10-02,7.63,0.2,38.15
1990-10-03,7.81,0.2,39.05
1990-10-04,7.94,0.2,39.7
1990-10-05,7.88,0.2,39.4
1990-10-08,7.94,0.2,39.7
1990-10-09,7.94,0.2,39.7
1990-10-10,7.88,0.2,39.4
1990-10-11,7.75,0.2,38.75
1990-10-12,8.0,0.2,40.0
1990-10-15,7.94,0.2,39.7
1990-10-16,7.88,0.2,39.4
1990-10-17,8.19,0.2,40.949999999999996
1990-10-18,8.38,0.2,41.9
1990-10-19,8.19,0.2,40.949999999999996
1990-10-22,8.25,0.2,41.25
1990-10-23,8.19,0.2,40.949999999999996
1990-10-24,8.25,0.2,41.25
1990-10-25,8.0,0.2,40.0
1990-10-26,7.94,0.2,39.7
1990-10-29,8.0,0.2,40.0
1990-10-30,8.19,0.2,40.949999999999996
1990-10-31,8.31,0.2,41.55
1990-11-01,8.44,0.2,42.199999999999996
1990-11-02,8.5,0.2,42.5
1990-11-05,8.5,0.2,42.5
1990-11-06,8.5,0.2,42.5
1990-11-07,8.0,0.2,40.0
1990-11-08,8.13,0.2,40.65
1990-11-09,8.44,0.2,42.199999999999996
1990-11-12,8.44,0.2,42.199999999999996
1990-11-13,8.31,0.2,41.55
1990-11-14,8.25,0.2,41.25
1990-11-15,8.19,0.2,40.949999999999996
1990-11-16,8.13,0.2,40.65
1990-11-19,8.19,0.2,40.949999999999996
1990-11-20,8.13,0.2,40.65
1990-11-21,8.19,0.2,40.949999999999996
1990-11-23,8.38,0.2,41.9
1990-11-26,8.25,0.2,41.25
1990-11-27,8.25,0.2,41.25
1990-11-28,8.25,0.2,41.25
1990-11-29,8.25,0.2,41.25
1990-11-30,8.38,0.2,41.9
1990-12-03,8.44,0.2,42.199999999999996
1990-12-04,8.69,0.2,43.449999999999996
1990-12-05,8.75,0.2,43.75
1990-12-06,8.69,0.2,43.449999999999996
1990-12-07,8.56,0.2,42.8
1990-12-10,8.69,0.2,43.449999999999996
1990-12-11,8.56,0.2,42.8
1990-12-12,8.69,0.2,43.449999999999996
1990-12-13,8.63,0.2,43.15
1990-12-14,8.69,0.2,43.449999999999996
1990-12-17,8.69,0.2,43.449999999999996
1990-12-18,9.0,0.2,45.0
1990-12-19,8.88,0.2,44.4
1990-12-20,8.81,0.2,44.05
1990-12-21,9.0,0.2,45.0
1990-12-24,8.94,0.2,44.699999999999996
1990-12-26,9.0,0.2,45.0
1990-12-27,9.0,0.2,45.0
1990-12-28,8.94,0.2,44.699999999999996
1990-12-31,9.0,0.2,45.0
1991-01-02,8.88,0.2,44.4
1991-01-03,8.88,0.2,44.4
1991-01-04,8.94,0.2,44.699999999999996
1991-01-07,8.81,0.2,44.05
1991-01-08,8.88,0.2,44.4
1991-01-09,8.88,0.2,44.4
1991-01-10,8.94,0.2,44.699999999999996
1991-01-11,8.81,0.2,44.05
1991-01-14,8.75,0.2,43.75
1991-01-15,8.88,0.2,44.4
1991-01-16,8.81,0.2,44.05
1991-01-17,9.0,0.2,45.0
1991-01-18,9.13,0.2,45.65
1991-01-21,9.13,0.2,45.65
1991-01-22,9.06,0.2,45.3
1991-01-23,9.06,0.2,45.3
1991-01-24,9.19,0.2,45.949999999999996
1991-01-25,9.06,0.2,45.3
1991-01-28,9.13,0.2,45.65
1991-01-29,9.19,0.2,45.949999999999996
1991-01-30,9.25,0.2,46.25
1991-01-31,9.38,0.2,46.9
1991-02-01,9.38,0.2,46.9
1991-02-04,9.38,0.2,46.9
1991-02-05,9.44,0.2,47.199999999999996
1991-02-06,9.5,0.2,47.5
1991-02-07,9.63,0.2,48.15
1991-02-08,9.75,0.2,48.75
1991-02-11,9.75,0.2,48.75
1991-02-12,9.69,0.2,48.449999999999996
1991-02-13,9.75,0.2,48.75
1991-02-14,9.75,0.2,48.75
1991-02-15,9.81,0.2,49.05
1991-02-19,9.75,0.2,48.75
1991-02-20,9.69,0.2,48.449999999999996
1991-02-21,9.69,0.2,48.449999999999996
1991-02-22,9.63,0.2,48.15
1991-02-25,9.75,0.2,48.75
1991-02-26,9.69,0.2,48.449999999999996
1991-02-27,9.75,0.2,48.75
1991-02-28,9.63,0.2,48.15
1991-03-01,9.63,0.2,48.15
1991-03-04,9.5,0.2,47.5
1991-03-05,9.63,0.2,48.15
1991-03-06,9.56,0.2,47.8
1991-03-07,9.5,0.2,47.5
1991-03-08,9.44,0.2,47.199999999999996
1991-03-11,9.44,0.2,47.199999999999996
1991-03-12,9.5,0.2,47.5
1991-03-13,9.75,0.2,48.75
1991-03-14,9.75,0.2,48.75
1991-03-15,9.56,0.2,47.8
1991-03-18,9.5,0.2,47.5
1991-03-19,9.5,0.2,47.5
1991-03-20,9.69,0.2,48.449999999999996
1991-03-21,9.63,0.2,48.15
1991-03-22,9.69,0.2,48.449999999999996
1991-03-25,9.81,0.2,49.05
1991-03-26,9.94,0.2,49.699999999999996
1991-03-27,9.81,0.2,49.05
1991-03-28,9.88,0.2,49.4
1991-04-01,9.75,0.2,48.75
1991-04-02,9.88,0.2,49.4
1991-04-03,9.88,0.2,49.4
1991-04-04,10.0,0.2,50.0
1991-04-05,9.94,0.2,49.699999999999996
1991-04-08,10.0,0.2,50.0
1991-04-09,9.88,0.2,49.4
1991-04-10,10.0,0.2,50.0
1991-04-11,10.13,0.2,50.65
1991-04-12,10.25,0.2,51.25
1991-04-15,10.31,0.2,51.55
1991-04-16,10.38,0.2,51.9
1991-04-17,10.44,0.2,52.199999999999996
1991-04-18,10.13,0.2,50.65
1991-04-19,10.06,0.2,50.3
1991-04-22,10.06,0.2,50.3
1991-04-23,10.13,0.2,50.65
1991-04-24,10.13,0.2,50.65
1991-04-25,10.0,0.2,50.0
1991-04-26,10.06,0.2,50.3
1991-04-29,10.06,0.2,50.3
1991-04-30,10.13,0.2,50.65
1991-05-01,10.31,0.2,51.55
1991-05-02,10.25,0.2,51.25
1991-05-03,10.25,0.2,51.25
1991-05-06,10.13,0.2,50.65
1991-05-07,10.06,0.2,50.3
1991-05-08,10.19,0.2,50.949999999999996
1991-05-09,10.13,0.2,50.65
1991-05-10,10.0,0.2,50.0
1991-05-13,10.19,0.2,50.949999999999996
1991-05-14,10.19,0.2,50.949999999999996
1991-05-15,10.31,0.2,51.55
1991-05-16,10.13,0.2,50.65
1991-05-17,10.13,0.2,50.65
1991-05-20,10.06,0.2,50.3
1991-05-21,10.13,0.2,50.65
1991-05-22,10.13,0.2,50.65
1991-05-23,10.06,0.2,50.3
1991-05-24,10.06,0.2,50.3
1991-05-28,10.13,0.2,50.65
1991-05-29,10.19,0.2,50.949999999999996
1991-05-30,10.25,0.2,51.25
1991-05-31,10.13,0.2,50.65
1991-06-03,10.0,0.2,50.0
1991-06-04,10.0,0.2,50.0
1991-06-05,9.88,0.2,49.4
1991-06-06,9.94,0.2,49.699999999999996
1991-06-07,9.94,0.2,49.699999999999996
1991-06-10,9.88,0.2,49.4
1991-06-11,9.94,0.2,49.699999999999996
1991-06-12,9.81,0.2,49.05
1991-06-13,10.06,0.2,50.3
1991-06-14,10.13,0.2,50.65
1991-06-17,10.13,0.2,50.65
1991-06-18,10.19,0.2,50.949999999999996
1991-06-19,10.06,0.2,50.3
1991-06-20,10.19,0.2,50.949999999999996
1991-06-21,10.19,0.2,50.949999999999996
1991-06-24,10.19,0.2,50.949999999999996
1991-06-25,10.19,0.2,50.949999999999996
1991-06-26,10.25,0.2,51.25
1991-06-27,10.19,0.2,50.949999999999996
1991-06-28,10.06,0.2,50.3
1991-07-01,10.25,0.2,51.25
1991-07-02,10.13,0.2,50.65
1991-07-03,10.19,0.2,50.949999999999996
1991-07-05,10.25,0.2,51.25
1991-07-08,10.25,0.2,51.25
1991-07-09,10.25,0.2,51.25
1991-07-10,10.06,0.2,50.3
1991-07-11,10.13,0.2,50.65
1991-07-12,10.25,0.2,51.25
1991-07-15,10.31,0.2,51.55
1991-07-16,10.31,0.2,51.55
1991-07-17,10.25,0.2,51.25
1991-07-18,10.38,0.2,51.9
1991-07-19,10.25,0.2,51.25
1991-07-22,10.19,0.2,50.949999999999996
1991-07-23,10.25,0.2,51.25
1991-07-24,10.25,0.2,51.25
1991-07-25,10.25,0.2,51.25
1991-07-26,10.19,0.2,50.949999999999996
1991-07-29,10.44,0.2,52.199999999999996
1991-07-30,10.5,0.2,52.5
1991-07-31,10.44,0.2,52.199999999999996
1991-08-01,10.38,0.2,51.9
1991-08-02,10.38,0.2,51.9
1991-08-05,10.31,0.2,51.55
1991-08-06,10.5,0.2,52.5
1991-08-07,10.38,0.2,51.9
1991-08-08,10.44,0.2,52.199999999999996
1991-08-09,10.5,0.2,52.5
1991-08-12,10.44,0.2,52.199999999999996
1991-08-13,10.5,0.2,52.5
1991-08-14,10.44,0.2,52.199999999999996
1991-08-15,10.25,0.2,51.25
1991-08-16,10.38,0.2,51.9
1991-08-19,10.25,0.2,51.25
1991-08-20,10.38,0.2,51.9
1991-08-21,10.56,0.2,52.8
1991-08-22,10.69,0.2,53.449999999999996
1991-08-23,10.69,0.2,53.449999999999996
1991-08-26,10.69,0.2,53.449999999999996
1991-08-27,10.63,0.2,53.15
1991-08-28,10.75,0.2,53.75
1991-08-29,10.56,0.2,52.8
1991-08-30,10.63,0.2,53.15
1991-09-03,10.75,0.2,53.75
1991-09-04,10.69,0.2,53.449999999999996
1991-09-05,10.75,0.2,53.75
1991-09-06,10.69,0.2,53.449999999999996
1991-09-09,10.75,0.2,53.75
1991-09-10,10.88,0.2,54.4
1991-09-11,10.94,0.2,54.699999999999996
1991-09-12,10.94,0.2,54.699999999999996
1991-09-13,10.94,0.2,54.699999999999996
1991-09-16,11.0,0.2,55.0
1991-09-17,10.94,0.2,54.699999999999996
1991-09-18,10.94,0.2,54.699999999999996
1991-09-19,11.0,0.2,55.0
1991-09-20,11.19,0.2,55.949999999999996
1991-09-23,11.19,0.2,55.949999999999996
1991-09-24,11.19,0.2,55.949999999999996
1991-09-25,11.31,0.2,56.55
1991-09-26,11.31,0.2,56.55
1991-09-27,11.25,0.2,56.25
1991-09-30,11.31,0.2,56.55
1991-10-01,11.25,0.2,56.25
1991-10-02,11.31,0.2,56.55
1991-10-03,11.44,0.2,57.199999999999996
1991-10-04,11.56,0.2,57.8
1991-10-07,11.44,0.2,57.199999999999996
1991-10-08,11.5,0.2,57.5
1991-10-09,11.38,0.2,56.9
1991-10-10,11.19,0.2,55.949999999999996
1991-10-11,11.13,0.2,55.65
1991-10-14,11.44,0.2,57.199999999999996
1991-10-15,11.5,0.2,57.5
1991-10-16,11.63,0.2,58.15
1991-10-17,11.5,0.2,57.5
1991-10-18,11.44,0.2,57.199999999999996
1991-10-21,11.38,0.2,56.9
1991-10-22,11.38,0.2,56.9
1991-10-23,11.5,0.2,57.5
1991-10-24,11.5,0.2,57.5
1991-10-25,11.56,0.2,57.8
1991-10-28,11.75,0.2,58.75
1991-10-29,11.81,0.2,59.05
1991-10-30,11.75,0.2,58.75
1991-10-31,11.88,0.2,59.4
1991-11-01,11.63,0.2,58.15
1991-11-04,11.69,0.2,58.449999999999996
1991-11-05,11.69,0.2,58.449999999999996
1991-11-06,11.63,0.2,58.15
1991-11-07,11.88,0.2,59.4
1991-11-08,11.88,0.2,59.4
1991-11-11,12.0,0.2,60.0
1991-11-12,11.94,0.2,59.699999999999996
1991-11-13,11.88,0.2,59.4
1991-11-14,11.69,0.2,58.449999999999996
1991-11-15,11.56,0.2,57.8
1991-11-18,11.69,0.2,58.449999999999996
1991-11-19,11.56,0.2,57.8
1991-11-20,11.69,0.2,58.449999999999996
1991-11-21,11.75,0.2,58.75
1991-11-22,11.56,0.2,57.8
1991-11-25,11.75,0.2,58.75
1991-11-26,11.88,0.2,59.4
1991-11-27,12.13,0.2,60.65
1991-11-29,12.13,0.2,60.65
1991-12-02,12.19,0.2,60.949999999999996
1991-12-03,12.13,0.2,60.65
1991-12-04,11.94,0.2,59.699999999999996
1991-12-05,11.88,0.2,59.4
1991-12-06,12.0,0.2,60.0
1991-12-09,11.94,0.2,59.699999999999996
1991-12-10,11.88,0.2,59.4
1991-12-11,12.13,0.2,60.65
1991-12-12,12.25,0.2,61.25
1991-12-13,12.19,0.2,60.949999999999996
1991-12-16,11.81,0.2,59.05
1991-12-17,11.88,0.2,59.4
1991-12-18,12.06,0.2,60.3
1991-12-19,12.0,0.2,60.0
1991-12-20,12.38,0.2,61.9
1991-12-23,12.5,0.2,62.5
1991-12-24,12.69,0.2,63.449999999999996
1991-12-26,12.69,0.2,63.449999999999996
1991-12-27,12.81,0.2,64.05
1991-12-30,12.94,0.2,64.69999999999999
1991-12-31,12.94,0.2,64.69999999999999
1992-01-02,12.75,0.2,63.75
1992-01-03,12.88,0.2,64.4
1992-01-06,12.75,0.2,63.75
1992-01-07,12.75,0.2,63.75
1992-01-08,12.75,0.2,63.75
1992-01-09,12.38,0.2,61.9
1992-01-10,12.06,0.2,60.3
1992-01-13,11.94,0.2,59.699999999999996
1992-01-14,12.13,0.2,60.65
1992-01-15,11.94,0.2,59.699999999999996
1992-01-16,11.63,0.2,58.15
1992-01-17,11.38,0.2,56.9
1992-01-20,11.81,0.2,59.05
1992-01-21,11.81,0.2,59.05
1992-01-22,12.06,0.2,60.3
1992-01-23,12.0,0.2,60.0
1992-01-24,12.0,0.2,60.0
1992-01-27,12.0,0.2,60.0
1992-01-28,12.06,0.2,60.3
1992-01-29,12.0,0.2,60.0
1992-01-30,12.06,0.2,60.3
1992-01-31,12.19,0.2,60.949999999999996
1992-02-03,12.06,0.2,60.3
1992-02-04,12.0,0.2,60.0
1992-02-05,12.13,0.2,60.65
1992-02-06,12.0,0.2,60.0
1992-02-07,11.88,0.2,59.4
1992-02-10,12.13,0.2,60.65
1992-02-11,12.44,0.2,62.199999999999996
1992-02-12,12.38,0.2,61.9
1992-02-13,12.19,0.2,60.949999999999996
1992-02-14,12.38,0.2,61.9
1992-02-18,12.06,0.2,60.3
1992-02-19,12.13,0.2,60.65
1992-02-20,12.06,0.2,60.3
1992-02-21,11.88,0.2,59.4
1992-02-24,11.88,0.2,59.4
1992-02-25,12.06,0.2,60.3
1992-02-26,12.19,0.2,60.949999999999996
1992-02-27,12.25,0.2,61.25
1992-02-28,12.25,0.2,61.25
1992-03-02,12.06,0.2,60.3
1992-03-03,12.06,0.2,60.3
1992-03-04,12.06,0.2,60.3
1992-03-05,12.13,0.2,60.65
1992-03-06,11.94,0.2,59.699999999999996
1992-03-09,12.06,0.2,60.3
1992-03-10,12.19,0.2,60.949999999999996
1992-03-11,12.06,0.2,60.3
1992-03-12,12.0,0.2,60.0
1992-03-13,12.0,0.2,60.0
1992-03-16,12.06,0.2,60.3
1992-03-17,11.94,0.2,59.699999999999996
1992-03-18,11.94,0.2,59.699999999999996
1992-03-19,12.0,0.2,60.0
1992-03-20,12.25,0.2,61.25
1992-03-23,12.13,0.2,60.65
1992-03-24,12.13,0.2,60.65
1992-03-25,12.06,0.2,60.3
1992-03-26,12.13,0.2,60.65
1992-03-27,12.13,0.2,60.65
1992-03-30,12.13,0.2,60.65
1992-03-31,12.31,0.2,61.55
1992-04-01,12.44,0.2,62.199999999999996
1992-04-02,12.75,0.2,63.75
1992-04-03,12.63,0.2,63.15
1992-04-06,12.5,0.2,62.5
1992-04-07,12.44,0.2,62.199999999999996
1992-04-08,12.5,0.2,62.5
1992-04-09,12.75,0.2,63.75
1992-04-10,13.0,0.2,65.0
1992-04-13,12.88,0.2,64.4
1992-04-14,12.75,0.2,63.75
1992-04-15,12.88,0.2,64.4
1992-04-16,13.0,0.2,65.0
1992-04-20,12.63,0.2,63.15
1992-04-21,12.69,0.2,63.449999999999996
1992-04-22,12.88,0.2,64.4
1992-04-23,12.88,0.2,64.4
1992-04-24,12.63,0.2,63.15
1992-04-27,12.63,0.2,63.15
1992-04-28,12.81,0.2,64.05
1992-04-29,12.81,0.2,64.05
1992-04-30,13.13,0.2,65.65
1992-05-01,13.0,0.2,65.0
1992-05-04,13.19,0.2,65.94999999999999
1992-05-05,13.06,0.2,65.3
1992-05-06,12.94,0.2,64.69999999999999
1992-05-07,12.81,0.2,64.05
1992-05-08,13.0,0.2,65.0
1992-05-11,13.06,0.2,65.3
1992-05-12,12.88,0.2,64.4
1992-05-13,12.94,0.2,64.69999999999999
1992-05-14,12.94,0.2,64.69999999999999
1992-05-15,13.06,0.2,65.3
1992-05-18,13.06,0.2,65.3
1992-05-19,13.19,0.2,65.94999999999999
1992-05-20,13.0,0.2,65.0
1992-05-21,12.88,0.2,64.4
1992-05-22,12.81,0.2,64.05
1992-05-26,12.69,0.2,63.449999999999996
1992-05-27,12.69,0.2,63.449999999999996
1992-05-28,12.88,0.2,64.4
1992-05-29,12.75,0.2,63.75
1992-06-01,12.75,0.2,63.75
1992-06-02,12.75,0.2,63.75
1992-06-03,12.75,0.2,63.75
1992-06-04,12.63,0.2,63.15
1992-06-05,12.81,0.2,64.05
1992-06-08,12.88,0.2,64.4
1992-06-09,12.88,0.2,64.4
1992-06-10,12.75,0.2,63.75
1992-06-11,12.69,0.2,63.449999999999996
1992-06-12,12.88,0.2,64.4
1992-06-15,13.0,0.2,65.0
1992-06-16,12.94,0.2,64.69999999999999
1992-06-17,12.75,0.2,63.75
1992-06-18,12.81,0.2,64.05
1992-06-19,13.0,0.2,65.0
1992-06-22,13.06,0.2,65.3
1992-06-23,13.06,0.2,65.3
1992-06-24,13.06,0.2,65.3
1992-06-25,13.06,0.2,65.3
1992-06-26,13.0,0.2,65.0
1992-06-29,13.13,0.2,65.65
1992-06-30,13.19,0.2,65.94999999999999
1992-07-01,13.25,0.2,66.25
1992-07-02,13.31,0.2,66.55
1992-07-06,13.25,0.2,66.25
1992-07-07,13.31,0.2,66.55
1992-07-08,13.38,0.2,66.9
1992-07-09,13.31,0.2,66.55
1992-07-10,13.31,0.2,66.55
1992-07-13,13.25,0.2,66.25
1992-07-14,13.25,0.2,66.25
1992-07-15,13.19,0.2,65.94999999999999
1992-07-16,13.13,0.2,65.65
1992-07-17,13.06,0.2,65.3
1992-07-20,12.94,0.2,64.69999999999999
1992-07-21,12.75,0.2,63.75
1992-07-22,12.75,0.2,63.75
1992-07-23,12.81,0.2,64.05
1992-07-24,12.88,0.2,64.4
1992-07-27,12.94,0.2,64.69999999999999
1992-07-28,13.0,0.2,65.0
1992-07-29,13.13,0.2,65.65
1992-07-30,12.88,0.2,64.4
1992-07-31,13.0,0.2,65.0
1992-08-03,13.0,0.2,65.0
1992-08-04,12.88,0.2,64.4
1992-08-05,12.69,0.2,63.449999999999996
1992-08-06,12.81,0.2,64.05
1992-08-07,12.75,0.2,63.75
1992-08-10,12.69,0.2,63.449999999999996
1992-08-11,12.75,0.2,63.75
1992-08-12,12.81,0.2,64.05
1992-08-13,12.81,0.2,64.05
1992-08-14,13.0,0.2,65.0
1992-08-17,12.88,0.2,64.4
1992-08-18,12.94,0.2,64.69999999999999
1992-08-19,13.0,0.2,65.0
1992-08-20,13.06,0.2,65.3
1992-08-21,13.06,0.2,65.3
1992-08-24,13.06,0.2,65.3
1992-08-25,13.13,0.2,65.65
1992-08-26,13.13,0.2,65.65
1992-08-27,13.06,0.2,65.3
1992-08-28,13.06,0.2,65.3
1992-08-31,12.88,0.2,64.4
1992-09-01,12.88,0.2,64.4
1992-09-02,12.94,0.2,64.69999999999999
1992-09-03,12.88,0.2,64.4
1992-09-04,12.88,0.2,64.4
1992-09-08,13.0,0.2,65.0
1992-09-09,13.19,0.2,65.94999999999999
1992-09-10,13.13,0.2,65.65
1992-09-11,13.06,0.2,65.3
1992-09-14,13.06,0.2,65.3
1992-09-15,12.94,0.2,64.69999999999999
1992-09-16,13.06,0.2,65.3
1992-09-17,12.81,0.2,64.05
1992-09-18,12.75,0.2,63.75
1992-09-21,12.63,0.2,63.15
1992-09-22,12.63,0.2,63.15
1992-09-23,12.56,0.2,62.8
1992-09-24,12.88,0.2,64.4
1992-09-25,12.81,0.2,64.05
1992-09-28,12.88,0.2,64.4
1992-09-29,13.0,0.2,65.0
1992-09-30,13.19,0.2,65.94999999999999
1992-10-01,13.0,0.2,65.0
1992-10-02,13.0,0.2,65.0
1992-10-05,13.0,0.2,65.0
1992-10-06,12.81,0.2,64.05
1992-10-07,12.81,0.2,64.05
1992-10-08,12.94,0.2,64.69999999999999
1992-10-09,12.81,0.2,64.05
1992-10-12,12.94,0.2,64.69999999999999
1992-10-13,13.13,0.2,65.65
1992-10-14,13.06,0.2,65.3
1992-10-15,13.0,0.2,65.0
1992-10-16,13.06,0.2,65.3
1992-10-19,12.94,0.2,64.69999999999999
1992-10-20,13.0,0.2,65.0
1992-10-21,12.94,0.2,64.69999999999999
1992-10-22,12.94,0.2,64.69999999999999
1992-10-23,12.94,0.2,64.69999999999999
1992-10-26,12.88,0.2,64.4
1992-10-27,13.0,0.2,65.0
1992-10-28,13.06,0.2,65.3
1992-10-29,13.13,0.2,65.65
1992-10-30,13.19,0.2,65.94999999999999
1992-11-02,13.25,0.2,66.25
1992-11-03,13.38,0.2,66.9
1992-11-04,13.13,0.2,65.65
1992-11-05,12.88,0.2,64.4
1992-11-06,13.0,0.2,65.0
1992-11-09,13.06,0.2,65.3
1992-11-10,12.88,0.2,64.4
1992-11-11,13.0,0.2,65.0
1992-11-12,13.06,0.2,65.3
1992-11-13,13.0,0.2,65.0
1992-11-16,13.0,0.2,65.0
1992-11-17,12.94,0.2,64.69999999999999
1992-11-18,13.06,0.2,65.3
1992-11-19,13.06,0.2,65.3
1992-11-20,13.13,0.2,65.65
1992-11-23,13.19,0.2,65.94999999999999
1992-11-24,13.0,0.2,65.0
1992-11-25,12.94,0.2,64.69999999999999
1992-11-27,13.06,0.2,65.3
1992-11-30,13.0,0.2,65.0
1992-12-01,13.0,0.2,65.0
1992-12-02,12.94,0.2,64.69999999999999
1992-12-03,12.75,0.2,63.75
1992-12-04,12.75,0.2,63.75
1992-12-07,12.75,0.2,63.75
1992-12-08,12.88,0.2,64.4
1992-12-09,12.88,0.2,64.4
1992-12-10,12.94,0.2,64.69999999999999
1992-12-11,12.88,0.2,64.4
1992-12-14,12.81,0.2,64.05
1992-12-15,12.81,0.2,64.05
1992-12-16,12.75,0.2,63.75
1992-12-17,12.94,0.2,64.69999999999999
1992-12-18,13.19,0.2,65.94999999999999
1992-12-21,13.06,0.2,65.3
1992-12-22,13.06,0.2,65.3
1992-12-23,13.38,0.2,66.9
1992-12-24,13.38,0.2,66.9
1992-12-28,13.25,0.2,66.25
1992-12-29,13.25,0.2,66.25
1992-12-30,13.06,0.2,65.3
1992-12-31,13.06,0.2,65.3
1993-01-04,13.13,0.2,65.65
1993-01-05,13.06,0.2,65.3
1993-01-06,13.06,0.2,65.3
1993-01-07,13.0,0.2,65.0
1993-01-08,12.94,0.2,64.69999999999999
1993-01-11,12.94,0.2,64.69999999999999
1993-01-12,13.0,0.2,65.0
1993-01-13,13.25,0.2,66.25
1993-01-14,13.25,0.2,66.25
1993-01-15,13.31,0.2,66.55
1993-01-18,13.31,0.2,66.55
1993-01-19,13.44,0.2,67.19999999999999
1993-01-20,13.44,0.2,67.19999999999999
1993-01-21,13.44,0.2,67.19999999999999
1993-01-22,13.31,0.2,66.55
1993-01-25,13.38,0.2,66.9
1993-01-26,13.44,0.2,67.19999999999999
1993-01-27,13.56,0.2,67.8
1993-01-28,13.75,0.2,68.75
1993-01-29,13.88,0.2,69.4
1993-02-01,13.88,0.2,69.4
1993-02-02,14.13,0.2,70.65
1993-02-03,14.38,0.2,71.9
1993-02-04,14.38,0.2,71.9
1993-02-05,14.19,0.2,70.94999999999999
1993-02-08,14.31,0.2,71.55
1993-02-09,14.38,0.2,71.9
1993-02-10,14.38,0.2,71.9
1993-02-11,14.56,0.2,72.8
1993-02-12,14.5,0.2,72.5
1993-02-16,14.44,0.2,72.19999999999999
1993-02-17,14.38,0.2,71.9
1993-02-18,14.19,0.2,70.94999999999999
1993-02-19,14.5,0.2,72.5
1993-02-22,15.13,0.2,75.65
1993-02-23,14.63,0.2,73.15
1993-02-24,14.63,0.2,73.15
1993-02-25,14.69,0.2,73.44999999999999
1993-02-26,14.75,0.2,73.75
1993-03-01,14.81,0.2,74.05
1993-03-02,14.88,0.2,74.4
1993-03-03,14.69,0.2,73.44999999999999
1993-03-04,14.75,0.2,73.75
1993-03-05,14.38,0.2,71.9
1993-03-08,14.69,0.2,73.44999999999999
1993-03-09,14.81,0.2,74.05
1993-03-10,14.81,0.2,74.05
1993-03-11,14.88,0.2,74.4
1993-03-12,14.75,0.2,73.75
1993-03-15,14.69,0.2,73.44999999999999
1993-03-16,14.88,0.2,74.4
1993-03-17,14.69,0.2,73.44999999999999
1993-03-18,14.88,0.2,74.4
1993-03-19,14.81,0.2,74.05
1993-03-22,14.81,0.2,74.05
1993-03-23,14.69,0.2,73.44999999999999
1993-03-24,14.69,0.2,73.44999999999999
1993-03-25,15.0,0.2,75.0
1993-03-26,14.81,0.2,74.05
1993-03-29,14.94,0.2,74.69999999999999
1993-03-30,14.81,0.2,74.05
1993-03-31,15.0,0.2,75.0
1993-04-01,14.88,0.2,74.4
1993-04-02,14.75,0.2,73.75
1993-04-05,14.75,0.2,73.75
1993-04-06,15.0,0.2,75.0
1993-04-07,15.0,0.2,75.0
1993-04-08,15.0,0.2,75.0
1993-04-12,15.25,0.2,76.25
1993-04-13,15.38,0.2,76.9
1993-04-14,15.38,0.2,76.9
1993-04-15,15.44,0.2,77.19999999999999
1993-04-16,15.38,0.2,76.9
1993-04-19,15.31,0.2,76.55
1993-04-20,15.19,0.2,75.94999999999999
1993-04-21,15.0,0.2,75.0
