date,CMG,CMG_EPS,PE Ratio
2009-11-13,88.86,2.99,29.7190635451505
2009-11-16,89.6,2.99,29.966555183946483
2009-11-17,88.96,2.99,29.752508361204008
2009-11-18,87.59,2.99,29.2943143812709
2009-11-19,85.47,2.99,28.585284280936452
2009-11-20,83.88,2.99,28.053511705685615
2009-11-23,85.14,2.99,28.474916387959865
2009-11-24,83.99,2.99,28.09030100334448
2009-11-25,84.45,2.99,28.244147157190636
2009-11-27,83.33,2.99,27.8695652173913
2009-11-30,83.45,2.99,27.909698996655518
2009-12-01,84.61,2.99,28.29765886287625
2009-12-02,85.5,2.99,28.595317725752505
2009-12-03,83.21,2.99,27.829431438127088
2009-12-04,84.82,2.99,28.367892976588625
2009-12-07,83.88,2.99,28.053511705685615
2009-12-08,83.89,2.99,28.05685618729097
2009-12-09,85.16,2.99,28.481605351170565
2009-12-10,86.09,2.99,28.792642140468228
2009-12-11,87.31,2.99,29.20066889632107
2009-12-14,89.87,2.99,30.05685618729097
2009-12-15,89.87,2.99,30.05685618729097
2009-12-16,88.86,2.99,29.7190635451505
2009-12-17,89.17,2.99,29.822742474916385
2009-12-18,89.49,2.99,29.929765886287623
2009-12-21,89.71,2.99,30.003344481605346
2009-12-22,90.85,2.99,30.38461538461538
2009-12-23,90.18,2.99,30.160535117056856
2009-12-24,90.34,2.99,30.214046822742475
2009-12-28,91.03,2.99,30.444816053511705
2009-12-29,91.29,2.99,30.531772575250837
2009-12-30,89.98,2.99,30.093645484949832
2009-12-31,88.16,2.99,29.484949832775918
2010-01-04,87.84,2.99,29.37792642140468
2010-01-05,89.02,2.99,29.772575250836116
2010-01-06,87.32,2.99,29.204013377926415
2010-01-07,86.43,2.99,28.906354515050168
2010-01-08,91.89,2.99,30.732441471571903
2010-01-11,96.77,2.99,32.364548494983275
2010-01-12,95.42,2.99,31.913043478260867
2010-01-13,95.64,2.99,31.986622073578594
2010-01-14,99.42,2.99,33.25083612040134
2010-01-15,98.06,2.99,32.79598662207358
2010-01-19,99.5,2.99,33.27759197324414
2010-01-20,97.85,2.99,32.7257525083612
2010-01-21,100.06,2.99,33.46488294314381
2010-01-22,97.77,2.99,32.69899665551839
2010-01-25,95.85,2.99,32.05685618729097
2010-01-26,97.5,2.99,32.608695652173914
2010-01-27,98.44,2.99,32.92307692307692
2010-01-28,98.62,2.99,32.98327759197324
2010-01-29,96.46,2.99,32.260869565217384
2010-02-01,100.38,2.99,33.57190635451504
2010-02-02,100.85,2.99,33.72909698996655
2010-02-03,100.38,2.99,33.57190635451504
2010-02-04,98.51,2.99,32.94648829431438
2010-02-05,95.2,2.99,31.839464882943144
2010-02-08,99.92,2.99,33.4180602006689
2010-02-09,100.65,2.99,33.66220735785953
2010-02-10,99.51,2.99,33.280936454849495
2010-02-11,101.12,2.99,33.819397993311036
2010-02-12,104.87,2.99,35.07357859531773
2010-02-16,103.79,2.99,34.7123745819398
2010-02-17,104.46,2.99,34.936454849498325
2010-02-18,103.98,2.99,34.77591973244147
2010-02-19,104.99,3.99,26.313283208020046
2010-02-22,103.93,3.99,26.047619047619047
2010-02-23,103.64,3.99,25.974937343358395
2010-02-24,104.84,3.99,26.275689223057643
2010-02-25,103.82,3.99,26.02005012531328
2010-02-26,104.71,3.99,26.243107769423556
2010-03-01,107.93,3.99,27.050125313283207
2010-03-02,110.12,3.99,27.598997493734334
2010-03-03,110.08,3.99,27.588972431077693
2010-03-04,109.03,3.99,27.32581453634085
2010-03-05,110.63,3.99,27.726817042606513
2010-03-08,111.5,3.99,27.94486215538847
2010-03-09,112.01,3.99,28.072681704260653
2010-03-10,112.32,3.99,28.15037593984962
2010-03-11,112.96,3.99,28.310776942355886
2010-03-12,114.98,3.99,28.81704260651629
2010-03-15,114.18,3.99,28.616541353383457
2010-03-16,114.71,3.99,28.74937343358396
2010-03-17,115.02,3.99,28.82706766917293
2010-03-18,114.17,3.99,28.614035087719298
2010-03-19,113.63,3.99,28.478696741854634
2010-03-22,114.44,3.99,28.681704260651628
2010-03-23,115.27,3.99,28.88972431077694
2010-03-24,114.35,3.99,28.659147869674182
2010-03-25,114.98,3.99,28.81704260651629
2010-03-26,114.02,3.99,28.57644110275689
2010-03-29,114.6,3.99,28.721804511278194
2010-03-30,114.48,3.99,28.69172932330827
2010-03-31,112.67,3.99,28.238095238095237
2010-04-01,114.48,3.99,28.69172932330827
2010-04-05,119.3,3.99,29.899749373433583
2010-04-06,122.17,3.99,30.619047619047617
2010-04-07,122.47,3.99,30.69423558897243
2010-04-08,122.73,3.99,30.7593984962406
2010-04-09,122.52,3.99,30.70676691729323
2010-04-12,123.21,3.99,30.879699248120296
2010-04-13,125.54,3.99,31.463659147869674
2010-04-14,125.97,3.99,31.57142857142857
2010-04-15,125.08,3.99,31.348370927318292
2010-04-16,124.05,3.99,31.090225563909772
2010-04-19,123.43,3.99,30.93483709273183
2010-04-20,124.08,3.99,31.097744360902254
2010-04-21,126.75,3.99,31.76691729323308
2010-04-22,144.72,3.99,36.27067669172932
2010-04-23,142.98,1.2,119.14999999999999
2010-04-26,141.98,1.2,118.31666666666666
2010-04-27,139.04,1.2,115.86666666666666
2010-04-28,135.27,1.2,112.72500000000001
2010-04-29,139.13,1.2,115.94166666666666
2010-04-30,134.91,1.2,112.425
2010-05-03,138.9,1.2,115.75000000000001
2010-05-04,133.39,1.2,111.15833333333333
2010-05-05,135.0,1.2,112.5
2010-05-06,131.52,1.2,109.60000000000001
2010-05-07,128.83,1.2,107.35833333333335
2010-05-10,136.92,1.2,114.1
2010-05-11,138.06,1.2,115.05000000000001
2010-05-12,142.37,1.2,118.64166666666668
2010-05-13,141.85,1.2,118.20833333333333
2010-05-14,138.61,1.2,115.50833333333335
2010-05-17,139.03,1.2,115.85833333333333
2010-05-18,139.66,1.2,116.38333333333334
2010-05-19,138.91,1.2,115.75833333333334
2010-05-20,133.84,1.2,111.53333333333335
2010-05-21,135.77,1.2,113.14166666666668
2010-05-24,137.48,1.2,114.56666666666666
2010-05-25,136.28,1.2,113.56666666666668
2010-05-26,138.09,1.2,115.075
2010-05-27,143.99,1.2,119.99166666666667
2010-05-28,142.28,1.2,118.56666666666668
2010-06-01,141.25,1.2,117.70833333333334
2010-06-02,147.61,1.2,123.00833333333335
2010-06-03,148.9,1.2,124.08333333333334
2010-06-04,143.81,1.2,119.84166666666667
2010-06-07,139.07,1.2,115.89166666666667
2010-06-08,142.03,1.2,118.35833333333333
2010-06-09,143.37,1.2,119.47500000000001
2010-06-10,146.14,1.2,121.78333333333333
2010-06-11,149.48,1.2,124.56666666666666
2010-06-14,148.77,1.2,123.97500000000001
2010-06-15,152.92,1.2,127.43333333333332
2010-06-16,152.52,1.2,127.10000000000001
2010-06-17,151.85,1.2,126.54166666666667
2010-06-18,152.74,1.2,127.28333333333335
2010-06-21,151.59,1.2,126.325
2010-06-22,145.15,1.2,120.95833333333334
2010-06-23,147.3,1.2,122.75000000000001
2010-06-24,144.76,1.2,120.63333333333333
2010-06-25,146.84,1.2,122.36666666666667
2010-06-28,145.96,1.2,121.63333333333334
2010-06-29,138.44,1.2,115.36666666666667
2010-06-30,136.81,1.2,114.00833333333334
2010-07-01,138.67,1.2,115.55833333333332
2010-07-02,137.24,1.2,114.36666666666667
2010-07-06,135.26,1.2,112.71666666666667
2010-07-07,138.45,1.2,115.375
2010-07-08,139.57,1.2,116.30833333333334
2010-07-09,140.41,1.2,117.00833333333334
2010-07-12,139.93,1.2,116.60833333333335
2010-07-13,142.76,1.2,118.96666666666667
2010-07-14,143.72,1.2,119.76666666666667
2010-07-15,142.46,1.2,118.71666666666668
2010-07-16,136.82,1.2,114.01666666666667
2010-07-19,130.24,1.2,108.53333333333335
2010-07-20,133.97,1.2,111.64166666666667
2010-07-21,129.6,1.2,108.0
2010-07-22,133.16,1.2,110.96666666666667
2010-07-23,145.5,1.2,121.25
2010-07-26,148.57,1.2,123.80833333333334
2010-07-27,148.28,2.68,55.32835820895522
2010-07-28,147.94,2.68,55.20149253731343
2010-07-29,146.01,2.68,54.481343283582085
2010-07-30,147.9,2.68,55.1865671641791
2010-08-02,150.51,2.68,56.16044776119402
2010-08-03,151.24,2.68,56.43283582089552
2010-08-04,152.54,2.68,56.91791044776119
2010-08-05,150.93,2.68,56.31716417910447
2010-08-06,151.6,2.68,56.56716417910447
2010-08-09,151.34,2.68,56.47014925373134
2010-08-10,150.03,2.68,55.981343283582085
2010-08-11,146.32,2.68,54.59701492537313
2010-08-12,146.23,2.68,54.56343283582089
2010-08-13,142.63,2.68,53.220149253731336
2010-08-16,144.97,2.68,54.09328358208955
2010-08-17,147.87,2.68,55.17537313432835
2010-08-18,149.42,2.68,55.753731343283576
2010-08-19,147.92,2.68,55.19402985074626
2010-08-20,149.84,2.68,55.91044776119403
2010-08-23,149.56,2.68,55.80597014925373
2010-08-24,145.69,2.68,54.361940298507456
2010-08-25,147.61,2.68,55.07835820895522
2010-08-26,148.48,2.68,55.402985074626855
2010-08-27,153.03,2.68,57.100746268656714
2010-08-30,148.84,2.68,55.537313432835816
2010-08-31,150.83,2.68,56.27985074626866
2010-09-01,159.41,2.68,59.481343283582085
2010-09-02,164.19,2.68,61.264925373134325
2010-09-03,163.51,2.68,61.01119402985074
2010-09-07,164.78,2.68,61.48507462686567
2010-09-08,166.05,2.68,61.9589552238806
2010-09-09,162.82,2.68,60.753731343283576
2010-09-10,166.01,2.68,61.94402985074626
2010-09-13,168.37,2.68,62.82462686567164
2010-09-14,168.52,2.68,62.88059701492537
2010-09-15,169.66,2.68,63.305970149253724
2010-09-16,167.03,2.68,62.32462686567164
2010-09-17,168.31,2.68,62.80223880597015
2010-09-20,170.13,2.68,63.481343283582085
2010-09-21,168.31,2.68,62.80223880597015
2010-09-22,165.74,2.68,61.843283582089555
2010-09-23,166.66,2.68,62.1865671641791
2010-09-24,173.19,2.68,64.6231343283582
2010-09-27,175.83,2.68,65.60820895522389
2010-09-28,176.67,2.68,65.92164179104476
2010-09-29,176.03,2.68,65.68283582089552
2010-09-30,172.0,2.68,64.17910447761194
2010-10-01,174.5,2.68,65.11194029850746
2010-10-04,172.96,2.68,64.53731343283582
2010-10-05,178.98,2.68,66.78358208955223
2010-10-06,174.82,2.68,65.23134328358208
2010-10-07,177.01,2.68,66.04850746268656
2010-10-08,176.56,2.68,65.88059701492537
2010-10-11,178.6,2.68,66.64179104477611
2010-10-12,180.91,2.68,67.50373134328358
2010-10-13,180.98,2.68,67.52985074626865
2010-10-14,181.27,2.68,67.63805970149254
2010-10-15,181.87,2.68,67.86194029850746
2010-10-18,183.69,2.68,68.54104477611939
2010-10-19,181.86,2.68,67.85820895522389
2010-10-20,180.75,2.68,67.44402985074626
2010-10-21,179.25,2.68,66.88432835820895
2010-10-22,205.77,-2.68,-76.77985074626865
2010-10-25,205.65,-2.68,-76.73507462686567
2010-10-26,212.86,-2.68,-79.42537313432835
2010-10-27,212.3,-2.68,-79.21641791044776
2010-10-28,210.42,-2.68,-78.51492537313432
2010-10-29,210.21,-2.68,-78.43656716417911
2010-11-01,211.08,-2.68,-78.76119402985074
2010-11-02,215.21,-2.68,-80.30223880597015
2010-11-03,219.32,-2.68,-81.83582089552237
2010-11-04,222.86,-2.68,-83.15671641791045
2010-11-05,230.56,-2.68,-86.02985074626865
2010-11-08,229.9,-2.68,-85.78358208955224
2010-11-09,227.34,-2.68,-84.82835820895522
2010-11-10,236.55,-2.68,-88.26492537313433
2010-11-11,237.76,-2.68,-88.71641791044775
2010-11-12,234.02,-2.68,-87.32089552238806
2010-11-15,230.37,-2.68,-85.9589552238806
2010-11-16,225.09,-2.68,-83.98880597014924
2010-11-17,230.96,-2.68,-86.17910447761194
2010-11-18,227.64,-2.68,-84.94029850746267
2010-11-19,232.27,-2.68,-86.66791044776119
2010-11-22,242.92,-2.68,-90.64179104477611
2010-11-23,243.9,-2.68,-91.00746268656717
2010-11-24,250.19,-2.68,-93.3544776119403
2010-11-26,255.65,-2.68,-95.39179104477611
2010-11-29,257.01,-2.68,-95.89925373134328
2010-11-30,258.49,-2.68,-96.45149253731343
2010-12-01,258.82,-2.68,-96.57462686567163
2010-12-02,250.96,-2.68,-93.64179104477611
2010-12-03,235.95,-2.68,-88.04104477611939
2010-12-06,241.06,-2.68,-89.94776119402985
2010-12-07,241.54,-2.68,-90.12686567164178
2010-12-08,236.17,-2.68,-88.1231343283582
2010-12-09,235.63,-2.68,-87.92164179104476
2010-12-10,238.22,-2.68,-88.88805970149254
2010-12-13,226.11,-2.68,-84.36940298507463
2010-12-14,227.9,-2.68,-85.03731343283582
2010-12-15,226.79,-2.68,-84.6231343283582
2010-12-16,234.77,-2.68,-87.60074626865672
2010-12-17,238.02,-2.68,-88.81343283582089
2010-12-20,236.1,-2.68,-88.09701492537313
2010-12-21,234.36,-2.68,-87.44776119402985
2010-12-22,231.78,-2.68,-86.48507462686567
2010-12-23,228.29,-2.68,-85.18283582089552
2010-12-27,222.73,-2.68,-83.10820895522387
2010-12-28,220.04,-2.68,-82.1044776119403
2010-12-29,221.06,-2.68,-82.48507462686567
2010-12-30,217.77,-2.68,-81.25746268656717
2010-12-31,212.66,-2.68,-79.3507462686567
2011-01-03,223.63,-2.68,-83.44402985074626
2011-01-04,222.37,-2.68,-82.97388059701493
2011-01-05,221.0,-2.68,-82.46268656716417
2011-01-06,226.5,-2.68,-84.51492537313432
2011-01-07,224.26,-2.68,-83.67910447761193
2011-01-10,223.67,-2.68,-83.4589552238806
2011-01-11,220.79,-2.68,-82.38432835820895
2011-01-12,217.67,-2.68,-81.22014925373134
2011-01-13,229.64,-2.68,-85.6865671641791
2011-01-14,234.89,-2.68,-87.64552238805969
2011-01-18,232.7,-2.68,-86.82835820895521
2011-01-19,229.33,-2.68,-85.57089552238806
2011-01-20,223.04,-2.68,-83.22388059701491
2011-01-21,223.63,-2.68,-83.44402985074626
2011-01-24,220.46,-2.68,-82.26119402985074
2011-01-25,221.99,-2.68,-82.8320895522388
2011-01-26,217.74,-2.68,-81.24626865671641
2011-01-27,225.52,-2.68,-84.14925373134328
2011-01-28,219.43,-2.68,-81.8768656716418
2011-01-31,218.92,-2.68,-81.6865671641791
2011-02-01,221.9,-2.68,-82.79850746268656
2011-02-02,228.9,-2.68,-85.41044776119402
2011-02-03,239.22,-2.68,-89.26119402985074
2011-02-04,246.31,-2.68,-91.90671641791045
2011-02-07,247.55,-2.68,-92.36940298507463
2011-02-08,247.26,-2.68,-92.26119402985074
2011-02-09,252.51,-2.68,-94.22014925373134
2011-02-10,256.63,-2.68,-95.75746268656715
2011-02-11,268.73,-2.68,-100.2723880597015
2011-02-14,272.95,-2.68,-101.84701492537313
2011-02-15,265.58,-2.68,-99.09701492537312
2011-02-16,264.01,-2.68,-98.51119402985074
2011-02-17,265.54,5.73,46.34205933682374
2011-02-18,260.15,5.73,45.401396160558456
2011-02-22,251.9,5.73,43.96160558464223
2011-02-23,244.19,5.73,42.616055846422334
2011-02-24,245.3,5.73,42.809773123909245
2011-02-25,248.36,5.73,43.34380453752181
2011-02-28,245.0,5.73,42.75741710296684
2011-03-01,241.15,5.73,42.08551483420593
2011-03-02,242.82,5.73,42.37696335078534
2011-03-03,246.85,5.73,43.080279232111685
2011-03-04,255.0,5.73,44.502617801047116
2011-03-07,252.56,5.73,44.07678883071553
2011-03-08,249.67,5.73,43.572425828970324
2011-03-09,251.41,5.73,43.8760907504363
2011-03-10,253.22,5.73,44.19197207678883
2011-03-11,252.76,5.73,44.11169284467713
2011-03-14,255.25,5.73,44.546247818499126
2011-03-15,258.0,5.73,45.0261780104712
2011-03-16,258.22,5.73,45.06457242582897
2011-03-17,251.66,5.73,43.9197207678883
2011-03-18,246.81,5.73,43.07329842931937
2011-03-21,247.5,5.73,43.19371727748691
2011-03-22,243.89,5.73,42.56369982547992
2011-03-23,246.98,5.73,43.102966841186735
2011-03-24,250.98,5.73,43.80104712041884
2011-03-25,256.74,5.73,44.80628272251309
2011-03-28,257.96,5.73,45.01919720767888
2011-03-29,266.12,5.73,46.44328097731239
2011-03-30,272.2,5.73,47.5043630017452
2011-03-31,272.37,5.73,47.53403141361256
2011-04-01,274.0,5.73,47.81849912739965
2011-04-04,273.91,5.73,47.80279232111693
2011-04-05,278.02,5.73,48.52006980802792
2011-04-06,275.76,5.73,48.12565445026178
2011-04-07,274.7,5.73,47.94066317626527
2011-04-08,269.24,5.73,46.987783595113434
2011-04-11,268.41,5.73,46.84293193717278
2011-04-12,274.3,5.73,47.87085514834206
2011-04-13,281.31,5.73,49.09424083769633
2011-04-14,282.91,5.73,49.37347294938918
2011-04-15,285.13,5.73,49.760907504363
2011-04-18,283.37,5.73,49.45375218150087
2011-04-19,279.85,5.73,48.839441535776615
2011-04-20,288.1,5.73,50.27923211169284
2011-04-21,277.3,1.49,186.1073825503356
2011-04-25,272.65,1.49,182.98657718120805
2011-04-26,264.94,1.49,177.81208053691276
2011-04-27,263.0,1.49,176.51006711409397
2011-04-28,265.64,1.49,178.28187919463087
2011-04-29,266.79,1.49,179.0536912751678
2011-05-02,267.08,1.49,179.248322147651
2011-05-03,260.41,1.49,174.77181208053693
2011-05-04,260.53,1.49,174.8523489932886
2011-05-05,265.77,1.49,178.36912751677852
2011-05-06,268.1,1.49,179.9328859060403
2011-05-09,266.41,1.49,178.79865771812084
2011-05-10,269.85,1.49,181.1073825503356
2011-05-11,274.3,1.49,184.09395973154363
2011-05-12,275.88,1.49,185.15436241610738
2011-05-13,280.4,1.49,188.18791946308724
2011-05-16,272.69,1.49,183.01342281879195
2011-05-17,274.51,1.49,184.23489932885906
2011-05-18,278.75,1.49,187.08053691275168
2011-05-19,281.12,1.49,188.6711409395973
2011-05-20,279.89,1.49,187.8456375838926
2011-05-23,283.33,1.49,190.15436241610738
2011-05-24,280.57,1.49,188.3020134228188
2011-05-25,284.11,1.49,190.6778523489933
2011-05-26,290.88,1.49,195.2214765100671
2011-05-27,292.94,1.49,196.60402684563758
2011-05-31,289.07,1.49,194.00671140939596
2011-06-01,285.56,1.49,191.6510067114094
2011-06-02,285.79,1.49,191.8053691275168
2011-06-03,286.51,1.49,192.28859060402684
2011-06-06,280.74,1.49,188.41610738255034
2011-06-07,281.3,1.49,188.79194630872485
2011-06-08,277.11,1.49,185.9798657718121
2011-06-09,277.87,1.49,186.48993288590606
2011-06-10,271.87,1.49,182.46308724832215
2011-06-13,270.9,1.49,181.81208053691273
2011-06-14,276.77,1.49,185.751677852349
2011-06-15,277.3,1.49,186.1073825503356
2011-06-16,271.81,1.49,182.4228187919463
2011-06-17,268.97,1.49,180.51677852348996
2011-06-20,276.05,1.49,185.26845637583892
2011-06-21,285.25,1.49,191.44295302013424
2011-06-22,284.46,1.49,190.91275167785233
2011-06-23,290.78,1.49,195.15436241610738
2011-06-24,293.25,1.49,196.81208053691276
2011-06-27,301.46,1.49,202.3221476510067
2011-06-28,304.72,1.49,204.51006711409397
2011-06-29,304.46,1.49,204.33557046979865
2011-06-30,308.19,1.49,206.83892617449663
2011-07-01,315.72,1.49,211.89261744966444
2011-07-05,321.45,1.49,215.73825503355704
2011-07-06,324.94,1.49,218.08053691275168
2011-07-07,328.49,1.49,220.46308724832215
2011-07-08,325.3,1.49,218.32214765100673
2011-07-11,320.69,1.49,215.2281879194631
2011-07-12,319.71,1.49,214.5704697986577
2011-07-13,325.18,1.49,218.24161073825505
2011-07-14,324.63,1.49,217.8724832214765
2011-07-15,324.6,1.49,217.85234899328862
2011-07-18,327.99,1.49,220.1275167785235
2011-07-19,333.71,1.49,223.96644295302013
2011-07-20,330.02,1.49,221.48993288590603
2011-07-21,328.22,1.63,201.36196319018407
2011-07-22,335.52,1.63,205.840490797546
2011-07-25,334.46,1.63,205.19018404907976
2011-07-26,331.4,1.63,203.31288343558282
2011-07-27,322.74,1.63,198.00000000000003
2011-07-28,324.16,1.63,198.8711656441718
2011-07-29,324.58,1.63,199.12883435582822
2011-08-01,327.55,1.63,200.9509202453988
2011-08-02,320.65,1.63,196.71779141104295
2011-08-03,325.58,1.63,199.74233128834356
2011-08-04,311.4,1.63,191.04294478527606
2011-08-05,311.52,1.63,191.11656441717793
2011-08-08,291.7,1.63,178.95705521472394
2011-08-09,302.56,1.63,185.6196319018405
2011-08-10,299.76,1.63,183.90184049079755
2011-08-11,316.28,1.63,194.0368098159509
2011-08-12,317.7,1.63,194.9079754601227
2011-08-15,319.68,1.63,196.1226993865031
2011-08-16,315.89,1.63,193.79754601226995
2011-08-17,309.44,1.63,189.840490797546
2011-08-18,284.5,1.63,174.5398773006135
2011-08-19,279.37,1.63,171.39263803680984
2011-08-22,273.2,1.63,167.6073619631902
2011-08-23,294.56,1.63,180.7116564417178
2011-08-24,296.46,1.63,181.87730061349694
2011-08-25,289.24,1.63,177.44785276073623
2011-08-26,298.88,1.63,183.36196319018407
2011-08-29,305.25,1.63,187.26993865030676
2011-08-30,311.21,1.63,190.92638036809817
2011-08-31,313.37,1.63,192.2515337423313
2011-09-01,309.17,1.63,189.6748466257669
2011-09-02,305.5,1.63,187.42331288343559
2011-09-06,310.43,1.63,190.44785276073623
2011-09-07,308.69,1.63,189.38036809815952
2011-09-08,311.34,1.63,191.00613496932516
2011-09-09,305.17,1.63,187.22085889570553
2011-09-12,307.75,1.63,188.8036809815951
2011-09-13,311.41,1.63,191.04907975460125
2011-09-14,315.91,1.63,193.80981595092027
2011-09-15,316.15,1.63,193.95705521472394
2011-09-16,318.06,1.63,195.12883435582825
2011-09-19,336.14,1.63,206.22085889570553
2011-09-20,333.19,1.63,204.4110429447853
2011-09-21,333.25,1.63,204.4478527607362
2011-09-22,325.94,1.63,199.9631901840491
2011-09-23,320.5,1.63,196.62576687116567
2011-09-26,329.44,1.63,202.11042944785277
2011-09-27,320.61,1.63,196.69325153374234
2011-09-28,319.06,1.63,195.74233128834356
2011-09-29,313.14,1.63,192.11042944785277
2011-09-30,302.95,1.63,185.8588957055215
2011-10-03,292.7,1.63,179.57055214723925
2011-10-04,301.09,1.63,184.71779141104295
2011-10-05,300.79,1.63,184.53374233128838
2011-10-06,298.99,1.63,183.42944785276075
2011-10-07,294.59,1.63,180.73006134969324
2011-10-10,307.85,1.63,188.86503067484665
2011-10-11,309.95,1.63,190.15337423312883
2011-10-12,314.0,1.63,192.63803680981596
2011-10-13,317.31,1.63,194.66871165644173
2011-10-14,320.8,1.63,196.80981595092027
2011-10-17,319.79,1.63,196.1901840490798
2011-10-18,319.85,1.63,196.2269938650307
2011-10-19,310.27,1.63,190.34969325153375
2011-10-20,307.91,1.63,188.90184049079758
2011-10-21,333.49,1.93,172.79274611398964
2011-10-24,342.49,1.93,177.4559585492228
2011-10-25,334.18,1.93,173.15025906735752
2011-10-26,332.85,1.93,172.46113989637308
2011-10-27,343.52,1.93,177.9896373056995
2011-10-28,341.4,1.93,176.89119170984455
2011-10-31,336.12,1.93,174.15544041450778
2011-11-01,328.18,1.93,170.04145077720207
2011-11-02,329.62,1.93,170.78756476683938
2011-11-03,337.5,1.93,174.87046632124353
2011-11-04,338.97,1.93,175.63212435233163
2011-11-07,339.16,1.93,175.73056994818654
2011-11-08,339.87,1.93,176.09844559585494
2011-11-09,332.84,1.93,172.4559585492228
2011-11-10,325.88,1.93,168.8497409326425
2011-11-11,332.02,1.93,172.03108808290156
2011-11-14,327.03,1.93,169.44559585492226
2011-11-15,327.46,1.93,169.66839378238342
2011-11-16,316.67,1.93,164.0777202072539
2011-11-17,313.61,1.93,162.49222797927462
2011-11-18,311.06,1.93,161.17098445595855
2011-11-21,305.58,1.93,158.33160621761658
2011-11-22,308.38,1.93,159.78238341968913
2011-11-23,300.45,1.93,155.67357512953367
2011-11-25,300.75,1.93,155.82901554404145
2011-11-28,309.55,1.93,160.38860103626945
2011-11-29,312.97,1.93,162.16062176165806
2011-11-30,321.56,1.93,166.61139896373058
2011-12-01,323.04,1.93,167.37823834196894
2011-12-02,330.49,1.93,171.23834196891193
2011-12-05,336.21,1.93,174.2020725388601
2011-12-06,331.43,1.93,171.7253886010363
2011-12-07,336.75,1.93,174.4818652849741
2011-12-08,334.74,1.93,173.44041450777203
2011-12-09,338.6,1.93,175.44041450777203
2011-12-12,340.22,1.93,176.279792746114
2011-12-13,329.51,1.93,170.73056994818654
2011-12-14,321.11,1.93,166.37823834196894
2011-12-15,318.52,1.93,165.03626943005182
2011-12-16,318.4,1.93,164.9740932642487
2011-12-19,317.77,1.93,164.64766839378237
2011-12-20,331.72,1.93,171.8756476683938
2011-12-21,334.06,1.93,173.0880829015544
2011-12-22,331.25,1.93,171.6321243523316
2011-12-23,335.32,1.93,173.74093264248705
2011-12-27,339.0,1.93,175.6476683937824
2011-12-28,340.14,1.93,176.23834196891193
2011-12-29,340.77,1.93,176.56476683937822
2011-12-30,337.74,1.93,174.99481865284974
2012-01-03,341.27,1.93,176.8238341968912
2012-01-04,348.75,1.93,180.69948186528498
2012-01-05,350.48,1.93,181.5958549222798
2012-01-06,348.95,1.93,180.80310880829015
2012-01-09,339.74,1.93,176.03108808290156
2012-01-10,341.12,1.93,176.7461139896373
2012-01-11,347.6,1.93,180.1036269430052
2012-01-12,347.62,1.93,180.1139896373057
2012-01-13,354.62,1.93,183.74093264248705
2012-01-17,353.38,1.93,183.0984455958549
2012-01-18,356.82,1.93,184.88082901554404
2012-01-19,358.09,1.93,185.53886010362694
2012-01-20,356.39,1.93,184.6580310880829
2012-01-23,360.46,1.93,186.76683937823833
2012-01-24,360.6,1.93,186.839378238342
2012-01-25,363.14,1.93,188.15544041450778
2012-01-26,365.81,1.93,189.53886010362694
2012-01-27,366.76,1.93,190.03108808290156
2012-01-30,367.69,1.93,190.51295336787564
2012-01-31,367.29,1.93,190.3056994818653
2012-02-01,370.41,1.93,191.92227979274614
2012-02-02,362.82,1.93,187.9896373056995
2012-02-03,372.19,1.93,192.84455958549222
2012-02-06,371.63,1.93,192.5544041450777
2012-02-07,374.02,1.93,193.79274611398964
2012-02-08,374.02,1.93,193.79274611398964
2012-02-09,376.49,1.93,195.07253886010363
2012-02-10,376.45,1.84,204.5923913043478
2012-02-13,377.45,1.84,205.13586956521738
2012-02-14,378.94,1.84,205.94565217391303
2012-02-15,375.73,1.84,204.20108695652175
2012-02-16,382.04,1.84,207.6304347826087
2012-02-17,384.7,1.84,209.07608695652172
2012-02-21,383.58,1.84,208.4673913043478
2012-02-22,384.95,1.84,209.21195652173913
2012-02-23,386.8,1.84,210.2173913043478
2012-02-24,387.42,1.84,210.55434782608697
2012-02-27,388.89,1.84,211.3532608695652
2012-02-28,391.96,1.84,213.02173913043475
2012-02-29,390.22,1.84,212.07608695652175
2012-03-01,394.1,1.84,214.18478260869566
2012-03-02,394.39,1.84,214.3423913043478
2012-03-05,392.98,1.84,213.57608695652175
2012-03-06,387.3,1.84,210.4891304347826
2012-03-07,392.1,1.84,213.09782608695653
2012-03-08,398.18,1.84,216.40217391304347
2012-03-09,398.12,1.84,216.36956521739128
2012-03-12,397.52,1.84,216.04347826086953
2012-03-13,400.05,1.84,217.41847826086956
2012-03-14,400.0,1.84,217.39130434782606
2012-03-15,407.08,1.84,221.2391304347826
2012-03-16,410.91,1.84,223.32065217391306
2012-03-19,413.92,1.84,224.95652173913044
2012-03-20,412.87,1.84,224.38586956521738
2012-03-21,416.11,1.84,226.14673913043478
2012-03-22,418.13,1.84,227.24456521739128
2012-03-23,415.51,1.84,225.82065217391303
2012-03-26,424.7,1.84,230.81521739130434
2012-03-27,421.37,1.84,229.0054347826087
2012-03-28,420.09,1.84,228.30978260869563
2012-03-29,420.62,1.84,228.5978260869565
2012-03-30,418.0,1.84,227.17391304347825
2012-04-02,418.4,1.84,227.39130434782606
2012-04-03,422.26,1.84,229.4891304347826
2012-04-04,417.04,1.84,226.65217391304347
