date,AEE,AEE_EPS,PE Ratio
1998-07-21,39.0,0.29,134.48275862068965
1998-07-22,39.5,0.29,136.20689655172416
1998-07-23,39.0,0.29,134.48275862068965
1998-07-24,38.88,0.29,134.0689655172414
1998-07-27,38.94,0.29,134.27586206896552
1998-07-28,38.5,0.29,132.75862068965517
1998-07-29,38.31,0.29,132.1034482758621
1998-07-30,38.5,0.29,132.75862068965517
1998-07-31,37.81,0.29,130.37931034482762
1998-08-03,38.31,0.29,132.1034482758621
1998-08-04,37.38,0.29,128.89655172413794
1998-08-05,37.75,0.29,130.17241379310346
1998-08-06,37.63,0.29,129.7586206896552
1998-08-07,38.06,0.29,131.24137931034485
1998-08-10,38.13,0.29,131.48275862068968
1998-08-11,37.88,0.29,130.62068965517244
1998-08-12,39.06,0.29,134.6896551724138
1998-08-13,38.56,0.61,63.21311475409836
1998-08-14,38.69,0.61,63.42622950819672
1998-08-17,39.13,0.61,64.14754098360656
1998-08-18,39.0,0.61,63.9344262295082
1998-08-19,38.81,0.61,63.622950819672134
1998-08-20,38.75,0.61,63.52459016393443
1998-08-21,39.5,0.61,64.75409836065575
1998-08-24,39.94,0.61,65.47540983606557
1998-08-25,39.88,0.61,65.37704918032787
1998-08-26,40.13,0.61,65.78688524590164
1998-08-27,39.63,0.61,64.9672131147541
1998-08-28,39.5,0.61,64.75409836065575
1998-08-31,39.56,0.61,64.85245901639345
1998-09-01,39.88,0.61,65.37704918032787
1998-09-02,39.0,0.61,63.9344262295082
1998-09-03,38.81,0.61,63.622950819672134
1998-09-04,39.0,0.61,63.9344262295082
1998-09-08,39.19,0.61,64.24590163934425
1998-09-09,39.13,0.61,64.14754098360656
1998-09-10,39.0,0.61,63.9344262295082
1998-09-11,39.5,0.61,64.75409836065575
1998-09-14,39.56,0.61,64.85245901639345
1998-09-15,39.94,0.61,65.47540983606557
1998-09-16,40.31,0.61,66.08196721311477
1998-09-17,40.0,0.61,65.57377049180327
1998-09-18,40.31,0.61,66.08196721311477
1998-09-21,40.44,0.61,66.29508196721311
1998-09-22,41.19,0.61,67.52459016393442
1998-09-23,41.38,0.61,67.8360655737705
1998-09-24,40.75,0.61,66.80327868852459
1998-09-25,40.81,0.61,66.9016393442623
1998-09-28,41.31,0.61,67.72131147540983
1998-09-29,41.88,0.61,68.65573770491804
1998-09-30,41.94,0.61,68.75409836065573
1998-10-01,42.56,0.61,69.77049180327869
1998-10-02,43.25,0.61,70.90163934426229
1998-10-05,43.94,0.61,72.0327868852459
1998-10-06,43.81,0.61,71.81967213114754
1998-10-07,43.44,0.61,71.21311475409836
1998-10-08,43.19,0.61,70.80327868852459
1998-10-09,42.0,0.61,68.85245901639344
1998-10-12,39.81,0.61,65.26229508196722
1998-10-13,40.13,0.61,65.78688524590164
1998-10-14,41.06,0.61,67.31147540983608
1998-10-15,41.88,0.61,68.65573770491804
1998-10-16,40.88,0.61,67.01639344262296
1998-10-19,40.69,0.61,66.70491803278688
1998-10-20,39.88,0.61,65.37704918032787
1998-10-21,39.81,0.61,65.26229508196722
1998-10-22,40.06,0.61,65.672131147541
1998-10-23,39.44,0.61,64.65573770491802
1998-10-26,39.56,0.61,64.85245901639345
1998-10-27,39.63,0.61,64.9672131147541
1998-10-28,39.94,0.61,65.47540983606557
1998-10-29,39.88,0.61,65.37704918032787
1998-10-30,39.94,0.61,65.47540983606557
1998-11-02,40.38,0.61,66.19672131147541
1998-11-03,40.5,0.61,66.39344262295081
1998-11-04,40.38,0.61,66.19672131147541
1998-11-05,40.75,0.61,66.80327868852459
1998-11-06,40.75,0.61,66.80327868852459
1998-11-09,40.69,0.61,66.70491803278688
1998-11-10,41.31,0.61,67.72131147540983
1998-11-11,40.88,0.61,67.01639344262296
1998-11-12,40.94,0.61,67.11475409836065
1998-11-13,41.19,0.61,67.52459016393442
1998-11-16,41.69,1.72,24.238372093023255
1998-11-17,41.63,1.72,24.203488372093027
1998-11-18,41.5,1.72,24.127906976744185
1998-11-19,41.19,1.72,23.94767441860465
1998-11-20,41.44,1.72,24.093023255813954
1998-11-23,41.38,1.72,24.058139534883722
1998-11-24,41.44,1.72,24.093023255813954
1998-11-25,41.69,1.72,24.238372093023255
1998-11-27,41.69,1.72,24.238372093023255
1998-11-30,41.19,1.72,23.94767441860465
1998-12-01,41.19,1.72,23.94767441860465
1998-12-02,41.5,1.72,24.127906976744185
1998-12-03,41.5,1.72,24.127906976744185
1998-12-04,42.0,1.72,24.41860465116279
1998-12-07,41.88,1.72,24.348837209302328
1998-12-08,41.75,1.72,24.27325581395349
1998-12-09,41.94,1.72,24.383720930232556
1998-12-10,41.56,1.72,24.16279069767442
1998-12-11,42.0,1.72,24.41860465116279
1998-12-14,41.75,1.72,24.27325581395349
1998-12-15,41.69,1.72,24.238372093023255
1998-12-16,42.0,1.72,24.41860465116279
1998-12-17,42.81,1.72,24.88953488372093
1998-12-18,43.06,1.72,25.034883720930235
1998-12-21,43.13,1.72,25.075581395348838
1998-12-22,42.56,1.72,24.74418604651163
1998-12-23,42.56,1.72,24.74418604651163
1998-12-24,42.31,1.72,24.598837209302328
1998-12-28,42.38,1.72,24.63953488372093
1998-12-29,42.5,1.72,24.709302325581397
1998-12-30,42.38,1.72,24.63953488372093
1998-12-31,42.69,1.72,24.819767441860463
1999-01-04,42.69,1.72,24.819767441860463
1999-01-05,42.31,1.72,24.598837209302328
1999-01-06,42.25,1.72,24.563953488372093
1999-01-07,41.88,1.72,24.348837209302328
1999-01-08,41.5,1.72,24.127906976744185
1999-01-11,40.63,1.72,23.622093023255815
1999-01-12,40.81,1.72,23.726744186046513
1999-01-13,40.75,1.72,23.691860465116278
1999-01-14,40.19,1.72,23.36627906976744
1999-01-15,40.5,1.72,23.546511627906977
1999-01-19,40.06,1.72,23.290697674418606
1999-01-20,39.5,1.72,22.96511627906977
1999-01-21,39.56,1.72,23.0
1999-01-22,39.88,1.72,23.186046511627907
1999-01-25,40.19,1.72,23.36627906976744
1999-01-26,39.69,1.72,23.075581395348838
1999-01-27,39.19,1.72,22.78488372093023
1999-01-28,39.56,1.72,23.0
1999-01-29,39.25,1.72,22.819767441860467
1999-02-01,38.44,1.72,22.348837209302324
1999-02-02,38.31,1.72,22.27325581395349
1999-02-03,38.31,1.72,22.27325581395349
1999-02-04,37.56,1.72,21.837209302325583
1999-02-05,37.63,1.72,21.87790697674419
1999-02-08,37.63,1.72,21.87790697674419
1999-02-09,37.5,1.72,21.802325581395348
1999-02-10,37.56,1.72,21.837209302325583
1999-02-11,37.31,1.72,21.69186046511628
1999-02-12,36.63,1.72,21.296511627906977
1999-02-16,37.06,1.72,21.546511627906977
1999-02-17,37.56,1.72,21.837209302325583
1999-02-18,38.44,1.72,22.348837209302324
1999-02-19,37.63,1.72,21.87790697674419
1999-02-22,37.81,1.72,21.982558139534884
1999-02-23,37.75,1.72,21.947674418604652
1999-02-24,37.31,1.72,21.69186046511628
1999-02-25,37.06,1.72,21.546511627906977
1999-02-26,37.31,1.72,21.69186046511628
1999-03-01,37.31,1.72,21.69186046511628
1999-03-02,37.63,1.72,21.87790697674419
1999-03-03,38.13,1.72,22.16860465116279
1999-03-04,38.69,1.72,22.494186046511626
1999-03-05,39.19,1.72,22.78488372093023
1999-03-08,38.25,1.72,22.238372093023255
1999-03-09,37.5,1.72,21.802325581395348
1999-03-10,37.06,1.72,21.546511627906977
1999-03-11,37.63,1.72,21.87790697674419
1999-03-12,38.13,1.72,22.16860465116279
1999-03-15,37.56,1.72,21.837209302325583
1999-03-16,37.69,1.72,21.912790697674417
1999-03-17,37.69,1.72,21.912790697674417
1999-03-18,38.06,1.72,22.12790697674419
1999-03-19,37.5,1.72,21.802325581395348
1999-03-22,37.63,1.72,21.87790697674419
1999-03-23,37.06,1.72,21.546511627906977
1999-03-24,38.06,1.72,22.12790697674419
1999-03-25,37.88,1.72,22.02325581395349
1999-03-26,37.44,1.72,21.767441860465116
1999-03-29,37.38,1.72,21.732558139534884
1999-03-30,36.56,1.72,21.255813953488374
1999-03-31,36.19,1.72,21.040697674418603
1999-04-01,36.63,1.72,21.296511627906977
1999-04-05,37.0,1.72,21.511627906976745
1999-04-06,36.31,1.72,21.110465116279073
1999-04-07,36.13,1.72,21.005813953488374
1999-04-08,36.81,1.72,21.401162790697676
1999-04-09,36.31,1.72,21.110465116279073
1999-04-12,36.69,1.72,21.33139534883721
1999-04-13,36.38,1.72,21.151162790697676
1999-04-14,36.19,1.72,21.040697674418603
1999-04-15,36.25,1.72,21.075581395348838
1999-04-16,36.5,1.72,21.22093023255814
1999-04-19,37.38,1.72,21.732558139534884
1999-04-20,38.63,1.72,22.459302325581397
1999-04-21,38.94,1.72,22.63953488372093
1999-04-22,38.5,1.72,22.38372093023256
1999-04-23,38.31,1.72,22.27325581395349
1999-04-26,38.31,1.72,22.27325581395349
1999-04-27,38.19,1.72,22.203488372093023
1999-04-28,38.38,1.72,22.313953488372096
1999-04-29,38.75,1.72,22.52906976744186
1999-04-30,38.69,1.72,22.494186046511626
1999-05-03,39.38,1.72,22.895348837209305
1999-05-04,39.13,1.72,22.750000000000004
1999-05-05,39.5,1.72,22.96511627906977
1999-05-06,39.19,1.72,22.78488372093023
1999-05-07,39.25,1.72,22.819767441860467
1999-05-10,39.44,1.72,22.930232558139533
1999-05-11,39.31,1.72,22.8546511627907
1999-05-12,39.38,1.72,22.895348837209305
1999-05-13,39.94,1.72,23.22093023255814
1999-05-14,39.25,1.72,22.819767441860467
1999-05-17,39.69,0.4,99.225
1999-05-18,39.5,0.4,98.75
1999-05-19,39.81,0.4,99.525
1999-05-20,39.88,0.4,99.7
1999-05-21,40.13,0.4,100.325
1999-05-24,40.38,0.4,100.95
1999-05-25,40.69,0.4,101.725
1999-05-26,40.69,0.4,101.725
1999-05-27,40.25,0.4,100.625
1999-05-28,40.94,0.4,102.35
1999-06-01,40.31,0.4,100.775
1999-06-02,40.31,0.4,100.775
1999-06-03,40.5,0.4,101.25
1999-06-04,40.5,0.4,101.25
1999-06-07,40.06,0.4,100.15
1999-06-08,39.75,0.4,99.375
1999-06-09,39.69,0.4,99.225
1999-06-10,38.81,0.4,97.025
1999-06-11,39.0,0.4,97.5
1999-06-14,39.38,0.4,98.45
1999-06-15,39.75,0.4,99.375
1999-06-16,40.13,0.4,100.325
1999-06-17,39.69,0.4,99.225
1999-06-18,39.69,0.4,99.225
1999-06-21,39.13,0.4,97.825
1999-06-22,39.56,0.4,98.9
1999-06-23,39.5,0.4,98.75
1999-06-24,39.44,0.4,98.6
1999-06-25,39.56,0.4,98.9
1999-06-28,39.81,0.4,99.525
1999-06-29,39.38,0.4,98.45
1999-06-30,38.38,0.4,95.95
1999-07-01,38.94,0.4,97.35
1999-07-02,38.94,0.4,97.35
1999-07-06,39.0,0.4,97.5
1999-07-07,39.0,0.4,97.5
1999-07-08,38.81,0.4,97.025
1999-07-09,39.0,0.4,97.5
1999-07-12,38.75,0.4,96.875
1999-07-13,39.06,0.4,97.65
1999-07-14,38.94,0.4,97.35
1999-07-15,39.06,0.4,97.65
1999-07-16,38.88,0.4,97.2
1999-07-19,38.75,0.4,96.875
1999-07-20,39.19,0.4,97.975
1999-07-21,39.38,0.4,98.45
1999-07-22,39.38,0.4,98.45
1999-07-23,39.38,0.4,98.45
1999-07-26,39.56,0.4,98.9
1999-07-27,39.75,0.4,99.375
1999-07-28,39.38,0.4,98.45
1999-07-29,38.94,0.4,97.35
1999-07-30,39.25,0.4,98.125
1999-08-02,39.38,0.4,98.45
1999-08-03,39.63,0.4,99.075
1999-08-04,39.5,0.4,98.75
1999-08-05,39.56,0.4,98.9
1999-08-06,39.19,0.4,97.975
1999-08-09,39.31,0.4,98.275
1999-08-10,39.06,0.4,97.65
1999-08-11,38.81,0.4,97.025
1999-08-12,38.69,0.4,96.725
1999-08-13,38.75,0.4,96.875
1999-08-16,38.88,0.63,61.714285714285715
1999-08-17,39.13,0.63,62.111111111111114
1999-08-18,39.0,0.63,61.904761904761905
1999-08-19,39.5,0.63,62.698412698412696
1999-08-20,39.88,0.63,63.301587301587304
1999-08-23,39.81,0.63,63.1904761904762
1999-08-24,40.0,0.63,63.492063492063494
1999-08-25,40.69,0.63,64.58730158730158
1999-08-26,40.56,0.63,64.38095238095238
1999-08-27,40.44,0.63,64.19047619047619
1999-08-30,39.88,0.63,63.301587301587304
1999-08-31,40.06,0.63,63.58730158730159
1999-09-01,40.13,0.63,63.6984126984127
1999-09-02,40.13,0.63,63.6984126984127
1999-09-03,40.31,0.63,63.98412698412699
1999-09-07,39.63,0.63,62.904761904761905
1999-09-08,39.25,0.63,62.301587301587304
1999-09-09,39.19,0.63,62.2063492063492
1999-09-10,39.5,0.63,62.698412698412696
1999-09-13,39.25,0.63,62.301587301587304
1999-09-14,38.94,0.63,61.8095238095238
1999-09-15,38.88,0.63,61.714285714285715
1999-09-16,38.5,0.63,61.11111111111111
1999-09-17,38.81,0.63,61.60317460317461
1999-09-20,38.38,0.63,60.920634920634924
1999-09-21,38.0,0.63,60.317460317460316
1999-09-22,38.25,0.63,60.714285714285715
1999-09-23,37.81,0.63,60.01587301587302
1999-09-24,37.44,0.63,59.42857142857142
1999-09-27,37.5,0.63,59.523809523809526
1999-09-28,37.06,0.63,58.82539682539683
1999-09-29,37.25,0.63,59.12698412698413
1999-09-30,37.81,0.63,60.01587301587302
1999-10-01,38.38,0.63,60.920634920634924
1999-10-04,38.94,0.63,61.8095238095238
1999-10-05,38.44,0.63,61.01587301587301
1999-10-06,38.38,0.63,60.920634920634924
1999-10-07,37.81,0.63,60.01587301587302
1999-10-08,38.13,0.63,60.523809523809526
1999-10-11,37.38,0.63,59.333333333333336
1999-10-12,37.25,0.63,59.12698412698413
1999-10-13,37.19,0.63,59.031746031746025
1999-10-14,37.38,0.63,59.333333333333336
1999-10-15,36.56,0.63,58.03174603174603
1999-10-18,36.88,0.63,58.539682539682545
1999-10-19,36.5,0.63,57.93650793650794
1999-10-20,36.44,0.63,57.841269841269835
1999-10-21,36.25,0.63,57.53968253968254
1999-10-22,36.25,0.63,57.53968253968254
1999-10-25,36.19,0.63,57.44444444444444
1999-10-26,36.63,0.63,58.142857142857146
1999-10-27,37.5,0.63,59.523809523809526
1999-10-28,38.0,0.63,60.317460317460316
1999-10-29,37.81,0.63,60.01587301587302
1999-11-01,37.88,0.63,60.126984126984134
1999-11-02,38.06,0.63,60.41269841269842
1999-11-03,37.75,0.63,59.92063492063492
1999-11-04,37.38,0.63,59.333333333333336
1999-11-05,37.5,0.63,59.523809523809526
1999-11-08,37.31,0.63,59.22222222222223
1999-11-09,37.06,0.63,58.82539682539683
1999-11-10,36.81,0.63,58.42857142857143
1999-11-11,36.75,0.63,58.333333333333336
1999-11-12,36.81,0.63,58.42857142857143
1999-11-15,36.44,1.82,20.02197802197802
1999-11-16,36.63,1.82,20.126373626373628
1999-11-17,36.38,1.82,19.98901098901099
1999-11-18,36.5,1.82,20.054945054945055
1999-11-19,35.81,1.82,19.675824175824175
1999-11-22,35.19,1.82,19.335164835164832
1999-11-23,34.44,1.82,18.92307692307692
1999-11-24,34.31,1.82,18.851648351648354
1999-11-26,34.13,1.82,18.752747252747252
1999-11-29,33.38,1.82,18.340659340659343
1999-11-30,34.63,1.82,19.02747252747253
1999-12-01,34.31,1.82,18.851648351648354
1999-12-02,34.38,1.82,18.89010989010989
1999-12-03,34.5,1.82,18.956043956043956
1999-12-06,33.75,1.82,18.543956043956044
1999-12-07,33.69,1.82,18.510989010989007
1999-12-08,33.31,1.82,18.302197802197803
1999-12-09,33.0,1.82,18.13186813186813
1999-12-10,32.75,1.82,17.994505494505493
1999-12-13,32.44,1.82,17.82417582417582
1999-12-14,32.5,1.82,17.857142857142858
1999-12-15,32.75,1.82,17.994505494505493
1999-12-16,32.38,1.82,17.791208791208792
1999-12-17,32.38,1.82,17.791208791208792
1999-12-20,32.48,1.82,17.846153846153843
1999-12-21,33.13,1.82,18.203296703296704
1999-12-22,33.06,1.82,18.164835164835164
1999-12-23,33.13,1.82,18.203296703296704
1999-12-27,33.13,1.82,18.203296703296704
1999-12-28,33.19,1.82,18.236263736263734
1999-12-29,32.88,1.82,18.065934065934066
1999-12-30,32.81,1.82,18.02747252747253
1999-12-31,32.75,1.82,17.994505494505493
2000-01-03,32.31,1.82,17.752747252747252
2000-01-04,32.31,1.82,17.752747252747252
2000-01-05,33.56,1.82,18.43956043956044
2000-01-06,33.44,1.82,18.373626373626372
2000-01-07,33.94,1.82,18.648351648351646
2000-01-10,33.69,1.82,18.510989010989007
2000-01-11,33.63,1.82,18.478021978021978
2000-01-12,33.81,1.82,18.576923076923077
2000-01-13,33.94,1.82,18.648351648351646
2000-01-14,33.44,1.82,18.373626373626372
2000-01-18,32.31,1.82,17.752747252747252
2000-01-19,33.13,1.82,18.203296703296704
2000-01-20,33.0,1.82,18.13186813186813
2000-01-21,33.25,1.82,18.26923076923077
2000-01-24,33.44,1.82,18.373626373626372
2000-01-25,32.63,1.82,17.92857142857143
2000-01-26,33.0,1.82,18.13186813186813
2000-01-27,32.94,1.82,18.0989010989011
2000-01-28,32.31,1.82,17.752747252747252
2000-01-31,32.56,1.82,17.89010989010989
2000-02-01,32.56,1.82,17.89010989010989
2000-02-02,32.56,1.82,17.89010989010989
2000-02-03,32.94,1.82,18.0989010989011
2000-02-04,31.94,1.82,17.54945054945055
2000-02-07,31.75,1.82,17.445054945054945
2000-02-08,31.88,1.82,17.516483516483515
2000-02-09,31.56,1.82,17.34065934065934
2000-02-10,31.13,1.82,17.104395604395602
2000-02-11,31.0,1.82,17.032967032967033
2000-02-14,31.25,1.82,17.17032967032967
2000-02-15,31.13,1.82,17.104395604395602
2000-02-16,30.94,1.82,17.0
2000-02-17,30.5,1.82,16.75824175824176
2000-02-18,30.25,1.82,16.62087912087912
2000-02-22,30.44,1.82,16.725274725274726
2000-02-23,30.25,1.82,16.62087912087912
2000-02-24,28.88,1.82,15.868131868131867
2000-02-25,28.88,1.82,15.868131868131867
2000-02-28,30.06,1.82,16.516483516483515
2000-02-29,30.0,1.82,16.483516483516482
2000-03-01,29.5,1.82,16.208791208791208
2000-03-02,28.94,1.82,15.901098901098901
2000-03-03,29.19,1.82,16.03846153846154
2000-03-06,28.19,1.82,15.489010989010989
2000-03-07,27.88,1.82,15.318681318681318
2000-03-08,28.0,1.82,15.384615384615383
2000-03-09,28.06,1.82,15.417582417582416
2000-03-10,28.13,1.82,15.456043956043954
2000-03-13,28.13,1.82,15.456043956043954
2000-03-14,27.81,1.82,15.28021978021978
2000-03-15,29.06,1.82,15.967032967032965
2000-03-16,30.63,1.82,16.82967032967033
2000-03-17,30.13,1.82,16.554945054945055
2000-03-20,30.25,1.82,16.62087912087912
2000-03-21,30.44,1.82,16.725274725274726
2000-03-22,30.13,1.82,16.554945054945055
2000-03-23,30.19,1.82,16.587912087912088
2000-03-24,30.5,1.82,16.75824175824176
2000-03-27,30.94,1.82,17.0
2000-03-28,30.31,1.82,16.653846153846153
2000-03-29,30.69,1.82,16.86263736263736
2000-03-30,30.63,1.82,16.82967032967033
2000-03-31,30.94,1.82,17.0
2000-04-03,31.13,1.82,17.104395604395602
2000-04-04,31.94,1.82,17.54945054945055
2000-04-05,32.56,1.82,17.89010989010989
2000-04-06,32.19,1.82,17.686813186813186
2000-04-07,31.63,1.82,17.37912087912088
2000-04-10,31.81,1.82,17.478021978021978
2000-04-11,32.0,1.82,17.58241758241758
2000-04-12,32.38,1.82,17.791208791208792
2000-04-13,33.25,1.82,18.26923076923077
2000-04-14,32.88,1.82,18.065934065934066
2000-04-17,33.25,1.82,18.26923076923077
2000-04-18,33.25,1.82,18.26923076923077
2000-04-19,33.13,1.82,18.203296703296704
2000-04-20,33.88,1.82,18.615384615384617
2000-04-24,34.94,1.82,19.197802197802197
2000-04-25,36.56,1.82,20.087912087912088
2000-04-26,37.88,1.82,20.813186813186814
2000-04-27,37.25,1.82,20.467032967032967
2000-04-28,36.69,1.82,20.159340659340657
2000-05-01,36.44,1.82,20.02197802197802
2000-05-02,35.56,1.82,19.53846153846154
2000-05-03,35.31,1.82,19.4010989010989
2000-05-04,36.25,1.82,19.917582417582416
2000-05-05,35.5,1.82,19.505494505494504
2000-05-08,35.94,1.82,19.747252747252745
2000-05-09,35.94,1.82,19.747252747252745
2000-05-10,36.13,1.82,19.851648351648354
2000-05-11,36.94,1.82,20.296703296703296
2000-05-12,36.56,1.82,20.087912087912088
2000-05-15,36.94,0.45,82.08888888888889
2000-05-16,36.69,0.45,81.53333333333333
2000-05-17,35.63,0.45,79.17777777777778
2000-05-18,36.06,0.45,80.13333333333334
2000-05-19,36.19,0.45,80.42222222222222
2000-05-22,36.81,0.45,81.8
2000-05-23,36.56,0.45,81.24444444444445
2000-05-24,37.25,0.45,82.77777777777777
2000-05-25,36.88,0.45,81.95555555555556
2000-05-26,36.81,0.45,81.8
2000-05-30,36.44,0.45,80.97777777777777
2000-05-31,36.69,0.45,81.53333333333333
2000-06-01,36.75,0.45,81.66666666666667
2000-06-02,36.06,0.45,80.13333333333334
2000-06-05,35.19,0.45,78.19999999999999
2000-06-06,35.25,0.45,78.33333333333333
2000-06-07,35.0,0.45,77.77777777777777
2000-06-08,34.56,0.45,76.8
2000-06-09,35.44,0.45,78.75555555555555
2000-06-12,35.59,0.45,79.08888888888889
2000-06-13,35.63,0.45,79.17777777777778
