date,VNO,VNO_EPS,PE Ratio
1990-01-09,5.32,1.1,4.836363636363636
1990-01-10,5.34,1.1,4.854545454545454
1990-01-11,5.41,1.1,4.918181818181818
1990-01-12,5.41,1.1,4.918181818181818
1990-01-15,5.32,1.1,4.836363636363636
1990-01-16,5.3,1.1,4.8181818181818175
1990-01-17,5.32,1.1,4.836363636363636
1990-01-18,5.3,1.1,4.8181818181818175
1990-01-19,5.32,1.1,4.836363636363636
1990-01-22,5.34,1.1,4.854545454545454
1990-01-23,5.36,1.1,4.872727272727273
1990-01-24,5.25,1.1,4.7727272727272725
1990-01-25,5.22,1.1,4.745454545454545
1990-01-26,5.18,1.1,4.709090909090908
1990-01-29,5.08,1.1,4.618181818181818
1990-01-30,5.03,1.1,4.572727272727272
1990-01-31,5.01,1.1,4.554545454545454
1990-02-01,5.07,1.1,4.609090909090909
1990-02-02,5.07,1.1,4.609090909090909
1990-02-05,5.05,1.1,4.59090909090909
1990-02-06,5.06,1.1,4.6
1990-02-07,5.05,1.1,4.59090909090909
1990-02-08,5.08,1.1,4.618181818181818
1990-02-09,5.05,1.1,4.59090909090909
1990-02-12,5.12,1.1,4.654545454545454
1990-02-13,5.12,1.1,4.654545454545454
1990-02-14,5.03,1.1,4.572727272727272
1990-02-15,5.03,1.1,4.572727272727272
1990-02-16,5.01,1.1,4.554545454545454
1990-02-20,5.07,1.1,4.609090909090909
1990-02-21,4.98,1.1,4.527272727272727
1990-02-22,5.03,1.1,4.572727272727272
1990-02-23,5.07,1.1,4.609090909090909
1990-02-26,5.07,1.1,4.609090909090909
1990-02-27,5.15,1.1,4.681818181818182
1990-02-28,5.13,1.1,4.663636363636363
1990-03-01,5.13,1.1,4.663636363636363
1990-03-02,5.19,1.1,4.718181818181818
1990-03-05,5.19,1.1,4.718181818181818
1990-03-06,5.19,1.1,4.718181818181818
1990-03-07,5.19,1.1,4.718181818181818
1990-03-08,5.17,1.1,4.699999999999999
1990-03-09,5.13,1.1,4.663636363636363
1990-03-12,5.17,1.1,4.699999999999999
1990-03-13,5.13,1.1,4.663636363636363
1990-03-14,5.1,1.1,4.636363636363636
1990-03-15,5.1,1.1,4.636363636363636
1990-03-16,5.1,1.1,4.636363636363636
1990-03-19,5.1,1.1,4.636363636363636
1990-03-20,5.14,1.1,4.672727272727272
1990-03-21,5.17,1.1,4.699999999999999
1990-03-22,5.08,1.1,4.618181818181818
1990-03-23,5.08,1.1,4.618181818181818
1990-03-26,5.07,1.1,4.609090909090909
1990-03-27,5.13,1.1,4.663636363636363
1990-03-28,5.13,1.1,4.663636363636363
1990-03-29,5.13,1.1,4.663636363636363
1990-03-30,5.13,1.1,4.663636363636363
1990-04-02,5.08,1.1,4.618181818181818
1990-04-03,5.14,1.1,4.672727272727272
1990-04-04,5.09,1.1,4.627272727272727
1990-04-05,5.16,1.1,4.6909090909090905
1990-04-06,5.13,1.1,4.663636363636363
1990-04-09,5.13,1.1,4.663636363636363
1990-04-10,5.17,1.1,4.699999999999999
1990-04-11,5.13,1.1,4.663636363636363
1990-04-12,5.17,1.1,4.699999999999999
1990-04-16,5.1,1.1,4.636363636363636
1990-04-17,5.1,1.1,4.636363636363636
1990-04-18,5.17,1.1,4.699999999999999
1990-04-19,5.17,1.1,4.699999999999999
1990-04-20,5.17,1.1,4.699999999999999
1990-04-23,5.17,1.1,4.699999999999999
1990-04-24,5.15,1.1,4.681818181818182
1990-04-25,5.17,1.1,4.699999999999999
1990-04-26,5.17,1.1,4.699999999999999
1990-04-27,5.17,1.1,4.699999999999999
1990-04-30,5.13,1.1,4.663636363636363
1990-05-01,5.17,1.1,4.699999999999999
1990-05-02,5.17,1.1,4.699999999999999
1990-05-03,5.13,1.1,4.663636363636363
1990-05-04,5.13,1.1,4.663636363636363
1990-05-07,5.17,1.1,4.699999999999999
1990-05-08,5.08,1.1,4.618181818181818
1990-05-09,5.07,1.1,4.609090909090909
1990-05-10,5.08,1.1,4.618181818181818
1990-05-11,5.08,1.1,4.618181818181818
1990-05-14,5.1,1.1,4.636363636363636
1990-05-15,5.17,1.1,4.699999999999999
1990-05-16,5.17,1.1,4.699999999999999
1990-05-17,5.05,1.1,4.59090909090909
1990-05-18,5.12,1.1,4.654545454545454
1990-05-21,5.12,1.1,4.654545454545454
1990-05-22,5.12,1.1,4.654545454545454
1990-05-23,5.12,1.1,4.654545454545454
1990-05-24,5.12,1.1,4.654545454545454
1990-05-25,5.12,1.1,4.654545454545454
1990-05-29,5.04,1.1,4.581818181818181
1990-05-30,5.12,1.1,4.654545454545454
1990-05-31,5.03,1.1,4.572727272727272
1990-06-01,5.03,1.1,4.572727272727272
1990-06-04,5.07,1.1,4.609090909090909
1990-06-05,5.1,1.1,4.636363636363636
1990-06-06,5.03,1.1,4.572727272727272
1990-06-07,5.03,1.1,4.572727272727272
1990-06-08,5.05,1.1,4.59090909090909
1990-06-11,5.03,1.1,4.572727272727272
1990-06-12,5.03,1.1,4.572727272727272
1990-06-13,5.03,1.1,4.572727272727272
1990-06-14,5.03,1.1,4.572727272727272
1990-06-15,5.03,1.1,4.572727272727272
1990-06-18,4.98,1.1,4.527272727272727
1990-06-19,4.98,1.1,4.527272727272727
1990-06-20,4.97,1.1,4.518181818181818
1990-06-21,4.96,1.1,4.509090909090909
1990-06-22,4.96,1.1,4.509090909090909
1990-06-25,4.96,1.1,4.509090909090909
1990-06-26,4.96,1.1,4.509090909090909
1990-06-27,4.96,1.1,4.509090909090909
1990-06-28,4.96,1.1,4.509090909090909
1990-06-29,4.96,1.1,4.509090909090909
1990-07-02,4.91,1.1,4.463636363636364
1990-07-03,4.86,1.1,4.418181818181818
1990-07-05,4.86,1.1,4.418181818181818
1990-07-06,4.89,1.1,4.445454545454544
1990-07-09,4.89,1.1,4.445454545454544
1990-07-10,4.91,1.1,4.463636363636364
1990-07-11,4.91,1.1,4.463636363636364
1990-07-12,4.86,1.1,4.418181818181818
1990-07-13,4.89,1.1,4.445454545454544
1990-07-16,4.86,1.1,4.418181818181818
1990-07-17,4.86,1.1,4.418181818181818
1990-07-18,4.81,1.1,4.372727272727272
1990-07-19,4.81,1.1,4.372727272727272
1990-07-20,4.81,1.1,4.372727272727272
1990-07-23,4.81,1.1,4.372727272727272
1990-07-24,4.81,1.1,4.372727272727272
1990-07-25,4.81,1.1,4.372727272727272
1990-07-26,4.86,1.1,4.418181818181818
1990-07-27,4.84,1.1,4.3999999999999995
1990-07-30,4.81,1.1,4.372727272727272
1990-07-31,4.81,1.1,4.372727272727272
1990-08-01,4.81,1.1,4.372727272727272
1990-08-02,4.82,1.1,4.381818181818182
1990-08-03,4.82,1.1,4.381818181818182
1990-08-06,4.81,1.1,4.372727272727272
1990-08-07,4.81,1.1,4.372727272727272
1990-08-08,4.81,1.1,4.372727272727272
1990-08-09,4.82,1.1,4.381818181818182
1990-08-10,4.81,1.1,4.372727272727272
1990-08-13,4.81,1.1,4.372727272727272
1990-08-14,4.81,1.1,4.372727272727272
1990-08-15,4.81,1.1,4.372727272727272
1990-08-16,4.81,1.1,4.372727272727272
1990-08-17,4.77,1.1,4.336363636363636
1990-08-20,4.72,1.1,4.29090909090909
1990-08-21,4.72,1.1,4.29090909090909
1990-08-22,4.68,1.1,4.254545454545454
1990-08-23,4.67,1.1,4.245454545454545
1990-08-24,4.67,1.1,4.245454545454545
1990-08-27,4.68,1.1,4.254545454545454
1990-08-28,4.68,1.1,4.254545454545454
1990-08-29,4.68,1.1,4.254545454545454
1990-08-30,4.68,1.1,4.254545454545454
1990-08-31,4.67,1.1,4.245454545454545
1990-09-04,4.65,1.1,4.2272727272727275
1990-09-05,4.62,1.1,4.2
1990-09-06,4.62,1.1,4.2
1990-09-07,4.63,1.1,4.209090909090909
1990-09-10,5.44,1.1,4.945454545454545
1990-09-11,5.3,1.1,4.8181818181818175
1990-09-12,5.34,1.1,4.854545454545454
1990-09-13,5.34,1.1,4.854545454545454
1990-09-14,5.25,1.1,4.7727272727272725
1990-09-17,5.25,1.1,4.7727272727272725
1990-09-18,5.22,1.1,4.745454545454545
1990-09-19,5.22,1.1,4.745454545454545
1990-09-20,5.13,1.1,4.663636363636363
1990-09-21,5.13,1.1,4.663636363636363
1990-09-24,5.08,1.1,4.618181818181818
1990-09-25,5.01,1.1,4.554545454545454
1990-09-26,5.03,1.1,4.572727272727272
1990-09-27,5.03,1.1,4.572727272727272
1990-09-28,5.1,1.1,4.636363636363636
1990-10-01,5.1,1.1,4.636363636363636
1990-10-02,5.08,1.1,4.618181818181818
1990-10-03,5.08,1.1,4.618181818181818
1990-10-04,5.08,1.1,4.618181818181818
1990-10-05,5.08,1.1,4.618181818181818
1990-10-08,5.05,1.1,4.59090909090909
1990-10-09,5.05,1.1,4.59090909090909
1990-10-10,5.05,1.1,4.59090909090909
1990-10-11,4.95,1.1,4.5
1990-10-12,4.96,1.1,4.509090909090909
1990-10-15,4.95,1.1,4.5
1990-10-16,4.95,1.1,4.5
1990-10-17,4.92,1.1,4.472727272727273
1990-10-18,4.92,1.1,4.472727272727273
1990-10-19,4.92,1.1,4.472727272727273
1990-10-22,4.89,1.1,4.445454545454544
1990-10-23,4.89,1.1,4.445454545454544
1990-10-24,4.89,1.1,4.445454545454544
1990-10-25,4.89,1.1,4.445454545454544
1990-10-26,4.89,1.1,4.445454545454544
1990-10-29,4.89,1.1,4.445454545454544
1990-10-30,4.89,1.1,4.445454545454544
1990-10-31,4.89,1.1,4.445454545454544
1990-11-01,4.84,1.1,4.3999999999999995
1990-11-02,5.01,1.1,4.554545454545454
1990-11-05,5.01,1.1,4.554545454545454
1990-11-06,4.91,1.1,4.463636363636364
1990-11-07,4.91,1.1,4.463636363636364
1990-11-08,4.96,1.1,4.509090909090909
1990-11-09,4.96,1.1,4.509090909090909
1990-11-12,5.02,1.1,4.563636363636363
1990-11-13,5.01,1.1,4.554545454545454
1990-11-14,5.01,1.1,4.554545454545454
1990-11-15,5.01,1.1,4.554545454545454
1990-11-16,5.01,1.1,4.554545454545454
1990-11-19,5.01,1.1,4.554545454545454
1990-11-20,5.1,1.1,4.636363636363636
1990-11-21,5.15,1.1,4.681818181818182
1990-11-23,5.1,1.1,4.636363636363636
1990-11-26,5.15,1.1,4.681818181818182
1990-11-27,5.14,1.1,4.672727272727272
1990-11-28,5.14,1.1,4.672727272727272
1990-11-29,5.1,1.1,4.636363636363636
1990-11-30,5.1,1.1,4.636363636363636
1990-12-03,5.1,1.1,4.636363636363636
1990-12-04,5.1,1.1,4.636363636363636
1990-12-05,5.1,1.1,4.636363636363636
1990-12-06,5.1,1.1,4.636363636363636
1990-12-07,5.1,1.1,4.636363636363636
1990-12-10,5.1,1.1,4.636363636363636
1990-12-11,5.1,1.1,4.636363636363636
1990-12-12,5.15,1.1,4.681818181818182
1990-12-13,5.2,1.1,4.727272727272727
1990-12-14,5.2,1.1,4.727272727272727
1990-12-17,5.2,1.1,4.727272727272727
1990-12-18,5.2,1.1,4.727272727272727
1990-12-19,5.2,1.1,4.727272727272727
1990-12-20,5.2,1.1,4.727272727272727
1990-12-21,5.2,1.1,4.727272727272727
1990-12-24,5.2,1.1,4.727272727272727
1990-12-26,5.15,1.1,4.681818181818182
1990-12-27,5.15,1.1,4.681818181818182
1990-12-28,5.15,1.1,4.681818181818182
1990-12-31,5.15,1.1,4.681818181818182
1991-01-02,5.1,1.1,4.636363636363636
1991-01-03,5.1,1.1,4.636363636363636
1991-01-04,5.1,1.1,4.636363636363636
1991-01-07,5.05,1.1,4.59090909090909
1991-01-08,5.01,1.1,4.554545454545454
1991-01-09,5.05,1.1,4.59090909090909
1991-01-10,5.01,1.1,4.554545454545454
1991-01-11,4.99,1.1,4.536363636363636
1991-01-14,4.99,1.1,4.536363636363636
1991-01-15,4.99,1.1,4.536363636363636
1991-01-16,4.99,1.1,4.536363636363636
1991-01-17,5.02,1.1,4.563636363636363
1991-01-18,5.02,1.1,4.563636363636363
1991-01-21,5.02,1.1,4.563636363636363
1991-01-22,5.02,1.1,4.563636363636363
1991-01-23,5.08,1.1,4.618181818181818
1991-01-24,5.08,1.1,4.618181818181818
1991-01-25,5.03,1.1,4.572727272727272
1991-01-28,4.91,1.1,4.463636363636364
1991-01-29,4.91,1.1,4.463636363636364
1991-01-30,4.91,1.1,4.463636363636364
1991-01-31,4.91,1.1,4.463636363636364
1991-02-01,5.03,1.1,4.572727272727272
1991-02-04,5.05,1.1,4.59090909090909
1991-02-05,4.93,1.1,4.4818181818181815
1991-02-06,4.98,1.1,4.527272727272727
1991-02-07,4.98,1.1,4.527272727272727
1991-02-08,4.98,1.1,4.527272727272727
1991-02-11,5.08,1.1,4.618181818181818
1991-02-12,5.08,1.1,4.618181818181818
1991-02-13,5.08,1.1,4.618181818181818
1991-02-14,5.12,1.1,4.654545454545454
1991-02-15,5.12,1.1,4.654545454545454
1991-02-19,5.12,1.1,4.654545454545454
1991-02-20,5.12,1.1,4.654545454545454
1991-02-21,5.03,1.1,4.572727272727272
1991-02-22,5.03,1.1,4.572727272727272
1991-02-25,5.03,1.1,4.572727272727272
1991-02-26,5.03,1.1,4.572727272727272
1991-02-27,5.03,1.1,4.572727272727272
1991-02-28,5.03,1.1,4.572727272727272
1991-03-01,5.01,1.1,4.554545454545454
1991-03-04,5.01,1.1,4.554545454545454
1991-03-05,5.05,1.1,4.59090909090909
1991-03-06,5.07,1.1,4.609090909090909
1991-03-07,5.07,1.1,4.609090909090909
1991-03-08,5.19,1.1,4.718181818181818
1991-03-11,5.24,1.1,4.763636363636364
1991-03-12,5.32,1.1,4.836363636363636
1991-03-13,5.34,1.1,4.854545454545454
1991-03-14,5.39,1.1,4.8999999999999995
1991-03-15,5.44,1.1,4.945454545454545
1991-03-18,5.51,1.1,5.009090909090909
1991-03-19,5.54,1.1,5.036363636363636
1991-03-20,5.54,1.1,5.036363636363636
1991-03-21,5.54,1.1,5.036363636363636
1991-03-22,5.54,1.1,5.036363636363636
1991-03-25,5.54,1.1,5.036363636363636
1991-03-26,5.54,1.1,5.036363636363636
1991-03-27,5.52,1.1,5.018181818181818
1991-03-28,5.54,1.1,5.036363636363636
1991-04-01,5.63,1.1,5.118181818181817
1991-04-02,5.73,1.1,5.209090909090909
1991-04-03,5.73,1.1,5.209090909090909
1991-04-04,5.58,1.1,5.072727272727272
1991-04-05,5.58,1.1,5.072727272727272
1991-04-08,5.58,1.1,5.072727272727272
1991-04-09,5.63,1.1,5.118181818181817
1991-04-10,5.68,1.1,5.163636363636363
1991-04-11,5.68,1.1,5.163636363636363
1991-04-12,5.75,1.1,5.227272727272727
1991-04-15,5.92,1.1,5.381818181818181
1991-04-16,5.89,1.1,5.354545454545454
1991-04-17,5.98,1.1,5.4363636363636365
1991-04-18,6.16,1.1,5.6
1991-04-19,6.31,1.1,5.736363636363635
1991-04-22,6.5,1.1,5.909090909090908
1991-04-23,6.5,1.1,5.909090909090908
1991-04-24,6.35,1.1,5.772727272727272
1991-04-25,6.33,1.1,5.754545454545454
1991-04-26,6.31,1.1,5.736363636363635
1991-04-29,6.21,1.1,5.645454545454545
1991-04-30,6.17,1.1,5.6090909090909085
1991-05-01,6.16,1.1,5.6
1991-05-02,6.11,1.1,5.554545454545455
1991-05-03,6.11,1.1,5.554545454545455
1991-05-06,6.11,1.1,5.554545454545455
1991-05-07,6.11,1.1,5.554545454545455
1991-05-08,6.26,1.1,5.6909090909090905
1991-05-09,6.45,1.1,5.863636363636363
1991-05-10,6.5,1.1,5.909090909090908
1991-05-13,6.45,1.1,5.863636363636363
1991-05-14,6.4,1.1,5.818181818181818
1991-05-15,6.35,1.1,5.772727272727272
1991-05-16,6.28,1.1,5.709090909090909
1991-05-17,6.19,1.1,5.627272727272727
1991-05-20,6.21,1.1,5.645454545454545
1991-05-21,6.14,1.1,5.581818181818181
1991-05-22,6.19,1.1,5.627272727272727
1991-05-23,6.21,1.1,5.645454545454545
1991-05-24,6.21,1.1,5.645454545454545
1991-05-28,6.14,1.1,5.581818181818181
1991-05-29,6.19,1.1,5.627272727272727
1991-05-30,6.31,1.1,5.736363636363635
1991-05-31,6.41,1.1,5.827272727272727
1991-06-03,6.74,1.1,6.127272727272727
1991-06-04,7.1,1.1,6.454545454545454
1991-06-05,7.16,1.1,6.509090909090909
1991-06-06,7.13,1.1,6.4818181818181815
1991-06-07,7.04,1.1,6.3999999999999995
1991-06-10,7.1,1.1,6.454545454545454
1991-06-11,7.04,1.1,6.3999999999999995
1991-06-12,6.92,1.1,6.29090909090909
1991-06-13,6.65,1.1,6.045454545454545
1991-06-14,6.53,1.1,5.9363636363636365
1991-06-17,6.47,1.1,5.881818181818181
1991-06-18,6.41,1.1,5.827272727272727
1991-06-19,6.29,1.1,5.718181818181818
1991-06-20,6.29,1.1,5.718181818181818
1991-06-21,6.14,1.1,5.581818181818181
1991-06-24,6.26,1.1,5.6909090909090905
1991-06-25,6.26,1.1,5.6909090909090905
1991-06-26,6.32,1.1,5.745454545454545
1991-06-27,6.32,1.1,5.745454545454545
1991-06-28,6.2,1.1,5.636363636363636
1991-07-01,6.26,1.1,5.6909090909090905
1991-07-02,6.26,1.1,5.6909090909090905
1991-07-03,6.29,1.1,5.718181818181818
1991-07-05,6.29,1.1,5.718181818181818
1991-07-08,6.32,1.1,5.745454545454545
1991-07-09,6.35,1.1,5.772727272727272
1991-07-10,6.38,1.1,5.8
1991-07-11,6.38,1.1,5.8
1991-07-12,6.5,1.1,5.909090909090908
1991-07-15,6.5,1.1,5.909090909090908
1991-07-16,6.38,1.1,5.8
1991-07-17,6.32,1.1,5.745454545454545
1991-07-18,6.35,1.1,5.772727272727272
1991-07-19,6.35,1.1,5.772727272727272
1991-07-22,6.35,1.1,5.772727272727272
1991-07-23,6.35,1.1,5.772727272727272
1991-07-24,6.38,1.1,5.8
1991-07-25,6.38,1.1,5.8
1991-07-26,6.38,1.1,5.8
1991-07-29,6.38,1.1,5.8
1991-07-30,6.41,1.1,5.827272727272727
1991-07-31,6.56,1.1,5.963636363636363
1991-08-01,6.62,1.1,6.018181818181818
1991-08-02,6.62,1.1,6.018181818181818
1991-08-05,6.62,1.1,6.018181818181818
1991-08-06,6.62,1.1,6.018181818181818
1991-08-07,6.62,1.1,6.018181818181818
1991-08-08,6.62,1.1,6.018181818181818
1991-08-09,6.62,1.1,6.018181818181818
1991-08-12,6.56,1.1,5.963636363636363
1991-08-13,6.38,1.1,5.8
1991-08-14,6.38,1.1,5.8
1991-08-15,6.38,1.1,5.8
1991-08-16,6.38,1.1,5.8
1991-08-19,6.29,1.1,5.718181818181818
1991-08-20,6.29,1.1,5.718181818181818
1991-08-21,6.38,1.1,5.8
1991-08-22,6.32,1.1,5.745454545454545
1991-08-23,6.44,1.1,5.8545454545454545
1991-08-26,6.41,1.1,5.827272727272727
1991-08-27,6.41,1.1,5.827272727272727
1991-08-28,6.56,1.1,5.963636363636363
1991-08-29,6.5,1.1,5.909090909090908
1991-08-30,6.62,1.1,6.018181818181818
1991-09-03,6.68,1.1,6.072727272727272
1991-09-04,6.68,1.1,6.072727272727272
1991-09-05,6.68,1.1,6.072727272727272
1991-09-06,6.62,1.1,6.018181818181818
1991-09-09,6.62,1.1,6.018181818181818
1991-09-10,6.56,1.1,5.963636363636363
1991-09-11,6.56,1.1,5.963636363636363
1991-09-12,6.5,1.1,5.909090909090908
1991-09-13,6.5,1.1,5.909090909090908
1991-09-16,6.59,1.1,5.99090909090909
1991-09-17,6.59,1.1,5.99090909090909
1991-09-18,6.59,1.1,5.99090909090909
1991-09-19,6.65,1.1,6.045454545454545
1991-09-20,6.71,1.1,6.1
1991-09-23,6.71,1.1,6.1
1991-09-24,6.71,1.1,6.1
1991-09-25,6.71,1.1,6.1
1991-09-26,6.62,1.1,6.018181818181818
1991-09-27,6.62,1.1,6.018181818181818
1991-09-30,6.71,1.1,6.1
1991-10-01,6.62,1.1,6.018181818181818
1991-10-02,6.5,1.1,5.909090909090908
1991-10-03,6.5,1.1,5.909090909090908
1991-10-04,6.5,1.1,5.909090909090908
1991-10-07,6.44,1.1,5.8545454545454545
1991-10-08,6.44,1.1,5.8545454545454545
1991-10-09,6.38,1.1,5.8
1991-10-10,6.35,1.1,5.772727272727272
1991-10-11,6.35,1.1,5.772727272727272
1991-10-14,6.41,1.1,5.827272727272727
1991-10-15,6.35,1.1,5.772727272727272
1991-10-16,6.35,1.1,5.772727272727272
1991-10-17,6.35,1.1,5.772727272727272
1991-10-18,6.35,1.1,5.772727272727272
1991-10-21,6.29,1.1,5.718181818181818
1991-10-22,6.2,1.1,5.636363636363636
1991-10-23,6.2,1.1,5.636363636363636
1991-10-24,6.05,1.1,5.499999999999999
1991-10-25,6.02,1.1,5.472727272727272
1991-10-28,6.02,1.1,5.472727272727272
1991-10-29,6.26,1.1,5.6909090909090905
1991-10-30,6.26,1.1,5.6909090909090905
1991-10-31,6.26,1.1,5.6909090909090905
1991-11-01,6.23,1.1,5.663636363636363
1991-11-04,6.23,1.1,5.663636363636363
1991-11-05,6.23,1.1,5.663636363636363
1991-11-06,6.17,1.1,5.6090909090909085
1991-11-07,6.2,1.1,5.636363636363636
1991-11-08,6.17,1.1,5.6090909090909085
1991-11-11,6.17,1.1,5.6090909090909085
1991-11-12,6.05,1.1,5.499999999999999
1991-11-13,6.23,1.1,5.663636363636363
1991-11-14,6.23,1.1,5.663636363636363
1991-11-15,6.23,1.1,5.663636363636363
1991-11-18,5.96,1.1,5.418181818181818
1991-11-19,5.96,1.1,5.418181818181818
1991-11-20,6.08,1.1,5.5272727272727264
1991-11-21,6.14,1.1,5.581818181818181
1991-11-22,6.14,1.1,5.581818181818181
1991-11-25,6.14,1.1,5.581818181818181
1991-11-26,6.08,1.1,5.5272727272727264
1991-11-27,6.08,1.1,5.5272727272727264
1991-11-29,6.23,1.1,5.663636363636363
1991-12-02,6.2,1.1,5.636363636363636
1991-12-03,6.2,1.1,5.636363636363636
1991-12-04,6.11,1.1,5.554545454545455
1991-12-05,6.11,1.1,5.554545454545455
1991-12-06,6.08,1.1,5.5272727272727264
1991-12-09,6.08,1.1,5.5272727272727264
1991-12-10,6.05,1.1,5.499999999999999
1991-12-11,6.05,1.1,5.499999999999999
1991-12-12,6.02,1.1,5.472727272727272
1991-12-13,6.02,1.1,5.472727272727272
1991-12-16,6.23,1.1,5.663636363636363
1991-12-17,6.17,1.1,5.6090909090909085
1991-12-18,6.17,1.1,5.6090909090909085
1991-12-19,6.14,1.1,5.581818181818181
1991-12-20,6.2,1.1,5.636363636363636
1991-12-23,6.23,1.1,5.663636363636363
1991-12-24,6.26,1.1,5.6909090909090905
1991-12-26,6.26,1.1,5.6909090909090905
1991-12-27,6.23,1.1,5.663636363636363
1991-12-30,6.38,1.1,5.8
1991-12-31,6.5,1.1,5.909090909090908
1992-01-02,6.32,1.1,5.745454545454545
1992-01-03,6.38,1.1,5.8
1992-01-06,6.29,1.1,5.718181818181818
1992-01-07,6.29,1.1,5.718181818181818
1992-01-08,6.29,1.1,5.718181818181818
1992-01-09,6.29,1.1,5.718181818181818
1992-01-10,6.32,1.1,5.745454545454545
1992-01-13,6.32,1.1,5.745454545454545
1992-01-14,6.44,1.1,5.8545454545454545
1992-01-15,6.44,1.1,5.8545454545454545
1992-01-16,6.38,1.1,5.8
1992-01-17,6.41,1.1,5.827272727272727
1992-01-20,6.41,1.1,5.827272727272727
1992-01-21,6.5,1.1,5.909090909090908
1992-01-22,6.5,1.1,5.909090909090908
1992-01-23,7.1,1.1,6.454545454545454
1992-01-24,7.13,1.1,6.4818181818181815
1992-01-27,7.07,1.1,6.427272727272727
1992-01-28,7.04,1.1,6.3999999999999995
1992-01-29,7.22,1.1,6.563636363636363
1992-01-30,7.22,1.1,6.563636363636363
1992-01-31,7.25,1.1,6.59090909090909
1992-02-03,7.22,1.1,6.563636363636363
1992-02-04,7.22,1.1,6.563636363636363
1992-02-05,7.13,1.1,6.4818181818181815
1992-02-06,7.13,1.1,6.4818181818181815
1992-02-07,7.46,1.1,6.781818181818181
1992-02-10,7.58,1.1,6.890909090909091
1992-02-11,7.7,1.1,7.0
1992-02-12,8.18,1.1,7.436363636363636
1992-02-13,8.12,1.1,7.381818181818181
