date,PKG,PKG_EPS,PE Ratio
2000-05-05,11.94,0.3,39.8
2000-05-08,11.88,0.3,39.6
2000-05-09,11.81,0.3,39.36666666666667
2000-05-10,12.0,0.3,40.0
2000-05-11,12.0,0.3,40.0
2000-05-12,12.0,0.06,200.0
2000-05-15,12.63,0.06,210.50000000000003
2000-05-16,12.38,0.06,206.33333333333334
2000-05-17,12.38,0.06,206.33333333333334
2000-05-18,12.0,0.06,200.0
2000-05-19,12.13,0.06,202.16666666666669
2000-05-22,11.81,0.06,196.83333333333334
2000-05-23,11.63,0.06,193.83333333333334
2000-05-24,11.38,0.06,189.66666666666669
2000-05-25,11.44,0.06,190.66666666666666
2000-05-26,11.88,0.06,198.00000000000003
2000-05-30,11.69,0.06,194.83333333333334
2000-05-31,11.5,0.06,191.66666666666669
2000-06-01,11.25,0.06,187.5
2000-06-02,11.06,0.06,184.33333333333334
2000-06-05,11.13,0.06,185.50000000000003
2000-06-06,11.31,0.06,188.50000000000003
2000-06-07,11.25,0.06,187.5
2000-06-08,11.06,0.06,184.33333333333334
2000-06-09,11.25,0.06,187.5
2000-06-12,11.38,0.06,189.66666666666669
2000-06-13,11.5,0.06,191.66666666666669
2000-06-14,11.56,0.06,192.66666666666669
2000-06-15,11.25,0.06,187.5
2000-06-16,10.69,0.06,178.16666666666666
2000-06-19,11.0,0.06,183.33333333333334
2000-06-20,10.5,0.06,175.0
2000-06-21,11.0,0.06,183.33333333333334
2000-06-22,10.69,0.06,178.16666666666666
2000-06-23,10.5,0.06,175.0
2000-06-26,10.63,0.06,177.16666666666669
2000-06-27,11.0,0.06,183.33333333333334
2000-06-28,11.63,0.06,193.83333333333334
2000-06-29,12.13,0.06,202.16666666666669
2000-06-30,10.13,0.06,168.83333333333334
2000-07-03,11.31,0.06,188.50000000000003
2000-07-05,11.25,0.06,187.5
2000-07-06,11.25,0.06,187.5
2000-07-07,11.13,0.06,185.50000000000003
2000-07-10,11.0,0.06,183.33333333333334
2000-07-11,11.25,0.06,187.5
2000-07-12,11.5,0.06,191.66666666666669
2000-07-13,11.69,0.06,194.83333333333334
2000-07-14,11.88,0.06,198.00000000000003
2000-07-17,11.94,0.06,199.0
2000-07-18,12.0,0.06,200.0
2000-07-19,11.5,0.06,191.66666666666669
2000-07-20,11.63,0.06,193.83333333333334
2000-07-21,11.63,0.06,193.83333333333334
2000-07-24,11.13,0.06,185.50000000000003
2000-07-25,10.88,0.06,181.33333333333334
2000-07-26,10.81,0.06,180.16666666666669
2000-07-27,10.88,0.06,181.33333333333334
2000-07-28,10.75,0.06,179.16666666666669
2000-07-31,11.38,0.06,189.66666666666669
2000-08-01,10.94,0.06,182.33333333333334
2000-08-02,11.0,0.06,183.33333333333334
2000-08-03,10.75,0.06,179.16666666666669
2000-08-04,10.94,0.06,182.33333333333334
2000-08-07,11.13,0.06,185.50000000000003
2000-08-08,10.69,0.06,178.16666666666666
2000-08-09,11.63,0.06,193.83333333333334
2000-08-10,11.0,0.06,183.33333333333334
2000-08-11,11.5,0.31,37.096774193548384
2000-08-14,11.44,0.31,36.90322580645161
2000-08-15,11.31,0.31,36.483870967741936
2000-08-16,11.63,0.31,37.516129032258064
2000-08-17,11.56,0.31,37.29032258064516
2000-08-18,11.25,0.31,36.29032258064516
2000-08-21,10.75,0.31,34.67741935483871
2000-08-22,11.63,0.31,37.516129032258064
2000-08-23,11.31,0.31,36.483870967741936
2000-08-24,11.25,0.31,36.29032258064516
2000-08-25,11.75,0.31,37.903225806451616
2000-08-28,11.88,0.31,38.322580645161295
2000-08-29,11.75,0.31,37.903225806451616
2000-08-30,11.69,0.31,37.70967741935484
2000-08-31,11.69,0.31,37.70967741935484
2000-09-01,12.06,0.31,38.903225806451616
2000-09-05,12.75,0.31,41.12903225806452
2000-09-06,12.75,0.31,41.12903225806452
2000-09-07,12.56,0.31,40.516129032258064
2000-09-08,12.5,0.31,40.32258064516129
2000-09-11,12.38,0.31,39.935483870967744
2000-09-12,12.31,0.31,39.70967741935484
2000-09-13,12.69,0.31,40.935483870967744
2000-09-14,12.5,0.31,40.32258064516129
2000-09-15,12.13,0.31,39.12903225806452
2000-09-18,12.06,0.31,38.903225806451616
2000-09-19,12.13,0.31,39.12903225806452
2000-09-20,11.88,0.31,38.322580645161295
2000-09-21,11.31,0.31,36.483870967741936
2000-09-22,10.81,0.31,34.87096774193549
2000-09-25,10.5,0.31,33.87096774193549
2000-09-26,10.44,0.31,33.67741935483871
2000-09-27,10.5,0.31,33.87096774193549
2000-09-28,11.31,0.31,36.483870967741936
2000-09-29,11.06,0.31,35.67741935483871
2000-10-02,11.25,0.31,36.29032258064516
2000-10-03,11.0,0.31,35.483870967741936
2000-10-04,11.38,0.31,36.70967741935484
2000-10-05,10.88,0.31,35.09677419354839
2000-10-06,12.13,0.31,39.12903225806452
2000-10-09,12.13,0.31,39.12903225806452
2000-10-10,12.13,0.31,39.12903225806452
2000-10-11,12.06,0.31,38.903225806451616
2000-10-12,11.88,0.31,38.322580645161295
2000-10-13,12.31,0.31,39.70967741935484
2000-10-16,12.31,0.31,39.70967741935484
2000-10-17,12.19,0.31,39.32258064516129
2000-10-18,12.75,0.31,41.12903225806452
2000-10-19,13.06,0.31,42.12903225806452
2000-10-20,12.94,0.31,41.74193548387097
2000-10-23,12.94,0.31,41.74193548387097
2000-10-24,13.0,0.31,41.935483870967744
2000-10-25,12.44,0.31,40.12903225806451
2000-10-26,13.13,0.31,42.35483870967742
2000-10-27,13.13,0.31,42.35483870967742
2000-10-30,14.25,0.31,45.96774193548387
2000-10-31,14.69,0.31,47.387096774193544
2000-11-01,14.13,0.31,45.58064516129033
2000-11-02,14.5,0.31,46.774193548387096
2000-11-03,14.06,0.31,45.35483870967742
2000-11-06,14.31,0.31,46.16129032258065
2000-11-07,14.63,0.31,47.193548387096776
2000-11-08,14.44,0.31,46.58064516129032
2000-11-09,14.13,0.31,45.58064516129033
2000-11-10,12.5,0.31,40.32258064516129
2000-11-13,13.0,0.37,35.13513513513514
2000-11-14,14.69,0.37,39.7027027027027
2000-11-15,14.44,0.37,39.027027027027025
2000-11-16,14.0,0.37,37.83783783783784
2000-11-17,14.19,0.37,38.35135135135135
2000-11-20,14.31,0.37,38.67567567567568
2000-11-21,14.25,0.37,38.513513513513516
2000-11-22,14.94,0.37,40.37837837837838
2000-11-24,15.19,0.37,41.054054054054056
2000-11-27,14.88,0.37,40.21621621621622
2000-11-28,14.88,0.37,40.21621621621622
2000-11-29,14.88,0.37,40.21621621621622
2000-11-30,14.69,0.37,39.7027027027027
2000-12-01,14.94,0.37,40.37837837837838
2000-12-04,14.81,0.37,40.02702702702703
2000-12-05,15.06,0.37,40.7027027027027
2000-12-06,15.0,0.37,40.54054054054054
2000-12-07,15.0,0.37,40.54054054054054
2000-12-08,15.94,0.37,43.08108108108108
2000-12-11,16.0,0.37,43.24324324324324
2000-12-12,16.0,0.37,43.24324324324324
2000-12-13,14.88,0.37,40.21621621621622
2000-12-14,14.06,0.37,38.0
2000-12-15,14.38,0.37,38.86486486486487
2000-12-18,14.88,0.37,40.21621621621622
2000-12-19,14.88,0.37,40.21621621621622
2000-12-20,15.63,0.37,42.24324324324325
2000-12-21,15.63,0.37,42.24324324324325
2000-12-22,15.75,0.37,42.567567567567565
2000-12-26,15.81,0.37,42.72972972972973
2000-12-27,16.69,0.37,45.10810810810811
2000-12-28,16.5,0.37,44.5945945945946
2000-12-29,16.13,0.37,43.59459459459459
2001-01-02,15.63,0.37,42.24324324324325
2001-01-03,15.75,0.37,42.567567567567565
2001-01-04,16.31,0.37,44.08108108108108
2001-01-05,15.69,0.37,42.4054054054054
2001-01-08,16.0,0.37,43.24324324324324
2001-01-09,15.69,0.37,42.4054054054054
2001-01-10,15.0,0.37,40.54054054054054
2001-01-11,14.31,0.37,38.67567567567568
2001-01-12,14.13,0.37,38.18918918918919
2001-01-16,14.5,0.37,39.18918918918919
2001-01-17,14.19,0.37,38.35135135135135
2001-01-18,14.0,0.37,37.83783783783784
2001-01-19,13.5,0.37,36.486486486486484
2001-01-22,13.38,0.37,36.16216216216216
2001-01-23,14.25,0.37,38.513513513513516
2001-01-24,14.13,0.37,38.18918918918919
2001-01-25,14.31,0.37,38.67567567567568
2001-01-26,14.19,0.37,38.35135135135135
2001-01-29,13.8,0.37,37.2972972972973
2001-01-30,14.0,0.37,37.83783783783784
2001-01-31,14.1,0.37,38.108108108108105
2001-02-01,14.04,0.37,37.945945945945944
2001-02-02,14.05,0.37,37.972972972972975
2001-02-05,14.2,0.37,38.37837837837838
2001-02-06,14.35,0.37,38.78378378378378
2001-02-07,14.2,0.37,38.37837837837838
2001-02-08,14.19,0.37,38.35135135135135
2001-02-09,14.22,0.37,38.432432432432435
2001-02-12,14.18,0.37,38.32432432432432
2001-02-13,14.22,0.37,38.432432432432435
2001-02-14,14.13,0.37,38.18918918918919
2001-02-15,14.24,0.37,38.486486486486484
2001-02-16,14.1,0.37,38.108108108108105
2001-02-20,14.02,0.37,37.89189189189189
2001-02-21,13.95,0.37,37.7027027027027
2001-02-22,13.6,0.37,36.75675675675676
2001-02-23,13.88,0.37,37.513513513513516
2001-02-26,14.5,0.37,39.18918918918919
2001-02-27,14.31,0.37,38.67567567567568
2001-02-28,14.5,0.37,39.18918918918919
2001-03-01,14.38,0.37,38.86486486486487
2001-03-02,14.5,0.37,39.18918918918919
2001-03-05,14.98,0.37,40.48648648648649
2001-03-06,14.8,0.37,40.0
2001-03-07,14.91,0.37,40.2972972972973
2001-03-08,14.7,0.37,39.729729729729726
2001-03-09,14.74,0.37,39.83783783783784
2001-03-12,14.29,0.37,38.62162162162162
2001-03-13,13.63,0.37,36.83783783783784
2001-03-14,13.73,0.37,37.10810810810811
2001-03-15,13.2,0.37,35.67567567567568
2001-03-16,13.5,0.37,36.486486486486484
2001-03-19,13.6,0.37,36.75675675675676
2001-03-20,13.38,0.37,36.16216216216216
2001-03-21,13.3,0.37,35.94594594594595
2001-03-22,13.0,0.37,35.13513513513514
2001-03-23,13.05,0.37,35.270270270270274
2001-03-26,13.85,0.37,37.432432432432435
2001-03-27,13.95,0.37,37.7027027027027
2001-03-28,13.81,0.37,37.32432432432432
2001-03-29,13.65,0.37,36.891891891891895
2001-03-30,13.2,0.37,35.67567567567568
2001-04-02,13.45,0.37,36.35135135135135
2001-04-03,13.45,0.37,36.35135135135135
2001-04-04,13.4,0.37,36.21621621621622
2001-04-05,13.9,0.37,37.56756756756757
2001-04-06,13.7,0.37,37.027027027027025
2001-04-09,13.76,0.37,37.189189189189186
2001-04-10,13.9,0.37,37.56756756756757
2001-04-11,13.98,0.37,37.78378378378378
2001-04-12,13.7,0.37,37.027027027027025
2001-04-16,14.65,0.37,39.5945945945946
2001-04-17,14.48,0.37,39.13513513513514
2001-04-18,14.05,0.37,37.972972972972975
2001-04-19,14.18,0.37,38.32432432432432
2001-04-20,14.1,0.37,38.108108108108105
2001-04-23,14.18,0.37,38.32432432432432
2001-04-24,13.94,0.37,37.67567567567568
2001-04-25,13.7,0.37,37.027027027027025
2001-04-26,13.75,0.37,37.16216216216216
2001-04-27,13.92,0.37,37.62162162162162
2001-04-30,14.13,0.37,38.18918918918919
2001-05-01,14.25,0.37,38.513513513513516
2001-05-02,14.2,0.37,38.37837837837838
2001-05-03,14.03,0.37,37.91891891891892
2001-05-04,14.23,0.37,38.45945945945946
2001-05-07,14.1,0.37,38.108108108108105
2001-05-08,13.98,0.37,37.78378378378378
2001-05-09,14.0,0.37,37.83783783783784
2001-05-10,13.95,0.37,37.7027027027027
2001-05-11,14.0,0.37,37.83783783783784
2001-05-14,14.05,0.37,37.972972972972975
2001-05-15,14.24,0.26,54.76923076923077
2001-05-16,15.82,0.26,60.84615384615385
2001-05-17,16.5,0.26,63.46153846153846
2001-05-18,16.25,0.26,62.5
2001-05-21,16.6,0.26,63.84615384615385
2001-05-22,16.05,0.26,61.73076923076923
2001-05-23,16.1,0.26,61.92307692307693
2001-05-24,16.18,0.26,62.230769230769226
2001-05-25,16.3,0.26,62.69230769230769
2001-05-29,16.45,0.26,63.26923076923077
2001-05-30,16.15,0.26,62.115384615384606
2001-05-31,16.0,0.26,61.53846153846153
2001-06-01,16.0,0.26,61.53846153846153
2001-06-04,16.18,0.26,62.230769230769226
2001-06-05,16.36,0.26,62.92307692307692
2001-06-06,16.65,0.26,64.03846153846153
2001-06-07,16.3,0.26,62.69230769230769
2001-06-08,16.36,0.26,62.92307692307692
2001-06-11,16.15,0.26,62.115384615384606
2001-06-12,16.05,0.26,61.73076923076923
2001-06-13,15.88,0.26,61.07692307692308
2001-06-14,15.15,0.26,58.26923076923077
2001-06-15,14.85,0.26,57.11538461538461
2001-06-18,15.5,0.26,59.61538461538461
2001-06-19,15.75,0.26,60.57692307692307
2001-06-20,15.99,0.26,61.5
2001-06-21,16.03,0.26,61.65384615384615
2001-06-22,15.56,0.26,59.84615384615385
2001-06-25,15.0,0.26,57.69230769230769
2001-06-26,15.6,0.26,60.0
2001-06-27,15.08,0.26,58.0
2001-06-28,15.09,0.26,58.03846153846153
2001-06-29,15.53,0.26,59.730769230769226
2001-07-02,16.61,0.26,63.88461538461538
2001-07-03,16.3,0.26,62.69230769230769
2001-07-05,16.07,0.26,61.80769230769231
2001-07-06,16.09,0.26,61.88461538461538
2001-07-09,16.59,0.26,63.80769230769231
2001-07-10,16.71,0.26,64.26923076923077
2001-07-11,16.99,0.26,65.34615384615384
2001-07-12,17.06,0.26,65.61538461538461
2001-07-13,17.15,0.26,65.96153846153845
2001-07-16,17.58,0.26,67.61538461538461
2001-07-17,17.98,0.26,69.15384615384615
2001-07-18,18.36,0.26,70.61538461538461
2001-07-19,18.36,0.26,70.61538461538461
2001-07-20,19.0,0.26,73.07692307692308
2001-07-23,19.3,0.26,74.23076923076923
2001-07-24,18.2,0.26,70.0
2001-07-25,19.34,0.26,74.38461538461539
2001-07-26,19.1,0.26,73.46153846153847
2001-07-27,18.85,0.26,72.5
2001-07-30,19.74,0.26,75.92307692307692
2001-07-31,19.75,0.26,75.96153846153845
2001-08-01,19.26,0.26,74.07692307692308
2001-08-02,19.68,0.26,75.6923076923077
2001-08-03,19.87,0.26,76.42307692307692
2001-08-06,19.9,0.26,76.53846153846153
2001-08-07,19.7,0.26,75.76923076923076
2001-08-08,19.6,0.26,75.38461538461539
2001-08-09,19.75,0.26,75.96153846153845
2001-08-10,19.76,0.29,68.13793103448278
2001-08-13,19.94,0.29,68.75862068965519
2001-08-14,20.5,0.29,70.6896551724138
2001-08-15,20.45,0.29,70.51724137931035
2001-08-16,20.45,0.29,70.51724137931035
2001-08-17,20.02,0.29,69.0344827586207
2001-08-20,19.9,0.29,68.62068965517241
2001-08-21,19.4,0.29,66.89655172413794
2001-08-22,19.4,0.29,66.89655172413794
2001-08-23,19.1,0.29,65.86206896551725
2001-08-24,19.04,0.29,65.65517241379311
2001-08-27,19.12,0.29,65.93103448275863
2001-08-28,19.1,0.29,65.86206896551725
2001-08-29,18.99,0.29,65.48275862068965
2001-08-30,18.16,0.29,62.62068965517242
2001-08-31,18.38,0.29,63.37931034482759
2001-09-04,18.6,0.29,64.13793103448276
2001-09-05,18.9,0.29,65.17241379310344
2001-09-06,18.71,0.29,64.51724137931035
2001-09-07,18.28,0.29,63.0344827586207
2001-09-10,18.15,0.29,62.58620689655172
2001-09-17,16.75,0.29,57.758620689655174
2001-09-18,16.72,0.29,57.6551724137931
2001-09-19,16.1,0.29,55.517241379310356
2001-09-20,15.35,0.29,52.931034482758626
2001-09-21,15.12,0.29,52.13793103448276
2001-09-24,15.97,0.29,55.06896551724139
2001-09-25,15.7,0.29,54.13793103448276
2001-09-26,15.48,0.29,53.379310344827594
2001-09-27,15.55,0.29,53.62068965517242
2001-09-28,15.45,0.29,53.275862068965516
2001-10-01,14.98,0.29,51.65517241379311
2001-10-02,14.8,0.29,51.0344827586207
2001-10-03,15.6,0.29,53.793103448275865
2001-10-04,16.4,0.29,56.55172413793103
2001-10-05,16.9,0.29,58.275862068965516
2001-10-08,16.41,0.29,56.58620689655173
2001-10-09,16.48,0.29,56.827586206896555
2001-10-10,17.3,0.29,59.65517241379311
2001-10-11,17.93,0.29,61.827586206896555
2001-10-12,17.61,0.29,60.724137931034484
2001-10-15,17.8,0.29,61.379310344827594
2001-10-16,18.0,0.29,62.06896551724138
2001-10-17,17.61,0.29,60.724137931034484
2001-10-18,17.65,0.29,60.86206896551724
2001-10-19,17.58,0.29,60.62068965517241
2001-10-22,17.94,0.29,61.86206896551725
2001-10-23,17.51,0.29,60.379310344827594
2001-10-24,17.54,0.29,60.48275862068966
2001-10-25,17.98,0.29,62.00000000000001
2001-10-26,18.15,0.29,62.58620689655172
2001-10-29,17.55,0.29,60.51724137931035
2001-10-30,17.71,0.29,61.06896551724139
2001-10-31,17.7,0.29,61.03448275862069
2001-11-01,17.89,0.29,61.6896551724138
2001-11-02,17.86,0.29,61.58620689655173
2001-11-05,18.06,0.29,62.275862068965516
2001-11-06,18.0,0.29,62.06896551724138
2001-11-07,17.6,0.29,60.6896551724138
2001-11-08,16.6,0.29,57.24137931034484
2001-11-09,16.75,0.29,57.758620689655174
2001-11-12,16.68,0.29,57.51724137931035
2001-11-13,17.18,0.27,63.629629629629626
2001-11-14,17.24,0.27,63.85185185185184
2001-11-15,17.23,0.27,63.81481481481481
2001-11-16,17.34,0.27,64.22222222222221
2001-11-19,17.3,0.27,64.07407407407408
2001-11-20,17.04,0.27,63.11111111111111
2001-11-21,17.35,0.27,64.25925925925927
2001-11-23,17.9,0.27,66.29629629629629
2001-11-26,18.09,0.27,67.0
2001-11-27,18.55,0.27,68.7037037037037
2001-11-28,17.85,0.27,66.11111111111111
2001-11-29,17.69,0.27,65.51851851851852
2001-11-30,17.5,0.27,64.81481481481481
2001-12-03,17.71,0.27,65.5925925925926
2001-12-04,17.55,0.27,65.0
2001-12-05,17.56,0.27,65.03703703703702
2001-12-06,18.28,0.27,67.70370370370371
2001-12-07,18.28,0.27,67.70370370370371
2001-12-10,17.71,0.27,65.5925925925926
2001-12-11,17.49,0.27,64.77777777777777
2001-12-12,17.04,0.27,63.11111111111111
2001-12-13,17.0,0.27,62.96296296296296
2001-12-14,17.23,0.27,63.81481481481481
2001-12-17,17.37,0.27,64.33333333333333
2001-12-18,17.08,0.27,63.259259259259245
2001-12-19,17.42,0.27,64.51851851851852
2001-12-20,17.3,0.27,64.07407407407408
2001-12-21,17.82,0.27,66.0
2001-12-24,17.84,0.27,66.07407407407408
2001-12-26,18.19,0.27,67.37037037037037
2001-12-27,18.12,0.27,67.11111111111111
2001-12-28,18.5,0.27,68.51851851851852
2001-12-31,18.15,0.27,67.22222222222221
2002-01-02,18.25,0.27,67.5925925925926
2002-01-03,18.29,0.27,67.74074074074073
2002-01-04,18.41,0.27,68.18518518518518
2002-01-07,18.4,0.27,68.14814814814814
2002-01-08,18.92,0.27,70.07407407407408
2002-01-09,18.96,0.27,70.22222222222221
2002-01-10,19.09,0.27,70.7037037037037
2002-01-11,19.07,0.27,70.62962962962962
2002-01-14,18.9,0.27,69.99999999999999
2002-01-15,18.71,0.27,69.29629629629629
2002-01-16,18.5,0.27,68.51851851851852
2002-01-17,17.26,0.27,63.92592592592593
2002-01-18,16.83,0.27,62.33333333333332
2002-01-22,16.54,0.27,61.25925925925925
2002-01-23,17.07,0.27,63.22222222222222
2002-01-24,17.42,0.27,64.51851851851852
2002-01-25,17.61,0.27,65.22222222222221
2002-01-28,17.6,0.27,65.18518518518519
2002-01-29,17.33,0.27,64.18518518518518
2002-01-30,17.76,0.27,65.77777777777779
2002-01-31,17.94,0.27,66.44444444444444
2002-02-01,18.27,0.27,67.66666666666666
2002-02-04,17.78,0.27,65.85185185185185
2002-02-05,17.6,0.27,65.18518518518519
2002-02-06,17.3,0.27,64.07407407407408
2002-02-07,17.2,0.27,63.703703703703695
2002-02-08,17.82,0.27,66.0
2002-02-11,18.07,0.27,66.92592592592592
2002-02-12,17.65,0.27,65.37037037037037
2002-02-13,18.2,0.27,67.4074074074074
2002-02-14,17.75,0.27,65.74074074074073
2002-02-15,17.85,0.27,66.11111111111111
2002-02-19,17.66,0.27,65.4074074074074
2002-02-20,18.19,0.27,67.37037037037037
2002-02-21,18.22,0.27,67.48148148148147
2002-02-22,18.62,0.27,68.96296296296296
2002-02-25,18.95,0.27,70.18518518518518
2002-02-26,19.07,0.27,70.62962962962962
2002-02-27,19.23,0.27,71.22222222222221
2002-02-28,19.18,0.27,71.03703703703704
2002-03-01,19.49,0.27,72.18518518518518
2002-03-04,19.6,0.27,72.5925925925926
2002-03-05,19.57,0.27,72.48148148148148
2002-03-06,19.63,0.27,72.7037037037037
2002-03-07,19.58,0.27,72.5185185185185
2002-03-08,19.5,0.27,72.22222222222221
2002-03-11,19.33,0.27,71.59259259259258
2002-03-12,19.33,0.27,71.59259259259258
2002-03-13,18.83,0.27,69.74074074074073
2002-03-14,18.93,0.27,70.1111111111111
2002-03-15,19.46,0.27,72.07407407407408
2002-03-18,19.65,0.27,72.77777777777777
2002-03-19,19.59,0.27,72.55555555555556
2002-03-20,19.55,0.27,72.4074074074074
2002-03-21,19.5,0.27,72.22222222222221
2002-03-22,19.51,0.27,72.25925925925927
2002-03-25,19.4,0.27,71.85185185185185
2002-03-26,19.64,0.27,72.74074074074073
2002-03-27,19.8,0.27,73.33333333333333
2002-03-28,19.79,0.27,73.29629629629629
2002-04-01,19.75,0.27,73.14814814814814
2002-04-02,19.8,0.27,73.33333333333333
2002-04-03,19.95,0.27,73.88888888888889
2002-04-04,20.16,0.27,74.66666666666666
2002-04-05,19.99,0.27,74.03703703703702
2002-04-08,19.95,0.27,73.88888888888889
2002-04-09,19.71,0.27,73.0
2002-04-10,19.85,0.27,73.51851851851852
2002-04-11,19.6,0.27,72.5925925925926
2002-04-12,19.59,0.27,72.55555555555556
2002-04-15,20.0,0.27,74.07407407407408
2002-04-16,19.99,0.27,74.03703703703702
2002-04-17,19.88,0.27,73.62962962962962
2002-04-18,19.76,0.27,73.18518518518519
2002-04-19,19.91,0.27,73.74074074074073
2002-04-22,19.65,0.27,72.77777777777777
2002-04-23,19.67,0.27,72.85185185185185
2002-04-24,19.22,0.27,71.18518518518518
2002-04-25,19.2,0.27,71.1111111111111
2002-04-26,19.3,0.27,71.48148148148148
2002-04-29,19.31,0.27,71.5185185185185
2002-04-30,19.75,0.27,73.14814814814814
2002-05-01,19.53,0.27,72.33333333333333
2002-05-02,19.9,0.27,73.7037037037037
2002-05-03,20.25,0.27,75.0
2002-05-06,20.6,0.27,76.29629629629629
2002-05-07,20.72,0.27,76.74074074074073
2002-05-08,20.42,0.27,75.62962962962963
2002-05-09,20.4,0.27,75.55555555555554
2002-05-10,19.99,0.27,74.03703703703702
2002-05-13,20.34,0.27,75.33333333333333
2002-05-14,20.75,0.27,76.85185185185185
2002-05-15,20.86,0.09,231.77777777777777
2002-05-16,20.67,0.09,229.66666666666669
2002-05-17,20.3,0.09,225.55555555555557
2002-05-20,19.9,0.09,221.11111111111111
2002-05-21,19.94,0.09,221.55555555555557
2002-05-22,19.8,0.09,220.00000000000003
2002-05-23,19.75,0.09,219.44444444444446
2002-05-24,19.68,0.09,218.66666666666669
2002-05-28,19.95,0.09,221.66666666666666
2002-05-29,19.72,0.09,219.11111111111111
2002-05-30,19.66,0.09,218.44444444444446
2002-05-31,20.14,0.09,223.7777777777778
2002-06-03,19.38,0.09,215.33333333333334
2002-06-04,19.25,0.09,213.88888888888889
2002-06-05,19.64,0.09,218.22222222222223
2002-06-06,19.26,0.09,214.00000000000003
2002-06-07,19.7,0.09,218.88888888888889
2002-06-10,19.72,0.09,219.11111111111111
2002-06-11,19.3,0.09,214.44444444444446
2002-06-12,19.55,0.09,217.22222222222223
2002-06-13,19.25,0.09,213.88888888888889
2002-06-14,19.48,0.09,216.44444444444446
2002-06-17,19.72,0.09,219.11111111111111
2002-06-18,19.86,0.09,220.66666666666666
2002-06-19,19.78,0.09,219.7777777777778
2002-06-20,19.54,0.09,217.11111111111111
2002-06-21,19.58,0.09,217.55555555555554
2002-06-24,19.55,0.09,217.22222222222223
2002-06-25,19.75,0.09,219.44444444444446
2002-06-26,19.75,0.09,219.44444444444446
2002-06-27,19.6,0.09,217.7777777777778
2002-06-28,19.89,0.09,221.00000000000003
2002-07-01,19.29,0.09,214.33333333333334
2002-07-02,18.82,0.09,209.11111111111111
2002-07-03,18.98,0.09,210.8888888888889
2002-07-05,19.45,0.09,216.11111111111111
2002-07-08,19.06,0.09,211.77777777777777
2002-07-09,18.8,0.09,208.8888888888889
2002-07-10,18.35,0.09,203.8888888888889
2002-07-11,18.28,0.09,203.11111111111114
2002-07-12,18.31,0.09,203.44444444444443
2002-07-15,17.5,0.09,194.44444444444446
2002-07-16,17.21,0.09,191.22222222222223
