date,HBI,HBI_EPS,PE Ratio
2007-06-12,6.58,0.12,54.833333333333336
2007-06-13,6.67,0.12,55.583333333333336
2007-06-14,6.73,0.12,56.083333333333336
2007-06-15,6.81,0.12,56.75
2007-06-18,6.86,0.12,57.16666666666667
2007-06-19,6.82,0.12,56.833333333333336
2007-06-20,6.81,0.12,56.75
2007-06-21,6.71,0.12,55.91666666666667
2007-06-22,6.65,0.12,55.41666666666667
2007-06-25,6.59,0.12,54.916666666666664
2007-06-26,6.62,0.12,55.16666666666667
2007-06-27,6.81,0.12,56.75
2007-06-28,6.88,0.12,57.333333333333336
2007-06-29,6.76,0.12,56.333333333333336
2007-07-02,6.83,0.12,56.91666666666667
2007-07-03,6.96,0.12,58.0
2007-07-05,6.88,0.12,57.333333333333336
2007-07-06,6.96,0.12,58.0
2007-07-09,6.74,0.12,56.16666666666667
2007-07-10,6.67,0.12,55.583333333333336
2007-07-11,6.59,0.12,54.916666666666664
2007-07-12,6.66,0.12,55.5
2007-07-13,6.61,0.12,55.083333333333336
2007-07-16,6.52,0.12,54.33333333333333
2007-07-17,6.59,0.12,54.916666666666664
2007-07-18,6.49,0.12,54.083333333333336
2007-07-19,6.58,0.12,54.833333333333336
2007-07-20,6.53,0.12,54.41666666666667
2007-07-23,6.79,0.12,56.583333333333336
2007-07-24,6.7,0.12,55.833333333333336
2007-07-25,6.66,0.12,55.5
2007-07-26,7.52,0.12,62.666666666666664
2007-07-27,7.74,0.12,64.5
2007-07-30,8.19,0.12,68.25
2007-07-31,7.75,0.12,64.58333333333334
2007-08-01,7.75,0.12,64.58333333333334
2007-08-02,7.63,0.12,63.583333333333336
2007-08-03,7.31,0.39,18.74358974358974
2007-08-06,7.85,0.39,20.128205128205128
2007-08-07,7.79,0.39,19.974358974358974
2007-08-08,7.63,0.39,19.564102564102562
2007-08-09,6.92,0.39,17.743589743589745
2007-08-10,7.13,0.39,18.28205128205128
2007-08-13,7.31,0.39,18.74358974358974
2007-08-14,7.05,0.39,18.076923076923077
2007-08-15,6.69,0.39,17.153846153846153
2007-08-16,6.78,0.39,17.384615384615383
2007-08-17,7.0,0.39,17.94871794871795
2007-08-20,7.05,0.39,18.076923076923077
2007-08-21,7.02,0.39,18.0
2007-08-22,7.16,0.39,18.358974358974358
2007-08-23,7.22,0.39,18.51282051282051
2007-08-24,7.59,0.39,19.46153846153846
2007-08-27,7.35,0.39,18.846153846153843
2007-08-28,7.01,0.39,17.974358974358974
2007-08-29,7.26,0.39,18.615384615384613
2007-08-30,7.26,0.39,18.615384615384613
2007-08-31,7.49,0.39,19.205128205128204
2007-09-04,7.58,0.39,19.435897435897434
2007-09-05,7.74,0.39,19.846153846153847
2007-09-06,7.76,0.39,19.897435897435898
2007-09-07,7.51,0.39,19.256410256410255
2007-09-10,7.31,0.39,18.74358974358974
2007-09-11,7.24,0.39,18.564102564102566
2007-09-12,7.19,0.39,18.435897435897438
2007-09-13,7.13,0.39,18.28205128205128
2007-09-14,7.06,0.39,18.102564102564102
2007-09-17,6.9,0.39,17.692307692307693
2007-09-18,7.09,0.39,18.17948717948718
2007-09-19,7.06,0.39,18.102564102564102
2007-09-20,6.95,0.39,17.82051282051282
2007-09-21,6.94,0.39,17.794871794871796
2007-09-24,6.93,0.39,17.769230769230766
2007-09-25,6.82,0.39,17.48717948717949
2007-09-26,6.65,0.39,17.05128205128205
2007-09-27,7.05,0.39,18.076923076923077
2007-09-28,7.02,0.39,18.0
2007-10-01,7.24,0.39,18.564102564102566
2007-10-02,7.26,0.39,18.615384615384613
2007-10-03,7.03,0.39,18.025641025641026
2007-10-04,6.9,0.39,17.692307692307693
2007-10-05,7.04,0.39,18.05128205128205
2007-10-08,7.0,0.39,17.94871794871795
2007-10-09,7.01,0.39,17.974358974358974
2007-10-10,7.11,0.39,18.23076923076923
2007-10-11,7.01,0.39,17.974358974358974
2007-10-12,6.97,0.39,17.871794871794872
2007-10-15,6.93,0.39,17.769230769230766
2007-10-16,6.88,0.39,17.64102564102564
2007-10-17,6.76,0.39,17.333333333333332
2007-10-18,6.67,0.39,17.102564102564102
2007-10-19,6.45,0.39,16.53846153846154
2007-10-22,6.52,0.39,16.717948717948715
2007-10-23,6.48,0.39,16.615384615384617
2007-10-24,6.44,0.39,16.512820512820515
2007-10-25,6.93,0.39,17.769230769230766
2007-10-26,7.21,0.39,18.487179487179485
2007-10-29,7.27,0.39,18.64102564102564
2007-10-30,7.28,0.39,18.666666666666668
2007-10-31,7.76,0.39,19.897435897435898
2007-11-01,7.52,0.39,19.28205128205128
2007-11-02,7.55,0.39,19.358974358974358
2007-11-05,7.58,0.79,9.594936708860759
2007-11-06,7.6,0.79,9.620253164556962
2007-11-07,7.62,0.79,9.645569620253164
2007-11-08,7.78,0.79,9.848101265822784
2007-11-09,7.75,0.79,9.81012658227848
2007-11-12,7.63,0.79,9.658227848101266
2007-11-13,7.86,0.79,9.949367088607595
2007-11-14,7.85,0.79,9.936708860759493
2007-11-15,7.8,0.79,9.873417721518987
2007-11-16,7.39,0.79,9.354430379746834
2007-11-19,7.21,0.79,9.126582278481012
2007-11-20,7.3,0.79,9.240506329113924
2007-11-21,7.14,0.79,9.037974683544302
2007-11-23,7.2,0.79,9.113924050632912
2007-11-26,6.98,0.79,8.835443037974684
2007-11-27,6.91,0.79,8.746835443037975
2007-11-28,7.1,0.79,8.987341772151899
2007-11-29,7.08,0.79,8.962025316455696
2007-11-30,7.06,0.79,8.936708860759493
2007-12-03,7.11,0.79,9.0
2007-12-04,7.24,0.79,9.164556962025316
2007-12-05,7.27,0.79,9.20253164556962
2007-12-06,7.33,0.79,9.278481012658228
2007-12-07,7.24,0.79,9.164556962025316
2007-12-10,7.35,0.79,9.30379746835443
2007-12-11,7.34,0.79,9.291139240506329
2007-12-12,7.45,0.79,9.430379746835444
2007-12-13,7.48,0.79,9.468354430379748
2007-12-14,7.18,0.79,9.088607594936708
2007-12-17,7.41,0.79,9.379746835443038
2007-12-18,7.33,0.79,9.278481012658228
2007-12-19,7.23,0.79,9.151898734177216
2007-12-20,7.06,0.79,8.936708860759493
2007-12-21,7.38,0.79,9.341772151898734
2007-12-24,7.21,0.79,9.126582278481012
2007-12-26,7.0,0.79,8.860759493670885
2007-12-27,6.85,0.79,8.670886075949367
2007-12-28,6.96,0.79,8.81012658227848
2007-12-31,6.79,0.79,8.594936708860759
2008-01-02,6.62,0.79,8.379746835443038
2008-01-03,6.43,0.79,8.139240506329113
2008-01-04,6.08,0.79,7.69620253164557
2008-01-07,5.95,0.79,7.531645569620253
2008-01-08,6.03,0.79,7.632911392405063
2008-01-09,6.08,0.79,7.69620253164557
2008-01-10,6.11,0.79,7.734177215189874
2008-01-11,5.9,0.79,7.468354430379747
2008-01-14,5.88,0.79,7.443037974683544
2008-01-15,5.79,0.79,7.329113924050633
2008-01-16,5.67,0.79,7.177215189873417
2008-01-17,5.43,0.79,6.873417721518987
2008-01-18,5.62,0.79,7.113924050632911
2008-01-22,5.73,0.79,7.253164556962026
2008-01-23,5.78,0.79,7.3164556962025316
2008-01-24,5.95,0.79,7.531645569620253
2008-01-25,5.86,0.79,7.417721518987342
2008-01-28,5.93,0.79,7.50632911392405
2008-01-29,6.2,0.79,7.848101265822785
2008-01-30,6.19,0.79,7.8354430379746836
2008-01-31,6.4,0.79,8.10126582278481
2008-02-01,6.4,0.79,8.10126582278481
2008-02-04,6.28,0.79,7.949367088607595
2008-02-05,5.89,0.79,7.4556962025316444
2008-02-06,6.06,0.79,7.670886075949366
2008-02-07,6.33,0.79,8.012658227848101
2008-02-08,6.43,0.79,8.139240506329113
2008-02-11,6.37,0.79,8.063291139240507
2008-02-12,6.27,0.79,7.9367088607594924
2008-02-13,6.4,0.79,8.10126582278481
2008-02-14,6.42,0.79,8.126582278481012
2008-02-15,6.45,0.79,8.164556962025316
2008-02-19,6.78,1.31,5.175572519083969
2008-02-20,6.91,1.31,5.2748091603053435
2008-02-21,7.15,1.31,5.458015267175573
2008-02-22,7.37,1.31,5.625954198473282
2008-02-25,7.27,1.31,5.549618320610686
2008-02-26,7.43,1.31,5.671755725190839
2008-02-27,7.48,1.31,5.709923664122138
2008-02-28,7.33,1.31,5.595419847328244
2008-02-29,7.28,1.31,5.557251908396947
2008-03-03,7.35,1.31,5.610687022900763
2008-03-04,6.95,1.31,5.305343511450381
2008-03-05,7.07,1.31,5.396946564885496
2008-03-06,6.87,1.31,5.244274809160305
2008-03-07,6.68,1.31,5.099236641221373
2008-03-10,6.59,1.31,5.030534351145038
2008-03-11,6.55,1.31,5.0
2008-03-12,6.85,1.31,5.229007633587786
2008-03-13,6.81,1.31,5.198473282442747
2008-03-14,6.71,1.31,5.122137404580153
2008-03-17,6.52,1.31,4.977099236641221
2008-03-18,6.88,1.31,5.251908396946565
2008-03-19,6.9,1.31,5.267175572519084
2008-03-20,7.26,1.31,5.541984732824427
2008-03-24,7.49,1.31,5.717557251908397
2008-03-25,7.38,1.31,5.633587786259541
2008-03-26,7.24,1.31,5.526717557251908
2008-03-27,7.1,1.31,5.419847328244274
2008-03-28,7.05,1.31,5.381679389312977
2008-03-31,7.3,1.31,5.572519083969465
2008-04-01,7.54,1.31,5.755725190839694
2008-04-02,7.58,1.31,5.786259541984733
2008-04-03,7.54,1.31,5.755725190839694
2008-04-04,7.59,1.31,5.793893129770992
2008-04-07,7.56,1.31,5.770992366412213
2008-04-08,7.58,1.31,5.786259541984733
2008-04-09,7.57,1.31,5.778625954198473
2008-04-10,7.73,1.31,5.900763358778626
2008-04-11,7.65,1.31,5.8396946564885495
2008-04-14,7.95,1.31,6.068702290076335
2008-04-15,7.96,1.31,6.076335877862595
2008-04-16,8.35,1.31,6.374045801526717
2008-04-17,8.54,1.31,6.5190839694656475
2008-04-18,8.39,1.31,6.404580152671756
2008-04-21,8.14,1.31,6.213740458015267
2008-04-22,8.21,1.31,6.2671755725190845
2008-04-23,8.21,1.31,6.2671755725190845
2008-04-24,8.48,1.31,6.473282442748092
2008-04-25,8.56,1.31,6.534351145038168
2008-04-28,8.48,1.31,6.473282442748092
2008-04-29,8.71,1.31,6.648854961832061
2008-04-30,8.76,1.31,6.687022900763358
2008-05-01,8.92,1.31,6.809160305343511
2008-05-02,8.8,1.31,6.7175572519083975
2008-05-05,8.62,1.31,6.580152671755724
2008-05-06,8.63,1.31,6.587786259541985
2008-05-07,8.6,0.38,22.63157894736842
2008-05-08,8.57,0.38,22.55263157894737
2008-05-09,8.89,0.38,23.394736842105264
2008-05-12,8.8,0.38,23.157894736842106
2008-05-13,8.9,0.38,23.42105263157895
2008-05-14,8.97,0.38,23.60526315789474
2008-05-15,9.38,0.38,24.68421052631579
2008-05-16,9.05,0.38,23.815789473684212
2008-05-19,8.88,0.38,23.368421052631582
2008-05-20,8.83,0.38,23.236842105263158
2008-05-21,8.61,0.38,22.657894736842103
2008-05-22,8.49,0.38,22.342105263157894
2008-05-23,8.28,0.38,21.789473684210524
2008-05-27,8.21,0.38,21.60526315789474
2008-05-28,8.33,0.38,21.92105263157895
2008-05-29,8.31,0.38,21.86842105263158
2008-05-30,8.25,0.38,21.710526315789473
2008-06-02,8.06,0.38,21.210526315789476
2008-06-03,7.87,0.38,20.710526315789473
2008-06-04,8.08,0.38,21.263157894736842
2008-06-05,8.18,0.38,21.526315789473685
2008-06-06,7.91,0.38,20.815789473684212
2008-06-09,8.24,0.38,21.68421052631579
2008-06-10,8.37,0.38,22.02631578947368
2008-06-11,7.99,0.38,21.026315789473685
2008-06-12,8.03,0.38,21.131578947368418
2008-06-13,8.0,0.38,21.05263157894737
2008-06-16,8.17,0.38,21.5
2008-06-17,8.24,0.38,21.68421052631579
2008-06-18,8.07,0.38,21.236842105263158
2008-06-19,7.26,0.38,19.105263157894736
2008-06-20,7.17,0.38,18.86842105263158
2008-06-23,6.96,0.38,18.31578947368421
2008-06-24,7.09,0.38,18.657894736842106
2008-06-25,7.11,0.38,18.710526315789473
2008-06-26,7.0,0.38,18.42105263157895
2008-06-27,6.94,0.38,18.263157894736842
2008-06-30,6.79,0.38,17.86842105263158
2008-07-01,6.89,0.38,18.13157894736842
2008-07-02,7.04,0.38,18.526315789473685
2008-07-03,6.97,0.38,18.342105263157894
2008-07-07,6.82,0.38,17.947368421052634
2008-07-08,6.73,0.38,17.710526315789476
2008-07-09,6.43,0.38,16.921052631578945
2008-07-10,6.0,0.38,15.789473684210526
2008-07-11,5.91,0.38,15.552631578947368
2008-07-14,5.78,0.38,15.210526315789474
2008-07-15,5.91,0.38,15.552631578947368
2008-07-16,6.29,0.38,16.55263157894737
2008-07-17,6.51,0.38,17.13157894736842
2008-07-18,6.49,0.38,17.07894736842105
2008-07-21,6.5,0.38,17.105263157894736
2008-07-22,6.7,0.38,17.63157894736842
2008-07-23,6.74,0.38,17.736842105263158
2008-07-24,6.37,0.38,16.763157894736842
2008-07-25,6.59,0.38,17.342105263157894
2008-07-28,6.64,0.38,17.473684210526315
2008-07-29,6.82,0.38,17.947368421052634
2008-07-30,5.56,0.38,14.63157894736842
2008-07-31,5.36,0.38,14.105263157894738
2008-08-01,5.58,0.99,5.636363636363637
2008-08-04,5.62,0.99,5.676767676767677
2008-08-05,6.32,0.99,6.383838383838384
2008-08-06,6.17,0.99,6.232323232323233
2008-08-07,5.96,0.99,6.02020202020202
2008-08-08,6.2,0.99,6.262626262626263
2008-08-11,6.41,0.99,6.474747474747475
2008-08-12,6.06,0.99,6.121212121212121
2008-08-13,5.95,0.99,6.01010101010101
2008-08-14,6.13,0.99,6.191919191919192
2008-08-15,6.07,0.99,6.1313131313131315
2008-08-18,6.09,0.99,6.151515151515151
2008-08-19,5.85,0.99,5.909090909090909
2008-08-20,5.87,0.99,5.929292929292929
2008-08-21,5.76,0.99,5.818181818181818
2008-08-22,5.83,0.99,5.888888888888889
2008-08-25,5.78,0.99,5.838383838383839
2008-08-26,5.71,0.99,5.767676767676767
2008-08-27,5.71,0.99,5.767676767676767
2008-08-28,5.9,0.99,5.95959595959596
2008-08-29,5.96,0.99,6.02020202020202
2008-09-02,6.08,0.99,6.141414141414142
2008-09-03,5.95,0.99,6.01010101010101
2008-09-04,6.07,0.99,6.1313131313131315
2008-09-05,6.23,0.99,6.292929292929293
2008-09-08,6.35,0.99,6.4141414141414135
2008-09-09,6.19,0.99,6.252525252525253
2008-09-10,6.0,0.99,6.0606060606060606
2008-09-11,5.95,0.99,6.01010101010101
2008-09-12,6.02,0.99,6.08080808080808
2008-09-15,5.87,0.99,5.929292929292929
2008-09-16,6.11,0.99,6.171717171717172
2008-09-17,5.87,0.99,5.929292929292929
2008-09-18,6.17,0.99,6.232323232323233
2008-09-19,6.5,0.99,6.565656565656566
2008-09-22,6.01,0.99,6.070707070707071
2008-09-23,5.96,0.99,6.02020202020202
2008-09-24,5.82,0.99,5.878787878787879
2008-09-25,5.86,0.99,5.91919191919192
2008-09-26,5.75,0.99,5.808080808080808
2008-09-29,5.36,0.99,5.414141414141414
2008-09-30,5.44,0.99,5.494949494949496
2008-10-01,5.35,0.99,5.404040404040404
2008-10-02,5.05,0.99,5.101010101010101
2008-10-03,4.73,0.99,4.777777777777779
2008-10-06,4.68,0.99,4.727272727272727
2008-10-07,4.65,0.99,4.696969696969697
2008-10-08,4.46,0.99,4.505050505050505
2008-10-09,4.04,0.99,4.08080808080808
2008-10-10,4.24,0.99,4.282828282828283
2008-10-13,4.38,0.99,4.424242424242424
2008-10-14,4.22,0.99,4.262626262626262
2008-10-15,3.94,0.99,3.9797979797979797
2008-10-16,3.83,0.99,3.868686868686869
2008-10-17,3.9,0.99,3.9393939393939394
2008-10-20,3.98,0.99,4.02020202020202
2008-10-21,3.95,0.99,3.98989898989899
2008-10-22,3.52,0.99,3.555555555555556
2008-10-23,3.19,0.99,3.2222222222222223
2008-10-24,3.31,0.99,3.3434343434343434
2008-10-27,3.04,0.99,3.070707070707071
2008-10-28,3.32,0.99,3.3535353535353534
2008-10-29,3.45,0.99,3.484848484848485
2008-10-30,3.78,0.99,3.818181818181818
2008-10-31,4.37,0.0,inf
2008-11-03,4.13,0.0,inf
2008-11-04,4.06,0.0,inf
2008-11-05,3.89,0.0,inf
2008-11-06,3.95,0.0,inf
2008-11-07,4.01,0.0,inf
2008-11-10,3.75,0.0,inf
2008-11-11,3.66,0.0,inf
2008-11-12,3.41,0.0,inf
2008-11-13,3.74,0.0,inf
2008-11-14,3.54,0.0,inf
2008-11-17,3.38,0.0,inf
2008-11-18,3.26,0.0,inf
2008-11-19,2.93,0.0,inf
2008-11-20,2.35,0.0,inf
2008-11-21,2.5,0.0,inf
2008-11-24,2.84,0.0,inf
2008-11-25,2.83,0.0,inf
2008-11-26,3.2,0.0,inf
2008-11-28,3.23,0.0,inf
2008-12-01,3.1,0.0,inf
2008-12-02,3.06,0.0,inf
2008-12-03,3.23,0.0,inf
2008-12-04,3.12,0.0,inf
2008-12-05,3.27,0.0,inf
2008-12-08,3.74,0.0,inf
2008-12-09,3.57,0.0,inf
2008-12-10,3.62,0.0,inf
2008-12-11,2.75,0.0,inf
2008-12-12,2.55,0.0,inf
2008-12-15,2.8,0.0,inf
2008-12-16,2.95,0.0,inf
2008-12-17,3.16,0.0,inf
2008-12-18,3.27,0.0,inf
2008-12-19,3.3,0.0,inf
2008-12-22,3.12,0.0,inf
2008-12-23,3.06,0.0,inf
2008-12-24,3.1,0.0,inf
2008-12-26,3.16,0.0,inf
2008-12-29,3.01,0.0,inf
2008-12-30,3.04,0.0,inf
2008-12-31,3.19,0.0,inf
2009-01-02,3.3,0.0,inf
2009-01-05,3.27,0.0,inf
2009-01-06,3.37,0.0,inf
2009-01-07,3.35,0.0,inf
2009-01-08,3.4,0.0,inf
2009-01-09,3.26,0.0,inf
2009-01-12,3.26,0.0,inf
2009-01-13,3.03,0.0,inf
2009-01-14,2.84,0.0,inf
2009-01-15,2.81,0.0,inf
2009-01-16,2.89,0.0,inf
2009-01-20,2.56,0.0,inf
2009-01-21,2.46,0.0,inf
2009-01-22,2.29,0.0,inf
2009-01-23,2.34,0.0,inf
2009-01-26,2.35,0.0,inf
2009-01-27,2.31,0.0,inf
2009-01-28,2.45,0.0,inf
2009-01-29,2.44,0.0,inf
2009-01-30,2.25,0.0,inf
2009-02-02,2.17,0.0,inf
2009-02-03,2.18,0.0,inf
2009-02-04,2.1,0.0,inf
2009-02-05,2.01,0.0,inf
2009-02-06,2.15,0.0,inf
2009-02-09,2.08,0.0,inf
2009-02-10,1.99,0.0,inf
2009-02-11,2.02,0.0,inf
2009-02-12,1.87,0.0,inf
2009-02-13,1.9,0.0,inf
2009-02-17,1.83,0.0,inf
2009-02-18,1.74,0.0,inf
2009-02-19,1.76,0.0,inf
2009-02-20,1.66,0.0,inf
2009-02-23,1.62,0.0,inf
2009-02-24,1.5,0.0,inf
2009-02-25,1.45,0.0,inf
2009-02-26,1.71,0.0,inf
2009-02-27,1.75,0.0,inf
2009-03-02,1.59,0.0,inf
2009-03-03,1.51,0.0,inf
2009-03-04,1.64,0.0,inf
2009-03-05,1.55,0.0,inf
2009-03-06,1.54,0.0,inf
2009-03-09,1.54,0.0,inf
2009-03-10,1.7,0.0,inf
2009-03-11,1.6,0.0,inf
2009-03-12,2.08,0.0,inf
2009-03-13,2.26,0.0,inf
2009-03-16,2.25,0.0,inf
2009-03-17,2.22,0.0,inf
2009-03-18,2.37,0.0,inf
2009-03-19,2.32,0.0,inf
2009-03-20,2.26,0.0,inf
2009-03-23,2.47,0.0,inf
2009-03-24,2.41,0.0,inf
2009-03-25,2.5,0.0,inf
2009-03-26,2.69,0.0,inf
2009-03-27,2.61,0.0,inf
2009-03-30,2.45,0.0,inf
2009-03-31,2.39,0.0,inf
2009-04-01,2.59,0.0,inf
2009-04-02,2.79,0.0,inf
2009-04-03,2.91,0.0,inf
2009-04-06,2.85,0.0,inf
2009-04-07,2.72,0.0,inf
2009-04-08,2.75,0.0,inf
2009-04-09,3.2,0.0,inf
2009-04-13,3.29,0.0,inf
2009-04-14,3.19,0.0,inf
