date,HSIC,HSIC_EPS,PE Ratio
2001-02-26,6.3,0.12,52.5
2001-02-27,5.83,0.12,48.583333333333336
2001-02-28,5.6,0.12,46.666666666666664
2001-03-01,5.61,0.12,46.75000000000001
2001-03-02,5.86,0.12,48.833333333333336
2001-03-05,5.74,0.12,47.833333333333336
2001-03-06,5.99,0.12,49.91666666666667
2001-03-07,6.46,0.12,53.833333333333336
2001-03-08,6.41,0.12,53.41666666666667
2001-03-09,6.36,0.12,53.00000000000001
2001-03-12,6.67,0.12,55.583333333333336
2001-03-13,6.67,0.12,55.583333333333336
2001-03-14,6.57,0.12,54.75000000000001
2001-03-15,6.54,0.12,54.5
2001-03-16,6.42,0.12,53.5
2001-03-19,6.65,0.12,55.41666666666667
2001-03-20,6.4,0.12,53.333333333333336
2001-03-21,6.56,0.12,54.666666666666664
2001-03-22,6.64,0.12,55.333333333333336
2001-03-23,6.54,0.12,54.5
2001-03-26,6.67,0.12,55.583333333333336
2001-03-27,6.64,0.12,55.333333333333336
2001-03-28,6.89,0.12,57.416666666666664
2001-03-29,7.28,0.12,60.66666666666667
2001-03-30,7.21,0.12,60.083333333333336
2001-04-02,6.35,0.12,52.916666666666664
2001-04-03,6.43,0.12,53.583333333333336
2001-04-04,6.32,0.12,52.66666666666667
2001-04-05,6.65,0.12,55.41666666666667
2001-04-06,6.73,0.12,56.083333333333336
2001-04-09,7.0,0.12,58.333333333333336
2001-04-10,7.25,0.12,60.41666666666667
2001-04-11,7.13,0.12,59.41666666666667
2001-04-12,6.9,0.12,57.50000000000001
2001-04-16,7.06,0.12,58.833333333333336
2001-04-17,7.26,0.12,60.5
2001-04-18,7.09,0.12,59.083333333333336
2001-04-19,7.42,0.12,61.833333333333336
2001-04-20,7.45,0.12,62.083333333333336
2001-04-23,7.52,0.12,62.666666666666664
2001-04-24,7.6,0.12,63.333333333333336
2001-04-25,7.53,0.12,62.75000000000001
2001-04-26,7.35,0.12,61.25
2001-04-27,7.46,0.12,62.16666666666667
2001-04-30,7.53,0.12,62.75000000000001
2001-05-01,6.99,0.12,58.25000000000001
2001-05-02,7.28,0.12,60.66666666666667
2001-05-03,7.11,0.12,59.25000000000001
2001-05-04,7.38,0.12,61.5
2001-05-07,7.3,0.12,60.833333333333336
2001-05-08,7.5,0.12,62.5
2001-05-09,7.67,0.12,63.91666666666667
2001-05-10,7.54,0.12,62.833333333333336
2001-05-11,7.6,0.08,95.0
2001-05-14,7.76,0.08,97.0
2001-05-15,7.7,0.08,96.25
2001-05-16,7.74,0.08,96.75
2001-05-17,7.88,0.08,98.5
2001-05-18,7.84,0.08,98.0
2001-05-21,7.84,0.08,98.0
2001-05-22,7.8,0.08,97.5
2001-05-23,7.45,0.08,93.125
2001-05-24,7.82,0.08,97.75
2001-05-25,7.56,0.08,94.5
2001-05-29,7.4,0.08,92.5
2001-05-30,7.41,0.08,92.625
2001-05-31,7.4,0.08,92.5
2001-06-01,7.61,0.08,95.125
2001-06-04,7.63,0.08,95.375
2001-06-05,7.66,0.08,95.75
2001-06-06,7.62,0.08,95.25
2001-06-07,7.84,0.08,98.0
2001-06-08,7.82,0.08,97.75
2001-06-11,7.8,0.08,97.5
2001-06-12,7.08,0.08,88.5
2001-06-13,7.04,0.08,88.0
2001-06-14,6.79,0.08,84.875
2001-06-15,6.88,0.08,86.0
2001-06-18,6.69,0.08,83.625
2001-06-19,6.58,0.08,82.25
2001-06-20,6.51,0.08,81.375
2001-06-21,6.57,0.08,82.125
2001-06-22,6.48,0.08,81.0
2001-06-25,6.2,0.08,77.5
2001-06-26,6.74,0.08,84.25
2001-06-27,6.81,0.08,85.125
2001-06-28,7.0,0.08,87.5
2001-06-29,7.5,0.08,93.75
2001-07-02,7.04,0.08,88.0
2001-07-03,6.86,0.08,85.75
2001-07-05,6.72,0.08,84.0
2001-07-06,6.66,0.08,83.25
2001-07-09,6.86,0.08,85.75
2001-07-10,6.86,0.08,85.75
2001-07-11,6.83,0.08,85.375
2001-07-12,6.72,0.08,84.0
2001-07-13,6.65,0.08,83.125
2001-07-16,6.69,0.08,83.625
2001-07-17,6.7,0.08,83.75
2001-07-18,6.92,0.08,86.5
2001-07-19,6.88,0.08,86.0
2001-07-20,6.86,0.08,85.75
2001-07-23,6.86,0.08,85.75
2001-07-24,7.04,0.08,88.0
2001-07-25,6.8,0.08,85.0
2001-07-26,6.91,0.08,86.375
2001-07-27,7.16,0.08,89.5
2001-07-30,7.21,0.08,90.125
2001-07-31,7.25,0.08,90.625
2001-08-01,7.12,0.08,89.0
2001-08-02,7.12,0.08,89.0
2001-08-03,6.9,0.08,86.25
2001-08-06,6.5,0.08,81.25
2001-08-07,6.69,0.08,83.625
2001-08-08,6.54,0.08,81.75
2001-08-09,6.44,0.08,80.5
2001-08-10,6.25,0.08,78.125
2001-08-13,6.3,0.08,78.75
2001-08-14,6.5,0.12,54.16666666666667
2001-08-15,6.76,0.12,56.333333333333336
2001-08-16,6.75,0.12,56.25
2001-08-17,6.81,0.12,56.75
2001-08-20,6.82,0.12,56.833333333333336
2001-08-21,6.86,0.12,57.16666666666667
2001-08-22,6.95,0.12,57.91666666666667
2001-08-23,6.95,0.12,57.91666666666667
2001-08-24,6.85,0.12,57.083333333333336
2001-08-27,7.04,0.12,58.66666666666667
2001-08-28,6.85,0.12,57.083333333333336
2001-08-29,6.99,0.12,58.25000000000001
2001-08-30,6.95,0.12,57.91666666666667
2001-08-31,7.12,0.12,59.333333333333336
2001-09-04,7.07,0.12,58.91666666666667
2001-09-05,7.17,0.12,59.75
2001-09-06,6.95,0.12,57.91666666666667
2001-09-07,7.0,0.12,58.333333333333336
2001-09-10,7.04,0.12,58.66666666666667
2001-09-17,6.88,0.12,57.333333333333336
2001-09-18,7.36,0.12,61.333333333333336
2001-09-19,7.3,0.12,60.833333333333336
2001-09-20,7.39,0.12,61.583333333333336
2001-09-21,7.18,0.12,59.833333333333336
2001-09-24,7.25,0.12,60.41666666666667
2001-09-25,7.11,0.12,59.25000000000001
2001-09-26,7.2,0.12,60.00000000000001
2001-09-27,7.75,0.12,64.58333333333334
2001-09-28,7.57,0.12,63.083333333333336
2001-10-01,7.55,0.12,62.916666666666664
2001-10-02,7.51,0.12,62.583333333333336
2001-10-03,7.76,0.12,64.66666666666667
2001-10-04,7.67,0.12,63.91666666666667
2001-10-05,7.85,0.12,65.41666666666667
2001-10-08,7.66,0.12,63.833333333333336
2001-10-09,7.54,0.12,62.833333333333336
2001-10-10,7.65,0.12,63.75000000000001
2001-10-11,7.33,0.12,61.083333333333336
2001-10-12,7.26,0.12,60.5
2001-10-15,7.45,0.12,62.083333333333336
2001-10-16,7.3,0.12,60.833333333333336
2001-10-17,7.03,0.12,58.583333333333336
2001-10-18,7.07,0.12,58.91666666666667
2001-10-19,7.43,0.12,61.916666666666664
2001-10-22,7.65,0.12,63.75000000000001
2001-10-23,7.15,0.12,59.583333333333336
2001-10-24,7.07,0.12,58.91666666666667
2001-10-25,7.03,0.12,58.583333333333336
2001-10-26,6.92,0.12,57.66666666666667
2001-10-29,6.79,0.12,56.583333333333336
2001-10-30,6.57,0.12,54.75000000000001
2001-10-31,6.62,0.12,55.16666666666667
2001-11-01,6.53,0.12,54.41666666666667
2001-11-02,6.31,0.12,52.58333333333333
2001-11-05,6.39,0.12,53.25
2001-11-06,7.07,0.12,58.91666666666667
2001-11-07,7.08,0.12,59.0
2001-11-08,7.05,0.12,58.75
2001-11-09,7.29,0.12,60.75
2001-11-12,7.38,0.12,61.5
2001-11-13,7.68,0.14,54.85714285714285
2001-11-14,7.65,0.14,54.64285714285714
2001-11-15,7.5,0.14,53.57142857142857
2001-11-16,7.43,0.14,53.07142857142856
2001-11-19,7.45,0.14,53.21428571428571
2001-11-20,7.71,0.14,55.07142857142857
2001-11-21,7.65,0.14,54.64285714285714
2001-11-23,7.68,0.14,54.85714285714285
2001-11-26,7.66,0.14,54.71428571428571
2001-11-27,7.61,0.14,54.357142857142854
2001-11-28,7.79,0.14,55.64285714285714
2001-11-29,7.84,0.14,55.99999999999999
2001-11-30,7.88,0.14,56.28571428571428
2001-12-03,7.83,0.14,55.92857142857142
2001-12-04,7.84,0.14,55.99999999999999
2001-12-05,7.86,0.14,56.14285714285714
2001-12-06,7.61,0.14,54.357142857142854
2001-12-07,7.66,0.14,54.71428571428571
2001-12-10,7.45,0.14,53.21428571428571
2001-12-11,7.39,0.14,52.78571428571428
2001-12-12,7.37,0.14,52.64285714285714
2001-12-13,7.03,0.14,50.21428571428571
2001-12-14,7.0,0.14,49.99999999999999
2001-12-17,7.04,0.14,50.285714285714285
2001-12-18,6.87,0.14,49.07142857142857
2001-12-19,6.99,0.14,49.92857142857142
2001-12-20,6.97,0.14,49.78571428571428
2001-12-21,6.94,0.14,49.57142857142857
2001-12-24,6.96,0.14,49.71428571428571
2001-12-26,7.01,0.14,50.07142857142856
2001-12-27,7.16,0.14,51.14285714285714
2001-12-28,7.33,0.14,52.357142857142854
2001-12-31,7.26,0.14,51.857142857142854
2002-01-02,7.36,0.14,52.57142857142857
2002-01-03,7.32,0.14,52.285714285714285
2002-01-04,7.12,0.14,50.857142857142854
2002-01-07,7.03,0.14,50.21428571428571
2002-01-08,7.02,0.14,50.14285714285713
2002-01-09,7.08,0.14,50.57142857142857
2002-01-10,7.03,0.14,50.21428571428571
2002-01-11,7.24,0.14,51.71428571428571
2002-01-14,7.38,0.14,52.71428571428571
2002-01-15,7.84,0.14,55.99999999999999
2002-01-16,7.86,0.14,56.14285714285714
2002-01-17,8.3,0.14,59.285714285714285
2002-01-18,8.27,0.14,59.07142857142856
2002-01-22,8.47,0.14,60.5
2002-01-23,8.48,0.14,60.57142857142857
2002-01-24,8.45,0.14,60.35714285714285
2002-01-25,8.46,0.14,60.42857142857143
2002-01-28,8.54,0.14,60.999999999999986
2002-01-29,8.56,0.14,61.14285714285714
2002-01-30,8.8,0.14,62.857142857142854
2002-01-31,9.0,0.14,64.28571428571428
2002-02-01,8.89,0.14,63.5
2002-02-04,8.85,0.14,63.21428571428571
2002-02-05,8.71,0.14,62.214285714285715
2002-02-06,8.54,0.14,60.999999999999986
2002-02-07,8.45,0.14,60.35714285714285
2002-02-08,8.77,0.14,62.64285714285713
2002-02-11,8.83,0.14,63.07142857142857
2002-02-12,8.6,0.14,61.42857142857142
2002-02-13,8.59,0.14,61.35714285714285
2002-02-14,8.46,0.14,60.42857142857143
2002-02-15,8.45,0.14,60.35714285714285
2002-02-19,8.46,0.14,60.42857142857143
2002-02-20,8.63,0.14,61.642857142857146
2002-02-21,8.72,0.14,62.285714285714285
2002-02-22,8.72,0.14,62.285714285714285
2002-02-25,8.39,0.14,59.92857142857142
2002-02-26,8.42,0.14,60.14285714285714
2002-02-27,8.65,0.14,61.785714285714285
2002-02-28,8.43,0.14,60.21428571428571
2002-03-01,8.4,0.14,60.0
2002-03-04,8.21,0.14,58.642857142857146
2002-03-05,8.0,0.14,57.14285714285714
2002-03-06,8.42,0.14,60.14285714285714
2002-03-07,8.42,0.14,60.14285714285714
2002-03-08,8.32,0.14,59.42857142857142
2002-03-11,8.28,0.14,59.14285714285713
2002-03-12,8.11,0.14,57.928571428571416
2002-03-13,8.36,0.14,59.7142857142857
2002-03-14,8.52,0.14,60.85714285714285
2002-03-15,8.53,0.14,60.928571428571416
2002-03-18,8.33,0.14,59.49999999999999
2002-03-19,8.26,0.14,58.99999999999999
2002-03-20,8.21,0.14,58.642857142857146
2002-03-21,8.25,0.14,58.92857142857142
2002-03-22,8.16,0.14,58.285714285714285
2002-03-25,8.07,0.14,57.64285714285714
2002-03-26,8.35,0.14,59.64285714285713
2002-03-27,8.57,0.14,61.21428571428571
2002-03-28,8.64,0.14,61.714285714285715
2002-04-01,8.58,0.14,61.28571428571428
2002-04-02,8.71,0.14,62.214285714285715
2002-04-03,8.9,0.14,63.57142857142857
2002-04-04,8.96,0.14,64.0
2002-04-05,8.97,0.14,64.07142857142857
2002-04-08,9.01,0.14,64.35714285714285
2002-04-09,8.96,0.14,64.0
2002-04-10,9.04,0.14,64.57142857142856
2002-04-11,9.18,0.14,65.57142857142857
2002-04-12,9.31,0.14,66.5
2002-04-15,9.35,0.14,66.78571428571428
2002-04-16,9.37,0.14,66.92857142857142
2002-04-17,9.26,0.14,66.14285714285714
2002-04-18,9.23,0.14,65.92857142857143
2002-04-19,9.41,0.14,67.21428571428571
2002-04-22,9.18,0.14,65.57142857142857
2002-04-23,9.04,0.14,64.57142857142856
2002-04-24,9.03,0.14,64.49999999999999
2002-04-25,9.23,0.14,65.92857142857143
2002-04-26,9.16,0.14,65.42857142857142
2002-04-29,9.03,0.14,64.49999999999999
2002-04-30,9.33,0.14,66.64285714285714
2002-05-01,9.42,0.14,67.28571428571428
2002-05-02,9.35,0.14,66.78571428571428
2002-05-03,9.29,0.14,66.35714285714285
2002-05-06,9.27,0.14,66.21428571428571
2002-05-07,9.64,0.14,68.85714285714286
2002-05-08,9.63,0.14,68.78571428571429
2002-05-09,9.35,0.14,66.78571428571428
2002-05-10,9.34,0.14,66.71428571428571
2002-05-13,9.46,0.11,86.00000000000001
2002-05-14,9.59,0.11,87.18181818181819
2002-05-15,9.75,0.11,88.63636363636364
2002-05-16,9.65,0.11,87.72727272727273
2002-05-17,9.78,0.11,88.9090909090909
2002-05-20,9.77,0.11,88.81818181818181
2002-05-21,9.8,0.11,89.0909090909091
2002-05-22,9.83,0.11,89.36363636363636
2002-05-23,9.81,0.11,89.18181818181819
2002-05-24,9.82,0.11,89.27272727272728
2002-05-28,9.7,0.11,88.18181818181817
2002-05-29,9.71,0.11,88.27272727272728
2002-05-30,9.79,0.11,88.99999999999999
2002-05-31,9.72,0.11,88.36363636363637
2002-06-03,9.63,0.11,87.54545454545455
2002-06-04,9.6,0.11,87.27272727272727
2002-06-05,9.57,0.11,87.0
2002-06-06,9.38,0.11,85.27272727272728
2002-06-07,9.53,0.11,86.63636363636363
2002-06-10,9.66,0.11,87.81818181818181
2002-06-11,9.51,0.11,86.45454545454545
2002-06-12,9.28,0.11,84.36363636363636
2002-06-13,9.34,0.11,84.9090909090909
2002-06-14,9.56,0.11,86.9090909090909
2002-06-17,9.73,0.11,88.45454545454545
2002-06-18,9.72,0.11,88.36363636363637
2002-06-19,9.67,0.11,87.9090909090909
2002-06-20,9.56,0.11,86.9090909090909
2002-06-21,9.43,0.11,85.72727272727272
2002-06-24,9.23,0.11,83.9090909090909
2002-06-25,8.88,0.11,80.72727272727273
2002-06-26,8.94,0.11,81.27272727272727
2002-06-27,9.04,0.11,82.18181818181817
2002-06-28,8.73,0.11,79.36363636363637
2002-07-01,8.63,0.11,78.45454545454547
2002-07-02,8.42,0.11,76.54545454545455
2002-07-03,8.38,0.11,76.18181818181819
2002-07-05,8.72,0.11,79.27272727272728
2002-07-08,8.72,0.11,79.27272727272728
2002-07-09,8.56,0.11,77.81818181818183
2002-07-10,8.46,0.11,76.90909090909092
2002-07-11,8.27,0.11,75.18181818181817
2002-07-12,8.31,0.11,75.54545454545455
2002-07-15,8.09,0.11,73.54545454545455
2002-07-16,8.24,0.11,74.9090909090909
2002-07-17,8.43,0.11,76.63636363636364
2002-07-18,8.05,0.11,73.18181818181819
2002-07-19,8.03,0.11,73.0
2002-07-22,7.74,0.11,70.36363636363636
2002-07-23,7.75,0.11,70.45454545454545
2002-07-24,8.09,0.11,73.54545454545455
2002-07-25,8.08,0.11,73.45454545454545
2002-07-26,8.29,0.11,75.36363636363636
2002-07-29,8.66,0.11,78.72727272727273
2002-07-30,8.5,0.11,77.27272727272727
2002-07-31,8.42,0.11,76.54545454545455
2002-08-01,8.27,0.11,75.18181818181817
2002-08-02,8.46,0.11,76.90909090909092
2002-08-05,8.23,0.11,74.81818181818183
2002-08-06,8.42,0.11,76.54545454545455
2002-08-07,8.77,0.11,79.72727272727272
2002-08-08,9.41,0.11,85.54545454545455
2002-08-09,9.43,0.11,85.72727272727272
2002-08-12,9.62,0.11,87.45454545454545
2002-08-13,9.48,0.16,59.25
2002-08-14,9.71,0.16,60.68750000000001
2002-08-15,10.0,0.16,62.5
2002-08-16,10.17,0.16,63.5625
2002-08-19,10.11,0.16,63.18749999999999
2002-08-20,10.05,0.16,62.8125
2002-08-21,10.29,0.16,64.3125
2002-08-22,10.37,0.16,64.8125
2002-08-23,10.17,0.16,63.5625
2002-08-26,10.17,0.16,63.5625
2002-08-27,10.0,0.16,62.5
2002-08-28,9.7,0.16,60.62499999999999
2002-08-29,9.86,0.16,61.62499999999999
2002-08-30,9.8,0.16,61.25
2002-09-03,9.88,0.16,61.75000000000001
2002-09-04,10.14,0.16,63.375
2002-09-05,10.24,0.16,64.0
2002-09-06,10.44,0.16,65.25
2002-09-09,10.56,0.16,66.0
2002-09-10,10.6,0.16,66.25
2002-09-11,10.74,0.16,67.125
2002-09-12,10.64,0.16,66.5
2002-09-13,10.63,0.16,66.4375
2002-09-16,10.59,0.16,66.1875
2002-09-17,10.57,0.16,66.0625
2002-09-18,10.47,0.16,65.4375
2002-09-19,10.34,0.16,64.625
2002-09-20,10.41,0.16,65.0625
2002-09-23,10.4,0.16,65.0
2002-09-24,10.21,0.16,63.81250000000001
2002-09-25,10.48,0.16,65.5
2002-09-26,10.62,0.16,66.375
2002-09-27,10.44,0.16,65.25
2002-09-30,10.34,0.16,64.625
2002-10-01,10.37,0.16,64.8125
2002-10-02,10.12,0.16,63.24999999999999
2002-10-03,10.41,0.16,65.0625
2002-10-04,10.31,0.16,64.4375
2002-10-07,10.16,0.16,63.5
2002-10-08,10.32,0.16,64.5
2002-10-09,10.1,0.16,63.125
2002-10-10,10.31,0.16,64.4375
2002-10-11,10.38,0.16,64.875
2002-10-14,10.89,0.16,68.0625
2002-10-15,10.83,0.16,67.6875
2002-10-16,10.85,0.16,67.8125
2002-10-17,10.79,0.16,67.4375
2002-10-18,10.68,0.16,66.75
2002-10-21,10.59,0.16,66.1875
2002-10-22,10.46,0.16,65.375
2002-10-23,10.7,0.16,66.875
2002-10-24,10.39,0.16,64.9375
2002-10-25,10.61,0.16,66.3125
2002-10-28,10.3,0.16,64.375
2002-10-29,10.25,0.16,64.0625
2002-10-30,10.07,0.16,62.9375
2002-10-31,9.84,0.16,61.5
2002-11-01,10.19,0.16,63.68749999999999
2002-11-04,9.7,0.16,60.62499999999999
2002-11-05,9.1,0.16,56.875
2002-11-06,9.52,0.16,59.49999999999999
2002-11-07,9.56,0.16,59.75
2002-11-08,9.3,0.16,58.125
2002-11-11,9.13,0.16,57.06250000000001
2002-11-12,9.43,0.22,42.86363636363636
2002-11-13,9.67,0.22,43.95454545454545
2002-11-14,9.75,0.22,44.31818181818182
2002-11-15,9.85,0.22,44.77272727272727
2002-11-18,9.74,0.22,44.27272727272727
2002-11-19,9.47,0.22,43.04545454545455
2002-11-20,9.64,0.22,43.81818181818182
2002-11-21,8.95,0.22,40.68181818181818
2002-11-22,8.55,0.22,38.86363636363637
2002-11-25,8.14,0.22,37.0
2002-11-26,8.05,0.22,36.59090909090909
2002-11-27,8.33,0.22,37.86363636363637
2002-11-29,8.35,0.22,37.95454545454545
2002-12-02,8.12,0.22,36.90909090909091
2002-12-03,7.93,0.22,36.04545454545455
2002-12-04,8.24,0.22,37.45454545454545
2002-12-05,8.45,0.22,38.40909090909091
2002-12-06,8.59,0.22,39.04545454545455
2002-12-09,8.53,0.22,38.772727272727266
2002-12-10,8.84,0.22,40.18181818181818
2002-12-11,9.05,0.22,41.13636363636364
2002-12-12,8.95,0.22,40.68181818181818
2002-12-13,8.76,0.22,39.81818181818182
2002-12-16,8.93,0.22,40.590909090909086
2002-12-17,8.71,0.22,39.59090909090909
2002-12-18,8.57,0.22,38.95454545454545
2002-12-19,8.73,0.22,39.68181818181819
2002-12-20,8.77,0.22,39.86363636363636
2002-12-23,8.99,0.22,40.86363636363637
2002-12-24,8.97,0.22,40.77272727272727
2002-12-26,8.95,0.22,40.68181818181818
2002-12-27,8.79,0.22,39.95454545454545
2002-12-30,8.95,0.22,40.68181818181818
2002-12-31,8.82,0.22,40.09090909090909
2003-01-02,8.94,0.22,40.63636363636363
2003-01-03,8.78,0.22,39.90909090909091
2003-01-06,8.8,0.22,40.0
2003-01-07,8.45,0.22,38.40909090909091
2003-01-08,8.38,0.22,38.09090909090909
2003-01-09,8.57,0.22,38.95454545454545
2003-01-10,8.49,0.22,38.59090909090909
2003-01-13,8.49,0.22,38.59090909090909
2003-01-14,8.45,0.22,38.40909090909091
2003-01-15,8.24,0.22,37.45454545454545
2003-01-16,8.17,0.22,37.13636363636363
2003-01-17,8.32,0.22,37.81818181818182
2003-01-21,8.35,0.22,37.95454545454545
2003-01-22,8.17,0.22,37.13636363636363
2003-01-23,8.11,0.22,36.86363636363636
2003-01-24,7.92,0.22,36.0
2003-01-27,7.93,0.22,36.04545454545455
2003-01-28,8.01,0.22,36.40909090909091
2003-01-29,8.13,0.22,36.95454545454546
2003-01-30,7.85,0.22,35.68181818181818
2003-01-31,7.95,0.22,36.13636363636364
2003-02-03,7.93,0.22,36.04545454545455
2003-02-04,7.69,0.22,34.95454545454545
2003-02-05,7.09,0.22,32.22727272727273
2003-02-06,7.67,0.22,34.86363636363636
2003-02-07,7.33,0.22,33.31818181818182
2003-02-10,7.48,0.22,34.0
2003-02-11,7.3,0.22,33.18181818181818
2003-02-12,7.09,0.22,32.22727272727273
2003-02-13,7.02,0.22,31.909090909090907
2003-02-14,6.86,0.22,31.181818181818183
2003-02-18,7.16,0.22,32.54545454545455
2003-02-19,7.16,0.22,32.54545454545455
2003-02-20,7.36,0.22,33.45454545454545
2003-02-21,7.57,0.22,34.409090909090914
2003-02-24,7.4,0.22,33.63636363636364
2003-02-25,7.62,0.22,34.63636363636363
2003-02-26,7.5,0.22,34.09090909090909
2003-02-27,7.69,0.22,34.95454545454545
2003-02-28,7.84,0.22,35.63636363636363
2003-03-03,7.98,0.22,36.27272727272727
2003-03-04,8.23,0.22,37.409090909090914
2003-03-05,8.4,0.22,38.18181818181818
2003-03-06,8.23,0.22,37.409090909090914
2003-03-07,8.27,0.22,37.590909090909086
2003-03-10,8.12,0.22,36.90909090909091
2003-03-11,8.21,0.22,37.31818181818182
2003-03-12,8.17,0.22,37.13636363636363
2003-03-13,8.39,0.22,38.13636363636364
2003-03-14,8.46,0.22,38.45454545454546
2003-03-17,8.53,0.22,38.772727272727266
2003-03-18,8.51,0.22,38.68181818181818
2003-03-19,8.5,0.22,38.63636363636363
2003-03-20,8.52,0.22,38.72727272727273
2003-03-21,8.62,0.22,39.18181818181818
2003-03-24,8.44,0.22,38.36363636363636
2003-03-25,8.71,0.22,39.59090909090909
2003-03-26,8.82,0.22,40.09090909090909
2003-03-27,8.81,0.22,40.04545454545455
2003-03-28,8.89,0.22,40.409090909090914
2003-03-31,8.84,0.22,40.18181818181818
2003-04-01,8.85,0.22,40.22727272727273
2003-04-02,9.07,0.22,41.22727272727273
2003-04-03,8.85,0.22,40.22727272727273
2003-04-04,8.47,0.22,38.5
2003-04-07,8.52,0.22,38.72727272727273
2003-04-08,8.44,0.22,38.36363636363636
2003-04-09,8.48,0.22,38.54545454545455
2003-04-10,8.62,0.22,39.18181818181818
2003-04-11,8.44,0.22,38.36363636363636
2003-04-14,8.48,0.22,38.54545454545455
2003-04-15,8.51,0.22,38.68181818181818
2003-04-16,8.33,0.22,37.86363636363637
2003-04-17,8.23,0.22,37.409090909090914
2003-04-21,8.24,0.22,37.45454545454545
2003-04-22,8.35,0.22,37.95454545454545
2003-04-23,8.34,0.22,37.90909090909091
2003-04-24,8.19,0.22,37.22727272727273
2003-04-25,8.21,0.22,37.31818181818182
2003-04-28,8.39,0.22,38.13636363636364
2003-04-29,8.4,0.22,38.18181818181818
2003-04-30,8.45,0.22,38.40909090909091
2003-05-01,8.8,0.22,40.0
2003-05-02,8.99,0.22,40.86363636363637
2003-05-05,8.87,0.22,40.31818181818181
2003-05-06,9.69,0.22,44.04545454545454
2003-05-07,9.7,0.22,44.090909090909086
2003-05-08,9.36,0.22,42.54545454545454
2003-05-09,9.58,0.14,68.42857142857142
2003-05-12,9.68,0.14,69.14285714285714
2003-05-13,9.7,0.14,69.28571428571428
2003-05-14,9.59,0.14,68.49999999999999
2003-05-15,9.8,0.14,70.0
2003-05-16,9.69,0.14,69.21428571428571
2003-05-19,9.34,0.14,66.71428571428571
2003-05-20,9.21,0.14,65.78571428571429
2003-05-21,9.22,0.14,65.85714285714286
2003-05-22,9.58,0.14,68.42857142857142
2003-05-23,9.59,0.14,68.49999999999999
2003-05-27,9.65,0.14,68.92857142857143
2003-05-28,9.6,0.14,68.57142857142857
2003-05-29,9.58,0.14,68.42857142857142
2003-05-30,9.64,0.14,68.85714285714286
2003-06-02,9.6,0.14,68.57142857142857
2003-06-03,9.75,0.14,69.64285714285714
2003-06-04,9.78,0.14,69.85714285714285
2003-06-05,9.91,0.14,70.78571428571428
2003-06-06,9.75,0.14,69.64285714285714
2003-06-09,9.61,0.14,68.64285714285714
2003-06-10,9.61,0.14,68.64285714285714
2003-06-11,9.91,0.14,70.78571428571428
2003-06-12,9.81,0.14,70.07142857142857
2003-06-13,9.85,0.14,70.35714285714285
2003-06-16,10.22,0.14,73.0
2003-06-17,10.27,0.14,73.35714285714285
2003-06-18,10.37,0.14,74.07142857142856
2003-06-19,10.22,0.14,73.0
2003-06-20,10.3,0.14,73.57142857142857
2003-06-23,10.17,0.14,72.64285714285714
2003-06-24,10.18,0.14,72.71428571428571
2003-06-25,10.21,0.14,72.92857142857143
2003-06-26,10.54,0.14,75.28571428571428
2003-06-27,10.35,0.14,73.92857142857142
2003-06-30,10.3,0.14,73.57142857142857
2003-07-01,10.4,0.14,74.28571428571428
2003-07-02,10.33,0.14,73.78571428571428
2003-07-03,10.39,0.14,74.21428571428571
2003-07-07,10.62,0.14,75.85714285714285
2003-07-08,10.62,0.14,75.85714285714285
2003-07-09,10.69,0.14,76.35714285714285
2003-07-10,10.77,0.14,76.92857142857142
2003-07-11,10.89,0.14,77.78571428571428
2003-07-14,11.0,0.14,78.57142857142857
2003-07-15,11.08,0.14,79.14285714285714
2003-07-16,11.01,0.14,78.64285714285714
2003-07-17,10.77,0.14,76.92857142857142
2003-07-18,10.89,0.14,77.78571428571428
2003-07-21,10.96,0.14,78.28571428571428
2003-07-22,10.91,0.14,77.92857142857142
2003-07-23,10.94,0.14,78.14285714285714
2003-07-24,10.81,0.14,77.21428571428571
2003-07-25,11.13,0.14,79.5
2003-07-28,11.3,0.14,80.71428571428571
2003-07-29,11.51,0.14,82.21428571428571
2003-07-30,11.54,0.14,82.42857142857142
2003-07-31,11.46,0.14,81.85714285714286
2003-08-01,11.21,0.14,80.07142857142857
2003-08-04,11.13,0.14,79.5
2003-08-05,11.63,0.14,83.07142857142857
2003-08-06,11.34,0.14,80.99999999999999
2003-08-07,11.36,0.14,81.14285714285712
2003-08-08,11.29,0.14,80.64285714285712
2003-08-11,11.25,0.14,80.35714285714285
2003-08-12,11.3,0.18,62.777777777777786
2003-08-13,11.35,0.18,63.05555555555556
2003-08-14,11.41,0.18,63.38888888888889
2003-08-15,11.59,0.18,64.38888888888889
2003-08-18,11.75,0.18,65.27777777777779
2003-08-19,11.76,0.18,65.33333333333333
2003-08-20,11.36,0.18,63.11111111111111
2003-08-21,11.42,0.18,63.44444444444444
2003-08-22,11.21,0.18,62.277777777777786
2003-08-25,11.18,0.18,62.111111111111114
2003-08-26,11.21,0.18,62.277777777777786
2003-08-27,11.17,0.18,62.05555555555556
2003-08-28,11.23,0.18,62.38888888888889
2003-08-29,11.32,0.18,62.88888888888889
2003-09-02,11.51,0.18,63.94444444444444
2003-09-03,11.35,0.18,63.05555555555556
2003-09-04,11.17,0.18,62.05555555555556
