date,CE,CE_EPS,PE Ratio
2007-11-15,37.71,0.78,48.34615384615385
2007-11-16,37.98,0.78,48.692307692307686
2007-11-19,36.43,0.78,46.705128205128204
2007-11-20,36.64,0.78,46.97435897435897
2007-11-21,35.67,0.78,45.73076923076923
2007-11-23,36.92,0.78,47.333333333333336
2007-11-26,36.26,0.78,46.48717948717948
2007-11-27,36.66,0.78,46.99999999999999
2007-11-28,38.49,0.78,49.34615384615385
2007-11-29,38.81,0.78,49.756410256410255
2007-11-30,39.68,0.78,50.87179487179487
2007-12-03,39.94,0.78,51.2051282051282
2007-12-04,38.72,0.78,49.641025641025635
2007-12-05,38.92,0.78,49.8974358974359
2007-12-06,39.56,0.78,50.71794871794872
2007-12-07,39.78,0.78,51.0
2007-12-10,39.45,0.78,50.57692307692308
2007-12-11,41.03,0.78,52.6025641025641
2007-12-12,42.86,0.78,54.94871794871795
2007-12-13,44.03,0.78,56.44871794871795
2007-12-14,44.33,0.78,56.83333333333333
2007-12-17,43.0,0.78,55.128205128205124
2007-12-18,41.9,0.78,53.717948717948715
2007-12-19,41.49,0.78,53.19230769230769
2007-12-20,41.57,0.78,53.294871794871796
2007-12-21,42.41,0.78,54.37179487179487
2007-12-24,42.99,0.78,55.11538461538461
2007-12-26,42.26,0.78,54.179487179487175
2007-12-27,42.26,0.78,54.179487179487175
2007-12-28,42.04,0.78,53.8974358974359
2007-12-31,42.32,0.78,54.256410256410255
2008-01-02,43.02,0.78,55.15384615384615
2008-01-03,41.59,0.78,53.320512820512825
2008-01-04,40.17,0.78,51.5
2008-01-07,39.26,0.78,50.33333333333333
2008-01-08,38.71,0.78,49.628205128205124
2008-01-09,38.3,0.78,49.102564102564095
2008-01-10,38.79,0.78,49.730769230769226
2008-01-11,37.98,0.78,48.692307692307686
2008-01-14,38.37,0.78,49.192307692307686
2008-01-15,37.51,0.78,48.089743589743584
2008-01-16,35.57,0.78,45.6025641025641
2008-01-17,34.4,0.78,44.1025641025641
2008-01-18,35.11,0.78,45.01282051282051
2008-01-22,33.79,0.78,43.32051282051282
2008-01-23,34.45,0.78,44.16666666666667
2008-01-24,35.13,0.78,45.03846153846154
2008-01-25,36.16,0.78,46.35897435897435
2008-01-28,37.31,0.78,47.833333333333336
2008-01-29,36.77,0.78,47.14102564102564
2008-01-30,36.58,0.78,46.89743589743589
2008-01-31,37.23,0.78,47.730769230769226
2008-02-01,37.91,0.78,48.602564102564095
2008-02-04,38.53,0.78,49.3974358974359
2008-02-05,39.95,0.78,51.21794871794872
2008-02-06,39.05,0.78,50.06410256410256
2008-02-07,39.26,0.78,50.33333333333333
2008-02-08,38.72,0.78,49.641025641025635
2008-02-11,39.95,0.78,51.21794871794872
2008-02-12,39.64,0.78,50.82051282051282
2008-02-13,40.32,0.78,51.69230769230769
2008-02-14,39.86,0.78,51.1025641025641
2008-02-15,40.45,0.78,51.85897435897436
2008-02-19,40.91,0.78,52.44871794871794
2008-02-20,40.78,0.78,52.282051282051285
2008-02-21,40.7,0.78,52.17948717948718
2008-02-22,40.78,0.78,52.282051282051285
2008-02-25,41.25,0.78,52.88461538461538
2008-02-26,40.53,0.78,51.96153846153846
2008-02-27,40.6,0.78,52.05128205128205
2008-02-28,40.5,0.78,51.92307692307692
2008-02-29,38.9,2.11,18.436018957345972
2008-03-03,39.93,2.11,18.924170616113745
2008-03-04,39.86,2.11,18.89099526066351
2008-03-05,40.13,2.11,19.018957345971565
2008-03-06,38.42,2.11,18.208530805687207
2008-03-07,37.96,2.11,17.99052132701422
2008-03-10,36.55,2.11,17.322274881516588
2008-03-11,38.25,2.11,18.12796208530806
2008-03-12,38.45,2.11,18.22274881516588
2008-03-13,38.45,2.11,18.22274881516588
2008-03-14,37.82,2.11,17.924170616113745
2008-03-17,36.9,2.11,17.488151658767773
2008-03-18,38.35,2.11,18.175355450236967
2008-03-19,37.31,2.11,17.682464454976305
2008-03-20,37.85,2.11,17.93838862559242
2008-03-24,39.6,2.11,18.767772511848342
2008-03-25,39.67,2.11,18.80094786729858
2008-03-26,39.82,2.11,18.872037914691944
2008-03-27,39.77,2.11,18.84834123222749
2008-03-28,39.09,2.11,18.526066350710902
2008-03-31,39.05,2.11,18.507109004739338
2008-04-01,40.96,2.11,19.412322274881518
2008-04-02,40.46,2.11,19.175355450236967
2008-04-03,40.5,2.11,19.194312796208532
2008-04-04,41.76,2.11,19.791469194312796
2008-04-07,42.08,2.11,19.94312796208531
2008-04-08,42.27,2.11,20.03317535545024
2008-04-09,41.74,2.11,19.781990521327018
2008-04-10,42.03,2.11,19.919431279620856
2008-04-11,40.5,2.11,19.194312796208532
2008-04-14,41.58,2.11,19.70616113744076
2008-04-15,41.06,2.11,19.45971563981043
2008-04-16,42.81,2.11,20.28909952606635
2008-04-17,42.57,2.11,20.175355450236967
2008-04-18,43.55,2.11,20.639810426540283
2008-04-21,44.28,2.11,20.98578199052133
2008-04-22,45.32,2.11,21.47867298578199
2008-04-23,44.54,0.93,47.89247311827957
2008-04-24,44.02,0.93,47.333333333333336
2008-04-25,45.31,0.93,48.72043010752688
2008-04-28,45.42,0.93,48.83870967741935
2008-04-29,44.28,0.93,47.61290322580645
2008-04-30,44.75,0.93,48.11827956989247
2008-05-01,44.83,0.93,48.204301075268816
2008-05-02,45.02,0.93,48.40860215053763
2008-05-05,44.98,0.93,48.36559139784946
2008-05-06,45.67,0.93,49.10752688172043
2008-05-07,44.93,0.93,48.31182795698925
2008-05-08,45.59,0.93,49.02150537634409
2008-05-09,46.35,0.93,49.83870967741935
2008-05-12,48.13,0.93,51.75268817204301
2008-05-13,47.92,0.93,51.526881720430104
2008-05-14,47.14,0.93,50.68817204301075
2008-05-15,47.17,0.93,50.72043010752688
2008-05-16,48.4,0.93,52.04301075268817
2008-05-19,47.57,0.93,51.1505376344086
2008-05-20,48.73,0.93,52.397849462365585
2008-05-21,47.77,0.93,51.365591397849464
2008-05-22,48.71,0.93,52.376344086021504
2008-05-23,47.48,0.93,51.05376344086021
2008-05-27,47.96,0.93,51.56989247311828
2008-05-28,48.34,0.93,51.97849462365591
2008-05-29,47.77,0.93,51.365591397849464
2008-05-30,48.7,0.93,52.365591397849464
2008-06-02,48.33,0.93,51.967741935483865
2008-06-03,47.49,0.93,51.064516129032256
2008-06-04,47.78,0.93,51.376344086021504
2008-06-05,49.18,0.93,52.88172043010752
2008-06-06,47.57,0.93,51.1505376344086
2008-06-09,48.15,0.93,51.77419354838709
2008-06-10,47.71,0.93,51.3010752688172
2008-06-11,47.03,0.93,50.56989247311828
2008-06-12,47.64,0.93,51.225806451612904
2008-06-13,48.24,0.93,51.87096774193548
2008-06-16,49.64,0.93,53.376344086021504
2008-06-17,49.87,0.93,53.62365591397849
2008-06-18,49.01,0.93,52.69892473118279
2008-06-19,49.44,0.93,53.16129032258064
2008-06-20,49.59,0.93,53.32258064516129
2008-06-23,50.0,0.93,53.76344086021505
2008-06-24,48.25,0.93,51.88172043010752
2008-06-25,49.72,0.93,53.46236559139785
2008-06-26,47.46,0.93,51.03225806451613
2008-06-27,46.23,0.93,49.70967741935483
2008-06-30,45.66,0.93,49.096774193548384
2008-07-01,45.35,0.93,48.763440860215056
2008-07-02,42.91,0.93,46.13978494623655
2008-07-03,43.0,0.93,46.236559139784944
2008-07-07,43.05,0.93,46.29032258064515
2008-07-08,43.02,0.93,46.25806451612903
2008-07-09,42.84,0.93,46.064516129032256
2008-07-10,44.25,0.93,47.58064516129032
2008-07-11,45.07,0.93,48.46236559139785
2008-07-14,45.41,0.93,48.827956989247305
2008-07-15,44.54,0.93,47.89247311827957
2008-07-16,44.36,0.93,47.69892473118279
2008-07-17,43.9,0.93,47.204301075268816
2008-07-18,44.39,0.93,47.73118279569892
2008-07-21,44.52,0.93,47.87096774193549
2008-07-22,39.67,0.93,42.655913978494624
2008-07-23,39.53,2.26,17.491150442477878
2008-07-24,39.13,2.26,17.314159292035402
2008-07-25,40.0,2.26,17.69911504424779
2008-07-28,38.6,2.26,17.07964601769912
2008-07-29,38.53,2.26,17.048672566371682
2008-07-30,39.1,2.26,17.300884955752213
2008-07-31,38.53,2.26,17.048672566371682
2008-08-01,38.59,2.26,17.075221238938056
2008-08-04,35.11,2.26,15.535398230088497
2008-08-05,35.51,2.26,15.712389380530974
2008-08-06,37.06,2.26,16.398230088495577
2008-08-07,36.16,2.26,16.0
2008-08-08,37.81,2.26,16.730088495575224
2008-08-11,38.01,2.26,16.81858407079646
2008-08-12,38.93,2.26,17.22566371681416
2008-08-13,39.65,2.26,17.54424778761062
2008-08-14,38.74,2.26,17.141592920353986
2008-08-15,38.54,2.26,17.053097345132745
2008-08-18,37.24,2.26,16.477876106194692
2008-08-19,37.15,2.26,16.438053097345133
2008-08-20,37.71,2.26,16.685840707964605
2008-08-21,37.18,2.26,16.45132743362832
2008-08-22,38.09,2.26,16.853982300884958
2008-08-25,37.39,2.26,16.544247787610622
2008-08-26,37.0,2.26,16.371681415929206
2008-08-27,36.96,2.26,16.353982300884958
2008-08-28,37.45,2.26,16.570796460176993
2008-08-29,38.56,2.26,17.06194690265487
2008-09-02,38.22,2.26,16.911504424778762
2008-09-03,36.82,2.26,16.29203539823009
2008-09-04,34.47,2.26,15.252212389380531
2008-09-05,35.1,2.26,15.530973451327435
2008-09-08,36.27,2.26,16.048672566371685
2008-09-09,34.6,2.26,15.30973451327434
2008-09-10,35.51,2.26,15.712389380530974
2008-09-11,36.43,2.26,16.119469026548675
2008-09-12,37.05,2.26,16.393805309734514
2008-09-15,34.01,2.26,15.048672566371682
2008-09-16,33.22,2.26,14.699115044247788
2008-09-17,30.96,2.26,13.699115044247788
2008-09-18,32.14,2.26,14.2212389380531
2008-09-19,33.74,2.26,14.92920353982301
2008-09-22,32.45,2.26,14.358407079646021
2008-09-23,31.75,2.26,14.048672566371684
2008-09-24,32.16,2.26,14.23008849557522
2008-09-25,30.63,2.26,13.553097345132745
2008-09-26,30.25,2.26,13.38495575221239
2008-09-29,25.91,2.26,11.464601769911505
2008-09-30,27.91,2.26,12.349557522123895
2008-10-01,26.5,2.26,11.72566371681416
2008-10-02,22.93,2.26,10.146017699115045
2008-10-03,21.82,2.26,9.65486725663717
2008-10-06,20.16,2.26,8.920353982300886
2008-10-07,18.1,2.26,8.008849557522126
2008-10-08,18.55,2.26,8.207964601769913
2008-10-09,18.28,2.26,8.08849557522124
2008-10-10,17.32,2.26,7.663716814159293
2008-10-13,20.46,2.26,9.053097345132745
2008-10-14,19.57,2.26,8.65929203539823
2008-10-15,16.99,2.26,7.517699115044247
2008-10-16,18.09,2.26,8.004424778761063
2008-10-17,18.81,2.26,8.323008849557523
2008-10-20,19.69,2.26,8.712389380530976
2008-10-21,14.3,2.26,6.327433628318585
2008-10-22,14.26,3.36,4.2440476190476195
2008-10-23,14.56,3.36,4.333333333333334
2008-10-24,13.61,3.36,4.050595238095238
2008-10-27,11.37,3.36,3.383928571428571
2008-10-28,12.02,3.36,3.5773809523809526
2008-10-29,13.0,3.36,3.869047619047619
2008-10-30,13.04,3.36,3.880952380952381
2008-10-31,13.86,3.36,4.125
2008-11-03,14.14,3.36,4.208333333333334
2008-11-04,15.35,3.36,4.568452380952381
2008-11-05,14.19,3.36,4.223214285714286
2008-11-06,12.99,3.36,3.866071428571429
2008-11-07,14.13,3.36,4.205357142857143
2008-11-10,14.42,3.36,4.291666666666667
2008-11-11,13.69,3.36,4.074404761904762
2008-11-12,12.2,3.36,3.630952380952381
2008-11-13,13.55,3.36,4.032738095238096
2008-11-14,12.91,3.36,3.842261904761905
2008-11-17,12.97,3.36,3.860119047619048
2008-11-18,12.64,3.36,3.7619047619047623
2008-11-19,11.08,3.36,3.297619047619048
2008-11-20,8.46,3.36,2.5178571428571432
2008-11-21,7.6,3.36,2.261904761904762
2008-11-24,8.7,3.36,2.589285714285714
2008-11-25,9.47,3.36,2.8184523809523814
2008-11-26,11.04,3.36,3.2857142857142856
2008-11-28,11.55,3.36,3.4375000000000004
2008-12-01,10.06,3.36,2.9940476190476195
2008-12-02,10.33,3.36,3.074404761904762
2008-12-03,10.6,3.36,3.1547619047619047
2008-12-04,11.5,3.36,3.422619047619048
2008-12-05,10.92,3.36,3.25
2008-12-08,12.28,3.36,3.6547619047619047
2008-12-09,11.88,3.36,3.535714285714286
2008-12-10,11.74,3.36,3.494047619047619
2008-12-11,11.12,3.36,3.3095238095238093
2008-12-12,11.24,3.36,3.3452380952380953
2008-12-15,11.47,3.36,3.4136904761904767
2008-12-16,12.5,3.36,3.7202380952380953
2008-12-17,12.68,3.36,3.7738095238095237
2008-12-18,12.06,3.36,3.5892857142857144
2008-12-19,11.98,3.36,3.5654761904761907
2008-12-22,11.61,3.36,3.455357142857143
2008-12-23,11.49,3.36,3.419642857142857
2008-12-24,11.46,3.36,3.410714285714286
2008-12-26,11.72,3.36,3.4880952380952386
2008-12-29,11.24,3.36,3.3452380952380953
2008-12-30,11.7,3.36,3.482142857142857
2008-12-31,12.43,3.36,3.699404761904762
2009-01-02,13.09,3.36,3.8958333333333335
2009-01-05,13.62,3.36,4.053571428571429
2009-01-06,14.24,3.36,4.238095238095238
2009-01-07,14.5,3.36,4.315476190476191
2009-01-08,14.48,3.36,4.30952380952381
2009-01-09,14.96,3.36,4.4523809523809526
2009-01-12,13.62,3.36,4.053571428571429
2009-01-13,13.41,3.36,3.991071428571429
2009-01-14,12.8,3.36,3.8095238095238098
2009-01-15,12.58,3.36,3.744047619047619
2009-01-16,12.06,3.36,3.5892857142857144
2009-01-20,11.22,3.36,3.3392857142857144
2009-01-21,11.87,3.36,3.5327380952380953
2009-01-22,11.43,3.36,3.4017857142857144
2009-01-23,11.92,3.36,3.547619047619048
2009-01-26,11.82,3.36,3.5178571428571432
2009-01-27,11.85,3.36,3.5267857142857144
2009-01-28,12.09,3.36,3.5982142857142856
2009-01-29,11.55,3.36,3.4375000000000004
2009-01-30,10.65,3.36,3.169642857142857
2009-02-02,10.46,3.36,3.1130952380952386
2009-02-03,9.5,3.36,2.8273809523809526
2009-02-04,10.0,3.36,2.9761904761904763
2009-02-05,10.42,3.36,3.1011904761904763
2009-02-06,11.92,3.36,3.547619047619048
2009-02-09,11.97,3.36,3.5625000000000004
2009-02-10,11.26,3.36,3.3511904761904763
2009-02-11,11.29,3.36,3.3601190476190474
2009-02-12,11.12,3.36,3.3095238095238093
2009-02-13,11.01,2.44,4.512295081967213
2009-02-17,10.09,2.44,4.135245901639344
2009-02-18,9.62,2.44,3.942622950819672
2009-02-19,9.8,2.44,4.0163934426229515
2009-02-20,9.93,2.44,4.069672131147541
2009-02-23,9.36,2.44,3.8360655737704916
2009-02-24,9.54,2.44,3.9098360655737703
2009-02-25,8.98,2.44,3.6803278688524594
2009-02-26,8.68,2.44,3.557377049180328
2009-02-27,8.54,2.44,3.4999999999999996
2009-03-02,7.72,2.44,3.1639344262295084
2009-03-03,7.52,2.44,3.081967213114754
2009-03-04,9.22,2.44,3.7786885245901645
2009-03-05,8.56,2.44,3.5081967213114758
2009-03-06,8.36,2.44,3.4262295081967213
2009-03-09,8.29,2.44,3.3975409836065573
2009-03-10,9.63,2.44,3.94672131147541
2009-03-11,10.49,2.44,4.299180327868853
2009-03-12,11.25,2.44,4.610655737704918
2009-03-13,10.8,2.44,4.426229508196721
2009-03-16,10.59,2.44,4.340163934426229
2009-03-17,11.0,2.44,4.508196721311475
2009-03-18,11.37,2.44,4.65983606557377
2009-03-19,11.63,2.44,4.7663934426229515
2009-03-20,11.72,2.44,4.803278688524591
2009-03-23,13.47,2.44,5.520491803278689
2009-03-24,13.1,2.44,5.368852459016393
2009-03-25,13.19,2.44,5.405737704918033
2009-03-26,14.4,2.44,5.901639344262295
2009-03-27,14.4,2.44,5.901639344262295
2009-03-30,13.09,2.44,5.364754098360656
2009-03-31,13.37,2.44,5.479508196721311
2009-04-01,14.18,2.44,5.811475409836065
2009-04-02,15.62,2.44,6.4016393442622945
2009-04-03,16.57,2.44,6.790983606557377
2009-04-06,15.96,2.44,6.540983606557377
2009-04-07,15.76,2.44,6.459016393442623
2009-04-08,16.37,2.44,6.7090163934426235
2009-04-09,17.59,2.44,7.2090163934426235
2009-04-13,17.98,2.44,7.368852459016394
2009-04-14,17.24,2.44,7.0655737704918025
2009-04-15,17.15,2.44,7.028688524590163
2009-04-16,17.68,2.44,7.245901639344262
2009-04-17,17.54,2.44,7.188524590163934
2009-04-20,16.3,2.44,6.680327868852459
2009-04-21,17.52,2.44,7.180327868852459
2009-04-22,16.72,2.44,6.852459016393443
2009-04-23,16.58,2.44,6.795081967213115
2009-04-24,18.36,2.44,7.524590163934426
2009-04-27,18.5,2.44,7.581967213114754
2009-04-28,18.34,-0.17,-107.88235294117646
2009-04-29,20.22,-0.17,-118.94117647058822
2009-04-30,20.84,-0.17,-122.58823529411764
2009-05-01,21.36,-0.17,-125.6470588235294
2009-05-04,22.0,-0.17,-129.41176470588235
2009-05-05,22.19,-0.17,-130.52941176470588
2009-05-06,22.07,-0.17,-129.8235294117647
2009-05-07,20.3,-0.17,-119.41176470588235
2009-05-08,21.66,-0.17,-127.41176470588235
2009-05-11,21.79,-0.17,-128.17647058823528
2009-05-12,20.6,-0.17,-121.17647058823529
2009-05-13,18.79,-0.17,-110.52941176470587
2009-05-14,19.5,-0.17,-114.70588235294117
2009-05-15,18.74,-0.17,-110.23529411764704
2009-05-18,19.88,-0.17,-116.94117647058822
2009-05-19,20.46,-0.17,-120.35294117647058
2009-05-20,20.81,-0.17,-122.41176470588233
2009-05-21,19.5,-0.17,-114.70588235294117
2009-05-22,19.2,-0.17,-112.94117647058822
2009-05-26,19.54,-0.17,-114.94117647058822
2009-05-27,19.18,-0.17,-112.8235294117647
2009-05-28,19.77,-0.17,-116.29411764705881
2009-05-29,20.51,-0.17,-120.6470588235294
2009-06-01,21.84,-0.17,-128.47058823529412
2009-06-02,22.04,-0.17,-129.6470588235294
2009-06-03,20.76,-0.17,-122.11764705882354
2009-06-04,21.19,-0.17,-124.6470588235294
2009-06-05,21.21,-0.17,-124.76470588235294
2009-06-08,21.63,-0.17,-127.23529411764704
2009-06-09,23.13,-0.17,-136.05882352941174
2009-06-10,22.92,-0.17,-134.8235294117647
2009-06-11,23.83,-0.17,-140.17647058823528
2009-06-12,23.61,-0.17,-138.88235294117646
2009-06-15,23.24,-0.17,-136.70588235294116
2009-06-16,22.48,-0.17,-132.23529411764704
2009-06-17,21.96,-0.17,-129.17647058823528
2009-06-18,22.39,-0.17,-131.70588235294116
2009-06-19,22.25,-0.17,-130.88235294117646
2009-06-22,20.37,-0.17,-119.82352941176471
2009-06-23,20.82,-0.17,-122.47058823529412
2009-06-24,21.83,-0.17,-128.41176470588232
2009-06-25,22.58,-0.17,-132.8235294117647
2009-06-26,22.9,-0.17,-134.70588235294116
2009-06-29,23.86,-0.17,-140.35294117647058
2009-06-30,23.75,-0.17,-139.70588235294116
2009-07-01,23.77,-0.17,-139.8235294117647
2009-07-02,22.65,-0.17,-133.23529411764704
2009-07-06,22.06,-0.17,-129.76470588235293
2009-07-07,21.45,-0.17,-126.17647058823528
2009-07-08,20.82,-0.17,-122.47058823529412
2009-07-09,21.14,-0.17,-124.35294117647058
2009-07-10,20.81,-0.17,-122.41176470588233
2009-07-13,20.52,-0.17,-120.70588235294116
2009-07-14,20.95,-0.17,-123.23529411764704
2009-07-15,21.94,-0.17,-129.05882352941177
2009-07-16,22.65,-0.17,-133.23529411764704
2009-07-17,22.64,-0.17,-133.17647058823528
2009-07-20,23.17,-0.17,-136.2941176470588
2009-07-21,24.57,-0.17,-144.52941176470588
2009-07-22,24.2,-0.17,-142.35294117647058
2009-07-23,25.45,-0.17,-149.70588235294116
2009-07-24,25.59,-0.17,-150.52941176470588
2009-07-27,26.12,-0.17,-153.64705882352942
2009-07-28,24.72,-0.17,-145.41176470588235
2009-07-29,24.27,0.55,44.127272727272725
2009-07-30,24.85,0.55,45.18181818181818
2009-07-31,25.7,0.55,46.72727272727272
2009-08-03,27.11,0.55,49.29090909090909
2009-08-04,27.32,0.55,49.67272727272727
2009-08-05,26.94,0.55,48.98181818181818
2009-08-06,26.3,0.55,47.81818181818181
2009-08-07,27.39,0.55,49.8
2009-08-10,27.43,0.55,49.87272727272727
2009-08-11,27.24,0.55,49.527272727272724
2009-08-12,27.18,0.55,49.418181818181814
2009-08-13,27.34,0.55,49.709090909090904
2009-08-14,26.92,0.55,48.945454545454545
2009-08-17,25.12,0.55,45.67272727272727
2009-08-18,25.88,0.55,47.05454545454545
2009-08-19,25.9,0.55,47.090909090909086
2009-08-20,26.13,0.55,47.5090909090909
2009-08-21,26.7,0.55,48.54545454545454
2009-08-24,26.43,0.55,48.05454545454545
2009-08-25,26.5,0.55,48.18181818181818
2009-08-26,26.09,0.55,47.43636363636363
2009-08-27,25.39,0.55,46.163636363636364
2009-08-28,25.9,0.55,47.090909090909086
2009-08-31,25.47,0.55,46.309090909090905
2009-09-01,24.46,0.55,44.47272727272727
2009-09-02,24.72,0.55,44.94545454545454
2009-09-03,25.0,0.55,45.45454545454545
2009-09-04,24.41,0.55,44.381818181818176
2009-09-08,25.29,0.55,45.98181818181818
2009-09-09,25.57,0.55,46.490909090909085
2009-09-10,26.5,0.55,48.18181818181818
2009-09-11,26.63,0.55,48.418181818181814
2009-09-14,26.93,0.55,48.96363636363636
2009-09-15,27.09,0.55,49.25454545454545
2009-09-16,27.5,0.55,49.99999999999999
2009-09-17,27.4,0.55,49.81818181818181
2009-09-18,26.95,0.55,48.99999999999999
2009-09-21,27.39,0.55,49.8
2009-09-22,26.91,0.55,48.92727272727272
2009-09-23,25.66,0.55,46.65454545454545
2009-09-24,24.79,0.55,45.07272727272727
2009-09-25,24.15,0.55,43.90909090909091
2009-09-28,25.13,0.55,45.69090909090909
2009-09-29,25.44,0.55,46.25454545454545
2009-09-30,25.0,0.55,45.45454545454545
2009-10-01,24.39,0.55,44.345454545454544
2009-10-02,23.88,0.55,43.418181818181814
2009-10-05,24.28,0.55,44.14545454545454
2009-10-06,25.03,0.55,45.50909090909091
2009-10-07,25.2,0.55,45.81818181818181
2009-10-08,25.91,0.55,47.1090909090909
2009-10-09,25.46,0.55,46.29090909090909
2009-10-12,25.38,0.55,46.14545454545454
2009-10-13,25.33,0.55,46.05454545454545
2009-10-14,26.48,0.55,48.14545454545454
2009-10-15,26.9,0.55,48.9090909090909
2009-10-16,26.41,0.55,48.018181818181816
2009-10-19,27.2,0.55,49.454545454545446
2009-10-20,26.96,0.55,49.018181818181816
2009-10-21,26.34,0.55,47.89090909090908
2009-10-22,27.03,0.55,49.14545454545454
2009-10-23,26.12,0.55,47.49090909090909
2009-10-26,25.96,0.55,47.199999999999996
2009-10-27,28.19,3.31,8.516616314199396
2009-10-28,26.89,3.31,8.123867069486405
2009-10-29,28.25,3.31,8.534743202416918
2009-10-30,27.45,3.31,8.293051359516616
2009-11-02,27.31,3.31,8.250755287009063
2009-11-03,27.43,3.31,8.287009063444108
2009-11-04,27.9,3.31,8.429003021148036
2009-11-05,29.24,3.31,8.833836858006041
2009-11-06,29.29,3.31,8.84894259818731
2009-11-09,30.13,3.31,9.102719033232628
2009-11-10,29.44,3.31,8.894259818731118
2009-11-11,29.25,3.31,8.836858006042297
2009-11-12,28.8,3.31,8.700906344410877
2009-11-13,29.18,3.31,8.81570996978852
2009-11-16,29.7,3.31,8.972809667673715
2009-11-17,29.61,3.31,8.945619335347432
2009-11-18,29.4,3.31,8.882175226586103
2009-11-19,29.12,3.31,8.797583081570997
2009-11-20,29.07,3.31,8.782477341389727
2009-11-23,29.65,3.31,8.957703927492446
2009-11-24,29.25,3.31,8.836858006042297
2009-11-25,30.13,3.31,9.102719033232628
2009-11-27,29.63,3.31,8.95166163141994
2009-11-30,29.76,3.31,8.990936555891238
2009-12-01,30.76,3.31,9.293051359516616
2009-12-02,31.52,3.31,9.522658610271902
2009-12-03,31.48,3.31,9.510574018126889
2009-12-04,30.97,3.31,9.356495468277945
2009-12-07,31.33,3.31,9.46525679758308
2009-12-08,31.15,3.31,9.410876132930513
2009-12-09,31.63,3.31,9.555891238670695
2009-12-10,31.81,3.31,9.610271903323262
2009-12-11,32.2,3.31,9.728096676737161
2009-12-14,32.79,3.31,9.906344410876132
2009-12-15,32.03,3.31,9.676737160120846
2009-12-16,32.9,3.31,9.939577039274925
2009-12-17,32.35,3.31,9.773413897280967
2009-12-18,32.24,3.31,9.740181268882175
2009-12-21,32.01,3.31,9.670694864048338
2009-12-22,32.0,3.31,9.667673716012084
2009-12-23,32.59,3.31,9.845921450151058
2009-12-24,33.08,3.31,9.993957703927492
2009-12-28,32.54,3.31,9.830815709969787
2009-12-29,32.18,3.31,9.722054380664652
2009-12-30,32.33,3.31,9.767371601208458
2009-12-31,32.1,3.31,9.697885196374623
2010-01-04,33.26,3.31,10.04833836858006
2010-01-05,34.0,3.31,10.27190332326284
2010-01-06,34.37,3.31,10.383685800604228
2010-01-07,34.55,3.31,10.438066465256796
2010-01-08,34.23,3.31,10.341389728096676
2010-01-11,34.33,3.31,10.371601208459214
2010-01-12,33.08,3.31,9.993957703927492
2010-01-13,33.18,3.31,10.02416918429003
2010-01-14,33.07,3.31,9.990936555891238
2010-01-15,32.5,3.31,9.818731117824774
2010-01-19,33.21,3.31,10.033232628398792
2010-01-20,32.88,3.31,9.933534743202417
2010-01-21,32.15,3.31,9.71299093655589
2010-01-22,31.76,3.31,9.595166163141995
2010-01-25,31.95,3.31,9.652567975830815
2010-01-26,32.0,3.31,9.667673716012084
2010-01-27,31.34,3.31,9.468277945619334
2010-01-28,29.89,3.31,9.030211480362539
2010-01-29,29.1,3.31,8.791540785498489
2010-02-01,30.05,3.31,9.078549848942599
2010-02-02,31.39,3.31,9.483383685800604
2010-02-03,31.33,3.31,9.46525679758308
2010-02-04,29.78,3.31,8.996978851963746
2010-02-05,29.89,3.31,9.030211480362539
2010-02-08,29.57,3.31,8.933534743202417
2010-02-09,29.92,3.31,9.0392749244713
2010-02-10,29.77,3.31,8.993957703927492
2010-02-11,29.98,3.31,9.057401812688822
2010-02-12,29.82,3.3,9.036363636363637
2010-02-16,29.98,3.3,9.084848484848486
2010-02-17,30.63,3.3,9.281818181818181
2010-02-18,30.76,3.3,9.321212121212122
2010-02-19,31.04,3.3,9.406060606060606
2010-02-22,31.22,3.3,9.460606060606061
2010-02-23,30.46,3.3,9.23030303030303
2010-02-24,30.97,3.3,9.384848484848485
2010-02-25,31.22,3.3,9.460606060606061
2010-02-26,31.19,3.3,9.451515151515153
2010-03-01,32.26,3.3,9.775757575757575
2010-03-02,32.74,3.3,9.921212121212122
2010-03-03,32.36,3.3,9.806060606060607
2010-03-04,31.19,3.3,9.451515151515153
2010-03-05,32.08,3.3,9.72121212121212
2010-03-08,32.08,3.3,9.72121212121212
2010-03-09,32.11,3.3,9.73030303030303
2010-03-10,32.33,3.3,9.796969696969697
2010-03-11,32.45,3.3,9.833333333333334
2010-03-12,32.81,3.3,9.942424242424243
2010-03-15,32.6,3.3,9.878787878787879
2010-03-16,32.95,3.3,9.984848484848486
2010-03-17,33.23,3.3,10.069696969696968
2010-03-18,32.67,3.3,9.9
2010-03-19,31.54,3.3,9.557575757575759
2010-03-22,31.87,3.3,9.657575757575758
2010-03-23,32.01,3.3,9.7
2010-03-24,32.65,3.3,9.893939393939394
2010-03-25,31.62,3.3,9.581818181818182
2010-03-26,31.77,3.3,9.627272727272727
2010-03-29,32.19,3.3,9.754545454545454
2010-03-30,32.43,3.3,9.827272727272728
2010-03-31,31.85,3.3,9.651515151515152
2010-04-01,32.46,3.3,9.836363636363638
2010-04-05,33.23,3.3,10.069696969696968
2010-04-06,33.15,3.3,10.045454545454545
2010-04-07,32.93,3.3,9.978787878787879
