date,WMB,WMB_EPS,PE Ratio
2009-03-04,8.5,0.0,inf
2009-03-05,8.02,0.0,inf
2009-03-06,8.01,0.0,inf
2009-03-09,8.15,0.0,inf
2009-03-10,8.93,0.0,inf
2009-03-11,8.84,0.0,inf
2009-03-12,9.15,0.0,inf
2009-03-13,8.94,0.0,inf
2009-03-16,9.09,0.0,inf
2009-03-17,9.29,0.0,inf
2009-03-18,9.4,0.0,inf
2009-03-19,9.87,0.0,inf
2009-03-20,9.57,0.0,inf
2009-03-23,10.48,0.0,inf
2009-03-24,9.75,0.0,inf
2009-03-25,9.83,0.0,inf
2009-03-26,9.82,0.0,inf
2009-03-27,9.42,0.0,inf
2009-03-30,9.02,0.0,inf
2009-03-31,9.28,0.0,inf
2009-04-01,9.4,0.0,inf
2009-04-02,9.93,0.0,inf
2009-04-03,10.17,0.0,inf
2009-04-06,9.9,0.0,inf
2009-04-07,9.43,0.0,inf
2009-04-08,10.06,0.0,inf
2009-04-09,10.49,0.0,inf
2009-04-13,10.42,0.0,inf
2009-04-14,10.49,0.0,inf
2009-04-15,10.58,0.0,inf
2009-04-16,10.83,0.0,inf
2009-04-17,11.39,0.0,inf
2009-04-20,10.34,0.0,inf
2009-04-21,10.85,0.0,inf
2009-04-22,10.78,0.0,inf
2009-04-23,10.91,0.0,inf
2009-04-24,11.23,0.0,inf
2009-04-27,10.94,0.0,inf
2009-04-28,10.71,0.0,inf
2009-04-29,11.1,0.0,inf
2009-04-30,11.49,-0.29,-39.62068965517242
2009-05-01,11.78,-0.29,-40.62068965517241
2009-05-04,12.37,-0.29,-42.6551724137931
2009-05-05,12.02,-0.29,-41.44827586206897
2009-05-06,12.47,-0.29,-43.00000000000001
2009-05-07,12.44,-0.29,-42.89655172413793
2009-05-08,13.17,-0.29,-45.41379310344828
2009-05-11,12.61,-0.29,-43.48275862068966
2009-05-12,12.49,-0.29,-43.06896551724138
2009-05-13,12.17,-0.29,-41.96551724137931
2009-05-14,12.6,-0.29,-43.44827586206897
2009-05-15,12.27,-0.29,-42.310344827586206
2009-05-18,12.97,-0.29,-44.72413793103449
2009-05-19,13.05,-0.29,-45.00000000000001
2009-05-20,13.21,-0.29,-45.55172413793104
2009-05-21,12.73,-0.29,-43.896551724137936
2009-05-22,12.9,-0.29,-44.48275862068966
2009-05-26,13.24,-0.29,-45.65517241379311
2009-05-27,12.64,-0.29,-43.58620689655173
2009-05-28,13.25,-0.29,-45.689655172413794
2009-05-29,13.68,-0.29,-47.17241379310345
2009-06-01,14.53,-0.29,-50.10344827586207
2009-06-02,14.31,-0.29,-49.344827586206904
2009-06-03,13.78,-0.29,-47.51724137931035
2009-06-04,14.1,-0.29,-48.62068965517241
2009-06-05,13.9,-0.29,-47.931034482758626
2009-06-08,13.87,-0.29,-47.827586206896555
2009-06-09,13.83,-0.29,-47.689655172413794
2009-06-10,13.9,-0.29,-47.931034482758626
2009-06-11,14.38,-0.29,-49.58620689655173
2009-06-12,14.11,-0.29,-48.6551724137931
2009-06-15,13.61,-0.29,-46.93103448275862
2009-06-16,13.21,-0.29,-45.55172413793104
2009-06-17,12.86,-0.29,-44.3448275862069
2009-06-18,12.95,-0.29,-44.6551724137931
2009-06-19,12.61,-0.29,-43.48275862068966
2009-06-22,11.82,-0.29,-40.758620689655174
2009-06-23,11.97,-0.29,-41.27586206896552
2009-06-24,12.15,-0.29,-41.896551724137936
2009-06-25,12.69,-0.29,-43.758620689655174
2009-06-26,12.46,-0.29,-42.96551724137932
2009-06-29,12.75,-0.29,-43.96551724137932
2009-06-30,12.73,-0.29,-43.896551724137936
2009-07-01,12.54,-0.29,-43.241379310344826
2009-07-02,11.93,-0.29,-41.13793103448276
2009-07-06,11.88,-0.29,-40.96551724137932
2009-07-07,11.27,-0.29,-38.862068965517246
2009-07-08,11.31,-0.29,-39.00000000000001
2009-07-09,11.66,-0.29,-40.20689655172414
2009-07-10,11.64,-0.29,-40.13793103448276
2009-07-13,11.82,-0.29,-40.758620689655174
2009-07-14,11.98,-0.29,-41.31034482758621
2009-07-15,12.45,-0.29,-42.93103448275862
2009-07-16,12.81,-0.29,-44.17241379310345
2009-07-17,12.78,-0.29,-44.06896551724138
2009-07-20,13.11,-0.29,-45.20689655172414
2009-07-21,13.19,-0.29,-45.48275862068966
2009-07-22,12.9,-0.29,-44.48275862068966
2009-07-23,13.34,-0.29,-46.0
2009-07-24,13.47,-0.29,-46.44827586206897
2009-07-27,13.79,-0.29,-47.55172413793103
2009-07-28,13.54,-0.29,-46.689655172413794
2009-07-29,13.26,-0.29,-45.724137931034484
2009-07-30,13.63,-0.29,-47.00000000000001
2009-07-31,13.61,-0.29,-46.93103448275862
2009-08-03,14.15,-0.29,-48.793103448275865
2009-08-04,14.19,-0.29,-48.93103448275862
2009-08-05,13.88,-0.29,-47.862068965517246
2009-08-06,13.34,0.22,60.63636363636363
2009-08-07,13.8,0.22,62.727272727272734
2009-08-10,14.05,0.22,63.86363636363637
2009-08-11,13.68,0.22,62.18181818181818
2009-08-12,14.0,0.22,63.63636363636363
2009-08-13,14.01,0.22,63.68181818181818
2009-08-14,13.72,0.22,62.36363636363637
2009-08-17,13.14,0.22,59.72727272727273
2009-08-18,13.3,0.22,60.45454545454546
2009-08-19,13.52,0.22,61.45454545454545
2009-08-20,13.83,0.22,62.86363636363637
2009-08-21,14.17,0.22,64.4090909090909
2009-08-24,14.2,0.22,64.54545454545455
2009-08-25,14.14,0.22,64.27272727272728
2009-08-26,14.08,0.22,64.0
2009-08-27,13.91,0.22,63.22727272727273
2009-08-28,13.7,0.22,62.272727272727266
2009-08-31,13.4,0.22,60.909090909090914
2009-09-01,13.13,0.22,59.68181818181819
2009-09-02,13.17,0.22,59.86363636363636
2009-09-03,13.36,0.22,60.72727272727273
2009-09-04,13.65,0.22,62.04545454545455
2009-09-08,14.1,0.22,64.0909090909091
2009-09-09,13.96,0.22,63.45454545454546
2009-09-10,14.4,0.22,65.45454545454545
2009-09-11,14.84,0.22,67.45454545454545
2009-09-14,14.92,0.22,67.81818181818181
2009-09-15,15.27,0.22,69.4090909090909
2009-09-16,15.34,0.22,69.72727272727272
2009-09-17,15.13,0.22,68.77272727272728
2009-09-18,14.98,0.22,68.0909090909091
2009-09-21,15.02,0.22,68.27272727272727
2009-09-22,15.47,0.22,70.31818181818183
2009-09-23,15.0,0.22,68.18181818181819
2009-09-24,14.67,0.22,66.68181818181819
2009-09-25,14.45,0.22,65.68181818181817
2009-09-28,14.67,0.22,66.68181818181819
2009-09-29,14.81,0.22,67.31818181818181
2009-09-30,14.57,0.22,66.22727272727273
2009-10-01,13.77,0.22,62.590909090909086
2009-10-02,13.77,0.22,62.590909090909086
2009-10-05,14.39,0.22,65.4090909090909
2009-10-06,14.91,0.22,67.77272727272727
2009-10-07,15.05,0.22,68.4090909090909
2009-10-08,15.83,0.22,71.95454545454545
2009-10-09,15.81,0.22,71.86363636363636
2009-10-12,15.9,0.22,72.27272727272728
2009-10-13,16.03,0.22,72.86363636363637
2009-10-14,16.12,0.22,73.27272727272728
2009-10-15,16.49,0.22,74.95454545454545
2009-10-16,16.26,0.22,73.90909090909092
2009-10-19,16.4,0.22,74.54545454545453
2009-10-20,16.19,0.22,73.5909090909091
2009-10-21,16.17,0.22,73.50000000000001
2009-10-22,16.13,0.22,73.31818181818181
2009-10-23,15.59,0.22,70.86363636363636
2009-10-26,15.38,0.22,69.9090909090909
2009-10-27,15.42,0.22,70.0909090909091
2009-10-28,14.88,0.22,67.63636363636364
2009-10-29,15.91,0.45,35.355555555555554
2009-10-30,15.37,0.45,34.15555555555555
2009-11-02,15.06,0.45,33.46666666666667
2009-11-03,15.53,0.45,34.511111111111106
2009-11-04,15.68,0.45,34.84444444444444
2009-11-05,16.03,0.45,35.62222222222223
2009-11-06,15.95,0.45,35.44444444444444
2009-11-09,16.45,0.45,36.55555555555555
2009-11-10,16.44,0.45,36.53333333333334
2009-11-11,16.43,0.45,36.51111111111111
2009-11-12,16.17,0.45,35.93333333333334
2009-11-13,16.34,0.45,36.31111111111111
2009-11-16,16.84,0.45,37.422222222222224
2009-11-17,16.74,0.45,37.199999999999996
2009-11-18,16.62,0.45,36.93333333333334
2009-11-19,16.16,0.45,35.91111111111111
2009-11-20,16.18,0.45,35.955555555555556
2009-11-23,16.35,0.45,36.333333333333336
2009-11-24,16.54,0.45,36.75555555555555
2009-11-25,16.74,0.45,37.199999999999996
2009-11-27,16.28,0.45,36.17777777777778
2009-11-30,16.21,0.45,36.022222222222226
2009-12-01,16.45,0.45,36.55555555555555
2009-12-02,16.45,0.45,36.55555555555555
2009-12-03,16.26,0.45,36.13333333333333
2009-12-04,16.1,0.45,35.77777777777778
2009-12-07,16.09,0.45,35.75555555555555
2009-12-08,15.85,0.45,35.22222222222222
2009-12-09,15.77,0.45,35.044444444444444
2009-12-10,15.99,0.45,35.53333333333333
2009-12-11,15.97,0.45,35.48888888888889
2009-12-14,16.56,0.45,36.8
2009-12-15,16.78,0.45,37.28888888888889
2009-12-16,16.93,0.45,37.62222222222222
2009-12-17,16.8,0.45,37.333333333333336
2009-12-18,16.86,0.45,37.46666666666666
2009-12-21,17.09,0.45,37.977777777777774
2009-12-22,17.2,0.45,38.22222222222222
2009-12-23,17.31,0.45,38.46666666666666
2009-12-24,17.42,0.45,38.711111111111116
2009-12-28,17.32,0.45,38.48888888888889
2009-12-29,17.37,0.45,38.6
2009-12-30,17.36,0.45,38.577777777777776
2009-12-31,17.18,0.45,38.17777777777778
2010-01-04,17.62,0.45,39.15555555555556
2010-01-05,17.84,0.45,39.644444444444446
2010-01-06,18.42,0.45,40.93333333333334
2010-01-07,18.28,0.45,40.62222222222223
2010-01-08,18.43,0.45,40.955555555555556
2010-01-11,18.32,0.45,40.71111111111111
2010-01-12,17.78,0.45,39.51111111111111
2010-01-13,17.8,0.45,39.55555555555556
2010-01-14,17.69,0.45,39.31111111111111
2010-01-15,17.42,0.45,38.711111111111116
2010-01-19,18.83,0.45,41.84444444444444
2010-01-20,18.86,0.45,41.91111111111111
2010-01-21,18.44,0.45,40.97777777777778
2010-01-22,18.03,0.45,40.06666666666667
2010-01-25,18.5,0.45,41.11111111111111
2010-01-26,18.09,0.45,40.199999999999996
2010-01-27,17.92,0.45,39.82222222222222
2010-01-28,17.69,0.45,39.31111111111111
2010-01-29,16.99,0.45,37.75555555555555
2010-02-01,17.52,0.45,38.93333333333333
2010-02-02,17.9,0.45,39.77777777777777
2010-02-03,17.66,0.45,39.24444444444445
2010-02-04,16.69,0.45,37.08888888888889
2010-02-05,16.52,0.45,36.71111111111111
2010-02-08,16.71,0.45,37.13333333333333
2010-02-09,17.17,0.45,38.15555555555556
2010-02-10,17.24,0.45,38.31111111111111
2010-02-11,17.68,0.45,39.288888888888884
2010-02-12,17.64,0.45,39.2
2010-02-16,18.24,0.45,40.53333333333333
2010-02-17,18.25,0.45,40.55555555555556
2010-02-18,18.06,0.45,40.13333333333333
2010-02-19,18.13,0.45,40.288888888888884
2010-02-22,17.59,0.45,39.08888888888889
2010-02-23,17.3,0.45,38.44444444444444
2010-02-24,17.61,0.45,39.13333333333333
2010-02-25,17.71,0.45,39.355555555555554
2010-02-26,17.56,0.0,inf
2010-03-01,17.98,0.0,inf
2010-03-02,18.16,0.0,inf
2010-03-03,18.42,0.0,inf
2010-03-04,18.38,0.0,inf
2010-03-05,18.86,0.0,inf
2010-03-08,18.64,0.0,inf
2010-03-09,18.59,0.0,inf
2010-03-10,18.52,0.0,inf
2010-03-11,18.59,0.0,inf
2010-03-12,18.65,0.0,inf
2010-03-15,18.51,0.0,inf
2010-03-16,18.84,0.0,inf
2010-03-17,18.83,0.0,inf
2010-03-18,18.6,0.0,inf
2010-03-19,18.37,0.0,inf
2010-03-22,18.35,0.0,inf
2010-03-23,18.61,0.0,inf
2010-03-24,18.64,0.0,inf
2010-03-25,18.51,0.0,inf
2010-03-26,18.55,0.0,inf
2010-03-29,18.73,0.0,inf
2010-03-30,18.86,0.0,inf
2010-03-31,18.83,0.0,inf
2010-04-01,19.06,0.0,inf
2010-04-05,19.43,0.0,inf
2010-04-06,19.63,0.0,inf
2010-04-07,19.34,0.0,inf
2010-04-08,19.51,0.0,inf
2010-04-09,19.66,0.0,inf
2010-04-12,19.74,0.0,inf
2010-04-13,19.55,0.0,inf
2010-04-14,19.73,0.0,inf
2010-04-15,19.75,0.0,inf
2010-04-16,19.21,0.0,inf
2010-04-19,19.29,0.0,inf
2010-04-20,19.5,0.0,inf
2010-04-21,19.3,0.0,inf
2010-04-22,19.35,0.0,inf
2010-04-23,19.97,0.0,inf
2010-04-26,19.94,0.0,inf
2010-04-27,19.18,0.0,inf
2010-04-28,19.3,0.0,inf
2010-04-29,19.38,0.0,inf
2010-04-30,19.25,0.0,inf
2010-05-03,19.67,0.0,inf
2010-05-04,19.02,0.0,inf
2010-05-05,18.11,0.0,inf
2010-05-06,17.16,0.0,inf
2010-05-07,16.57,0.0,inf
2010-05-10,17.51,0.0,inf
2010-05-11,17.78,0.0,inf
2010-05-12,18.27,0.0,inf
2010-05-13,18.14,0.0,inf
2010-05-14,17.64,0.0,inf
2010-05-17,17.23,0.0,inf
2010-05-18,16.99,0.0,inf
2010-05-19,16.47,0.0,inf
2010-05-20,15.58,0.0,inf
2010-05-21,15.81,0.0,inf
2010-05-24,15.5,0.0,inf
2010-05-25,15.59,0.0,inf
2010-05-26,15.72,0.0,inf
2010-05-27,16.4,0.0,inf
2010-05-28,16.1,0.0,inf
2010-06-01,15.4,0.0,inf
2010-06-02,15.89,0.0,inf
2010-06-03,16.39,0.0,inf
2010-06-04,15.68,0.0,inf
2010-06-07,15.33,0.0,inf
2010-06-08,15.68,0.0,inf
2010-06-09,15.63,0.0,inf
2010-06-10,16.27,0.0,inf
2010-06-11,16.32,0.0,inf
2010-06-14,16.26,0.0,inf
2010-06-15,17.18,0.0,inf
2010-06-16,17.04,0.0,inf
2010-06-17,17.18,0.0,inf
2010-06-18,17.46,0.0,inf
2010-06-21,17.27,0.0,inf
2010-06-22,16.52,0.0,inf
2010-06-23,16.43,0.0,inf
2010-06-24,16.13,0.0,inf
2010-06-25,16.16,0.0,inf
2010-06-28,15.84,0.0,inf
2010-06-29,15.09,0.0,inf
2010-06-30,14.9,0.0,inf
2010-07-01,14.59,0.0,inf
2010-07-02,14.4,0.0,inf
2010-07-06,14.54,0.0,inf
2010-07-07,15.31,0.0,inf
2010-07-08,15.57,0.0,inf
2010-07-09,15.59,0.0,inf
2010-07-12,15.67,0.0,inf
2010-07-13,15.87,0.0,inf
2010-07-14,15.73,0.0,inf
2010-07-15,15.72,0.0,inf
2010-07-16,15.22,0.0,inf
2010-07-19,15.29,0.0,inf
2010-07-20,15.68,0.0,inf
2010-07-21,15.5,0.0,inf
2010-07-22,15.91,0.0,inf
2010-07-23,16.03,0.0,inf
2010-07-26,16.17,0.0,inf
2010-07-27,16.09,0.0,inf
2010-07-28,15.86,0.0,inf
2010-07-29,15.6,0.0,inf
2010-07-30,15.82,0.0,inf
2010-08-02,16.46,0.0,inf
2010-08-03,16.52,0.0,inf
2010-08-04,16.7,0.0,inf
2010-08-05,16.96,0.0,inf
2010-08-06,16.99,0.0,inf
2010-08-09,16.93,0.0,inf
2010-08-10,16.7,0.0,inf
2010-08-11,15.99,0.0,inf
2010-08-12,15.86,0.0,inf
2010-08-13,15.85,0.0,inf
2010-08-16,15.85,0.0,inf
2010-08-17,16.05,0.0,inf
2010-08-18,15.8,0.0,inf
2010-08-19,15.41,0.0,inf
2010-08-20,15.2,0.0,inf
2010-08-23,15.07,0.0,inf
2010-08-24,14.75,0.0,inf
2010-08-25,14.8,0.0,inf
2010-08-26,14.8,0.0,inf
2010-08-27,15.09,0.0,inf
2010-08-30,14.81,0.0,inf
2010-08-31,14.78,0.0,inf
2010-09-01,15.37,0.0,inf
2010-09-02,15.59,0.0,inf
2010-09-03,15.75,0.0,inf
2010-09-07,15.49,0.0,inf
2010-09-08,15.66,0.0,inf
2010-09-09,15.72,0.0,inf
2010-09-10,15.7,0.0,inf
2010-09-13,16.04,0.0,inf
2010-09-14,15.77,0.0,inf
2010-09-15,15.57,0.0,inf
2010-09-16,15.03,0.0,inf
2010-09-17,15.0,0.0,inf
2010-09-20,15.37,0.0,inf
2010-09-21,15.33,0.0,inf
2010-09-22,15.2,0.0,inf
2010-09-23,15.08,0.0,inf
2010-09-24,15.37,0.0,inf
2010-09-27,15.27,0.0,inf
2010-09-28,15.4,0.0,inf
2010-09-29,15.54,0.0,inf
2010-09-30,15.58,0.0,inf
2010-10-01,15.79,0.0,inf
2010-10-04,15.51,0.0,inf
2010-10-05,15.71,0.0,inf
2010-10-06,15.75,0.0,inf
2010-10-07,15.75,0.0,inf
2010-10-08,16.08,0.0,inf
2010-10-11,16.07,0.0,inf
2010-10-12,15.99,0.0,inf
2010-10-13,17.55,0.0,inf
2010-10-14,17.36,0.0,inf
2010-10-15,17.31,0.0,inf
2010-10-18,17.53,0.0,inf
2010-10-19,17.13,0.0,inf
2010-10-20,17.43,0.0,inf
2010-10-21,17.27,0.0,inf
2010-10-22,17.11,0.0,inf
2010-10-25,16.98,0.0,inf
2010-10-26,16.66,0.0,inf
2010-10-27,16.88,0.0,inf
2010-10-28,17.24,-2.17,-7.944700460829493
2010-10-29,17.53,-2.17,-8.078341013824886
2010-11-01,17.27,-2.17,-7.95852534562212
2010-11-02,17.58,-2.17,-8.101382488479262
2010-11-03,17.47,-2.17,-8.050691244239632
2010-11-04,18.12,-2.17,-8.350230414746544
2010-11-05,18.21,-2.17,-8.391705069124425
2010-11-08,18.42,-2.17,-8.488479262672811
2010-11-09,18.71,-2.17,-8.622119815668203
2010-11-10,18.51,-2.17,-8.529953917050692
2010-11-11,19.25,-2.17,-8.870967741935484
2010-11-12,18.79,-2.17,-8.658986175115206
2010-11-15,18.61,-2.17,-8.576036866359447
2010-11-16,18.51,-2.17,-8.529953917050692
2010-11-17,18.88,-2.17,-8.700460829493087
2010-11-18,19.15,-2.17,-8.824884792626728
2010-11-19,19.17,-2.17,-8.83410138248848
2010-11-22,19.08,-2.17,-8.792626728110598
2010-11-23,18.71,-2.17,-8.622119815668203
2010-11-24,18.97,-2.17,-8.741935483870968
2010-11-26,18.67,-2.17,-8.603686635944701
2010-11-29,18.64,-2.17,-8.589861751152075
2010-11-30,18.59,-2.17,-8.566820276497696
2010-12-01,19.02,-2.17,-8.764976958525345
2010-12-02,19.38,-2.17,-8.930875576036867
2010-12-03,19.34,-2.17,-8.912442396313365
2010-12-06,19.51,-2.17,-8.990783410138249
2010-12-07,19.26,-2.17,-8.875576036866361
2010-12-08,19.15,-2.17,-8.824884792626728
2010-12-09,19.51,-2.17,-8.990783410138249
2010-12-10,19.55,-2.17,-9.009216589861751
2010-12-13,19.68,-2.17,-9.069124423963133
2010-12-14,19.52,-2.17,-8.995391705069125
2010-12-15,19.3,-2.17,-8.894009216589863
2010-12-16,19.28,-2.17,-8.884792626728112
2010-12-17,19.48,-2.17,-8.976958525345623
2010-12-20,19.92,-2.17,-9.179723502304148
2010-12-21,20.01,-2.17,-9.221198156682028
2010-12-22,20.09,-2.17,-9.258064516129032
2010-12-23,20.07,-2.17,-9.248847926267281
2010-12-27,20.08,-2.17,-9.253456221198157
2010-12-28,20.07,-2.17,-9.248847926267281
2010-12-29,20.18,-2.17,-9.299539170506913
2010-12-30,20.1,-2.17,-9.26267281105991
2010-12-31,20.15,-2.17,-9.285714285714285
2011-01-03,20.15,-2.17,-9.285714285714285
2011-01-04,20.01,-2.17,-9.221198156682028
2011-01-05,20.04,-2.17,-9.235023041474655
2011-01-06,20.0,-2.17,-9.216589861751153
2011-01-07,20.31,-2.17,-9.359447004608295
2011-01-10,20.18,-2.17,-9.299539170506913
2011-01-11,20.68,-2.17,-9.529953917050692
2011-01-12,21.11,-2.17,-9.728110599078342
2011-01-13,21.62,-2.17,-9.963133640552996
2011-01-14,21.57,-2.17,-9.940092165898617
2011-01-18,21.4,-2.17,-9.861751152073733
2011-01-19,21.22,-2.17,-9.778801843317972
2011-01-20,21.29,-2.17,-9.811059907834101
2011-01-21,21.52,-2.17,-9.91705069124424
2011-01-24,21.64,-2.17,-9.972350230414747
2011-01-25,21.48,-2.17,-9.898617511520738
2011-01-26,21.9,-2.17,-10.09216589861751
2011-01-27,21.99,-2.17,-10.133640552995391
2011-01-28,21.68,-2.17,-9.990783410138249
2011-01-31,22.0,-2.17,-10.138248847926267
2011-02-01,22.31,-2.17,-10.28110599078341
2011-02-02,22.12,-2.17,-10.193548387096776
2011-02-03,22.5,-2.17,-10.368663594470046
2011-02-04,22.39,-2.17,-10.317972350230415
2011-02-07,22.48,-2.17,-10.359447004608295
2011-02-08,22.61,-2.17,-10.419354838709678
2011-02-09,22.21,-2.17,-10.235023041474655
2011-02-10,22.3,-2.17,-10.276497695852536
2011-02-11,22.0,-2.17,-10.138248847926267
2011-02-14,22.02,-2.17,-10.147465437788018
2011-02-15,22.03,-2.17,-10.152073732718895
2011-02-16,22.63,-2.17,-10.428571428571429
2011-02-17,24.52,-2.17,-11.299539170506913
2011-02-18,24.76,-2.17,-11.410138248847927
2011-02-22,24.36,-2.17,-11.225806451612904
2011-02-23,24.37,-2.17,-11.23041474654378
2011-02-24,24.24,-2.17,-11.170506912442397
2011-02-25,24.67,0.29,85.0689655172414
2011-02-28,24.75,0.29,85.3448275862069
2011-03-01,24.47,0.29,84.37931034482759
2011-03-02,24.77,0.29,85.41379310344828
2011-03-03,25.08,0.29,86.48275862068965
2011-03-04,25.14,0.29,86.68965517241381
2011-03-07,24.68,0.29,85.10344827586208
2011-03-08,24.48,0.29,84.41379310344828
2011-03-09,24.33,0.29,83.89655172413794
2011-03-10,23.93,0.29,82.51724137931035
2011-03-11,24.44,0.29,84.27586206896552
2011-03-14,24.29,0.29,83.75862068965517
2011-03-15,24.0,0.29,82.75862068965517
2011-03-16,23.66,0.29,81.58620689655173
2011-03-17,24.15,0.29,83.27586206896552
2011-03-18,24.2,0.29,83.44827586206897
2011-03-21,25.07,0.29,86.44827586206897
2011-03-22,24.86,0.29,85.72413793103449
2011-03-23,24.83,0.29,85.62068965517241
2011-03-24,24.99,0.29,86.17241379310344
2011-03-25,25.38,0.29,87.51724137931035
2011-03-28,24.98,0.29,86.13793103448276
2011-03-29,25.07,0.29,86.44827586206897
2011-03-30,25.64,0.29,88.41379310344828
2011-03-31,25.42,0.29,87.65517241379311
2011-04-01,25.5,0.29,87.93103448275863
2011-04-04,25.35,0.29,87.41379310344828
2011-04-05,25.21,0.29,86.93103448275863
2011-04-06,25.01,0.29,86.24137931034484
2011-04-07,25.29,0.29,87.20689655172414
2011-04-08,25.13,0.29,86.65517241379311
2011-04-11,25.01,0.29,86.24137931034484
2011-04-12,24.8,0.29,85.51724137931035
2011-04-13,24.75,0.29,85.3448275862069
2011-04-14,25.05,0.29,86.3793103448276
2011-04-15,25.31,0.29,87.27586206896552
2011-04-18,24.68,0.29,85.10344827586208
2011-04-19,24.9,0.29,85.86206896551724
2011-04-20,25.91,0.29,89.3448275862069
2011-04-21,26.06,0.29,89.86206896551724
2011-04-25,26.1,0.29,90.00000000000001
2011-04-26,26.53,0.29,91.48275862068967
2011-04-27,26.69,0.29,92.0344827586207
2011-04-28,26.62,0.29,91.79310344827587
2011-04-29,27.04,0.29,93.24137931034483
2011-05-02,26.66,0.29,91.93103448275863
2011-05-03,26.0,0.29,89.65517241379311
2011-05-04,25.58,0.29,88.20689655172414
2011-05-05,25.08,0.55,45.599999999999994
2011-05-06,25.15,0.55,45.72727272727272
2011-05-09,25.78,0.55,46.87272727272727
2011-05-10,25.87,0.55,47.03636363636363
2011-05-11,25.14,0.55,45.709090909090904
2011-05-12,24.88,0.55,45.23636363636363
2011-05-13,24.67,0.55,44.85454545454545
2011-05-16,24.28,0.55,44.14545454545454
2011-05-17,24.37,0.55,44.309090909090905
2011-05-18,24.97,0.55,45.39999999999999
2011-05-19,24.97,0.55,45.39999999999999
2011-05-20,25.08,0.55,45.599999999999994
2011-05-23,24.73,0.55,44.96363636363636
2011-05-24,24.99,0.55,45.43636363636363
2011-05-25,25.31,0.55,46.01818181818181
2011-05-26,25.03,0.55,45.50909090909091
2011-05-27,25.27,0.55,45.94545454545454
2011-05-31,25.59,0.55,46.527272727272724
2011-06-01,25.03,0.55,45.50909090909091
2011-06-02,24.93,0.55,45.32727272727272
2011-06-03,24.83,0.55,45.14545454545454
2011-06-06,24.23,0.55,44.054545454545455
2011-06-07,24.32,0.55,44.21818181818181
2011-06-08,24.29,0.55,44.16363636363636
2011-06-09,24.38,0.55,44.32727272727272
2011-06-10,23.92,0.55,43.49090909090909
2011-06-13,23.57,0.55,42.85454545454545
2011-06-14,24.17,0.55,43.945454545454545
2011-06-15,23.45,0.55,42.63636363636363
2011-06-16,23.08,0.55,41.963636363636354
2011-06-17,23.08,0.55,41.963636363636354
2011-06-20,23.27,0.55,42.309090909090905
2011-06-21,23.95,0.55,43.54545454545454
2011-06-22,23.9,0.55,43.454545454545446
2011-06-23,23.83,0.55,43.32727272727272
2011-06-24,23.27,0.55,42.309090909090905
2011-06-27,23.48,0.55,42.69090909090909
2011-06-28,24.19,0.55,43.981818181818184
2011-06-29,24.31,0.55,44.199999999999996
2011-06-30,24.66,0.55,44.836363636363636
2011-07-01,25.07,0.55,45.58181818181818
2011-07-05,25.01,0.55,45.47272727272727
2011-07-06,24.61,0.55,44.74545454545454
2011-07-07,24.68,0.55,44.87272727272727
2011-07-08,24.11,0.55,43.83636363636363
2011-07-11,23.31,0.55,42.381818181818176
2011-07-12,23.15,0.55,42.090909090909086
2011-07-13,23.47,0.55,42.672727272727265
2011-07-14,23.72,0.55,43.127272727272725
2011-07-15,24.76,0.55,45.018181818181816
2011-07-18,24.49,0.55,44.527272727272724
2011-07-19,24.98,0.55,45.418181818181814
2011-07-20,24.91,0.55,45.29090909090909
2011-07-21,25.29,0.55,45.98181818181818
2011-07-22,25.34,0.55,46.07272727272727
2011-07-25,25.03,0.55,45.50909090909091
2011-07-26,24.96,0.55,45.38181818181818
2011-07-27,26.17,0.55,47.58181818181818
2011-07-28,25.92,0.55,47.127272727272725
2011-07-29,25.84,0.55,46.98181818181818
2011-08-01,25.77,0.55,46.85454545454545
2011-08-02,24.75,0.55,44.99999999999999
2011-08-03,24.5,0.55,44.54545454545454
2011-08-04,22.04,0.38,58.0
2011-08-05,22.05,0.38,58.026315789473685
2011-08-08,19.6,0.38,51.578947368421055
2011-08-09,22.03,0.38,57.973684210526315
2011-08-10,21.5,0.38,56.578947368421055
2011-08-11,22.43,0.38,59.026315789473685
2011-08-12,22.56,0.38,59.368421052631575
2011-08-15,23.37,0.38,61.5
2011-08-16,22.95,0.38,60.39473684210526
2011-08-17,22.95,0.38,60.39473684210526
2011-08-18,20.63,0.38,54.28947368421052
2011-08-19,20.16,0.38,53.05263157894737
2011-08-22,19.43,0.38,51.13157894736842
2011-08-23,20.79,0.38,54.71052631578947
2011-08-24,20.83,0.38,54.815789473684205
2011-08-25,20.21,0.38,53.18421052631579
2011-08-26,20.56,0.38,54.10526315789473
2011-08-29,21.59,0.38,56.81578947368421
2011-08-30,21.93,0.38,57.71052631578947
2011-08-31,22.0,0.38,57.89473684210526
2011-09-01,21.92,0.38,57.684210526315795
2011-09-02,21.15,0.38,55.6578947368421
2011-09-06,20.81,0.38,54.763157894736835
2011-09-07,21.58,0.38,56.78947368421052
2011-09-08,21.79,0.38,57.34210526315789
2011-09-09,20.96,0.38,55.15789473684211
2011-09-12,21.08,0.38,55.47368421052631
2011-09-13,21.51,0.38,56.60526315789474
2011-09-14,22.03,0.38,57.973684210526315
2011-09-15,22.21,0.38,58.44736842105263
