date,ATVI,ATVI_EPS,PE Ratio
2001-04-25,2.18,0.06,36.333333333333336
2001-04-26,2.2,0.06,36.66666666666667
2001-04-27,2.25,0.06,37.5
2001-04-30,2.27,0.06,37.833333333333336
2001-05-01,2.37,0.06,39.5
2001-05-02,2.31,0.06,38.5
2001-05-03,2.25,0.06,37.5
2001-05-04,2.24,0.06,37.333333333333336
2001-05-07,2.29,0.06,38.16666666666667
2001-05-08,2.27,0.06,37.833333333333336
2001-05-09,2.42,0.06,40.333333333333336
2001-05-10,2.47,0.06,41.16666666666667
2001-05-11,2.39,0.06,39.833333333333336
2001-05-14,2.36,0.06,39.333333333333336
2001-05-15,2.27,0.06,37.833333333333336
2001-05-16,2.35,0.06,39.16666666666667
2001-05-17,2.42,0.06,40.333333333333336
2001-05-18,2.37,0.06,39.5
2001-05-21,2.43,0.06,40.50000000000001
2001-05-22,2.51,0.06,41.83333333333333
2001-05-23,2.59,0.06,43.166666666666664
2001-05-24,2.81,0.06,46.833333333333336
2001-05-25,2.86,0.06,47.666666666666664
2001-05-29,2.8,0.06,46.666666666666664
2001-05-30,2.71,0.06,45.166666666666664
2001-05-31,2.84,0.06,47.333333333333336
2001-06-01,2.96,0.06,49.333333333333336
2001-06-04,2.93,0.06,48.833333333333336
2001-06-05,2.94,0.06,49.0
2001-06-06,3.09,0.06,51.5
2001-06-07,3.32,0.06,55.333333333333336
2001-06-08,3.23,0.06,53.833333333333336
2001-06-11,3.28,0.06,54.666666666666664
2001-06-12,3.33,0.06,55.5
2001-06-13,3.41,0.06,56.833333333333336
2001-06-14,3.09,0.06,51.5
2001-06-15,3.14,0.06,52.333333333333336
2001-06-18,2.98,0.06,49.66666666666667
2001-06-19,2.96,0.06,49.333333333333336
2001-06-20,2.89,0.06,48.16666666666667
2001-06-21,3.04,0.06,50.66666666666667
2001-06-22,2.83,0.06,47.16666666666667
2001-06-25,2.89,0.06,48.16666666666667
2001-06-26,3.04,0.06,50.66666666666667
2001-06-27,3.04,0.06,50.66666666666667
2001-06-28,3.2,0.06,53.333333333333336
2001-06-29,3.27,0.06,54.5
2001-07-02,3.21,0.06,53.5
2001-07-03,3.12,0.06,52.00000000000001
2001-07-05,3.12,0.06,52.00000000000001
2001-07-06,3.03,0.06,50.5
2001-07-09,3.0,0.06,50.0
2001-07-10,3.0,0.06,50.0
2001-07-11,2.99,0.06,49.833333333333336
2001-07-12,3.03,0.06,50.5
2001-07-13,3.22,0.06,53.66666666666667
2001-07-16,3.12,0.06,52.00000000000001
2001-07-17,3.34,0.06,55.666666666666664
2001-07-18,3.18,0.06,53.00000000000001
2001-07-19,3.21,0.06,53.5
2001-07-20,3.14,0.06,52.333333333333336
2001-07-23,2.92,0.06,48.666666666666664
2001-07-24,2.96,0.06,49.333333333333336
2001-07-25,3.13,0.06,52.166666666666664
2001-07-26,3.14,0.06,52.333333333333336
2001-07-27,3.16,0.06,52.66666666666667
2001-07-30,2.95,0.06,49.16666666666667
2001-07-31,2.83,0.06,47.16666666666667
2001-08-01,2.8,0.06,46.666666666666664
2001-08-02,2.75,0.06,45.833333333333336
2001-08-03,2.62,0.06,43.66666666666667
2001-08-06,2.66,0.06,44.333333333333336
2001-08-07,2.77,0.06,46.16666666666667
2001-08-08,2.65,0.06,44.166666666666664
2001-08-09,2.75,0.06,45.833333333333336
2001-08-10,2.77,0.06,46.16666666666667
2001-08-13,2.8,0.06,46.666666666666664
2001-08-14,2.88,0.0,inf
2001-08-15,2.92,0.0,inf
2001-08-16,2.85,0.0,inf
2001-08-17,2.71,0.0,inf
2001-08-20,2.7,0.0,inf
2001-08-21,2.72,0.0,inf
2001-08-22,2.74,0.0,inf
2001-08-23,2.65,0.0,inf
2001-08-24,2.83,0.0,inf
2001-08-27,2.94,0.0,inf
2001-08-28,3.12,0.0,inf
2001-08-29,3.2,0.0,inf
2001-08-30,3.14,0.0,inf
2001-08-31,3.09,0.0,inf
2001-09-04,2.98,0.0,inf
2001-09-05,2.88,0.0,inf
2001-09-06,2.92,0.0,inf
2001-09-07,2.85,0.0,inf
2001-09-10,2.72,0.0,inf
2001-09-17,2.58,0.0,inf
2001-09-18,2.37,0.0,inf
2001-09-19,2.38,0.0,inf
2001-09-20,2.13,0.0,inf
2001-09-21,2.27,0.0,inf
2001-09-24,2.19,0.0,inf
2001-09-25,2.09,0.0,inf
2001-09-26,2.04,0.0,inf
2001-09-27,2.03,0.0,inf
2001-09-28,2.27,0.0,inf
2001-10-01,2.09,0.0,inf
2001-10-02,2.15,0.0,inf
2001-10-03,2.48,0.0,inf
2001-10-04,2.65,0.0,inf
2001-10-05,2.5,0.0,inf
2001-10-08,2.53,0.0,inf
2001-10-09,2.63,0.0,inf
2001-10-10,2.68,0.0,inf
2001-10-11,2.91,0.0,inf
2001-10-12,2.73,0.0,inf
2001-10-15,2.75,0.0,inf
2001-10-16,2.91,0.0,inf
2001-10-17,2.92,0.0,inf
2001-10-18,3.02,0.0,inf
2001-10-19,2.93,0.0,inf
2001-10-22,3.06,0.0,inf
2001-10-23,3.09,0.0,inf
2001-10-24,3.24,0.0,inf
2001-10-25,3.22,0.0,inf
2001-10-26,3.16,0.0,inf
2001-10-29,3.13,0.0,inf
2001-10-30,3.04,0.0,inf
2001-10-31,3.01,0.0,inf
2001-11-01,3.19,0.0,inf
2001-11-02,3.25,0.0,inf
2001-11-05,3.33,0.0,inf
2001-11-06,3.36,0.0,inf
2001-11-07,3.22,0.0,inf
2001-11-08,3.06,0.0,inf
2001-11-09,3.15,0.0,inf
2001-11-12,3.25,0.0,inf
2001-11-13,3.28,0.0,inf
2001-11-14,3.17,0.0,inf
2001-11-15,2.96,0.0,inf
2001-11-16,2.88,0.0,inf
2001-11-19,3.01,0.0,inf
2001-11-20,3.02,0.0,inf
2001-11-21,2.84,0.0,inf
2001-11-23,2.7,0.0,inf
2001-11-26,2.67,0.0,inf
2001-11-27,2.68,0.0,inf
2001-11-28,2.67,0.0,inf
2001-11-29,2.9,0.0,inf
2001-11-30,3.11,0.0,inf
2001-12-03,3.12,0.0,inf
2001-12-04,3.01,0.0,inf
2001-12-05,3.25,0.0,inf
2001-12-06,3.17,0.0,inf
2001-12-07,3.19,0.0,inf
2001-12-10,3.2,0.0,inf
2001-12-11,3.4,0.0,inf
2001-12-12,3.49,0.0,inf
2001-12-13,3.23,0.0,inf
2001-12-14,3.18,0.0,inf
2001-12-17,3.37,0.0,inf
2001-12-18,3.23,0.0,inf
2001-12-19,3.22,0.0,inf
2001-12-20,3.08,0.0,inf
2001-12-21,3.15,0.0,inf
2001-12-24,3.11,0.0,inf
2001-12-26,3.36,0.0,inf
2001-12-27,3.35,0.0,inf
2001-12-28,3.31,0.0,inf
2001-12-31,3.25,0.0,inf
2002-01-02,3.3,0.0,inf
2002-01-03,3.29,0.0,inf
2002-01-04,3.35,0.0,inf
2002-01-07,3.26,0.0,inf
2002-01-08,3.25,0.0,inf
2002-01-09,3.19,0.0,inf
2002-01-10,3.2,0.0,inf
2002-01-11,3.0,0.0,inf
2002-01-14,2.94,0.0,inf
2002-01-15,3.02,0.0,inf
2002-01-16,3.07,0.0,inf
2002-01-17,3.09,0.0,inf
2002-01-18,3.05,0.0,inf
2002-01-22,3.05,0.0,inf
2002-01-23,3.1,0.0,inf
2002-01-24,3.44,0.0,inf
2002-01-25,3.33,0.0,inf
2002-01-28,3.32,0.0,inf
2002-01-29,3.25,0.0,inf
2002-01-30,3.26,0.0,inf
2002-01-31,3.29,0.0,inf
2002-02-01,3.23,0.0,inf
2002-02-04,3.19,0.0,inf
2002-02-05,3.17,0.0,inf
2002-02-06,3.04,0.0,inf
2002-02-07,3.09,0.0,inf
2002-02-08,3.2,0.0,inf
2002-02-11,3.2,0.0,inf
2002-02-12,3.25,0.0,inf
2002-02-13,3.32,0.08,41.5
2002-02-14,3.38,0.08,42.25
2002-02-15,3.34,0.08,41.75
2002-02-19,3.22,0.08,40.25
2002-02-20,3.29,0.08,41.125
2002-02-21,3.2,0.08,40.0
2002-02-22,3.34,0.08,41.75
2002-02-25,3.39,0.08,42.375
2002-02-26,3.41,0.08,42.625
2002-02-27,3.63,0.08,45.375
2002-02-28,3.57,0.08,44.625
2002-03-01,3.73,0.08,46.625
2002-03-04,3.86,0.08,48.25
2002-03-05,3.81,0.08,47.625
2002-03-06,3.73,0.08,46.625
2002-03-07,3.79,0.08,47.375
2002-03-08,4.04,0.08,50.5
2002-03-11,4.03,0.08,50.375
2002-03-12,3.89,0.08,48.625
2002-03-13,3.82,0.08,47.75
2002-03-14,3.8,0.08,47.5
2002-03-15,3.66,0.08,45.75
2002-03-18,3.68,0.08,46.0
2002-03-19,3.6,0.08,45.0
2002-03-20,3.51,0.08,43.87499999999999
2002-03-21,3.68,0.08,46.0
2002-03-22,3.51,0.08,43.87499999999999
2002-03-25,3.51,0.08,43.87499999999999
2002-03-26,3.58,0.08,44.75
2002-03-27,3.64,0.08,45.5
2002-03-28,3.73,0.08,46.625
2002-04-01,3.72,0.08,46.5
2002-04-02,3.54,0.08,44.25
2002-04-03,3.55,0.08,44.375
2002-04-04,3.61,0.08,45.125
2002-04-05,3.57,0.08,44.625
2002-04-08,3.63,0.08,45.375
2002-04-09,3.62,0.08,45.25
2002-04-10,3.74,0.08,46.75
2002-04-11,3.66,0.08,45.75
2002-04-12,3.73,0.08,46.625
2002-04-15,3.86,0.08,48.25
2002-04-16,3.96,0.08,49.5
2002-04-17,3.91,0.08,48.875
2002-04-18,3.95,0.08,49.375
2002-04-19,3.93,0.08,49.125
2002-04-22,3.87,0.08,48.375
2002-04-23,3.7,0.08,46.25
2002-04-24,3.78,0.08,47.25
2002-04-25,3.89,0.08,48.625
2002-04-26,3.74,0.08,46.75
2002-04-29,3.71,0.08,46.375
2002-04-30,3.94,0.08,49.25
2002-05-01,4.02,0.08,50.24999999999999
2002-05-02,3.97,0.08,49.625
2002-05-03,3.82,0.08,47.75
2002-05-06,3.92,0.08,49.0
2002-05-07,3.83,0.08,47.875
2002-05-08,4.24,0.08,53.0
2002-05-09,4.04,0.08,50.5
2002-05-10,3.97,0.08,49.625
2002-05-13,4.19,0.08,52.37500000000001
2002-05-14,4.09,0.08,51.125
2002-05-15,4.06,0.08,50.74999999999999
2002-05-16,4.09,0.08,51.125
2002-05-17,4.13,0.08,51.625
2002-05-20,4.11,0.08,51.375
2002-05-21,4.03,0.08,50.375
2002-05-22,4.05,0.08,50.625
2002-05-23,4.33,0.08,54.125
2002-05-24,4.25,0.08,53.125
2002-05-28,4.2,0.08,52.5
2002-05-29,4.13,0.08,51.625
2002-05-30,4.15,0.08,51.875
2002-05-31,4.08,0.08,51.0
2002-06-03,4.04,0.08,50.5
2002-06-04,4.33,0.08,54.125
2002-06-05,4.01,0.08,50.12499999999999
2002-06-06,3.71,0.08,46.375
2002-06-07,3.75,0.08,46.875
2002-06-10,3.88,0.08,48.5
2002-06-11,3.72,0.08,46.5
2002-06-12,3.65,0.08,45.625
2002-06-13,3.6,0.08,45.0
2002-06-14,3.5,0.08,43.75
2002-06-17,3.63,0.08,45.375
2002-06-18,3.7,0.08,46.25
2002-06-19,3.61,0.08,45.125
2002-06-20,3.58,0.08,44.75
2002-06-21,3.52,0.08,44.0
2002-06-24,3.51,0.08,43.87499999999999
2002-06-25,3.58,0.08,44.75
2002-06-26,3.49,0.08,43.625
2002-06-27,3.63,0.08,45.375
2002-06-28,3.63,0.02,181.5
2002-07-01,3.46,0.02,173.0
2002-07-02,3.28,0.02,164.0
2002-07-03,3.29,0.02,164.5
2002-07-05,3.4,0.02,170.0
2002-07-08,3.25,0.02,162.5
2002-07-09,3.16,0.02,158.0
2002-07-10,3.25,0.02,162.5
2002-07-11,3.31,0.02,165.5
2002-07-12,3.4,0.02,170.0
2002-07-15,3.42,0.02,171.0
2002-07-16,3.54,0.02,177.0
2002-07-17,3.53,0.02,176.5
2002-07-18,3.37,0.02,168.5
2002-07-19,3.2,0.02,160.0
2002-07-22,3.01,0.02,150.5
2002-07-23,3.08,0.02,154.0
2002-07-24,3.44,0.02,172.0
2002-07-25,3.3,0.02,165.0
2002-07-26,3.34,0.02,167.0
2002-07-29,3.5,0.02,175.0
2002-07-30,3.52,0.02,176.0
2002-07-31,3.59,0.02,179.5
2002-08-01,3.47,0.02,173.5
2002-08-02,3.37,0.02,168.5
2002-08-05,3.27,0.02,163.5
2002-08-06,3.4,0.02,170.0
2002-08-07,3.5,0.02,175.0
2002-08-08,3.42,0.02,171.0
2002-08-09,3.48,0.02,174.0
2002-08-12,3.36,0.02,168.0
2002-08-13,3.25,0.02,162.5
2002-08-14,3.41,0.04,85.25
2002-08-15,3.4,0.04,85.0
2002-08-16,3.42,0.04,85.5
2002-08-19,3.76,0.04,93.99999999999999
2002-08-20,3.71,0.04,92.75
2002-08-21,3.75,0.04,93.75
2002-08-22,3.81,0.04,95.25
2002-08-23,3.84,0.04,96.0
2002-08-26,3.9,0.04,97.5
2002-08-27,3.59,0.04,89.75
2002-08-28,3.33,0.04,83.25
2002-08-29,3.54,0.04,88.5
2002-08-30,3.48,0.04,87.0
2002-09-03,3.4,0.04,85.0
2002-09-04,3.47,0.04,86.75
2002-09-05,3.29,0.04,82.25
2002-09-06,3.35,0.04,83.75
2002-09-09,3.43,0.04,85.75
2002-09-10,3.63,0.04,90.75
2002-09-11,3.53,0.04,88.25
2002-09-12,3.38,0.04,84.5
2002-09-13,3.37,0.04,84.25
2002-09-16,3.33,0.04,83.25
2002-09-17,3.3,0.04,82.5
2002-09-18,3.38,0.04,84.5
2002-09-19,3.23,0.04,80.75
2002-09-20,3.16,0.04,79.0
2002-09-23,3.09,0.04,77.25
2002-09-24,3.19,0.04,79.75
2002-09-25,3.25,0.04,81.25
2002-09-26,3.25,0.04,81.25
2002-09-27,3.14,0.04,78.5
2002-09-30,2.99,0.04,74.75
2002-10-01,2.76,0.04,69.0
2002-10-02,2.82,0.04,70.5
2002-10-03,2.55,0.04,63.74999999999999
2002-10-04,2.48,0.04,62.0
2002-10-07,2.54,0.04,63.5
2002-10-08,2.51,0.04,62.74999999999999
2002-10-09,2.29,0.04,57.25
2002-10-10,2.54,0.04,63.5
2002-10-11,2.72,0.04,68.0
2002-10-14,2.64,0.04,66.0
2002-10-15,2.75,0.04,68.75
2002-10-16,2.64,0.04,66.0
2002-10-17,2.76,0.04,69.0
2002-10-18,2.77,0.04,69.25
2002-10-21,2.97,0.04,74.25
2002-10-22,2.49,0.04,62.25000000000001
2002-10-23,2.54,0.04,63.5
2002-10-24,2.46,0.04,61.5
2002-10-25,2.39,0.04,59.75
2002-10-28,2.28,0.04,56.99999999999999
2002-10-29,2.28,0.04,56.99999999999999
2002-10-30,2.54,0.04,63.5
2002-10-31,2.56,0.04,64.0
2002-11-01,2.64,0.02,132.0
2002-11-04,2.72,0.02,136.0
2002-11-05,2.7,0.02,135.0
2002-11-06,2.83,0.02,141.5
2002-11-07,2.7,0.02,135.0
2002-11-08,2.58,0.02,129.0
2002-11-11,2.44,0.02,122.0
2002-11-12,2.5,0.02,125.0
2002-11-13,2.51,0.02,125.49999999999999
2002-11-14,2.53,0.02,126.49999999999999
2002-11-15,2.43,0.02,121.5
2002-11-18,2.4,0.02,120.0
2002-11-19,2.35,0.02,117.5
2002-11-20,2.37,0.02,118.5
2002-11-21,2.51,0.02,125.49999999999999
2002-11-22,2.61,0.02,130.5
2002-11-25,2.65,0.02,132.5
2002-11-26,2.55,0.02,127.49999999999999
2002-11-27,2.66,0.02,133.0
2002-11-29,2.7,0.02,135.0
2002-12-02,2.67,0.02,133.5
2002-12-03,2.61,0.02,130.5
2002-12-04,2.54,0.02,127.0
2002-12-05,2.49,0.02,124.50000000000001
2002-12-06,2.42,0.02,121.0
2002-12-09,2.27,0.02,113.5
2002-12-10,2.13,0.02,106.49999999999999
2002-12-11,2.03,0.02,101.49999999999999
2002-12-12,2.1,0.02,105.0
2002-12-13,1.93,0.02,96.5
2002-12-16,1.96,0.02,98.0
2002-12-17,1.97,0.02,98.5
2002-12-18,1.59,0.02,79.5
2002-12-19,1.66,0.02,83.0
2002-12-20,1.68,0.02,84.0
2002-12-23,1.73,0.02,86.5
2002-12-24,1.73,0.02,86.5
2002-12-26,1.72,0.02,86.0
2002-12-27,1.75,0.02,87.5
2002-12-30,1.79,0.02,89.5
2002-12-31,1.82,0.02,91.0
2003-01-02,1.94,0.02,97.0
2003-01-03,1.86,0.02,93.0
2003-01-06,1.85,0.02,92.5
2003-01-07,1.83,0.02,91.5
2003-01-08,1.77,0.02,88.5
2003-01-09,1.83,0.02,91.5
2003-01-10,1.88,0.02,93.99999999999999
2003-01-13,1.91,0.02,95.5
2003-01-14,1.9,0.02,95.0
2003-01-15,1.9,0.02,95.0
2003-01-16,1.81,0.02,90.5
2003-01-17,1.76,0.02,88.0
2003-01-21,1.8,0.02,90.0
2003-01-22,1.75,0.02,87.5
2003-01-23,1.73,0.02,86.5
2003-01-24,1.71,0.02,85.5
2003-01-27,1.73,0.02,86.5
2003-01-28,1.75,0.02,87.5
2003-01-29,1.81,0.02,90.5
2003-01-30,1.8,0.02,90.0
2003-01-31,1.82,0.08,22.75
2003-02-03,1.83,0.08,22.875
2003-02-04,1.82,0.08,22.75
2003-02-05,1.79,0.08,22.375
2003-02-06,1.79,0.08,22.375
2003-02-07,1.79,0.08,22.375
2003-02-10,1.79,0.08,22.375
2003-02-11,1.78,0.08,22.25
2003-02-12,1.75,0.08,21.875
2003-02-13,1.74,0.08,21.75
2003-02-14,1.81,0.08,22.625
2003-02-18,1.88,0.08,23.499999999999996
2003-02-19,1.88,0.08,23.499999999999996
2003-02-20,1.83,0.08,22.875
2003-02-21,1.88,0.08,23.499999999999996
2003-02-24,1.82,0.08,22.75
2003-02-25,1.82,0.08,22.75
2003-02-26,1.79,0.08,22.375
2003-02-27,1.82,0.08,22.75
2003-02-28,1.86,0.08,23.25
2003-03-03,1.84,0.08,23.0
2003-03-04,1.83,0.08,22.875
2003-03-05,1.81,0.08,22.625
2003-03-06,1.85,0.08,23.125
2003-03-07,1.87,0.08,23.375
2003-03-10,1.84,0.08,23.0
2003-03-11,1.84,0.08,23.0
2003-03-12,1.85,0.08,23.125
2003-03-13,1.84,0.08,23.0
2003-03-14,1.83,0.08,22.875
2003-03-17,1.91,0.08,23.875
2003-03-18,1.86,0.08,23.25
2003-03-19,1.84,0.08,23.0
2003-03-20,1.87,0.08,23.375
2003-03-21,1.87,0.08,23.375
2003-03-24,1.81,0.08,22.625
2003-03-25,1.84,0.08,23.0
2003-03-26,1.84,0.08,23.0
2003-03-27,1.84,0.08,23.0
2003-03-28,1.84,0.08,23.0
2003-03-31,1.81,0.08,22.625
2003-04-01,1.81,0.08,22.625
2003-04-02,1.83,0.08,22.875
2003-04-03,1.8,0.08,22.5
2003-04-04,1.79,0.08,22.375
2003-04-07,1.78,0.08,22.25
2003-04-08,1.76,0.08,22.0
2003-04-09,1.73,0.08,21.625
2003-04-10,1.73,0.08,21.625
2003-04-11,1.71,0.08,21.375
2003-04-14,1.76,0.08,22.0
2003-04-15,1.74,0.08,21.75
2003-04-16,1.76,0.08,22.0
2003-04-17,1.8,0.08,22.5
2003-04-21,1.8,0.08,22.5
2003-04-22,1.89,0.08,23.625
2003-04-23,1.95,0.08,24.375
2003-04-24,1.95,0.08,24.375
2003-04-25,1.93,0.08,24.125
2003-04-28,1.97,0.08,24.625
2003-04-29,1.91,0.08,23.875
2003-04-30,1.91,0.08,23.875
2003-05-01,1.96,0.08,24.5
2003-05-02,2.01,0.08,25.124999999999996
2003-05-05,2.1,0.08,26.25
2003-05-06,2.21,0.08,27.625
2003-05-07,2.26,0.08,28.249999999999996
2003-05-08,2.2,0.08,27.5
2003-05-09,2.11,0.08,26.374999999999996
2003-05-12,2.11,0.08,26.374999999999996
2003-05-13,2.11,0.08,26.374999999999996
2003-05-14,2.11,0.08,26.374999999999996
2003-05-15,2.11,0.08,26.374999999999996
2003-05-16,2.08,0.08,26.0
2003-05-19,1.99,0.08,24.875
2003-05-20,1.97,0.08,24.625
2003-05-21,1.99,0.08,24.875
2003-05-22,2.0,0.08,25.0
2003-05-23,2.02,0.08,25.25
2003-05-27,2.06,0.08,25.75
2003-05-28,2.08,0.08,26.0
2003-05-29,2.07,0.08,25.874999999999996
2003-05-30,2.12,0.08,26.5
2003-06-02,2.11,0.08,26.374999999999996
2003-06-03,2.13,0.08,26.624999999999996
2003-06-04,2.19,0.08,27.375
2003-06-05,2.24,0.08,28.000000000000004
2003-06-06,2.26,0.08,28.249999999999996
2003-06-09,2.19,0.08,27.375
2003-06-10,2.24,0.08,28.000000000000004
2003-06-11,2.3,0.08,28.749999999999996
2003-06-12,2.3,0.08,28.749999999999996
2003-06-13,2.29,0.08,28.625
2003-06-16,2.33,0.08,29.125
2003-06-17,2.44,0.08,30.5
2003-06-18,2.45,0.08,30.625
2003-06-19,2.38,-0.02,-118.99999999999999
2003-06-20,2.4,-0.02,-120.0
2003-06-23,2.32,-0.02,-115.99999999999999
2003-06-24,2.29,-0.02,-114.5
2003-06-25,2.39,-0.02,-119.5
2003-06-26,2.43,-0.02,-121.5
2003-06-27,2.44,-0.02,-122.0
2003-06-30,2.41,-0.02,-120.5
2003-07-01,2.42,-0.02,-121.0
2003-07-02,2.41,-0.02,-120.5
2003-07-03,2.41,-0.02,-120.5
2003-07-07,2.48,-0.02,-124.0
2003-07-08,2.5,-0.02,-125.0
2003-07-09,2.5,-0.02,-125.0
2003-07-10,2.48,-0.02,-124.0
2003-07-11,2.46,-0.02,-123.0
2003-07-14,2.45,-0.02,-122.5
2003-07-15,2.45,-0.02,-122.5
2003-07-16,2.43,-0.02,-121.5
2003-07-17,2.33,-0.02,-116.5
2003-07-18,2.34,-0.02,-116.99999999999999
2003-07-21,2.12,-0.02,-106.0
2003-07-22,2.22,-0.02,-111.00000000000001
2003-07-23,2.13,-0.02,-106.49999999999999
2003-07-24,2.19,-0.02,-109.5
2003-07-25,2.19,-0.02,-109.5
2003-07-28,2.22,-0.02,-111.00000000000001
2003-07-29,2.22,-0.02,-111.00000000000001
2003-07-30,2.18,-0.02,-109.0
2003-07-31,2.21,-0.02,-110.5
2003-08-01,2.19,-0.02,-109.5
2003-08-04,2.18,0.01,218.0
2003-08-05,2.14,0.01,214.0
2003-08-06,2.14,0.01,214.0
2003-08-07,2.11,0.01,210.99999999999997
2003-08-08,2.1,0.01,210.0
2003-08-11,2.13,0.01,212.99999999999997
2003-08-12,2.14,0.01,214.0
2003-08-13,2.13,0.01,212.99999999999997
2003-08-14,2.17,0.01,217.0
2003-08-15,2.18,0.01,218.0
2003-08-18,2.29,0.01,229.0
2003-08-19,2.34,0.01,233.99999999999997
2003-08-20,2.31,0.01,231.0
2003-08-21,2.31,0.01,231.0
2003-08-22,2.34,0.01,233.99999999999997
2003-08-25,2.36,0.01,235.99999999999997
2003-08-26,2.37,0.01,237.0
2003-08-27,2.38,0.01,237.99999999999997
2003-08-28,2.37,0.01,237.0
2003-08-29,2.42,0.01,242.0
2003-09-02,2.48,0.01,248.0
2003-09-03,2.53,0.01,252.99999999999997
2003-09-04,2.49,0.01,249.00000000000003
2003-09-05,2.45,0.01,245.0
2003-09-08,2.56,0.01,256.0
2003-09-09,2.61,0.01,261.0
2003-09-10,2.52,0.01,252.0
2003-09-11,2.49,0.01,249.00000000000003
2003-09-12,2.35,0.01,235.0
2003-09-15,2.37,0.01,237.0
2003-09-16,2.37,0.01,237.0
2003-09-17,2.4,0.01,240.0
2003-09-18,2.34,0.01,233.99999999999997
2003-09-19,2.27,0.01,227.0
2003-09-22,2.23,0.01,223.0
2003-09-23,2.25,0.01,225.0
2003-09-24,2.27,0.01,227.0
2003-09-25,2.15,0.01,215.0
2003-09-26,2.15,0.01,215.0
2003-09-29,2.24,0.01,224.00000000000003
2003-09-30,2.24,0.01,224.00000000000003
2003-10-01,2.33,0.01,233.0
2003-10-02,2.34,0.01,233.99999999999997
2003-10-03,2.37,0.01,237.0
2003-10-06,2.45,0.01,245.0
2003-10-07,2.5,0.01,250.0
2003-10-08,2.45,0.01,245.0
2003-10-09,2.48,0.01,248.0
2003-10-10,2.49,0.01,249.00000000000003
2003-10-13,2.55,0.01,254.99999999999997
2003-10-14,2.63,0.01,263.0
2003-10-15,2.58,0.01,258.0
2003-10-16,2.62,0.01,262.0
2003-10-17,2.55,0.01,254.99999999999997
2003-10-20,2.57,0.01,257.0
2003-10-21,2.64,0.01,264.0
2003-10-22,2.54,0.01,254.0
2003-10-23,2.53,0.01,252.99999999999997
2003-10-24,2.52,0.01,252.0
2003-10-27,2.51,0.01,250.99999999999997
2003-10-28,2.59,0.01,259.0
2003-10-29,2.64,0.01,264.0
2003-10-30,2.78,0.01,278.0
2003-10-31,2.83,0.01,283.0
2003-11-03,2.87,0.01,287.0
2003-11-04,2.87,0.01,287.0
2003-11-05,2.84,0.01,284.0
2003-11-06,2.81,0.01,281.0
2003-11-07,2.92,0.01,292.0
2003-11-10,2.92,0.01,292.0
2003-11-11,2.93,0.01,293.0
2003-11-12,3.1,0.01,310.0
2003-11-13,3.02,0.01,302.0
2003-11-14,2.92,-0.02,-146.0
2003-11-17,2.87,-0.02,-143.5
2003-11-18,2.73,-0.02,-136.5
2003-11-19,2.79,-0.02,-139.5
2003-11-20,2.84,-0.02,-142.0
2003-11-21,2.86,-0.02,-143.0
2003-11-24,2.9,-0.02,-145.0
2003-11-25,2.87,-0.02,-143.5
2003-11-26,2.87,-0.02,-143.5
2003-11-28,2.88,-0.02,-144.0
2003-12-01,2.93,-0.02,-146.5
2003-12-02,2.83,-0.02,-141.5
2003-12-03,2.81,-0.02,-140.5
2003-12-04,2.94,-0.02,-147.0
2003-12-05,2.93,-0.02,-146.5
2003-12-08,2.91,-0.02,-145.5
2003-12-09,2.75,-0.02,-137.5
2003-12-10,2.8,-0.02,-140.0
2003-12-11,2.84,-0.02,-142.0
2003-12-12,2.94,-0.02,-147.0
2003-12-15,2.82,-0.02,-141.0
2003-12-16,3.09,-0.02,-154.5
2003-12-17,3.08,-0.02,-154.0
2003-12-18,3.56,-0.02,-178.0
2003-12-19,3.46,-0.02,-173.0
2003-12-22,3.43,-0.02,-171.5
2003-12-23,3.5,-0.02,-175.0
2003-12-24,3.51,-0.02,-175.49999999999997
2003-12-26,3.5,-0.02,-175.0
2003-12-29,3.52,-0.02,-176.0
2003-12-30,3.46,-0.02,-173.0
2003-12-31,3.41,-0.02,-170.5
2004-01-02,3.52,-0.02,-176.0
2004-01-05,3.5,-0.02,-175.0
2004-01-06,3.52,-0.02,-176.0
2004-01-07,3.45,-0.02,-172.5
2004-01-08,3.47,-0.02,-173.5
2004-01-09,3.43,-0.02,-171.5
2004-01-12,3.38,-0.02,-169.0
2004-01-13,3.26,-0.02,-163.0
2004-01-14,3.53,-0.02,-176.5
2004-01-15,3.45,-0.02,-172.5
2004-01-16,3.49,-0.02,-174.5
2004-01-20,3.5,-0.02,-175.0
2004-01-21,3.5,-0.02,-175.0
2004-01-22,3.5,-0.02,-175.0
2004-01-23,3.5,-0.02,-175.0
2004-01-26,3.43,-0.02,-171.5
2004-01-27,3.37,-0.02,-168.5
2004-01-28,3.38,-0.02,-169.0
2004-01-29,3.47,-0.02,-173.5
2004-01-30,3.54,-0.02,-177.0
2004-02-02,3.56,-0.02,-178.0
2004-02-03,3.55,-0.02,-177.5
2004-02-04,3.44,-0.02,-172.0
2004-02-05,3.52,-0.02,-176.0
2004-02-06,3.68,-0.02,-184.0
2004-02-09,3.72,-0.02,-186.0
2004-02-10,3.75,-0.02,-187.5
2004-02-11,3.85,-0.02,-192.5
2004-02-12,3.78,0.15,25.2
2004-02-13,3.83,0.15,25.533333333333335
2004-02-17,3.93,0.15,26.200000000000003
