date,DRE,DRE_EPS,PE Ratio
2001-08-23,25.97,-0.027087,-958.7625059991877
2001-08-24,25.5,-0.027087,-941.4110089710931
2001-08-27,25.8,-0.027087,-952.4864326060472
2001-08-28,25.85,-0.027087,-954.3323365452062
2001-08-29,25.46,-0.027087,-939.9342858197659
2001-08-30,25.01,-0.027087,-923.3211503673349
2001-08-31,25.27,-0.027087,-932.9198508509617
2001-09-04,25.34,-0.027087,-935.5041163657843
2001-09-05,25.11,-0.027087,-927.0129582456528
2001-09-06,24.95,-0.027087,-921.106065640344
2001-09-07,24.47,-0.027087,-903.3853878244175
2001-09-10,24.29,-0.027087,-896.7401336434451
2001-09-17,23.18,-0.027087,-855.7610661941153
2001-09-18,23.5,-0.027087,-867.574851404733
2001-09-19,23.5,-0.027087,-867.574851404733
2001-09-20,23.25,-0.027087,-858.3453317089379
2001-09-21,22.36,-0.027087,-825.4882415919076
2001-09-24,22.31,-0.027087,-823.6423376527486
2001-09-25,23.3,-0.027087,-860.191235648097
2001-09-26,23.53,-0.027087,-868.6823937682284
2001-09-27,23.44,-0.027087,-865.3597666777422
2001-09-28,23.69,-0.027087,-874.5892863735372
2001-10-01,24.05,-0.027087,-887.8797947354819
2001-10-02,23.98,-0.027087,-885.2955292206593
2001-10-03,23.65,-0.027087,-873.1125632222098
2001-10-04,24.0,-0.027087,-886.0338907963229
2001-10-05,23.5,-0.027087,-867.574851404733
2001-10-08,23.34,-0.027087,-861.6679587994241
2001-10-09,23.15,-0.027087,-854.6535238306197
2001-10-10,23.63,-0.027087,-872.3742016465462
2001-10-11,24.0,-0.027087,-886.0338907963229
2001-10-12,23.97,-0.027087,-884.9263484328275
2001-10-15,23.96,-0.027087,-884.5571676449958
2001-10-16,23.89,-0.027087,-881.9729021301732
2001-10-17,23.84,-0.027087,-880.1269981910141
2001-10-18,23.31,-0.027087,-860.5604164359286
2001-10-19,23.0,-0.027087,-849.1158120131429
2001-10-22,22.4,-0.027087,-826.9649647432348
2001-10-23,22.5,-0.027087,-830.6567726215528
2001-10-24,22.44,-0.027087,-828.441687894562
2001-10-25,22.24,-0.027087,-821.0580721379259
2001-10-26,22.39,-0.027087,-826.595783955403
2001-10-29,22.92,-0.027087,-846.1623657104885
2001-10-30,22.9,-0.027087,-845.4240041348248
2001-10-31,23.05,-0.027087,-850.9617159523019
2001-11-01,23.6,-0.027087,-871.266659283051
2001-11-02,23.0,-0.027087,-849.1158120131429
2001-11-05,23.12,-0.027087,-853.5459814671245
2001-11-06,23.54,-0.027087,-869.05157455606
2001-11-07,23.45,-0.027087,-865.7289474655738
2001-11-08,23.89,-0.027087,-881.9729021301732
2001-11-09,23.54,-0.027087,-869.05157455606
2001-11-12,23.65,-0.027087,-873.1125632222098
2001-11-13,23.99,-0.027087,-885.664710008491
2001-11-14,24.1,-0.040334,-597.5107849457033
2001-11-15,24.5,-0.040334,-607.4279763970843
2001-11-16,24.39,-0.040334,-604.7007487479545
2001-11-19,24.25,-0.040334,-601.2297317399712
2001-11-20,24.24,-0.040334,-600.9818019536866
2001-11-21,24.5,-0.040334,-607.4279763970843
2001-11-23,24.49,-0.040334,-607.1800466107998
2001-11-26,24.45,-0.040334,-606.1883274656617
2001-11-27,24.62,-0.040334,-610.4031338324986
2001-11-28,24.49,-0.040334,-607.1800466107998
2001-11-29,24.5,-0.040334,-607.4279763970843
2001-11-30,24.56,-0.040334,-608.9155551147915
2001-12-03,24.28,-0.040334,-601.9735210988248
2001-12-04,24.4,-0.040334,-604.9486785342391
2001-12-05,24.45,-0.040334,-606.1883274656617
2001-12-06,24.5,-0.040334,-607.4279763970843
2001-12-07,24.52,-0.040334,-607.9238359696534
2001-12-10,23.93,-0.040334,-593.2959785788664
2001-12-11,23.99,-0.040334,-594.7835572965736
2001-12-12,23.74,-0.040334,-588.5853126394604
2001-12-13,23.52,-0.040334,-583.1308573412009
2001-12-14,23.26,-0.040334,-576.6846828978033
2001-12-17,23.45,-0.040334,-581.3953488372092
2001-12-18,23.53,-0.040334,-583.3787871274855
2001-12-19,23.4,-0.040334,-580.1556999057866
2001-12-20,23.5,-0.040334,-582.6349977686319
2001-12-21,23.6,-0.040334,-585.1142956314771
2001-12-24,23.7,-0.040334,-587.5935934943224
2001-12-26,24.04,-0.040334,-596.0232062279962
2001-12-27,24.25,-0.040334,-601.2297317399712
2001-12-28,24.31,-0.040334,-602.7173104576783
2001-12-31,24.33,-0.040334,-603.2131700302474
2002-01-02,24.24,-0.040334,-600.9818019536866
2002-01-03,24.6,-0.040334,-609.9072742599296
2002-01-04,24.23,-0.040334,-600.7338721674022
2002-01-07,24.24,-0.040334,-600.9818019536866
2002-01-08,24.25,-0.040334,-601.2297317399712
2002-01-09,24.2,-0.040334,-599.9900828085486
2002-01-10,24.15,-0.040334,-598.7504338771259
2002-01-11,24.05,-0.040334,-596.2711360142807
2002-01-14,23.99,-0.040334,-594.7835572965736
2002-01-15,23.95,-0.040334,-593.7918381514355
2002-01-16,23.9,-0.040334,-592.5521892200128
2002-01-17,23.9,-0.040334,-592.5521892200128
2002-01-18,23.81,-0.040334,-590.3208211434521
2002-01-22,23.88,-0.040334,-592.0563296474438
2002-01-23,23.71,-0.040334,-587.8415232806069
2002-01-24,23.68,-0.040334,-587.0977339217533
2002-01-25,23.51,-0.040334,-582.8829275549165
2002-01-28,23.58,-0.040334,-584.6184360589081
2002-01-29,23.46,-0.040334,-581.6432786234939
2002-01-30,23.35,-0.040334,-578.9160509743641
2002-01-31,23.25,-0.040334,-576.4367531115188
2002-02-01,23.35,-0.040334,-578.9160509743641
2002-02-04,23.68,-0.040334,-587.0977339217533
2002-02-05,23.7,-0.040334,-587.5935934943224
2002-02-06,23.89,-0.040334,-592.3042594337284
2002-02-07,23.83,-0.040334,-590.8166807160212
2002-02-08,23.41,-0.040334,-580.4036296920711
2002-02-11,23.49,-0.040334,-582.3870679823474
2002-02-12,23.44,-0.040334,-581.1474190509248
2002-02-13,23.35,-0.040334,-578.9160509743641
2002-02-14,23.35,-0.040334,-578.9160509743641
2002-02-15,23.53,-0.040334,-583.3787871274855
2002-02-19,23.47,-0.040334,-581.8912084097783
2002-02-20,23.5,-0.040334,-582.6349977686319
2002-02-21,23.41,-0.040334,-580.4036296920711
2002-02-22,23.7,-0.040334,-587.5935934943224
2002-02-25,23.86,-0.040334,-591.5604700748747
2002-02-26,24.05,-0.040334,-596.2711360142807
2002-02-27,24.07,-0.040334,-596.7669955868498
2002-02-28,23.8,-0.040334,-590.0728913571677
2002-03-01,24.08,-0.040334,-597.0149253731342
2002-03-04,24.58,-0.040334,-609.4114146873604
2002-03-05,25.0,-0.040334,-619.8244657113105
2002-03-06,25.25,-0.040334,-626.0227103684236
2002-03-07,25.44,-0.040334,-630.7333763078296
2002-03-08,25.6,-0.040334,-634.700252888382
2002-03-11,25.43,-0.040334,-630.4854465215451
2002-03-12,25.5,-0.040334,-632.2209550255368
2002-03-13,25.52,-0.040334,-632.7168145981058
2002-03-14,25.75,-0.040334,-638.4191996826498
2002-03-15,25.75,-0.052442,-491.0186491743259
2002-03-18,25.9,-0.052442,-493.8789519850501
2002-03-19,26.15,-0.052442,-498.6461233362571
2002-03-20,26.11,-0.052442,-497.88337592006405
2002-03-21,26.45,-0.052442,-504.3667289577056
2002-03-22,26.17,-0.052442,-499.02749704435377
2002-03-25,25.98,-0.052442,-495.4044468174364
2002-03-26,25.89,-0.052442,-493.68826513100186
2002-03-27,25.98,-0.052442,-495.4044468174364
2002-03-28,26.0,-0.052442,-495.7858205255329
2002-04-01,26.1,-0.052442,-497.6926890660158
2002-04-02,25.89,-0.052442,-493.68826513100186
2002-04-03,25.79,-0.052442,-491.781396590519
2002-04-04,25.78,-0.052442,-491.5907097364708
2002-04-05,26.35,-0.052442,-502.45986041722284
2002-04-08,26.6,-0.052442,-507.22703176842987
2002-04-09,26.84,-0.052442,-511.8035162655886
2002-04-10,27.13,-0.052442,-517.3334350329887
2002-04-11,27.0,-0.052442,-514.8545059303611
2002-04-12,27.34,-0.052442,-521.3378589680027
2002-04-15,26.98,-0.052442,-514.4731322222646
2002-04-16,26.8,-0.052442,-511.04076884939553
2002-04-17,26.32,-0.052442,-501.88779985507796
2002-04-18,26.45,-0.052442,-504.3667289577056
2002-04-19,26.01,-0.052442,-495.9765073795813
2002-04-22,25.75,-0.052442,-491.0186491743259
2002-04-23,25.55,-0.052442,-487.2049120933603
2002-04-24,25.5,-0.052442,-486.2514778231189
2002-04-25,25.74,-0.052442,-490.8279623202776
2002-04-26,25.79,-0.052442,-491.781396590519
2002-04-29,25.81,-0.052442,-492.16277029861556
2002-04-30,26.3,-0.052442,-501.5064261469814
2002-05-01,26.3,-0.052442,-501.5064261469814
2002-05-02,26.65,-0.052442,-508.1804660386712
2002-05-03,26.48,-0.052442,-504.9387895198505
2002-05-06,26.49,-0.052442,-505.12947637389874
2002-05-07,26.69,-0.052442,-508.9432134548644
2002-05-08,26.69,-0.052442,-508.9432134548644
2002-05-09,26.61,-0.052442,-507.4177186224781
2002-05-10,25.95,-0.052442,-494.8323862552915
2002-05-13,26.0,-0.052442,-495.7858205255329
2002-05-14,26.1,-0.012108,-2155.599603567889
2002-05-15,26.4,-0.012108,-2180.3766105054506
2002-05-16,26.18,-0.012108,-2162.2068054179053
2002-05-17,26.48,-0.012108,-2186.9838123554673
2002-05-20,26.29,-0.012108,-2171.291707961678
2002-05-21,26.25,-0.012108,-2167.98810703667
2002-05-22,26.11,-0.012108,-2156.425503799141
2002-05-23,26.69,-0.012108,-2204.327717211761
2002-05-24,26.65,-0.012108,-2201.0241162867524
2002-05-28,26.82,-0.012108,-2215.0644202180374
2002-05-29,27.05,-0.012108,-2234.060125536835
2002-05-30,27.13,-0.012108,-2240.6673273868514
2002-05-31,27.06,-0.012108,-2234.886025768087
2002-06-03,26.96,-0.012108,-2226.6270234555664
2002-06-04,27.15,-0.012108,-2242.3191278493555
2002-06-05,27.24,-0.012108,-2249.7522299306243
2002-06-06,27.25,-0.012108,-2250.5781301618763
2002-06-07,27.37,-0.012108,-2260.488932936901
2002-06-10,27.2,-0.012108,-2246.448629005616
2002-06-11,27.28,-0.012108,-2253.0558308556324
2002-06-12,27.2,-0.012108,-2246.448629005616
2002-06-13,27.4,-0.012108,-2262.9666336306573
2002-06-14,27.38,-0.012108,-2261.314833168153
2002-06-17,27.46,-0.012108,-2267.92203501817
2002-06-18,27.21,-0.012108,-2247.274529236868
2002-06-19,27.5,-0.012108,-2271.225635943178
2002-06-20,27.65,-0.012108,-2283.6141394119586
2002-06-21,28.15,-0.012108,-2324.909150974562
2002-06-24,27.74,-0.012108,-2291.0472414932274
2002-06-25,28.25,-0.012108,-2333.168153287083
2002-06-26,27.99,-0.012108,-2311.694747274529
2002-06-27,28.45,-0.012108,-2349.686157912124
2002-06-28,28.95,-0.012108,-2390.9811694747273
2002-07-01,28.05,-0.012108,-2316.6501486620414
2002-07-02,27.4,-0.012108,-2262.9666336306573
2002-07-03,26.98,-0.012108,-2228.2788239180704
2002-07-05,27.3,-0.012108,-2254.707631318137
2002-07-08,26.62,-0.012108,-2198.5464155929963
2002-07-09,26.3,-0.012108,-2172.11760819293
2002-07-10,26.02,-0.012108,-2148.9924017178723
2002-07-11,25.72,-0.012108,-2124.2153947803104
2002-07-12,25.8,-0.012108,-2130.822596630327
2002-07-15,25.7,-0.012108,-2122.5635943178063
2002-07-16,25.8,-0.012108,-2130.822596630327
2002-07-17,25.84,-0.012108,-2134.1261975553352
2002-07-18,24.95,-0.012108,-2060.6210769739014
2002-07-19,24.5,-0.012108,-2023.4555665675584
2002-07-22,23.95,-0.012108,-1978.031053848695
2002-07-23,23.0,-0.012108,-1899.5705318797488
2002-07-24,23.0,-0.012108,-1899.5705318797488
2002-07-25,23.64,-0.012108,-1952.428146679881
2002-07-26,24.3,-0.012108,-2006.9375619425173
2002-07-29,25.08,-0.012108,-2071.3577799801783
2002-07-30,25.6,-0.012108,-2114.304592005286
2002-07-31,25.75,-0.012108,-2126.6930954740665
2002-08-01,25.46,-0.012108,-2102.741988767757
2002-08-02,24.97,-0.012108,-2062.2728774364055
2002-08-05,24.27,-0.012108,-2004.459861248761
2002-08-06,24.36,-0.012108,-2011.8929633300295
2002-08-07,24.8,-0.012108,-2048.2325735051204
2002-08-08,25.05,-0.012108,-2068.880079286422
2002-08-09,25.09,-0.012108,-2072.1836802114303
2002-08-12,25.25,-0.012108,-2085.3980839114633
2002-08-13,24.68,-0.024215,-1019.2029733636176
2002-08-14,24.65,-0.024215,-1017.9640718562873
2002-08-15,24.8,-0.024215,-1024.1585793929382
2002-08-16,25.08,-0.024215,-1035.7216601280197
2002-08-19,24.8,-0.024215,-1024.1585793929382
2002-08-20,24.88,-0.024215,-1027.4623167458187
2002-08-21,25.29,-0.024215,-1044.393970679331
2002-08-22,25.36,-0.024215,-1047.2847408631014
2002-08-23,25.5,-0.024215,-1053.066281230642
2002-08-26,25.75,-0.024215,-1063.3904604583936
2002-08-27,25.85,-0.024215,-1067.5201321494942
2002-08-28,25.85,-0.024215,-1067.5201321494942
2002-08-29,25.85,-0.024215,-1067.5201321494942
2002-08-30,26.23,-0.024215,-1083.2128845756763
2002-09-03,25.85,-0.024215,-1067.5201321494942
2002-09-04,25.97,-0.024215,-1072.4757381788147
2002-09-05,25.93,-0.024215,-1070.8238695023745
2002-09-06,26.0,-0.024215,-1073.714639686145
2002-09-09,26.0,-0.024215,-1073.714639686145
2002-09-10,25.69,-0.024215,-1060.9126574437332
2002-09-11,25.96,-0.024215,-1072.0627710097046
2002-09-12,25.8,-0.024215,-1065.455296303944
2002-09-13,26.0,-0.024215,-1073.714639686145
2002-09-16,25.95,-0.024215,-1071.6498038405946
2002-09-17,25.91,-0.024215,-1069.9979351641543
2002-09-18,25.83,-0.024215,-1066.6941978112739
2002-09-19,25.8,-0.024215,-1065.455296303944
2002-09-20,25.98,-0.024215,-1072.8887053479248
2002-09-23,25.9,-0.024215,-1069.5849679950443
2002-09-24,25.62,-0.024215,-1058.0218872599628
2002-09-25,25.3,-0.024215,-1044.806937848441
2002-09-26,25.43,-0.024215,-1050.1755110468716
2002-09-27,24.9,-0.024215,-1028.2882510840388
2002-09-30,24.62,-0.024215,-1016.7251703489572
2002-10-01,24.68,-0.024215,-1019.2029733636176
2002-10-02,24.5,-0.024215,-1011.7695643196365
2002-10-03,24.28,-0.024215,-1002.6842865992154
2002-10-04,23.9,-0.024215,-986.9915341730332
2002-10-07,23.25,-0.024215,-960.1486681808796
2002-10-08,23.07,-0.024215,-952.7152591368986
2002-10-09,22.42,-0.024215,-925.872393144745
2002-10-10,23.35,-0.024215,-964.2783398719802
2002-10-11,23.92,-0.024215,-987.8174685112534
2002-10-14,23.27,-0.024215,-960.9746025190997
2002-10-15,23.95,-0.024215,-989.0563700185835
2002-10-16,23.49,-0.024215,-970.0598802395209
2002-10-17,23.61,-0.024215,-975.0154862688416
2002-10-18,23.52,-0.024215,-971.2987817468511
2002-10-21,23.87,-0.024215,-985.7526326657031
2002-10-22,23.42,-0.024215,-967.1691100557506
2002-10-23,23.4,-0.024215,-966.3431757175304
2002-10-24,23.6,-0.024215,-974.6025190997316
2002-10-25,23.99,-0.024215,-990.7082386950236
2002-10-28,24.08,-0.024215,-994.4249432170142
2002-10-29,23.83,-0.024215,-984.1007639892628
2002-10-30,23.84,-0.024215,-984.5137311583729
2002-10-31,24.3,-0.024215,-1003.5102209374355
2002-11-01,24.6,-0.024215,-1015.8992360107372
2002-11-04,24.8,-0.024215,-1024.1585793929382
2002-11-05,24.83,-0.024215,-1025.3974809002684
2002-11-06,25.45,-0.024215,-1051.0014453850918
2002-11-07,25.1,-0.024215,-1036.54759446624
2002-11-08,24.85,-0.024215,-1026.2234152384885
2002-11-11,24.83,-0.024215,-1025.3974809002684
2002-11-12,24.78,-0.024215,-1023.3326450547182
2002-11-13,24.46,-0.035968,-680.0489323843417
2002-11-14,25.25,-0.035968,-702.0129003558719
2002-11-15,25.02,-0.035968,-695.6183274021353
2002-11-18,25.05,-0.035968,-696.4524021352313
2002-11-19,25.07,-0.035968,-697.0084519572954
2002-11-20,25.06,-0.035968,-696.7304270462633
2002-11-21,25.15,-0.035968,-699.2326512455516
2002-11-22,25.15,-0.035968,-699.2326512455516
2002-11-25,25.2,-0.035968,-700.6227758007117
2002-11-26,25.05,-0.035968,-696.4524021352313
2002-11-27,25.1,-0.035968,-697.8425266903915
2002-11-29,25.0,-0.035968,-695.0622775800712
2002-12-02,25.35,-0.035968,-704.7931494661922
2002-12-03,25.15,-0.035968,-699.2326512455516
2002-12-04,25.14,-0.035968,-698.9546263345196
2002-12-05,25.05,-0.035968,-696.4524021352313
2002-12-06,25.01,-0.035968,-695.3403024911032
2002-12-09,25.07,-0.035968,-697.0084519572954
2002-12-10,25.1,-0.035968,-697.8425266903915
2002-12-11,25.12,-0.035968,-698.3985765124555
2002-12-12,25.21,-0.035968,-700.9008007117438
2002-12-13,25.12,-0.035968,-698.3985765124555
2002-12-16,25.33,-0.035968,-704.2370996441281
2002-12-17,25.18,-0.035968,-700.0667259786477
2002-12-18,25.18,-0.035968,-700.0667259786477
2002-12-19,25.05,-0.035968,-696.4524021352313
2002-12-20,25.32,-0.035968,-703.9590747330961
2002-12-23,25.6,-0.035968,-711.7437722419929
2002-12-24,25.7,-0.035968,-714.5240213523132
2002-12-26,25.5,-0.035968,-708.9635231316726
2002-12-27,25.54,-0.035968,-710.0756227758006
2002-12-30,25.63,-0.035968,-712.577846975089
2002-12-31,25.45,-0.035968,-707.5733985765124
2003-01-02,25.7,-0.035968,-714.5240213523132
2003-01-03,26.15,-0.035968,-727.0351423487544
2003-01-06,26.6,-0.035968,-739.5462633451958
2003-01-07,26.05,-0.035968,-724.2548932384342
2003-01-08,25.76,-0.035968,-716.1921708185054
2003-01-09,25.65,-0.035968,-713.1338967971529
2003-01-10,25.48,-0.035968,-708.4074733096086
2003-01-13,25.27,-0.035968,-702.5689501779359
2003-01-14,25.2,-0.035968,-700.6227758007117
2003-01-15,25.0,-0.035968,-695.0622775800712
2003-01-16,24.7,-0.035968,-686.7215302491103
2003-01-17,24.75,-0.035968,-688.1116548042704
2003-01-21,24.58,-0.035968,-683.3852313167259
2003-01-22,24.63,-0.035968,-684.7753558718861
2003-01-23,24.87,-0.035968,-691.4479537366549
2003-01-24,24.6,-0.035968,-683.94128113879
2003-01-27,24.52,-0.035968,-681.7170818505338
2003-01-28,24.5,-0.035968,-681.1610320284698
2003-01-29,24.9,-0.035968,-692.2820284697508
2003-01-30,24.75,-0.035968,-688.1116548042704
2003-01-31,25.05,-0.035968,-696.4524021352313
2003-02-03,25.07,-0.035968,-697.0084519572954
2003-02-04,25.14,-0.035968,-698.9546263345196
2003-02-05,25.37,-0.035968,-705.3491992882563
2003-02-06,25.57,-0.035968,-710.9096975088968
2003-02-07,25.58,-0.035968,-711.1877224199288
2003-02-10,25.8,-0.035968,-717.3042704626334
2003-02-11,25.45,-0.035968,-707.5733985765124
2003-02-12,24.73,-0.035968,-687.5556049822064
2003-02-13,24.72,-0.035968,-687.2775800711744
2003-02-14,24.75,-0.035968,-688.1116548042704
2003-02-18,25.3,-0.035968,-703.403024911032
2003-02-19,25.42,-0.035968,-706.7393238434164
2003-02-20,25.3,-0.035968,-703.403024911032
2003-02-21,25.53,-0.035968,-709.7975978647687
2003-02-24,25.35,-0.035968,-704.7931494661922
2003-02-25,25.95,-0.035968,-721.4746441281138
2003-02-26,25.7,-0.035968,-714.5240213523132
2003-02-27,26.0,-0.035968,-722.8647686832741
2003-02-28,25.95,-0.035968,-721.4746441281138
2003-03-03,25.93,-0.035968,-720.9185943060498
2003-03-04,25.83,-0.035968,-718.1383451957295
2003-03-05,25.9,-0.035968,-720.0845195729537
2003-03-06,25.77,-0.035968,-716.4701957295374
2003-03-07,25.82,-0.035968,-717.8603202846975
2003-03-10,25.67,-0.035968,-713.6899466192172
2003-03-11,25.44,-0.035968,-707.2953736654805
2003-03-12,25.22,-0.035968,-701.1788256227758
2003-03-13,25.53,-0.035968,-709.7975978647687
2003-03-14,25.55,-0.035968,-710.3536476868328
2003-03-17,26.15,-0.035968,-727.0351423487544
2003-03-18,26.21,-0.035968,-728.7032918149466
2003-03-19,26.4,-0.035968,-733.9857651245551
2003-03-20,26.7,-0.035968,-742.326512455516
2003-03-21,27.39,-0.035968,-761.510231316726
2003-03-24,26.84,-0.035968,-746.2188612099644
2003-03-25,26.99,-0.045053,-599.0722038488002
2003-03-26,27.4,-0.045053,-608.1725967194193
2003-03-27,27.3,-0.045053,-605.9529887021952
2003-03-28,27.18,-0.045053,-603.2894590815262
2003-03-31,26.98,-0.045053,-598.8502430470778
2003-04-01,27.8,-0.045053,-617.051028788316
2003-04-02,27.86,-0.045053,-618.3827935986504
2003-04-03,27.6,-0.045053,-612.6118127538676
2003-04-04,27.38,-0.045053,-607.7286751159745
2003-04-07,27.63,-0.045053,-613.2776951590348
2003-04-08,27.4,-0.045053,-608.1725967194193
2003-04-09,27.58,-0.045053,-612.1678911504227
2003-04-10,27.37,-0.045053,-607.5067143142521
2003-04-11,27.25,-0.045053,-604.8431846935831
2003-04-14,27.6,-0.045053,-612.6118127538676
2003-04-15,27.71,-0.045053,-615.0533815728143
2003-04-16,27.85,-0.045053,-618.160832796928
2003-04-17,27.9,-0.045053,-619.2706368055401
2003-04-21,28.19,-0.045053,-625.7075000554902
2003-04-22,28.32,-0.045053,-628.5929904778816
2003-04-23,28.29,-0.045053,-627.9271080727143
2003-04-24,27.91,-0.045053,-619.4925976072625
2003-04-25,27.83,-0.045053,-617.7169111934832
2003-04-28,27.72,-0.045053,-615.2753423745366
2003-04-29,27.77,-0.045053,-616.3851463831487
2003-04-30,27.4,-0.045053,-608.1725967194193
2003-05-01,27.62,-0.045053,-613.0557343573125
2003-05-02,27.76,-0.045053,-616.1631855814263
2003-05-05,28.1,-0.045053,-623.7098528399885
2003-05-06,28.14,-0.045053,-624.5976960468781
2003-05-07,28.1,-0.045053,-623.7098528399885
2003-05-08,28.25,-0.045053,-627.0392648658246
2003-05-09,28.67,-0.045053,-636.3616185381661
2003-05-12,28.09,-0.045053,-623.487892038266
2003-05-13,28.06,-0.008752,-3206.1243144424134
2003-05-14,28.0,-0.008752,-3199.2687385740405
2003-05-15,28.11,-0.008752,-3211.837294332724
2003-05-16,28.72,-0.008752,-3281.5356489945157
2003-05-19,28.2,-0.008752,-3222.1206581352835
2003-05-20,28.3,-0.008752,-3233.5466179159052
2003-05-21,28.62,-0.008752,-3270.1096892138944
2003-05-22,28.95,-0.008752,-3307.8153564899453
2003-05-23,28.97,-0.008752,-3310.1005484460698
2003-05-27,29.3,-0.008752,-3347.806215722121
2003-05-28,28.34,-0.008752,-3238.1170018281537
2003-05-29,27.94,-0.008752,-3192.4131627056677
2003-05-30,28.38,-0.008752,-3242.6873857404025
2003-06-02,28.1,-0.008752,-3210.6946983546623
2003-06-03,27.94,-0.008752,-3192.4131627056677
2003-06-04,28.3,-0.008752,-3233.5466179159052
2003-06-05,28.07,-0.008752,-3207.2669104204756
2003-06-06,28.49,-0.008752,-3255.255941499086
2003-06-09,28.36,-0.008752,-3240.402193784278
2003-06-10,28.8,-0.008752,-3290.676416819013
2003-06-11,28.8,-0.008752,-3290.676416819013
2003-06-12,28.52,-0.008752,-3258.6837294332727
2003-06-13,27.83,-0.008752,-3179.8446069469837
2003-06-16,27.69,-0.008752,-3163.8482632541136
2003-06-17,27.36,-0.008752,-3126.142595978062
2003-06-18,26.85,-0.008752,-3067.8702010968927
2003-06-19,26.95,-0.008752,-3079.296160877514
2003-06-20,26.97,-0.008752,-3081.581352833638
2003-06-23,26.55,-0.008752,-3033.5923217550276
2003-06-24,26.85,-0.008752,-3067.8702010968927
2003-06-25,27.15,-0.008752,-3102.148080438757
2003-06-26,27.22,-0.008752,-3110.146252285192
2003-06-27,27.61,-0.008752,-3154.7074954296163
2003-06-30,27.55,-0.008752,-3147.8519195612434
2003-07-01,27.32,-0.008752,-3121.572212065814
2003-07-02,27.95,-0.008752,-3193.5557586837294
2003-07-03,28.4,-0.008752,-3244.9725776965265
2003-07-07,28.58,-0.008752,-3265.5393053016455
2003-07-08,28.39,-0.008752,-3243.8299817184648
2003-07-09,27.89,-0.008752,-3186.7001828153566
2003-07-10,27.24,-0.008752,-3112.4314442413165
2003-07-11,27.49,-0.008752,-3140.99634369287
2003-07-14,27.6,-0.008752,-3153.5648994515545
2003-07-15,27.68,-0.008752,-3162.7056672760514
2003-07-16,27.46,-0.008752,-3137.568555758684
2003-07-17,27.49,-0.008752,-3140.99634369287
2003-07-18,27.85,-0.008752,-3182.129798903108
2003-07-21,27.9,-0.008752,-3187.842778793419
2003-07-22,28.49,-0.008752,-3255.255941499086
2003-07-23,28.54,-0.008752,-3260.9689213893967
2003-07-24,28.84,-0.008752,-3295.246800731262
2003-07-25,28.88,-0.008752,-3299.8171846435102
2003-07-28,28.35,-0.008752,-3239.2595978062163
2003-07-29,28.68,-0.008752,-3276.9652650822673
2003-07-30,29.23,-0.008752,-3339.808043875686
2003-07-31,28.82,-0.008752,-3292.9616087751374
2003-08-01,28.32,-0.008752,-3235.8318098720297
2003-08-04,28.2,-0.008752,-3222.1206581352835
2003-08-05,28.26,-0.008752,-3228.976234003657
2003-08-06,28.24,-0.008752,-3226.691042047532
2003-08-07,28.41,-0.008752,-3246.1151736745887
2003-08-08,28.0,-0.008752,-3199.2687385740405
2003-08-11,28.08,-0.008752,-3208.4095063985374
2003-08-12,27.7,-0.017504,-1582.495429616088
2003-08-13,27.5,-0.017504,-1571.0694698354664
2003-08-14,27.5,-0.017504,-1571.0694698354664
2003-08-15,27.71,-0.017504,-1583.066727605119
2003-08-18,27.63,-0.017504,-1578.4963436928704
2003-08-19,27.71,-0.017504,-1583.066727605119
2003-08-20,27.9,-0.017504,-1593.9213893967094
2003-08-21,28.0,-0.017504,-1599.6343692870203
2003-08-22,27.5,-0.017504,-1571.0694698354664
2003-08-25,27.34,-0.017504,-1561.9287020109691
2003-08-26,27.25,-0.017504,-1556.7870201096894
2003-08-27,27.44,-0.017504,-1567.64168190128
2003-08-28,27.53,-0.017504,-1572.7833638025595
2003-08-29,27.67,-0.017504,-1580.7815356489948
2003-09-02,28.35,-0.017504,-1619.6297989031082
2003-09-03,28.73,-0.017504,-1641.339122486289
2003-09-04,28.7,-0.017504,-1639.6252285191956
2003-09-05,28.28,-0.017504,-1615.6307129798904
2003-09-08,28.33,-0.017504,-1618.4872029250457
2003-09-09,28.5,-0.017504,-1628.1992687385741
2003-09-10,28.04,-0.017504,-1601.9195612431445
2003-09-11,28.1,-0.017504,-1605.3473491773311
2003-09-12,28.43,-0.017504,-1624.2001828153566
2003-09-15,28.1,-0.017504,-1605.3473491773311
2003-09-16,28.2,-0.017504,-1611.0603290676418
2003-09-17,28.3,-0.017504,-1616.7733089579526
2003-09-18,28.9,-0.017504,-1651.051188299817
2003-09-19,29.22,-0.017504,-1669.3327239488117
2003-09-22,29.2,-0.017504,-1668.1901279707497
2003-09-23,29.18,-0.017504,-1667.0475319926875
2003-09-24,28.9,-0.017504,-1651.051188299817
2003-09-25,29.05,-0.017504,-1659.6206581352835
2003-09-26,28.86,-0.017504,-1648.765996343693
2003-09-29,29.15,-0.017504,-1665.3336380255942
2003-09-30,29.2,-0.017504,-1668.1901279707497
2003-10-01,29.2,-0.017504,-1668.1901279707497
2003-10-02,29.78,-0.017504,-1701.3254113345522
2003-10-03,29.8,-0.017504,-1702.4680073126144
2003-10-06,30.0,-0.017504,-1713.893967093236
2003-10-07,29.94,-0.017504,-1710.4661791590495
2003-10-08,30.05,-0.017504,-1716.7504570383915
