date,KHC,KHC_EPS,PE Ratio
2017-11-14,79.38,0.77,103.09090909090908
2017-11-15,78.78,0.77,102.31168831168831
2017-11-16,79.68,0.77,103.48051948051949
2017-11-17,79.63,0.77,103.4155844155844
2017-11-20,79.93,0.77,103.80519480519482
2017-11-21,80.01,0.77,103.9090909090909
2017-11-22,79.82,0.77,103.66233766233765
2017-11-24,79.76,0.77,103.5844155844156
2017-11-27,79.61,0.77,103.38961038961038
2017-11-28,78.98,0.77,102.57142857142857
2017-11-29,81.09,0.77,105.31168831168831
2017-11-30,81.37,0.77,105.67532467532467
2017-12-01,81.21,0.77,105.46753246753245
2017-12-04,81.92,0.77,106.38961038961038
2017-12-05,80.64,0.77,104.72727272727272
2017-12-06,80.49,0.77,104.53246753246752
2017-12-07,79.36,0.77,103.06493506493506
2017-12-08,78.48,0.77,101.92207792207792
2017-12-11,78.37,0.77,101.77922077922078
2017-12-12,78.95,0.77,102.53246753246754
2017-12-13,79.28,0.77,102.96103896103897
2017-12-14,78.98,0.77,102.57142857142857
2017-12-15,79.54,0.77,103.2987012987013
2017-12-18,79.37,0.77,103.07792207792208
2017-12-19,78.52,0.77,101.97402597402596
2017-12-20,77.38,0.77,100.49350649350649
2017-12-21,77.88,0.77,101.14285714285714
2017-12-22,78.24,0.77,101.6103896103896
2017-12-26,78.11,0.77,101.44155844155844
2017-12-27,77.98,0.77,101.27272727272728
2017-12-28,77.92,0.77,101.1948051948052
2017-12-29,77.76,0.77,100.98701298701299
2018-01-02,77.02,0.77,100.02597402597402
2018-01-03,77.01,0.77,100.01298701298701
2018-01-04,77.91,0.77,101.18181818181817
2018-01-05,77.84,0.77,101.0909090909091
2018-01-08,78.48,0.77,101.92207792207792
2018-01-09,78.62,0.77,102.1038961038961
2018-01-10,77.89,0.77,101.15584415584415
2018-01-11,77.13,0.77,100.16883116883116
2018-01-12,77.35,0.77,100.45454545454544
2018-01-16,78.64,0.77,102.12987012987013
2018-01-17,80.07,0.77,103.98701298701297
2018-01-18,79.27,0.77,102.94805194805194
2018-01-19,79.66,0.77,103.45454545454545
2018-01-22,80.17,0.77,104.11688311688312
2018-01-23,80.27,0.77,104.24675324675324
2018-01-24,79.86,0.77,103.71428571428571
2018-01-25,79.67,0.77,103.46753246753246
2018-01-26,79.39,0.77,103.1038961038961
2018-01-29,78.42,0.77,101.84415584415585
2018-01-30,78.5,0.77,101.94805194805194
2018-01-31,78.39,0.77,101.8051948051948
2018-02-01,78.57,0.77,102.03896103896103
2018-02-02,77.19,0.77,100.24675324675324
2018-02-05,74.26,0.77,96.44155844155844
2018-02-06,74.31,0.77,96.50649350649351
2018-02-07,73.55,0.77,95.51948051948051
2018-02-08,71.58,0.77,92.96103896103895
2018-02-09,71.38,0.77,92.7012987012987
2018-02-12,71.81,0.77,93.25974025974025
2018-02-13,71.71,0.77,93.12987012987011
2018-02-14,71.92,0.77,93.40259740259741
2018-02-15,72.71,0.77,94.42857142857142
2018-02-16,70.8,6.57,10.776255707762557
2018-02-20,68.69,6.57,10.455098934550989
2018-02-21,67.47,6.57,10.269406392694064
2018-02-22,67.64,6.57,10.295281582952816
2018-02-23,69.02,6.57,10.505327245053271
2018-02-26,69.74,6.57,10.614916286149162
2018-02-27,67.87,6.57,10.330289193302892
2018-02-28,67.05,6.57,10.205479452054794
2018-03-01,66.89,6.57,10.181126331811264
2018-03-02,67.17,6.57,10.223744292237443
2018-03-05,67.43,6.57,10.263318112633181
2018-03-06,67.77,6.57,10.315068493150683
2018-03-07,67.46,6.57,10.267884322678842
2018-03-08,66.99,6.57,10.19634703196347
2018-03-09,67.23,6.57,10.232876712328768
2018-03-12,67.7,6.57,10.30441400304414
2018-03-13,67.37,6.57,10.254185692541856
2018-03-14,66.58,6.57,10.133942161339421
2018-03-15,65.46,6.57,9.963470319634702
2018-03-16,65.36,6.57,9.948249619482496
2018-03-19,63.95,6.57,9.733637747336378
2018-03-20,63.18,6.57,9.616438356164384
2018-03-21,61.99,6.57,9.43531202435312
2018-03-22,60.53,6.57,9.213089802130899
2018-03-23,60.03,6.57,9.136986301369863
2018-03-26,61.65,6.57,9.383561643835616
2018-03-27,60.7,6.57,9.23896499238965
2018-03-28,61.37,6.57,9.340943683409437
2018-03-29,62.29,6.57,9.480974124809741
2018-04-02,60.06,6.57,9.141552511415526
2018-04-03,60.24,6.57,9.168949771689498
2018-04-04,61.38,6.57,9.342465753424657
2018-04-05,61.31,6.57,9.331811263318112
2018-04-06,60.54,6.57,9.214611872146119
2018-04-09,60.65,6.57,9.231354642313546
2018-04-10,61.25,6.57,9.322678843226788
2018-04-11,61.54,6.57,9.366818873668189
2018-04-12,60.94,6.57,9.275494672754945
2018-04-13,60.92,6.57,9.272450532724505
2018-04-16,61.19,6.57,9.313546423135463
2018-04-17,61.69,6.57,9.3896499238965
2018-04-18,60.79,6.57,9.252663622526637
2018-04-19,59.73,6.57,9.091324200913242
2018-04-20,58.22,6.57,8.861491628614916
2018-04-23,57.68,6.57,8.779299847792998
2018-04-24,56.53,6.57,8.604261796042618
2018-04-25,56.85,6.57,8.65296803652968
2018-04-26,57.33,6.57,8.726027397260273
2018-04-27,57.66,6.57,8.776255707762557
2018-04-30,56.38,6.57,8.581430745814307
2018-05-01,55.7,6.57,8.4779299847793
2018-05-02,54.2,6.57,8.249619482496195
2018-05-03,54.95,0.81,67.8395061728395
2018-05-04,58.01,0.81,71.61728395061728
2018-05-07,58.83,0.81,72.62962962962962
2018-05-08,58.76,0.81,72.5432098765432
2018-05-09,58.48,0.81,72.19753086419752
2018-05-10,59.04,0.81,72.88888888888889
2018-05-11,59.24,0.81,73.1358024691358
2018-05-14,59.28,0.81,73.18518518518518
2018-05-15,59.04,0.81,72.88888888888889
2018-05-16,59.29,0.81,73.19753086419753
2018-05-17,58.06,0.81,71.67901234567901
2018-05-18,56.79,0.81,70.1111111111111
2018-05-21,56.45,0.81,69.69135802469135
2018-05-22,56.58,0.81,69.85185185185185
2018-05-23,56.98,0.81,70.34567901234567
2018-05-24,57.06,0.81,70.44444444444444
2018-05-25,57.77,0.81,71.32098765432099
2018-05-29,57.4,0.81,70.86419753086419
2018-05-30,58.84,0.81,72.64197530864197
2018-05-31,57.48,0.81,70.96296296296295
2018-06-01,57.65,0.81,71.17283950617283
2018-06-04,58.42,0.81,72.12345679012346
2018-06-05,57.92,0.81,71.50617283950616
2018-06-06,57.92,0.81,71.50617283950616
2018-06-07,57.67,0.81,71.19753086419753
2018-06-08,58.47,0.81,72.18518518518518
2018-06-11,59.88,0.81,73.92592592592592
2018-06-12,60.12,0.81,74.22222222222221
2018-06-13,60.1,0.81,74.19753086419753
2018-06-14,60.67,0.81,74.90123456790123
2018-06-15,61.61,0.81,76.06172839506172
2018-06-18,60.87,0.81,75.14814814814814
2018-06-19,62.14,0.81,76.71604938271605
2018-06-20,63.04,0.81,77.82716049382715
2018-06-21,62.57,0.81,77.24691358024691
2018-06-22,63.21,0.81,78.03703703703704
2018-06-25,63.32,0.81,78.17283950617283
2018-06-26,63.21,0.81,78.03703703703704
2018-06-27,62.69,0.81,77.39506172839505
2018-06-28,62.65,0.81,77.34567901234567
2018-06-29,62.82,0.81,77.55555555555556
2018-07-02,62.09,0.81,76.65432098765432
2018-07-03,62.64,0.81,77.33333333333333
2018-07-05,63.95,0.81,78.95061728395062
2018-07-06,64.43,0.81,79.54320987654322
2018-07-09,63.97,0.81,78.9753086419753
2018-07-10,64.0,0.81,79.01234567901234
2018-07-11,63.74,0.81,78.69135802469135
2018-07-12,63.64,0.81,78.5679012345679
2018-07-13,63.85,0.81,78.82716049382715
2018-07-16,62.64,0.81,77.33333333333333
2018-07-17,63.05,0.81,77.83950617283949
2018-07-18,61.59,0.81,76.03703703703704
2018-07-19,61.34,0.81,75.72839506172839
2018-07-20,60.69,0.81,74.92592592592592
2018-07-23,60.3,0.81,74.44444444444444
2018-07-24,59.67,0.81,73.66666666666666
2018-07-25,59.84,0.81,73.87654320987654
2018-07-26,60.48,0.81,74.66666666666666
2018-07-27,60.26,0.81,74.39506172839505
2018-07-30,60.28,0.81,74.41975308641975
2018-07-31,60.25,0.81,74.38271604938271
2018-08-01,59.28,0.81,73.18518518518518
2018-08-02,59.4,0.81,73.33333333333333
2018-08-03,64.48,0.62,104.00000000000001
2018-08-06,62.3,0.62,100.48387096774194
2018-08-07,61.32,0.62,98.90322580645162
2018-08-08,60.28,0.62,97.22580645161291
2018-08-09,60.0,0.62,96.7741935483871
2018-08-10,59.65,0.62,96.20967741935483
2018-08-13,59.28,0.62,95.61290322580645
2018-08-14,59.52,0.62,96.0
2018-08-15,59.09,0.62,95.30645161290323
2018-08-16,60.03,0.62,96.8225806451613
2018-08-17,61.02,0.62,98.41935483870968
2018-08-20,60.64,0.62,97.80645161290323
2018-08-21,59.84,0.62,96.51612903225806
2018-08-22,59.55,0.62,96.04838709677419
2018-08-23,58.8,0.62,94.83870967741935
2018-08-24,59.03,0.62,95.20967741935485
2018-08-27,59.57,0.62,96.08064516129032
2018-08-28,58.79,0.62,94.8225806451613
2018-08-29,59.3,0.62,95.64516129032258
2018-08-30,58.22,0.62,93.90322580645162
2018-08-31,58.27,0.62,93.98387096774194
2018-09-04,56.66,0.62,91.38709677419354
2018-09-05,57.0,0.62,91.93548387096774
2018-09-06,56.8,0.62,91.61290322580645
2018-09-07,56.59,0.62,91.2741935483871
2018-09-10,57.24,0.62,92.3225806451613
2018-09-11,57.76,0.62,93.16129032258064
2018-09-12,59.12,0.62,95.35483870967741
2018-09-13,59.49,0.62,95.95161290322581
2018-09-14,58.97,0.62,95.11290322580645
2018-09-17,58.35,0.62,94.11290322580645
2018-09-18,57.1,0.62,92.09677419354838
2018-09-19,56.89,0.62,91.75806451612904
2018-09-20,57.57,0.62,92.85483870967742
2018-09-21,57.12,0.62,92.12903225806451
2018-09-24,56.52,0.62,91.16129032258065
2018-09-25,55.66,0.62,89.77419354838709
2018-09-26,55.17,0.62,88.98387096774194
2018-09-27,55.04,0.62,88.77419354838709
2018-09-28,55.11,0.62,88.88709677419355
2018-10-01,55.54,0.62,89.58064516129032
2018-10-02,55.93,0.62,90.20967741935483
2018-10-03,55.6,0.62,89.67741935483872
2018-10-04,55.52,0.62,89.54838709677419
2018-10-05,55.89,0.62,90.14516129032258
2018-10-08,57.06,0.62,92.03225806451613
2018-10-09,56.07,0.62,90.43548387096774
2018-10-10,55.74,0.62,89.90322580645162
2018-10-11,53.82,0.62,86.80645161290323
2018-10-12,54.24,0.62,87.48387096774194
2018-10-15,54.47,0.62,87.85483870967742
2018-10-16,55.44,0.62,89.41935483870968
2018-10-17,56.4,0.62,90.96774193548387
2018-10-18,55.54,0.62,89.58064516129032
2018-10-19,57.56,0.62,92.83870967741936
2018-10-22,56.21,0.62,90.66129032258064
2018-10-23,56.6,0.62,91.29032258064517
2018-10-24,55.78,0.62,89.96774193548387
2018-10-25,55.98,0.62,90.29032258064515
2018-10-26,54.65,0.62,88.14516129032258
2018-10-29,55.52,0.62,89.54838709677419
2018-10-30,55.85,0.62,90.08064516129032
2018-10-31,54.97,0.62,88.66129032258064
2018-11-01,56.2,0.62,90.64516129032259
2018-11-02,50.73,0.52,97.55769230769229
2018-11-05,52.39,0.52,100.75
2018-11-06,53.46,0.52,102.8076923076923
2018-11-07,53.55,0.52,102.98076923076923
2018-11-08,53.31,0.52,102.51923076923077
2018-11-09,53.99,0.52,103.82692307692308
2018-11-12,53.67,0.52,103.21153846153847
2018-11-13,53.38,0.52,102.65384615384616
2018-11-14,52.64,0.52,101.23076923076923
2018-11-15,51.99,0.52,99.98076923076923
2018-11-16,52.08,0.52,100.15384615384615
2018-11-19,51.89,0.52,99.78846153846153
2018-11-20,50.94,0.52,97.96153846153845
2018-11-21,51.16,0.52,98.38461538461537
2018-11-23,51.04,0.52,98.15384615384615
2018-11-26,51.07,0.52,98.21153846153845
2018-11-27,51.8,0.52,99.61538461538461
2018-11-28,51.18,0.52,98.42307692307692
2018-11-29,51.19,0.52,98.44230769230768
2018-11-30,51.12,0.52,98.30769230769229
2018-12-03,51.42,0.52,98.88461538461539
2018-12-04,49.98,0.52,96.1153846153846
2018-12-06,49.52,0.52,95.23076923076924
2018-12-07,48.71,0.52,93.67307692307692
2018-12-10,48.27,0.52,92.82692307692308
2018-12-11,48.38,0.52,93.03846153846155
2018-12-12,48.26,0.52,92.8076923076923
2018-12-13,48.47,0.52,93.21153846153845
2018-12-14,47.46,0.52,91.26923076923077
2018-12-17,46.82,0.52,90.03846153846153
2018-12-18,46.15,0.52,88.75
2018-12-19,45.09,0.52,86.71153846153847
2018-12-20,44.85,0.52,86.25
2018-12-21,44.05,0.52,84.71153846153845
2018-12-24,42.54,0.52,81.8076923076923
2018-12-26,43.29,0.52,83.25
2018-12-27,43.76,0.52,84.15384615384615
2018-12-28,43.57,0.52,83.78846153846153
2018-12-31,43.04,0.52,82.76923076923076
2019-01-02,43.34,0.52,83.34615384615385
2019-01-03,43.31,0.52,83.28846153846153
2019-01-04,44.49,0.52,85.5576923076923
2019-01-07,45.33,0.52,87.17307692307692
2019-01-08,45.37,0.52,87.24999999999999
2019-01-09,45.13,0.52,86.78846153846155
2019-01-10,45.6,0.52,87.6923076923077
2019-01-11,45.61,0.52,87.71153846153845
2019-01-14,46.25,0.52,88.9423076923077
2019-01-15,46.91,0.52,90.21153846153845
2019-01-16,46.84,0.52,90.07692307692308
2019-01-17,47.08,0.52,90.53846153846153
2019-01-18,47.53,0.52,91.40384615384615
2019-01-22,47.28,0.52,90.92307692307692
2019-01-23,47.06,0.52,90.5
2019-01-24,46.54,0.52,89.5
2019-01-25,46.75,0.52,89.90384615384615
2019-01-28,46.9,0.52,90.1923076923077
2019-01-29,46.88,0.52,90.15384615384616
2019-01-30,46.75,0.52,89.90384615384615
2019-01-31,48.06,0.52,92.42307692307692
2019-02-01,47.76,0.52,91.84615384615384
2019-02-04,47.73,0.52,91.78846153846153
2019-02-05,48.14,0.52,92.57692307692308
2019-02-06,47.69,0.52,91.71153846153845
2019-02-07,47.23,0.52,90.82692307692307
2019-02-08,47.46,0.52,91.26923076923077
2019-02-11,47.33,0.52,91.01923076923076
2019-02-12,48.11,0.52,92.51923076923076
2019-02-13,47.64,0.52,91.61538461538461
2019-02-14,47.34,0.52,91.03846153846155
2019-02-15,47.62,0.52,91.57692307692307
2019-02-19,47.77,0.52,91.86538461538461
2019-02-20,48.26,0.52,92.8076923076923
2019-02-21,48.18,0.52,92.65384615384615
2019-02-22,34.95,0.52,67.21153846153847
2019-02-25,34.23,0.52,65.82692307692307
2019-02-26,33.12,0.52,63.692307692307686
2019-02-27,32.2,0.52,61.92307692307693
2019-02-28,33.19,0.52,63.82692307692307
2019-03-01,32.4,0.52,62.3076923076923
2019-03-04,33.23,0.52,63.903846153846146
2019-03-05,33.04,0.52,63.53846153846153
2019-03-06,32.86,0.52,63.192307692307686
2019-03-07,31.89,0.52,61.32692307692307
2019-03-08,32.1,0.52,61.73076923076923
2019-03-11,32.17,0.52,61.86538461538461
2019-03-12,31.99,0.52,61.51923076923077
2019-03-13,32.3,0.52,62.115384615384606
2019-03-14,31.87,0.52,61.28846153846154
2019-03-15,32.09,0.52,61.71153846153847
2019-03-18,32.03,0.52,61.59615384615385
2019-03-19,32.13,0.52,61.78846153846154
2019-03-20,32.02,0.52,61.57692307692308
2019-03-21,32.75,0.52,62.980769230769226
2019-03-22,32.29,0.52,62.09615384615384
2019-03-25,32.5,0.52,62.5
2019-03-26,32.9,0.52,63.26923076923077
2019-03-27,32.64,0.52,62.76923076923077
2019-03-28,32.89,0.52,63.25
2019-03-29,32.65,0.52,62.78846153846153
2019-04-01,32.5,0.52,62.5
2019-04-02,32.08,0.52,61.692307692307686
2019-04-03,32.25,0.52,62.01923076923077
2019-04-04,32.69,0.52,62.865384615384606
2019-04-05,33.17,0.52,63.78846153846154
2019-04-08,33.19,0.52,63.82692307692307
2019-04-09,32.95,0.52,63.36538461538462
2019-04-10,32.98,0.52,63.42307692307691
2019-04-11,32.99,0.52,63.44230769230769
2019-04-12,33.07,0.52,63.59615384615385
2019-04-15,33.14,0.52,63.730769230769226
2019-04-16,33.04,0.52,63.53846153846153
2019-04-17,32.89,0.52,63.25
2019-04-18,32.96,0.52,63.38461538461539
2019-04-22,32.9,0.52,63.26923076923077
2019-04-23,33.1,0.52,63.65384615384615
2019-04-24,32.76,0.52,62.99999999999999
2019-04-25,32.52,0.52,62.53846153846154
2019-04-26,33.06,0.52,63.57692307692308
2019-04-29,33.27,0.52,63.98076923076923
2019-04-30,33.24,0.52,63.92307692307693
2019-05-01,32.99,0.52,63.44230769230769
2019-05-02,32.18,0.52,61.88461538461538
2019-05-03,32.58,0.52,62.653846153846146
2019-05-06,32.77,0.52,63.019230769230774
2019-05-07,32.5,0.52,62.5
2019-05-08,32.43,0.52,62.36538461538461
2019-05-09,32.58,0.52,62.653846153846146
2019-05-10,32.65,0.52,62.78846153846153
2019-05-13,31.97,0.52,61.480769230769226
2019-05-14,32.27,0.52,62.057692307692314
2019-05-15,32.4,0.52,62.3076923076923
2019-05-16,32.46,0.52,62.42307692307692
2019-05-17,32.53,0.52,62.55769230769231
2019-05-20,31.79,0.52,61.13461538461538
2019-05-21,31.98,0.52,61.5
2019-05-22,31.88,0.52,61.30769230769231
2019-05-23,31.45,0.52,60.480769230769226
2019-05-24,31.11,0.52,59.82692307692307
2019-05-28,29.06,0.52,55.88461538461538
2019-05-29,28.68,0.52,55.15384615384615
2019-05-30,27.4,0.52,52.692307692307686
2019-05-31,27.65,0.52,53.17307692307692
2019-06-03,28.42,0.52,54.65384615384615
2019-06-04,28.67,0.52,55.13461538461539
2019-06-05,28.47,0.52,54.74999999999999
2019-06-06,28.62,0.52,55.03846153846154
2019-06-07,28.74,-10.31,-2.7875848690591654
2019-06-10,30.31,-10.31,-2.9398642095053344
2019-06-11,30.24,-10.31,-2.9330746847720657
2019-06-12,30.13,-10.31,-2.9224054316197865
2019-06-13,30.41,-10.31,-2.949563530552861
2019-06-14,30.31,-10.31,-2.9398642095053344
2019-06-17,30.17,-10.31,-2.9262851600387974
2019-06-18,30.27,-10.31,-2.9359844810863236
2019-06-19,30.96,-10.31,-3.002909796314258
2019-06-20,31.13,-10.31,-3.019398642095053
2019-06-21,31.48,-10.31,-3.053346265761397
2019-06-24,30.52,-10.31,-2.9602327837051403
2019-06-25,30.68,-10.31,-2.9757516973811833
2019-06-26,30.84,-10.31,-2.991270611057226
2019-06-27,30.77,-10.31,-2.984481086323957
2019-06-28,31.04,-10.31,-3.010669253152279
2019-07-01,30.46,-10.31,-2.9544131910766245
2019-07-02,30.52,-10.31,-2.9602327837051403
2019-07-03,31.25,-10.31,-3.031037827352085
2019-07-05,30.99,-10.31,-3.005819592628516
2019-07-08,30.69,-10.31,-2.9767216294859358
2019-07-09,30.5,-10.31,-2.9582929194956353
2019-07-10,31.3,-10.31,-3.035887487875849
2019-07-11,30.65,-10.31,-2.972841901066925
2019-07-12,30.8,-10.31,-2.9873908826382154
2019-07-15,30.68,-10.31,-2.9757516973811833
2019-07-16,30.32,-10.31,-2.9408341416100874
2019-07-17,30.44,-10.31,-2.9524733268671195
2019-07-18,31.05,-10.31,-3.011639185257032
2019-07-19,31.54,-10.31,-3.0591658583899126
2019-07-22,31.49,-10.31,-3.0543161978661493
2019-07-23,31.95,-10.31,-3.098933074684772
2019-07-24,32.07,-10.31,-3.110572259941804
2019-07-25,31.55,-10.31,-3.060135790494665
2019-07-26,31.85,-10.31,-3.089233753637245
2019-07-29,31.76,-10.31,-3.0805043646944714
2019-07-30,31.84,-10.31,-3.0882638215324927
2019-07-31,32.01,-10.31,-3.1047526673132877
2019-08-01,32.53,-10.31,-3.1551891367604266
2019-08-02,32.21,-10.31,-3.1241513094083415
2019-08-05,31.44,-10.31,-3.049466537342386
2019-08-06,30.58,-10.31,-2.966052376333656
2019-08-07,30.87,-10.31,-2.994180407371484
2019-08-08,28.22,-10.31,-2.737148399612027
2019-08-09,26.5,-10.31,-2.5703200775945683
2019-08-12,26.29,-10.31,-2.549951503394762
2019-08-13,25.96,0.37,70.16216216216216
2019-08-14,25.52,0.37,68.97297297297297
2019-08-15,25.06,0.37,67.72972972972973
2019-08-16,25.41,0.37,68.67567567567568
2019-08-19,25.71,0.37,69.48648648648648
2019-08-20,25.14,0.37,67.94594594594595
2019-08-21,25.27,0.37,68.29729729729729
2019-08-22,25.62,0.37,69.24324324324324
2019-08-23,25.33,0.37,68.45945945945945
2019-08-26,25.58,0.37,69.13513513513513
2019-08-27,25.0,0.37,67.56756756756756
2019-08-28,25.17,0.37,68.02702702702703
2019-08-29,25.33,0.37,68.45945945945945
2019-08-30,25.52,0.37,68.97297297297297
2019-09-03,26.06,0.37,70.43243243243244
2019-09-04,26.26,0.37,70.97297297297298
2019-09-05,26.59,0.37,71.86486486486487
2019-09-06,27.28,0.37,73.72972972972974
2019-09-09,28.08,0.37,75.89189189189189
2019-09-10,28.96,0.37,78.27027027027027
2019-09-11,29.28,0.37,79.13513513513514
2019-09-12,29.03,0.37,78.45945945945947
2019-09-13,29.25,0.37,79.05405405405405
2019-09-16,29.62,0.37,80.05405405405406
2019-09-17,28.36,0.37,76.64864864864865
2019-09-18,28.41,0.37,76.78378378378379
2019-09-19,28.15,0.37,76.08108108108108
2019-09-20,28.14,0.37,76.05405405405406
2019-09-23,28.2,0.37,76.21621621621621
2019-09-24,27.93,0.37,75.48648648648648
2019-09-25,28.14,0.37,76.05405405405406
2019-09-26,28.01,0.37,75.70270270270271
2019-09-27,27.84,0.37,75.24324324324324
2019-09-30,27.93,0.37,75.48648648648648
2019-10-01,27.34,0.37,73.89189189189189
2019-10-02,26.55,0.37,71.75675675675676
2019-10-03,26.54,0.37,71.72972972972973
2019-10-04,26.98,0.37,72.91891891891892
2019-10-07,26.94,0.37,72.81081081081082
2019-10-08,26.71,0.37,72.1891891891892
2019-10-09,26.73,0.37,72.24324324324324
2019-10-10,26.94,0.37,72.81081081081082
2019-10-11,27.08,0.37,73.18918918918918
2019-10-14,27.32,0.37,73.83783783783784
2019-10-15,27.49,0.37,74.29729729729729
2019-10-16,27.44,0.37,74.16216216216216
2019-10-17,27.77,0.37,75.05405405405405
2019-10-18,27.61,0.37,74.62162162162161
2019-10-21,27.81,0.37,75.16216216216216
2019-10-22,28.5,0.37,77.02702702702703
2019-10-23,28.61,0.37,77.32432432432432
2019-10-24,28.45,0.37,76.89189189189189
2019-10-25,28.38,0.37,76.7027027027027
2019-10-28,28.37,0.37,76.67567567567568
2019-10-29,28.14,0.37,76.05405405405406
2019-10-30,28.5,0.37,77.02702702702703
2019-10-31,32.33,0.74,43.689189189189186
2019-11-01,32.61,0.74,44.067567567567565
2019-11-04,33.33,0.74,45.04054054054054
2019-11-05,32.91,0.74,44.47297297297297
2019-11-06,33.14,0.74,44.78378378378378
2019-11-07,32.72,0.74,44.21621621621622
2019-11-08,32.85,0.74,44.391891891891895
2019-11-11,32.76,0.74,44.27027027027027
2019-11-12,32.98,0.74,44.567567567567565
2019-11-13,33.3,0.74,45.0
2019-11-14,30.96,0.74,41.83783783783784
2019-11-15,31.3,0.74,42.2972972972973
2019-11-18,31.01,0.74,41.90540540540541
2019-11-19,31.3,0.74,42.2972972972973
2019-11-20,31.09,0.74,42.013513513513516
2019-11-21,30.24,0.74,40.86486486486486
2019-11-22,30.54,0.74,41.27027027027027
2019-11-25,31.06,0.74,41.97297297297297
2019-11-26,30.47,0.74,41.17567567567568
2019-11-27,30.37,0.74,41.04054054054054
2019-11-29,30.5,0.74,41.21621621621622
2019-12-02,30.95,0.74,41.82432432432432
2019-12-03,30.8,0.74,41.62162162162162
2019-12-04,31.03,0.74,41.932432432432435
2019-12-05,31.25,0.74,42.22972972972973
2019-12-06,31.09,0.74,42.013513513513516
2019-12-09,31.93,0.74,43.148648648648646
2019-12-10,31.88,0.74,43.08108108108108
2019-12-11,31.6,0.74,42.7027027027027
2019-12-12,31.94,0.74,43.16216216216216
2019-12-13,31.6,0.74,42.7027027027027
2019-12-16,31.74,0.74,42.89189189189189
2019-12-17,31.62,0.74,42.72972972972973
2019-12-18,31.75,0.74,42.9054054054054
2019-12-19,31.9,0.74,43.108108108108105
2019-12-20,32.22,0.74,43.54054054054054
2019-12-23,31.92,0.74,43.13513513513514
2019-12-24,31.98,0.74,43.21621621621622
2019-12-26,31.63,0.74,42.74324324324324
2019-12-27,31.62,0.74,42.72972972972973
2019-12-30,31.71,0.74,42.851351351351354
2019-12-31,32.13,0.74,43.418918918918926
2020-01-02,31.61,0.74,42.71621621621622
2020-01-03,31.24,0.74,42.21621621621622
2020-01-06,31.31,0.74,42.31081081081081
2020-01-07,30.76,0.74,41.56756756756757
2020-01-08,30.59,0.74,41.33783783783784
2020-01-09,30.58,0.74,41.32432432432432
2020-01-10,30.7,0.74,41.486486486486484
2020-01-13,31.16,0.74,42.10810810810811
2020-01-14,31.73,0.74,42.87837837837838
2020-01-15,31.6,0.74,42.7027027027027
2020-01-16,31.73,0.74,42.87837837837838
2020-01-17,31.03,0.74,41.932432432432435
2020-01-21,31.01,0.74,41.90540540540541
2020-01-22,30.67,0.74,41.44594594594595
2020-01-23,30.68,0.74,41.45945945945946
2020-01-24,30.41,0.74,41.0945945945946
2020-01-27,30.35,0.74,41.013513513513516
2020-01-28,30.13,0.74,40.71621621621622
2020-01-29,29.62,0.74,40.02702702702703
2020-01-30,29.94,0.74,40.45945945945946
2020-01-31,29.2,0.74,39.45945945945946
2020-02-03,29.15,0.74,39.39189189189189
2020-02-04,29.15,0.74,39.39189189189189
2020-02-05,29.37,0.74,39.68918918918919
2020-02-06,29.06,0.74,39.27027027027027
2020-02-07,29.54,0.74,39.91891891891892
2020-02-10,29.69,0.74,40.12162162162162
2020-02-11,30.01,0.74,40.554054054054056
2020-02-12,30.04,0.74,40.5945945945946
2020-02-13,27.77,0.74,37.527027027027025
2020-02-14,26.88,0.15,179.2
2020-02-18,27.33,0.15,182.2
2020-02-19,27.31,0.15,182.06666666666666
2020-02-20,27.42,0.15,182.8
2020-02-21,27.26,0.15,181.73333333333335
2020-02-24,26.63,0.15,177.53333333333333
2020-02-25,26.07,0.15,173.8
2020-02-26,25.64,0.15,170.93333333333334
2020-02-27,24.97,0.15,166.46666666666667
2020-02-28,24.77,0.15,165.13333333333333
2020-03-02,26.07,0.15,173.8
2020-03-03,25.5,0.15,170.0
2020-03-04,26.45,0.15,176.33333333333334
2020-03-05,26.65,0.15,177.66666666666666
2020-03-06,26.03,0.15,173.53333333333336
2020-03-09,23.96,0.15,159.73333333333335
2020-03-10,24.5,0.15,163.33333333333334
2020-03-11,23.66,0.15,157.73333333333335
2020-03-12,20.06,0.15,133.73333333333332
2020-03-13,23.97,0.15,159.8
2020-03-16,22.02,0.15,146.8
2020-03-17,23.83,0.15,158.86666666666667
2020-03-18,23.69,0.15,157.93333333333334
2020-03-19,22.28,0.15,148.53333333333336
2020-03-20,22.28,0.15,148.53333333333336
2020-03-23,20.77,0.15,138.46666666666667
2020-03-24,22.99,0.15,153.26666666666665
2020-03-25,22.96,0.15,153.0666666666667
2020-03-26,24.77,0.15,165.13333333333333
2020-03-27,24.24,0.15,161.6
2020-03-30,25.17,0.15,167.8
2020-03-31,24.74,0.15,164.93333333333334
2020-04-01,23.68,0.15,157.86666666666667
2020-04-02,24.64,0.15,164.26666666666668
2020-04-03,25.32,0.15,168.8
2020-04-06,25.91,0.15,172.73333333333335
2020-04-07,26.61,0.15,177.4
2020-04-08,27.32,0.15,182.13333333333335
2020-04-09,28.11,0.15,187.4
2020-04-13,27.93,0.15,186.20000000000002
2020-04-14,28.45,0.15,189.66666666666666
2020-04-15,28.05,0.15,187.0
