date,HCA,HCA_EPS,PE Ratio
2011-12-05,23.65,1.08,21.898148148148145
2011-12-06,23.24,1.08,21.518518518518515
2011-12-07,22.67,1.08,20.99074074074074
2011-12-08,21.45,1.08,19.86111111111111
2011-12-09,21.18,1.08,19.61111111111111
2011-12-12,20.66,1.08,19.12962962962963
2011-12-13,20.22,1.08,18.72222222222222
2011-12-14,20.6,1.08,19.074074074074073
2011-12-15,21.14,1.08,19.574074074074073
2011-12-16,21.57,1.08,19.97222222222222
2011-12-19,21.23,1.08,19.657407407407405
2011-12-20,21.06,1.08,19.499999999999996
2011-12-21,21.9,1.08,20.277777777777775
2011-12-22,21.88,1.08,20.259259259259256
2011-12-23,21.46,1.08,19.87037037037037
2011-12-27,21.38,1.08,19.796296296296294
2011-12-28,20.91,1.08,19.36111111111111
2011-12-29,21.27,1.08,19.694444444444443
2011-12-30,22.03,1.08,20.39814814814815
2012-01-03,21.64,1.08,20.037037037037035
2012-01-04,20.8,1.08,19.25925925925926
2012-01-05,21.29,1.08,19.712962962962962
2012-01-06,22.34,1.08,20.685185185185183
2012-01-09,21.65,1.08,20.046296296296294
2012-01-10,22.46,1.08,20.796296296296294
2012-01-11,23.8,1.08,22.037037037037035
2012-01-12,23.32,1.08,21.59259259259259
2012-01-13,23.9,1.08,22.129629629629626
2012-01-17,24.02,1.08,22.24074074074074
2012-01-18,24.26,1.08,22.462962962962962
2012-01-19,24.51,1.08,22.694444444444443
2012-01-20,24.5,1.08,22.685185185185183
2012-01-23,24.64,1.08,22.814814814814813
2012-01-24,26.06,1.08,24.129629629629626
2012-01-25,27.0,1.08,25.0
2012-01-26,26.36,1.08,24.407407407407405
2012-01-27,25.72,1.08,23.814814814814813
2012-01-30,24.85,1.08,23.00925925925926
2012-01-31,24.44,1.08,22.62962962962963
2012-02-01,24.97,1.08,23.120370370370367
2012-02-02,25.27,1.08,23.398148148148145
2012-02-03,26.46,1.08,24.5
2012-02-06,28.4,1.08,26.296296296296294
2012-02-07,28.82,1.08,26.685185185185183
2012-02-08,28.97,1.08,26.824074074074073
2012-02-09,27.8,1.08,25.74074074074074
2012-02-10,27.83,1.08,25.768518518518515
2012-02-13,27.31,1.08,25.287037037037035
2012-02-14,25.09,1.08,23.23148148148148
2012-02-15,24.84,1.08,23.0
2012-02-16,25.94,1.08,24.01851851851852
2012-02-17,25.08,1.08,23.222222222222218
2012-02-21,25.17,1.08,23.305555555555557
2012-02-22,25.6,1.08,23.703703703703702
2012-02-23,26.07,1.08,24.13888888888889
2012-02-24,26.74,5.17,5.172147001934236
2012-02-27,26.98,5.17,5.218568665377176
2012-02-28,26.93,5.17,5.20889748549323
2012-02-29,26.67,5.17,5.1586073500967125
2012-03-01,26.25,5.17,5.077369439071567
2012-03-02,25.91,5.17,5.0116054158607355
2012-03-05,25.88,5.17,5.005802707930368
2012-03-06,25.16,5.17,4.866537717601547
2012-03-07,25.39,5.17,4.911025145067699
2012-03-08,25.28,5.17,4.889748549323017
2012-03-09,25.62,5.17,4.955512572533849
2012-03-12,25.02,5.17,4.839458413926499
2012-03-13,25.25,5.17,4.8839458413926495
2012-03-14,25.76,5.17,4.982591876208898
2012-03-15,25.42,5.17,4.9168278529980665
2012-03-16,25.44,5.17,4.920696324951645
2012-03-19,25.16,5.17,4.866537717601547
2012-03-20,24.67,5.17,4.771760154738878
2012-03-21,25.02,5.17,4.839458413926499
2012-03-22,24.78,5.17,4.79303675048356
2012-03-23,25.05,5.17,4.845261121856867
2012-03-26,25.31,5.17,4.895551257253385
2012-03-27,24.28,5.17,4.696324951644101
2012-03-28,23.96,5.17,4.634429400386847
2012-03-29,23.89,5.17,4.620889748549323
2012-03-30,24.74,5.17,4.785299806576402
2012-04-02,25.98,5.17,5.02514506769826
2012-04-03,26.92,5.17,5.206963249516441
2012-04-04,26.86,5.17,5.195357833655706
2012-04-05,26.96,5.17,5.214700193423598
2012-04-09,26.85,5.17,5.193423597678917
2012-04-10,26.35,5.17,5.096711798839459
2012-04-11,26.73,5.17,5.170212765957447
2012-04-12,27.57,5.17,5.332688588007737
2012-04-13,27.0,5.17,5.222437137330754
2012-04-16,27.18,5.17,5.25725338491296
2012-04-17,27.61,5.17,5.340425531914893
2012-04-18,27.49,5.17,5.317214700193423
2012-04-19,27.6,5.17,5.338491295938105
2012-04-20,26.98,5.17,5.218568665377176
2012-04-23,26.26,5.17,5.079303675048356
2012-04-24,26.86,5.17,5.195357833655706
2012-04-25,27.05,5.17,5.2321083172147
2012-04-26,27.3,5.17,5.28046421663443
2012-04-27,27.23,5.17,5.266924564796906
2012-04-30,26.92,5.17,5.206963249516441
2012-05-01,27.56,5.17,5.330754352030947
2012-05-02,26.99,5.17,5.2205029013539646
2012-05-03,26.76,5.17,5.176015473887815
2012-05-04,26.69,5.17,5.162475822050291
2012-05-07,26.26,5.17,5.079303675048356
2012-05-08,26.6,5.17,5.145067698259188
2012-05-09,26.44,1.23,21.495934959349594
2012-05-10,26.27,1.23,21.357723577235774
2012-05-11,26.25,1.23,21.34146341463415
2012-05-14,25.89,1.23,21.04878048780488
2012-05-15,25.72,1.23,20.910569105691057
2012-05-16,25.37,1.23,20.626016260162604
2012-05-17,25.44,1.23,20.682926829268293
2012-05-18,24.63,1.23,20.024390243902438
2012-05-21,25.85,1.23,21.01626016260163
2012-05-22,26.07,1.23,21.195121951219512
2012-05-23,26.0,1.23,21.13821138211382
2012-05-24,26.1,1.23,21.219512195121954
2012-05-25,26.02,1.23,21.15447154471545
2012-05-29,26.35,1.23,21.42276422764228
2012-05-30,26.0,1.23,21.13821138211382
2012-05-31,25.99,1.23,21.130081300813007
2012-06-01,24.74,1.23,20.11382113821138
2012-06-04,24.4,1.23,19.83739837398374
2012-06-05,25.03,1.23,20.34959349593496
2012-06-06,25.77,1.23,20.95121951219512
2012-06-07,25.45,1.23,20.691056910569106
2012-06-08,25.75,1.23,20.934959349593495
2012-06-11,26.09,1.23,21.211382113821138
2012-06-12,26.2,1.23,21.30081300813008
2012-06-13,26.22,1.23,21.317073170731707
2012-06-14,26.4,1.23,21.46341463414634
2012-06-15,26.73,1.23,21.731707317073173
2012-06-18,26.87,1.23,21.845528455284555
2012-06-19,27.15,1.23,22.073170731707314
2012-06-20,27.23,1.23,22.138211382113823
2012-06-21,26.53,1.23,21.56910569105691
2012-06-22,26.25,1.23,21.34146341463415
2012-06-25,25.61,1.23,20.821138211382113
2012-06-26,26.19,1.23,21.29268292682927
2012-06-27,26.61,1.23,21.634146341463413
2012-06-28,29.47,1.23,23.959349593495933
2012-06-29,30.43,1.23,24.739837398373982
2012-07-02,29.99,1.23,24.382113821138212
2012-07-03,29.5,1.23,23.983739837398375
2012-07-05,28.74,1.23,23.365853658536583
2012-07-06,28.41,1.23,23.097560975609756
2012-07-09,28.15,1.23,22.88617886178862
2012-07-10,28.03,1.23,22.788617886178862
2012-07-11,27.91,1.23,22.691056910569106
2012-07-12,27.83,1.23,22.6260162601626
2012-07-13,28.16,1.23,22.89430894308943
2012-07-16,27.77,1.23,22.577235772357724
2012-07-17,28.13,1.23,22.869918699186993
2012-07-18,28.6,1.23,23.252032520325205
2012-07-19,27.79,1.23,22.59349593495935
2012-07-20,27.52,1.23,22.3739837398374
2012-07-23,27.02,1.23,21.96747967479675
2012-07-24,26.76,1.23,21.75609756097561
2012-07-25,27.16,1.23,22.08130081300813
2012-07-26,26.9,1.23,21.86991869918699
2012-07-27,27.31,1.23,22.203252032520325
2012-07-30,27.14,1.23,22.065040650406505
2012-07-31,26.48,1.23,21.528455284552845
2012-08-01,26.24,1.23,21.333333333333332
2012-08-02,26.44,1.23,21.495934959349594
2012-08-03,26.6,1.23,21.626016260162604
2012-08-06,25.55,-1.23,-20.772357723577237
2012-08-07,26.89,-1.23,-21.86178861788618
2012-08-08,27.25,-1.23,-22.15447154471545
2012-08-09,27.41,-1.23,-22.284552845528456
2012-08-10,27.21,-1.23,-22.121951219512198
2012-08-13,27.09,-1.23,-22.024390243902438
2012-08-14,27.19,-1.23,-22.10569105691057
2012-08-15,27.27,-1.23,-22.170731707317074
2012-08-16,28.11,-1.23,-22.853658536585364
2012-08-17,29.01,-1.23,-23.585365853658537
2012-08-20,29.04,-1.23,-23.609756097560975
2012-08-21,28.6,-1.23,-23.252032520325205
2012-08-22,28.3,-1.23,-23.008130081300813
2012-08-23,28.13,-1.23,-22.869918699186993
2012-08-24,28.12,-1.23,-22.86178861788618
2012-08-27,28.36,-1.23,-23.056910569105693
2012-08-28,28.35,-1.23,-23.04878048780488
2012-08-29,28.32,-1.23,-23.024390243902438
2012-08-30,28.51,-1.23,-23.178861788617887
2012-08-31,28.55,-1.23,-23.211382113821138
2012-09-04,28.54,-1.23,-23.203252032520325
2012-09-05,28.73,-1.23,-23.357723577235774
2012-09-06,29.34,-1.23,-23.853658536585368
2012-09-07,29.31,-1.23,-23.829268292682926
2012-09-10,29.2,-1.23,-23.739837398373982
2012-09-11,28.93,-1.23,-23.520325203252032
2012-09-12,29.16,-1.23,-23.70731707317073
2012-09-13,30.3,-1.23,-24.634146341463417
2012-09-14,31.16,-1.23,-25.333333333333332
2012-09-17,31.84,-1.23,-25.88617886178862
2012-09-18,32.67,-1.23,-26.5609756097561
2012-09-19,32.75,-1.23,-26.6260162601626
2012-09-20,32.51,-1.23,-26.43089430894309
2012-09-21,32.56,-1.23,-26.471544715447155
2012-09-24,32.2,-1.23,-26.17886178861789
2012-09-25,31.84,-1.23,-25.88617886178862
2012-09-26,31.97,-1.23,-25.991869918699187
2012-09-27,33.05,-1.23,-26.86991869918699
2012-09-28,33.25,-1.23,-27.03252032520325
2012-10-01,33.75,-1.23,-27.439024390243905
2012-10-02,33.26,-1.23,-27.040650406504064
2012-10-03,32.88,-1.23,-26.731707317073173
2012-10-04,32.18,-1.23,-26.16260162601626
2012-10-05,31.96,-1.23,-25.983739837398375
2012-10-08,31.32,-1.23,-25.463414634146343
2012-10-09,30.73,-1.23,-24.983739837398375
2012-10-10,30.4,-1.23,-24.715447154471544
2012-10-11,30.99,-1.23,-25.195121951219512
2012-10-12,30.92,-1.23,-25.138211382113823
2012-10-15,31.8,-1.23,-25.853658536585368
2012-10-16,30.85,-1.23,-25.08130081300813
2012-10-17,30.76,-1.23,-25.008130081300816
2012-10-18,30.78,-1.23,-25.02439024390244
2012-10-19,30.05,-1.23,-24.430894308943092
2012-10-22,30.75,-1.23,-25.0
2012-10-23,29.64,-1.23,-24.097560975609756
2012-10-24,30.62,-1.23,-24.89430894308943
2012-10-25,31.26,-1.23,-25.414634146341466
2012-10-26,31.53,-1.23,-25.634146341463417
2012-10-31,28.41,-1.23,-23.097560975609756
2012-11-01,30.01,-1.23,-24.398373983739837
2012-11-02,30.67,-1.23,-24.9349593495935
2012-11-05,32.23,-1.23,-26.20325203252032
2012-11-06,30.93,2.94,10.520408163265307
2012-11-07,33.85,2.94,11.513605442176871
2012-11-08,32.26,2.94,10.972789115646258
2012-11-09,32.62,2.94,11.095238095238095
2012-11-12,32.52,2.94,11.06122448979592
2012-11-13,31.69,2.94,10.77891156462585
2012-11-14,30.37,2.94,10.329931972789117
2012-11-15,29.92,2.94,10.17687074829932
2012-11-16,30.5,2.94,10.374149659863946
2012-11-19,31.49,2.94,10.710884353741497
2012-11-20,31.36,2.94,10.666666666666666
2012-11-21,31.36,2.94,10.666666666666666
2012-11-23,31.46,2.94,10.700680272108844
2012-11-26,30.96,2.94,10.53061224489796
2012-11-27,30.75,2.94,10.459183673469388
2012-11-28,30.7,2.94,10.4421768707483
2012-11-29,31.74,2.94,10.795918367346939
2012-11-30,31.75,2.94,10.799319727891156
2012-12-03,32.21,2.94,10.955782312925171
2012-12-04,32.01,2.94,10.887755102040815
2012-12-05,32.4,2.94,11.020408163265305
2012-12-06,33.22,2.94,11.299319727891156
2012-12-07,33.76,2.94,11.482993197278912
2012-12-10,33.87,2.94,11.520408163265305
2012-12-11,32.98,2.94,11.21768707482993
2012-12-12,32.91,2.94,11.193877551020407
2012-12-13,30.85,2.94,10.493197278911566
2012-12-14,30.75,2.94,10.459183673469388
2012-12-17,31.21,2.94,10.615646258503402
2012-12-18,31.76,2.94,10.802721088435375
2012-12-19,31.71,2.94,10.785714285714286
2012-12-20,31.17,2.94,10.60204081632653
2012-12-21,31.14,2.94,10.591836734693878
2012-12-24,31.01,2.94,10.54761904761905
2012-12-26,30.44,2.94,10.35374149659864
2012-12-27,30.6,2.94,10.408163265306124
2012-12-28,30.14,2.94,10.251700680272108
2012-12-31,30.17,2.94,10.261904761904763
2013-01-02,31.3,2.94,10.646258503401361
2013-01-03,31.65,2.94,10.76530612244898
2013-01-04,31.94,2.94,10.863945578231293
2013-01-07,32.32,2.94,10.993197278911564
2013-01-08,31.7,2.94,10.782312925170068
2013-01-09,33.05,2.94,11.241496598639454
2013-01-10,33.17,2.94,11.28231292517007
2013-01-11,33.2,2.94,11.292517006802722
2013-01-14,33.85,2.94,11.513605442176871
2013-01-15,34.99,2.94,11.901360544217688
2013-01-16,35.18,2.94,11.965986394557824
2013-01-17,36.54,2.94,12.428571428571429
2013-01-18,36.95,2.94,12.568027210884354
2013-01-22,38.0,2.94,12.925170068027212
2013-01-23,37.56,2.94,12.775510204081634
2013-01-24,37.73,2.94,12.833333333333332
2013-01-25,37.74,2.94,12.836734693877553
2013-01-28,37.38,2.94,12.714285714285715
2013-01-29,36.66,2.94,12.46938775510204
2013-01-30,38.07,2.94,12.948979591836736
2013-01-31,37.65,2.94,12.806122448979592
2013-02-01,38.22,2.94,13.0
2013-02-04,37.61,2.94,12.79251700680272
2013-02-05,37.51,2.94,12.758503401360544
2013-02-06,37.18,2.94,12.646258503401361
2013-02-07,37.07,2.94,12.608843537414966
2013-02-08,37.22,2.94,12.65986394557823
2013-02-11,36.66,2.94,12.46938775510204
2013-02-12,36.45,2.94,12.397959183673471
2013-02-13,36.89,2.94,12.547619047619047
2013-02-14,36.83,2.94,12.52721088435374
2013-02-15,36.28,2.94,12.34013605442177
2013-02-19,36.41,2.94,12.384353741496598
2013-02-20,35.41,2.94,12.044217687074829
2013-02-21,35.79,2.94,12.173469387755102
2013-02-22,35.76,2.94,12.16326530612245
2013-02-25,35.21,2.94,11.976190476190476
2013-02-26,35.64,2.94,12.122448979591837
2013-02-27,36.68,0.71,51.66197183098592
2013-02-28,37.09,0.71,52.23943661971832
2013-03-01,36.96,0.71,52.056338028169016
2013-03-04,36.65,0.71,51.61971830985915
2013-03-05,36.94,0.71,52.028169014084504
2013-03-06,36.91,0.71,51.985915492957744
2013-03-07,37.04,0.71,52.16901408450704
2013-03-08,37.25,0.71,52.46478873239437
2013-03-11,37.79,0.71,53.225352112676056
2013-03-12,38.02,0.71,53.549295774647895
2013-03-13,38.28,0.71,53.91549295774648
2013-03-14,38.45,0.71,54.1549295774648
2013-03-15,37.92,0.71,53.40845070422536
2013-03-18,37.78,0.71,53.21126760563381
2013-03-19,38.27,0.71,53.90140845070423
2013-03-20,38.56,0.71,54.30985915492958
2013-03-21,38.56,0.71,54.30985915492958
2013-03-22,39.31,0.71,55.3661971830986
2013-03-25,39.4,0.71,55.49295774647887
2013-03-26,40.19,0.71,56.605633802816904
2013-03-27,40.43,0.71,56.94366197183099
2013-03-28,40.63,0.71,57.22535211267606
2013-04-01,40.72,0.71,57.352112676056336
2013-04-02,39.86,0.71,56.140845070422536
2013-04-03,37.91,0.71,53.394366197183096
2013-04-04,37.69,0.71,53.08450704225352
2013-04-05,37.48,0.71,52.78873239436619
2013-04-08,37.7,0.71,53.09859154929578
2013-04-09,37.63,0.71,53.00000000000001
2013-04-10,36.67,0.71,51.647887323943664
2013-04-11,38.43,0.71,54.12676056338029
2013-04-12,38.32,0.71,53.971830985915496
2013-04-15,36.72,0.71,51.71830985915493
2013-04-16,37.87,0.71,53.33802816901408
2013-04-17,37.54,0.71,52.87323943661972
2013-04-18,36.92,0.71,52.00000000000001
2013-04-19,37.66,0.71,53.04225352112676
2013-04-22,37.72,0.71,53.12676056338028
2013-04-23,37.86,0.71,53.32394366197183
2013-04-24,38.16,0.71,53.74647887323943
2013-04-25,37.94,0.71,53.436619718309856
2013-04-26,38.25,0.71,53.87323943661972
2013-04-29,40.37,0.71,56.859154929577464
2013-04-30,39.89,0.71,56.183098591549296
2013-05-01,39.49,0.71,55.61971830985916
2013-05-02,40.47,0.71,57.0
2013-05-03,41.0,0.71,57.74647887323944
2013-05-06,41.4,0.71,58.309859154929576
2013-05-07,41.18,0.77,53.480519480519476
2013-05-08,40.44,0.77,52.51948051948052
2013-05-09,40.34,0.77,52.38961038961039
2013-05-10,40.73,0.77,52.89610389610389
2013-05-13,40.69,0.77,52.84415584415584
2013-05-14,40.81,0.77,53.0
2013-05-15,40.2,0.77,52.20779220779221
2013-05-16,39.49,0.77,51.285714285714285
2013-05-17,39.09,0.77,50.76623376623377
2013-05-20,38.2,0.77,49.61038961038961
2013-05-21,37.66,0.77,48.90909090909091
2013-05-22,37.29,0.77,48.42857142857142
2013-05-23,37.9,0.77,49.22077922077922
2013-05-24,37.53,0.77,48.74025974025974
2013-05-28,38.31,0.77,49.753246753246756
2013-05-29,38.03,0.77,49.38961038961039
2013-05-30,38.82,0.77,50.41558441558441
2013-05-31,39.06,0.77,50.72727272727273
2013-06-03,39.28,0.77,51.01298701298701
2013-06-04,39.02,0.77,50.67532467532468
2013-06-05,38.11,0.77,49.493506493506494
2013-06-06,38.4,0.77,49.870129870129865
2013-06-07,39.6,0.77,51.42857142857143
2013-06-10,40.24,0.77,52.25974025974026
2013-06-11,39.73,0.77,51.59740259740259
2013-06-12,39.53,0.77,51.33766233766234
2013-06-13,40.29,0.77,52.324675324675326
2013-06-14,39.9,0.77,51.81818181818181
2013-06-17,39.26,0.77,50.98701298701298
2013-06-18,38.83,0.77,50.42857142857142
2013-06-19,38.75,0.77,50.324675324675326
2013-06-20,37.68,0.77,48.935064935064936
2013-06-21,37.44,0.77,48.62337662337662
2013-06-24,36.6,0.77,47.532467532467535
2013-06-25,36.62,0.77,47.55844155844155
2013-06-26,36.52,0.77,47.42857142857143
2013-06-27,36.39,0.77,47.25974025974026
2013-06-28,36.06,0.77,46.83116883116883
2013-07-01,36.94,0.77,47.97402597402597
