date,UAL,UAL_EPS,PE Ratio
2008-06-10,8.25,-4.45,-1.8539325842696628
2008-06-11,7.22,-4.45,-1.6224719101123595
2008-06-12,6.31,-4.45,-1.4179775280898874
2008-06-13,6.86,-4.45,-1.5415730337078652
2008-06-16,7.19,-4.45,-1.6157303370786518
2008-06-17,7.0,-4.45,-1.5730337078651684
2008-06-18,6.55,-4.45,-1.4719101123595504
2008-06-19,8.11,-4.45,-1.8224719101123594
2008-06-20,7.16,-4.45,-1.6089887640449438
2008-06-23,6.09,-4.45,-1.3685393258426966
2008-06-24,6.01,-4.45,-1.3505617977528088
2008-06-25,5.75,-4.45,-1.2921348314606742
2008-06-26,5.56,-4.45,-1.2494382022471908
2008-06-27,5.56,-4.45,-1.2494382022471908
2008-06-30,5.22,-4.45,-1.1730337078651685
2008-07-01,4.6,-4.45,-1.0337078651685392
2008-07-02,4.01,-4.45,-0.9011235955056179
2008-07-03,3.86,-4.45,-0.8674157303370786
2008-07-07,4.19,-4.45,-0.9415730337078653
2008-07-08,4.75,-4.45,-1.0674157303370786
2008-07-09,4.41,-4.45,-0.9910112359550561
2008-07-10,4.17,-4.45,-0.9370786516853932
2008-07-11,3.63,-4.45,-0.8157303370786516
2008-07-14,3.43,-4.45,-0.7707865168539326
2008-07-15,3.13,-4.45,-0.7033707865168539
2008-07-16,4.43,-4.45,-0.995505617977528
2008-07-17,5.07,-4.45,-1.1393258426966293
2008-07-18,5.45,-4.45,-1.2247191011235954
2008-07-21,4.99,-4.45,-1.1213483146067416
2008-07-22,8.41,-4.45,-1.8898876404494382
2008-07-23,9.35,-4.45,-2.101123595505618
2008-07-24,7.45,-0.02633,-282.947208507406
2008-07-25,7.65,-0.02633,-290.54310672236994
2008-07-28,7.01,-0.02633,-266.2362324344854
2008-07-29,8.51,-0.02633,-323.20546904671477
2008-07-30,7.9,-0.02633,-300.03797949107485
2008-07-31,8.31,-0.02633,-315.6095708317509
2008-08-01,8.2,-0.02633,-311.4318268135207
2008-08-04,8.93,-0.02633,-339.156855298139
2008-08-05,10.24,-0.02633,-388.9099886061527
2008-08-06,10.1,-0.02633,-383.59285985567794
2008-08-07,9.61,-0.02633,-364.98290922901634
2008-08-08,11.13,-0.02633,-422.71173566274217
2008-08-11,12.27,-0.02633,-466.00835548803644
2008-08-12,13.3,-0.02633,-505.12723129510067
2008-08-13,12.06,-0.02633,-458.0326623623244
2008-08-14,12.68,-0.02633,-481.5799468287125
2008-08-15,14.18,-0.02633,-538.5491834409419
2008-08-18,14.94,-0.02633,-567.4135966578048
2008-08-19,13.57,-0.02633,-515.381693885302
2008-08-20,12.4,-0.02633,-470.94568932776303
2008-08-21,11.33,-0.02633,-430.30763387770605
2008-08-22,12.72,-0.02633,-483.0991264717053
2008-08-25,12.17,-0.02633,-462.2104063805545
2008-08-26,11.15,-0.02633,-423.47132548423855
2008-08-27,9.88,-0.02633,-375.2373718192177
2008-08-28,11.0,-0.02633,-417.7744018230156
2008-08-29,11.11,-0.02633,-421.95214584124574
2008-09-02,12.41,-0.02633,-471.32548423851125
2008-09-03,12.56,-0.02633,-477.02240789973416
2008-09-04,11.92,-0.02633,-452.7155336118496
2008-09-05,12.3,-0.02633,-467.1477402202811
2008-09-08,10.92,-0.02633,-414.73604253703
2008-09-09,10.6,-0.02633,-402.5826053930877
2008-09-10,9.97,-0.02633,-378.6555260159514
2008-09-11,11.12,-0.02633,-422.3319407519939
2008-09-12,11.36,-0.02633,-431.4470186099506
2008-09-15,12.36,-0.02633,-469.4265096847702
2008-09-16,14.02,-0.02633,-532.4724648689707
2008-09-17,12.53,-0.02633,-475.88302316748957
2008-09-18,12.91,-0.02633,-490.315229775921
2008-09-19,13.24,-0.02633,-502.8484618306115
2008-09-22,11.8,-0.02633,-448.1579946828713
2008-09-23,11.8,-0.02633,-448.1579946828713
2008-09-24,10.35,-0.02633,-393.08773262438285
2008-09-25,9.96,-0.02633,-378.27573110520325
2008-09-26,9.15,-0.02633,-347.51234333459934
2008-09-29,8.33,-0.02633,-316.36916065324726
2008-09-30,8.79,-0.02633,-333.8397265476642
2008-10-01,9.52,-0.02633,-361.56475503228256
2008-10-02,9.11,-0.02633,-345.9931636916065
2008-10-03,8.11,-0.02633,-308.01367261678695
2008-10-06,6.7,-0.02633,-254.4625902012913
2008-10-07,5.02,-0.02633,-190.65704519559438
2008-10-08,5.4,-0.02633,-205.08925180402585
2008-10-09,5.35,-0.02633,-203.19027725028485
2008-10-10,6.02,-0.02633,-228.63653627041396
2008-10-13,7.0,-0.02633,-265.8564375237372
2008-10-14,7.13,-0.02633,-270.79377136346375
2008-10-15,7.35,-0.02633,-279.14925939992406
2008-10-16,10.3,-0.02633,-391.1887580706419
2008-10-17,12.28,-0.02633,-466.38815039878466
2008-10-20,12.67,-0.02633,-481.2001519179643
2008-10-21,13.8,-0.02633,-524.1169768325104
2008-10-22,14.65,-0.02633,-556.3995442461071
2008-10-23,12.51,-0.02633,-475.1234333459932
2008-10-24,11.95,-0.03234,-369.51144094001233
2008-10-27,11.4,-0.03234,-352.50463821892396
2008-10-28,12.76,-0.03234,-394.5578231292517
2008-10-29,11.0,-0.03234,-340.1360544217687
2008-10-30,13.18,-0.03234,-407.54483611626466
2008-10-31,14.56,-0.03234,-450.2164502164502
2008-11-03,16.59,-0.03234,-512.9870129870129
2008-11-04,15.48,-0.03234,-478.66419294990726
2008-11-05,14.46,-0.03234,-447.12430426716145
2008-11-06,14.27,-0.03234,-441.2492269635127
2008-11-07,13.98,-0.03234,-432.28200371057517
2008-11-10,13.34,-0.03234,-412.4922696351268
2008-11-11,12.83,-0.03234,-396.72232529375384
2008-11-12,9.33,-0.03234,-288.4972170686456
2008-11-13,11.0,-0.03234,-340.1360544217687
2008-11-14,10.15,-0.03234,-313.8528138528139
2008-11-17,10.69,-0.03234,-330.5504019789734
2008-11-18,11.03,-0.03234,-341.06369820655533
2008-11-19,8.56,-0.03234,-264.68769325912183
2008-11-20,7.53,-0.03234,-232.83858998144711
2008-11-21,7.67,-0.03234,-237.16759431045145
2008-11-24,8.85,-0.03234,-273.65491651205934
2008-11-25,11.04,-0.03234,-341.3729128014842
2008-11-26,11.03,-0.03234,-341.06369820655533
2008-11-28,11.25,-0.03234,-347.8664192949907
2008-12-01,8.94,-0.03234,-276.43784786641925
2008-12-02,9.64,-0.03234,-298.08286951144095
2008-12-03,9.92,-0.03234,-306.7408781694496
2008-12-04,10.43,-0.03234,-322.5108225108225
2008-12-05,11.76,-0.03234,-363.6363636363636
2008-12-08,12.1,-0.03234,-374.14965986394554
2008-12-09,10.52,-0.03234,-325.2937538651824
2008-12-10,10.36,-0.03234,-320.34632034632034
2008-12-11,9.43,-0.03234,-291.58936301793443
2008-12-12,9.94,-0.03234,-307.35930735930737
2008-12-15,9.52,-0.03234,-294.37229437229433
2008-12-16,10.22,-0.03234,-316.01731601731603
2008-12-17,10.6,-0.03234,-327.76747062461345
2008-12-18,11.01,-0.03234,-340.4452690166976
2008-12-19,11.09,-0.03234,-342.91898577612864
2008-12-22,10.67,-0.03234,-329.93197278911566
2008-12-23,10.37,-0.03234,-320.6555349412492
2008-12-24,10.58,-0.03234,-327.1490414347557
2008-12-26,10.52,-0.03234,-325.2937538651824
2008-12-29,10.57,-0.03234,-326.83982683982686
2008-12-30,10.74,-0.03234,-332.0964749536178
2008-12-31,11.02,-0.03234,-340.7544836116264
2009-01-02,11.87,-0.03234,-367.0377241805813
2009-01-05,11.45,-0.03234,-354.0507111935683
2009-01-06,12.06,-0.03234,-372.91280148423004
2009-01-07,12.06,-0.03234,-372.91280148423004
2009-01-08,12.77,-0.03234,-394.86703772418053
2009-01-09,12.24,-0.03234,-378.4786641929499
2009-01-12,11.65,-0.03234,-360.235003092146
2009-01-13,11.04,-0.03234,-341.3729128014842
2009-01-14,10.27,-0.03234,-317.5633889919604
2009-01-15,11.14,-0.03234,-344.46505875077304
2009-01-16,11.95,-0.03234,-369.51144094001233
2009-01-20,11.62,-0.03234,-359.30735930735926
2009-01-21,10.91,-0.03234,-337.3531230674088
2009-01-22,11.45,-0.03234,-354.0507111935683
2009-01-23,11.83,-0.03234,-365.8008658008658
2009-01-26,12.11,-0.03234,-374.45887445887445
2009-01-27,11.04,-0.03234,-341.3729128014842
2009-01-28,11.72,-0.03234,-362.3995052566481
2009-01-29,10.5,-0.03234,-324.67532467532465
2009-01-30,9.44,-0.03234,-291.8985776128633
2009-02-02,9.08,-0.03234,-280.7668521954236
2009-02-03,8.97,-0.03234,-277.36549165120596
2009-02-04,8.54,-0.03234,-264.069264069264
2009-02-05,8.58,-0.03234,-265.3061224489796
2009-02-06,8.94,-0.03234,-276.43784786641925
2009-02-09,8.89,-0.03234,-274.8917748917749
2009-02-10,8.23,-0.03234,-254.4836116264688
2009-02-11,7.53,-0.03234,-232.83858998144711
2009-02-12,7.87,-0.03234,-243.35188620902906
2009-02-13,7.99,-0.03234,-247.06246134817565
2009-02-17,7.47,-0.03234,-230.98330241187384
2009-02-18,6.36,-0.03234,-196.6604823747681
2009-02-19,6.07,-0.03234,-187.69325912183055
2009-02-20,5.42,-0.03234,-167.5943104514533
2009-02-23,6.48,-0.03234,-200.37105751391468
2009-02-24,6.72,-0.03234,-207.7922077922078
2009-02-25,6.3,-0.03234,-194.8051948051948
2009-02-26,5.99,-0.03234,-185.2195423623995
2009-02-27,4.91,-0.03234,-151.8243661100804
2009-03-02,4.26,-0.04221,-100.92395167022033
2009-03-03,3.94,-0.04221,-93.34280976072021
2009-03-04,4.22,-0.04221,-99.97630893153281
2009-03-05,3.66,-0.04221,-86.70931058990762
2009-03-06,3.94,-0.04221,-93.34280976072021
2009-03-09,3.84,-0.04221,-90.97370291400142
2009-03-10,4.5,-0.04221,-106.60980810234543
2009-03-11,5.1,-0.04221,-120.82444918265814
2009-03-12,5.59,-0.04221,-132.4330727315802
2009-03-13,6.07,-0.04221,-143.8047855958304
2009-03-16,5.44,-0.04221,-128.87941246150203
2009-03-17,5.78,-0.04221,-136.9343757403459
2009-03-18,6.02,-0.04221,-142.62023217247096
2009-03-19,5.19,-0.04221,-122.95664534470507
2009-03-20,4.48,-0.04221,-106.13598673300167
2009-03-23,4.79,-0.04221,-113.48021795782991
2009-03-24,4.55,-0.04221,-107.79436152570482
2009-03-25,4.76,-0.04221,-112.76948590381426
2009-03-26,5.4,-0.04221,-127.93176972281451
2009-03-27,5.02,-0.04221,-118.9291637052831
2009-03-30,4.5,-0.04221,-106.60980810234543
2009-03-31,4.48,-0.04221,-106.13598673300167
2009-04-01,4.86,-0.04221,-115.13859275053306
2009-04-02,5.28,-0.04221,-125.08884150675196
2009-04-03,5.29,-0.04221,-125.32575219142385
2009-04-06,5.86,-0.04221,-138.82966121772094
2009-04-07,5.47,-0.04221,-129.59014451551766
2009-04-08,5.7,-0.04221,-135.03909026297086
2009-04-09,6.56,-0.04221,-155.41340914475242
2009-04-13,6.76,-0.04221,-160.15162283819
2009-04-14,6.05,-0.04221,-143.33096422648663
2009-04-15,6.56,-0.04221,-155.41340914475242
2009-04-16,6.47,-0.04221,-153.2812129827055
2009-04-17,6.45,-0.04221,-152.80739161336177
2009-04-20,5.87,-0.04221,-139.0665719023928
2009-04-21,6.63,-0.04221,-157.0717839374556
2009-04-22,6.18,-0.04221,-146.41080312722104
2009-04-23,6.39,-0.04221,-151.3859275053305
2009-04-24,6.42,-0.04221,-152.09665955934614
2009-04-27,5.5,0.0,inf
2009-04-28,5.05,0.0,inf
2009-04-29,5.18,0.0,inf
2009-04-30,4.92,0.0,inf
2009-05-01,5.16,0.0,inf
2009-05-04,5.61,0.0,inf
2009-05-05,6.22,0.0,inf
2009-05-06,6.02,0.0,inf
2009-05-07,5.57,0.0,inf
2009-05-08,5.57,0.0,inf
2009-05-11,5.51,0.0,inf
2009-05-12,5.25,0.0,inf
2009-05-13,4.83,0.0,inf
2009-05-14,4.92,0.0,inf
2009-05-15,4.76,0.0,inf
2009-05-18,5.1,0.0,inf
2009-05-19,5.14,0.0,inf
2009-05-20,5.0,0.0,inf
2009-05-21,4.89,0.0,inf
2009-05-22,4.87,0.0,inf
2009-05-26,4.91,0.0,inf
2009-05-27,4.53,0.0,inf
2009-05-28,4.39,0.0,inf
2009-05-29,4.65,0.0,inf
2009-06-01,4.97,0.0,inf
2009-06-02,5.27,0.0,inf
2009-06-03,5.29,0.0,inf
2009-06-04,5.12,0.0,inf
2009-06-05,5.04,0.0,inf
2009-06-08,4.65,0.0,inf
2009-06-09,4.66,0.0,inf
2009-06-10,4.37,0.0,inf
2009-06-11,4.12,0.0,inf
2009-06-12,3.83,0.0,inf
2009-06-15,3.73,0.0,inf
2009-06-16,3.82,0.0,inf
2009-06-17,3.98,0.0,inf
2009-06-18,3.82,0.0,inf
2009-06-19,3.85,0.0,inf
2009-06-22,3.57,0.0,inf
2009-06-23,3.2,0.0,inf
2009-06-24,3.17,0.0,inf
2009-06-25,3.57,0.0,inf
2009-06-26,3.48,0.0,inf
2009-06-29,3.47,0.0,inf
2009-06-30,3.19,0.0,inf
2009-07-01,3.29,0.0,inf
2009-07-02,3.31,0.0,inf
2009-07-06,3.34,0.0,inf
2009-07-07,3.26,0.0,inf
2009-07-08,3.25,0.0,inf
2009-07-09,3.18,0.0,inf
2009-07-10,3.26,0.0,inf
2009-07-13,3.31,0.0,inf
2009-07-14,3.27,0.0,inf
2009-07-15,3.47,0.0,inf
2009-07-16,3.49,0.0,inf
2009-07-17,3.39,0.0,inf
2009-07-20,3.51,0.0,inf
2009-07-21,3.72,0.0,inf
2009-07-22,3.36,0.0,inf
2009-07-23,3.44,-2.44,-1.4098360655737705
2009-07-24,3.79,-2.44,-1.5532786885245902
2009-07-27,3.72,-2.44,-1.5245901639344264
2009-07-28,3.96,-2.44,-1.6229508196721312
2009-07-29,4.16,-2.44,-1.7049180327868854
2009-07-30,4.13,-2.44,-1.6926229508196722
2009-07-31,4.12,-2.44,-1.6885245901639345
2009-08-03,4.21,-2.44,-1.7254098360655739
2009-08-04,5.0,-2.44,-2.0491803278688523
2009-08-05,5.92,-2.44,-2.4262295081967213
2009-08-06,5.85,-2.44,-2.3975409836065573
2009-08-07,6.04,-2.44,-2.4754098360655736
2009-08-10,5.97,-2.44,-2.4467213114754096
2009-08-11,5.71,-2.44,-2.3401639344262297
2009-08-12,5.83,-2.44,-2.389344262295082
2009-08-13,6.31,-2.44,-2.5860655737704916
2009-08-14,6.15,-2.44,-2.5204918032786887
2009-08-17,5.63,-2.44,-2.307377049180328
2009-08-18,5.77,-2.44,-2.3647540983606556
2009-08-19,5.61,-2.44,-2.2991803278688527
2009-08-20,5.79,-2.44,-2.3729508196721314
2009-08-21,6.0,-2.44,-2.459016393442623
2009-08-24,6.03,-2.44,-2.4713114754098364
2009-08-25,6.55,-2.44,-2.6844262295081966
2009-08-26,6.76,-2.44,-2.7704918032786887
2009-08-27,6.54,-2.44,-2.680327868852459
2009-08-28,6.52,-2.44,-2.6721311475409837
2009-08-31,6.23,-2.44,-2.5532786885245904
2009-09-01,5.71,-2.44,-2.3401639344262297
2009-09-02,5.67,-2.44,-2.3237704918032787
2009-09-03,6.18,-2.44,-2.5327868852459017
2009-09-04,6.31,-2.44,-2.5860655737704916
2009-09-08,6.33,-2.44,-2.5942622950819674
2009-09-09,6.45,-2.44,-2.6434426229508197
2009-09-10,7.6,-2.44,-3.1147540983606556
2009-09-11,7.66,-2.44,-3.139344262295082
2009-09-14,8.43,-2.44,-3.4549180327868854
2009-09-15,8.79,-2.44,-3.6024590163934422
2009-09-16,9.09,-2.44,-3.7254098360655736
2009-09-17,8.6,-2.44,-3.5245901639344264
2009-09-18,8.52,-2.44,-3.4918032786885247
2009-09-21,9.4,-2.44,-3.8524590163934427
2009-09-22,9.05,-2.44,-3.7090163934426235
2009-09-23,8.73,-2.44,-3.5778688524590168
2009-09-24,8.83,-2.44,-3.6188524590163937
2009-09-25,9.3,-2.44,-3.811475409836066
2009-09-28,9.13,-2.44,-3.741803278688525
2009-09-29,9.18,-2.44,-3.762295081967213
2009-09-30,9.22,-2.44,-3.7786885245901645
2009-10-01,7.24,-2.44,-2.9672131147540983
2009-10-02,7.21,-2.44,-2.9549180327868854
2009-10-05,7.3,-2.44,-2.9918032786885247
2009-10-06,7.21,-2.44,-2.9549180327868854
2009-10-07,6.99,-2.44,-2.864754098360656
2009-10-08,7.22,-2.44,-2.959016393442623
2009-10-09,7.2,-2.44,-2.9508196721311477
2009-10-12,7.16,-2.44,-2.9344262295081966
2009-10-13,7.28,-2.44,-2.9836065573770494
2009-10-14,7.82,-2.44,-3.2049180327868854
2009-10-15,7.64,-2.44,-3.1311475409836067
2009-10-16,7.43,-2.44,-3.0450819672131146
2009-10-19,7.26,-2.44,-2.9754098360655736
2009-10-20,7.9,-2.44,-3.237704918032787
2009-10-21,6.92,-2.83,-2.4452296819787986
2009-10-22,7.21,-2.83,-2.547703180212014
2009-10-23,6.86,-2.83,-2.4240282685512367
2009-10-26,6.66,-2.83,-2.353356890459364
2009-10-27,6.65,-2.83,-2.3498233215547706
2009-10-28,6.33,-2.83,-2.2367491166077738
2009-10-29,6.64,-2.83,-2.3462897526501765
2009-10-30,6.51,-2.83,-2.3003533568904593
2009-11-02,6.44,-2.83,-2.275618374558304
2009-11-03,6.64,-2.83,-2.3462897526501765
2009-11-04,6.46,-2.83,-2.282685512367491
2009-11-05,6.52,-2.83,-2.303886925795053
2009-11-06,6.96,-2.83,-2.459363957597173
2009-11-09,7.0,-2.83,-2.4734982332155475
2009-11-10,6.7,-2.83,-2.3674911660777385
2009-11-11,7.3,-2.83,-2.5795053003533566
2009-11-12,7.12,-2.83,-2.5159010600706715
2009-11-13,7.25,-2.83,-2.5618374558303887
2009-11-16,7.51,-2.83,-2.653710247349823
2009-11-17,7.48,-2.83,-2.6431095406360425
2009-11-18,7.16,-2.83,-2.5300353356890457
2009-11-19,7.07,-2.83,-2.498233215547703
2009-11-20,7.02,-2.83,-2.480565371024735
2009-11-23,7.15,-2.83,-2.5265017667844525
2009-11-24,7.08,-2.83,-2.501766784452297
2009-11-25,7.33,-2.83,-2.5901060070671376
2009-11-27,7.25,-2.83,-2.5618374558303887
2009-11-30,7.76,-2.83,-2.7420494699646643
2009-12-01,8.26,-2.83,-2.918727915194346
2009-12-02,9.29,-2.83,-3.282685512367491
2009-12-03,9.22,-2.83,-3.2579505300353357
2009-12-04,9.72,-2.83,-3.4346289752650176
2009-12-07,9.83,-2.83,-3.4734982332155475
2009-12-08,9.87,-2.83,-3.4876325088339217
2009-12-09,10.0,-2.83,-3.5335689045936394
2009-12-10,10.17,-2.83,-3.5936395759717312
2009-12-11,10.99,-2.83,-3.88339222614841
2009-12-14,11.52,-2.83,-4.070671378091872
2009-12-15,11.05,-2.83,-3.904593639575972
2009-12-16,11.26,-2.83,-3.978798586572438
2009-12-17,11.15,-2.83,-3.939929328621908
2009-12-18,11.42,-2.83,-4.035335689045937
2009-12-21,11.52,-2.83,-4.070671378091872
2009-12-22,12.93,-2.83,-4.568904593639576
2009-12-23,13.09,-2.83,-4.625441696113074
2009-12-24,13.09,-2.83,-4.625441696113074
2009-12-28,12.64,-2.83,-4.46643109540636
2009-12-29,12.67,-2.83,-4.477031802120141
2009-12-30,12.8,-2.83,-4.522968197879859
2009-12-31,12.91,-2.83,-4.561837455830388
2010-01-04,12.8,-2.83,-4.522968197879859
2010-01-05,13.91,-2.83,-4.915194346289753
2010-01-06,13.27,-2.83,-4.689045936395759
2010-01-07,13.55,-2.83,-4.787985865724382
2010-01-08,13.33,-2.83,-4.710247349823321
2010-01-11,13.11,-2.83,-4.6325088339222615
2010-01-12,12.69,-2.83,-4.4840989399293285
2010-01-13,13.95,-2.83,-4.929328621908127
2010-01-14,13.93,-2.83,-4.922261484098939
2010-01-15,13.25,-2.83,-4.681978798586572
2010-01-19,13.26,-2.83,-4.685512367491166
2010-01-20,13.55,-2.83,-4.787985865724382
2010-01-21,13.13,-2.83,-4.639575971731449
2010-01-22,13.21,-2.83,-4.667844522968198
2010-01-25,12.88,-2.83,-4.551236749116608
2010-01-26,12.79,-2.83,-4.519434628975264
2010-01-27,12.83,-2.83,-4.53356890459364
2010-01-28,12.63,-2.83,-4.4628975265017665
2010-01-29,12.23,-2.83,-4.321554770318021
2010-02-01,12.75,-2.83,-4.5053003533568905
2010-02-02,13.72,-2.83,-4.848056537102473
2010-02-03,13.36,-2.83,-4.720848056537102
2010-02-04,12.36,-2.83,-4.3674911660777385
2010-02-05,12.78,-2.83,-4.515901060070671
2010-02-08,13.07,-2.83,-4.618374558303887
2010-02-09,15.36,-2.83,-5.42756183745583
2010-02-10,15.36,-2.83,-5.42756183745583
2010-02-11,15.66,-2.83,-5.53356890459364
2010-02-12,15.95,-2.83,-5.636042402826854
2010-02-16,15.68,-2.83,-5.540636042402826
2010-02-17,15.49,-2.83,-5.4734982332155475
2010-02-18,14.98,-2.83,-5.293286219081272
2010-02-19,15.33,-2.83,-5.41696113074205
2010-02-22,15.53,-2.83,-5.487632508833922
2010-02-23,15.58,-2.83,-5.5053003533568905
2010-02-24,15.67,-2.83,-5.5371024734982335
2010-02-25,15.66,-2.83,-5.53356890459364
2010-02-26,17.15,-4.32,-3.969907407407407
2010-03-01,18.03,-4.32,-4.173611111111111
2010-03-02,17.87,-4.32,-4.136574074074074
2010-03-03,18.25,-4.32,-4.224537037037037
2010-03-04,18.06,-4.32,-4.180555555555555
2010-03-05,18.23,-4.32,-4.219907407407407
2010-03-08,17.52,-4.32,-4.055555555555555
2010-03-09,18.16,-4.32,-4.203703703703703
2010-03-10,18.98,-4.32,-4.393518518518518
2010-03-11,19.17,-4.32,-4.4375
2010-03-12,19.68,-4.32,-4.555555555555555
2010-03-15,19.88,-4.32,-4.601851851851851
2010-03-16,20.18,-4.32,-4.671296296296296
2010-03-17,19.49,-4.32,-4.5115740740740735
2010-03-18,19.53,-4.32,-4.520833333333333
2010-03-19,18.53,-4.32,-4.289351851851852
2010-03-22,19.43,-4.32,-4.497685185185185
2010-03-23,19.53,-4.32,-4.520833333333333
2010-03-24,19.6,-4.32,-4.537037037037037
2010-03-25,19.66,-4.32,-4.550925925925926
2010-03-26,19.91,-4.32,-4.608796296296296
2010-03-29,19.99,-4.32,-4.627314814814814
2010-03-30,19.71,-4.32,-4.5625
2010-03-31,19.55,-4.32,-4.525462962962963
2010-04-01,19.51,-4.32,-4.516203703703704
2010-04-05,19.35,-4.32,-4.479166666666667
2010-04-06,19.47,-4.32,-4.506944444444444
2010-04-07,18.95,-4.32,-4.3865740740740735
2010-04-08,20.23,-4.32,-4.68287037037037
2010-04-09,20.5,-4.32,-4.74537037037037
2010-04-12,21.47,-4.32,-4.9699074074074066
2010-04-13,21.48,-4.32,-4.972222222222222
2010-04-14,22.36,-4.32,-5.175925925925926
2010-04-15,23.54,-4.32,-5.4490740740740735
2010-04-16,22.83,-4.32,-5.284722222222221
2010-04-19,21.66,-4.32,-5.013888888888888
2010-04-20,21.78,-4.32,-5.041666666666667
2010-04-21,21.43,-4.32,-4.960648148148148
2010-04-22,21.71,-4.32,-5.025462962962963
2010-04-23,22.99,-4.32,-5.321759259259259
2010-04-26,22.36,-4.32,-5.175925925925926
2010-04-27,20.51,-0.49,-41.85714285714286
2010-04-28,21.75,-0.49,-44.38775510204082
2010-04-29,21.47,-0.49,-43.816326530612244
2010-04-30,21.6,-0.49,-44.08163265306123
2010-05-03,22.11,-0.49,-45.12244897959184
2010-05-04,19.77,-0.49,-40.3469387755102
2010-05-05,19.78,-0.49,-40.36734693877551
2010-05-06,17.97,-0.49,-36.6734693877551
2010-05-07,17.89,-0.49,-36.51020408163266
2010-05-10,19.43,-0.49,-39.6530612244898
2010-05-11,19.55,-0.49,-39.89795918367347
2010-05-12,20.37,-0.49,-41.57142857142858
2010-05-13,20.11,-0.49,-41.04081632653061
2010-05-14,19.85,-0.49,-40.51020408163266
2010-05-17,19.95,-0.49,-40.714285714285715
2010-05-18,19.37,-0.49,-39.53061224489796
2010-05-19,18.84,-0.49,-38.44897959183673
2010-05-20,17.71,-0.49,-36.142857142857146
2010-05-21,18.53,-0.49,-37.81632653061225
2010-05-24,18.28,-0.49,-37.30612244897959
2010-05-25,18.96,-0.49,-38.693877551020414
2010-05-26,19.75,-0.49,-40.30612244897959
2010-05-27,20.39,-0.49,-41.61224489795919
2010-05-28,20.01,-0.49,-40.83673469387755
2010-06-01,19.35,-0.49,-39.48979591836735
2010-06-02,21.78,-0.49,-44.44897959183674
2010-06-03,22.24,-0.49,-45.38775510204081
2010-06-04,21.08,-0.49,-43.0204081632653
2010-06-07,20.3,-0.49,-41.42857142857143
2010-06-08,20.83,-0.49,-42.51020408163265
2010-06-09,21.34,-0.49,-43.55102040816327
2010-06-10,21.95,-0.49,-44.795918367346935
2010-06-11,22.78,-0.49,-46.48979591836735
2010-06-14,22.91,-0.49,-46.755102040816325
2010-06-15,23.74,-0.49,-48.44897959183673
2010-06-16,23.97,-0.49,-48.91836734693877
2010-06-17,23.92,-0.49,-48.81632653061225
2010-06-18,23.8,-0.49,-48.57142857142858
2010-06-21,23.24,-0.49,-47.42857142857142
2010-06-22,22.1,-0.49,-45.102040816326536
2010-06-23,22.0,-0.49,-44.89795918367347
2010-06-24,21.49,-0.49,-43.857142857142854
2010-06-25,20.91,-0.49,-42.673469387755105
2010-06-28,20.81,-0.49,-42.46938775510204
2010-06-29,19.99,-0.49,-40.795918367346935
2010-06-30,20.56,-0.49,-41.95918367346938
2010-07-01,20.72,-0.49,-42.285714285714285
2010-07-02,18.59,-0.49,-37.93877551020408
2010-07-06,18.64,-0.49,-38.04081632653062
2010-07-07,20.05,-0.49,-40.91836734693878
2010-07-08,20.51,-0.49,-41.85714285714286
2010-07-09,21.36,-0.49,-43.59183673469388
2010-07-12,21.42,-0.49,-43.714285714285715
2010-07-13,22.44,-0.49,-45.79591836734694
2010-07-14,22.7,-0.49,-46.326530612244895
2010-07-15,21.98,-0.49,-44.85714285714286
2010-07-16,21.35,-0.49,-43.57142857142858
2010-07-19,21.18,-0.49,-43.224489795918366
2010-07-20,22.2,0.94,23.617021276595747
2010-07-21,21.77,0.94,23.159574468085108
2010-07-22,22.78,0.94,24.234042553191493
2010-07-23,22.96,0.94,24.425531914893618
2010-07-26,24.25,0.94,25.797872340425535
2010-07-27,23.71,0.94,25.223404255319153
2010-07-28,23.78,0.94,25.297872340425535
2010-07-29,23.78,0.94,25.297872340425535
2010-07-30,23.74,0.94,25.25531914893617
2010-08-02,24.17,0.94,25.712765957446813
2010-08-03,23.2,0.94,24.680851063829788
2010-08-04,22.61,0.94,24.0531914893617
2010-08-05,22.3,0.94,23.72340425531915
2010-08-06,22.32,0.94,23.74468085106383
2010-08-09,23.23,0.94,24.71276595744681
2010-08-10,22.46,0.94,23.893617021276597
2010-08-11,21.0,0.94,22.340425531914896
2010-08-12,21.36,0.94,22.72340425531915
2010-08-13,21.48,0.94,22.851063829787236
2010-08-16,21.74,0.94,23.127659574468083
2010-08-17,21.23,0.94,22.585106382978726
2010-08-18,21.43,0.94,22.79787234042553
2010-08-19,20.58,0.94,21.893617021276594
2010-08-20,20.51,0.94,21.819148936170215
2010-08-23,20.47,0.94,21.77659574468085
2010-08-24,19.73,0.94,20.98936170212766
2010-08-25,19.37,0.94,20.606382978723406
2010-08-26,19.64,0.94,20.893617021276597
2010-08-27,20.45,0.94,21.75531914893617
2010-08-30,20.71,0.94,22.031914893617024
2010-08-31,21.2,0.94,22.5531914893617
2010-09-01,21.93,0.94,23.329787234042556
2010-09-02,22.29,0.94,23.71276595744681
2010-09-03,22.5,0.94,23.93617021276596
2010-09-07,22.27,0.94,23.69148936170213
2010-09-08,22.06,0.94,23.46808510638298
