date,TWTR,TWTR_EPS,PE Ratio
2016-03-18,16.85,-0.13,-129.6153846153846
2016-03-21,16.89,-0.13,-129.92307692307693
2016-03-22,16.86,-0.13,-129.69230769230768
2016-03-23,16.01,-0.13,-123.15384615384616
2016-03-24,15.91,-0.13,-122.38461538461539
2016-03-28,15.6,-0.13,-120.0
2016-03-29,15.97,-0.13,-122.84615384615385
2016-03-30,16.36,-0.13,-125.84615384615384
2016-03-31,16.55,-0.13,-127.3076923076923
2016-04-01,15.98,-0.13,-122.92307692307692
2016-04-04,17.09,-0.13,-131.46153846153845
2016-04-05,17.05,-0.13,-131.15384615384616
2016-04-06,17.26,-0.13,-132.76923076923077
2016-04-07,16.98,-0.13,-130.6153846153846
2016-04-08,16.65,-0.13,-128.07692307692307
2016-04-11,16.51,-0.13,-127.00000000000001
2016-04-12,16.57,-0.13,-127.46153846153845
2016-04-13,17.37,-0.13,-133.6153846153846
2016-04-14,17.53,-0.13,-134.84615384615384
2016-04-15,17.58,-0.13,-135.23076923076923
2016-04-18,17.31,-0.13,-133.15384615384613
2016-04-19,16.92,-0.13,-130.15384615384616
2016-04-20,17.4,-0.13,-133.84615384615384
2016-04-21,17.51,-0.13,-134.6923076923077
2016-04-22,17.23,-0.13,-132.53846153846155
2016-04-25,17.09,-0.13,-131.46153846153845
2016-04-26,17.75,-0.13,-136.53846153846155
2016-04-27,14.86,-0.13,-114.30769230769229
2016-04-28,14.64,-0.13,-112.61538461538461
2016-04-29,14.62,-0.13,-112.46153846153845
2016-05-02,14.4,-0.13,-110.76923076923077
2016-05-03,14.01,-0.12,-116.75
2016-05-04,14.84,-0.12,-123.66666666666667
2016-05-05,14.12,-0.12,-117.66666666666667
2016-05-06,14.4,-0.12,-120.00000000000001
2016-05-09,14.2,-0.12,-118.33333333333333
2016-05-10,14.63,-0.12,-121.91666666666667
2016-05-11,14.59,-0.12,-121.58333333333334
2016-05-12,14.08,-0.12,-117.33333333333334
2016-05-13,14.1,-0.12,-117.5
2016-05-16,14.29,-0.12,-119.08333333333333
2016-05-17,14.34,-0.12,-119.5
2016-05-18,14.14,-0.12,-117.83333333333334
2016-05-19,14.15,-0.12,-117.91666666666667
2016-05-20,14.43,-0.12,-120.25
2016-05-23,14.41,-0.12,-120.08333333333334
2016-05-24,14.03,-0.12,-116.91666666666667
2016-05-25,14.41,-0.12,-120.08333333333334
2016-05-26,14.3,-0.12,-119.16666666666667
2016-05-27,15.1,-0.12,-125.83333333333333
2016-05-31,15.22,-0.12,-126.83333333333334
2016-06-01,15.02,-0.12,-125.16666666666667
2016-06-02,15.2,-0.12,-126.66666666666667
2016-06-03,15.2,-0.12,-126.66666666666667
2016-06-06,15.27,-0.12,-127.25
2016-06-07,15.0,-0.12,-125.0
2016-06-08,14.95,-0.12,-124.58333333333333
2016-06-09,14.6,-0.12,-121.66666666666667
2016-06-10,14.02,-0.12,-116.83333333333333
2016-06-13,14.55,-0.12,-121.25000000000001
2016-06-14,15.36,-0.12,-128.0
2016-06-15,15.96,-0.12,-133.0
2016-06-16,15.87,-0.12,-132.25
2016-06-17,16.1,-0.12,-134.16666666666669
2016-06-20,16.34,-0.12,-136.16666666666666
2016-06-21,16.32,-0.12,-136.0
2016-06-22,16.13,-0.12,-134.41666666666666
2016-06-23,17.04,-0.12,-142.0
2016-06-24,16.44,-0.12,-137.00000000000003
2016-06-27,15.84,-0.12,-132.0
2016-06-28,16.42,-0.12,-136.83333333333334
2016-06-29,16.83,-0.12,-140.25
2016-06-30,16.91,-0.12,-140.91666666666669
2016-07-01,17.28,-0.12,-144.00000000000003
2016-07-05,17.14,-0.12,-142.83333333333334
2016-07-06,17.2,-0.12,-143.33333333333334
2016-07-07,17.37,-0.12,-144.75
2016-07-08,18.08,-0.12,-150.66666666666666
2016-07-11,17.71,-0.12,-147.58333333333334
2016-07-12,18.1,-0.12,-150.83333333333334
2016-07-13,17.74,-0.12,-147.83333333333331
2016-07-14,17.96,-0.12,-149.66666666666669
2016-07-15,18.08,-0.12,-150.66666666666666
2016-07-18,18.65,-0.12,-155.41666666666666
2016-07-19,18.33,-0.12,-152.75
2016-07-20,18.56,-0.12,-154.66666666666666
2016-07-21,18.39,-0.12,-153.25
2016-07-22,18.37,-0.12,-153.08333333333334
2016-07-25,18.65,-0.12,-155.41666666666666
2016-07-26,18.45,-0.12,-153.75
2016-07-27,15.77,-0.12,-131.41666666666666
2016-07-28,16.31,-0.12,-135.91666666666666
2016-07-29,16.64,-0.12,-138.66666666666669
2016-08-01,16.64,-0.15,-110.93333333333334
2016-08-02,16.42,-0.15,-109.46666666666668
2016-08-03,17.61,-0.15,-117.4
2016-08-04,18.13,-0.15,-120.86666666666666
2016-08-05,18.26,-0.15,-121.73333333333335
2016-08-08,18.2,-0.15,-121.33333333333333
2016-08-09,18.68,-0.15,-124.53333333333333
2016-08-10,19.04,-0.15,-126.93333333333334
2016-08-11,19.78,-0.15,-131.86666666666667
2016-08-12,19.54,-0.15,-130.26666666666668
2016-08-15,20.86,-0.15,-139.06666666666666
2016-08-16,20.4,-0.15,-136.0
2016-08-17,20.17,-0.15,-134.4666666666667
2016-08-18,19.0,-0.15,-126.66666666666667
2016-08-19,18.98,-0.15,-126.53333333333335
2016-08-22,18.55,-0.15,-123.66666666666667
2016-08-23,18.69,-0.15,-124.60000000000001
2016-08-24,18.25,-0.15,-121.66666666666667
2016-08-25,18.32,-0.15,-122.13333333333334
2016-08-26,18.3,-0.15,-122.00000000000001
2016-08-29,18.47,-0.15,-123.13333333333333
2016-08-30,18.38,-0.15,-122.53333333333333
2016-08-31,19.21,-0.15,-128.0666666666667
2016-09-01,19.5,-0.15,-130.0
2016-09-02,19.55,-0.15,-130.33333333333334
2016-09-06,19.93,-0.15,-132.86666666666667
2016-09-07,19.87,-0.15,-132.46666666666667
2016-09-08,18.7,-0.15,-124.66666666666667
2016-09-09,18.11,-0.15,-120.73333333333333
2016-09-12,18.15,-0.15,-121.0
2016-09-13,17.76,-0.15,-118.40000000000002
2016-09-14,18.08,-0.15,-120.53333333333333
2016-09-15,18.3,-0.15,-122.00000000000001
2016-09-16,19.11,-0.15,-127.4
2016-09-19,18.36,-0.15,-122.4
2016-09-20,18.39,-0.15,-122.60000000000001
2016-09-21,18.49,-0.15,-123.26666666666667
2016-09-22,18.63,-0.15,-124.2
2016-09-23,22.62,-0.15,-150.8
2016-09-26,23.37,-0.15,-155.8
2016-09-27,23.72,-0.15,-158.13333333333333
2016-09-28,22.96,-0.15,-153.0666666666667
2016-09-29,23.01,-0.15,-153.4
2016-09-30,23.05,-0.15,-153.66666666666669
2016-10-03,24.0,-0.15,-160.0
2016-10-04,23.52,-0.15,-156.8
2016-10-05,24.87,-0.15,-165.8
2016-10-06,19.87,-0.15,-132.46666666666667
2016-10-07,19.85,-0.15,-132.33333333333334
2016-10-10,17.56,-0.15,-117.06666666666666
2016-10-11,18.0,-0.15,-120.0
2016-10-12,18.05,-0.15,-120.33333333333334
2016-10-13,17.79,-0.15,-118.6
2016-10-14,16.88,-0.15,-112.53333333333333
2016-10-17,16.73,-0.15,-111.53333333333335
2016-10-18,16.83,-0.15,-112.19999999999999
2016-10-19,17.07,-0.15,-113.80000000000001
2016-10-20,16.9,-0.15,-112.66666666666666
2016-10-21,18.09,-0.15,-120.60000000000001
2016-10-24,18.03,-0.15,-120.20000000000002
2016-10-25,17.26,-0.15,-115.06666666666668
2016-10-26,17.29,-0.15,-115.26666666666667
2016-10-27,17.4,-0.15,-116.0
2016-10-28,17.66,-0.15,-117.73333333333333
2016-10-31,17.95,-0.15,-119.66666666666667
2016-11-01,17.49,-0.15,-116.6
2016-11-02,17.61,-0.15,-117.4
2016-11-03,17.58,-0.15,-117.19999999999999
2016-11-04,18.02,-0.15,-120.13333333333334
2016-11-07,18.41,-0.15,-122.73333333333333
2016-11-08,18.38,-0.15,-122.53333333333333
2016-11-09,19.13,-0.15,-127.53333333333333
2016-11-10,18.37,-0.15,-122.46666666666668
2016-11-11,18.55,-0.15,-123.66666666666667
2016-11-14,19.14,-0.15,-127.60000000000001
2016-11-15,18.98,-0.15,-126.53333333333335
2016-11-16,18.63,-0.15,-124.2
2016-11-17,18.55,-0.15,-123.66666666666667
2016-11-18,18.73,-0.15,-124.86666666666667
2016-11-21,18.6,-0.15,-124.00000000000001
2016-11-22,18.63,-0.15,-124.2
2016-11-23,18.22,-0.15,-121.46666666666667
2016-11-25,18.06,-0.15,-120.39999999999999
2016-11-28,18.3,-0.15,-122.00000000000001
2016-11-29,18.19,-0.15,-121.26666666666668
2016-11-30,18.49,-0.15,-123.26666666666667
2016-12-01,18.03,-0.15,-120.20000000000002
2016-12-02,17.93,-0.15,-119.53333333333333
2016-12-05,18.23,-0.15,-121.53333333333335
2016-12-06,18.23,-0.15,-121.53333333333335
2016-12-07,19.48,-0.15,-129.86666666666667
2016-12-08,19.64,-0.15,-130.93333333333334
2016-12-09,19.65,-0.15,-131.0
2016-12-12,18.93,-0.15,-126.2
2016-12-13,19.37,-0.15,-129.13333333333335
2016-12-14,18.93,-0.15,-126.2
2016-12-15,18.79,-0.15,-125.26666666666667
2016-12-16,18.63,-0.15,-124.2
2016-12-19,18.24,-0.15,-121.6
2016-12-20,17.92,-0.15,-119.46666666666668
2016-12-21,17.08,-0.15,-113.86666666666666
2016-12-22,16.41,-0.15,-109.4
2016-12-23,16.5,-0.15,-110.0
2016-12-27,16.61,-0.15,-110.73333333333333
2016-12-28,16.39,-0.15,-109.26666666666668
2016-12-29,16.39,-0.15,-109.26666666666668
2016-12-30,16.3,-0.15,-108.66666666666667
2017-01-03,16.44,-0.15,-109.60000000000001
2017-01-04,16.86,-0.15,-112.4
2017-01-05,17.09,-0.15,-113.93333333333334
2017-01-06,17.17,-0.15,-114.46666666666668
2017-01-09,17.5,-0.15,-116.66666666666667
2017-01-10,17.37,-0.15,-115.80000000000001
2017-01-11,17.3,-0.15,-115.33333333333334
2017-01-12,17.38,-0.15,-115.86666666666666
2017-01-13,17.25,-0.15,-115.0
2017-01-17,16.96,-0.15,-113.06666666666668
2017-01-18,17.11,-0.15,-114.06666666666666
2017-01-19,16.79,-0.15,-111.93333333333334
2017-01-20,16.58,-0.15,-110.53333333333333
2017-01-23,16.61,-0.15,-110.73333333333333
2017-01-24,16.52,-0.15,-110.13333333333334
2017-01-25,16.73,-0.15,-111.53333333333335
2017-01-26,16.81,-0.15,-112.06666666666666
2017-01-27,16.57,-0.15,-110.46666666666667
2017-01-30,16.94,-0.15,-112.93333333333335
2017-01-31,17.62,-0.15,-117.46666666666668
2017-02-01,17.24,-0.15,-114.93333333333332
2017-02-02,17.78,-0.15,-118.53333333333335
2017-02-03,17.61,-0.15,-117.4
2017-02-06,17.93,-0.15,-119.53333333333333
2017-02-07,18.26,-0.15,-121.73333333333335
2017-02-08,18.72,-0.15,-124.8
2017-02-09,16.41,-0.15,-109.4
2017-02-10,15.58,-0.15,-103.86666666666667
2017-02-13,15.81,-0.15,-105.4
2017-02-14,16.52,-0.15,-110.13333333333334
2017-02-15,16.74,-0.15,-111.6
2017-02-16,16.35,-0.15,-109.00000000000001
2017-02-17,16.62,-0.15,-110.80000000000001
2017-02-21,16.42,-0.15,-109.46666666666668
2017-02-22,16.08,-0.15,-107.19999999999999
2017-02-23,16.03,-0.15,-106.86666666666667
2017-02-24,15.98,-0.15,-106.53333333333335
2017-02-27,16.06,-0.14,-114.7142857142857
2017-02-28,15.77,-0.14,-112.64285714285712
2017-03-01,15.79,-0.14,-112.78571428571426
2017-03-02,15.79,-0.14,-112.78571428571426
2017-03-03,15.75,-0.14,-112.49999999999999
2017-03-06,15.56,-0.14,-111.14285714285714
2017-03-07,15.18,-0.14,-108.42857142857142
2017-03-08,15.24,-0.14,-108.85714285714285
2017-03-09,15.22,-0.14,-108.71428571428571
2017-03-10,15.12,-0.14,-107.99999999999999
2017-03-13,15.21,-0.14,-108.64285714285714
2017-03-14,15.32,-0.14,-109.42857142857142
2017-03-15,15.03,-0.14,-107.35714285714285
2017-03-16,15.19,-0.14,-108.49999999999999
2017-03-17,15.08,-0.14,-107.71428571428571
2017-03-20,15.09,-0.14,-107.78571428571428
2017-03-21,14.54,-0.14,-103.85714285714285
2017-03-22,14.98,-0.14,-106.99999999999999
2017-03-23,14.93,-0.14,-106.64285714285712
2017-03-24,15.14,-0.14,-108.14285714285714
2017-03-27,14.99,-0.14,-107.07142857142857
2017-03-28,14.94,-0.14,-106.7142857142857
2017-03-29,15.04,-0.14,-107.42857142857142
2017-03-30,14.92,-0.14,-106.57142857142856
2017-03-31,14.95,-0.14,-106.78571428571426
2017-04-03,14.84,-0.14,-105.99999999999999
2017-04-04,14.69,-0.14,-104.92857142857142
2017-04-05,14.53,-0.14,-103.78571428571428
2017-04-06,14.39,-0.14,-102.78571428571428
2017-04-07,14.29,-0.14,-102.07142857142856
2017-04-10,14.36,-0.14,-102.57142857142856
2017-04-11,14.31,-0.14,-102.21428571428571
2017-04-12,14.42,-0.14,-102.99999999999999
2017-04-13,14.3,-0.14,-102.14285714285714
2017-04-17,14.4,-0.14,-102.85714285714285
2017-04-18,14.44,-0.14,-103.14285714285712
2017-04-19,14.54,-0.14,-103.85714285714285
2017-04-20,14.65,-0.14,-104.64285714285714
2017-04-21,14.63,-0.14,-104.5
2017-04-24,14.71,-0.14,-105.07142857142857
2017-04-25,14.66,-0.14,-104.71428571428571
2017-04-26,15.82,-0.14,-112.99999999999999
2017-04-27,16.61,-0.14,-118.64285714285712
2017-04-28,16.48,-0.14,-117.71428571428571
2017-05-01,17.54,-0.14,-125.28571428571426
2017-05-02,18.24,-0.09,-202.66666666666666
2017-05-03,18.57,-0.09,-206.33333333333334
2017-05-04,18.48,-0.09,-205.33333333333334
2017-05-05,18.69,-0.09,-207.66666666666669
2017-05-08,18.31,-0.09,-203.44444444444443
2017-05-09,18.37,-0.09,-204.11111111111114
2017-05-10,18.54,-0.09,-206.0
2017-05-11,18.39,-0.09,-204.33333333333334
2017-05-12,18.61,-0.09,-206.77777777777777
2017-05-15,19.23,-0.09,-213.66666666666669
2017-05-16,19.49,-0.09,-216.55555555555554
2017-05-17,18.28,-0.09,-203.11111111111114
2017-05-18,18.51,-0.09,-205.66666666666669
2017-05-19,18.35,-0.09,-203.8888888888889
2017-05-22,18.43,-0.09,-204.77777777777777
2017-05-23,18.15,-0.09,-201.66666666666666
2017-05-24,17.98,-0.09,-199.7777777777778
2017-05-25,17.95,-0.09,-199.44444444444446
2017-05-26,18.23,-0.09,-202.55555555555557
2017-05-30,18.43,-0.09,-204.77777777777777
2017-05-31,18.32,-0.09,-203.55555555555557
2017-06-01,18.53,-0.09,-205.8888888888889
2017-06-02,18.31,-0.09,-203.44444444444443
2017-06-05,18.23,-0.09,-202.55555555555557
2017-06-06,17.57,-0.09,-195.22222222222223
2017-06-07,17.44,-0.09,-193.7777777777778
2017-06-08,17.59,-0.09,-195.44444444444446
2017-06-09,16.9,-0.09,-187.77777777777777
2017-06-12,17.04,-0.09,-189.33333333333334
2017-06-13,16.97,-0.09,-188.55555555555554
2017-06-14,16.76,-0.09,-186.22222222222226
2017-06-15,16.83,-0.09,-187.0
2017-06-16,16.67,-0.09,-185.22222222222226
2017-06-19,17.06,-0.09,-189.55555555555554
2017-06-20,16.91,-0.09,-187.88888888888889
2017-06-21,17.78,-0.09,-197.55555555555557
2017-06-22,18.15,-0.09,-201.66666666666666
2017-06-23,18.5,-0.09,-205.55555555555557
2017-06-26,18.29,-0.09,-203.22222222222223
2017-06-27,18.12,-0.09,-201.33333333333334
2017-06-28,17.95,-0.09,-199.44444444444446
2017-06-29,17.65,-0.09,-196.11111111111111
2017-06-30,17.87,-0.09,-198.55555555555557
2017-07-03,17.65,-0.09,-196.11111111111111
2017-07-05,17.82,-0.09,-198.0
2017-07-06,17.92,-0.09,-199.11111111111114
2017-07-07,18.02,-0.09,-200.22222222222223
2017-07-10,18.08,-0.09,-200.88888888888889
2017-07-11,18.64,-0.09,-207.11111111111111
2017-07-12,19.25,-0.09,-213.88888888888889
2017-07-13,19.32,-0.09,-214.66666666666669
2017-07-14,19.64,-0.09,-218.22222222222223
2017-07-17,19.94,-0.09,-221.55555555555557
2017-07-18,19.98,-0.09,-222.0
2017-07-19,20.12,-0.09,-223.55555555555557
2017-07-20,20.53,-0.09,-228.11111111111114
2017-07-21,20.11,-0.09,-223.44444444444446
2017-07-24,20.0,-0.09,-222.22222222222223
2017-07-25,19.97,-0.09,-221.88888888888889
2017-07-26,19.61,-0.09,-217.88888888888889
2017-07-27,16.84,-0.09,-187.11111111111111
2017-07-28,16.75,-0.09,-186.11111111111111
2017-07-31,16.09,-0.09,-178.77777777777777
2017-08-01,16.21,-0.09,-180.11111111111111
2017-08-02,16.07,-0.09,-178.55555555555557
2017-08-03,16.18,-0.11,-147.0909090909091
2017-08-04,16.29,-0.11,-148.0909090909091
2017-08-07,16.4,-0.11,-149.09090909090907
2017-08-08,16.15,-0.11,-146.8181818181818
2017-08-09,16.14,-0.11,-146.72727272727272
2017-08-10,15.75,-0.11,-143.1818181818182
2017-08-11,15.92,-0.11,-144.72727272727272
2017-08-14,16.09,-0.11,-146.27272727272728
2017-08-15,15.95,-0.11,-145.0
2017-08-16,16.16,-0.11,-146.9090909090909
2017-08-17,15.87,-0.11,-144.27272727272725
2017-08-18,15.99,-0.11,-145.36363636363637
2017-08-21,16.11,-0.11,-146.45454545454544
2017-08-22,16.63,-0.11,-151.18181818181816
2017-08-23,16.96,-0.11,-154.1818181818182
2017-08-24,16.89,-0.11,-153.54545454545456
2017-08-25,16.65,-0.11,-151.36363636363635
2017-08-28,16.77,-0.11,-152.45454545454544
2017-08-29,16.93,-0.11,-153.9090909090909
2017-08-30,16.93,-0.11,-153.9090909090909
2017-08-31,16.91,-0.11,-153.72727272727272
2017-09-01,16.86,-0.11,-153.27272727272728
2017-09-05,16.65,-0.11,-151.36363636363635
2017-09-06,16.83,-0.11,-152.99999999999997
2017-09-07,17.22,-0.11,-156.54545454545453
2017-09-08,17.45,-0.11,-158.63636363636363
2017-09-11,17.66,-0.11,-160.54545454545453
2017-09-12,18.17,-0.11,-165.1818181818182
2017-09-13,18.2,-0.11,-165.45454545454544
2017-09-14,18.21,-0.11,-165.54545454545456
2017-09-15,18.01,-0.11,-163.72727272727275
2017-09-18,17.6,-0.11,-160.0
2017-09-19,17.76,-0.11,-161.45454545454547
2017-09-20,17.62,-0.11,-160.1818181818182
2017-09-21,17.58,-0.11,-159.8181818181818
2017-09-22,17.61,-0.11,-160.0909090909091
2017-09-25,16.98,-0.11,-154.36363636363637
2017-09-26,16.59,-0.11,-150.8181818181818
2017-09-27,16.95,-0.11,-154.0909090909091
2017-09-28,16.85,-0.11,-153.1818181818182
2017-09-29,16.87,-0.11,-153.36363636363637
2017-10-02,17.09,-0.11,-155.36363636363637
2017-10-03,17.59,-0.11,-159.9090909090909
2017-10-04,17.75,-0.11,-161.36363636363637
2017-10-05,18.25,-0.11,-165.9090909090909
2017-10-06,17.85,-0.11,-162.27272727272728
2017-10-09,17.67,-0.11,-160.63636363636365
2017-10-10,17.41,-0.11,-158.27272727272728
2017-10-11,17.73,-0.11,-161.1818181818182
2017-10-12,18.45,-0.11,-167.72727272727272
2017-10-13,18.63,-0.11,-169.36363636363635
2017-10-16,18.33,-0.11,-166.63636363636363
2017-10-17,18.28,-0.11,-166.1818181818182
2017-10-18,18.02,-0.11,-163.8181818181818
2017-10-19,17.89,-0.11,-162.63636363636365
2017-10-20,17.87,-0.11,-162.45454545454547
2017-10-23,17.37,-0.11,-157.9090909090909
2017-10-24,17.25,-0.11,-156.8181818181818
2017-10-25,17.14,-0.11,-155.8181818181818
2017-10-26,20.31,-0.11,-184.63636363636363
2017-10-27,21.68,-0.11,-197.0909090909091
2017-10-30,21.25,-0.11,-193.1818181818182
2017-10-31,20.62,-0.11,-187.45454545454547
2017-11-01,20.61,-0.02,-1030.5
2017-11-02,19.71,-0.02,-985.5
2017-11-03,19.9,-0.02,-994.9999999999999
2017-11-06,19.39,-0.02,-969.5
2017-11-07,19.66,-0.02,-983.0
2017-11-08,19.59,-0.02,-979.5
2017-11-09,19.9,-0.02,-994.9999999999999
2017-11-10,20.32,-0.02,-1016.0
2017-11-13,20.17,-0.02,-1008.5000000000001
2017-11-14,20.05,-0.02,-1002.5
2017-11-15,19.91,-0.02,-995.5
2017-11-16,20.36,-0.02,-1018.0
2017-11-17,20.76,-0.02,-1038.0
2017-11-20,21.13,-0.02,-1056.5
2017-11-21,21.88,-0.02,-1094.0
2017-11-22,22.27,-0.02,-1113.5
2017-11-24,22.42,-0.02,-1121.0
2017-11-27,21.82,-0.02,-1091.0
2017-11-28,21.83,-0.02,-1091.5
2017-11-29,20.79,-0.02,-1039.5
2017-11-30,20.58,-0.02,-1029.0
2017-12-01,20.71,-0.02,-1035.5
2017-12-04,20.4,-0.02,-1019.9999999999999
2017-12-05,20.77,-0.02,-1038.5
2017-12-06,21.09,-0.02,-1054.5
2017-12-07,21.01,-0.02,-1050.5
2017-12-08,21.1,-0.02,-1055.0
2017-12-11,22.05,-0.02,-1102.5
2017-12-12,21.65,-0.02,-1082.5
2017-12-13,21.66,-0.02,-1083.0
2017-12-14,22.58,-0.02,-1129.0
2017-12-15,22.23,-0.02,-1111.5
2017-12-18,24.68,-0.02,-1234.0
2017-12-19,25.08,-0.02,-1254.0
2017-12-20,25.2,-0.02,-1260.0
2017-12-21,25.05,-0.02,-1252.5
2017-12-22,24.46,-0.02,-1223.0
2017-12-26,24.26,-0.02,-1213.0
2017-12-27,24.23,-0.02,-1211.5
2017-12-28,24.31,-0.02,-1215.5
2017-12-29,24.01,-0.02,-1200.5
2018-01-02,24.51,-0.02,-1225.5
2018-01-03,24.45,-0.02,-1222.5
2018-01-04,23.99,-0.02,-1199.5
2018-01-05,24.32,-0.02,-1216.0
2018-01-08,24.59,-0.02,-1229.5
2018-01-09,24.17,-0.02,-1208.5
2018-01-10,24.25,-0.02,-1212.5
2018-01-11,24.35,-0.02,-1217.5
2018-01-12,25.41,-0.02,-1270.5
2018-01-16,24.66,-0.02,-1233.0
2018-01-17,24.56,-0.02,-1228.0
2018-01-18,24.04,-0.02,-1202.0
2018-01-19,23.66,-0.02,-1183.0
2018-01-22,23.32,-0.02,-1166.0
2018-01-23,22.75,-0.02,-1137.5
2018-01-24,22.37,-0.02,-1118.5
2018-01-25,22.16,-0.02,-1108.0
2018-01-26,24.27,-0.02,-1213.5
2018-01-29,25.18,-0.02,-1259.0
2018-01-30,25.62,-0.02,-1281.0
2018-01-31,25.81,-0.02,-1290.5
2018-02-01,27.14,-0.02,-1357.0
2018-02-02,25.92,-0.02,-1296.0
2018-02-05,25.13,-0.02,-1256.5
2018-02-06,25.24,-0.02,-1262.0
2018-02-07,26.91,-0.02,-1345.5
2018-02-08,30.18,-0.02,-1509.0
2018-02-09,31.51,-0.02,-1575.5
2018-02-12,30.95,-0.02,-1547.5
2018-02-13,33.44,-0.02,-1671.9999999999998
2018-02-14,33.75,-0.02,-1687.5
2018-02-15,33.61,-0.02,-1680.5
2018-02-16,33.06,-0.02,-1653.0
2018-02-20,32.84,-0.02,-1642.0000000000002
2018-02-21,33.38,-0.02,-1669.0
2018-02-22,32.11,-0.02,-1605.5
2018-02-23,32.66,0.6,54.43333333333333
2018-02-26,32.16,0.6,53.599999999999994
2018-02-27,31.32,0.6,52.2
2018-02-28,31.86,0.6,53.1
2018-03-01,32.24,0.6,53.73333333333334
2018-03-02,33.0,0.6,55.0
2018-03-05,34.58,0.6,57.63333333333333
2018-03-06,34.43,0.6,57.38333333333333
2018-03-07,35.76,0.6,59.6
2018-03-08,34.85,0.6,58.083333333333336
2018-03-09,35.35,0.6,58.91666666666667
2018-03-12,35.5,0.6,59.16666666666667
2018-03-13,34.11,0.6,56.85
2018-03-14,36.6,0.6,61.00000000000001
2018-03-15,35.8,0.6,59.666666666666664
2018-03-16,35.58,0.6,59.3
2018-03-19,34.98,0.6,58.3
2018-03-20,31.35,0.6,52.25000000000001
2018-03-21,32.73,0.6,54.55
2018-03-22,31.2,0.6,52.0
2018-03-23,31.03,0.6,51.71666666666667
2018-03-26,31.91,0.6,53.18333333333334
2018-03-27,28.07,0.6,46.78333333333334
2018-03-28,28.45,0.6,47.416666666666664
2018-03-29,29.01,0.6,48.35
2018-04-02,28.04,0.6,46.733333333333334
2018-04-03,27.54,0.6,45.9
2018-04-04,28.25,0.6,47.083333333333336
2018-04-05,28.64,0.6,47.733333333333334
2018-04-06,28.1,0.6,46.833333333333336
2018-04-09,28.01,0.6,46.68333333333334
2018-04-10,29.53,0.6,49.21666666666667
2018-04-11,29.39,0.6,48.983333333333334
2018-04-12,29.0,0.6,48.333333333333336
2018-04-13,28.76,0.6,47.93333333333334
2018-04-16,28.58,0.6,47.63333333333333
2018-04-17,31.84,0.6,53.06666666666667
2018-04-18,31.54,0.6,52.56666666666667
2018-04-19,31.54,0.6,52.56666666666667
2018-04-20,31.91,0.6,53.18333333333334
2018-04-23,31.22,0.6,52.03333333333333
2018-04-24,30.47,0.6,50.78333333333333
2018-04-25,29.75,0.6,49.583333333333336
2018-04-26,30.27,0.6,50.45
2018-04-27,29.0,0.6,48.333333333333336
2018-04-30,30.31,0.6,50.516666666666666
2018-05-01,30.3,0.6,50.5
2018-05-02,30.55,0.6,50.91666666666667
2018-05-03,30.67,0.08,383.375
2018-05-04,31.04,0.08,388.0
2018-05-07,31.33,0.08,391.62499999999994
2018-05-08,31.85,0.08,398.125
2018-05-09,32.46,0.08,405.75
2018-05-10,32.87,0.08,410.87499999999994
2018-05-11,32.75,0.08,409.375
2018-05-14,33.39,0.08,417.375
2018-05-15,32.75,0.08,409.375
2018-05-16,32.77,0.08,409.62500000000006
2018-05-17,32.58,0.08,407.24999999999994
2018-05-18,32.63,0.08,407.875
2018-05-21,33.63,0.08,420.375
2018-05-22,32.86,0.08,410.75
2018-05-23,33.42,0.08,417.75
2018-05-24,33.52,0.08,419.00000000000006
2018-05-25,33.63,0.08,420.375
2018-05-29,34.04,0.08,425.5
2018-05-30,34.36,0.08,429.5
2018-05-31,34.7,0.08,433.75
2018-06-01,36.65,0.08,458.125
2018-06-04,37.88,0.08,473.5
2018-06-05,39.8,0.08,497.49999999999994
2018-06-06,40.1,0.08,501.25
2018-06-07,39.7,0.08,496.25
2018-06-08,41.21,0.08,515.125
2018-06-11,41.42,0.08,517.75
2018-06-12,43.49,0.08,543.625
2018-06-13,44.07,0.08,550.875
2018-06-14,46.76,0.08,584.5
2018-06-15,45.8,0.08,572.5
2018-06-18,46.0,0.08,575.0
2018-06-19,44.95,0.08,561.875
2018-06-20,46.13,0.08,576.625
2018-06-21,45.24,0.08,565.5
2018-06-22,45.88,0.08,573.5
2018-06-25,44.17,0.08,552.125
2018-06-26,44.84,0.08,560.5
2018-06-27,43.7,0.08,546.25
2018-06-28,44.79,0.08,559.875
2018-06-29,43.67,0.08,545.875
2018-07-02,44.98,0.08,562.25
2018-07-03,43.89,0.08,548.625
2018-07-05,45.06,0.08,563.25
2018-07-06,46.65,0.08,583.125
2018-07-09,44.14,0.08,551.75
2018-07-10,43.75,0.08,546.875
2018-07-11,43.87,0.08,548.375
2018-07-12,45.26,0.08,565.75
2018-07-13,44.49,0.08,556.125
2018-07-16,44.26,0.08,553.25
2018-07-17,44.71,0.08,558.875
2018-07-18,43.34,0.08,541.75
2018-07-19,43.44,0.08,543.0
2018-07-20,43.42,0.08,542.75
2018-07-23,43.31,0.08,541.375
2018-07-24,42.17,0.08,527.125
2018-07-25,44.22,0.08,552.75
2018-07-26,42.94,0.08,536.75
2018-07-27,34.12,0.08,426.49999999999994
2018-07-30,31.38,0.13,241.38461538461536
