date,ICE,ICE_EPS,PE Ratio
2006-06-15,9.8,0.0,inf
2006-06-16,10.12,0.0,inf
2006-06-19,10.03,0.0,inf
2006-06-20,9.92,0.0,inf
2006-06-21,10.74,0.0,inf
2006-06-22,10.6,0.0,inf
2006-06-23,10.89,0.0,inf
2006-06-26,10.95,0.0,inf
2006-06-27,10.71,0.0,inf
2006-06-28,10.41,0.0,inf
2006-06-29,11.07,0.0,inf
2006-06-30,11.59,0.0,inf
2006-07-03,11.87,0.0,inf
2006-07-05,11.6,0.0,inf
2006-07-06,11.51,0.0,inf
2006-07-07,10.97,0.0,inf
2006-07-10,10.56,0.0,inf
2006-07-11,11.1,0.0,inf
2006-07-12,11.7,0.0,inf
2006-07-13,11.96,0.0,inf
2006-07-14,11.92,0.0,inf
2006-07-17,11.62,0.0,inf
2006-07-18,11.26,0.0,inf
2006-07-19,11.76,0.0,inf
2006-07-20,11.59,0.0,inf
2006-07-21,11.62,0.0,inf
2006-07-24,12.15,0.0,inf
2006-07-25,12.03,0.0,inf
2006-07-26,11.44,0.0,inf
2006-07-27,11.4,0.0,inf
2006-07-28,11.79,0.0,inf
2006-07-31,11.92,0.0,inf
2006-08-01,11.82,0.0,inf
2006-08-02,11.88,0.0,inf
2006-08-03,11.72,0.0,inf
2006-08-04,11.89,0.0,inf
2006-08-07,11.75,0.0,inf
2006-08-08,11.94,0.0,inf
2006-08-09,11.96,0.0,inf
2006-08-10,12.3,0.0,inf
2006-08-11,12.05,0.0,inf
2006-08-14,12.01,0.0,inf
2006-08-15,12.17,0.0,inf
2006-08-16,12.5,0.0,inf
2006-08-17,12.77,0.0,inf
2006-08-18,12.87,0.0,inf
2006-08-21,12.93,0.0,inf
2006-08-22,12.48,0.0,inf
2006-08-23,12.51,0.0,inf
2006-08-24,12.16,0.0,inf
2006-08-25,12.42,0.0,inf
2006-08-28,12.28,0.0,inf
2006-08-29,12.39,0.0,inf
2006-08-30,12.72,0.0,inf
2006-08-31,12.65,0.0,inf
2006-09-01,12.73,0.0,inf
2006-09-05,13.04,0.0,inf
2006-09-06,13.04,0.0,inf
2006-09-07,12.82,0.0,inf
2006-09-08,12.81,0.0,inf
2006-09-11,12.68,0.0,inf
2006-09-12,12.66,0.0,inf
2006-09-13,12.94,0.0,inf
2006-09-14,12.93,0.0,inf
2006-09-15,14.87,0.0,inf
2006-09-18,15.23,0.0,inf
2006-09-19,14.79,0.0,inf
2006-09-20,14.49,0.0,inf
2006-09-21,15.38,0.0,inf
2006-09-22,14.74,0.0,inf
2006-09-25,13.89,0.0,inf
2006-09-26,14.0,0.0,inf
2006-09-27,14.32,0.0,inf
2006-09-28,14.43,0.0,inf
2006-09-29,15.01,0.0,inf
2006-10-02,14.89,0.0,inf
2006-10-03,15.44,0.0,inf
2006-10-04,16.25,0.0,inf
2006-10-05,16.81,0.0,inf
2006-10-06,17.08,0.0,inf
2006-10-09,16.98,0.0,inf
2006-10-10,17.47,0.0,inf
2006-10-11,17.56,0.0,inf
2006-10-12,16.78,0.0,inf
2006-10-13,16.59,0.0,inf
2006-10-16,15.46,0.0,inf
2006-10-17,16.33,0.0,inf
2006-10-18,16.38,0.0,inf
2006-10-19,16.31,0.0,inf
2006-10-20,16.36,0.0,inf
2006-10-23,16.48,0.0,inf
2006-10-24,16.76,0.0,inf
2006-10-25,16.71,0.0,inf
2006-10-26,17.13,0.0,inf
2006-10-27,16.89,0.0,inf
2006-10-30,16.43,0.0,inf
2006-10-31,16.88,0.0,inf
2006-11-01,16.98,0.0,inf
2006-11-02,16.66,0.0,inf
2006-11-03,16.35,0.0,inf
2006-11-06,16.98,0.0,inf
2006-11-07,17.42,0.0,inf
2006-11-08,17.58,0.0,inf
2006-11-09,16.7,0.0,inf
2006-11-10,17.02,0.0,inf
2006-11-13,17.7,0.0,inf
2006-11-14,19.31,0.0,inf
2006-11-15,19.13,0.0,inf
2006-11-16,18.92,0.0,inf
2006-11-17,20.24,0.0,inf
2006-11-20,19.54,0.0,inf
2006-11-21,20.22,0.0,inf
2006-11-22,20.22,0.0,inf
2006-11-24,20.82,0.0,inf
2006-11-27,20.12,0.0,inf
2006-11-28,20.16,0.0,inf
2006-11-29,19.42,0.0,inf
2006-11-30,19.65,0.0,inf
2006-12-01,19.02,0.0,inf
2006-12-04,19.8,0.0,inf
2006-12-05,21.26,0.0,inf
2006-12-06,21.0,0.0,inf
2006-12-07,20.97,0.0,inf
2006-12-08,21.62,0.0,inf
2006-12-11,22.64,0.0,inf
2006-12-12,22.0,0.0,inf
2006-12-13,21.44,0.0,inf
2006-12-14,20.76,0.0,inf
2006-12-15,21.27,0.0,inf
2006-12-18,21.52,0.0,inf
2006-12-19,21.76,0.0,inf
2006-12-20,22.0,0.0,inf
2006-12-21,21.32,0.0,inf
2006-12-22,20.85,0.0,inf
2006-12-26,21.09,0.0,inf
2006-12-27,21.39,0.0,inf
2006-12-28,21.8,0.0,inf
2006-12-29,21.58,0.0,inf
2007-01-03,23.14,0.0,inf
2007-01-04,24.2,0.0,inf
2007-01-05,24.91,0.0,inf
2007-01-08,25.14,0.0,inf
2007-01-09,24.93,0.0,inf
2007-01-10,27.05,0.0,inf
2007-01-11,27.31,0.0,inf
2007-01-12,26.95,0.0,inf
2007-01-16,25.84,0.0,inf
2007-01-17,26.64,0.0,inf
2007-01-18,25.84,0.0,inf
2007-01-19,25.38,0.0,inf
2007-01-22,24.82,0.0,inf
2007-01-23,25.9,0.0,inf
2007-01-24,27.28,0.0,inf
2007-01-25,26.35,0.0,inf
2007-01-26,27.03,0.0,inf
2007-01-29,25.98,0.0,inf
2007-01-30,26.29,0.0,inf
2007-01-31,26.11,0.0,inf
2007-02-01,27.11,0.0,inf
2007-02-02,28.49,0.0,inf
2007-02-05,28.72,0.0,inf
2007-02-06,28.57,0.0,inf
2007-02-07,29.61,0.0,inf
2007-02-08,30.41,0.0,inf
2007-02-09,29.87,0.0,inf
2007-02-12,28.71,0.0,inf
2007-02-13,30.17,0.0,inf
2007-02-14,30.33,0.0,inf
2007-02-15,31.02,0.0,inf
2007-02-16,31.66,0.0,inf
2007-02-20,32.52,0.0,inf
2007-02-21,32.77,0.0,inf
2007-02-22,32.12,0.0,inf
2007-02-23,32.39,0.0,inf
2007-02-26,31.44,0.0,inf
2007-02-27,28.92,0.0,inf
2007-02-28,30.15,0.0,inf
2007-03-01,30.12,0.0,inf
2007-03-02,27.72,0.0,inf
2007-03-05,27.42,0.0,inf
2007-03-06,28.49,0.0,inf
2007-03-07,25.82,0.0,inf
2007-03-08,26.27,0.0,inf
2007-03-09,26.2,0.0,inf
2007-03-12,26.89,0.0,inf
2007-03-13,25.8,0.0,inf
2007-03-14,26.39,0.0,inf
2007-03-15,25.62,0.0,inf
2007-03-16,25.28,0.0,inf
2007-03-19,25.6,0.0,inf
2007-03-20,25.98,0.0,inf
2007-03-21,25.95,0.0,inf
2007-03-22,25.45,0.0,inf
2007-03-23,24.71,0.0,inf
2007-03-26,24.17,0.0,inf
2007-03-27,24.59,0.0,inf
2007-03-28,24.39,0.0,inf
2007-03-29,24.59,0.0,inf
2007-03-30,24.44,0.0,inf
2007-04-02,25.57,0.0,inf
2007-04-03,24.73,0.0,inf
2007-04-04,25.18,0.0,inf
2007-04-05,25.78,0.0,inf
2007-04-09,25.7,0.0,inf
2007-04-10,25.59,0.0,inf
2007-04-11,25.39,0.0,inf
2007-04-12,25.33,0.0,inf
2007-04-13,25.96,0.0,inf
2007-04-16,26.0,0.0,inf
2007-04-17,26.24,0.0,inf
2007-04-18,26.18,0.0,inf
2007-04-19,25.94,0.0,inf
2007-04-20,26.77,0.0,inf
2007-04-23,26.47,0.0,inf
2007-04-24,26.03,0.0,inf
2007-04-25,26.1,0.0,inf
2007-04-26,25.83,0.0,inf
2007-04-27,25.35,0.0,inf
2007-04-30,25.4,0.0,inf
2007-05-01,24.6,0.0,inf
2007-05-02,25.45,0.0,inf
2007-05-03,26.95,0.0,inf
2007-05-04,27.68,0.0,inf
2007-05-07,27.43,0.0,inf
2007-05-08,26.94,0.0,inf
2007-05-09,27.51,0.0,inf
2007-05-10,26.97,0.0,inf
2007-05-11,28.11,0.0,inf
2007-05-14,27.76,0.0,inf
2007-05-15,27.46,0.0,inf
2007-05-16,27.56,0.0,inf
2007-05-17,27.96,0.0,inf
2007-05-18,27.84,0.0,inf
2007-05-21,29.22,0.0,inf
2007-05-22,30.28,0.0,inf
2007-05-23,29.69,0.0,inf
2007-05-24,28.43,0.0,inf
2007-05-25,29.0,0.0,inf
2007-05-29,29.55,0.0,inf
2007-05-30,29.74,0.0,inf
2007-05-31,28.99,0.0,inf
2007-06-01,28.59,0.0,inf
2007-06-04,29.93,0.0,inf
2007-06-05,29.75,0.0,inf
2007-06-06,30.6,0.0,inf
2007-06-07,29.34,0.0,inf
2007-06-08,29.13,0.0,inf
2007-06-11,29.84,0.0,inf
2007-06-12,29.8,0.0,inf
2007-06-13,29.56,0.0,inf
2007-06-14,30.98,0.0,inf
2007-06-15,31.4,0.0,inf
2007-06-18,30.89,0.0,inf
2007-06-19,31.26,0.0,inf
2007-06-20,31.62,0.0,inf
2007-06-21,31.71,0.0,inf
2007-06-22,31.1,0.0,inf
2007-06-25,29.85,0.0,inf
2007-06-26,29.11,0.0,inf
2007-06-27,30.21,0.0,inf
2007-06-28,29.76,0.0,inf
2007-06-29,29.57,0.0,inf
2007-07-02,29.0,0.0,inf
2007-07-03,29.78,0.0,inf
2007-07-05,30.36,0.0,inf
2007-07-06,31.22,0.0,inf
2007-07-09,31.36,0.0,inf
2007-07-10,31.15,0.0,inf
2007-07-11,33.41,0.0,inf
2007-07-12,33.8,0.0,inf
2007-07-13,33.42,0.0,inf
2007-07-16,34.0,0.0,inf
2007-07-17,33.37,0.0,inf
2007-07-18,32.59,0.0,inf
2007-07-19,32.27,0.0,inf
2007-07-20,32.05,0.0,inf
2007-07-23,31.22,0.0,inf
2007-07-24,29.56,0.0,inf
2007-07-25,28.75,0.0,inf
2007-07-26,29.27,0.0,inf
2007-07-27,30.28,0.0,inf
2007-07-30,31.28,0.0,inf
2007-07-31,30.23,0.0,inf
2007-08-01,30.0,0.0,inf
2007-08-02,30.44,0.0,inf
2007-08-03,30.79,0.0,inf
2007-08-06,30.72,0.0,inf
2007-08-07,31.37,0.0,inf
2007-08-08,31.98,0.0,inf
2007-08-09,30.8,0.0,inf
2007-08-10,30.21,0.0,inf
2007-08-13,29.4,0.0,inf
2007-08-14,28.62,0.0,inf
2007-08-15,26.8,0.0,inf
2007-08-16,25.9,0.0,inf
2007-08-17,26.71,0.0,inf
2007-08-20,27.53,0.0,inf
2007-08-21,27.03,0.0,inf
2007-08-22,27.77,0.0,inf
2007-08-23,27.91,0.0,inf
2007-08-24,28.5,0.0,inf
2007-08-27,28.04,0.0,inf
2007-08-28,26.98,0.0,inf
2007-08-29,27.92,0.0,inf
2007-08-30,27.95,0.0,inf
2007-08-31,29.17,0.0,inf
2007-09-04,29.57,0.0,inf
2007-09-05,28.18,0.0,inf
2007-09-06,27.61,0.0,inf
2007-09-07,26.57,0.0,inf
2007-09-10,26.43,0.0,inf
2007-09-11,26.29,0.0,inf
2007-09-12,26.28,0.0,inf
2007-09-13,25.81,0.0,inf
2007-09-14,25.54,0.0,inf
2007-09-17,25.3,0.0,inf
2007-09-18,27.13,0.0,inf
2007-09-19,26.32,0.0,inf
2007-09-20,27.08,0.0,inf
2007-09-21,27.09,0.0,inf
2007-09-24,28.36,0.0,inf
2007-09-25,30.23,0.0,inf
2007-09-26,30.38,0.0,inf
2007-09-27,30.49,0.0,inf
2007-09-28,30.38,0.0,inf
2007-10-01,30.8,0.0,inf
2007-10-02,30.93,0.0,inf
2007-10-03,30.71,0.0,inf
2007-10-04,30.84,0.0,inf
2007-10-05,31.55,0.0,inf
2007-10-08,32.23,0.0,inf
2007-10-09,32.72,0.0,inf
2007-10-10,32.54,0.0,inf
2007-10-11,31.28,0.0,inf
2007-10-12,32.26,0.0,inf
2007-10-15,31.47,0.0,inf
2007-10-16,31.08,0.0,inf
2007-10-17,31.6,0.0,inf
2007-10-18,32.38,0.0,inf
2007-10-19,32.79,0.0,inf
2007-10-22,32.27,0.0,inf
2007-10-23,33.71,0.0,inf
2007-10-24,35.1,0.0,inf
2007-10-25,33.73,0.0,inf
2007-10-26,34.05,0.0,inf
2007-10-29,34.61,0.0,inf
2007-10-30,34.18,0.0,inf
2007-10-31,35.6,0.0,inf
2007-11-01,34.46,0.0,inf
2007-11-02,34.93,0.0,inf
2007-11-05,34.96,0.0,inf
2007-11-06,35.67,0.0,inf
2007-11-07,34.68,0.0,inf
2007-11-08,34.21,0.0,inf
2007-11-09,33.09,0.0,inf
2007-11-12,32.27,0.0,inf
2007-11-13,33.58,0.0,inf
2007-11-14,34.23,0.0,inf
2007-11-15,34.5,0.0,inf
2007-11-16,35.01,0.0,inf
2007-11-19,36.05,0.0,inf
2007-11-20,33.92,0.0,inf
2007-11-21,33.04,0.0,inf
2007-11-23,33.6,0.0,inf
2007-11-26,32.68,0.0,inf
2007-11-27,32.09,0.0,inf
2007-11-28,33.92,0.0,inf
2007-11-29,33.84,0.0,inf
2007-11-30,33.39,0.0,inf
2007-12-03,32.55,0.0,inf
2007-12-04,32.51,0.0,inf
2007-12-05,34.3,0.0,inf
2007-12-06,34.96,0.0,inf
2007-12-07,35.11,0.0,inf
2007-12-10,35.26,0.0,inf
2007-12-11,34.23,0.0,inf
2007-12-12,35.04,0.0,inf
2007-12-13,36.16,0.0,inf
2007-12-14,37.15,0.0,inf
2007-12-17,36.06,0.0,inf
2007-12-18,35.58,0.0,inf
2007-12-19,37.17,0.0,inf
2007-12-20,37.67,0.0,inf
2007-12-21,37.29,0.0,inf
2007-12-24,38.53,0.0,inf
2007-12-26,38.9,0.0,inf
2007-12-27,37.93,0.0,inf
2007-12-28,37.89,0.0,inf
2007-12-31,38.5,0.0,inf
2008-01-02,37.1,0.0,inf
2008-01-03,35.98,0.0,inf
2008-01-04,34.16,0.0,inf
2008-01-07,32.83,0.0,inf
2008-01-08,33.02,0.0,inf
2008-01-09,32.57,0.0,inf
2008-01-10,34.7,0.0,inf
2008-01-11,34.62,0.0,inf
2008-01-14,34.49,0.0,inf
2008-01-15,32.66,0.0,inf
2008-01-16,29.69,0.0,inf
2008-01-17,26.19,0.0,inf
2008-01-18,27.72,0.0,inf
2008-01-22,27.57,0.0,inf
2008-01-23,28.68,0.0,inf
2008-01-24,30.12,0.0,inf
2008-01-25,29.07,0.0,inf
2008-01-28,28.05,0.0,inf
2008-01-29,28.38,0.0,inf
2008-01-30,27.67,0.0,inf
2008-01-31,27.84,0.0,inf
2008-02-01,27.09,0.0,inf
2008-02-04,27.25,0.0,inf
2008-02-05,24.93,0.0,inf
2008-02-06,23.18,0.0,inf
2008-02-07,26.08,0.0,inf
2008-02-08,25.56,0.0,inf
2008-02-11,26.03,0.0,inf
2008-02-12,26.71,0.0,inf
2008-02-13,27.54,0.0,inf
2008-02-14,26.68,0.0,inf
2008-02-15,26.47,0.0,inf
2008-02-19,25.52,0.0,inf
2008-02-20,26.86,0.0,inf
2008-02-21,26.71,0.0,inf
2008-02-22,26.9,0.0,inf
2008-02-25,27.91,0.0,inf
2008-02-26,27.1,0.0,inf
2008-02-27,26.93,0.0,inf
2008-02-28,26.79,0.0,inf
2008-02-29,26.06,0.0,inf
2008-03-03,26.59,0.0,inf
2008-03-04,27.07,0.0,inf
2008-03-05,27.37,0.0,inf
2008-03-06,26.49,0.0,inf
2008-03-07,26.38,0.0,inf
2008-03-10,24.59,0.0,inf
2008-03-11,27.46,0.0,inf
2008-03-12,26.72,0.0,inf
2008-03-13,27.66,0.0,inf
2008-03-14,26.27,0.0,inf
2008-03-17,24.48,0.0,inf
2008-03-18,26.55,0.0,inf
2008-03-19,24.5,0.0,inf
2008-03-20,24.97,0.0,inf
2008-03-24,25.47,0.0,inf
2008-03-25,26.39,0.0,inf
2008-03-26,26.77,0.0,inf
2008-03-27,26.24,0.0,inf
2008-03-28,25.95,0.0,inf
2008-03-31,26.1,0.0,inf
2008-04-01,27.82,0.0,inf
2008-04-02,29.56,0.0,inf
2008-04-03,29.85,0.0,inf
2008-04-04,29.49,0.0,inf
2008-04-07,29.98,0.0,inf
2008-04-08,29.61,0.0,inf
2008-04-09,29.28,0.0,inf
2008-04-10,30.03,0.0,inf
2008-04-11,29.58,0.0,inf
2008-04-14,29.45,0.0,inf
2008-04-15,29.64,0.0,inf
2008-04-16,30.43,0.0,inf
2008-04-17,31.44,0.0,inf
2008-04-18,31.33,0.0,inf
2008-04-21,31.91,0.0,inf
2008-04-22,30.06,0.0,inf
2008-04-23,30.29,0.0,inf
2008-04-24,31.6,0.0,inf
2008-04-25,32.11,0.0,inf
2008-04-28,30.91,0.0,inf
2008-04-29,30.35,0.0,inf
2008-04-30,31.03,0.0,inf
2008-05-01,32.0,0.0,inf
2008-05-02,32.22,0.0,inf
2008-05-05,32.51,0.0,inf
2008-05-06,33.03,0.0,inf
2008-05-07,31.95,0.0,inf
2008-05-08,31.94,0.0,inf
2008-05-09,31.31,0.0,inf
2008-05-12,31.71,0.0,inf
2008-05-13,32.14,0.0,inf
2008-05-14,32.26,0.0,inf
2008-05-15,31.8,0.0,inf
2008-05-16,30.9,0.0,inf
2008-05-19,30.56,0.0,inf
2008-05-20,30.12,0.0,inf
2008-05-21,28.66,0.0,inf
2008-05-22,28.64,0.0,inf
2008-05-23,28.54,0.0,inf
2008-05-27,28.02,0.0,inf
2008-05-28,27.84,0.0,inf
2008-05-29,28.28,0.0,inf
2008-05-30,27.64,0.0,inf
2008-06-02,26.83,0.0,inf
2008-06-03,26.43,0.0,inf
2008-06-04,25.81,0.0,inf
2008-06-05,27.33,0.0,inf
2008-06-06,25.62,0.0,inf
2008-06-09,25.41,0.0,inf
2008-06-10,25.06,0.0,inf
2008-06-11,23.42,0.0,inf
2008-06-12,23.23,0.0,inf
2008-06-13,24.6,0.0,inf
2008-06-16,24.56,0.0,inf
2008-06-17,24.62,0.0,inf
2008-06-18,24.87,0.0,inf
2008-06-19,26.53,0.0,inf
2008-06-20,25.94,0.0,inf
2008-06-23,25.72,0.0,inf
2008-06-24,25.68,0.0,inf
2008-06-25,25.84,0.0,inf
2008-06-26,24.4,0.0,inf
2008-06-27,23.76,0.0,inf
2008-06-30,22.8,0.0,inf
2008-07-01,23.05,0.0,inf
2008-07-02,21.62,0.0,inf
2008-07-03,21.2,0.0,inf
2008-07-07,20.74,0.0,inf
2008-07-08,21.25,0.0,inf
2008-07-09,19.08,0.0,inf
2008-07-10,17.06,0.0,inf
2008-07-11,17.68,0.0,inf
2008-07-14,17.02,0.0,inf
2008-07-15,17.28,0.0,inf
2008-07-16,18.75,0.0,inf
2008-07-17,18.08,0.0,inf
2008-07-18,17.89,0.0,inf
2008-07-21,17.9,0.0,inf
2008-07-22,19.44,0.0,inf
2008-07-23,19.0,0.0,inf
2008-07-24,18.2,0.0,inf
2008-07-25,20.58,0.0,inf
2008-07-28,19.8,0.0,inf
2008-07-29,20.86,0.0,inf
2008-07-30,20.84,0.0,inf
2008-07-31,19.96,0.0,inf
2008-08-01,19.24,0.0,inf
2008-08-04,17.09,0.0,inf
2008-08-05,17.82,0.0,inf
2008-08-06,16.92,0.0,inf
2008-08-07,16.9,0.0,inf
2008-08-08,17.54,0.0,inf
2008-08-11,17.36,0.0,inf
2008-08-12,16.64,0.0,inf
2008-08-13,16.55,0.0,inf
2008-08-14,17.44,0.0,inf
2008-08-15,17.39,0.0,inf
2008-08-18,16.51,0.0,inf
2008-08-19,16.6,0.0,inf
2008-08-20,17.11,0.0,inf
2008-08-21,16.83,0.0,inf
2008-08-22,17.62,0.0,inf
2008-08-25,16.99,0.0,inf
2008-08-26,16.95,0.0,inf
2008-08-27,17.6,0.0,inf
2008-08-28,18.12,0.0,inf
2008-08-29,17.61,0.0,inf
2008-09-02,18.39,0.0,inf
2008-09-03,18.56,0.0,inf
2008-09-04,18.1,0.0,inf
2008-09-05,19.55,0.0,inf
2008-09-08,19.91,0.0,inf
2008-09-09,17.67,0.0,inf
2008-09-10,18.13,0.0,inf
2008-09-11,18.48,0.0,inf
2008-09-12,18.18,0.0,inf
2008-09-15,15.53,0.0,inf
2008-09-16,15.19,0.0,inf
2008-09-17,13.33,0.0,inf
2008-09-18,15.05,0.0,inf
2008-09-19,17.32,0.0,inf
2008-09-22,15.15,0.0,inf
2008-09-23,15.5,0.0,inf
2008-09-24,15.02,0.0,inf
2008-09-25,15.98,0.0,inf
2008-09-26,15.77,0.0,inf
2008-09-29,12.98,0.0,inf
2008-09-30,16.14,0.0,inf
2008-10-01,16.99,0.0,inf
2008-10-02,15.96,0.0,inf
2008-10-03,15.64,0.0,inf
2008-10-06,16.32,0.0,inf
2008-10-07,16.91,0.0,inf
2008-10-08,16.53,0.0,inf
2008-10-09,13.75,0.0,inf
2008-10-10,14.8,0.0,inf
2008-10-13,17.22,0.0,inf
2008-10-14,16.88,0.0,inf
2008-10-15,14.23,0.0,inf
2008-10-16,15.57,0.0,inf
2008-10-17,16.82,0.0,inf
2008-10-20,16.14,0.0,inf
2008-10-21,15.45,0.0,inf
2008-10-22,13.73,0.0,inf
2008-10-23,12.89,0.0,inf
2008-10-24,11.91,0.0,inf
2008-10-27,10.86,0.0,inf
2008-10-28,12.86,0.0,inf
2008-10-29,12.36,0.0,inf
2008-10-30,17.4,0.0,inf
2008-10-31,17.11,0.0,inf
2008-11-03,16.83,0.0,inf
2008-11-04,18.51,0.0,inf
2008-11-05,16.38,0.0,inf
2008-11-06,15.12,0.0,inf
2008-11-07,16.04,0.0,inf
2008-11-10,14.6,0.0,inf
2008-11-11,14.68,0.0,inf
2008-11-12,13.5,0.0,inf
2008-11-13,14.95,0.0,inf
2008-11-14,14.17,0.0,inf
2008-11-17,13.03,0.0,inf
2008-11-18,12.95,0.0,inf
2008-11-19,11.66,0.0,inf
2008-11-20,10.14,0.0,inf
2008-11-21,11.7,0.0,inf
2008-11-24,13.23,0.0,inf
2008-11-25,13.74,0.0,inf
2008-11-26,14.88,0.0,inf
2008-11-28,14.72,0.0,inf
2008-12-01,12.13,0.0,inf
2008-12-02,12.56,0.0,inf
2008-12-03,13.36,0.0,inf
2008-12-04,13.3,0.0,inf
2008-12-05,14.32,0.0,inf
2008-12-08,16.27,0.0,inf
2008-12-09,15.4,0.0,inf
2008-12-10,15.49,0.0,inf
2008-12-11,14.73,0.0,inf
2008-12-12,15.36,0.0,inf
2008-12-15,14.23,0.0,inf
