date,SIVB,SIVB_EPS,PE Ratio
2000-03-14,37.25,,
2000-03-15,36.25,,
2000-03-16,40.25,,
2000-03-17,38.91,,
2000-03-20,30.0,,
2000-03-21,38.03,,
2000-03-22,37.38,,
2000-03-23,34.25,,
2000-03-24,34.34,,
2000-03-27,35.47,,
2000-03-28,36.19,,
2000-03-29,35.22,,
2000-03-30,35.19,,
2000-03-31,35.94,,
2000-04-03,34.66,,
2000-04-04,32.34,,
2000-04-05,27.38,,
2000-04-06,29.0,,
2000-04-07,28.66,,
2000-04-10,26.03,,
2000-04-11,27.92,,
2000-04-12,26.75,,
2000-04-13,26.97,,
2000-04-14,18.0,,
2000-04-17,17.0,,
2000-04-18,20.47,,
2000-04-19,22.22,,
2000-04-20,23.69,,
2000-04-24,27.69,,
2000-04-25,31.38,,
2000-04-26,28.28,,
2000-04-27,28.5,,
2000-04-28,30.88,,
2000-05-01,30.66,,
2000-05-02,30.56,,
2000-05-03,29.03,,
2000-05-04,28.75,,
2000-05-05,29.38,,
2000-05-08,29.38,,
2000-05-09,30.5,,
2000-05-10,28.63,,
2000-05-11,30.0,,
2000-05-12,31.13,,
2000-05-15,31.78,,
2000-05-16,32.94,,
2000-05-17,32.0,,
2000-05-18,33.88,,
2000-05-19,30.95,,
2000-05-22,28.0,,
2000-05-23,27.25,,
2000-05-24,28.5,,
2000-05-25,28.0,,
2000-05-26,28.44,,
2000-05-30,29.75,,
2000-05-31,32.81,,
2000-06-01,34.94,,
2000-06-02,39.63,,
2000-06-05,39.94,,
2000-06-06,39.75,,
2000-06-07,38.44,,
2000-06-08,34.94,,
2000-06-09,38.5,,
2000-06-12,38.75,,
2000-06-13,38.44,,
2000-06-14,39.88,,
2000-06-15,39.94,,
2000-06-16,38.25,,
2000-06-19,39.81,,
2000-06-20,40.81,,
2000-06-21,40.75,,
2000-06-22,39.69,,
2000-06-23,38.81,,
2000-06-26,39.31,,
2000-06-27,41.31,,
2000-06-28,44.44,,
2000-06-29,43.44,,
2000-06-30,42.63,,
2000-07-03,42.0,,
2000-07-05,41.25,,
2000-07-06,41.0,,
2000-07-07,44.06,,
2000-07-10,46.5,,
2000-07-11,46.88,,
2000-07-12,45.44,,
2000-07-13,47.06,,
2000-07-14,47.44,,
2000-07-17,49.94,,
2000-07-18,49.25,,
2000-07-19,49.31,,
2000-07-20,49.5,,
2000-07-21,46.5,,
2000-07-24,48.5,,
2000-07-25,49.38,,
2000-07-26,49.81,,
2000-07-27,45.56,,
2000-07-28,44.19,,
2000-07-31,43.81,,
2000-08-01,42.19,,
2000-08-02,45.5,,
2000-08-03,48.75,,
2000-08-04,48.63,,
2000-08-07,51.92,,
2000-08-08,51.38,,
2000-08-09,49.31,,
2000-08-10,48.94,,
2000-08-11,53.13,,
2000-08-14,53.56,,
2000-08-15,53.5,,
2000-08-16,51.06,,
2000-08-17,53.25,,
2000-08-18,53.44,,
2000-08-21,55.0,,
2000-08-22,56.19,,
2000-08-23,52.75,,
2000-08-24,55.63,,
2000-08-25,53.94,,
2000-08-28,53.06,,
2000-08-29,55.38,,
2000-08-30,56.06,,
2000-08-31,57.63,,
2000-09-01,58.31,,
2000-09-05,59.19,,
2000-09-06,59.88,,
2000-09-07,59.44,,
2000-09-08,59.19,,
2000-09-11,61.0,,
2000-09-12,62.06,,
2000-09-13,62.44,,
2000-09-14,64.06,,
2000-09-15,56.98,,
2000-09-18,54.25,,
2000-09-19,51.69,,
2000-09-20,48.88,,
2000-09-21,48.0,,
2000-09-22,50.81,,
2000-09-25,52.75,,
2000-09-26,50.0,,
2000-09-27,51.0,,
2000-09-28,57.94,,
2000-09-29,58.23,,
2000-10-02,58.25,,
2000-10-03,58.5,,
2000-10-04,55.0,,
2000-10-05,55.88,,
2000-10-06,49.0,,
2000-10-09,48.88,,
2000-10-10,43.13,,
2000-10-11,43.0,,
2000-10-12,39.63,,
2000-10-13,40.63,,
2000-10-16,38.44,,
2000-10-17,35.06,,
2000-10-18,31.19,,
2000-10-19,33.69,,
2000-10-20,40.0,,
2000-10-23,42.0,,
2000-10-24,43.0,,
2000-10-25,41.75,,
2000-10-26,41.69,,
2000-10-27,42.94,,
2000-10-30,45.13,,
2000-10-31,46.25,,
2000-11-01,43.75,,
2000-11-02,48.19,,
2000-11-03,47.56,,
2000-11-06,47.56,,
2000-11-07,46.31,,
2000-11-08,46.31,,
2000-11-09,44.38,,
2000-11-10,41.81,,
2000-11-13,40.38,,
2000-11-14,41.88,,
2000-11-15,42.94,,
2000-11-16,41.69,,
2000-11-17,39.63,,
2000-11-20,39.25,,
2000-11-21,37.75,,
2000-11-22,36.5,,
2000-11-24,36.25,,
2000-11-27,36.75,,
2000-11-28,35.06,,
2000-11-29,37.38,,
2000-11-30,34.5,,
2000-12-01,36.75,,
2000-12-04,36.13,,
2000-12-05,40.88,,
2000-12-06,43.83,,
2000-12-07,42.5,,
2000-12-08,42.5,,
2000-12-11,44.5,,
2000-12-12,34.75,,
2000-12-13,33.63,,
2000-12-14,34.69,,
2000-12-15,32.88,,
2000-12-18,33.25,,
2000-12-19,34.69,,
2000-12-20,32.5,,
2000-12-21,34.19,,
2000-12-22,37.89,,
2000-12-26,37.81,,
2000-12-27,39.75,,
2000-12-28,39.56,,
2000-12-29,34.56,,
2001-01-02,31.25,,
2001-01-03,38.0,,
2001-01-04,35.88,,
2001-01-05,34.0,,
2001-01-08,32.0,,
2001-01-09,28.5,,
2001-01-10,30.81,,
2001-01-11,33.69,,
2001-01-12,32.31,,
2001-01-16,32.0,,
2001-01-17,31.69,,
2001-01-18,29.81,,
2001-01-19,29.69,,
2001-01-22,31.69,,
2001-01-23,32.19,,
2001-01-24,32.75,,
2001-01-25,33.0,,
2001-01-26,33.06,,
2001-01-29,33.69,,
2001-01-30,34.75,,
2001-01-31,32.5,,
2001-02-01,32.06,,
2001-02-02,31.5,,
2001-02-05,30.63,,
2001-02-06,30.0,,
2001-02-07,29.81,,
2001-02-08,31.0,,
2001-02-09,30.5,,
2001-02-12,30.19,,
2001-02-13,31.0,,
2001-02-14,31.75,,
2001-02-15,33.25,,
2001-02-16,31.63,,
2001-02-20,30.19,,
2001-02-21,30.06,,
2001-02-22,29.19,,
2001-02-23,27.94,,
2001-02-26,29.13,,
2001-02-27,28.81,,
2001-02-28,27.94,,
2001-03-01,28.38,,
2001-03-02,29.94,,
2001-03-05,29.75,,
2001-03-06,30.44,,
2001-03-07,29.94,,
2001-03-08,29.38,,
2001-03-09,29.13,,
2001-03-12,26.75,,
2001-03-13,27.38,,
2001-03-14,26.06,,
2001-03-15,25.81,,
2001-03-16,23.0,,
2001-03-19,23.48,,
2001-03-20,23.69,,
2001-03-21,22.0,,
2001-03-22,21.06,,
2001-03-23,22.69,,
2001-03-26,24.19,,
2001-03-27,25.06,,
2001-03-28,23.81,,
2001-03-29,23.56,,
2001-03-30,23.5,,
2001-04-02,22.31,,
2001-04-03,21.25,,
2001-04-04,18.06,,
2001-04-05,19.88,,
2001-04-06,21.13,,
2001-04-09,21.29,,
2001-04-10,22.6,,
2001-04-11,22.92,,
2001-04-12,24.04,,
2001-04-16,23.28,,
2001-04-17,23.59,,
2001-04-18,25.07,,
2001-04-19,26.4,,
2001-04-20,23.71,,
2001-04-23,23.16,,
2001-04-24,22.88,,
2001-04-25,22.98,,
2001-04-26,23.31,,
2001-04-27,24.31,,
2001-04-30,25.06,,
2001-05-01,26.46,,
2001-05-02,27.87,,
2001-05-03,27.31,,
2001-05-04,27.46,,
2001-05-07,27.17,,
2001-05-08,27.16,,
2001-05-09,27.0,,
2001-05-10,27.6,,
2001-05-11,27.48,,
2001-05-14,27.75,,
2001-05-15,27.77,,
2001-05-16,29.26,,
2001-05-17,31.65,,
2001-05-18,30.02,,
2001-05-21,29.97,,
2001-05-22,30.32,,
2001-05-23,29.55,,
2001-05-24,29.51,,
2001-05-25,29.21,,
2001-05-29,28.8,,
2001-05-30,27.1,,
2001-05-31,27.65,,
2001-06-01,27.77,,
2001-06-04,28.09,,
2001-06-05,28.8,,
2001-06-06,28.54,,
2001-06-07,28.46,,
2001-06-08,28.53,,
2001-06-11,27.43,,
2001-06-12,27.72,,
2001-06-13,27.6,,
2001-06-14,26.95,,
2001-06-15,26.95,,
2001-06-18,26.8,,
2001-06-19,26.64,,
2001-06-20,26.06,,
2001-06-21,25.86,,
2001-06-22,22.05,,
2001-06-25,22.01,,
2001-06-26,21.8,,
2001-06-27,21.6,,
2001-06-28,21.48,,
2001-06-29,22.0,,
2001-07-02,20.55,,
2001-07-03,20.14,,
2001-07-05,19.97,,
2001-07-06,19.73,,
2001-07-09,19.29,,
2001-07-10,19.5,,
2001-07-11,19.5,,
2001-07-12,20.46,,
2001-07-13,20.19,,
2001-07-16,19.81,,
2001-07-17,19.06,,
2001-07-18,18.95,,
2001-07-19,18.98,,
2001-07-20,20.07,,
2001-07-23,20.82,,
2001-07-24,20.16,,
2001-07-25,20.14,,
2001-07-26,20.25,,
2001-07-27,20.45,,
2001-07-30,20.0,,
2001-07-31,20.16,,
2001-08-01,20.58,,
2001-08-02,21.9,,
2001-08-03,21.78,,
2001-08-06,21.62,,
2001-08-07,21.75,,
2001-08-08,21.16,,
2001-08-09,21.15,,
2001-08-10,21.67,,
2001-08-13,21.68,,
2001-08-14,21.3,1.18,18.05084745762712
2001-08-15,20.98,1.18,17.779661016949152
2001-08-16,21.2,1.18,17.966101694915256
2001-08-17,20.9,1.18,17.71186440677966
2001-08-20,21.12,1.18,17.898305084745765
2001-08-21,21.02,1.18,17.8135593220339
2001-08-22,21.68,1.18,18.372881355932204
2001-08-23,21.86,1.18,18.52542372881356
2001-08-24,22.54,1.18,19.10169491525424
2001-08-27,21.99,1.18,18.635593220338983
2001-08-28,21.83,1.18,18.5
2001-08-29,21.73,1.18,18.41525423728814
2001-08-30,21.82,1.18,18.491525423728813
2001-08-31,22.36,1.18,18.949152542372882
2001-09-04,22.36,1.18,18.949152542372882
2001-09-05,21.28,1.18,18.033898305084747
2001-09-06,20.65,1.18,17.5
2001-09-07,20.2,1.18,17.11864406779661
2001-09-10,19.65,1.18,16.652542372881356
2001-09-17,18.05,1.18,15.296610169491526
2001-09-18,17.99,1.18,15.245762711864407
2001-09-19,17.82,1.18,15.101694915254239
2001-09-20,16.67,1.18,14.1271186440678
2001-09-21,17.41,1.18,14.754237288135593
2001-09-24,18.87,1.18,15.991525423728815
2001-09-25,19.02,1.18,16.11864406779661
2001-09-26,19.05,1.18,16.14406779661017
2001-09-27,19.5,1.18,16.52542372881356
2001-09-28,20.2,1.18,17.11864406779661
2001-10-01,19.8,1.18,16.779661016949156
2001-10-02,20.13,1.18,17.059322033898304
2001-10-03,20.99,1.18,17.78813559322034
2001-10-04,20.21,1.18,17.1271186440678
2001-10-05,19.83,1.18,16.805084745762713
2001-10-08,18.77,1.18,15.90677966101695
2001-10-09,18.68,1.18,15.830508474576272
2001-10-10,19.42,1.18,16.45762711864407
2001-10-11,20.14,1.18,17.06779661016949
2001-10-12,19.44,1.18,16.474576271186443
2001-10-15,19.45,1.18,16.483050847457626
2001-10-16,19.27,1.18,16.330508474576273
2001-10-17,19.2,1.18,16.271186440677965
2001-10-18,18.9,1.18,16.016949152542374
2001-10-19,20.48,1.18,17.35593220338983
2001-10-22,21.04,1.18,17.83050847457627
2001-10-23,20.59,1.18,17.449152542372882
2001-10-24,22.33,1.18,18.923728813559322
2001-10-25,23.05,1.18,19.533898305084747
2001-10-26,23.86,1.18,20.220338983050848
2001-10-29,23.76,1.18,20.135593220338986
2001-10-30,23.1,1.18,19.57627118644068
2001-10-31,23.44,1.18,19.864406779661017
2001-11-01,23.23,1.18,19.686440677966104
2001-11-02,23.01,1.18,19.500000000000004
2001-11-05,24.0,1.18,20.33898305084746
2001-11-06,23.94,1.18,20.288135593220343
2001-11-07,24.15,1.18,20.466101694915253
2001-11-08,23.94,1.18,20.288135593220343
2001-11-09,23.96,1.18,20.305084745762713
2001-11-12,24.45,1.18,20.720338983050848
2001-11-13,25.65,1.18,21.73728813559322
2001-11-14,26.97,1.57,17.178343949044585
2001-11-15,26.46,1.57,16.853503184713375
2001-11-16,26.0,1.57,16.560509554140125
2001-11-19,26.4,1.57,16.81528662420382
2001-11-20,25.97,1.57,16.54140127388535
2001-11-21,25.96,1.57,16.53503184713376
2001-11-23,26.15,1.57,16.65605095541401
2001-11-26,26.86,1.57,17.108280254777068
2001-11-27,26.33,1.57,16.770700636942674
2001-11-28,25.01,1.57,15.929936305732484
2001-11-29,25.43,1.57,16.197452229299362
2001-11-30,25.23,1.57,16.070063694267514
2001-12-03,24.91,1.57,15.86624203821656
2001-12-04,26.21,1.57,16.694267515923567
2001-12-05,27.29,1.57,17.38216560509554
2001-12-06,27.33,1.57,17.40764331210191
2001-12-07,27.04,1.57,17.222929936305732
2001-12-10,26.6,1.57,16.94267515923567
2001-12-11,26.54,1.57,16.904458598726112
2001-12-12,26.66,1.57,16.980891719745223
2001-12-13,26.39,1.57,16.808917197452228
2001-12-14,25.75,1.57,16.401273885350317
2001-12-17,26.24,1.57,16.713375796178344
2001-12-18,27.18,1.57,17.312101910828023
2001-12-19,27.23,1.57,17.343949044585987
2001-12-20,27.0,1.57,17.197452229299362
2001-12-21,27.44,1.57,17.477707006369428
2001-12-24,27.81,1.57,17.713375796178344
2001-12-26,27.49,1.57,17.50955414012739
2001-12-27,27.54,1.57,17.54140127388535
2001-12-28,27.75,1.57,17.67515923566879
2001-12-31,26.73,1.57,17.02547770700637
2002-01-02,26.16,1.57,16.662420382165603
2002-01-03,26.85,1.57,17.101910828025478
2002-01-04,27.47,1.57,17.4968152866242
2002-01-07,27.04,1.57,17.222929936305732
2002-01-08,27.0,1.57,17.197452229299362
2002-01-09,26.5,1.57,16.878980891719745
2002-01-10,26.9,1.57,17.133757961783438
2002-01-11,26.31,1.57,16.757961783439487
2002-01-14,25.97,1.57,16.54140127388535
2002-01-15,26.32,1.57,16.76433121019108
2002-01-16,24.57,1.57,15.64968152866242
2002-01-17,24.03,1.57,15.305732484076433
2002-01-18,22.93,1.57,14.605095541401273
2002-01-22,22.27,1.57,14.184713375796177
2002-01-23,23.21,1.57,14.78343949044586
2002-01-24,23.21,1.57,14.78343949044586
2002-01-25,23.24,1.57,14.802547770700635
2002-01-28,23.04,1.57,14.675159235668788
2002-01-29,22.84,1.57,14.547770700636942
2002-01-30,23.18,1.57,14.764331210191083
2002-01-31,23.02,1.57,14.662420382165605
2002-02-01,23.05,1.57,14.681528662420382
2002-02-04,22.33,1.57,14.22292993630573
2002-02-05,22.01,1.57,14.019108280254777
2002-02-06,21.17,1.57,13.48407643312102
2002-02-07,21.8,1.57,13.885350318471337
2002-02-08,22.0,1.57,14.012738853503183
2002-02-11,22.29,1.57,14.197452229299362
2002-02-12,22.4,1.57,14.267515923566878
2002-02-13,23.77,1.57,15.140127388535031
2002-02-14,24.05,1.57,15.318471337579618
2002-02-15,23.78,1.57,15.146496815286625
2002-02-19,23.14,1.57,14.738853503184712
2002-02-20,24.17,1.57,15.394904458598727
2002-02-21,23.79,1.57,15.152866242038215
2002-02-22,24.33,1.57,15.496815286624201
2002-02-25,26.39,1.57,16.808917197452228
2002-02-26,27.18,1.57,17.312101910828023
2002-02-27,27.62,1.57,17.59235668789809
2002-02-28,27.76,1.57,17.681528662420384
2002-03-01,27.54,1.57,17.54140127388535
2002-03-04,28.92,1.57,18.420382165605098
2002-03-05,28.98,1.57,18.458598726114648
2002-03-06,29.52,1.57,18.802547770700635
2002-03-07,29.99,1.57,19.101910828025478
2002-03-08,30.54,1.57,19.452229299363054
2002-03-11,30.11,1.57,19.178343949044585
2002-03-12,29.87,1.57,19.02547770700637
2002-03-13,29.31,1.57,18.668789808917197
2002-03-14,29.91,1.57,19.050955414012737
2002-03-15,30.41,1.57,19.369426751592357
2002-03-18,31.11,1.57,19.81528662420382
2002-03-19,31.25,1.57,19.904458598726112
2002-03-20,31.24,1.57,19.89808917197452
2002-03-21,30.99,1.57,19.73885350318471
2002-03-22,30.73,1.57,19.573248407643312
2002-03-25,30.29,1.57,19.292993630573246
2002-03-26,30.9,1.57,19.68152866242038
2002-03-27,31.23,1.57,19.89171974522293
2002-03-28,30.25,1.57,19.26751592356688
2002-04-01,30.22,1.57,19.2484076433121
2002-04-02,30.75,1.57,19.585987261146496
2002-04-03,29.99,1.57,19.101910828025478
2002-04-04,30.21,1.57,19.24203821656051
2002-04-05,30.04,1.57,19.133757961783438
2002-04-08,30.34,1.57,19.32484076433121
2002-04-09,31.24,1.57,19.89808917197452
2002-04-10,30.85,1.57,19.64968152866242
2002-04-11,30.29,1.57,19.292993630573246
2002-04-12,30.83,1.57,19.636942675159233
2002-04-15,30.68,1.57,19.54140127388535
2002-04-16,31.2,1.57,19.872611464968152
2002-04-17,31.29,1.57,19.929936305732483
2002-04-18,31.6,1.57,20.127388535031848
2002-04-19,33.58,1.57,21.38853503184713
2002-04-22,33.0,1.57,21.019108280254777
2002-04-23,32.58,1.57,20.751592356687897
2002-04-24,32.78,1.57,20.878980891719745
2002-04-25,32.88,1.57,20.94267515923567
2002-04-26,32.49,1.57,20.694267515923567
2002-04-29,31.82,1.57,20.26751592356688
2002-04-30,31.95,1.57,20.350318471337577
2002-05-01,32.63,1.57,20.78343949044586
2002-05-02,33.23,1.57,21.165605095541398
2002-05-03,32.49,1.57,20.694267515923567
2002-05-06,31.7,1.57,20.19108280254777
2002-05-07,32.23,1.57,20.52866242038216
2002-05-08,33.46,1.57,21.312101910828027
2002-05-09,32.88,1.57,20.94267515923567
2002-05-10,32.01,1.57,20.38853503184713
2002-05-13,32.45,0.3,108.16666666666669
2002-05-14,33.21,0.3,110.7
2002-05-15,33.87,0.3,112.89999999999999
2002-05-16,33.48,0.3,111.6
2002-05-17,33.35,0.3,111.16666666666667
2002-05-20,32.66,0.3,108.86666666666666
2002-05-21,32.0,0.3,106.66666666666667
2002-05-22,31.49,0.3,104.96666666666667
2002-05-23,31.16,0.3,103.86666666666667
2002-05-24,31.6,0.3,105.33333333333334
2002-05-28,31.55,0.3,105.16666666666667
2002-05-29,31.01,0.3,103.36666666666667
2002-05-30,30.84,0.3,102.8
2002-05-31,31.12,0.3,103.73333333333333
2002-06-03,30.73,0.3,102.43333333333334
2002-06-04,29.95,0.3,99.83333333333333
2002-06-05,30.19,0.3,100.63333333333334
2002-06-06,29.69,0.3,98.96666666666667
2002-06-07,29.37,0.3,97.9
2002-06-10,29.31,0.3,97.7
2002-06-11,28.45,0.3,94.83333333333333
2002-06-12,27.83,0.3,92.76666666666667
2002-06-13,26.74,0.3,89.13333333333333
2002-06-14,27.2,0.3,90.66666666666667
2002-06-17,28.67,0.3,95.56666666666668
2002-06-18,27.72,0.3,92.4
2002-06-19,26.93,0.3,89.76666666666667
2002-06-20,25.99,0.3,86.63333333333333
2002-06-21,25.73,0.3,85.76666666666667
2002-06-24,25.3,0.3,84.33333333333334
2002-06-25,25.8,0.3,86.0
2002-06-26,25.36,0.3,84.53333333333333
2002-06-27,26.0,0.3,86.66666666666667
2002-06-28,26.36,0.3,87.86666666666667
2002-07-01,26.23,0.3,87.43333333333334
2002-07-02,25.51,0.3,85.03333333333335
2002-07-03,25.2,0.3,84.0
2002-07-05,26.22,0.3,87.4
2002-07-08,27.01,0.3,90.03333333333335
2002-07-09,26.0,0.3,86.66666666666667
2002-07-10,25.09,0.3,83.63333333333334
2002-07-11,24.93,0.3,83.10000000000001
2002-07-12,24.89,0.3,82.96666666666667
2002-07-15,23.53,0.3,78.43333333333334
2002-07-16,24.57,0.3,81.9
2002-07-17,24.8,0.3,82.66666666666667
2002-07-18,23.27,0.3,77.56666666666666
2002-07-19,21.19,0.3,70.63333333333334
2002-07-22,19.85,0.3,66.16666666666667
2002-07-23,19.16,0.3,63.86666666666667
2002-07-24,20.35,0.3,67.83333333333334
2002-07-25,21.01,0.3,70.03333333333335
2002-07-26,20.48,0.3,68.26666666666667
2002-07-29,21.49,0.3,71.63333333333333
2002-07-30,21.43,0.3,71.43333333333334
2002-07-31,21.64,0.3,72.13333333333334
2002-08-01,21.11,0.3,70.36666666666667
2002-08-02,20.7,0.3,69.0
2002-08-05,20.06,0.3,66.86666666666666
2002-08-06,21.25,0.3,70.83333333333334
2002-08-07,21.68,0.3,72.26666666666667
2002-08-08,22.57,0.3,75.23333333333333
2002-08-09,22.91,0.3,76.36666666666667
2002-08-12,22.4,0.3,74.66666666666667
2002-08-13,21.88,0.63,34.73015873015873
2002-08-14,23.11,0.63,36.682539682539684
2002-08-15,22.95,0.63,36.42857142857143
2002-08-16,22.49,0.63,35.698412698412696
2002-08-19,22.45,0.63,35.63492063492063
2002-08-20,22.01,0.63,34.93650793650794
2002-08-21,22.75,0.63,36.111111111111114
2002-08-22,22.63,0.63,35.92063492063492
2002-08-23,22.04,0.63,34.98412698412698
2002-08-26,22.48,0.63,35.682539682539684
2002-08-27,22.46,0.63,35.65079365079365
2002-08-28,22.28,0.63,35.36507936507937
2002-08-29,22.66,0.63,35.96825396825397
2002-08-30,22.66,0.63,35.96825396825397
2002-09-03,21.77,0.63,34.55555555555556
2002-09-04,22.5,0.63,35.714285714285715
2002-09-05,21.71,0.63,34.46031746031746
2002-09-06,22.08,0.63,35.047619047619044
2002-09-09,22.4,0.63,35.55555555555555
2002-09-10,21.76,0.63,34.539682539682545
2002-09-11,21.85,0.63,34.682539682539684
2002-09-12,21.59,0.63,34.26984126984127
2002-09-13,21.34,0.63,33.87301587301587
2002-09-16,20.76,0.63,32.952380952380956
2002-09-17,20.11,0.63,31.92063492063492
2002-09-18,17.97,0.63,28.523809523809522
2002-09-19,17.19,0.63,27.28571428571429
2002-09-20,16.88,0.63,26.79365079365079
2002-09-23,16.9,0.63,26.825396825396822
2002-09-24,16.86,0.63,26.76190476190476
2002-09-25,16.99,0.63,26.968253968253965
2002-09-26,17.0,0.63,26.984126984126984
2002-09-27,16.75,0.63,26.58730158730159
2002-09-30,16.93,0.63,26.873015873015873
2002-10-01,17.2,0.63,27.3015873015873
2002-10-02,17.2,0.63,27.3015873015873
2002-10-03,15.74,0.63,24.984126984126984
2002-10-04,14.91,0.63,23.666666666666668
2002-10-07,14.58,0.63,23.142857142857142
2002-10-08,15.15,0.63,24.047619047619047
2002-10-09,14.7,0.63,23.333333333333332
2002-10-10,14.95,0.63,23.730158730158728
2002-10-11,15.81,0.63,25.095238095238095
2002-10-14,15.9,0.63,25.238095238095237
2002-10-15,16.9,0.63,26.825396825396822
2002-10-16,16.08,0.63,25.523809523809522
2002-10-17,16.7,0.63,26.507936507936506
2002-10-18,17.5,0.63,27.77777777777778
2002-10-21,18.05,0.63,28.650793650793652
2002-10-22,18.0,0.63,28.571428571428573
2002-10-23,18.1,0.63,28.73015873015873
2002-10-24,17.9,0.63,28.41269841269841
2002-10-25,18.66,0.63,29.61904761904762
2002-10-28,18.53,0.63,29.412698412698415
2002-10-29,18.02,0.63,28.6031746031746
2002-10-30,18.64,0.63,29.58730158730159
2002-10-31,18.79,0.63,29.825396825396822
2002-11-01,19.14,0.63,30.380952380952383
2002-11-04,19.45,0.63,30.87301587301587
2002-11-05,19.24,0.63,30.539682539682538
2002-11-06,18.36,0.63,29.142857142857142
2002-11-07,17.3,0.63,27.460317460317462
2002-11-08,17.07,0.63,27.095238095238095
2002-11-11,17.01,0.63,27.000000000000004
2002-11-12,17.23,0.63,27.349206349206348
2002-11-13,17.27,0.63,27.41269841269841
2002-11-14,18.14,0.92,19.717391304347824
2002-11-15,18.21,0.92,19.793478260869566
2002-11-18,17.77,0.92,19.315217391304348
2002-11-19,17.99,0.92,19.554347826086953
2002-11-20,18.7,0.92,20.32608695652174
2002-11-21,19.89,0.92,21.619565217391305
2002-11-22,19.69,0.92,21.40217391304348
2002-11-25,19.75,0.92,21.467391304347824
2002-11-26,19.05,0.92,20.706521739130434
2002-11-27,19.94,0.92,21.67391304347826
2002-11-29,19.4,0.92,21.08695652173913
2002-12-02,19.62,0.92,21.32608695652174
2002-12-03,19.11,0.92,20.77173913043478
2002-12-04,18.66,0.92,20.282608695652172
2002-12-05,18.3,0.92,19.891304347826086
2002-12-06,18.57,0.92,20.184782608695652
2002-12-09,17.97,0.92,19.532608695652172
2002-12-10,18.36,0.92,19.956521739130434
2002-12-11,18.46,0.92,20.065217391304348
2002-12-12,18.55,0.92,20.16304347826087
2002-12-13,18.36,0.92,19.956521739130434
2002-12-16,18.73,0.92,20.358695652173914
2002-12-17,18.67,0.92,20.293478260869566
2002-12-18,18.24,0.92,19.826086956521735
2002-12-19,18.23,0.92,19.815217391304348
2002-12-20,18.35,0.92,19.945652173913043
2002-12-23,18.18,0.92,19.76086956521739
2002-12-24,18.06,0.92,19.630434782608692
2002-12-26,18.22,0.92,19.804347826086953
2002-12-27,17.88,0.92,19.43478260869565
2002-12-30,17.87,0.92,19.42391304347826
2002-12-31,18.25,0.92,19.83695652173913
2003-01-02,18.66,0.92,20.282608695652172
2003-01-03,18.43,0.92,20.032608695652172
2003-01-06,19.04,0.92,20.695652173913043
2003-01-07,19.06,0.92,20.717391304347824
2003-01-08,18.79,0.92,20.423913043478258
2003-01-09,18.91,0.92,20.554347826086957
2003-01-10,18.8,0.92,20.434782608695652
2003-01-13,18.77,0.92,20.402173913043477
2003-01-14,19.07,0.92,20.728260869565215
2003-01-15,18.45,0.92,20.054347826086953
2003-01-16,18.34,0.92,19.934782608695652
2003-01-17,18.31,0.92,19.902173913043477
2003-01-21,17.92,0.92,19.47826086956522
2003-01-22,17.7,0.92,19.239130434782606
2003-01-23,17.94,0.92,19.5
2003-01-24,17.42,0.92,18.934782608695652
2003-01-27,17.09,0.92,18.57608695652174
2003-01-28,17.49,0.92,19.010869565217387
2003-01-29,17.48,0.92,19.0
2003-01-30,16.95,0.92,18.423913043478258
2003-01-31,17.25,0.92,18.75
2003-02-03,17.2,0.92,18.695652173913043
2003-02-04,17.15,0.92,18.641304347826086
2003-02-05,17.17,0.92,18.66304347826087
2003-02-06,17.26,0.92,18.76086956521739
2003-02-07,17.01,0.92,18.48913043478261
2003-02-10,17.18,0.92,18.673913043478258
2003-02-11,16.97,0.92,18.445652173913043
2003-02-12,16.63,0.92,18.07608695652174
2003-02-13,16.64,0.92,18.08695652173913
2003-02-14,17.13,0.92,18.6195652173913
2003-02-18,17.4,0.92,18.913043478260867
2003-02-19,17.23,0.92,18.72826086956522
2003-02-20,17.18,0.92,18.673913043478258
2003-02-21,17.45,0.92,18.967391304347824
2003-02-24,17.02,0.92,18.5
2003-02-25,16.96,0.92,18.434782608695652
2003-02-26,16.83,0.92,18.293478260869563
2003-02-27,17.15,0.92,18.641304347826086
2003-02-28,17.35,0.92,18.858695652173914
2003-03-03,17.09,0.92,18.57608695652174
2003-03-04,16.99,0.92,18.467391304347824
2003-03-05,16.75,0.92,18.206521739130434
2003-03-06,16.33,0.92,17.749999999999996
2003-03-07,16.46,0.92,17.891304347826086
2003-03-10,15.75,0.92,17.119565217391305
2003-03-11,15.99,0.92,17.380434782608695
2003-03-12,15.92,0.92,17.304347826086957
2003-03-13,16.58,0.92,18.02173913043478
2003-03-14,16.53,0.92,17.967391304347828
2003-03-17,16.9,0.92,18.3695652173913
2003-03-18,17.28,0.92,18.782608695652176
2003-03-19,17.25,0.92,18.75
2003-03-20,18.7,0.92,20.32608695652174
2003-03-21,18.48,0.92,20.08695652173913
2003-03-24,17.51,0.92,19.032608695652176
2003-03-25,17.69,0.92,19.22826086956522
2003-03-26,17.67,0.92,19.206521739130437
2003-03-27,18.02,0.92,19.58695652173913
2003-03-28,18.38,0.92,19.978260869565215
2003-03-31,18.19,0.92,19.77173913043478
2003-04-01,18.35,0.92,19.945652173913043
2003-04-02,19.14,0.92,20.804347826086957
