date,ALL,ALL_EPS,PE Ratio
2002-02-26,35.01,0.32,109.40624999999999
2002-02-27,35.37,0.32,110.53124999999999
2002-02-28,35.02,0.32,109.43750000000001
2002-03-01,35.67,0.32,111.46875
2002-03-04,36.19,0.32,113.09374999999999
2002-03-05,36.32,0.32,113.5
2002-03-06,36.73,0.32,114.78124999999999
2002-03-07,35.93,0.32,112.28125
2002-03-08,36.52,0.32,114.12500000000001
2002-03-11,37.01,0.32,115.65624999999999
2002-03-12,36.93,0.32,115.40625
2002-03-13,36.83,0.32,115.09374999999999
2002-03-14,37.21,0.32,116.28125
2002-03-15,37.58,0.32,117.43749999999999
2002-03-18,37.42,0.32,116.9375
2002-03-19,37.74,0.32,117.9375
2002-03-20,36.76,0.32,114.87499999999999
2002-03-21,36.96,0.32,115.5
2002-03-22,36.93,0.32,115.40625
2002-03-25,36.41,0.32,113.78124999999999
2002-03-26,36.77,0.0,inf
2002-03-27,37.4,0.0,inf
2002-03-28,37.77,0.0,inf
2002-04-01,37.71,0.0,inf
2002-04-02,37.79,0.0,inf
2002-04-03,37.74,0.0,inf
2002-04-04,38.19,0.0,inf
2002-04-05,38.43,0.0,inf
2002-04-08,38.68,0.0,inf
2002-04-09,39.37,0.0,inf
2002-04-10,39.22,0.0,inf
2002-04-11,38.92,0.0,inf
2002-04-12,39.21,0.0,inf
2002-04-15,38.65,0.0,inf
2002-04-16,39.05,0.0,inf
2002-04-17,41.06,0.0,inf
2002-04-18,40.28,0.0,inf
2002-04-19,40.59,0.0,inf
2002-04-22,40.6,0.0,inf
2002-04-23,40.27,0.0,inf
2002-04-24,40.27,0.0,inf
2002-04-25,39.72,0.0,inf
2002-04-26,39.96,0.0,inf
2002-04-29,39.54,0.0,inf
2002-04-30,39.74,0.0,inf
2002-05-01,39.38,0.0,inf
2002-05-02,39.86,0.0,inf
2002-05-03,39.65,0.0,inf
2002-05-06,39.0,0.0,inf
2002-05-07,38.95,0.0,inf
2002-05-08,38.9,0.0,inf
2002-05-09,38.96,0.0,inf
2002-05-10,38.6,0.6,64.33333333333334
2002-05-13,39.12,0.6,65.2
2002-05-14,39.4,0.6,65.66666666666667
2002-05-15,39.08,0.6,65.13333333333334
2002-05-16,39.01,0.6,65.01666666666667
2002-05-17,39.3,0.6,65.5
2002-05-20,38.49,0.6,64.15
2002-05-21,37.98,0.6,63.3
2002-05-22,38.5,0.6,64.16666666666667
2002-05-23,38.53,0.6,64.21666666666667
2002-05-24,38.45,0.6,64.08333333333334
2002-05-28,38.3,0.6,63.83333333333333
2002-05-29,38.43,0.6,64.05
2002-05-30,38.58,0.6,64.3
2002-05-31,38.48,0.6,64.13333333333333
2002-06-03,37.76,0.6,62.93333333333333
2002-06-04,37.85,0.6,63.083333333333336
2002-06-05,37.59,0.6,62.650000000000006
2002-06-06,37.5,0.6,62.5
2002-06-07,37.63,0.6,62.716666666666676
2002-06-10,38.1,0.6,63.50000000000001
2002-06-11,37.26,0.6,62.1
2002-06-12,37.39,0.6,62.31666666666667
2002-06-13,36.87,0.6,61.449999999999996
2002-06-14,36.39,0.6,60.650000000000006
2002-06-17,37.59,0.6,62.650000000000006
2002-06-18,37.98,0.6,63.3
2002-06-19,37.77,0.6,62.95000000000001
2002-06-20,37.42,0.6,62.366666666666674
2002-06-21,38.0,0.6,63.333333333333336
2002-06-24,37.95,0.6,63.25000000000001
2002-06-25,37.4,0.6,62.333333333333336
2002-06-26,36.76,0.6,61.266666666666666
2002-06-27,37.35,0.6,62.25000000000001
2002-06-28,36.98,0.6,61.63333333333333
2002-07-01,37.15,0.6,61.916666666666664
2002-07-02,36.7,0.6,61.16666666666667
2002-07-03,36.36,0.6,60.6
2002-07-05,36.99,0.6,61.650000000000006
2002-07-08,36.83,0.6,61.38333333333333
2002-07-09,36.67,0.6,61.116666666666674
2002-07-10,35.75,0.6,59.583333333333336
2002-07-11,35.43,0.6,59.050000000000004
2002-07-12,35.36,0.6,58.93333333333334
2002-07-15,34.85,0.6,58.083333333333336
2002-07-16,34.22,0.6,57.03333333333333
2002-07-17,34.08,0.6,56.8
2002-07-18,35.0,0.6,58.333333333333336
2002-07-19,35.08,0.6,58.46666666666667
2002-07-22,34.5,0.6,57.5
2002-07-23,33.77,0.6,56.28333333333334
2002-07-24,35.0,0.6,58.333333333333336
2002-07-25,34.5,0.6,57.5
2002-07-26,35.09,0.6,58.48333333333334
2002-07-29,37.0,0.6,61.66666666666667
2002-07-30,37.31,0.6,62.18333333333334
2002-07-31,38.01,0.6,63.35
2002-08-01,38.15,0.6,63.583333333333336
2002-08-02,37.29,0.6,62.15
2002-08-05,36.71,0.6,61.18333333333334
2002-08-06,37.15,0.6,61.916666666666664
2002-08-07,37.45,0.6,62.41666666666667
2002-08-08,37.96,0.6,63.26666666666667
2002-08-09,37.8,0.6,63.0
2002-08-12,37.58,0.6,62.63333333333333
2002-08-13,36.74,0.48,76.54166666666667
2002-08-14,37.48,0.48,78.08333333333333
2002-08-15,37.67,0.48,78.47916666666667
2002-08-16,37.91,0.48,78.97916666666666
2002-08-19,38.41,0.48,80.02083333333333
2002-08-20,38.25,0.48,79.6875
2002-08-21,37.92,0.48,79.0
2002-08-22,38.74,0.48,80.70833333333334
2002-08-23,38.35,0.48,79.89583333333334
2002-08-26,38.65,0.48,80.52083333333333
2002-08-27,37.96,0.48,79.08333333333334
2002-08-28,37.06,0.48,77.20833333333334
2002-08-29,37.42,0.48,77.95833333333334
2002-08-30,37.22,0.48,77.54166666666667
2002-09-03,36.42,0.48,75.875
2002-09-04,37.0,0.48,77.08333333333334
2002-09-05,37.08,0.48,77.25
2002-09-06,37.25,0.48,77.60416666666667
2002-09-09,37.5,0.48,78.125
2002-09-10,37.4,0.48,77.91666666666667
2002-09-11,37.33,0.48,77.77083333333333
2002-09-12,37.14,0.48,77.375
2002-09-13,37.51,0.48,78.14583333333333
2002-09-16,37.1,0.48,77.29166666666667
2002-09-17,36.97,0.48,77.02083333333333
2002-09-18,36.93,0.48,76.9375
2002-09-19,36.31,0.48,75.64583333333334
2002-09-20,35.71,0.48,74.39583333333334
2002-09-23,35.75,0.48,74.47916666666667
2002-09-24,34.75,0.48,72.39583333333334
2002-09-25,35.24,0.48,73.41666666666667
2002-09-26,36.13,0.48,75.27083333333334
2002-09-27,35.51,0.48,73.97916666666667
2002-09-30,35.55,0.48,74.0625
2002-10-01,36.19,0.48,75.39583333333333
2002-10-02,34.89,0.48,72.6875
2002-10-03,35.0,0.48,72.91666666666667
2002-10-04,34.73,0.48,72.35416666666666
2002-10-07,34.1,0.48,71.04166666666667
2002-10-08,34.59,0.48,72.06250000000001
2002-10-09,33.41,0.48,69.60416666666666
2002-10-10,35.0,0.48,72.91666666666667
2002-10-11,36.15,0.48,75.3125
2002-10-14,36.1,0.48,75.20833333333334
2002-10-15,37.16,0.48,77.41666666666666
2002-10-16,37.57,0.48,78.27083333333334
2002-10-17,39.87,0.48,83.0625
2002-10-18,40.44,0.48,84.25
2002-10-21,41.3,0.48,86.04166666666666
2002-10-22,41.0,0.48,85.41666666666667
2002-10-23,41.32,0.48,86.08333333333334
2002-10-24,40.2,0.48,83.75000000000001
2002-10-25,40.45,0.48,84.27083333333334
2002-10-28,40.22,0.48,83.79166666666667
2002-10-29,39.5,0.48,82.29166666666667
2002-10-30,39.99,0.48,83.31250000000001
2002-10-31,39.78,0.48,82.875
2002-11-01,39.35,0.48,81.97916666666667
2002-11-04,39.23,0.48,81.72916666666666
2002-11-05,38.66,0.48,80.54166666666666
2002-11-06,39.6,0.48,82.5
2002-11-07,39.39,0.48,82.0625
2002-11-08,40.0,0.48,83.33333333333334
2002-11-11,39.54,0.48,82.375
2002-11-12,39.2,0.48,81.66666666666667
2002-11-13,39.52,0.48,82.33333333333334
2002-11-14,39.24,0.35,112.11428571428573
2002-11-15,39.95,0.35,114.14285714285715
2002-11-18,39.93,0.35,114.08571428571429
2002-11-19,40.3,0.35,115.14285714285714
2002-11-20,40.06,0.35,114.45714285714287
2002-11-21,39.25,0.35,112.14285714285715
2002-11-22,39.32,0.35,112.34285714285716
2002-11-25,39.23,0.35,112.08571428571429
2002-11-26,38.37,0.35,109.62857142857143
2002-11-27,38.97,0.35,111.34285714285714
2002-11-29,39.03,0.35,111.51428571428572
2002-12-02,38.8,0.35,110.85714285714286
2002-12-03,38.96,0.35,111.31428571428572
2002-12-04,38.65,0.35,110.42857142857143
2002-12-05,38.34,0.35,109.54285714285716
2002-12-06,38.09,0.35,108.82857142857145
2002-12-09,37.85,0.35,108.14285714285715
2002-12-10,38.45,0.35,109.85714285714288
2002-12-11,38.61,0.35,110.31428571428572
2002-12-12,38.23,0.35,109.22857142857143
2002-12-13,38.06,0.35,108.74285714285716
2002-12-16,38.48,0.35,109.94285714285714
2002-12-17,38.15,0.35,109.0
2002-12-18,37.98,0.35,108.5142857142857
2002-12-19,37.95,0.35,108.42857142857144
2002-12-20,38.24,0.35,109.25714285714287
2002-12-23,38.06,0.35,108.74285714285716
2002-12-24,37.98,0.35,108.5142857142857
2002-12-26,38.1,0.35,108.85714285714286
2002-12-27,37.54,0.35,107.25714285714287
2002-12-30,37.3,0.35,106.57142857142857
2002-12-31,36.99,0.35,105.6857142857143
2003-01-02,37.96,0.35,108.45714285714287
2003-01-03,38.03,0.35,108.65714285714287
2003-01-06,38.49,0.35,109.97142857142859
2003-01-07,37.83,0.35,108.08571428571429
2003-01-08,37.59,0.35,107.40000000000002
2003-01-09,38.1,0.35,108.85714285714286
2003-01-10,38.15,0.35,109.0
2003-01-13,38.12,0.35,108.91428571428571
2003-01-14,38.42,0.35,109.77142857142859
2003-01-15,37.52,0.35,107.20000000000002
2003-01-16,37.44,0.35,106.97142857142858
2003-01-17,37.52,0.35,107.20000000000002
2003-01-21,36.85,0.35,105.28571428571429
2003-01-22,36.27,0.35,103.62857142857145
2003-01-23,35.56,0.35,101.60000000000001
2003-01-24,34.29,0.35,97.97142857142858
2003-01-27,34.35,0.35,98.14285714285715
2003-01-28,34.44,0.35,98.4
2003-01-29,34.55,0.35,98.71428571428571
2003-01-30,34.68,0.35,99.08571428571429
2003-01-31,35.19,0.35,100.54285714285714
2003-02-03,35.18,0.35,100.51428571428572
2003-02-04,34.49,0.35,98.54285714285716
2003-02-05,34.39,0.35,98.25714285714287
2003-02-06,32.02,0.35,91.4857142857143
2003-02-07,31.42,0.35,89.77142857142859
2003-02-10,31.83,0.35,90.94285714285715
2003-02-11,31.5,0.35,90.0
2003-02-12,31.06,0.35,88.74285714285715
2003-02-13,31.7,0.35,90.57142857142857
2003-02-14,32.07,0.35,91.62857142857143
2003-02-18,31.69,0.35,90.54285714285716
2003-02-19,31.45,0.35,89.85714285714286
2003-02-20,31.46,0.35,89.8857142857143
2003-02-21,32.19,0.35,91.97142857142858
2003-02-24,31.84,0.35,90.97142857142858
2003-02-25,32.29,0.35,92.25714285714287
2003-02-26,31.5,0.35,90.0
2003-02-27,31.71,0.35,90.60000000000001
2003-02-28,31.63,0.35,90.37142857142858
2003-03-03,31.88,0.35,91.08571428571429
2003-03-04,31.82,0.35,90.91428571428573
2003-03-05,32.18,0.35,91.94285714285715
2003-03-06,31.88,0.35,91.08571428571429
2003-03-07,32.13,0.35,91.80000000000001
2003-03-10,31.26,0.35,89.31428571428573
2003-03-11,30.86,0.35,88.17142857142858
2003-03-12,30.68,0.35,87.65714285714286
2003-03-13,31.71,0.35,90.60000000000001
2003-03-14,31.9,0.35,91.14285714285714
2003-03-17,32.94,0.35,94.11428571428571
2003-03-18,33.19,0.35,94.82857142857142
2003-03-19,33.19,0.35,94.82857142857142
2003-03-20,33.48,0.35,95.65714285714286
2003-03-21,33.81,0.35,96.60000000000001
2003-03-24,32.84,0.35,93.82857142857145
2003-03-25,32.9,0.35,94.0
2003-03-26,32.78,0.35,93.65714285714287
2003-03-27,32.94,0.35,94.11428571428571
2003-03-28,33.0,0.0,inf
2003-03-31,33.17,0.0,inf
2003-04-01,34.19,0.0,inf
2003-04-02,34.69,0.0,inf
2003-04-03,34.69,0.0,inf
2003-04-04,35.16,0.0,inf
2003-04-07,35.15,0.0,inf
2003-04-08,35.22,0.0,inf
2003-04-09,35.34,0.0,inf
2003-04-10,35.22,0.0,inf
2003-04-11,35.1,0.0,inf
2003-04-14,35.99,0.0,inf
2003-04-15,35.94,0.0,inf
2003-04-16,36.6,0.0,inf
2003-04-17,37.47,0.0,inf
2003-04-21,37.28,0.0,inf
2003-04-22,38.19,0.0,inf
2003-04-23,38.41,0.0,inf
2003-04-24,37.61,0.0,inf
2003-04-25,37.55,0.0,inf
2003-04-28,38.0,0.0,inf
2003-04-29,37.4,0.0,inf
2003-04-30,37.79,0.0,inf
2003-05-01,38.19,0.0,inf
2003-05-02,38.35,0.0,inf
2003-05-05,38.06,0.0,inf
2003-05-06,37.0,0.0,inf
2003-05-07,36.9,0.0,inf
2003-05-08,36.25,0.0,inf
2003-05-09,36.32,0.95,38.231578947368426
2003-05-12,36.46,0.95,38.37894736842105
2003-05-13,36.38,0.95,38.294736842105266
2003-05-14,36.49,0.95,38.410526315789475
2003-05-15,36.58,0.95,38.50526315789474
2003-05-16,36.72,0.95,38.65263157894737
2003-05-19,36.17,0.95,38.07368421052632
2003-05-20,35.66,0.95,37.536842105263155
2003-05-21,35.4,0.95,37.26315789473684
2003-05-22,35.07,0.95,36.915789473684214
2003-05-23,34.98,0.95,36.821052631578944
2003-05-27,35.3,0.95,37.1578947368421
2003-05-28,35.36,0.95,37.22105263157895
2003-05-29,35.0,0.95,36.8421052631579
2003-05-30,35.99,0.95,37.88421052631579
2003-06-02,36.04,0.95,37.93684210526316
2003-06-03,35.87,0.95,37.757894736842104
2003-06-04,36.01,0.95,37.90526315789474
2003-06-05,35.75,0.95,37.631578947368425
2003-06-06,36.06,0.95,37.95789473684211
2003-06-09,35.39,0.95,37.25263157894737
2003-06-10,35.25,0.95,37.10526315789474
2003-06-11,35.36,0.95,37.22105263157895
2003-06-12,35.85,0.95,37.736842105263165
2003-06-13,36.05,0.95,37.94736842105263
2003-06-16,37.0,0.95,38.94736842105263
2003-06-17,36.92,0.95,38.863157894736844
2003-06-18,36.63,0.95,38.55789473684211
2003-06-19,36.2,0.95,38.10526315789474
2003-06-20,36.55,0.95,38.473684210526315
2003-06-23,36.19,0.95,38.09473684210526
2003-06-24,36.57,0.95,38.49473684210527
2003-06-25,36.5,0.95,38.42105263157895
2003-06-26,36.67,0.95,38.6
2003-06-27,36.3,0.95,38.21052631578947
2003-06-30,35.65,0.95,37.526315789473685
2003-07-01,36.95,0.95,38.89473684210527
2003-07-02,37.75,0.95,39.73684210526316
2003-07-03,37.6,0.95,39.578947368421055
2003-07-07,38.03,0.95,40.03157894736842
2003-07-08,38.25,0.95,40.26315789473684
2003-07-09,38.42,0.95,40.4421052631579
2003-07-10,37.56,0.95,39.53684210526316
2003-07-11,37.77,0.95,39.75789473684211
2003-07-14,37.8,0.95,39.78947368421053
2003-07-15,37.68,0.95,39.66315789473684
2003-07-16,37.5,0.95,39.473684210526315
2003-07-17,39.24,0.95,41.30526315789474
2003-07-18,39.29,0.95,41.357894736842105
2003-07-21,38.81,0.95,40.852631578947374
2003-07-22,38.61,0.95,40.642105263157895
2003-07-23,38.27,0.95,40.284210526315796
2003-07-24,38.33,0.95,40.34736842105263
2003-07-25,39.0,0.95,41.05263157894737
2003-07-28,38.35,0.95,40.36842105263158
2003-07-29,38.15,0.95,40.1578947368421
2003-07-30,38.23,0.95,40.242105263157896
2003-07-31,38.03,0.95,40.03157894736842
2003-08-01,37.56,0.95,39.53684210526316
2003-08-04,36.76,0.95,38.694736842105264
2003-08-05,36.36,0.95,38.27368421052632
2003-08-06,36.44,0.95,38.357894736842105
2003-08-07,36.75,0.95,38.684210526315795
2003-08-08,36.77,0.95,38.70526315789474
2003-08-11,36.05,0.84,42.916666666666664
2003-08-12,35.96,0.84,42.80952380952381
2003-08-13,35.89,0.84,42.72619047619048
2003-08-14,36.14,0.84,43.023809523809526
2003-08-15,36.2,0.84,43.0952380952381
2003-08-18,36.18,0.84,43.07142857142857
2003-08-19,36.02,0.84,42.88095238095239
2003-08-20,36.32,0.84,43.23809523809524
2003-08-21,36.81,0.84,43.82142857142858
2003-08-22,36.27,0.84,43.17857142857143
2003-08-25,36.06,0.84,42.92857142857143
2003-08-26,36.09,0.84,42.96428571428572
2003-08-27,35.51,0.84,42.273809523809526
2003-08-28,35.56,0.84,42.333333333333336
2003-08-29,35.75,0.84,42.55952380952381
2003-09-02,36.17,0.84,43.05952380952381
2003-09-03,36.59,0.84,43.55952380952382
2003-09-04,36.8,0.84,43.80952380952381
2003-09-05,36.8,0.84,43.80952380952381
2003-09-08,37.09,0.84,44.15476190476191
2003-09-09,36.92,0.84,43.952380952380956
2003-09-10,37.02,0.84,44.07142857142858
2003-09-11,36.57,0.84,43.535714285714285
2003-09-12,35.99,0.84,42.8452380952381
2003-09-15,35.56,0.84,42.333333333333336
2003-09-16,36.86,0.84,43.88095238095238
2003-09-17,36.44,0.84,43.38095238095238
2003-09-18,36.95,0.84,43.98809523809524
2003-09-19,37.48,0.84,44.61904761904762
2003-09-22,37.22,0.84,44.30952380952381
2003-09-23,37.45,0.84,44.583333333333336
2003-09-24,36.7,0.84,43.6904761904762
2003-09-25,36.49,0.84,43.4404761904762
2003-09-26,36.5,0.84,43.452380952380956
2003-09-29,36.61,0.84,43.583333333333336
2003-09-30,36.53,0.84,43.48809523809524
2003-10-01,37.3,0.84,44.404761904761905
2003-10-02,37.38,0.84,44.50000000000001
2003-10-03,37.64,0.84,44.80952380952381
2003-10-06,37.78,0.84,44.97619047619048
2003-10-07,38.0,0.84,45.23809523809524
2003-10-08,38.29,0.84,45.583333333333336
2003-10-09,38.27,0.84,45.55952380952382
2003-10-10,37.95,0.84,45.17857142857143
2003-10-13,37.95,0.84,45.17857142857143
2003-10-14,38.7,0.84,46.07142857142858
2003-10-15,39.17,0.84,46.63095238095239
2003-10-16,39.9,0.84,47.5
2003-10-17,40.05,0.84,47.67857142857142
2003-10-20,40.13,0.84,47.773809523809526
2003-10-21,40.25,0.84,47.91666666666667
2003-10-22,39.99,0.84,47.60714285714286
2003-10-23,39.99,0.84,47.60714285714286
2003-10-24,39.95,0.84,47.55952380952382
2003-10-27,39.84,0.84,47.42857142857144
2003-10-28,39.76,0.84,47.333333333333336
2003-10-29,40.24,0.84,47.90476190476191
2003-10-30,39.59,0.84,47.13095238095239
2003-10-31,39.5,0.84,47.023809523809526
2003-11-03,40.08,0.84,47.714285714285715
2003-11-04,40.28,0.84,47.952380952380956
2003-11-05,40.42,0.84,48.11904761904762
2003-11-06,40.48,0.84,48.19047619047619
2003-11-07,40.48,0.84,48.19047619047619
2003-11-10,40.5,0.84,48.214285714285715
2003-11-11,40.7,0.84,48.452380952380956
2003-11-12,40.46,0.84,48.16666666666667
2003-11-13,40.25,0.84,47.91666666666667
2003-11-14,40.88,0.84,48.66666666666667
2003-11-17,40.57,0.84,48.29761904761905
2003-11-18,39.83,0.84,47.416666666666664
2003-11-19,39.8,0.84,47.38095238095238
2003-11-20,39.93,0.84,47.535714285714285
2003-11-21,40.02,0.84,47.642857142857146
2003-11-24,40.37,0.84,48.05952380952381
2003-11-25,40.39,0.84,48.083333333333336
2003-11-26,40.52,0.84,48.23809523809524
2003-11-28,40.38,0.84,48.07142857142858
2003-12-01,41.04,0.84,48.85714285714286
2003-12-02,40.82,0.84,48.595238095238095
2003-12-03,40.41,0.84,48.107142857142854
2003-12-04,40.72,0.84,48.476190476190474
2003-12-05,40.71,0.84,48.464285714285715
2003-12-08,40.97,0.84,48.773809523809526
2003-12-09,40.85,0.84,48.63095238095239
2003-12-10,40.71,0.84,48.464285714285715
2003-12-11,41.75,0.84,49.702380952380956
2003-12-12,41.9,0.84,49.88095238095238
2003-12-15,41.4,0.84,49.285714285714285
2003-12-16,41.75,0.84,49.702380952380956
2003-12-17,41.7,0.84,49.642857142857146
2003-12-18,42.27,0.84,50.32142857142858
2003-12-19,42.51,0.84,50.607142857142854
2003-12-22,42.36,0.84,50.42857142857143
2003-12-23,42.11,0.84,50.13095238095238
2003-12-24,42.27,0.84,50.32142857142858
2003-12-26,42.33,0.84,50.392857142857146
2003-12-29,42.59,0.84,50.702380952380956
2003-12-30,43.03,0.84,51.22619047619048
2003-12-31,43.02,0.84,51.21428571428572
2004-01-02,43.46,0.84,51.73809523809524
2004-01-05,43.03,0.84,51.22619047619048
2004-01-06,42.71,0.84,50.845238095238095
2004-01-07,43.06,0.84,51.261904761904766
2004-01-08,43.38,0.84,51.642857142857146
2004-01-09,44.02,0.84,52.40476190476191
2004-01-12,44.33,0.84,52.773809523809526
2004-01-13,44.28,0.84,52.714285714285715
2004-01-14,44.61,0.84,53.10714285714286
2004-01-15,44.61,0.84,53.10714285714286
2004-01-16,44.7,0.84,53.21428571428572
2004-01-20,44.14,0.84,52.54761904761905
2004-01-21,45.16,0.84,53.76190476190476
2004-01-22,44.98,0.84,53.547619047619044
2004-01-23,44.89,0.84,53.44047619047619
2004-01-26,45.64,0.84,54.333333333333336
2004-01-27,45.19,0.84,53.797619047619044
2004-01-28,45.04,0.84,53.61904761904762
2004-01-29,44.83,0.84,53.36904761904762
2004-01-30,45.46,0.84,54.11904761904762
2004-02-02,45.92,0.84,54.66666666666667
2004-02-03,45.44,0.84,54.095238095238095
2004-02-04,44.79,0.84,53.32142857142857
2004-02-05,45.36,0.84,54.0
2004-02-06,46.51,0.84,55.36904761904762
2004-02-09,46.31,0.84,55.13095238095239
2004-02-10,46.64,0.84,55.523809523809526
2004-02-11,47.04,0.84,56.0
2004-02-12,46.57,0.84,55.44047619047619
2004-02-13,46.73,0.84,55.63095238095238
2004-02-17,46.65,0.84,55.535714285714285
2004-02-18,46.47,0.84,55.32142857142857
2004-02-19,46.45,0.84,55.29761904761905
2004-02-20,46.55,0.84,55.416666666666664
2004-02-23,46.25,0.84,55.05952380952381
2004-02-24,45.94,0.84,54.69047619047619
2004-02-25,45.52,0.84,54.1904761904762
2004-02-26,45.74,0.84,54.452380952380956
2004-02-27,45.63,0.84,54.32142857142858
2004-03-01,45.12,0.84,53.714285714285715
2004-03-02,44.57,0.84,53.05952380952381
2004-03-03,44.48,0.84,52.95238095238095
2004-03-04,44.5,0.84,52.97619047619048
2004-03-05,44.45,0.84,52.91666666666667
2004-03-08,45.0,0.84,53.57142857142858
2004-03-09,45.14,0.84,53.73809523809524
2004-03-10,44.85,0.84,53.392857142857146
2004-03-11,44.05,0.84,52.44047619047619
2004-03-12,44.65,0.84,53.154761904761905
2004-03-15,43.94,0.84,52.30952380952381
2004-03-16,44.36,0.84,52.80952380952381
2004-03-17,44.56,0.84,53.04761904761905
2004-03-18,44.79,0.84,53.32142857142857
2004-03-19,44.76,0.84,53.285714285714285
2004-03-22,44.36,0.84,52.80952380952381
2004-03-23,44.45,0.84,52.91666666666667
2004-03-24,43.77,0.84,52.10714285714286
2004-03-25,44.94,0.84,53.5
2004-03-26,44.76,0.84,53.285714285714285
2004-03-29,45.36,0.84,54.0
2004-03-30,45.36,0.84,54.0
2004-03-31,45.46,0.84,54.11904761904762
2004-04-01,46.19,0.84,54.98809523809524
2004-04-02,46.11,0.84,54.892857142857146
2004-04-05,46.5,0.84,55.35714285714286
2004-04-06,46.16,0.84,54.95238095238095
2004-04-07,45.85,0.84,54.583333333333336
2004-04-08,47.85,0.84,56.964285714285715
2004-04-12,47.48,0.84,56.523809523809526
2004-04-13,46.95,0.84,55.892857142857146
2004-04-14,47.04,0.84,56.0
2004-04-15,46.67,0.84,55.55952380952381
2004-04-16,47.2,0.84,56.1904761904762
2004-04-19,47.04,0.84,56.0
2004-04-20,46.24,0.84,55.04761904761905
2004-04-21,46.0,0.84,54.761904761904766
2004-04-22,46.69,0.84,55.583333333333336
2004-04-23,46.5,0.84,55.35714285714286
2004-04-26,46.41,0.84,55.25
2004-04-27,46.82,0.84,55.73809523809524
2004-04-28,46.22,0.84,55.023809523809526
2004-04-29,45.97,0.84,54.726190476190474
2004-04-30,45.9,0.84,54.642857142857146
2004-05-03,46.3,0.84,55.11904761904762
2004-05-04,46.21,0.84,55.011904761904766
2004-05-05,46.04,1.35,34.1037037037037
2004-05-06,45.61,1.35,33.785185185185185
2004-05-07,44.78,1.35,33.17037037037037
2004-05-10,44.2,1.35,32.74074074074074
2004-05-11,44.2,1.35,32.74074074074074
2004-05-12,43.81,1.35,32.45185185185185
2004-05-13,44.08,1.35,32.65185185185185
2004-05-14,43.7,1.35,32.370370370370374
2004-05-17,43.36,1.35,32.11851851851851
2004-05-18,43.26,1.35,32.044444444444444
2004-05-19,43.22,1.35,32.01481481481481
2004-05-20,43.78,1.35,32.42962962962963
2004-05-21,43.67,1.35,32.34814814814815
2004-05-24,43.7,1.35,32.370370370370374
2004-05-25,44.17,1.35,32.718518518518515
2004-05-26,43.99,1.35,32.58518518518518
2004-05-27,44.1,1.35,32.666666666666664
2004-05-28,43.98,1.35,32.577777777777776
2004-06-01,43.97,1.35,32.57037037037037
2004-06-02,44.22,1.35,32.75555555555555
2004-06-03,43.46,1.35,32.19259259259259
2004-06-04,43.77,1.35,32.422222222222224
2004-06-07,44.6,1.35,33.03703703703704
2004-06-08,44.92,1.35,33.27407407407407
2004-06-09,44.78,1.35,33.17037037037037
2004-06-10,45.16,1.35,33.45185185185185
2004-06-14,44.77,1.35,33.162962962962965
2004-06-15,45.31,1.35,33.56296296296296
2004-06-16,45.07,1.35,33.385185185185186
2004-06-17,45.46,1.35,33.67407407407407
2004-06-18,45.7,1.35,33.851851851851855
2004-06-21,45.67,1.35,33.82962962962963
2004-06-22,45.92,1.35,34.01481481481481
2004-06-23,46.16,1.35,34.19259259259259
2004-06-24,46.37,1.35,34.34814814814814
2004-06-25,45.9,1.35,34.0
2004-06-28,45.83,1.35,33.94814814814814
2004-06-29,45.95,1.35,34.03703703703704
2004-06-30,46.55,1.35,34.481481481481474
2004-07-01,46.55,1.35,34.481481481481474
2004-07-02,46.3,1.35,34.29629629629629
2004-07-06,46.42,1.35,34.385185185185186
2004-07-07,46.6,1.35,34.51851851851852
2004-07-08,46.17,1.35,34.199999999999996
2004-07-09,46.6,1.35,34.51851851851852
2004-07-12,47.04,1.35,34.84444444444444
2004-07-13,46.88,1.35,34.72592592592593
2004-07-14,47.06,1.35,34.85925925925926
2004-07-15,46.74,1.35,34.62222222222222
2004-07-16,46.2,1.35,34.22222222222222
2004-07-19,47.62,1.35,35.27407407407407
2004-07-20,46.64,1.35,34.548148148148144
2004-07-21,46.1,1.35,34.148148148148145
2004-07-22,45.82,1.35,33.940740740740736
2004-07-23,46.02,1.35,34.08888888888889
2004-07-26,46.4,1.35,34.37037037037037
2004-07-27,46.85,1.35,34.7037037037037
2004-07-28,47.02,1.35,34.82962962962963
2004-07-29,46.96,1.35,34.785185185185185
2004-07-30,47.08,1.35,34.87407407407407
2004-08-02,47.03,1.35,34.837037037037035
2004-08-03,46.98,0.0,inf
2004-08-04,47.12,0.0,inf
2004-08-05,46.72,0.0,inf
2004-08-06,46.22,0.0,inf
2004-08-09,46.51,0.0,inf
2004-08-10,47.23,0.0,inf
2004-08-11,47.48,0.0,inf
2004-08-12,46.58,0.0,inf
2004-08-13,45.93,0.0,inf
2004-08-16,46.55,0.0,inf
2004-08-17,46.12,0.0,inf
2004-08-18,46.87,0.0,inf
2004-08-19,47.08,0.0,inf
2004-08-20,47.52,0.0,inf
2004-08-23,47.66,0.0,inf
2004-08-24,47.94,0.0,inf
2004-08-25,48.61,0.0,inf
2004-08-26,48.16,0.0,inf
2004-08-27,47.69,0.0,inf
2004-08-30,47.44,0.0,inf
2004-08-31,47.21,0.0,inf
2004-09-01,46.17,0.0,inf
