date,YUM,YUM_EPS,PE Ratio
1998-08-06,6.09,0.11,55.36363636363636
1998-08-07,6.08,0.11,55.27272727272727
1998-08-10,6.2,0.11,56.36363636363637
1998-08-11,6.1,0.11,55.45454545454545
1998-08-12,6.34,0.11,57.63636363636363
1998-08-13,6.12,0.11,55.63636363636364
1998-08-14,6.17,0.11,56.09090909090909
1998-08-17,5.72,0.11,52.0
1998-08-18,5.84,0.11,53.090909090909086
1998-08-19,6.65,0.11,60.45454545454546
1998-08-20,7.12,0.11,64.72727272727273
1998-08-21,6.81,0.11,61.90909090909091
1998-08-24,7.08,0.11,64.36363636363636
1998-08-25,7.32,0.11,66.54545454545455
1998-08-26,7.2,0.11,65.45454545454545
1998-08-27,7.01,0.11,63.72727272727273
1998-08-28,6.89,0.11,62.63636363636363
1998-08-31,6.66,0.11,60.54545454545455
1998-09-01,7.11,0.11,64.63636363636364
1998-09-02,7.02,0.11,63.81818181818181
1998-09-03,6.85,0.11,62.272727272727266
1998-09-04,6.71,0.11,61.0
1998-09-08,7.07,0.11,64.27272727272728
1998-09-09,6.99,0.11,63.54545454545455
1998-09-10,6.68,0.11,60.72727272727273
1998-09-11,6.83,0.11,62.09090909090909
1998-09-14,6.95,0.11,63.18181818181818
1998-09-15,6.78,0.11,61.63636363636364
1998-09-16,7.0,0.11,63.63636363636363
1998-09-17,6.94,0.11,63.09090909090909
1998-09-18,7.05,0.11,64.0909090909091
1998-09-21,7.05,0.11,64.0909090909091
1998-09-22,6.95,0.11,63.18181818181818
1998-09-23,7.16,0.11,65.0909090909091
1998-09-24,6.77,0.11,61.54545454545454
1998-09-25,6.63,0.11,60.27272727272727
1998-09-28,6.64,0.11,60.36363636363636
1998-09-29,6.89,0.11,62.63636363636363
1998-09-30,7.03,0.11,63.909090909090914
1998-10-01,6.96,0.11,63.27272727272727
1998-10-02,6.91,0.11,62.81818181818182
1998-10-05,6.69,0.11,60.81818181818182
1998-10-06,6.68,0.11,60.72727272727273
1998-10-07,6.29,0.11,57.18181818181818
1998-10-08,5.98,0.11,54.36363636363637
1998-10-09,6.57,0.11,59.72727272727273
1998-10-12,6.56,0.11,59.63636363636363
1998-10-13,6.51,0.11,59.18181818181818
1998-10-14,6.94,0.11,63.09090909090909
1998-10-15,7.07,0.11,64.27272727272728
1998-10-16,7.2,0.11,65.45454545454545
1998-10-19,7.63,0.15,50.86666666666667
1998-10-20,8.02,0.15,53.46666666666667
1998-10-21,7.93,0.15,52.86666666666667
1998-10-22,7.86,0.15,52.400000000000006
1998-10-23,8.0,0.15,53.333333333333336
1998-10-26,7.89,0.15,52.6
1998-10-27,7.91,0.15,52.733333333333334
1998-10-28,7.82,0.15,52.13333333333334
1998-10-29,7.74,0.15,51.6
1998-10-30,7.82,0.15,52.13333333333334
1998-11-02,7.93,0.15,52.86666666666667
1998-11-03,7.9,0.15,52.66666666666667
1998-11-04,7.95,0.15,53.0
1998-11-05,7.85,0.15,52.333333333333336
1998-11-06,7.84,0.15,52.266666666666666
1998-11-09,7.91,0.15,52.733333333333334
1998-11-10,8.18,0.15,54.53333333333333
1998-11-11,8.09,0.15,53.93333333333334
1998-11-12,8.12,0.15,54.13333333333333
1998-11-13,8.44,0.15,56.266666666666666
1998-11-16,8.48,0.15,56.53333333333334
1998-11-17,8.28,0.15,55.199999999999996
1998-11-18,8.21,0.15,54.73333333333334
1998-11-19,8.22,0.15,54.800000000000004
1998-11-20,8.27,0.15,55.13333333333333
1998-11-23,8.49,0.15,56.6
1998-11-24,8.31,0.15,55.400000000000006
1998-11-25,8.3,0.15,55.33333333333334
1998-11-27,8.17,0.15,54.46666666666667
1998-11-30,8.22,0.15,54.800000000000004
1998-12-01,8.26,0.15,55.06666666666667
1998-12-02,8.16,0.15,54.400000000000006
1998-12-03,8.35,0.15,55.666666666666664
1998-12-04,8.86,0.15,59.06666666666666
1998-12-07,8.87,0.15,59.13333333333333
1998-12-08,8.81,0.15,58.73333333333334
1998-12-09,8.9,0.15,59.333333333333336
1998-12-10,8.67,0.15,57.800000000000004
1998-12-11,8.68,0.15,57.86666666666667
1998-12-14,8.33,0.15,55.53333333333334
1998-12-15,8.4,0.15,56.00000000000001
1998-12-16,8.5,0.15,56.66666666666667
1998-12-17,8.65,0.15,57.66666666666667
1998-12-18,8.84,0.15,58.93333333333334
1998-12-21,8.63,0.15,57.53333333333334
1998-12-22,8.82,0.15,58.800000000000004
1998-12-23,8.68,0.15,57.86666666666667
1998-12-24,8.56,0.15,57.06666666666667
1998-12-28,8.57,0.15,57.13333333333334
1998-12-29,8.8,0.15,58.66666666666667
1998-12-30,9.1,0.15,60.666666666666664
1998-12-31,9.01,0.15,60.06666666666667
1999-01-04,8.65,0.15,57.66666666666667
1999-01-05,8.82,0.15,58.800000000000004
1999-01-06,8.95,0.15,59.666666666666664
1999-01-07,8.91,0.15,59.400000000000006
1999-01-08,8.93,0.15,59.53333333333333
1999-01-11,9.17,0.15,61.13333333333333
1999-01-12,8.96,0.15,59.73333333333334
1999-01-13,9.05,0.15,60.33333333333334
1999-01-14,8.63,0.15,57.53333333333334
1999-01-15,8.76,0.15,58.4
1999-01-19,8.72,0.15,58.13333333333334
1999-01-20,8.58,0.15,57.2
1999-01-21,8.38,0.15,55.866666666666674
1999-01-22,8.27,0.15,55.13333333333333
1999-01-25,8.31,0.15,55.400000000000006
1999-01-26,8.63,0.15,57.53333333333334
1999-01-27,8.71,0.15,58.06666666666668
1999-01-28,8.8,0.15,58.66666666666667
1999-01-29,8.55,0.15,57.00000000000001
1999-02-01,8.31,0.15,55.400000000000006
1999-02-02,8.44,0.15,56.266666666666666
1999-02-03,8.87,0.15,59.13333333333333
1999-02-04,8.74,0.15,58.26666666666667
1999-02-05,8.81,0.15,58.73333333333334
1999-02-08,9.12,0.15,60.8
1999-02-09,9.2,0.15,61.33333333333333
1999-02-10,9.66,0.15,64.4
1999-02-11,10.56,0.15,70.4
1999-02-12,10.24,0.15,68.26666666666667
1999-02-16,10.56,0.15,70.4
1999-02-17,10.6,0.15,70.66666666666667
1999-02-18,10.37,0.15,69.13333333333333
1999-02-19,10.46,0.15,69.73333333333335
1999-02-22,10.78,0.15,71.86666666666666
1999-02-23,10.79,0.15,71.93333333333334
1999-02-24,11.35,0.15,75.66666666666667
1999-02-25,11.12,0.15,74.13333333333333
1999-02-26,11.17,0.15,74.46666666666667
1999-03-01,11.17,0.15,74.46666666666667
1999-03-02,11.32,0.15,75.46666666666667
1999-03-03,11.19,0.15,74.6
1999-03-04,11.37,0.15,75.8
1999-03-05,11.76,0.15,78.4
1999-03-08,11.94,0.15,79.6
1999-03-09,11.82,0.15,78.80000000000001
1999-03-10,11.55,0.15,77.00000000000001
1999-03-11,11.7,0.15,78.0
1999-03-12,11.47,0.15,76.46666666666667
1999-03-15,11.21,0.15,74.73333333333335
1999-03-16,11.44,0.15,76.26666666666667
1999-03-17,11.86,0.15,79.06666666666666
1999-03-18,12.4,0.15,82.66666666666667
1999-03-19,12.49,0.15,83.26666666666667
1999-03-22,12.55,0.15,83.66666666666667
1999-03-23,12.15,0.15,81.0
1999-03-24,11.91,0.15,79.4
1999-03-25,12.09,0.15,80.60000000000001
1999-03-26,12.21,0.15,81.4
1999-03-29,12.49,0.15,83.26666666666667
1999-03-30,12.48,0.15,83.2
1999-03-31,12.63,0.15,84.2
1999-04-01,13.21,0.15,88.06666666666668
1999-04-05,12.99,0.15,86.60000000000001
1999-04-06,13.0,0.15,86.66666666666667
1999-04-07,12.84,0.15,85.60000000000001
1999-04-08,12.81,0.15,85.4
1999-04-09,12.75,0.15,85.0
1999-04-12,12.94,0.15,86.26666666666667
1999-04-13,12.92,0.15,86.13333333333334
1999-04-14,12.78,0.15,85.2
1999-04-15,12.56,0.15,83.73333333333333
1999-04-16,12.15,0.15,81.0
1999-04-19,11.84,0.15,78.93333333333334
1999-04-20,12.11,0.15,80.73333333333333
1999-04-21,12.54,0.15,83.6
1999-04-22,12.63,0.15,84.2
1999-04-23,12.42,0.15,82.8
1999-04-26,12.06,0.15,80.4
1999-04-27,12.42,0.15,82.8
1999-04-28,11.86,0.15,79.06666666666666
1999-04-29,11.68,0.15,77.86666666666667
1999-04-30,11.57,0.15,77.13333333333334
1999-05-03,11.7,0.15,78.0
1999-05-04,11.41,0.13,87.76923076923077
1999-05-05,11.37,0.13,87.46153846153845
1999-05-06,11.26,0.13,86.61538461538461
1999-05-07,11.05,0.13,85.0
1999-05-10,11.14,0.13,85.6923076923077
1999-05-11,10.99,0.13,84.53846153846153
1999-05-12,11.18,0.13,86.0
1999-05-13,11.1,0.13,85.38461538461537
1999-05-14,10.83,0.13,83.3076923076923
1999-05-17,10.56,0.13,81.23076923076923
1999-05-18,10.51,0.13,80.84615384615384
1999-05-19,10.65,0.13,81.92307692307692
1999-05-20,10.27,0.13,79.0
1999-05-21,10.59,0.13,81.46153846153845
1999-05-24,10.24,0.13,78.76923076923077
1999-05-25,9.68,0.13,74.46153846153845
1999-05-26,9.84,0.13,75.6923076923077
1999-05-27,9.95,0.13,76.53846153846153
1999-05-28,10.47,0.13,80.53846153846155
1999-06-01,10.38,0.13,79.84615384615385
1999-06-02,10.24,0.13,78.76923076923077
1999-06-03,9.48,0.13,72.92307692307692
1999-06-04,9.57,0.13,73.61538461538461
1999-06-07,9.66,0.13,74.3076923076923
1999-06-08,9.42,0.13,72.46153846153845
1999-06-09,9.06,0.13,69.6923076923077
1999-06-10,9.28,0.13,71.38461538461537
1999-06-11,9.03,0.13,69.46153846153845
1999-06-14,8.94,0.13,68.76923076923076
1999-06-15,8.99,0.13,69.15384615384615
1999-06-16,9.11,0.13,70.07692307692307
1999-06-17,9.21,0.13,70.84615384615385
1999-06-18,9.12,0.13,70.15384615384615
1999-06-21,8.76,0.13,67.38461538461539
1999-06-22,8.86,0.13,68.15384615384615
1999-06-23,8.71,0.13,67.0
1999-06-24,8.92,0.13,68.61538461538461
1999-06-25,8.94,0.13,68.76923076923076
1999-06-28,9.3,0.13,71.53846153846155
1999-06-29,9.76,0.13,75.07692307692307
1999-06-30,9.73,0.13,74.84615384615385
1999-07-01,9.71,0.13,74.6923076923077
1999-07-02,9.84,0.13,75.6923076923077
1999-07-06,9.82,0.13,75.53846153846153
1999-07-07,9.82,0.13,75.53846153846153
1999-07-08,9.75,0.13,75.0
1999-07-09,9.84,0.13,75.6923076923077
1999-07-12,9.68,0.13,74.46153846153845
1999-07-13,9.75,0.13,75.0
1999-07-14,9.59,0.13,73.76923076923076
1999-07-15,10.13,0.13,77.92307692307692
1999-07-16,10.09,0.13,77.61538461538461
1999-07-19,9.73,0.13,74.84615384615385
1999-07-20,9.51,0.13,73.15384615384615
1999-07-21,8.54,0.13,65.69230769230768
1999-07-22,8.27,0.13,63.61538461538461
1999-07-23,7.82,0.13,60.15384615384615
1999-07-26,8.04,0.16,50.24999999999999
1999-07-27,7.81,0.16,48.8125
1999-07-28,7.5,0.16,46.875
1999-07-29,7.38,0.16,46.125
1999-07-30,7.31,0.16,45.6875
1999-08-02,7.37,0.16,46.0625
1999-08-03,7.46,0.16,46.625
1999-08-04,7.01,0.16,43.8125
1999-08-05,6.67,0.16,41.6875
1999-08-06,6.83,0.16,42.6875
1999-08-09,6.62,0.16,41.375
1999-08-10,6.43,0.16,40.1875
1999-08-11,6.83,0.16,42.6875
1999-08-12,7.1,0.16,44.375
1999-08-13,7.23,0.16,45.1875
1999-08-16,7.22,0.16,45.125
1999-08-17,7.5,0.16,46.875
1999-08-18,7.82,0.16,48.875
1999-08-19,7.74,0.16,48.375
1999-08-20,7.91,0.16,49.4375
1999-08-23,7.99,0.16,49.9375
1999-08-24,7.62,0.16,47.625
1999-08-25,7.31,0.16,45.6875
1999-08-26,7.78,0.16,48.625
1999-08-27,7.98,0.16,49.875
1999-08-30,7.4,0.16,46.25
1999-08-31,7.3,0.16,45.625
1999-09-01,7.42,0.16,46.375
1999-09-02,7.26,0.16,45.375
1999-09-03,7.47,0.16,46.6875
1999-09-07,7.36,0.16,46.0
1999-09-08,7.25,0.16,45.3125
1999-09-09,7.25,0.16,45.3125
1999-09-10,7.44,0.16,46.5
1999-09-13,7.5,0.16,46.875
1999-09-14,7.49,0.16,46.8125
1999-09-15,7.59,0.16,47.4375
1999-09-16,7.3,0.16,45.625
1999-09-17,7.41,0.16,46.3125
1999-09-20,7.31,0.16,45.6875
1999-09-21,7.3,0.16,45.625
1999-09-22,6.78,0.16,42.375
1999-09-23,6.85,0.16,42.8125
1999-09-24,7.5,0.16,46.875
1999-09-27,7.78,0.16,48.625
1999-09-28,7.5,0.16,46.875
1999-09-29,7.49,0.16,46.8125
1999-09-30,7.36,0.16,46.0
1999-10-01,7.49,0.16,46.8125
1999-10-04,7.67,0.16,47.9375
1999-10-05,7.62,0.16,47.625
1999-10-06,7.55,0.16,47.1875
1999-10-07,7.44,0.16,46.5
1999-10-08,7.55,0.16,47.1875
1999-10-11,7.56,0.16,47.25
1999-10-12,7.51,0.16,46.9375
1999-10-13,7.0,0.16,43.75
1999-10-14,7.07,0.16,44.1875
1999-10-15,7.01,0.16,43.8125
1999-10-18,7.02,0.18,39.0
1999-10-19,7.05,0.18,39.166666666666664
1999-10-20,7.09,0.18,39.38888888888889
1999-10-21,7.2,0.18,40.0
1999-10-22,7.07,0.18,39.27777777777778
1999-10-25,7.01,0.18,38.94444444444444
1999-10-26,6.93,0.18,38.5
1999-10-27,7.08,0.18,39.333333333333336
1999-10-28,7.19,0.18,39.94444444444445
1999-10-29,7.22,0.18,40.111111111111114
1999-11-01,7.29,0.18,40.5
1999-11-02,7.18,0.18,39.888888888888886
1999-11-03,7.05,0.18,39.166666666666664
1999-11-04,7.05,0.18,39.166666666666664
1999-11-05,7.27,0.18,40.388888888888886
1999-11-08,7.29,0.18,40.5
1999-11-09,7.48,0.18,41.55555555555556
1999-11-10,7.83,0.18,43.5
1999-11-11,7.94,0.18,44.111111111111114
1999-11-12,7.75,0.18,43.05555555555556
1999-11-15,8.11,0.18,45.05555555555556
1999-11-16,7.68,0.18,42.666666666666664
1999-11-17,7.6,0.18,42.22222222222222
1999-11-18,7.75,0.18,43.05555555555556
1999-11-19,7.64,0.18,42.44444444444444
1999-11-22,7.51,0.18,41.72222222222222
1999-11-23,7.39,0.18,41.05555555555556
1999-11-24,7.21,0.18,40.05555555555556
1999-11-26,7.22,0.18,40.111111111111114
1999-11-29,7.28,0.18,40.44444444444445
1999-11-30,7.46,0.18,41.44444444444444
1999-12-01,7.31,0.18,40.61111111111111
1999-12-02,7.23,0.18,40.16666666666667
1999-12-03,7.19,0.18,39.94444444444445
1999-12-06,7.2,0.18,40.0
1999-12-07,7.23,0.18,40.16666666666667
1999-12-08,7.28,0.18,40.44444444444445
1999-12-09,7.3,0.18,40.55555555555556
1999-12-10,7.21,0.18,40.05555555555556
1999-12-13,7.02,0.18,39.0
1999-12-14,7.16,0.18,39.77777777777778
1999-12-15,7.1,0.18,39.44444444444444
1999-12-16,6.99,0.18,38.833333333333336
1999-12-17,7.09,0.18,39.38888888888889
1999-12-20,6.99,0.18,38.833333333333336
1999-12-21,6.77,0.18,37.61111111111111
1999-12-22,6.94,0.18,38.55555555555556
1999-12-23,6.82,0.18,37.88888888888889
1999-12-27,6.94,0.18,38.55555555555556
1999-12-28,6.87,0.18,38.16666666666667
1999-12-29,6.85,0.18,38.05555555555556
1999-12-30,6.91,0.18,38.38888888888889
1999-12-31,6.94,0.18,38.55555555555556
2000-01-03,6.71,0.18,37.27777777777778
2000-01-04,6.57,0.18,36.5
2000-01-05,6.6,0.18,36.666666666666664
2000-01-06,6.55,0.18,36.388888888888886
2000-01-07,6.4,0.18,35.55555555555556
2000-01-10,6.66,0.18,37.0
2000-01-11,6.62,0.18,36.77777777777778
2000-01-12,6.55,0.18,36.388888888888886
2000-01-13,6.65,0.18,36.94444444444445
2000-01-14,6.47,0.18,35.94444444444444
2000-01-18,6.28,0.18,34.88888888888889
2000-01-19,6.04,0.18,33.55555555555556
2000-01-20,5.72,0.18,31.77777777777778
2000-01-21,5.73,0.18,31.833333333333336
2000-01-24,5.61,0.18,31.166666666666668
2000-01-25,5.46,0.18,30.333333333333336
2000-01-26,5.4,0.18,30.000000000000004
2000-01-27,5.41,0.18,30.055555555555557
2000-01-28,5.19,0.18,28.833333333333336
2000-01-31,5.14,0.18,28.555555555555554
2000-02-01,5.53,0.18,30.722222222222225
2000-02-02,5.2,0.18,28.88888888888889
2000-02-03,5.34,0.18,29.666666666666668
2000-02-04,5.32,0.18,29.555555555555557
2000-02-07,5.29,0.18,29.38888888888889
2000-02-08,5.37,0.18,29.833333333333336
2000-02-09,5.39,0.18,29.944444444444443
2000-02-10,4.94,0.18,27.444444444444446
2000-02-11,5.02,0.18,27.88888888888889
2000-02-14,5.04,0.18,28.0
2000-02-15,5.1,0.18,28.333333333333332
2000-02-16,5.02,0.18,27.88888888888889
2000-02-17,5.28,0.18,29.333333333333336
2000-02-18,5.03,0.18,27.944444444444446
2000-02-22,4.85,0.18,26.944444444444443
2000-02-23,4.82,0.18,26.777777777777782
2000-02-24,4.67,0.18,25.944444444444446
2000-02-25,4.65,0.18,25.833333333333336
2000-02-28,4.62,0.18,25.666666666666668
2000-02-29,4.79,0.18,26.61111111111111
2000-03-01,5.07,0.18,28.166666666666668
2000-03-02,4.98,0.18,27.66666666666667
2000-03-03,4.7,0.18,26.111111111111114
2000-03-06,4.98,0.18,27.66666666666667
2000-03-07,4.75,0.18,26.38888888888889
2000-03-08,4.75,0.18,26.38888888888889
2000-03-09,5.02,0.18,27.88888888888889
2000-03-10,4.99,0.18,27.722222222222225
2000-03-13,4.94,0.18,27.444444444444446
2000-03-14,4.76,0.18,26.444444444444443
2000-03-15,5.12,0.18,28.444444444444446
