date,ANTM,ANTM_EPS,PE Ratio
2002-05-21,33.67,0.48,70.14583333333334
2002-05-22,32.85,0.48,68.4375
2002-05-23,32.94,0.48,68.625
2002-05-24,33.58,0.48,69.95833333333333
2002-05-28,33.25,0.48,69.27083333333334
2002-05-29,33.9,0.48,70.625
2002-05-30,35.38,0.48,73.70833333333334
2002-05-31,35.45,0.48,73.85416666666667
2002-06-03,35.13,0.48,73.18750000000001
2002-06-04,34.65,0.48,72.1875
2002-06-05,36.0,0.48,75.0
2002-06-06,35.22,0.48,73.375
2002-06-07,35.95,0.48,74.89583333333334
2002-06-10,36.35,0.48,75.72916666666667
2002-06-11,36.63,0.48,76.31250000000001
2002-06-12,37.3,0.48,77.70833333333333
2002-06-13,36.2,0.48,75.41666666666667
2002-06-14,35.7,0.48,74.37500000000001
2002-06-17,36.75,0.48,76.5625
2002-06-18,36.88,0.48,76.83333333333334
2002-06-19,36.72,0.48,76.5
2002-06-20,36.27,0.48,75.56250000000001
2002-06-21,36.25,0.48,75.52083333333334
2002-06-24,34.6,0.48,72.08333333333334
2002-06-25,33.18,0.48,69.125
2002-06-26,33.0,0.48,68.75
2002-06-27,33.45,0.48,69.68750000000001
2002-06-28,33.74,0.48,70.29166666666667
2002-07-01,32.13,0.48,66.93750000000001
2002-07-02,31.88,0.48,66.41666666666667
2002-07-03,32.38,0.48,67.45833333333334
2002-07-05,32.95,0.48,68.64583333333334
2002-07-08,33.35,0.48,69.47916666666667
2002-07-09,31.76,0.48,66.16666666666667
2002-07-10,30.28,0.48,63.083333333333336
2002-07-11,31.03,0.48,64.64583333333334
2002-07-12,32.17,0.48,67.02083333333334
2002-07-15,31.75,0.48,66.14583333333334
2002-07-16,30.9,0.48,64.375
2002-07-17,32.42,0.48,67.54166666666667
2002-07-18,32.75,0.48,68.22916666666667
2002-07-19,31.4,0.48,65.41666666666667
2002-07-22,29.3,0.48,61.04166666666667
2002-07-23,28.88,0.48,60.166666666666664
2002-07-24,31.5,0.48,65.625
2002-07-25,32.32,0.48,67.33333333333334
2002-07-26,32.0,0.48,66.66666666666667
2002-07-29,34.3,0.48,71.45833333333333
2002-07-30,32.96,0.48,68.66666666666667
2002-07-31,33.94,0.48,70.70833333333333
2002-08-01,34.45,0.48,71.77083333333334
2002-08-02,33.35,0.48,69.47916666666667
2002-08-05,30.25,0.5,60.5
2002-08-06,30.75,0.5,61.5
2002-08-07,30.8,0.5,61.6
2002-08-08,32.1,0.5,64.2
2002-08-09,31.68,0.5,63.36
2002-08-12,30.63,0.5,61.26
2002-08-13,30.66,0.5,61.32
2002-08-14,30.94,0.5,61.88
2002-08-15,29.83,0.5,59.66
2002-08-16,29.35,0.5,58.7
2002-08-19,31.0,0.5,62.0
2002-08-20,31.26,0.5,62.52
2002-08-21,30.8,0.5,61.6
2002-08-22,32.42,0.5,64.84
2002-08-23,32.25,0.5,64.5
2002-08-26,32.19,0.5,64.38
2002-08-27,31.16,0.5,62.32
2002-08-28,30.59,0.5,61.18
2002-08-29,31.95,0.5,63.9
2002-08-30,31.56,0.5,63.12
2002-09-03,30.11,0.5,60.22
2002-09-04,30.46,0.5,60.92
2002-09-05,31.0,0.5,62.0
2002-09-06,31.5,0.5,63.0
2002-09-09,31.95,0.5,63.9
2002-09-10,32.24,0.5,64.48
2002-09-11,32.71,0.5,65.42
2002-09-12,32.88,0.5,65.76
2002-09-13,34.0,0.5,68.0
2002-09-16,34.45,0.5,68.9
2002-09-17,34.53,0.5,69.06
2002-09-18,34.62,0.5,69.24
2002-09-19,32.85,0.5,65.7
2002-09-20,32.65,0.5,65.3
2002-09-23,32.42,0.5,64.84
2002-09-24,31.71,0.5,63.42
2002-09-25,32.95,0.5,65.9
2002-09-26,32.32,0.5,64.64
2002-09-27,32.13,0.5,64.26
2002-09-30,32.5,0.5,65.0
2002-10-01,32.16,0.5,64.32
2002-10-02,32.5,0.5,65.0
2002-10-03,33.38,0.5,66.76
2002-10-04,33.33,0.5,66.66
2002-10-07,32.11,0.5,64.22
2002-10-08,32.4,0.5,64.8
2002-10-09,32.67,0.5,65.34
2002-10-10,33.22,0.5,66.44
2002-10-11,33.9,0.5,67.8
2002-10-14,34.33,0.5,68.66
2002-10-15,35.8,0.5,71.6
2002-10-16,36.75,0.5,73.5
2002-10-17,34.95,0.5,69.9
2002-10-18,35.28,0.5,70.56
2002-10-21,36.08,0.5,72.16
2002-10-22,35.63,0.5,71.26
2002-10-23,36.07,0.5,72.14
2002-10-24,34.63,0.5,69.26
2002-10-25,34.54,0.5,69.08
2002-10-28,33.71,0.5,67.42
2002-10-29,32.79,0.5,65.58
2002-10-30,32.94,0.5,65.88
2002-10-31,31.5,0.5,63.0
2002-11-01,31.73,0.5,63.46
2002-11-04,32.0,0.65,49.230769230769226
2002-11-05,30.92,0.65,47.56923076923077
2002-11-06,32.06,0.65,49.323076923076925
2002-11-07,32.83,0.65,50.5076923076923
2002-11-08,30.82,0.65,47.41538461538462
2002-11-11,30.65,0.65,47.15384615384615
2002-11-12,31.05,0.65,47.76923076923077
2002-11-13,31.48,0.65,48.43076923076923
2002-11-14,31.67,0.65,48.723076923076924
2002-11-15,32.34,0.65,49.753846153846155
2002-11-18,32.21,0.65,49.55384615384615
2002-11-19,31.25,0.65,48.07692307692307
2002-11-20,31.13,0.65,47.89230769230769
2002-11-21,29.38,0.65,45.199999999999996
2002-11-22,29.72,0.65,45.72307692307692
2002-11-25,27.49,0.65,42.29230769230769
2002-11-26,28.3,0.65,43.53846153846154
2002-11-27,29.11,0.65,44.784615384615385
2002-11-29,29.63,0.65,45.58461538461538
2002-12-02,28.56,0.65,43.93846153846153
2002-12-03,29.59,0.65,45.52307692307692
2002-12-04,31.0,0.65,47.69230769230769
2002-12-05,30.75,0.65,47.30769230769231
2002-12-06,30.86,0.65,47.47692307692307
2002-12-09,30.83,0.65,47.43076923076923
2002-12-10,31.42,0.65,48.33846153846154
2002-12-11,31.78,0.65,48.89230769230769
2002-12-12,31.65,0.65,48.692307692307686
2002-12-13,31.22,0.65,48.03076923076923
2002-12-16,31.7,0.65,48.76923076923077
2002-12-17,31.42,0.65,48.33846153846154
2002-12-18,30.85,0.65,47.46153846153846
2002-12-19,30.39,0.65,46.753846153846155
2002-12-20,30.98,0.65,47.66153846153846
2002-12-23,31.61,0.65,48.630769230769225
2002-12-24,31.56,0.65,48.55384615384615
2002-12-26,31.28,0.65,48.12307692307692
2002-12-27,30.67,0.65,47.184615384615384
2002-12-30,30.7,0.65,47.230769230769226
2002-12-31,31.45,0.65,48.38461538461538
2003-01-02,31.67,0.65,48.723076923076924
2003-01-03,31.3,0.65,48.15384615384615
2003-01-06,31.11,0.65,47.86153846153846
2003-01-07,30.6,0.65,47.07692307692308
2003-01-08,30.58,0.65,47.04615384615384
2003-01-09,30.55,0.65,47.0
2003-01-10,30.18,0.65,46.43076923076923
2003-01-13,30.32,0.65,46.646153846153844
2003-01-14,29.8,0.65,45.84615384615385
2003-01-15,29.73,0.65,45.738461538461536
2003-01-16,29.86,0.65,45.93846153846154
2003-01-17,30.49,0.65,46.9076923076923
2003-01-21,30.15,0.65,46.38461538461538
2003-01-22,30.5,0.65,46.92307692307692
2003-01-23,31.25,0.65,48.07692307692307
2003-01-24,30.63,0.65,47.12307692307692
2003-01-27,30.05,0.65,46.23076923076923
2003-01-28,30.38,0.65,46.738461538461536
2003-01-29,30.79,0.65,47.36923076923077
2003-01-30,30.63,0.65,47.12307692307692
2003-01-31,31.04,0.65,47.75384615384615
2003-02-03,29.88,0.65,45.96923076923077
2003-02-04,29.04,0.65,44.676923076923075
2003-02-05,29.13,0.65,44.81538461538461
2003-02-06,29.0,0.65,44.61538461538461
2003-02-07,28.91,0.65,44.47692307692308
2003-02-10,28.95,0.65,44.53846153846153
2003-02-11,28.08,0.65,43.199999999999996
2003-02-12,27.11,0.65,41.707692307692305
2003-02-13,27.5,0.65,42.30769230769231
2003-02-14,27.19,0.65,41.83076923076923
2003-02-18,28.06,0.65,43.169230769230765
2003-02-19,28.31,0.65,43.55384615384615
2003-02-20,28.06,0.65,43.169230769230765
2003-02-21,28.96,0.65,44.55384615384615
2003-02-24,28.01,0.65,43.09230769230769
2003-02-25,28.51,0.65,43.861538461538466
2003-02-26,29.18,0.65,44.89230769230769
2003-02-27,29.48,0.65,45.353846153846156
2003-02-28,29.81,0.65,45.86153846153846
2003-03-03,29.5,0.65,45.38461538461538
2003-03-04,29.05,0.65,44.69230769230769
2003-03-05,29.79,0.65,45.83076923076923
2003-03-06,29.96,0.65,46.09230769230769
2003-03-07,30.25,0.6,50.41666666666667
2003-03-10,29.48,0.6,49.13333333333333
2003-03-11,29.33,0.6,48.88333333333333
2003-03-12,29.2,0.6,48.666666666666664
2003-03-13,30.24,0.6,50.4
2003-03-14,29.5,0.6,49.16666666666667
2003-03-17,30.65,0.6,51.083333333333336
2003-03-18,30.93,0.6,51.550000000000004
2003-03-19,31.34,0.6,52.233333333333334
2003-03-20,31.52,0.6,52.53333333333333
2003-03-21,31.24,0.6,52.06666666666666
2003-03-24,31.16,0.6,51.93333333333334
2003-03-25,31.65,0.6,52.75
2003-03-26,31.45,0.6,52.416666666666664
2003-03-27,31.59,0.6,52.65
2003-03-28,32.47,0.6,54.11666666666667
2003-03-31,33.13,0.6,55.216666666666676
2003-04-01,33.47,0.6,55.78333333333333
2003-04-02,33.47,0.6,55.78333333333333
2003-04-03,33.79,0.6,56.31666666666667
2003-04-04,33.15,0.6,55.25
2003-04-07,33.26,0.6,55.43333333333333
2003-04-08,33.03,0.6,55.050000000000004
2003-04-09,32.7,0.6,54.50000000000001
2003-04-10,32.73,0.6,54.55
2003-04-11,33.38,0.6,55.63333333333334
2003-04-14,34.04,0.6,56.733333333333334
2003-04-15,33.89,0.6,56.483333333333334
2003-04-16,32.37,0.6,53.949999999999996
2003-04-17,33.47,0.6,55.78333333333333
2003-04-21,33.01,0.6,55.016666666666666
2003-04-22,34.1,0.6,56.833333333333336
2003-04-23,33.96,0.6,56.6
2003-04-24,33.7,0.6,56.16666666666667
2003-04-25,33.65,0.6,56.083333333333336
2003-04-28,33.9,0.6,56.5
2003-04-29,33.6,0.6,56.00000000000001
2003-04-30,34.32,0.62,55.35483870967742
2003-05-01,34.82,0.62,56.16129032258065
2003-05-02,34.87,0.62,56.24193548387096
2003-05-05,35.5,0.62,57.25806451612903
2003-05-06,36.06,0.62,58.16129032258065
2003-05-07,35.58,0.62,57.387096774193544
2003-05-08,35.27,0.62,56.88709677419355
2003-05-09,35.35,0.62,57.016129032258064
2003-05-12,35.85,0.62,57.822580645161295
2003-05-13,35.48,0.62,57.2258064516129
2003-05-14,35.53,0.62,57.30645161290323
2003-05-15,35.83,0.62,57.79032258064516
2003-05-16,36.8,0.62,59.354838709677416
2003-05-19,36.45,0.62,58.79032258064517
2003-05-20,37.33,0.62,60.20967741935484
2003-05-21,37.51,0.62,60.5
2003-05-22,37.5,0.62,60.483870967741936
2003-05-23,37.33,0.62,60.20967741935484
2003-05-27,37.42,0.62,60.35483870967742
2003-05-28,37.12,0.62,59.87096774193548
2003-05-29,36.79,0.62,59.33870967741935
2003-05-30,36.67,0.62,59.145161290322584
2003-06-02,36.24,0.62,58.45161290322581
2003-06-03,36.19,0.62,58.37096774193548
2003-06-04,36.4,0.62,58.70967741935484
2003-06-05,37.03,0.62,59.725806451612904
2003-06-06,37.08,0.62,59.806451612903224
2003-06-09,36.58,0.62,59.0
2003-06-10,37.19,0.62,59.98387096774193
2003-06-11,38.46,0.62,62.03225806451613
2003-06-12,38.17,0.62,61.56451612903226
2003-06-13,38.21,0.62,61.62903225806452
2003-06-16,39.52,0.62,63.741935483870975
2003-06-17,40.43,0.62,65.20967741935483
2003-06-18,41.01,0.62,66.14516129032258
2003-06-19,39.58,0.62,63.83870967741935
2003-06-20,39.65,0.62,63.95161290322581
2003-06-23,38.94,0.62,62.806451612903224
2003-06-24,39.41,0.62,63.564516129032256
2003-06-25,38.82,0.62,62.612903225806456
2003-06-26,39.45,0.62,63.62903225806452
2003-06-27,38.95,0.62,62.822580645161295
2003-06-30,38.58,0.62,62.225806451612904
2003-07-01,38.2,0.62,61.612903225806456
2003-07-02,38.79,0.62,62.564516129032256
2003-07-03,38.42,0.62,61.96774193548387
2003-07-07,39.06,0.62,63.00000000000001
2003-07-08,39.49,0.62,63.693548387096776
2003-07-09,39.88,0.62,64.3225806451613
2003-07-10,39.13,0.62,63.112903225806456
2003-07-11,39.75,0.62,64.11290322580645
2003-07-14,39.08,0.62,63.03225806451613
2003-07-15,38.56,0.62,62.193548387096776
2003-07-16,37.67,0.62,60.75806451612903
2003-07-17,38.2,0.62,61.612903225806456
2003-07-18,38.92,0.62,62.7741935483871
2003-07-21,38.83,0.62,62.62903225806451
2003-07-22,38.99,0.62,62.88709677419355
2003-07-23,40.06,0.62,64.61290322580646
2003-07-24,39.49,0.62,63.693548387096776
2003-07-25,40.1,0.62,64.67741935483872
2003-07-28,40.51,0.62,65.33870967741935
2003-07-29,40.53,0.62,65.37096774193549
2003-07-30,39.49,0.62,63.693548387096776
2003-07-31,37.76,0.62,60.90322580645161
2003-08-01,37.24,0.62,60.06451612903226
2003-08-04,37.13,0.62,59.88709677419355
2003-08-05,36.13,0.62,58.2741935483871
2003-08-06,34.2,0.62,55.16129032258065
2003-08-07,35.35,0.62,57.016129032258064
2003-08-08,35.76,0.62,57.677419354838705
2003-08-11,36.31,0.62,58.56451612903226
2003-08-12,36.49,0.62,58.85483870967742
2003-08-13,36.17,0.62,58.33870967741936
2003-08-14,36.4,0.62,58.70967741935484
2003-08-15,36.36,0.62,58.645161290322584
2003-08-18,36.62,0.62,59.064516129032256
2003-08-19,36.48,0.62,58.83870967741935
2003-08-20,36.04,0.62,58.12903225806451
2003-08-21,35.65,0.62,57.5
2003-08-22,35.37,0.62,57.04838709677419
2003-08-25,35.46,0.62,57.193548387096776
2003-08-26,35.81,0.62,57.75806451612904
2003-08-27,35.88,0.62,57.87096774193549
2003-08-28,35.95,0.62,57.98387096774194
2003-08-29,36.6,0.62,59.032258064516135
2003-09-02,37.06,0.62,59.7741935483871
2003-09-03,37.35,0.62,60.24193548387097
2003-09-04,36.75,0.62,59.274193548387096
2003-09-05,36.2,0.62,58.38709677419355
2003-09-08,36.66,0.62,59.12903225806451
2003-09-09,36.75,0.62,59.274193548387096
2003-09-10,36.83,0.62,59.40322580645161
2003-09-11,36.74,0.62,59.25806451612904
2003-09-12,37.4,0.62,60.32258064516129
2003-09-15,37.04,0.62,59.74193548387097
2003-09-16,37.01,0.62,59.69354838709677
2003-09-17,36.95,0.62,59.59677419354839
2003-09-18,37.51,0.62,60.5
2003-09-19,37.35,0.62,60.24193548387097
2003-09-22,37.28,0.62,60.12903225806452
2003-09-23,36.9,0.62,59.516129032258064
2003-09-24,35.85,0.62,57.822580645161295
2003-09-25,35.22,0.62,56.806451612903224
2003-09-26,34.59,0.62,55.79032258064517
2003-09-29,35.2,0.62,56.7741935483871
2003-09-30,35.67,0.62,57.532258064516135
2003-10-01,36.24,0.62,58.45161290322581
2003-10-02,36.37,0.62,58.66129032258064
2003-10-03,36.49,0.62,58.85483870967742
2003-10-06,36.21,0.62,58.403225806451616
2003-10-07,36.13,0.62,58.2741935483871
2003-10-08,36.12,0.62,58.25806451612903
2003-10-09,36.67,0.62,59.145161290322584
2003-10-10,36.79,0.62,59.33870967741935
2003-10-13,36.67,0.62,59.145161290322584
2003-10-14,36.38,0.62,58.67741935483871
2003-10-15,35.63,0.62,57.46774193548388
2003-10-16,35.97,0.62,58.016129032258064
2003-10-17,36.51,0.62,58.887096774193544
2003-10-20,38.45,0.62,62.01612903225807
2003-10-21,38.77,0.62,62.532258064516135
2003-10-22,38.71,0.62,62.435483870967744
2003-10-23,38.45,0.62,62.01612903225807
2003-10-24,38.63,0.62,62.30645161290323
2003-10-27,35.53,0.62,57.30645161290323
2003-10-28,34.53,0.62,55.693548387096776
2003-10-29,34.62,0.62,55.83870967741935
2003-10-30,33.6,0.62,54.193548387096776
2003-10-31,34.22,0.62,55.193548387096776
2003-11-03,34.25,0.62,55.24193548387097
2003-11-04,33.95,0.62,54.75806451612904
2003-11-05,34.31,0.62,55.33870967741936
2003-11-06,33.61,0.62,54.20967741935484
2003-11-07,33.28,0.62,53.67741935483871
2003-11-10,32.61,0.62,52.596774193548384
2003-11-11,32.94,0.62,53.12903225806451
2003-11-12,33.46,0.62,53.96774193548387
2003-11-13,34.11,0.62,55.016129032258064
2003-11-14,34.36,0.69,49.79710144927537
2003-11-17,33.94,0.69,49.18840579710145
2003-11-18,33.89,0.69,49.115942028985515
2003-11-19,34.54,0.69,50.05797101449276
2003-11-20,34.3,0.69,49.710144927536234
2003-11-21,34.09,0.69,49.40579710144928
2003-11-24,34.57,0.69,50.10144927536232
2003-11-25,35.31,0.69,51.173913043478265
2003-11-26,36.1,0.69,52.31884057971015
2003-11-28,36.06,0.69,52.2608695652174
2003-12-01,36.44,0.69,52.811594202898554
2003-12-02,37.31,0.69,54.07246376811595
2003-12-03,37.1,0.69,53.76811594202899
2003-12-04,37.13,0.69,53.81159420289856
2003-12-05,36.35,0.69,52.68115942028986
2003-12-08,36.45,0.69,52.82608695652175
2003-12-09,35.9,0.69,52.02898550724638
2003-12-10,36.0,0.69,52.173913043478265
2003-12-11,36.72,0.69,53.21739130434783
2003-12-12,36.7,0.69,53.18840579710146
2003-12-15,36.25,0.69,52.536231884057976
2003-12-16,36.51,0.69,52.91304347826087
2003-12-17,36.72,0.69,53.21739130434783
2003-12-18,37.0,0.69,53.62318840579711
2003-12-19,36.5,0.69,52.89855072463769
2003-12-22,36.44,0.69,52.811594202898554
2003-12-23,36.43,0.69,52.79710144927537
2003-12-24,36.5,0.69,52.89855072463769
2003-12-26,36.97,0.69,53.57971014492754
2003-12-29,37.13,0.69,53.81159420289856
2003-12-30,37.16,0.69,53.85507246376812
2003-12-31,37.5,0.69,54.34782608695652
2004-01-02,38.14,0.69,55.275362318840585
2004-01-05,36.86,0.69,53.42028985507247
2004-01-06,37.06,0.69,53.71014492753624
2004-01-07,37.25,0.69,53.98550724637681
2004-01-08,37.13,0.69,53.81159420289856
2004-01-09,36.76,0.69,53.27536231884058
2004-01-12,36.51,0.69,52.91304347826087
2004-01-13,36.72,0.69,53.21739130434783
2004-01-14,38.03,0.69,55.115942028985515
2004-01-15,38.42,0.69,55.68115942028986
2004-01-16,39.17,0.69,56.76811594202899
2004-01-20,38.7,0.69,56.08695652173914
2004-01-21,39.1,0.69,56.66666666666667
2004-01-22,40.42,0.69,58.579710144927546
2004-01-23,39.74,0.69,57.59420289855073
2004-01-26,39.97,0.69,57.92753623188406
2004-01-27,39.25,0.69,56.8840579710145
2004-01-28,39.45,0.69,57.17391304347827
2004-01-29,41.0,0.69,59.42028985507247
2004-01-30,40.89,0.69,59.2608695652174
2004-02-02,41.67,0.69,60.39130434782609
2004-02-03,42.19,0.69,61.14492753623188
2004-02-04,41.78,0.69,60.550724637681164
2004-02-05,41.33,0.69,59.89855072463768
2004-02-06,41.65,0.69,60.36231884057971
2004-02-09,41.39,0.69,59.98550724637682
2004-02-10,42.01,0.69,60.88405797101449
2004-02-11,41.42,0.69,60.02898550724638
2004-02-12,42.26,0.69,61.2463768115942
2004-02-13,42.1,0.69,61.014492753623195
2004-02-17,41.99,0.69,60.855072463768124
2004-02-18,41.42,0.69,60.02898550724638
2004-02-19,41.3,0.69,59.85507246376812
2004-02-20,41.11,0.69,59.57971014492754
2004-02-23,40.96,0.69,59.36231884057972
2004-02-24,41.74,0.69,60.49275362318841
2004-02-25,42.19,0.69,61.14492753623188
2004-02-26,42.69,0.69,61.869565217391305
2004-02-27,42.97,0.73,58.863013698630134
2004-03-01,43.42,0.73,59.47945205479452
2004-03-02,43.15,0.73,59.10958904109589
2004-03-03,43.65,0.73,59.794520547945204
2004-03-04,44.15,0.73,60.47945205479452
2004-03-05,44.9,0.73,61.50684931506849
2004-03-08,44.38,0.73,60.79452054794521
2004-03-09,43.81,0.73,60.01369863013699
2004-03-10,44.05,0.73,60.342465753424655
2004-03-11,43.37,0.73,59.410958904109584
2004-03-12,43.94,0.73,60.19178082191781
2004-03-15,44.5,0.73,60.95890410958904
2004-03-16,44.95,0.73,61.57534246575343
2004-03-17,44.97,0.73,61.602739726027394
2004-03-18,45.03,0.73,61.68493150684932
2004-03-19,44.75,0.73,61.3013698630137
2004-03-22,44.04,0.73,60.32876712328767
2004-03-23,44.5,0.73,60.95890410958904
2004-03-24,43.74,0.73,59.917808219178085
2004-03-25,44.06,0.73,60.35616438356165
2004-03-26,44.1,0.73,60.41095890410959
2004-03-29,44.83,0.73,61.41095890410959
2004-03-30,45.29,0.73,62.04109589041096
2004-03-31,45.32,0.73,62.08219178082192
2004-04-01,45.6,0.73,62.465753424657535
2004-04-02,45.74,0.73,62.657534246575345
2004-04-05,46.81,0.73,64.12328767123289
2004-04-06,46.56,0.73,63.780821917808225
2004-04-07,46.83,0.73,64.15068493150685
2004-04-08,46.86,0.73,64.1917808219178
2004-04-12,47.42,0.73,64.95890410958904
2004-04-13,46.11,0.73,63.16438356164384
2004-04-14,45.6,0.73,62.465753424657535
2004-04-15,44.4,0.73,60.821917808219176
2004-04-16,43.67,0.73,59.82191780821918
2004-04-19,44.2,0.73,60.54794520547946
2004-04-20,43.72,0.73,59.89041095890411
