date,ABBV,ABBV_EPS,PE Ratio
2015-05-20,65.89,0.71,92.80281690140846
2015-05-21,65.65,0.71,92.46478873239438
2015-05-22,65.48,0.71,92.22535211267606
2015-05-26,66.1,0.71,93.09859154929578
2015-05-27,67.38,0.71,94.90140845070422
2015-05-28,67.47,0.71,95.02816901408451
2015-05-29,66.59,0.71,93.7887323943662
2015-06-01,66.93,0.71,94.26760563380283
2015-06-02,66.62,0.71,93.83098591549297
2015-06-03,67.01,0.71,94.38028169014086
2015-06-04,67.42,0.71,94.95774647887325
2015-06-05,67.4,0.71,94.92957746478875
2015-06-08,67.79,0.71,95.47887323943664
2015-06-09,67.67,0.71,95.30985915492958
2015-06-10,68.24,0.71,96.11267605633803
2015-06-11,68.04,0.71,95.83098591549297
2015-06-12,67.05,0.71,94.43661971830986
2015-06-15,66.91,0.71,94.2394366197183
2015-06-16,66.77,0.71,94.04225352112675
2015-06-17,67.77,0.71,95.45070422535211
2015-06-18,68.98,0.71,97.1549295774648
2015-06-19,69.48,0.71,97.85915492957747
2015-06-22,70.12,0.71,98.7605633802817
2015-06-23,70.02,0.71,98.61971830985915
2015-06-24,69.22,0.71,97.49295774647888
2015-06-25,69.82,0.71,98.33802816901408
2015-06-26,70.46,0.71,99.2394366197183
2015-06-29,67.18,0.71,94.61971830985917
2015-06-30,67.19,0.71,94.63380281690141
2015-07-01,68.51,0.71,96.49295774647888
2015-07-02,68.21,0.71,96.07042253521126
2015-07-06,68.22,0.71,96.08450704225352
2015-07-07,68.56,0.71,96.56338028169014
2015-07-08,67.66,0.71,95.29577464788733
2015-07-09,67.97,0.71,95.73239436619718
2015-07-10,69.23,0.71,97.50704225352113
2015-07-13,69.57,0.71,97.98591549295774
2015-07-14,69.8,0.71,98.30985915492958
2015-07-15,69.75,0.71,98.23943661971832
2015-07-16,69.99,0.71,98.57746478873239
2015-07-17,69.99,0.71,98.57746478873239
2015-07-20,70.8,0.71,99.71830985915493
2015-07-21,70.54,0.71,99.35211267605635
2015-07-22,70.56,0.71,99.38028169014085
2015-07-23,70.52,0.71,99.32394366197182
2015-07-24,68.08,0.71,95.88732394366197
2015-07-27,69.34,0.71,97.66197183098592
2015-07-28,71.23,0.71,100.32394366197184
2015-07-29,70.77,0.71,99.67605633802818
2015-07-30,70.16,0.71,98.8169014084507
2015-07-31,70.01,0.71,98.60563380281691
2015-08-03,69.73,0.71,98.21126760563381
2015-08-04,69.95,0.71,98.52112676056339
2015-08-05,70.3,0.71,99.01408450704226
2015-08-06,69.24,0.71,97.52112676056338
2015-08-07,68.62,0.85,80.72941176470589
2015-08-10,69.21,0.85,81.4235294117647
2015-08-11,68.25,0.85,80.29411764705883
2015-08-12,68.75,0.85,80.88235294117648
2015-08-13,68.54,0.85,80.63529411764706
2015-08-14,68.65,0.85,80.76470588235296
2015-08-17,69.37,0.85,81.61176470588236
2015-08-18,68.86,0.85,81.01176470588236
2015-08-19,68.59,0.85,80.69411764705883
2015-08-20,67.48,0.85,79.38823529411765
2015-08-21,65.9,0.85,77.52941176470588
2015-08-24,63.45,0.85,74.64705882352942
2015-08-25,60.71,0.85,71.4235294117647
2015-08-26,63.14,0.85,74.28235294117647
2015-08-27,64.51,0.85,75.89411764705883
2015-08-28,63.98,0.85,75.27058823529411
2015-08-31,62.41,0.85,73.4235294117647
2015-09-01,60.5,0.85,71.17647058823529
2015-09-02,60.98,0.85,71.74117647058823
2015-09-03,61.58,0.85,72.44705882352942
2015-09-04,59.77,0.85,70.31764705882354
2015-09-08,60.57,0.85,71.25882352941177
2015-09-09,59.26,0.85,69.71764705882353
2015-09-10,59.58,0.85,70.09411764705882
2015-09-11,59.35,0.85,69.82352941176471
2015-09-14,58.94,0.85,69.34117647058824
2015-09-15,59.2,0.85,69.64705882352942
2015-09-16,59.51,0.85,70.01176470588236
2015-09-17,59.86,0.85,70.4235294117647
2015-09-18,61.22,0.85,72.02352941176471
2015-09-21,59.39,0.85,69.87058823529412
2015-09-22,57.74,0.85,67.92941176470589
2015-09-23,57.43,0.85,67.56470588235294
2015-09-24,56.57,0.85,66.5529411764706
2015-09-25,55.74,0.85,65.5764705882353
2015-09-28,52.5,0.85,61.76470588235294
2015-09-29,52.79,0.85,62.10588235294118
2015-09-30,54.41,0.85,64.01176470588236
2015-10-01,55.13,0.85,64.85882352941177
2015-10-02,55.82,0.85,65.67058823529412
2015-10-05,56.68,0.85,66.68235294117648
2015-10-06,55.08,0.85,64.8
2015-10-07,55.63,0.85,65.44705882352942
2015-10-08,56.04,0.85,65.92941176470589
2015-10-09,55.64,0.85,65.45882352941177
2015-10-12,55.77,0.85,65.61176470588236
2015-10-13,53.8,0.85,63.29411764705882
2015-10-14,53.94,0.85,63.45882352941177
2015-10-15,56.14,0.85,66.04705882352941
2015-10-16,56.53,0.85,66.50588235294119
2015-10-19,56.16,0.85,66.07058823529411
2015-10-20,54.83,0.85,64.50588235294117
2015-10-21,53.83,0.85,63.32941176470588
2015-10-22,48.27,0.85,56.788235294117655
2015-10-23,50.34,0.85,59.22352941176471
2015-10-26,51.87,0.85,61.023529411764706
2015-10-27,52.58,0.85,61.858823529411765
2015-10-28,53.26,0.85,62.65882352941176
2015-10-29,54.1,0.85,63.64705882352941
2015-10-30,59.55,0.85,70.05882352941177
2015-11-02,63.38,0.85,74.56470588235294
2015-11-03,62.43,0.85,73.44705882352942
2015-11-04,63.8,0.85,75.05882352941177
2015-11-05,62.77,0.85,73.84705882352942
2015-11-06,64.13,0.74,86.66216216216216
2015-11-09,63.23,0.74,85.44594594594594
2015-11-10,62.3,0.74,84.1891891891892
2015-11-11,60.86,0.74,82.24324324324324
2015-11-12,60.23,0.74,81.39189189189189
2015-11-13,59.86,0.74,80.89189189189189
2015-11-16,60.01,0.74,81.0945945945946
2015-11-17,60.38,0.74,81.5945945945946
2015-11-18,60.99,0.74,82.41891891891892
2015-11-19,60.55,0.74,81.82432432432432
2015-11-20,61.11,0.74,82.58108108108108
2015-11-23,61.15,0.74,82.63513513513513
2015-11-24,61.13,0.74,82.60810810810811
2015-11-25,60.29,0.74,81.47297297297297
2015-11-27,60.0,0.74,81.08108108108108
2015-11-30,58.15,0.74,78.58108108108108
2015-12-01,59.02,0.74,79.75675675675676
2015-12-02,57.72,0.74,78.0
2015-12-03,56.12,0.74,75.83783783783784
2015-12-04,57.18,0.74,77.27027027027027
2015-12-07,56.27,0.74,76.04054054054055
2015-12-08,56.67,0.74,76.58108108108108
2015-12-09,56.03,0.74,75.71621621621622
2015-12-10,55.78,0.74,75.37837837837839
2015-12-11,54.04,0.74,73.02702702702703
2015-12-14,55.44,0.74,74.91891891891892
2015-12-15,56.39,0.74,76.20270270270271
2015-12-16,57.63,0.74,77.87837837837839
2015-12-17,56.38,0.74,76.1891891891892
2015-12-18,55.74,0.74,75.32432432432432
2015-12-21,56.2,0.74,75.94594594594595
2015-12-22,57.59,0.74,77.82432432432432
2015-12-23,58.58,0.74,79.16216216216216
2015-12-24,58.46,0.74,79.0
2015-12-28,58.75,0.74,79.39189189189189
2015-12-29,59.45,0.74,80.33783783783784
2015-12-30,59.8,0.74,80.8108108108108
2015-12-31,59.24,0.74,80.05405405405406
2016-01-04,57.61,0.74,77.85135135135135
2016-01-05,57.37,0.74,77.52702702702702
2016-01-06,57.38,0.74,77.54054054054055
2016-01-07,57.21,0.74,77.3108108108108
2016-01-08,55.65,0.74,75.2027027027027
2016-01-11,53.88,0.74,72.81081081081082
2016-01-12,54.84,0.74,74.10810810810811
2016-01-13,51.18,0.74,69.16216216216216
2016-01-14,54.56,0.74,73.72972972972974
2016-01-15,57.34,0.74,77.4864864864865
2016-01-19,54.99,0.74,74.31081081081082
2016-01-20,57.15,0.74,77.22972972972973
2016-01-21,58.36,0.74,78.86486486486487
2016-01-22,58.83,0.74,79.5
2016-01-25,58.65,0.74,79.25675675675676
2016-01-26,58.26,0.74,78.72972972972973
2016-01-27,57.11,0.74,77.17567567567568
2016-01-28,55.85,0.74,75.47297297297298
2016-01-29,54.9,0.74,74.1891891891892
2016-02-01,54.39,0.74,73.5
2016-02-02,53.95,0.74,72.9054054054054
2016-02-03,56.84,0.74,76.81081081081082
2016-02-04,56.76,0.74,76.7027027027027
2016-02-05,53.12,0.74,71.78378378378378
2016-02-08,52.89,0.74,71.47297297297297
2016-02-09,53.48,0.74,72.27027027027027
2016-02-10,52.72,0.74,71.24324324324324
2016-02-11,52.18,0.74,70.51351351351352
2016-02-12,52.58,0.74,71.05405405405405
2016-02-16,53.51,0.74,72.3108108108108
2016-02-17,55.01,0.74,74.33783783783784
2016-02-18,54.55,0.74,73.71621621621621
2016-02-19,54.29,1.01,53.75247524752475
2016-02-22,55.28,1.01,54.73267326732673
2016-02-23,55.07,1.01,54.524752475247524
2016-02-24,54.89,1.01,54.34653465346535
2016-02-25,56.2,1.01,55.64356435643565
2016-02-26,56.0,1.01,55.445544554455445
2016-02-29,54.61,1.01,54.06930693069307
2016-03-01,56.34,1.01,55.78217821782179
2016-03-02,55.7,1.01,55.14851485148515
2016-03-03,55.93,1.01,55.37623762376238
2016-03-04,56.15,1.01,55.59405940594059
2016-03-07,56.4,1.01,55.84158415841584
2016-03-08,55.32,1.01,54.772277227722775
2016-03-09,56.39,1.01,55.83168316831683
2016-03-10,56.23,1.01,55.67326732673267
2016-03-11,57.73,1.01,57.15841584158415
2016-03-14,57.21,1.01,56.64356435643565
2016-03-15,55.62,1.01,55.06930693069307
2016-03-16,56.31,1.01,55.75247524752476
2016-03-17,55.32,1.01,54.772277227722775
2016-03-18,56.57,1.01,56.00990099009901
2016-03-21,56.01,1.01,55.45544554455445
2016-03-22,57.5,1.01,56.93069306930693
2016-03-23,56.36,1.01,55.8019801980198
2016-03-24,56.12,1.01,55.56435643564356
2016-03-28,56.11,1.01,55.554455445544555
2016-03-29,57.05,1.01,56.48514851485148
2016-03-30,57.0,1.01,56.43564356435643
2016-03-31,57.12,1.01,56.554455445544555
2016-04-01,57.42,1.01,56.851485148514854
2016-04-04,59.21,1.01,58.62376237623762
2016-04-05,58.54,1.01,57.96039603960396
2016-04-06,59.89,1.01,59.2970297029703
2016-04-07,59.3,1.01,58.712871287128706
2016-04-08,58.47,1.01,57.89108910891089
2016-04-11,58.5,1.01,57.92079207920792
2016-04-12,59.89,1.01,59.2970297029703
2016-04-13,59.06,1.01,58.475247524752476
2016-04-14,59.28,1.01,58.693069306930695
2016-04-15,59.51,1.01,58.92079207920792
2016-04-18,59.88,1.01,59.28712871287129
2016-04-19,60.17,1.01,59.57425742574257
2016-04-20,60.48,1.01,59.88118811881188
2016-04-21,61.37,1.01,60.76237623762376
2016-04-22,61.42,1.01,60.81188118811881
2016-04-25,60.97,1.01,60.366336633663366
2016-04-26,60.93,1.01,60.32673267326732
2016-04-27,60.7,1.01,60.099009900990104
2016-04-28,61.2,1.01,60.5940594059406
2016-04-29,61.0,1.01,60.396039603960396
2016-05-02,61.44,1.01,60.83168316831683
2016-05-03,61.77,1.01,61.15841584158416
2016-05-04,61.46,1.01,60.851485148514854
2016-05-05,62.34,1.01,61.722772277227726
2016-05-06,62.51,0.86,72.68604651162791
2016-05-09,63.7,0.86,74.06976744186046
2016-05-10,63.74,0.86,74.11627906976744
2016-05-11,62.7,0.86,72.90697674418605
2016-05-12,62.49,0.86,72.66279069767442
2016-05-13,62.0,0.86,72.09302325581396
2016-05-16,62.45,0.86,72.61627906976744
2016-05-17,60.25,0.86,70.05813953488372
2016-05-18,60.46,0.86,70.30232558139535
2016-05-19,59.28,0.86,68.93023255813954
2016-05-20,59.69,0.86,69.40697674418604
2016-05-23,59.3,0.86,68.95348837209302
2016-05-24,60.7,0.86,70.58139534883722
2016-05-25,61.22,0.86,71.18604651162791
2016-05-26,61.9,0.86,71.97674418604652
2016-05-27,62.71,0.86,72.9186046511628
2016-05-31,62.93,0.86,73.17441860465117
2016-06-01,62.83,0.86,73.05813953488372
2016-06-02,65.09,0.86,75.68604651162791
2016-06-03,65.0,0.86,75.5813953488372
2016-06-06,62.82,0.86,73.04651162790698
2016-06-07,63.1,0.86,73.37209302325581
2016-06-08,61.73,0.86,71.77906976744185
2016-06-09,60.75,0.86,70.63953488372093
2016-06-10,61.0,0.86,70.93023255813954
2016-06-13,59.93,0.86,69.68604651162791
2016-06-14,59.9,0.86,69.65116279069767
2016-06-15,60.4,0.86,70.23255813953489
2016-06-16,60.9,0.86,70.81395348837209
2016-06-17,60.01,0.86,69.77906976744185
2016-06-20,60.11,0.86,69.8953488372093
2016-06-21,59.98,0.86,69.74418604651163
2016-06-22,60.39,0.86,70.22093023255815
2016-06-23,61.31,0.86,71.29069767441861
2016-06-24,59.86,0.86,69.6046511627907
2016-06-27,58.68,0.86,68.23255813953489
2016-06-28,59.99,0.86,69.75581395348837
2016-06-29,61.81,0.86,71.87209302325581
2016-06-30,61.91,0.86,71.98837209302326
2016-07-01,62.71,0.86,72.9186046511628
2016-07-05,61.92,0.86,72.0
2016-07-06,63.37,0.86,73.68604651162791
2016-07-07,63.43,0.86,73.75581395348837
2016-07-08,64.16,0.86,74.60465116279069
2016-07-11,64.35,0.86,74.82558139534883
2016-07-12,65.5,0.86,76.16279069767442
2016-07-13,64.77,0.86,75.31395348837209
2016-07-14,63.62,0.86,73.9767441860465
2016-07-15,63.32,0.86,73.62790697674419
2016-07-18,63.56,0.86,73.90697674418605
2016-07-19,63.32,0.86,73.62790697674419
2016-07-20,63.41,0.86,73.73255813953489
2016-07-21,63.89,0.86,74.29069767441861
2016-07-22,63.81,0.86,74.19767441860465
2016-07-25,64.32,0.86,74.7906976744186
2016-07-26,64.45,0.86,74.94186046511628
2016-07-27,64.9,0.86,75.46511627906978
2016-07-28,64.72,0.86,75.25581395348837
2016-07-29,66.23,0.86,77.01162790697676
2016-08-01,66.94,0.86,77.83720930232558
2016-08-02,66.78,0.86,77.65116279069768
2016-08-03,66.57,0.86,77.40697674418604
2016-08-04,66.1,0.86,76.86046511627906
2016-08-05,66.54,1.01,65.88118811881189
2016-08-08,66.34,1.01,65.68316831683168
2016-08-09,66.76,1.01,66.0990099009901
2016-08-10,66.43,1.01,65.77227722772278
2016-08-11,66.95,1.01,66.2871287128713
2016-08-12,67.19,1.01,66.52475247524752
2016-08-15,67.39,1.01,66.72277227722772
2016-08-16,66.74,1.01,66.07920792079207
2016-08-17,66.83,1.01,66.16831683168317
2016-08-18,66.77,1.01,66.10891089108911
2016-08-19,67.1,1.01,66.43564356435643
2016-08-22,67.01,1.01,66.34653465346535
2016-08-23,66.17,1.01,65.51485148514851
2016-08-24,65.06,1.01,64.41584158415841
2016-08-25,64.72,1.01,64.07920792079207
2016-08-26,64.61,1.01,63.97029702970297
2016-08-29,64.51,1.01,63.87128712871288
2016-08-30,64.16,1.01,63.524752475247524
2016-08-31,64.1,1.01,63.465346534653456
2016-09-01,64.03,1.01,63.396039603960396
2016-09-02,64.12,1.01,63.48514851485149
2016-09-06,64.61,1.01,63.97029702970297
2016-09-07,64.97,1.01,64.32673267326733
2016-09-08,64.06,1.01,63.42574257425743
2016-09-09,63.36,1.01,62.73267326732673
2016-09-12,64.08,1.01,63.445544554455445
2016-09-13,63.34,1.01,62.71287128712871
2016-09-14,63.34,1.01,62.71287128712871
2016-09-15,63.35,1.01,62.722772277227726
2016-09-16,63.27,1.01,62.64356435643565
2016-09-19,62.91,1.01,62.28712871287129
2016-09-20,63.28,1.01,62.65346534653465
2016-09-21,64.1,1.01,63.465346534653456
2016-09-22,65.08,1.01,64.43564356435644
2016-09-23,64.98,1.01,64.33663366336634
2016-09-26,64.07,1.01,63.435643564356425
2016-09-27,64.57,1.01,63.930693069306926
2016-09-28,64.22,1.01,63.584158415841586
2016-09-29,62.82,1.01,62.198019801980195
2016-09-30,63.07,1.01,62.445544554455445
2016-10-03,63.23,1.01,62.603960396039604
2016-10-04,63.0,1.01,62.37623762376238
2016-10-05,63.39,1.01,62.76237623762376
2016-10-06,62.83,1.01,62.20792079207921
2016-10-07,62.93,1.01,62.306930693069305
2016-10-10,63.31,1.01,62.68316831683168
2016-10-11,62.39,1.01,61.772277227722775
2016-10-12,61.21,1.01,60.603960396039604
2016-10-13,61.15,1.01,60.54455445544554
2016-10-14,60.17,1.01,59.57425742574257
2016-10-17,60.14,1.01,59.54455445544554
2016-10-18,61.55,1.01,60.94059405940594
2016-10-19,61.43,1.01,60.82178217821782
2016-10-20,61.76,1.01,61.148514851485146
2016-10-21,60.98,1.01,60.37623762376237
2016-10-24,61.12,1.01,60.51485148514851
2016-10-25,61.55,1.01,60.94059405940594
2016-10-26,61.02,1.01,60.41584158415842
2016-10-27,61.46,1.01,60.851485148514854
2016-10-28,57.6,1.01,57.02970297029703
2016-10-31,55.78,1.01,55.227722772277225
2016-11-01,56.45,1.01,55.89108910891089
2016-11-02,56.79,1.01,56.227722772277225
2016-11-03,55.89,1.01,55.336633663366335
2016-11-04,56.04,1.01,55.48514851485148
2016-11-07,58.91,1.02,57.75490196078431
2016-11-08,58.81,1.02,57.65686274509804
2016-11-09,62.64,1.02,61.411764705882355
2016-11-10,64.0,1.02,62.745098039215684
2016-11-11,63.1,1.02,61.86274509803921
2016-11-14,62.97,1.02,61.73529411764706
2016-11-15,62.87,1.02,61.63725490196078
2016-11-16,61.54,1.02,60.33333333333333
2016-11-17,61.7,1.02,60.490196078431374
2016-11-18,60.52,1.02,59.333333333333336
2016-11-21,60.42,1.02,59.23529411764706
2016-11-22,58.93,1.02,57.77450980392157
2016-11-23,60.18,1.02,59.0
2016-11-25,60.51,1.02,59.3235294117647
2016-11-28,59.46,1.02,58.294117647058826
2016-11-29,61.59,1.02,60.38235294117647
2016-11-30,60.8,1.02,59.607843137254896
2016-12-01,59.16,1.02,57.99999999999999
2016-12-02,59.43,1.02,58.26470588235294
2016-12-05,60.86,1.02,59.666666666666664
2016-12-06,61.62,1.02,60.41176470588235
2016-12-07,59.99,1.02,58.81372549019608
2016-12-08,60.9,1.02,59.705882352941174
2016-12-09,61.54,1.02,60.33333333333333
2016-12-12,62.04,1.02,60.8235294117647
2016-12-13,61.99,1.02,60.77450980392157
2016-12-14,61.67,1.02,60.46078431372549
2016-12-15,62.02,1.02,60.80392156862745
2016-12-16,62.22,1.02,61.0
2016-12-19,62.22,1.02,61.0
2016-12-20,62.16,1.02,60.94117647058823
2016-12-21,61.45,1.02,60.24509803921569
2016-12-22,61.66,1.02,60.45098039215686
2016-12-23,62.34,1.02,61.11764705882353
2016-12-27,62.5,1.02,61.27450980392157
2016-12-28,62.27,1.02,61.04901960784314
2016-12-29,62.73,1.02,61.49999999999999
2016-12-30,62.62,1.02,61.3921568627451
2017-01-03,62.41,1.02,61.186274509803916
2017-01-04,63.29,1.02,62.049019607843135
2017-01-05,63.77,1.02,62.51960784313726
2017-01-06,63.79,1.02,62.53921568627451
2017-01-09,64.21,1.02,62.95098039215686
2017-01-10,64.07,1.02,62.81372549019607
2017-01-11,61.14,1.02,59.94117647058823
2017-01-12,61.28,1.02,60.07843137254902
2017-01-13,61.99,1.02,60.77450980392157
2017-01-17,61.86,1.02,60.64705882352941
2017-01-18,61.66,1.02,60.45098039215686
2017-01-19,61.38,1.02,60.1764705882353
2017-01-20,61.15,1.02,59.95098039215686
2017-01-23,60.96,1.02,59.76470588235294
2017-01-24,60.58,1.02,59.3921568627451
2017-01-25,61.38,1.02,60.1764705882353
2017-01-26,61.27,1.02,60.068627450980394
2017-01-27,60.0,1.02,58.8235294117647
2017-01-30,60.43,1.02,59.245098039215684
2017-01-31,61.11,1.02,59.91176470588235
2017-02-01,60.89,1.02,59.69607843137255
2017-02-02,60.89,1.02,59.69607843137255
2017-02-03,60.67,1.02,59.48039215686275
2017-02-06,60.65,1.02,59.46078431372549
2017-02-07,60.56,1.02,59.372549019607845
2017-02-08,60.52,1.02,59.333333333333336
2017-02-09,60.84,1.02,59.64705882352941
2017-02-10,60.42,1.02,59.23529411764706
2017-02-13,60.51,1.02,59.3235294117647
2017-02-14,60.82,1.02,59.627450980392155
2017-02-15,61.65,1.02,60.44117647058823
2017-02-16,61.48,1.02,60.27450980392157
2017-02-17,61.77,0.88,70.19318181818183
2017-02-21,61.83,0.88,70.26136363636364
2017-02-22,61.36,0.88,69.72727272727272
2017-02-23,61.94,0.88,70.38636363636364
2017-02-24,62.09,0.88,70.55681818181819
2017-02-27,62.22,0.88,70.70454545454545
2017-02-28,61.84,0.88,70.27272727272728
2017-03-01,62.83,0.88,71.39772727272727
2017-03-02,63.25,0.88,71.875
2017-03-03,63.34,0.88,71.97727272727273
2017-03-06,63.55,0.88,72.2159090909091
2017-03-07,63.69,0.88,72.375
2017-03-08,64.14,0.88,72.88636363636364
2017-03-09,64.5,0.88,73.29545454545455
2017-03-10,65.88,0.88,74.86363636363636
2017-03-13,65.85,0.88,74.82954545454545
2017-03-14,65.67,0.88,74.625
2017-03-15,66.55,0.88,75.625
2017-03-16,65.9,0.88,74.88636363636364
2017-03-17,65.69,0.88,74.64772727272727
2017-03-20,65.8,0.88,74.77272727272727
2017-03-21,65.35,0.88,74.26136363636363
2017-03-22,65.52,0.88,74.45454545454545
2017-03-23,65.65,0.88,74.60227272727273
2017-03-24,65.62,0.88,74.56818181818183
2017-03-27,66.1,0.88,75.11363636363636
2017-03-28,65.98,0.88,74.97727272727273
2017-03-29,65.77,0.88,74.73863636363636
2017-03-30,65.46,0.88,74.38636363636363
2017-03-31,65.16,0.88,74.04545454545455
2017-04-03,65.03,0.88,73.89772727272728
2017-04-04,65.11,0.88,73.98863636363636
2017-04-05,64.96,0.88,73.81818181818181
2017-04-06,65.08,0.88,73.95454545454545
2017-04-07,65.54,0.88,74.47727272727273
2017-04-10,64.97,0.88,73.82954545454545
2017-04-11,64.18,0.88,72.93181818181819
2017-04-12,64.37,0.88,73.14772727272728
2017-04-13,64.13,0.88,72.875
2017-04-17,64.31,0.88,73.07954545454545
2017-04-18,63.65,0.88,72.32954545454545
2017-04-19,63.45,0.88,72.10227272727273
2017-04-20,63.78,0.88,72.47727272727273
2017-04-21,63.82,0.88,72.52272727272727
2017-04-24,64.66,0.88,73.47727272727272
2017-04-25,65.1,0.88,73.97727272727272
2017-04-26,65.04,0.88,73.90909090909092
2017-04-27,66.07,0.88,75.07954545454545
2017-04-28,65.94,0.88,74.93181818181817
2017-05-01,66.48,0.88,75.54545454545455
2017-05-02,66.63,0.88,75.71590909090908
2017-05-03,66.74,0.88,75.84090909090908
2017-05-04,67.23,0.88,76.39772727272728
2017-05-05,66.99,1.08,62.02777777777777
2017-05-08,66.21,1.08,61.30555555555554
2017-05-09,66.17,1.08,61.26851851851852
2017-05-10,65.98,1.08,61.092592592592595
2017-05-11,65.3,1.08,60.462962962962955
2017-05-12,66.06,1.08,61.166666666666664
2017-05-15,66.67,1.08,61.73148148148148
2017-05-16,66.85,1.08,61.89814814814814
2017-05-17,65.37,1.08,60.52777777777778
2017-05-18,65.63,1.08,60.76851851851851
2017-05-19,65.58,1.08,60.722222222222214
2017-05-22,65.44,1.08,60.59259259259259
2017-05-23,65.84,1.08,60.96296296296296
2017-05-24,65.93,1.08,61.0462962962963
2017-05-25,66.32,1.08,61.4074074074074
2017-05-26,66.06,1.08,61.166666666666664
2017-05-30,66.02,1.08,61.12962962962962
2017-05-31,66.02,1.08,61.12962962962962
2017-06-01,66.71,1.08,61.76851851851851
2017-06-02,67.25,1.08,62.26851851851851
2017-06-05,67.51,1.08,62.50925925925926
2017-06-06,67.87,1.08,62.842592592592595
2017-06-07,68.75,1.08,63.657407407407405
2017-06-08,68.76,1.08,63.666666666666664
2017-06-09,69.67,1.08,64.50925925925925
2017-06-12,69.53,1.08,64.37962962962963
2017-06-13,69.67,1.08,64.50925925925925
2017-06-14,70.52,1.08,65.29629629629629
2017-06-15,70.6,1.08,65.37037037037037
2017-06-16,71.05,1.08,65.78703703703702
2017-06-19,71.34,1.08,66.05555555555556
2017-06-20,71.22,1.08,65.94444444444444
2017-06-21,71.34,1.08,66.05555555555556
2017-06-22,73.18,1.08,67.75925925925927
2017-06-23,72.64,1.08,67.25925925925925
2017-06-26,72.74,1.08,67.35185185185185
2017-06-27,72.39,1.08,67.02777777777777
2017-06-28,72.92,1.08,67.51851851851852
2017-06-29,72.48,1.08,67.11111111111111
2017-06-30,72.51,1.08,67.13888888888889
2017-07-03,72.42,1.08,67.05555555555556
2017-07-05,72.48,1.08,67.11111111111111
2017-07-06,71.73,1.08,66.41666666666667
2017-07-07,72.03,1.08,66.69444444444444
2017-07-10,71.83,1.08,66.50925925925925
2017-07-11,71.84,1.08,66.51851851851852
2017-07-12,71.88,1.08,66.55555555555554
2017-07-13,72.63,1.08,67.24999999999999
2017-07-14,73.11,1.08,67.69444444444444
2017-07-17,72.7,1.08,67.31481481481481
2017-07-18,72.23,1.08,66.87962962962963
2017-07-19,72.77,1.08,67.37962962962962
2017-07-20,74.01,1.08,68.52777777777777
2017-07-21,74.63,1.08,69.10185185185185
2017-07-24,73.91,1.08,68.43518518518518
2017-07-25,72.52,1.08,67.14814814814814
2017-07-26,72.59,1.08,67.21296296296296
2017-07-27,71.73,1.08,66.41666666666667
2017-07-28,70.44,1.08,65.22222222222221
2017-07-31,69.91,1.08,64.73148148148148
2017-08-01,70.38,1.08,65.16666666666666
2017-08-02,70.71,1.08,65.47222222222221
2017-08-03,70.99,1.08,65.73148148148147
2017-08-04,70.99,1.08,65.73148148148147
2017-08-07,71.22,1.22,58.377049180327866
2017-08-08,71.47,1.22,58.58196721311475
2017-08-09,72.02,1.22,59.0327868852459
2017-08-10,70.44,1.22,57.73770491803278
2017-08-11,70.63,1.22,57.893442622950815
2017-08-14,70.82,1.22,58.04918032786885
2017-08-15,70.34,1.22,57.65573770491804
2017-08-16,70.42,1.22,57.72131147540984
2017-08-17,69.85,1.22,57.25409836065573
2017-08-18,69.96,1.22,57.34426229508196
2017-08-21,70.7,1.22,57.95081967213115
2017-08-22,71.75,1.22,58.81147540983606
2017-08-23,71.52,1.22,58.62295081967213
2017-08-24,72.11,1.22,59.10655737704918
2017-08-25,72.48,1.22,59.40983606557378
2017-08-28,73.32,1.22,60.0983606557377
2017-08-29,73.89,1.22,60.5655737704918
2017-08-30,73.92,1.22,60.59016393442623
2017-08-31,75.3,1.22,61.721311475409834
2017-09-01,75.42,1.22,61.81967213114754
2017-09-05,75.25,1.22,61.68032786885246
2017-09-06,77.05,1.22,63.15573770491803
2017-09-07,81.78,1.22,67.0327868852459
2017-09-08,85.34,1.22,69.95081967213115
2017-09-11,87.0,1.22,71.31147540983606
2017-09-12,87.75,1.22,71.92622950819673
2017-09-13,88.47,1.22,72.51639344262296
2017-09-14,89.22,1.22,73.1311475409836
2017-09-15,87.37,1.22,71.61475409836066
2017-09-18,85.32,1.22,69.93442622950819
2017-09-19,86.37,1.22,70.79508196721312
2017-09-20,87.41,1.22,71.64754098360656
2017-09-21,87.41,1.22,71.64754098360656
2017-09-22,87.48,1.22,71.70491803278689
2017-09-25,86.57,1.22,70.95901639344262
2017-09-26,85.35,1.22,69.95901639344262
2017-09-27,84.75,1.22,69.4672131147541
2017-09-28,88.96,1.22,72.91803278688525
2017-09-29,88.86,1.22,72.8360655737705
2017-10-02,90.39,1.22,74.09016393442623
2017-10-03,89.7,1.22,73.52459016393443
2017-10-04,89.9,1.22,73.68852459016394
2017-10-05,90.18,1.22,73.91803278688525
2017-10-06,90.49,1.22,74.17213114754098
2017-10-09,90.78,1.22,74.40983606557377
2017-10-10,91.17,1.22,74.72950819672131
2017-10-11,92.38,1.22,75.72131147540983
2017-10-12,91.42,1.22,74.9344262295082
2017-10-13,90.67,1.22,74.31967213114754
2017-10-16,91.04,1.22,74.62295081967214
2017-10-17,92.17,1.22,75.54918032786885
2017-10-18,96.04,1.22,78.72131147540985
