date,VMC,VMC_EPS,PE Ratio
1989-12-13,15.17,0.36,42.13888888888889
1989-12-14,15.17,0.36,42.13888888888889
1989-12-15,15.0,0.36,41.66666666666667
1989-12-18,14.88,0.36,41.333333333333336
1989-12-19,14.67,0.36,40.75
1989-12-20,14.67,0.36,40.75
1989-12-21,14.83,0.36,41.19444444444444
1989-12-22,14.79,0.36,41.083333333333336
1989-12-26,14.88,0.36,41.333333333333336
1989-12-27,15.0,0.36,41.66666666666667
1989-12-28,14.92,0.36,41.44444444444444
1989-12-29,14.83,0.36,41.19444444444444
1990-01-02,14.92,0.36,41.44444444444444
1990-01-03,14.96,0.36,41.55555555555556
1990-01-04,14.88,0.36,41.333333333333336
1990-01-05,14.92,0.36,41.44444444444444
1990-01-08,15.0,0.36,41.66666666666667
1990-01-09,15.08,0.36,41.88888888888889
1990-01-10,14.83,0.36,41.19444444444444
1990-01-11,14.92,0.36,41.44444444444444
1990-01-12,14.88,0.36,41.333333333333336
1990-01-15,15.0,0.36,41.66666666666667
1990-01-16,14.92,0.36,41.44444444444444
1990-01-17,15.21,0.36,42.25000000000001
1990-01-18,15.17,0.36,42.13888888888889
1990-01-19,15.38,0.36,42.72222222222223
1990-01-22,15.25,0.36,42.361111111111114
1990-01-23,15.04,0.36,41.77777777777778
1990-01-24,14.63,0.36,40.63888888888889
1990-01-25,14.29,0.36,39.69444444444444
1990-01-26,14.04,0.36,39.0
1990-01-29,13.83,0.36,38.41666666666667
1990-01-30,13.83,0.36,38.41666666666667
1990-01-31,14.0,0.36,38.88888888888889
1990-02-01,14.04,0.36,39.0
1990-02-02,14.08,0.36,39.111111111111114
1990-02-05,14.04,0.36,39.0
1990-02-06,13.96,0.36,38.77777777777778
1990-02-07,14.25,0.36,39.583333333333336
1990-02-08,14.46,0.36,40.16666666666667
1990-02-09,14.38,0.36,39.94444444444445
1990-02-12,14.33,0.36,39.80555555555556
1990-02-13,14.33,0.36,39.80555555555556
1990-02-14,14.29,0.36,39.69444444444444
1990-02-15,14.29,0.36,39.69444444444444
1990-02-16,14.25,0.36,39.583333333333336
1990-02-20,14.08,0.36,39.111111111111114
1990-02-21,13.92,0.36,38.66666666666667
1990-02-22,13.88,0.36,38.55555555555556
1990-02-23,13.96,0.36,38.77777777777778
1990-02-26,13.92,0.36,38.66666666666667
1990-02-27,14.0,0.36,38.88888888888889
1990-02-28,14.25,0.36,39.583333333333336
1990-03-01,14.33,0.36,39.80555555555556
1990-03-02,14.33,0.36,39.80555555555556
1990-03-05,14.33,0.36,39.80555555555556
1990-03-06,14.33,0.36,39.80555555555556
1990-03-07,14.5,0.36,40.27777777777778
1990-03-08,14.54,0.36,40.388888888888886
1990-03-09,14.83,0.36,41.19444444444444
1990-03-12,15.0,0.36,41.66666666666667
1990-03-13,15.0,0.36,41.66666666666667
1990-03-14,14.83,0.36,41.19444444444444
1990-03-15,14.75,0.36,40.97222222222222
1990-03-16,14.88,0.36,41.333333333333336
1990-03-19,14.88,0.36,41.333333333333336
1990-03-20,14.92,0.36,41.44444444444444
1990-03-21,14.67,0.36,40.75
1990-03-22,14.92,0.36,41.44444444444444
1990-03-23,15.0,0.36,41.66666666666667
1990-03-26,15.13,0.36,42.02777777777778
1990-03-27,15.25,0.36,42.361111111111114
1990-03-28,14.96,0.36,41.55555555555556
1990-03-29,15.08,0.36,41.88888888888889
1990-03-30,15.13,0.36,42.02777777777778
1990-04-02,15.13,0.36,42.02777777777778
1990-04-03,15.13,0.36,42.02777777777778
1990-04-04,15.08,0.36,41.88888888888889
1990-04-05,15.08,0.36,41.88888888888889
1990-04-06,15.13,0.36,42.02777777777778
1990-04-09,15.13,0.36,42.02777777777778
1990-04-10,15.25,0.36,42.361111111111114
1990-04-11,15.04,0.36,41.77777777777778
1990-04-12,15.17,0.36,42.13888888888889
1990-04-16,15.17,0.36,42.13888888888889
1990-04-17,15.25,0.36,42.361111111111114
1990-04-18,15.21,0.36,42.25000000000001
1990-04-19,15.17,0.36,42.13888888888889
1990-04-20,15.25,0.36,42.361111111111114
1990-04-23,15.0,0.36,41.66666666666667
1990-04-24,15.25,0.36,42.361111111111114
1990-04-25,15.21,0.36,42.25000000000001
1990-04-26,15.0,0.36,41.66666666666667
1990-04-27,14.92,0.36,41.44444444444444
1990-04-30,14.88,0.36,41.333333333333336
1990-05-01,14.88,0.36,41.333333333333336
1990-05-02,14.75,0.36,40.97222222222222
1990-05-03,14.83,0.36,41.19444444444444
1990-05-04,15.0,0.36,41.66666666666667
1990-05-07,14.92,0.36,41.44444444444444
1990-05-08,15.08,0.36,41.88888888888889
1990-05-09,15.08,0.36,41.88888888888889
1990-05-10,15.29,0.36,42.47222222222222
1990-05-11,15.5,0.36,43.05555555555556
1990-05-14,15.58,0.36,43.27777777777778
1990-05-15,15.54,0.36,43.166666666666664
1990-05-16,15.46,0.36,42.94444444444445
1990-05-17,15.25,0.36,42.361111111111114
1990-05-18,15.17,0.36,42.13888888888889
1990-05-21,15.42,0.36,42.833333333333336
1990-05-22,15.42,0.36,42.833333333333336
1990-05-23,15.42,0.36,42.833333333333336
1990-05-24,15.42,0.36,42.833333333333336
1990-05-25,15.33,0.36,42.583333333333336
1990-05-29,15.33,0.36,42.583333333333336
1990-05-30,14.96,0.36,41.55555555555556
1990-05-31,15.08,0.36,41.88888888888889
1990-06-01,15.17,0.36,42.13888888888889
1990-06-04,15.08,0.36,41.88888888888889
1990-06-05,14.96,0.36,41.55555555555556
1990-06-06,14.96,0.36,41.55555555555556
1990-06-07,14.96,0.36,41.55555555555556
1990-06-08,14.83,0.36,41.19444444444444
1990-06-11,14.92,0.36,41.44444444444444
1990-06-12,14.88,0.36,41.333333333333336
1990-06-13,15.0,0.36,41.66666666666667
1990-06-14,14.96,0.36,41.55555555555556
1990-06-15,14.83,0.36,41.19444444444444
1990-06-18,14.63,0.36,40.63888888888889
1990-06-19,14.63,0.36,40.63888888888889
1990-06-20,14.5,0.36,40.27777777777778
1990-06-21,14.54,0.36,40.388888888888886
1990-06-22,14.5,0.36,40.27777777777778
1990-06-25,14.46,0.36,40.16666666666667
1990-06-26,14.5,0.36,40.27777777777778
1990-06-27,14.5,0.36,40.27777777777778
1990-06-28,14.58,0.36,40.5
1990-06-29,14.54,0.36,40.388888888888886
1990-07-02,14.63,0.36,40.63888888888889
1990-07-03,14.63,0.36,40.63888888888889
1990-07-05,14.58,0.36,40.5
1990-07-06,14.54,0.36,40.388888888888886
1990-07-09,14.71,0.36,40.861111111111114
1990-07-10,14.71,0.36,40.861111111111114
1990-07-11,14.75,0.36,40.97222222222222
1990-07-12,14.67,0.36,40.75
1990-07-13,14.58,0.36,40.5
1990-07-16,14.75,0.36,40.97222222222222
1990-07-17,14.71,0.36,40.861111111111114
1990-07-18,14.67,0.36,40.75
1990-07-19,14.71,0.36,40.861111111111114
1990-07-20,14.71,0.36,40.861111111111114
1990-07-23,14.58,0.36,40.5
1990-07-24,14.63,0.36,40.63888888888889
1990-07-25,14.96,0.36,41.55555555555556
1990-07-26,14.83,0.36,41.19444444444444
1990-07-27,14.83,0.36,41.19444444444444
1990-07-30,14.96,0.36,41.55555555555556
1990-07-31,15.0,0.36,41.66666666666667
1990-08-01,14.92,0.36,41.44444444444444
1990-08-02,14.83,0.36,41.19444444444444
1990-08-03,14.5,0.36,40.27777777777778
1990-08-06,14.04,0.36,39.0
1990-08-07,13.67,0.36,37.97222222222222
1990-08-08,13.5,0.36,37.5
1990-08-09,13.33,0.36,37.02777777777778
1990-08-10,13.42,0.36,37.27777777777778
1990-08-13,13.08,0.36,36.333333333333336
1990-08-14,13.17,0.36,36.583333333333336
1990-08-15,12.92,0.36,35.88888888888889
1990-08-16,12.83,0.36,35.63888888888889
1990-08-17,12.63,0.36,35.083333333333336
1990-08-20,12.75,0.36,35.41666666666667
1990-08-21,12.33,0.36,34.25
1990-08-22,12.38,0.36,34.38888888888889
1990-08-23,12.29,0.36,34.138888888888886
1990-08-24,12.33,0.36,34.25
1990-08-27,12.5,0.36,34.72222222222222
1990-08-28,12.83,0.36,35.63888888888889
1990-08-29,13.0,0.36,36.111111111111114
1990-08-30,12.92,0.36,35.88888888888889
1990-08-31,13.0,0.36,36.111111111111114
1990-09-04,12.83,0.36,35.63888888888889
1990-09-05,12.58,0.36,34.94444444444444
1990-09-06,12.33,0.36,34.25
1990-09-07,12.29,0.36,34.138888888888886
1990-09-10,12.0,0.36,33.333333333333336
1990-09-11,12.08,0.36,33.55555555555556
1990-09-12,12.08,0.36,33.55555555555556
1990-09-13,12.17,0.36,33.80555555555556
1990-09-14,11.92,0.36,33.111111111111114
1990-09-17,12.0,0.36,33.333333333333336
1990-09-18,12.0,0.36,33.333333333333336
1990-09-19,11.92,0.36,33.111111111111114
1990-09-20,12.0,0.36,33.333333333333336
1990-09-21,12.0,0.36,33.333333333333336
1990-09-24,11.96,0.36,33.22222222222223
1990-09-25,12.04,0.36,33.44444444444444
1990-09-26,12.0,0.36,33.333333333333336
1990-09-27,12.0,0.36,33.333333333333336
1990-09-28,12.25,0.36,34.02777777777778
1990-10-01,12.33,0.36,34.25
1990-10-02,12.33,0.36,34.25
1990-10-03,12.38,0.36,34.38888888888889
1990-10-04,12.42,0.36,34.5
1990-10-05,12.42,0.36,34.5
1990-10-08,12.33,0.36,34.25
1990-10-09,12.25,0.36,34.02777777777778
1990-10-10,12.13,0.36,33.69444444444445
1990-10-11,12.04,0.36,33.44444444444444
1990-10-12,12.0,0.36,33.333333333333336
1990-10-15,11.96,0.36,33.22222222222223
1990-10-16,11.67,0.36,32.416666666666664
1990-10-17,11.42,0.36,31.72222222222222
1990-10-18,11.5,0.36,31.944444444444446
1990-10-19,11.5,0.36,31.944444444444446
1990-10-22,11.38,0.36,31.611111111111114
1990-10-23,11.46,0.36,31.833333333333336
1990-10-24,11.38,0.36,31.611111111111114
1990-10-25,10.83,0.36,30.083333333333336
1990-10-26,10.71,0.36,29.750000000000004
1990-10-29,10.5,0.36,29.166666666666668
1990-10-30,9.92,0.36,27.555555555555557
1990-10-31,10.13,0.36,28.138888888888893
1990-11-01,9.92,0.36,27.555555555555557
1990-11-02,9.96,0.36,27.66666666666667
1990-11-05,10.08,0.36,28.0
1990-11-06,9.88,0.36,27.444444444444446
1990-11-07,9.96,0.36,27.66666666666667
1990-11-08,9.96,0.36,27.66666666666667
1990-11-09,10.04,0.36,27.88888888888889
1990-11-12,10.17,0.36,28.25
1990-11-13,10.46,0.36,29.05555555555556
1990-11-14,10.58,0.36,29.38888888888889
1990-11-15,10.92,0.36,30.333333333333336
1990-11-16,11.25,0.36,31.25
1990-11-19,10.96,0.36,30.444444444444446
1990-11-20,10.75,0.36,29.86111111111111
1990-11-21,10.71,0.36,29.750000000000004
1990-11-23,10.58,0.36,29.38888888888889
1990-11-26,10.5,0.36,29.166666666666668
1990-11-27,10.54,0.36,29.277777777777775
1990-11-28,10.54,0.36,29.277777777777775
1990-11-29,10.63,0.36,29.527777777777782
1990-11-30,10.75,0.36,29.86111111111111
1990-12-03,10.75,0.36,29.86111111111111
1990-12-04,10.75,0.36,29.86111111111111
1990-12-05,11.21,0.36,31.138888888888893
1990-12-06,11.08,0.36,30.77777777777778
1990-12-07,11.17,0.36,31.02777777777778
1990-12-10,11.33,0.36,31.472222222222225
1990-12-11,11.29,0.36,31.36111111111111
1990-12-12,11.08,0.36,30.77777777777778
1990-12-13,11.33,0.36,31.472222222222225
1990-12-14,11.21,0.36,31.138888888888893
1990-12-17,11.04,0.36,30.666666666666664
1990-12-18,11.21,0.36,31.138888888888893
1990-12-19,11.13,0.36,30.91666666666667
1990-12-20,10.75,0.36,29.86111111111111
1990-12-21,10.5,0.36,29.166666666666668
1990-12-24,10.5,0.36,29.166666666666668
1990-12-26,10.67,0.36,29.63888888888889
1990-12-27,10.79,0.36,29.97222222222222
1990-12-28,10.96,0.36,30.444444444444446
1990-12-31,11.33,0.36,31.472222222222225
1991-01-02,11.21,0.36,31.138888888888893
1991-01-03,11.0,0.36,30.555555555555557
1991-01-04,10.83,0.36,30.083333333333336
1991-01-07,10.75,0.36,29.86111111111111
1991-01-08,10.83,0.36,30.083333333333336
1991-01-09,10.79,0.36,29.97222222222222
1991-01-10,10.63,0.36,29.527777777777782
1991-01-11,10.67,0.36,29.63888888888889
1991-01-14,10.46,0.36,29.05555555555556
1991-01-15,10.33,0.36,28.694444444444446
1991-01-16,10.21,0.36,28.361111111111114
1991-01-17,10.5,0.36,29.166666666666668
1991-01-18,10.5,0.36,29.166666666666668
1991-01-21,10.46,0.36,29.05555555555556
1991-01-22,10.33,0.36,28.694444444444446
1991-01-23,10.42,0.36,28.944444444444446
1991-01-24,10.58,0.36,29.38888888888889
1991-01-25,10.38,0.36,28.833333333333336
1991-01-28,10.58,0.36,29.38888888888889
1991-01-29,10.75,0.36,29.86111111111111
1991-01-30,11.21,0.36,31.138888888888893
1991-01-31,11.08,0.36,30.77777777777778
1991-02-01,11.38,0.36,31.611111111111114
1991-02-04,11.63,0.36,32.30555555555556
1991-02-05,11.83,0.36,32.861111111111114
1991-02-06,12.08,0.36,33.55555555555556
1991-02-07,12.08,0.36,33.55555555555556
1991-02-08,12.17,0.36,33.80555555555556
1991-02-11,12.42,0.36,34.5
1991-02-12,12.08,0.36,33.55555555555556
1991-02-13,12.0,0.36,33.333333333333336
1991-02-14,11.92,0.36,33.111111111111114
1991-02-15,11.92,0.36,33.111111111111114
1991-02-19,12.25,0.36,34.02777777777778
1991-02-20,11.96,0.36,33.22222222222223
1991-02-21,11.92,0.36,33.111111111111114
1991-02-22,12.0,0.36,33.333333333333336
1991-02-25,12.08,0.36,33.55555555555556
1991-02-26,12.08,0.36,33.55555555555556
1991-02-27,12.17,0.36,33.80555555555556
1991-02-28,12.13,0.36,33.69444444444445
1991-03-01,12.13,0.36,33.69444444444445
1991-03-04,12.25,0.36,34.02777777777778
1991-03-05,12.08,0.36,33.55555555555556
1991-03-06,12.25,0.36,34.02777777777778
1991-03-07,12.25,0.36,34.02777777777778
1991-03-08,11.96,0.36,33.22222222222223
1991-03-11,12.0,0.36,33.333333333333336
1991-03-12,11.96,0.36,33.22222222222223
1991-03-13,11.92,0.36,33.111111111111114
1991-03-14,11.96,0.36,33.22222222222223
1991-03-15,11.75,0.36,32.63888888888889
1991-03-18,11.67,0.36,32.416666666666664
1991-03-19,11.58,0.36,32.16666666666667
1991-03-20,11.46,0.36,31.833333333333336
1991-03-21,11.46,0.36,31.833333333333336
1991-03-22,11.38,0.36,31.611111111111114
1991-03-25,11.25,0.36,31.25
1991-03-26,11.29,0.36,31.36111111111111
1991-03-27,11.42,0.36,31.72222222222222
1991-03-28,11.42,0.36,31.72222222222222
1991-04-01,11.46,0.36,31.833333333333336
1991-04-02,11.42,0.36,31.72222222222222
1991-04-03,11.54,0.36,32.05555555555556
1991-04-04,11.63,0.36,32.30555555555556
1991-04-05,11.67,0.36,32.416666666666664
1991-04-08,11.75,0.36,32.63888888888889
1991-04-09,11.75,0.36,32.63888888888889
1991-04-10,11.83,0.36,32.861111111111114
1991-04-11,12.13,0.36,33.69444444444445
1991-04-12,12.29,0.36,34.138888888888886
1991-04-15,12.67,0.36,35.19444444444444
1991-04-16,12.88,0.36,35.77777777777778
1991-04-17,13.04,0.36,36.22222222222222
1991-04-18,13.04,0.36,36.22222222222222
1991-04-19,12.96,0.36,36.00000000000001
1991-04-22,13.17,0.36,36.583333333333336
1991-04-23,13.04,0.36,36.22222222222222
1991-04-24,12.67,0.36,35.19444444444444
1991-04-25,12.58,0.36,34.94444444444444
1991-04-26,12.67,0.36,35.19444444444444
1991-04-29,12.83,0.36,35.63888888888889
1991-04-30,12.79,0.36,35.52777777777778
1991-05-01,12.79,0.36,35.52777777777778
1991-05-02,12.92,0.36,35.88888888888889
1991-05-03,12.88,0.36,35.77777777777778
1991-05-06,13.0,0.36,36.111111111111114
1991-05-07,13.08,0.36,36.333333333333336
1991-05-08,12.92,0.36,35.88888888888889
1991-05-09,13.0,0.36,36.111111111111114
1991-05-10,13.08,0.36,36.333333333333336
1991-05-13,13.17,0.36,36.583333333333336
1991-05-14,13.17,0.36,36.583333333333336
1991-05-15,13.29,0.36,36.916666666666664
1991-05-16,13.25,0.36,36.80555555555556
1991-05-17,13.04,0.36,36.22222222222222
1991-05-20,12.96,0.36,36.00000000000001
1991-05-21,12.79,0.36,35.52777777777778
1991-05-22,12.54,0.36,34.833333333333336
1991-05-23,12.29,0.36,34.138888888888886
1991-05-24,12.17,0.36,33.80555555555556
1991-05-28,12.21,0.36,33.91666666666667
1991-05-29,12.33,0.36,34.25
1991-05-30,12.25,0.36,34.02777777777778
1991-05-31,12.25,0.36,34.02777777777778
1991-06-03,12.38,0.36,34.38888888888889
1991-06-04,12.5,0.36,34.72222222222222
1991-06-05,12.92,0.36,35.88888888888889
1991-06-06,13.25,0.36,36.80555555555556
1991-06-07,12.88,0.36,35.77777777777778
1991-06-10,13.0,0.36,36.111111111111114
1991-06-11,12.96,0.36,36.00000000000001
1991-06-12,12.96,0.36,36.00000000000001
1991-06-13,13.04,0.36,36.22222222222222
1991-06-14,13.08,0.36,36.333333333333336
1991-06-17,12.92,0.36,35.88888888888889
1991-06-18,13.0,0.36,36.111111111111114
1991-06-19,13.13,0.36,36.47222222222223
1991-06-20,13.04,0.36,36.22222222222222
1991-06-21,12.96,0.36,36.00000000000001
1991-06-24,12.92,0.36,35.88888888888889
1991-06-25,12.88,0.36,35.77777777777778
1991-06-26,12.83,0.36,35.63888888888889
1991-06-27,12.83,0.36,35.63888888888889
1991-06-28,12.58,0.36,34.94444444444444
1991-07-01,12.58,0.36,34.94444444444444
1991-07-02,12.58,0.36,34.94444444444444
1991-07-03,12.46,0.36,34.611111111111114
1991-07-05,12.54,0.36,34.833333333333336
1991-07-08,12.54,0.36,34.833333333333336
1991-07-09,12.5,0.36,34.72222222222222
1991-07-10,12.46,0.36,34.611111111111114
1991-07-11,12.29,0.36,34.138888888888886
1991-07-12,12.29,0.36,34.138888888888886
1991-07-15,12.25,0.36,34.02777777777778
1991-07-16,12.21,0.36,33.91666666666667
1991-07-17,12.08,0.36,33.55555555555556
1991-07-18,12.04,0.36,33.44444444444444
1991-07-19,11.96,0.36,33.22222222222223
1991-07-22,12.04,0.36,33.44444444444444
1991-07-23,12.04,0.36,33.44444444444444
1991-07-24,12.25,0.36,34.02777777777778
1991-07-25,12.21,0.36,33.91666666666667
1991-07-26,12.25,0.36,34.02777777777778
1991-07-29,12.42,0.36,34.5
1991-07-30,12.54,0.36,34.833333333333336
1991-07-31,12.29,0.36,34.138888888888886
1991-08-01,12.33,0.36,34.25
1991-08-02,12.38,0.36,34.38888888888889
1991-08-05,12.25,0.36,34.02777777777778
1991-08-06,12.38,0.36,34.38888888888889
1991-08-07,12.71,0.36,35.30555555555556
1991-08-08,12.71,0.36,35.30555555555556
1991-08-09,12.63,0.36,35.083333333333336
1991-08-12,12.67,0.36,35.19444444444444
1991-08-13,12.67,0.36,35.19444444444444
1991-08-14,12.63,0.36,35.083333333333336
1991-08-15,12.54,0.36,34.833333333333336
1991-08-16,12.25,0.36,34.02777777777778
1991-08-19,11.71,0.36,32.52777777777778
1991-08-20,12.08,0.36,33.55555555555556
1991-08-21,12.17,0.36,33.80555555555556
1991-08-22,12.25,0.36,34.02777777777778
1991-08-23,12.33,0.36,34.25
1991-08-26,12.42,0.36,34.5
1991-08-27,12.46,0.36,34.611111111111114
1991-08-28,12.5,0.36,34.72222222222222
1991-08-29,12.54,0.36,34.833333333333336
1991-08-30,12.63,0.36,35.083333333333336
1991-09-03,12.71,0.36,35.30555555555556
1991-09-04,12.71,0.36,35.30555555555556
1991-09-05,12.67,0.36,35.19444444444444
1991-09-06,12.58,0.36,34.94444444444444
1991-09-09,12.54,0.36,34.833333333333336
1991-09-10,12.75,0.36,35.41666666666667
1991-09-11,12.79,0.36,35.52777777777778
1991-09-12,12.63,0.36,35.083333333333336
1991-09-13,12.67,0.36,35.19444444444444
1991-09-16,12.58,0.36,34.94444444444444
1991-09-17,12.75,0.36,35.41666666666667
1991-09-18,12.83,0.36,35.63888888888889
1991-09-19,12.92,0.36,35.88888888888889
1991-09-20,12.96,0.36,36.00000000000001
1991-09-23,12.83,0.36,35.63888888888889
1991-09-24,12.83,0.36,35.63888888888889
1991-09-25,12.88,0.36,35.77777777777778
1991-09-26,12.83,0.36,35.63888888888889
1991-09-27,12.92,0.36,35.88888888888889
1991-09-30,12.96,0.36,36.00000000000001
1991-10-01,12.96,0.36,36.00000000000001
1991-10-02,12.92,0.36,35.88888888888889
1991-10-03,12.92,0.36,35.88888888888889
1991-10-04,12.92,0.36,35.88888888888889
1991-10-07,12.96,0.36,36.00000000000001
1991-10-08,12.92,0.36,35.88888888888889
1991-10-09,12.96,0.36,36.00000000000001
1991-10-10,12.92,0.36,35.88888888888889
1991-10-11,12.92,0.36,35.88888888888889
1991-10-14,12.96,0.36,36.00000000000001
1991-10-15,12.96,0.36,36.00000000000001
1991-10-16,13.08,0.36,36.333333333333336
1991-10-17,12.96,0.36,36.00000000000001
1991-10-18,12.83,0.36,35.63888888888889
1991-10-21,13.13,0.36,36.47222222222223
1991-10-22,12.88,0.36,35.77777777777778
1991-10-23,12.96,0.36,36.00000000000001
1991-10-24,13.17,0.36,36.583333333333336
1991-10-25,12.96,0.36,36.00000000000001
1991-10-28,12.92,0.36,35.88888888888889
1991-10-29,12.88,0.36,35.77777777777778
1991-10-30,13.04,0.36,36.22222222222222
1991-10-31,13.0,0.36,36.111111111111114
1991-11-01,12.92,0.36,35.88888888888889
1991-11-04,12.75,0.36,35.41666666666667
1991-11-05,12.58,0.36,34.94444444444444
1991-11-06,12.83,0.36,35.63888888888889
1991-11-07,12.83,0.36,35.63888888888889
1991-11-08,12.83,0.36,35.63888888888889
1991-11-11,13.04,0.36,36.22222222222222
1991-11-12,13.08,0.36,36.333333333333336
1991-11-13,12.83,0.36,35.63888888888889
1991-11-14,12.71,0.36,35.30555555555556
1991-11-15,12.88,0.36,35.77777777777778
1991-11-18,12.67,0.36,35.19444444444444
1991-11-19,12.58,0.36,34.94444444444444
1991-11-20,12.58,0.36,34.94444444444444
1991-11-21,12.63,0.36,35.083333333333336
1991-11-22,12.38,0.36,34.38888888888889
1991-11-25,12.33,0.36,34.25
1991-11-26,12.25,0.36,34.02777777777778
1991-11-27,12.25,0.36,34.02777777777778
1991-11-29,12.25,0.36,34.02777777777778
1991-12-02,12.17,0.36,33.80555555555556
1991-12-03,12.17,0.36,33.80555555555556
1991-12-04,12.08,0.36,33.55555555555556
1991-12-05,12.13,0.36,33.69444444444445
1991-12-06,11.88,0.36,33.0
1991-12-09,11.67,0.36,32.416666666666664
1991-12-10,11.33,0.36,31.472222222222225
1991-12-11,11.42,0.36,31.72222222222222
1991-12-12,11.67,0.36,32.416666666666664
1991-12-13,11.71,0.36,32.52777777777778
1991-12-16,11.71,0.36,32.52777777777778
1991-12-17,11.67,0.36,32.416666666666664
1991-12-18,11.54,0.36,32.05555555555556
1991-12-19,11.63,0.36,32.30555555555556
1991-12-20,11.54,0.36,32.05555555555556
1991-12-23,11.5,0.36,31.944444444444446
1991-12-24,11.71,0.36,32.52777777777778
1991-12-26,11.83,0.36,32.861111111111114
1991-12-27,11.83,0.36,32.861111111111114
1991-12-30,11.88,0.36,33.0
1991-12-31,12.0,0.36,33.333333333333336
1992-01-02,12.25,0.36,34.02777777777778
1992-01-03,12.42,0.36,34.5
1992-01-06,12.67,0.36,35.19444444444444
1992-01-07,12.67,0.36,35.19444444444444
1992-01-08,12.75,0.36,35.41666666666667
1992-01-09,12.54,0.36,34.833333333333336
1992-01-10,12.5,0.36,34.72222222222222
1992-01-13,12.75,0.36,35.41666666666667
1992-01-14,12.83,0.36,35.63888888888889
1992-01-15,13.0,0.36,36.111111111111114
1992-01-16,13.17,0.36,36.583333333333336
1992-01-17,13.17,0.36,36.583333333333336
1992-01-20,13.21,0.36,36.69444444444445
1992-01-21,13.21,0.36,36.69444444444445
1992-01-22,13.17,0.36,36.583333333333336
1992-01-23,13.08,0.36,36.333333333333336
1992-01-24,13.04,0.36,36.22222222222222
1992-01-27,13.04,0.36,36.22222222222222
1992-01-28,13.33,0.36,37.02777777777778
1992-01-29,13.17,0.36,36.583333333333336
1992-01-30,13.29,0.36,36.916666666666664
1992-01-31,13.29,0.36,36.916666666666664
1992-02-03,13.25,0.36,36.80555555555556
1992-02-04,13.21,0.36,36.69444444444445
1992-02-05,13.08,0.36,36.333333333333336
1992-02-06,13.08,0.36,36.333333333333336
1992-02-07,13.04,0.36,36.22222222222222
1992-02-10,12.92,0.36,35.88888888888889
1992-02-11,13.0,0.36,36.111111111111114
1992-02-12,13.0,0.36,36.111111111111114
1992-02-13,13.04,0.36,36.22222222222222
1992-02-14,12.92,0.36,35.88888888888889
1992-02-18,12.83,0.36,35.63888888888889
1992-02-19,12.67,0.36,35.19444444444444
1992-02-20,12.83,0.36,35.63888888888889
