date,COP,COP_EPS,PE Ratio
,,0.68,
1981-12-31,5.15,0.68,7.573529411764706
1982-01-04,5.07,0.68,7.455882352941177
1982-01-05,4.88,0.68,7.1764705882352935
1982-01-06,4.78,0.68,7.029411764705882
1982-01-07,4.73,0.68,6.955882352941177
1982-01-08,4.64,0.68,6.823529411764705
1982-01-11,4.45,0.68,6.544117647058823
1982-01-12,4.37,0.68,6.4264705882352935
1982-01-13,4.35,0.68,6.39705882352941
1982-01-14,4.48,0.68,6.588235294117648
1982-01-15,4.92,0.68,7.235294117647058
1982-01-18,5.1,0.68,7.499999999999999
1982-01-19,4.96,0.68,7.294117647058823
1982-01-20,4.72,0.68,6.941176470588235
1982-01-21,4.81,0.68,7.073529411764705
1982-01-22,4.8,0.68,7.058823529411764
1982-01-25,4.97,0.68,7.308823529411764
1982-01-26,4.92,0.68,7.235294117647058
1982-01-27,4.96,0.68,7.294117647058823
1982-01-28,4.99,0.68,7.338235294117647
1982-01-29,4.96,0.68,7.294117647058823
1982-02-01,4.81,0.68,7.073529411764705
1982-02-02,4.7,0.68,6.911764705882352
1982-02-03,4.53,0.68,6.661764705882353
1982-02-04,4.69,0.68,6.897058823529412
1982-02-05,4.7,0.68,6.911764705882352
1982-02-08,4.46,0.68,6.5588235294117645
1982-02-09,4.37,0.68,6.4264705882352935
1982-02-10,4.42,0.68,6.499999999999999
1982-02-11,4.89,0.68,7.191176470588235
1982-02-12,4.69,0.68,6.897058823529412
1982-02-16,4.7,0.68,6.911764705882352
1982-02-17,4.48,0.68,6.588235294117648
1982-02-18,4.43,0.68,6.51470588235294
1982-02-19,4.26,0.68,6.26470588235294
1982-02-22,3.91,0.68,5.75
1982-02-23,4.22,0.68,6.205882352941176
1982-02-24,4.21,0.68,6.191176470588235
1982-02-25,4.07,0.68,5.985294117647059
1982-02-26,4.08,0.68,6.0
1982-03-01,4.0,0.68,5.88235294117647
1982-03-02,3.88,0.68,5.705882352941176
1982-03-03,3.76,0.68,5.529411764705881
1982-03-04,3.76,0.68,5.529411764705881
1982-03-05,3.7,0.68,5.4411764705882355
1982-03-08,3.54,0.68,5.205882352941176
1982-03-09,3.59,0.68,5.279411764705881
1982-03-10,3.49,0.68,5.13235294117647
1982-03-11,3.51,0.68,5.161764705882352
1982-03-12,3.59,0.68,5.279411764705881
1982-03-15,3.81,0.68,5.602941176470588
1982-03-16,3.75,0.68,5.514705882352941
1982-03-17,3.62,0.68,5.323529411764706
1982-03-18,3.65,0.68,5.367647058823529
1982-03-19,3.68,0.68,5.411764705882352
1982-03-22,3.72,0.68,5.470588235294118
1982-03-23,3.67,0.68,5.397058823529411
1982-03-24,3.75,0.68,5.514705882352941
1982-03-25,3.68,0.68,5.411764705882352
1982-03-26,3.73,0.68,5.485294117647058
1982-03-29,3.84,0.68,5.647058823529411
1982-03-30,3.84,0.68,5.647058823529411
1982-03-31,3.92,0.68,5.76470588235294
1982-04-01,4.02,0.68,5.9117647058823515
1982-04-02,4.15,0.68,6.102941176470589
1982-04-05,4.11,0.68,6.044117647058823
1982-04-06,4.1,0.68,6.029411764705881
1982-04-07,4.05,0.68,5.955882352941176
1982-04-08,4.13,0.68,6.073529411764706
1982-04-12,4.02,0.68,5.9117647058823515
1982-04-13,3.91,0.68,5.75
1982-04-14,3.97,0.68,5.838235294117647
1982-04-15,4.07,0.68,5.985294117647059
1982-04-16,4.03,0.68,5.926470588235294
1982-04-19,3.88,0.68,5.705882352941176
1982-04-20,3.84,0.68,5.647058823529411
1982-04-21,3.91,0.68,5.75
1982-04-22,4.03,0.68,5.926470588235294
1982-04-23,4.13,0.68,6.073529411764706
1982-04-26,4.05,0.68,5.955882352941176
1982-04-27,4.07,0.68,5.985294117647059
1982-04-28,4.02,0.68,5.9117647058823515
1982-04-29,3.95,0.68,5.8088235294117645
1982-04-30,4.0,0.68,5.88235294117647
1982-05-03,3.91,0.68,5.75
1982-05-04,3.89,0.68,5.720588235294118
1982-05-05,3.97,0.68,5.838235294117647
1982-05-06,4.13,0.68,6.073529411764706
1982-05-07,4.22,0.68,6.205882352941176
1982-05-10,4.18,0.68,6.147058823529411
1982-05-11,4.26,0.68,6.26470588235294
1982-05-12,4.19,0.68,6.161764705882353
1982-05-13,4.15,0.68,6.102941176470589
1982-05-14,4.07,0.68,5.985294117647059
1982-05-17,4.03,0.68,5.926470588235294
1982-05-18,3.95,0.68,5.8088235294117645
1982-05-19,3.95,0.68,5.8088235294117645
1982-05-20,3.97,0.68,5.838235294117647
1982-05-21,3.91,0.68,5.75
1982-05-24,3.97,0.68,5.838235294117647
1982-05-25,4.03,0.68,5.926470588235294
1982-05-26,3.95,0.68,5.8088235294117645
1982-05-27,3.89,0.68,5.720588235294118
1982-05-28,3.86,0.68,5.6764705882352935
1982-06-01,3.94,0.68,5.794117647058823
1982-06-02,3.97,0.68,5.838235294117647
1982-06-03,4.0,0.68,5.88235294117647
1982-06-04,3.94,0.68,5.794117647058823
1982-06-07,4.02,0.68,5.9117647058823515
1982-06-08,4.02,0.68,5.9117647058823515
1982-06-09,4.0,0.68,5.88235294117647
1982-06-10,4.07,0.68,5.985294117647059
1982-06-11,4.07,0.68,5.985294117647059
1982-06-14,3.95,0.68,5.8088235294117645
1982-06-15,3.88,0.68,5.705882352941176
1982-06-16,3.78,0.68,5.558823529411764
1982-06-17,3.68,0.68,5.411764705882352
1982-06-18,3.72,0.68,5.470588235294118
1982-06-21,3.75,0.68,5.514705882352941
1982-06-22,3.65,0.68,5.367647058823529
1982-06-23,3.72,0.68,5.470588235294118
1982-06-24,3.84,0.68,5.647058823529411
1982-06-25,3.94,0.68,5.794117647058823
1982-06-28,3.97,0.68,5.838235294117647
1982-06-29,4.0,0.68,5.88235294117647
1982-06-30,3.78,0.68,5.558823529411764
1982-07-01,3.83,0.68,5.63235294117647
1982-07-02,3.89,0.68,5.720588235294118
1982-07-06,3.84,0.68,5.647058823529411
1982-07-07,3.84,0.68,5.647058823529411
1982-07-08,3.8,0.68,5.588235294117647
1982-07-09,3.76,0.68,5.529411764705881
1982-07-12,3.59,0.68,5.279411764705881
1982-07-13,3.59,0.68,5.279411764705881
1982-07-14,3.76,0.68,5.529411764705881
1982-07-15,3.72,0.68,5.470588235294118
1982-07-16,3.67,0.68,5.397058823529411
1982-07-19,3.57,0.68,5.249999999999999
1982-07-20,3.53,0.68,5.191176470588235
1982-07-21,3.51,0.68,5.161764705882352
1982-07-22,3.56,0.68,5.235294117647059
1982-07-23,3.51,0.68,5.161764705882352
1982-07-26,3.49,0.68,5.13235294117647
1982-07-27,3.37,0.68,4.955882352941177
1982-07-28,3.27,0.68,4.8088235294117645
1982-07-29,3.34,0.68,4.911764705882352
1982-07-30,3.27,0.68,4.8088235294117645
1982-08-02,3.29,0.68,4.838235294117647
1982-08-03,3.18,0.68,4.676470588235294
1982-08-04,3.13,0.68,4.602941176470588
1982-08-05,3.21,0.68,4.720588235294117
1982-08-06,3.11,0.68,4.573529411764706
1982-08-09,3.1,0.68,4.5588235294117645
1982-08-10,3.07,0.68,4.51470588235294
1982-08-11,3.1,0.68,4.5588235294117645
1982-08-12,3.07,0.68,4.51470588235294
1982-08-13,3.14,0.68,4.617647058823529
1982-08-16,3.05,0.68,4.485294117647058
1982-08-17,3.18,0.68,4.676470588235294
1982-08-18,3.02,0.68,4.441176470588235
1982-08-19,3.07,0.68,4.51470588235294
1982-08-20,3.19,0.68,4.691176470588235
1982-08-23,3.34,0.68,4.911764705882352
1982-08-24,3.29,0.68,4.838235294117647
1982-08-25,3.51,0.68,5.161764705882352
1982-08-26,3.62,0.68,5.323529411764706
1982-08-27,3.54,0.68,5.205882352941176
1982-08-30,3.53,0.68,5.191176470588235
1982-08-31,3.57,0.68,5.249999999999999
1982-09-01,3.49,0.68,5.13235294117647
1982-09-02,3.53,0.68,5.191176470588235
1982-09-03,3.67,0.68,5.397058823529411
1982-09-07,3.62,0.68,5.323529411764706
1982-09-08,3.68,0.68,5.411764705882352
1982-09-09,3.68,0.68,5.411764705882352
1982-09-10,3.62,0.68,5.323529411764706
1982-09-13,3.59,0.68,5.279411764705881
1982-09-14,3.64,0.68,5.352941176470588
1982-09-15,3.78,0.68,5.558823529411764
1982-09-16,3.8,0.68,5.588235294117647
1982-09-17,3.78,0.68,5.558823529411764
1982-09-20,3.78,0.68,5.558823529411764
1982-09-21,3.83,0.68,5.63235294117647
1982-09-22,3.68,0.68,5.411764705882352
1982-09-23,3.64,0.68,5.352941176470588
1982-09-24,3.61,0.68,5.3088235294117645
1982-09-27,3.65,0.68,5.367647058823529
1982-09-28,3.64,0.68,5.352941176470588
1982-09-29,3.76,0.68,5.529411764705881
1982-09-30,3.73,0.68,5.485294117647058
1982-10-01,3.7,0.68,5.4411764705882355
1982-10-04,3.65,0.68,5.367647058823529
1982-10-05,3.68,0.68,5.411764705882352
1982-10-06,3.78,0.68,5.558823529411764
1982-10-07,3.78,0.68,5.558823529411764
1982-10-08,3.86,0.68,5.6764705882352935
1982-10-11,3.83,0.68,5.63235294117647
1982-10-12,4.02,0.68,5.9117647058823515
1982-10-13,4.19,0.68,6.161764705882353
1982-10-14,4.3,0.68,6.323529411764705
1982-10-15,4.43,0.68,6.51470588235294
1982-10-18,4.57,0.68,6.720588235294118
1982-10-19,4.48,0.68,6.588235294117648
1982-10-20,4.51,0.68,6.63235294117647
1982-10-21,4.43,0.68,6.51470588235294
1982-10-22,4.35,0.68,6.39705882352941
1982-10-25,4.02,0.68,5.9117647058823515
1982-10-26,4.15,0.68,6.102941176470589
1982-10-27,4.15,0.68,6.102941176470589
1982-10-28,4.11,0.68,6.044117647058823
1982-10-29,3.97,0.68,5.838235294117647
1982-11-01,4.19,0.68,6.161764705882353
1982-11-02,4.19,0.68,6.161764705882353
1982-11-03,4.32,0.68,6.352941176470588
1982-11-04,4.21,0.68,6.191176470588235
1982-11-05,4.3,0.68,6.323529411764705
1982-11-08,4.16,0.68,6.117647058823529
1982-11-09,4.1,0.68,6.029411764705881
1982-11-10,3.95,0.68,5.8088235294117645
1982-11-11,3.92,0.68,5.76470588235294
1982-11-12,3.73,0.68,5.485294117647058
1982-11-15,3.86,0.68,5.6764705882352935
1982-11-16,3.92,0.68,5.76470588235294
1982-11-17,4.13,0.68,6.073529411764706
1982-11-18,4.15,0.68,6.102941176470589
1982-11-19,4.02,0.68,5.9117647058823515
1982-11-22,3.94,0.68,5.794117647058823
1982-11-23,3.84,0.68,5.647058823529411
1982-11-24,3.91,0.68,5.75
1982-11-26,3.89,0.68,5.720588235294118
1982-11-29,3.84,0.68,5.647058823529411
1982-11-30,4.26,0.68,6.26470588235294
1982-12-01,4.03,0.68,5.926470588235294
1982-12-02,4.0,0.68,5.88235294117647
1982-12-03,3.88,0.68,5.705882352941176
1982-12-06,3.86,0.68,5.6764705882352935
1982-12-07,4.03,0.68,5.926470588235294
1982-12-08,4.03,0.68,5.926470588235294
1982-12-09,4.19,0.68,6.161764705882353
1982-12-10,4.32,0.68,6.352941176470588
1982-12-13,4.16,0.68,6.117647058823529
1982-12-14,3.94,0.68,5.794117647058823
1982-12-15,4.02,0.68,5.9117647058823515
1982-12-16,4.1,0.68,6.029411764705881
1982-12-17,4.18,0.68,6.147058823529411
1982-12-20,4.1,0.68,6.029411764705881
1982-12-21,4.08,0.68,6.0
1982-12-22,4.03,0.68,5.926470588235294
1982-12-23,4.07,0.68,5.985294117647059
1982-12-27,4.13,0.68,6.073529411764706
1982-12-28,4.1,0.68,6.029411764705881
1982-12-29,4.1,0.68,6.029411764705881
1982-12-30,4.15,0.68,6.102941176470589
1982-12-31,4.15,0.68,6.102941176470589
1983-01-03,4.18,0.68,6.147058823529411
1983-01-04,4.35,0.68,6.39705882352941
1983-01-05,4.42,0.68,6.499999999999999
1983-01-06,4.49,0.68,6.602941176470588
1983-01-07,4.32,0.68,6.352941176470588
1983-01-10,4.43,0.68,6.51470588235294
1983-01-11,4.38,0.68,6.441176470588235
1983-01-12,4.43,0.68,6.51470588235294
1983-01-13,4.19,0.68,6.161764705882353
1983-01-14,4.29,0.68,6.3088235294117645
1983-01-17,4.26,0.68,6.26470588235294
1983-01-18,4.3,0.68,6.323529411764705
1983-01-19,4.43,0.68,6.51470588235294
1983-01-20,4.62,0.68,6.794117647058823
1983-01-21,4.45,0.68,6.544117647058823
1983-01-24,4.19,0.68,6.161764705882353
1983-01-25,4.11,0.68,6.044117647058823
1983-01-26,4.15,0.68,6.102941176470589
1983-01-27,4.24,0.68,6.235294117647059
1983-01-28,4.18,0.68,6.147058823529411
1983-01-31,4.11,0.68,6.044117647058823
1983-02-01,3.88,0.68,5.705882352941176
1983-02-02,3.94,0.68,5.794117647058823
1983-02-03,4.1,0.68,6.029411764705881
1983-02-04,4.11,0.68,6.044117647058823
1983-02-07,4.1,0.68,6.029411764705881
1983-02-08,4.0,0.68,5.88235294117647
1983-02-09,3.89,0.68,5.720588235294118
1983-02-10,4.13,0.68,6.073529411764706
1983-02-11,4.07,0.68,5.985294117647059
1983-02-14,4.11,0.68,6.044117647058823
1983-02-15,4.08,0.68,6.0
1983-02-16,3.91,0.68,5.75
1983-02-17,3.92,0.68,5.76470588235294
1983-02-18,3.94,0.68,5.794117647058823
1983-02-22,3.73,0.68,5.485294117647058
1983-02-23,3.8,0.68,5.588235294117647
1983-02-24,3.92,0.68,5.76470588235294
1983-02-25,4.05,0.68,5.955882352941176
1983-02-28,3.89,0.68,5.720588235294118
1983-03-01,3.97,0.68,5.838235294117647
1983-03-02,4.13,0.68,6.073529411764706
1983-03-03,4.26,0.68,6.26470588235294
1983-03-04,4.29,0.68,6.3088235294117645
1983-03-07,4.27,0.68,6.279411764705881
1983-03-08,4.22,0.68,6.205882352941176
1983-03-09,4.3,0.68,6.323529411764705
1983-03-10,4.29,0.68,6.3088235294117645
1983-03-11,4.26,0.68,6.26470588235294
1983-03-14,4.26,0.68,6.26470588235294
1983-03-15,4.22,0.68,6.205882352941176
1983-03-16,4.15,0.68,6.102941176470589
1983-03-17,3.91,0.68,5.75
1983-03-18,3.92,0.68,5.76470588235294
1983-03-21,3.94,0.68,5.794117647058823
1983-03-22,3.83,0.68,5.63235294117647
1983-03-23,3.91,0.68,5.75
1983-03-24,3.99,0.68,5.867647058823529
1983-03-25,3.88,0.68,5.705882352941176
1983-03-28,3.86,0.68,5.6764705882352935
1983-03-29,3.88,0.68,5.705882352941176
1983-03-30,4.02,0.68,5.9117647058823515
1983-03-31,4.21,0.68,6.191176470588235
1983-04-04,4.27,0.68,6.279411764705881
1983-04-05,4.18,0.68,6.147058823529411
1983-04-06,4.13,0.68,6.073529411764706
1983-04-07,4.19,0.68,6.161764705882353
1983-04-08,4.37,0.68,6.4264705882352935
1983-04-11,4.48,0.68,6.588235294117648
1983-04-12,4.45,0.68,6.544117647058823
1983-04-13,4.43,0.68,6.51470588235294
1983-04-14,4.46,0.68,6.5588235294117645
1983-04-15,4.42,0.68,6.499999999999999
1983-04-18,4.34,0.68,6.38235294117647
1983-04-19,4.29,0.68,6.3088235294117645
1983-04-20,4.26,0.68,6.26470588235294
1983-04-21,4.19,0.68,6.161764705882353
1983-04-22,4.27,0.68,6.279411764705881
1983-04-25,4.22,0.68,6.205882352941176
1983-04-26,4.46,0.68,6.5588235294117645
1983-04-27,4.48,0.68,6.588235294117648
1983-04-28,4.48,0.68,6.588235294117648
1983-04-29,4.62,0.68,6.794117647058823
1983-05-02,4.4,0.68,6.470588235294118
1983-05-03,4.46,0.68,6.5588235294117645
1983-05-04,4.43,0.68,6.51470588235294
1983-05-05,4.16,0.68,6.117647058823529
1983-05-06,4.24,0.68,6.235294117647059
1983-05-09,4.29,0.68,6.3088235294117645
1983-05-10,4.22,0.68,6.205882352941176
1983-05-11,4.32,0.68,6.352941176470588
1983-05-12,4.29,0.68,6.3088235294117645
1983-05-13,4.34,0.68,6.38235294117647
1983-05-16,4.45,0.68,6.544117647058823
1983-05-17,4.45,0.68,6.544117647058823
1983-05-18,4.35,0.68,6.39705882352941
1983-05-19,4.29,0.68,6.3088235294117645
1983-05-20,4.32,0.68,6.352941176470588
1983-05-23,4.4,0.68,6.470588235294118
1983-05-24,4.46,0.68,6.5588235294117645
1983-05-25,4.46,0.68,6.5588235294117645
1983-05-26,4.38,0.68,6.441176470588235
1983-05-27,4.32,0.68,6.352941176470588
1983-05-31,4.3,0.68,6.323529411764705
1983-06-01,4.32,0.68,6.352941176470588
1983-06-02,4.32,0.68,6.352941176470588
1983-06-03,4.29,0.68,6.3088235294117645
1983-06-06,4.24,0.68,6.235294117647059
1983-06-07,4.13,0.68,6.073529411764706
1983-06-08,4.05,0.68,5.955882352941176
1983-06-09,4.07,0.68,5.985294117647059
1983-06-10,4.15,0.68,6.102941176470589
1983-06-13,4.24,0.68,6.235294117647059
1983-06-14,4.24,0.68,6.235294117647059
1983-06-15,4.19,0.68,6.161764705882353
1983-06-16,4.3,0.68,6.323529411764705
1983-06-17,4.4,0.68,6.470588235294118
1983-06-20,4.42,0.68,6.499999999999999
1983-06-21,4.48,0.68,6.588235294117648
1983-06-22,4.51,0.68,6.63235294117647
1983-06-23,4.49,0.68,6.602941176470588
1983-06-24,4.54,0.68,6.6764705882352935
1983-06-27,4.51,0.68,6.63235294117647
1983-06-28,4.35,0.68,6.39705882352941
1983-06-29,4.34,0.68,6.38235294117647
1983-06-30,4.48,0.68,6.588235294117648
1983-07-01,4.51,0.68,6.63235294117647
1983-07-05,4.49,0.68,6.602941176470588
1983-07-06,4.61,0.68,6.779411764705882
1983-07-07,4.57,0.68,6.720588235294118
1983-07-08,4.57,0.68,6.720588235294118
1983-07-11,4.59,0.68,6.749999999999999
1983-07-12,4.45,0.68,6.544117647058823
1983-07-13,4.45,0.68,6.544117647058823
1983-07-14,4.49,0.68,6.602941176470588
1983-07-15,4.46,0.68,6.5588235294117645
1983-07-18,4.49,0.68,6.602941176470588
1983-07-19,4.48,0.68,6.588235294117648
1983-07-20,4.57,0.68,6.720588235294118
1983-07-21,4.51,0.68,6.63235294117647
1983-07-22,4.48,0.68,6.588235294117648
1983-07-25,4.56,0.68,6.705882352941176
1983-07-26,4.56,0.68,6.705882352941176
1983-07-27,4.56,0.68,6.705882352941176
1983-07-28,4.48,0.68,6.588235294117648
1983-07-29,4.34,0.68,6.38235294117647
1983-08-01,4.3,0.68,6.323529411764705
1983-08-02,4.34,0.68,6.38235294117647
1983-08-03,4.43,0.68,6.51470588235294
1983-08-04,4.42,0.68,6.499999999999999
1983-08-05,4.43,0.68,6.51470588235294
1983-08-08,4.34,0.68,6.38235294117647
1983-08-09,4.37,0.68,6.4264705882352935
1983-08-10,4.49,0.68,6.602941176470588
1983-08-11,4.54,0.68,6.6764705882352935
1983-08-12,4.56,0.68,6.705882352941176
1983-08-15,4.51,0.68,6.63235294117647
1983-08-16,4.54,0.68,6.6764705882352935
1983-08-17,4.7,0.68,6.911764705882352
1983-08-18,4.73,0.68,6.955882352941177
1983-08-19,4.84,0.68,7.117647058823529
1983-08-22,4.91,0.68,7.220588235294118
1983-08-23,4.81,0.68,7.073529411764705
1983-08-24,4.73,0.68,6.955882352941177
1983-08-25,4.69,0.68,6.897058823529412
1983-08-26,4.67,0.68,6.867647058823529
1983-08-29,4.69,0.68,6.897058823529412
1983-08-30,4.73,0.68,6.955882352941177
1983-08-31,4.8,0.68,7.058823529411764
1983-09-01,4.76,0.68,6.999999999999999
1983-09-02,4.7,0.68,6.911764705882352
1983-09-06,4.73,0.68,6.955882352941177
1983-09-07,4.64,0.68,6.823529411764705
1983-09-08,4.59,0.68,6.749999999999999
1983-09-09,4.61,0.68,6.779411764705882
1983-09-12,4.49,0.68,6.602941176470588
1983-09-13,4.48,0.68,6.588235294117648
1983-09-14,4.45,0.68,6.544117647058823
1983-09-15,4.48,0.68,6.588235294117648
1983-09-16,4.51,0.68,6.63235294117647
1983-09-19,4.64,0.68,6.823529411764705
1983-09-20,4.65,0.68,6.838235294117647
1983-09-21,4.59,0.68,6.749999999999999
1983-09-22,4.62,0.68,6.794117647058823
1983-09-23,4.53,0.68,6.661764705882353
1983-09-26,4.51,0.68,6.63235294117647
1983-09-27,4.42,0.68,6.499999999999999
1983-09-28,4.46,0.68,6.5588235294117645
1983-09-29,4.38,0.68,6.441176470588235
1983-09-30,4.34,0.68,6.38235294117647
1983-10-03,4.27,0.68,6.279411764705881
1983-10-04,4.21,0.68,6.191176470588235
1983-10-05,4.16,0.68,6.117647058823529
1983-10-06,4.29,0.68,6.3088235294117645
1983-10-07,4.24,0.68,6.235294117647059
1983-10-10,4.51,0.68,6.63235294117647
1983-10-11,4.38,0.68,6.441176470588235
1983-10-12,4.42,0.68,6.499999999999999
1983-10-13,4.3,0.68,6.323529411764705
1983-10-14,4.29,0.68,6.3088235294117645
1983-10-17,4.3,0.68,6.323529411764705
1983-10-18,4.27,0.68,6.279411764705881
1983-10-19,4.22,0.68,6.205882352941176
1983-10-20,4.3,0.68,6.323529411764705
1983-10-21,4.29,0.68,6.3088235294117645
1983-10-24,4.32,0.68,6.352941176470588
1983-10-25,4.42,0.68,6.499999999999999
1983-10-26,4.42,0.68,6.499999999999999
1983-10-27,4.29,0.68,6.3088235294117645
1983-10-28,4.3,0.68,6.323529411764705
1983-10-31,4.32,0.68,6.352941176470588
1983-11-01,4.34,0.68,6.38235294117647
1983-11-02,4.38,0.68,6.441176470588235
1983-11-03,4.42,0.68,6.499999999999999
1983-11-04,4.35,0.68,6.39705882352941
1983-11-07,4.3,0.68,6.323529411764705
1983-11-08,4.35,0.68,6.39705882352941
1983-11-09,4.3,0.68,6.323529411764705
1983-11-10,4.24,0.68,6.235294117647059
1983-11-11,4.29,0.68,6.3088235294117645
1983-11-14,4.26,0.68,6.26470588235294
1983-11-15,4.24,0.68,6.235294117647059
1983-11-16,4.24,0.68,6.235294117647059
1983-11-17,4.13,0.68,6.073529411764706
1983-11-18,4.0,0.68,5.88235294117647
1983-11-21,3.99,0.68,5.867647058823529
1983-11-22,4.19,0.68,6.161764705882353
1983-11-23,4.27,0.68,6.279411764705881
1983-11-25,4.24,0.68,6.235294117647059
1983-11-28,4.24,0.68,6.235294117647059
1983-11-29,4.3,0.68,6.323529411764705
1983-11-30,4.24,0.68,6.235294117647059
1983-12-01,4.26,0.68,6.26470588235294
1983-12-02,4.21,0.68,6.191176470588235
1983-12-05,4.27,0.68,6.279411764705881
1983-12-06,4.18,0.68,6.147058823529411
1983-12-07,4.19,0.68,6.161764705882353
1983-12-08,4.15,0.68,6.102941176470589
1983-12-09,4.15,0.68,6.102941176470589
1983-12-12,4.15,0.68,6.102941176470589
1983-12-13,4.15,0.68,6.102941176470589
1983-12-14,4.16,0.68,6.117647058823529
1983-12-15,4.15,0.68,6.102941176470589
1983-12-16,4.15,0.68,6.102941176470589
1983-12-19,4.18,0.68,6.147058823529411
1983-12-20,4.15,0.68,6.102941176470589
1983-12-21,4.27,0.68,6.279411764705881
1983-12-22,4.26,0.68,6.26470588235294
1983-12-23,4.21,0.68,6.191176470588235
1983-12-27,4.29,0.68,6.3088235294117645
1983-12-28,4.42,0.68,6.499999999999999
1983-12-29,4.38,0.68,6.441176470588235
1983-12-30,4.38,0.68,6.441176470588235
1984-01-03,4.26,0.68,6.26470588235294
1984-01-04,4.35,0.68,6.39705882352941
1984-01-05,4.42,0.68,6.499999999999999
1984-01-06,4.45,0.68,6.544117647058823
1984-01-09,4.56,0.68,6.705882352941176
1984-01-10,4.7,0.68,6.911764705882352
1984-01-11,4.78,0.68,7.029411764705882
1984-01-12,4.72,0.68,6.941176470588235
1984-01-13,4.76,0.68,6.999999999999999
1984-01-16,4.73,0.68,6.955882352941177
1984-01-17,4.67,0.68,6.867647058823529
1984-01-18,4.69,0.68,6.897058823529412
1984-01-19,4.76,0.68,6.999999999999999
1984-01-20,4.78,0.68,7.029411764705882
1984-01-23,4.76,0.68,6.999999999999999
1984-01-24,4.86,0.68,7.147058823529412
1984-01-25,4.91,0.68,7.220588235294118
1984-01-26,4.92,0.68,7.235294117647058
1984-01-27,4.97,0.68,7.308823529411764
1984-01-30,4.96,0.68,7.294117647058823
1984-01-31,4.97,0.68,7.308823529411764
1984-02-01,4.91,0.68,7.220588235294118
1984-02-02,4.86,0.68,7.147058823529412
1984-02-03,4.8,0.68,7.058823529411764
1984-02-06,4.73,0.68,6.955882352941177
1984-02-07,4.69,0.68,6.897058823529412
1984-02-08,4.62,0.68,6.794117647058823
1984-02-09,4.73,0.68,6.955882352941177
1984-02-10,4.84,0.68,7.117647058823529
1984-02-13,4.81,0.68,7.073529411764705
1984-02-14,5.13,0.68,7.5441176470588225
1984-02-15,5.32,0.68,7.823529411764706
1984-02-16,5.16,0.68,7.588235294117647
1984-02-17,5.38,0.68,7.911764705882352
1984-02-21,5.35,0.68,7.867647058823528
1984-02-22,5.3,0.68,7.7941176470588225
1984-02-23,5.29,0.68,7.779411764705882
1984-02-24,5.42,0.68,7.970588235294117
1984-02-27,5.43,0.68,7.985294117647058
1984-02-28,5.51,0.68,8.102941176470587
1984-02-29,5.51,0.68,8.102941176470587
1984-03-01,5.53,0.68,8.132352941176471
1984-03-02,5.46,0.68,8.029411764705882
1984-03-05,5.19,0.68,7.632352941176471
1984-03-06,4.92,0.68,7.235294117647058
1984-03-07,4.94,0.68,7.264705882352941
1984-03-08,4.99,0.68,7.338235294117647
1984-03-09,4.92,0.68,7.235294117647058
1984-03-12,4.94,0.68,7.264705882352941
1984-03-13,4.78,0.68,7.029411764705882
1984-03-14,4.75,0.68,6.985294117647058
1984-03-15,4.78,0.68,7.029411764705882
1984-03-16,4.86,0.68,7.147058823529412
1984-03-19,4.84,0.68,7.117647058823529
1984-03-20,4.92,0.68,7.235294117647058
1984-03-21,4.96,0.68,7.294117647058823
1984-03-22,4.91,0.68,7.220588235294118
1984-03-23,4.91,0.68,7.220588235294118
1984-03-26,4.97,0.68,7.308823529411764
1984-03-27,5.08,0.68,7.470588235294117
1984-03-28,5.21,0.68,7.661764705882352
1984-03-29,5.24,0.68,7.705882352941177
1984-03-30,5.24,0.68,7.705882352941177
1984-04-02,5.24,0.68,7.705882352941177
1984-04-03,5.23,0.68,7.6911764705882355
1984-04-04,5.18,0.68,7.617647058823528
1984-04-05,5.03,0.68,7.397058823529411
1984-04-06,4.97,0.68,7.308823529411764
1984-04-09,5.07,0.68,7.455882352941177
1984-04-10,5.08,0.68,7.470588235294117
1984-04-11,5.05,0.68,7.4264705882352935
1984-04-12,5.21,0.68,7.661764705882352
1984-04-13,5.27,0.68,7.749999999999999
1984-04-16,5.34,0.68,7.852941176470588
1984-04-17,5.4,0.68,7.9411764705882355
1984-04-18,5.32,0.68,7.823529411764706
1984-04-19,5.29,0.68,7.779411764705882
1984-04-23,5.26,0.68,7.735294117647058
1984-04-24,5.35,0.68,7.867647058823528
1984-04-25,5.46,0.68,8.029411764705882
1984-04-26,5.42,0.68,7.970588235294117
1984-04-27,5.42,0.68,7.970588235294117
1984-04-30,5.3,0.68,7.7941176470588225
1984-05-01,5.24,0.68,7.705882352941177
1984-05-02,5.27,0.68,7.749999999999999
1984-05-03,5.21,0.68,7.661764705882352
1984-05-04,5.15,0.68,7.573529411764706
1984-05-07,5.21,0.68,7.661764705882352
1984-05-08,5.43,0.68,7.985294117647058
1984-05-09,5.45,0.68,8.01470588235294
1984-05-10,5.38,0.68,7.911764705882352
1984-05-11,5.27,0.68,7.749999999999999
1984-05-14,5.26,0.68,7.735294117647058
1984-05-15,5.19,0.68,7.632352941176471
1984-05-16,5.34,0.68,7.852941176470588
1984-05-17,5.27,0.68,7.749999999999999
1984-05-18,5.29,0.68,7.779411764705882
1984-05-21,5.3,0.68,7.7941176470588225
1984-05-22,5.26,0.68,7.735294117647058
