date,VIAC,VIAC_EPS,PE Ratio
2011-01-25,20.61,0.46,44.80434782608695
2011-01-26,20.58,0.46,44.7391304347826
2011-01-27,20.26,0.46,44.04347826086957
2011-01-28,19.28,0.46,41.91304347826087
2011-01-31,19.83,0.46,43.10869565217391
2011-02-01,19.94,0.46,43.34782608695652
2011-02-02,19.97,0.46,43.41304347826087
2011-02-03,20.25,0.46,44.02173913043478
2011-02-04,20.22,0.46,43.95652173913043
2011-02-07,20.83,0.46,45.282608695652165
2011-02-08,21.08,0.46,45.826086956521735
2011-02-09,21.54,0.46,46.826086956521735
2011-02-10,21.62,0.46,47.0
2011-02-11,21.94,0.46,47.69565217391305
2011-02-14,21.75,0.46,47.28260869565217
2011-02-15,21.65,0.46,47.065217391304344
2011-02-16,22.1,0.46,48.04347826086956
2011-02-17,22.35,0.46,48.58695652173913
2011-02-18,22.91,0.46,49.80434782608695
2011-02-22,21.98,0.46,47.78260869565217
2011-02-23,21.76,0.46,47.30434782608696
2011-02-24,22.03,0.46,47.891304347826086
2011-02-25,23.54,0.46,51.17391304347826
2011-02-28,23.86,0.46,51.8695652173913
2011-03-01,23.19,0.46,50.41304347826087
2011-03-02,23.88,0.46,51.91304347826087
2011-03-03,24.35,0.46,52.934782608695656
2011-03-04,23.96,0.46,52.08695652173913
2011-03-07,23.62,0.46,51.34782608695652
2011-03-08,23.7,0.46,51.52173913043478
2011-03-09,24.02,0.46,52.21739130434782
2011-03-10,23.69,0.46,51.5
2011-03-11,23.8,0.46,51.73913043478261
2011-03-14,23.61,0.46,51.326086956521735
2011-03-15,23.15,0.46,50.326086956521735
2011-03-16,22.85,0.46,49.673913043478265
2011-03-17,23.25,0.46,50.54347826086956
2011-03-18,23.23,0.46,50.5
2011-03-21,24.51,0.46,53.28260869565217
2011-03-22,24.66,0.46,53.608695652173914
2011-03-23,24.87,0.46,54.065217391304344
2011-03-24,25.09,0.46,54.54347826086956
2011-03-25,24.67,0.46,53.630434782608695
2011-03-28,24.43,0.46,53.10869565217391
2011-03-29,25.31,0.46,55.021739130434774
2011-03-30,26.12,0.46,56.78260869565217
2011-03-31,25.04,0.46,54.43478260869565
2011-04-01,24.79,0.46,53.891304347826086
2011-04-04,25.07,0.46,54.5
2011-04-05,25.03,0.46,54.41304347826087
2011-04-06,24.51,0.46,53.28260869565217
2011-04-07,24.58,0.46,53.43478260869565
2011-04-08,24.27,0.46,52.76086956521739
2011-04-11,24.44,0.46,53.130434782608695
2011-04-12,24.31,0.46,52.847826086956516
2011-04-13,24.45,0.46,53.15217391304348
2011-04-14,24.25,0.46,52.71739130434782
2011-04-15,24.34,0.46,52.91304347826087
2011-04-18,24.06,0.46,52.30434782608695
2011-04-19,24.02,0.46,52.21739130434782
2011-04-20,24.6,0.46,53.47826086956522
2011-04-21,24.8,0.46,53.91304347826087
2011-04-25,24.69,0.46,53.67391304347826
2011-04-26,24.66,0.46,53.608695652173914
2011-04-27,24.88,0.46,54.086956521739125
2011-04-28,25.25,0.46,54.891304347826086
2011-04-29,25.22,0.46,54.826086956521735
2011-05-02,25.65,0.46,55.760869565217384
2011-05-03,25.24,0.29,87.03448275862068
2011-05-04,27.21,0.29,93.82758620689656
2011-05-05,26.7,0.29,92.06896551724138
2011-05-06,26.57,0.29,91.62068965517243
2011-05-09,26.61,0.29,91.75862068965517
2011-05-10,27.51,0.29,94.86206896551725
2011-05-11,26.89,0.29,92.72413793103449
2011-05-12,26.49,0.29,91.3448275862069
2011-05-13,25.94,0.29,89.44827586206898
2011-05-16,25.49,0.29,87.89655172413794
2011-05-17,26.06,0.29,89.86206896551724
2011-05-18,27.04,0.29,93.24137931034483
2011-05-19,27.36,0.29,94.3448275862069
2011-05-20,26.99,0.29,93.06896551724138
2011-05-23,26.71,0.29,92.10344827586208
2011-05-24,26.36,0.29,90.89655172413794
2011-05-25,26.33,0.29,90.79310344827586
2011-05-26,27.45,0.29,94.65517241379311
2011-05-27,27.98,0.29,96.48275862068967
2011-05-31,27.95,0.29,96.37931034482759
2011-06-01,26.92,0.29,92.82758620689657
2011-06-02,27.33,0.29,94.24137931034483
2011-06-03,27.2,0.29,93.79310344827587
2011-06-06,26.46,0.29,91.24137931034484
2011-06-07,26.55,0.29,91.55172413793105
2011-06-08,26.39,0.29,91.00000000000001
2011-06-09,26.71,0.29,92.10344827586208
2011-06-10,26.2,0.29,90.3448275862069
2011-06-13,25.82,0.29,89.0344827586207
2011-06-14,26.21,0.29,90.3793103448276
2011-06-15,25.7,0.29,88.62068965517241
2011-06-16,25.36,0.29,87.44827586206897
2011-06-17,25.88,0.29,89.24137931034483
2011-06-20,26.37,0.29,90.93103448275863
2011-06-21,26.91,0.29,92.79310344827587
2011-06-22,26.66,0.29,91.93103448275863
2011-06-23,26.7,0.29,92.06896551724138
2011-06-24,26.79,0.29,92.37931034482759
2011-06-27,27.35,0.29,94.31034482758622
2011-06-28,28.1,0.29,96.89655172413794
2011-06-29,28.36,0.29,97.79310344827587
2011-06-30,28.49,0.29,98.24137931034483
2011-07-01,28.55,0.29,98.44827586206897
2011-07-05,28.57,0.29,98.51724137931035
2011-07-06,28.52,0.29,98.3448275862069
2011-07-07,28.98,0.29,99.93103448275863
2011-07-08,28.67,0.29,98.86206896551725
2011-07-11,27.94,0.29,96.3448275862069
2011-07-12,27.74,0.29,95.65517241379311
2011-07-13,27.97,0.29,96.44827586206897
2011-07-14,27.36,0.29,94.3448275862069
2011-07-15,27.65,0.29,95.3448275862069
2011-07-18,27.37,0.29,94.3793103448276
2011-07-19,27.96,0.29,96.41379310344828
2011-07-20,28.74,0.29,99.10344827586206
2011-07-21,29.23,0.29,100.79310344827587
2011-07-22,29.54,0.29,101.86206896551724
2011-07-25,29.14,0.29,100.48275862068967
2011-07-26,28.8,0.29,99.31034482758622
2011-07-27,28.08,0.29,96.82758620689656
2011-07-28,27.93,0.29,96.3103448275862
2011-07-29,27.37,0.29,94.3793103448276
2011-08-01,27.28,0.29,94.0689655172414
2011-08-02,26.28,0.58,45.31034482758621
2011-08-03,26.7,0.58,46.03448275862069
2011-08-04,24.21,0.58,41.74137931034483
2011-08-05,23.76,0.58,40.96551724137932
2011-08-08,21.31,0.58,36.741379310344826
2011-08-09,24.48,0.58,42.20689655172414
2011-08-10,23.15,0.58,39.91379310344828
2011-08-11,24.66,0.58,42.51724137931035
2011-08-12,24.93,0.58,42.98275862068966
2011-08-15,25.0,0.58,43.10344827586207
2011-08-16,24.85,0.58,42.844827586206904
2011-08-17,24.92,0.58,42.96551724137932
2011-08-18,22.46,0.58,38.724137931034484
2011-08-19,22.04,0.58,38.0
2011-08-22,22.13,0.58,38.1551724137931
2011-08-23,23.31,0.58,40.189655172413794
2011-08-24,23.21,0.58,40.01724137931035
2011-08-25,22.66,0.58,39.06896551724138
2011-08-26,23.17,0.58,39.94827586206897
2011-08-29,24.47,0.58,42.189655172413794
2011-08-30,25.04,0.58,43.17241379310345
2011-08-31,25.05,0.58,43.1896551724138
2011-09-01,24.8,0.58,42.758620689655174
2011-09-02,23.36,0.58,40.275862068965516
2011-09-06,22.95,0.58,39.56896551724138
2011-09-07,23.66,0.58,40.793103448275865
2011-09-08,23.07,0.58,39.77586206896552
2011-09-09,22.14,0.58,38.17241379310345
2011-09-12,22.2,0.58,38.275862068965516
2011-09-13,22.99,0.58,39.63793103448276
2011-09-14,23.36,0.58,40.275862068965516
2011-09-15,23.89,0.58,41.189655172413794
2011-09-16,24.2,0.58,41.724137931034484
2011-09-19,24.45,0.58,42.1551724137931
2011-09-20,23.76,0.58,40.96551724137932
2011-09-21,22.73,0.58,39.189655172413794
2011-09-22,21.1,0.58,36.379310344827594
2011-09-23,21.44,0.58,36.96551724137932
2011-09-26,22.01,0.58,37.94827586206897
2011-09-27,22.19,0.58,38.258620689655174
2011-09-28,21.24,0.58,36.62068965517241
2011-09-29,20.97,0.58,36.1551724137931
2011-09-30,20.38,0.58,35.13793103448276
2011-10-03,18.95,0.58,32.67241379310345
2011-10-04,19.59,0.58,33.775862068965516
2011-10-05,20.85,0.58,35.94827586206897
2011-10-06,21.69,0.58,37.396551724137936
2011-10-07,21.51,0.58,37.08620689655173
2011-10-10,22.91,0.58,39.5
2011-10-11,23.09,0.58,39.810344827586206
2011-10-12,23.44,0.58,40.41379310344828
2011-10-13,23.5,0.58,40.51724137931035
2011-10-14,23.59,0.58,40.67241379310345
2011-10-17,22.86,0.58,39.41379310344828
2011-10-18,23.81,0.58,41.05172413793103
2011-10-19,23.33,0.58,40.224137931034484
2011-10-20,24.06,0.58,41.48275862068966
2011-10-21,24.91,0.58,42.94827586206897
2011-10-24,25.54,0.58,44.03448275862069
2011-10-25,24.63,0.58,42.46551724137931
2011-10-26,25.2,0.58,43.44827586206897
2011-10-27,26.01,0.58,44.844827586206904
2011-10-28,25.8,0.58,44.48275862068966
2011-10-31,25.81,0.58,44.5
2011-11-01,24.61,0.58,42.43103448275862
2011-11-02,24.95,0.58,43.01724137931035
2011-11-03,24.52,0.5,49.04
2011-11-04,25.18,0.5,50.36
2011-11-07,25.24,0.5,50.48
2011-11-08,25.82,0.5,51.64
2011-11-09,24.52,0.5,49.04
2011-11-10,25.06,0.5,50.12
2011-11-11,26.25,0.5,52.5
2011-11-14,26.08,0.5,52.16
2011-11-15,25.48,0.5,50.96
2011-11-16,25.06,0.5,50.12
2011-11-17,24.75,0.5,49.5
2011-11-18,24.78,0.5,49.56
2011-11-21,24.09,0.5,48.18
2011-11-22,24.26,0.5,48.52
2011-11-23,23.44,0.5,46.88
2011-11-25,23.55,0.5,47.1
2011-11-28,24.39,0.5,48.78
2011-11-29,24.62,0.5,49.24
2011-11-30,26.04,0.5,52.08
2011-12-01,25.42,0.5,50.84
2011-12-02,25.56,0.5,51.12
2011-12-05,25.64,0.5,51.28
2011-12-06,26.23,0.5,52.46
2011-12-07,26.44,0.5,52.88
2011-12-08,25.64,0.5,51.28
2011-12-09,26.64,0.5,53.28
2011-12-12,26.25,0.5,52.5
2011-12-13,25.53,0.5,51.06
2011-12-14,25.04,0.5,50.08
2011-12-15,24.72,0.5,49.44
2011-12-16,24.84,0.5,49.68
2011-12-19,24.63,0.5,49.26
2011-12-20,25.84,0.5,51.68
2011-12-21,26.13,0.5,52.26
2011-12-22,26.45,0.5,52.9
2011-12-23,26.89,0.5,53.78
2011-12-27,27.05,0.5,54.1
2011-12-28,26.91,0.5,53.82
2011-12-29,27.24,0.5,54.48
2011-12-30,27.14,0.5,54.28
2012-01-03,27.27,0.5,54.54
2012-01-04,27.9,0.5,55.8
2012-01-05,27.97,0.5,55.94
2012-01-06,27.79,0.5,55.58
2012-01-09,27.85,0.5,55.7
2012-01-10,28.61,0.5,57.22
2012-01-11,28.15,0.5,56.3
2012-01-12,28.08,0.5,56.16
2012-01-13,27.75,0.5,55.5
2012-01-17,28.09,0.5,56.18
2012-01-18,28.29,0.5,56.58
2012-01-19,28.83,0.5,57.66
2012-01-20,28.04,0.5,56.08
2012-01-23,28.84,0.5,57.68
2012-01-24,28.64,0.5,57.28
2012-01-25,28.76,0.5,57.52
2012-01-26,28.72,0.5,57.44
2012-01-27,28.84,0.5,57.68
2012-01-30,28.68,0.5,57.36
2012-01-31,28.48,0.5,56.96
2012-02-01,28.91,0.5,57.82
2012-02-02,29.1,0.5,58.2
2012-02-03,29.48,0.5,58.96
2012-02-06,29.63,0.5,59.26
2012-02-07,29.9,0.5,59.8
2012-02-08,29.73,0.5,59.46
2012-02-09,29.77,0.5,59.54
2012-02-10,29.9,0.5,59.8
2012-02-13,30.21,0.5,60.42
2012-02-14,29.79,0.5,59.58
2012-02-15,29.57,0.5,59.14
2012-02-16,29.3,0.5,58.6
2012-02-17,29.59,0.5,59.18
2012-02-21,29.54,0.5,59.08
2012-02-22,29.43,0.5,58.86
2012-02-23,29.44,0.58,50.75862068965518
2012-02-24,29.75,0.58,51.293103448275865
2012-02-27,29.83,0.58,51.43103448275862
2012-02-28,29.99,0.58,51.70689655172414
2012-02-29,29.9,0.58,51.55172413793103
2012-03-01,30.35,0.58,52.327586206896555
2012-03-02,30.29,0.58,52.224137931034484
2012-03-05,29.87,0.58,51.50000000000001
2012-03-06,29.08,0.58,50.13793103448276
2012-03-07,29.79,0.58,51.362068965517246
2012-03-08,30.54,0.58,52.6551724137931
2012-03-09,30.81,0.58,53.12068965517241
2012-03-12,30.56,0.58,52.689655172413794
2012-03-13,31.33,0.58,54.01724137931035
2012-03-14,31.43,0.58,54.189655172413794
2012-03-15,31.52,0.58,54.3448275862069
2012-03-16,31.59,0.58,54.46551724137932
2012-03-19,31.82,0.58,54.862068965517246
2012-03-20,31.7,0.58,54.6551724137931
2012-03-21,31.56,0.58,54.41379310344828
2012-03-22,31.43,0.58,54.189655172413794
2012-03-23,31.84,0.58,54.896551724137936
2012-03-26,32.42,0.58,55.896551724137936
2012-03-27,32.5,0.58,56.03448275862069
2012-03-28,32.23,0.58,55.56896551724138
2012-03-29,32.83,0.58,56.60344827586207
2012-03-30,33.91,0.58,58.46551724137931
2012-04-02,33.74,0.58,58.17241379310346
2012-04-03,33.88,0.58,58.413793103448285
2012-04-04,32.99,0.58,56.879310344827594
2012-04-05,33.33,0.58,57.46551724137931
2012-04-09,32.54,0.58,56.10344827586207
2012-04-10,31.3,0.58,53.96551724137932
2012-04-11,31.64,0.58,54.55172413793104
2012-04-12,32.18,0.58,55.48275862068966
2012-04-13,32.51,0.58,56.05172413793103
2012-04-16,32.31,0.58,55.70689655172414
2012-04-17,32.82,0.58,56.58620689655173
2012-04-18,32.92,0.58,56.75862068965518
2012-04-19,33.28,0.58,57.379310344827594
2012-04-20,33.31,0.58,57.431034482758626
2012-04-23,32.67,0.58,56.327586206896555
2012-04-24,32.55,0.58,56.12068965517241
2012-04-25,33.26,0.58,57.3448275862069
2012-04-26,34.13,0.58,58.844827586206904
2012-04-27,34.33,0.58,59.189655172413794
2012-04-30,33.38,0.58,57.551724137931046
2012-05-01,33.42,0.58,57.62068965517242
2012-05-02,34.19,0.58,58.94827586206897
2012-05-03,34.06,0.58,58.72413793103449
2012-05-04,33.22,0.58,57.275862068965516
2012-05-07,32.97,0.58,56.8448275862069
2012-05-08,32.9,0.58,56.724137931034484
2012-05-09,32.94,0.58,56.793103448275865
2012-05-10,33.03,0.58,56.94827586206897
2012-05-11,32.8,0.58,56.55172413793103
2012-05-14,31.77,0.58,54.77586206896552
2012-05-15,31.97,0.58,55.12068965517241
2012-05-16,31.78,0.58,54.793103448275865
2012-05-17,30.02,0.58,51.758620689655174
2012-05-18,30.56,0.58,52.689655172413794
2012-05-21,31.5,0.58,54.31034482758621
2012-05-22,31.17,0.58,53.74137931034483
2012-05-23,31.45,0.58,54.224137931034484
2012-05-24,31.63,0.58,54.53448275862069
2012-05-25,31.56,0.58,54.41379310344828
2012-05-29,32.36,0.58,55.793103448275865
2012-05-30,31.54,0.58,54.37931034482759
2012-05-31,31.92,0.58,55.0344827586207
2012-06-01,30.33,0.58,52.293103448275865
2012-06-04,30.62,0.58,52.793103448275865
2012-06-05,31.47,0.58,54.258620689655174
2012-06-06,31.93,0.58,55.05172413793104
2012-06-07,31.74,0.58,54.724137931034484
2012-06-08,32.24,0.58,55.58620689655173
2012-06-11,31.58,0.58,54.44827586206897
2012-06-12,32.46,0.58,55.96551724137932
2012-06-13,31.41,0.58,54.15517241379311
2012-06-14,31.73,0.58,54.70689655172414
2012-06-15,31.62,0.58,54.51724137931035
2012-06-18,31.63,0.58,54.53448275862069
2012-06-19,31.95,0.58,55.08620689655173
2012-06-20,32.02,0.58,55.20689655172415
2012-06-21,31.74,0.58,54.724137931034484
2012-06-22,31.45,0.58,54.224137931034484
2012-06-25,31.09,0.58,53.60344827586207
2012-06-26,31.56,0.58,54.41379310344828
2012-06-27,31.98,0.58,55.13793103448276
2012-06-28,31.76,0.58,54.75862068965518
2012-06-29,32.78,0.58,56.51724137931035
2012-07-02,33.0,0.58,56.896551724137936
2012-07-03,32.82,0.58,56.58620689655173
2012-07-05,32.58,0.58,56.17241379310345
2012-07-06,32.56,0.58,56.13793103448277
2012-07-09,32.19,0.58,55.5
2012-07-10,31.58,0.58,54.44827586206897
2012-07-11,30.92,0.58,53.31034482758621
2012-07-12,30.61,0.58,52.77586206896552
2012-07-13,31.29,0.58,53.94827586206897
2012-07-16,31.5,0.58,54.31034482758621
2012-07-17,31.97,0.58,55.12068965517241
2012-07-18,31.56,0.58,54.41379310344828
2012-07-19,31.76,0.58,54.75862068965518
2012-07-20,31.49,0.58,54.293103448275865
2012-07-23,30.87,0.58,53.22413793103449
2012-07-24,30.9,0.58,53.275862068965516
2012-07-25,31.11,0.58,53.63793103448276
2012-07-26,32.63,0.58,56.25862068965518
2012-07-27,33.57,0.58,57.87931034482759
2012-07-30,33.55,0.58,57.8448275862069
2012-07-31,33.46,0.58,57.6896551724138
2012-08-01,33.07,0.58,57.01724137931035
2012-08-02,33.04,0.68,48.588235294117645
2012-08-03,35.06,0.68,51.55882352941176
2012-08-06,35.5,0.68,52.205882352941174
2012-08-07,35.65,0.68,52.42647058823529
2012-08-08,35.65,0.68,52.42647058823529
2012-08-09,35.57,0.68,52.30882352941176
2012-08-10,35.69,0.68,52.48529411764705
2012-08-13,35.72,0.68,52.52941176470588
2012-08-14,36.0,0.68,52.94117647058823
2012-08-15,36.07,0.68,53.04411764705882
2012-08-16,36.04,0.68,52.99999999999999
2012-08-17,35.96,0.68,52.88235294117647
2012-08-20,36.08,0.68,53.05882352941176
2012-08-21,36.24,0.68,53.294117647058826
2012-08-22,36.1,0.68,53.088235294117645
2012-08-23,35.96,0.68,52.88235294117647
2012-08-24,36.55,0.68,53.74999999999999
2012-08-27,36.46,0.68,53.61764705882353
2012-08-28,36.35,0.68,53.455882352941174
2012-08-29,36.18,0.68,53.205882352941174
2012-08-30,36.0,0.68,52.94117647058823
2012-08-31,36.34,0.68,53.44117647058824
2012-09-04,35.94,0.68,52.85294117647058
2012-09-05,35.56,0.68,52.294117647058826
2012-09-06,36.71,0.68,53.98529411764706
2012-09-07,37.02,0.68,54.44117647058824
2012-09-10,36.9,0.68,54.264705882352935
2012-09-11,36.84,0.68,54.1764705882353
2012-09-12,36.16,0.68,53.17647058823528
2012-09-13,36.95,0.68,54.338235294117645
2012-09-14,37.15,0.68,54.632352941176464
2012-09-17,37.13,0.68,54.60294117647059
2012-09-18,36.57,0.68,53.77941176470588
2012-09-19,37.06,0.68,54.5
2012-09-20,36.7,0.68,53.970588235294116
2012-09-21,37.9,0.68,55.73529411764705
2012-09-24,37.24,0.68,54.76470588235294
2012-09-25,36.34,0.68,53.44117647058824
2012-09-26,35.57,0.68,52.30882352941176
2012-09-27,35.96,0.68,52.88235294117647
2012-09-28,36.33,0.68,53.42647058823529
2012-10-01,35.52,0.68,52.23529411764706
2012-10-02,34.99,0.68,51.455882352941174
2012-10-03,34.85,0.68,51.25
2012-10-04,36.0,0.68,52.94117647058823
2012-10-05,36.49,0.68,53.661764705882355
2012-10-08,36.2,0.68,53.23529411764706
2012-10-09,34.86,0.68,51.264705882352935
2012-10-10,34.61,0.68,50.897058823529406
2012-10-11,33.83,0.68,49.74999999999999
2012-10-12,33.77,0.68,49.661764705882355
2012-10-15,34.03,0.68,50.04411764705882
2012-10-16,34.07,0.68,50.10294117647059
2012-10-17,34.42,0.68,50.61764705882353
2012-10-18,34.06,0.68,50.088235294117645
2012-10-19,33.74,0.68,49.61764705882353
2012-10-22,33.93,0.68,49.897058823529406
2012-10-23,33.28,0.68,48.94117647058823
2012-10-24,33.07,0.68,48.63235294117647
2012-10-25,33.28,0.68,48.94117647058823
2012-10-26,32.87,0.68,48.33823529411764
2012-10-31,32.4,0.68,47.647058823529406
2012-11-01,33.45,0.68,49.19117647058824
2012-11-02,33.21,0.68,48.838235294117645
2012-11-05,34.01,0.68,50.014705882352935
2012-11-06,34.43,0.68,50.632352941176464
2012-11-07,34.0,0.64,53.125
2012-11-08,34.36,0.64,53.6875
2012-11-09,34.88,0.64,54.5
2012-11-12,34.53,0.64,53.953125
2012-11-13,34.37,0.64,53.70312499999999
2012-11-14,33.34,0.64,52.09375000000001
2012-11-15,33.38,0.64,52.15625
2012-11-16,33.6,0.64,52.5
2012-11-19,34.49,0.64,53.890625
2012-11-20,34.78,0.64,54.34375
2012-11-21,34.81,0.64,54.390625
2012-11-23,35.85,0.64,56.015625
2012-11-26,35.53,0.64,55.515625
2012-11-27,34.77,0.64,54.32812500000001
2012-11-28,35.31,0.64,55.171875
2012-11-29,35.5,0.64,55.46875
2012-11-30,35.98,0.64,56.21874999999999
2012-12-03,35.62,0.64,55.65624999999999
2012-12-04,35.84,0.64,56.00000000000001
2012-12-05,35.47,0.64,55.421875
2012-12-06,35.65,0.64,55.703125
2012-12-07,35.94,0.64,56.15624999999999
2012-12-10,35.88,0.64,56.0625
2012-12-11,35.84,0.64,56.00000000000001
2012-12-12,36.11,0.64,56.421875
2012-12-13,35.46,0.64,55.40625
2012-12-14,34.83,0.64,54.42187499999999
2012-12-17,35.73,0.64,55.82812499999999
2012-12-18,36.4,0.64,56.875
2012-12-19,36.43,0.64,56.921875
2012-12-20,37.52,0.64,58.62500000000001
2012-12-21,37.28,0.64,58.25
2012-12-24,37.47,0.64,58.546875
2012-12-26,37.33,0.64,58.32812499999999
2012-12-27,37.28,0.64,58.25
2012-12-28,36.85,0.64,57.578125
2012-12-31,38.05,0.64,59.45312499999999
2013-01-02,39.3,0.64,61.40624999999999
2013-01-03,39.06,0.64,61.03125
2013-01-04,38.65,0.64,60.390625
2013-01-07,38.24,0.64,59.75
2013-01-08,37.52,0.64,58.62500000000001
2013-01-09,37.95,0.64,59.296875
2013-01-10,38.54,0.64,60.21875
2013-01-11,38.57,0.64,60.265625
2013-01-14,38.21,0.64,59.703125
2013-01-15,38.1,0.64,59.53125
2013-01-16,37.94,0.64,59.28124999999999
2013-01-17,40.95,0.64,63.984375
2013-01-18,40.42,0.64,63.15625
2013-01-22,41.86,0.64,65.40625
2013-01-23,42.24,0.64,66.0
2013-01-24,41.98,0.64,65.59375
2013-01-25,42.19,0.64,65.921875
2013-01-28,42.33,0.64,66.140625
2013-01-29,42.12,0.64,65.8125
2013-01-30,42.02,0.64,65.65625
2013-01-31,41.72,0.64,65.1875
2013-02-01,42.41,0.64,66.265625
2013-02-04,41.86,0.64,65.40625
2013-02-05,42.33,0.64,66.140625
2013-02-06,41.98,0.64,65.59375
2013-02-07,42.45,0.64,66.328125
2013-02-08,42.83,0.64,66.921875
2013-02-11,42.28,0.64,66.0625
2013-02-12,43.21,0.64,67.515625
2013-02-13,42.67,0.64,66.671875
2013-02-14,42.94,0.64,67.09375
2013-02-15,44.64,-1.83,-24.39344262295082
2013-02-19,44.88,-1.83,-24.524590163934427
2013-02-20,43.82,-1.83,-23.94535519125683
2013-02-21,43.41,-1.83,-23.721311475409834
2013-02-22,43.37,-1.83,-23.699453551912566
2013-02-25,42.36,-1.83,-23.147540983606557
2013-02-26,42.49,-1.83,-23.218579234972676
2013-02-27,43.8,-1.83,-23.934426229508194
2013-02-28,43.39,-1.83,-23.7103825136612
2013-03-01,43.55,-1.83,-23.79781420765027
2013-03-04,43.78,-1.83,-23.92349726775956
2013-03-05,44.88,-1.83,-24.524590163934427
2013-03-06,44.81,-1.83,-24.48633879781421
2013-03-07,44.98,-1.83,-24.579234972677593
2013-03-08,46.0,-1.83,-25.13661202185792
2013-03-11,45.9,-1.83,-25.08196721311475
2013-03-12,45.92,-1.83,-25.092896174863387
2013-03-13,45.94,-1.83,-25.10382513661202
2013-03-14,46.95,-1.83,-25.65573770491803
2013-03-15,46.76,-1.83,-25.551912568306008
2013-03-18,46.54,-1.83,-25.431693989071036
2013-03-19,45.75,-1.83,-25.0
2013-03-20,46.28,-1.83,-25.2896174863388
2013-03-21,45.89,-1.83,-25.076502732240435
2013-03-22,45.98,-1.83,-25.12568306010929
2013-03-25,45.42,-1.83,-24.81967213114754
2013-03-26,45.71,-1.83,-24.97814207650273
2013-03-27,46.16,-1.83,-25.224043715846992
2013-03-28,46.69,-1.83,-25.51366120218579
2013-04-01,45.74,-1.83,-24.994535519125684
2013-04-02,45.51,-1.83,-24.86885245901639
2013-04-03,44.84,-1.83,-24.502732240437158
2013-04-04,44.92,-1.83,-24.546448087431695
2013-04-05,45.2,-1.83,-24.69945355191257
2013-04-08,46.19,-1.83,-25.240437158469945
2013-04-09,45.86,-1.83,-25.060109289617486
2013-04-10,46.61,-1.83,-25.469945355191257
2013-04-11,46.3,-1.83,-25.30054644808743
2013-04-12,46.57,-1.83,-25.44808743169399
2013-04-15,44.96,-1.83,-24.56830601092896
2013-04-16,46.17,-1.83,-25.229508196721312
2013-04-17,45.44,-1.83,-24.830601092896174
2013-04-18,44.71,-1.83,-24.43169398907104
2013-04-19,46.06,-1.83,-25.169398907103826
2013-04-22,46.95,-1.83,-25.65573770491803
2013-04-23,46.75,-1.83,-25.546448087431692
2013-04-24,46.06,-1.83,-25.169398907103826
2013-04-25,45.97,-1.83,-25.120218579234972
2013-04-26,46.27,-1.83,-25.284153005464482
2013-04-29,46.28,-1.83,-25.2896174863388
2013-04-30,45.78,-1.83,-25.01639344262295
2013-05-01,46.4,0.72,64.44444444444444
2013-05-02,47.35,0.72,65.7638888888889
2013-05-03,47.4,0.72,65.83333333333333
2013-05-06,47.17,0.72,65.5138888888889
2013-05-07,47.65,0.72,66.18055555555556
2013-05-08,46.95,0.72,65.20833333333334
2013-05-09,46.9,0.72,65.13888888888889
2013-05-10,47.75,0.72,66.31944444444444
2013-05-13,48.98,0.72,68.02777777777777
2013-05-14,50.03,0.72,69.48611111111111
2013-05-15,50.4,0.72,70.0
2013-05-16,49.56,0.72,68.83333333333334
2013-05-17,51.53,0.72,71.56944444444444
2013-05-20,51.05,0.72,70.90277777777777
2013-05-21,51.03,0.72,70.875
2013-05-22,51.26,0.72,71.19444444444444
2013-05-23,51.06,0.72,70.91666666666667
2013-05-24,50.75,0.72,70.48611111111111
2013-05-28,51.3,0.72,71.25
2013-05-29,50.45,0.72,70.06944444444446
2013-05-30,50.3,0.72,69.86111111111111
2013-05-31,49.5,0.72,68.75
2013-06-03,49.59,0.72,68.87500000000001
2013-06-04,49.11,0.72,68.20833333333333
2013-06-05,48.22,0.72,66.97222222222223
2013-06-06,48.84,0.72,67.83333333333334
2013-06-07,48.03,0.72,66.70833333333334
2013-06-10,47.79,0.72,66.375
2013-06-11,47.09,0.72,65.40277777777779
2013-06-12,45.92,0.72,63.777777777777786
2013-06-13,47.36,0.72,65.77777777777779
2013-06-14,47.72,0.72,66.27777777777779
2013-06-17,47.79,0.72,66.375
2013-06-18,48.75,0.72,67.70833333333334
2013-06-19,48.38,0.72,67.19444444444446
2013-06-20,46.93,0.72,65.18055555555556
2013-06-21,46.89,0.72,65.125
2013-06-24,46.66,0.72,64.80555555555556
2013-06-25,47.93,0.72,66.56944444444444
2013-06-26,48.43,0.72,67.26388888888889
2013-06-27,48.8,0.72,67.77777777777777
2013-06-28,48.87,0.72,67.875
2013-07-01,48.73,0.72,67.68055555555556
2013-07-02,49.11,0.72,68.20833333333333
2013-07-03,49.76,0.72,69.11111111111111
2013-07-05,50.06,0.72,69.52777777777779
2013-07-08,50.86,0.72,70.63888888888889
2013-07-09,51.29,0.72,71.23611111111111
2013-07-10,51.17,0.72,71.06944444444444
2013-07-11,51.41,0.72,71.40277777777777
2013-07-12,52.89,0.72,73.45833333333334
2013-07-15,53.13,0.72,73.79166666666667
2013-07-16,52.68,0.72,73.16666666666667
2013-07-17,52.63,0.72,73.09722222222223
2013-07-18,53.54,0.72,74.36111111111111
2013-07-19,52.5,0.72,72.91666666666667
2013-07-22,52.55,0.72,72.98611111111111
