date,FBHS,FBHS_EPS,PE Ratio
2017-09-27,66.41,0.9,73.78888888888888
2017-09-28,67.26,0.9,74.73333333333333
2017-09-29,67.23,0.9,74.7
2017-10-02,67.68,0.9,75.2
2017-10-03,66.78,0.9,74.2
2017-10-04,66.33,0.9,73.7
2017-10-05,65.75,0.9,73.05555555555556
2017-10-06,65.96,0.9,73.28888888888888
2017-10-09,66.0,0.9,73.33333333333333
2017-10-10,65.62,0.9,72.91111111111111
2017-10-11,66.06,0.9,73.4
2017-10-12,66.25,0.9,73.61111111111111
2017-10-13,66.24,0.9,73.6
2017-10-16,66.3,0.9,73.66666666666666
2017-10-17,66.08,0.9,73.42222222222222
2017-10-18,65.35,0.9,72.6111111111111
2017-10-19,65.58,0.9,72.86666666666666
2017-10-20,67.0,0.9,74.44444444444444
2017-10-23,67.54,0.9,75.04444444444445
2017-10-24,68.12,0.9,75.6888888888889
2017-10-25,66.88,0.9,74.3111111111111
2017-10-26,68.35,0.9,75.94444444444444
2017-10-27,66.83,0.9,74.25555555555555
2017-10-30,66.15,0.9,73.5
2017-10-31,66.06,0.84,78.64285714285715
2017-11-01,65.2,0.84,77.61904761904762
2017-11-02,64.56,0.84,76.85714285714286
2017-11-03,64.17,0.84,76.39285714285715
2017-11-06,64.22,0.84,76.45238095238095
2017-11-07,64.46,0.84,76.73809523809523
2017-11-08,64.12,0.84,76.33333333333334
2017-11-09,64.0,0.84,76.19047619047619
2017-11-10,63.97,0.84,76.15476190476191
2017-11-13,64.43,0.84,76.70238095238096
2017-11-14,64.69,0.84,77.01190476190476
2017-11-15,64.06,0.84,76.26190476190477
2017-11-16,64.44,0.84,76.71428571428571
2017-11-17,64.76,0.84,77.0952380952381
2017-11-20,64.87,0.84,77.22619047619048
2017-11-21,65.37,0.84,77.82142857142858
2017-11-22,64.85,0.84,77.20238095238095
2017-11-24,64.68,0.84,77.00000000000001
2017-11-27,64.52,0.84,76.80952380952381
2017-11-28,65.72,0.84,78.23809523809524
2017-11-29,66.87,0.84,79.60714285714286
2017-11-30,68.42,0.84,81.45238095238096
2017-12-01,67.52,0.84,80.38095238095238
2017-12-04,68.89,0.84,82.01190476190476
2017-12-05,68.48,0.84,81.52380952380953
2017-12-06,67.76,0.84,80.66666666666667
2017-12-07,68.24,0.84,81.23809523809524
2017-12-08,68.22,0.84,81.21428571428572
2017-12-11,68.12,0.84,81.0952380952381
2017-12-12,67.23,0.84,80.03571428571429
2017-12-13,67.32,0.84,80.14285714285714
2017-12-14,66.7,0.84,79.40476190476191
2017-12-15,66.42,0.84,79.07142857142857
2017-12-18,67.48,0.84,80.33333333333334
2017-12-19,67.69,0.84,80.58333333333333
2017-12-20,67.9,0.84,80.83333333333334
2017-12-21,69.32,0.84,82.52380952380952
2017-12-22,68.53,0.84,81.58333333333334
2017-12-26,68.94,0.84,82.07142857142857
2017-12-27,68.74,0.84,81.83333333333333
2017-12-28,68.78,0.84,81.88095238095238
2017-12-29,68.44,0.84,81.47619047619048
2018-01-02,68.74,0.84,81.83333333333333
2018-01-03,69.55,0.84,82.79761904761905
2018-01-04,70.13,0.84,83.48809523809524
2018-01-05,71.62,0.84,85.26190476190477
2018-01-08,71.43,0.84,85.03571428571429
2018-01-09,70.32,0.84,83.71428571428571
2018-01-10,69.08,0.84,82.23809523809524
2018-01-11,69.78,0.84,83.07142857142857
2018-01-12,70.62,0.84,84.07142857142858
2018-01-16,70.4,0.84,83.80952380952382
2018-01-17,71.81,0.84,85.48809523809524
2018-01-18,72.63,0.84,86.46428571428571
2018-01-19,72.64,0.84,86.47619047619048
2018-01-22,72.84,0.84,86.71428571428572
2018-01-23,72.5,0.84,86.30952380952381
2018-01-24,73.13,0.84,87.05952380952381
2018-01-25,72.48,0.84,86.28571428571429
2018-01-26,73.07,0.84,86.98809523809523
2018-01-29,71.6,0.84,85.23809523809524
2018-01-30,70.82,0.84,84.30952380952381
2018-01-31,70.93,0.84,84.4404761904762
2018-02-01,69.82,0.84,83.11904761904762
2018-02-02,64.9,0.84,77.26190476190477
2018-02-05,62.98,0.84,74.97619047619048
2018-02-06,64.16,0.84,76.38095238095238
2018-02-07,63.4,0.84,75.47619047619048
2018-02-08,62.44,0.84,74.33333333333333
2018-02-09,61.71,0.84,73.46428571428572
2018-02-12,63.15,0.84,75.17857142857143
2018-02-13,63.08,0.84,75.0952380952381
2018-02-14,63.16,0.84,75.19047619047619
2018-02-15,62.91,0.84,74.89285714285714
2018-02-16,63.82,0.84,75.97619047619048
2018-02-20,63.83,0.84,75.98809523809524
2018-02-21,63.48,0.84,75.57142857142857
2018-02-22,63.26,0.84,75.30952380952381
2018-02-23,63.52,0.84,75.61904761904762
2018-02-26,63.51,0.84,75.60714285714286
2018-02-27,62.52,0.84,74.42857142857143
2018-02-28,60.66,0.84,72.21428571428571
2018-03-01,59.9,0.84,71.30952380952381
2018-03-02,60.01,0.84,71.44047619047619
2018-03-05,61.1,0.84,72.73809523809524
2018-03-06,62.23,0.84,74.08333333333333
2018-03-07,61.79,0.84,73.55952380952381
2018-03-08,61.97,0.84,73.77380952380952
2018-03-09,63.52,0.84,75.61904761904762
2018-03-12,62.76,0.84,74.71428571428571
2018-03-13,62.57,0.84,74.48809523809524
2018-03-14,61.7,0.84,73.45238095238096
2018-03-15,61.66,0.84,73.4047619047619
2018-03-16,62.08,0.84,73.90476190476191
2018-03-19,60.97,0.84,72.58333333333333
2018-03-20,60.68,0.84,72.23809523809524
2018-03-21,60.87,0.84,72.46428571428571
2018-03-22,59.69,0.84,71.05952380952381
2018-03-23,57.89,0.84,68.91666666666667
2018-03-26,59.42,0.84,70.73809523809524
2018-03-27,58.27,0.84,69.36904761904762
2018-03-28,58.3,0.84,69.4047619047619
2018-03-29,58.89,0.84,70.10714285714286
2018-04-02,57.12,0.84,68.0
2018-04-03,57.8,0.84,68.80952380952381
2018-04-04,58.97,0.84,70.20238095238095
2018-04-05,59.95,0.84,71.36904761904762
2018-04-06,58.72,0.84,69.90476190476191
2018-04-09,58.17,0.84,69.25
2018-04-10,58.71,0.84,69.89285714285715
2018-04-11,58.72,0.84,69.90476190476191
2018-04-12,58.85,0.84,70.05952380952381
2018-04-13,58.35,0.84,69.46428571428572
2018-04-16,58.92,0.84,70.14285714285715
2018-04-17,59.16,0.84,70.42857142857143
2018-04-18,58.93,0.84,70.15476190476191
2018-04-19,57.51,0.84,68.46428571428571
2018-04-20,57.1,0.84,67.97619047619048
2018-04-23,57.26,0.84,68.16666666666667
2018-04-24,55.13,0.84,65.63095238095238
2018-04-25,56.03,0.84,66.70238095238096
2018-04-26,56.64,0.84,67.42857142857143
2018-04-27,56.88,0.84,67.71428571428572
2018-04-30,54.69,0.84,65.10714285714286
2018-05-01,55.74,0.84,66.35714285714286
2018-05-02,54.57,0.5,109.14
2018-05-03,54.3,0.5,108.6
2018-05-04,55.36,0.5,110.72
2018-05-07,55.02,0.5,110.04
2018-05-08,55.42,0.5,110.84
2018-05-09,55.25,0.5,110.5
2018-05-10,55.81,0.5,111.62
2018-05-11,56.12,0.5,112.24
2018-05-14,56.15,0.5,112.3
2018-05-15,55.96,0.5,111.92
2018-05-16,56.41,0.5,112.82
2018-05-17,56.99,0.5,113.98
2018-05-18,57.78,0.5,115.56
2018-05-21,57.74,0.5,115.48
2018-05-22,56.92,0.5,113.84
2018-05-23,57.08,0.5,114.16
2018-05-24,56.97,0.5,113.94
2018-05-25,57.5,0.5,115.0
2018-05-29,56.8,0.5,113.6
2018-05-30,57.42,0.5,114.84
2018-05-31,56.17,0.5,112.34
2018-06-01,56.8,0.5,113.6
2018-06-04,57.13,0.5,114.26
2018-06-05,57.92,0.5,115.84
2018-06-06,57.92,0.5,115.84
2018-06-07,57.64,0.5,115.28
2018-06-08,58.52,0.5,117.04
2018-06-11,57.82,0.5,115.64
2018-06-12,57.99,0.5,115.98
2018-06-13,56.24,0.5,112.48
2018-06-14,56.8,0.5,113.6
2018-06-15,56.87,0.5,113.74
2018-06-18,56.0,0.5,112.0
2018-06-19,56.61,0.5,113.22
2018-06-20,56.36,0.5,112.72
2018-06-21,55.5,0.5,111.0
2018-06-22,55.25,0.5,110.5
2018-06-25,54.33,0.5,108.66
2018-06-26,54.57,0.5,109.14
2018-06-27,53.3,0.5,106.6
2018-06-28,53.39,0.5,106.78
2018-06-29,53.69,0.5,107.38
2018-07-02,53.38,0.5,106.76
2018-07-03,53.4,0.5,106.8
2018-07-05,54.26,0.5,108.52
2018-07-06,54.55,0.5,109.1
2018-07-09,55.22,0.5,110.44
2018-07-10,55.19,0.5,110.38
2018-07-11,54.4,0.5,108.8
2018-07-12,54.49,0.5,108.98
2018-07-13,55.18,0.5,110.36
2018-07-16,55.13,0.5,110.26
2018-07-17,56.18,0.5,112.36
2018-07-18,56.52,0.5,113.04
2018-07-19,56.75,0.5,113.5
2018-07-20,56.23,0.5,112.46
2018-07-23,55.34,0.5,110.68
2018-07-24,55.36,0.5,110.72
2018-07-25,53.93,0.5,107.86
2018-07-26,53.97,0.5,107.94
2018-07-27,57.33,0.5,114.66
2018-07-30,56.51,0.5,113.02
2018-07-31,58.0,0.89,65.1685393258427
2018-08-01,56.96,0.89,64.0
2018-08-02,57.5,0.89,64.6067415730337
2018-08-03,57.52,0.89,64.62921348314607
2018-08-06,57.35,0.89,64.43820224719101
2018-08-07,57.25,0.89,64.32584269662921
2018-08-08,56.11,0.89,63.04494382022472
2018-08-09,55.96,0.89,62.87640449438202
2018-08-10,54.63,0.89,61.38202247191011
2018-08-13,53.64,0.89,60.26966292134831
2018-08-14,54.17,0.89,60.86516853932584
2018-08-15,54.24,0.89,60.943820224719104
2018-08-16,54.93,0.89,61.71910112359551
2018-08-17,54.93,0.89,61.71910112359551
2018-08-20,54.86,0.89,61.640449438202246
2018-08-21,55.93,0.89,62.842696629213485
2018-08-22,54.88,0.89,61.66292134831461
2018-08-23,54.17,0.89,60.86516853932584
2018-08-24,54.29,0.89,61.0
2018-08-27,54.82,0.89,61.59550561797753
2018-08-28,54.71,0.89,61.47191011235955
2018-08-29,53.99,0.89,60.662921348314605
2018-08-30,53.27,0.89,59.853932584269664
2018-08-31,52.98,0.89,59.52808988764045
2018-09-04,52.92,0.89,59.46067415730337
2018-09-05,53.87,0.89,60.52808988764045
2018-09-06,53.9,0.89,60.561797752808985
2018-09-07,54.12,0.89,60.80898876404494
2018-09-10,54.95,0.89,61.741573033707866
2018-09-11,55.43,0.89,62.28089887640449
2018-09-12,55.46,0.89,62.31460674157304
2018-09-13,55.08,0.89,61.8876404494382
2018-09-14,55.26,0.89,62.08988764044943
2018-09-17,55.25,0.89,62.078651685393254
2018-09-18,55.08,0.89,61.8876404494382
2018-09-19,55.42,0.89,62.26966292134831
2018-09-20,55.13,0.89,61.943820224719104
2018-09-21,55.22,0.89,62.04494382022472
2018-09-24,54.59,0.89,61.337078651685395
2018-09-25,54.39,0.89,61.1123595505618
2018-09-26,53.35,0.89,59.943820224719104
2018-09-27,53.21,0.89,59.78651685393258
2018-09-28,52.36,0.89,58.8314606741573
2018-10-01,52.28,0.89,58.741573033707866
2018-10-02,52.89,0.89,59.42696629213483
2018-10-03,53.26,0.89,59.84269662921348
2018-10-04,52.5,0.89,58.98876404494382
2018-10-05,51.61,0.89,57.98876404494382
2018-10-08,51.74,0.89,58.13483146067416
2018-10-09,49.97,0.89,56.146067415730336
2018-10-10,49.14,0.89,55.21348314606742
2018-10-11,48.0,0.89,53.93258426966292
2018-10-12,47.63,0.89,53.51685393258427
2018-10-15,47.97,0.89,53.89887640449438
2018-10-16,48.9,0.89,54.9438202247191
2018-10-17,48.06,0.89,54.0
2018-10-18,46.63,0.89,52.39325842696629
2018-10-19,46.42,0.89,52.157303370786515
2018-10-22,45.76,0.89,51.41573033707865
2018-10-23,46.57,0.89,52.325842696629216
2018-10-24,45.2,0.89,50.78651685393259
2018-10-25,46.77,0.89,52.55056179775281
2018-10-26,41.58,0.89,46.7191011235955
2018-10-29,41.41,0.89,46.52808988764045
2018-10-30,44.17,0.89,49.62921348314607
2018-10-31,44.83,0.89,50.37078651685393
2018-11-01,46.93,0.89,52.73033707865169
2018-11-02,45.7,0.89,51.348314606741575
2018-11-05,45.7,0.89,51.348314606741575
2018-11-06,45.14,0.89,50.71910112359551
2018-11-07,45.5,0.89,51.12359550561798
2018-11-08,44.07,0.7,62.95714285714286
2018-11-09,43.49,0.7,62.12857142857143
2018-11-12,42.82,0.7,61.17142857142858
2018-11-13,43.15,0.7,61.642857142857146
2018-11-14,42.46,0.7,60.657142857142865
2018-11-15,43.04,0.7,61.48571428571429
2018-11-16,42.61,0.7,60.871428571428574
2018-11-19,42.76,0.7,61.08571428571429
2018-11-20,42.73,0.7,61.042857142857144
2018-11-21,43.29,0.7,61.84285714285715
2018-11-23,43.2,0.7,61.71428571428572
2018-11-26,43.96,0.7,62.800000000000004
2018-11-27,43.16,0.7,61.65714285714286
2018-11-28,44.21,0.7,63.157142857142865
2018-11-29,43.42,0.7,62.02857142857143
2018-11-30,43.8,0.7,62.57142857142857
2018-12-03,44.91,0.7,64.15714285714286
2018-12-04,42.23,0.7,60.32857142857143
2018-12-06,42.54,0.7,60.77142857142857
2018-12-07,42.59,0.7,60.84285714285715
2018-12-10,42.83,0.7,61.18571428571429
2018-12-11,41.75,0.7,59.642857142857146
2018-12-12,42.12,0.7,60.17142857142857
2018-12-13,40.99,0.7,58.557142857142864
2018-12-14,40.42,0.7,57.74285714285715
2018-12-17,39.63,0.7,56.61428571428572
2018-12-18,39.59,0.7,56.557142857142864
2018-12-19,39.25,0.7,56.07142857142858
2018-12-20,37.84,0.7,54.057142857142864
2018-12-21,37.13,0.7,53.04285714285715
2018-12-24,35.96,0.7,51.371428571428574
2018-12-26,37.39,0.7,53.41428571428572
2018-12-27,37.9,0.7,54.142857142857146
2018-12-28,37.62,0.7,53.74285714285714
2018-12-31,37.99,0.7,54.27142857142858
2019-01-02,38.5,0.7,55.0
2019-01-03,37.66,0.7,53.8
2019-01-04,39.88,0.7,56.97142857142858
2019-01-07,40.8,0.7,58.285714285714285
2019-01-08,40.94,0.7,58.48571428571429
2019-01-09,42.16,0.7,60.22857142857143
2019-01-10,42.58,0.7,60.82857142857143
2019-01-11,42.86,0.7,61.228571428571435
2019-01-14,42.71,0.7,61.01428571428572
2019-01-15,42.04,0.7,60.05714285714286
2019-01-16,41.43,0.7,59.18571428571429
2019-01-17,42.23,0.7,60.32857142857143
2019-01-18,43.06,0.7,61.51428571428572
2019-01-22,41.77,0.7,59.67142857142858
2019-01-23,41.16,0.7,58.8
2019-01-24,42.0,0.7,60.00000000000001
2019-01-25,41.95,0.7,59.92857142857144
2019-01-28,42.44,0.7,60.628571428571426
2019-01-29,43.06,0.7,61.51428571428572
2019-01-30,43.54,0.7,62.2
2019-01-31,45.3,0.7,64.71428571428571
2019-02-01,44.9,0.7,64.14285714285714
2019-02-04,45.72,0.7,65.31428571428572
2019-02-05,45.32,0.7,64.74285714285715
2019-02-06,44.8,0.7,64.0
2019-02-07,44.75,0.7,63.92857142857143
2019-02-08,44.75,0.7,63.92857142857143
2019-02-11,45.17,0.7,64.52857142857144
2019-02-12,47.07,0.7,67.24285714285715
2019-02-13,47.44,0.7,67.77142857142857
2019-02-14,47.04,0.7,67.2
2019-02-15,47.4,0.7,67.71428571428572
2019-02-19,48.06,0.7,68.65714285714286
2019-02-20,47.83,0.7,68.32857142857144
2019-02-21,47.99,0.7,68.55714285714286
2019-02-22,48.65,0.7,69.5
2019-02-25,48.4,0.6,80.66666666666667
2019-02-26,48.03,0.6,80.05000000000001
2019-02-27,48.18,0.6,80.3
2019-02-28,47.12,0.6,78.53333333333333
2019-03-01,47.56,0.6,79.26666666666668
2019-03-04,48.07,0.6,80.11666666666667
2019-03-05,46.99,0.6,78.31666666666668
2019-03-06,46.82,0.6,78.03333333333333
2019-03-07,46.04,0.6,76.73333333333333
2019-03-08,46.21,0.6,77.01666666666667
2019-03-11,46.21,0.6,77.01666666666667
2019-03-12,46.33,0.6,77.21666666666667
2019-03-13,46.26,0.6,77.1
2019-03-14,45.73,0.6,76.21666666666667
2019-03-15,45.94,0.6,76.56666666666666
2019-03-18,46.44,0.6,77.4
2019-03-19,46.13,0.6,76.88333333333334
2019-03-20,45.56,0.6,75.93333333333334
2019-03-21,46.38,0.6,77.30000000000001
2019-03-22,45.01,0.6,75.01666666666667
2019-03-25,45.51,0.6,75.85
2019-03-26,45.81,0.6,76.35000000000001
2019-03-27,46.06,0.6,76.76666666666668
2019-03-28,46.75,0.6,77.91666666666667
2019-03-29,47.61,0.6,79.35000000000001
2019-04-01,47.89,0.6,79.81666666666668
2019-04-02,47.56,0.6,79.26666666666668
2019-04-03,48.21,0.6,80.35000000000001
2019-04-04,48.92,0.6,81.53333333333335
2019-04-05,50.26,0.6,83.76666666666667
2019-04-08,50.49,0.6,84.15
2019-04-09,49.4,0.6,82.33333333333333
2019-04-10,49.67,0.6,82.78333333333335
2019-04-11,49.11,0.6,81.85000000000001
2019-04-12,49.13,0.6,81.88333333333334
2019-04-15,49.41,0.6,82.35
2019-04-16,49.37,0.6,82.28333333333333
2019-04-17,48.53,0.6,80.88333333333334
2019-04-18,48.97,0.6,81.61666666666667
2019-04-22,48.33,0.6,80.55
2019-04-23,49.36,0.6,82.26666666666667
2019-04-24,49.85,0.6,83.08333333333334
2019-04-25,52.05,0.6,86.75
2019-04-26,52.36,0.6,87.26666666666667
2019-04-29,52.6,0.6,87.66666666666667
2019-04-30,52.78,0.6,87.96666666666667
2019-05-01,52.76,0.6,87.93333333333334
2019-05-02,53.83,0.6,89.71666666666667
2019-05-03,55.58,0.6,92.63333333333334
2019-05-06,55.16,0.6,91.93333333333334
2019-05-07,54.43,0.6,90.71666666666667
2019-05-08,54.19,0.6,90.31666666666666
2019-05-09,54.02,0.6,90.03333333333335
2019-05-10,54.15,0.6,90.25
2019-05-13,52.37,0.6,87.28333333333333
2019-05-14,53.0,0.6,88.33333333333334
2019-05-15,53.17,0.6,88.61666666666667
2019-05-16,53.21,0.6,88.68333333333334
2019-05-17,52.79,0.6,87.98333333333333
2019-05-20,52.32,0.6,87.2
2019-05-21,53.35,0.6,88.91666666666667
2019-05-22,52.73,0.6,87.88333333333333
2019-05-23,52.44,0.6,87.4
2019-05-24,52.97,0.6,88.28333333333333
2019-05-28,51.02,0.6,85.03333333333335
2019-05-29,50.27,0.6,83.78333333333335
2019-05-30,50.46,0.6,84.10000000000001
2019-05-31,48.06,0.6,80.10000000000001
2019-06-03,49.12,0.6,81.86666666666666
2019-06-04,51.19,0.6,85.31666666666666
2019-06-05,52.15,0.6,86.91666666666667
2019-06-06,52.08,0.6,86.8
2019-06-07,51.99,0.6,86.65
2019-06-10,52.69,0.6,87.81666666666666
2019-06-11,52.26,0.6,87.1
2019-06-12,51.89,0.6,86.48333333333333
2019-06-13,53.19,0.6,88.65
2019-06-14,54.01,0.6,90.01666666666667
2019-06-17,53.4,0.6,89.0
2019-06-18,54.66,0.6,91.1
2019-06-19,54.6,0.6,91.0
2019-06-20,55.68,0.6,92.8
2019-06-21,55.04,0.6,91.73333333333333
2019-06-24,55.38,0.6,92.30000000000001
2019-06-25,55.13,0.6,91.88333333333334
2019-06-26,55.24,0.6,92.06666666666668
2019-06-27,55.96,0.6,93.26666666666667
2019-06-28,57.13,0.6,95.21666666666667
2019-07-01,57.44,0.6,95.73333333333333
2019-07-02,56.43,0.6,94.05
2019-07-03,56.86,0.6,94.76666666666667
2019-07-05,56.52,0.6,94.2
2019-07-08,55.94,0.6,93.23333333333333
2019-07-09,55.7,0.6,92.83333333333334
2019-07-10,54.99,0.6,91.65
2019-07-11,54.91,0.6,91.51666666666667
2019-07-12,56.13,0.6,93.55000000000001
2019-07-15,56.36,0.6,93.93333333333334
2019-07-16,56.55,0.6,94.25
2019-07-17,55.46,0.6,92.43333333333334
2019-07-18,54.58,0.6,90.96666666666667
2019-07-19,53.65,0.6,89.41666666666667
2019-07-22,52.44,0.6,87.4
2019-07-23,53.42,0.6,89.03333333333335
2019-07-24,54.83,0.6,91.38333333333334
2019-07-25,55.77,0.6,92.95
2019-07-26,55.53,0.6,92.55000000000001
2019-07-29,54.85,0.6,91.41666666666667
2019-07-30,55.97,0.6,93.28333333333333
2019-07-31,54.94,0.6,91.56666666666666
2019-08-01,52.93,0.6,88.21666666666667
2019-08-02,51.66,0.98,52.714285714285715
2019-08-05,50.49,0.98,51.52040816326531
2019-08-06,51.48,0.98,52.53061224489796
2019-08-07,51.97,0.98,53.03061224489796
2019-08-08,53.04,0.98,54.12244897959184
2019-08-09,51.86,0.98,52.91836734693877
2019-08-12,50.9,0.98,51.93877551020408
2019-08-13,51.64,0.98,52.69387755102041
2019-08-14,49.85,0.98,50.86734693877551
2019-08-15,49.73,0.98,50.744897959183675
2019-08-16,50.52,0.98,51.55102040816327
2019-08-19,51.18,0.98,52.224489795918366
2019-08-20,50.92,0.98,51.95918367346939
2019-08-21,52.08,0.98,53.14285714285714
2019-08-22,52.23,0.98,53.295918367346935
2019-08-23,49.56,0.98,50.57142857142858
2019-08-26,50.23,0.98,51.255102040816325
2019-08-27,49.44,0.98,50.44897959183673
2019-08-28,49.72,0.98,50.73469387755102
2019-08-29,50.89,0.98,51.92857142857143
2019-08-30,51.06,0.98,52.102040816326536
2019-09-03,49.02,0.98,50.02040816326531
2019-09-04,49.91,0.98,50.92857142857142
2019-09-05,51.53,0.98,52.58163265306123
2019-09-06,51.57,0.98,52.62244897959184
2019-09-09,52.14,0.98,53.204081632653065
2019-09-10,53.52,0.98,54.61224489795919
2019-09-11,54.74,0.98,55.85714285714286
2019-09-12,54.25,0.98,55.35714285714286
2019-09-13,54.45,0.98,55.561224489795926
2019-09-16,53.45,0.98,54.54081632653062
2019-09-17,52.74,0.98,53.81632653061225
2019-09-18,52.86,0.98,53.93877551020408
2019-09-19,53.06,0.98,54.142857142857146
2019-09-20,52.75,0.98,53.8265306122449
2019-09-23,53.19,0.98,54.275510204081634
2019-09-24,53.34,0.98,54.42857142857143
2019-09-25,53.93,0.98,55.03061224489796
2019-09-26,54.3,0.98,55.40816326530612
2019-09-27,54.48,0.98,55.59183673469388
2019-09-30,54.7,0.98,55.81632653061225
2019-10-01,54.4,0.98,55.51020408163265
2019-10-02,54.44,0.98,55.55102040816326
2019-10-03,54.92,0.98,56.04081632653062
2019-10-04,56.12,0.98,57.265306122448976
2019-10-07,56.23,0.98,57.37755102040816
2019-10-08,55.24,0.98,56.36734693877551
2019-10-09,55.73,0.98,56.867346938775505
2019-10-10,55.68,0.98,56.816326530612244
2019-10-11,56.62,0.98,57.775510204081634
2019-10-14,56.1,0.98,57.244897959183675
2019-10-15,57.01,0.98,58.1734693877551
2019-10-16,57.24,0.98,58.40816326530612
2019-10-17,58.45,0.98,59.642857142857146
2019-10-18,58.92,0.98,60.12244897959184
2019-10-21,58.24,0.98,59.42857142857143
2019-10-22,58.47,0.98,59.66326530612245
2019-10-23,58.38,0.98,59.57142857142858
2019-10-24,60.77,0.98,62.01020408163266
2019-10-25,60.36,0.98,61.59183673469388
2019-10-28,60.67,0.98,61.90816326530612
2019-10-29,60.73,0.98,61.96938775510204
2019-10-30,60.87,0.98,62.11224489795918
2019-10-31,60.05,0.76,79.01315789473684
2019-11-01,61.4,0.76,80.78947368421052
2019-11-04,61.96,0.76,81.52631578947368
2019-11-05,62.0,0.76,81.57894736842105
2019-11-06,61.82,0.76,81.34210526315789
2019-11-07,61.56,0.76,81.0
2019-11-08,62.06,0.76,81.65789473684211
2019-11-11,61.67,0.76,81.14473684210526
2019-11-12,62.38,0.76,82.07894736842105
2019-11-13,62.68,0.76,82.47368421052632
2019-11-14,63.15,0.76,83.09210526315789
2019-11-15,63.06,0.76,82.97368421052632
2019-11-18,63.57,0.76,83.64473684210526
2019-11-19,62.24,0.76,81.89473684210526
2019-11-20,61.95,0.76,81.51315789473685
2019-11-21,62.56,0.76,82.31578947368422
2019-11-22,62.95,0.76,82.82894736842105
2019-11-25,63.77,0.76,83.90789473684211
2019-11-26,64.8,0.76,85.26315789473684
2019-11-27,64.38,0.76,84.71052631578947
2019-11-29,63.26,0.76,83.23684210526315
2019-12-02,62.43,0.76,82.14473684210526
2019-12-03,62.23,0.76,81.88157894736841
2019-12-04,63.16,0.76,83.10526315789473
2019-12-05,63.9,0.76,84.07894736842105
2019-12-06,64.6,0.76,84.99999999999999
2019-12-09,64.1,0.76,84.34210526315789
2019-12-10,64.0,0.76,84.21052631578948
2019-12-11,65.16,0.76,85.73684210526315
2019-12-12,65.52,0.76,86.21052631578947
2019-12-13,65.09,0.76,85.64473684210526
2019-12-16,65.46,0.76,86.13157894736841
2019-12-17,65.98,0.76,86.81578947368422
2019-12-18,65.74,0.76,86.49999999999999
2019-12-19,65.26,0.76,85.86842105263159
2019-12-20,65.3,0.76,85.92105263157895
2019-12-23,64.47,0.76,84.82894736842105
2019-12-24,65.31,0.76,85.9342105263158
2019-12-26,65.49,0.76,86.17105263157895
2019-12-27,65.59,0.76,86.30263157894737
2019-12-30,65.38,0.76,86.02631578947367
2019-12-31,65.34,0.76,85.97368421052632
2020-01-02,65.81,0.76,86.59210526315789
2020-01-03,65.39,0.76,86.03947368421052
2020-01-06,65.89,0.76,86.69736842105263
2020-01-07,65.56,0.76,86.26315789473685
2020-01-08,66.79,0.76,87.88157894736842
2020-01-09,66.63,0.76,87.67105263157895
2020-01-10,66.96,0.76,88.10526315789473
2020-01-13,68.1,0.76,89.60526315789473
2020-01-14,68.02,0.76,89.5
2020-01-15,69.07,0.76,90.88157894736841
2020-01-16,69.6,0.76,91.57894736842104
2020-01-17,69.41,0.76,91.32894736842104
2020-01-21,69.9,0.76,91.97368421052633
2020-01-22,69.98,0.76,92.07894736842105
2020-01-23,70.56,0.76,92.84210526315789
2020-01-24,69.51,0.76,91.46052631578948
2020-01-27,67.46,0.76,88.76315789473684
2020-01-28,67.89,0.76,89.32894736842105
2020-01-29,67.26,0.76,88.5
2020-01-30,71.01,0.76,93.4342105263158
2020-01-31,68.71,0.76,90.4078947368421
2020-02-03,68.98,0.76,90.76315789473685
2020-02-04,71.24,0.76,93.73684210526315
2020-02-05,72.06,0.76,94.81578947368422
2020-02-06,71.54,0.76,94.13157894736842
2020-02-07,70.75,0.76,93.09210526315789
2020-02-10,71.73,0.76,94.38157894736842
2020-02-11,72.37,0.76,95.22368421052632
2020-02-12,72.48,0.76,95.36842105263159
2020-02-13,72.64,0.76,95.57894736842105
2020-02-14,72.99,0.76,96.03947368421052
2020-02-18,72.61,0.76,95.53947368421052
2020-02-19,72.33,0.76,95.17105263157895
2020-02-20,72.99,0.76,96.03947368421052
2020-02-21,71.03,0.76,93.46052631578948
2020-02-24,69.34,0.76,91.23684210526316
2020-02-25,67.11,0.76,88.30263157894737
2020-02-26,64.83,0.75,86.44
2020-02-27,62.3,0.75,83.06666666666666
2020-02-28,61.75,0.75,82.33333333333333
2020-03-02,63.67,0.75,84.89333333333333
2020-03-03,62.82,0.75,83.76
2020-03-04,67.18,0.75,89.57333333333334
2020-03-05,63.87,0.75,85.16
2020-03-06,60.42,0.75,80.56
2020-03-09,56.17,0.75,74.89333333333333
2020-03-10,59.36,0.75,79.14666666666666
2020-03-11,54.94,0.75,73.25333333333333
2020-03-12,47.65,0.75,63.53333333333333
2020-03-13,48.6,0.75,64.8
2020-03-16,40.9,0.75,54.53333333333333
2020-03-17,41.7,0.75,55.6
2020-03-18,36.5,0.75,48.666666666666664
2020-03-19,37.72,0.75,50.29333333333333
2020-03-20,36.6,0.75,48.800000000000004
2020-03-23,34.83,0.75,46.44
2020-03-24,40.37,0.75,53.82666666666666
2020-03-25,42.41,0.75,56.54666666666666
