date,EXR,EXR_EPS,PE Ratio
2015-09-18,75.48,0.47,160.59574468085108
2015-09-21,76.6,0.47,162.9787234042553
2015-09-22,75.62,0.47,160.8936170212766
2015-09-23,76.35,0.47,162.4468085106383
2015-09-24,75.61,0.47,160.87234042553192
2015-09-25,76.27,0.47,162.27659574468086
2015-09-28,75.47,0.47,160.5744680851064
2015-09-29,76.61,0.47,163.0
2015-09-30,77.16,0.47,164.17021276595744
2015-10-01,76.41,0.47,162.5744680851064
2015-10-02,76.87,0.47,163.55319148936172
2015-10-05,78.23,0.47,166.4468085106383
2015-10-06,76.72,0.47,163.2340425531915
2015-10-07,76.29,0.47,162.31914893617022
2015-10-08,77.35,0.47,164.5744680851064
2015-10-09,77.1,0.47,164.04255319148936
2015-10-12,78.07,0.47,166.1063829787234
2015-10-13,77.03,0.47,163.8936170212766
2015-10-14,76.08,0.47,161.87234042553192
2015-10-15,77.24,0.47,164.3404255319149
2015-10-16,77.31,0.47,164.48936170212767
2015-10-19,79.54,0.47,169.2340425531915
2015-10-20,80.7,0.47,171.70212765957447
2015-10-21,80.79,0.47,171.8936170212766
2015-10-22,81.38,0.47,173.14893617021278
2015-10-23,80.78,0.47,171.87234042553192
2015-10-26,80.73,0.47,171.76595744680853
2015-10-27,81.35,0.47,173.08510638297872
2015-10-28,80.75,0.47,171.8085106382979
2015-10-29,80.81,0.47,171.93617021276597
2015-10-30,79.24,0.47,168.59574468085106
2015-11-02,80.47,0.47,171.2127659574468
2015-11-03,79.15,0.47,168.40425531914894
2015-11-04,79.15,0.47,168.40425531914894
2015-11-05,79.13,0.47,168.36170212765958
2015-11-06,77.51,0.59,131.3728813559322
2015-11-09,76.26,0.59,129.2542372881356
2015-11-10,77.26,0.59,130.9491525423729
2015-11-11,78.2,0.59,132.54237288135593
2015-11-12,79.08,0.59,134.03389830508476
2015-11-13,78.87,0.59,133.67796610169492
2015-11-16,79.37,0.59,134.52542372881356
2015-11-17,81.32,0.59,137.83050847457628
2015-11-18,80.92,0.59,137.15254237288136
2015-11-19,80.97,0.59,137.23728813559322
2015-11-20,82.94,0.59,140.5762711864407
2015-11-23,82.78,0.59,140.3050847457627
2015-11-24,82.43,0.59,139.71186440677968
2015-11-25,83.44,0.59,141.42372881355934
2015-11-27,83.93,0.59,142.2542372881356
2015-11-30,83.75,0.59,141.9491525423729
2015-12-01,85.71,0.59,145.27118644067795
2015-12-02,85.07,0.59,144.1864406779661
2015-12-03,84.36,0.59,142.98305084745763
2015-12-04,85.79,0.59,145.40677966101697
2015-12-07,86.25,0.59,146.18644067796612
2015-12-08,86.55,0.59,146.6949152542373
2015-12-09,85.62,0.59,145.11864406779662
2015-12-10,84.92,0.59,143.9322033898305
2015-12-11,85.27,0.59,144.52542372881356
2015-12-14,86.2,0.59,146.10169491525426
2015-12-15,87.0,0.59,147.45762711864407
2015-12-16,88.68,0.59,150.30508474576274
2015-12-17,88.38,0.59,149.79661016949152
2015-12-18,87.66,0.59,148.5762711864407
2015-12-21,89.09,0.59,151.0
2015-12-22,89.03,0.59,150.89830508474577
2015-12-23,88.21,0.59,149.5084745762712
2015-12-24,88.23,0.59,149.54237288135596
2015-12-28,89.06,0.59,150.9491525423729
2015-12-29,90.22,0.59,152.91525423728814
2015-12-30,89.46,0.59,151.6271186440678
2015-12-31,88.21,0.59,149.5084745762712
2016-01-04,87.82,0.59,148.84745762711864
2016-01-05,90.4,0.59,153.22033898305085
2016-01-06,91.15,0.59,154.49152542372883
2016-01-07,90.18,0.59,152.84745762711867
2016-01-08,89.91,0.59,152.38983050847457
2016-01-11,90.81,0.59,153.91525423728814
2016-01-12,90.51,0.59,153.40677966101697
2016-01-13,89.55,0.59,151.77966101694915
2016-01-14,87.22,0.59,147.83050847457628
2016-01-15,86.03,0.59,145.8135593220339
2016-01-19,88.5,0.59,150.0
2016-01-20,84.85,0.59,143.8135593220339
2016-01-21,84.72,0.59,143.59322033898306
2016-01-22,87.35,0.59,148.05084745762713
2016-01-25,87.6,0.59,148.47457627118644
2016-01-26,90.46,0.59,153.32203389830508
2016-01-27,88.74,0.59,150.40677966101694
2016-01-28,89.34,0.59,151.42372881355934
2016-01-29,90.69,0.59,153.71186440677965
2016-02-01,89.49,0.59,151.67796610169492
2016-02-02,91.1,0.59,154.40677966101694
2016-02-03,88.36,0.59,149.76271186440678
2016-02-04,86.1,0.59,145.9322033898305
2016-02-05,81.71,0.59,138.4915254237288
2016-02-08,78.42,0.59,132.91525423728814
2016-02-09,79.28,0.59,134.3728813559322
2016-02-10,79.86,0.59,135.35593220338984
2016-02-11,80.88,0.59,137.08474576271186
2016-02-12,81.39,0.59,137.9491525423729
2016-02-16,82.98,0.59,140.6440677966102
2016-02-17,84.93,0.59,143.9491525423729
2016-02-18,84.55,0.59,143.3050847457627
2016-02-19,86.2,0.59,146.10169491525426
2016-02-22,85.99,0.59,145.74576271186442
2016-02-23,85.9,0.59,145.59322033898306
2016-02-24,82.17,0.59,139.27118644067798
2016-02-25,84.54,0.59,143.28813559322035
2016-02-26,83.11,0.59,140.864406779661
2016-02-29,82.15,0.06,1369.1666666666667
2016-03-01,84.24,0.06,1404.0
2016-03-02,86.29,0.06,1438.1666666666667
2016-03-03,84.83,0.06,1413.8333333333333
2016-03-04,83.98,0.06,1399.6666666666667
2016-03-07,83.6,0.06,1393.3333333333333
2016-03-08,83.45,0.06,1390.8333333333335
2016-03-09,84.95,0.06,1415.8333333333335
2016-03-10,85.16,0.06,1419.3333333333333
2016-03-11,87.08,0.06,1451.3333333333333
2016-03-14,87.28,0.06,1454.6666666666667
2016-03-15,88.25,0.06,1470.8333333333335
2016-03-16,89.97,0.06,1499.5
2016-03-17,91.27,0.06,1521.1666666666667
2016-03-18,89.61,0.06,1493.5
2016-03-21,88.51,0.06,1475.1666666666667
2016-03-22,88.64,0.06,1477.3333333333335
2016-03-23,89.37,0.06,1489.5000000000002
2016-03-24,90.08,0.06,1501.3333333333333
2016-03-28,91.13,0.06,1518.8333333333333
2016-03-29,92.98,0.06,1549.6666666666667
2016-03-30,92.51,0.06,1541.8333333333335
2016-03-31,93.46,0.06,1557.6666666666665
2016-04-01,93.51,0.06,1558.5000000000002
2016-04-04,93.49,0.06,1558.1666666666667
2016-04-05,92.63,0.06,1543.8333333333333
2016-04-06,93.48,0.06,1558.0000000000002
2016-04-07,92.7,0.06,1545.0
2016-04-08,93.58,0.06,1559.6666666666667
2016-04-11,91.95,0.06,1532.5
2016-04-12,92.13,0.06,1535.5
2016-04-13,91.49,0.06,1524.8333333333333
2016-04-14,89.26,0.06,1487.6666666666667
2016-04-15,90.19,0.06,1503.1666666666667
2016-04-18,90.56,0.06,1509.3333333333335
2016-04-19,88.05,0.06,1467.5
2016-04-20,87.53,0.06,1458.8333333333335
2016-04-21,85.39,0.06,1423.1666666666667
2016-04-22,86.0,0.06,1433.3333333333335
2016-04-25,86.45,0.06,1440.8333333333335
2016-04-26,87.21,0.06,1453.5
2016-04-27,86.03,0.06,1433.8333333333335
2016-04-28,86.14,0.06,1435.6666666666667
2016-04-29,84.95,0.06,1415.8333333333335
2016-05-02,86.87,0.06,1447.8333333333335
2016-05-03,88.88,0.06,1481.3333333333333
2016-05-04,90.43,0.06,1507.1666666666667
2016-05-05,90.73,0.06,1512.1666666666667
2016-05-06,92.43,0.66,140.04545454545456
2016-05-09,93.35,0.66,141.43939393939394
2016-05-10,94.04,0.66,142.4848484848485
2016-05-11,91.78,0.66,139.06060606060606
2016-05-12,93.4,0.66,141.51515151515153
2016-05-13,92.97,0.66,140.86363636363635
2016-05-16,93.57,0.66,141.77272727272725
2016-05-17,92.08,0.66,139.5151515151515
2016-05-18,91.19,0.66,138.16666666666666
2016-05-19,89.75,0.66,135.98484848484847
2016-05-20,91.03,0.66,137.9242424242424
2016-05-23,91.15,0.66,138.1060606060606
2016-05-24,91.97,0.66,139.34848484848484
2016-05-25,92.26,0.66,139.78787878787878
2016-05-26,92.64,0.66,140.36363636363635
2016-05-27,92.93,0.66,140.8030303030303
2016-05-31,92.97,0.66,140.86363636363635
2016-06-01,93.0,0.66,140.9090909090909
2016-06-02,93.41,0.66,141.53030303030303
2016-06-03,93.56,0.66,141.75757575757575
2016-06-06,91.91,0.66,139.25757575757575
2016-06-07,91.97,0.66,139.34848484848484
2016-06-08,91.0,0.66,137.87878787878788
2016-06-09,89.67,0.66,135.86363636363637
2016-06-10,88.61,0.66,134.25757575757575
2016-06-13,87.67,0.66,132.83333333333334
2016-06-14,86.14,0.66,130.5151515151515
2016-06-15,87.31,0.66,132.28787878787878
2016-06-16,87.91,0.66,133.1969696969697
2016-06-17,87.12,0.66,132.0
2016-06-20,87.3,0.66,132.27272727272725
2016-06-21,87.32,0.66,132.30303030303028
2016-06-22,87.47,0.66,132.53030303030303
2016-06-23,87.04,0.66,131.87878787878788
2016-06-24,86.87,0.66,131.62121212121212
2016-06-27,90.31,0.66,136.83333333333334
2016-06-28,91.48,0.66,138.6060606060606
2016-06-29,91.36,0.66,138.4242424242424
2016-06-30,92.54,0.66,140.21212121212122
2016-07-01,90.65,0.66,137.34848484848484
2016-07-05,93.25,0.66,141.28787878787878
2016-07-06,92.46,0.66,140.09090909090907
2016-07-07,92.04,0.66,139.45454545454547
2016-07-08,93.25,0.66,141.28787878787878
2016-07-11,93.67,0.66,141.9242424242424
2016-07-12,93.49,0.66,141.65151515151513
2016-07-13,94.38,0.66,143.0
2016-07-14,94.11,0.66,142.5909090909091
2016-07-15,92.71,0.66,140.46969696969694
2016-07-18,92.37,0.66,139.95454545454547
2016-07-19,92.24,0.66,139.75757575757575
2016-07-20,92.84,0.66,140.66666666666666
2016-07-21,92.89,0.66,140.74242424242425
2016-07-22,93.62,0.66,141.84848484848484
2016-07-25,91.86,0.66,139.1818181818182
2016-07-26,90.4,0.66,136.96969696969697
2016-07-27,89.9,0.66,136.21212121212122
2016-07-28,85.98,0.66,130.27272727272728
2016-07-29,86.02,0.66,130.33333333333331
2016-08-01,86.57,0.66,131.16666666666666
2016-08-02,85.17,0.66,129.04545454545453
2016-08-03,83.05,0.66,125.83333333333333
2016-08-04,81.99,0.66,124.22727272727272
2016-08-05,82.48,0.67,123.1044776119403
2016-08-08,82.29,0.67,122.82089552238806
2016-08-09,82.9,0.67,123.73134328358209
2016-08-10,83.76,0.67,125.01492537313433
2016-08-11,83.55,0.67,124.70149253731343
2016-08-12,83.44,0.67,124.53731343283582
2016-08-15,83.11,0.67,124.04477611940298
2016-08-16,82.56,0.67,123.22388059701493
2016-08-17,82.58,0.67,123.25373134328358
2016-08-18,81.77,0.67,122.04477611940297
2016-08-19,80.79,0.67,120.58208955223881
2016-08-22,81.35,0.67,121.41791044776117
2016-08-23,81.18,0.67,121.16417910447761
2016-08-24,80.57,0.67,120.25373134328356
2016-08-25,80.99,0.67,120.88059701492536
2016-08-26,79.88,0.67,119.22388059701491
2016-08-29,80.58,0.67,120.2686567164179
2016-08-30,80.4,0.67,120.0
2016-08-31,80.55,0.67,120.22388059701491
2016-09-01,81.01,0.67,120.91044776119404
2016-09-02,81.86,0.67,122.17910447761193
2016-09-06,82.07,0.67,122.49253731343282
2016-09-07,82.66,0.67,123.37313432835819
2016-09-08,81.87,0.67,122.19402985074626
2016-09-09,79.92,0.67,119.28358208955224
2016-09-12,78.53,0.67,117.2089552238806
2016-09-13,76.17,0.67,113.6865671641791
2016-09-14,77.13,0.67,115.11940298507461
2016-09-15,77.76,0.67,116.05970149253731
2016-09-16,77.2,0.67,115.22388059701493
2016-09-19,77.56,0.67,115.76119402985074
2016-09-20,77.32,0.67,115.40298507462686
2016-09-21,77.65,0.67,115.8955223880597
2016-09-22,79.43,0.67,118.55223880597015
2016-09-23,80.02,0.67,119.4328358208955
2016-09-26,81.38,0.67,121.46268656716417
2016-09-27,80.88,0.67,120.71641791044775
2016-09-28,81.61,0.67,121.80597014925372
2016-09-29,80.92,0.67,120.77611940298507
2016-09-30,79.41,0.67,118.52238805970148
2016-10-03,77.66,0.67,115.91044776119402
2016-10-04,76.69,0.67,114.46268656716417
2016-10-05,74.13,0.67,110.64179104477611
2016-10-06,74.11,0.67,110.61194029850745
2016-10-07,75.47,0.67,112.64179104477611
2016-10-10,75.6,0.67,112.83582089552237
2016-10-11,74.92,0.67,111.82089552238806
2016-10-12,75.76,0.67,113.07462686567165
2016-10-13,76.08,0.67,113.55223880597013
2016-10-14,75.93,0.67,113.32835820895522
2016-10-17,76.29,0.67,113.86567164179105
2016-10-18,76.19,0.67,113.71641791044775
2016-10-19,76.29,0.67,113.86567164179105
2016-10-20,76.27,0.67,113.83582089552237
2016-10-21,74.82,0.67,111.67164179104476
2016-10-24,75.09,0.67,112.07462686567165
2016-10-25,75.28,0.67,112.35820895522387
2016-10-26,76.22,0.67,113.76119402985074
2016-10-27,70.59,0.67,105.35820895522387
2016-10-28,72.09,0.67,107.59701492537313
2016-10-31,73.15,0.67,109.17910447761194
2016-11-01,71.26,0.67,106.35820895522389
2016-11-02,71.52,0.67,106.74626865671641
2016-11-03,70.42,0.67,105.1044776119403
2016-11-04,71.66,0.93,77.05376344086021
2016-11-07,74.09,0.93,79.66666666666667
2016-11-08,75.38,0.93,81.05376344086021
2016-11-09,75.99,0.93,81.70967741935483
2016-11-10,73.44,0.93,78.96774193548386
2016-11-11,73.76,0.93,79.31182795698925
2016-11-14,74.85,0.93,80.48387096774192
2016-11-15,73.39,0.93,78.91397849462365
2016-11-16,71.87,0.93,77.27956989247312
2016-11-17,70.51,0.93,75.81720430107526
2016-11-18,70.61,0.93,75.9247311827957
2016-11-21,68.78,0.93,73.95698924731182
2016-11-22,69.81,0.93,75.06451612903226
2016-11-23,69.64,0.93,74.88172043010752
2016-11-25,70.08,0.93,75.35483870967741
2016-11-28,70.95,0.93,76.29032258064517
2016-11-29,70.85,0.93,76.18279569892472
2016-11-30,70.16,0.93,75.44086021505376
2016-12-01,69.21,0.93,74.41935483870967
2016-12-02,70.18,0.93,75.46236559139786
2016-12-05,70.43,0.93,75.73118279569893
2016-12-06,71.9,0.93,77.31182795698925
2016-12-07,74.2,0.93,79.78494623655914
2016-12-08,75.19,0.93,80.84946236559139
2016-12-09,75.01,0.93,80.65591397849462
2016-12-12,74.74,0.93,80.36559139784946
2016-12-13,74.14,0.93,79.72043010752688
2016-12-14,73.41,0.93,78.93548387096773
2016-12-15,72.38,0.93,77.8279569892473
2016-12-16,74.2,0.93,79.78494623655914
2016-12-19,74.94,0.93,80.58064516129032
2016-12-20,74.3,0.93,79.89247311827957
2016-12-21,73.58,0.93,79.11827956989247
2016-12-22,74.36,0.93,79.95698924731182
2016-12-23,74.76,0.93,80.38709677419355
2016-12-27,75.38,0.93,81.05376344086021
2016-12-28,74.34,0.93,79.93548387096774
2016-12-29,75.59,0.93,81.27956989247312
2016-12-30,77.24,0.93,83.05376344086021
2017-01-03,77.05,0.93,82.84946236559139
2017-01-04,77.46,0.93,83.29032258064515
2017-01-05,78.47,0.93,84.3763440860215
2017-01-06,79.2,0.93,85.16129032258064
2017-01-09,78.26,0.93,84.15053763440861
2017-01-10,76.63,0.93,82.39784946236558
2017-01-11,74.65,0.93,80.26881720430107
2017-01-12,73.81,0.93,79.36559139784946
2017-01-13,72.65,0.93,78.11827956989248
2017-01-17,73.04,0.93,78.53763440860216
2017-01-18,73.17,0.93,78.6774193548387
2017-01-19,73.1,0.93,78.6021505376344
2017-01-20,73.42,0.93,78.94623655913978
2017-01-23,75.0,0.93,80.64516129032258
2017-01-24,75.14,0.93,80.79569892473118
2017-01-25,73.77,0.93,79.32258064516128
2017-01-26,73.98,0.93,79.54838709677419
2017-01-27,73.2,0.93,78.70967741935483
2017-01-30,72.3,0.93,77.74193548387096
2017-01-31,72.05,0.93,77.47311827956989
2017-02-01,71.64,0.93,77.03225806451613
2017-02-02,72.46,0.93,77.91397849462365
2017-02-03,73.01,0.93,78.50537634408602
2017-02-06,73.21,0.93,78.72043010752687
2017-02-07,73.72,0.93,79.26881720430107
2017-02-08,74.19,0.93,79.77419354838709
2017-02-09,74.51,0.93,80.11827956989248
2017-02-10,75.0,0.93,80.64516129032258
2017-02-13,74.85,0.93,80.48387096774192
2017-02-14,73.5,0.93,79.03225806451613
2017-02-15,73.54,0.93,79.0752688172043
2017-02-16,74.87,0.93,80.50537634408602
2017-02-17,77.25,0.93,83.06451612903226
2017-02-21,78.37,0.93,84.26881720430107
2017-02-22,77.92,0.93,83.78494623655914
2017-02-23,79.14,0.93,85.09677419354838
2017-02-24,79.49,0.93,85.47311827956989
2017-02-27,79.51,0.66,120.46969696969697
2017-02-28,79.19,0.66,119.98484848484847
2017-03-01,79.82,0.66,120.93939393939392
2017-03-02,79.42,0.66,120.33333333333333
2017-03-03,79.08,0.66,119.81818181818181
2017-03-06,79.46,0.66,120.39393939393938
2017-03-07,78.99,0.66,119.68181818181817
2017-03-08,78.62,0.66,119.12121212121212
2017-03-09,76.23,0.66,115.5
2017-03-10,74.74,0.66,113.24242424242424
2017-03-13,73.25,0.66,110.98484848484848
2017-03-14,74.13,0.66,112.31818181818181
2017-03-15,75.5,0.66,114.39393939393939
2017-03-16,74.68,0.66,113.15151515151516
2017-03-17,75.36,0.66,114.18181818181817
2017-03-20,75.37,0.66,114.1969696969697
2017-03-21,75.31,0.66,114.10606060606061
2017-03-22,75.47,0.66,114.34848484848484
2017-03-23,75.5,0.66,114.39393939393939
2017-03-24,75.04,0.66,113.6969696969697
2017-03-27,74.46,0.66,112.8181818181818
2017-03-28,74.76,0.66,113.27272727272728
2017-03-29,74.06,0.66,112.2121212121212
2017-03-30,74.0,0.66,112.12121212121211
2017-03-31,74.39,0.66,112.7121212121212
2017-04-03,75.54,0.66,114.45454545454545
2017-04-04,76.14,0.66,115.36363636363636
2017-04-05,77.38,0.66,117.24242424242424
2017-04-06,77.69,0.66,117.7121212121212
2017-04-07,78.07,0.66,118.28787878787877
2017-04-10,78.78,0.66,119.36363636363636
2017-04-11,78.68,0.66,119.21212121212122
2017-04-12,77.93,0.66,118.07575757575758
2017-04-13,78.1,0.66,118.33333333333331
2017-04-17,80.43,0.66,121.86363636363637
2017-04-18,80.8,0.66,122.42424242424241
2017-04-19,80.47,0.66,121.92424242424242
2017-04-20,80.62,0.66,122.15151515151516
2017-04-21,80.47,0.66,121.92424242424242
2017-04-24,78.94,0.66,119.6060606060606
2017-04-25,78.58,0.66,119.06060606060605
2017-04-26,78.97,0.66,119.65151515151514
2017-04-27,76.05,0.66,115.22727272727272
2017-04-28,75.53,0.66,114.43939393939394
2017-05-01,75.43,0.66,114.2878787878788
2017-05-02,73.54,0.66,111.42424242424242
2017-05-03,72.83,0.66,110.34848484848484
2017-05-04,73.31,0.66,111.07575757575758
2017-05-05,73.39,0.65,112.9076923076923
2017-05-08,73.21,0.65,112.63076923076922
2017-05-09,73.14,0.65,112.52307692307691
2017-05-10,73.15,0.65,112.53846153846155
2017-05-11,72.51,0.65,111.55384615384615
2017-05-12,72.42,0.65,111.41538461538461
2017-05-15,73.25,0.65,112.6923076923077
2017-05-16,71.79,0.65,110.44615384615385
2017-05-17,75.27,0.65,115.79999999999998
2017-05-18,75.9,0.65,116.76923076923077
2017-05-19,76.49,0.65,117.67692307692306
2017-05-22,77.54,0.65,119.2923076923077
2017-05-23,77.88,0.65,119.8153846153846
2017-05-24,78.69,0.65,121.06153846153845
2017-05-25,79.04,0.65,121.60000000000001
2017-05-26,78.0,0.65,120.0
2017-05-30,77.17,0.65,118.72307692307692
2017-05-31,77.47,0.65,119.18461538461538
2017-06-01,75.77,0.65,116.56923076923076
2017-06-02,76.46,0.65,117.63076923076922
2017-06-05,75.68,0.65,116.43076923076924
2017-06-06,74.48,0.65,114.58461538461539
2017-06-07,75.83,0.65,116.66153846153846
2017-06-08,75.17,0.65,115.64615384615385
2017-06-09,74.52,0.65,114.64615384615384
2017-06-12,75.45,0.65,116.07692307692308
2017-06-13,75.2,0.65,115.6923076923077
2017-06-14,75.4,0.65,116.0
2017-06-15,76.79,0.65,118.13846153846154
2017-06-16,78.5,0.65,120.76923076923076
2017-06-19,77.92,0.65,119.87692307692308
2017-06-20,78.29,0.65,120.44615384615385
2017-06-21,78.09,0.65,120.13846153846154
2017-06-22,77.31,0.65,118.93846153846154
2017-06-23,78.75,0.65,121.15384615384615
2017-06-26,78.76,0.65,121.16923076923078
2017-06-27,78.31,0.65,120.47692307692307
2017-06-28,77.95,0.65,119.92307692307692
2017-06-29,77.53,0.65,119.27692307692307
2017-06-30,78.0,0.65,120.0
2017-07-03,78.49,0.65,120.75384615384614
2017-07-05,77.39,0.65,119.06153846153846
2017-07-06,75.91,0.65,116.78461538461538
2017-07-07,76.53,0.65,117.73846153846154
2017-07-10,74.76,0.65,115.01538461538462
2017-07-11,74.13,0.65,114.04615384615383
2017-07-12,75.43,0.65,116.04615384615386
2017-07-13,75.57,0.65,116.26153846153845
2017-07-14,76.68,0.65,117.96923076923078
2017-07-17,77.4,0.65,119.07692307692308
2017-07-18,77.48,0.65,119.2
2017-07-19,78.79,0.65,121.21538461538462
2017-07-20,78.23,0.65,120.35384615384615
2017-07-21,78.97,0.65,121.49230769230769
2017-07-24,78.64,0.65,120.98461538461538
2017-07-25,79.48,0.65,122.27692307692308
2017-07-26,80.3,0.65,123.53846153846153
2017-07-27,76.5,0.65,117.6923076923077
2017-07-28,77.92,0.65,119.87692307692308
2017-07-31,79.5,0.65,122.3076923076923
2017-08-01,79.29,0.65,121.9846153846154
2017-08-02,79.26,0.65,121.93846153846154
2017-08-03,77.22,0.65,118.8
2017-08-04,77.75,0.69,112.68115942028986
2017-08-07,77.87,0.69,112.85507246376812
2017-08-08,77.0,0.69,111.59420289855073
2017-08-09,76.59,0.69,111.00000000000001
2017-08-10,76.23,0.69,110.47826086956523
2017-08-11,76.31,0.69,110.59420289855073
2017-08-14,76.87,0.69,111.4057971014493
2017-08-15,76.6,0.69,111.01449275362319
2017-08-16,75.87,0.69,109.95652173913045
2017-08-17,76.19,0.69,110.42028985507247
2017-08-18,74.74,0.69,108.31884057971014
2017-08-21,75.52,0.69,109.44927536231884
2017-08-22,75.82,0.69,109.88405797101449
2017-08-23,77.66,0.69,112.55072463768116
2017-08-24,77.53,0.69,112.36231884057972
2017-08-25,76.9,0.69,111.44927536231886
2017-08-28,77.27,0.69,111.98550724637681
2017-08-29,78.08,0.69,113.15942028985508
2017-08-30,77.59,0.69,112.44927536231886
2017-08-31,77.63,0.69,112.5072463768116
2017-09-01,77.78,0.69,112.72463768115944
2017-09-05,78.4,0.69,113.62318840579712
2017-09-06,79.39,0.69,115.05797101449276
2017-09-07,81.24,0.69,117.73913043478261
2017-09-08,82.25,0.69,119.20289855072464
2017-09-11,79.73,0.69,115.55072463768117
2017-09-12,77.47,0.69,112.27536231884059
2017-09-13,77.68,0.69,112.57971014492756
2017-09-14,78.37,0.69,113.57971014492755
2017-09-15,79.07,0.69,114.59420289855072
2017-09-18,79.4,0.69,115.07246376811595
2017-09-19,79.44,0.69,115.1304347826087
2017-09-20,79.46,0.69,115.15942028985508
2017-09-21,79.34,0.69,114.98550724637683
2017-09-22,78.89,0.69,114.33333333333334
2017-09-25,79.69,0.69,115.4927536231884
2017-09-26,79.37,0.69,115.02898550724639
2017-09-27,78.04,0.69,113.10144927536234
2017-09-28,79.08,0.69,114.60869565217392
2017-09-29,79.92,0.69,115.82608695652175
2017-10-02,79.6,0.69,115.3623188405797
2017-10-03,79.02,0.69,114.52173913043478
2017-10-04,79.6,0.69,115.3623188405797
2017-10-05,80.46,0.69,116.6086956521739
2017-10-06,80.38,0.69,116.4927536231884
2017-10-09,80.02,0.69,115.97101449275362
2017-10-10,80.2,0.69,116.23188405797103
2017-10-11,80.57,0.69,116.76811594202898
2017-10-12,81.61,0.69,118.27536231884059
2017-10-13,82.71,0.69,119.8695652173913
2017-10-16,81.87,0.69,118.6521739130435
2017-10-17,82.19,0.69,119.11594202898551
2017-10-18,81.92,0.69,118.72463768115944
2017-10-19,81.7,0.69,118.4057971014493
2017-10-20,81.77,0.69,118.5072463768116
2017-10-23,81.87,0.69,118.6521739130435
2017-10-24,80.41,0.69,116.53623188405797
2017-10-25,80.65,0.69,116.88405797101451
2017-10-26,78.7,0.69,114.05797101449276
2017-10-27,80.3,0.69,116.3768115942029
2017-10-30,81.09,0.69,117.5217391304348
2017-10-31,81.59,0.69,118.24637681159422
2017-11-01,81.6,0.69,118.26086956521739
2017-11-02,83.12,0.69,120.46376811594205
2017-11-03,85.04,0.75,113.38666666666667
2017-11-06,86.02,0.75,114.69333333333333
2017-11-07,85.68,0.75,114.24000000000001
2017-11-08,86.01,0.75,114.68
2017-11-09,85.45,0.75,113.93333333333334
2017-11-10,86.0,0.75,114.66666666666667
2017-11-13,86.87,0.75,115.82666666666667
2017-11-14,86.34,0.75,115.12
2017-11-15,85.67,0.75,114.22666666666667
2017-11-16,87.2,0.75,116.26666666666667
2017-11-17,87.2,0.75,116.26666666666667
2017-11-20,87.35,0.75,116.46666666666665
2017-11-21,87.66,0.75,116.88
2017-11-22,87.42,0.75,116.56
2017-11-24,87.38,0.75,116.50666666666666
2017-11-27,87.4,0.75,116.53333333333335
2017-11-28,85.21,0.75,113.61333333333333
2017-11-29,85.06,0.75,113.41333333333334
2017-11-30,85.36,0.75,113.81333333333333
2017-12-01,85.2,0.75,113.60000000000001
2017-12-04,84.85,0.75,113.13333333333333
2017-12-05,84.87,0.75,113.16000000000001
2017-12-06,85.44,0.75,113.92
2017-12-07,85.25,0.75,113.66666666666667
2017-12-08,86.28,0.75,115.04
2017-12-11,87.82,0.75,117.09333333333332
2017-12-12,87.86,0.75,117.14666666666666
2017-12-13,87.6,0.75,116.8
2017-12-14,86.6,0.75,115.46666666666665
2017-12-15,87.56,0.75,116.74666666666667
2017-12-18,87.58,0.75,116.77333333333333
2017-12-19,86.2,0.75,114.93333333333334
2017-12-20,85.66,0.75,114.21333333333332
2017-12-21,85.17,0.75,113.56
2017-12-22,86.12,0.75,114.82666666666667
2017-12-26,86.8,0.75,115.73333333333333
2017-12-27,87.41,0.75,116.54666666666667
2017-12-28,87.76,0.75,117.01333333333334
2017-12-29,87.45,0.75,116.60000000000001
2018-01-02,85.68,0.75,114.24000000000001
2018-01-03,85.86,0.75,114.48
2018-01-04,84.3,0.75,112.39999999999999
2018-01-05,83.9,0.75,111.86666666666667
2018-01-08,85.17,0.75,113.56
2018-01-09,83.11,0.75,110.81333333333333
2018-01-10,82.36,0.75,109.81333333333333
2018-01-11,82.25,0.75,109.66666666666667
2018-01-12,82.25,0.75,109.66666666666667
2018-01-16,82.71,0.75,110.27999999999999
2018-01-17,83.46,0.75,111.27999999999999
2018-01-18,82.7,0.75,110.26666666666667
2018-01-19,83.64,0.75,111.52
2018-01-22,85.15,0.75,113.53333333333335
2018-01-23,86.72,0.75,115.62666666666667
2018-01-24,85.54,0.75,114.05333333333334
2018-01-25,85.0,0.75,113.33333333333333
2018-01-26,84.21,0.75,112.27999999999999
2018-01-29,82.79,0.75,110.38666666666667
2018-01-30,82.91,0.75,110.54666666666667
2018-01-31,83.48,0.75,111.30666666666667
2018-02-01,82.06,0.75,109.41333333333334
2018-02-02,81.84,0.75,109.12
2018-02-05,79.87,0.75,106.49333333333334
2018-02-06,79.73,0.75,106.30666666666667
2018-02-07,80.42,0.75,107.22666666666667
2018-02-08,77.56,0.75,103.41333333333334
2018-02-09,80.39,0.75,107.18666666666667
2018-02-12,80.8,0.75,107.73333333333333
2018-02-13,82.58,0.75,110.10666666666667
2018-02-14,81.14,0.75,108.18666666666667
2018-02-15,82.51,0.75,110.01333333333334
2018-02-16,82.2,0.75,109.60000000000001
2018-02-20,80.75,0.75,107.66666666666667
2018-02-21,81.5,0.75,108.66666666666667
