date,PSA,PSA_EPS,PE Ratio
1981-12-31,11.75,0.23,51.086956521739125
1982-01-04,11.75,0.23,51.086956521739125
1982-01-05,11.75,0.23,51.086956521739125
1982-01-06,11.75,0.23,51.086956521739125
1982-01-07,11.75,0.23,51.086956521739125
1982-01-08,11.5,0.23,50.0
1982-01-11,11.5,0.23,50.0
1982-01-12,11.5,0.23,50.0
1982-01-13,11.25,0.23,48.91304347826087
1982-01-14,11.25,0.23,48.91304347826087
1982-01-15,11.5,0.23,50.0
1982-01-18,11.75,0.23,51.086956521739125
1982-01-19,12.0,0.23,52.17391304347826
1982-01-20,12.5,0.23,54.347826086956516
1982-01-21,12.5,0.23,54.347826086956516
1982-01-22,13.0,0.23,56.52173913043478
1982-01-25,13.0,0.23,56.52173913043478
1982-01-26,12.25,0.23,53.26086956521739
1982-01-27,12.5,0.23,54.347826086956516
1982-01-28,12.75,0.23,55.43478260869565
1982-01-29,12.75,0.23,55.43478260869565
1982-02-01,12.5,0.23,54.347826086956516
1982-02-02,12.25,0.23,53.26086956521739
1982-02-03,11.75,0.23,51.086956521739125
1982-02-04,11.75,0.23,51.086956521739125
1982-02-05,12.0,0.23,52.17391304347826
1982-02-08,11.75,0.23,51.086956521739125
1982-02-09,11.75,0.23,51.086956521739125
1982-02-10,12.25,0.23,53.26086956521739
1982-02-11,12.25,0.23,53.26086956521739
1982-02-12,12.25,0.23,53.26086956521739
1982-02-16,11.5,0.23,50.0
1982-02-17,11.5,0.23,50.0
1982-02-18,11.5,0.23,50.0
1982-02-19,12.0,0.23,52.17391304347826
1982-02-22,11.75,0.23,51.086956521739125
1982-02-23,11.75,0.23,51.086956521739125
1982-02-24,11.75,0.23,51.086956521739125
1982-02-25,11.75,0.23,51.086956521739125
1982-02-26,11.75,0.23,51.086956521739125
1982-03-01,11.75,0.23,51.086956521739125
1982-03-02,11.75,0.23,51.086956521739125
1982-03-03,11.75,0.23,51.086956521739125
1982-03-04,11.75,0.23,51.086956521739125
1982-03-05,11.5,0.23,50.0
1982-03-08,11.25,0.23,48.91304347826087
1982-03-09,11.25,0.23,48.91304347826087
1982-03-10,11.25,0.23,48.91304347826087
1982-03-11,11.25,0.23,48.91304347826087
1982-03-12,11.25,0.23,48.91304347826087
1982-03-15,11.25,0.23,48.91304347826087
1982-03-16,11.25,0.23,48.91304347826087
1982-03-17,11.25,0.23,48.91304347826087
1982-03-18,11.25,0.23,48.91304347826087
1982-03-19,11.5,0.23,50.0
1982-03-22,11.75,0.23,51.086956521739125
1982-03-23,11.75,0.23,51.086956521739125
1982-03-24,12.0,0.23,52.17391304347826
1982-03-25,12.5,0.23,54.347826086956516
1982-03-26,12.75,0.23,55.43478260869565
1982-03-29,12.5,0.23,54.347826086956516
1982-03-30,12.5,0.23,54.347826086956516
1982-03-31,12.5,0.23,54.347826086956516
1982-04-01,12.75,0.23,55.43478260869565
1982-04-02,12.5,0.23,54.347826086956516
1982-04-05,12.5,0.23,54.347826086956516
1982-04-06,12.75,0.23,55.43478260869565
1982-04-07,12.5,0.23,54.347826086956516
1982-04-08,12.5,0.23,54.347826086956516
1982-04-12,12.5,0.23,54.347826086956516
1982-04-13,12.5,0.23,54.347826086956516
1982-04-14,12.25,0.23,53.26086956521739
1982-04-15,12.25,0.23,53.26086956521739
1982-04-16,12.5,0.23,54.347826086956516
1982-04-19,12.5,0.23,54.347826086956516
1982-04-20,12.75,0.23,55.43478260869565
1982-04-21,12.75,0.23,55.43478260869565
1982-04-22,12.75,0.23,55.43478260869565
1982-04-23,12.75,0.23,55.43478260869565
1982-04-26,12.5,0.23,54.347826086956516
1982-04-27,12.5,0.23,54.347826086956516
1982-04-28,12.5,0.23,54.347826086956516
1982-04-29,12.25,0.23,53.26086956521739
1982-04-30,12.25,0.23,53.26086956521739
1982-05-03,12.25,0.23,53.26086956521739
1982-05-04,12.25,0.23,53.26086956521739
1982-05-05,12.25,0.23,53.26086956521739
1982-05-06,12.25,0.23,53.26086956521739
1982-05-07,12.25,0.23,53.26086956521739
1982-05-10,12.5,0.23,54.347826086956516
1982-05-11,12.5,0.23,54.347826086956516
1982-05-12,12.5,0.23,54.347826086956516
1982-05-13,12.75,0.23,55.43478260869565
1982-05-14,12.75,0.23,55.43478260869565
1982-05-17,12.75,0.23,55.43478260869565
1982-05-18,12.75,0.23,55.43478260869565
1982-05-19,12.5,0.23,54.347826086956516
1982-05-20,12.5,0.23,54.347826086956516
1982-05-21,12.5,0.23,54.347826086956516
1982-05-24,12.5,0.23,54.347826086956516
1982-05-25,12.5,0.23,54.347826086956516
1982-05-26,12.5,0.23,54.347826086956516
1982-05-27,12.75,0.23,55.43478260869565
1982-05-28,12.5,0.23,54.347826086956516
1982-06-01,12.5,0.23,54.347826086956516
1982-06-02,12.5,0.23,54.347826086956516
1982-06-03,12.5,0.23,54.347826086956516
1982-06-04,12.25,0.23,53.26086956521739
1982-06-07,12.25,0.23,53.26086956521739
1982-06-08,12.25,0.23,53.26086956521739
1982-06-09,12.25,0.23,53.26086956521739
1982-06-10,12.25,0.23,53.26086956521739
1982-06-11,12.5,0.23,54.347826086956516
1982-06-14,12.5,0.23,54.347826086956516
1982-06-15,12.75,0.23,55.43478260869565
1982-06-16,12.75,0.23,55.43478260869565
1982-06-17,12.75,0.23,55.43478260869565
1982-06-18,12.75,0.23,55.43478260869565
1982-06-21,12.75,0.23,55.43478260869565
1982-06-22,12.75,0.23,55.43478260869565
1982-06-23,12.75,0.23,55.43478260869565
1982-06-24,12.75,0.23,55.43478260869565
1982-06-25,12.75,0.23,55.43478260869565
1982-06-28,12.75,0.23,55.43478260869565
1982-06-29,13.0,0.23,56.52173913043478
1982-06-30,12.75,0.23,55.43478260869565
1982-07-01,12.75,0.23,55.43478260869565
1982-07-02,12.75,0.23,55.43478260869565
1982-07-06,12.75,0.23,55.43478260869565
1982-07-07,12.75,0.23,55.43478260869565
1982-07-08,12.75,0.23,55.43478260869565
1982-07-09,12.75,0.23,55.43478260869565
1982-07-12,12.75,0.23,55.43478260869565
1982-07-13,12.75,0.23,55.43478260869565
1982-07-14,12.75,0.23,55.43478260869565
1982-07-15,12.75,0.23,55.43478260869565
1982-07-16,12.5,0.23,54.347826086956516
1982-07-19,12.5,0.23,54.347826086956516
1982-07-20,12.5,0.23,54.347826086956516
1982-07-21,12.5,0.23,54.347826086956516
1982-07-22,13.0,0.23,56.52173913043478
1982-07-23,13.25,0.23,57.608695652173914
1982-07-26,13.25,0.23,57.608695652173914
1982-07-27,13.0,0.23,56.52173913043478
1982-07-28,13.0,0.23,56.52173913043478
1982-07-29,13.0,0.23,56.52173913043478
1982-07-30,13.0,0.23,56.52173913043478
1982-08-02,12.75,0.23,55.43478260869565
1982-08-03,12.75,0.23,55.43478260869565
1982-08-04,12.75,0.23,55.43478260869565
1982-08-05,12.63,0.23,54.91304347826087
1982-08-06,12.5,0.23,54.347826086956516
1982-08-09,12.5,0.23,54.347826086956516
1982-08-10,12.5,0.23,54.347826086956516
1982-08-11,12.25,0.23,53.26086956521739
1982-08-12,12.25,0.23,53.26086956521739
1982-08-13,12.25,0.23,53.26086956521739
1982-08-16,12.25,0.23,53.26086956521739
1982-08-17,12.25,0.23,53.26086956521739
1982-08-18,12.5,0.23,54.347826086956516
1982-08-19,13.0,0.23,56.52173913043478
1982-08-20,13.0,0.23,56.52173913043478
1982-08-23,13.25,0.23,57.608695652173914
1982-08-24,12.75,0.23,55.43478260869565
1982-08-25,13.0,0.23,56.52173913043478
1982-08-26,13.25,0.23,57.608695652173914
1982-08-27,13.5,0.23,58.69565217391304
1982-08-30,13.25,0.23,57.608695652173914
1982-08-31,13.25,0.23,57.608695652173914
1982-09-01,13.25,0.23,57.608695652173914
1982-09-02,13.5,0.23,58.69565217391304
1982-09-03,13.5,0.23,58.69565217391304
1982-09-07,13.5,0.23,58.69565217391304
1982-09-08,13.5,0.23,58.69565217391304
1982-09-09,13.5,0.23,58.69565217391304
1982-09-10,13.5,0.23,58.69565217391304
1982-09-13,14.0,0.23,60.869565217391305
1982-09-14,14.5,0.23,63.04347826086956
1982-09-15,14.5,0.23,63.04347826086956
1982-09-16,14.5,0.23,63.04347826086956
1982-09-17,14.75,0.23,64.13043478260869
1982-09-20,14.75,0.23,64.13043478260869
1982-09-21,14.75,0.23,64.13043478260869
1982-09-22,14.75,0.23,64.13043478260869
1982-09-23,14.75,0.23,64.13043478260869
1982-09-24,14.75,0.23,64.13043478260869
1982-09-27,14.75,0.23,64.13043478260869
1982-09-28,14.75,0.23,64.13043478260869
1982-09-29,14.75,0.23,64.13043478260869
1982-09-30,14.75,0.23,64.13043478260869
1982-10-01,14.63,0.23,63.608695652173914
1982-10-04,14.63,0.23,63.608695652173914
1982-10-05,14.63,0.23,63.608695652173914
1982-10-06,15.0,0.23,65.21739130434783
1982-10-07,15.0,0.23,65.21739130434783
1982-10-08,15.0,0.23,65.21739130434783
1982-10-11,14.88,0.23,64.69565217391305
1982-10-12,15.13,0.23,65.78260869565217
1982-10-13,15.0,0.23,65.21739130434783
1982-10-14,14.88,0.23,64.69565217391305
1982-10-15,15.0,0.23,65.21739130434783
1982-10-18,15.0,0.23,65.21739130434783
1982-10-19,14.88,0.23,64.69565217391305
1982-10-20,15.38,0.23,66.86956521739131
1982-10-21,15.0,0.23,65.21739130434783
1982-10-22,14.63,0.23,63.608695652173914
1982-10-25,14.63,0.23,63.608695652173914
1982-10-26,14.0,0.23,60.869565217391305
1982-10-27,14.0,0.23,60.869565217391305
1982-10-28,13.88,0.23,60.34782608695652
1982-10-29,13.88,0.23,60.34782608695652
1982-11-01,13.88,0.23,60.34782608695652
1982-11-02,13.88,0.23,60.34782608695652
1982-11-03,14.0,0.23,60.869565217391305
1982-11-04,14.0,0.23,60.869565217391305
1982-11-05,14.5,0.23,63.04347826086956
1982-11-08,14.13,0.23,61.434782608695656
1982-11-09,14.13,0.23,61.434782608695656
1982-11-10,14.63,0.23,63.608695652173914
1982-11-11,14.38,0.23,62.52173913043478
1982-11-12,14.38,0.23,62.52173913043478
1982-11-15,14.5,0.23,63.04347826086956
1982-11-16,14.5,0.23,63.04347826086956
1982-11-17,14.5,0.23,63.04347826086956
1982-11-18,14.5,0.23,63.04347826086956
1982-11-19,14.25,0.23,61.95652173913043
1982-11-22,14.13,0.23,61.434782608695656
1982-11-23,14.13,0.23,61.434782608695656
1982-11-24,14.38,0.23,62.52173913043478
1982-11-26,14.38,0.23,62.52173913043478
1982-11-29,14.63,0.23,63.608695652173914
1982-11-30,14.5,0.23,63.04347826086956
1982-12-01,14.38,0.23,62.52173913043478
1982-12-02,14.5,0.23,63.04347826086956
1982-12-03,14.5,0.23,63.04347826086956
1982-12-06,14.5,0.23,63.04347826086956
1982-12-07,14.5,0.23,63.04347826086956
1982-12-08,14.25,0.23,61.95652173913043
1982-12-09,14.5,0.23,63.04347826086956
1982-12-10,14.5,0.23,63.04347826086956
1982-12-13,14.63,0.23,63.608695652173914
1982-12-14,14.63,0.23,63.608695652173914
1982-12-15,14.38,0.23,62.52173913043478
1982-12-16,14.5,0.23,63.04347826086956
1982-12-17,14.75,0.23,64.13043478260869
1982-12-20,14.5,0.23,63.04347826086956
1982-12-21,14.5,0.23,63.04347826086956
1982-12-22,14.63,0.23,63.608695652173914
1982-12-23,15.25,0.23,66.30434782608695
1982-12-27,15.13,0.23,65.78260869565217
1982-12-28,15.25,0.23,66.30434782608695
1982-12-29,15.88,0.23,69.04347826086956
1982-12-30,16.13,0.23,70.13043478260869
1982-12-31,16.5,0.23,71.73913043478261
1983-01-03,15.88,0.23,69.04347826086956
1983-01-04,15.25,0.23,66.30434782608695
1983-01-05,16.13,0.23,70.13043478260869
1983-01-06,15.75,0.23,68.47826086956522
1983-01-07,15.38,0.23,66.86956521739131
1983-01-10,15.75,0.23,68.47826086956522
1983-01-11,15.88,0.23,69.04347826086956
1983-01-12,16.0,0.23,69.56521739130434
1983-01-13,16.38,0.23,71.21739130434781
1983-01-14,16.75,0.23,72.82608695652173
1983-01-17,16.5,0.23,71.73913043478261
1983-01-18,16.63,0.23,72.30434782608695
1983-01-19,16.5,0.23,71.73913043478261
1983-01-20,17.25,0.23,75.0
1983-01-21,16.63,0.23,72.30434782608695
1983-01-24,16.5,0.23,71.73913043478261
1983-01-25,16.38,0.23,71.21739130434781
1983-01-26,16.0,0.23,69.56521739130434
1983-01-27,16.13,0.23,70.13043478260869
1983-01-28,16.5,0.23,71.73913043478261
1983-01-31,16.5,0.23,71.73913043478261
1983-02-01,16.5,0.23,71.73913043478261
1983-02-02,16.5,0.23,71.73913043478261
1983-02-03,16.5,0.23,71.73913043478261
1983-02-04,16.25,0.23,70.65217391304347
1983-02-07,16.5,0.23,71.73913043478261
1983-02-08,16.63,0.23,72.30434782608695
1983-02-09,16.13,0.23,70.13043478260869
1983-02-10,16.25,0.23,70.65217391304347
1983-02-11,16.38,0.23,71.21739130434781
1983-02-14,16.25,0.23,70.65217391304347
1983-02-15,16.25,0.23,70.65217391304347
1983-02-16,15.88,0.23,69.04347826086956
1983-02-17,16.13,0.23,70.13043478260869
1983-02-18,16.0,0.23,69.56521739130434
1983-02-22,15.88,0.23,69.04347826086956
1983-02-23,16.13,0.23,70.13043478260869
1983-02-24,15.75,0.23,68.47826086956522
1983-02-25,15.5,0.23,67.39130434782608
1983-02-28,15.38,0.23,66.86956521739131
1983-03-01,15.75,0.23,68.47826086956522
1983-03-02,15.88,0.23,69.04347826086956
1983-03-03,15.5,0.23,67.39130434782608
1983-03-04,16.13,0.23,70.13043478260869
1983-03-07,16.13,0.23,70.13043478260869
1983-03-08,15.88,0.23,69.04347826086956
1983-03-09,15.38,0.23,66.86956521739131
1983-03-10,15.38,0.23,66.86956521739131
1983-03-11,15.13,0.23,65.78260869565217
1983-03-14,15.0,0.23,65.21739130434783
1983-03-15,15.25,0.23,66.30434782608695
1983-03-16,15.13,0.23,65.78260869565217
1983-03-17,15.25,0.23,66.30434782608695
1983-03-18,15.38,0.23,66.86956521739131
1983-03-21,15.63,0.23,67.95652173913044
1983-03-22,15.5,0.23,67.39130434782608
1983-03-23,15.88,0.23,69.04347826086956
1983-03-24,15.88,0.23,69.04347826086956
1983-03-25,15.88,0.23,69.04347826086956
1983-03-28,15.88,0.23,69.04347826086956
1983-03-29,15.88,0.23,69.04347826086956
1983-03-30,16.0,0.23,69.56521739130434
1983-03-31,16.38,0.23,71.21739130434781
1983-04-04,17.13,0.23,74.4782608695652
1983-04-05,16.13,0.23,70.13043478260869
1983-04-06,15.5,0.23,67.39130434782608
1983-04-07,16.0,0.23,69.56521739130434
1983-04-08,16.0,0.23,69.56521739130434
1983-04-11,15.5,0.23,67.39130434782608
1983-04-12,15.25,0.23,66.30434782608695
1983-04-13,15.75,0.23,68.47826086956522
1983-04-14,16.38,0.23,71.21739130434781
1983-04-15,16.63,0.23,72.30434782608695
1983-04-18,16.0,0.23,69.56521739130434
1983-04-19,16.38,0.23,71.21739130434781
1983-04-20,16.25,0.23,70.65217391304347
