date,WEC,WEC_EPS,PE Ratio
,,0.76,
1980-03-17,2.21,0.76,2.9078947368421053
1980-03-18,2.24,0.76,2.947368421052632
1980-03-19,2.28,0.76,2.9999999999999996
1980-03-20,2.33,0.76,3.0657894736842106
1980-03-21,2.36,0.76,3.1052631578947367
1980-03-24,2.28,0.76,2.9999999999999996
1980-03-25,2.25,0.76,2.9605263157894735
1980-03-26,2.28,0.76,2.9999999999999996
1980-03-27,2.26,0.76,2.9736842105263155
1980-03-28,2.25,0.76,2.9605263157894735
1980-03-31,2.26,0.76,2.9736842105263155
1980-04-01,2.33,0.76,3.0657894736842106
1980-04-02,2.43,0.76,3.197368421052632
1980-04-03,2.54,0.76,3.3421052631578947
1980-04-07,2.53,0.76,3.328947368421052
1980-04-08,2.54,0.76,3.3421052631578947
1980-04-09,2.61,0.76,3.4342105263157894
1980-04-10,2.68,0.76,3.5263157894736845
1980-04-11,2.67,0.76,3.513157894736842
1980-04-14,2.67,0.76,3.513157894736842
1980-04-15,2.58,0.76,3.3947368421052633
1980-04-16,2.72,0.76,3.5789473684210527
1980-04-17,2.72,0.76,3.5789473684210527
1980-04-18,2.71,0.76,3.5657894736842106
1980-04-21,2.67,0.76,3.513157894736842
1980-04-22,2.68,0.76,3.5263157894736845
1980-04-23,2.69,0.76,3.539473684210526
1980-04-24,2.67,0.76,3.513157894736842
1980-04-25,2.68,0.76,3.5263157894736845
1980-04-28,2.69,0.76,3.539473684210526
1980-04-29,2.71,0.76,3.5657894736842106
1980-04-30,2.72,0.76,3.5789473684210527
1980-05-01,2.72,0.76,3.5789473684210527
1980-05-02,2.64,0.76,3.473684210526316
1980-05-05,2.65,0.76,3.4868421052631575
1980-05-06,2.71,0.76,3.5657894736842106
1980-05-07,2.76,0.76,3.631578947368421
1980-05-08,2.71,0.76,3.5657894736842106
1980-05-09,2.71,0.76,3.5657894736842106
1980-05-12,2.69,0.76,3.539473684210526
1980-05-13,2.65,0.76,3.4868421052631575
1980-05-14,2.67,0.76,3.513157894736842
1980-05-15,2.67,0.76,3.513157894736842
1980-05-16,2.65,0.76,3.4868421052631575
1980-05-19,2.65,0.76,3.4868421052631575
1980-05-20,2.69,0.76,3.539473684210526
1980-05-21,2.68,0.76,3.5263157894736845
1980-05-22,2.69,0.76,3.539473684210526
1980-05-23,2.72,0.76,3.5789473684210527
1980-05-27,2.71,0.76,3.5657894736842106
1980-05-28,2.72,0.76,3.5789473684210527
1980-05-29,2.75,0.76,3.6184210526315788
1980-05-30,2.78,0.76,3.657894736842105
1980-06-02,2.76,0.76,3.631578947368421
1980-06-03,2.75,0.76,3.6184210526315788
1980-06-04,2.76,0.76,3.631578947368421
1980-06-05,2.79,0.76,3.6710526315789473
1980-06-06,2.81,0.76,3.6973684210526314
1980-06-09,2.81,0.76,3.6973684210526314
1980-06-10,2.78,0.76,3.657894736842105
1980-06-11,2.82,0.76,3.7105263157894735
1980-06-12,2.83,0.76,3.723684210526316
1980-06-13,2.86,0.76,3.763157894736842
1980-06-16,2.86,0.76,3.763157894736842
1980-06-17,2.89,0.76,3.8026315789473686
1980-06-18,2.92,0.76,3.8421052631578947
1980-06-19,2.9,0.76,3.81578947368421
1980-06-20,2.9,0.76,3.81578947368421
1980-06-23,2.9,0.76,3.81578947368421
1980-06-24,2.89,0.76,3.8026315789473686
1980-06-25,2.89,0.76,3.8026315789473686
1980-06-26,2.89,0.76,3.8026315789473686
1980-06-27,2.89,0.76,3.8026315789473686
1980-06-30,2.83,0.76,3.723684210526316
1980-07-01,2.83,0.76,3.723684210526316
1980-07-02,2.79,0.76,3.6710526315789473
1980-07-03,2.79,0.76,3.6710526315789473
1980-07-07,2.78,0.76,3.657894736842105
1980-07-08,2.81,0.76,3.6973684210526314
1980-07-09,2.81,0.76,3.6973684210526314
1980-07-10,2.81,0.76,3.6973684210526314
1980-07-11,2.78,0.76,3.657894736842105
1980-07-14,2.81,0.76,3.6973684210526314
1980-07-15,2.78,0.76,3.657894736842105
1980-07-16,2.81,0.76,3.6973684210526314
1980-07-17,2.79,0.76,3.6710526315789473
1980-07-18,2.81,0.76,3.6973684210526314
1980-07-21,2.83,0.76,3.723684210526316
1980-07-22,2.79,0.76,3.6710526315789473
1980-07-23,2.79,0.76,3.6710526315789473
1980-07-24,2.79,0.76,3.6710526315789473
1980-07-25,2.82,0.76,3.7105263157894735
1980-07-28,2.81,0.76,3.6973684210526314
1980-07-29,2.81,0.76,3.6973684210526314
1980-07-30,2.78,0.76,3.657894736842105
1980-07-31,2.71,0.76,3.5657894736842106
1980-08-01,2.69,0.76,3.539473684210526
1980-08-04,2.64,0.76,3.473684210526316
1980-08-05,2.61,0.76,3.4342105263157894
1980-08-06,2.6,0.76,3.4210526315789473
1980-08-07,2.58,0.76,3.3947368421052633
1980-08-08,2.57,0.76,3.381578947368421
1980-08-11,2.57,0.76,3.381578947368421
1980-08-12,2.58,0.76,3.3947368421052633
1980-08-13,2.6,0.76,3.4210526315789473
1980-08-14,2.61,0.76,3.4342105263157894
1980-08-15,2.61,0.76,3.4342105263157894
1980-08-18,2.58,0.76,3.3947368421052633
1980-08-19,2.58,0.76,3.3947368421052633
1980-08-20,2.6,0.76,3.4210526315789473
1980-08-21,2.61,0.76,3.4342105263157894
1980-08-22,2.69,0.76,3.539473684210526
1980-08-25,2.71,0.76,3.5657894736842106
1980-08-26,2.75,0.76,3.6184210526315788
1980-08-27,2.71,0.76,3.5657894736842106
1980-08-28,2.69,0.76,3.539473684210526
1980-08-29,2.68,0.76,3.5263157894736845
1980-09-02,2.68,0.76,3.5263157894736845
1980-09-03,2.65,0.76,3.4868421052631575
1980-09-04,2.67,0.76,3.513157894736842
1980-09-05,2.63,0.76,3.4605263157894735
1980-09-08,2.61,0.76,3.4342105263157894
1980-09-09,2.64,0.76,3.473684210526316
1980-09-10,2.63,0.76,3.4605263157894735
1980-09-11,2.64,0.76,3.473684210526316
1980-09-12,2.61,0.76,3.4342105263157894
1980-09-15,2.58,0.76,3.3947368421052633
1980-09-16,2.53,0.76,3.328947368421052
1980-09-17,2.58,0.76,3.3947368421052633
1980-09-18,2.56,0.76,3.3684210526315788
1980-09-19,2.6,0.76,3.4210526315789473
1980-09-22,2.56,0.76,3.3684210526315788
1980-09-23,2.56,0.76,3.3684210526315788
1980-09-24,2.58,0.76,3.3947368421052633
1980-09-25,2.57,0.76,3.381578947368421
1980-09-26,2.58,0.76,3.3947368421052633
1980-09-29,2.57,0.76,3.381578947368421
1980-09-30,2.57,0.76,3.381578947368421
1980-10-01,2.58,0.76,3.3947368421052633
1980-10-02,2.6,0.76,3.4210526315789473
1980-10-03,2.6,0.76,3.4210526315789473
1980-10-06,2.6,0.76,3.4210526315789473
1980-10-07,2.61,0.76,3.4342105263157894
1980-10-08,2.6,0.76,3.4210526315789473
1980-10-09,2.58,0.76,3.3947368421052633
1980-10-10,2.58,0.76,3.3947368421052633
1980-10-13,2.58,0.76,3.3947368421052633
1980-10-14,2.6,0.76,3.4210526315789473
1980-10-15,2.6,0.76,3.4210526315789473
1980-10-16,2.57,0.76,3.381578947368421
1980-10-17,2.56,0.76,3.3684210526315788
1980-10-20,2.54,0.76,3.3421052631578947
1980-10-21,2.53,0.76,3.328947368421052
1980-10-22,2.54,0.76,3.3421052631578947
1980-10-23,2.53,0.76,3.328947368421052
1980-10-24,2.53,0.76,3.328947368421052
1980-10-27,2.5,0.76,3.289473684210526
1980-10-28,2.53,0.76,3.328947368421052
1980-10-29,2.51,0.76,3.302631578947368
1980-10-30,2.5,0.76,3.289473684210526
1980-10-31,2.51,0.76,3.302631578947368
1980-11-03,2.39,0.76,3.1447368421052633
1980-11-05,2.4,0.76,3.1578947368421053
1980-11-06,2.33,0.76,3.0657894736842106
1980-11-07,2.33,0.76,3.0657894736842106
1980-11-10,2.33,0.76,3.0657894736842106
1980-11-11,2.33,0.76,3.0657894736842106
1980-11-12,2.42,0.76,3.1842105263157894
1980-11-13,2.39,0.76,3.1447368421052633
1980-11-14,2.39,0.76,3.1447368421052633
1980-11-17,2.33,0.76,3.0657894736842106
1980-11-18,2.42,0.76,3.1842105263157894
1980-11-19,2.36,0.76,3.1052631578947367
1980-11-20,2.38,0.76,3.131578947368421
1980-11-21,2.35,0.76,3.0921052631578947
1980-11-24,2.36,0.76,3.1052631578947367
1980-11-25,2.35,0.76,3.0921052631578947
1980-11-26,2.38,0.76,3.131578947368421
1980-11-28,2.39,0.76,3.1447368421052633
1980-12-01,2.35,0.76,3.0921052631578947
1980-12-02,2.31,0.76,3.0394736842105265
1980-12-03,2.31,0.76,3.0394736842105265
1980-12-04,2.28,0.76,2.9999999999999996
1980-12-05,2.25,0.76,2.9605263157894735
1980-12-08,2.19,0.76,2.881578947368421
1980-12-09,2.28,0.76,2.9999999999999996
1980-12-10,2.24,0.76,2.947368421052632
1980-12-11,2.25,0.76,2.9605263157894735
1980-12-12,2.25,0.76,2.9605263157894735
1980-12-15,2.19,0.76,2.881578947368421
1980-12-16,2.19,0.76,2.881578947368421
1980-12-17,2.29,0.76,3.013157894736842
1980-12-18,2.44,0.76,3.2105263157894735
1980-12-19,2.5,0.76,3.289473684210526
1980-12-22,2.53,0.76,3.328947368421052
1980-12-23,2.58,0.76,3.3947368421052633
1980-12-24,2.57,0.76,3.381578947368421
1980-12-26,2.53,0.76,3.328947368421052
1980-12-29,2.51,0.76,3.302631578947368
1980-12-30,2.49,0.76,3.2763157894736845
1980-12-31,2.47,0.76,3.25
1981-01-02,2.46,0.76,3.236842105263158
1981-01-05,2.6,0.76,3.4210526315789473
1981-01-06,2.58,0.76,3.3947368421052633
1981-01-07,2.5,0.76,3.289473684210526
1981-01-08,2.51,0.76,3.302631578947368
1981-01-09,2.53,0.76,3.328947368421052
1981-01-12,2.54,0.76,3.3421052631578947
1981-01-13,2.53,0.76,3.328947368421052
1981-01-14,2.56,0.76,3.3684210526315788
1981-01-15,2.57,0.76,3.381578947368421
1981-01-16,2.58,0.76,3.3947368421052633
1981-01-19,2.58,0.76,3.3947368421052633
1981-01-20,2.6,0.76,3.4210526315789473
1981-01-21,2.56,0.76,3.3684210526315788
1981-01-22,2.53,0.76,3.328947368421052
1981-01-23,2.56,0.76,3.3684210526315788
1981-01-26,2.51,0.76,3.302631578947368
1981-01-27,2.47,0.76,3.25
1981-01-28,2.42,0.76,3.1842105263157894
1981-01-29,2.46,0.76,3.236842105263158
1981-01-30,2.44,0.76,3.2105263157894735
1981-02-02,2.43,0.76,3.197368421052632
1981-02-03,2.32,0.76,3.052631578947368
1981-02-04,2.33,0.76,3.0657894736842106
1981-02-05,2.35,0.76,3.0921052631578947
1981-02-06,2.35,0.76,3.0921052631578947
1981-02-09,2.31,0.76,3.0394736842105265
1981-02-10,2.31,0.76,3.0394736842105265
1981-02-11,2.31,0.76,3.0394736842105265
1981-02-12,2.31,0.76,3.0394736842105265
1981-02-13,2.26,0.76,2.9736842105263155
1981-02-17,2.28,0.76,2.9999999999999996
1981-02-18,2.28,0.76,2.9999999999999996
1981-02-19,2.26,0.76,2.9736842105263155
1981-02-20,2.28,0.76,2.9999999999999996
1981-02-23,2.26,0.76,2.9736842105263155
1981-02-24,2.32,0.76,3.052631578947368
1981-02-25,2.35,0.76,3.0921052631578947
1981-02-26,2.33,0.76,3.0657894736842106
1981-02-27,2.36,0.76,3.1052631578947367
1981-03-02,2.29,0.76,3.013157894736842
1981-03-03,2.28,0.76,2.9999999999999996
1981-03-04,2.26,0.76,2.9736842105263155
1981-03-05,2.29,0.76,3.013157894736842
1981-03-06,2.31,0.76,3.0394736842105265
1981-03-09,2.32,0.76,3.052631578947368
1981-03-10,2.35,0.76,3.0921052631578947
1981-03-11,2.39,0.76,3.1447368421052633
1981-03-12,2.39,0.76,3.1447368421052633
1981-03-13,2.43,0.76,3.197368421052632
1981-03-16,2.46,0.76,3.236842105263158
1981-03-17,2.5,0.76,3.289473684210526
1981-03-18,2.47,0.76,3.25
1981-03-19,2.49,0.76,3.2763157894736845
1981-03-20,2.49,0.76,3.2763157894736845
1981-03-23,2.47,0.76,3.25
1981-03-24,2.44,0.76,3.2105263157894735
1981-03-25,2.47,0.76,3.25
1981-03-26,2.5,0.76,3.289473684210526
1981-03-27,2.47,0.76,3.25
1981-03-30,2.47,0.76,3.25
1981-03-31,2.53,0.76,3.328947368421052
1981-04-01,2.53,0.76,3.328947368421052
1981-04-02,2.51,0.76,3.302631578947368
1981-04-03,2.53,0.76,3.328947368421052
1981-04-06,2.51,0.76,3.302631578947368
1981-04-07,2.53,0.76,3.328947368421052
1981-04-08,2.53,0.76,3.328947368421052
1981-04-09,2.49,0.76,3.2763157894736845
1981-04-10,2.5,0.76,3.289473684210526
1981-04-13,2.42,0.76,3.1842105263157894
1981-04-14,2.42,0.76,3.1842105263157894
1981-04-15,2.44,0.76,3.2105263157894735
1981-04-16,2.51,0.76,3.302631578947368
1981-04-20,2.5,0.76,3.289473684210526
1981-04-21,2.53,0.76,3.328947368421052
1981-04-22,2.51,0.76,3.302631578947368
1981-04-23,2.54,0.76,3.3421052631578947
1981-04-24,2.56,0.76,3.3684210526315788
1981-04-27,2.58,0.76,3.3947368421052633
1981-04-28,2.57,0.76,3.381578947368421
1981-04-29,2.56,0.76,3.3684210526315788
1981-04-30,2.56,0.76,3.3684210526315788
1981-05-01,2.5,0.76,3.289473684210526
1981-05-04,2.47,0.76,3.25
1981-05-05,2.42,0.76,3.1842105263157894
1981-05-06,2.42,0.76,3.1842105263157894
1981-05-07,2.44,0.76,3.2105263157894735
1981-05-08,2.46,0.76,3.236842105263158
1981-05-11,2.42,0.76,3.1842105263157894
1981-05-12,2.44,0.76,3.2105263157894735
1981-05-13,2.44,0.76,3.2105263157894735
1981-05-14,2.5,0.76,3.289473684210526
1981-05-15,2.54,0.76,3.3421052631578947
1981-05-18,2.54,0.76,3.3421052631578947
1981-05-19,2.51,0.76,3.302631578947368
1981-05-20,2.51,0.76,3.302631578947368
1981-05-21,2.53,0.76,3.328947368421052
1981-05-22,2.56,0.76,3.3684210526315788
1981-05-26,2.63,0.76,3.4605263157894735
1981-05-27,2.63,0.76,3.4605263157894735
1981-05-28,2.64,0.76,3.473684210526316
1981-05-29,2.64,0.76,3.473684210526316
1981-06-01,2.63,0.76,3.4605263157894735
1981-06-02,2.64,0.76,3.473684210526316
1981-06-03,2.63,0.76,3.4605263157894735
1981-06-04,2.65,0.76,3.4868421052631575
1981-06-05,2.67,0.76,3.513157894736842
1981-06-08,2.72,0.76,3.5789473684210527
1981-06-09,2.76,0.76,3.631578947368421
1981-06-10,2.85,0.76,3.75
1981-06-11,2.85,0.76,3.75
1981-06-12,2.88,0.76,3.789473684210526
1981-06-15,2.89,0.76,3.8026315789473686
1981-06-16,2.83,0.76,3.723684210526316
1981-06-17,2.86,0.76,3.763157894736842
1981-06-18,2.81,0.76,3.6973684210526314
1981-06-19,2.79,0.76,3.6710526315789473
1981-06-22,2.86,0.76,3.763157894736842
1981-06-23,2.86,0.76,3.763157894736842
1981-06-24,2.86,0.76,3.763157894736842
1981-06-25,2.86,0.76,3.763157894736842
1981-06-26,2.88,0.76,3.789473684210526
1981-06-29,2.86,0.76,3.763157894736842
1981-06-30,2.78,0.76,3.657894736842105
1981-07-01,2.75,0.76,3.6184210526315788
1981-07-02,2.74,0.76,3.605263157894737
1981-07-06,2.71,0.76,3.5657894736842106
1981-07-07,2.67,0.76,3.513157894736842
1981-07-08,2.65,0.76,3.4868421052631575
1981-07-09,2.71,0.76,3.5657894736842106
1981-07-10,2.75,0.76,3.6184210526315788
1981-07-13,2.78,0.76,3.657894736842105
1981-07-14,2.78,0.76,3.657894736842105
1981-07-15,2.78,0.76,3.657894736842105
1981-07-16,2.79,0.76,3.6710526315789473
1981-07-17,2.78,0.76,3.657894736842105
1981-07-20,2.76,0.76,3.631578947368421
1981-07-21,2.75,0.76,3.6184210526315788
1981-07-22,2.75,0.76,3.6184210526315788
1981-07-23,2.76,0.76,3.631578947368421
1981-07-24,2.76,0.76,3.631578947368421
1981-07-27,2.79,0.76,3.6710526315789473
1981-07-28,2.83,0.76,3.723684210526316
1981-07-29,2.86,0.76,3.763157894736842
1981-07-30,2.86,0.76,3.763157894736842
1981-07-31,2.88,0.76,3.789473684210526
1981-08-03,2.94,0.76,3.8684210526315788
1981-08-04,2.86,0.76,3.763157894736842
1981-08-05,2.92,0.76,3.8421052631578947
1981-08-06,2.9,0.76,3.81578947368421
1981-08-07,2.9,0.76,3.81578947368421
1981-08-10,2.92,0.76,3.8421052631578947
1981-08-11,3.03,0.76,3.9868421052631575
1981-08-12,2.97,0.76,3.9078947368421053
1981-08-13,2.96,0.76,3.8947368421052633
1981-08-14,2.94,0.76,3.8684210526315788
1981-08-17,2.89,0.76,3.8026315789473686
1981-08-18,2.88,0.76,3.789473684210526
1981-08-19,2.88,0.76,3.789473684210526
1981-08-20,2.89,0.76,3.8026315789473686
1981-08-21,2.89,0.76,3.8026315789473686
1981-08-24,2.81,0.76,3.6973684210526314
1981-08-25,2.78,0.76,3.657894736842105
1981-08-26,2.78,0.76,3.657894736842105
1981-08-27,2.83,0.76,3.723684210526316
1981-08-28,2.85,0.76,3.75
1981-08-31,2.85,0.76,3.75
1981-09-01,2.81,0.76,3.6973684210526314
1981-09-02,2.78,0.76,3.657894736842105
1981-09-03,2.76,0.76,3.631578947368421
1981-09-04,2.75,0.76,3.6184210526315788
1981-09-08,2.72,0.76,3.5789473684210527
1981-09-09,2.75,0.76,3.6184210526315788
1981-09-10,2.79,0.76,3.6710526315789473
1981-09-11,2.83,0.76,3.723684210526316
1981-09-14,2.78,0.76,3.657894736842105
1981-09-15,2.78,0.76,3.657894736842105
1981-09-16,2.78,0.76,3.657894736842105
1981-09-17,2.76,0.76,3.631578947368421
1981-09-18,2.75,0.76,3.6184210526315788
1981-09-21,2.82,0.76,3.7105263157894735
1981-09-22,2.79,0.76,3.6710526315789473
1981-09-23,2.74,0.76,3.605263157894737
1981-09-24,2.79,0.76,3.6710526315789473
1981-09-25,2.78,0.76,3.657894736842105
1981-09-28,2.79,0.76,3.6710526315789473
1981-09-29,2.81,0.76,3.6973684210526314
1981-09-30,2.82,0.76,3.7105263157894735
1981-10-01,2.79,0.76,3.6710526315789473
1981-10-02,2.81,0.76,3.6973684210526314
1981-10-05,2.81,0.76,3.6973684210526314
1981-10-06,2.81,0.76,3.6973684210526314
1981-10-07,2.83,0.76,3.723684210526316
1981-10-08,2.92,0.76,3.8421052631578947
1981-10-09,2.92,0.76,3.8421052631578947
1981-10-12,2.94,0.76,3.8684210526315788
1981-10-13,2.93,0.76,3.855263157894737
1981-10-14,2.89,0.76,3.8026315789473686
1981-10-15,2.92,0.76,3.8421052631578947
1981-10-16,2.89,0.76,3.8026315789473686
1981-10-19,2.89,0.76,3.8026315789473686
1981-10-20,2.89,0.76,3.8026315789473686
1981-10-21,2.88,0.76,3.789473684210526
1981-10-22,2.89,0.76,3.8026315789473686
1981-10-23,2.86,0.76,3.763157894736842
1981-10-26,2.86,0.76,3.763157894736842
1981-10-27,2.86,0.76,3.763157894736842
1981-10-28,2.88,0.76,3.789473684210526
1981-10-29,2.92,0.76,3.8421052631578947
1981-10-30,2.94,0.76,3.8684210526315788
1981-11-02,2.92,0.76,3.8421052631578947
1981-11-03,2.94,0.76,3.8684210526315788
1981-11-04,2.97,0.76,3.9078947368421053
1981-11-05,3.04,0.76,4.0
1981-11-06,3.06,0.76,4.026315789473684
1981-11-09,3.17,0.76,4.171052631578947
1981-11-10,3.15,0.76,4.144736842105263
1981-11-11,3.13,0.76,4.118421052631579
1981-11-12,3.19,0.76,4.197368421052632
1981-11-13,3.14,0.76,4.131578947368421
1981-11-16,3.13,0.76,4.118421052631579
1981-11-17,3.17,0.76,4.171052631578947
1981-11-18,3.17,0.76,4.171052631578947
1981-11-19,3.14,0.76,4.131578947368421
1981-11-20,3.14,0.76,4.131578947368421
1981-11-23,3.14,0.76,4.131578947368421
1981-11-24,3.13,0.76,4.118421052631579
1981-11-25,3.1,0.76,4.078947368421053
1981-11-27,3.04,0.76,4.0
1981-11-30,3.06,0.76,4.026315789473684
1981-12-01,3.01,0.76,3.9605263157894735
1981-12-02,2.99,0.76,3.93421052631579
1981-12-03,3.01,0.76,3.9605263157894735
1981-12-04,3.06,0.76,4.026315789473684
1981-12-07,3.01,0.76,3.9605263157894735
1981-12-08,3.03,0.76,3.9868421052631575
1981-12-09,3.04,0.76,4.0
1981-12-10,3.0,0.76,3.9473684210526314
1981-12-11,2.97,0.76,3.9078947368421053
1981-12-14,2.96,0.76,3.8947368421052633
1981-12-15,2.96,0.76,3.8947368421052633
1981-12-16,2.99,0.76,3.93421052631579
1981-12-17,2.99,0.76,3.93421052631579
1981-12-18,2.99,0.76,3.93421052631579
1981-12-21,3.04,0.76,4.0
1981-12-22,3.06,0.76,4.026315789473684
1981-12-23,3.03,0.76,3.9868421052631575
1981-12-24,3.01,0.76,3.9605263157894735
1981-12-28,3.01,0.76,3.9605263157894735
1981-12-29,2.99,0.76,3.93421052631579
1981-12-30,3.03,0.76,3.9868421052631575
1981-12-31,3.03,0.76,3.9868421052631575
1982-01-04,3.04,0.76,4.0
1982-01-05,3.03,0.76,3.9868421052631575
1982-01-06,3.03,0.76,3.9868421052631575
1982-01-07,2.96,0.76,3.8947368421052633
1982-01-08,2.97,0.76,3.9078947368421053
1982-01-11,2.94,0.76,3.8684210526315788
1982-01-12,2.96,0.76,3.8947368421052633
1982-01-13,2.94,0.76,3.8684210526315788
1982-01-14,2.93,0.76,3.855263157894737
1982-01-15,2.93,0.76,3.855263157894737
1982-01-18,2.93,0.76,3.855263157894737
1982-01-19,2.94,0.76,3.8684210526315788
1982-01-20,2.93,0.76,3.855263157894737
1982-01-21,2.99,0.76,3.93421052631579
1982-01-22,3.0,0.76,3.9473684210526314
1982-01-25,3.11,0.76,4.092105263157895
