date,SO,SO_EPS,PE Ratio
1990-02-13,8.17,0.3,27.233333333333334
1990-02-14,8.29,0.3,27.633333333333333
1990-02-15,8.36,0.3,27.866666666666667
1990-02-16,8.21,0.3,27.36666666666667
1990-02-20,8.17,0.3,27.233333333333334
1990-02-21,8.13,0.3,27.100000000000005
1990-02-22,8.09,0.3,26.96666666666667
1990-02-23,8.09,0.3,26.96666666666667
1990-02-26,8.06,0.3,26.86666666666667
1990-02-27,8.02,0.3,26.733333333333334
1990-02-28,7.98,0.3,26.6
1990-03-01,7.94,0.3,26.46666666666667
1990-03-02,7.94,0.3,26.46666666666667
1990-03-05,7.94,0.3,26.46666666666667
1990-03-06,7.98,0.3,26.6
1990-03-07,7.9,0.3,26.333333333333336
1990-03-08,7.98,0.3,26.6
1990-03-09,7.94,0.3,26.46666666666667
1990-03-12,7.98,0.3,26.6
1990-03-13,7.9,0.3,26.333333333333336
1990-03-14,7.98,0.3,26.6
1990-03-15,7.98,0.3,26.6
1990-03-16,8.06,0.3,26.86666666666667
1990-03-19,8.02,0.3,26.733333333333334
1990-03-20,8.02,0.3,26.733333333333334
1990-03-21,8.06,0.3,26.86666666666667
1990-03-22,7.9,0.3,26.333333333333336
1990-03-23,7.83,0.3,26.1
1990-03-26,7.87,0.3,26.233333333333334
1990-03-27,8.02,0.3,26.733333333333334
1990-03-28,7.98,0.3,26.6
1990-03-29,7.94,0.3,26.46666666666667
1990-03-30,8.02,0.3,26.733333333333334
1990-04-02,7.94,0.3,26.46666666666667
1990-04-03,8.02,0.3,26.733333333333334
1990-04-04,7.94,0.3,26.46666666666667
1990-04-05,7.9,0.3,26.333333333333336
1990-04-06,7.87,0.3,26.233333333333334
1990-04-09,7.9,0.3,26.333333333333336
1990-04-10,7.87,0.3,26.233333333333334
1990-04-11,7.83,0.3,26.1
1990-04-12,7.83,0.3,26.1
1990-04-16,7.75,0.3,25.833333333333336
1990-04-17,7.75,0.3,25.833333333333336
1990-04-18,7.79,0.3,25.96666666666667
1990-04-19,7.83,0.3,26.1
1990-04-20,7.71,0.3,25.7
1990-04-23,7.6,0.3,25.333333333333332
1990-04-24,7.64,0.3,25.466666666666665
1990-04-25,7.52,0.3,25.066666666666666
1990-04-26,7.48,0.3,24.933333333333337
1990-04-27,7.37,0.3,24.566666666666666
1990-04-30,7.45,0.3,24.833333333333336
1990-05-01,7.37,0.3,24.566666666666666
1990-05-02,7.22,0.3,24.066666666666666
1990-05-03,7.25,0.3,24.166666666666668
1990-05-04,7.41,0.3,24.700000000000003
1990-05-07,7.64,0.3,25.466666666666665
1990-05-08,7.56,0.3,25.2
1990-05-09,7.64,0.3,25.466666666666665
1990-05-10,7.64,0.3,25.466666666666665
1990-05-11,7.75,0.3,25.833333333333336
1990-05-14,7.87,0.3,26.233333333333334
1990-05-15,7.83,0.3,26.1
1990-05-16,7.83,0.3,26.1
1990-05-17,7.79,0.3,25.96666666666667
1990-05-18,7.79,0.3,25.96666666666667
1990-05-21,7.79,0.3,25.96666666666667
1990-05-22,7.75,0.3,25.833333333333336
1990-05-23,7.52,0.3,25.066666666666666
1990-05-24,7.56,0.3,25.2
1990-05-25,7.56,0.3,25.2
1990-05-29,7.67,0.3,25.566666666666666
1990-05-30,7.71,0.3,25.7
1990-05-31,7.64,0.3,25.466666666666665
1990-06-01,7.56,0.3,25.2
1990-06-04,7.71,0.3,25.7
1990-06-05,7.67,0.3,25.566666666666666
1990-06-06,7.71,0.3,25.7
1990-06-07,7.71,0.3,25.7
1990-06-08,7.6,0.3,25.333333333333332
1990-06-11,7.6,0.3,25.333333333333332
1990-06-12,7.71,0.3,25.7
1990-06-13,7.67,0.3,25.566666666666666
1990-06-14,7.64,0.3,25.466666666666665
1990-06-15,7.6,0.3,25.333333333333332
1990-06-18,7.48,0.3,24.933333333333337
1990-06-19,7.56,0.3,25.2
1990-06-20,7.6,0.3,25.333333333333332
1990-06-21,7.6,0.3,25.333333333333332
1990-06-22,7.6,0.3,25.333333333333332
1990-06-25,7.52,0.3,25.066666666666666
1990-06-26,7.64,0.3,25.466666666666665
1990-06-27,7.67,0.3,25.566666666666666
1990-06-28,7.6,0.3,25.333333333333332
1990-06-29,7.71,0.3,25.7
1990-07-02,7.71,0.3,25.7
1990-07-03,7.67,0.3,25.566666666666666
1990-07-05,7.64,0.3,25.466666666666665
1990-07-06,7.64,0.3,25.466666666666665
1990-07-09,7.64,0.3,25.466666666666665
1990-07-10,7.6,0.3,25.333333333333332
1990-07-11,7.6,0.3,25.333333333333332
1990-07-12,7.6,0.3,25.333333333333332
1990-07-13,7.67,0.3,25.566666666666666
1990-07-16,7.64,0.3,25.466666666666665
1990-07-17,7.6,0.3,25.333333333333332
1990-07-18,7.56,0.3,25.2
1990-07-19,7.64,0.3,25.466666666666665
1990-07-20,7.6,0.3,25.333333333333332
1990-07-23,7.56,0.3,25.2
1990-07-24,7.67,0.3,25.566666666666666
1990-07-25,7.67,0.3,25.566666666666666
1990-07-26,7.67,0.3,25.566666666666666
1990-07-27,7.71,0.3,25.7
1990-07-30,7.9,0.3,26.333333333333336
1990-07-31,7.83,0.3,26.1
1990-08-01,7.83,0.3,26.1
1990-08-02,7.75,0.3,25.833333333333336
1990-08-03,7.6,0.3,25.333333333333332
1990-08-06,7.41,0.3,24.700000000000003
1990-08-07,7.56,0.3,25.2
1990-08-08,7.52,0.3,25.066666666666666
1990-08-09,7.45,0.3,24.833333333333336
1990-08-10,7.41,0.3,24.700000000000003
1990-08-13,7.48,0.3,24.933333333333337
1990-08-14,7.45,0.3,24.833333333333336
1990-08-15,7.52,0.3,25.066666666666666
1990-08-16,7.41,0.3,24.700000000000003
1990-08-17,7.22,0.3,24.066666666666666
1990-08-20,7.29,0.3,24.3
1990-08-21,7.18,0.3,23.933333333333334
1990-08-22,7.18,0.3,23.933333333333334
1990-08-23,7.14,0.3,23.8
1990-08-24,7.1,0.3,23.666666666666668
1990-08-27,7.18,0.3,23.933333333333334
1990-08-28,7.03,0.3,23.433333333333334
1990-08-29,7.14,0.3,23.8
1990-08-30,7.1,0.3,23.666666666666668
1990-08-31,7.18,0.3,23.933333333333334
1990-09-04,7.1,0.3,23.666666666666668
1990-09-05,7.18,0.3,23.933333333333334
1990-09-06,7.14,0.3,23.8
1990-09-07,7.29,0.3,24.3
1990-09-10,7.29,0.3,24.3
1990-09-11,7.25,0.3,24.166666666666668
1990-09-12,7.25,0.3,24.166666666666668
1990-09-13,7.14,0.3,23.8
1990-09-14,7.14,0.3,23.8
1990-09-17,7.22,0.3,24.066666666666666
1990-09-18,7.22,0.3,24.066666666666666
1990-09-19,7.22,0.3,24.066666666666666
1990-09-20,7.18,0.3,23.933333333333334
1990-09-21,7.18,0.3,23.933333333333334
1990-09-24,7.1,0.3,23.666666666666668
1990-09-25,7.22,0.3,24.066666666666666
1990-09-26,7.18,0.3,23.933333333333334
1990-09-27,7.22,0.3,24.066666666666666
1990-09-28,7.25,0.3,24.166666666666668
1990-10-01,7.52,0.3,25.066666666666666
1990-10-02,7.52,0.3,25.066666666666666
1990-10-03,7.41,0.3,24.700000000000003
1990-10-04,7.56,0.3,25.2
1990-10-05,7.6,0.3,25.333333333333332
1990-10-08,7.67,0.3,25.566666666666666
1990-10-09,7.64,0.3,25.466666666666665
1990-10-10,7.6,0.3,25.333333333333332
1990-10-11,7.67,0.3,25.566666666666666
1990-10-12,7.75,0.3,25.833333333333336
1990-10-15,7.75,0.3,25.833333333333336
1990-10-16,7.75,0.3,25.833333333333336
1990-10-17,7.83,0.3,26.1
1990-10-18,7.83,0.3,26.1
1990-10-19,7.98,0.3,26.6
1990-10-22,7.98,0.3,26.6
1990-10-23,7.98,0.3,26.6
1990-10-24,8.02,0.3,26.733333333333334
1990-10-25,7.94,0.3,26.46666666666667
1990-10-26,7.9,0.3,26.333333333333336
1990-10-29,7.98,0.3,26.6
1990-10-30,7.94,0.3,26.46666666666667
1990-10-31,7.98,0.3,26.6
1990-11-01,8.06,0.3,26.86666666666667
1990-11-02,8.21,0.3,27.36666666666667
1990-11-05,8.13,0.3,27.100000000000005
1990-11-06,8.06,0.3,26.86666666666667
1990-11-07,7.94,0.3,26.46666666666667
1990-11-08,8.02,0.3,26.733333333333334
1990-11-09,8.09,0.3,26.96666666666667
1990-11-12,8.17,0.3,27.233333333333334
1990-11-13,8.02,0.3,26.733333333333334
1990-11-14,7.94,0.3,26.46666666666667
1990-11-15,7.94,0.3,26.46666666666667
1990-11-16,8.02,0.3,26.733333333333334
1990-11-19,8.09,0.3,26.96666666666667
1990-11-20,8.06,0.3,26.86666666666667
1990-11-21,8.09,0.3,26.96666666666667
1990-11-23,8.09,0.3,26.96666666666667
1990-11-26,8.13,0.3,27.100000000000005
1990-11-27,8.09,0.3,26.96666666666667
1990-11-28,8.09,0.3,26.96666666666667
1990-11-29,8.02,0.3,26.733333333333334
1990-11-30,8.21,0.3,27.36666666666667
1990-12-03,8.32,0.3,27.733333333333334
1990-12-04,8.4,0.3,28.000000000000004
1990-12-05,8.36,0.3,27.866666666666667
1990-12-06,8.29,0.3,27.633333333333333
1990-12-07,8.21,0.3,27.36666666666667
1990-12-10,8.25,0.3,27.5
1990-12-11,8.17,0.3,27.233333333333334
1990-12-12,8.32,0.3,27.733333333333334
1990-12-13,8.29,0.3,27.633333333333333
1990-12-14,8.32,0.3,27.733333333333334
1990-12-17,8.36,0.3,27.866666666666667
1990-12-18,8.48,0.3,28.26666666666667
1990-12-19,8.48,0.3,28.26666666666667
1990-12-20,8.36,0.3,27.866666666666667
1990-12-21,8.48,0.3,28.26666666666667
1990-12-24,8.4,0.3,28.000000000000004
1990-12-26,8.48,0.3,28.26666666666667
1990-12-27,8.4,0.3,28.000000000000004
1990-12-28,8.51,0.3,28.366666666666667
1990-12-31,8.51,0.3,28.366666666666667
1991-01-02,8.36,0.3,27.866666666666667
1991-01-03,8.25,0.3,27.5
1991-01-04,8.13,0.3,27.100000000000005
1991-01-07,8.09,0.3,26.96666666666667
1991-01-08,8.13,0.3,27.100000000000005
1991-01-09,8.13,0.3,27.100000000000005
1991-01-10,8.25,0.3,27.5
1991-01-11,8.29,0.3,27.633333333333333
1991-01-14,8.21,0.3,27.36666666666667
1991-01-15,8.25,0.3,27.5
1991-01-16,8.17,0.3,27.233333333333334
1991-01-17,8.4,0.3,28.000000000000004
1991-01-18,8.51,0.3,28.366666666666667
1991-01-21,8.4,0.3,28.000000000000004
1991-01-22,8.32,0.3,27.733333333333334
1991-01-23,8.32,0.3,27.733333333333334
1991-01-24,8.32,0.3,27.733333333333334
1991-01-25,8.17,0.3,27.233333333333334
1991-01-28,8.25,0.3,27.5
1991-01-29,8.17,0.3,27.233333333333334
1991-01-30,8.02,0.3,26.733333333333334
1991-01-31,7.94,0.3,26.46666666666667
1991-02-01,7.98,0.3,26.6
1991-02-04,8.02,0.3,26.733333333333334
1991-02-05,8.02,0.3,26.733333333333334
1991-02-06,8.13,0.3,27.100000000000005
1991-02-07,8.25,0.3,27.5
1991-02-08,8.36,0.3,27.866666666666667
1991-02-11,8.55,0.3,28.500000000000004
1991-02-12,8.51,0.3,28.366666666666667
1991-02-13,8.67,0.3,28.900000000000002
1991-02-14,8.51,0.3,28.366666666666667
1991-02-15,8.59,0.3,28.633333333333333
1991-02-19,8.48,0.3,28.26666666666667
1991-02-20,8.29,0.3,27.633333333333333
1991-02-21,8.29,0.3,27.633333333333333
1991-02-22,8.36,0.3,27.866666666666667
1991-02-25,8.55,0.3,28.500000000000004
1991-02-26,8.4,0.3,28.000000000000004
1991-02-27,8.44,0.3,28.133333333333333
1991-02-28,8.44,0.3,28.133333333333333
1991-03-01,8.48,0.3,28.26666666666667
1991-03-04,8.29,0.3,27.633333333333333
1991-03-05,8.36,0.3,27.866666666666667
1991-03-06,8.21,0.3,27.36666666666667
1991-03-07,8.25,0.3,27.5
1991-03-08,8.21,0.3,27.36666666666667
1991-03-11,8.32,0.3,27.733333333333334
1991-03-12,8.36,0.3,27.866666666666667
1991-03-13,8.44,0.3,28.133333333333333
1991-03-14,8.4,0.3,28.000000000000004
1991-03-15,8.51,0.3,28.366666666666667
1991-03-18,8.48,0.3,28.26666666666667
1991-03-19,8.36,0.3,27.866666666666667
1991-03-20,8.48,0.3,28.26666666666667
1991-03-21,8.4,0.3,28.000000000000004
1991-03-22,8.55,0.3,28.500000000000004
1991-03-25,8.71,0.3,29.03333333333334
1991-03-26,8.74,0.3,29.133333333333336
1991-03-27,8.71,0.3,29.03333333333334
1991-03-28,8.74,0.3,29.133333333333336
1991-04-01,8.67,0.3,28.900000000000002
1991-04-02,8.55,0.3,28.500000000000004
1991-04-03,8.51,0.3,28.366666666666667
1991-04-04,8.63,0.3,28.76666666666667
1991-04-05,8.51,0.3,28.366666666666667
1991-04-08,8.59,0.3,28.633333333333333
1991-04-09,8.48,0.3,28.26666666666667
1991-04-10,8.55,0.3,28.500000000000004
1991-04-11,8.55,0.3,28.500000000000004
1991-04-12,8.63,0.3,28.76666666666667
1991-04-15,8.67,0.3,28.900000000000002
1991-04-16,8.74,0.3,29.133333333333336
1991-04-17,8.78,0.3,29.266666666666666
1991-04-18,8.63,0.3,28.76666666666667
1991-04-19,8.59,0.3,28.633333333333333
1991-04-22,8.36,0.3,27.866666666666667
1991-04-23,8.48,0.3,28.26666666666667
1991-04-24,8.55,0.3,28.500000000000004
1991-04-25,8.44,0.3,28.133333333333333
1991-04-26,8.4,0.3,28.000000000000004
1991-04-29,8.44,0.3,28.133333333333333
1991-04-30,8.44,0.3,28.133333333333333
1991-05-01,8.48,0.3,28.26666666666667
1991-05-02,8.4,0.3,28.000000000000004
1991-05-03,8.4,0.3,28.000000000000004
1991-05-06,8.4,0.3,28.000000000000004
1991-05-07,8.32,0.3,27.733333333333334
1991-05-08,8.36,0.3,27.866666666666667
1991-05-09,8.4,0.3,28.000000000000004
1991-05-10,8.25,0.3,27.5
1991-05-13,8.25,0.3,27.5
1991-05-14,8.17,0.3,27.233333333333334
1991-05-15,8.25,0.3,27.5
1991-05-16,8.4,0.3,28.000000000000004
1991-05-17,8.25,0.3,27.5
1991-05-20,8.44,0.3,28.133333333333333
1991-05-21,8.48,0.3,28.26666666666667
1991-05-22,8.4,0.3,28.000000000000004
1991-05-23,8.4,0.3,28.000000000000004
1991-05-24,8.36,0.3,27.866666666666667
1991-05-28,8.4,0.3,28.000000000000004
1991-05-29,8.29,0.3,27.633333333333333
1991-05-30,8.32,0.3,27.733333333333334
1991-05-31,8.29,0.3,27.633333333333333
1991-06-03,8.21,0.3,27.36666666666667
1991-06-04,8.17,0.3,27.233333333333334
1991-06-05,8.17,0.3,27.233333333333334
1991-06-06,8.06,0.3,26.86666666666667
1991-06-07,7.98,0.3,26.6
1991-06-10,8.09,0.3,26.96666666666667
1991-06-11,8.13,0.3,27.100000000000005
1991-06-12,8.06,0.3,26.86666666666667
1991-06-13,8.17,0.3,27.233333333333334
1991-06-14,8.36,0.3,27.866666666666667
1991-06-17,8.36,0.3,27.866666666666667
1991-06-18,8.21,0.3,27.36666666666667
1991-06-19,8.17,0.3,27.233333333333334
1991-06-20,8.17,0.3,27.233333333333334
1991-06-21,8.29,0.3,27.633333333333333
1991-06-24,8.32,0.3,27.733333333333334
1991-06-25,8.44,0.3,28.133333333333333
1991-06-26,8.48,0.3,28.26666666666667
1991-06-27,8.55,0.3,28.500000000000004
1991-06-28,8.4,0.3,28.000000000000004
1991-07-01,8.4,0.3,28.000000000000004
1991-07-02,8.32,0.3,27.733333333333334
1991-07-03,8.29,0.3,27.633333333333333
1991-07-05,8.29,0.3,27.633333333333333
1991-07-08,8.32,0.3,27.733333333333334
1991-07-09,8.29,0.3,27.633333333333333
1991-07-10,8.32,0.3,27.733333333333334
1991-07-11,8.44,0.3,28.133333333333333
1991-07-12,8.4,0.3,28.000000000000004
1991-07-15,8.44,0.3,28.133333333333333
1991-07-16,8.4,0.3,28.000000000000004
1991-07-17,8.4,0.3,28.000000000000004
1991-07-18,8.48,0.3,28.26666666666667
1991-07-19,8.48,0.3,28.26666666666667
1991-07-22,8.51,0.3,28.366666666666667
1991-07-23,8.48,0.3,28.26666666666667
1991-07-24,8.55,0.3,28.500000000000004
1991-07-25,8.59,0.3,28.633333333333333
1991-07-26,8.55,0.3,28.500000000000004
1991-07-29,8.67,0.3,28.900000000000002
1991-07-30,8.48,0.3,28.26666666666667
1991-07-31,8.44,0.3,28.133333333333333
1991-08-01,8.44,0.3,28.133333333333333
1991-08-02,8.44,0.3,28.133333333333333
1991-08-05,8.44,0.3,28.133333333333333
1991-08-06,8.51,0.3,28.366666666666667
1991-08-07,8.44,0.3,28.133333333333333
1991-08-08,8.48,0.3,28.26666666666667
1991-08-09,8.48,0.3,28.26666666666667
1991-08-12,8.51,0.3,28.366666666666667
1991-08-13,8.4,0.3,28.000000000000004
1991-08-14,8.36,0.3,27.866666666666667
1991-08-15,8.4,0.3,28.000000000000004
1991-08-16,8.36,0.3,27.866666666666667
1991-08-19,8.17,0.3,27.233333333333334
1991-08-20,8.29,0.3,27.633333333333333
1991-08-21,8.51,0.3,28.366666666666667
1991-08-22,8.51,0.3,28.366666666666667
1991-08-23,8.36,0.3,27.866666666666667
1991-08-26,8.36,0.3,27.866666666666667
1991-08-27,8.4,0.3,28.000000000000004
1991-08-28,8.48,0.3,28.26666666666667
1991-08-29,8.44,0.3,28.133333333333333
1991-08-30,8.36,0.3,27.866666666666667
1991-09-03,8.36,0.3,27.866666666666667
1991-09-04,8.36,0.3,27.866666666666667
1991-09-05,8.36,0.3,27.866666666666667
1991-09-06,8.48,0.3,28.26666666666667
1991-09-09,8.44,0.3,28.133333333333333
1991-09-10,8.48,0.3,28.26666666666667
1991-09-11,8.48,0.3,28.26666666666667
1991-09-12,8.48,0.3,28.26666666666667
1991-09-13,8.48,0.3,28.26666666666667
1991-09-16,8.48,0.3,28.26666666666667
1991-09-17,8.44,0.3,28.133333333333333
1991-09-18,8.55,0.3,28.500000000000004
1991-09-19,8.55,0.3,28.500000000000004
1991-09-20,8.59,0.3,28.633333333333333
1991-09-23,8.67,0.3,28.900000000000002
1991-09-24,8.78,0.3,29.266666666666666
1991-09-25,8.86,0.3,29.53333333333333
1991-09-26,8.93,0.3,29.766666666666666
1991-09-27,9.09,0.3,30.3
1991-09-30,9.2,0.3,30.666666666666664
1991-10-01,9.24,0.3,30.8
1991-10-02,9.24,0.3,30.8
1991-10-03,9.24,0.3,30.8
1991-10-04,9.2,0.3,30.666666666666664
1991-10-07,9.24,0.3,30.8
1991-10-08,9.35,0.3,31.166666666666668
1991-10-09,9.16,0.3,30.533333333333335
1991-10-10,9.16,0.3,30.533333333333335
1991-10-11,9.24,0.3,30.8
1991-10-14,9.28,0.3,30.933333333333334
1991-10-15,9.24,0.3,30.8
1991-10-16,9.16,0.3,30.533333333333335
1991-10-17,9.16,0.3,30.533333333333335
1991-10-18,9.16,0.3,30.533333333333335
1991-10-21,9.09,0.3,30.3
1991-10-22,9.13,0.3,30.433333333333337
1991-10-23,9.16,0.3,30.533333333333335
1991-10-24,9.13,0.3,30.433333333333337
1991-10-25,9.2,0.3,30.666666666666664
1991-10-28,9.35,0.3,31.166666666666668
1991-10-29,9.2,0.3,30.666666666666664
1991-10-30,9.2,0.3,30.666666666666664
1991-10-31,9.16,0.3,30.533333333333335
1991-11-01,9.13,0.3,30.433333333333337
1991-11-04,9.09,0.3,30.3
1991-11-05,9.01,0.3,30.033333333333335
1991-11-06,9.01,0.3,30.033333333333335
1991-11-07,9.32,0.3,31.06666666666667
1991-11-08,9.2,0.3,30.666666666666664
1991-11-11,9.2,0.3,30.666666666666664
1991-11-12,9.28,0.3,30.933333333333334
1991-11-13,9.39,0.3,31.300000000000004
1991-11-14,9.43,0.3,31.433333333333334
1991-11-15,9.09,0.3,30.3
1991-11-18,9.28,0.3,30.933333333333334
1991-11-19,9.16,0.3,30.533333333333335
1991-11-20,9.2,0.3,30.666666666666664
1991-11-21,9.24,0.3,30.8
1991-11-22,9.09,0.3,30.3
1991-11-25,9.24,0.3,30.8
1991-11-26,9.47,0.3,31.56666666666667
1991-11-27,9.62,0.3,32.06666666666666
1991-11-29,9.58,0.3,31.933333333333334
1991-12-02,9.7,0.3,32.333333333333336
1991-12-03,9.58,0.3,31.933333333333334
1991-12-04,9.55,0.3,31.833333333333336
1991-12-05,9.43,0.3,31.433333333333334
1991-12-06,9.81,0.3,32.7
1991-12-09,9.81,0.3,32.7
1991-12-10,9.77,0.3,32.56666666666667
1991-12-11,9.77,0.3,32.56666666666667
1991-12-12,9.85,0.3,32.833333333333336
1991-12-13,9.74,0.3,32.46666666666667
1991-12-16,9.74,0.3,32.46666666666667
1991-12-17,9.62,0.3,32.06666666666666
1991-12-18,9.74,0.3,32.46666666666667
1991-12-19,9.7,0.3,32.333333333333336
1991-12-20,10.04,0.3,33.46666666666667
1991-12-23,10.27,0.3,34.233333333333334
1991-12-24,10.16,0.3,33.86666666666667
1991-12-26,10.31,0.3,34.36666666666667
1991-12-27,10.35,0.3,34.5
1991-12-30,10.46,0.3,34.866666666666674
1991-12-31,10.5,0.3,35.0
1992-01-02,10.46,0.3,34.866666666666674
1992-01-03,10.61,0.3,35.36666666666667
1992-01-06,10.39,0.3,34.63333333333334
1992-01-07,10.16,0.3,33.86666666666667
1992-01-08,10.04,0.3,33.46666666666667
1992-01-09,9.93,0.3,33.1
1992-01-10,9.89,0.3,32.96666666666667
1992-01-13,9.81,0.3,32.7
1992-01-14,10.0,0.3,33.333333333333336
1992-01-15,9.81,0.3,32.7
1992-01-16,9.58,0.3,31.933333333333334
1992-01-17,9.81,0.3,32.7
1992-01-20,9.97,0.3,33.233333333333334
1992-01-21,10.08,0.3,33.6
1992-01-22,10.08,0.3,33.6
1992-01-23,9.97,0.3,33.233333333333334
1992-01-24,10.12,0.3,33.733333333333334
1992-01-27,10.12,0.3,33.733333333333334
1992-01-28,9.93,0.3,33.1
1992-01-29,9.97,0.3,33.233333333333334
1992-01-30,9.97,0.3,33.233333333333334
1992-01-31,9.97,0.3,33.233333333333334
1992-02-03,9.93,0.3,33.1
1992-02-04,9.77,0.3,32.56666666666667
1992-02-05,9.74,0.3,32.46666666666667
1992-02-06,9.74,0.3,32.46666666666667
1992-02-07,9.7,0.3,32.333333333333336
1992-02-10,9.77,0.3,32.56666666666667
1992-02-11,9.77,0.3,32.56666666666667
1992-02-12,9.85,0.3,32.833333333333336
1992-02-13,9.77,0.3,32.56666666666667
1992-02-14,9.74,0.3,32.46666666666667
1992-02-18,9.74,0.3,32.46666666666667
1992-02-19,9.58,0.3,31.933333333333334
1992-02-20,9.66,0.3,32.2
1992-02-21,9.58,0.3,31.933333333333334
1992-02-24,9.43,0.3,31.433333333333334
1992-02-25,9.43,0.3,31.433333333333334
1992-02-26,9.47,0.3,31.56666666666667
1992-02-27,9.51,0.3,31.7
1992-02-28,9.51,0.3,31.7
1992-03-02,9.58,0.3,31.933333333333334
1992-03-03,9.43,0.3,31.433333333333334
1992-03-04,9.39,0.3,31.300000000000004
1992-03-05,9.32,0.3,31.06666666666667
