date,MYL,MYL_EPS,PE Ratio
1990-06-06,3.37,0.14,24.07142857142857
1990-06-07,3.3,0.14,23.57142857142857
1990-06-08,3.24,0.14,23.142857142857142
1990-06-11,3.3,0.14,23.57142857142857
1990-06-12,3.2,0.14,22.857142857142858
1990-06-13,3.35,0.14,23.928571428571427
1990-06-14,3.44,0.14,24.57142857142857
1990-06-15,3.35,0.14,23.928571428571427
1990-06-18,3.3,0.14,23.57142857142857
1990-06-19,3.33,0.14,23.785714285714285
1990-06-20,3.3,0.14,23.57142857142857
1990-06-21,3.39,0.14,24.21428571428571
1990-06-22,3.37,0.14,24.07142857142857
1990-06-25,3.35,0.14,23.928571428571427
1990-06-26,3.37,0.14,24.07142857142857
1990-06-27,3.41,0.14,24.357142857142854
1990-06-28,3.48,0.14,24.857142857142854
1990-06-29,3.48,0.14,24.857142857142854
1990-07-02,3.57,0.14,25.499999999999996
1990-07-03,3.41,0.14,24.357142857142854
1990-07-05,3.41,0.14,24.357142857142854
1990-07-06,3.43,0.14,24.5
1990-07-09,3.37,0.14,24.07142857142857
1990-07-10,3.35,0.14,23.928571428571427
1990-07-11,3.35,0.14,23.928571428571427
1990-07-12,3.43,0.14,24.5
1990-07-13,3.41,0.14,24.357142857142854
1990-07-16,3.35,0.14,23.928571428571427
1990-07-17,3.31,0.14,23.642857142857142
1990-07-18,3.31,0.14,23.642857142857142
1990-07-19,3.43,0.14,24.5
1990-07-20,3.44,0.14,24.57142857142857
1990-07-23,3.43,0.14,24.5
1990-07-24,3.3,0.14,23.57142857142857
1990-07-25,3.37,0.14,24.07142857142857
1990-07-26,3.19,0.14,22.785714285714285
1990-07-27,2.81,0.14,20.07142857142857
1990-07-30,2.89,0.14,20.642857142857142
1990-07-31,3.0,0.14,21.428571428571427
1990-08-01,2.93,0.14,20.928571428571427
1990-08-02,2.89,0.14,20.642857142857142
1990-08-03,2.87,0.14,20.5
1990-08-06,2.65,0.14,18.928571428571427
1990-08-07,2.65,0.14,18.928571428571427
1990-08-08,2.76,0.14,19.71428571428571
1990-08-09,2.74,0.14,19.57142857142857
1990-08-10,2.72,0.14,19.428571428571427
1990-08-13,2.76,0.14,19.71428571428571
1990-08-14,2.76,0.14,19.71428571428571
1990-08-15,2.7,0.14,19.285714285714285
1990-08-16,2.52,0.14,18.0
1990-08-17,2.46,0.14,17.57142857142857
1990-08-20,2.5,0.14,17.857142857142854
1990-08-21,2.37,0.14,16.928571428571427
1990-08-22,2.28,0.14,16.28571428571428
1990-08-23,2.17,0.14,15.499999999999998
1990-08-24,2.43,0.14,17.357142857142858
1990-08-27,2.52,0.14,18.0
1990-08-28,2.52,0.14,18.0
1990-08-29,2.5,0.14,17.857142857142854
1990-08-30,2.48,0.14,17.71428571428571
1990-08-31,2.54,0.14,18.142857142857142
1990-09-04,2.5,0.14,17.857142857142854
1990-09-05,2.72,0.14,19.428571428571427
1990-09-06,2.83,0.14,20.21428571428571
1990-09-07,2.85,0.14,20.357142857142854
1990-09-10,2.87,0.14,20.5
1990-09-11,2.85,0.14,20.357142857142854
1990-09-12,2.76,0.14,19.71428571428571
1990-09-13,2.78,0.14,19.857142857142854
1990-09-14,2.81,0.14,20.07142857142857
1990-09-17,2.78,0.14,19.857142857142854
1990-09-18,2.81,0.14,20.07142857142857
1990-09-19,2.8,0.14,19.999999999999996
1990-09-20,2.74,0.14,19.57142857142857
1990-09-21,2.78,0.14,19.857142857142854
1990-09-24,2.69,0.14,19.21428571428571
1990-09-25,2.74,0.14,19.57142857142857
1990-09-26,2.67,0.14,19.07142857142857
1990-09-27,2.5,0.14,17.857142857142854
1990-09-28,2.57,0.14,18.357142857142854
1990-10-01,2.65,0.14,18.928571428571427
1990-10-02,2.83,0.14,20.21428571428571
1990-10-03,2.78,0.14,19.857142857142854
1990-10-04,2.76,0.14,19.71428571428571
1990-10-05,2.72,0.14,19.428571428571427
1990-10-08,2.72,0.14,19.428571428571427
1990-10-09,2.7,0.14,19.285714285714285
1990-10-10,2.65,0.14,18.928571428571427
1990-10-11,2.57,0.14,18.357142857142854
1990-10-12,2.61,0.14,18.64285714285714
1990-10-15,2.69,0.14,19.21428571428571
1990-10-16,2.63,0.14,18.785714285714285
1990-10-17,2.59,0.14,18.499999999999996
1990-10-18,2.72,0.14,19.428571428571427
1990-10-19,2.76,0.14,19.71428571428571
1990-10-22,2.76,0.14,19.71428571428571
1990-10-23,2.8,0.14,19.999999999999996
1990-10-24,2.69,0.14,19.21428571428571
1990-10-25,2.65,0.14,18.928571428571427
1990-10-26,2.46,0.14,17.57142857142857
1990-10-29,2.44,0.14,17.428571428571427
1990-10-30,2.43,0.14,17.357142857142858
1990-10-31,2.43,0.14,17.357142857142858
1990-11-01,2.44,0.14,17.428571428571427
1990-11-02,2.44,0.14,17.428571428571427
1990-11-05,2.52,0.14,18.0
1990-11-06,2.48,0.14,17.71428571428571
1990-11-07,2.31,0.14,16.5
1990-11-08,2.41,0.14,17.214285714285715
1990-11-09,2.33,0.14,16.642857142857142
1990-11-12,2.59,0.14,18.499999999999996
1990-11-13,2.63,0.14,18.785714285714285
1990-11-14,2.63,0.14,18.785714285714285
1990-11-15,2.59,0.14,18.499999999999996
1990-11-16,2.63,0.14,18.785714285714285
1990-11-19,2.69,0.14,19.21428571428571
1990-11-20,2.67,0.14,19.07142857142857
1990-11-21,2.7,0.14,19.285714285714285
1990-11-23,2.74,0.14,19.57142857142857
1990-11-26,2.74,0.14,19.57142857142857
1990-11-27,2.96,0.14,21.142857142857142
1990-11-28,2.94,0.14,20.999999999999996
1990-11-29,2.89,0.14,20.642857142857142
1990-11-30,2.91,0.14,20.785714285714285
1990-12-03,2.96,0.14,21.142857142857142
1990-12-04,2.93,0.14,20.928571428571427
1990-12-05,3.06,0.14,21.857142857142854
1990-12-06,3.04,0.14,21.71428571428571
1990-12-07,3.06,0.14,21.857142857142854
1990-12-10,3.13,0.14,22.357142857142854
1990-12-11,3.11,0.14,22.21428571428571
1990-12-12,3.04,0.14,21.71428571428571
1990-12-13,3.06,0.14,21.857142857142854
1990-12-14,2.93,0.14,20.928571428571427
1990-12-17,2.89,0.14,20.642857142857142
1990-12-18,2.93,0.14,20.928571428571427
1990-12-19,2.89,0.14,20.642857142857142
1990-12-20,2.91,0.14,20.785714285714285
1990-12-21,2.94,0.14,20.999999999999996
1990-12-24,2.93,0.14,20.928571428571427
1990-12-26,2.96,0.14,21.142857142857142
1990-12-27,3.02,0.14,21.57142857142857
1990-12-28,2.98,0.14,21.285714285714285
1990-12-31,3.06,0.14,21.857142857142854
1991-01-02,2.94,0.14,20.999999999999996
1991-01-03,2.8,0.14,19.999999999999996
1991-01-04,2.65,0.14,18.928571428571427
1991-01-07,2.61,0.14,18.64285714285714
1991-01-08,2.59,0.14,18.499999999999996
1991-01-09,2.54,0.14,18.142857142857142
1991-01-10,2.65,0.14,18.928571428571427
1991-01-11,2.63,0.14,18.785714285714285
1991-01-14,2.57,0.14,18.357142857142854
1991-01-15,2.59,0.14,18.499999999999996
1991-01-16,2.72,0.14,19.428571428571427
1991-01-17,2.81,0.14,20.07142857142857
1991-01-18,2.93,0.14,20.928571428571427
1991-01-21,2.89,0.14,20.642857142857142
1991-01-22,2.78,0.14,19.857142857142854
1991-01-23,2.8,0.14,19.999999999999996
1991-01-24,2.78,0.14,19.857142857142854
1991-01-25,2.8,0.14,19.999999999999996
1991-01-28,2.74,0.14,19.57142857142857
1991-01-29,2.69,0.14,19.21428571428571
1991-01-30,2.74,0.14,19.57142857142857
1991-01-31,2.96,0.14,21.142857142857142
1991-02-01,2.91,0.14,20.785714285714285
1991-02-04,3.07,0.14,21.928571428571427
1991-02-05,3.15,0.14,22.499999999999996
1991-02-06,3.26,0.14,23.28571428571428
1991-02-07,3.15,0.14,22.499999999999996
1991-02-08,3.22,0.14,23.0
1991-02-11,3.39,0.14,24.21428571428571
1991-02-12,3.33,0.14,23.785714285714285
1991-02-13,3.39,0.14,24.21428571428571
1991-02-14,3.28,0.14,23.428571428571423
1991-02-15,3.31,0.14,23.642857142857142
1991-02-19,3.3,0.14,23.57142857142857
1991-02-20,3.13,0.14,22.357142857142854
1991-02-21,3.22,0.14,23.0
1991-02-22,3.2,0.14,22.857142857142858
1991-02-25,3.22,0.14,23.0
1991-02-26,3.33,0.14,23.785714285714285
1991-02-27,3.41,0.14,24.357142857142854
1991-02-28,3.33,0.14,23.785714285714285
1991-03-01,3.35,0.14,23.928571428571427
1991-03-04,3.35,0.14,23.928571428571427
1991-03-05,3.54,0.14,25.285714285714285
1991-03-06,3.44,0.14,24.57142857142857
1991-03-07,3.5,0.14,24.999999999999996
1991-03-08,3.56,0.14,25.428571428571427
1991-03-11,3.65,0.14,26.07142857142857
1991-03-12,3.52,0.14,25.142857142857142
1991-03-13,3.54,0.14,25.285714285714285
1991-03-14,3.52,0.14,25.142857142857142
1991-03-15,3.57,0.14,25.499999999999996
1991-03-18,3.56,0.14,25.428571428571427
1991-03-19,3.54,0.14,25.285714285714285
1991-03-20,3.59,0.14,25.64285714285714
1991-03-21,3.69,0.14,26.357142857142854
1991-03-22,3.96,0.14,28.28571428571428
1991-03-25,3.91,0.14,27.928571428571427
1991-03-26,3.83,0.14,27.357142857142854
1991-03-27,3.91,0.14,27.928571428571427
1991-03-28,3.98,0.14,28.428571428571427
1991-04-01,3.96,0.14,28.28571428571428
1991-04-02,4.07,0.14,29.07142857142857
1991-04-03,4.11,0.14,29.357142857142858
1991-04-04,3.93,0.14,28.07142857142857
1991-04-05,3.78,0.14,26.999999999999996
1991-04-08,4.0,0.14,28.57142857142857
1991-04-09,3.94,0.14,28.14285714285714
1991-04-10,3.7,0.14,26.428571428571427
1991-04-11,3.87,0.14,27.642857142857142
1991-04-12,3.91,0.14,27.928571428571427
1991-04-15,3.96,0.14,28.28571428571428
1991-04-16,3.96,0.14,28.28571428571428
1991-04-17,3.96,0.14,28.28571428571428
1991-04-18,3.78,0.14,26.999999999999996
1991-04-19,3.69,0.14,26.357142857142854
1991-04-22,3.63,0.14,25.928571428571427
1991-04-23,3.85,0.14,27.499999999999996
1991-04-24,3.85,0.14,27.499999999999996
1991-04-25,3.69,0.14,26.357142857142854
1991-04-26,3.63,0.14,25.928571428571427
1991-04-29,3.65,0.14,26.07142857142857
1991-04-30,3.54,0.14,25.285714285714285
1991-05-01,3.46,0.14,24.71428571428571
1991-05-02,3.56,0.14,25.428571428571427
1991-05-03,3.52,0.14,25.142857142857142
1991-05-06,3.46,0.14,24.71428571428571
1991-05-07,3.57,0.14,25.499999999999996
1991-05-08,3.59,0.14,25.64285714285714
1991-05-09,3.59,0.14,25.64285714285714
1991-05-10,3.5,0.14,24.999999999999996
1991-05-13,3.63,0.14,25.928571428571427
1991-05-14,3.59,0.14,25.64285714285714
1991-05-15,3.48,0.14,24.857142857142854
1991-05-16,3.46,0.14,24.71428571428571
1991-05-17,3.43,0.14,24.5
1991-05-20,3.35,0.14,23.928571428571427
1991-05-21,3.37,0.14,24.07142857142857
1991-05-22,3.46,0.14,24.71428571428571
1991-05-23,3.57,0.14,25.499999999999996
1991-05-24,3.54,0.14,25.285714285714285
1991-05-28,3.52,0.14,25.142857142857142
1991-05-29,3.56,0.14,25.428571428571427
1991-05-30,3.56,0.14,25.428571428571427
1991-05-31,3.56,0.14,25.428571428571427
1991-06-03,3.59,0.14,25.64285714285714
1991-06-04,3.69,0.14,26.357142857142854
1991-06-05,3.89,0.14,27.785714285714285
1991-06-06,3.81,0.14,27.21428571428571
1991-06-07,3.74,0.14,26.71428571428571
1991-06-10,3.76,0.14,26.857142857142854
1991-06-11,3.8,0.14,27.14285714285714
1991-06-12,3.8,0.14,27.14285714285714
1991-06-13,3.8,0.14,27.14285714285714
1991-06-14,3.81,0.14,27.21428571428571
1991-06-17,3.78,0.14,26.999999999999996
1991-06-18,3.74,0.14,26.71428571428571
1991-06-19,3.8,0.14,27.14285714285714
1991-06-20,3.87,0.14,27.642857142857142
1991-06-21,3.89,0.14,27.785714285714285
1991-06-24,3.74,0.14,26.71428571428571
1991-06-25,3.76,0.14,26.857142857142854
1991-06-26,3.67,0.14,26.21428571428571
1991-06-27,3.72,0.14,26.57142857142857
1991-06-28,3.59,0.14,25.64285714285714
1991-07-01,3.56,0.14,25.428571428571427
1991-07-02,3.48,0.14,24.857142857142854
1991-07-03,3.46,0.14,24.71428571428571
1991-07-05,3.48,0.14,24.857142857142854
1991-07-08,3.46,0.14,24.71428571428571
1991-07-09,3.59,0.14,25.64285714285714
1991-07-10,3.57,0.14,25.499999999999996
1991-07-11,3.59,0.14,25.64285714285714
1991-07-12,3.67,0.14,26.21428571428571
1991-07-15,3.67,0.14,26.21428571428571
1991-07-16,3.63,0.14,25.928571428571427
1991-07-17,3.69,0.14,26.357142857142854
1991-07-18,3.72,0.14,26.57142857142857
1991-07-19,3.67,0.14,26.21428571428571
1991-07-22,3.63,0.14,25.928571428571427
1991-07-23,3.65,0.14,26.07142857142857
1991-07-24,3.69,0.14,26.357142857142854
1991-07-25,3.67,0.14,26.21428571428571
1991-07-26,3.61,0.14,25.78571428571428
1991-07-29,3.67,0.14,26.21428571428571
1991-07-30,3.69,0.14,26.357142857142854
1991-07-31,3.69,0.14,26.357142857142854
1991-08-01,3.7,0.14,26.428571428571427
1991-08-02,3.83,0.14,27.357142857142854
1991-08-05,3.81,0.14,27.21428571428571
1991-08-06,3.81,0.14,27.21428571428571
1991-08-07,3.81,0.14,27.21428571428571
1991-08-08,3.74,0.14,26.71428571428571
1991-08-09,3.85,0.14,27.499999999999996
1991-08-12,3.83,0.14,27.357142857142854
1991-08-13,3.83,0.14,27.357142857142854
1991-08-14,3.83,0.14,27.357142857142854
1991-08-15,3.93,0.14,28.07142857142857
1991-08-16,3.91,0.14,27.928571428571427
1991-08-19,3.81,0.14,27.21428571428571
1991-08-20,3.85,0.14,27.499999999999996
1991-08-21,3.94,0.14,28.14285714285714
1991-08-22,3.96,0.14,28.28571428571428
1991-08-23,4.02,0.14,28.714285714285708
1991-08-26,3.96,0.14,28.28571428571428
1991-08-27,3.96,0.14,28.28571428571428
1991-08-28,3.98,0.14,28.428571428571427
1991-08-29,4.17,0.14,29.78571428571428
1991-08-30,4.17,0.14,29.78571428571428
1991-09-03,4.15,0.14,29.642857142857142
1991-09-04,4.07,0.14,29.07142857142857
1991-09-05,4.22,0.14,30.14285714285714
1991-09-06,4.26,0.14,30.428571428571423
1991-09-09,4.3,0.14,30.71428571428571
1991-09-10,4.28,0.14,30.57142857142857
1991-09-11,4.22,0.14,30.14285714285714
1991-09-12,4.69,0.14,33.5
1991-09-13,4.54,0.14,32.42857142857142
1991-09-16,4.44,0.14,31.714285714285715
1991-09-17,4.39,0.14,31.35714285714285
1991-09-18,4.46,0.14,31.857142857142854
1991-09-19,4.59,0.14,32.785714285714285
1991-09-20,4.74,0.14,33.857142857142854
1991-09-23,4.74,0.14,33.857142857142854
1991-09-24,4.87,0.14,34.785714285714285
1991-09-25,4.81,0.14,34.357142857142854
1991-09-26,4.98,0.14,35.57142857142857
1991-09-27,5.19,0.14,37.07142857142857
1991-09-30,5.07,0.14,36.214285714285715
1991-10-01,4.89,0.14,34.92857142857142
1991-10-02,4.93,0.14,35.21428571428571
1991-10-03,4.96,0.14,35.42857142857142
1991-10-04,5.06,0.14,36.14285714285714
1991-10-07,4.96,0.14,35.42857142857142
1991-10-08,5.02,0.14,35.857142857142854
1991-10-09,5.06,0.14,36.14285714285714
1991-10-10,4.98,0.14,35.57142857142857
1991-10-11,5.04,0.14,36.0
1991-10-14,5.04,0.14,36.0
1991-10-15,5.2,0.14,37.14285714285714
1991-10-16,5.19,0.14,37.07142857142857
1991-10-17,5.39,0.14,38.49999999999999
1991-10-18,5.35,0.14,38.21428571428571
1991-10-21,5.5,0.14,39.285714285714285
1991-10-22,5.44,0.14,38.857142857142854
1991-10-23,5.37,0.14,38.357142857142854
1991-10-24,5.17,0.14,36.92857142857142
1991-10-25,5.33,0.14,38.07142857142857
1991-10-28,5.26,0.14,37.57142857142857
1991-10-29,5.33,0.14,38.07142857142857
1991-10-30,5.28,0.14,37.714285714285715
1991-10-31,5.41,0.14,38.64285714285714
1991-11-01,5.61,0.14,40.07142857142857
1991-11-04,5.44,0.14,38.857142857142854
1991-11-05,5.48,0.14,39.14285714285714
1991-11-06,5.48,0.14,39.14285714285714
1991-11-07,5.65,0.14,40.357142857142854
1991-11-08,5.63,0.14,40.21428571428571
1991-11-11,5.65,0.14,40.357142857142854
1991-11-12,5.65,0.14,40.357142857142854
1991-11-13,5.8,0.14,41.42857142857142
1991-11-14,5.74,0.14,41.0
1991-11-15,5.43,0.14,38.78571428571428
1991-11-18,5.63,0.14,40.21428571428571
1991-11-19,5.46,0.14,38.99999999999999
1991-11-20,5.37,0.14,38.357142857142854
1991-11-21,5.52,0.14,39.42857142857142
1991-11-22,5.46,0.14,38.99999999999999
1991-11-25,5.35,0.14,38.21428571428571
1991-11-26,5.37,0.14,38.357142857142854
1991-11-27,5.37,0.14,38.357142857142854
1991-11-29,5.41,0.14,38.64285714285714
1991-12-02,5.65,0.14,40.357142857142854
1991-12-03,5.65,0.14,40.357142857142854
1991-12-04,5.59,0.14,39.92857142857142
1991-12-05,5.57,0.14,39.785714285714285
1991-12-06,5.56,0.14,39.71428571428571
1991-12-09,5.52,0.14,39.42857142857142
1991-12-10,5.44,0.14,38.857142857142854
1991-12-11,5.48,0.14,39.14285714285714
1991-12-12,5.59,0.14,39.92857142857142
1991-12-13,5.63,0.14,40.21428571428571
1991-12-16,5.52,0.14,39.42857142857142
1991-12-17,5.44,0.14,38.857142857142854
1991-12-18,5.46,0.14,38.99999999999999
1991-12-19,5.41,0.14,38.64285714285714
1991-12-20,5.39,0.14,38.49999999999999
1991-12-23,5.5,0.14,39.285714285714285
1991-12-24,5.65,0.14,40.357142857142854
1991-12-26,5.74,0.14,41.0
1991-12-27,5.78,0.14,41.285714285714285
1991-12-30,6.13,0.14,43.78571428571428
1991-12-31,6.17,0.14,44.07142857142857
1992-01-02,6.15,0.14,43.92857142857142
1992-01-03,6.07,0.14,43.357142857142854
1992-01-06,6.06,0.14,43.28571428571428
1992-01-07,6.13,0.14,43.78571428571428
1992-01-08,6.06,0.14,43.28571428571428
1992-01-09,6.41,0.14,45.785714285714285
1992-01-10,6.37,0.14,45.49999999999999
1992-01-13,6.33,0.14,45.21428571428571
1992-01-14,6.22,0.14,44.42857142857142
1992-01-15,5.91,0.14,42.21428571428571
1992-01-16,5.8,0.14,41.42857142857142
1992-01-17,5.83,0.14,41.64285714285714
1992-01-20,5.61,0.14,40.07142857142857
1992-01-21,5.3,0.14,37.857142857142854
1992-01-22,5.13,0.14,36.64285714285714
1992-01-23,5.33,0.14,38.07142857142857
1992-01-24,5.37,0.14,38.357142857142854
1992-01-27,5.59,0.14,39.92857142857142
1992-01-28,5.26,0.14,37.57142857142857
1992-01-29,5.22,0.14,37.28571428571428
1992-01-30,5.17,0.14,36.92857142857142
1992-01-31,5.02,0.14,35.857142857142854
1992-02-03,4.93,0.14,35.21428571428571
1992-02-04,4.89,0.14,34.92857142857142
1992-02-05,5.3,0.14,37.857142857142854
1992-02-06,5.35,0.14,38.21428571428571
1992-02-07,5.24,0.14,37.42857142857142
1992-02-10,5.3,0.14,37.857142857142854
1992-02-11,5.33,0.14,38.07142857142857
1992-02-12,5.28,0.14,37.714285714285715
1992-02-13,5.02,0.14,35.857142857142854
1992-02-14,5.04,0.14,36.0
1992-02-18,4.91,0.14,35.07142857142857
