date,DD,DD_EPS,PE Ratio
1989-11-27,30.6,1.78,17.191011235955056
1989-11-28,31.31,1.78,17.589887640449437
1989-11-29,31.37,1.78,17.623595505617978
1989-11-30,31.25,1.78,17.5561797752809
1989-12-01,31.79,1.78,17.859550561797754
1989-12-04,32.32,1.78,18.157303370786515
1989-12-05,31.9,1.78,17.92134831460674
1989-12-06,31.55,1.78,17.724719101123597
1989-12-07,31.79,1.78,17.859550561797754
1989-12-08,32.2,1.78,18.08988764044944
1989-12-11,32.08,1.78,18.02247191011236
1989-12-12,32.26,1.78,18.123595505617978
1989-12-13,32.5,1.78,18.258426966292134
1989-12-14,32.14,1.78,18.0561797752809
1989-12-15,32.08,1.78,18.02247191011236
1989-12-18,32.32,1.78,18.157303370786515
1989-12-19,32.38,1.78,18.191011235955056
1989-12-20,32.08,1.78,18.02247191011236
1989-12-21,32.91,1.78,18.488764044943817
1989-12-22,33.68,1.78,18.921348314606742
1989-12-26,33.57,1.78,18.859550561797754
1989-12-27,34.04,1.78,19.123595505617978
1989-12-28,33.8,1.78,18.988764044943817
1989-12-29,33.86,1.78,19.02247191011236
1990-01-02,34.87,1.78,19.589887640449437
1990-01-03,35.52,1.78,19.955056179775283
1990-01-04,34.93,1.78,19.623595505617978
1990-01-05,34.75,1.78,19.52247191011236
1990-01-08,34.57,1.78,19.421348314606742
1990-01-09,33.98,1.78,19.089887640449437
1990-01-10,33.62,1.78,18.8876404494382
1990-01-11,33.62,1.78,18.8876404494382
1990-01-12,32.79,1.78,18.421348314606742
1990-01-15,32.08,1.78,18.02247191011236
1990-01-16,32.85,1.78,18.45505617977528
1990-01-17,32.2,1.78,18.08988764044944
1990-01-18,32.26,1.78,18.123595505617978
1990-01-19,32.62,1.78,18.325842696629213
1990-01-22,31.49,1.78,17.691011235955056
1990-01-23,31.43,1.78,17.657303370786515
1990-01-24,31.55,1.78,17.724719101123597
1990-01-25,30.84,1.78,17.325842696629213
1990-01-26,30.84,1.78,17.325842696629213
1990-01-29,30.72,1.78,17.258426966292134
1990-01-30,31.13,1.78,17.48876404494382
1990-01-31,30.3,1.78,17.02247191011236
1990-02-01,29.83,1.78,16.758426966292134
1990-02-02,30.24,1.78,16.98876404494382
1990-02-05,30.01,1.78,16.859550561797754
1990-02-06,30.13,1.78,16.926966292134832
1990-02-07,30.19,1.78,16.960674157303373
1990-02-08,29.83,1.78,16.758426966292134
1990-02-09,30.24,1.78,16.98876404494382
1990-02-12,29.89,1.78,16.792134831460675
1990-02-13,29.89,1.78,16.792134831460675
1990-02-14,30.01,1.78,16.859550561797754
1990-02-15,30.3,1.78,17.02247191011236
1990-02-16,30.3,1.78,17.02247191011236
1990-02-20,29.89,1.78,16.792134831460675
1990-02-21,29.77,1.78,16.724719101123593
1990-02-22,29.83,1.78,16.758426966292134
1990-02-23,29.89,1.78,16.792134831460675
1990-02-26,30.13,1.78,16.926966292134832
1990-02-27,30.19,1.78,16.960674157303373
1990-02-28,30.6,1.78,17.191011235955056
1990-03-01,31.19,1.78,17.52247191011236
1990-03-02,31.43,1.78,17.657303370786515
1990-03-05,31.07,1.78,17.45505617977528
1990-03-06,31.43,1.78,17.657303370786515
1990-03-07,31.55,1.78,17.724719101123597
1990-03-08,31.79,1.78,17.859550561797754
1990-03-09,31.73,1.78,17.825842696629213
1990-03-12,31.73,1.78,17.825842696629213
1990-03-13,31.19,1.78,17.52247191011236
1990-03-14,31.02,1.78,17.426966292134832
1990-03-15,31.25,1.78,17.5561797752809
1990-03-16,32.2,1.78,18.08988764044944
1990-03-19,32.68,1.78,18.359550561797754
1990-03-20,32.68,1.78,18.359550561797754
1990-03-21,32.26,1.78,18.123595505617978
1990-03-22,31.79,1.78,17.859550561797754
1990-03-23,31.96,1.78,17.95505617977528
1990-03-26,31.73,1.78,17.825842696629213
1990-03-27,31.73,1.78,17.825842696629213
1990-03-28,31.73,1.78,17.825842696629213
1990-03-29,31.43,1.78,17.657303370786515
1990-03-30,31.19,1.78,17.52247191011236
1990-04-02,30.9,1.78,17.35955056179775
1990-04-03,31.61,1.78,17.758426966292134
1990-04-04,31.07,1.78,17.45505617977528
1990-04-05,31.19,1.78,17.52247191011236
1990-04-06,31.13,1.78,17.48876404494382
1990-04-09,31.07,1.78,17.45505617977528
1990-04-10,31.31,1.78,17.589887640449437
1990-04-11,30.96,1.78,17.39325842696629
1990-04-12,30.9,1.78,17.35955056179775
1990-04-16,31.13,1.78,17.48876404494382
1990-04-17,31.19,1.78,17.52247191011236
1990-04-18,30.36,1.78,17.0561797752809
1990-04-19,29.65,1.78,16.657303370786515
1990-04-20,29.53,1.78,16.58988764044944
1990-04-23,29.18,1.78,16.39325842696629
1990-04-24,28.94,1.78,16.258426966292134
1990-04-25,29.12,1.78,16.359550561797754
1990-04-26,29.53,1.78,16.58988764044944
1990-04-27,29.3,1.78,16.46067415730337
1990-04-30,29.3,1.78,16.46067415730337
1990-05-01,29.0,1.78,16.292134831460675
1990-05-02,28.82,1.78,16.191011235955056
1990-05-03,28.94,1.78,16.258426966292134
1990-05-04,29.06,1.78,16.325842696629213
1990-05-07,29.41,1.78,16.52247191011236
1990-05-08,29.53,1.78,16.58988764044944
1990-05-09,30.07,1.78,16.89325842696629
1990-05-10,30.13,1.78,16.926966292134832
1990-05-11,30.42,1.78,17.08988764044944
1990-05-14,30.78,1.78,17.292134831460675
1990-05-15,31.07,1.78,17.45505617977528
1990-05-16,30.9,1.78,17.35955056179775
1990-05-17,31.19,1.78,17.52247191011236
1990-05-18,31.02,1.78,17.426966292134832
1990-05-21,30.72,1.78,17.258426966292134
1990-05-22,30.66,1.78,17.224719101123597
1990-05-23,30.54,1.78,17.157303370786515
1990-05-24,30.24,1.78,16.98876404494382
1990-05-25,29.95,1.78,16.825842696629213
1990-05-29,30.6,1.78,17.191011235955056
1990-05-30,30.13,1.78,16.926966292134832
1990-05-31,29.53,1.78,16.58988764044944
1990-06-01,29.71,1.78,16.691011235955056
1990-06-04,30.6,1.78,17.191011235955056
1990-06-05,31.02,1.78,17.426966292134832
1990-06-06,30.96,1.78,17.39325842696629
1990-06-07,30.96,1.78,17.39325842696629
1990-06-08,30.54,1.78,17.157303370786515
1990-06-11,30.42,1.78,17.08988764044944
1990-06-12,30.54,1.78,17.157303370786515
1990-06-13,30.19,1.78,16.960674157303373
1990-06-14,29.89,1.78,16.792134831460675
1990-06-15,29.89,1.78,16.792134831460675
1990-06-18,29.53,1.78,16.58988764044944
1990-06-19,29.53,1.78,16.58988764044944
1990-06-20,29.0,1.78,16.292134831460675
1990-06-21,28.94,1.78,16.258426966292134
1990-06-22,28.94,1.78,16.258426966292134
1990-06-25,27.93,1.78,15.691011235955056
1990-06-26,27.22,1.78,15.292134831460674
1990-06-27,27.04,1.78,15.191011235955056
1990-06-28,27.34,1.78,15.359550561797752
1990-06-29,27.16,1.78,15.258426966292134
1990-07-02,27.16,1.78,15.258426966292134
1990-07-03,27.34,1.78,15.359550561797752
1990-07-05,26.8,1.78,15.0561797752809
1990-07-06,26.92,1.78,15.123595505617978
1990-07-09,26.69,1.78,14.99438202247191
1990-07-10,26.27,1.78,14.758426966292134
1990-07-11,27.58,1.78,15.494382022471909
1990-07-12,27.81,1.78,15.623595505617976
1990-07-13,28.29,1.78,15.893258426966291
1990-07-16,28.35,1.78,15.926966292134832
1990-07-17,28.17,1.78,15.825842696629215
1990-07-18,27.93,1.78,15.691011235955056
1990-07-19,28.05,1.78,15.758426966292134
1990-07-20,28.17,1.78,15.825842696629215
1990-07-23,27.58,1.78,15.494382022471909
1990-07-24,24.85,1.78,13.960674157303371
1990-07-25,24.67,1.78,13.859550561797754
1990-07-26,24.91,1.78,13.99438202247191
1990-07-27,25.03,1.78,14.061797752808989
1990-07-30,24.97,1.78,14.028089887640448
1990-07-31,24.49,1.78,13.758426966292134
1990-08-01,23.96,1.78,13.460674157303371
1990-08-02,22.77,1.78,12.792134831460674
1990-08-03,23.25,1.78,13.061797752808989
1990-08-06,21.53,1.78,12.095505617977528
1990-08-07,21.82,1.78,12.258426966292134
1990-08-08,21.65,1.78,12.162921348314606
1990-08-09,22.12,1.78,12.426966292134832
1990-08-10,21.47,1.78,12.061797752808989
1990-08-13,21.53,1.78,12.095505617977528
1990-08-14,21.05,1.78,11.825842696629215
1990-08-15,21.35,1.78,11.99438202247191
1990-08-16,20.93,1.78,11.758426966292134
1990-08-17,20.46,1.78,11.49438202247191
1990-08-20,20.52,1.78,11.52808988764045
1990-08-21,20.93,1.78,11.758426966292134
1990-08-22,20.28,1.78,11.393258426966293
1990-08-23,19.51,1.78,10.960674157303371
1990-08-24,19.81,1.78,11.129213483146067
1990-08-27,20.4,1.78,11.46067415730337
1990-08-28,19.93,1.78,11.196629213483146
1990-08-29,20.16,1.78,11.325842696629213
1990-08-30,19.45,1.78,10.92696629213483
1990-08-31,19.93,1.78,11.196629213483146
1990-09-04,20.28,1.78,11.393258426966293
1990-09-05,19.63,1.78,11.028089887640448
1990-09-06,19.63,1.78,11.028089887640448
1990-09-07,19.63,1.78,11.028089887640448
1990-09-10,19.39,1.78,10.893258426966293
1990-09-11,19.81,1.78,11.129213483146067
1990-09-12,19.63,1.78,11.028089887640448
1990-09-13,19.27,1.78,10.825842696629213
1990-09-14,19.21,1.78,10.792134831460675
1990-09-17,19.21,1.78,10.792134831460675
1990-09-18,19.33,1.78,10.859550561797752
1990-09-19,18.8,1.78,10.561797752808989
1990-09-20,18.44,1.78,10.359550561797754
1990-09-21,18.74,1.78,10.528089887640448
1990-09-24,18.03,1.78,10.129213483146067
1990-09-25,17.97,1.78,10.095505617977528
1990-09-26,17.73,1.78,9.960674157303371
1990-09-27,17.91,1.78,10.061797752808989
1990-09-28,18.5,1.78,10.393258426966291
1990-10-01,20.04,1.78,11.258426966292134
1990-10-02,19.99,1.78,11.230337078651685
1990-10-03,20.34,1.78,11.426966292134832
1990-10-04,20.4,1.78,11.46067415730337
1990-10-05,20.28,1.78,11.393258426966293
1990-10-08,19.99,1.78,11.230337078651685
1990-10-09,18.98,1.78,10.662921348314606
1990-10-10,18.68,1.78,10.49438202247191
1990-10-11,18.5,1.78,10.393258426966291
1990-10-12,18.98,1.78,10.662921348314606
1990-10-15,19.15,1.78,10.758426966292134
1990-10-16,18.68,1.78,10.49438202247191
1990-10-17,18.68,1.78,10.49438202247191
1990-10-18,19.75,1.78,11.095505617977528
1990-10-19,20.04,1.78,11.258426966292134
1990-10-22,20.34,1.78,11.426966292134832
1990-10-23,20.64,1.78,11.595505617977528
1990-10-24,20.93,1.78,11.758426966292134
1990-10-25,20.64,1.78,11.595505617977528
1990-10-26,19.63,1.78,11.028089887640448
1990-10-29,19.57,1.78,10.99438202247191
1990-10-30,19.81,1.78,11.129213483146067
1990-10-31,19.87,1.78,11.162921348314606
1990-11-01,19.81,1.78,11.129213483146067
1990-11-02,20.22,1.78,11.359550561797752
1990-11-05,20.16,1.78,11.325842696629213
1990-11-06,20.1,1.78,11.292134831460675
1990-11-07,19.15,1.78,10.758426966292134
1990-11-08,19.39,1.78,10.893258426966293
1990-11-09,20.28,1.78,11.393258426966293
1990-11-12,20.7,1.78,11.629213483146067
1990-11-13,20.4,1.78,11.46067415730337
1990-11-14,21.47,1.78,12.061797752808989
1990-11-15,21.05,1.78,11.825842696629215
1990-11-16,20.99,1.78,11.792134831460674
1990-11-19,21.17,1.78,11.893258426966293
1990-11-20,20.99,1.78,11.792134831460674
1990-11-21,21.17,1.78,11.893258426966293
1990-11-23,21.47,1.78,12.061797752808989
1990-11-26,21.35,1.78,11.99438202247191
1990-11-27,21.41,1.78,12.02808988764045
1990-11-28,21.47,1.78,12.061797752808989
1990-11-29,21.05,1.78,11.825842696629215
1990-11-30,21.94,1.78,12.325842696629215
1990-12-03,21.88,1.78,12.292134831460674
1990-12-04,21.59,1.78,12.129213483146067
1990-12-05,22.06,1.78,12.393258426966291
1990-12-06,22.42,1.78,12.595505617977528
1990-12-07,22.06,1.78,12.393258426966291
1990-12-10,22.83,1.78,12.825842696629213
1990-12-11,22.3,1.78,12.52808988764045
1990-12-12,22.18,1.78,12.460674157303371
1990-12-13,22.65,1.78,12.724719101123595
1990-12-14,22.36,1.78,12.561797752808989
1990-12-17,22.3,1.78,12.52808988764045
1990-12-18,22.59,1.78,12.691011235955056
1990-12-19,22.83,1.78,12.825842696629213
1990-12-20,22.59,1.78,12.691011235955056
1990-12-21,22.18,1.78,12.460674157303371
1990-12-24,21.65,1.78,12.162921348314606
1990-12-26,21.7,1.78,12.191011235955056
1990-12-27,21.53,1.78,12.095505617977528
1990-12-28,22.0,1.78,12.359550561797752
1990-12-31,22.54,1.78,12.662921348314606
1991-01-02,22.3,1.78,12.52808988764045
1991-01-03,21.65,1.78,12.162921348314606
1991-01-04,21.82,1.78,12.258426966292134
1991-01-07,21.47,1.78,12.061797752808989
1991-01-08,21.41,1.78,12.02808988764045
1991-01-09,21.17,1.78,11.893258426966293
1991-01-10,21.82,1.78,12.258426966292134
1991-01-11,22.06,1.78,12.393258426966291
1991-01-14,21.47,1.78,12.061797752808989
1991-01-15,21.59,1.78,12.129213483146067
1991-01-16,21.35,1.78,11.99438202247191
1991-01-17,23.13,1.78,12.994382022471909
1991-01-18,23.48,1.78,13.191011235955056
1991-01-21,23.13,1.78,12.994382022471909
1991-01-22,22.65,1.78,12.724719101123595
1991-01-23,22.24,1.78,12.494382022471909
1991-01-24,23.25,1.78,13.061797752808989
1991-01-25,23.84,1.78,13.393258426966291
1991-01-28,23.66,1.78,13.292134831460674
1991-01-29,24.02,1.78,13.49438202247191
1991-01-30,24.61,1.78,13.825842696629213
1991-01-31,24.97,1.78,14.028089887640448
1991-02-01,24.2,1.78,13.595505617977528
1991-02-04,24.14,1.78,13.561797752808989
1991-02-05,24.97,1.78,14.028089887640448
1991-02-06,24.97,1.78,14.028089887640448
1991-02-07,24.37,1.78,13.691011235955056
1991-02-08,24.49,1.78,13.758426966292134
1991-02-11,25.26,1.78,14.191011235955056
1991-02-12,25.68,1.78,14.42696629213483
1991-02-13,26.39,1.78,14.825842696629213
1991-02-14,26.03,1.78,14.623595505617978
1991-02-15,26.21,1.78,14.724719101123595
1991-02-19,26.15,1.78,14.691011235955056
1991-02-20,24.97,1.78,14.028089887640448
1991-02-21,25.2,1.78,14.157303370786517
1991-02-22,24.97,1.78,14.028089887640448
1991-02-25,25.44,1.78,14.292134831460675
1991-02-26,25.26,1.78,14.191011235955056
1991-02-27,25.09,1.78,14.095505617977528
1991-02-28,25.32,1.78,14.224719101123595
1991-03-01,25.74,1.78,14.46067415730337
1991-03-04,25.74,1.78,14.46067415730337
1991-03-05,26.21,1.78,14.724719101123595
1991-03-06,26.09,1.78,14.657303370786517
1991-03-07,25.74,1.78,14.46067415730337
1991-03-08,25.14,1.78,14.123595505617978
1991-03-11,24.55,1.78,13.792134831460674
1991-03-12,24.91,1.78,13.99438202247191
1991-03-13,25.03,1.78,14.061797752808989
1991-03-14,25.26,1.78,14.191011235955056
1991-03-15,25.2,1.78,14.157303370786517
1991-03-18,24.31,1.78,13.657303370786517
1991-03-19,23.84,1.78,13.393258426966291
1991-03-20,23.6,1.78,13.258426966292136
1991-03-21,23.37,1.78,13.129213483146067
1991-03-22,22.65,1.78,12.724719101123595
1991-03-25,22.77,1.78,12.792134831460674
1991-03-26,23.01,1.78,12.926966292134832
1991-03-27,23.42,1.78,13.157303370786517
1991-03-28,23.13,1.78,12.994382022471909
1991-04-01,22.95,1.78,12.893258426966291
1991-04-02,23.48,1.78,13.191011235955056
1991-04-03,24.08,1.78,13.528089887640448
1991-04-04,23.96,1.78,13.460674157303371
1991-04-05,23.13,1.78,12.994382022471909
1991-04-08,23.72,1.78,13.325842696629213
1991-04-09,23.13,1.78,12.994382022471909
1991-04-10,22.3,1.78,12.52808988764045
1991-04-11,22.3,1.78,12.52808988764045
1991-04-12,22.42,1.78,12.595505617977528
1991-04-15,23.72,1.78,13.325842696629213
1991-04-16,23.07,1.78,12.960674157303371
1991-04-17,24.2,1.78,13.595505617977528
1991-04-18,24.55,1.78,13.792134831460674
1991-04-19,24.02,1.78,13.49438202247191
1991-04-22,23.6,1.78,13.258426966292136
1991-04-23,23.42,1.78,13.157303370786517
1991-04-24,23.6,1.78,13.258426966292136
1991-04-25,23.37,1.78,13.129213483146067
1991-04-26,23.31,1.78,13.095505617977528
1991-04-29,23.25,1.78,13.061797752808989
1991-04-30,23.84,1.78,13.393258426966291
1991-05-01,23.84,1.78,13.393258426966291
1991-05-02,24.37,1.78,13.691011235955056
1991-05-03,24.49,1.78,13.758426966292134
1991-05-06,24.2,1.78,13.595505617977528
1991-05-07,23.66,1.78,13.292134831460674
1991-05-08,24.02,1.78,13.49438202247191
1991-05-09,24.25,1.78,13.623595505617978
1991-05-10,23.42,1.78,13.157303370786517
1991-05-13,24.02,1.78,13.49438202247191
1991-05-14,24.37,1.78,13.691011235955056
1991-05-15,24.37,1.78,13.691011235955056
1991-05-16,24.49,1.78,13.758426966292134
1991-05-17,24.55,1.78,13.792134831460674
1991-05-20,25.5,1.78,14.325842696629213
1991-05-21,25.32,1.78,14.224719101123595
1991-05-22,25.8,1.78,14.49438202247191
1991-05-23,25.32,1.78,14.224719101123595
1991-05-24,25.44,1.78,14.292134831460675
1991-05-28,25.62,1.78,14.393258426966293
1991-05-29,25.26,1.78,14.191011235955056
1991-05-30,25.86,1.78,14.52808988764045
1991-05-31,26.33,1.78,14.792134831460674
1991-06-03,26.92,1.78,15.123595505617978
1991-06-04,27.34,1.78,15.359550561797752
1991-06-05,27.04,1.78,15.191011235955056
1991-06-06,26.27,1.78,14.758426966292134
1991-06-07,26.63,1.78,14.96067415730337
1991-06-10,26.75,1.78,15.02808988764045
1991-06-11,26.21,1.78,14.724719101123595
1991-06-12,25.8,1.78,14.49438202247191
1991-06-13,26.27,1.78,14.758426966292134
1991-06-14,26.51,1.78,14.893258426966293
1991-06-17,26.21,1.78,14.724719101123595
1991-06-18,26.03,1.78,14.623595505617978
1991-06-19,26.27,1.78,14.758426966292134
1991-06-20,26.39,1.78,14.825842696629213
1991-06-21,26.69,1.78,14.99438202247191
1991-06-24,25.56,1.78,14.359550561797752
1991-06-25,25.38,1.78,14.258426966292134
1991-06-26,25.56,1.78,14.359550561797752
1991-06-27,25.74,1.78,14.46067415730337
1991-06-28,25.2,1.78,14.157303370786517
1991-07-01,25.32,1.78,14.224719101123595
1991-07-02,25.62,1.78,14.393258426966293
1991-07-03,25.44,1.78,14.292134831460675
1991-07-05,25.44,1.78,14.292134831460675
1991-07-08,25.62,1.78,14.393258426966293
1991-07-09,25.56,1.78,14.359550561797752
1991-07-10,25.03,1.78,14.061797752808989
1991-07-11,25.68,1.78,14.42696629213483
1991-07-12,25.74,1.78,14.46067415730337
1991-07-15,25.97,1.78,14.589887640449437
1991-07-16,25.92,1.78,14.561797752808989
1991-07-17,25.86,1.78,14.52808988764045
1991-07-18,25.68,1.78,14.42696629213483
1991-07-19,25.8,1.78,14.49438202247191
1991-07-22,26.27,1.78,14.758426966292134
1991-07-23,26.15,1.78,14.691011235955056
1991-07-24,26.21,1.78,14.724719101123595
1991-07-25,26.51,1.78,14.893258426966293
1991-07-26,26.39,1.78,14.825842696629213
1991-07-29,26.39,1.78,14.825842696629213
1991-07-30,26.39,1.78,14.825842696629213
1991-07-31,26.33,1.78,14.792134831460674
1991-08-01,26.45,1.78,14.859550561797752
1991-08-02,26.03,1.78,14.623595505617978
1991-08-05,25.62,1.78,14.393258426966293
1991-08-06,26.39,1.78,14.825842696629213
1991-08-07,25.86,1.78,14.52808988764045
1991-08-08,25.62,1.78,14.393258426966293
1991-08-09,25.44,1.78,14.292134831460675
1991-08-12,25.32,1.78,14.224719101123595
1991-08-13,25.26,1.78,14.191011235955056
1991-08-14,25.2,1.78,14.157303370786517
1991-08-15,25.5,1.78,14.325842696629213
1991-08-16,24.91,1.78,13.99438202247191
1991-08-19,24.08,1.78,13.528089887640448
1991-08-20,23.96,1.78,13.460674157303371
1991-08-21,24.55,1.78,13.792134831460674
1991-08-22,25.03,1.78,14.061797752808989
1991-08-23,25.38,1.78,14.258426966292134
1991-08-26,25.5,1.78,14.325842696629213
1991-08-27,25.38,1.78,14.258426966292134
1991-08-28,25.68,1.78,14.42696629213483
1991-08-29,25.44,1.78,14.292134831460675
1991-08-30,25.32,1.78,14.224719101123595
1991-09-03,24.97,1.78,14.028089887640448
1991-09-04,25.03,1.78,14.061797752808989
1991-09-05,25.38,1.78,14.258426966292134
1991-09-06,25.26,1.78,14.191011235955056
1991-09-09,25.03,1.78,14.061797752808989
1991-09-10,24.67,1.78,13.859550561797754
1991-09-11,24.61,1.78,13.825842696629213
1991-09-12,24.43,1.78,13.724719101123595
1991-09-13,24.49,1.78,13.758426966292134
1991-09-16,24.79,1.78,13.92696629213483
1991-09-17,24.43,1.78,13.724719101123595
1991-09-18,24.91,1.78,13.99438202247191
1991-09-19,25.26,1.78,14.191011235955056
1991-09-20,25.14,1.78,14.123595505617978
1991-09-23,25.09,1.78,14.095505617977528
1991-09-24,24.43,1.78,13.724719101123595
1991-09-25,24.79,1.78,13.92696629213483
1991-09-26,24.79,1.78,13.92696629213483
1991-09-27,24.55,1.78,13.792134831460674
1991-09-30,24.79,1.78,13.92696629213483
1991-10-01,24.91,1.78,13.99438202247191
1991-10-02,24.73,1.78,13.893258426966293
1991-10-03,24.43,1.78,13.724719101123595
1991-10-04,23.84,1.78,13.393258426966291
1991-10-07,23.54,1.78,13.224719101123595
1991-10-08,23.13,1.78,12.994382022471909
1991-10-09,23.48,1.78,13.191011235955056
1991-10-10,24.02,1.78,13.49438202247191
1991-10-11,23.96,1.78,13.460674157303371
1991-10-14,24.91,1.78,13.99438202247191
1991-10-15,24.97,1.78,14.028089887640448
1991-10-16,25.09,1.78,14.095505617977528
1991-10-17,24.73,1.78,13.893258426966293
1991-10-18,25.09,1.78,14.095505617977528
1991-10-21,25.09,1.78,14.095505617977528
1991-10-22,24.85,1.78,13.960674157303371
1991-10-23,25.14,1.78,14.123595505617978
1991-10-24,24.73,1.78,13.893258426966293
1991-10-25,24.67,1.78,13.859550561797754
1991-10-28,24.97,1.78,14.028089887640448
1991-10-29,25.14,1.78,14.123595505617978
1991-10-30,25.38,1.78,14.258426966292134
1991-10-31,25.62,1.78,14.393258426966293
1991-11-01,25.44,1.78,14.292134831460675
1991-11-04,25.14,1.78,14.123595505617978
1991-11-05,24.91,1.78,13.99438202247191
1991-11-06,25.14,1.78,14.123595505617978
1991-11-07,24.91,1.78,13.99438202247191
1991-11-08,25.03,1.78,14.061797752808989
1991-11-11,24.97,1.78,14.028089887640448
1991-11-12,24.91,1.78,13.99438202247191
1991-11-13,24.97,1.78,14.028089887640448
1991-11-14,24.43,1.78,13.724719101123595
1991-11-15,23.54,1.78,13.224719101123595
1991-11-18,23.78,1.78,13.359550561797754
1991-11-19,23.84,1.78,13.393258426966291
1991-11-20,24.08,1.78,13.528089887640448
1991-11-21,23.9,1.78,13.42696629213483
1991-11-22,23.6,1.78,13.258426966292136
1991-11-25,23.25,1.78,13.061797752808989
1991-11-26,23.78,1.78,13.359550561797754
1991-11-27,23.37,1.78,13.129213483146067
1991-11-29,23.37,1.78,13.129213483146067
1991-12-02,23.66,1.78,13.292134831460674
1991-12-03,23.25,1.78,13.061797752808989
1991-12-04,23.19,1.78,13.02808988764045
1991-12-05,23.07,1.78,12.960674157303371
1991-12-06,23.19,1.78,13.02808988764045
1991-12-09,23.13,1.78,12.994382022471909
1991-12-10,22.65,1.78,12.724719101123595
1991-12-11,23.13,1.78,12.994382022471909
1991-12-12,23.01,1.78,12.926966292134832
1991-12-13,23.72,1.78,13.325842696629213
1991-12-16,23.72,1.78,13.325842696629213
1991-12-17,23.54,1.78,13.224719101123595
1991-12-18,23.72,1.78,13.325842696629213
1991-12-19,23.66,1.78,13.292134831460674
1991-12-20,24.08,1.78,13.528089887640448
1991-12-23,24.73,1.78,13.893258426966293
1991-12-24,24.79,1.78,13.92696629213483
1991-12-26,25.09,1.78,14.095505617977528
1991-12-27,24.79,1.78,13.92696629213483
1991-12-30,25.32,1.78,14.224719101123595
1991-12-31,25.5,1.78,14.325842696629213
1992-01-02,25.8,1.78,14.49438202247191
1992-01-03,25.5,1.78,14.325842696629213
1992-01-06,24.61,1.78,13.825842696629213
1992-01-07,25.92,1.78,14.561797752808989
1992-01-08,26.03,1.78,14.623595505617978
1992-01-09,25.68,1.78,14.42696629213483
1992-01-10,25.97,1.78,14.589887640449437
1992-01-13,25.56,1.78,14.359550561797752
1992-01-14,24.67,1.78,13.859550561797754
1992-01-15,25.09,1.78,14.095505617977528
1992-01-16,27.04,1.78,15.191011235955056
1992-01-17,26.57,1.78,14.926966292134832
1992-01-20,26.63,1.78,14.96067415730337
1992-01-21,26.39,1.78,14.825842696629213
1992-01-22,25.92,1.78,14.561797752808989
1992-01-23,25.92,1.78,14.561797752808989
1992-01-24,25.74,1.78,14.46067415730337
1992-01-27,25.68,1.78,14.42696629213483
1992-01-28,25.74,1.78,14.46067415730337
1992-01-29,25.14,1.78,14.123595505617978
1992-01-30,25.8,1.78,14.49438202247191
1992-01-31,25.74,1.78,14.46067415730337
1992-02-03,25.68,1.78,14.42696629213483
1992-02-04,26.03,1.78,14.623595505617978
1992-02-05,26.09,1.78,14.657303370786517
1992-02-06,26.8,1.78,15.0561797752809
1992-02-07,26.51,1.78,14.893258426966293
1992-02-10,27.16,1.78,15.258426966292134
1992-02-11,26.69,1.78,14.99438202247191
