date,KSU,KSU_EPS,PE Ratio
1990-04-03,6.25,0.17,36.76470588235294
1990-04-04,6.31,0.17,37.11764705882352
1990-04-05,6.29,0.17,37.0
1990-04-06,6.21,0.17,36.52941176470588
1990-04-09,6.23,0.17,36.64705882352941
1990-04-10,6.31,0.17,37.11764705882352
1990-04-11,6.44,0.17,37.88235294117647
1990-04-12,6.44,0.17,37.88235294117647
1990-04-16,6.42,0.17,37.764705882352935
1990-04-17,6.5,0.17,38.23529411764706
1990-04-18,6.46,0.17,38.0
1990-04-19,6.73,0.17,39.588235294117645
1990-04-20,6.67,0.17,39.23529411764706
1990-04-23,6.69,0.17,39.35294117647059
1990-04-24,6.85,0.17,40.29411764705882
1990-04-25,6.83,0.17,40.17647058823529
1990-04-26,6.96,0.17,40.94117647058823
1990-04-27,7.06,0.17,41.52941176470588
1990-04-30,7.0,0.17,41.17647058823529
1990-05-01,7.06,0.17,41.52941176470588
1990-05-02,6.98,0.17,41.05882352941176
1990-05-03,6.96,0.17,40.94117647058823
1990-05-04,7.08,0.17,41.647058823529406
1990-05-07,7.33,0.17,43.11764705882353
1990-05-08,7.4,0.17,43.529411764705884
1990-05-09,7.48,0.17,44.0
1990-05-10,7.63,0.17,44.882352941176464
1990-05-11,7.71,0.17,45.35294117647059
1990-05-14,7.83,0.17,46.05882352941176
1990-05-15,7.85,0.17,46.17647058823529
1990-05-16,7.73,0.17,45.470588235294116
1990-05-17,7.81,0.17,45.94117647058823
1990-05-18,7.69,0.17,45.23529411764706
1990-05-21,7.75,0.17,45.588235294117645
1990-05-22,7.71,0.17,45.35294117647059
1990-05-23,7.67,0.17,45.11764705882353
1990-05-24,7.67,0.17,45.11764705882353
1990-05-25,7.58,0.17,44.588235294117645
1990-05-29,7.63,0.17,44.882352941176464
1990-05-30,7.67,0.17,45.11764705882353
1990-05-31,7.58,0.17,44.588235294117645
1990-06-01,7.63,0.17,44.882352941176464
1990-06-04,7.77,0.17,45.705882352941174
1990-06-05,7.83,0.17,46.05882352941176
1990-06-06,7.81,0.17,45.94117647058823
1990-06-07,7.83,0.17,46.05882352941176
1990-06-08,7.79,0.17,45.8235294117647
1990-06-11,7.83,0.17,46.05882352941176
1990-06-12,8.04,0.17,47.29411764705881
1990-06-13,8.04,0.17,47.29411764705881
1990-06-14,7.9,0.17,46.470588235294116
1990-06-15,7.75,0.17,45.588235294117645
1990-06-18,7.73,0.17,45.470588235294116
1990-06-19,7.75,0.17,45.588235294117645
1990-06-20,7.75,0.17,45.588235294117645
1990-06-21,7.81,0.17,45.94117647058823
1990-06-22,7.71,0.17,45.35294117647059
1990-06-25,7.67,0.17,45.11764705882353
1990-06-26,7.6,0.17,44.705882352941174
1990-06-27,7.58,0.17,44.588235294117645
1990-06-28,7.5,0.17,44.11764705882353
1990-06-29,7.5,0.17,44.11764705882353
1990-07-02,7.5,0.17,44.11764705882353
1990-07-03,7.58,0.17,44.588235294117645
1990-07-05,7.67,0.17,45.11764705882353
1990-07-06,7.96,0.17,46.8235294117647
1990-07-09,8.0,0.17,47.05882352941176
1990-07-10,7.94,0.17,46.705882352941174
1990-07-11,7.98,0.17,46.94117647058823
1990-07-12,7.96,0.17,46.8235294117647
1990-07-13,8.0,0.17,47.05882352941176
1990-07-16,7.96,0.17,46.8235294117647
1990-07-17,7.96,0.17,46.8235294117647
1990-07-18,7.92,0.17,46.588235294117645
1990-07-19,7.92,0.17,46.588235294117645
1990-07-20,7.75,0.17,45.588235294117645
1990-07-23,8.02,0.17,47.17647058823529
1990-07-24,8.15,0.17,47.94117647058823
1990-07-25,8.04,0.17,47.29411764705881
1990-07-26,7.92,0.17,46.588235294117645
1990-07-27,7.85,0.17,46.17647058823529
1990-07-30,7.81,0.17,45.94117647058823
1990-07-31,7.94,0.17,46.705882352941174
1990-08-01,7.9,0.17,46.470588235294116
1990-08-02,7.77,0.17,45.705882352941174
1990-08-03,7.42,0.17,43.647058823529406
1990-08-06,7.15,0.17,42.05882352941176
1990-08-07,6.98,0.17,41.05882352941176
1990-08-08,7.17,0.17,42.17647058823529
1990-08-09,7.31,0.17,42.99999999999999
1990-08-10,7.21,0.17,42.41176470588235
1990-08-13,7.21,0.17,42.41176470588235
1990-08-14,7.17,0.17,42.17647058823529
1990-08-15,7.25,0.17,42.647058823529406
1990-08-16,7.13,0.17,41.94117647058823
1990-08-17,7.02,0.17,41.29411764705882
1990-08-20,6.88,0.17,40.470588235294116
1990-08-21,6.42,0.17,37.764705882352935
1990-08-22,6.29,0.17,37.0
1990-08-23,6.17,0.17,36.29411764705882
1990-08-24,6.15,0.17,36.1764705882353
1990-08-27,6.42,0.17,37.764705882352935
1990-08-28,6.6,0.17,38.8235294117647
1990-08-29,6.71,0.17,39.470588235294116
1990-08-30,6.73,0.17,39.588235294117645
1990-08-31,6.77,0.17,39.8235294117647
1990-09-04,6.69,0.17,39.35294117647059
1990-09-05,6.83,0.17,40.17647058823529
1990-09-06,6.75,0.17,39.705882352941174
1990-09-07,6.69,0.17,39.35294117647059
1990-09-10,6.5,0.17,38.23529411764706
1990-09-11,6.38,0.17,37.52941176470588
1990-09-12,6.31,0.17,37.11764705882352
1990-09-13,6.27,0.17,36.882352941176464
1990-09-14,6.17,0.17,36.29411764705882
1990-09-17,6.17,0.17,36.29411764705882
1990-09-18,6.15,0.17,36.1764705882353
1990-09-19,6.17,0.17,36.29411764705882
1990-09-20,6.25,0.17,36.76470588235294
1990-09-21,6.17,0.17,36.29411764705882
1990-09-24,5.94,0.17,34.94117647058823
1990-09-25,6.0,0.17,35.29411764705882
1990-09-26,5.98,0.17,35.1764705882353
1990-09-27,5.96,0.17,35.05882352941176
1990-09-28,6.06,0.17,35.647058823529406
1990-10-01,6.08,0.17,35.76470588235294
1990-10-02,6.15,0.17,36.1764705882353
1990-10-03,6.17,0.17,36.29411764705882
1990-10-04,6.33,0.17,37.23529411764706
1990-10-05,6.75,0.17,39.705882352941174
1990-10-08,6.9,0.17,40.588235294117645
1990-10-09,6.75,0.17,39.705882352941174
1990-10-10,6.73,0.17,39.588235294117645
1990-10-11,6.5,0.17,38.23529411764706
1990-10-12,6.46,0.17,38.0
1990-10-15,6.4,0.17,37.64705882352941
1990-10-16,6.29,0.17,37.0
1990-10-17,6.46,0.17,38.0
1990-10-18,6.58,0.17,38.705882352941174
1990-10-19,6.83,0.17,40.17647058823529
1990-10-22,6.79,0.17,39.94117647058823
1990-10-23,6.77,0.17,39.8235294117647
1990-10-24,6.79,0.17,39.94117647058823
1990-10-25,6.71,0.17,39.470588235294116
1990-10-26,6.46,0.17,38.0
1990-10-29,6.21,0.17,36.52941176470588
1990-10-30,6.21,0.17,36.52941176470588
1990-10-31,6.19,0.17,36.411764705882355
1990-11-01,6.08,0.17,35.76470588235294
1990-11-02,6.19,0.17,36.411764705882355
1990-11-05,6.23,0.17,36.64705882352941
1990-11-06,6.33,0.17,37.23529411764706
1990-11-07,6.21,0.17,36.52941176470588
1990-11-08,6.17,0.17,36.29411764705882
1990-11-09,6.19,0.17,36.411764705882355
1990-11-12,6.27,0.17,36.882352941176464
1990-11-13,6.27,0.17,36.882352941176464
1990-11-14,6.5,0.17,38.23529411764706
1990-11-15,6.33,0.17,37.23529411764706
1990-11-16,6.23,0.17,36.64705882352941
1990-11-19,6.29,0.17,37.0
1990-11-20,6.25,0.17,36.76470588235294
1990-11-21,6.19,0.17,36.411764705882355
1990-11-23,6.19,0.17,36.411764705882355
1990-11-26,6.1,0.17,35.882352941176464
1990-11-27,6.13,0.17,36.05882352941176
1990-11-28,6.08,0.17,35.76470588235294
1990-11-29,6.13,0.17,36.05882352941176
1990-11-30,6.17,0.17,36.29411764705882
1990-12-03,6.25,0.17,36.76470588235294
1990-12-04,6.27,0.17,36.882352941176464
1990-12-05,6.29,0.17,37.0
1990-12-06,6.33,0.17,37.23529411764706
1990-12-07,6.29,0.17,37.0
1990-12-10,6.31,0.17,37.11764705882352
1990-12-11,6.17,0.17,36.29411764705882
1990-12-12,6.08,0.17,35.76470588235294
1990-12-13,6.04,0.17,35.52941176470588
1990-12-14,6.0,0.17,35.29411764705882
1990-12-17,6.0,0.17,35.29411764705882
1990-12-18,5.98,0.17,35.1764705882353
1990-12-19,5.88,0.17,34.588235294117645
1990-12-20,5.88,0.17,34.588235294117645
1990-12-21,5.88,0.17,34.588235294117645
1990-12-24,5.94,0.17,34.94117647058823
1990-12-26,5.96,0.17,35.05882352941176
1990-12-27,5.98,0.17,35.1764705882353
1990-12-28,5.92,0.17,34.8235294117647
1990-12-31,5.88,0.17,34.588235294117645
1991-01-02,5.85,0.17,34.41176470588235
1991-01-03,5.67,0.17,33.35294117647059
1991-01-04,5.65,0.17,33.23529411764706
1991-01-07,5.71,0.17,33.588235294117645
1991-01-08,5.75,0.17,33.8235294117647
1991-01-09,5.94,0.17,34.94117647058823
1991-01-10,6.0,0.17,35.29411764705882
1991-01-11,6.0,0.17,35.29411764705882
1991-01-14,5.96,0.17,35.05882352941176
1991-01-15,5.94,0.17,34.94117647058823
1991-01-16,6.0,0.17,35.29411764705882
1991-01-17,6.19,0.17,36.411764705882355
1991-01-18,6.33,0.17,37.23529411764706
1991-01-21,6.33,0.17,37.23529411764706
1991-01-22,6.25,0.17,36.76470588235294
1991-01-23,6.23,0.17,36.64705882352941
1991-01-24,6.33,0.17,37.23529411764706
1991-01-25,6.38,0.17,37.52941176470588
1991-01-28,6.38,0.17,37.52941176470588
1991-01-29,6.52,0.17,38.35294117647058
1991-01-30,6.6,0.17,38.8235294117647
1991-01-31,6.63,0.17,39.0
1991-02-01,6.58,0.17,38.705882352941174
1991-02-04,6.65,0.17,39.11764705882353
1991-02-05,6.63,0.17,39.0
1991-02-06,6.63,0.17,39.0
1991-02-07,6.71,0.17,39.470588235294116
1991-02-08,6.79,0.17,39.94117647058823
1991-02-11,6.9,0.17,40.588235294117645
1991-02-12,6.96,0.17,40.94117647058823
1991-02-13,6.88,0.17,40.470588235294116
1991-02-14,6.92,0.17,40.705882352941174
1991-02-15,6.85,0.17,40.29411764705882
1991-02-19,6.96,0.17,40.94117647058823
1991-02-20,6.81,0.17,40.05882352941176
1991-02-21,6.92,0.17,40.705882352941174
1991-02-22,6.9,0.17,40.588235294117645
1991-02-25,6.9,0.17,40.588235294117645
1991-02-26,7.08,0.17,41.647058823529406
1991-02-27,7.17,0.17,42.17647058823529
1991-02-28,7.13,0.17,41.94117647058823
1991-03-01,7.25,0.17,42.647058823529406
1991-03-04,7.35,0.17,43.23529411764705
1991-03-05,7.33,0.17,43.11764705882353
1991-03-06,7.31,0.17,42.99999999999999
1991-03-07,7.33,0.17,43.11764705882353
1991-03-08,7.42,0.17,43.647058823529406
1991-03-11,7.46,0.17,43.882352941176464
1991-03-12,7.44,0.17,43.76470588235294
1991-03-13,7.56,0.17,44.47058823529411
1991-03-14,7.56,0.17,44.47058823529411
1991-03-15,7.56,0.17,44.47058823529411
1991-03-18,7.46,0.17,43.882352941176464
1991-03-19,7.33,0.17,43.11764705882353
1991-03-20,7.44,0.17,43.76470588235294
1991-03-21,7.5,0.17,44.11764705882353
1991-03-22,7.4,0.17,43.529411764705884
1991-03-25,7.33,0.17,43.11764705882353
1991-03-26,7.08,0.17,41.647058823529406
1991-03-27,6.96,0.17,40.94117647058823
1991-03-28,7.21,0.17,42.41176470588235
1991-04-01,7.27,0.17,42.764705882352935
1991-04-02,7.31,0.17,42.99999999999999
1991-04-03,7.4,0.17,43.529411764705884
1991-04-04,7.44,0.17,43.76470588235294
1991-04-05,7.54,0.17,44.35294117647059
1991-04-08,7.58,0.17,44.588235294117645
1991-04-09,7.6,0.17,44.705882352941174
1991-04-10,7.5,0.17,44.11764705882353
1991-04-11,7.58,0.17,44.588235294117645
1991-04-12,7.56,0.17,44.47058823529411
1991-04-15,7.5,0.17,44.11764705882353
1991-04-16,7.6,0.17,44.705882352941174
1991-04-17,7.67,0.17,45.11764705882353
1991-04-18,7.92,0.17,46.588235294117645
1991-04-19,7.92,0.17,46.588235294117645
1991-04-22,7.88,0.17,46.35294117647059
1991-04-23,7.9,0.17,46.470588235294116
1991-04-24,7.92,0.17,46.588235294117645
1991-04-25,7.88,0.17,46.35294117647059
1991-04-26,7.65,0.17,45.0
1991-04-29,7.63,0.17,44.882352941176464
1991-04-30,7.79,0.17,45.8235294117647
1991-05-01,7.83,0.17,46.05882352941176
1991-05-02,7.92,0.17,46.588235294117645
1991-05-03,8.08,0.17,47.52941176470588
1991-05-06,8.25,0.17,48.52941176470588
1991-05-07,8.25,0.17,48.52941176470588
1991-05-08,8.33,0.17,49.0
1991-05-09,8.31,0.17,48.88235294117647
1991-05-10,8.21,0.17,48.294117647058826
1991-05-13,8.25,0.17,48.52941176470588
1991-05-14,8.13,0.17,47.82352941176471
1991-05-15,8.06,0.17,47.411764705882355
1991-05-16,8.06,0.17,47.411764705882355
1991-05-17,8.17,0.17,48.05882352941176
1991-05-20,8.15,0.17,47.94117647058823
1991-05-21,8.17,0.17,48.05882352941176
1991-05-22,8.13,0.17,47.82352941176471
1991-05-23,8.08,0.17,47.52941176470588
1991-05-24,8.15,0.17,47.94117647058823
1991-05-28,8.23,0.17,48.411764705882355
1991-05-29,8.29,0.17,48.764705882352935
1991-05-30,8.42,0.17,49.52941176470588
1991-05-31,8.71,0.17,51.23529411764706
1991-06-03,8.81,0.17,51.8235294117647
1991-06-04,8.81,0.17,51.8235294117647
1991-06-05,8.96,0.17,52.70588235294118
1991-06-06,9.08,0.17,53.41176470588235
1991-06-07,9.04,0.17,53.17647058823528
1991-06-10,8.98,0.17,52.8235294117647
1991-06-11,8.83,0.17,51.94117647058823
1991-06-12,8.67,0.17,50.99999999999999
1991-06-13,8.65,0.17,50.88235294117647
1991-06-14,8.96,0.17,52.70588235294118
1991-06-17,9.08,0.17,53.41176470588235
1991-06-18,9.04,0.17,53.17647058823528
1991-06-19,8.92,0.17,52.470588235294116
1991-06-20,8.92,0.17,52.470588235294116
1991-06-21,8.73,0.17,51.35294117647059
1991-06-24,8.58,0.17,50.470588235294116
1991-06-25,8.42,0.17,49.52941176470588
1991-06-26,8.38,0.17,49.294117647058826
1991-06-27,8.38,0.17,49.294117647058826
1991-06-28,8.5,0.17,49.99999999999999
1991-07-01,8.65,0.17,50.88235294117647
1991-07-02,8.56,0.17,50.35294117647059
1991-07-03,8.44,0.17,49.647058823529406
1991-07-05,8.5,0.17,49.99999999999999
1991-07-08,8.6,0.17,50.58823529411764
1991-07-09,8.67,0.17,50.99999999999999
1991-07-10,8.56,0.17,50.35294117647059
1991-07-11,8.58,0.17,50.470588235294116
1991-07-12,8.6,0.17,50.58823529411764
1991-07-15,8.56,0.17,50.35294117647059
1991-07-16,8.71,0.17,51.23529411764706
1991-07-17,8.88,0.17,52.23529411764706
1991-07-18,9.17,0.17,53.94117647058823
1991-07-19,9.1,0.17,53.52941176470588
1991-07-22,9.0,0.17,52.94117647058823
1991-07-23,8.88,0.17,52.23529411764706
1991-07-24,8.79,0.17,51.70588235294117
1991-07-25,8.79,0.17,51.70588235294117
1991-07-26,8.79,0.17,51.70588235294117
1991-07-29,8.92,0.17,52.470588235294116
1991-07-30,9.15,0.17,53.8235294117647
1991-07-31,9.1,0.17,53.52941176470588
1991-08-01,8.9,0.17,52.35294117647059
1991-08-02,8.88,0.17,52.23529411764706
1991-08-05,8.9,0.17,52.35294117647059
1991-08-06,8.98,0.17,52.8235294117647
1991-08-07,8.98,0.17,52.8235294117647
1991-08-08,9.0,0.17,52.94117647058823
1991-08-09,9.04,0.17,53.17647058823528
1991-08-12,8.88,0.17,52.23529411764706
1991-08-13,8.85,0.17,52.05882352941176
1991-08-14,8.83,0.17,51.94117647058823
1991-08-15,8.79,0.17,51.70588235294117
1991-08-16,8.65,0.17,50.88235294117647
1991-08-19,8.29,0.17,48.764705882352935
1991-08-20,8.33,0.17,49.0
1991-08-21,8.63,0.17,50.76470588235294
1991-08-22,8.79,0.17,51.70588235294117
1991-08-23,9.0,0.17,52.94117647058823
1991-08-26,9.04,0.17,53.17647058823528
1991-08-27,8.98,0.17,52.8235294117647
1991-08-28,8.98,0.17,52.8235294117647
1991-08-29,8.92,0.17,52.470588235294116
1991-08-30,8.94,0.17,52.58823529411764
1991-09-03,8.83,0.17,51.94117647058823
1991-09-04,8.83,0.17,51.94117647058823
1991-09-05,8.88,0.17,52.23529411764706
1991-09-06,8.67,0.17,50.99999999999999
1991-09-09,8.63,0.17,50.76470588235294
1991-09-10,8.44,0.17,49.647058823529406
1991-09-11,8.33,0.17,49.0
1991-09-12,8.44,0.17,49.647058823529406
1991-09-13,8.42,0.17,49.52941176470588
1991-09-16,8.42,0.17,49.52941176470588
1991-09-17,8.29,0.17,48.764705882352935
1991-09-18,8.25,0.17,48.52941176470588
1991-09-19,8.33,0.17,49.0
1991-09-20,8.35,0.17,49.11764705882352
1991-09-23,8.4,0.17,49.411764705882355
1991-09-24,8.38,0.17,49.294117647058826
1991-09-25,8.46,0.17,49.76470588235294
1991-09-26,8.48,0.17,49.88235294117647
1991-09-27,8.54,0.17,50.23529411764705
1991-09-30,8.54,0.17,50.23529411764705
1991-10-01,8.65,0.17,50.88235294117647
1991-10-02,8.83,0.17,51.94117647058823
1991-10-03,8.83,0.17,51.94117647058823
1991-10-04,8.83,0.17,51.94117647058823
1991-10-07,8.67,0.17,50.99999999999999
1991-10-08,8.71,0.17,51.23529411764706
1991-10-09,8.73,0.17,51.35294117647059
1991-10-10,8.77,0.17,51.58823529411764
1991-10-11,8.9,0.17,52.35294117647059
1991-10-14,8.92,0.17,52.470588235294116
1991-10-15,9.06,0.17,53.294117647058826
1991-10-16,9.25,0.17,54.41176470588235
1991-10-17,9.29,0.17,54.647058823529406
1991-10-18,9.58,0.17,56.35294117647059
1991-10-21,9.38,0.17,55.1764705882353
1991-10-22,9.33,0.17,54.882352941176464
1991-10-23,9.29,0.17,54.647058823529406
1991-10-24,9.19,0.17,54.05882352941176
1991-10-25,9.15,0.17,53.8235294117647
1991-10-28,9.04,0.17,53.17647058823528
1991-10-29,9.1,0.17,53.52941176470588
1991-10-30,9.13,0.17,53.705882352941174
1991-10-31,9.17,0.17,53.94117647058823
1991-11-01,9.4,0.17,55.29411764705882
1991-11-04,9.54,0.17,56.11764705882352
1991-11-05,9.54,0.17,56.11764705882352
1991-11-06,9.75,0.17,57.35294117647059
1991-11-07,9.71,0.17,57.11764705882353
1991-11-08,9.54,0.17,56.11764705882352
1991-11-11,9.5,0.17,55.882352941176464
1991-11-12,9.5,0.17,55.882352941176464
1991-11-13,9.5,0.17,55.882352941176464
1991-11-14,9.5,0.17,55.882352941176464
1991-11-15,9.19,0.17,54.05882352941176
1991-11-18,9.06,0.17,53.294117647058826
1991-11-19,8.79,0.17,51.70588235294117
1991-11-20,8.67,0.17,50.99999999999999
1991-11-21,8.65,0.17,50.88235294117647
1991-11-22,8.48,0.17,49.88235294117647
1991-11-25,8.31,0.17,48.88235294117647
1991-11-26,8.5,0.17,49.99999999999999
1991-11-27,8.56,0.17,50.35294117647059
1991-11-29,8.58,0.17,50.470588235294116
1991-12-02,8.83,0.17,51.94117647058823
1991-12-03,8.88,0.17,52.23529411764706
1991-12-04,9.06,0.17,53.294117647058826
1991-12-05,9.29,0.17,54.647058823529406
1991-12-06,9.29,0.17,54.647058823529406
1991-12-09,9.08,0.17,53.41176470588235
1991-12-10,8.85,0.17,52.05882352941176
1991-12-11,8.75,0.17,51.470588235294116
1991-12-12,8.75,0.17,51.470588235294116
1991-12-13,8.81,0.17,51.8235294117647
1991-12-16,8.9,0.17,52.35294117647059
1991-12-17,8.92,0.17,52.470588235294116
1991-12-18,8.88,0.17,52.23529411764706
1991-12-19,9.0,0.17,52.94117647058823
1991-12-20,8.98,0.17,52.8235294117647
1991-12-23,9.29,0.17,54.647058823529406
1991-12-24,9.44,0.17,55.52941176470588
1991-12-26,9.54,0.17,56.11764705882352
1991-12-27,9.67,0.17,56.882352941176464
1991-12-30,9.79,0.17,57.58823529411764
1991-12-31,10.0,0.17,58.8235294117647
1992-01-02,9.77,0.17,57.47058823529411
1992-01-03,9.96,0.17,58.588235294117645
1992-01-06,9.98,0.17,58.705882352941174
1992-01-07,10.29,0.17,60.52941176470587
1992-01-08,10.52,0.17,61.882352941176464
1992-01-09,10.77,0.17,63.35294117647058
1992-01-10,10.96,0.17,64.47058823529412
1992-01-13,10.98,0.17,64.58823529411764
1992-01-14,11.29,0.17,66.41176470588235
1992-01-15,11.33,0.17,66.6470588235294
1992-01-16,11.4,0.17,67.05882352941177
1992-01-17,11.27,0.17,66.29411764705881
1992-01-20,11.0,0.17,64.70588235294117
1992-01-21,10.88,0.17,64.0
1992-01-22,10.65,0.17,62.647058823529406
1992-01-23,10.77,0.17,63.35294117647058
1992-01-24,10.83,0.17,63.705882352941174
1992-01-27,10.83,0.17,63.705882352941174
1992-01-28,10.83,0.17,63.705882352941174
1992-01-29,10.96,0.17,64.47058823529412
1992-01-30,11.33,0.17,66.6470588235294
1992-01-31,11.79,0.17,69.35294117647058
1992-02-03,11.71,0.17,68.88235294117646
1992-02-04,11.67,0.17,68.6470588235294
1992-02-05,11.79,0.17,69.35294117647058
1992-02-06,12.0,0.17,70.58823529411764
1992-02-07,12.0,0.17,70.58823529411764
1992-02-10,11.9,0.17,70.0
1992-02-11,12.0,0.17,70.58823529411764
1992-02-12,12.33,0.17,72.52941176470588
1992-02-13,12.0,0.17,70.58823529411764
1992-02-14,11.88,0.17,69.88235294117646
1992-02-18,11.83,0.17,69.58823529411764
