date,ADM,ADM_EPS,PE Ratio
1980-07-09,2.29,0.15,15.266666666666667
1980-07-10,2.25,0.15,15.0
1980-07-11,2.2,0.15,14.666666666666668
1980-07-14,2.16,0.15,14.400000000000002
1980-07-15,2.26,0.15,15.066666666666666
1980-07-16,2.26,0.15,15.066666666666666
1980-07-17,2.3,0.15,15.333333333333332
1980-07-18,2.26,0.15,15.066666666666666
1980-07-21,2.25,0.15,15.0
1980-07-22,2.21,0.15,14.733333333333334
1980-07-23,2.1,0.15,14.000000000000002
1980-07-24,2.09,0.15,13.933333333333334
1980-07-25,2.11,0.15,14.066666666666666
1980-07-28,2.23,0.15,14.866666666666667
1980-07-29,2.3,0.15,15.333333333333332
1980-07-30,2.21,0.15,14.733333333333334
1980-07-31,2.19,0.15,14.6
1980-08-01,2.21,0.15,14.733333333333334
1980-08-04,2.1,0.15,14.000000000000002
1980-08-05,2.16,0.15,14.400000000000002
1980-08-06,2.22,0.15,14.800000000000002
1980-08-07,2.28,0.15,15.2
1980-08-08,2.25,0.15,15.0
1980-08-11,2.25,0.15,15.0
1980-08-12,2.18,0.15,14.533333333333335
1980-08-13,2.15,0.15,14.333333333333334
1980-08-14,2.25,0.15,15.0
1980-08-15,2.3,0.15,15.333333333333332
1980-08-18,2.19,0.15,14.6
1980-08-19,2.25,0.15,15.0
1980-08-20,2.35,0.15,15.666666666666668
1980-08-21,2.36,0.15,15.733333333333333
1980-08-22,2.36,0.15,15.733333333333333
1980-08-25,2.31,0.15,15.4
1980-08-26,2.36,0.15,15.733333333333333
1980-08-27,2.33,0.15,15.533333333333335
1980-08-28,2.31,0.15,15.4
1980-08-29,2.33,0.15,15.533333333333335
1980-09-02,2.24,0.15,14.933333333333335
1980-09-03,2.29,0.15,15.266666666666667
1980-09-04,2.27,0.15,15.133333333333335
1980-09-05,2.26,0.15,15.066666666666666
1980-09-08,2.2,0.15,14.666666666666668
1980-09-09,2.22,0.15,14.800000000000002
1980-09-10,2.21,0.15,14.733333333333334
1980-09-11,2.23,0.15,14.866666666666667
1980-09-12,2.41,0.15,16.06666666666667
1980-09-15,2.48,0.15,16.533333333333335
1980-09-16,2.6,0.15,17.333333333333336
1980-09-17,2.62,0.15,17.46666666666667
1980-09-18,2.56,0.15,17.066666666666666
1980-09-19,2.57,0.15,17.133333333333333
1980-09-22,2.57,0.15,17.133333333333333
1980-09-23,2.48,0.15,16.533333333333335
1980-09-24,2.47,0.15,16.46666666666667
1980-09-25,2.5,0.15,16.666666666666668
1980-09-26,2.47,0.15,16.46666666666667
1980-09-29,2.34,0.15,15.6
1980-09-30,2.41,0.15,16.06666666666667
1980-10-01,2.5,0.15,16.666666666666668
1980-10-02,2.55,0.15,17.0
1980-10-03,2.55,0.15,17.0
1980-10-06,2.63,0.15,17.533333333333335
1980-10-07,2.66,0.15,17.733333333333334
1980-10-08,2.79,0.15,18.6
1980-10-09,2.81,0.15,18.733333333333334
1980-10-10,2.77,0.15,18.46666666666667
1980-10-13,2.81,0.15,18.733333333333334
1980-10-14,2.73,0.15,18.2
1980-10-15,2.8,0.15,18.666666666666668
1980-10-16,2.73,0.15,18.2
1980-10-17,2.73,0.15,18.2
1980-10-20,2.76,0.15,18.4
1980-10-21,2.68,0.15,17.866666666666667
1980-10-22,2.67,0.15,17.8
1980-10-23,2.62,0.15,17.46666666666667
1980-10-24,2.65,0.15,17.666666666666668
1980-10-27,2.66,0.15,17.733333333333334
1980-10-28,2.65,0.15,17.666666666666668
1980-10-29,2.61,0.15,17.4
1980-10-30,2.57,0.15,17.133333333333333
1980-10-31,2.62,0.15,17.46666666666667
1980-11-03,2.73,0.15,18.2
1980-11-05,2.77,0.15,18.46666666666667
1980-11-06,2.71,0.15,18.066666666666666
1980-11-07,2.66,0.15,17.733333333333334
1980-11-10,2.66,0.15,17.733333333333334
1980-11-11,2.69,0.15,17.933333333333334
1980-11-12,2.77,0.15,18.46666666666667
1980-11-13,2.77,0.15,18.46666666666667
1980-11-14,2.7,0.15,18.000000000000004
1980-11-17,2.71,0.15,18.066666666666666
1980-11-18,2.75,0.15,18.333333333333336
1980-11-19,2.81,0.15,18.733333333333334
1980-11-20,2.97,0.15,19.8
1980-11-21,2.87,0.15,19.133333333333336
1980-11-24,2.93,0.15,19.533333333333335
1980-11-25,3.0,0.15,20.0
1980-11-26,2.9,0.15,19.333333333333332
1980-11-28,2.84,0.15,18.933333333333334
1980-12-01,2.68,0.15,17.866666666666667
1980-12-02,2.59,0.15,17.266666666666666
1980-12-03,2.6,0.15,17.333333333333336
1980-12-04,2.63,0.15,17.533333333333335
1980-12-05,2.58,0.15,17.200000000000003
1980-12-08,2.52,0.15,16.8
1980-12-09,2.53,0.15,16.866666666666667
1980-12-10,2.41,0.15,16.06666666666667
1980-12-11,2.39,0.15,15.933333333333335
1980-12-12,2.41,0.15,16.06666666666667
1980-12-15,2.4,0.15,16.0
1980-12-16,2.39,0.15,15.933333333333335
1980-12-17,2.49,0.15,16.6
1980-12-18,2.61,0.15,17.4
1980-12-19,2.54,0.15,16.933333333333334
1980-12-22,2.58,0.15,17.200000000000003
1980-12-23,2.68,0.15,17.866666666666667
1980-12-24,2.7,0.15,18.000000000000004
1980-12-26,2.69,0.15,17.933333333333334
1980-12-29,2.7,0.15,18.000000000000004
1980-12-30,2.64,0.15,17.6
1980-12-31,2.63,0.15,17.533333333333335
1981-01-02,2.6,0.15,17.333333333333336
1981-01-05,2.57,0.15,17.133333333333333
1981-01-06,2.59,0.15,17.266666666666666
1981-01-07,2.51,0.15,16.733333333333334
1981-01-08,2.53,0.15,16.866666666666667
1981-01-09,2.53,0.15,16.866666666666667
1981-01-12,2.54,0.15,16.933333333333334
1981-01-13,2.53,0.15,16.866666666666667
1981-01-14,2.55,0.15,17.0
1981-01-15,2.57,0.15,17.133333333333333
1981-01-16,2.51,0.15,16.733333333333334
1981-01-19,2.46,0.15,16.400000000000002
1981-01-20,2.42,0.15,16.133333333333333
1981-01-21,2.4,0.15,16.0
1981-01-22,2.38,0.15,15.866666666666667
1981-01-23,2.45,0.15,16.333333333333336
1981-01-26,2.47,0.15,16.46666666666667
1981-01-27,2.46,0.15,16.400000000000002
1981-01-28,2.37,0.15,15.8
1981-01-29,2.35,0.15,15.666666666666668
1981-01-30,2.22,0.15,14.800000000000002
1981-02-02,2.08,0.15,13.866666666666667
1981-02-03,2.15,0.15,14.333333333333334
1981-02-04,2.13,0.15,14.2
1981-02-05,2.18,0.15,14.533333333333335
1981-02-06,2.16,0.15,14.400000000000002
1981-02-09,2.12,0.15,14.133333333333335
1981-02-10,2.11,0.15,14.066666666666666
1981-02-11,2.07,0.15,13.799999999999999
1981-02-12,2.0,0.15,13.333333333333334
1981-02-13,1.95,0.15,13.0
1981-02-17,1.99,0.15,13.266666666666667
1981-02-18,2.07,0.15,13.799999999999999
1981-02-19,2.09,0.15,13.933333333333334
1981-02-20,2.12,0.15,14.133333333333335
1981-02-23,2.1,0.15,14.000000000000002
1981-02-24,2.13,0.15,14.2
1981-02-25,2.14,0.15,14.266666666666667
1981-02-26,2.16,0.15,14.400000000000002
1981-02-27,2.21,0.15,14.733333333333334
1981-03-02,2.22,0.15,14.800000000000002
1981-03-03,2.14,0.15,14.266666666666667
1981-03-04,2.07,0.15,13.799999999999999
1981-03-05,2.05,0.15,13.666666666666666
1981-03-06,2.02,0.15,13.466666666666667
1981-03-09,2.01,0.15,13.399999999999999
1981-03-10,1.95,0.15,13.0
1981-03-11,1.91,0.15,12.733333333333333
1981-03-12,1.94,0.15,12.933333333333334
1981-03-13,2.01,0.15,13.399999999999999
1981-03-16,2.04,0.15,13.600000000000001
1981-03-17,1.92,0.15,12.8
1981-03-18,2.0,0.15,13.333333333333334
1981-03-19,1.99,0.15,13.266666666666667
1981-03-20,2.02,0.15,13.466666666666667
1981-03-23,2.03,0.15,13.533333333333333
1981-03-24,2.02,0.15,13.466666666666667
1981-03-25,2.06,0.15,13.733333333333334
1981-03-26,2.15,0.15,14.333333333333334
1981-03-27,2.18,0.15,14.533333333333335
1981-03-30,2.17,0.15,14.466666666666667
1981-03-31,2.14,0.15,14.266666666666667
1981-04-01,2.13,0.15,14.2
1981-04-02,2.13,0.15,14.2
1981-04-03,2.02,0.15,13.466666666666667
1981-04-06,1.95,0.15,13.0
1981-04-07,2.01,0.15,13.399999999999999
1981-04-08,1.99,0.15,13.266666666666667
1981-04-09,1.94,0.15,12.933333333333334
1981-04-10,1.97,0.15,13.133333333333333
1981-04-13,1.85,0.15,12.333333333333334
1981-04-14,1.83,0.15,12.200000000000001
1981-04-15,1.89,0.15,12.6
1981-04-16,1.98,0.15,13.200000000000001
1981-04-20,2.17,0.15,14.466666666666667
1981-04-21,2.17,0.15,14.466666666666667
1981-04-22,2.15,0.15,14.333333333333334
1981-04-23,2.26,0.15,15.066666666666666
1981-04-24,2.33,0.15,15.533333333333335
1981-04-27,2.3,0.15,15.333333333333332
1981-04-28,2.21,0.15,14.733333333333334
1981-04-29,2.14,0.15,14.266666666666667
1981-04-30,2.11,0.15,14.066666666666666
1981-05-01,2.14,0.15,14.266666666666667
1981-05-04,2.13,0.15,14.2
1981-05-05,2.09,0.15,13.933333333333334
1981-05-06,2.09,0.15,13.933333333333334
1981-05-07,2.09,0.15,13.933333333333334
1981-05-08,2.11,0.15,14.066666666666666
1981-05-11,2.1,0.15,14.000000000000002
1981-05-12,2.14,0.15,14.266666666666667
1981-05-13,2.14,0.15,14.266666666666667
1981-05-14,2.21,0.15,14.733333333333334
1981-05-15,2.23,0.15,14.866666666666667
1981-05-18,2.21,0.15,14.733333333333334
1981-05-19,2.15,0.15,14.333333333333334
1981-05-20,2.1,0.15,14.000000000000002
1981-05-21,2.1,0.15,14.000000000000002
1981-05-22,2.09,0.15,13.933333333333334
1981-05-26,2.07,0.15,13.799999999999999
1981-05-27,2.07,0.15,13.799999999999999
1981-05-28,2.07,0.15,13.799999999999999
1981-05-29,2.06,0.15,13.733333333333334
1981-06-01,2.07,0.15,13.799999999999999
1981-06-02,2.07,0.15,13.799999999999999
1981-06-03,2.03,0.15,13.533333333333333
1981-06-04,2.05,0.15,13.666666666666666
1981-06-05,2.05,0.15,13.666666666666666
1981-06-08,2.09,0.15,13.933333333333334
1981-06-09,2.02,0.15,13.466666666666667
1981-06-10,1.98,0.15,13.200000000000001
1981-06-11,2.02,0.15,13.466666666666667
1981-06-12,2.06,0.15,13.733333333333334
1981-06-15,2.01,0.15,13.399999999999999
1981-06-16,1.94,0.15,12.933333333333334
1981-06-17,1.94,0.15,12.933333333333334
1981-06-18,1.89,0.15,12.6
1981-06-19,1.97,0.15,13.133333333333333
1981-06-22,2.01,0.15,13.399999999999999
1981-06-23,2.02,0.15,13.466666666666667
1981-06-24,1.97,0.15,13.133333333333333
1981-06-25,1.95,0.15,13.0
1981-06-26,1.89,0.15,12.6
1981-06-29,1.87,0.15,12.466666666666669
1981-06-30,1.91,0.15,12.733333333333333
1981-07-01,1.9,0.15,12.666666666666666
1981-07-02,1.89,0.15,12.6
1981-07-06,1.83,0.15,12.200000000000001
1981-07-07,1.81,0.15,12.066666666666668
1981-07-08,1.85,0.15,12.333333333333334
1981-07-09,1.87,0.15,12.466666666666669
1981-07-10,1.9,0.15,12.666666666666666
1981-07-13,1.89,0.15,12.6
1981-07-14,1.89,0.15,12.6
1981-07-15,1.9,0.15,12.666666666666666
1981-07-16,1.91,0.15,12.733333333333333
1981-07-17,1.93,0.15,12.866666666666667
1981-07-20,1.9,0.15,12.666666666666666
1981-07-21,1.89,0.15,12.6
1981-07-22,1.95,0.15,13.0
1981-07-23,1.9,0.15,12.666666666666666
1981-07-24,1.91,0.15,12.733333333333333
1981-07-27,1.9,0.15,12.666666666666666
1981-07-28,1.9,0.15,12.666666666666666
1981-07-29,1.89,0.15,12.6
1981-07-30,1.98,0.15,13.200000000000001
1981-07-31,2.02,0.15,13.466666666666667
1981-08-03,1.94,0.15,12.933333333333334
1981-08-04,1.91,0.15,12.733333333333333
1981-08-05,1.89,0.15,12.6
1981-08-06,1.89,0.15,12.6
1981-08-07,1.87,0.15,12.466666666666669
1981-08-10,1.89,0.15,12.6
1981-08-11,1.89,0.15,12.6
1981-08-12,1.89,0.15,12.6
1981-08-13,1.9,0.15,12.666666666666666
1981-08-14,1.9,0.15,12.666666666666666
1981-08-17,1.9,0.15,12.666666666666666
1981-08-18,1.87,0.15,12.466666666666669
1981-08-19,1.87,0.15,12.466666666666669
1981-08-20,1.93,0.15,12.866666666666667
1981-08-21,1.87,0.15,12.466666666666669
1981-08-24,1.81,0.15,12.066666666666668
1981-08-25,1.87,0.15,12.466666666666669
1981-08-26,1.9,0.15,12.666666666666666
1981-08-27,1.87,0.15,12.466666666666669
1981-08-28,1.88,0.15,12.533333333333333
1981-08-31,1.87,0.15,12.466666666666669
1981-09-01,1.84,0.15,12.266666666666667
1981-09-02,1.86,0.15,12.4
1981-09-03,1.83,0.15,12.200000000000001
1981-09-04,1.8,0.15,12.0
1981-09-08,1.81,0.15,12.066666666666668
1981-09-09,1.79,0.15,11.933333333333334
1981-09-10,1.73,0.15,11.533333333333333
1981-09-11,1.76,0.15,11.733333333333334
1981-09-14,1.73,0.15,11.533333333333333
1981-09-15,1.73,0.15,11.533333333333333
1981-09-16,1.74,0.15,11.6
1981-09-17,1.69,0.15,11.266666666666667
1981-09-18,1.69,0.15,11.266666666666667
1981-09-21,1.68,0.15,11.2
1981-09-22,1.68,0.15,11.2
1981-09-23,1.68,0.15,11.2
1981-09-24,1.68,0.15,11.2
1981-09-25,1.62,0.15,10.8
1981-09-28,1.62,0.15,10.8
1981-09-29,1.66,0.15,11.066666666666666
1981-09-30,1.63,0.15,10.866666666666667
1981-10-01,1.63,0.15,10.866666666666667
1981-10-02,1.7,0.15,11.333333333333334
1981-10-05,1.81,0.15,12.066666666666668
1981-10-06,1.81,0.15,12.066666666666668
1981-10-07,1.88,0.15,12.533333333333333
1981-10-08,1.86,0.15,12.4
1981-10-09,1.81,0.15,12.066666666666668
1981-10-12,1.79,0.15,11.933333333333334
1981-10-13,1.8,0.15,12.0
1981-10-14,1.79,0.15,11.933333333333334
1981-10-15,1.8,0.15,12.0
1981-10-16,1.79,0.15,11.933333333333334
1981-10-19,1.76,0.15,11.733333333333334
1981-10-20,1.81,0.15,12.066666666666668
1981-10-21,1.81,0.15,12.066666666666668
1981-10-22,1.76,0.15,11.733333333333334
1981-10-23,1.77,0.15,11.8
1981-10-26,1.7,0.15,11.333333333333334
1981-10-27,1.77,0.15,11.8
1981-10-28,1.81,0.15,12.066666666666668
1981-10-29,1.76,0.15,11.733333333333334
1981-10-30,1.76,0.15,11.733333333333334
1981-11-02,1.93,0.15,12.866666666666667
1981-11-03,1.9,0.15,12.666666666666666
1981-11-04,1.86,0.15,12.4
1981-11-05,1.87,0.15,12.466666666666669
1981-11-06,1.95,0.15,13.0
1981-11-09,2.02,0.15,13.466666666666667
1981-11-10,2.02,0.15,13.466666666666667
1981-11-11,2.01,0.15,13.399999999999999
1981-11-12,2.0,0.15,13.333333333333334
1981-11-13,1.97,0.15,13.133333333333333
1981-11-16,1.94,0.15,12.933333333333334
1981-11-17,1.95,0.15,13.0
1981-11-18,1.9,0.15,12.666666666666666
1981-11-19,1.88,0.15,12.533333333333333
1981-11-20,1.9,0.15,12.666666666666666
1981-11-23,1.9,0.15,12.666666666666666
1981-11-24,1.88,0.15,12.533333333333333
1981-11-25,1.9,0.15,12.666666666666666
1981-11-27,1.91,0.15,12.733333333333333
1981-11-30,1.91,0.15,12.733333333333333
1981-12-01,1.98,0.15,13.200000000000001
1981-12-02,1.95,0.15,13.0
1981-12-03,1.95,0.15,13.0
1981-12-04,1.97,0.15,13.133333333333333
1981-12-07,2.0,0.15,13.333333333333334
1981-12-08,2.02,0.15,13.466666666666667
1981-12-09,2.07,0.15,13.799999999999999
1981-12-10,2.08,0.15,13.866666666666667
1981-12-11,2.12,0.15,14.133333333333335
1981-12-14,2.05,0.15,13.666666666666666
1981-12-15,2.05,0.15,13.666666666666666
1981-12-16,2.0,0.15,13.333333333333334
1981-12-17,2.01,0.15,13.399999999999999
1981-12-18,2.18,0.15,14.533333333333335
1981-12-21,2.26,0.15,15.066666666666666
1981-12-22,2.21,0.15,14.733333333333334
1981-12-23,2.18,0.15,14.533333333333335
1981-12-24,2.21,0.15,14.733333333333334
1981-12-28,2.21,0.15,14.733333333333334
1981-12-29,2.19,0.15,14.6
1981-12-30,2.14,0.15,14.266666666666667
1981-12-31,2.15,0.15,14.333333333333334
1982-01-04,2.11,0.15,14.066666666666666
1982-01-05,2.04,0.15,13.600000000000001
1982-01-06,2.01,0.15,13.399999999999999
1982-01-07,2.02,0.15,13.466666666666667
1982-01-08,2.02,0.15,13.466666666666667
1982-01-11,1.94,0.15,12.933333333333334
1982-01-12,1.93,0.15,12.866666666666667
1982-01-13,1.93,0.15,12.866666666666667
1982-01-14,1.91,0.15,12.733333333333333
1982-01-15,1.91,0.15,12.733333333333333
1982-01-18,1.94,0.15,12.933333333333334
1982-01-19,1.91,0.15,12.733333333333333
1982-01-20,1.95,0.15,13.0
1982-01-21,1.94,0.15,12.933333333333334
1982-01-22,1.93,0.15,12.866666666666667
1982-01-25,1.93,0.15,12.866666666666667
1982-01-26,1.93,0.15,12.866666666666667
1982-01-27,1.93,0.15,12.866666666666667
1982-01-28,1.98,0.15,13.200000000000001
1982-01-29,2.05,0.15,13.666666666666666
1982-02-01,1.94,0.15,12.933333333333334
1982-02-02,2.02,0.15,13.466666666666667
1982-02-03,2.0,0.15,13.333333333333334
1982-02-04,2.0,0.15,13.333333333333334
1982-02-05,2.02,0.15,13.466666666666667
1982-02-08,2.01,0.15,13.399999999999999
1982-02-09,1.98,0.15,13.200000000000001
1982-02-10,1.98,0.15,13.200000000000001
1982-02-11,1.95,0.15,13.0
1982-02-12,1.95,0.15,13.0
1982-02-16,1.95,0.15,13.0
1982-02-17,1.95,0.15,13.0
1982-02-18,1.94,0.15,12.933333333333334
1982-02-19,1.95,0.15,13.0
1982-02-22,1.95,0.15,13.0
1982-02-23,1.97,0.15,13.133333333333333
1982-02-24,1.93,0.15,12.866666666666667
1982-02-25,1.84,0.15,12.266666666666667
1982-02-26,1.79,0.15,11.933333333333334
1982-03-01,1.79,0.15,11.933333333333334
1982-03-02,1.87,0.15,12.466666666666669
1982-03-03,1.93,0.15,12.866666666666667
1982-03-04,1.87,0.15,12.466666666666669
1982-03-05,1.86,0.15,12.4
1982-03-08,1.88,0.15,12.533333333333333
1982-03-09,1.74,0.15,11.6
1982-03-10,1.72,0.15,11.466666666666667
1982-03-11,1.7,0.15,11.333333333333334
1982-03-12,1.72,0.15,11.466666666666667
1982-03-15,1.7,0.15,11.333333333333334
1982-03-16,1.69,0.15,11.266666666666667
1982-03-17,1.69,0.15,11.266666666666667
1982-03-18,1.7,0.15,11.333333333333334
1982-03-19,1.72,0.15,11.466666666666667
1982-03-22,1.79,0.15,11.933333333333334
1982-03-23,1.8,0.15,12.0
1982-03-24,1.79,0.15,11.933333333333334
1982-03-25,1.79,0.15,11.933333333333334
1982-03-26,1.74,0.15,11.6
1982-03-29,1.74,0.15,11.6
1982-03-30,1.77,0.15,11.8
1982-03-31,1.77,0.15,11.8
1982-04-01,1.79,0.15,11.933333333333334
1982-04-02,1.83,0.15,12.200000000000001
1982-04-05,1.8,0.15,12.0
1982-04-06,1.79,0.15,11.933333333333334
1982-04-07,1.79,0.15,11.933333333333334
1982-04-08,1.79,0.15,11.933333333333334
1982-04-12,1.81,0.15,12.066666666666668
1982-04-13,1.84,0.15,12.266666666666667
1982-04-14,1.83,0.15,12.200000000000001
1982-04-15,1.83,0.15,12.200000000000001
1982-04-16,1.83,0.15,12.200000000000001
1982-04-19,1.77,0.15,11.8
1982-04-20,1.81,0.15,12.066666666666668
1982-04-21,1.84,0.15,12.266666666666667
1982-04-22,1.8,0.15,12.0
1982-04-23,1.83,0.15,12.200000000000001
1982-04-26,1.81,0.15,12.066666666666668
1982-04-27,1.8,0.15,12.0
1982-04-28,1.81,0.15,12.066666666666668
1982-04-29,1.81,0.15,12.066666666666668
1982-04-30,1.81,0.15,12.066666666666668
1982-05-03,1.76,0.15,11.733333333333334
1982-05-04,1.74,0.15,11.6
1982-05-05,1.76,0.15,11.733333333333334
1982-05-06,1.79,0.15,11.933333333333334
1982-05-07,1.79,0.15,11.933333333333334
1982-05-10,1.77,0.15,11.8
1982-05-11,1.79,0.15,11.933333333333334
1982-05-12,1.79,0.15,11.933333333333334
1982-05-13,1.76,0.15,11.733333333333334
1982-05-14,1.77,0.15,11.8
1982-05-17,1.76,0.15,11.733333333333334
1982-05-18,1.73,0.15,11.533333333333333
1982-05-19,1.69,0.15,11.266666666666667
1982-05-20,1.68,0.15,11.2
1982-05-21,1.69,0.15,11.266666666666667
1982-05-24,1.68,0.15,11.2
1982-05-25,1.66,0.15,11.066666666666666
1982-05-26,1.63,0.15,10.866666666666667
1982-05-27,1.62,0.15,10.8
1982-05-28,1.63,0.15,10.866666666666667
1982-06-01,1.66,0.15,11.066666666666666
1982-06-02,1.68,0.15,11.2
1982-06-03,1.7,0.15,11.333333333333334
1982-06-04,1.68,0.15,11.2
1982-06-07,1.68,0.15,11.2
1982-06-08,1.63,0.15,10.866666666666667
1982-06-09,1.59,0.15,10.600000000000001
1982-06-10,1.63,0.15,10.866666666666667
1982-06-11,1.65,0.15,11.0
1982-06-14,1.59,0.15,10.600000000000001
1982-06-15,1.62,0.15,10.8
1982-06-16,1.61,0.15,10.733333333333334
1982-06-17,1.59,0.15,10.600000000000001
1982-06-18,1.56,0.15,10.4
1982-06-21,1.55,0.15,10.333333333333334
1982-06-22,1.58,0.15,10.533333333333335
1982-06-23,1.59,0.15,10.600000000000001
1982-06-24,1.59,0.15,10.600000000000001
1982-06-25,1.54,0.15,10.266666666666667
1982-06-28,1.55,0.15,10.333333333333334
1982-06-29,1.55,0.15,10.333333333333334
1982-06-30,1.51,0.15,10.066666666666666
1982-07-01,1.47,0.15,9.8
1982-07-02,1.45,0.15,9.666666666666666
1982-07-06,1.41,0.15,9.4
1982-07-07,1.38,0.15,9.2
1982-07-08,1.47,0.15,9.8
1982-07-09,1.54,0.15,10.266666666666667
1982-07-12,1.54,0.15,10.266666666666667
1982-07-13,1.54,0.15,10.266666666666667
1982-07-14,1.54,0.15,10.266666666666667
1982-07-15,1.49,0.15,9.933333333333334
1982-07-16,1.42,0.15,9.466666666666667
1982-07-19,1.42,0.15,9.466666666666667
1982-07-20,1.44,0.15,9.6
1982-07-21,1.52,0.15,10.133333333333335
1982-07-22,1.54,0.15,10.266666666666667
1982-07-23,1.54,0.15,10.266666666666667
1982-07-26,1.54,0.15,10.266666666666667
1982-07-27,1.52,0.15,10.133333333333335
1982-07-28,1.49,0.15,9.933333333333334
1982-07-29,1.52,0.15,10.133333333333335
1982-07-30,1.48,0.15,9.866666666666667
1982-08-02,1.49,0.15,9.933333333333334
1982-08-03,1.48,0.15,9.866666666666667
1982-08-04,1.45,0.15,9.666666666666666
1982-08-05,1.47,0.15,9.8
1982-08-06,1.47,0.15,9.8
1982-08-09,1.47,0.15,9.8
1982-08-10,1.47,0.15,9.8
1982-08-11,1.49,0.15,9.933333333333334
1982-08-12,1.48,0.15,9.866666666666667
1982-08-13,1.51,0.15,10.066666666666666
1982-08-16,1.49,0.15,9.933333333333334
1982-08-17,1.58,0.15,10.533333333333335
1982-08-18,1.57,0.15,10.466666666666667
1982-08-19,1.58,0.15,10.533333333333335
1982-08-20,1.66,0.15,11.066666666666666
1982-08-23,1.7,0.15,11.333333333333334
1982-08-24,1.74,0.15,11.6
1982-08-25,1.71,0.15,11.4
1982-08-26,1.7,0.15,11.333333333333334
1982-08-27,1.7,0.15,11.333333333333334
1982-08-30,1.73,0.15,11.533333333333333
1982-08-31,1.73,0.15,11.533333333333333
1982-09-01,1.76,0.15,11.733333333333334
1982-09-02,1.82,0.15,12.133333333333335
1982-09-03,1.77,0.15,11.8
1982-09-07,1.76,0.15,11.733333333333334
1982-09-08,1.82,0.15,12.133333333333335
1982-09-09,1.79,0.15,11.933333333333334
1982-09-10,1.74,0.15,11.6
1982-09-13,1.74,0.15,11.6
